Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
5130	-428.272	-419.645	-8.62688	23665.22	9.930661	0.991749	0.997877	1.0021	1.00827	3.082346
5140	-440.841	-428.561	-12.2802	582212.9	9.370957	0.998335	0.999574	1.00043	1.00167	3.463958
5150	-436.915	-423.324	-13.591	653171	10.27318	0.998428	0.999598	1.0004	1.00157	3.565043
5160	-443.776	-422.087	-21.6888	57430.63	9.037585	0.994701	0.99864	1.00135	1.00531	4.507901
5170	-434.832	-420.536	-14.2951	228630.7	8.88221	0.997343	0.99932	1.00068	1.00266	3.693409
5180	-435.985	-423.227	-12.7583	306884.2	7.974458	0.997706	0.999413	1.00059	1.0023	3.497756
5190	-433.964	-422.332	-11.6321	898162.7	9.40414	0.998659	0.999657	1.00034	1.00134	3.394519
5200	-427.9	-418.087	-9.81233	842611.5	10.69871	0.998616	0.999646	1.00035	1.00139	3.187295
5210	-428.982	-419.123	-9.85833	709800.5	11.35891	0.998492	0.999614	1.00038	1.00151	3.168431
5220	-434.551	-425.936	-8.61531	357529	8.979885	0.997875	0.999456	1.00054	1.00213	3.058747
5230	-430.807	-420.087	-10.7205	982511.4	11.02283	0.998718	0.999672	1.00033	1.00128	3.259436
5240	-422.181	-410.516	-11.6658	347068.7	8.852269	0.997843	0.999448	1.00055	1.00216	3.396966
5250	-428.771	-416.202	-12.569	44558.11	8.664008	0.993985	0.998456	1.00153	1.00603	3.497496
5260	-436.677	-422.936	-13.7406	264991.3	9.637663	0.997532	0.999368	1.00063	1.00247	3.610189
5270	-418.853	-406.253	-12.6001	750876.2	9.748323	0.998533	0.999625	1.00037	1.00147	3.488591
5280	-426.541	-417.549	-8.99209	935110.7	10.97542	0.998686	0.999664	1.00034	1.00131	3.103938
5290	-430.181	-416.366	-13.8144	509430	7.837228	0.99822	0.999545	1.00045	1.00178	3.624167
5300	-426.916	-412.798	-14.118	88157.79	10.73646	0.995722	0.998903	1.00109	1.00428	3.587241
5310	-424.072	-412.777	-11.295	42374.78	11.75888	0.993832	0.998416	1.00157	1.00618	3.27315
5320	-435.041	-420.026	-15.0158	704332.3	11.19949	0.998486	0.999613	1.00039	1.00151	3.635244
5330	-428.067	-412.759	-15.3088	869237.9	7.260233	0.998637	0.999651	1.00035	1.00136	3.786328
5340	-429.558	-417.213	-12.3449	457093.7	7.724568	0.998121	0.999519	1.00048	1.00188	3.427847
5350	-438.804	-422.087	-16.7172	549889.6	7.970029	0.998286	0.999562	1.00044	1.00171	3.994239
5360	-441.148	-425.797	-15.3511	40770.69	6.982306	0.993712	0.998385	1.0016	1.0063	3.766592
5370	-442.567	-429.865	-12.7027	223924.4	8.549921	0.997315	0.999313	1.00068	1.00269	3.511309
5380	-439.638	-418.177	-21.4618	939272.1	6.385431	0.998689	0.999665	1.00033	1.00131	4.632512
5390	-437.378	-420.046	-17.3318	444269.2	8.556639	0.998094	0.999512	1.00049	1.00191	4.052418
5400	-447.99	-424.432	-23.5576	347357	6.859908	0.997844	0.999448	1.00055	1.00216	4.948586
5410	-436.877	-422.874	-14.0031	730271.2	11.24374	0.998513	0.99962	1.00038	1.00149	3.541653
5420	-434.95	-423.004	-11.9461	988372.5	11.9764	0.998722	0.999673	1.00033	1.00128	3.31494
5430	-451.103	-426.782	-24.3209	883678.5	11.00805	0.998648	0.999654	1.00035	1.00135	4.495553
5440	-432.45	-423.476	-8.97399	264072	11.4748	0.997528	0.999367	1.00063	1.00247	3.086536
5450	-431.283	-419.364	-11.919	469282.3	8.837165	0.998145	0.999525	1.00047	1.00186	3.425387
5460	-427.41	-414.079	-13.3309	791483.6	9.264339	0.998572	0.999635	1.00036	1.00143	3.578776
5470	-428.473	-416.174	-12.299	774001	6.659024	0.998556	0.999631	1.00037	1.00145	3.265882
5480	-437.636	-422.863	-14.7734	155189.3	9.153014	0.996775	0.999174	1.00082	1.00323	3.738752
5490	-441.388	-424.247	-17.1413	534783.1	6.077984	0.998262	0.999556	1.00044	1.00174	3.898203
5500	-438.883	-425.262	-13.6207	850272.2	7.719629	0.998622	0.999648	1.00035	1.00138	3.592709
5510	-438.526	-427.947	-10.5793	107744.8	10.10992	0.99613	0.999008	1.00099	1.00388	3.275661
5520	-437.83	-424.874	-12.9555	570210.4	9.590068	0.998317	0.99957	1.00043	1.00168	3.53019
5530	-435.929	-420.584	-15.3446	608381.8	6.849619	0.998371	0.999583	1.00042	1.00163	3.750038
5540	-432.473	-416.674	-15.7993	948256.5	7.088208	0.998695	0.999666	1.00033	1.00131	3.840635
5550	-443.597	-422.125	-21.4723	693038.2	11.13218	0.998474	0.99961	1.00039	1.00153	4.220548
5560	-427.199	-420.175	-7.02323	930450.6	13.00931	0.998683	0.999663	1.00034	1.00132	2.867302
5570	-429.678	-416.653	-13.0244	909023.2	9.869561	0.998667	0.999659	1.00034	1.00133	3.52759
5580	-444.729	-430.973	-13.7568	27387.32	7.981875	0.99233	0.998028	1.00195	1.00769	3.623262
5590	-437.876	-422.297	-15.5795	638700.4	9.121646	0.99841	0.999593	1.00041	1.00159	3.828248
5600	-436.691	-419.488	-17.2031	519533.1	9.089693	0.998237	0.999549	1.00045	1.00176	4.008287
5610	-427.648	-415.389	-12.2589	599794.7	8.508256	0.998359	0.99958	1.00042	1.00164	3.458375
5620	-425.605	-417.94	-7.66487	672183.4	12.64672	0.99845	0.999604	1.0004	1.00155	2.932219
5630	-437.245	-421.537	-15.7085	140679.3	8.825657	0.996613	0.999132	1.00086	1.00339	3.85462
5640	-431.738	-416.836	-14.9014	441991.7	10.85688	0.998089	0.999511	1.00049	1.00191	3.651292
5650	-427.741	-417.452	-10.289	863416	10.77162	0.998632	0.99965	1.00035	1.00137	3.229424
5660	-434.636	-425.048	-9.588	311867.9	7.42635	0.997725	0.999418	1.00058	1.00228	3.02735
5670	-437.201	-426.584	-10.6169	903630.2	7.93777	0.998663	0.999658	1.00034	1.00134	3.22591
5680	-427.249	-413.696	-13.5528	321636.4	7.261711	0.99776	0.999427	1.00057	1.00224	3.544632
5690	-431.183	-418.677	-12.5056	377816.8	10.59623	0.997933	0.999471	1.00053	1.00207	3.444253
5700	-434.191	-420.275	-13.9161	297869.4	13.07613	0.997672	0.999404	1.00059	1.00233	3.391687
5710	-427.958	-417.168	-10.7895	585082.5	8.685213	0.998339	0.999575	1.00042	1.00166	3.292871
5720	-429.207	-421.006	-8.20086	143593.3	13.16554	0.996648	0.999141	1.00085	1.00336	2.950273
5730	-433.826	-426.657	-7.16858	8360.542	10.78171	0.986133	0.996415	1.00352	1.01394	2.939666
5740	-434.944	-422.018	-12.9266	499961.7	9.390914	0.998203	0.99954	1.00046	1.0018	3.532477
5750	-437.02	-422.244	-14.7757	863096.7	7.564355	0.998632	0.99965	1.00035	1.00137	3.734599
5760	-427.279	-411.243	-16.0358	782200.8	9.497394	0.998563	0.999633	1.00037	1.00144	3.857183
5770	-427.117	-412.158	-14.9598	794073.1	14.06567	0.998574	0.999635	1.00036	1.00143	3.384356
5780	-435.627	-423.698	-11.9291	934564.8	10.07632	0.998685	0.999664	1.00034	1.00132	3.410304
5790	-422.552	-413.785	-8.76709	836072.8	10.4865	0.99861	0.999645	1.00035	1.00139	3.093121
5800	-428.642	-425.046	-3.59644	878762.3	12.40707	0.998644	0.999653	1.00035	1.00136	2.613922
5810	-426.417	-416.359	-10.0586	871591.3	9.833074	0.998639	0.999652	1.00035	1.00136	3.227385
5820	-430.192	-414.903	-15.2888	890865.2	9.12255	0.998654	0.999656	1.00034	1.00135	3.796339
5830	-435.624	-421.349	-14.2757	592207	8.70972	0.998349	0.999578	1.00042	1.00165	3.693985
5840	-437.483	-421.358	-16.1248	430269.5	7.136406	0.998063	0.999504	1.00049	1.00194	3.890291
5850	-436.991	-421.802	-15.1885	741037.4	8.953175	0.998524	0.999622	1.00038	1.00148	3.791661
5860	-432.819	-416.495	-16.3236	104315.8	7.726352	0.996067	0.998992	1.001	1.00394	3.942952
5870	-425.861	-415.064	-10.7969	342996.4	8.658464	0.99783	0.999445	1.00055	1.00217	3.292761
5880	-439.833	-420.234	-19.599	152949.3	6.244898	0.996752	0.999168	1.00083	1.00325	4.325384
5890	-428.238	-411.585	-16.6523	259725.3	5.80102	0.997507	0.999362	1.00064	1.0025	3.74426
5900	-435.072	-422.069	-13.0037	469027	6.975732	0.998145	0.999525	1.00047	1.00186	3.429356
5910	-440.947	-421.778	-19.1687	764408.4	7.741485	0.998547	0.999628	1.00037	1.00145	4.310711
5920	-443.266	-431.753	-11.513	402245.9	11.53139	0.997997	0.999487	1.00051	1.002	3.304666
5930	-434.588	-425.814	-8.77317	60935.53	13.71365	0.994855	0.99868	1.00131	1.00515	2.964248
5940	-433.428	-426.557	-6.87056	845137.2	14.30485	0.998618	0.999647	1.00035	1.00138	2.797837
5950	-451.638	-433.004	-18.6345	88978.3	7.382864	0.995742	0.998908	1.00109	1.00426	4.245446
5960	-441.52	-425.659	-15.861	35279.88	7.794253	0.993241	0.998263	1.00172	1.00678	3.884556
5970	-440.401	-418.731	-21.6698	193082.2	7.75213	0.997109	0.99926	1.00074	1.00289	4.633
5980	-431.629	-416.218	-15.411	288814	6.082694	0.997636	0.999395	1.0006	1.00237	3.614776
5990	-435.474	-423.803	-11.6708	494184.4	8.067139	0.998192	0.999538	1.00046	1.00181	3.367743
6000	-453.298	-431.475	-21.8232	114975.2	5.975906	0.996254	0.99904	1.00095	1.00375	4.658139
6010	-442.563	-421.921	-20.6427	413643.2	5.856324	0.998024	0.999495	1.0005	1.00198	4.441861
6020	-436.724	-422.916	-13.8086	1009.142	10.18778	0.960275	0.989499	1.00994	1.04029	3.590926
6030	-443.44	-421.185	-22.2547	998717.5	5.575912	0.998728	0.999675	1.00032	1.00127	4.674001
6040	-434.376	-420.074	-14.3016	236383.2	7.454766	0.997387	0.999331	1.00067	1.00262	3.664254
6050	-427.11	-419.452	-7.65805	11267.08	8.438859	0.98805	0.996916	1.00303	1.012	2.911238
6060	-435.617	-425.898	-9.71906	569477.7	12.00464	0.998316	0.999569	1.00043	1.00168	3.127632
6070	-433.183	-425.191	-7.99251	614303.9	8.254254	0.998379	0.999585	1.00041	1.00162	2.932912
6080	-426.775	-417.069	-9.70609	579102.8	9.2349	0.99833	0.999573	1.00043	1.00167	3.18694
6090	-437.336	-417.942	-19.3933	513012.5	8.07158	0.998226	0.999546	1.00045	1.00178	4.32478
6100	-423.258	-410.718	-12.5406	921958.4	12.03465	0.998677	0.999662	1.00034	1.00132	3.36063
6110	-427.758	-415.163	-12.5954	943654.4	7.627557	0.998692	0.999665	1.00033	1.00131	3.452154
6120	-435.643	-420.005	-15.638	444210.9	9.004677	0.998093	0.999512	1.00049	1.00191	3.839775
6130	-441.713	-425.899	-15.8138	133205.5	8.250686	0.996519	0.999108	1.00089	1.00348	3.8805
6140	-430.663	-415.329	-15.3332	96577.73	6.642798	0.995913	0.998952	1.00104	1.00409	3.718991
6150	-436.408	-424.765	-11.643	79121.07	9.228652	0.995485	0.998842	1.00115	1.00452	3.396693
6160	-441.23	-422.985	-18.2453	643156.1	9.936356	0.998415	0.999595	1.0004	1.00159	4.050371
6170	-436.312	-424.242	-12.0693	595623	12.52675	0.998353	0.999579	1.00042	1.00165	3.28871
6180	-435.576	-424.016	-11.5603	924030.5	11.27777	0.998678	0.999662	1.00034	1.00132	3.322605
6190	-438.158	-418.494	-19.6644	157546.1	8.30464	0.996799	0.99918	1.00082	1.0032	4.343553
6200	-433.96	-414.88	-19.0802	907492.1	6.263425	0.998666	0.999659	1.00034	1.00133	4.244764
6210	-433.409	-415.982	-17.4273	997909.6	7.041638	0.998728	0.999675	1.00032	1.00127	4.067665
6220	-442.012	-430.239	-11.7729	962954	8.829629	0.998705	0.999669	1.00033	1.0013	3.40875
6230	-430.978	-420.647	-10.3311	945942.5	11.64346	0.998693	0.999666	1.00033	1.00131	3.196836
6240	-434.611	-425.92	-8.69111	430251.3	9.444605	0.998063	0.999504	1.00049	1.00194	3.082726
6250	-433.933	-419.448	-14.485	403644.5	8.554806	0.998	0.999488	1.00051	1.002	3.719738
6260	-429.335	-416.422	-12.9132	704765.9	6.58809	0.998486	0.999613	1.00039	1.00151	3.342785
6270	-442.581	-421.715	-20.8661	415252.9	5.162815	0.998028	0.999495	1.0005	1.00197	4.303023
6280	-442.753	-420.02	-22.733	86955.59	6.440876	0.995693	0.998896	1.0011	1.00431	4.832581
6290	-436.58	-417.61	-18.97	91902.24	7.254288	0.99581	0.998926	1.00107	1.0042	4.290567
6300	-431.059	-416.134	-14.925	808934.8	6.703304	0.998587	0.999639	1.00036	1.00141	3.667367
6310	-436.327	-421.098	-15.2296	489735.4	6.949633	0.998184	0.999535	1.00046	1.00182	3.745475
6320	-426.279	-413.283	-12.9962	161471.8	8.553366	0.996839	0.99919	1.00081	1.00317	3.545688
6330	-451.691	-434.279	-17.412	803791	7.849637	0.998583	0.999638	1.00036	1.00142	4.083087
6340	-429.356	-420.393	-8.96323	799519.2	8.66434	0.998579	0.999637	1.00036	1.00142	3.08134
6350	-424.559	-416.91	-7.64878	982597.7	14.22288	0.998718	0.999672	1.00033	1.00128	2.856497
6360	-433.649	-421.065	-12.584	65116.81	9.290381	0.995023	0.998723	1.00127	1.00499	3.497764
6370	-430.803	-415.56	-15.2434	217846.1	7.728321	0.997278	0.999303	1.00069	1.00272	3.80321
6380	-423.251	-411.67	-11.5806	472891.4	10.251	0.998152	0.999527	1.00047	1.00185	3.370122
6390	-436.808	-417.247	-19.5608	195847.1	11.30048	0.997129	0.999265	1.00073	1.00287	4.029377
6400	-434.134	-420.374	-13.7596	363264.2	8.783544	0.997892	0.999461	1.00054	1.00211	3.634202
6410	-427.995	-418.364	-9.63113	151728.9	9.936294	0.996739	0.999165	1.00083	1.00327	3.183438
6420	-431.711	-424.609	-7.10218	770176.7	11.46118	0.998552	0.99963	1.00037	1.00145	2.923704
6430	-432.557	-419.761	-12.7958	562067.2	13.03562	0.998305	0.999566	1.00043	1.0017	3.309052
6440	-436.072	-416.205	-19.8667	167203.1	5.110853	0.996893	0.999204	1.00079	1.00311	4.087947
6450	-442.755	-425.733	-17.0229	920077.1	9.970834	0.998675	0.999661	1.00034	1.00133	3.924538
6460	-441.886	-422.024	-19.862	971462	9.821974	0.998711	0.99967	1.00033	1.00129	4.22557
6470	-437.95	-422.142	-15.808	672497.6	7.847586	0.99845	0.999604	1.0004	1.00155	3.878713
6480	-446.734	-424.123	-22.6115	782557.1	8.753196	0.998563	0.999633	1.00037	1.00144	4.645733
6490	-436.876	-421.696	-15.1802	197138.4	6.213923	0.997139	0.999267	1.00073	1.00286	3.610425
6500	-431.005	-417.845	-13.1602	914154.8	11.68919	0.998671	0.99966	1.00034	1.00133	3.436645
6510	-435.586	-423.697	-11.889	226328.7	8.994484	0.997329	0.999316	1.00068	1.00267	3.423382
6520	-421.191	-411.859	-9.33118	501364.7	9.617342	0.998205	0.999541	1.00046	1.0018	3.152508
6530	-428.642	-418.103	-10.5395	922762	8.331388	0.998677	0.999662	1.00034	1.00132	3.246454
6540	-422.625	-412.77	-9.85552	47301.26	13.87843	0.994162	0.998501	1.00149	1.00585	3.033068
6550	-427.176	-416.868	-10.3074	556268	12.08881	0.998296	0.999564	1.00043	1.0017	3.172201
6560	-428.143	-417.546	-10.597	685863.1	8.645319	0.998466	0.999608	1.00039	1.00154	3.269142
6570	-431.26	-420.147	-11.1138	697193.3	10.33429	0.998478	0.999611	1.00039	1.00152	3.322011
6580	-435.47	-422.131	-13.3383	795372.5	11.70289	0.998575	0.999636	1.00036	1.00143	3.450911
6590	-438.92	-424.222	-14.698	869824	12.90263	0.998637	0.999652	1.00035	1.00136	3.466425
6600	-433.082	-424.1	-8.9828	627278.2	9.581164	0.998396	0.99959	1.00041	1.00161	3.115825
6610	-424.791	-418.61	-6.18111	231324.2	12.41485	0.997358	0.999324	1.00067	1.00264	2.822017
6620	-422.902	-410.288	-12.6145	718115.3	9.872729	0.9985	0.999616	1.00038	1.0015	3.48595
6630	-432.513	-414.491	-18.0217	355004.5	6.216033	0.997867	0.999454	1.00054	1.00213	4.068045
6640	-438.514	-420.791	-17.7225	348286.5	10.03885	0.997847	0.999449	1.00055	1.00215	3.988629
6650	-431.486	-419.591	-11.8947	288729.7	7.924553	0.997635	0.999395	1.0006	1.00237	3.385924
6660	-429.454	-418.328	-11.126	236518.6	11.61768	0.997388	0.999331	1.00067	1.00261	3.266503
6670	-420.474	-413.429	-7.04501	335772.7	10.673	0.997807	0.999439	1.00056	1.00219	2.928733
6680	-429.664	-415.214	-14.4501	144276.6	7.677234	0.996656	0.999143	1.00085	1.00335	3.698015
6690	-434.641	-423.669	-10.9714	327572.7	12.43687	0.99778	0.999432	1.00057	1.00222	3.206539
6700	-440.629	-426.945	-13.6845	11451.01	6.332982	0.988147	0.996941	1.00301	1.0119	3.401507
6710	-435.298	-420.633	-14.6649	861816.6	8.194524	0.998631	0.99965	1.00035	1.00137	3.740749
6720	-439.665	-424.363	-15.3025	495005.8	8.622305	0.998194	0.999538	1.00046	1.00181	3.81394
6730	-432.894	-421.557	-11.3374	492863.3	7.827439	0.99819	0.999537	1.00046	1.00181	3.307231
6740	-439.86	-425.681	-14.1782	610104.8	11.36595	0.998373	0.999584	1.00042	1.00163	3.548216
6750	-439.763	-423.259	-16.5037	624585.3	10.91036	0.998392	0.999589	1.00041	1.00161	3.794145
6760	-424.936	-415.566	-9.3702	76026	12.85708	0.995394	0.998819	1.00117	1.00461	3.055951
6770	-429.947	-416.297	-13.6504	16817.3	7.593553	0.990215	0.997479	1.00249	1.00982	3.588029
6780	-426.409	-416.397	-10.0122	106888.6	8.576628	0.996115	0.999004	1.00099	1.00389	3.198055
6790	-434.895	-422	-12.8953	704807.9	8.547152	0.998486	0.999613	1.00039	1.00151	3.533792
6800	-433.867	-418.839	-15.0275	19251.47	9.132441	0.990854	0.997645	1.00233	1.00918	3.767322
6810	-429.532	-418.899	-10.6333	863624.5	11.41085	0.998633	0.99965	1.00035	1.00137	3.234208
6820	-437.015	-423.132	-13.8831	111350.8	14.25398	0.996193	0.999024	1.00097	1.00381	3.292256
6830	-428.447	-418.944	-9.50312	573169.1	10.6449	0.998322	0.999571	1.00043	1.00168	3.159739
6840	-441.667	-423.791	-17.8765	403152.5	11.80275	0.997999	0.999488	1.00051	1.002	3.828278
6850	-436.756	-422.294	-14.4616	311695.7	10.36793	0.997724	0.999418	1.00058	1.00228	3.643836
6860	-443.78	-422.242	-21.5378	997934.4	9.430875	0.998728	0.999675	1.00032	1.00127	4.444604
6870	-442.978	-421.852	-21.1261	971454	8.734052	0.998711	0.99967	1.00033	1.00129	4.478004
6880	-434.805	-418.701	-16.1036	90165.66	6.910051	0.99577	0.998916	1.00108	1.00424	3.86728
6890	-439.738	-424.511	-15.2261	911461.4	9.037841	0.998669	0.99966	1.00034	1.00133	3.792802
6900	-435.617	-421.038	-14.5782	608357.4	9.258021	0.998371	0.999583	1.00042	1.00163	3.713655
6910	-439.709	-424.992	-14.7176	615303.4	13.2543	0.99838	0.999586	1.00041	1.00162	3.437574
6920	-432.823	-418.639	-14.1839	698524.8	8.608835	0.99848	0.999611	1.00039	1.00152	3.684288
6930	-442.142	-426.263	-15.8797	568973.6	9.295072	0.998315	0.999569	1.00043	1.00169	3.852256
6940	-431.776	-421.277	-10.499	211369.4	9.498994	0.997237	0.999292	1.0007	1.00277	3.274202
6950	-429.465	-418.248	-11.2166	729544.8	8.666434	0.998512	0.999619	1.00038	1.00149	3.341477
6960	-429.89	-413.389	-16.5017	284851.4	10.05509	0.997619	0.999391	1.00061	1.00238	3.86576
6970	-432.195	-418.592	-13.6039	533789.4	8.999205	0.998261	0.999555	1.00044	1.00174	3.613972
6980	-430.591	-414.746	-15.845	692273.3	7.960587	0.998473	0.999609	1.00039	1.00153	3.884735
6990	-430.071	-416.9	-13.1703	490722.5	7.573794	0.998186	0.999536	1.00046	1.00182	3.523172
7000	-438.844	-422.783	-16.0608	111111.1	7.523744	0.996189	0.999023	1.00097	1.00382	3.903042
7010	-435.683	-417.136	-18.547	43683.03	7.457706	0.993925	0.99844	1.00155	1.00609	4.23373
7020	-436.666	-416.157	-20.5091	531764.2	6.280908	0.998257	0.999554	1.00044	1.00174	4.474539
7030	-440.806	-420.447	-20.3583	893975.6	5.250259	0.998656	0.999656	1.00034	1.00134	4.23688
7040	-445.047	-423.16	-21.8866	71900.31	9.06345	0.995264	0.998785	1.00121	1.00474	4.526691
7050	-443.739	-423.723	-20.0156	53462.69	8.578438	0.994508	0.998591	1.0014	1.0055	4.36426
7060	-432.073	-415.146	-16.9271	70057.2	6.353662	0.995202	0.998769	1.00122	1.00481	3.91706
7070	-440.879	-426.023	-14.8564	411470.5	8.010037	0.998019	0.999493	1.00051	1.00198	3.761615
7080	-435.551	-421.8	-13.7505	604699.9	7.723286	0.998366	0.999582	1.00042	1.00164	3.609744
7090	-433.67	-419.49	-14.1801	573425.1	8.852591	0.998322	0.999571	1.00043	1.00168	3.680992
7100	-428.051	-416.919	-11.132	564840.4	8.787385	0.998309	0.999568	1.00043	1.00169	3.335153
7110	-420.385	-413.726	-6.65858	325277.3	14.62882	0.997772	0.99943	1.00057	1.00223	2.767475
7120	-424.938	-408.933	-16.0053	454125.4	10.48597	0.998114	0.999518	1.00048	1.00189	3.783407
7130	-435.542	-417.691	-17.8507	57910.25	6.672434	0.994723	0.998646	1.00134	1.00529	4.1009
7140	-433.423	-425.629	-7.79346	143944.3	7.671637	0.996652	0.999142	1.00085	1.00335	2.830024
7150	-435.515	-425.513	-10.0013	764178	12.27227	0.998546	0.999628	1.00037	1.00145	3.137356
7160	-440.712	-432.103	-8.60886	414915.3	12.65481	0.998027	0.999495	1.0005	1.00197	3.006479
7170	-436.827	-422.369	-14.4573	60195.83	9.856396	0.994824	0.998672	1.00132	1.00519	3.673487
7180	-429.541	-418.505	-11.0362	297336.3	7.54431	0.99767	0.999404	1.00059	1.00233	3.237781
7190	-443.274	-430.496	-12.7776	151510.6	7.825492	0.996736	0.999164	1.00083	1.00327	3.491098
7200	-438.906	-423.451	-15.4542	791145.8	8.206069	0.998571	0.999635	1.00036	1.00143	3.837047
7210	-428.791	-420.675	-8.11666	294641	11.00292	0.997659	0.999401	1.0006	1.00234	3.023622
7220	-435.308	-421.45	-13.8577	571318.6	8.064076	0.998319	0.99957	1.00043	1.00168	3.638731
7230	-438.243	-425.414	-12.8288	338433.4	8.249797	0.997816	0.999441	1.00056	1.00219	3.518671
7240	-436.936	-421.72	-15.2157	922611.2	7.36213	0.998677	0.999662	1.00034	1.00132	3.780988
7250	-432.911	-419.26	-13.6506	772992.1	9.216046	0.998555	0.99963	1.00037	1.00145	3.614552
7260	-441.406	-425.93	-15.4758	24492.63	8.024927	0.99189	0.997914	1.00206	1.00813	3.839085
7270	-445.247	-424.107	-21.1406	395438.8	11.58754	0.997979	0.999483	1.00052	1.00202	4.132376
7280	-436.05	-419.618	-16.4326	299408.3	10.02951	0.997678	0.999406	1.00059	1.00232	3.86086
7290	-447.592	-427.175	-20.4172	127931.9	7.584409	0.996448	0.99909	1.00091	1.00356	4.479553
7300	-432.167	-421.946	-10.2206	995495.6	7.973573	0.998726	0.999674	1.00033	1.00127	3.179453
7310	-431.404	-415.804	-15.5996	246167.2	8.770959	0.997439	0.999344	1.00065	1.00256	3.844098
7320	-433.75	-420.273	-13.4771	421071.3	9.999693	0.998042	0.999499	1.0005	1.00196	3.567582
7330	-436.998	-420.713	-16.2848	243967.2	6.292801	0.997428	0.999342	1.00066	1.00257	3.804345
7340	-423.41	-414.585	-8.82473	141610.6	8.933584	0.996624	0.999135	1.00086	1.00338	3.079983
7350	-424.03	-414.789	-9.24108	103514.1	10.0498	0.996052	0.998988	1.00101	1.00395	3.14371
7360	-423.274	-415.356	-7.91822	732131	11.65362	0.998515	0.99962	1.00038	1.00149	2.989298
7370	-426.172	-417.007	-9.16544	214967	9.4371	0.99726	0.999298	1.0007	1.00274	3.132819
7380	-430.994	-419.12	-11.8744	13260.96	13.43997	0.988984	0.997159	1.0028	1.01106	3.20993
7390	-429.639	-412.97	-16.6688	135146.8	9.165546	0.996544	0.999115	1.00088	1.00346	3.94509
7400	-429.472	-420.476	-8.9957	287666.9	8.459963	0.997631	0.999394	1.0006	1.00237	3.071335
7410	-430.707	-418.578	-12.1284	693139.7	9.11517	0.998474	0.99961	1.00039	1.00153	3.449933
7420	-428.583	-417.588	-10.995	600738	7.303788	0.99836	0.999581	1.00042	1.00164	3.198963
7430	-433.212	-418.197	-15.0145	735321.8	13.81159	0.998518	0.999621	1.00038	1.00148	3.410703
7440	-436.136	-424.709	-11.4271	808189.9	10.16522	0.998586	0.999639	1.00036	1.00141	3.357867
7450	-442.786	-428.88	-13.9056	180149.7	7.856639	0.997007	0.999233	1.00076	1.003	3.636722
7460	-442.742	-427.452	-15.2898	199453.1	10.96224	0.997155	0.999272	1.00073	1.00285	3.678784
7470	-434.51	-417.003	-17.5075	829669.3	6.787288	0.998605	0.999643	1.00036	1.0014	4.060538
7480	-433.431	-417.497	-15.9343	511985.2	8.803011	0.998224	0.999546	1.00045	1.00178	3.881071
7490	-433.004	-420.089	-12.9156	191950.4	6.723114	0.9971	0.999257	1.00074	1.0029	3.371574
7500	-424.429	-411.436	-12.993	115568.8	6.663367	0.996263	0.999043	1.00095	1.00374	3.370999
7510	-439.352	-420.381	-18.9704	919135.9	10.06578	0.998674	0.999661	1.00034	1.00133	4.110189
7520	-445.472	-426.872	-18.5997	940442.3	6.715595	0.99869	0.999665	1.00033	1.00131	4.216479
7530	-437.328	-419.766	-17.563	504958.8	11.31826	0.998212	0.999543	1.00046	1.00179	3.850802
7540	-430.296	-415.009	-15.2871	355026.8	12.14984	0.997868	0.999454	1.00054	1.00213	3.578803
7550	-426.289	-412.016	-14.2729	377686.1	7.255001	0.997932	0.999471	1.00053	1.00207	3.643143
7560	-429.844	-417.775	-12.0696	971791.3	8.079646	0.998711	0.99967	1.00033	1.00129	3.417908
7570	-433.95	-424.115	-9.83483	811436	9.490505	0.998589	0.999639	1.00036	1.00141	3.204218
7580	-426.665	-417.806	-8.8594	811082.4	11.25066	0.998589	0.999639	1.00036	1.00141	3.083965
7590	-432.169	-425.694	-6.47477	482436.6	15.06453	0.998171	0.999532	1.00047	1.00183	2.733738
7600	-432.471	-419.59	-12.8812	399073.3	10.11418	0.997989	0.999485	1.00051	1.00201	3.503167
7610	-449.153	-431.108	-18.0447	822426.7	7.767991	0.998599	0.999642	1.00036	1.0014	4.165144
7620	-442.271	-423.839	-18.4325	250113	7.391728	0.99746	0.99935	1.00065	1.00254	4.218144
7630	-439.398	-423.332	-16.0664	887155	10.49401	0.998651	0.999655	1.00034	1.00135	3.788582
7640	-437.089	-422.038	-15.0506	577424.1	5.476544	0.998328	0.999572	1.00043	1.00167	3.338641
7650	-439.267	-426.361	-12.9056	733826.7	6.996138	0.998517	0.999621	1.00038	1.00148	3.418523
7660	-432.199	-419.257	-12.9418	622211.6	8.477847	0.998389	0.999588	1.00041	1.00161	3.538115
7670	-441.747	-427.519	-14.2276	282351.2	7.363424	0.997609	0.999388	1.00061	1.00239	3.646882
7680	-436.917	-428.413	-8.50414	240045.8	11.31918	0.997407	0.999336	1.00066	1.0026	3.050402
7690	-451.259	-435.056	-16.2025	552035.5	7.792248	0.99829	0.999563	1.00044	1.00171	3.92834
7700	-437.802	-421.008	-16.7934	172770.8	10.45804	0.996944	0.999217	1.00078	1.00306	3.860983
7710	-440.796	-424.422	-16.3742	930000.6	6.993519	0.998682	0.999663	1.00034	1.00132	3.914084
