Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
7414	0	-21.1208	-57.6598	36.5389	0.0005948275	0.001899369	0.0004109637	0.000155442	0.0006491953	0.001549926	0.0852061	0.0153152	0.899479
7415	1	-23.6595	-60.0335	36.374	0.002119185	0.0001749872	0.0004927535	0.001673983	0.0003089401	0.0007021573	0.12768	0.586347	0.285973
7416	0	-20.4544	-56.9199	36.4655	0.001358074	0.0007286765	0.0002310456	6.031037e-05	0.0006072077	0.002368889	0.414282	0.00760219	0.578116
7417	1	-24.4993	-59.085	34.5857	0.002119185	0.00127705	0.001720639	0.002246493	0.0003089401	0.0001013365	0.12768	0.586347	0.285973
7418	0	-21.8446	-57.4507	35.606	0.002753615	6.234621e-05	0.0002053974	6.031037e-05	0.001009848	0.002368889	0.172698	0.00880552	0.818497
7419	1	-20.4927	-56.6952	36.2025	0.0002113973	0.00127705	0.001720639	0.002246493	8.233573e-05	0.0001548438	0.0230923	0.556427	0.420481
7420	0	-19.3571	-56.5232	37.1661	0.0001322484	6.234621e-05	0.0008777493	0.000143035	0.0008682683	0.002368889	0.172698	0.00880552	0.818497
7421	1	-20.6257	-56.0797	35.4541	0.0002113973	0.00127705	0.001720639	0.003190244	6.108918e-05	0.0001955809	0.477247	0.192155	0.330598
7422	0	-19.6352	-56.6027	36.9676	0.000493828	6.234621e-05	0.0008618624	5.283452e-05	0.0008682683	0.002368889	0.1366	0.00651061	0.856889
7423	1	-20.9857	-56.2167	35.2309	0.001436449	0.000276092	0.00163448	0.003190244	0.0002103259	0.0001955809	0.302289	0.413615	0.284096
7424	0	-19.787	-56.6617	36.8747	0.000493828	6.234621e-05	0.0004180912	0.0006161447	0.0008682683	0.002368889	0.223766	0.0106651	0.765569
7425	1	-21.0856	-56.0406	34.955	0.00188088	0.0001868188	0.00163448	0.003190244	0.0002103259	0.0001955809	0.0665974	0.640658	0.292744
7426	0	-20.7125	-57.3387	36.6262	0.0007507633	0.001266623	5.644769e-05	0.0002557075	0.001032562	0.001785281	0.21781	0.121803	0.660387
7427	1	-20.9467	-56.0218	35.0752	0.00188088	0.0001624908	0.00163448	0.003190244	7.998215e-05	0.0001955809	0.0663478	0.392526	0.541126
7428	0	-21.0006	-57.6357	36.6351	0.0007507633	0.0003195487	0.0006718675	0.0003474353	0.001032562	0.002013821	0.259941	0.140508	0.599551
7429	1	-23.1203	-56.8553	33.735	0.00188088	0.0001624908	0.00163448	0.00451923	0.0004757772	0.0001955809	0.539683	0.337256	0.123061
7430	0	-22.3139	-58.7576	36.4437	0.001336295	0.0003195487	0.0006718675	0.001812584	0.0001353547	0.001106596	0.276929	0.0843375	0.638734
7431	1	-23.6005	-57.0377	33.4372	0.00188088	0.0007232414	0.001173841	0.00451923	0.0004757772	0.0004787897	0.573858	0.358613	0.0675285
7432	0	-21.2954	-57.5786	36.2832	0.0004902156	0.0004520858	0.001579822	0.001812584	0.0002349273	0.001019229	0.138966	0.840692	0.0203426
7433	1	-20.4841	-57.0389	36.5548	8.523477e-05	0.0005091048	0.001164538	0.002324498	0.0004757772	0.0006801541	0.219179	0.763082	0.017739
7434	0	-22.0262	-59.8032	37.777	0.0004902156	0.0001052576	0.0008746884	0.0010086	0.0001682935	0.001019229	0.69712	0.200832	0.102048
7435	1	-23.9333	-59.4243	35.491	0.001454367	0.0005091048	0.001164538	0.002324498	0.0004757772	0.0006801541	0.0516098	0.0908082	0.857582
7436	0	-26.7596	-58.8151	32.0555	0.0006209252	0.003955547	0.0011891	0.004076993	0.0001682935	0.001019229	0.74499	0.169091	0.0859198
7437	1	-23.6513	-59.563	35.9117	0.001454367	0.0005091048	0.002115579	0.0006430938	9.178713e-05	0.001253105	0.0111812	0.384655	0.604164
7438	0	-23.4643	-57.4578	33.9936	0.0006209252	0.001975904	0.0006836062	0.004076993	0.0001590438	0.001019229	0.660319	0.311044	0.0286375
7439	1	-21.6455	-58.0939	36.4484	0.000192684	0.0005091048	0.002115579	0.001191839	0.0001138653	0.001253105	0.0111812	0.384655	0.604164
7440	0	-22.6665	-58.2344	35.5678	0.001007115	0.001975904	0.001250782	0.001942682	0.0001590438	0.0001740202	0.213146	0.734541	0.052313
7441	1	-25.3557	-60.1055	34.7498	0.000192684	0.003178209	0.0003646106	0.002183432	0.0003903879	0.001253105	0.0126106	0.305992	0.681397
7442	0	-29.2209	-59.5164	30.2956	0.001007115	0.001975904	0.001250782	0.00794749	0.0009267092	0.0001871771	0.217013	0.617673	0.165314
7443	1	-25.7903	-60.6699	34.8796	0.000192684	0.003178209	0.0003291972	0.002313731	0.0003903879	0.0009911743	0.0174381	0.0403165	0.942245
7444	0	-25.8515	-57.7754	31.9239	0.001007115	0.000726223	0.001250782	0.006725297	0.0009267092	0.0005632616	0.0367189	0.863592	0.0996894
7445	1	-25.4727	-59.9989	34.5262	0.004000524	0.000963004	0.0003291972	0.0005963774	0.0003428439	0.001618187	0.0301872	0.528994	0.440819
7446	0	-24.1802	-58.6321	34.4519	0.0003714775	0.000726223	0.0006296764	0.003732383	0.000274538	0.00221151	0.0367189	0.863592	0.0996894
7447	1	-24.6792	-59.5652	34.886	0.004000524	0.0004467765	0.0003823497	0.0005963774	0.0003428439	0.001618187	0.0421495	0.342349	0.615502
7448	0	-20.987	-56.7128	35.7258	0.0003714775	0.000726223	0.0005121163	0.003435308	0.000274538	0.0009865988	0.328053	0.655897	0.0160492
7449	1	-24.4324	-58.6562	34.2238	0.000544858	0.0002008491	0.002784035	0.002748586	0.0003428439	0.001618187	0.0453715	0.30171	0.652919
7450	0	-21.0716	-58.2689	37.1974	0.0003714775	0.000726223	0.0003290839	0.002486515	0.000274538	0.0002244595	0.455932	0.523477	0.0205904
7451	1	-20.6296	-57.5085	36.8789	0.000544858	0.0002132264	0.0008273334	0.002748586	0.0003428439	0.0001452883	0.321399	0.24007	0.438531
7452	0	-20.8518	-56.7382	35.8864	0.0003714775	0.0007872717	0.0003290839	0.004085578	0.00030328	0.0002229098	0.280007	0.468816	0.251177
7453	1	-25.5807	-57.8989	32.3182	0.001037678	0.0003560056	0.0006858722	0.007559917	0.0006972001	0.0003552832	0.237539	0.438352	0.324109
7454	0	-19.3353	-55.6979	36.3626	0.0003714775	0.0003716357	0.0003290839	0.004085578	2.817344e-05	0.0003007289	0.097694	0.50214	0.400166
7455	1	-26.3122	-58.313	32.0008	0.001037678	0.0003560056	0.001372705	0.007559917	0.0006972001	7.696183e-05	0.315566	0.393493	0.290941
7456	0	-21.1962	-55.6111	34.4149	0.0003714775	0.0003716357	0.001888673	0.004268274	0.0002815176	0.00081186	0.189987	0.483441	0.326572
7457	1	-23.2934	-59.7568	36.4634	0.001037678	0.0003560056	0.001372705	0.001949836	0.000563775	7.696183e-05	0.101999	0.683863	0.214138
7458	0	-23.8122	-57.0373	33.2251	0.0008865909	0.001026977	0.001888673	0.004268274	0.0002815176	0.001172733	0.189987	0.483441	0.326572
7459	1	-24.1435	-60.4606	36.3171	0.001037678	0.0003875602	0.001117101	0.002362154	0.000563775	7.696183e-05	0.408257	0.117406	0.474336
7460	0	-24.0685	-57.2254	33.1569	0.001487383	0.0007427017	0.001888673	0.004268274	5.277233e-05	0.001172733	0.652431	0.227777	0.119792
7461	1	-20.2067	-55.9744	35.7677	0.001254266	5.932591e-05	0.000826639	0.003895371	0.0001365199	8.017602e-05	0.223666	0.35118	0.425154
7462	0	-20.452	-56.1839	35.7319	0.0002023514	5.819474e-05	0.0004839846	0.004268274	0.0001128086	0.001172733	0.47255	0.492684	0.0347662
7463	1	-19.8922	-55.7672	35.875	0.001254266	5.932591e-05	0.000826639	0.003895371	1.323435e-05	6.537223e-05	0.420637	0.327513	0.25185
7464	0	-22.2508	-57.4531	35.2023	0.0003165353	5.819474e-05	0.0007018638	0.00426484	0.001108667	0.0005299615	0.240521	0.736958	0.0225212
7465	1	-18.2687	-54.857	36.5883	0.000104581	5.932591e-05	0.0009787564	0.003895371	9.273231e-05	6.537223e-05	0.258615	0.404891	0.336494
7466	0	-26.65	-58.9482	32.2982	0.0007324733	0.002381513	0.001700201	0.00426484	0.001108667	0.0005299615	0.107713	0.865827	0.0264594
7467	1	-22.0857	-56.2141	34.1285	0.000466621	0.002675603	0.001166361	0.003895371	9.273231e-05	6.537223e-05	0.00923898	0.541083	0.449678
7468	0	-19.9528	-53.951	33.9982	0.0008160616	0.0004816112	0.001700201	0.00492302	7.888547e-05	0.0005299615	0.108765	0.87428	0.0169549
7469	1	-23.2106	-57.6681	34.4575	0.000637002	0.002675603	0.001166361	0.003135548	0.0002586979	6.537223e-05	0.19158	0.474832	0.333588
7470	0	-20.4193	-55.5885	35.1692	0.0004520945	0.0006349193	0.0004037062	0.00492302	7.888547e-05	0.0005299615	0.385785	0.517267	0.096948
7471	1	-20.4683	-56.2848	35.8165	0.000637002	0.0008125134	0.0008151928	0.003135548	0.0004558006	0.000333499	0.10751	0.796446	0.0960441
7472	0	-20.003	-55.0054	35.0024	0.0004520945	0.0006349193	0.002399689	0.003351592	5.635984e-05	0.0003426322	0.26304	0.620638	0.116322
7473	1	-21.6357	-57.4521	35.8165	0.000637002	0.0008125134	0.0008151928	0.003135548	0.0004558006	0.000333499	0.343192	0.246292	0.410516
7474	0	-22.0326	-55.8431	33.8105	0.002003974	0.0006349193	0.002399689	0.003351592	5.635984e-05	0.0003247942	0.179568	0.741023	0.0794088
7475	1	-20.4238	-56.3022	35.8783	0.000637002	0.0008125134	0.0008151928	0.003135548	0.0004558006	0.0002539144	0.0837921	0.815979	0.100229
7476	0	-25.1848	-57.9975	32.8127	0.002003974	0.001610209	0.002399689	0.003351592	0.00036531	0.0003247942	0.319602	0.449617	0.230781
7477	1	-23.0559	-56.1358	33.0799	0.0001603534	0.0008125134	0.0005743441	0.007304598	0.0004558006	0.0004039559	0.0908343	0.884557	0.0246088
7478	0	-24.8402	-57.8056	32.9654	0.002082262	0.0008776376	0.002399689	0.00353189	0.00036531	0.0006022122	0.317707	0.446951	0.235342
7479	1	-22.9291	-58.3439	35.4149	0.001079308	0.0008125134	0.001846106	0.00210876	0.0004558006	0.0004039559	0.249803	0.741505	0.00869177
7480	0	-20.7964	-55.4263	34.63	0.0003483979	0.0008776376	0.002306104	0.00353189	5.038998e-05	0.0006022122	0.125751	0.420271	0.453978
7481	1	-21.8539	-55.9834	34.1295	0.0008266275	0.0008125134	0.001846106	0.003969264	0.0004558006	0.000450441	0.126815	0.69898	0.174204
7482	0	-20.4942	-56.7099	36.2156	9.759679e-05	0.0005548403	0.0004328809	0.00353189	0.0004846735	0.0005739572	0.302397	0.556002	0.141601
7483	1	-22.2364	-56.5583	34.3219	0.0003133559	0.0008125134	0.001846106	0.004234901	0.0004558006	0.000450441	0.458927	0.25175	0.289323
7484	0	-23.9507	-58.6058	34.655	0.001810798	0.0007331016	0.0004428776	0.00353189	0.0007012518	0.0004644445	0.302397	0.556002	0.141601
7485	1	-22.1447	-59.9716	37.8269	9.548803e-05	0.0008125134	0.00061411	0.001455314	0.000174156	0.000450441	0.458927	0.25175	0.289323
7486	0	-22.6647	-56.4354	33.7707	0.0009733881	0.0008271628	0.0009696835	0.004806298	0.0003278071	0.0009182349	0.320931	0.476758	0.20231
7487	1	-24.3263	-60.0512	35.7249	0.002422857	0.0008125134	0.00061411	0.002041077	0.000174156	0.0002427562	0.507017	0.278131	0.214852
7488	0	-22.8973	-59.2684	36.3711	0.0009733881	0.0008271628	0.001023871	0.00137615	0.0003569017	0.0009182349	0.0643711	0.666967	0.268662
7489	1	-22.8479	-55.4567	32.6088	0.0007501278	0.0008125134	0.002691399	0.005647033	0.000174156	0.0002427562	0.134266	0.707966	0.157769
7490	0	-22.3821	-58.8618	36.4797	0.001082243	0.0008993361	0.001023871	0.00137615	3.61594e-05	0.0009182349	0.000126284	0.52898	0.470894
7491	1	-20.0199	-54.6001	34.5802	3.875781e-05	0.0008125134	0.0008397035	0.005647033	0.000174156	0.0002685176	0.436164	0.461084	0.102752
7492	0	-23.5576	-56.9922	33.4346	0.001082243	0.0002818804	0.001023871	0.005505915	0.0004429405	0.0009182349	7.58757e-05	0.317828	0.682096
7493	1	-21.8851	-55.9669	34.0818	0.0008665459	0.0001230799	0.0008397035	0.005647033	0.0005939303	0.0003518167	0.31754	0.588007	0.0944527
7494	0	-22.3263	-55.5577	33.2314	0.0001516698	0.001252762	0.001419035	0.005505915	2.125088e-05	0.001166035	0.000120994	0.506821	0.493058
7495	1	-21.9327	-55.6769	33.7442	0.0008665459	0.0001230799	0.001015085	0.005906185	0.0005939303	0.0003518167	0.150055	0.769725	0.0802199
7496	0	-23.1081	-56.0986	32.9905	0.0001786158	0.001252762	0.001419035	0.005505915	0.0003042757	0.001166035	0.0315449	0.813764	0.154691
7497	1	-20.9602	-54.4594	33.4991	0.0008665459	0.0002876127	0.001061837	0.006456466	0.0001477591	0.0003518167	0.0959842	0.727745	0.176271
7498	0	-21.2512	-54.8297	33.5785	0.0001786158	0.001252762	0.001419035	0.005505915	0.0001393054	0.0005742872	0.0184097	0.474915	0.506675
7499	1	-19.0308	-54.441	35.4101	0.0005434298	0.0002876127	0.001061837	0.004362056	0.0002501737	0.0002074336	0.117064	0.667954	0.214982
7500	0	-21.7247	-54.8797	33.1551	0.0001786158	0.001252762	0.002083755	0.005505915	0.0001393054	0.0004545145	0.095928	0.55099	0.353083
7501	1	-19.8997	-55.1225	35.2228	0.0005434298	0.0006478187	0.001061837	0.004242904	0.0002501737	0.0002074336	0.459082	0.42996	0.110958
7502	0	-22.2033	-57.4766	35.2733	0.0005443076	5.615885e-05	0.002083755	0.002985358	0.0007645533	0.0004545145	0.0359357	0.831796	0.132269
7503	1	-18.8298	-54.6104	35.7806	0.0001840996	0.0006478187	0.001061837	0.003624141	6.372172e-05	0.0006541102	0.386048	0.520646	0.0933062
7504	0	-24.7441	-59.4617	34.7176	0.0005443076	0.001438524	0.0006126906	0.002985358	0.0007645533	0.00125846	0.26556	0.503543	0.230896
7505	1	-20.3307	-56.3676	36.0368	7.738313e-05	3.308428e-05	0.001061837	0.003624141	0.0001841566	0.0009253272	0.830165	0.144024	0.0258109
7506	0	-21.1697	-58.9452	37.7755	0.0005443076	0.000491937	0.0007014665	0.000780939	0.000140022	0.0010096	0.251746	0.120787	0.627467
7507	1	-19.5961	-55.6995	36.1034	0.0001419156	7.12924e-05	0.001317867	0.003624141	0.0001841566	0.0004809004	0.830165	0.144024	0.0258109
7508	0	-24.6556	-61.6304	36.9749	0.0007956973	0.001221593	0.00033875	0.0005999738	0.0007330596	0.0010096	0.172619	0.736639	0.0907418
7509	1	-19.7558	-55.2505	35.4947	0.0001419156	0.0006642141	0.0009766146	0.003624141	0.0002634611	0.0009333077	0.068566	0.903108	0.0283261
7510	0	-22.4976	-58.7471	36.2495	0.0007763162	0.001221593	0.00033875	0.00225377	3.226069e-05	0.0010096	0.172619	0.736639	0.0907418
7511	1	-20.2493	-56.9193	36.67	0.0001419156	0.0006642141	0.0006209975	0.003134059	0.0002634611	0.0002663308	0.569238	0.195597	0.235165
7512	0	-21.1156	-58.0398	36.9242	0.0002686625	0.001221593	0.00033875	0.00225377	0.0001325958	0.0005485213	0.152333	0.767589	0.0800779
7513	1	-21.114	-56.6231	35.5092	0.0006126563	0.001604373	0.0007615493	0.002735127	0.0001594294	0.0007119316	0.0853105	0.760855	0.153834
7514	0	-22.8177	-58.2235	35.4058	7.740919e-05	0.0002399261	0.003465881	0.00225377	0.0001325958	0.0005485213	0.273578	0.404505	0.321917
7515	1	-21.751	-57.186	35.435	0.0006073586	0.001604373	0.0007817993	0.002735127	0.0002472929	0.0007045709	0.341392	0.547842	0.110766
7516	0	-19.7734	-56.7897	37.0163	9.738697e-05	0.0008588041	0.0007371656	0.00225377	0.000149627	0.0005485213	0.207647	0.548015	0.244337
7517	1	-18.23	-55.2665	37.0365	8.974882e-05	0.000253281	0.0007817993	0.002735127	5.476169e-05	0.0007045709	0.235729	0.687787	0.0764833
7518	0	-20.945	-57.9479	37.0029	0.0003442884	0.0008588041	0.00120077	0.001988089	0.000149627	0.0001209613	0.27327	0.405175	0.321555
7519	1	-21.1794	-55.9954	34.816	0.0009174745	0.000704298	0.0007817993	0.004092866	0.0001892745	0.0007915126	0.262944	0.444973	0.292083
7520	0	-20.5422	-54.6487	34.1065	0.0003442884	0.0008588041	0.00120077	0.005491864	0.000149627	0.0003450225	0.27327	0.405175	0.321555
7521	1	-22.7813	-57.735	34.9538	0.0005335758	0.002342716	0.0007817993	0.002661016	0.0001892745	0.0007915126	0.243055	0.456981	0.299965
7522	0	-21.8428	-56.514	34.6711	0.0007324608	0.0008588041	0.001899932	0.003973353	0.0001507623	4.833009e-05	0.208321	0.308876	0.482803
7523	1	-21.0305	-58.0842	37.0537	0.0005335758	0.0004324339	0.0002461658	0.0009043132	0.0001892745	0.00229146	0.305544	0.0955262	0.59893
7524	0	-24.6595	-57.1894	32.5299	0.0007324608	0.001707798	0.001899932	0.005272392	0.0005916642	0.0002152709	0.0536482	0.464333	0.482019
7525	1	-21.0941	-58.5944	37.5002	0.0005335758	0.0004324339	0.0002461658	0.0004196758	9.919122e-05	0.00229146	0.149072	0.0748343	0.776094
7526	0	-24.9084	-59.1328	34.2244	0.0007324608	0.001707798	0.001899932	0.002771709	0.0005916642	0.000535006	0.54425	0.223616	0.232134
7527	1	-23.1905	-59.7195	36.529	0.0009064443	7.190756e-05	0.0004154535	0.001645419	0.0010784	0.001154917	0.149072	0.0748343	0.776094
7528	0	-26.1044	-59.3621	33.2576	0.001612827	0.001707798	0.002577039	0.002771709	0.0002785017	0.000535006	0.538091	0.158097	0.303812
7529	1	-22.3549	-58.5269	36.172	0.0003066201	0.0004128546	0.0003388749	0.000732119	0.001549139	0.002392367	0.23977	0.0668579	0.693372
7530	0	-24.1184	-57.7181	33.5997	0.001612827	5.713664e-05	0.002610182	0.003948979	0.0002785017	0.000535006	0.626921	0.155885	0.217194
7531	1	-20.7503	-57.0464	36.2961	0.001313473	0.0005742476	0.0001831409	0.0005251953	0.0005838241	0.002392367	0.23977	0.0668579	0.693372
7532	0	-24.2795	-57.2222	32.9427	0.001136223	5.253192e-05	0.002614615	0.00550114	0.0002785017	0.0003051811	0.676249	0.135275	0.188477
7533	1	-19.884	-56.8097	36.9257	0.001473289	0.0005742476	1.943989e-05	0.0002004449	0.0005838241	0.001910677	0.200818	0.218455	0.580727
7534	0	-27.3932	-58.5288	31.1356	0.001403819	0.002218517	0.002314022	0.00550114	0.0002785017	0.0004979573	0.707493	0.12222	0.170287
7535	1	-20.3408	-57.6211	37.2803	0.0007280591	0.0005742476	1.943989e-05	0.0006794336	0.0005838241	0.001720516	0.328054	0.356866	0.31508
7536	0	-26.8047	-58.6137	31.809	0.001403819	0.002218517	0.001075598	0.00550114	0.0002785017	0.0008697313	0.796138	0.137533	0.0663284
7537	1	-18.9492	-56.7371	37.7878	0.0007280591	0.0005742476	7.194743e-05	0.0001646873	0.0003928663	0.001720516	0.12489	0.266132	0.608978
7538	0	-24.422	-58.3183	33.8963	0.00060321	0.0003200797	0.002905912	0.003683435	0.0002785017	0.0008697313	0.796138	0.137533	0.0663284
7539	1	-20.2762	-57.4729	37.1967	2.199669e-05	0.001765361	0.0004412305	7.111475e-05	0.0003928663	0.001720516	0.12489	0.266132	0.608978
7540	0	-23.5852	-57.8458	34.2606	0.002158258	0.0003200797	0.000992674	0.003458133	0.0002785017	0.000984421	0.431737	0.279394	0.28887
7541	1	-21.0805	-57.7356	36.6551	0.0008559095	0.001765361	4.680266e-05	7.111475e-05	0.0003928663	0.001978187	0.0814792	0.52122	0.397301
7542	0	-22.2184	-57.0685	34.8501	0.0002660834	0.00278953	0.0008701274	0.002510998	1.214418e-05	0.000984421	0.110479	0.792735	0.0967854
7543	1	-21.7582	-57.7848	36.0266	0.002726727	0.0004676307	4.680266e-05	0.000306891	0.0003928663	0.001978187	0.136792	0.196193	0.667014
7544	0	-21.1785	-56.9429	35.7644	1.48705e-05	0.001694094	0.0008701274	0.002467036	0.000226013	0.000984421	0.0447293	0.796913	0.158358
7545	1	-19.8305	-57.0719	37.2413	0.0006798569	1.491207e-05	4.680266e-05	0.000306891	0.001347851	0.001959392	0.157023	0.171786	0.671191
7546	0	-21.7546	-56.5775	34.8229	4.291038e-05	0.000151982	0.001142433	0.004466909	0.000226013	0.001438013	0.634906	0.31152	0.053574
7547	1	-22.5155	-59.4927	36.9772	0.0009342811	0.0001822381	7.081867e-05	0.0009190492	0.001347851	0.001241451	0.109665	0.361737	0.528598
7548	0	-19.5819	-54.8211	35.2393	6.956707e-05	0.000267523	0.001142433	0.005170672	0.000226013	5.620947e-05	0.293104	0.568361	0.138536
7549	1	-23.3077	-60.4551	37.1473	0.0002225202	0.0005064001	7.495611e-06	0.0005064571	0.001992375	0.001241451	0.0489565	0.252475	0.698568
7550	0	-19.8303	-54.9305	35.1002	0.0002260838	0.0002964805	0.001142433	0.005170672	0.000226013	4.971693e-05	0.140964	0.632284	0.226752
7551	1	-26.2217	-60.9245	34.7028	0.0006707797	0.00119528	7.495611e-06	0.001170247	0.001992375	0.002586763	0.0560692	0.373796	0.570135
7552	0	-22.4152	-57.4346	35.0194	0.0002260838	0.00235288	0.001500384	0.002782599	0.000226013	0.0001274074	0.262796	0.314832	0.422372
7553	1	-25.4971	-61.3884	35.8913	4.444974e-05	0.00146321	7.328585e-05	0.001170247	0.001992375	0.001349731	0.135436	0.11774	0.746824
7554	0	-19.6559	-56.3927	36.7369	0.0002580473	0.0001105388	0.001500384	0.002782599	0.000226013	0.0001274074	0.262796	0.314832	0.422372
7555	1	-20.5561	-58.1505	37.5944	0.0006581814	0.00146321	1.543854e-05	0.0001233191	0.0002914341	0.001349731	0.135436	0.11774	0.746824
7556	0	-22.5445	-56.9246	34.3801	0.001066883	0.001343258	0.001500384	0.003725834	0.0003166708	8.521355e-05	0.08692	0.389942	0.523138
7557	1	-21.042	-58.2428	37.2008	0.0006581814	0.00146321	7.814293e-05	0.0002849944	0.0002914341	0.001631871	0.2425	0.299118	0.458381
7558	0	-23.4636	-58.184	34.7204	7.347535e-05	0.001201213	0.001507639	0.003725834	0.001006828	8.521355e-05	0.0663979	0.798132	0.13547
7559	1	-19.81	-57.9766	38.1666	0.0002206183	0.0008340113	7.814293e-05	0.0001435079	0.000256715	0.001631871	0.358487	0.334777	0.306736
7560	0	-26.087	-59.0088	32.9218	5.650999e-05	0.001201213	0.001507639	0.005349829	0.001006828	0.0007930567	0.252057	0.233677	0.514266
7561	1	-20.0578	-56.8646	36.8068	0.0002206183	0.001366257	0.000112263	0.0001954001	0.001109485	0.001910967	0.0830025	0.0476837	0.869314
7562	0	-18.8914	-55.46	36.5686	5.650999e-05	0.0005488818	0.001507639	0.002866395	5.586374e-05	0.0001862341	0.0018327	0.311854	0.686313
7563	1	-21.1518	-57.4805	36.3287	0.002212401	0.0006374858	0.0001630239	0.0001954001	0.0004110565	0.001910967	0.0338405	0.234345	0.731815
7564	0	-20.2184	-56.3349	36.1165	7.671775e-06	0.0005488818	0.001228097	0.002866395	1.039235e-05	0.00114193	0.00172127	0.236729	0.76155
7565	1	-22.6203	-59.1222	36.5018	0.002008793	0.0006374858	0.0001630239	0.0001761326	0.0004110565	0.001910967	0.334874	0.543041	0.122084
7566	0	-20.3978	-56.9535	36.5556	4.269172e-05	0.0005488818	0.0005698628	0.002866395	6.845444e-05	0.00114193	0.0133191	0.321629	0.665051
7567	1	-19.1318	-56.977	37.8452	0.0003255751	0.0007544175	4.922942e-06	0.0001761326	0.0004064795	0.001910967	0.264202	0.428437	0.30736
7568	0	-20.6046	-56.0236	35.4189	0.0003331037	0.0005488818	0.002189773	0.002866395	0.0001838851	0.0005791677	0.00596558	0.543359	0.450676
7569	1	-22.7904	-59.2395	36.4491	0.0003255751	0.0007544175	5.177718e-05	0.0007610506	0.0004064795	0.003075997	0.65548	0.233836	0.110685
7570	0	-20.8048	-56.1419	35.3371	0.0001045744	0.0005488818	0.002189773	0.002866395	0.0001238134	0.0009731187	0.00596558	0.543359	0.450676
7571	1	-22.4472	-58.6127	36.1656	0.0004123716	0.0007302919	5.177718e-05	0.001063352	0.0004064795	0.003075997	0.0419482	0.650257	0.307795
7572	0	-21.184	-56.3633	35.1793	0.001088445	0.0005488818	0.0005849178	0.004585606	0.0001537626	4.795766e-05	0.00626001	0.520821	0.472919
7573	1	-22.9767	-58.8601	35.8834	0.0005607708	0.0007302919	9.370828e-05	0.001236165	0.0004064795	0.003075997	0.354296	0.304567	0.341137
7574	0	-22.459	-56.4378	33.9788	0.00178431	0.0005488818	0.001570115	0.004585606	4.814426e-05	1.760602e-05	0.00229902	0.602664	0.395037
7575	1	-26.0781	-60.6889	34.6108	0.0005607708	0.002428529	3.341992e-05	0.001236165	0.0004064795	0.003075997	0.181718	0.643313	0.174969
7576	0	-24.4516	-58.0162	33.5646	0.0009819559	0.0005488818	0.002708048	0.004585606	0.0002457044	1.760602e-05	0.00357859	0.381518	0.614904
7577	1	-27.914	-63.0777	35.1637	0.0005607708	0.002428529	0.0003127169	0.001666897	0.001174635	0.0008860852	0.237931	0.532975	0.229094
7578	0	-26.5844	-58.0569	31.4726	0.0009819559	0.0008773344	0.002133121	0.007517718	0.0002457044	2.450558e-05	0.00357859	0.381518	0.614904
7579	1	-24.7353	-61.4388	36.7035	0.002127393	5.309966e-05	0.0001440944	0.000662637	0.001174635	0.0008860852	0.15836	0.491303	0.350337
7580	0	-24.0654	-56.6572	32.5918	0.0009819559	0.0008773344	0.002133121	0.006081492	0.0002457044	2.019527e-05	0.0489292	0.93944	0.0116309
7581	1	-22.192	-60.3862	38.1942	0.0004751004	3.428761e-05	0.000163008	0.0003961839	0.001174635	0.0008860852	0.0301952	0.595623	0.374182
7582	0	-23.5837	-56.6231	33.0394	0.0002043055	0.0008773344	0.002133121	0.006081492	0.0004357134	3.177691e-05	0.0529857	0.935433	0.0115813
7583	1	-24.1492	-60.9876	36.8384	0.0001789919	0.0002337043	0.0001142865	0.002101769	0.001174635	0.001070895	0.379824	0.234892	0.385284
7584	0	-21.3319	-54.9483	33.6164	0.0002043055	0.0008773344	0.001083641	0.006081492	0.0004357134	0.0003386504	0.0529857	0.935433	0.0115813
7585	1	-21.5724	-58.7249	37.1525	0.0004222081	0.0002337043	0.0005240348	0.002101769	0.0001173921	0.001070895	0.48029	0.0132736	0.506436
7586	0	-24.4663	-56.9622	32.4959	0.002042614	0.0005159134	0.0009061226	0.006491615	0.0001271711	0.0003798058	0.679497	0.171983	0.14852
7587	1	-21.111	-58.6972	37.5862	0.0004222081	4.348309e-05	0.001667988	0.0005898207	0.0001173921	0.001070895	0.350716	0.016583	0.632701
7588	0	-21.2849	-55.669	34.384	0.001615881	0.0004931644	0.0009061226	0.004511025	0.0001271711	0.0003798058	0.56013	0.31744	0.12243
7589	1	-24.0649	-60.0544	35.9895	0.001482451	0.0013342	0.001325953	0.0005898207	0.0001635443	0.001070895	0.118315	0.313393	0.568292
7590	0	-21.3831	-57.3695	35.9863	0.001567909	0.0004511108	0.0009061226	0.002538797	0.0001271711	0.0003798058	0.576335	0.297693	0.125972
7591	1	-22.2702	-59.1279	36.8577	0.0002876261	0.0013342	0.001325953	0.0006672579	0.0001635443	0.001070895	0.348457	0.0574556	0.594087
7592	0	-20.4518	-55.9284	35.4766	0.001567909	0.0004511108	0.001636977	0.002538797	5.233127e-05	0.0003798058	0.0793106	0.816984	0.103706
7593	1	-20.0928	-54.3597	34.267	0.0002876261	0.0007899087	0.001325953	0.004981698	0.0001635443	0.00063508	0.133106	0.69279	0.174104
