Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu_morpho
7303	1	-61.4012	-61.3994	-0.00171592	0.001715923
7304	0	-61.8178	-61.8164	-0.00141861	0.001418608
7305	1	-61.3603	-61.3585	-0.00179751	0.001797507
7306	0	-61.7035	-61.702	-0.00147413	0.001474132
7307	1	-61.5195	-61.5173	-0.00221827	0.002218267
7308	0	-62.7549	-62.7519	-0.00292855	0.002928551
7309	1	-61.5195	-61.5173	-0.00221827	0.002218267
7310	0	-61.5423	-61.5401	-0.00224055	0.00224055
7311	1	-61.5195	-61.5173	-0.00221827	0.002218267
7312	0	-61.348	-61.346	-0.0019251	0.001925104
7313	1	-61.793	-61.7906	-0.002436	0.002435998
7314	0	-61.3455	-61.3436	-0.00188552	0.00188552
7315	1	-61.793	-61.7906	-0.002436	0.002435998
7316	0	-61.3455	-61.3436	-0.00188552	0.00188552
7317	1	-61.4311	-61.4294	-0.00167644	0.00167644
7318	0	-61.3455	-61.3436	-0.00188552	0.00188552
7319	1	-61.789	-61.7875	-0.00143177	0.001431765
7320	0	-61.3455	-61.3436	-0.00188552	0.00188552
7321	1	-61.4226	-61.4205	-0.00210359	0.002103585
7322	0	-61.3455	-61.3436	-0.00188552	0.00188552
7323	1	-61.3455	-61.3436	-0.00188753	0.001887526
7324	0	-61.3455	-61.3436	-0.00188552	0.00188552
7325	1	-61.3455	-61.3436	-0.00188753	0.001887526
7326	0	-61.3455	-61.3436	-0.00188552	0.00188552
7327	1	-61.3493	-61.3475	-0.00184118	0.001841179
7328	0	-62.2716	-62.2689	-0.00270732	0.002707323
7329	1	-61.462	-61.4603	-0.001643	0.001643001
7330	0	-61.3604	-61.3586	-0.00179705	0.001797046
7331	1	-61.462	-61.4603	-0.001643	0.001643001
7332	0	-61.3604	-61.3586	-0.00179705	0.001797046
7333	1	-61.462	-61.4603	-0.001643	0.001643001
7334	0	-61.4071	-61.4054	-0.00170737	0.001707366
7335	1	-61.462	-61.4603	-0.001643	0.001643001
7336	0	-61.4071	-61.4054	-0.00170737	0.001707366
7337	1	-61.462	-61.4603	-0.001643	0.001643001
7338	0	-61.7529	-61.7505	-0.00240872	0.002408724
7339	1	-61.3823	-61.3803	-0.00203507	0.002035068
7340	0	-61.7529	-61.7505	-0.00240872	0.002408724
7341	1	-61.8268	-61.8243	-0.00245815	0.002458146
7342	0	-61.3813	-61.3793	-0.00203298	0.002032977
7343	1	-61.6868	-61.6853	-0.00148306	0.001483064
7344	0	-61.3813	-61.3793	-0.00203298	0.002032977
7345	1	-61.6122	-61.6099	-0.00230246	0.002302461
7346	0	-61.3813	-61.3793	-0.00203298	0.002032977
7347	1	-61.363	-61.361	-0.00198833	0.001988327
7348	0	-61.3813	-61.3793	-0.00203298	0.002032977
7349	1	-61.363	-61.361	-0.00198833	0.001988327
7350	0	-61.435	-61.4333	-0.00167189	0.001671889
7351	1	-61.7577	-61.7553	-0.00241205	0.002412045
7352	0	-61.3919	-61.3902	-0.00173032	0.001730318
7353	1	-61.5866	-61.5843	-0.00228071	0.002280706
7354	0	-61.3919	-61.3902	-0.00173032	0.001730318
7355	1	-61.5866	-61.5843	-0.00228071	0.002280706
7356	0	-61.3919	-61.3902	-0.00173032	0.001730318
7357	1	-62.6379	-62.635	-0.002878	0.002878002
7358	0	-61.4616	-61.4594	-0.00215488	0.002154877
7359	1	-62.11	-62.1087	-0.00130657	0.001306572
7360	0	-61.4616	-61.4594	-0.00215488	0.002154877
7361	1	-61.6693	-61.6678	-0.00149272	0.001492723
7362	0	-61.4616	-61.4594	-0.00215488	0.002154877
7363	1	-62.3522	-62.351	-0.00123302	0.00123302
7364	0	-61.4616	-61.4594	-0.00215488	0.002154877
7365	1	-63.5392	-63.536	-0.00323572	0.003235716
7366	0	-61.4616	-61.4594	-0.00215488	0.002154877
7367	1	-63.2477	-63.2446	-0.0031269	0.003126897
7368	0	-61.4616	-61.4594	-0.00215488	0.002154877
7369	1	-62.3122	-62.3095	-0.00272737	0.002727365
7370	0	-61.4616	-61.4594	-0.00215488	0.002154877
7371	1	-63.2632	-63.26	-0.0031328	0.003132797
7372	0	-62.9949	-62.9918	-0.00302776	0.003027758
7373	1	-61.3485	-61.3466	-0.00192887	0.001928869
7374	0	-62.7243	-62.7214	-0.00291552	0.002915516
7375	1	-61.9116	-61.9102	-0.00137885	0.00137885
7376	0	-62.2962	-62.2935	-0.00271949	0.002719495
7377	1	-61.9031	-61.9006	-0.002506	0.002505998
7378	0	-61.7312	-61.7288	-0.00239348	0.00239348
7379	1	-61.9031	-61.9006	-0.002506	0.002505998
7380	0	-61.6557	-61.6542	-0.00150047	0.001500465
7381	1	-61.3884	-61.3863	-0.00204705	0.002047055
7382	0	-61.6557	-61.6542	-0.00150047	0.001500465
7383	1	-61.6722	-61.6707	-0.00149109	0.001491091
7384	0	-61.6974	-61.6959	-0.00147737	0.001477365
7385	1	-61.3487	-61.3468	-0.00193026	0.00193026
7386	0	-61.6974	-61.6959	-0.00147737	0.001477365
7387	1	-61.3487	-61.3468	-0.00193026	0.00193026
7388	0	-61.6974	-61.6959	-0.00147737	0.001477365
7389	1	-61.6975	-61.6951	-0.00236911	0.002369108
7390	0	-61.6974	-61.6959	-0.00147737	0.001477365
7391	1	-61.9189	-61.9175	-0.00137595	0.001375954
7392	0	-61.6112	-61.6089	-0.00230163	0.002301634
7393	1	-61.6833	-61.6809	-0.00235853	0.002358527
7394	0	-61.6112	-61.6089	-0.00230163	0.002301634
7395	1	-61.6595	-61.658	-0.00149828	0.001498284
7396	0	-61.3557	-61.3537	-0.00196414	0.00196414
7397	1	-61.493	-61.4914	-0.00161398	0.001613982
7398	0	-61.3557	-61.3537	-0.00196414	0.00196414
7399	1	-61.6971	-61.6947	-0.00236881	0.002368812
7400	0	-61.365	-61.363	-0.00199416	0.001994156
7401	1	-61.7885	-61.7861	-0.00243299	0.00243299
7402	0	-61.3461	-61.3443	-0.00186775	0.00186775
7403	1	-61.7885	-61.7861	-0.00243299	0.00243299
7404	0	-61.3461	-61.3443	-0.00186775	0.00186775
7405	1	-61.346	-61.3441	-0.00186968	0.001869677
7406	0	-61.3461	-61.3443	-0.00186775	0.00186775
7407	1	-61.4379	-61.4363	-0.00166853	0.001668533
7408	0	-61.4449	-61.4428	-0.00213414	0.002134144
7409	1	-61.4379	-61.4363	-0.00166853	0.001668533
7410	0	-61.4372	-61.4355	-0.00166938	0.001669384
7411	1	-62.1761	-62.1735	-0.0026588	0.002658805
7412	0	-62.877	-62.874	-0.00297974	0.002979736
7413	1	-61.9847	-61.9833	-0.00135062	0.00135062
7414	0	-62.2145	-62.2118	-0.00267853	0.002678533
7415	1	-63.0777	-63.0746	-0.00306077	0.003060769
7416	0	-62.2145	-62.2118	-0.00267853	0.002678533
7417	1	-63.0777	-63.0746	-0.00306077	0.003060769
7418	0	-61.558	-61.5557	-0.00225514	0.002255141
7419	1	-63.0777	-63.0746	-0.00306077	0.003060769
7420	0	-61.558	-61.5557	-0.00225514	0.002255141
7421	1	-61.3462	-61.3444	-0.00186663	0.001866635
7422	0	-61.558	-61.5557	-0.00225514	0.002255141
7423	1	-61.3498	-61.3479	-0.00193716	0.001937159
7424	0	-61.5481	-61.5465	-0.00156995	0.001569952
7425	1	-61.6348	-61.6324	-0.00232088	0.002320876
7426	0	-61.44	-61.4383	-0.00166627	0.001666269
7427	1	-61.7809	-61.7785	-0.00242788	0.002427882
7428	0	-61.5367	-61.5351	-0.00157848	0.001578484
7429	1	-61.7809	-61.7785	-0.00242788	0.002427882
7430	0	-61.5367	-61.5351	-0.00157848	0.001578484
7431	1	-62.9582	-62.9552	-0.00301296	0.003012959
7432	0	-61.5367	-61.5351	-0.00157848	0.001578484
7433	1	-61.463	-61.4608	-0.00215657	0.002156569
7434	0	-62.0225	-62.0212	-0.00133678	0.001336784
7435	1	-61.4631	-61.4609	-0.00215671	0.002156713
7436	0	-61.6182	-61.6159	-0.0023074	0.002307398
7437	1	-61.6572	-61.6549	-0.00233862	0.002338623
7438	0	-61.3696	-61.3678	-0.00177331	0.001773311
7439	1	-61.6572	-61.6549	-0.00233862	0.002338623
7440	0	-61.3696	-61.3678	-0.00177331	0.001773311
7441	1	-62.397	-62.3957	-0.00122073	0.001220734
7442	0	-61.9408	-61.9383	-0.00252868	0.002528685
7443	1	-62.0072	-62.0058	-0.00134234	0.00134234
7444	0	-61.9408	-61.9383	-0.00252868	0.002528685
7445	1	-62.0581	-62.0568	-0.00132421	0.001324214
7446	0	-61.9408	-61.9383	-0.00252868	0.002528685
7447	1	-62.4957	-62.4929	-0.00281422	0.002814224
7448	0	-61.9408	-61.9383	-0.00252868	0.002528685
7449	1	-64.4614	-64.4578	-0.00355242	0.003552419
7450	0	-61.9408	-61.9383	-0.00252868	0.002528685
7451	1	-61.3965	-61.3944	-0.00206196	0.002061964
7452	0	-61.3569	-61.3551	-0.00180813	0.00180813
7453	1	-61.3965	-61.3944	-0.00206196	0.002061964
7454	0	-61.396	-61.3939	-0.00206113	0.002061129
7455	1	-61.3965	-61.3944	-0.00206196	0.002061964
7456	0	-62.0392	-62.0366	-0.00258518	0.002585181
7457	1	-61.672	-61.6696	-0.00234995	0.00234995
7458	0	-61.3667	-61.3647	-0.00199871	0.001998715
7459	1	-62.8384	-62.8355	-0.00296373	0.002963734
7460	0	-62.6751	-62.6722	-0.00289427	0.002894273
7461	1	-61.6879	-61.6856	-0.002362	0.002362001
7462	0	-61.5258	-61.5242	-0.00158688	0.00158688
7463	1	-64.4033	-64.3998	-0.00353344	0.003533442
7464	0	-62.1131	-62.1105	-0.00262557	0.002625566
7465	1	-62.9964	-62.9933	-0.00302836	0.003028356
7466	0	-61.5486	-61.5463	-0.00224641	0.002246412
7467	1	-61.4496	-61.448	-0.0016557	0.001655705
7468	0	-61.5486	-61.5463	-0.00224641	0.002246412
7469	1	-61.9963	-61.9937	-0.00256097	0.002560968
7470	0	-64.9026	-64.8989	-0.00369321	0.00369321
7471	1	-61.9963	-61.9937	-0.00256097	0.002560968
7472	0	-61.724	-61.7216	-0.00238834	0.002388344
7473	1	-61.3469	-61.345	-0.00185948	0.001859482
7474	0	-61.724	-61.7216	-0.00238834	0.002388344
7475	1	-61.3469	-61.345	-0.00185948	0.001859482
7476	0	-61.724	-61.7216	-0.00238834	0.002388344
7477	1	-61.3469	-61.345	-0.00185948	0.001859482
7478	0	-61.4175	-61.4158	-0.00169333	0.001693334
7479	1	-61.4128	-61.4107	-0.00208887	0.002088873
7480	0	-61.4175	-61.4158	-0.00169333	0.001693334
7481	1	-61.3723	-61.3703	-0.00201304	0.002013039
7482	0	-61.6148	-61.6125	-0.00230465	0.002304648
7483	1	-61.3481	-61.3462	-0.00184916	0.001849159
7484	0	-61.9301	-61.9287	-0.0013715	0.001371499
7485	1	-61.4211	-61.419	-0.00210139	0.002101386
7486	0	-61.3658	-61.364	-0.00178242	0.001782423
7487	1	-61.4768	-61.4752	-0.00162869	0.001628687
7488	0	-61.435	-61.4329	-0.002121	0.002121005
7489	1	-61.51	-61.5078	-0.00220863	0.002208627
7490	0	-61.3455	-61.3436	-0.00188887	0.001888871
7491	1	-61.4359	-61.4342	-0.00167092	0.001670916
7492	0	-61.3455	-61.3436	-0.00188887	0.001888871
7493	1	-61.4044	-61.4024	-0.00207554	0.00207554
7494	0	-61.9106	-61.908	-0.00251055	0.002510549
7495	1	-61.3895	-61.3874	-0.00204916	0.002049157
7496	0	-61.7979	-61.7965	-0.00142764	0.001427636
7497	1	-61.3895	-61.3874	-0.00204916	0.002049157
7498	0	-61.3507	-61.3487	-0.00194206	0.001942058
7499	1	-62.594	-62.5911	-0.0028586	0.002858604
7500	0	-61.3507	-61.3487	-0.00194206	0.001942058
7501	1	-61.491	-61.4894	-0.00161575	0.001615751
7502	0	-61.8806	-61.8781	-0.00249218	0.00249218
7503	1	-61.491	-61.4894	-0.00161575	0.001615751
7504	0	-61.3761	-61.3741	-0.00202172	0.00202172
7505	1	-63.6909	-63.6876	-0.00329042	0.003290419
7506	0	-61.3761	-61.3741	-0.00202172	0.00202172
7507	1	-63.6909	-63.6876	-0.00329042	0.003290419
7508	0	-61.5023	-61.5001	-0.00220057	0.002200566
7509	1	-61.75	-61.7485	-0.00145043	0.001450431
7510	0	-61.5023	-61.5001	-0.00220057	0.002200566
7511	1	-61.3931	-61.3911	-0.00205599	0.002055987
7512	0	-61.3659	-61.3639	-0.00199671	0.001996705
7513	1	-61.3931	-61.3911	-0.00205599	0.002055987
7514	0	-61.5268	-61.5246	-0.0022255	0.002225501
7515	1	-61.6738	-61.6715	-0.00235139	0.002351387
7516	0	-61.3455	-61.3436	-0.00188209	0.001882093
7517	1	-61.4131	-61.4114	-0.00169913	0.001699128
7518	0	-65.3785	-65.3747	-0.00383936	0.003839355
7519	1	-61.9255	-61.9241	-0.00137332	0.001373317
7520	0	-65.09	-65.0863	-0.00375142	0.003751417
7521	1	-63.3919	-63.3887	-0.00318137	0.003181368
7522	0	-61.5848	-61.5833	-0.00154429	0.001544287
7523	1	-61.3597	-61.3577	-0.00197832	0.001978322
7524	0	-62.2113	-62.21	-0.00127419	0.001274193
7525	1	-61.3597	-61.3577	-0.00197832	0.001978322
7526	0	-61.4179	-61.4162	-0.00169277	0.001692766
7527	1	-61.3597	-61.3577	-0.00197832	0.001978322
7528	0	-62.2778	-62.2751	-0.0027104	0.002710397
7529	1	-62.1024	-62.0998	-0.00261982	0.00261982
7530	0	-62.2778	-62.2751	-0.0027104	0.002710397
7531	1	-61.4864	-61.4843	-0.00218352	0.002183522
7532	0	-61.4239	-61.4218	-0.00210548	0.002105475
7533	1	-61.4356	-61.4339	-0.00167122	0.001671216
7534	0	-61.5621	-61.5605	-0.00155987	0.00155987
7535	1	-61.7997	-61.7983	-0.00142681	0.001426813
7536	0	-61.4812	-61.479	-0.00217766	0.00217766
7537	1	-61.9482	-61.9457	-0.00253305	0.002533053
7538	0	-63.5897	-63.5864	-0.00325406	0.003254055
7539	1	-61.3648	-61.3628	-0.00199348	0.001993476
7540	0	-61.4017	-61.4	-0.00171507	0.001715071
7541	1	-61.3648	-61.3628	-0.00199348	0.001993476
7542	0	-61.3733	-61.3713	-0.00201538	0.002015381
7543	1	-61.3648	-61.3628	-0.00199348	0.001993476
7544	0	-61.3733	-61.3713	-0.00201538	0.002015381
7545	1	-61.3464	-61.3445	-0.00186481	0.001864811
7546	0	-61.4641	-61.462	-0.00215796	0.002157961
7547	1	-62.1264	-62.1251	-0.00130115	0.001301152
7548	0	-61.4641	-61.462	-0.00215796	0.002157961
7549	1	-62.5158	-62.513	-0.00282344	0.002823442
7550	0	-61.4796	-61.4774	-0.00217584	0.002175838
7551	1	-62.053	-62.0517	-0.00132598	0.001325983
7552	0	-61.3463	-61.3444	-0.00190858	0.001908584
7553	1	-61.3695	-61.3675	-0.00200608	0.002006084
7554	0	-61.3463	-61.3444	-0.00190858	0.001908584
7555	1	-61.3494	-61.3475	-0.00193504	0.00193504
7556	0	-61.3713	-61.3693	-0.00201056	0.002010558
7557	1	-61.3494	-61.3475	-0.00193504	0.00193504
7558	0	-61.3713	-61.3693	-0.00201056	0.002010558
7559	1	-61.4396	-61.4375	-0.00212718	0.002127179
7560	0	-61.3713	-61.3693	-0.00201056	0.002010558
7561	1	-61.4219	-61.4198	-0.00210258	0.002102576
7562	0	-63.5214	-63.5204	-0.000988744	0.0009887444
7563	1	-61.4219	-61.4198	-0.00210258	0.002102576
7564	0	-61.5204	-61.5188	-0.00159116	0.001591158
7565	1	-61.4219	-61.4198	-0.00210258	0.002102576
7566	0	-62.7937	-62.7925	-0.00112478	0.001124776
7567	1	-61.3552	-61.3534	-0.00181427	0.00181427
7568	0	-61.4116	-61.4099	-0.00170111	0.001701111
7569	1	-64.6158	-64.6122	-0.00360235	0.00360235
7570	0	-61.4493	-61.4476	-0.00165607	0.001656069
7571	1	-64.6158	-64.6122	-0.00360235	0.00360235
7572	0	-61.589	-61.5875	-0.00154147	0.001541468
7573	1	-64.6158	-64.6122	-0.00360235	0.00360235
7574	0	-62.4536	-62.4508	-0.00279479	0.002794788
7575	1	-64.6158	-64.6122	-0.00360235	0.00360235
7576	0	-62.4536	-62.4508	-0.00279479	0.002794788
7577	1	-61.3474	-61.3455	-0.00185487	0.001854869
7578	0	-61.5849	-61.5826	-0.00227918	0.002279184
7579	1	-61.7524	-61.7509	-0.00144924	0.001449239
7580	0	-61.5849	-61.5826	-0.00227918	0.002279184
7581	1	-61.7524	-61.7509	-0.00144924	0.001449239
7582	0	-61.8264	-61.8239	-0.00245791	0.002457908
7583	1	-61.7524	-61.7509	-0.00144924	0.001449239
7584	0	-61.8264	-61.8239	-0.00245791	0.002457908
7585	1	-61.3474	-61.3456	-0.00185415	0.001854148
7586	0	-61.8264	-61.8239	-0.00245791	0.002457908
7587	1	-61.3474	-61.3456	-0.00185415	0.001854148
7588	0	-61.7744	-61.772	-0.00242346	0.002423457
7589	1	-61.7121	-61.7106	-0.0014696	0.001469598
7590	0	-61.7744	-61.772	-0.00242346	0.002423457
7591	1	-61.7121	-61.7106	-0.0014696	0.001469598
7592	0	-61.602	-61.6004	-0.00153304	0.001533045
7593	1	-62.2269	-62.2242	-0.00268488	0.002684876
7594	0	-61.3546	-61.3528	-0.00181662	0.001816619
7595	1	-62.0667	-62.0641	-0.0026004	0.002600398
7596	0	-61.7156	-61.7132	-0.00238233	0.002382328
7597	1	-61.3487	-61.3468	-0.00193051	0.001930511
7598	0	-61.7156	-61.7132	-0.00238233	0.002382328
7599	1	-62.0619	-62.0593	-0.0025978	0.002597804
7600	0	-61.6901	-61.6886	-0.00148129	0.001481293
7601	1	-61.3491	-61.3472	-0.00184264	0.001842636
7602	0	-61.6901	-61.6886	-0.00148129	0.001481293
7603	1	-61.5035	-61.5019	-0.00160503	0.001605026
7604	0	-61.3455	-61.3436	-0.00188345	0.001883454
7605	1	-66.77	-66.7657	-0.00424135	0.00424135
7606	0	-61.4348	-61.4327	-0.00212071	0.002120713
7607	1	-61.3689	-61.3669	-0.00200455	0.002004549
7608	0	-61.616	-61.6137	-0.00230561	0.002305611
7609	1	-61.3689	-61.3669	-0.00200455	0.002004549
7610	0	-61.3664	-61.3644	-0.00199805	0.001998047
7611	1	-62.1071	-62.1057	-0.00130754	0.001307538
7612	0	-61.357	-61.3551	-0.00180808	0.001808084
7613	1	-62.1251	-62.1225	-0.002632	0.002631999
7614	0	-61.357	-61.3551	-0.00180808	0.001808084
7615	1	-61.3661	-61.3643	-0.00178174	0.001781735
7616	0	-61.3881	-61.3863	-0.00173683	0.001736831
7617	1	-61.3489	-61.347	-0.00193175	0.001931748
7618	0	-61.3881	-61.3863	-0.00173683	0.001736831
7619	1	-61.3489	-61.347	-0.00193175	0.001931748
7620	0	-61.3881	-61.3863	-0.00173683	0.001736831
7621	1	-62.149	-62.1463	-0.00264462	0.00264462
7622	0	-63.6828	-63.6818	-0.000963292	0.0009632918
7623	1	-63.3172	-63.3141	-0.00315332	0.003153323
7624	0	-61.3937	-61.392	-0.0017274	0.001727404
7625	1	-61.7936	-61.7911	-0.00243635	0.002436347
7626	0	-62.3858	-62.3831	-0.00276291	0.00276291
7627	1	-61.7043	-61.702	-0.00237412	0.002374121
7628	0	-61.5293	-61.527	-0.00222793	0.00222793
7629	1	-62.0273	-62.026	-0.00133507	0.001335069
7630	0	-61.7969	-61.7945	-0.00243858	0.002438584
7631	1	-61.3602	-61.3584	-0.00179773	0.001797727
7632	0	-61.7969	-61.7945	-0.00243858	0.002438584
7633	1	-61.3533	-61.3513	-0.00195445	0.00195445
7634	0	-61.3494	-61.3475	-0.00184083	0.001840828
7635	1	-61.3758	-61.3741	-0.00175965	0.001759652
7636	0	-61.3494	-61.3475	-0.00184083	0.001840828
7637	1	-62.1622	-62.1595	-0.00265154	0.00265154
7638	0	-61.3494	-61.3475	-0.00184083	0.001840828
7639	1	-62.1622	-62.1595	-0.00265154	0.00265154
7640	0	-61.6195	-61.6172	-0.0023085	0.002308495
7641	1	-64.4974	-64.4938	-0.00356413	0.003564125
7642	0	-61.9201	-61.9176	-0.00251632	0.002516317
7643	1	-64.4974	-64.4938	-0.00356413	0.003564125
7644	0	-61.9201	-61.9176	-0.00251632	0.002516317
7645	1	-64.4974	-64.4938	-0.00356413	0.003564125
7646	0	-64.2085	-64.205	-0.00346895	0.003468955
7647	1	-61.3728	-61.3711	-0.00176597	0.001765966
7648	0	-61.5521	-61.5505	-0.00156707	0.001567068
7649	1	-62.0777	-62.0751	-0.00260646	0.00260646
7650	0	-61.9277	-61.9251	-0.00252084	0.002520842
7651	1	-62.2797	-62.2784	-0.0012537	0.001253698
7652	0	-61.5758	-61.5736	-0.00227125	0.002271252
7653	1	-61.9039	-61.9014	-0.00250651	0.002506507
7654	0	-61.5758	-61.5736	-0.00227125	0.002271252
7655	1	-61.5001	-61.4985	-0.0016079	0.0016079
7656	0	-62.3096	-62.3084	-0.00124504	0.001245037
7657	1	-61.761	-61.7585	-0.00241427	0.002414266
7658	0	-62.3096	-62.3084	-0.00124504	0.001245037
7659	1	-61.8618	-61.8604	-0.00139939	0.001399391
7660	0	-61.5379	-61.5356	-0.00223627	0.00223627
7661	1	-61.8618	-61.8604	-0.00139939	0.001399391
7662	0	-61.3609	-61.3589	-0.00198199	0.001981986
7663	1	-62.9378	-62.9367	-0.00109445	0.00109445
7664	0	-61.3609	-61.3589	-0.00198199	0.001981986
7665	1	-62.9378	-62.9367	-0.00109445	0.00109445
7666	0	-61.6321	-61.6298	-0.00231872	0.002318722
7667	1	-61.6983	-61.696	-0.00236972	0.002369722
7668	0	-61.6321	-61.6298	-0.00231872	0.002318722
7669	1	-61.6544	-61.6529	-0.00150117	0.001501172
7670	0	-63.0293	-63.0283	-0.00107619	0.00107619
7671	1	-61.6504	-61.6481	-0.00233329	0.002333287
7672	0	-63.0915	-63.0904	-0.00106419	0.001064192
7673	1	-61.6504	-61.6481	-0.00233329	0.002333287
7674	0	-63.0915	-63.0904	-0.00106419	0.001064192
7675	1	-61.6504	-61.6481	-0.00233329	0.002333287
7676	0	-61.3573	-61.3555	-0.00180684	0.001806839
7677	1	-61.4091	-61.4074	-0.00170458	0.001704582
7678	0	-61.3673	-61.3653	-0.00200048	0.002000481
7679	1	-61.4091	-61.4074	-0.00170458	0.001704582
7680	0	-61.3673	-61.3653	-0.00200048	0.002000481
7681	1	-61.3502	-61.3484	-0.00183606	0.00183606
7682	0	-61.4692	-61.4675	-0.00163595	0.00163595
7683	1	-61.3502	-61.3484	-0.00183606	0.00183606
7684	0	-61.4044	-61.4023	-0.00207541	0.002075405
7685	1	-61.3502	-61.3484	-0.00183606	0.00183606
7686	0	-61.4044	-61.4023	-0.00207541	0.002075405
7687	1	-61.4596	-61.458	-0.00164535	0.00164535
7688	0	-61.837	-61.8356	-0.00141011	0.001410106
7689	1	-61.4596	-61.458	-0.00164535	0.00164535
7690	0	-61.837	-61.8356	-0.00141011	0.001410106
7691	1	-61.4218	-61.4201	-0.00168781	0.001687806
7692	0	-61.4111	-61.409	-0.00208627	0.00208627
7693	1	-62.4317	-62.429	-0.0027846	0.0027846
7694	0	-61.3491	-61.3472	-0.00193295	0.001932952
7695	1	-61.5088	-61.5072	-0.00160059	0.001600593
7696	0	-61.5245	-61.5229	-0.00158792	0.001587925
7697	1	-61.3505	-61.3487	-0.00183445	0.001834452
7698	0	-61.5245	-61.5229	-0.00158792	0.001587925
7699	1	-61.4844	-61.4827	-0.00162173	0.001621728
7700	0	-61.9651	-61.9637	-0.00135799	0.001357988
7701	1	-61.6386	-61.6363	-0.00232394	0.002323943
7702	0	-63.3893	-63.3861	-0.00318039	0.003180392
7703	1	-61.4593	-61.4576	-0.00164572	0.001645717
7704	0	-63.4969	-63.4937	-0.00322025	0.003220255
7705	1	-61.4593	-61.4576	-0.00164572	0.001645717
7706	0	-61.6884	-61.6869	-0.00148218	0.001482176
7707	1	-61.4593	-61.4576	-0.00164572	0.001645717
7708	0	-62.9781	-62.9751	-0.003021	0.003021003
7709	1	-61.347	-61.3451	-0.00191701	0.001917005
7710	0	-62.9781	-62.9751	-0.003021	0.003021003
7711	1	-63.7094	-63.7061	-0.00329699	0.003296993
7712	0	-61.3676	-61.3656	-0.00200123	0.002001231
7713	1	-62.0436	-62.041	-0.00258765	0.002587655
7714	0	-61.3676	-61.3656	-0.00200123	0.002001231
7715	1	-61.5506	-61.5484	-0.00224836	0.002248357
7716	0	-61.5855	-61.5839	-0.00154385	0.00154385
7717	1	-61.5506	-61.5484	-0.00224836	0.002248357
7718	0	-61.5855	-61.5839	-0.00154385	0.00154385
7719	1	-61.5506	-61.5484	-0.00224836	0.002248357
7720	0	-62.3332	-62.3305	-0.00273761	0.002737608
7721	1	-61.7501	-61.7486	-0.00145036	0.001450363
7722	0	-63.8352	-63.8318	-0.00334135	0.003341353
7723	1	-64.2792	-64.2757	-0.00349253	0.003492532
7724	0	-64.1821	-64.1787	-0.00346014	0.003460135
7725	1	-66.0699	-66.0658	-0.00404317	0.004043167
7726	0	-63.0195	-63.0165	-0.00303765	0.003037649
7727	1	-66.0699	-66.0658	-0.00404317	0.004043167
7728	0	-62.1123	-62.111	-0.00130579	0.001305793
7729	1	-62.2776	-62.2748	-0.00271029	0.002710287
7730	0	-61.9095	-61.907	-0.00250991	0.002509912
7731	1	-61.3918	-61.3898	-0.00205359	0.002053591
7732	0	-61.4594	-61.4577	-0.00164563	0.001645628
7733	1	-61.3918	-61.3898	-0.00205359	0.002053591
7734	0	-61.5175	-61.5159	-0.00159348	0.001593478
7735	1	-61.5123	-61.5107	-0.00159766	0.001597657
7736	0	-61.3951	-61.393	-0.00205944	0.002059444
7737	1	-61.6834	-61.6819	-0.00148494	0.00148494
7738	0	-61.3951	-61.393	-0.00205944	0.002059444
7739	1	-61.6834	-61.6819	-0.00148494	0.00148494
7740	0	-61.6484	-61.6469	-0.00150465	0.001504654
7741	1	-61.6834	-61.6819	-0.00148494	0.00148494
7742	0	-61.4444	-61.4423	-0.00213343	0.002133427
7743	1	-61.5233	-61.5217	-0.00158886	0.001588858
7744	0	-61.7284	-61.726	-0.00239148	0.00239148
7745	1	-61.723	-61.7206	-0.00238762	0.002387616
7746	0	-61.9665	-61.9651	-0.00135746	0.001357459
7747	1	-61.3466	-61.3447	-0.00191236	0.001912362
7748	0	-61.9665	-61.9651	-0.00135746	0.001357459
7749	1	-61.527	-61.5248	-0.0022257	0.002225705
7750	0	-61.9148	-61.9123	-0.00251313	0.002513127
7751	1	-61.8371	-61.8346	-0.00246478	0.002464784
7752	0	-61.7539	-61.7524	-0.00144851	0.001448512
7753	1	-61.8371	-61.8346	-0.00246478	0.002464784
7754	0	-61.3555	-61.3537	-0.00181316	0.001813163
7755	1	-61.6338	-61.6323	-0.00151329	0.001513293
7756	0	-62.9492	-62.9462	-0.00300928	0.003009283
7757	1	-61.6338	-61.6323	-0.00151329	0.001513293
7758	0	-62.9492	-62.9462	-0.00300928	0.003009283
7759	1	-61.3616	-61.3598	-0.00179362	0.001793617
7760	0	-62.9492	-62.9462	-0.00300928	0.003009283
7761	1	-63.172	-63.1689	-0.00309772	0.00309772
7762	0	-61.9468	-61.9454	-0.00136499	0.001364991
7763	1	-63.172	-63.1689	-0.00309772	0.00309772
7764	0	-61.5419	-61.5396	-0.00224009	0.002240093
7765	1	-61.406	-61.4043	-0.0017089	0.0017089
7766	0	-61.386	-61.3843	-0.00174034	0.00174034
7767	1	-61.3507	-61.3489	-0.00183332	0.001833322
7768	0	-61.5254	-61.5239	-0.00158715	0.001587147
7769	1	-61.3507	-61.3489	-0.00183332	0.001833322
7770	0	-62.1059	-62.1033	-0.00262171	0.002621705
7771	1	-61.3507	-61.3489	-0.00183332	0.001833322
