Iteration	Posterior	Likelihood	Prior	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
1427	-23.765	-59.1125	35.3475	0.0003104844	0.0002102795	0.00174389	0.001804764	8.468726e-05	0.00263903	0.658466	0.0666143	0.27492
1428	-21.6256	-57.9638	36.3382	0.0004669705	0.0002102795	0.00174389	0.001804764	6.058868e-05	0.001231526	0.330617	0.130559	0.538823
1429	-21.9308	-58.6345	36.7037	0.0004669705	5.210816e-05	0.002052237	0.0009643251	0.0002804533	0.001231526	0.276075	0.339289	0.384635
1430	-21.4561	-59.1239	37.6678	0.0004669705	0.0004766831	0.0009289416	0.0004444081	0.0002582834	0.001231526	0.560555	0.14179	0.297655
1431	-27.141	-62.3355	35.1945	0.003011062	0.001351521	0.0009289416	0.0004444081	2.262112e-05	0.001231526	0.118862	0.669838	0.211299
1432	-23.466	-60.4588	36.9928	0.000696558	0.001351521	0.0009289416	0.0004444081	2.262112e-05	0.001231526	0.0584853	0.329589	0.611925
1433	-22.9022	-58.8038	35.9016	0.000696558	0.0002447898	0.002431206	0.001453271	2.262112e-05	0.001231526	0.198049	0.192473	0.609478
1434	-24.1549	-57.725	33.57	4.256831e-05	0.0002447898	0.002431206	0.004608089	2.813579e-06	0.001751338	0.293166	0.169645	0.53719
1435	-20.6919	-55.5206	34.8286	6.835986e-05	0.0004812829	0.002431206	0.004057459	1.724182e-05	0.0004054002	0.349407	0.156146	0.494447
1436	-18.7693	-53.9259	35.1566	0.0001924927	0.0004812829	0.001884981	0.004057459	1.724182e-05	0.0004054002	0.293564	0.526829	0.179607
1437	-18.788	-53.8044	35.0164	0.0004417629	0.0004172682	0.001884981	0.004057459	1.241692e-05	0.0004054002	0.120158	0.669898	0.209944
1438	-19.39	-54.3401	34.9501	0.0004417629	0.0004172682	0.001884981	0.004057459	9.779768e-05	0.0004054002	0.165853	0.544363	0.289784
1439	-19.302	-55.6827	36.3807	0.0003216719	0.0004172682	0.001123922	0.003097321	9.779768e-05	0.0004054002	0.28228	0.224509	0.493211
1440	-21.8303	-57.5665	35.7362	0.0003315227	0.0007739512	0.001157912	0.003097321	0.0001348585	0.0007972698	0.342977	0.0577596	0.599263
1441	-20.6586	-56.7639	36.1053	0.0002958718	0.0001403493	0.001157912	0.003097321	0.0003291506	0.0007972698	0.355955	0.210118	0.433927
1442	-18.8018	-55.4692	36.6673	0.0002958718	0.0001403493	0.001157912	0.00322594	6.761408e-05	0.0002067576	0.408671	0.19292	0.398409
1443	-23.6164	-58.5865	34.9701	0.001086335	1.603848e-05	0.001050537	0.00322594	0.0005694343	0.001330624	0.35883	0.169392	0.471778
1444	-21.4053	-57.6905	36.2852	0.0001417092	1.603848e-05	0.001050537	0.002961343	0.0005694343	0.0008472183	0.345534	0.178415	0.476051
1445	-18.6176	-55.2218	36.6043	0.0002004909	1.603848e-05	0.0009394136	0.002961343	0.00021115	0.0008472183	0.0565192	0.869216	0.0742645
1446	-18.8499	-55.2046	36.3547	0.0002004909	0.0004321646	0.0009394136	0.003183092	0.00021115	0.000530527	0.188916	0.562854	0.24823
1447	-19.9622	-55.3361	35.3739	0.0002004909	0.001051222	0.001593006	0.003183092	0.0002007707	0.000530527	0.118187	0.611937	0.269876
1448	-19.7449	-55.9463	36.2014	0.0001371658	0.001051222	0.0007849644	0.002973356	0.0002007707	0.0005466542	0.236216	0.521072	0.242713
1449	-21.2572	-56.0603	34.8031	0.0009499735	0.0003793077	0.001564373	0.003520846	0.0002783795	0.0008008978	0.236216	0.521072	0.242713
1450	-19.9758	-56.0603	36.0845	0.0004291523	3.202973e-05	0.0007821807	0.003520846	0.0002794981	0.0008008978	0.21253	0.347693	0.439777
1451	-22.9924	-57.1365	34.1442	0.0007076517	3.202973e-05	0.003011591	0.003520846	0.0002688661	0.0008008978	0.228233	0.452272	0.319495
1452	-21.8282	-55.7623	33.9342	0.001415743	0.0008094865	0.002000874	0.003520846	6.4284e-05	0.0008008978	0.212221	0.690814	0.096965
1453	-22.4953	-56.0253	33.53	0.001935911	0.0008094865	0.002000874	0.003520846	6.4284e-05	0.0008008978	0.085921	0.754866	0.159213
1454	-21.2893	-55.9642	34.675	0.0007264599	0.0008731503	0.002000874	0.003392778	0.0003204675	0.0003450056	0.023558	0.616331	0.360111
1455	-22.6394	-56.6877	34.0482	0.002054737	0.0003514729	0.002000874	0.003392778	0.0003204675	0.0003450056	0.0243009	0.564522	0.411177
1456	-21.1717	-56.4033	35.2317	0.0006237205	0.0003514729	0.002000874	0.003595111	0.0003204675	5.058223e-05	0.0279341	0.648924	0.323142
1457	-20.0546	-56.2142	36.1596	0.0006237205	0.0003514729	0.0007813276	0.003595111	0.0003204675	7.587235e-05	0.144371	0.54289	0.312739
1458	-19.9904	-54.9715	34.9811	0.0006237205	0.0003514729	0.002355587	0.003772909	8.511765e-05	7.587235e-05	0.00898895	0.93836	0.0526509
1459	-22.8969	-57.0882	34.1912	0.0006237205	0.0003514729	0.002355587	0.004682441	8.511765e-05	0.0001829628	0.138755	0.0485133	0.812731
1460	-23.199	-59.2749	36.0759	0.0009789791	0.0003514729	0.002355587	0.001839044	0.0001476363	0.0001829628	0.042719	0.285097	0.672184
1461	-25.3256	-58.3864	33.0608	0.00257927	0.0003514729	0.002355587	0.003008021	0.0001418909	0.001299921	0.19194	0.497624	0.310435
1462	-23.5512	-57.2488	33.6977	0.00257927	0.0002660238	0.002619834	0.003008021	0.0001418909	0.0003014785	0.161553	0.56167	0.276777
1463	-20.3834	-54.9331	34.5497	0.0005960554	0.0002660238	0.002619834	0.003894642	0.0001418909	0.0003014785	0.09242	0.749244	0.158336
1464	-24.1315	-56.8668	32.7353	0.0005960554	0.0002022764	0.002619834	0.005369912	8.375356e-05	0.001283282	0.30494	0.372892	0.322169
1465	-19.8841	-54.9569	35.0728	0.0003065473	0.0002022764	0.0006445555	0.005369912	8.375356e-05	0.0005396706	0.340306	0.319087	0.340608
1466	-20.4824	-55.3789	34.8965	0.0003065473	0.0002022764	0.0006445555	0.005369912	8.375356e-05	0.0007665518	0.0316455	0.308695	0.659659
1467	-19.4283	-54.1803	34.752	4.808505e-05	0.0002257397	0.00149448	0.005369912	8.375356e-05	0.0003375601	0.106871	0.284715	0.608414
1468	-22.0924	-55.821	33.7285	0.0001120632	0.001243985	0.00149448	0.005369912	0.0003188185	0.0003375601	0.210185	0.25178	0.538035
1469	-21.3857	-56.6452	35.2596	0.0004566373	0.001243985	0.001253279	0.003296012	0.0003188185	0.0003375601	0.210185	0.25178	0.538035
1470	-20.827	-57.0084	36.1814	5.893405e-05	0.001243985	0.0007648559	0.002686757	0.0003188185	0.0006465229	0.416903	0.46077	0.122327
1471	-21.3848	-55.2723	33.8875	5.893405e-05	0.001243985	0.001161858	0.005242056	0.0003188185	0.0006465229	0.280699	0.5675	0.151801
1472	-26.5687	-60.1497	33.5811	5.893405e-05	0.001243985	0.001161858	0.003537521	0.0003188185	0.002745507	0.383712	0.486227	0.130061
1473	-25.1251	-59.2799	34.1548	0.0004259656	0.001040989	0.001161858	0.002870002	8.384104e-05	0.002745507	0.0639091	0.254891	0.6812
1474	-23.6101	-58.73	35.1199	0.0004803805	0.001040989	0.001161858	0.001584472	7.285554e-05	0.002745507	0.0782154	0.0880963	0.833688
1475	-25.4639	-61.1998	35.7359	0.0003238014	0.001128244	0.001161858	0.001062795	0.001241665	0.001374903	0.529679	0.21989	0.250431
1476	-25.6454	-61.2973	35.6519	0.001285213	6.52211e-05	3.414728e-05	0.002367804	0.001241665	0.001407288	0.508148	0.229956	0.261895
1477	-21.5081	-58.4018	36.8937	0.0004290797	3.256892e-05	0.0004734768	0.0009920612	0.001241665	0.001634272	0.302334	0.0709143	0.626752
1478	-22.6521	-58.8777	36.2256	0.0004290797	0.0009455547	0.0004734768	0.0009833542	0.001197225	0.001634272	0.302334	0.0709143	0.626752
1479	-25.0422	-60.8531	35.8109	0.0002958948	0.001063836	0.0001033178	0.0009833542	0.002116062	0.001634272	0.104843	0.102253	0.792904
1480	-24.913	-60.4088	35.4958	0.0003504039	0.001208864	0.000220029	0.0004043632	0.002116062	0.002302554	0.195226	0.190402	0.614371
1481	-22.4018	-58.6778	36.276	0.0005082564	0.001208864	0.000334783	0.0010856	0.0001580102	0.002302554	0.216221	0.0731596	0.710619
1482	-23.0668	-59.4983	36.4315	0.0005082564	0.001208864	0.001713048	0.0007842607	0.0001580102	0.001025598	0.362919	0.122796	0.514285
1483	-22.308	-59.0247	36.7167	0.0007693217	0.0008225204	0.001026026	0.00129414	9.330416e-05	0.001025598	0.362919	0.122796	0.514285
1484	-26.418	-59.9333	33.5153	0.0004630188	0.0008225204	0.000901506	0.004681982	3.847032e-05	0.002243762	0.537584	0.0668586	0.395558
1485	-28.4698	-61.1369	32.667	0.000107399	0.0008225204	0.003412289	0.004681982	0.0009806667	0.0002381337	0.659531	0.0986012	0.241868
1486	-23.9968	-57.2521	33.2553	0.0006790621	0.0002032425	0.003412289	0.004681982	0.0002711612	0.0002381337	0.0337178	0.279839	0.686443
1487	-19.1752	-54.1621	34.9869	0.0006790621	0.0002771287	0.001109725	0.004681982	0.0002711612	0.0002381337	0.0576202	0.922298	0.0200814
1488	-19.8406	-54.6404	34.7998	0.0003163096	0.0002771287	0.001234141	0.004681982	0.0002711612	0.0007173565	0.304972	0.680218	0.0148105
1489	-20.5247	-56.1743	35.6496	0.0003163096	0.0002771287	0.0004268191	0.004681982	0.0004576626	0.0002444241	0.212103	0.473079	0.314818
1490	-20.2006	-55.7111	35.5105	0.0003729297	0.0002771287	0.0004268191	0.004681982	0.0001754643	0.0006489936	0.323102	0.472029	0.204869
1491	-19.7863	-54.5724	34.7862	0.0003899114	0.0002771287	0.001276944	0.004761387	0.0001754643	0.0006347607	0.320092	0.467632	0.212276
1492	-18.7289	-53.7159	34.987	0.0003899114	0.0004098015	0.001276944	0.004761387	3.655214e-05	0.000382566	0.45552	0.521168	0.0233121
1493	-20.022	-54.6659	34.6439	0.001220039	2.120088e-05	0.001276944	0.004761387	3.655214e-05	0.000382566	0.65647	0.291244	0.0522857
1494	-20.919	-56.3853	35.4662	0.0003028049	2.120088e-05	0.0007831227	0.004761387	0.0003892685	0.000382566	0.202202	0.120533	0.677264
1495	-22.5637	-59.0438	36.4801	0.0003028049	2.120088e-05	0.001196974	0.002675818	0.0007560792	0.000382566	0.202202	0.120533	0.677264
1496	-20.7159	-57.022	36.3061	0.000277493	2.706389e-05	0.001092876	0.002977678	9.339882e-05	0.001090853	0.0297039	0.0641282	0.906168
1497	-19.6369	-56.455	36.8181	0.000277493	2.706389e-05	0.001092876	0.002977678	0.0002569528	0.0002683278	0.00565146	0.173532	0.820817
1498	-18.9485	-55.7517	36.8033	0.000277493	4.487141e-05	0.001092876	0.002977678	0.000258281	0.0002683278	0.00439583	0.357155	0.638449
1499	-18.1866	-54.7211	36.5345	0.000277493	0.0003758881	0.001092876	0.003234252	1.657021e-05	0.0002683278	0.00439583	0.357155	0.638449
1500	-18.6164	-55.0565	36.4401	0.000277493	0.0003758881	0.0008331274	0.003201658	0.0001724645	0.0005262505	0.0206399	0.6353	0.34406
1501	-19.8371	-56.4233	36.5863	0.000121972	0.0003758881	0.0008331274	0.003201658	0.0001398973	0.0005262505	0.0496258	0.12313	0.827244
1502	-20.997	-56.7061	35.7091	0.0007226545	0.0003758881	0.001019476	0.003201658	0.0001398973	0.0008681887	0.0573771	0.183568	0.759055
1503	-21.9815	-57.1909	35.2094	0.0007226545	0.0003758881	0.0007573172	0.004055778	0.0004845472	0.000574692	0.0559694	0.179064	0.764966
1504	-23.9083	-56.9821	33.0738	0.0007226545	0.0001270554	0.001276486	0.006802268	0.0002163218	0.000574692	0.534498	0.0882966	0.377205
1505	-22.6431	-56.4132	33.7701	0.0007226545	7.440115e-05	0.001276486	0.005962653	0.0002124683	0.000574692	0.62031	0.102472	0.277218
1506	-22.987	-58.3799	35.393	0.0007226545	0.0001942962	0.001276486	0.003267792	0.0002124683	0.001060938	0.783654	0.0427677	0.173578
1507	-22.0621	-57.8209	35.7588	0.0003242272	0.0001942962	0.001066174	0.003045373	0.0005727879	0.001060938	0.0793411	0.181998	0.738661
1508	-20.2926	-57.5221	37.2296	0.0007502707	9.661459e-05	0.001066174	0.002143276	2.723532e-05	0.0002872856	0.261416	0.179093	0.55949
1509	-22.5065	-58.1163	35.6098	0.001338162	9.661459e-05	0.001066174	0.002143276	2.723532e-05	0.001784063	0.117126	0.625649	0.257225
1510	-21.8469	-58.4439	36.597	0.001338162	9.661459e-05	0.001066174	0.001523556	2.768079e-05	0.001132742	0.0879001	0.469534	0.442566
1511	-21.6248	-57.0722	35.4473	0.001338162	9.661459e-05	0.001330719	0.002659529	0.000106896	0.001132742	0.0550107	0.357817	0.587173
1512	-19.8756	-56.1521	36.2765	0.0003709512	0.0009029344	0.001330719	0.002483169	5.273875e-05	0.0004569319	0.119609	0.371481	0.508909
1513	-18.2984	-54.0234	35.725	0.0003059119	0.0002622699	0.001330719	0.003898713	5.273875e-05	0.0004569319	0.155882	0.484139	0.359978
1514	-19.9736	-54.607	34.6334	0.0007631932	0.0002622699	0.002202394	0.003898713	7.59715e-05	0.0005096213	0.217527	0.675595	0.106878
1515	-21.0935	-57.7516	36.6581	0.0007631932	0.0003295331	0.00172278	0.001705073	7.59715e-05	0.0005098437	0.28692	0.572107	0.140973
1516	-22.366	-58.7548	36.3888	0.0007631932	0.0006414931	0.00172278	0.001705073	0.0001105365	0.0005098437	0.458757	0.2517	0.289544
1517	-19.5956	-55.2548	35.6592	0.000183116	0.0001056654	0.00169046	0.003574971	0.0003278985	0.0005098437	0.494884	0.49186	0.0132565
1518	-19.1754	-55.0393	35.864	1.988079e-05	5.379985e-06	0.00169046	0.003574971	0.0003278985	0.0005098437	0.464871	0.521085	0.0140442
1519	-23.2298	-57.985	34.7553	0.001625268	5.379985e-06	0.00169046	0.003396534	0.0003278985	0.0005098437	0.880122	0.0932887	0.0265893
1520	-23.0945	-57.1863	34.0918	0.001625268	0.0003851698	0.002164589	0.003396534	0.0003278985	0.0005098437	0.597632	0.343392	0.0589752
1521	-22.9754	-56.2012	33.2258	0.001625268	0.0003851698	0.002164589	0.004430888	0.0004081093	0.0005098437	0.14887	0.746417	0.104713
1522	-22.0394	-55.9012	33.8618	0.000258049	0.001123298	0.002121758	0.004430888	0.0004081093	0.0003632047	0.101591	0.509366	0.389043
1523	-25.7699	-57.7283	31.9584	0.000258049	0.001438532	0.003364748	0.005322455	0.0004081093	0.0003632047	0.364261	0.407167	0.228573
1524	-20.1292	-55.1234	34.9941	0.000258049	0.001438532	0.001148509	0.003785921	0.0002537328	0.0003632047	0.201267	0.627335	0.171398
1525	-19.622	-55.5146	35.8926	0.000258049	0.0003229245	0.0009076278	0.003785921	0.0003525949	0.0004644283	0.0416714	0.387879	0.570449
1526	-23.6814	-61.8273	38.1459	0.0005622676	0.0003229245	0.0001921557	0.00140613	0.0002435694	0.0004644283	0.0213131	0.341704	0.636983
1527	-19.8282	-54.874	35.0458	0.0001074614	0.000208941	0.001530798	0.004493746	0.0002222439	0.0006182707	0.0213131	0.341704	0.636983
1528	-18.0466	-54.2873	36.2406	0.0001074614	0.000208941	0.001350693	0.00349781	0.0002562987	0.000222422	0.0744788	0.862544	0.0629769
1529	-19.7976	-57.0564	37.2589	0.0003463343	0.000208941	0.001350693	0.001962153	0.0002562987	0.0002087217	0.0784862	0.908953	0.0125605
1530	-21.3999	-54.8983	33.4984	0.0003463343	0.000208941	0.001350693	0.00675995	9.515594e-05	0.0004119446	0.697329	0.300453	0.00221803
1531	-19.8918	-56.1981	36.3063	0.0003463343	0.0002762599	0.001350693	0.002631611	0.0002722048	0.0006819797	0.429673	0.56234	0.00798765
1532	-22.3352	-56.4564	34.1212	0.0003463343	0.0007272083	0.001350693	0.004976544	0.0001065588	0.0008640817	0.889736	0.10872	0.00154429
1533	-22.2108	-55.8713	33.6605	0.0003463343	0.001296577	0.001374288	0.004976544	0.0001065588	0.0008640817	0.691129	0.273438	0.0354323
1534	-23.8509	-56.2255	32.3746	5.083542e-05	0.001296577	0.003603367	0.004976544	0.0001065588	0.000585525	0.108885	0.752396	0.138718
1535	-23.1567	-56.0984	32.9417	7.023145e-05	0.0005433163	0.003603367	0.004976544	0.0001105301	0.000585525	0.171142	0.610827	0.218032
1536	-19.8453	-57.5723	37.727	5.762035e-05	0.0005433163	0.001025765	0.001611508	0.0001105301	0.0003818812	0.107887	0.754666	0.137446
1537	-22.469	-59.0347	36.5657	0.001466124	0.0005433163	0.001025765	0.001611508	0.0001966615	0.0003818812	0.273779	0.646682	0.0795386
1538	-21.999	-57.1813	35.1823	0.001466124	0.001365941	0.0008423169	0.002699413	0.0001966615	0.000435284	0.273743	0.572424	0.153832
1539	-19.9984	-54.8101	34.8117	6.218608e-05	0.001365941	0.001459146	0.003788869	5.989125e-05	0.0007466723	0.273743	0.572424	0.153832
1540	-21.3998	-57.9797	36.5799	0.000272619	0.0005621404	0.001459146	0.001904397	0.0002620495	0.0007466723	0.162668	0.290992	0.546339
1541	-22.0296	-57.7017	35.672	0.001301782	0.0005621404	0.001400343	0.001904397	0.000126768	0.001080001	0.151078	0.820331	0.0285907
1542	-24.1733	-59.0423	34.8691	0.00130311	0.001629151	0.001400343	0.001904397	9.188781e-05	0.001080001	0.58382	0.272568	0.143613
1543	-22.108	-57.8605	35.7525	0.00130311	0.0005997855	0.002020591	0.001904397	9.188781e-05	0.0003521464	0.0765905	0.604766	0.318644
1544	-21.3874	-57.5864	36.1991	0.0006599991	0.0008025043	0.002020591	0.001936197	5.05072e-05	0.0002273463	0.249146	0.491754	0.259099
1545	-20.5128	-57.6992	37.1864	0.0006599991	0.0008025043	0.0007498273	0.001936197	5.05072e-05	0.0002273463	0.437534	0.547395	0.0150711
1546	-19.1612	-54.7612	35.6	0.0006599991	0.0008971851	0.0007498273	0.003883327	5.05072e-05	0.0002273463	0.388065	0.598567	0.0133671
1547	-19.2691	-54.6724	35.4033	0.0006599991	0.0008971851	0.0009366389	0.003883327	0.0001168441	0.0002273463	0.337637	0.647894	0.0144687
1548	-21.1105	-55.308	34.1975	0.0006599991	0.002067956	0.0009366389	0.003883327	0.0001168441	0.0006084363	0.0980736	0.882225	0.0197017
1549	-19.2198	-54.9982	35.7784	0.0004515177	0.0002723496	0.001021037	0.003883327	0.0001168441	0.0004934688	0.440898	0.290957	0.268145
1550	-19.4277	-54.9344	35.5067	0.0004515177	0.0002723496	0.001021037	0.004516455	0.0002195629	0.0001073433	0.142608	0.458458	0.398934
1551	-21.9032	-57.0541	35.1509	0.0004515177	0.0006647764	0.0003648122	0.00523814	0.0002195629	0.0001073433	0.517244	0.258136	0.224621
1552	-21.6146	-55.0918	33.4771	0.0009279273	0.0006647764	0.001079934	0.005779539	0.0001191376	0.0006290467	0.223435	0.494862	0.281703
1553	-20.7114	-55.9005	35.189	0.0009279273	0.001157053	0.001079934	0.003196628	6.508403e-06	0.0006290467	0.289674	0.354709	0.355617
1554	-21.1989	-57.2866	36.0877	0.0009279273	0.001157053	0.001079934	0.001899997	1.383009e-05	0.0007616958	0.112514	0.749358	0.138128
1555	-20.5613	-56.7451	36.1838	8.237984e-05	0.001157053	0.00062633	0.002757652	0.0003316319	0.0007616958	0.119172	0.7937	0.0871276
1556	-24.8465	-60.0752	35.2286	8.237984e-05	0.0006462918	0.002018789	0.002293864	0.0009386595	0.0009661725	0.398686	0.373926	0.227388
1557	-19.6513	-56.5333	36.882	0.0002022099	0.0006462918	0.0007008478	0.002293864	8.793514e-06	0.0009661725	0.26726	0.716495	0.0162451
1558	-20.8377	-57.7484	36.9108	0.0002022099	0.0006198554	0.0006078935	0.002293864	0.000493764	0.0005635747	0.265559	0.718158	0.0162829
1559	-24.6239	-60.8725	36.2486	7.506657e-05	0.0006198554	0.0001158345	0.003592252	0.0006668175	0.0005635747	0.572251	0.0801835	0.347566
1560	-22.6954	-57.1185	34.4231	0.0009326653	0.0006198554	0.0008256351	0.004374338	0.0006668175	0.0005635747	0.399202	0.416911	0.183887
1561	-23.0655	-57.6317	34.5662	0.001107912	0.0006198554	0.00135004	0.003490496	0.0006668175	0.0005635747	0.277841	0.388467	0.333692
1562	-25.9774	-59.9753	33.9979	0.002241703	0.0008846826	0.001454616	0.002360533	0.0006668175	0.0009217082	0.322979	0.451578	0.225443
1563	-20.2504	-54.3179	34.0674	0.0001850879	0.0008846826	0.001454616	0.005659501	7.663129e-05	0.0001801185	0.322979	0.451578	0.225443
1564	-24.2328	-56.8705	32.6377	0.0001748904	0.0005666495	0.002348387	0.005659501	0.0001346938	0.001396627	0.322979	0.451578	0.225443
1565	-22.7621	-57.2212	34.459	7.039318e-05	0.0009344338	0.002348387	0.003052076	0.0001346938	0.001396627	0.322979	0.451578	0.225443
1566	-21.0487	-56.2242	35.1755	7.036744e-05	0.0006606765	0.002319524	0.003052076	0.0001346938	0.0007772033	0.0771774	0.373899	0.548923
1567	-19.409	-54.294	34.885	4.791208e-06	0.0001058654	0.00200883	0.004884435	0.0001346938	0.000249728	0.0771774	0.373899	0.548923
1568	-20.0483	-56.8192	36.7709	0.0006136226	0.0001058654	0.0005904486	0.002975069	0.0004264419	0.000249728	0.105974	0.513411	0.380615
1569	-21.6758	-57.6324	35.9567	0.000434228	1.072734e-05	0.0005904486	0.002975069	0.0004264419	0.001572214	0.0615203	0.843902	0.0945773
1570	-18.6577	-56.0585	37.4007	1.65673e-05	1.072734e-05	0.0005904486	0.002975069	0.0003156669	0.0002420619	0.455061	0.474481	0.0704574
1571	-20.1977	-57.3335	37.1357	2.101853e-05	1.145026e-05	0.0004560261	0.002975069	0.0003156669	0.0007123739	0.670424	0.225773	0.103802
1572	-18.6302	-56.0395	37.4093	2.101853e-05	3.752764e-05	0.0006489683	0.002975069	6.475154e-05	0.0003922145	0.259373	0.184385	0.556242
1573	-18.3367	-53.6181	35.2814	6.687367e-05	3.752764e-05	0.001610359	0.004696134	3.995025e-05	0.0004273586	0.1814	0.42276	0.39584
1574	-17.9658	-53.3693	35.4035	0.0002708949	3.752764e-05	0.001249244	0.004696134	3.995025e-05	0.0004273586	0.0259816	0.58364	0.390379
1575	-20.9285	-57.1277	36.1992	9.36447e-05	0.0004368269	0.001249244	0.002607	0.0003653899	0.0009448058	0.387224	0.351622	0.261154
1576	-21.2334	-56.9989	35.7655	6.803039e-05	0.0004368269	0.0006710726	0.003748091	0.0001418806	0.001189306	0.260232	0.158272	0.581496
1577	-19.249	-55.8103	36.5612	8.599571e-05	0.0004368269	0.0006710726	0.003748091	7.56413e-05	0.0002134054	0.312491	0.147091	0.540417
1578	-21.7649	-57.5699	35.805	8.599571e-05	0.0004368269	0.00141446	0.001970195	7.56413e-05	0.002221197	0.146273	0.0688515	0.784875
1579	-25.8045	-60.4362	34.6317	0.0007400083	0.001010237	0.001649712	0.0006815648	0.001411698	0.002221197	0.146273	0.0688515	0.784875
1580	-22.252	-58.4386	36.1866	0.0007400083	0.001010237	0.0004198475	0.0001868516	0.001411698	0.001944521	0.233977	0.134423	0.6316
1581	-18.2727	-55.9429	37.6702	4.889671e-05	0.0006246449	8.911544e-05	4.067998e-05	0.001055924	0.001944521	0.0900392	0.0517288	0.858232
1582	-19.6073	-57.123	37.5157	7.98681e-05	0.0006246449	0.0001723315	6.386774e-05	0.001117308	0.001944521	0.62243	0.0214639	0.356106
1583	-17.9632	-55.9998	38.0366	0.0001142445	0.0006246449	0.0001723315	6.386774e-05	0.0004125875	0.001944521	0.157773	0.164365	0.677861
1584	-18.5665	-55.9986	37.4321	0.0006144209	0.0006246449	0.0001245412	6.386774e-05	0.0007381446	0.001944521	0.10455	0.108918	0.786532
1585	-18.7037	-55.9407	37.2369	0.0006730149	0.0001680254	8.753181e-05	7.949273e-05	0.0007381446	0.002615156	0.0879324	0.250548	0.66152
1586	-18.3384	-56.1596	37.8213	0.0006730149	0.0001680254	8.753181e-05	8.61879e-05	0.0007381446	0.001856391	0.362033	0.111676	0.526291
1587	-19.1901	-56.9343	37.7442	0.0006730149	0.0001680254	0.0002127012	6.021094e-05	0.0007381446	0.001856391	0.306617	0.410446	0.282937
1588	-26.0996	-60.315	34.2154	0.002886733	0.0001680254	0.0008577753	0.0004494304	0.0007381446	0.003150025	0.306617	0.410446	0.282937
1589	-19.8451	-56.8608	37.0156	0.0004042777	0.000652538	0.0006267419	0.0004494304	0.0004239336	0.002089251	0.0670726	0.163975	0.768952
1590	-23.7401	-59.4003	35.6603	0.0006700649	0.000652538	0.002339467	0.0004755358	0.000163757	0.002089251	0.262084	0.365945	0.371971
1591	-25.0968	-59.6026	34.5058	0.0006700649	0.002058131	0.001180896	0.001405174	0.0004729284	0.002089251	0.35122	0.321741	0.327039
1592	-23.5142	-59.4254	35.9113	0.0001410576	0.002058131	0.001180896	0.0004174707	0.0001807542	0.002089251	0.364646	0.334041	0.301313
1593	-18.3497	-55.9052	37.5554	0.0006366355	0.0002360481	0.0002366967	6.21553e-05	0.0006906669	0.002089251	0.192998	0.0971349	0.709867
1594	-18.2847	-55.9923	37.7076	0.0003068334	0.0002360481	0.0004276619	0.000115489	0.0005802641	0.002089251	0.216247	0.0943365	0.689416
1595	-17.8336	-55.9797	38.1461	0.0003068334	3.165871e-05	9.595935e-05	8.726789e-05	0.0005802641	0.002089251	0.0287203	0.597296	0.373983
1596	-20.6422	-56.9856	36.3434	0.00162008	0.0004458759	0.0002741756	8.726789e-05	0.0009947415	0.002089251	0.0274157	0.12144	0.851144
1597	-21.1774	-57.8193	36.6419	0.00162008	0.0004458759	0.0005392823	3.63151e-05	0.0009947415	0.00149088	0.00435098	0.0192731	0.976376
1598	-18.5883	-56.8914	38.3031	0.0001567563	0.0004458759	0.0005392823	4.000577e-05	0.0003163096	0.00149088	0.00435098	0.0192731	0.976376
1599	-19.8172	-57.7981	37.9809	0.0007860299	0.0002313164	0.0005392823	4.000577e-05	0.0003163096	0.00149088	0.00230416	0.480634	0.517062
1600	-19.0611	-57.3238	38.2627	0.0006663868	0.0002313164	0.000371686	6.820036e-05	0.0003163096	0.0013873	0.000610374	0.164198	0.835192
1601	-19.9574	-57.4695	37.5121	0.001672331	0.0002313164	0.0001127265	0.0001661458	0.0004374245	0.0013873	0.000669431	0.230563	0.768767
1602	-19.3821	-57.6551	38.273	0.000135689	0.0002313164	1.547409e-05	0.0008206447	0.0004374245	0.0013873	0.000904394	0.589172	0.409924
1603	-19.6892	-57.7582	38.069	0.0009520395	0.0002313164	2.179993e-05	0.0002606466	0.0004374245	0.0013873	0.000989799	0.644809	0.354201
1604	-17.3447	-55.9082	38.5635	6.86411e-05	0.0002313164	4.581883e-07	0.0002606466	0.0004374245	0.001655594	0.000489138	0.308178	0.691333
1605	-20.1761	-57.1008	36.9246	0.001840663	0.0002266499	9.01827e-07	4.012886e-05	0.0009993722	0.001655594	0.000481065	0.319595	0.679924
1606	-19.2554	-56.68	37.4246	0.0007124209	0.0007100494	2.257154e-06	4.012886e-05	0.0009993722	0.001655594	0.000502927	0.288675	0.710822
1607	-20.3737	-57.862	37.4883	0.001263669	0.0001251956	2.257154e-06	0.0001040004	0.0009993722	0.001543357	0.00711693	0.726634	0.266249
1608	-21.8922	-58.9306	37.0384	0.000748437	0.0005207749	2.089936e-06	0.0008028176	0.0009993722	0.001543357	0.331222	0.48944	0.179338
1609	-22.2658	-58.6835	36.4177	0.001753812	0.0005338766	2.416133e-06	0.0005613036	0.001021012	0.001543357	0.0855245	0.578276	0.336199
1610	-20.6317	-57.9729	37.3412	0.001753812	0.0002212738	2.836685e-05	0.000315803	0.0003645999	0.001543357	0.145541	0.423764	0.430695
