Iteration	Posterior	Likelihood	Prior	prob_rate_12	prob_rate_13	prob_rate_21	prob_rate_23	prob_rate_31	prob_rate_32	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
2560	28.0981	28.5236	-0.425515	0	1	0	1	1	0	8.814916e-05	0	0.001642046	0	0	0.02005422	0.041101	0.190945	0.767954
2561	25.1325	25.5636	-0.431131	0	1	0	1	1	0	8.803435e-05	0	0.001642046	0	0	0.02006156	0.118234	0.139883	0.741883
2562	24.4858	24.9174	-0.431553	0	1	0	1	1	0	8.803435e-05	0	0.001642589	0	0	0.02006156	0.330293	0.281407	0.3883
2563	27.604	28.0336	-0.42958	0	1	0	1	1	0	8.805761e-05	0	0.001642589	0	0	0.020059	0.189367	0.340624	0.47001
2564	28.1037	28.5333	-0.429612	0	1	0	1	1	0	8.809886e-05	0	0.001642589	0	0	0.020059	0.127635	0.0976341	0.774731
2565	25.1775	25.6067	-0.429207	0	1	0	1	1	0	8.812589e-05	0	0.001641973	0	0	0.02005907	0.127635	0.0976341	0.774731
2566	23.7921	24.22	-0.427951	0	1	0	1	1	0	8.803571e-05	0	0.001641776	0	0	0.02005774	0.530141	0.276179	0.19368
2567	24.3416	24.7705	-0.428916	0	1	0	1	1	0	8.812246e-05	0	0.001641779	0	0	0.02005889	0.123733	0.540373	0.335893
2568	25.1884	25.6154	-0.426924	0	1	0	1	1	0	8.812246e-05	0	0.001641779	0	0	0.02005633	0.146372	0.071828	0.7818
2569	25.0454	25.4719	-0.426538	0	1	0	1	1	0	8.813397e-05	0	0.001641271	0	0	0.02005633	0.130104	0.19178	0.678116
2570	24.8644	25.291	-0.426591	0	1	0	1	1	0	8.82017e-05	0	0.001641271	0	0	0.02005633	0.175461	0.258639	0.5659
2571	27.9415	28.3599	-0.418398	0	1	0	1	1	0	8.82017e-05	0	0.001641122	0	0	0.02004593	0.202465	0.144541	0.652994
2572	26.1171	26.5355	-0.418398	0	1	0	1	1	0	8.82017e-05	0	0.001641122	0	0	0.02004593	0.203155	0.691505	0.10534
2573	26.8654	27.2839	-0.418495	0	1	0	1	1	0	8.82017e-05	0	0.001641122	0	0	0.02004606	0.25589	0.521469	0.222641
2574	27.4018	27.8197	-0.417885	0	1	0	1	1	0	8.82017e-05	0	0.001641122	0	0	0.02004527	0.437285	0.182248	0.380467
2575	27.7183	28.136	-0.417658	0	1	0	1	1	0	8.815836e-05	0	0.001641122	0	0	0.02004502	0.33847	0.139547	0.521984
2576	28.1658	28.5835	-0.417658	0	1	0	1	1	0	8.815836e-05	0	0.001641122	0	0	0.02004502	0.0606135	0.122794	0.816593
2577	27.6058	28.0235	-0.417658	0	1	0	1	1	0	8.815836e-05	0	0.001641122	0	0	0.02004502	0.463436	0.070138	0.466426
2578	27.6766	28.0942	-0.417651	0	1	0	1	1	0	8.815836e-05	0	0.001641122	0	0	0.02004501	0.286686	0.212686	0.500628
2579	24.4158	24.8365	-0.420697	0	1	0	1	1	0	8.815836e-05	0	0.001641004	0	0	0.02004905	0.562313	0.0782568	0.35943
2580	24.207	24.6271	-0.420097	0	1	0	1	1	0	8.816354e-05	0	0.001641004	0	0	0.02004828	0.652539	0.0559399	0.291521
2581	24.2068	24.6253	-0.418453	0	1	0	1	1	0	8.816354e-05	0	0.001641004	0	0	0.02004616	0.573844	0.135175	0.290981
2582	24.9481	25.3662	-0.418113	0	1	0	1	1	0	8.816354e-05	0	0.001640566	0	0	0.02004616	0.314813	0.0741576	0.611029
2583	24.948	25.3662	-0.41812	0	1	0	1	1	0	8.817245e-05	0	0.001640566	0	0	0.02004616	0.314813	0.0741576	0.611029
2584	25.6961	26.1112	-0.415074	0	1	0	1	1	0	8.822848e-05	0	0.001640725	0	0	0.02004202	0.730363	0.200677	0.0689605
2585	24.7035	25.1185	-0.415024	0	1	0	1	1	0	8.816496e-05	0	0.001640725	0	0	0.02004202	0.441799	0.0813944	0.476807
2586	25.2727	25.6894	-0.41671	0	1	0	1	1	0	8.816496e-05	0	0.001640631	0	0	0.02004429	0.131692	0.0242622	0.844046
2587	24.8635	25.2818	-0.418283	0	1	0	1	1	0	8.816496e-05	0	0.001640593	0	0	0.02004635	0.422331	0.0161412	0.561528
2588	24.9992	25.4192	-0.420013	0	1	0	1	1	0	8.809685e-05	0	0.001640831	0	0	0.02004841	0.343005	0.0131094	0.643886
2589	25.0016	25.42	-0.4184	0	1	0	1	1	0	8.811329e-05	0	0.001641218	0	0	0.02004593	0.343005	0.0131094	0.643886
2590	24.2332	24.6574	-0.424132	0	1	0	1	1	0	8.80946e-05	0	0.001641725	0	0	0.02005282	0.159802	0.540217	0.29998
2591	26.7334	27.1577	-0.424309	0	1	0	1	1	0	8.817646e-05	0	0.001641871	0	0	0.02005282	0.451044	0.35296	0.195997
2592	28.1298	28.5541	-0.424302	0	1	0	1	1	0	8.816782e-05	0	0.001641871	0	0	0.02005282	0.116723	0.0913404	0.791937
2593	23.7883	24.2121	-0.42379	0	1	0	1	1	0	8.816782e-05	0	0.001641212	0	0	0.02005282	0.751311	0.0562707	0.192418
2594	27.6053	28.0278	-0.422493	0	1	0	1	1	0	8.813362e-05	0	0.001641677	0	0	0.02005071	0.395102	0.13687	0.468028
2595	27.6054	28.028	-0.422566	0	1	0	1	1	0	8.814255e-05	0	0.001641762	0	0	0.02005071	0.395102	0.13687	0.468028
2596	27.2773	27.6999	-0.422546	0	1	0	1	1	0	8.811701e-05	0	0.001641762	0	0	0.02005071	0.492331	0.170552	0.337118
2597	27.9316	28.3541	-0.422546	0	1	0	1	1	0	8.811701e-05	0	0.001641762	0	0	0.02005071	0.0967914	0.254707	0.648501
2598	27.6452	28.0678	-0.422606	0	1	0	1	1	0	8.810692e-05	0	0.00164185	0	0	0.02005071	0.472248	0.0407659	0.486986
2599	24.9089	25.3309	-0.421997	0	1	0	1	1	0	8.810692e-05	0	0.001641066	0	0	0.02005071	0.144151	0.266664	0.589185
2600	24.8752	25.2952	-0.420048	0	1	0	1	1	0	8.80436e-05	0	0.001641066	0	0	0.02004827	0.139089	0.292413	0.568497
2601	24.467	24.887	-0.419946	0	1	0	1	1	0	8.791209e-05	0	0.001641066	0	0	0.02004827	0.120097	0.501983	0.37792
2602	24.3268	24.7508	-0.423966	0	1	0	1	1	0	8.798443e-05	0	0.001641555	0	0	0.02005288	0.129453	0.541089	0.329458
2603	24.8417	25.2629	-0.42117	0	1	0	1	1	0	8.802415e-05	0	0.001641588	0	0	0.02004921	0.216018	0.234218	0.549764
2604	25.0001	25.4249	-0.424821	0	1	0	1	1	0	8.8062e-05	0	0.001641588	0	0	0.02005387	0.254018	0.0995077	0.646475
2605	24.6945	25.1194	-0.424862	0	1	0	1	1	0	8.80606e-05	0	0.001641643	0	0	0.02005387	0.451037	0.0727439	0.476219
2606	23.9256	24.3534	-0.427766	0	1	0	1	1	0	8.808949e-05	0	0.001641871	0	0	0.02005735	0.209581	0.569138	0.221281
2607	23.9	24.3275	-0.427525	0	1	0	1	1	0	8.808949e-05	0	0.00164156	0	0	0.02005735	0.229261	0.554967	0.215772
2608	24.325	24.7528	-0.427859	0	1	0	1	1	0	8.805895e-05	0	0.00164156	0	0	0.02005781	0.308205	0.361651	0.330144
2609	25.2355	25.6634	-0.427911	0	1	0	1	1	0	8.812589e-05	0	0.00164156	0	0	0.02005781	0.0608928	0.118444	0.820663
2610	25.2225	25.65	-0.427502	0	1	0	1	1	0	8.812589e-05	0	0.001641486	0	0	0.02005736	0.0731954	0.116892	0.809912
2611	25.3223	25.7423	-0.420057	0	1	0	1	1	0	8.808257e-05	0	0.001641406	0	0	0.0200479	0.0429973	0.0686662	0.888337
2612	24.1974	24.6166	-0.419276	0	1	0	1	1	0	8.805233e-05	0	0.00164108	0	0	0.02004725	0.274005	0.437583	0.288411
2613	24.794	25.2134	-0.4194	0	1	0	1	1	0	8.797976e-05	0	0.00164108	0	0	0.02004748	0.183367	0.292835	0.523799
2614	27.7249	28.1395	-0.414552	0	1	0	1	1	0	8.802907e-05	0	0.00164108	0	0	0.0200412	0.183367	0.292835	0.523799
2615	27.3862	27.8008	-0.414552	0	1	0	1	1	0	8.802907e-05	0	0.00164108	0	0	0.0200412	0.196212	0.430482	0.373306
2616	27.4787	27.8932	-0.414552	0	1	0	1	1	0	8.802907e-05	0	0.00164108	0	0	0.0200412	0.215214	0.375327	0.409459
2617	27.4359	27.8505	-0.414573	0	1	0	1	1	0	8.805584e-05	0	0.00164108	0	0	0.0200412	0.10405	0.503614	0.392336
2618	27.9516	28.3665	-0.414933	0	1	0	1	1	0	8.805584e-05	0	0.00164108	0	0	0.02004166	0.0586799	0.284018	0.657302
2619	27.8521	28.2676	-0.415515	0	1	0	1	1	0	8.810429e-05	0	0.00164108	0	0	0.02004236	0.147308	0.257277	0.595414
2620	27.4277	27.8432	-0.415489	0	1	0	1	1	0	8.80711e-05	0	0.00164108	0	0	0.02004236	0.0673944	0.543111	0.389494
2621	28.0918	28.5073	-0.4155	0	1	0	1	1	0	8.808558e-05	0	0.00164108	0	0	0.02004236	0.130926	0.11241	0.756664
2622	28.0905	28.506	-0.415517	0	1	0	1	1	0	8.810719e-05	0	0.00164108	0	0	0.02004236	0.187474	0.0568114	0.755714
2623	28.33	28.7455	-0.415517	0	1	0	1	1	0	8.810719e-05	0	0.00164108	0	0	0.02004236	0.0305358	0.00925345	0.960211
2624	28.1641	28.5796	-0.415482	0	1	0	1	1	0	8.806195e-05	0	0.00164108	0	0	0.02004236	0.175096	0.0114869	0.813417
2625	28.1641	28.5795	-0.415478	0	1	0	1	1	0	8.808318e-05	0	0.001641054	0	0	0.02004236	0.175096	0.0114869	0.813417
2626	28.1639	28.5795	-0.415685	0	1	0	1	1	0	8.808318e-05	0	0.001641054	0	0	0.02004263	0.175096	0.0114869	0.813417
2627	27.3691	27.7845	-0.41533	0	1	0	1	1	0	8.808318e-05	0	0.001641054	0	0	0.02004217	0.352664	0.280038	0.367298
2628	27.6345	28.0498	-0.415317	0	1	0	1	1	0	8.806546e-05	0	0.001641054	0	0	0.02004217	0.12838	0.392704	0.478916
2629	27.4516	27.8669	-0.415317	0	1	0	1	1	0	8.806546e-05	0	0.001641054	0	0	0.02004217	0.0019646	0.599192	0.398843
2630	27.9409	28.3561	-0.41525	0	1	0	1	1	0	8.806546e-05	0	0.001641054	0	0	0.02004208	0.00320449	0.346238	0.650558
2631	28.2657	28.6805	-0.414813	0	1	0	1	1	0	8.806546e-05	0	0.001641054	0	0	0.02004152	0.00203948	0.0981423	0.899818
2632	28.2656	28.6805	-0.414914	0	1	0	1	1	0	8.806546e-05	0	0.001641054	0	0	0.02004165	0.00203948	0.0981423	0.899818
2633	28.2152	28.6301	-0.414914	0	1	0	1	1	0	8.806546e-05	0	0.001641054	0	0	0.02004165	0.00120116	0.143187	0.855612
2634	28.0514	28.4663	-0.414934	0	1	0	1	1	0	8.809129e-05	0	0.001641054	0	0	0.02004165	0.0624083	0.211256	0.726336
2635	28.0514	28.4663	-0.414916	0	1	0	1	1	0	8.806713e-05	0	0.001641054	0	0	0.02004165	0.0624083	0.211256	0.726336
2636	26.7679	27.1828	-0.414911	0	1	0	1	1	0	8.806151e-05	0	0.001641054	0	0	0.02004165	0.434683	0.364083	0.201235
2637	27.8794	28.2943	-0.414911	0	1	0	1	1	0	8.806151e-05	0	0.001641054	0	0	0.02004165	0.211393	0.177059	0.611547
2638	27.4614	27.8763	-0.414898	0	1	0	1	1	0	8.804376e-05	0	0.001641054	0	0	0.02004165	0.32509	0.27229	0.40262
2639	27.4614	27.8764	-0.414937	0	1	0	1	1	0	8.806212e-05	0	0.001641087	0	0	0.02004165	0.32509	0.27229	0.40262
2640	27.4943	27.9093	-0.414944	0	1	0	1	1	0	8.807007e-05	0	0.001641087	0	0	0.02004165	0.302494	0.281406	0.4161
2641	27.4943	27.9093	-0.414944	0	1	0	1	1	0	8.807007e-05	0	0.001641087	0	0	0.02004165	0.302494	0.281406	0.4161
2642	28.1765	28.5914	-0.414981	0	1	0	1	1	0	8.807007e-05	0	0.001641087	0	0	0.0200417	0.0980802	0.0788206	0.823099
2643	25.3823	25.7981	-0.415801	0	1	0	1	1	0	8.807007e-05	0	0.001641087	0	0	0.02004276	0.291836	0.657776	0.0503879
2644	27.0274	27.4432	-0.415801	0	1	0	1	1	0	8.807007e-05	0	0.001641087	0	0	0.02004276	0.0547154	0.684191	0.261094
2645	27.9194	28.3353	-0.415841	0	1	0	1	1	0	8.807007e-05	0	0.001641138	0	0	0.02004276	0.133498	0.229467	0.637035
2646	26.7772	27.1931	-0.415841	0	1	0	1	1	0	8.807007e-05	0	0.001641138	0	0	0.02004276	0.330583	0.466132	0.203284
2647	26.5215	26.9373	-0.415818	0	1	0	1	1	0	8.807007e-05	0	0.001641138	0	0	0.02004273	0.349618	0.492971	0.157411
2648	23.3899	23.8098	-0.419838	0	1	0	1	1	0	8.807007e-05	0	0.001641138	0	0	0.0200479	0.468299	0.403014	0.128687
2649	27.5284	27.9438	-0.415407	0	1	0	1	1	0	8.807007e-05	0	0.001641138	0	0	0.0200422	0.267492	0.301836	0.430672
2650	27.8048	28.2202	-0.415407	0	1	0	1	1	0	8.807007e-05	0	0.001641138	0	0	0.0200422	0.352647	0.0795779	0.567775
2651	27.7138	28.1295	-0.41571	0	1	0	1	1	0	8.807007e-05	0	0.001641138	0	0	0.02004259	0.137194	0.344268	0.518538
2652	27.5353	27.951	-0.415684	0	1	0	1	1	0	8.807007e-05	0	0.001641104	0	0	0.02004259	0.371378	0.194827	0.433795
2653	27.4716	27.8873	-0.415684	0	1	0	1	1	0	8.807007e-05	0	0.001641104	0	0	0.02004259	0.410148	0.182811	0.407041
2654	27.5632	27.9789	-0.415684	0	1	0	1	1	0	8.807007e-05	0	0.001641104	0	0	0.02004259	0.449475	0.104454	0.446071
2655	27.6625	28.0781	-0.415614	0	1	0	1	1	0	8.807007e-05	0	0.001641104	0	0	0.0200425	0.44637	0.0610067	0.492623
2656	25.0421	25.4611	-0.41898	0	1	0	1	1	0	8.812829e-05	0	0.001640866	0	0	0.02004701	0.245431	0.083149	0.67142
2657	24.5375	24.9572	-0.419701	0	1	0	1	1	0	8.812829e-05	0	0.001641059	0	0	0.02004775	0.148215	0.446316	0.405469
2658	24.2984	24.7172	-0.418809	0	1	0	1	1	0	8.812829e-05	0	0.001641059	0	0	0.0200466	0.329961	0.351085	0.318954
2659	27.9147	28.3298	-0.415152	0	1	0	1	1	0	8.807556e-05	0	0.001641074	0	0	0.02004193	0.191733	0.174629	0.633638
2660	28.1107	28.5259	-0.415152	0	1	0	1	1	0	8.807556e-05	0	0.001641074	0	0	0.02004193	0.0166411	0.212458	0.770901
2661	25.1844	25.5998	-0.415305	0	1	0	1	1	0	8.798358e-05	0	0.001641029	0	0	0.02004226	0.0166411	0.212458	0.770901
2662	24.7251	25.1388	-0.413719	0	1	0	1	1	0	8.798358e-05	0	0.001641001	0	0	0.02004025	0.379752	0.134007	0.486241
2663	24.7954	25.21	-0.414642	0	1	0	1	1	0	8.778695e-05	0	0.001640964	0	0	0.02004167	0.352154	0.125762	0.522084
2664	24.7951	25.2096	-0.414481	0	1	0	1	1	0	8.77664e-05	0	0.001640777	0	0	0.02004167	0.352154	0.125762	0.522084
2665	24.5762	24.9908	-0.414559	0	1	0	1	1	0	8.778271e-05	0	0.001640862	0	0	0.02004167	0.40803	0.172556	0.419415
2666	25.2808	25.6919	-0.411095	0	1	0	1	1	0	8.784271e-05	0	0.001640663	0	0	0.02003735	0.108279	0.0457912	0.84593
2667	27.65	28.0603	-0.410332	0	1	0	1	1	0	8.787978e-05	0	0.001640937	0	0	0.02003606	0.489796	0.0261997	0.484004
2668	27.2333	27.6437	-0.410332	0	1	0	1	1	0	8.787978e-05	0	0.001640937	0	0	0.02003606	0.589659	0.0912742	0.319067
2669	28.1324	28.5427	-0.410337	0	1	0	1	1	0	8.78858e-05	0	0.001640937	0	0	0.02003606	0.0941222	0.121842	0.784035
2670	28.0827	28.493	-0.410304	0	1	0	1	1	0	8.791105e-05	0	0.001640869	0	0	0.02003606	0.0548847	0.199014	0.746102
2671	26.6082	27.0185	-0.410304	0	1	0	1	1	0	8.791105e-05	0	0.001640869	0	0	0.02003606	0.387562	0.441663	0.170775
2672	26.728	27.1383	-0.410288	0	1	0	1	1	0	8.789097e-05	0	0.001640869	0	0	0.02003606	0.309614	0.497876	0.19251
2673	27.4972	27.9075	-0.410288	0	1	0	1	1	0	8.789097e-05	0	0.001640869	0	0	0.02003606	0.256222	0.328318	0.41546
2674	27.4972	27.9075	-0.410288	0	1	0	1	1	0	8.789097e-05	0	0.001640869	0	0	0.02003606	0.256222	0.328318	0.41546
2675	27.4972	27.9075	-0.410308	0	1	0	1	1	0	8.791605e-05	0	0.001640869	0	0	0.02003606	0.256222	0.328318	0.41546
2676	27.3346	27.7452	-0.410558	0	1	0	1	1	0	8.789061e-05	0	0.001640929	0	0	0.02003635	0.127845	0.518984	0.353171
2677	28.0004	28.411	-0.410542	0	1	0	1	1	0	8.786942e-05	0	0.001640929	0	0	0.02003635	0.0714842	0.241256	0.68726
2678	28.256	28.6666	-0.410545	0	1	0	1	1	0	8.787309e-05	0	0.001640929	0	0	0.02003635	0.092305	0.02026	0.887435
2679	27.5204	27.931	-0.410589	0	1	0	1	1	0	8.785985e-05	0	0.001641	0	0	0.02003635	0.569022	0.00573877	0.425239
2680	27.8403	28.2509	-0.410589	0	1	0	1	1	0	8.785985e-05	0	0.001641	0	0	0.02003635	0.25189	0.162556	0.585554
2681	27.8403	28.2509	-0.410589	0	1	0	1	1	0	8.785985e-05	0	0.001641	0	0	0.02003635	0.25189	0.162556	0.585554
2682	28.0614	28.472	-0.410589	0	1	0	1	1	0	8.785985e-05	0	0.001641	0	0	0.02003635	0.145755	0.123835	0.73041
2683	27.6079	28.0185	-0.410589	0	1	0	1	1	0	8.785985e-05	0	0.001641	0	0	0.02003635	0.0161001	0.519772	0.464128
2684	28.0467	28.4573	-0.410571	0	1	0	1	1	0	8.783551e-05	0	0.001641	0	0	0.02003635	0.00842037	0.271841	0.719739
2685	28.0227	28.4332	-0.410577	0	1	0	1	1	0	8.784431e-05	0	0.001641	0	0	0.02003635	0.00822036	0.289137	0.702643
2686	27.8714	28.282	-0.410577	0	1	0	1	1	0	8.784431e-05	0	0.001641	0	0	0.02003635	0.0109461	0.385011	0.604043
2687	24.4255	24.84	-0.41449	0	1	0	1	1	0	8.777833e-05	0	0.00164076	0	0	0.02004169	0.0430606	0.596153	0.360787
2688	25.0044	25.4184	-0.414037	0	1	0	1	1	0	8.778009e-05	0	0.00164076	0	0	0.0200411	0.0240249	0.332613	0.643362
2689	27.1852	27.5952	-0.410021	0	1	0	1	1	0	8.792173e-05	0	0.001640804	0	0	0.02003575	0.021511	0.67444	0.304049
2690	27.5267	27.9367	-0.410005	0	1	0	1	1	0	8.790074e-05	0	0.001640804	0	0	0.02003575	0.380732	0.191467	0.427801
2691	26.951	27.3611	-0.410083	0	1	0	1	1	0	8.790074e-05	0	0.001640905	0	0	0.02003575	0.651804	0.107656	0.24054
2692	26.951	27.3611	-0.410083	0	1	0	1	1	0	8.790074e-05	0	0.001640905	0	0	0.02003575	0.651804	0.107656	0.24054
2693	27.8702	28.2802	-0.410017	0	1	0	1	1	0	8.790074e-05	0	0.001640819	0	0	0.02003575	0.126928	0.269939	0.603134
2694	25.2797	25.695	-0.41531	0	1	0	1	1	0	8.7954e-05	0	0.001640819	0	0	0.02004251	0.0910231	0.0606176	0.848359
2695	27.8464	28.2562	-0.409811	0	1	0	1	1	0	8.792287e-05	0	0.001640809	0	0	0.02003547	0.369033	0.0420778	0.588889
2696	27.5746	27.9844	-0.409769	0	1	0	1	1	0	8.792287e-05	0	0.001640754	0	0	0.02003547	0.246338	0.304906	0.448757
2697	24.6483	25.0574	-0.40913	0	1	0	1	1	0	8.792287e-05	0	0.001640451	0	0	0.02003495	0.246338	0.304906	0.448757
2698	25.1152	25.522	-0.406865	0	1	0	1	1	0	8.799973e-05	0	0.001640126	0	0	0.02003229	0.124206	0.161105	0.71469
2699	24.3269	24.7343	-0.407442	0	1	0	1	1	0	8.793044e-05	0	0.001640126	0	0	0.0200331	0.142359	0.532556	0.325085
2700	27.7129	28.1184	-0.405462	0	1	0	1	1	0	8.799653e-05	0	0.001640126	0	0	0.02003048	0.224935	0.261412	0.513653
2701	28.1119	28.5168	-0.404872	0	1	0	1	1	0	8.799653e-05	0	0.001640126	0	0	0.02002972	0.111624	0.123305	0.765072
2702	28.0299	28.4347	-0.404854	0	1	0	1	1	0	8.797369e-05	0	0.001640126	0	0	0.02002972	0.156792	0.138436	0.704772
2703	27.1941	27.599	-0.404863	0	1	0	1	1	0	8.797369e-05	0	0.001640138	0	0	0.02002972	0.54119	0.153252	0.305558
2704	28.0343	28.4391	-0.404827	0	1	0	1	1	0	8.797369e-05	0	0.001640091	0	0	0.02002972	0.204434	0.0876422	0.707924
2705	27.244	27.6489	-0.404891	0	1	0	1	1	0	8.799337e-05	0	0.001640153	0	0	0.02002972	0.475116	0.203685	0.321199
2706	26.6261	27.031	-0.404891	0	1	0	1	1	0	8.799337e-05	0	0.001640153	0	0	0.02002972	0.625479	0.201383	0.173137
2707	27.2576	27.6624	-0.404852	0	1	0	1	1	0	8.799337e-05	0	0.001640104	0	0	0.02002972	0.295699	0.378709	0.325592
2708	26.7624	27.1662	-0.403772	0	1	0	1	1	0	8.799337e-05	0	0.001640047	0	0	0.02002839	0.351535	0.45022	0.198245
2709	27.5493	27.9531	-0.403772	0	1	0	1	1	0	8.799337e-05	0	0.001640047	0	0	0.02002839	0.486651	0.0778895	0.43546
2710	27.4666	27.8704	-0.403714	0	1	0	1	1	0	8.797766e-05	0	0.001639989	0	0	0.02002839	0.525109	0.0739773	0.400914
2711	27.493	27.8968	-0.403745	0	1	0	1	1	0	8.801828e-05	0	0.001639989	0	0	0.02002839	0.235741	0.352594	0.411665
2712	27.2361	27.6398	-0.403739	0	1	0	1	1	0	8.800973e-05	0	0.001639989	0	0	0.02002839	0.408945	0.272686	0.318369
2713	27.0118	27.4156	-0.403739	0	1	0	1	1	0	8.800973e-05	0	0.001639989	0	0	0.02002839	0.262279	0.483299	0.254422
2714	25.1775	25.5809	-0.403391	0	1	0	1	1	0	8.800194e-05	0	0.001639549	0	0	0.02002839	0.0163192	0.224677	0.759004
2715	25.2926	25.6951	-0.402543	0	1	0	1	1	0	8.808054e-05	0	0.001639549	0	0	0.02002722	0.0182944	0.130835	0.85087
2716	24.4194	24.8247	-0.405309	0	1	0	1	1	0	8.813809e-05	0	0.001639185	0	0	0.02003109	0.0789229	0.56443	0.356647
2717	26.7293	27.1248	-0.395487	0	1	0	1	1	0	8.811896e-05	0	0.001638861	0	0	0.02001879	0.0421791	0.767217	0.190604
2718	25.0527	25.4521	-0.399403	0	1	0	1	1	0	8.811896e-05	0	0.001638861	0	0	0.02002383	0.0231286	0.308546	0.668325
2719	23.7963	24.1953	-0.399065	0	1	0	1	1	0	8.803825e-05	0	0.001638506	0	0	0.02002383	0.106379	0.703287	0.190334
2720	24.6695	25.0679	-0.398407	0	1	0	1	1	0	8.803825e-05	0	0.001638506	0	0	0.02002298	0.254575	0.289939	0.455487
2721	24.6621	25.0599	-0.397809	0	1	0	1	1	0	8.801649e-05	0	0.001638687	0	0	0.02002205	0.252438	0.295897	0.451664
2722	24.0434	24.4419	-0.398499	0	1	0	1	1	0	8.801952e-05	0	0.001638687	0	0	0.02002294	0.597059	0.159491	0.24345
2723	24.0427	24.4422	-0.399466	0	1	0	1	1	0	8.80525e-05	0	0.001638848	0	0	0.02002399	0.597059	0.159491	0.24345
2724	23.9764	24.3762	-0.39989	0	1	0	1	1	0	8.808457e-05	0	0.001638848	0	0	0.0200245	0.460902	0.311181	0.227917
2725	27.2347	27.6293	-0.394678	0	1	0	1	1	0	8.808457e-05	0	0.001638848	0	0	0.0200178	0.638367	0.0459586	0.315674
2726	27.6873	28.082	-0.394687	0	1	0	1	1	0	8.809529e-05	0	0.001638848	0	0	0.0200178	0.412581	0.0910127	0.496406
2727	27.6452	28.0398	-0.394665	0	1	0	1	1	0	8.806704e-05	0	0.001638848	0	0	0.0200178	0.413246	0.11087	0.475884
2728	27.9052	28.2999	-0.394665	0	1	0	1	1	0	8.806704e-05	0	0.001638848	0	0	0.0200178	0.309011	0.0737765	0.617213
2729	27.1895	27.5842	-0.394665	0	1	0	1	1	0	8.806704e-05	0	0.001638848	0	0	0.0200178	0.570675	0.127587	0.301737
2730	27.1799	27.574	-0.394063	0	1	0	1	1	0	8.806151e-05	0	0.001638848	0	0	0.02001703	0.575049	0.126287	0.298664
2731	27.1788	27.5739	-0.395159	0	1	0	1	1	0	8.812918e-05	0	0.001638848	0	0	0.02001837	0.575049	0.126287	0.298664
2732	24.5914	24.9915	-0.400095	0	1	0	1	1	0	8.806908e-05	0	0.001638872	0	0	0.02002476	0.385596	0.192764	0.42164
2733	27.5205	27.9193	-0.398784	0	1	0	1	1	0	8.810549e-05	0	0.001639179	0	0	0.02002273	0.385596	0.192764	0.42164
2734	27.638	28.0368	-0.398784	0	1	0	1	1	0	8.810549e-05	0	0.001639179	0	0	0.02002273	0.309012	0.216791	0.474197
2735	28.0032	28.4019	-0.398784	0	1	0	1	1	0	8.810549e-05	0	0.001639179	0	0	0.02002273	0.185654	0.131163	0.683183
2736	25.0759	25.4746	-0.39874	0	1	0	1	1	0	8.810549e-05	0	0.001639122	0	0	0.02002273	0.185654	0.131163	0.683183
2737	25.255	25.6573	-0.40222	0	1	0	1	1	0	8.822302e-05	0	0.001639304	0	0	0.02002691	0.0563535	0.123842	0.819804
2738	28.1038	28.506	-0.40224	0	1	0	1	1	0	8.824941e-05	0	0.001639304	0	0	0.02002691	0.0362587	0.205706	0.758035
2739	27.3288	27.731	-0.402236	0	1	0	1	1	0	8.824396e-05	0	0.001639304	0	0	0.02002691	0.434069	0.216706	0.349226
2740	27.2943	27.6965	-0.402236	0	1	0	1	1	0	8.824396e-05	0	0.001639304	0	0	0.02002691	0.453237	0.209366	0.337398
2741	27.7333	28.1356	-0.40226	0	1	0	1	1	0	8.827446e-05	0	0.001639304	0	0	0.02002691	0.151857	0.32477	0.523374
2742	27.7992	28.2015	-0.402261	0	1	0	1	1	0	8.827631e-05	0	0.001639304	0	0	0.02002691	0.360583	0.0803657	0.559051
2743	27.9882	28.3904	-0.402261	0	1	0	1	1	0	8.827631e-05	0	0.001639304	0	0	0.02002691	0.227602	0.0970796	0.675318
2744	27.419	27.8212	-0.402227	0	1	0	1	1	0	8.826637e-05	0	0.001639304	0	0	0.02002687	0.0456219	0.572191	0.382187
2745	27.3703	27.7725	-0.402236	0	1	0	1	1	0	8.827882e-05	0	0.001639304	0	0	0.02002687	0.0909516	0.545014	0.364035
2746	27.9514	28.3537	-0.402236	0	1	0	1	1	0	8.827882e-05	0	0.001639304	0	0	0.02002687	0.162632	0.18643	0.650938
2747	27.9515	28.3538	-0.402233	0	1	0	1	1	0	8.823516e-05	0	0.001639344	0	0	0.02002687	0.162632	0.18643	0.650938
2748	27.3351	27.7373	-0.402226	0	1	0	1	1	0	8.822598e-05	0	0.001639344	0	0	0.02002687	0.393832	0.254755	0.351413
2749	28.1127	28.5149	-0.402226	0	1	0	1	1	0	8.822598e-05	0	0.001639344	0	0	0.02002687	0.202071	0.0331694	0.764759
2750	28.1373	28.5395	-0.402204	0	1	0	1	1	0	8.822598e-05	0	0.001639315	0	0	0.02002687	0.0817576	0.134442	0.783801
2751	28.0184	28.4206	-0.402204	0	1	0	1	1	0	8.822598e-05	0	0.001639315	0	0	0.02002687	0.184646	0.119378	0.695977
