Iteration	Posterior	Likelihood	Prior	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
2619	-24.2065	-57.961	33.7545	0.0007617484	0.00287378	0.001156843	0.002899817	0.000209991	0.0009411932	0.451708	0.438104	0.110188
2620	-24.5814	-58.131	33.5495	0.0007617484	0.00287378	0.001156843	0.002899817	0.0004737965	0.0009411932	0.044812	0.944257	0.0109313
2621	-20.1868	-56.427	36.2402	0.0003711931	0.0007573634	0.001156843	0.002899817	0.0003686506	9.034843e-05	0.199913	0.792608	0.00747948
2622	-18.9279	-55.1393	36.2114	6.122319e-05	0.0007573634	0.001156843	0.003656763	2.25034e-05	2.651099e-05	0.24722	0.745743	0.00703724
2623	-18.7025	-55.1527	36.4502	6.122319e-05	2.526584e-05	0.001156843	0.003656763	0.0001490008	0.0003248451	0.642006	0.179932	0.178062
2624	-19.4772	-55.2054	35.7282	0.0002004541	2.526584e-05	0.001907721	0.003656763	0.0001881193	0.0003248451	0.535566	0.280994	0.183439
2625	-24.0049	-59.2026	35.1977	0.001701487	0.0001462325	0.001907721	0.00148456	0.0003178645	0.001428097	0.442971	0.232412	0.324617
2626	-26.14	-59.6902	33.5502	0.003229092	0.00289105	0.0004764206	0.001053957	0.0003178645	0.001137981	0.449212	0.235687	0.315102
2627	-27.1837	-60.6697	33.4861	0.004027163	0.00207232	0.001042126	0.0005914273	0.0003178645	0.001137981	0.456496	0.223293	0.320211
2628	-20.394	-57.7047	37.3107	0.0008467633	0.0002607925	0.0005651184	0.0005914273	0.0004128878	0.001589393	0.130937	0.357045	0.512018
2629	-20.2493	-57.3668	37.1175	0.000607211	0.0002607925	0.0006230632	0.001021684	0.0004128878	0.001589393	0.182808	0.102338	0.714854
2630	-18.9938	-56.9082	37.9144	0.0003058742	0.000320416	0.0001365994	0.0007242187	0.0004128878	0.001589393	0.184358	0.102144	0.713498
2631	-18.0595	-56.2689	38.2093	0.0003058742	0.000320416	0.0001031385	0.0001592974	0.0006317501	0.001589393	0.252894	0.140116	0.60699
2632	-19.9422	-57.6756	37.7334	0.0006916096	5.631202e-05	0.0001031385	0.0008528007	0.0004291163	0.001589393	0.455814	0.157503	0.386682
2633	-22.2138	-58.911	36.6972	0.0006916096	0.001910334	3.423745e-05	0.0004013323	0.0004291163	0.001589393	0.559132	0.207087	0.233781
2634	-22.1303	-58.8498	36.7195	0.0004485568	0.002389067	6.732254e-05	0.0001038932	0.0004291163	0.001589393	0.559132	0.207087	0.233781
2635	-19.6376	-57.3514	37.7138	8.273675e-05	0.0008768237	9.61744e-05	0.0001877687	0.0004291163	0.002074976	0.370234	0.437292	0.192474
2636	-25.6597	-60.7945	35.1348	0.001276409	0.0008768237	0.0006154047	0.0008846847	0.001338557	0.002074976	0.383505	0.452967	0.163528
2637	-22.3249	-58.8353	36.5104	0.001372049	0.0004441324	0.000267255	0.00279369	3.038061e-05	0.0003888988	0.52959	0.258989	0.211421
2638	-24.0891	-59.7529	35.6639	0.001372049	0.000249241	0.0003814645	0.00279369	0.0006753878	0.0009141494	0.349028	0.260476	0.390496
2639	-29.1884	-60.383	31.1946	0.001660528	0.001612794	0.0003814645	0.006904171	0.0006753878	0.0009036908	0.318863	0.324389	0.356748
2640	-23.9463	-56.8283	32.882	3.880716e-05	0.001612794	0.0003814645	0.006904171	0.000125439	0.0009036908	0.00569064	0.949295	0.0450139
2641	-20.5512	-56.8674	36.3161	5.214035e-06	0.001612794	0.001177011	0.001912282	0.000125439	0.0007137211	0.00569064	0.949295	0.0450139
2642	-18.8553	-54.2861	35.4308	2.703476e-06	0.0001667063	0.001177011	0.004915654	0.000125439	0.0002984001	0.0828291	0.261979	0.655192
2643	-21.4009	-55.3666	33.9657	2.703476e-06	0.002004012	0.001177011	0.004915654	0.0001738154	0.0002984001	0.282558	0.31529	0.402152
2644	-19.8309	-55.2081	35.3772	3.948787e-05	0.0002366106	0.0009085913	0.004915654	0.0001738154	0.0004807396	0.342695	0.169564	0.487741
2645	-26.3525	-60.3128	33.9603	0.002559808	0.002139705	0.0005451988	0.0024404	0.0003496479	0.0005437628	0.258586	0.37338	0.368034
2646	-27.575	-60.3458	32.7708	0.002559808	0.002139705	0.001746165	0.0024404	0.0006796034	0.0005437628	0.402143	0.580665	0.0171918
2647	-27.7811	-60.2025	32.4214	0.002559808	0.002139705	0.001746165	0.002890111	0.0006796034	0.0005437628	0.245506	0.354493	0.4
2648	-21.9902	-57.7491	35.759	9.26211e-05	0.0008421084	0.001199695	0.002890111	0.0006796034	0.0005594234	0.245506	0.354493	0.4
2649	-18.9966	-55.121	36.1243	9.26211e-05	0.0008494834	0.001199695	0.002890111	0.0002019732	0.0005594234	0.0384233	0.874016	0.0875612
2650	-20.044	-54.3403	34.2963	0.001234927	0.0004026349	0.001263245	0.004799814	0.0002019732	0.0002434866	0.040032	0.91061	0.0493584
2651	-18.5536	-54.4332	35.8796	8.793181e-06	0.0004026349	0.001263245	0.003614319	0.0001374129	0.0006818861	0.0269777	0.613662	0.35936
2652	-21.8403	-55.9475	34.1071	8.793181e-06	0.001643737	0.002543085	0.003614319	0.0001374129	0.0004421828	0.482982	0.402339	0.114678
2653	-20.9374	-54.8257	33.8883	6.630478e-06	0.001429568	0.002543085	0.004317048	0.0001374129	0.0002374424	0.156667	0.796639	0.046694
2654	-20.6822	-56.3302	35.6481	6.421926e-06	0.000346711	0.0003695883	0.004317048	0.0002901849	0.001076331	0.156667	0.796639	0.046694
2655	-24.3752	-59.8586	35.4834	6.421926e-06	0.000346711	7.964665e-05	0.005376654	0.0007318136	7.703911e-05	0.132157	0.344376	0.523467
2656	-23.3322	-57.4499	34.1178	0.0001430587	0.001593611	0.001039847	0.005376654	0.0002169133	5.768093e-06	0.109867	0.454957	0.435176
2657	-22.1283	-57.0275	34.8992	0.0001430587	0.0007319658	0.001039847	0.005376654	6.936408e-05	9.177146e-06	0.6319	0.18814	0.17996
2658	-22.8281	-57.4421	34.614	0.0009031302	0.0003444249	0.001039847	0.005376654	6.792257e-05	5.25912e-06	0.563058	0.223326	0.213616
2659	-22.4079	-57.754	35.3462	0.0009031302	0.0003444249	0.001039847	0.004325247	0.0001769589	5.25912e-06	0.587184	0.329459	0.0833574
2660	-21.6659	-58.3451	36.6792	0.0009031302	0.0001028111	0.001039847	0.002836612	0.0001914957	5.25912e-06	0.12569	0.769655	0.104655
2661	-19.7045	-55.2593	35.5548	0.000229868	0.0001028111	0.001039847	0.004973149	0.0001640402	1.660579e-05	0.129014	0.79001	0.0809763
2662	-19.7943	-55.3644	35.5702	0.000229868	0.0001028111	0.001039847	0.004973149	0.0001442921	1.660579e-05	0.171316	0.661992	0.166692
2663	-19.3643	-54.3837	35.0194	0.000229868	0.0007789256	0.001039847	0.004973149	6.295025e-05	0.0001307327	0.459125	0.432077	0.108798
2664	-20.394	-54.7574	34.3634	0.0005584492	0.0007789256	0.001039847	0.004973149	6.295025e-05	0.0006464173	0.459125	0.432077	0.108798
2665	-22.2555	-56.8711	34.6156	0.001178499	2.498393e-05	0.0004169131	0.004973149	0.0001859395	0.0009556365	0.459125	0.432077	0.108798
2666	-21.0202	-55.1227	34.1025	0.001178499	3.406867e-05	0.001584262	0.004973149	6.235944e-05	0.0005632242	0.00866562	0.253089	0.738245
2667	-22.1975	-55.5235	33.326	0.0003979779	0.001931636	0.001584262	0.004973149	6.235944e-05	0.0004454612	0.00866562	0.253089	0.738245
2668	-23.1304	-57.8627	34.7323	0.0001771763	0.001902608	0.001681935	0.002915605	0.0004621964	0.0004454612	0.00866562	0.253089	0.738245
2669	-22.7663	-56.4063	33.64	0.0006870564	0.001902608	0.001681935	0.004124791	0.0001488627	0.0004454612	0.222133	0.198591	0.579277
2670	-20.9723	-56.0473	35.075	0.0001679488	0.001840689	0.001622302	0.002918552	0.0001488627	0.0004454612	0.159474	0.4472	0.393326
2671	-18.9097	-55.2424	36.3327	0.0001679488	0.0005706145	0.001622302	0.002918552	8.182744e-05	0.0001639393	0.17096	0.47941	0.34963
2672	-18.8201	-54.8163	35.9962	0.0006776118	0.0005706145	0.001622302	0.002918552	5.175094e-06	0.0001639393	0.149108	0.774524	0.0763673
2673	-20.1129	-56.1428	36.0299	0.0006776118	0.001152465	0.001622302	0.00229644	2.048838e-06	0.0001639393	0.149108	0.774524	0.0763673
2674	-18.948	-54.6201	35.672	6.019915e-05	0.0007956006	0.002217615	0.003131297	6.789873e-06	0.0001639393	0.149108	0.774524	0.0763673
2675	-18.3263	-54.8461	36.5198	0.00018824	0.0007956006	0.0005082149	0.003623725	4.671483e-06	0.0001639393	0.149108	0.774524	0.0763673
2676	-19.5184	-54.6923	35.1739	0.0002126589	0.0005023994	0.002568243	0.003623725	4.464133e-06	0.0001050587	0.12104	0.806667	0.0722932
2677	-21.2754	-56.2543	34.9789	0.001417695	0.0001354528	0.001824896	0.003623725	0.0001933778	7.245542e-05	0.342042	0.453668	0.20429
2678	-22.627	-56.5086	33.8816	0.001417695	0.001829653	0.001485917	0.003623725	0.0001933778	0.0001295	0.378115	0.501514	0.120371
2679	-22.8437	-56.8011	33.9574	0.001034717	0.0006516848	0.002565206	0.003623725	0.0003698879	0.0003370376	0.378115	0.501514	0.120371
2680	-20.9593	-56.1569	35.1976	0.001034717	0.0006516848	0.0009690415	0.003623725	0.0003698879	0.0003370376	0.414227	0.453906	0.131867
2681	-19.3951	-55.2819	35.8868	2.891295e-05	0.000324956	0.001169028	0.003623725	0.0003698879	0.0005825796	0.467269	0.51203	0.0207016
2682	-18.9208	-55.6722	36.7515	4.69701e-05	8.056833e-05	0.0007947378	0.00311143	0.0003698879	0.0005825796	0.396061	0.586392	0.0175468
2683	-22.3272	-55.9886	33.6614	0.00100449	0.0001793994	0.001687457	0.005601691	0.0003698879	0.0001203483	0.583204	0.394005	0.0227913
2684	-19.6682	-53.8671	34.1989	0.0001841009	0.0001761465	0.001462747	0.005601691	3.774521e-05	0.0008089372	0.226925	0.730801	0.0422733
2685	-18.8118	-53.2744	34.4626	0.0001841009	0.0001337486	0.001578177	0.005601691	3.774521e-05	0.0003966007	0.266668	0.693232	0.0401
2686	-18.09	-53.5243	35.4342	0.0001841009	9.505367e-05	0.001049795	0.005069111	2.442228e-05	0.0002590487	0.47374	0.451023	0.0752373
2687	-17.3028	-52.7496	35.4469	0.0001841009	9.505367e-05	0.001049795	0.005069111	1.479845e-05	0.0002523542	0.0439623	0.949056	0.0069819
2688	-17.5852	-53.0028	35.4176	9.377715e-06	0.0004005266	0.001049795	0.005069111	1.479845e-05	0.0001592484	0.080922	0.891908	0.0271703
2689	-21.9926	-57.1306	35.138	0.0007221927	0.0004005266	0.0006514049	0.003835981	1.479845e-05	0.001437873	0.510447	0.362464	0.127088
2690	-24.3598	-57.1975	32.8377	8.195939e-05	0.0004005266	0.00302517	0.005062997	1.479845e-05	0.001437873	0.510447	0.362464	0.127088
2691	-22.7326	-57.7074	34.9748	0.001343519	0.0004005266	0.00302517	0.002341825	1.479845e-05	0.0001469156	0.151166	0.624233	0.2246
2692	-23.0786	-59.1176	36.0389	0.001343519	0.000271076	0.002376466	0.001655289	0.0001180996	0.000138793	0.0578798	0.856123	0.0859969
2693	-21.068	-58.2765	37.2085	0.0005017081	0.000271076	0.000897068	0.0006095912	0.000709931	0.001408534	0.331263	0.176552	0.492185
2694	-21.4303	-58.7111	37.2808	0.0005017081	0.0001453764	0.000897068	0.0006423449	0.000709931	0.001408534	0.0592834	0.647125	0.293592
2695	-22.0852	-57.048	34.9628	0.001069999	6.737272e-05	0.0007870022	0.003628204	0.0003271982	0.001408534	0.0369473	0.717574	0.245478
2696	-21.483	-56.5122	35.0292	0.0002667677	0.0001539061	0.001613753	0.003432653	0.0003271982	0.001408534	0.0369473	0.717574	0.245478
2697	-21.8417	-56.0396	34.1979	0.0006997537	0.0001166601	0.001613753	0.004255341	0.0001786115	0.001408534	0.0369473	0.717574	0.245478
2698	-20.7692	-56.2273	35.4581	0.0002591398	0.0003892156	0.0007445231	0.004255341	0.0004827936	0.0005197219	0.35127	0.308181	0.340549
2699	-21.964	-56.9029	34.9389	0.0002591398	0.0007232457	0.0007445231	0.004255341	0.0003466082	0.0009902036	0.37637	0.258748	0.364883
2700	-21.0324	-54.9547	33.9223	0.002285027	0.0004625624	0.001288447	0.004255341	1.763033e-05	0.0003184522	0.26697	0.594767	0.138263
2701	-20.8937	-55.569	34.6753	0.002285027	0.0004625624	0.001288447	0.003286118	1.763033e-05	0.0003184522	0.26697	0.594767	0.138263
2702	-20.3331	-56.1013	35.7682	0.0006798138	0.0004835299	0.001288447	0.003271178	6.553626e-05	0.0004632364	0.5617	0.147397	0.290903
2703	-22.9193	-56.7031	33.7838	0.0001121123	0.003066838	0.001288447	0.00408667	0.0001162868	0.0001353078	0.529378	0.196458	0.274163
2704	-18.8251	-54.9658	36.1407	1.873738e-05	0.001203324	0.001288447	0.0030102	0.0001162868	0.0001353078	0.085795	0.81724	0.0969647
2705	-22.7188	-58.5627	35.8439	0.0003203519	0.000380447	0.0006309785	0.0030102	0.001024846	0.0007874289	0.0787532	0.750164	0.171083
2706	-20.3072	-56.7732	36.4661	0.0003203519	0.0003060998	0.0006309785	0.0030102	0.0002984519	0.0007874289	0.112401	0.357172	0.530427
2707	-19.833	-56.1857	36.3527	0.001033967	0.0001415234	0.0005641457	0.0030102	0.0002984519	0.000451117	0.0133741	0.871249	0.115377
2708	-22.4735	-58.3848	35.9113	0.0003518894	0.0001415234	0.002165267	0.002132776	0.0005857661	0.0006902831	0.0107163	0.698112	0.291172
2709	-23.9253	-58.8417	34.9164	0.0008061297	0.0001415234	0.001227339	0.002132776	0.0005857661	0.002454453	0.0195566	0.449073	0.531371
2710	-21.5667	-57.4948	35.928	0.001408092	0.000942203	0.0003080149	0.0003474305	0.0005857661	0.002454453	0.0221995	0.374621	0.60318
2711	-20.6876	-56.8925	36.2049	0.001408092	0.000942203	0.0002542354	4.493414e-05	0.0005857661	0.002454453	0.0276001	0.222482	0.749918
2712	-21.1413	-57.6876	36.5463	6.227912e-05	0.0005783435	0.0007393438	0.0001064081	0.001309452	0.002454453	0.0276001	0.222482	0.749918
2713	-19.3657	-56.6184	37.2527	4.689049e-05	0.0005783435	0.0004501666	0.0001064081	0.0007048266	0.002454453	0.0509811	0.514586	0.434433
2714	-18.974	-56.1673	37.1933	4.207901e-05	0.0005783435	0.0003561263	7.517252e-05	0.0007048266	0.002660946	0.0989807	0.246802	0.654217
2715	-23.0569	-58.9879	35.9309	0.001199315	0.00116035	0.0002578921	5.744297e-05	0.0007063327	0.002660946	0.102783	0.785315	0.111902
2716	-19.6781	-56.672	36.9939	0.0001257643	0.001658671	8.667061e-05	0.000151181	0.0007063327	0.001945504	0.220746	0.177802	0.601452
2717	-21.0116	-58.0867	37.0751	0.001690643	0.0001741221	0.0005996342	0.0001506438	0.0004009624	0.001553633	0.119125	0.343572	0.537304
2718	-22.4445	-58.8056	36.3611	0.001690643	0.0001741221	0.0005996342	0.001169807	0.0003007169	0.001553633	0.302713	0.341002	0.356286
2719	-23.4248	-58.8054	35.3806	0.001690643	0.000390286	0.0005996342	0.002215656	0.0003007169	0.001553633	0.23674	0.227058	0.536202
2720	-24.9535	-59.6403	34.6868	0.001415488	0.001316777	0.0005996342	0.002215656	0.000542269	0.001553633	0.274045	0.21596	0.509995
2721	-23.2228	-58.6193	35.3964	0.001415488	0.0005102669	0.000655421	0.002114958	0.0003004222	0.001733606	0.236744	0.227057	0.536199
2722	-21.1313	-57.8371	36.7058	0.0001048379	0.0001216213	0.001917312	0.0008205232	0.000346993	0.001733606	0.165166	0.374551	0.460282
2723	-24.101	-59.1984	35.0975	0.0003063766	0.0001257249	0.002188797	0.002047661	0.000712796	0.001733606	0.435203	0.00751779	0.557279
2724	-20.0272	-57.2196	37.1925	0.0003063766	0.0001257249	0.001038274	0.0007262448	0.0004883768	0.001733606	0.0426555	0.336568	0.620777
2725	-21.8591	-58.2593	36.4002	8.57235e-05	0.0001257249	0.001038274	0.001966628	0.0004883768	0.001733606	0.420573	0.382317	0.197109
2726	-23.8683	-57.2476	33.3794	0.002565202	0.0006412705	0.001038274	0.003983796	0.0004883768	0.0006092668	0.21743	0.680667	0.101903
2727	-21.389	-56.1924	34.8034	0.0008274539	0.0005462538	0.001038274	0.003983796	0.0004883768	0.0006092668	0.172868	0.541163	0.285969
2728	-22.4478	-58.0684	35.6205	0.0008274539	0.0006581616	0.001397624	0.002435579	0.0005136773	0.0006092668	0.0667135	0.417589	0.515697
2729	-23.6852	-58.534	34.8488	0.0005679638	0.0006581616	0.001397624	0.002435579	0.0003618471	0.002013804	0.0171683	0.85012	0.132712
2730	-22.0051	-57.933	35.928	0.0006714069	0.0006581616	0.001583876	0.0004982167	0.0003618471	0.002272562	0.003864	0.191333	0.804803
2731	-24.7133	-59.1527	34.4394	0.0006960184	0.002549396	0.001583876	0.0004982167	0.0003618471	0.002272562	0.00328477	0.163594	0.833121
2732	-21.7781	-57.9029	36.1248	0.0006960184	0.0004499994	0.001078186	9.190458e-05	0.0003618471	0.003114771	0.00467298	0.232733	0.762594
2733	-22.6089	-58.3456	35.7366	0.001533898	0.0004499994	0.001078186	0.001427019	0.0003618471	0.00144135	0.00729572	0.363355	0.629349
2734	-22.0574	-58.315	36.2576	0.0001348118	0.0004544101	0.0002682385	0.00145555	0.0003618471	0.002946928	0.0055181	0.518475	0.476007
2735	-24.5114	-59.4498	34.9383	0.0008022155	0.0004544101	0.0005533079	0.00145555	0.001107335	0.002946928	0.0044087	0.414237	0.581354
2736	-20.8246	-57.6091	36.7845	0.0008022155	0.0004544101	0.0005533079	0.002374881	0.0001957443	0.0005631312	0.00458723	0.431011	0.564401
2737	-19.7221	-54.2155	34.4934	0.0005930748	0.0004544101	0.001126362	0.005232017	0.0001957443	0.0002907778	0.00711493	0.668511	0.324374
2738	-20.212	-55.1192	34.9073	0.000250342	0.0001579282	0.0004307773	0.00616241	6.75115e-05	0.0002907778	0.0112432	0.476172	0.512585
2739	-23.1255	-57.1166	33.9911	0.0007398192	0.0001579282	0.0004307773	0.00616241	6.75115e-05	0.0009804694	0.645052	0.271281	0.0836666
2740	-22.5922	-59.2724	36.6803	0.0007398192	0.0001579282	0.0007095412	0.001437818	0.0006620293	0.001370697	0.11778	0.712158	0.170062
2741	-23.227	-60.3241	37.0971	0.0004895396	7.488073e-05	0.001389482	0.00055473	0.0006620293	0.001370697	0.0583832	0.857318	0.0842991
2742	-21.5669	-58.8861	37.3192	0.0008586709	7.488073e-05	0.001544249	0.0001815071	0.000225457	0.001370697	0.0162628	0.238809	0.744928
2743	-22.7028	-58.0753	35.3725	0.0001976365	7.488073e-05	0.001348481	0.002123795	0.0001867054	0.002829444	0.0162628	0.238809	0.744928
2744	-20.2747	-57.4738	37.1991	0.0001976365	7.488073e-05	0.0006041369	0.001955297	0.0001867054	0.001391361	0.0486415	0.714268	0.237091
2745	-20.4517	-58.5324	38.0807	0.0003180884	7.488073e-05	0.0003041867	0.001955297	0.0001867054	0.0004361862	0.0197825	0.695142	0.285075
2746	-22.2081	-56.2991	34.091	0.0003180884	0.001035679	0.0005548495	0.00532476	0.0005803962	0.0005965558	0.00836477	0.838154	0.153481
2747	-22.2195	-56.4171	34.1977	0.000538609	0.001035679	0.0005548495	0.00532476	0.0005803962	0.0002387182	0.0144406	0.720596	0.264963
2748	-21.6122	-56.275	34.6628	0.000538609	0.001035679	0.0006551742	0.004754319	0.0004518799	0.0002387182	0.123099	0.448066	0.428835
2749	-21.8004	-55.9739	34.1734	0.0002891335	0.001035679	0.00147271	0.004754319	0.0004518799	0.0003005142	0.0937874	0.341376	0.564837
2750	-22.2336	-56.997	34.7634	1.521694e-05	0.001035679	0.0005677521	0.004754319	0.0006174442	0.000554442	0.0937874	0.341376	0.564837
2751	-21.0773	-54.4432	33.3659	1.050759e-05	0.0005373345	0.00212616	0.005862804	5.335926e-05	0.0007533969	0.186163	0.677612	0.136225
2752	-21.0113	-54.5828	33.5715	2.075143e-05	0.0006074915	0.00212616	0.005862804	5.335926e-05	0.0004083797	0.367039	0.364379	0.268581
2753	-17.7395	-54.5263	36.7868	2.075143e-05	0.0004140755	0.001304045	0.00278192	1.148257e-05	0.0004083797	0.221568	0.6163	0.162132
2754	-19.8433	-55.3051	35.4618	2.075143e-05	0.00197013	0.001304045	0.00278192	1.527811e-05	0.000553949	0.254332	0.707434	0.0382337
2755	-21.9034	-55.1195	33.2161	0.0006689139	0.00197013	0.001304045	0.005023964	1.527811e-05	0.000553949	0.480586	0.447167	0.0722466
2756	-18.5819	-53.3587	34.7769	0.0006689139	5.83351e-05	0.001304045	0.005023964	0.0001143119	0.0003580172	0.0171272	0.963955	0.0189179
2757	-19.3994	-54.3488	34.9494	0.0004496697	5.83351e-05	0.001304045	0.005023964	0.0001114639	0.0003580172	0.330915	0.303573	0.365513
2758	-22.3463	-55.5988	33.2525	0.0001925886	3.107768e-05	0.001449216	0.006930099	0.0005284568	0.0003580172	0.168011	0.646411	0.185577
2759	-22.9197	-56.8632	33.9435	0.001929437	3.107768e-05	0.001178009	0.004392844	0.0005284568	0.0005403582	0.287067	0.395853	0.31708
2760	-25.6722	-59.8274	34.1552	0.0006381988	2.395445e-05	0.001178009	0.004392844	0.001554304	0.0005403582	0.287067	0.395853	0.31708
2761	-25.4344	-59.514	34.0796	0.0006381988	0.0001377651	0.001161525	0.004392844	0.001554304	0.0005403582	0.189125	0.574495	0.23638
2762	-21.6576	-57.3123	35.6547	0.0006381988	0.0001377651	0.0005119353	0.004392844	0.0001766155	0.0005403582	0.376347	0.0685127	0.55514
2763	-20.6959	-55.094	34.3981	0.0001340737	0.001250502	0.001520682	0.004392844	0.0001766155	0.0005403582	0.249653	0.382091	0.368257
2764	-22.4259	-59.3066	36.8807	0.0001340737	0.001250502	0.0009171081	0.001801255	0.0001766155	0.0005403582	0.275373	0.0986484	0.625978
2765	-26.5031	-61.5186	35.0155	0.0001340737	0.001453705	0.002377903	0.001801255	0.0007715897	0.0006819098	0.275373	0.0986484	0.625978
2766	-24.4644	-59.8997	35.4354	0.0001340737	0.001453705	0.002377903	0.0001081096	0.0007715897	0.001834686	0.31254	0.0935887	0.593872
2767	-22.8801	-58.6833	35.8031	0.0001340737	0.001653282	0.001411814	0.0004012707	0.0007715897	0.001834686	0.126171	0.209582	0.664247
2768	-21.1344	-57.1623	36.028	0.0001328428	0.001606411	0.000214242	0.0001670112	0.0007715897	0.003025263	0.0616375	0.199566	0.738797
2769	-25.3777	-59.6908	34.3131	0.002729223	0.0005702068	0.000673363	0.0003548319	0.0007715897	0.003025263	0.459049	0.152196	0.388755
2770	-25.108	-59.4846	34.3766	0.002729223	0.0005702068	0.000673363	0.0005867785	0.0004579066	0.003025263	0.19252	0.261693	0.545787
2771	-27.707	-61.4932	33.7863	0.002729223	0.0004208856	0.001885662	0.0002835791	0.0004579066	0.003025263	0.70545	0.0958995	0.19865
2772	-27.9463	-62.1458	34.1995	0.002729223	0.0002056815	0.001885662	0.0002835791	0.0001412758	0.003025263	0.142572	0.701409	0.156019
2773	-23.6122	-57.7468	34.1345	0.00112922	0.0002056815	0.0009450225	0.004699728	0.0001412758	0.001233361	0.042283	0.0796571	0.87806
2774	-21.5967	-56.8288	35.2321	0.0004451835	0.0002056815	0.001401712	0.004699728	0.0001412758	4.804138e-05	0.0329833	0.0804306	0.886586
2775	-22.2323	-57.3432	35.1109	0.0007502736	5.666866e-05	0.001401712	0.004699728	0.0001412758	4.804138e-05	0.033911	0.0545647	0.911524
2776	-20.0864	-55.7526	35.6663	0.0002836905	0.0001473731	0.0007110839	0.004699728	0.0003959348	0.0001450557	0.0333393	0.341772	0.624889
2777	-20.1619	-54.8651	34.7032	0.0003798252	0.001577272	0.0007110839	0.004699728	1.984883e-05	0.0002346314	0.0486229	0.498449	0.452928
2778	-24.0766	-59.2571	35.1805	0.0003798252	0.0005469378	0.0007110839	0.003815641	0.001341624	0.000212963	0.0486229	0.498449	0.452928
2779	-25.4524	-58.3223	32.8699	0.0002560921	0.0003943738	0.001377256	0.006314264	0.001341624	0.0002982571	0.0827118	0.847905	0.0693828
2780	-26.3785	-58.8787	32.5001	0.0007320134	0.0003943738	0.001377256	0.006314264	0.001341624	0.0002982571	0.0126421	0.65747	0.329888
2781	-23.2505	-57.7809	34.5304	0.0007320134	0.0003943738	0.0003102556	0.005144571	0.0008170596	0.0004464932	0.0153974	0.582818	0.401785
2782	-20.625	-55.8846	35.2595	0.0001669301	0.0003943738	0.0003102556	0.005144571	0.0004437373	0.0004464932	0.0324839	0.917313	0.0502028
2783	-24.8897	-57.6543	32.7647	0.001052742	0.00111697	0.001552451	0.005144571	0.0008041192	0.0004464932	0.0377073	0.472145	0.490148
2784	-23.6277	-56.0994	32.4717	0.0003276566	0.00111697	0.003404502	0.005144571	5.423679e-05	0.0004464932	0.012731	0.4844	0.502869
2785	-23.8024	-56.8822	33.0798	4.758669e-05	0.00111697	0.003404502	0.004409864	0.0002863233	0.0004464932	0.34957	0.479522	0.170908
2786	-23.0048	-56.4443	33.4396	0.0008357562	0.00111697	0.00217356	0.004409864	0.0002863233	0.0004262494	0.213612	0.293021	0.493368
2787	-20.5578	-55.7052	35.1473	0.0008357562	0.001516181	0.001394609	0.002819898	5.804668e-05	0.0004262494	0.158555	0.653271	0.188174
2788	-26.0544	-58.728	32.6736	0.002369159	0.002804678	0.001394609	0.002819898	0.0004199078	0.0004262494	0.13966	0.694592	0.165748
2789	-20.5053	-56.2174	35.7121	0.000449797	0.001791648	0.0007119095	0.002819898	0.0001243942	0.0004262494	0.11563	0.733174	0.151197
2790	-19.5382	-54.9727	35.4345	0.000449797	0.0002436494	0.0009295741	0.004491021	0.0002827254	0.000284386	0.263099	0.392874	0.344027
2791	-20.2698	-55.3311	35.0614	0.001256136	0.0003068355	0.0006000776	0.004491021	0.0002229164	0.000284386	0.177981	0.66909	0.152929
2792	-21.8767	-59.2517	37.3749	0.001256136	0.0004684309	0.0006000776	0.001505059	6.964703e-05	0.000284386	0.0330428	0.938565	0.0283918
2793	-20.4035	-56.8835	36.48	0.001256136	0.0004684309	0.000938711	0.002094277	5.853413e-05	0.0005194822	0.190835	0.785407	0.0237587
2794	-27.3357	-57.4504	30.1147	0.005466697	0.0002066454	0.000938711	0.006477011	5.853413e-05	0.0003802864	0.190835	0.785407	0.0237587
2795	-20.1032	-55.1132	35.01	0.0003233253	0.0002066454	0.0006098637	0.00529515	0.0001826339	0.0006098473	0.539955	0.439898	0.0201466
2796	-24.7893	-57.2997	32.5104	0.0004244505	0.0002708145	0.002882862	0.00529515	0.0002302959	0.001341049	0.195892	0.608307	0.195801
2797	-18.8528	-54.7891	35.9363	0.0004244505	0.000553405	0.001025969	0.003422956	0.0001257816	0.0004828015	0.174049	0.570836	0.255114
2798	-18.4483	-54.6659	36.2176	9.002808e-05	0.000553405	0.001025969	0.003422956	9.815765e-05	0.0004828015	0.140289	0.460112	0.399599
2799	-21.1561	-56.2305	35.0744	0.0005393318	0.001288859	0.0007679661	0.003821056	0.0002446094	0.0004828015	0.345774	0.326124	0.328103
2800	-18.6452	-54.6479	36.0028	0.0004970226	4.781976e-05	0.001146303	0.003821056	0.0001793418	0.000258226	0.443851	0.418628	0.137521
2801	-19.9899	-55.1446	35.1547	0.0004970226	0.0005826005	0.001146303	0.003821056	1.223081e-05	0.0009821246	0.142772	0.493109	0.364118
2802	-22.3092	-56.4166	34.1074	0.0004193691	0.001822072	0.001332385	0.003821056	1.223081e-05	0.0009821246	0.0811409	0.243608	0.675251
2803	-19.8824	-54.815	34.9326	4.46773e-05	0.001822072	0.001332385	0.003821056	1.346678e-05	0.0002934766	0.117125	0.351642	0.531233
