Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1019	1	-433.831	-419.821	-14.0098	740665.1	10.52283	0.998523	0.999622	1.00038	1.00148	3.590824
1020	0	-425.297	-411.49	-13.8072	980788.5	9.188348	0.998717	0.999672	1.00033	1.00128	3.632291
1021	1	-427.558	-415.115	-12.4435	306086.1	9.000957	0.997703	0.999412	1.00059	1.0023	3.485025
1022	0	-424.001	-416.812	-7.18815	515922.6	9.253183	0.998231	0.999547	1.00045	1.00177	2.915185
1023	1	-422.391	-408.741	-13.65	851434.7	10.73717	0.998623	0.999648	1.00035	1.00138	3.543611
1024	0	-432.614	-416.397	-16.2167	289979.2	10.10427	0.997641	0.999396	1.0006	1.00236	3.833706
1025	1	-415.102	-405.894	-9.20725	416048.9	10.43376	0.99803	0.999496	1.0005	1.00197	3.136006
1026	0	-423.344	-412.133	-11.211	597879.1	9.463814	0.998357	0.99958	1.00042	1.00164	3.349415
1027	1	-434.081	-423.552	-10.5293	942804.4	10.3389	0.998691	0.999665	1.00033	1.00131	3.265336
1028	0	-418.616	-412.893	-5.72204	766865.5	10.48559	0.998549	0.999629	1.00037	1.00145	2.80273
1029	1	-417.425	-405.575	-11.85	155073.7	8.218774	0.996774	0.999174	1.00082	1.00323	3.398487
1030	0	-428.658	-416.654	-12.0036	231694.2	8.40373	0.997361	0.999324	1.00067	1.00264	3.424961
1031	1	-419.53	-410.727	-8.80305	983859.8	8.868607	0.998719	0.999672	1.00033	1.00128	3.074407
1032	0	-413.498	-410.019	-3.47829	212354.9	12.16969	0.997243	0.999294	1.0007	1.00276	2.606718
1033	1	-414.68	-409.052	-5.62834	465880.1	9.677342	0.998138	0.999524	1.00048	1.00186	2.770301
1034	0	-439.99	-425.656	-14.3336	532304.4	10.51986	0.998258	0.999554	1.00044	1.00174	3.62178
1035	1	-427.62	-416.795	-10.825	87059.32	9.755305	0.995695	0.998896	1.0011	1.00431	3.30641
1036	0	-429.927	-418.084	-11.8433	681348.5	8.634989	0.998461	0.999606	1.00039	1.00154	3.413062
1037	1	-428.407	-421.335	-7.07262	129564.5	9.44964	0.996471	0.999096	1.0009	1.00353	2.911563
1038	0	-419.806	-407.28	-12.5267	551367.4	11.38497	0.998289	0.999562	1.00044	1.00171	3.401737
1039	1	-427.162	-418.45	-8.71233	34112.84	10.11971	0.993126	0.998234	1.00175	1.00689	3.090966
1040	0	-433.696	-419.611	-14.0847	255298.7	7.107827	0.997485	0.999356	1.00064	1.00252	3.601089
1041	1	-427.203	-414.33	-12.8733	48583.99	8.461373	0.994239	0.998521	1.00147	1.00577	3.529707
1042	0	-422.77	-413.379	-9.39147	2874.503	9.159828	0.976392	0.993845	1.00596	1.02381	3.150944
1043	1	-426.125	-411.288	-14.8367	30454.24	9.209692	0.992726	0.99813	1.00185	1.00729	3.743509
1044	0	-421.598	-417.279	-4.31959	550381.4	10.53432	0.998287	0.999562	1.00044	1.00171	2.670233
1045	1	-424.54	-416.842	-7.69756	388252.3	9.775456	0.997961	0.999478	1.00052	1.00204	2.986217
1046	0	-419.575	-412.984	-6.59058	455255.5	9.450978	0.998117	0.999518	1.00048	1.00188	2.860612
1047	1	-419.438	-411.618	-7.82021	53612.78	11.61216	0.994516	0.998593	1.0014	1.00549	2.982117
1048	0	-417.712	-411.221	-6.49107	351298.2	9.437751	0.997856	0.999451	1.00055	1.00215	2.849461
1049	1	-440.624	-423.541	-17.0837	39205.25	5.720097	0.993588	0.998353	1.00163	1.00643	3.794421
1050	0	-418.58	-409.993	-8.58686	394531.6	8.590057	0.997977	0.999482	1.00052	1.00202	3.032822
1051	1	-420.393	-415.194	-5.19863	235909.8	14.72555	0.997384	0.99933	1.00067	1.00262	2.663608
1052	0	-414.488	-412.518	-1.9705	485900.6	15.83217	0.998177	0.999534	1.00047	1.00182	2.410586
1053	1	-426.482	-418.014	-8.46782	846296.7	9.177068	0.998619	0.999647	1.00035	1.00138	3.050762
1054	0	-418.559	-413.36	-5.19859	41065.26	7.445534	0.993734	0.998391	1.0016	1.00628	2.440934
1055	1	-419.064	-410.986	-8.07782	628804.3	10.76175	0.998397	0.99959	1.00041	1.0016	3.024295
1056	0	-419.183	-414.616	-4.56687	881218.5	12.24214	0.998646	0.999654	1.00035	1.00135	2.695028
1057	1	-432.505	-421.125	-11.3803	205492.6	8.026935	0.997197	0.999282	1.00071	1.00281	3.328884
1058	0	-409.326	-405.194	-4.13148	767907.7	11.78542	0.99855	0.999629	1.00037	1.00145	2.663815
1059	1	-426.531	-413.654	-12.8772	654285.9	8.005969	0.998429	0.999598	1.0004	1.00157	3.514317
1060	0	-412.988	-410.34	-2.64811	620443.5	13.63074	0.998387	0.999587	1.00041	1.00161	2.519457
1061	1	-434.601	-424.882	-9.71935	102785.3	10.14648	0.996038	0.998985	1.00101	1.00397	3.190124
1062	0	-421.129	-411.455	-9.67438	45503.16	9.614187	0.994047	0.998472	1.00152	1.00597	3.188179
1063	1	-446.03	-427.617	-18.4132	978924.2	6.932665	0.998716	0.999672	1.00033	1.00129	4.202719
1064	0	-417.705	-404.179	-13.5266	585329.7	10.78905	0.998339	0.999575	1.00042	1.00166	3.528918
1065	1	-428.847	-414.533	-14.3147	586853.8	7.665945	0.998341	0.999576	1.00042	1.00166	3.679756
1066	0	-424.27	-409.452	-14.8185	221458.8	7.733746	0.9973	0.999309	1.00069	1.0027	3.748453
1067	1	-428.222	-421.838	-6.38425	827604.1	10.68382	0.998603	0.999643	1.00036	1.0014	2.866847
1068	0	-421.543	-413.762	-7.78083	501074	10.46444	0.998205	0.999541	1.00046	1.0018	2.999174
1069	1	-423.725	-411.85	-11.875	775481.6	10.75089	0.998557	0.999631	1.00037	1.00144	3.377652
1070	0	-418.311	-412.381	-5.92913	7516.522	12.57557	0.985377	0.996217	1.00371	1.0147	2.797111
1071	1	-413.246	-405.943	-7.30247	926253.5	10.13766	0.99868	0.999662	1.00034	1.00132	2.951837
1072	0	-429.803	-413.087	-16.7166	123830.4	6.670044	0.99639	0.999075	1.00092	1.00361	3.930641
1073	1	-418.423	-409.055	-9.36796	717029.4	9.730234	0.998499	0.999616	1.00038	1.0015	3.15697
1074	0	-428.218	-416.562	-11.6563	765670.8	7.79866	0.998548	0.999629	1.00037	1.00145	3.345481
1075	1	-418.617	-414.816	-3.8004	913939.4	11.02792	0.998671	0.99966	1.00034	1.00133	2.631712
1076	0	-429.515	-415.017	-14.4979	313329	8.331428	0.99773	0.999419	1.00058	1.00227	3.721574
1077	1	-415.725	-415.11	-0.614977	258288.6	13.78915	0.9975	0.99936	1.00064	1.0025	2.368424
1078	0	-436.71	-418.139	-18.5709	804582.8	7.051309	0.998583	0.999638	1.00036	1.00142	4.23042
1079	1	-415.766	-413.493	-2.27282	106626.7	14.16074	0.99611	0.999003	1.00099	1.0039	2.480067
1080	0	-435.921	-418.891	-17.0304	59477.8	8.016012	0.994793	0.998664	1.00133	1.00522	4.032933
1081	1	-432.147	-417.256	-14.8903	555030.8	6.981448	0.998294	0.999564	1.00044	1.00171	3.700494
1082	0	-420.354	-417.298	-3.0565	958843.7	15.66644	0.998702	0.999668	1.00033	1.0013	2.485357
1083	1	-425.182	-412.146	-13.0359	865359.6	12.97941	0.998634	0.999651	1.00035	1.00137	3.331765
1084	0	-427.559	-415.391	-12.1675	12060.73	10.63297	0.98845	0.99702	1.00293	1.0116	3.41061
1085	1	-423.135	-409.606	-13.5291	695841.7	8.595901	0.998477	0.99961	1.00039	1.00152	3.608191
1086	0	-423.287	-411.167	-12.1195	225536.7	9.52107	0.997325	0.999315	1.00068	1.00268	3.444398
1087	1	-420.705	-410.177	-10.5285	635476.4	9.928439	0.998406	0.999592	1.00041	1.00159	3.273872
1088	0	-421.745	-412.651	-9.09356	219527.8	14.77696	0.997288	0.999306	1.00069	1.00271	2.925009
1089	1	-423.389	-413.872	-9.51674	79904.16	11.94254	0.995507	0.998848	1.00114	1.0045	3.113664
1090	0	-414.912	-410.103	-4.80925	85754.57	11.3788	0.995663	0.998888	1.00111	1.00434	2.72389
1091	1	-421.612	-415.85	-5.7627	729653.5	12.24787	0.998512	0.99962	1.00038	1.00149	2.79257
1092	0	-437.67	-424.603	-13.0675	157719.7	9.497586	0.996801	0.999181	1.00082	1.0032	3.544642
1093	1	-418.354	-415.963	-2.39123	60751.08	9.90138	0.994848	0.998678	1.00131	1.00516	2.452435
1094	0	-423.491	-414.301	-9.19038	452683.4	9.643523	0.998111	0.999517	1.00048	1.00189	3.138109
1095	1	-416.431	-413.193	-3.23841	854874.4	13.13704	0.998626	0.999649	1.00035	1.00138	2.573919
1096	0	-416.005	-408.543	-7.46169	837018	9.885729	0.998611	0.999645	1.00035	1.00139	2.964261
1097	1	-418.216	-414.396	-3.82038	406439.9	11.37689	0.998007	0.99949	1.00051	1.00199	2.636975
1098	0	-424.853	-412.208	-12.645	742123.7	10.42931	0.998525	0.999623	1.00038	1.00148	3.465699
1099	1	-417.454	-414.596	-2.8587	700897.9	14.62573	0.998482	0.999612	1.00039	1.00152	2.507818
1100	0	-417.935	-407.498	-10.4372	229239.9	9.373107	0.997346	0.999321	1.00068	1.00266	3.267303
1101	1	-423.524	-412.305	-11.2191	993155.8	11.4216	0.998725	0.999674	1.00033	1.00128	3.284985
1102	0	-433.388	-420.599	-12.7886	94670.35	8.836497	0.995872	0.998942	1.00105	1.00413	3.523797
1103	1	-422.572	-417.355	-5.21669	447808.3	9.522006	0.998101	0.999514	1.00048	1.0019	2.719444
1104	0	-429.653	-419.116	-10.5364	817291.8	9.388303	0.998594	0.999641	1.00036	1.00141	3.277952
1105	1	-419.287	-411.975	-7.31171	134119.2	8.568052	0.996531	0.999111	1.00088	1.00347	2.882421
1106	0	-428.69	-416.314	-12.3757	912158.1	6.648233	0.998669	0.99966	1.00034	1.00133	3.274995
1107	1	-428.509	-421.476	-7.03278	534360.1	13.47813	0.998262	0.999555	1.00044	1.00174	2.847999
1108	0	-422.785	-413.85	-8.93471	11563.92	10.4297	0.988205	0.996956	1.00299	1.01184	3.109942
1109	1	-421.341	-416.944	-4.39618	861007.6	12.42336	0.99863	0.99965	1.00035	1.00137	2.678091
1110	0	-418.323	-410.633	-7.69028	612737.8	9.366486	0.998377	0.999585	1.00041	1.00162	2.973989
1111	1	-416.649	-412.366	-4.28286	223668.9	10.89236	0.997314	0.999312	1.00069	1.00269	2.673775
1112	0	-422.732	-411.595	-11.1371	555835.2	10.40548	0.998296	0.999564	1.00043	1.00171	3.321935
1113	1	-423.265	-406.628	-16.6374	246954.7	7.802331	0.997443	0.999346	1.00065	1.00256	3.984213
1114	0	-429.473	-411.951	-17.5221	254078.3	13.21964	0.997479	0.999355	1.00064	1.00252	3.652725
1115	1	-421.257	-406.903	-14.3537	843295.6	10.49279	0.998616	0.999646	1.00035	1.00138	3.625454
1116	0	-430.031	-415.602	-14.4294	581034.3	9.10382	0.998333	0.999574	1.00043	1.00167	3.702713
1117	1	-427.183	-414.923	-12.2602	350519.8	7.885834	0.997854	0.999451	1.00055	1.00215	3.429384
1118	0	-420.063	-412.43	-7.63313	373382.4	9.551936	0.997921	0.999468	1.00053	1.00208	2.974118
1119	1	-433.628	-420.318	-13.3095	397491.7	8.743779	0.997985	0.999484	1.00051	1.00202	3.583049
1120	0	-421.4	-410.22	-11.1804	443330.6	8.564246	0.998092	0.999512	1.00049	1.00191	3.333804
1121	1	-427.659	-415.848	-11.8113	167009.5	8.843834	0.996891	0.999204	1.00079	1.00311	3.413295
1122	0	-420.775	-410.119	-10.6556	633560.4	8.144225	0.998404	0.999592	1.00041	1.0016	3.247857
1123	1	-426.473	-414.954	-11.5188	273492.4	8.412499	0.99757	0.999378	1.00062	1.00243	3.367643
1124	0	-420.994	-409.124	-11.8697	589057.8	7.67569	0.998344	0.999576	1.00042	1.00166	3.361759
1125	1	-425.296	-407.253	-18.0435	12574.78	6.132253	0.988688	0.997082	1.00287	1.01136	4.056897
1126	0	-421.022	-409.993	-11.0297	493579.9	9.80645	0.998191	0.999537	1.00046	1.00181	3.326587
1127	1	-421.415	-411.228	-10.1873	105074.1	8.134956	0.996081	0.998996	1.001	1.00392	3.189599
1128	0	-420.47	-411.211	-9.25815	835784.2	9.577689	0.99861	0.999645	1.00035	1.00139	3.144527
1129	1	-433.156	-417.043	-16.113	957346.1	10.29771	0.998701	0.999668	1.00033	1.0013	3.808629
1130	0	-420.737	-406.721	-14.0169	90427.98	7.669132	0.995776	0.998917	1.00108	1.00423	3.641107
1131	1	-424.858	-410.949	-13.9089	562513.4	6.368208	0.998306	0.999567	1.00043	1.0017	3.445559
1132	0	-415.252	-405.938	-9.31428	142882	10.37497	0.996639	0.999139	1.00086	1.00336	3.147253
1133	1	-418.853	-417.244	-1.60931	834838.3	14.53695	0.998609	0.999644	1.00035	1.00139	2.424588
1134	0	-416.049	-409.86	-6.18912	637250.2	9.665007	0.998408	0.999593	1.00041	1.00159	2.827758
1135	1	-428.741	-418.789	-9.95196	652415.1	10.11803	0.998427	0.999598	1.0004	1.00157	3.213488
1136	0	-430.18	-415.246	-14.9336	66362.34	6.080805	0.99507	0.998735	1.00126	1.00494	3.535751
1137	1	-428.822	-418.797	-10.0251	681592	9.394554	0.998461	0.999606	1.00039	1.00154	3.223543
1138	0	-436.986	-423.583	-13.4035	42354.43	7.747186	0.99383	0.998416	1.00157	1.00618	3.566354
1139	1	-425.227	-415.824	-9.40296	378088.6	9.165798	0.997934	0.999471	1.00053	1.00207	3.152361
1140	0	-431.071	-414.243	-16.8288	457479.1	9.301691	0.998121	0.999519	1.00048	1.00188	3.953934
1141	1	-430.835	-420.309	-10.5258	887039	10.98086	0.998651	0.999655	1.00034	1.00135	3.243462
1142	0	-425.384	-414.119	-11.2653	706668.5	12.68492	0.998488	0.999613	1.00039	1.00151	3.214465
1143	1	-414.109	-410.864	-3.24522	602167	10.27433	0.998362	0.999581	1.00042	1.00164	2.558031
1144	0	-405.347	-404.17	-1.17666	356688	14.6404	0.997872	0.999456	1.00054	1.00213	2.392474
1145	1	-417.3	-410.372	-6.92763	15801.47	12.12692	0.989906	0.997399	1.00256	1.01013	2.891473
1146	0	-414.912	-409.283	-5.62896	40656.05	9.740144	0.993703	0.998383	1.0016	1.00631	2.773128
1147	1	-420.178	-413.37	-6.80863	106043.7	13.64345	0.996099	0.999	1.00099	1.00391	2.824124
1148	0	-413.516	-401.818	-11.6986	291302.1	8.837547	0.997646	0.999397	1.0006	1.00236	3.400457
1149	1	-417.887	-414.191	-3.69568	179643.7	14.48568	0.997003	0.999232	1.00076	1.003	2.569858
1150	0	-414.364	-405.045	-9.31898	730641.3	8.219417	0.998513	0.99962	1.00038	1.00149	3.090593
1151	1	-418.404	-414.365	-4.03827	540972.2	14.31454	0.998272	0.999558	1.00044	1.00173	2.599508
1152	0	-409.22	-406.388	-2.83281	70802.53	12.2513	0.995227	0.998776	1.00122	1.00478	2.553337
1153	1	-421.82	-409.776	-12.0443	833523.5	7.513559	0.998608	0.999644	1.00036	1.00139	3.368082
1154	0	-420.413	-413.933	-6.47957	266236.6	13.17977	0.997538	0.99937	1.00063	1.00246	2.818976
1155	1	-420.814	-408.819	-11.9948	199495	9.473565	0.997156	0.999272	1.00073	1.00285	3.432081
1156	0	-418.087	-411.052	-7.03548	25760.16	10.35939	0.992091	0.997966	1.00201	1.00793	2.927525
1157	1	-434.639	-418.898	-15.7405	818914.7	10.36258	0.998596	0.999641	1.00036	1.0014	3.767589
1158	0	-423.296	-415.284	-8.01181	628125.4	9.660551	0.998397	0.99959	1.00041	1.0016	3.016253
1159	1	-428.204	-413.745	-14.459	355435.8	6.155455	0.997869	0.999455	1.00054	1.00213	3.478758
1160	0	-434.167	-423.347	-10.8199	746524.9	8.750179	0.998529	0.999624	1.00038	1.00147	3.298516
1161	1	-425.619	-417.523	-8.09637	486917	9.350697	0.998179	0.999534	1.00046	1.00182	3.016824
1162	0	-423.649	-411.074	-12.575	696607.5	10.64124	0.998477	0.999611	1.00039	1.00152	3.448509
1163	1	-426.966	-421.85	-5.11618	972141.3	8.922151	0.998711	0.99967	1.00033	1.00129	2.663793
1164	0	-419.148	-410.679	-8.46888	757107.6	10.91847	0.99854	0.999626	1.00037	1.00146	3.057528
1165	1	-432.822	-423.517	-9.30481	949249	14.05287	0.998696	0.999666	1.00033	1.0013	2.983078
1166	0	-413.228	-408.818	-4.40992	875527.3	9.960522	0.998642	0.999653	1.00035	1.00136	2.659086
1167	1	-436.902	-422.653	-14.2492	648266.9	8.495901	0.998422	0.999596	1.0004	1.00158	3.692325
1168	0	-413.248	-410.63	-2.61781	875527.3	13.3939	0.998642	0.999653	1.00035	1.00136	2.522096
1169	1	-427.503	-421.626	-5.8764	394422.4	11.02095	0.997977	0.999482	1.00052	1.00202	2.819978
1170	0	-423.263	-417.231	-6.03161	403465	9.640918	0.998	0.999488	1.00051	1.002	2.810444
1171	1	-436.515	-419.44	-17.0749	446626	6.759134	0.998099	0.999514	1.00049	1.0019	3.993982
1172	0	-419.665	-412.289	-7.37518	313079.4	10.01815	0.997729	0.999419	1.00058	1.00227	2.957631
1173	1	-445.455	-422.768	-22.6865	702887	9.302218	0.998484	0.999612	1.00039	1.00152	4.583608
1174	0	-419.6	-406.698	-12.9019	624735.1	8.462033	0.998392	0.999589	1.00041	1.00161	3.533098
1175	1	-434.751	-420.325	-14.4263	992541	8.066379	0.998724	0.999674	1.00033	1.00128	3.709293
1176	0	-430.022	-414.189	-15.8335	529032.8	7.732786	0.998253	0.999553	1.00045	1.00175	3.879679
1177	1	-418.759	-412.631	-6.12789	886949.1	10.7008	0.998651	0.999655	1.00034	1.00135	2.842922
1178	0	-426.275	-419.796	-6.47867	556035.9	11.81044	0.998296	0.999564	1.00043	1.00171	2.862412
1179	1	-416.664	-411.657	-5.00714	831780.6	11.05946	0.998607	0.999644	1.00036	1.00139	2.741272
1180	0	-417.469	-408.08	-9.38899	754452.8	9.430987	0.998537	0.999626	1.00037	1.00146	3.156415
1181	1	-426.121	-422.543	-3.57736	975202.8	12.56713	0.998713	0.999671	1.00033	1.00129	2.610224
1182	0	-422.843	-412.381	-10.4613	648587.5	7.783944	0.998422	0.999596	1.0004	1.00158	3.190651
1183	1	-418.398	-413.276	-5.12217	580219.5	11.96762	0.998332	0.999573	1.00043	1.00167	2.745299
1184	0	-423.278	-410.152	-13.1259	194479.3	10.10075	0.997119	0.999262	1.00073	1.00288	3.527969
1185	1	-435.491	-422.741	-12.7497	254810.3	16.29113	0.997483	0.999356	1.00064	1.00252	3.056588
1186	0	-430.539	-418.456	-12.083	147130.7	7.54363	0.996688	0.999152	1.00084	1.00332	3.376469
1187	1	-416.834	-412.171	-4.66231	41552.88	10.24981	0.993771	0.9984	1.00159	1.00624	2.695191
1188	0	-422.714	-413.407	-9.30702	768389.1	8.552238	0.99855	0.999629	1.00037	1.00145	3.1143
1189	1	-420.773	-408.765	-12.0073	9176.52	11.53683	0.986762	0.99658	1.00336	1.0133	3.347211
1190	0	-438.857	-423.409	-15.4476	289506.8	8.043927	0.997639	0.999396	1.0006	1.00236	3.83574
1191	1	-430.831	-420.458	-10.3731	500271.4	11.18317	0.998203	0.99954	1.00046	1.0018	3.221387
1192	0	-425.672	-417.051	-8.62074	532027.4	7.628499	0.998258	0.999554	1.00044	1.00174	2.931212
1193	1	-426.714	-418.211	-8.50228	109836.9	8.9885	0.996167	0.999018	1.00098	1.00384	3.04657
1194	0	-416.387	-407.667	-8.71954	37631.39	9.625364	0.993455	0.998319	1.00167	1.00656	3.089027
1195	1	-422.646	-413.522	-9.12487	53369.57	9.584239	0.994503	0.998589	1.0014	1.00551	3.130689
1196	0	-420.393	-411.05	-9.34348	237991.6	11.56396	0.997396	0.999333	1.00066	1.00261	3.115235
1197	1	-423.308	-416.705	-6.603	432712.9	12.02624	0.998068	0.999506	1.00049	1.00193	2.867484
1198	0	-416.03	-407.763	-8.2667	876819.4	11.42241	0.998643	0.999653	1.00035	1.00136	3.026468
1199	1	-419.372	-418.278	-1.09461	506909.3	9.567852	0.998215	0.999543	1.00046	1.00179	2.291196
1200	0	-422.511	-411.843	-10.668	825956.7	9.053511	0.998602	0.999642	1.00036	1.0014	3.288733
1201	1	-413.993	-409.747	-4.24504	748224.2	12.18374	0.998531	0.999624	1.00037	1.00147	2.669538
1202	0	-429.327	-416.504	-12.8228	781639.6	10.72184	0.998563	0.999632	1.00037	1.00144	3.467413
1203	1	-416.611	-405.866	-10.7444	66222.02	8.315367	0.995065	0.998734	1.00126	1.00494	3.270103
1204	0	-419.807	-411.798	-8.00862	760609.6	10.26459	0.998543	0.999627	1.00037	1.00146	3.021659
1205	1	-415.435	-405.767	-9.66818	735804.6	8.091773	0.998519	0.999621	1.00038	1.00148	3.121825
1206	0	-427.086	-415.841	-11.2447	428108	9.065473	0.998058	0.999503	1.0005	1.00194	3.352557
1207	1	-426.705	-412.895	-13.8099	225684.8	11.18737	0.997326	0.999315	1.00068	1.00268	3.528409
1208	0	-421.232	-411.02	-10.2126	150630.1	9.561217	0.996727	0.999162	1.00083	1.00328	3.244172
1209	1	-424.66	-412.251	-12.4086	730205.7	10.06267	0.998513	0.99962	1.00038	1.00149	3.458414
1210	0	-434.427	-418.357	-16.0692	971653.2	8.971303	0.998711	0.99967	1.00033	1.00129	3.889211
1211	1	-426.602	-419.549	-7.05306	327796.7	10.96647	0.997781	0.999432	1.00057	1.00222	2.927365
1212	0	-421.622	-411.893	-9.72969	331516.1	7.263946	0.997793	0.999435	1.00056	1.00221	3.01856
1213	1	-419.408	-411.945	-7.46277	836463	8.805718	0.998611	0.999645	1.00035	1.00139	2.918917
1214	0	-432.181	-412.838	-19.3431	439671.6	6.583927	0.998084	0.99951	1.00049	1.00192	4.318465
1215	1	-420.859	-413.807	-7.05182	764480.9	9.357538	0.998547	0.999628	1.00037	1.00145	2.905425
1216	0	-431.365	-409.042	-22.323	240577.7	6.520904	0.99741	0.999337	1.00066	1.00259	4.770431
1217	1	-431.025	-420.827	-10.1978	280256.7	11.57216	0.9976	0.999386	1.00061	1.0024	3.188735
1218	0	-421.147	-411.661	-9.48676	650282.4	9.342707	0.998424	0.999597	1.0004	1.00158	3.165376
1219	1	-421.42	-409.267	-12.1527	191347.8	9.383839	0.997096	0.999256	1.00074	1.00291	3.450169
1220	0	-426.482	-418.622	-7.85956	89948.89	10.88243	0.995765	0.998914	1.00108	1.00424	3.002298
1221	1	-424.027	-414.459	-9.56724	414041.9	12.27407	0.998025	0.999495	1.0005	1.00198	3.101893
1222	0	-424.303	-411.773	-12.5302	574494.4	10.0269	0.998323	0.999571	1.00043	1.00168	3.471869
1223	1	-430.017	-417.675	-12.3418	318778.9	8.351099	0.99775	0.999424	1.00057	1.00225	3.463472
1224	0	-425.977	-414.091	-11.886	814804.1	7.318048	0.998592	0.99964	1.00036	1.00141	3.322879
1225	1	-415.519	-413.483	-2.03641	109674.9	16.34539	0.996164	0.999017	1.00098	1.00384	2.397057
1226	0	-419.666	-410.791	-8.87482	478105	10.27853	0.998162	0.99953	1.00047	1.00184	3.10592
1227	1	-408.474	-406.482	-1.99228	727766.1	12.64838	0.99851	0.999619	1.00038	1.00149	2.483667
1228	0	-412.816	-406.169	-6.64779	363350.9	17.29346	0.997892	0.999461	1.00054	1.00211	2.628926
1229	1	-415.043	-410.561	-4.48113	969127	10.94949	0.998709	0.99967	1.00033	1.00129	2.692654
1230	0	-419.283	-412.397	-6.88613	10244.32	11.98195	0.987469	0.996764	1.00318	1.01259	2.892291
1231	1	-416.388	-406.877	-9.51131	604297.8	9.304387	0.998365	0.999582	1.00042	1.00164	3.167298
1232	0	-417.642	-407.478	-10.1634	113049.9	8.352454	0.996222	0.999032	1.00096	1.00378	3.202715
1233	1	-416.478	-410.394	-6.08447	649600.7	13.38284	0.998423	0.999597	1.0004	1.00158	2.781347
1234	0	-418.069	-410.429	-7.64004	962580.2	9.77347	0.998705	0.999669	1.00033	1.0013	2.980292
1235	1	-419.279	-410.217	-9.06254	181501.2	9.303618	0.997018	0.999236	1.00076	1.00299	3.119047
1236	0	-414.05	-413.506	-0.54362	246753.3	10.67362	0.997442	0.999345	1.00065	1.00256	2.319623
1237	1	-424.351	-417.761	-6.58981	334450.4	11.64047	0.997803	0.999438	1.00056	1.0022	2.87558
1238	0	-417.268	-411.039	-6.22961	374637	10.49026	0.997924	0.999469	1.00053	1.00208	2.851179
1239	1	-423.318	-412.07	-11.2483	438337.4	8.389288	0.998081	0.999509	1.00049	1.00192	3.334399
1240	0	-417.061	-415.513	-1.54826	713830.4	13.44483	0.998496	0.999615	1.00038	1.0015	2.441549
1241	1	-428.785	-416.985	-11.7992	60489.89	7.015311	0.994837	0.998675	1.00132	1.00517	3.263797
1242	0	-420.969	-415.5	-5.46823	844203.7	11.59065	0.998617	0.999646	1.00035	1.00138	2.779823
1243	1	-419.865	-415.642	-4.22265	563574.6	9.659254	0.998307	0.999567	1.00043	1.00169	2.623944
1244	0	-422.745	-412.837	-9.90741	197348	16.96975	0.99714	0.999268	1.00073	1.00286	2.838228
1245	1	-402.929	-407.632	4.70355	489032.3	15.27094	0.998183	0.999535	1.00046	1.00182	1.991492
1246	0	-435.193	-426.548	-8.64547	591726.1	10.24501	0.998348	0.999577	1.00042	1.00165	3.083829
1247	1	-416.631	-411.659	-4.97213	140682.6	10.19253	0.996613	0.999132	1.00086	1.00339	2.723714
1248	0	-418.865	-413.396	-5.46843	592845.6	16.53214	0.99835	0.999578	1.00042	1.00165	2.597994
1249	1	-419.568	-413.905	-5.66303	307228.1	11.08135	0.997708	0.999413	1.00058	1.00229	2.800539
1250	0	-433.376	-422.69	-10.6861	100470.4	9.130023	0.995993	0.998973	1.00102	1.00401	3.291901
1251	1	-429.586	-418.168	-11.4185	516975.3	7.98543	0.998233	0.999548	1.00045	1.00177	3.33058
1252	0	-431.83	-423.642	-8.18732	106296	10.61943	0.996104	0.999002	1.00099	1.0039	3.036447
1253	1	-419.738	-412.94	-6.79856	68694.92	9.507231	0.995154	0.998757	1.00123	1.00485	2.884977
1254	0	-439.052	-425.25	-13.8018	50701.2	9.601706	0.994361	0.998553	1.00144	1.00565	3.617987
1255	1	-424.686	-413.114	-11.5713	93619.69	7.181088	0.995849	0.998936	1.00106	1.00416	3.259432
1256	0	-433.242	-421.251	-11.9916	618045	13.0072	0.998384	0.999587	1.00041	1.00162	3.24936
1257	1	-423.896	-411.556	-12.3406	593306.9	8.365683	0.99835	0.999578	1.00042	1.00165	3.463829
1258	0	-424.405	-414.286	-10.1197	524529.9	9.070662	0.998245	0.999551	1.00045	1.00176	3.228584
1259	1	-422.698	-418.162	-4.5356	127830.3	11.25859	0.996447	0.99909	1.00091	1.00356	2.699673
1260	0	-412.02	-413.463	1.44305	728676.4	15.09844	0.998511	0.999619	1.00038	1.00149	2.20765
1261	1	-417.588	-408.833	-8.75503	982587	14.85792	0.998718	0.999672	1.00033	1.00128	2.897332
1262	0	-415.988	-409.769	-6.21932	627894.6	14.07296	0.998396	0.99959	1.00041	1.0016	2.762634
1263	1	-415.251	-412.361	-2.89025	532807.1	9.514436	0.998259	0.999555	1.00044	1.00174	2.474492
1264	0	-413.97	-409.863	-4.10781	307681.5	14.37443	0.997709	0.999414	1.00058	1.00229	2.602267
1265	1	-414.322	-414.05	-0.271212	879554.9	14.4563	0.998645	0.999653	1.00035	1.00136	2.333968
1266	0	-424.791	-413.134	-11.6572	789602.3	9.687806	0.99857	0.999634	1.00037	1.00143	3.393091
1267	1	-422.973	-414.341	-8.63212	408906.2	7.076194	0.998013	0.999492	1.00051	1.00199	2.826727
