Iteration	Posterior	Likelihood	Prior	prob_rate_12	prob_rate_13	prob_rate_21	prob_rate_23	prob_rate_31	prob_rate_32	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
366	-43.4614	-57.96	14.4985	1	1	0	1	0	0	0	0	6.748517e-05	0	0.0005243386	0.001984812	0.194665	0.766954	0.0383813
367	-50.314	-58.0615	7.74754	1	1	1	1	0	0	0	0	0	0	0.0005243386	0.002175291	0.196402	0.773799	0.0297987
368	-34.86	-60.2423	25.3823	0	0	0	1	0	0	0.001820428	0.0004298767	0.0008117192	0	0.0004630056	0.002175291	0.498596	0.452951	0.0484526
369	-39.6944	-58.5258	18.8314	0	0	1	1	0	0	0.001393348	0.001484171	0	0	0.0005130622	0.002175291	0.164855	0.693433	0.141712
370	-41.8577	-56.2657	14.408	1	1	1	0	0	0	0	0	0	0.0002272603	0.0002905417	0.002175291	0.48949	0.089738	0.420772
371	-42.1524	-56.7645	14.6121	1	1	1	0	0	0	0	0	0	9.874963e-05	0.0004523144	0.001879326	0.718275	0.131681	0.150044
372	-41.8227	-56.5596	14.7369	0	1	1	1	0	0	3.581806e-05	0	0	0	0.0006303093	0.001603636	0.575204	0.206251	0.218545
373	-42.4513	-57.0435	14.5922	1	1	1	0	0	0	0	0	0	0.000332999	0.0005039904	0.001619066	0.764703	0.0495889	0.185708
374	-43.5442	-57.6295	14.0853	0	1	1	1	0	0	0.001214896	0	0	0	0.0002744579	0.001619066	0.562933	0.0921119	0.344955
375	-47.9015	-56.217	8.31545	1	1	1	1	0	0	0	0	0	0	0.0003496385	0.001619066	0.491624	0.0804438	0.427932
376	-49.0615	-55.8352	6.7737	1	1	1	1	0	0	0	0	0	0	0.0006876699	0.003265323	0.195954	0.12723	0.676816
377	-40.6074	-55.0044	14.397	1	1	1	0	0	0	0	0	0	8.011639e-05	0.0005840506	0.002043124	0.227157	0.0831822	0.68966
378	-42.1113	-58.7157	16.6044	0	0	1	1	0	0	0.001873766	0.003791122	0	0	0.0005840506	0.00218308	0.227157	0.0831822	0.68966
379	-48.2164	-58.3388	10.1223	0	0	1	1	1	0	0.001812199	0.004915675	0	0	0	0.001481051	0.251502	0.304294	0.444205
380	-34.403	-58.5608	24.1577	0	1	0	0	0	0	0.001812199	0	0.001489159	0.0008624234	0.0002978096	0.002814773	0.0329461	0.0398617	0.927192
381	-35.028	-60.0608	25.0329	0	0	0	0	1	0	0.001212765	0.0003217079	0.000951184	0.001309854	0	0.002354564	0.233183	0.413902	0.352915
382	-31.6606	-57.071	25.4105	0	0	1	0	0	0	0.001052264	0.001542709	0	0.0005258908	0.0005046207	0.002038592	0.0335483	0.0595486	0.906903
383	-47.79	-55.1597	7.36968	1	1	1	1	0	0	0	0	0	0	0.0006696058	0.002516332	0.308099	0.109579	0.582323
384	-41.9502	-56.9613	15.0111	1	1	0	1	0	0	0	0	0.0003101175	0	0.0004022818	0.001204517	0.137059	0.0487464	0.814195
385	-41.0686	-55.8622	14.7936	1	1	1	0	0	0	0	0	0	0.0002700025	0.0004022818	0.001524599	0.184589	0.00823229	0.807178
386	-42.1162	-56.8189	14.7026	0	1	1	1	0	0	0.000417073	0	0	0	0.0006486704	0.00124819	0.438805	0.00566576	0.555529
387	-36.2696	-57.5245	21.2549	1	0	0	1	0	0	0	0.0002630519	0.0005879433	0	0.0003474265	0.00124819	0.21057	0.00703049	0.782399
388	-37.0472	-57.8867	20.8395	0	0	1	1	0	0	0.00137328	1.245973e-05	0	0	0.0003474265	0.00124819	0.457326	0.00785401	0.53482
389	-29.1387	-56.7724	27.6338	0	0	1	0	0	0	0.000183448	0.0004150691	0	0.0001636574	0.0003474265	0.001693012	0.584674	0.0185722	0.396754
390	-30.9402	-57.2165	26.2762	1	0	0	0	0	0	0	0.0009669514	0.0009053129	0.0003069163	0.0006775977	0.001693012	0.0881261	0.0407764	0.871098
391	-47.0757	-55.0789	8.00318	1	1	1	1	0	0	0	0	0	0	0.0006775977	0.001693012	0.110932	0.0652083	0.82386
392	-37.5438	-57.4915	19.9477	1	0	0	1	0	0	0	0.001310173	0.0006971491	0	0.0006775977	0.001444208	0.110932	0.0652083	0.82386
393	-31.1411	-57.9303	26.7893	0	0	1	0	0	0	0.001111086	0.0006827813	0	0.0001218467	0.0006186823	0.001355095	0.617923	0.0280232	0.354053
394	-35.0362	-59.4769	24.4407	0	0	1	0	0	0	0.0008532191	0.001660604	0	0.001861627	0.0006186823	0.001918017	0.585136	0.030428	0.384436
395	-32.9079	-59.6662	26.7583	0	0	1	0	0	0	0.00115309	0.0002181315	0	0.0009689739	0.0006837412	0.0009054244	0.148621	0.122025	0.729354
396	-34.8397	-55.7552	20.9155	0	1	1	0	0	0	0.000117375	0	0	0.0003887739	0.0006837412	0.001693668	0.181309	0.148864	0.669827
397	-42.6778	-56.0734	13.3956	1	1	1	0	0	0	0	0	0	0.0005221147	0.0009719746	0.002501979	0.160156	0.248166	0.591678
398	-44.7607	-57.6207	12.8601	1	1	1	0	0	0	0	0	0	0.0008138277	0.001308904	0.002562638	0.238398	0.369405	0.392197
399	-49.6209	-57.2222	7.60131	1	1	1	1	0	0	0	0	0	0	0.001308904	0.001578924	0.287441	0.345618	0.366942
400	-47.7999	-55.1264	7.32649	1	1	1	1	0	0	0	0	0	0	0.0006623584	0.002579171	0.055176	0.321022	0.623803
401	-35.7617	-57.0879	21.3262	1	0	1	0	0	0	0	0.0004699346	0	4.693547e-05	0.0006623584	0.00117565	0.055176	0.321022	0.623803
402	-36.4041	-57.5312	21.1271	0	0	1	1	0	0	0.0003657001	0.0004699346	0	0	0.0002698995	0.001505667	0.135522	0.481403	0.383075
403	-35.7865	-56.5893	20.8028	0	1	0	1	0	0	0.0003642486	0	0.0004506861	0	0.0003485424	0.001865131	0.11652	0.405748	0.477732
404	-41.3502	-55.6126	14.2624	1	0	1	1	0	0	0	0.0004417255	0	0	0.0005736074	0.001865131	0.0136636	0.452986	0.53335
405	-35.8746	-56.2967	20.4221	0	1	0	1	0	0	0.0009251814	0	0.0002366364	0	0.0005736074	0.001783077	0.101106	0.339099	0.559795
406	-43.3036	-56.5363	13.2327	1	1	1	0	0	0	0	0	0	0.0008936852	0.0008913421	0.002420702	0.162258	0.360692	0.47705
407	-42.3773	-55.9326	13.5553	1	1	0	1	0	0	0	0	0.0002213132	0	0.001148563	0.002420702	0.155979	0.0830425	0.760979
408	-43.4401	-56.77	13.3299	1	1	1	0	0	0	0	0	0	0.0006245601	0.001148563	0.002307599	0.363038	0.19328	0.443682
409	-31.7266	-57.2028	25.4762	0	0	1	0	0	0	0.0001842597	0.001359251	0	0.0005798037	0.001148563	0.002307599	0.0662216	0.163939	0.76984
410	-47.7465	-55.0989	7.35238	1	1	1	1	0	0	0	0	0	0	0.0009006143	0.002307599	0.106344	0.156895	0.736761
411	-38.0517	-57.2994	19.2477	1	1	0	0	0	0	0	0	0.001432918	0.0008491609	0.0004404	0.002307599	0.141054	0.288678	0.570267
412	-40.6433	-55.0221	14.3788	0	1	1	1	0	0	0.000159684	0	0	0	0.0006393052	0.001931747	0.0374777	0.217726	0.744796
413	-41.4313	-56.1026	14.6713	1	1	0	1	0	0	0	0	7.814918e-06	0	0.000414692	0.001931747	0.0138676	0.710542	0.275591
414	-50.693	-58.3854	7.69239	1	1	1	1	0	0	0	0	0	0	0.001309421	0.001461186	0.47034	0.381638	0.148022
415	-44.1931	-57.7244	13.5313	1	1	1	0	0	0	0	0	0	0.0009526339	0.0008621737	0.00200667	0.47034	0.381638	0.148022
416	-43.1359	-56.9523	13.8164	1	1	1	0	0	0	0	0	0	0.0005856821	0.0008621737	0.00200667	0.668069	0.121681	0.21025
417	-30.1181	-56.6821	26.564	0	0	0	1	0	0	0.0004516639	0.0004361663	0.0004227313	0	0.0008621737	0.00200667	0.217083	0.278021	0.504897
418	-41.6506	-55.7746	14.124	1	1	1	0	0	0	0	0	0	0.0004832962	0.0006424732	0.001932868	0.223289	0.25738	0.519331
419	-31.0643	-56.8204	25.7561	0	0	1	0	0	0	0.0007236525	0.00127301	0	0.0002951189	0.0006424732	0.002284914	0.205112	0.236427	0.558461
420	-36.1226	-56.4652	20.3426	0	1	1	0	0	0	0.0004968792	0	0	0.000170444	0.001140015	0.00181347	0.160229	0.249777	0.589994
421	-31.5126	-58.0043	26.4917	0	0	1	0	0	0	0.000223892	0.0003528412	0	0.001009217	0.0008730918	0.00181347	0.458464	0.335802	0.205734
422	-42.2692	-56.1515	13.8824	1	1	1	0	0	0	0	0	0	0.0006959654	0.0008602229	0.00181347	0.199546	0.19497	0.605484
423	-44.9331	-57.6279	12.6948	1	0	1	1	0	0	0	0.002224416	0	0	0.0008602229	0.00181347	0.338643	0.349399	0.311958
424	-47.9329	-55.7006	7.76769	1	1	1	1	0	0	0	0	0	0	0.0008602229	0.00181347	0.238734	0.302781	0.458485
425	-38.7231	-58.416	19.6929	0	0	1	1	0	0	0.0004632761	0.0004278129	0	0	0.001752417	0.00181347	0.22093	0.2802	0.49887
426	-27.9731	-59.6298	31.6567	0	0	0	0	0	0	0.001192196	0.0005702513	0.0005319465	0.0003303729	0.001752417	0.00181347	0.104955	0.133113	0.761932
427	-46.9491	-61.5185	14.5694	1	1	0	0	1	0	0	0	0.0006415815	5.562821e-05	0	0.001788237	0.104955	0.133113	0.761932
428	-38.0675	-57.6528	19.5852	0	0	1	1	0	0	0.001001019	0.0002687858	0	0	0.001537547	0.001788237	0.169126	0.123569	0.707305
429	-48.2861	-55.5798	7.29363	1	1	1	1	0	0	0	0	0	0	0.0003759242	0.002907902	0.169126	0.123569	0.707305
430	-49.1385	-55.892	6.75348	1	1	1	1	0	0	0	0	0	0	0.001080999	0.002898017	0.169126	0.123569	0.707305
431	-48.4773	-56.3734	7.8961	1	1	1	1	0	0	0	0	0	0	0.001099595	0.001408825	0.139409	0.101857	0.758734
432	-43.5408	-57.3454	13.8046	0	1	1	1	0	0	0.000961354	0	0	0	0.001099595	0.001408825	0.0935772	0.397128	0.509295
433	-49.7247	-56.5652	6.84057	1	1	1	1	0	0	0	0	0	0	0.001099595	0.002767337	0.295601	0.376228	0.328171
434	-48.8936	-56.0768	7.1832	1	1	1	1	0	0	0	0	0	0	0.0006586087	0.002767337	0.252568	0.467035	0.280397
435	-48.1081	-55.2913	7.1832	1	1	1	1	0	0	0	0	0	0	0.0006586087	0.002767337	0.193542	0.191377	0.615081
436	-47.5146	-55.206	7.69148	1	1	1	1	0	0	0	0	0	0	0.0005830839	0.00218869	0.271668	0.225168	0.503164
437	-45.9102	-58.1295	12.2193	0	1	1	1	0	0	0.00186591	0	0	0	0.0005830839	0.003061019	0.232809	0.573832	0.193359
438	-44.3698	-57.5307	13.1608	1	0	1	1	0	0	0	0.001687459	0	0	0.0003133225	0.002297509	0.487118	0.224458	0.288423
439	-41.1605	-59.4563	18.2959	0	0	1	1	0	0	0.002396716	0.001687459	0	0	0.0008301995	0.001340679	0.126092	0.567721	0.306187
440	-30.2777	-56.7486	26.471	0	0	1	0	0	0	7.456213e-05	0.0001840709	0	0.0005129663	0.0007609991	0.002766582	0.0823592	0.596132	0.321509
441	-45.5608	-58.0149	12.4541	1	1	1	0	0	0	0	0	0	0.001799246	0.0006420202	0.002766582	0.0823592	0.596132	0.321509
442	-38.9483	-58.4751	19.5268	0	1	1	0	0	0	0.0004792605	0	0	0.001799246	0.0006420202	0.00175031	0.176135	0.549246	0.274619
443	-41.1703	-55.8052	14.6349	1	1	1	0	0	0	0	0	0	0.0001012208	0.0005495962	0.00175031	0.143346	0.45218	0.404474
444	-47.608	-55.6661	8.05811	1	1	1	1	0	0	0	0	0	0	0.0005495962	0.00175031	0.149447	0.428867	0.421687
445	-34.7546	-56.1121	21.3575	1	0	0	1	0	0	0	8.650381e-05	0.0001320148	0	0.0003457705	0.00175031	0.255855	0.250248	0.493897
446	-37.2156	-57.4783	20.2628	1	0	1	0	0	0	0	4.122993e-05	0	0.001517631	0.0004144104	0.00175031	0.254213	0.272841	0.472946
447	-43.7484	-57.4753	13.7269	1	1	1	0	0	0	0	0	0	0.001254468	0.0004144104	0.001900837	0.525468	0.185495	0.289037
448	-49.3175	-57.0696	7.75207	1	1	1	1	0	0	0	0	0	0	0.001019744	0.001674051	0.602983	0.212858	0.184159
449	-35.3604	-56.6692	21.3088	1	0	0	1	0	0	0	0.0002714362	0.0002261268	0	0.000405548	0.001474223	0.3198	0.174935	0.505266
450	-43.5748	-57.1854	13.6106	0	1	1	1	0	0	0.0009718117	0	0	0	0.0008523296	0.001895207	0.754462	0.0631478	0.182391
451	-45.2992	-58.7222	13.423	1	1	0	1	0	0	0	0	0.001567408	0	0.0008485794	0.001544833	0.527447	0.116517	0.356036
452	-35.2077	-55.9966	20.7889	0	1	1	0	0	0	2.473228e-05	0	0	0.0001823727	0.0008485794	0.001990783	0.527447	0.116517	0.356036
453	-42.5565	-55.8317	13.2752	1	0	1	1	0	0	0	0.0004661615	0	0	0.0008456665	0.002839307	0.189331	0.177025	0.633644
454	-42.2045	-56.4229	14.2184	1	1	0	1	0	0	0	0	0.0002575658	0	0.0002739258	0.002405644	0.470284	0.115674	0.414042
455	-35.9457	-57.6862	21.7405	0	0	1	1	0	0	0.0002137715	3.926929e-06	0	0	0.0003291807	0.001274791	0.563628	0.138633	0.297739
456	-43.8171	-57.1869	13.3698	1	1	0	1	0	0	0	0	0.0002140596	0	0.0003179768	0.003497341	0.461289	0.0362728	0.502438
457	-34.925	-55.8783	20.9533	1	0	0	1	0	0	0	6.316463e-05	0.0001162441	0	0.0003179768	0.002337431	0.471285	0.0158534	0.512862
458	-35.3934	-55.6357	20.2423	1	1	0	0	0	0	0	0	0.0005942024	6.047986e-05	0.0007578196	0.002337431	0.0523045	0.0505766	0.897119
459	-29.2815	-56.4262	27.1447	0	0	1	0	0	0	0.0001852606	8.350666e-05	0	0.0008912332	0.0005972889	0.001674793	0.199211	0.129153	0.671636
460	-41.2941	-55.3182	14.0241	0	1	1	1	0	0	1.020424e-06	0	0	0	0.0005959071	0.002590292	0.388246	0.098665	0.513089
461	-41.7642	-56.002	14.2378	1	1	0	1	0	0	0	0	0.0005386493	0	0.0007404905	0.001633015	0.00704441	0.160146	0.83281
462	-47.3059	-55.2209	7.91504	1	1	1	1	0	0	0	0	0	0	0.0008510346	0.001633015	0.00790151	0.0579606	0.934138
463	-42.4563	-56.2335	13.7772	1	0	1	1	0	0	0	0.0001823633	0	0	0.0005036557	0.002818994	0.0841837	0.61752	0.298296
464	-41.7027	-55.5993	13.8966	1	0	1	1	0	0	0	2.868875e-05	0	0	0.0005036557	0.002818994	0.0731507	0.423019	0.503831
465	-48.3638	-55.8448	7.48106	1	1	1	1	0	0	0	0	0	0	0.001064625	0.001977974	0.0731507	0.423019	0.503831
466	-41.7674	-55.9801	14.2128	1	0	1	1	0	0	0	0.0006825904	0	0	0.0005201533	0.00174167	0.0710752	0.411017	0.517908
467	-35.7004	-55.9071	20.2067	1	0	0	1	0	0	0	0.0002022962	0.0003247351	0	0.0007191831	0.002549535	0.102659	0.370784	0.526557
468	-26.1726	-58.4609	32.2883	0	0	0	0	0	0	1.792617e-05	0.0003982889	0.0004359129	0.0004508721	0.001525286	0.002549535	0.102659	0.370784	0.526557
469	-32.6501	-58.2353	25.5852	0	0	0	1	0	0	1.390895e-05	0.0008942289	0.0003899646	0	0.001591521	0.002549535	0.0788381	0.284748	0.636414
470	-41.7009	-55.8806	14.1797	1	1	1	0	0	0	0	0	0	0.0002282317	0.0002765511	0.002482164	0.0761824	0.204957	0.718861
471	-39.906	-59.5851	19.6792	0	1	1	0	0	0	6.960988e-05	0	0	0.002681049	0.0002765511	0.001447484	0.0402174	0.204272	0.755511
472	-35.2253	-54.7557	19.5304	1	0	0	0	1	0	0	0.0001457547	0.001087418	0.002681049	0	0.0007519002	0.0128475	0.737412	0.249741
473	-36.283	-58.0242	21.7413	0	1	0	0	0	0	0.002655845	0	0.001087418	0.005153153	0.0007381494	0.0007519002	0.0134146	0.558189	0.428396
474	-31.3868	-55.7448	24.3581	1	0	0	0	0	0	0	0.0001749141	0.001881911	0.003705654	0.0005728047	0.0006832332	0.0224016	0.932142	0.0454569
475	-44.3752	-55.9369	11.5616	1	1	0	0	1	0	0	0	0.0008592231	0.003705654	0	0.001791611	0.0335229	0.921537	0.0449397
476	-45.2034	-58.2785	13.075	1	1	0	0	1	0	0	0	0.0008592231	0.001883217	0	0.001666253	0.487862	0.225156	0.286982
477	-39.25	-58.2794	19.0294	0	1	0	0	1	0	0.001303974	0	0.0008592231	0.001883217	0	0.001264591	0.126079	0.400615	0.473306
478	-37.0287	-54.2877	17.259	1	0	0	0	1	0	0	0.0005107271	0.002352436	0.004474524	0	0.000251825	0.0369151	0.386787	0.576298
479	-37.2721	-54.0069	16.7348	0	1	0	0	1	0	0.0007986839	0	0.002352436	0.004474524	0	0.0006385453	0.0223451	0.94382	0.0338346
480	-31.4187	-55.7215	24.3027	1	0	0	0	0	0	0	0.0003247368	0.001147628	0.004474524	0.0007740895	0.0003687776	0.0325771	0.812791	0.154632
481	-29.3659	-53.7938	24.4279	0	0	0	0	1	0	0.0003857663	0.0001641897	0.001147628	0.004474524	0	0.000756568	0.054237	0.688319	0.257444
482	-28.7272	-55.3836	26.6564	0	0	0	0	1	0	9.418615e-05	9.271713e-05	0.000686806	0.002690929	0	0.0004958288	0.0899623	0.483019	0.427018
483	-36.0063	-54.0729	18.0667	1	0	0	0	1	0	0	0.0001970192	0.002092972	0.003764224	0	0.0004958288	0.14441	0.482617	0.372972
484	-35.2514	-54.9643	19.7129	0	1	0	0	1	0	2.221757e-05	0	0.0004058069	0.003764224	0	0.0002390299	0.292808	0.477168	0.230024
485	-43.5508	-61.1649	17.6141	1	1	0	0	0	0	0	0	0.0003647714	0.002507418	0.001327594	0.002932718	0.261225	0.533562	0.205213
486	-49.8384	-57.0474	7.20893	1	1	1	1	0	0	0	0	0	0	0.001223073	0.002169763	0.261225	0.533562	0.205213
487	-42.7834	-56.152	13.3686	0	1	1	1	0	0	0.0008140667	0	0	0	0.0005852961	0.002631564	0.145314	0.441395	0.413291
488	-41.9641	-55.7346	13.7705	1	1	0	1	0	0	0	0	0.0004409343	0	0.0006541297	0.002418552	0.188141	0.238909	0.57295
489	-34.1032	-59.6085	25.5052	0	0	1	0	0	0	0.002133367	0.000495051	0	0.0001150893	0.001346267	0.001452316	0.474589	0.279803	0.245608
490	-41.9897	-56.3749	14.3852	1	1	1	0	0	0	0	0	0	0.000209374	0.0008186857	0.001694436	0.378874	0.308053	0.313073
491	-37.0927	-57.0497	19.957	0	0	1	1	0	0	0.0001855749	0.001726207	0	0	0.0005108583	0.001694436	0.220385	0.320714	0.4589
492	-38.0477	-57.5772	19.5295	0	1	1	0	0	0	0.0001855749	0	0	0.0003287581	0.00168827	0.002464734	0.0950967	0.138389	0.766514
493	-44.4533	-56.9827	12.5294	1	0	1	1	0	0	0	0.00127857	0	0	0.001367635	0.002464734	0.103833	0.111371	0.784796
494	-36.9445	-56.4474	19.5028	1	0	0	1	0	0	0	0.000911774	0.0006793532	0	0.0006457857	0.002464734	0.071245	0.181805	0.74695
495	-48.2905	-55.4903	7.19989	1	1	1	1	0	0	0	0	0	0	0.000939735	0.002464734	0.139853	0.299194	0.560953
496	-35.8922	-56.0432	20.1509	0	1	0	1	0	0	0.0002253717	0	0.0002376669	0	0.000939735	0.002464734	0.281678	0.184099	0.534223
497	-48.7705	-55.9704	7.19989	1	1	1	1	0	0	0	0	0	0	0.000939735	0.002464734	0.433251	0.219655	0.347094
498	-39.7183	-58.6341	18.9158	0	1	1	0	0	0	0.0007909993	0	0	0.001261723	0.000939735	0.002464734	0.718174	0.109227	0.172598
499	-43.9456	-57.2406	13.295	1	0	1	1	0	0	0	0.0003579435	0	0	0.0006329195	0.003134727	0.718174	0.109227	0.172598
500	-41.5165	-55.4614	13.9449	0	1	1	1	0	0	0.0002189864	0	0	0	0.000540408	0.002529763	0.424804	0.0646085	0.510588
501	-44.5488	-57.1802	12.6314	1	0	1	1	0	0	0	0.002417819	0	0	0.0006200404	0.001941829	0.430466	0.144927	0.424607
502	-38.8636	-57.3473	18.4837	1	0	0	1	0	0	0	0.002417819	0.0005760768	0	0.0006200404	0.002399424	0.228343	0.0421661	0.72949
503	-46.9545	-59.38	12.4254	1	1	0	1	0	0	0	0	0.0002119266	0	0.001892848	0.003139975	0.48583	0.0897139	0.424456
504	-43.1215	-56.4952	13.3736	1	1	0	1	0	0	0	0	6.248345e-05	0	0.0005551271	0.003406764	0.137398	0.395846	0.466756
505	-47.7114	-56.1479	8.43659	1	1	1	1	0	0	0	0	0	0	0.0005551271	0.001257668	0.107188	0.0865383	0.806274
506	-37.3255	-56.8654	19.5398	1	0	0	1	0	0	0	0.0003338827	0.0001701493	0	0.0005551271	0.003594867	0.195841	0.158113	0.646047
507	-24.6133	-57.0733	32.46	0	0	0	0	0	0	0.0002980292	0.0001908978	0.0004941343	0.001300729	0.0005551271	0.002317894	0.228621	0.0171949	0.754184
508	-50.1684	-59.0569	8.88846	1	1	1	1	0	0	0	0	0	0	0.0004246035	0.000806607	0.19023	0.182231	0.627539
509	-34.569	-61.0249	26.4559	1	0	0	0	0	0	0	0.001353253	7.547922e-05	0.001419375	0.0006029276	0.000867531	0.400162	0.134988	0.46485
510	-43.2455	-57.1023	13.8568	1	1	1	0	0	0	0	0	0	7.154147e-05	0.0006029276	0.002728111	0.866542	0.0300334	0.103424
511	-49.2189	-56.8211	7.60227	1	1	1	1	0	0	0	0	0	0	0.0001584864	0.002728111	0.138444	0.0868953	0.774661
512	-37.0196	-57.3195	20.3	1	1	0	0	0	0	0	0	0.0003481773	0.0004409443	0.0001584864	0.002728111	0.138444	0.0868953	0.774661
513	-30.5433	-57.3374	26.7941	0	1	0	0	0	0	0.0003605859	0	0.001159365	0.0003377676	0.0003589856	0.00166661	0.199434	0.141994	0.658573
514	-41.0788	-60.5299	19.4511	1	0	0	0	1	0	0	5.512857e-05	0.001905438	0.0003377676	0	0.002469905	0.761667	0.0499542	0.188379
515	-34.3568	-55.0971	20.7403	1	0	1	0	0	0	0	4.922228e-05	0	9.160247e-05	0.0004982279	0.002469905	0.0933209	0.190038	0.716641
516	-30.7365	-57.1929	26.4564	0	0	1	0	0	0	0.0001794777	0.001531829	0	0.0004405718	0.0006689888	0.001497075	0.125027	0.152091	0.722883
517	-32.0403	-57.8474	25.8071	0	0	0	1	0	0	0.001469033	0.001105362	0.0004131742	0	0.0006689888	0.001497075	0.125027	0.152091	0.722883
518	-37.6886	-57.4033	19.7147	0	1	1	0	0	0	0.001469033	0	0	0.0007939271	0.0006689888	0.001497075	0.259095	0.057362	0.683543
519	-41.3214	-56.1373	14.8159	1	0	1	1	0	0	0	2.101472e-06	0	0	0.0006689888	0.001497075	0.155274	0.435082	0.409644
520	-35.446	-56.491	21.0449	0	1	1	0	0	0	0.0005608857	0	0	0.0001660741	0.0005357619	0.001454182	0.206539	0.248572	0.544889
521	-51.6759	-60.1768	8.50092	1	1	1	1	0	0	0	0	0	0	0.0009614685	0.0007685254	0.0601682	0.597126	0.342705
522	-38.766	-60.1932	21.4272	1	0	0	1	0	0	0	0.0004044313	0.0002414869	0	0.0008105157	0.0007685254	0.023463	0.465258	0.511279
523	-46.5544	-61.2539	14.6995	1	1	1	0	0	0	0	0	0	0.001188719	0.000360747	0.0007685254	0.0680124	0.610549	0.321438
524	-33.6412	-58.8597	25.2185	1	0	0	0	0	0	0	0.001150668	0.001870431	0.001760789	0.000360747	0.0007685254	0.0889997	0.231051	0.679949
525	-43.6976	-54.0191	10.3215	1	1	0	0	1	0	0	0	0.000744664	0.006514653	0	0.0006933281	0.270908	0.7033	0.025792
526	-39.4586	-54.599	15.1404	1	0	0	0	1	0	0	0.001459467	0.001648807	0.006514653	0	0.0006933281	0.270908	0.7033	0.025792
527	-35.4127	-54.5511	19.1384	1	0	0	0	1	0	0	0.0004428863	0.00113577	0.002898762	0	0.0006933281	0.270908	0.7033	0.025792
528	-32.5204	-58.4228	25.9024	0	1	0	0	0	0	0.000654444	0	0.00113577	0.00207571	0.0004716985	0.0006933281	0.592224	0.351393	0.0563832
529	-43.629	-56.5428	12.9138	1	1	0	0	1	0	0	0	0.001736828	0.00207571	0	0.0008036576	0.592224	0.351393	0.0563832
530	-36.8608	-55.9928	19.1319	1	0	0	0	1	0	0	2.07299e-05	0.002104715	0.00207571	0	0.0009778435	0.0572691	0.891586	0.051145
531	-42.8597	-54.6833	11.8236	1	1	0	0	1	0	0	0	0.001981869	0.003059684	0	0.0009778435	0.130774	0.822069	0.0471572
532	-42.8788	-54.9652	12.0864	1	1	0	0	1	0	0	0	0.001981869	0.002733992	0	0.0009652603	0.13628	0.85668	0.00703998
533	-34.8175	-54.2359	19.4185	1	1	0	0	0	0	0	0	0.001517677	0.002733992	7.294636e-06	0.0005512718	0.164288	0.833956	0.0017558
534	-44.5994	-56.2141	11.6147	1	0	0	0	1	1	0	1.789763e-05	0.001517677	0.004752673	0	0	0.129031	0.869139	0.00182987
535	-41.9791	-57.5837	15.6046	0	0	0	0	1	1	0.0004807608	0.001405767	0.001719018	0.006113257	0	0	0.591947	0.371362	0.0366908
536	-52.3427	-57.6849	5.34215	1	1	0	0	1	1	0	0	0.001597796	0.004197658	0	0	0.551132	0.382916	0.0659523
537	-34.3931	-56.1428	21.7497	0	0	0	0	1	0	0.001637099	0.001690408	0.002670668	0.004197658	0	0.000179817	0.420638	0.519972	0.0593901
538	-37.3109	-54.2612	16.9503	1	0	0	0	1	0	0	0.0005277784	0.002670668	0.004197658	0	0.0005907559	0.21175	0.776241	0.012009
539	-31.6637	-55.1055	23.4418	1	0	0	0	0	0	0	0.001730405	0.001790782	0.004197658	0.0002226643	0.0002563303	0.456378	0.533183	0.010439
540	-35.2315	-53.4757	18.2443	0	1	0	0	1	0	0.0007050203	0	0.0009808669	0.004197658	0	0.0004379161	0.214009	0.779188	0.00680272
541	-35.6284	-53.6822	18.0538	0	1	0	0	1	0	0.0003592283	0	0.001233225	0.004197658	0	0.0007765379	0.229016	0.755974	0.0150103
542	-37.65	-54.4694	16.8193	1	0	0	0	1	0	0	0.001948008	0.001233225	0.004197658	0	0.0007765379	0.159038	0.802756	0.0382059
543	-32.3044	-55.2512	22.9468	0	0	0	0	1	0	0.002004916	0.0003058154	0.001590313	0.004197658	0	0.0007362185	0.415418	0.558023	0.0265582
544	-38.0755	-58.8263	20.7508	1	1	0	0	0	0	0	0	0.001033133	0.001393625	0.0002155206	0.000453174	0.369666	0.496565	0.133769
545	-37.3966	-57.9745	20.5779	0	1	0	0	1	0	0.000288379	0	0.001033133	0.001469557	0	0.0005268864	0.282995	0.523845	0.19316
546	-35.5846	-54.2447	18.6601	1	1	0	0	0	0	0	0	0.0008745264	0.004183428	0.0002884253	0.0004399554	0.215176	0.637955	0.146869
547	-41.0428	-53.6135	12.5707	1	1	0	0	1	0	0	0	0.00156042	0.003023173	0	0.0004742264	0.0291857	0.959877	0.0109374
548	-34.6814	-52.7524	18.071	0	1	0	0	1	0	6.206554e-05	0	0.0008381278	0.005375353	0	0.0002688643	0.0291857	0.959877	0.0109374
549	-33.9228	-57.3467	23.4238	0	0	0	0	1	0	0.001320409	0.00231719	0.0004864762	0.003753521	0	0.0003433402	0.565193	0.320879	0.113928
550	-41.9986	-54.2578	12.2593	1	1	0	0	1	0	0	0	0.001361779	0.003753521	0	0.0003433402	0.697293	0.223392	0.079315
551	-36.339	-55.1871	18.8481	1	1	0	0	0	0	0	0	0.0009819396	0.003753521	0.0004909984	0.0003179184	0.227877	0.569812	0.202311
