Iteration	Posterior	Likelihood	Prior	mu_morpho
518	-61.8404	-61.839	-0.0014086	0.001408602
519	-61.8404	-61.839	-0.0014086	0.001408602
520	-62.2343	-62.2331	-0.00126717	0.001267174
521	-62.5959	-62.5947	-0.00117002	0.001170023
522	-62.5959	-62.5947	-0.00117002	0.001170023
523	-62.7344	-62.7333	-0.00113785	0.001137854
524	-61.8106	-61.8081	-0.0024476	0.002447602
525	-61.3598	-61.3579	-0.00197869	0.001978689
526	-61.348	-61.3461	-0.00192536	0.001925361
527	-61.6578	-61.6563	-0.00149926	0.001499262
528	-61.355	-61.3532	-0.00181509	0.001815092
529	-61.355	-61.3532	-0.00181509	0.001815092
530	-61.3707	-61.369	-0.00177066	0.001770662
531	-61.3707	-61.369	-0.00177066	0.001770662
532	-61.3707	-61.369	-0.00177066	0.001770662
533	-62.8259	-62.8248	-0.00111781	0.001117811
534	-61.5843	-61.582	-0.00227872	0.002278717
535	-61.5843	-61.582	-0.00227872	0.002278717
536	-61.3522	-61.3504	-0.00182648	0.001826482
537	-61.3522	-61.3504	-0.00182648	0.001826482
538	-61.3522	-61.3504	-0.00182648	0.001826482
539	-62.1193	-62.1166	-0.00262887	0.002628868
540	-62.6061	-62.6049	-0.00116756	0.001167561
541	-62.0505	-62.0479	-0.00259147	0.002591472
542	-61.3952	-61.3931	-0.00205965	0.002059654
543	-61.3615	-61.3597	-0.00179406	0.001794055
544	-61.3459	-61.344	-0.0019036	0.0019036
545	-61.36	-61.3581	-0.00197937	0.001979365
546	-63.8056	-63.8023	-0.003331	0.003331002
547	-61.6821	-61.6806	-0.00148565	0.001485653
548	-63.4384	-63.4352	-0.00319866	0.003198658
549	-61.8274	-61.8249	-0.00245852	0.002458525
550	-61.4025	-61.4005	-0.00207239	0.002072395
551	-65.5598	-65.5559	-0.00389369	0.003893694
552	-61.8691	-61.8666	-0.00248505	0.002485052
553	-61.8691	-61.8666	-0.00248505	0.002485052
554	-61.5508	-61.5486	-0.00224851	0.002248512
555	-63.5582	-63.5572	-0.000982816	0.0009828158
556	-61.8568	-61.8543	-0.00247733	0.002477334
557	-61.5304	-61.5289	-0.00158325	0.001583253
558	-61.3649	-61.3631	-0.00178468	0.001784683
559	-61.3649	-61.3631	-0.00178468	0.001784683
560	-61.3478	-61.346	-0.00185095	0.001850948
561	-62.9465	-62.9435	-0.00300822	0.003008221
562	-61.3792	-61.3771	-0.00202845	0.002028449
563	-61.3792	-61.3771	-0.00202845	0.002028449
564	-61.3792	-61.3771	-0.00202845	0.002028449
565	-61.4179	-61.4158	-0.00209659	0.002096594
566	-61.4179	-61.4158	-0.00209659	0.002096594
567	-61.4179	-61.4158	-0.00209659	0.002096594
568	-61.4472	-61.4455	-0.00165836	0.001658364
569	-61.6642	-61.6627	-0.0014956	0.001495597
570	-61.6642	-61.6627	-0.0014956	0.001495597
571	-61.6642	-61.6627	-0.0014956	0.001495597
572	-61.8543	-61.8528	-0.00140263	0.001402629
573	-61.4654	-61.4638	-0.00163961	0.001639606
574	-61.9652	-61.9626	-0.00254301	0.002543014
575	-61.6666	-61.6651	-0.00149426	0.001494265
576	-61.4208	-61.4187	-0.00210095	0.002100952
577	-61.3457	-61.3438	-0.00187544	0.001875439
578	-61.3457	-61.3438	-0.00187544	0.001875439
579	-61.3457	-61.3438	-0.00187544	0.001875439
580	-61.3464	-61.3445	-0.00186491	0.001864905
581	-61.3464	-61.3445	-0.00186491	0.001864905
582	-61.3464	-61.3445	-0.00186491	0.001864905
583	-61.3729	-61.3711	-0.00176594	0.001765942
584	-61.801	-61.7985	-0.00244128	0.002441276
585	-61.5115	-61.5092	-0.0022101	0.0022101
586	-61.4421	-61.44	-0.00213046	0.002130464
587	-61.4821	-61.4805	-0.00162378	0.001623782
588	-61.3478	-61.3459	-0.00192376	0.001923763
589	-61.3478	-61.3459	-0.00192376	0.001923763
590	-61.3478	-61.3459	-0.00192376	0.001923763
591	-61.4993	-61.4971	-0.00219738	0.002197377
592	-61.3902	-61.3884	-0.00173324	0.001733235
593	-61.3486	-61.3467	-0.0018457	0.001845696
594	-61.3486	-61.3467	-0.0018457	0.001845696
595	-61.379	-61.3772	-0.00175342	0.001753419
596	-61.379	-61.3772	-0.00175342	0.001753419
597	-61.4692	-61.467	-0.00216394	0.002163936
598	-61.9133	-61.9108	-0.00251221	0.002512211
599	-61.6836	-61.6813	-0.00235879	0.002358788
600	-61.395	-61.3933	-0.00172541	0.001725408
601	-61.3544	-61.3525	-0.00181749	0.001817489
602	-61.3856	-61.3839	-0.00174109	0.001741094
603	-61.3856	-61.3839	-0.00174109	0.001741094
604	-61.364	-61.3622	-0.00178711	0.001787111
605	-61.7536	-61.7522	-0.00144862	0.001448618
606	-61.6097	-61.6082	-0.00152812	0.00152812
607	-61.6097	-61.6082	-0.00152812	0.00152812
608	-62.8052	-62.8022	-0.00294981	0.002949814
609	-61.7741	-61.7716	-0.00242323	0.002423229
610	-61.7741	-61.7716	-0.00242323	0.002423229
611	-61.7741	-61.7716	-0.00242323	0.002423229
612	-61.9426	-61.9413	-0.00136661	0.00136661
613	-61.4095	-61.4078	-0.00170396	0.001703958
614	-61.3463	-61.3444	-0.00186561	0.001865613
615	-61.3463	-61.3444	-0.00186561	0.001865613
616	-61.3463	-61.3444	-0.00186561	0.001865613
617	-61.3463	-61.3444	-0.00186561	0.001865613
618	-63.996	-63.9951	-0.000917528	0.0009175279
619	-61.6659	-61.6636	-0.00234534	0.002345338
620	-61.7771	-61.7756	-0.00143735	0.001437347
621	-62.7825	-62.7814	-0.00112721	0.001127211
622	-61.4957	-61.4935	-0.00219354	0.002193539
623	-61.4957	-61.4935	-0.00219354	0.002193539
624	-61.4957	-61.4935	-0.00219354	0.002193539
625	-61.5405	-61.5383	-0.00223882	0.002238818
626	-61.5405	-61.5383	-0.00223882	0.002238818
627	-61.5405	-61.5383	-0.00223882	0.002238818
628	-61.7282	-61.7267	-0.00146131	0.001461308
629	-61.7282	-61.7267	-0.00146131	0.001461308
630	-61.3456	-61.3437	-0.00188023	0.001880235
631	-61.3456	-61.3437	-0.00188023	0.001880235
632	-61.3611	-61.3591	-0.00198265	0.001982645
633	-63.3731	-63.3699	-0.00317436	0.003174358
634	-62.0301	-62.0275	-0.00258012	0.002580118
635	-61.4368	-61.4347	-0.00212343	0.002123427
636	-62.2134	-62.2107	-0.00267798	0.002677981
637	-62.3264	-62.3237	-0.00273431	0.002734311
638	-61.6293	-61.6278	-0.00151601	0.001516008
639	-62.0967	-62.0954	-0.001311	0.001310998
640	-62.2858	-62.2831	-0.00271436	0.002714361
641	-62.2858	-62.2831	-0.00271436	0.002714361
642	-62.2858	-62.2831	-0.00271436	0.002714361
643	-62.2858	-62.2831	-0.00271436	0.002714361
644	-61.7257	-61.7233	-0.00238958	0.002389581
645	-61.7257	-61.7233	-0.00238958	0.002389581
646	-62.9683	-62.9672	-0.00108828	0.001088282
647	-62.9683	-62.9672	-0.00108828	0.001088282
648	-61.4009	-61.3988	-0.0020696	0.002069596
649	-61.3465	-61.3446	-0.00186372	0.001863723
650	-61.3465	-61.3446	-0.00186372	0.001863723
651	-62.3205	-62.3178	-0.00273142	0.002731421
652	-62.3205	-62.3178	-0.00273142	0.002731421
653	-65.1941	-65.1903	-0.00378337	0.003783367
654	-61.3456	-61.3437	-0.00187985	0.001879852
655	-61.3456	-61.3437	-0.00187985	0.001879852
656	-61.6042	-61.6026	-0.00153163	0.001531633
657	-61.6042	-61.6026	-0.00153163	0.001531633
658	-61.4258	-61.4237	-0.00210823	0.002108229
659	-61.4258	-61.4237	-0.00210823	0.002108229
660	-61.4258	-61.4237	-0.00210823	0.002108229
661	-61.4258	-61.4237	-0.00210823	0.002108229
662	-61.4126	-61.4105	-0.00208856	0.002088564
663	-61.4636	-61.4619	-0.00164142	0.001641417
664	-61.3532	-61.3512	-0.00195407	0.001954072
665	-61.5562	-61.5547	-0.00156406	0.00156406
666	-61.9973	-61.9959	-0.00134595	0.001345953
667	-61.7553	-61.7539	-0.0014478	0.001447799
668	-62.4694	-62.4682	-0.00120156	0.001201565
669	-62.4694	-62.4682	-0.00120156	0.001201565
670	-61.4737	-61.4715	-0.00216914	0.002169141
671	-61.6637	-61.6622	-0.00149587	0.001495873
672	-61.6783	-61.6769	-0.00148769	0.001487692
673	-61.9843	-61.9818	-0.00255411	0.002554111
674	-61.3686	-61.3666	-0.0020038	0.002003798
675	-62.4592	-62.4564	-0.00279742	0.00279742
676	-61.8556	-61.8542	-0.00140203	0.001402034
677	-61.8556	-61.8542	-0.00140203	0.001402034
678	-61.4291	-61.4275	-0.00167877	0.001678773
679	-62.517	-62.5158	-0.00118944	0.001189441
680	-61.5456	-61.544	-0.00157181	0.001571813
681	-61.6661	-61.6646	-0.00149455	0.001494546
682	-62.3233	-62.322	-0.00124115	0.001241153
683	-61.4726	-61.471	-0.00163264	0.001632639
684	-63.4494	-63.4484	-0.00100056	0.001000558
685	-61.5625	-61.5609	-0.0015596	0.0015596
686	-61.6765	-61.675	-0.00148872	0.001488721
687	-61.6765	-61.675	-0.00148872	0.001488721
688	-61.6765	-61.675	-0.00148872	0.001488721
689	-61.8538	-61.8524	-0.00140284	0.001402843
690	-61.8538	-61.8524	-0.00140284	0.001402843
691	-61.7179	-61.7155	-0.00238398	0.002383979
692	-61.3674	-61.3654	-0.00200066	0.002000662
693	-61.3562	-61.3542	-0.00196609	0.001966094
694	-62.2763	-62.275	-0.0012547	0.001254695
695	-61.438	-61.4364	-0.00166844	0.001668438
696	-61.5538	-61.5515	-0.00225129	0.002251292
697	-61.4284	-61.4263	-0.0021119	0.002111897
698	-61.4284	-61.4263	-0.0021119	0.002111897
699	-61.4284	-61.4263	-0.0021119	0.002111897
700	-61.3714	-61.3694	-0.00201089	0.00201089
701	-61.4887	-61.4865	-0.00218596	0.002185965
702	-62.5224	-62.5196	-0.00282644	0.002826438
703	-62.5224	-62.5196	-0.00282644	0.002826438
704	-62.005	-62.0024	-0.00256595	0.002565946
705	-61.532	-61.5297	-0.00223057	0.002230571
706	-61.532	-61.5297	-0.00223057	0.002230571
707	-61.4173	-61.4156	-0.00169355	0.001693552
708	-61.4173	-61.4156	-0.00169355	0.001693552
709	-62.0434	-62.0408	-0.00258753	0.002587528
710	-61.4158	-61.4141	-0.00169547	0.001695472
711	-62.2731	-62.2704	-0.00270807	0.002708067
712	-61.3913	-61.3896	-0.0017313	0.001731302
713	-61.3526	-61.3507	-0.00182489	0.001824888
714	-61.3526	-61.3507	-0.00182489	0.001824888
715	-62.4921	-62.4893	-0.00281258	0.002812581
716	-63.4848	-63.4815	-0.00321578	0.00321578
717	-61.3512	-61.3494	-0.00183099	0.001830993
718	-61.3512	-61.3494	-0.00183099	0.001830993
719	-61.3512	-61.3494	-0.00183099	0.001830993
720	-61.3894	-61.3873	-0.00204899	0.002048992
721	-61.3578	-61.3559	-0.00197203	0.001972026
722	-61.3718	-61.37	-0.00176823	0.001768228
723	-61.3718	-61.37	-0.00176823	0.001768228
724	-61.3718	-61.37	-0.00176823	0.001768228
725	-61.6765	-61.6742	-0.00235344	0.002353435
726	-61.6765	-61.6742	-0.00235344	0.002353435
727	-61.6765	-61.6742	-0.00235344	0.002353435
728	-61.4354	-61.4333	-0.00212152	0.002121516
729	-62.3777	-62.3749	-0.00275903	0.002759026
730	-61.8062	-61.8048	-0.00142384	0.001423837
731	-61.9387	-61.9362	-0.00252744	0.002527444
732	-61.3666	-61.3648	-0.00178051	0.001780511
733	-61.379	-61.377	-0.0020282	0.002028199
734	-61.4572	-61.455	-0.00214951	0.002149515
735	-61.3529	-61.3511	-0.00182331	0.001823311
736	-61.7109	-61.7085	-0.00237889	0.002378894
737	-61.7109	-61.7085	-0.00237889	0.002378894
738	-61.4757	-61.4741	-0.00162969	0.001629691
739	-62.0598	-62.0585	-0.00132362	0.001323619
740	-61.3878	-61.3858	-0.00204604	0.002046044
741	-62.6242	-62.6213	-0.00287197	0.002871968
742	-62.1021	-62.0994	-0.00261965	0.002619646
743	-61.3477	-61.3458	-0.00192328	0.001923282
744	-61.3589	-61.3571	-0.00180177	0.001801773
745	-61.7149	-61.7126	-0.00238183	0.002381834
746	-61.44	-61.4379	-0.00212772	0.002127718
747	-61.7826	-61.7812	-0.00143474	0.001434745
748	-61.7173	-61.7159	-0.00146688	0.001466877
749	-61.7173	-61.7159	-0.00146688	0.001466877
750	-61.7173	-61.7159	-0.00146688	0.001466877
751	-61.3797	-61.3777	-0.00202964	0.002029641
752	-61.3797	-61.3777	-0.00202964	0.002029641
753	-62.2914	-62.2902	-0.00125029	0.001250288
754	-61.3696	-61.3676	-0.00200623	0.002006227
755	-61.3455	-61.3436	-0.00188587	0.001885866
756	-61.3544	-61.3524	-0.00195906	0.001959057
757	-61.3509	-61.349	-0.00194331	0.001943312
758	-61.4428	-61.4411	-0.00166312	0.001663123
759	-61.4428	-61.4411	-0.00166312	0.001663123
760	-61.4772	-61.4756	-0.00162831	0.001628314
761	-61.4246	-61.423	-0.00168424	0.001684239
762	-61.8243	-61.8229	-0.0014157	0.001415703
763	-61.6867	-61.6852	-0.00148312	0.001483125
764	-61.6523	-61.6508	-0.00150243	0.001502427
765	-61.742	-61.7406	-0.00145435	0.001454348
766	-61.3651	-61.3633	-0.00178418	0.001784179
767	-63.4566	-63.4534	-0.00320539	0.003205392
768	-63.5748	-63.5716	-0.00324867	0.003248669
769	-63.5748	-63.5716	-0.00324867	0.003248669
770	-61.3473	-61.3454	-0.00185549	0.001855488
771	-61.3473	-61.3454	-0.00185549	0.001855488
772	-61.3473	-61.3454	-0.00185549	0.001855488
773	-61.3473	-61.3454	-0.00185549	0.001855488
774	-61.35	-61.3481	-0.00193852	0.00193852
775	-62.8002	-62.7972	-0.00294771	0.002947712
776	-61.3816	-61.3798	-0.00174846	0.001748461
777	-62.5559	-62.5547	-0.00117976	0.001179757
778	-62.5559	-62.5547	-0.00117976	0.001179757
779	-61.9227	-61.9213	-0.00137445	0.001374445
780	-61.494	-61.4923	-0.00161318	0.001613183
781	-62.4379	-62.4351	-0.00278746	0.002787462
782	-62.9991	-62.9961	-0.00302945	0.003029452
783	-62.0132	-62.0106	-0.0025706	0.002570599
784	-62.0132	-62.0106	-0.0025706	0.002570599
785	-62.1117	-62.1091	-0.00262482	0.002624819
786	-61.3526	-61.3507	-0.00195159	0.001951592
787	-62.7214	-62.7185	-0.00291426	0.002914262
788	-62.0936	-62.0923	-0.00131204	0.001312045
789	-61.3883	-61.3862	-0.00204691	0.002046907
790	-61.3883	-61.3862	-0.00204691	0.002046907
791	-61.3883	-61.3862	-0.00204691	0.002046907
792	-61.3883	-61.3862	-0.00204691	0.002046907
793	-61.3883	-61.3862	-0.00204691	0.002046907
794	-62.7643	-62.7632	-0.0011312	0.001131202
795	-61.9897	-61.9884	-0.00134875	0.00134875
796	-61.3624	-61.3604	-0.00198669	0.001986687
797	-62.2797	-62.2784	-0.0012537	0.001253698
798	-62.4419	-62.4391	-0.00278933	0.002789325
799	-61.3469	-61.345	-0.0019159	0.0019159
800	-61.3469	-61.345	-0.0019159	0.0019159
801	-61.3498	-61.348	-0.00183835	0.001838354
802	-61.3498	-61.348	-0.00183835	0.001838354
803	-61.3498	-61.348	-0.00183835	0.001838354
804	-61.5347	-61.5325	-0.00223324	0.002233236
805	-61.5347	-61.5325	-0.00223324	0.002233236
806	-61.5347	-61.5325	-0.00223324	0.002233236
807	-61.5347	-61.5325	-0.00223324	0.002233236
808	-62.1727	-62.17	-0.002657	0.002657002
809	-64.3548	-64.3513	-0.00351751	0.003517509
810	-61.3466	-61.3448	-0.0018618	0.001861804
811	-61.3466	-61.3448	-0.0018618	0.001861804
812	-61.4936	-61.492	-0.00161351	0.001613513
813	-62.5106	-62.5078	-0.00282107	0.002821065
814	-61.6399	-61.6376	-0.00232497	0.002324972
815	-62.9459	-62.9429	-0.00300796	0.003007963
816	-62.9459	-62.9429	-0.00300796	0.003007963
817	-62.0354	-62.034	-0.00133219	0.00133219
818	-61.8572	-61.8547	-0.00247756	0.002477563
819	-61.5073	-61.5051	-0.00220579	0.002205786
820	-61.5073	-61.5051	-0.00220579	0.002205786
821	-61.4571	-61.455	-0.0021495	0.002149495
822	-61.3573	-61.3555	-0.00180691	0.001806905
823	-62.2469	-62.2442	-0.00269497	0.002694972
824	-62.888	-62.885	-0.00298427	0.002984271
825	-61.4251	-61.423	-0.00210714	0.002107145
826	-61.9002	-61.8988	-0.00138347	0.001383473
827	-61.9002	-61.8988	-0.00138347	0.001383473
828	-62.4903	-62.4891	-0.0011962	0.001196198
829	-63.1806	-63.1795	-0.00104752	0.001047522
830	-61.3941	-61.3923	-0.00172688	0.001726883
831	-61.3471	-61.3452	-0.0018575	0.001857497
832	-61.3471	-61.3452	-0.0018575	0.001857497
833	-61.9047	-61.9022	-0.00250698	0.00250698
834	-61.5533	-61.5517	-0.00156617	0.001566172
835	-61.7218	-61.7194	-0.00238679	0.00238679
836	-61.7218	-61.7194	-0.00238679	0.00238679
837	-61.7218	-61.7194	-0.00238679	0.00238679
838	-61.6653	-61.6638	-0.00149497	0.001494975
839	-61.756	-61.7536	-0.00241088	0.002410881
840	-61.756	-61.7536	-0.00241088	0.002410881
841	-61.4179	-61.4158	-0.00209657	0.002096574
842	-61.3515	-61.3497	-0.00182964	0.001829638
843	-61.5439	-61.5416	-0.00224201	0.002242013
844	-61.5439	-61.5416	-0.00224201	0.002242013
845	-61.3467	-61.3449	-0.00186069	0.001860695
846	-61.3467	-61.3449	-0.00186069	0.001860695
847	-61.3467	-61.3449	-0.00186069	0.001860695
848	-61.3467	-61.3449	-0.00186069	0.001860695
849	-61.4352	-61.4335	-0.00167166	0.001671662
850	-61.3908	-61.3888	-0.00205177	0.002051765
851	-61.3908	-61.3888	-0.00205177	0.002051765
852	-61.3462	-61.3443	-0.0018674	0.001867403
853	-61.474	-61.4724	-0.00163129	0.001631293
854	-62.0979	-62.0953	-0.00261738	0.002617383
855	-62.5166	-62.5138	-0.0028238	0.002823805
856	-67.42	-67.4156	-0.00441942	0.004419421
857	-65.2264	-65.2226	-0.00379323	0.003793235
858	-61.3999	-61.3979	-0.00206796	0.002067955
859	-61.3999	-61.3979	-0.00206796	0.002067955
860	-62.0645	-62.0619	-0.0025992	0.002599196
861	-63.4009	-63.3999	-0.00100868	0.001008678
862	-61.3508	-61.3489	-0.00194262	0.001942624
863	-62.9217	-62.9206	-0.00109774	0.001097744
864	-61.3773	-61.3756	-0.00175668	0.001756681
865	-61.3517	-61.3499	-0.0018286	0.001828601
866	-63.1101	-63.107	-0.00307353	0.003073534
867	-63.1101	-63.107	-0.00307353	0.003073534
868	-61.3923	-61.3906	-0.00172972	0.001729723
869	-61.5294	-61.5279	-0.00158403	0.001584029
870	-61.4196	-61.4179	-0.00169054	0.00169054
871	-61.4196	-61.4179	-0.00169054	0.00169054
872	-61.4196	-61.4179	-0.00169054	0.00169054
873	-61.4196	-61.4179	-0.00169054	0.00169054
874	-61.4918	-61.4897	-0.00218944	0.002189435
875	-61.4607	-61.4586	-0.00215384	0.002153844
876	-61.3575	-61.3555	-0.00197071	0.001970707
877	-61.3495	-61.3476	-0.00193535	0.001935349
878	-61.4265	-61.4244	-0.00210921	0.002109207
879	-61.454	-61.4524	-0.00165112	0.001651115
880	-61.4824	-61.4802	-0.00217906	0.002179058
881	-61.4426	-61.4405	-0.00213113	0.002131133
882	-61.3521	-61.3501	-0.00194904	0.001949036
883	-61.3521	-61.3501	-0.00194904	0.001949036
884	-61.7736	-61.7712	-0.00242294	0.00242294
885	-62.3936	-62.3909	-0.00276663	0.002766631
886	-62.3936	-62.3909	-0.00276663	0.002766631
887	-61.81	-61.8076	-0.00244723	0.002447228
888	-66.1077	-66.1036	-0.00405407	0.004054066
889	-66.1077	-66.1036	-0.00405407	0.004054066
890	-67.3942	-67.3898	-0.00441244	0.004412439
891	-66.0344	-66.0304	-0.00403293	0.004032934
892	-61.361	-61.359	-0.00198248	0.001982477
893	-61.3747	-61.3727	-0.00201866	0.002018659
894	-61.5468	-61.5445	-0.00224475	0.002244749
895	-61.6883	-61.6869	-0.00148223	0.001482225
896	-62.351	-62.3498	-0.00123334	0.001233341
897	-61.4735	-61.4713	-0.00216891	0.002168911
898	-61.4735	-61.4713	-0.00216891	0.002168911
899	-61.376	-61.3742	-0.00175938	0.001759385
900	-61.6124	-61.6109	-0.00152642	0.001526416
901	-61.4806	-61.479	-0.00162516	0.001625162
902	-61.4806	-61.479	-0.00162516	0.001625162
903	-62.8638	-62.8627	-0.00110977	0.001109767
904	-62.8638	-62.8627	-0.00110977	0.001109767
905	-61.9672	-61.9658	-0.0013572	0.001357201
906	-61.9672	-61.9658	-0.0013572	0.001357201
907	-65.2883	-65.2875	-0.000765448	0.0007654481
908	-67.5971	-67.5965	-0.000579765	0.0005797649
909	-62.811	-62.8099	-0.00112103	0.001121025
910	-62.2111	-62.2098	-0.00127427	0.001274266
911	-62.9911	-62.9881	-0.00302624	0.003026244
912	-62.9911	-62.9881	-0.00302624	0.003026244
913	-61.5828	-61.5813	-0.00154561	0.001545608
914	-63.4418	-63.4408	-0.00100182	0.001001823
915	-63.4418	-63.4408	-0.00100182	0.001001823
916	-62.5094	-62.5082	-0.00119135	0.001191351
917	-61.6487	-61.6472	-0.0015045	0.001504499
918	-61.7431	-61.7417	-0.00145381	0.001453809
919	-61.452	-61.4498	-0.00214311	0.002143111
920	-62.1654	-62.1642	-0.00128852	0.001288523
921	-61.3975	-61.3954	-0.00206376	0.002063755
922	-61.4302	-61.4281	-0.00211436	0.002114357
923	-61.3686	-61.3668	-0.00177564	0.001775642
924	-63.5021	-63.4989	-0.00322214	0.003222142
925	-61.4362	-61.4346	-0.00167049	0.001670492
926	-64.0739	-64.0705	-0.00342362	0.003423618
927	-64.0739	-64.0705	-0.00342362	0.003423618
928	-61.9562	-61.9536	-0.00253774	0.002537741
929	-61.7865	-61.7851	-0.00143293	0.001432926
930	-61.9279	-61.9265	-0.00137237	0.001372369
931	-61.5076	-61.5053	-0.00220608	0.002206079
932	-62.3725	-62.3698	-0.00275656	0.002756564
933	-63.2006	-63.1975	-0.00310877	0.003108773
934	-63.2006	-63.1975	-0.00310877	0.003108773
935	-61.4387	-61.4366	-0.00212598	0.002125975
936	-61.4387	-61.4366	-0.00212598	0.002125975
937	-61.3455	-61.3436	-0.00188392	0.001883919
938	-62.3897	-62.3885	-0.0012227	0.001222702
939	-61.3455	-61.3436	-0.00188141	0.001881405
940	-61.3455	-61.3436	-0.00188141	0.001881405
941	-61.3455	-61.3436	-0.00188141	0.001881405
942	-61.3455	-61.3436	-0.00188141	0.001881405
943	-61.6041	-61.6018	-0.00229567	0.002295665
944	-61.407	-61.4053	-0.00170745	0.001707447
945	-61.4362	-61.4341	-0.00212266	0.002122661
946	-61.4362	-61.4341	-0.00212266	0.002122661
947	-61.804	-61.8025	-0.00142486	0.00142486
948	-61.4021	-61.4004	-0.00171452	0.001714523
949	-62.2146	-62.2133	-0.00127319	0.001273187
950	-61.5242	-61.5226	-0.00158813	0.001588134
951	-61.5242	-61.5226	-0.00158813	0.001588134
952	-62.821	-62.8181	-0.00295646	0.002956462
953	-61.8719	-61.8694	-0.00248679	0.002486795
954	-61.3566	-61.3548	-0.00180931	0.001809308
955	-61.5324	-61.5309	-0.00158172	0.001581717
956	-61.5324	-61.5309	-0.00158172	0.001581717
957	-61.5324	-61.5309	-0.00158172	0.001581717
958	-61.3649	-61.3631	-0.00178468	0.001784679
959	-61.3649	-61.3631	-0.00178468	0.001784679
960	-61.3649	-61.3631	-0.00178468	0.001784679
961	-61.4336	-61.4315	-0.00211909	0.002119094
962	-61.4336	-61.4315	-0.00211909	0.002119094
963	-61.4327	-61.4305	-0.00211778	0.002117776
964	-61.4327	-61.4305	-0.00211778	0.002117776
965	-61.4327	-61.4305	-0.00211778	0.002117776
966	-61.5769	-61.5753	-0.00154962	0.001549625
967	-61.5769	-61.5753	-0.00154962	0.001549625
968	-61.8045	-61.8031	-0.00142459	0.001424594
969	-61.8902	-61.8877	-0.00249812	0.002498115
970	-61.8961	-61.8936	-0.00250173	0.002501732
971	-61.6289	-61.6265	-0.00231613	0.002316127
972	-61.3958	-61.3941	-0.00172408	0.001724078
973	-62.618	-62.6152	-0.00286926	0.00286926
974	-61.89	-61.8886	-0.00138762	0.001387625
975	-61.5644	-61.5622	-0.00226104	0.002261044
976	-61.4615	-61.4594	-0.00215482	0.002154824
977	-62.3562	-62.3534	-0.00274871	0.002748708
978	-61.661	-61.6586	-0.00234153	0.002341532
979	-62.7831	-62.7802	-0.00294054	0.002940542
980	-62.0903	-62.0877	-0.00261329	0.002613287
981	-62.0903	-62.0877	-0.00261329	0.002613287
982	-61.603	-61.6015	-0.00153238	0.00153238
983	-61.416	-61.4139	-0.0020938	0.002093797
984	-61.4227	-61.421	-0.0016867	0.001686696
985	-61.4227	-61.421	-0.0016867	0.001686696
986	-61.4227	-61.421	-0.0016867	0.001686696
987	-61.4227	-61.421	-0.0016867	0.001686696
988	-61.3738	-61.3718	-0.0020165	0.002016499
989	-62.7043	-62.7014	-0.0029069	0.002906899
990	-61.6703	-61.6688	-0.00149218	0.001492175
