Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
7510	-415.177	-413.607	-1.56993	198399.9	3.345985	7.502337	15.51728	0.183233	0.287766	0.374122	0.507891	0.219334	0.164788	0.4922	0.123679	0.997148	0.99927	1.00073	1.00286	2.143804
7520	-426.414	-422.135	-4.27848	366346.1	2.447379	2.556608	14.08681	0.264966	0.428531	0.554561	0.720751	0.359129	0.224544	0.408944	0.00738256	0.997901	0.999463	1.00054	1.0021	2.389007
7530	-433.796	-423.824	-9.97157	323890.4	5.764885	7.687749	14.04706	0.283523	0.393989	0.4769	0.596715	0.503424	0.116409	0.013966	0.366201	0.997767	0.999429	1.00057	1.00223	2.734836
7540	-443.399	-424.409	-18.9903	908280.3	6.413021	6.393349	9.185809	0.339492	0.457951	0.54343	0.661784	0.401338	0.268927	0.27083	0.0589049	0.998667	0.999659	1.00034	1.00133	3.750907
7550	-428.141	-415.934	-12.2076	585699.9	7.24302	8.493282	10.65044	0.318457	0.42474	0.502465	0.613355	0.0840136	0.381924	0.261429	0.272634	0.99834	0.999575	1.00042	1.00166	3.001623
7560	-414.432	-406.831	-7.60104	847045	4.5283	6.378584	12.8561	0.261499	0.379759	0.470421	0.601608	0.117427	0.0652638	0.445211	0.372098	0.998619	0.999647	1.00035	1.00138	2.614714
7570	-427.222	-409.325	-17.8977	914643.4	6.788592	6.653633	9.38543	0.346258	0.462707	0.546362	0.662153	0.294841	0.490291	0.121176	0.0936908	0.998671	0.99966	1.00034	1.00133	3.619278
7580	-416.242	-409.327	-6.91483	54694.5	3.957616	6.187027	12.00771	0.238904	0.357402	0.450225	0.586326	0.363894	0.209445	0.0535683	0.373092	0.99457	0.998607	1.00138	1.00544	2.575164
7590	-415.015	-406.179	-8.83604	596473.2	5.725472	7.219845	12.79837	0.292374	0.405763	0.490362	0.611522	0.306652	0.368853	0.318756	0.00573925	0.998355	0.999579	1.00042	1.00165	2.696375
7600	-425.921	-424.371	-1.55007	737504.2	7.319696	20.22016	22.61824	0.182406	0.250513	0.30427	0.389383	0.0411953	0.170979	0.742589	0.0452368	0.99852	0.999622	1.00038	1.00148	1.88305
7610	-415.144	-408.068	-7.07626	58031.5	6.013369	12.13477	12.56154	0.220305	0.309085	0.378383	0.484587	0.14218	0.479622	0.0100146	0.368184	0.994728	0.998647	1.00134	1.00528	2.520402
7620	-419.455	-410.618	-8.83706	387609.8	18.44427	29.01302	11.43126	0.306799	0.369291	0.414533	0.481988	0.0413109	0.350212	0.600018	0.00845911	0.997959	0.999478	1.00052	1.00204	2.414832
7630	-423.624	-415.718	-7.90577	69859.09	16.07505	22.22714	14.30407	0.326746	0.397205	0.447967	0.522785	0.199814	0.240563	0.34708	0.212543	0.995195	0.998768	1.00122	1.00481	2.405789
7640	-440.503	-422.029	-18.4738	234284.6	33.28502	31.75423	10.60464	0.434137	0.491638	0.531392	0.588501	0.494062	0.139967	0.258863	0.107108	0.997375	0.999328	1.00067	1.00263	3.128017
7650	-429.189	-413.478	-15.7103	901941.8	40.44241	48.12592	12.36737	0.391577	0.440283	0.474344	0.524123	0.832816	0.0705282	0.0680029	0.0286532	0.998662	0.999658	1.00034	1.00134	2.650274
7660	-418.171	-405.865	-12.3058	680236.2	23.44305	32.53477	12.79545	0.340468	0.399697	0.441937	0.504271	0.00966165	0.245895	0.253849	0.490595	0.998459	0.999606	1.00039	1.00154	2.631305
7670	-422.882	-408.577	-14.3048	988344.3	18.70535	29.47195	14.06715	0.306986	0.369034	0.413939	0.480898	0.0290217	0.251696	0.403988	0.315294	0.998722	0.999673	1.00033	1.00128	2.795188
7680	-425.319	-412.888	-12.4306	717991.8	15.5777	17.52582	8.173877	0.366714	0.44429	0.499303	0.578701	0.195676	0.529219	0.229716	0.0453898	0.9985	0.999616	1.00038	1.0015	2.717989
7690	-410.981	-405.902	-5.07901	155599.1	11.28356	14.12549	14.99759	0.330125	0.416018	0.478115	0.56837	0.328926	0.323239	0.0392601	0.308575	0.996779	0.999175	1.00082	1.00322	2.286955
7700	-425.313	-415.149	-10.1633	702498.5	13.61879	15.93117	8.134583	0.352484	0.433687	0.491682	0.575562	0.230436	0.368508	0.202328	0.198728	0.998484	0.999612	1.00039	1.00152	2.477497
7710	-427.405	-416.367	-11.0379	504730.5	17.48583	12.18961	8.586911	0.47207	0.55653	0.613713	0.692093	0.459157	0.041961	0.487388	0.011494	0.998211	0.999542	1.00046	1.00179	2.644807
7720	-418.492	-409.406	-9.08596	982928.6	14.91822	25.08165	13.03126	0.286402	0.352961	0.40174	0.474923	0.176418	0.144394	0.379326	0.299862	0.998718	0.999672	1.00033	1.00128	2.501845
7730	-420.862	-411.449	-9.41283	115842.9	7.855473	6.718703	12.10389	0.380763	0.495257	0.57573	0.685424	0.16299	0.783558	0.0357421	0.0177101	0.996268	0.999044	1.00095	1.00374	2.744647
7740	-423.552	-410.888	-12.6637	554055.8	11.42417	12.97904	8.573597	0.349427	0.438145	0.501679	0.592969	0.181892	0.26855	0.0513368	0.498221	0.998293	0.999563	1.00044	1.00171	2.894379
7750	-422.485	-412.019	-10.4654	35681.76	7.91057	10.94174	12.08208	0.294091	0.389832	0.460774	0.564576	0.155512	0.184878	0.0412111	0.6184	0.993279	0.998273	1.00171	1.00674	2.796743
7760	-429.783	-417.009	-12.774	629489.3	14.23726	23.05838	11.89419	0.291581	0.360783	0.411451	0.487223	0.12561	0.105979	0.251636	0.516775	0.998398	0.99959	1.00041	1.0016	2.839637
7770	-419.892	-412.786	-7.10622	278299.6	16.55103	23.41378	13.02842	0.323432	0.392288	0.441936	0.515272	0.229156	0.030175	0.477859	0.26281	0.997592	0.999384	1.00061	1.00241	2.350195
7780	-434.476	-418.127	-16.3488	863137.3	13.31084	14.65031	8.081522	0.363488	0.4474	0.507034	0.592665	0.372544	0.605371	0.0110886	0.0109964	0.998632	0.99965	1.00035	1.00137	3.2534
7790	-427.74	-415.769	-11.9708	188943.4	8.918992	11.69805	10.34376	0.309671	0.402846	0.471141	0.570593	0.206544	0.334452	0.157563	0.301441	0.997077	0.999252	1.00075	1.00293	2.933253
7800	-427.069	-415.408	-11.6614	627842.5	9.123145	11.4886	12.63187	0.318268	0.412128	0.480588	0.579793	0.423117	0.101951	0.172814	0.302118	0.998396	0.99959	1.00041	1.0016	2.863318
7810	-417.124	-408.088	-9.03593	247449.1	5.191184	6.474935	7.708064	0.288437	0.406718	0.495348	0.621624	0.436941	0.0807736	0.370932	0.111353	0.997446	0.999346	1.00065	1.00256	2.480831
7820	-417.761	-412.523	-5.23809	384520.3	4.284955	6.237543	15.46993	0.25353	0.372473	0.464352	0.597792	0.213696	0.0433702	0.699056	0.0438783	0.997951	0.999476	1.00052	1.00205	2.383681
7830	-426.587	-422.635	-3.95225	319724.3	4.136048	4.119737	11.48024	0.309241	0.449194	0.552487	0.692259	0.0377865	0.643349	0.310326	0.00853848	0.997753	0.999425	1.00057	1.00225	2.331938
7840	-428.461	-414.78	-13.681	166161	10.5013	10.15873	8.295483	0.376002	0.473361	0.542142	0.638732	0.103203	0.566601	0.244994	0.0852016	0.996883	0.999202	1.00079	1.00312	3.034694
7850	-417.233	-410.62	-6.61361	764984	8.836262	7.430658	12.90999	0.391948	0.501432	0.577956	0.68256	0.754811	0.00817179	0.0667983	0.170219	0.998547	0.999628	1.00037	1.00145	2.495653
7860	-418.793	-407.694	-11.0991	42902.58	8.527697	8.607867	16.92553	0.355425	0.460356	0.535329	0.640512	0.0532682	0.682089	0.126229	0.138413	0.99387	0.998426	1.00156	1.00614	2.64402
7870	-436.602	-427.532	-9.06993	665624.2	19.96078	24.15522	13.41258	0.36263	0.430053	0.477859	0.54755	0.481126	0.195217	0.00151043	0.322146	0.998442	0.999602	1.0004	1.00156	2.46411
7880	-425.811	-411.672	-14.1383	2606.487	19.84228	24.50673	13.98323	0.358162	0.425239	0.472876	0.542447	0.250379	0.43981	0.000148361	0.309662	0.975213	0.993532	1.00625	1.02501	2.814512
7890	-426.07	-415.176	-10.8933	244002.3	17.42783	16.94571	15.67531	0.402202	0.479674	0.533791	0.610843	0.103873	0.656685	0.000116896	0.239326	0.997428	0.999342	1.00066	1.00257	2.58621
7900	-435.458	-415.547	-19.9113	135958.8	19.92818	25.72112	7.470713	0.349267	0.415048	0.461912	0.530624	0.0563651	0.471541	0.000909375	0.471184	0.996555	0.999117	1.00088	1.00345	3.428701
7910	-430.664	-415.319	-15.3458	422233.6	24.09868	36.72022	11.05247	0.322386	0.378508	0.418738	0.478529	0.0376809	0.39734	0.125791	0.439188	0.998045	0.9995	1.0005	1.00196	2.871832
7920	-437.682	-417.691	-19.9906	105800	11.96596	20.16486	7.111682	0.27753	0.350775	0.404954	0.486302	0.139052	0.116851	0.600373	0.143724	0.996095	0.998999	1.001	1.00391	3.584582
7930	-430.917	-412.224	-18.6933	128687.2	4.755508	5.694139	7.675254	0.289688	0.413965	0.507113	0.638445	0.300574	0.372827	0.233524	0.0930752	0.996459	0.999093	1.0009	1.00355	3.748053
7940	-426.351	-411.478	-14.8723	784636.1	4.596904	4.699432	8.42798	0.312626	0.446102	0.544353	0.678766	0.388883	0.396945	0.103113	0.11106	0.998565	0.999633	1.00037	1.00144	3.32207
7950	-434.066	-420.072	-13.9939	409289.8	4.161336	7.037919	7.917075	0.230075	0.342119	0.430346	0.561588	0.13057	0.424123	0.26875	0.176557	0.998014	0.999492	1.00051	1.00199	3.153711
7960	-435.724	-413.785	-21.939	1211.252	1.570314	2.389108	7.679449	0.195987	0.356695	0.492281	0.680247	0.23415	0.224848	0.355809	0.185193	0.963717	0.990437	1.00909	1.03675	4.255399
7970	-433.934	-414.576	-19.358	509740.9	4.473934	2.490806	8.390353	0.405221	0.564072	0.67158	0.801555	0.658896	0.125089	0.187849	0.0281656	0.99822	0.999545	1.00045	1.00178	3.882685
7980	-431.023	-413.028	-17.9948	833129.4	4.49978	4.127424	7.299279	0.328314	0.467814	0.56915	0.704798	0.26518	0.576841	0.135012	0.0229667	0.998608	0.999644	1.00036	1.00139	3.653611
7990	-427.295	-411.631	-15.6635	916000.3	2.244396	2.918317	8.873782	0.232318	0.387144	0.511032	0.681331	0.314066	0.0778563	0.483437	0.12464	0.998672	0.99966	1.00034	1.00133	3.472558
8000	-434.308	-423.148	-11.1607	441098.1	3.348889	3.22397	12.88516	0.298811	0.4511	0.564469	0.714762	0.346783	0.321803	0.167832	0.163582	0.998087	0.999511	1.00049	1.00191	2.924044
8010	-439.36	-426.319	-13.0405	441098.1	2.674126	2.719844	12.7216	0.274714	0.435408	0.557916	0.719595	0.190034	0.336523	0.173772	0.299671	0.998087	0.999511	1.00049	1.00191	3.088105
8020	-422.557	-411.914	-10.6433	62071.93	3.607439	5.113793	11.30967	0.248013	0.376028	0.475819	0.619136	0.0984418	0.319417	0.154444	0.427697	0.994903	0.998692	1.0013	1.00511	2.913949
8030	-422.047	-414.251	-7.79599	52230.66	3.038479	2.510671	9.485175	0.312472	0.477273	0.598092	0.751995	0.10294	0.727958	0.0701593	0.0989436	0.994444	0.998574	1.00142	1.00557	2.634112
8040	-420.552	-409.967	-10.5842	680440.8	4.639196	3.511106	10.83897	0.361248	0.507219	0.61032	0.743489	0.209077	0.583866	0.157633	0.0494237	0.998459	0.999606	1.00039	1.00154	2.919575
8050	-426.905	-418.938	-7.96655	603107.3	11.13819	10.06835	11.98172	0.392746	0.489683	0.557565	0.652207	0.0947859	0.332298	0.11767	0.455246	0.998364	0.999581	1.00042	1.00164	2.57067
8060	-428.679	-412.049	-16.6292	464312.9	23.31159	14.24464	11.3635	0.515552	0.591055	0.641492	0.710334	0.498175	0.339902	0.105949	0.0559739	0.998135	0.999523	1.00048	1.00187	3.186006
8070	-442.252	-420.477	-21.7749	729623.4	11.50597	11.9961	11.2184	0.366565	0.457789	0.522557	0.614651	0.320622	0.0185056	0.385711	0.275161	0.998512	0.99962	1.00038	1.00149	3.775961
8080	-448.69	-428.189	-20.5013	621054.5	21.61816	14.76854	6.761148	0.487944	0.564663	0.616448	0.68782	0.84274	0.00259405	0.112825	0.0418407	0.998388	0.999588	1.00041	1.00161	3.546687
8090	-447.597	-429.171	-18.4258	973959.4	8.610619	7.66493	13.30488	0.37953	0.488374	0.565013	0.670576	0.433375	0.214079	0.0573866	0.295159	0.998712	0.999671	1.00033	1.00129	3.378123
8100	-426.113	-418.339	-7.77378	877280.2	7.857371	8.362258	12.66065	0.340701	0.447283	0.524124	0.63247	0.250962	0.393297	0.0301567	0.325584	0.998643	0.999653	1.00035	1.00136	2.589917
8110	-428.099	-415.943	-12.156	773558.7	15.23713	21.64074	11.12443	0.319299	0.390633	0.442219	0.518427	0.25624	0.199499	0.45739	0.0868704	0.998555	0.99963	1.00037	1.00145	2.799687
8120	-441.93	-420.164	-21.7652	198297.4	13.68259	19.56188	7.091255	0.313529	0.388138	0.442324	0.522381	0.0546774	0.202048	0.476372	0.266903	0.997147	0.999269	1.00073	1.00286	3.816645
8130	-435.499	-426.035	-9.46323	436820.6	8.751166	10.78507	14.47512	0.320025	0.416386	0.486638	0.588068	0.230859	0.261177	0.131583	0.376382	0.998077	0.999508	1.00049	1.00192	2.639336
8140	-434.668	-421.636	-13.0328	26265.5	5.43379	5.856116	9.709356	0.315287	0.438261	0.528569	0.654327	0.258134	0.0856377	0.470374	0.185855	0.992168	0.997986	1.00199	1.00785	3.128303
8150	-434.138	-415.446	-18.6922	214963.8	4.392498	7.198368	9.743551	0.237247	0.348775	0.435944	0.565128	0.232405	0.0983812	0.19075	0.478464	0.99726	0.999298	1.0007	1.00274	3.706271
8160	-438.206	-417.395	-20.8115	138505.2	11.15953	8.416175	9.542706	0.428482	0.530323	0.600235	0.695261	0.612339	0.175576	0.0186087	0.193477	0.996587	0.999126	1.00087	1.00342	3.854875
8170	-431.38	-414.314	-17.0663	360935.5	15.54345	10.25476	6.989389	0.476434	0.566693	0.627505	0.709874	0.181418	0.586485	0.204984	0.027113	0.997885	0.999459	1.00054	1.00212	3.241127
8180	-420.709	-407.614	-13.0948	308469.6	15.50537	14.84565	13.03226	0.399551	0.481671	0.539086	0.620478	0.0681271	0.649047	0.189198	0.0936277	0.997712	0.999415	1.00058	1.00229	2.883479
8190	-427.825	-411.723	-16.1014	987065.8	17.00906	23.13122	7.769146	0.332343	0.401522	0.451216	0.524358	0.0457437	0.199659	0.258229	0.496369	0.998721	0.999673	1.00033	1.00128	3.036207
8200	-426.068	-410.673	-15.3948	336443.8	27.33493	27.0673	11.262	0.418267	0.480708	0.524085	0.586429	0.176266	0.244317	0.0452846	0.534133	0.997809	0.999439	1.00056	1.00219	2.931045
8210	-422.07	-413.237	-8.83266	51447.86	18.66684	21.66246	12.60749	0.368496	0.439135	0.489135	0.561695	0.325344	0.547996	0.118088	0.00857158	0.994402	0.998563	1.00143	1.00561	2.483422
8220	-423.366	-415.687	-7.67937	863938	26.27579	29.92346	12.16003	0.386347	0.447045	0.489662	0.551594	0.0333264	0.65606	0.128947	0.181666	0.998633	0.99965	1.00035	1.00137	2.258746
8230	-414.919	-407.817	-7.10131	634517.9	18.2426	32.61698	11.48909	0.282028	0.341016	0.384095	0.44899	0.428842	0.199816	0.0421701	0.329171	0.998405	0.999592	1.00041	1.0016	2.235472
8240	-412.616	-403.65	-8.96631	500725.2	6.427269	6.96684	12.28163	0.32505	0.439946	0.523682	0.641221	0.433562	0.122258	0.386481	0.0576987	0.998204	0.999541	1.00046	1.0018	2.714453
8250	-416.048	-403.695	-12.3537	627447	5.83501	8.210038	10.74086	0.275384	0.382793	0.463833	0.581944	0.00251817	0.113731	0.777273	0.106478	0.998396	0.99959	1.00041	1.00161	3.029992
8260	-419.81	-405.089	-14.7212	326940.9	16.67772	19.16527	10.14681	0.365536	0.440169	0.493098	0.56973	0.250689	0.369659	0.0406742	0.338977	0.997778	0.999431	1.00057	1.00222	3.052558
8270	-433.386	-414.036	-19.35	7568.439	12.68043	17.50165	13.70211	0.316954	0.395307	0.452202	0.535917	0.217719	0.23593	0.472805	0.0735466	0.985427	0.99623	1.00369	1.01465	3.311197
8280	-431.928	-416.213	-15.7148	522537.7	10.8079	13.58315	8.608485	0.327255	0.414626	0.477916	0.569885	0.0350303	0.778134	0.113077	0.0737594	0.998242	0.99955	1.00045	1.00176	3.251971
8290	-416.078	-403.051	-13.0271	143109.9	5.981017	9.810511	10.65782	0.251921	0.350965	0.426787	0.539841	0.0295481	0.153656	0.317948	0.498848	0.996642	0.99914	1.00086	1.00336	3.077921
8300	-424.792	-411.701	-13.0911	836565.3	5.908524	10.38868	9.193624	0.24048	0.336618	0.410784	0.52241	0.0168107	0.337024	0.48186	0.164305	0.998611	0.999645	1.00035	1.00139	3.070972
8310	-427.076	-411.211	-15.8657	278168.8	6.03971	8.726506	7.823899	0.272853	0.377568	0.456642	0.572436	0.0732648	0.105599	0.28582	0.535316	0.997591	0.999383	1.00061	1.00241	3.337364
8320	-426.192	-408.847	-17.3452	602363.3	16.19342	18.30712	9.512805	0.36753	0.443625	0.497554	0.575474	0.00177098	0.169177	0.416757	0.412295	0.998363	0.999581	1.00042	1.00164	3.335461
8330	-432.364	-416.727	-15.6368	158923.3	12.79719	17.18102	8.182808	0.322657	0.401626	0.458816	0.542725	0.226726	0.582477	0.109917	0.080881	0.996813	0.999184	1.00081	1.00319	3.149223
8340	-418.163	-409.207	-8.95661	477544.2	6.339567	8.133336	12.7302	0.295277	0.403433	0.483842	0.599664	0.0218979	0.0181486	0.6874	0.272553	0.998161	0.99953	1.00047	1.00184	2.695512
8350	-424.397	-410.349	-14.0475	519861.9	6.242627	7.620582	9.829151	0.302841	0.413894	0.496063	0.613472	0.1335	0.3487	0.270592	0.247207	0.998238	0.999549	1.00045	1.00176	3.205956
8360	-434.983	-415.676	-19.3073	189877.4	7.166059	9.449704	9.005819	0.297277	0.399051	0.474461	0.583865	0.203746	0.188889	0.237892	0.369473	0.997084	0.999253	1.00074	1.00292	3.750262
8370	-437.609	-422.035	-15.5746	795925.4	3.303315	5.399958	9.252423	0.223632	0.347331	0.446104	0.591158	0.0534347	0.348081	0.484001	0.114484	0.998576	0.999636	1.00036	1.00143	3.42342
8380	-425.344	-414.205	-11.1388	36056.62	4.421334	6.793068	10.85192	0.247113	0.361824	0.450795	0.581305	0.0451131	0.579806	0.272351	0.10273	0.993314	0.998282	1.0017	1.0067	2.942354
8390	-437.673	-419.616	-18.0577	239980.9	3.122213	2.538441	10.09964	0.316978	0.481114	0.600941	0.753374	0.4583	0.0566417	0.372459	0.112599	0.997406	0.999336	1.00066	1.0026	3.681721
8400	-422.506	-408.273	-14.2333	128939	4.885496	5.584362	7.940667	0.2988	0.424066	0.517272	0.647773	0.0585816	0.930491	0.00492338	0.00600417	0.996462	0.999094	1.0009	1.00354	3.195441
8410	-431.035	-418.507	-12.5273	458838.8	3.433546	3.351616	12.36565	0.298678	0.449004	0.560944	0.710025	0.194736	0.325703	0.366584	0.112977	0.998124	0.99952	1.00048	1.00188	3.054269
8420	-430.208	-419.55	-10.6581	685771.7	6.873485	8.196802	12.01302	0.312462	0.420316	0.49953	0.612648	0.557454	0.387188	0.0377988	0.01756	0.998465	0.999608	1.00039	1.00154	2.845751
8430	-421.968	-420.243	-1.72514	871322	3.26194	6.763224	12.57217	0.192024	0.302159	0.392599	0.530891	0.293457	0.350174	0.191693	0.164676	0.998639	0.999652	1.00035	1.00136	2.159301
8440	-433.606	-419.999	-13.6073	971576.3	4.585047	5.211733	14.03234	0.295627	0.424163	0.520087	0.653876	0.25008	0.384918	0.15322	0.211782	0.998711	0.99967	1.00033	1.00129	3.020599
8450	-433.583	-419.492	-14.0905	161894.6	5.668105	4.8516	8.558889	0.357038	0.487649	0.580603	0.705145	0.781625	0.0821474	0.0798216	0.0564057	0.996843	0.999191	1.00081	1.00316	3.221991
8460	-419.085	-410.504	-8.58135	661302.3	4.966769	7.172449	9.963206	0.262656	0.37563	0.461962	0.587758	0.204338	0.129686	0.590593	0.0753833	0.998437	0.9996	1.0004	1.00156	2.673671
8470	-420.086	-412.593	-7.49335	638507.2	4.945545	9.139931	12.02612	0.225109	0.325522	0.404329	0.523529	0.301044	0.0505056	0.0311097	0.617341	0.99841	0.999593	1.00041	1.00159	2.590455
8480	-420.421	-408.316	-12.1049	117758.1	3.716961	7.679951	10.39655	0.197674	0.302954	0.388414	0.519331	0.11317	0.261741	0.0197146	0.605374	0.996298	0.999051	1.00094	1.00371	3.035086
8490	-426.38	-413.467	-12.9134	238350.7	7.034613	7.096172	8.754346	0.343459	0.457118	0.538929	0.652862	0.188655	0.581768	0.0706044	0.158973	0.997398	0.999334	1.00066	1.0026	3.054995
8500	-444.467	-424.098	-20.3686	722629.2	4.497036	3.685519	9.945474	0.346084	0.490489	0.593783	0.729037	0.281602	0.472873	0.242929	0.00259733	0.998505	0.999618	1.00038	1.0015	3.897856
8510	-429.841	-417.658	-12.1835	41193.23	4.022246	4.734578	13.62913	0.281829	0.414832	0.515351	0.655545	0.306793	0.0984615	0.428542	0.166204	0.993744	0.998393	1.00159	1.00627	2.94845
8520	-420.099	-411.606	-8.49301	976250.1	1.645906	2.716684	11.49822	0.189699	0.34296	0.473144	0.657611	0.276318	0.260299	0.149214	0.314168	0.998714	0.999671	1.00033	1.00129	2.761239
8530	-418.969	-411.966	-7.00295	152430.2	2.56985	2.682021	14.21969	0.268528	0.429765	0.553511	0.71726	0.168329	0.140219	0.63439	0.0570622	0.996746	0.999167	1.00083	1.00326	2.576457
8540	-419.381	-408.154	-11.2268	314550.6	2.312635	2.699098	8.156923	0.247342	0.407256	0.532994	0.702175	0.278617	0.0154799	0.144408	0.561494	0.997735	0.99942	1.00058	1.00227	2.912461
8550	-424.874	-412.809	-12.0651	298274	3.325114	5.301403	12.07503	0.227343	0.352222	0.451588	0.596893	0.264953	0.0288625	0.680449	0.0257347	0.997674	0.999405	1.00059	1.00233	3.014062
8560	-430.814	-418.146	-12.668	434511.4	2.664924	1.954125	8.659041	0.316716	0.494024	0.622935	0.781099	0.294659	0.238114	0.216931	0.250296	0.998072	0.999507	1.00049	1.00193	3.130608
8570	-419.232	-412.093	-7.13871	730265.2	2.479938	0.698012	14.94888	0.411253	0.62377	0.759415	0.893837	0.604678	0.0149944	0.34872	0.0316077	0.998513	0.99962	1.00038	1.00149	2.574375
8580	-424.282	-412.667	-11.6151	174890.7	1.546554	1.403371	7.504886	0.247561	0.440468	0.591934	0.77789	0.0755875	0.645833	0.0960009	0.182578	0.996962	0.999222	1.00077	1.00304	2.895754
8590	-427.002	-418.212	-8.78972	574016.3	2.47544	1.257347	14.99498	0.35294	0.549219	0.685146	0.837651	0.348298	0.122423	0.480616	0.0486633	0.998323	0.999571	1.00043	1.00168	2.679026
8600	-433.131	-419.045	-14.086	862689.7	2.92767	2.162221	11.94247	0.324325	0.496299	0.620634	0.774669	0.375809	0.456784	0.102163	0.0652449	0.998632	0.99965	1.00035	1.00137	3.218069
8610	-426.849	-425.346	-1.50332	639941.7	3.457413	4.215355	13.4967	0.267087	0.405403	0.511497	0.659296	0.0226222	0.0934833	0.757584	0.12631	0.998411	0.999594	1.00041	1.00159	2.172181
8620	-415.089	-416.442	1.35269	72780.81	4.803026	6.284781	16.23955	0.276248	0.395666	0.486082	0.61557	0.825458	0.0184926	0.0597703	0.0962792	0.995292	0.998793	1.0012	1.00472	1.950568
8630	-428.873	-411.969	-16.9041	252435.4	7.083173	6.221005	11.9567	0.368737	0.487287	0.571185	0.685462	0.401376	0.28344	0.0440027	0.271181	0.997471	0.999353	1.00065	1.00253	3.384279
8640	-421.878	-409.69	-12.1881	85720	5.342528	5.453401	8.979726	0.3232	0.449405	0.541536	0.66853	0.24544	0.350208	0.27556	0.128793	0.995662	0.998888	1.00111	1.00434	3.023086
8650	-420.935	-407.289	-13.6461	915904.2	4.782816	5.307673	9.255535	0.302182	0.429864	0.524632	0.656501	0.134593	0.343443	0.45375	0.0682135	0.998672	0.99966	1.00034	1.00133	3.200042
8660	-428.722	-411.051	-17.6714	213271.4	7.341315	7.262985	10.5037	0.349699	0.462137	0.542745	0.654854	0.319339	0.139446	0.511426	0.0297892	0.997249	0.999296	1.0007	1.00275	3.533722
8670	-417.683	-407.543	-10.1408	121804.4	7.923529	6.034724	11.69443	0.402692	0.520519	0.602145	0.711364	0.651438	0.0767969	0.233117	0.0386491	0.99636	0.999067	1.00093	1.00364	2.818153
8680	-430.242	-415.659	-14.5831	358346.3	7.21804	6.286232	7.632505	0.371575	0.489516	0.572835	0.686274	0.504827	0.396173	0.0193252	0.0796748	0.997877	0.999457	1.00054	1.00212	3.167476
8690	-422.402	-414.434	-7.96819	774023.8	6.520027	9.429134	14.33468	0.276636	0.378175	0.454521	0.566518	0.19857	0.0214007	0.504531	0.275498	0.998556	0.999631	1.00037	1.00145	2.565437
8700	-423.029	-411.301	-11.7274	192530.3	5.225003	8.746143	9.355964	0.242397	0.345765	0.425763	0.545137	0.136933	0.0465545	0.2226	0.593913	0.997105	0.999259	1.00074	1.0029	2.955061
8710	-421.75	-409.684	-12.0656	871273	8.521332	15.13565	13.08015	0.254645	0.337071	0.399335	0.493353	0.200218	0.135469	0.00642119	0.657893	0.998639	0.999652	1.00035	1.00136	2.853939
8720	-419.63	-409.493	-10.1374	711512.4	12.25314	17.68034	13.11246	0.307034	0.38503	0.441951	0.526078	0.136081	0.147852	0.506872	0.209194	0.998493	0.999615	1.00038	1.00151	2.6577
8730	-431.83	-422.437	-9.39342	837651.6	10.68003	7.230051	11.43137	0.446496	0.55302	0.625291	0.721748	0.140161	0.406696	0.396271	0.0568723	0.998612	0.999645	1.00035	1.00139	2.721979
8740	-427.445	-413.671	-13.774	604374.5	5.562778	9.856277	14.25434	0.236604	0.334659	0.410665	0.525106	0.0804117	0.407753	0.0332008	0.478634	0.998365	0.999582	1.00042	1.00164	2.979033
8750	-422.052	-408.781	-13.2711	432555.3	7.227031	14.47333	12.01992	0.228716	0.311507	0.375305	0.472979	0.314759	0.247718	0.244234	0.193289	0.998068	0.999506	1.00049	1.00193	3.007811
8760	-419.941	-407.256	-12.6844	51406.99	8.627384	13.61997	12.47782	0.275197	0.362126	0.42707	0.523803	0.0966497	0.0246382	0.317104	0.561608	0.994399	0.998563	1.00143	1.00561	2.937566
8770	-421.468	-411.911	-9.55672	241404.3	11.55533	15.15447	11.66813	0.322416	0.405811	0.466308	0.554739	0.244697	0.157554	0.091857	0.505893	0.997414	0.999338	1.00066	1.00259	2.659245
8780	-423.21	-414.547	-8.66241	206986.3	8.621253	10.78675	12.07644	0.316473	0.412849	0.483267	0.585104	0.418331	0.253331	0.063701	0.264637	0.997207	0.999285	1.00071	1.0028	2.64297
8790	-427.513	-411.463	-16.0493	647552.9	8.246371	7.039512	9.197828	0.384454	0.496701	0.575458	0.683023	0.548018	0.26869	0.164038	0.0192537	0.998421	0.999596	1.0004	1.00158	3.403737
8800	-442.564	-430.176	-12.3877	351745	22.06803	19.88175	11.57479	0.429591	0.500635	0.549761	0.619503	0.127812	0.0326499	0.574379	0.265159	0.997858	0.999452	1.00055	1.00214	2.772317
8810	-422.753	-414.675	-8.07781	6411.813	11.6417	11.1258	11.65642	0.384361	0.47779	0.543525	0.635983	0.358025	0.113397	0.0806057	0.447973	0.984171	0.995901	1.00401	1.01592	2.566221
8820	-418.81	-411.95	-6.8597	119592.7	7.879672	9.135918	12.57878	0.325327	0.428444	0.503479	0.610622	0.702867	0.0311804	0.224492	0.0414607	0.996327	0.999059	1.00094	1.00368	2.512059
