Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2590	-414.4	-406.405	-7.99453	801375.5	11.79659	0.99858	0.999637	1.00036	1.00142	2.991225
2600	-421.198	-410.612	-10.5859	482708.8	8.422726	0.998171	0.999532	1.00047	1.00183	3.257318
2610	-413.933	-406.499	-7.43436	154018	9.797874	0.996763	0.999171	1.00083	1.00324	2.959779
2620	-414.167	-407.891	-6.27606	882731.7	9.449591	0.998647	0.999654	1.00035	1.00135	2.827265
2630	-417.247	-407.573	-9.67333	663904.7	9.866953	0.99844	0.999601	1.0004	1.00156	3.18807
2640	-424.967	-410.786	-14.1807	868132.9	8.971165	0.998636	0.999651	1.00035	1.00136	3.67871
2650	-427.028	-414.669	-12.3591	510214.7	10.9477	0.998221	0.999545	1.00045	1.00178	3.412232
2660	-422.015	-410.895	-11.1197	743707.1	11.34754	0.998526	0.999623	1.00038	1.00147	3.280056
2670	-417.597	-413.008	-4.58905	468315.9	12.54051	0.998143	0.999525	1.00047	1.00186	2.691283
2680	-429.507	-415.667	-13.8404	739380.7	6.294378	0.998522	0.999622	1.00038	1.00148	3.416308
2690	-422.934	-413.9	-9.0344	79858.08	10.61158	0.995506	0.998848	1.00115	1.0045	3.116369
2700	-411.611	-407.178	-4.43308	776070.9	11.83484	0.998557	0.999631	1.00037	1.00144	2.689008
2710	-423.602	-415.135	-8.4678	857400.1	10.77395	0.998628	0.999649	1.00035	1.00137	3.060311
2720	-413.301	-405.138	-8.16338	285366.5	9.112661	0.997622	0.999391	1.00061	1.00238	3.014825
2730	-416.826	-405.754	-11.072	235818	10.19736	0.997384	0.99933	1.00067	1.00262	3.322044
2740	-414.348	-410.396	-3.9521	683721.9	10.91877	0.998463	0.999607	1.00039	1.00154	2.64385
2750	-415.81	-408.496	-7.31402	180266.2	9.847013	0.997008	0.999234	1.00076	1.003	2.948556
2760	-424.234	-414.113	-10.121	810854.3	9.080538	0.998589	0.999639	1.00036	1.00141	3.228951
2770	-425.6	-419.17	-6.43013	111631.1	10.58554	0.996198	0.999026	1.00097	1.00381	2.870846
2780	-431.025	-420.753	-10.2721	724962.2	6.853949	0.998508	0.999618	1.00038	1.00149	3.010495
2790	-436.262	-423.824	-12.438	325868.1	12.5996	0.997774	0.99943	1.00057	1.00223	3.312985
2800	-425.402	-414.674	-10.7285	100394.6	12.12994	0.995991	0.998973	1.00102	1.00401	3.204727
2810	-421.874	-415.137	-6.7367	11735.15	11.14336	0.988291	0.996979	1.00297	1.01176	2.896718
2820	-425.648	-422.097	-3.55067	450994.3	12.00826	0.998108	0.999516	1.00048	1.00189	2.613779
2830	-430.197	-414.549	-15.6479	759620.6	6.462458	0.998542	0.999627	1.00037	1.00146	3.736514
2840	-416.529	-408.099	-8.43041	588512.8	11.93109	0.998344	0.999576	1.00042	1.00166	3.02314
2850	-430.058	-420.177	-9.88106	98634.8	7.324036	0.995956	0.998963	1.00103	1.00405	3.049941
2860	-422.908	-410.539	-12.3692	278506.8	7.254076	0.997592	0.999384	1.00061	1.00241	3.380617
2870	-430.109	-418.483	-11.6264	59014.83	9.81415	0.994772	0.998659	1.00133	1.00524	3.387263
2880	-425.52	-414.778	-10.7416	341496.6	12.73176	0.997826	0.999444	1.00055	1.00218	3.170323
2890	-417.617	-414.102	-3.51497	612249.2	11.72641	0.998376	0.999585	1.00041	1.00162	2.611526
2900	-432.035	-418.734	-13.301	740014.9	9.070764	0.998523	0.999622	1.00038	1.00148	3.579297
2910	-422.719	-418.591	-4.12749	592356.3	12.86275	0.998349	0.999578	1.00042	1.00165	2.648058
2920	-423.056	-411.021	-12.035	624855.9	8.483767	0.998392	0.999589	1.00041	1.00161	3.431332
2930	-427.001	-418.56	-8.44048	624722.8	8.852321	0.998392	0.999589	1.00041	1.00161	3.032621
2940	-419.279	-408.488	-10.7909	232574.5	16.75115	0.997366	0.999326	1.00067	1.00264	2.905075
2950	-410.786	-407.995	-2.79059	426277	11.57653	0.998054	0.999502	1.0005	1.00195	2.548683
2960	-412.506	-406.952	-5.55415	13577.65	12.04053	0.989113	0.997193	1.00277	1.01093	2.779988
2970	-421.17	-411.455	-9.71521	949303.6	11.45762	0.998696	0.999666	1.00033	1.0013	3.151841
2980	-426.899	-414.301	-12.5974	917650.7	12.09842	0.998673	0.999661	1.00034	1.00133	3.360978
2990	-429.671	-418.089	-11.582	560119.4	9.074349	0.998302	0.999566	1.00043	1.0017	3.389812
3000	-431.042	-417.242	-13.7998	435891.5	5.806868	0.998075	0.999508	1.00049	1.00193	3.254774
3010	-432.149	-414.909	-17.2403	587613.8	7.230649	0.998342	0.999576	1.00042	1.00166	4.051139
3020	-433.031	-418.779	-14.2516	807338.2	6.071883	0.998586	0.999638	1.00036	1.00142	3.420947
3030	-420.854	-408.748	-12.1068	941407.6	9.497855	0.99869	0.999665	1.00033	1.00131	3.443483
3040	-413.272	-414.839	1.56675	259298.7	12.77681	0.997505	0.999361	1.00064	1.0025	2.204231
3050	-422.909	-422.068	-0.841084	585069.7	12.36082	0.998339	0.999575	1.00042	1.00166	2.39157
3060	-411.225	-407.59	-3.63505	559837.4	15.50551	0.998302	0.999566	1.00043	1.0017	2.528565
3070	-418.322	-411.431	-6.89091	433166	12.01703	0.998069	0.999506	1.00049	1.00193	2.891689
3080	-421.575	-413.435	-8.14013	328118.4	9.6757	0.997782	0.999432	1.00057	1.00222	3.029823
3090	-419.364	-415.502	-3.86209	794430	12.58264	0.998574	0.999635	1.00036	1.00143	2.632624
3100	-414.85	-409.097	-5.75293	899710.8	10.95368	0.99866	0.999657	1.00034	1.00134	2.808808
3110	-412.676	-406.212	-6.46456	755378.6	12.34083	0.998538	0.999626	1.00037	1.00146	2.84712
3120	-416.336	-410.839	-5.49749	290889.9	9.886672	0.997644	0.999397	1.0006	1.00236	2.765607
3130	-422.92	-420.042	-2.87802	109669.5	19.46659	0.996164	0.999017	1.00098	1.00384	2.320133
3140	-419.117	-409.583	-9.53441	635667.5	9.498721	0.998406	0.999592	1.00041	1.00159	3.172653
3150	-416.535	-409.933	-6.60156	783966.2	10.05802	0.998565	0.999633	1.00037	1.00144	2.88123
3160	-430.899	-416.033	-14.866	756400.8	9.210016	0.998539	0.999626	1.00037	1.00146	3.746676
3170	-427.907	-416.511	-11.3959	806190.4	11.14569	0.998585	0.999638	1.00036	1.00142	3.314715
3180	-424.673	-413.111	-11.5613	553840.9	7.935573	0.998293	0.999563	1.00044	1.00171	3.344716
3190	-433.046	-422.737	-10.3091	353539.5	9.415351	0.997863	0.999453	1.00055	1.00214	3.253893
3200	-422.999	-416.181	-6.81786	170608	11.20557	0.996924	0.999212	1.00078	1.00308	2.903164
3210	-420.372	-413.544	-6.82808	35426.11	10.19025	0.993255	0.998267	1.00172	1.00676	2.905773
3220	-424.943	-417.688	-7.25512	136191.7	10.93454	0.996558	0.999118	1.00088	1.00345	2.946176
3230	-421.401	-416.284	-5.11711	87877.83	12.37673	0.995715	0.998902	1.00109	1.00429	2.737157
3240	-422.457	-412.981	-9.47657	185167.4	11.18081	0.997048	0.999244	1.00075	1.00296	3.141299
3250	-430.548	-418.145	-12.4027	176088.2	7.201251	0.996973	0.999225	1.00077	1.00303	3.378042
3260	-413.839	-409.297	-4.54258	191412	10.4325	0.997096	0.999256	1.00074	1.00291	2.688898
3270	-416.387	-410.706	-5.68098	315477	15.62229	0.997738	0.999421	1.00058	1.00226	2.65498
3280	-409.386	-407.264	-2.12167	6036.027	12.42567	0.983687	0.995774	1.00413	1.01641	2.495001
3290	-410.983	-403.479	-7.50463	876924.6	9.521307	0.998643	0.999653	1.00035	1.00136	2.959701
3300	-421.353	-409.301	-12.0521	513001.3	9.835394	0.998226	0.999546	1.00045	1.00178	3.430056
3310	-419.054	-408.634	-10.4204	731571.7	9.065807	0.998514	0.99962	1.00038	1.00149	3.26164
3320	-432.1	-420.679	-11.4204	98515.11	11.19318	0.995953	0.998963	1.00103	1.00405	3.314532
3330	-428.555	-416.533	-12.0222	117916.7	8.653661	0.996301	0.999052	1.00094	1.0037	3.43418
3340	-426.336	-412.699	-13.6367	120192.9	6.580537	0.996336	0.999061	1.00093	1.00367	3.451051
3350	-426.747	-417.868	-8.8792	482973.5	9.590059	0.998172	0.999532	1.00047	1.00183	3.10514
3360	-429.647	-419.55	-10.0971	78292.37	8.801486	0.995461	0.998836	1.00116	1.00455	3.217916
3370	-424.79	-412.176	-12.6141	176594.7	8.053581	0.996977	0.999226	1.00077	1.00303	3.483983
3380	-429.459	-414.311	-15.1483	574952.9	8.385759	0.998324	0.999571	1.00043	1.00168	3.799304
3390	-413.957	-407.367	-6.58988	235974.9	13.9693	0.997385	0.99933	1.00067	1.00262	2.793681
3400	-425.425	-425.623	0.197523	153555.6	12.41035	0.996758	0.99917	1.00083	1.00325	2.308172
3410	-424.97	-413.685	-11.2852	762806.7	7.801731	0.998545	0.999628	1.00037	1.00146	3.298186
3420	-443.211	-428.336	-14.8746	598658.8	7.162521	0.998358	0.99958	1.00042	1.00164	3.71766
3430	-431.227	-418.648	-12.5786	829108.9	10.06651	0.998604	0.999643	1.00036	1.0014	3.475148
3440	-441.252	-424.372	-16.8796	732511.1	8.936611	0.998515	0.99962	1.00038	1.00149	3.981456
3450	-434.391	-420.344	-14.047	231107.1	7.077314	0.997357	0.999323	1.00067	1.00265	3.592089
3460	-427.638	-421.044	-6.59479	452757.7	9.674707	0.998112	0.999517	1.00048	1.00189	2.870075
3470	-420.826	-416.149	-4.67714	148462.3	10.33384	0.996703	0.999155	1.00084	1.0033	2.699157
3480	-434.491	-417.411	-17.0802	174291.9	6.351572	0.996957	0.999221	1.00078	1.00305	3.940809
3490	-427.286	-413.038	-14.2479	600560	7.776359	0.99836	0.999581	1.00042	1.00164	3.676762
3500	-438.177	-421.003	-17.1737	724784.8	7.700682	0.998507	0.999618	1.00038	1.00149	4.052899
3510	-436.02	-422.486	-13.5346	825209.3	6.881866	0.998601	0.999642	1.00036	1.0014	3.491037
3520	-421.778	-417.539	-4.23963	377616	10.55694	0.997932	0.999471	1.00053	1.00207	2.663214
3530	-423.136	-413.125	-10.0117	289419.9	8.674824	0.997638	0.999396	1.0006	1.00236	3.202835
3540	-423.628	-415.609	-8.01951	679725.3	11.14827	0.998459	0.999606	1.00039	1.00154	3.011726
3550	-435.708	-420.206	-15.5023	349774.3	7.186246	0.997852	0.99945	1.00055	1.00215	3.80726
3560	-425.008	-413.1	-11.908	342424.2	9.291089	0.997829	0.999444	1.00055	1.00217	3.424996
3570	-419.22	-411.809	-7.4113	309820	12.40663	0.997717	0.999416	1.00058	1.00228	2.921413
3580	-418.829	-412.179	-6.65036	664443.4	10.20622	0.998441	0.999601	1.0004	1.00156	2.888564
3590	-418.62	-412.096	-6.52456	921737.8	12.17181	0.998676	0.999662	1.00034	1.00132	2.856974
3600	-415.528	-408.623	-6.90488	89236.17	11.11572	0.995748	0.99891	1.00108	1.00426	2.912175
3610	-417.02	-413.313	-3.70743	730265.8	10.9011	0.998513	0.99962	1.00038	1.00149	2.621112
3620	-420.278	-410.809	-9.46858	902244.8	10.84087	0.998662	0.999658	1.00034	1.00134	3.151349
3630	-420.414	-416.092	-4.32288	753027.6	13.92195	0.998536	0.999625	1.00037	1.00147	2.632978
3640	-424.12	-420.274	-3.84666	897117.9	11.03855	0.998658	0.999657	1.00034	1.00134	2.636056
3650	-423.512	-410.336	-13.1761	415386.1	7.740844	0.998028	0.999496	1.0005	1.00197	3.536569
3660	-423.18	-413.122	-10.0582	121376.1	12.70712	0.996354	0.999066	1.00093	1.00365	3.118051
3670	-424.829	-414.578	-10.2514	961950.8	11.04864	0.998704	0.999669	1.00033	1.0013	3.21588
3680	-423.811	-408.601	-15.2107	656767.7	6.910505	0.998432	0.999599	1.0004	1.00157	3.738114
3690	-427.792	-414.693	-13.0991	383671	10.1023	0.997949	0.999475	1.00052	1.00205	3.525244
3700	-420.815	-411.101	-9.71382	485041.5	10.05906	0.998175	0.999533	1.00047	1.00183	3.190649
3710	-412.557	-407.315	-5.24195	757473.3	10.97381	0.99854	0.999627	1.00037	1.00146	2.762246
3720	-421.19	-416.038	-5.15204	390381.8	14.16924	0.997966	0.99948	1.00052	1.00204	2.683059
3730	-419.608	-413.16	-6.44849	762192.7	10.86262	0.998544	0.999628	1.00037	1.00146	2.872702
3740	-415.074	-406.897	-8.17631	51227.74	9.844536	0.99439	0.99856	1.00143	1.00562	3.036094
3750	-418.321	-409.888	-8.43267	112922.9	12.6083	0.99622	0.999031	1.00096	1.00379	2.994697
3760	-425.258	-412.446	-12.8124	361029.1	13.01377	0.997885	0.999459	1.00054	1.00212	3.311966
3770	-428.467	-416.755	-11.7116	918277.7	11.47048	0.998674	0.999661	1.00034	1.00133	3.325353
3780	-412.741	-410.194	-2.54657	110804.7	12.74579	0.996184	0.999022	1.00097	1.00382	2.526508
3790	-410.329	-409.716	-0.613196	296341.7	13.02144	0.997666	0.999403	1.0006	1.00234	2.374539
3800	-421.625	-412.191	-9.43423	250666.8	11.20284	0.997462	0.99935	1.00065	1.00254	3.136747
3810	-422.081	-411.408	-10.6732	277474.8	10.66464	0.997588	0.999383	1.00062	1.00241	3.268972
3820	-421.333	-410.827	-10.5068	308389	9.537677	0.997712	0.999414	1.00058	1.00229	3.274988
3830	-429.082	-411.84	-17.2427	793925.1	8.076753	0.998574	0.999635	1.00036	1.00143	4.058226
3840	-423.502	-415.486	-8.01579	591495	12.14699	0.998348	0.999577	1.00042	1.00165	2.98044
3850	-420.39	-412.076	-8.31381	10085.41	13.85769	0.987371	0.996739	1.0032	1.01269	2.923092
3860	-428.251	-414.112	-14.1397	555968.4	9.867121	0.998296	0.999564	1.00043	1.00171	3.640725
3870	-414.035	-412.619	-1.41667	457023.9	12.09917	0.99812	0.999519	1.00048	1.00188	2.436832
3880	-420.11	-416.259	-3.85078	792859.3	11.04907	0.998573	0.999635	1.00036	1.00143	2.636573
3890	-438.524	-420.601	-17.9228	83272.68	14.30074	0.995599	0.998871	1.00112	1.00441	3.570879
3900	-422.997	-411.556	-11.4413	290976.9	12.53099	0.997645	0.999397	1.0006	1.00236	3.238301
3910	-425.63	-413.282	-12.3481	303569.8	10.2315	0.997694	0.99941	1.00059	1.00231	3.445798
3920	-427.898	-414.925	-12.9733	887989.8	7.770817	0.998651	0.999655	1.00034	1.00135	3.51248
3930	-420.573	-409.518	-11.0551	204785.5	11.05601	0.997193	0.999281	1.00072	1.00281	3.28829
3940	-416.368	-409.755	-6.61258	152992.5	9.4106	0.996752	0.999168	1.00083	1.00325	2.861068
3950	-421.075	-408.409	-12.6659	692272.8	10.42682	0.998473	0.999609	1.00039	1.00153	3.467832
3960	-413.699	-404.871	-8.82814	118183.1	9.436383	0.996305	0.999053	1.00094	1.0037	3.097062
3970	-428.589	-411.447	-17.1414	123376.1	10.72845	0.996384	0.999073	1.00092	1.00362	3.869589
3980	-435.339	-417.749	-17.5908	317136.6	8.51537	0.997744	0.999423	1.00058	1.00226	4.084706
3990	-430.336	-421.916	-8.41992	379732.2	9.078144	0.997938	0.999472	1.00053	1.00206	3.041512
4000	-417.006	-409.742	-7.26394	382721.2	13.16501	0.997946	0.999474	1.00052	1.00206	2.879132
4010	-412.014	-407.462	-4.55178	201218.2	10.99673	0.997168	0.999275	1.00072	1.00284	2.699571
4020	-418	-410.494	-7.50614	750212.2	12.97514	0.998533	0.999625	1.00037	1.00147	2.905908
4030	-429.831	-419.536	-10.2956	814094.2	13.26673	0.998592	0.99964	1.00036	1.00141	3.103182
4040	-419.448	-413.303	-6.14519	755464.6	9.384009	0.998538	0.999626	1.00037	1.00146	2.809984
4050	-409.172	-408.06	-1.11275	785399.3	15.84524	0.998566	0.999633	1.00037	1.00143	2.356018
4060	-429.879	-414.54	-15.3392	961732	7.989299	0.998704	0.999669	1.00033	1.0013	3.821617
4070	-429.073	-415.867	-13.2052	300109.2	7.310786	0.997681	0.999406	1.00059	1.00232	3.502347
4080	-434.413	-416.605	-17.808	372707.2	5.89343	0.997919	0.999467	1.00053	1.00208	3.967011
4090	-417.662	-408.246	-9.41596	696386.3	12.12779	0.998477	0.999611	1.00039	1.00152	3.096622
4100	-417.463	-409.93	-7.53377	607830	10.31544	0.99837	0.999583	1.00042	1.00163	2.975555
4110	-420.567	-414.026	-6.54086	771975.8	10.02154	0.998554	0.99963	1.00037	1.00145	2.874424
4120	-420.416	-420.216	-0.200022	295275.7	12.48712	0.997662	0.999402	1.0006	1.00234	2.340885
4130	-417.898	-412.39	-5.50889	189619.2	10.45883	0.997082	0.999253	1.00074	1.00292	2.78197
4140	-419.932	-412.302	-7.63064	218715.8	11.82912	0.997283	0.999304	1.00069	1.00272	2.959369
4150	-426.957	-416.105	-10.8512	366319.9	14.7101	0.997901	0.999463	1.00054	1.0021	3.048524
4160	-418.928	-412.079	-6.8494	620869.8	11.674	0.998387	0.999588	1.00041	1.00161	2.897114
4170	-421.07	-415.395	-5.67451	560412.8	9.417937	0.998303	0.999566	1.00043	1.0017	2.76181
4180	-424.816	-413.29	-11.5259	996727.2	7.551969	0.998727	0.999675	1.00032	1.00127	3.303577
4190	-417.24	-414.501	-2.73897	198897.2	12.01777	0.997151	0.999271	1.00073	1.00285	2.546184
4200	-409.239	-409.764	0.524951	688031.8	12.66182	0.998468	0.999608	1.00039	1.00153	2.284781
4210	-405.056	-406.934	1.87839	30125.81	18.34429	0.992686	0.99812	1.00186	1.00733	2.108207
4220	-410.626	-416.068	5.44198	523500.4	16.41949	0.998244	0.999551	1.00045	1.00176	1.93897
4230	-412.921	-410.595	-2.32666	265547.5	12.52623	0.997534	0.999369	1.00063	1.00247	2.510965
4240	-418.031	-412.81	-5.22138	120758.1	11.54434	0.996345	0.999063	1.00093	1.00366	2.758949
4250	-433.578	-420.982	-12.596	747889	9.046576	0.998531	0.999624	1.00038	1.00147	3.501736
4260	-418.217	-408.03	-10.187	707332	9.571189	0.998489	0.999614	1.00039	1.00151	3.241508
4270	-423.322	-418.073	-5.24854	396305.2	10.97993	0.997982	0.999484	1.00051	1.00202	2.762871
4280	-420.673	-412.418	-8.25495	161744.8	10.50768	0.996841	0.999191	1.00081	1.00316	3.04408
4290	-419.012	-412.88	-6.13171	603328	11.94044	0.998364	0.999582	1.00042	1.00164	2.830267
4300	-416.531	-414.871	-1.6598	36784.43	12.09091	0.99338	0.998299	1.00169	1.00664	2.456878
4310	-423.187	-409.205	-13.9822	788087.2	7.055006	0.998569	0.999634	1.00037	1.00143	3.580127
4320	-420.634	-410.919	-9.71418	685659.8	9.110848	0.998465	0.999608	1.00039	1.00154	3.184959
4330	-419.712	-416.923	-2.78909	239576.9	11.80269	0.997404	0.999336	1.00066	1.0026	2.549982
4340	-403.287	-402.129	-1.15794	756184.1	11.73839	0.998539	0.999626	1.00037	1.00146	2.41073
4350	-408.286	-403.197	-5.08866	272957.7	13.57578	0.997568	0.999378	1.00062	1.00243	2.700418
4360	-423.894	-415.144	-8.75029	129568.1	8.921935	0.996471	0.999096	1.0009	1.00353	3.071096
4370	-424.838	-415.184	-9.65398	476571.6	10.62032	0.998159	0.999529	1.00047	1.00184	3.174537
4380	-417.175	-412.512	-4.66322	753908.1	11.76494	0.998536	0.999626	1.00037	1.00146	2.709119
4390	-423.516	-414.829	-8.68719	718182.6	9.532184	0.9985	0.999616	1.00038	1.0015	3.084108
4400	-420.788	-414.978	-5.80955	43580.12	10.24407	0.993918	0.998438	1.00155	1.0061	2.806999
4410	-431.155	-419.745	-11.4099	241819.4	8.716416	0.997416	0.999339	1.00066	1.00259	3.365121
4420	-414.406	-411.284	-3.12207	934261.2	14.28568	0.998685	0.999664	1.00034	1.00132	2.536367
4430	-418.507	-408.252	-10.255	502313.5	11.39044	0.998207	0.999541	1.00046	1.00179	3.201959
4440	-416.7	-412.012	-4.68765	628833.6	12.47462	0.998398	0.99959	1.00041	1.0016	2.700523
4450	-410.858	-405.466	-5.39229	423958.7	7.646995	0.998048	0.999501	1.0005	1.00195	2.511903
4460	-413.002	-406.285	-6.71781	871299.8	12.73164	0.998639	0.999652	1.00035	1.00136	2.854287
4470	-421.814	-416.561	-5.25271	798532.1	14.01776	0.998578	0.999636	1.00036	1.00142	2.696093
4480	-426.185	-415.5	-10.6853	630892.4	9.644505	0.9984	0.999591	1.00041	1.0016	3.293119
4490	-416.243	-409.139	-7.10463	623273.5	12.73101	0.99839	0.999588	1.00041	1.00161	2.884694
4500	-422.525	-415.213	-7.31114	561480.4	10.38433	0.998304	0.999566	1.00043	1.0017	2.954201
4510	-428.007	-417.48	-10.5274	407663.5	10.16666	0.99801	0.999491	1.00051	1.00199	3.269323
4520	-418.691	-408.5	-10.1911	761027.8	7.950494	0.998543	0.999627	1.00037	1.00146	3.173513
4530	-419.157	-406.793	-12.3644	807930.5	13.27628	0.998586	0.999638	1.00036	1.00141	3.258425
4540	-420.6	-412.501	-8.09929	259923.7	11.19371	0.997508	0.999362	1.00064	1.00249	3.017807
4550	-418.563	-413.7	-4.86269	831030.2	9.78882	0.998606	0.999644	1.00036	1.00139	2.69687
4560	-418.741	-406.981	-11.7604	970092.1	14.27036	0.99871	0.99967	1.00033	1.00129	3.142161
4570	-432.217	-418.519	-13.6979	390281.9	11.09184	0.997966	0.99948	1.00052	1.00204	3.524912
4580	-418.193	-409.99	-8.20257	870715.5	9.88696	0.998638	0.999652	1.00035	1.00136	3.039218
4590	-422.107	-414.569	-7.53841	61830.46	9.231342	0.994893	0.99869	1.0013	1.00512	2.95205
4600	-425.149	-411.881	-13.2677	125664	10.45856	0.996417	0.999082	1.00091	1.00359	3.523826
4610	-421.513	-412.514	-8.99858	351153.3	12.51965	0.997856	0.999451	1.00055	1.00215	3.043921
4620	-429.655	-421.508	-8.14643	222718.3	10.70455	0.997308	0.999311	1.00069	1.00269	3.031504
4630	-424.648	-418.371	-6.27718	380301.2	12.55696	0.99794	0.999473	1.00053	1.00206	2.825378
4640	-437.978	-426.75	-11.2284	612439.7	9.212664	0.998376	0.999585	1.00041	1.00162	3.351724
4650	-425.881	-414.549	-11.3316	179209.6	7.812084	0.996999	0.999231	1.00077	1.003	3.30509
4660	-420.081	-412.992	-7.08883	45607.29	9.788397	0.994054	0.998473	1.00151	1.00596	2.924275
4670	-427.533	-417.236	-10.2967	240645.9	14.7508	0.99741	0.999337	1.00066	1.00259	3.00815
4680	-425.943	-419.812	-6.13071	689443.7	11.26199	0.99847	0.999609	1.00039	1.00153	2.841319
4690	-443.416	-431.087	-12.3287	903739.5	10.62288	0.998663	0.999658	1.00034	1.00134	3.426261
4700	-429.309	-412.85	-16.4583	78065.11	8.250018	0.995454	0.998834	1.00116	1.00455	3.958623
4710	-435.614	-421.092	-14.5219	188812.1	7.958041	0.997076	0.999251	1.00075	1.00293	3.718458
4720	-424.398	-412.523	-11.8747	383955.1	9.539286	0.997949	0.999475	1.00052	1.00205	3.41839
4730	-415.309	-410.36	-4.94806	935069	12.93719	0.998686	0.999664	1.00034	1.00131	2.709817
4740	-425.676	-414.13	-11.5462	271281.8	8.614184	0.997561	0.999376	1.00062	1.00244	3.378057
4750	-424.748	-416.704	-8.04471	546268.2	12.60007	0.998281	0.99956	1.00044	1.00172	2.964282
4760	-423.183	-412.84	-10.3428	48400.32	9.516004	0.994228	0.998518	1.00147	1.00578	3.257787
4770	-429.727	-414.905	-14.8227	788447.2	12.04237	0.998569	0.999634	1.00037	1.00143	3.54961
4780	-412.363	-408.252	-4.11112	799429.4	10.06635	0.998579	0.999637	1.00036	1.00142	2.633992
4790	-423.054	-414.828	-8.22527	639492.6	8.546296	0.998411	0.999594	1.00041	1.00159	2.987346
4800	-420.668	-408.94	-11.7284	465322.9	10.9546	0.998137	0.999523	1.00048	1.00186	3.35428
4810	-421.782	-407.827	-13.9547	405350.1	7.347078	0.998004	0.999489	1.00051	1.002	3.608319
4820	-424.09	-412.235	-11.8553	191125.2	9.124021	0.997094	0.999256	1.00074	1.00291	3.419966
4830	-414.281	-410.249	-4.03146	946287.6	11.57893	0.998694	0.999666	1.00033	1.00131	2.65587
4840	-429.279	-417.223	-12.0563	703686.3	8.410714	0.998485	0.999613	1.00039	1.00152	3.431473
4850	-415.157	-410.784	-4.37261	516102.8	10.33862	0.998231	0.999548	1.00045	1.00177	2.669837
4860	-416.557	-405.961	-10.596	118682.6	11.55753	0.996313	0.999055	1.00094	1.00369	3.223867
4870	-425.213	-416.558	-8.65428	283223.9	7.694716	0.997613	0.999389	1.00061	1.00239	2.94569
4880	-426.38	-415.924	-10.4568	819168.3	11.28809	0.998596	0.999641	1.00036	1.0014	3.2243
4890	-422.725	-414.481	-8.24388	391009.2	9.349443	0.997968	0.99948	1.00052	1.00203	3.03256
4900	-427.371	-417.02	-10.3515	833236.8	8.921275	0.998608	0.999644	1.00036	1.00139	3.250548
4910	-426.389	-417.67	-8.71899	15057.2	9.574805	0.98966	0.997335	1.00263	1.01038	3.088187
4920	-432.765	-421.163	-11.6017	92800.67	8.219336	0.99583	0.998931	1.00106	1.00418	3.368316
4930	-419.455	-420.15	0.695678	927595.5	14.05105	0.998681	0.999663	1.00034	1.00132	2.271461
4940	-427.2	-418.401	-8.79945	727100	11.17681	0.99851	0.999619	1.00038	1.00149	3.080855
4950	-426.92	-418.361	-8.55924	553039.7	11.4026	0.998291	0.999563	1.00044	1.00171	3.052705
4960	-429.702	-419.88	-9.82126	699515.4	8.53162	0.998481	0.999611	1.00039	1.00152	3.173248
4970	-429.246	-420.615	-8.63138	139784.8	9.823548	0.996602	0.99913	1.00087	1.0034	3.082163
4980	-422.651	-414.006	-8.64527	985922.6	9.947318	0.99872	0.999673	1.00033	1.00128	3.084259
4990	-425.342	-416.565	-8.77758	115655.4	11.51668	0.996265	0.999043	1.00095	1.00374	3.06797
5000	-424.816	-415.584	-9.23212	186160.4	8.575329	0.997055	0.999246	1.00075	1.00295	3.107018
5010	-416.881	-411.402	-5.47895	446696.9	11.47507	0.998099	0.999514	1.00049	1.0019	2.78195
5020	-427.292	-418.816	-8.47641	239085.9	9.370217	0.997402	0.999335	1.00066	1.0026	3.058025
5030	-426.784	-416.143	-10.6405	441455.4	10.63242	0.998088	0.999511	1.00049	1.00191	3.267013
5040	-427.43	-416.129	-11.3008	678875.2	9.640866	0.998458	0.999606	1.00039	1.00154	3.356984
5050	-429.823	-419.317	-10.5051	472233	10.06947	0.998151	0.999527	1.00047	1.00185	3.269117
5060	-426.036	-412.074	-13.9612	658888.4	7.020225	0.998434	0.9996	1.0004	1.00157	3.572636
5070	-423.027	-410.378	-12.649	873012.4	8.917891	0.99864	0.999652	1.00035	1.00136	3.50808
5080	-427.33	-410.1	-17.2298	150802.4	7.894501	0.996729	0.999162	1.00083	1.00328	4.059497
5090	-433.831	-419.821	-14.0098	740665.1	10.52283	0.998523	0.999622	1.00038	1.00148	3.590824
5100	-427.558	-415.115	-12.4435	306086.1	9.000957	0.997703	0.999412	1.00059	1.0023	3.485025
5110	-422.391	-408.741	-13.65	851434.7	10.73717	0.998623	0.999648	1.00035	1.00138	3.543611
5120	-415.102	-405.894	-9.20725	416048.9	10.43376	0.99803	0.999496	1.0005	1.00197	3.136006
5130	-434.081	-423.552	-10.5293	942804.4	10.3389	0.998691	0.999665	1.00033	1.00131	3.265336
5140	-417.425	-405.575	-11.85	155073.7	8.218774	0.996774	0.999174	1.00082	1.00323	3.398487
5150	-419.53	-410.727	-8.80305	983859.8	8.868607	0.998719	0.999672	1.00033	1.00128	3.074407
5160	-414.68	-409.052	-5.62834	465880.1	9.677342	0.998138	0.999524	1.00048	1.00186	2.770301
5170	-427.62	-416.795	-10.825	87059.32	9.755305	0.995695	0.998896	1.0011	1.00431	3.30641
