Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
5080	-432.675	-418.331	-14.3443	34189.25	7.766507	0.993134	0.998236	1.00175	1.00688	3.688704
5090	-424.302	-413.484	-10.8173	988633.6	9.131914	0.998722	0.999673	1.00033	1.00128	3.306293
5100	-425.297	-411.49	-13.8072	980788.5	9.188348	0.998717	0.999672	1.00033	1.00128	3.632291
5110	-424.001	-416.812	-7.18815	515922.6	9.253183	0.998231	0.999547	1.00045	1.00177	2.915185
5120	-432.614	-416.397	-16.2167	289979.2	10.10427	0.997641	0.999396	1.0006	1.00236	3.833706
5130	-423.344	-412.133	-11.211	597879.1	9.463814	0.998357	0.99958	1.00042	1.00164	3.349415
5140	-418.616	-412.893	-5.72204	766865.5	10.48559	0.998549	0.999629	1.00037	1.00145	2.80273
5150	-428.658	-416.654	-12.0036	231694.2	8.40373	0.997361	0.999324	1.00067	1.00264	3.424961
5160	-413.498	-410.019	-3.47829	212354.9	12.16969	0.997243	0.999294	1.0007	1.00276	2.606718
5170	-439.99	-425.656	-14.3336	532304.4	10.51986	0.998258	0.999554	1.00044	1.00174	3.62178
5180	-429.927	-418.084	-11.8433	681348.5	8.634989	0.998461	0.999606	1.00039	1.00154	3.413062
5190	-419.806	-407.28	-12.5267	551367.4	11.38497	0.998289	0.999562	1.00044	1.00171	3.401737
5200	-433.696	-419.611	-14.0847	255298.7	7.107827	0.997485	0.999356	1.00064	1.00252	3.601089
5210	-422.77	-413.379	-9.39147	2874.503	9.159828	0.976392	0.993845	1.00596	1.02381	3.150944
5220	-421.598	-417.279	-4.31959	550381.4	10.53432	0.998287	0.999562	1.00044	1.00171	2.670233
5230	-419.575	-412.984	-6.59058	455255.5	9.450978	0.998117	0.999518	1.00048	1.00188	2.860612
5240	-417.712	-411.221	-6.49107	351298.2	9.437751	0.997856	0.999451	1.00055	1.00215	2.849461
5250	-418.58	-409.993	-8.58686	394531.6	8.590057	0.997977	0.999482	1.00052	1.00202	3.032822
5260	-414.488	-412.518	-1.9705	485900.6	15.83217	0.998177	0.999534	1.00047	1.00182	2.410586
5270	-418.559	-413.36	-5.19859	41065.26	7.445534	0.993734	0.998391	1.0016	1.00628	2.440934
5280	-419.183	-414.616	-4.56687	881218.5	12.24214	0.998646	0.999654	1.00035	1.00135	2.695028
5290	-409.326	-405.194	-4.13148	767907.7	11.78542	0.99855	0.999629	1.00037	1.00145	2.663815
5300	-412.988	-410.34	-2.64811	620443.5	13.63074	0.998387	0.999587	1.00041	1.00161	2.519457
5310	-421.129	-411.455	-9.67438	45503.16	9.614187	0.994047	0.998472	1.00152	1.00597	3.188179
5320	-417.705	-404.179	-13.5266	585329.7	10.78905	0.998339	0.999575	1.00042	1.00166	3.528918
5330	-424.27	-409.452	-14.8185	221458.8	7.733746	0.9973	0.999309	1.00069	1.0027	3.748453
5340	-421.543	-413.762	-7.78083	501074	10.46444	0.998205	0.999541	1.00046	1.0018	2.999174
5350	-418.311	-412.381	-5.92913	7516.522	12.57557	0.985377	0.996217	1.00371	1.0147	2.797111
5360	-429.803	-413.087	-16.7166	123830.4	6.670044	0.99639	0.999075	1.00092	1.00361	3.930641
5370	-428.218	-416.562	-11.6563	765670.8	7.79866	0.998548	0.999629	1.00037	1.00145	3.345481
5380	-429.515	-415.017	-14.4979	313329	8.331428	0.99773	0.999419	1.00058	1.00227	3.721574
5390	-436.71	-418.139	-18.5709	804582.8	7.051309	0.998583	0.999638	1.00036	1.00142	4.23042
5400	-435.921	-418.891	-17.0304	59477.8	8.016012	0.994793	0.998664	1.00133	1.00522	4.032933
5410	-420.354	-417.298	-3.0565	958843.7	15.66644	0.998702	0.999668	1.00033	1.0013	2.485357
5420	-427.559	-415.391	-12.1675	12060.73	10.63297	0.98845	0.99702	1.00293	1.0116	3.41061
5430	-423.287	-411.167	-12.1195	225536.7	9.52107	0.997325	0.999315	1.00068	1.00268	3.444398
5440	-421.745	-412.651	-9.09356	219527.8	14.77696	0.997288	0.999306	1.00069	1.00271	2.925009
5450	-414.912	-410.103	-4.80925	85754.57	11.3788	0.995663	0.998888	1.00111	1.00434	2.72389
5460	-437.67	-424.603	-13.0675	157719.7	9.497586	0.996801	0.999181	1.00082	1.0032	3.544642
5470	-423.491	-414.301	-9.19038	452683.4	9.643523	0.998111	0.999517	1.00048	1.00189	3.138109
5480	-416.005	-408.543	-7.46169	837018	9.885729	0.998611	0.999645	1.00035	1.00139	2.964261
5490	-424.853	-412.208	-12.645	742123.7	10.42931	0.998525	0.999623	1.00038	1.00148	3.465699
5500	-417.935	-407.498	-10.4372	229239.9	9.373107	0.997346	0.999321	1.00068	1.00266	3.267303
5510	-433.388	-420.599	-12.7886	94670.35	8.836497	0.995872	0.998942	1.00105	1.00413	3.523797
5520	-429.653	-419.116	-10.5364	817291.8	9.388303	0.998594	0.999641	1.00036	1.00141	3.277952
5530	-428.69	-416.314	-12.3757	912158.1	6.648233	0.998669	0.99966	1.00034	1.00133	3.274995
5540	-422.785	-413.85	-8.93471	11563.92	10.4297	0.988205	0.996956	1.00299	1.01184	3.109942
5550	-418.323	-410.633	-7.69028	612737.8	9.366486	0.998377	0.999585	1.00041	1.00162	2.973989
5560	-422.732	-411.595	-11.1371	555835.2	10.40548	0.998296	0.999564	1.00043	1.00171	3.321935
5570	-429.473	-411.951	-17.5221	254078.3	13.21964	0.997479	0.999355	1.00064	1.00252	3.652725
5580	-430.031	-415.602	-14.4294	581034.3	9.10382	0.998333	0.999574	1.00043	1.00167	3.702713
5590	-420.063	-412.43	-7.63313	373382.4	9.551936	0.997921	0.999468	1.00053	1.00208	2.974118
5600	-421.4	-410.22	-11.1804	443330.6	8.564246	0.998092	0.999512	1.00049	1.00191	3.333804
5610	-420.775	-410.119	-10.6556	633560.4	8.144225	0.998404	0.999592	1.00041	1.0016	3.247857
5620	-420.994	-409.124	-11.8697	589057.8	7.67569	0.998344	0.999576	1.00042	1.00166	3.361759
5630	-421.022	-409.993	-11.0297	493579.9	9.80645	0.998191	0.999537	1.00046	1.00181	3.326587
5640	-420.47	-411.211	-9.25815	835784.2	9.577689	0.99861	0.999645	1.00035	1.00139	3.144527
5650	-420.737	-406.721	-14.0169	90427.98	7.669132	0.995776	0.998917	1.00108	1.00423	3.641107
5660	-415.252	-405.938	-9.31428	142882	10.37497	0.996639	0.999139	1.00086	1.00336	3.147253
5670	-416.049	-409.86	-6.18912	637250.2	9.665007	0.998408	0.999593	1.00041	1.00159	2.827758
5680	-430.18	-415.246	-14.9336	66362.34	6.080805	0.99507	0.998735	1.00126	1.00494	3.535751
5690	-436.986	-423.583	-13.4035	42354.43	7.747186	0.99383	0.998416	1.00157	1.00618	3.566354
5700	-431.071	-414.243	-16.8288	457479.1	9.301691	0.998121	0.999519	1.00048	1.00188	3.953934
5710	-425.384	-414.119	-11.2653	706668.5	12.68492	0.998488	0.999613	1.00039	1.00151	3.214465
5720	-405.347	-404.17	-1.17666	356688	14.6404	0.997872	0.999456	1.00054	1.00213	2.392474
5730	-414.912	-409.283	-5.62896	40656.05	9.740144	0.993703	0.998383	1.0016	1.00631	2.773128
5740	-413.516	-401.818	-11.6986	291302.1	8.837547	0.997646	0.999397	1.0006	1.00236	3.400457
5750	-414.364	-405.045	-9.31898	730641.3	8.219417	0.998513	0.99962	1.00038	1.00149	3.090593
5760	-409.22	-406.388	-2.83281	70802.53	12.2513	0.995227	0.998776	1.00122	1.00478	2.553337
5770	-420.413	-413.933	-6.47957	266236.6	13.17977	0.997538	0.99937	1.00063	1.00246	2.818976
5780	-418.087	-411.052	-7.03548	25760.16	10.35939	0.992091	0.997966	1.00201	1.00793	2.927525
5790	-423.296	-415.284	-8.01181	628125.4	9.660551	0.998397	0.99959	1.00041	1.0016	3.016253
5800	-434.167	-423.347	-10.8199	746524.9	8.750179	0.998529	0.999624	1.00038	1.00147	3.298516
5810	-423.649	-411.074	-12.575	696607.5	10.64124	0.998477	0.999611	1.00039	1.00152	3.448509
5820	-419.148	-410.679	-8.46888	757107.6	10.91847	0.99854	0.999626	1.00037	1.00146	3.057528
5830	-413.228	-408.818	-4.40992	875527.3	9.960522	0.998642	0.999653	1.00035	1.00136	2.659086
5840	-413.248	-410.63	-2.61781	875527.3	13.3939	0.998642	0.999653	1.00035	1.00136	2.522096
5850	-423.263	-417.231	-6.03161	403465	9.640918	0.998	0.999488	1.00051	1.002	2.810444
5860	-419.665	-412.289	-7.37518	313079.4	10.01815	0.997729	0.999419	1.00058	1.00227	2.957631
5870	-419.6	-406.698	-12.9019	624735.1	8.462033	0.998392	0.999589	1.00041	1.00161	3.533098
5880	-430.022	-414.189	-15.8335	529032.8	7.732786	0.998253	0.999553	1.00045	1.00175	3.879679
5890	-426.275	-419.796	-6.47867	556035.9	11.81044	0.998296	0.999564	1.00043	1.00171	2.862412
5900	-417.469	-408.08	-9.38899	754452.8	9.430987	0.998537	0.999626	1.00037	1.00146	3.156415
5910	-422.843	-412.381	-10.4613	648587.5	7.783944	0.998422	0.999596	1.0004	1.00158	3.190651
5920	-423.278	-410.152	-13.1259	194479.3	10.10075	0.997119	0.999262	1.00073	1.00288	3.527969
5930	-430.539	-418.456	-12.083	147130.7	7.54363	0.996688	0.999152	1.00084	1.00332	3.376469
5940	-422.714	-413.407	-9.30702	768389.1	8.552238	0.99855	0.999629	1.00037	1.00145	3.1143
5950	-438.857	-423.409	-15.4476	289506.8	8.043927	0.997639	0.999396	1.0006	1.00236	3.83574
5960	-425.672	-417.051	-8.62074	532027.4	7.628499	0.998258	0.999554	1.00044	1.00174	2.931212
5970	-416.387	-407.667	-8.71954	37631.39	9.625364	0.993455	0.998319	1.00167	1.00656	3.089027
5980	-420.393	-411.05	-9.34348	237991.6	11.56396	0.997396	0.999333	1.00066	1.00261	3.115235
5990	-416.03	-407.763	-8.2667	876819.4	11.42241	0.998643	0.999653	1.00035	1.00136	3.026468
6000	-422.511	-411.843	-10.668	825956.7	9.053511	0.998602	0.999642	1.00036	1.0014	3.288733
6010	-429.327	-416.504	-12.8228	781639.6	10.72184	0.998563	0.999632	1.00037	1.00144	3.467413
6020	-419.807	-411.798	-8.00862	760609.6	10.26459	0.998543	0.999627	1.00037	1.00146	3.021659
6030	-427.086	-415.841	-11.2447	428108	9.065473	0.998058	0.999503	1.0005	1.00194	3.352557
6040	-421.232	-411.02	-10.2126	150630.1	9.561217	0.996727	0.999162	1.00083	1.00328	3.244172
6050	-434.427	-418.357	-16.0692	971653.2	8.971303	0.998711	0.99967	1.00033	1.00129	3.889211
6060	-421.622	-411.893	-9.72969	331516.1	7.263946	0.997793	0.999435	1.00056	1.00221	3.01856
6070	-432.181	-412.838	-19.3431	439671.6	6.583927	0.998084	0.99951	1.00049	1.00192	4.318465
6080	-431.365	-409.042	-22.323	240577.7	6.520904	0.99741	0.999337	1.00066	1.00259	4.770431
6090	-421.147	-411.661	-9.48676	650282.4	9.342707	0.998424	0.999597	1.0004	1.00158	3.165376
6100	-426.482	-418.622	-7.85956	89948.89	10.88243	0.995765	0.998914	1.00108	1.00424	3.002298
6110	-424.303	-411.773	-12.5302	574494.4	10.0269	0.998323	0.999571	1.00043	1.00168	3.471869
6120	-425.977	-414.091	-11.886	814804.1	7.318048	0.998592	0.99964	1.00036	1.00141	3.322879
6130	-419.666	-410.791	-8.87482	478105	10.27853	0.998162	0.99953	1.00047	1.00184	3.10592
6140	-412.816	-406.169	-6.64779	363350.9	17.29346	0.997892	0.999461	1.00054	1.00211	2.628926
6150	-419.283	-412.397	-6.88613	10244.32	11.98195	0.987469	0.996764	1.00318	1.01259	2.892291
6160	-417.642	-407.478	-10.1634	113049.9	8.352454	0.996222	0.999032	1.00096	1.00378	3.202715
6170	-418.069	-410.429	-7.64004	962580.2	9.77347	0.998705	0.999669	1.00033	1.0013	2.980292
6180	-414.05	-413.506	-0.54362	246753.3	10.67362	0.997442	0.999345	1.00065	1.00256	2.319623
6190	-417.268	-411.039	-6.22961	374637	10.49026	0.997924	0.999469	1.00053	1.00208	2.851179
6200	-417.061	-415.513	-1.54826	713830.4	13.44483	0.998496	0.999615	1.00038	1.0015	2.441549
6210	-420.969	-415.5	-5.46823	844203.7	11.59065	0.998617	0.999646	1.00035	1.00138	2.779823
6220	-422.745	-412.837	-9.90741	197348	16.96975	0.99714	0.999268	1.00073	1.00286	2.838228
6230	-435.193	-426.548	-8.64547	591726.1	10.24501	0.998348	0.999577	1.00042	1.00165	3.083829
6240	-418.865	-413.396	-5.46843	592845.6	16.53214	0.99835	0.999578	1.00042	1.00165	2.597994
6250	-433.376	-422.69	-10.6861	100470.4	9.130023	0.995993	0.998973	1.00102	1.00401	3.291901
6260	-431.83	-423.642	-8.18732	106296	10.61943	0.996104	0.999002	1.00099	1.0039	3.036447
6270	-439.052	-425.25	-13.8018	50701.2	9.601706	0.994361	0.998553	1.00144	1.00565	3.617987
6280	-433.242	-421.251	-11.9916	618045	13.0072	0.998384	0.999587	1.00041	1.00162	3.24936
6290	-424.405	-414.286	-10.1197	524529.9	9.070662	0.998245	0.999551	1.00045	1.00176	3.228584
6300	-412.02	-413.463	1.44305	728676.4	15.09844	0.998511	0.999619	1.00038	1.00149	2.20765
6310	-415.988	-409.769	-6.21932	627894.6	14.07296	0.998396	0.99959	1.00041	1.0016	2.762634
6320	-413.97	-409.863	-4.10781	307681.5	14.37443	0.997709	0.999414	1.00058	1.00229	2.602267
6330	-424.791	-413.134	-11.6572	789602.3	9.687806	0.99857	0.999634	1.00037	1.00143	3.393091
6340	-433.776	-419.343	-14.433	440187.7	8.52993	0.998085	0.99951	1.00049	1.00192	3.713802
6350	-433.572	-422.928	-10.6441	152280.2	9.426638	0.996745	0.999166	1.00083	1.00326	3.289493
6360	-431.197	-416.302	-14.8949	338103.9	6.96187	0.997815	0.999441	1.00056	1.00219	3.698801
6370	-432.282	-423.387	-8.89468	184886.8	12.63638	0.997045	0.999243	1.00075	1.00296	3.029969
6380	-426.562	-414.296	-12.2653	178958.9	8.955001	0.996997	0.999231	1.00077	1.00301	3.465171
6390	-426.467	-414.878	-11.5895	480232.3	8.478166	0.998166	0.999531	1.00047	1.00183	3.378612
6400	-426.436	-414.166	-12.2703	540418.7	7.567839	0.998271	0.999558	1.00044	1.00173	3.403742
6410	-424.704	-420.442	-4.26226	377100	12.77588	0.997931	0.999471	1.00053	1.00207	2.660468
6420	-428.123	-414.013	-14.1093	450776.7	11.18912	0.998107	0.999516	1.00048	1.00189	3.555049
6430	-422.787	-415.413	-7.37384	726131.8	8.145301	0.998509	0.999619	1.00038	1.00149	2.845031
6440	-433.257	-421.872	-11.3848	15043.79	15.24546	0.989656	0.997334	1.00263	1.01038	3.04683
6450	-423.274	-419.985	-3.28928	911194.4	13.00479	0.998669	0.99966	1.00034	1.00133	2.580365
6460	-416.233	-410.776	-5.45691	154332.3	9.436852	0.996766	0.999172	1.00082	1.00324	2.73983
6470	-420.934	-416.393	-4.54068	532679.1	9.793784	0.998259	0.999555	1.00044	1.00174	2.664231
6480	-423.832	-414.378	-9.45354	831107.9	9.164106	0.998606	0.999644	1.00036	1.00139	3.157834
6490	-418.263	-410.472	-7.79152	623362	9.305878	0.998391	0.999588	1.00041	1.00161	2.98252
6500	-416.714	-411.352	-5.36231	359006.3	12.78054	0.997879	0.999457	1.00054	1.00212	2.746439
6510	-421.107	-415.385	-5.72251	458124.4	10.15991	0.998123	0.99952	1.00048	1.00188	2.796546
6520	-430.733	-418.5	-12.2327	547802.3	6.691897	0.998283	0.999561	1.00044	1.00172	3.26323
6530	-410.55	-403.15	-7.40031	711691.5	12.1947	0.998494	0.999615	1.00038	1.00151	2.928133
6540	-418.598	-411.404	-7.19385	18443.87	11.14245	0.990656	0.997594	1.00238	1.00937	2.937756
6550	-414.142	-408.172	-5.97009	634555.9	10.31789	0.998405	0.999592	1.00041	1.0016	2.82401
6560	-410.905	-405.574	-5.33109	672015.9	14.34417	0.99845	0.999604	1.0004	1.00155	2.688611
6570	-410.41	-408.82	-1.59001	847380.5	12.485	0.99862	0.999647	1.00035	1.00138	2.452201
6580	-415.953	-411.529	-4.42497	474045.4	12.44975	0.998154	0.999528	1.00047	1.00185	2.679928
6590	-412.917	-409.762	-3.15526	92687.09	14.08231	0.995828	0.998931	1.00106	1.00418	2.544642
6600	-420.02	-416.808	-3.21184	967120.1	12.04662	0.998708	0.99967	1.00033	1.00129	2.58543
6610	-421.663	-412.839	-8.8239	205515.7	9.447822	0.997198	0.999282	1.00071	1.00281	3.096853
6620	-427.59	-418.036	-9.55437	959435.2	12.28134	0.998703	0.999668	1.00033	1.0013	3.100482
6630	-417.577	-405.782	-11.7948	857132.7	14.64413	0.998627	0.999649	1.00035	1.00137	3.117469
6640	-426.783	-412.178	-14.6046	530649.7	7.631649	0.998256	0.999554	1.00045	1.00175	3.715785
6650	-424.854	-409.473	-15.3814	171243.2	8.014087	0.99693	0.999214	1.00078	1.00307	3.827196
6660	-420.863	-416.119	-4.74336	246960.4	9.580858	0.997443	0.999346	1.00065	1.00256	2.673331
6670	-417.276	-413.715	-3.56104	208377.7	14.75065	0.997217	0.999287	1.00071	1.00279	2.551526
6680	-414.343	-412.26	-2.08333	832976.5	12.70375	0.998608	0.999644	1.00036	1.00139	2.490484
6690	-428.784	-418.713	-10.0706	533377.8	11.87646	0.99826	0.999555	1.00044	1.00174	3.16332
6700	-436.164	-419.368	-16.7959	499518.9	11.02322	0.998202	0.99954	1.00046	1.0018	3.810565
6710	-422.935	-413.077	-9.85845	710221.4	10.13288	0.998492	0.999614	1.00038	1.00151	3.204034
6720	-413.787	-407.109	-6.6781	172781.9	10.01447	0.996944	0.999217	1.00078	1.00306	2.887974
6730	-424.109	-410.377	-13.7322	310552	9.033372	0.99772	0.999416	1.00058	1.00228	3.627588
6740	-422.737	-415.336	-7.40098	789495	11.57555	0.99857	0.999634	1.00037	1.00143	2.946962
6750	-417.708	-411.517	-6.19076	789437.7	13.94596	0.99857	0.999634	1.00037	1.00143	2.766115
6760	-422.447	-410.175	-12.2718	546203.9	11.09472	0.998281	0.99956	1.00044	1.00172	3.396173
6770	-432.766	-419.765	-13.0011	699750.1	8.109357	0.998481	0.999611	1.00039	1.00152	3.534458
6780	-428.368	-418.913	-9.45538	263614.1	8.570838	0.997525	0.999367	1.00063	1.00248	3.132783
6790	-418.127	-413.308	-4.81904	991748.9	10.33211	0.998724	0.999674	1.00033	1.00128	2.712842
6800	-414.745	-411.152	-3.59309	857385.7	11.90489	0.998628	0.999649	1.00035	1.00137	2.61781
6810	-419.955	-416.61	-3.34489	245737.3	9.490529	0.997437	0.999344	1.00065	1.00257	2.520386
6820	-416.08	-414.494	-1.58622	67310.65	11.22068	0.995105	0.998744	1.00125	1.0049	2.436698
6830	-424.031	-420.124	-3.90625	427515.3	12.56539	0.998057	0.999503	1.0005	1.00194	2.636424
6840	-411.446	-407.765	-3.68086	513494.5	11.36439	0.998227	0.999546	1.00045	1.00177	2.624626
6850	-409.097	-405.734	-3.36351	453844.2	9.154492	0.998114	0.999517	1.00048	1.00189	2.492326
6860	-417.546	-413.44	-4.10579	830623	15.70473	0.998606	0.999643	1.00036	1.0014	2.550753
6870	-428.816	-420.936	-7.88003	612217.6	12.30927	0.998376	0.999585	1.00041	1.00163	2.96306
6880	-421.342	-412.846	-8.4958	863651.8	10.24265	0.998633	0.99965	1.00035	1.00137	3.06923
6890	-418.688	-412.69	-5.99837	710074.2	10.98296	0.998492	0.999614	1.00038	1.00151	2.831154
6900	-423.189	-414.307	-8.88193	143967.4	10.14503	0.996652	0.999142	1.00085	1.00335	3.107599
6910	-415.439	-406.512	-8.92704	529541.3	12.20423	0.998254	0.999553	1.00045	1.00175	3.052902
6920	-429.852	-414.618	-15.234	938139.6	6.911815	0.998688	0.999665	1.00033	1.00131	3.741657
6930	-411.37	-402.997	-8.37356	429289.7	11.35067	0.998061	0.999504	1.00049	1.00194	3.037957
6940	-416.19	-408.632	-7.55747	246325.6	10.86444	0.99744	0.999345	1.00065	1.00256	2.97477
6950	-418.059	-413.199	-4.86009	613431.5	13.56731	0.998378	0.999585	1.00041	1.00162	2.683863
6960	-424.859	-411.798	-13.0613	725529.7	8.361888	0.998508	0.999618	1.00038	1.00149	3.549891
6970	-417.687	-411.402	-6.28502	573417.5	11.28134	0.998322	0.999571	1.00043	1.00168	2.854802
6980	-412.178	-407.657	-4.52032	648883.5	13.81299	0.998422	0.999597	1.0004	1.00158	2.650847
6990	-416.688	-408.551	-8.13712	839086.6	10.44268	0.998613	0.999645	1.00035	1.00139	3.03338
7000	-413.424	-407.589	-5.83462	196819.1	9.553351	0.997136	0.999267	1.00073	1.00287	2.7859
7010	-418.452	-411.301	-7.1513	372381.1	9.881357	0.997918	0.999467	1.00053	1.00208	2.932772
7020	-418.798	-410.105	-8.69243	828228.1	10.05112	0.998604	0.999643	1.00036	1.0014	3.089116
7030	-414.26	-406.425	-7.83543	892276.5	8.385768	0.998655	0.999656	1.00034	1.00135	2.927252
7040	-418.226	-414.788	-3.43816	832889.5	10.29474	0.998608	0.999644	1.00036	1.00139	2.577666
7050	-418.16	-409.927	-8.23359	67492.9	8.606195	0.995111	0.998746	1.00125	1.0049	2.99291
7060	-430.458	-418.885	-11.5733	115510	10.56331	0.996262	0.999042	1.00095	1.00374	3.357627
7070	-423.46	-412.898	-10.5618	400691.4	10.43167	0.997993	0.999486	1.00051	1.00201	3.265894
7080	-428.218	-419.084	-9.13335	704742.6	7.756056	0.998486	0.999613	1.00039	1.00151	3.016362
7090	-418.048	-412.078	-5.97045	149574.8	16.48029	0.996715	0.999159	1.00084	1.00329	2.630969
7100	-411.15	-412.007	0.856867	715887.4	14.5557	0.998498	0.999616	1.00038	1.0015	2.254698
7110	-408.016	-412.844	4.8287	171341.8	13.2154	0.996931	0.999214	1.00078	1.00307	1.961889
7120	-416.758	-410.216	-6.54239	208885.4	8.634751	0.99722	0.999288	1.00071	1.00278	2.79915
7130	-418.099	-412.64	-5.45839	548358.3	9.009593	0.998284	0.999561	1.00044	1.00172	2.709704
7140	-422.748	-410.901	-11.8472	967300.4	9.608226	0.998708	0.99967	1.00033	1.00129	3.414291
7150	-428.834	-416.937	-11.8976	959023.4	11.06832	0.998702	0.999668	1.00033	1.0013	3.363848
7160	-427.528	-415.044	-12.484	280765.9	12.46178	0.997602	0.999386	1.00061	1.0024	3.326407
7170	-402.345	-406.94	4.59465	181307	15.2656	0.997016	0.999236	1.00076	1.00299	1.998636
7180	-422.51	-411.062	-11.4479	417389.3	9.382282	0.998033	0.999497	1.0005	1.00197	3.37507
7190	-419.223	-412.152	-7.07176	26171.18	10.98952	0.992154	0.997982	1.002	1.00787	2.928812
7200	-422.418	-415.586	-6.83252	109058.6	8.874624	0.996154	0.999014	1.00098	1.00385	2.852668
7210	-409.791	-406.115	-3.67583	107537.1	14.77525	0.996126	0.999007	1.00099	1.00388	2.558436
7220	-414.472	-409.825	-4.64696	15739.9	13.00613	0.989887	0.997394	1.00257	1.01015	2.684728
7230	-429.331	-417.567	-11.7637	661567.4	13.03543	0.998438	0.9996	1.0004	1.00156	3.229892
7240	-424.971	-413.633	-11.3382	558909.8	7.178563	0.9983	0.999565	1.00043	1.0017	3.226552
7250	-414.52	-404.895	-9.62481	799926	9.571592	0.998579	0.999637	1.00036	1.00142	3.18277
7260	-421.064	-417.902	-3.16102	133514.2	9.539504	0.996523	0.999109	1.00089	1.00348	2.50495
7270	-424.922	-415.904	-9.01834	266825.1	9.219789	0.99754	0.99937	1.00063	1.00246	3.112034
7280	-427.658	-414.55	-13.1084	990127.7	7.247019	0.998723	0.999673	1.00033	1.00128	3.481676
7290	-410.343	-412.051	1.70874	800476.3	13.03605	0.99858	0.999637	1.00036	1.00142	2.196375
7300	-412.446	-408.496	-3.95071	20645.22	10.24808	0.991167	0.997727	1.00225	1.00886	2.625699
7310	-415.499	-411.209	-4.28981	530698.3	13.96827	0.998256	0.999554	1.00045	1.00175	2.629063
7320	-423.759	-415.074	-8.68485	687788.4	12.26553	0.998468	0.999608	1.00039	1.00153	3.030379
7330	-426.627	-417.822	-8.80453	26090.9	12.381	0.992142	0.997979	1.002	1.00788	3.034893
7340	-437.206	-424.91	-12.2961	793642.9	7.902059	0.998574	0.999635	1.00036	1.00143	3.435055
7350	-430.847	-422.074	-8.77268	690853.9	9.254519	0.998471	0.999609	1.00039	1.00153	3.086467
7360	-425.839	-413.611	-12.2275	372358.6	9.897749	0.997918	0.999467	1.00053	1.00208	3.44597
7370	-436.151	-425.259	-10.8919	891627.1	11.8443	0.998654	0.999656	1.00034	1.00135	3.234233
7380	-430.235	-416.467	-13.7678	315396.7	11.58985	0.997738	0.999421	1.00058	1.00226	3.495943
7390	-415.751	-412.674	-3.07685	487705.6	12.15384	0.99818	0.999535	1.00046	1.00182	2.573809
7400	-421.683	-414.974	-6.70895	409547.4	10.14468	0.998014	0.999492	1.00051	1.00199	2.893402
7410	-419.005	-414.93	-4.07471	112564	11.07731	0.996214	0.99903	1.00097	1.00379	2.657162
7420	-422.637	-411.44	-11.1971	511874.8	12.43439	0.998224	0.999546	1.00045	1.00178	3.224836
7430	-421.417	-415.493	-5.92391	416544.3	11.59743	0.998031	0.999496	1.0005	1.00197	2.819036
7440	-420.774	-413.785	-6.98962	219023	14.87125	0.997285	0.999305	1.00069	1.00272	2.777833
7450	-418.418	-413.654	-4.76454	795954.7	10.21949	0.998576	0.999636	1.00036	1.00143	2.704218
7460	-431.991	-420.092	-11.8986	611117.3	9.997208	0.998374	0.999584	1.00041	1.00163	3.409802
7470	-410.409	-404.838	-5.57124	816817.7	10.7156	0.998594	0.99964	1.00036	1.00141	2.791028
7480	-430.817	-418.5	-12.3167	605697.3	10.60567	0.998367	0.999582	1.00042	1.00163	3.425971
7490	-428.701	-413.255	-15.4457	916905.8	6.558714	0.998673	0.999661	1.00034	1.00133	3.722302
7500	-420.961	-414.319	-6.64252	243457	11.70613	0.997425	0.999341	1.00066	1.00258	2.878689
7510	-427.146	-416.618	-10.5281	244920.9	9.690056	0.997433	0.999343	1.00065	1.00257	3.276519
7520	-424.844	-412.186	-12.6575	623718.8	8.885645	0.998391	0.999588	1.00041	1.00161	3.509042
7530	-422.438	-414.026	-8.41208	24122.73	13.64301	0.991828	0.997898	1.00208	1.0082	2.941673
7540	-419.953	-409.11	-10.8429	714596.3	9.123175	0.998497	0.999616	1.00038	1.0015	3.308996
7550	-425.039	-416.651	-8.38816	707030.4	11.27105	0.998489	0.999613	1.00039	1.00151	3.041516
7560	-419.146	-412.345	-6.80019	422916.3	10.777	0.998046	0.9995	1.0005	1.00196	2.905517
7570	-415.606	-406.464	-9.14165	196507.4	9.088367	0.997134	0.999266	1.00073	1.00287	3.121365
7580	-427.231	-421.612	-5.61859	974231.2	9.405971	0.998712	0.999671	1.00033	1.00129	2.755172
7590	-423.545	-412.733	-10.8119	429476.1	8.804353	0.998061	0.999504	1.00049	1.00194	3.29921
7600	-429.276	-422.564	-6.71192	607779.1	12.09154	0.99837	0.999583	1.00042	1.00163	2.874705
7610	-427.114	-415.96	-11.1535	548066.4	8.562715	0.998284	0.999561	1.00044	1.00172	3.330602
7620	-412.588	-407.584	-5.00328	930058.5	8.654421	0.998682	0.999663	1.00034	1.00132	2.623169
7630	-418.19	-421.335	3.14491	619505.3	13.13024	0.998386	0.999587	1.00041	1.00162	2.0879
7640	-426.069	-421.069	-4.99923	876194.6	13.34892	0.998642	0.999653	1.00035	1.00136	2.70135
7650	-413.638	-414.735	1.09724	251283.1	13.43937	0.997465	0.999351	1.00065	1.00254	2.244778
7660	-418.156	-415.365	-2.79073	394913	10.67185	0.997978	0.999483	1.00052	1.00202	2.530093
