Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
548	0	-433.888	-417.442	-16.4465	516234.4	4.967734	5.303081	11.17694	0.310944	0.438633	0.532741	0.663025	0.0958426	0.411433	0.250749	0.241975	0.998231	0.999548	1.00045	1.00177	3.421424
549	1	-415.249	-403.581	-11.6679	182754.4	11.74411	8.777223	9.773982	0.433606	0.533378	0.601739	0.69475	0.684257	0.0393016	0.263864	0.0125766	0.997028	0.999239	1.00076	1.00297	2.8946
550	0	-439.942	-420.091	-19.851	453559.1	1.3942	2.868371	7.140112	0.161625	0.306789	0.435679	0.62512	0.139251	0.366838	0.10055	0.393361	0.998113	0.999517	1.00048	1.00189	3.958717
551	1	-418.499	-404.269	-14.2293	121420.2	12.62956	20.48584	9.149884	0.286594	0.359486	0.41312	0.493345	0.180194	0.000417743	0.135327	0.684061	0.996355	0.999066	1.00093	1.00365	3.009997
552	0	-431.149	-412.55	-18.5992	469517.5	4.371222	5.051264	8.795019	0.289975	0.419965	0.517458	0.653531	0.229841	0.133773	0.564316	0.0720691	0.998146	0.999526	1.00047	1.00186	3.75735
553	1	-425.497	-409.891	-15.6053	483665.5	10.78679	21.2961	10.7826	0.246131	0.316685	0.369764	0.450728	0.104663	0.00351895	0.373397	0.518421	0.998173	0.999533	1.00047	1.00183	3.163634
554	0	-424.417	-412.511	-11.9057	854535.3	1.779354	2.235609	9.255825	0.222779	0.390296	0.526391	0.708827	0.137324	0.232922	0.343215	0.286539	0.998625	0.999648	1.00035	1.00138	3.077659
555	1	-421.971	-410.595	-11.3762	948771.6	5.577515	10.01242	10.25189	0.234733	0.332035	0.40754	0.521437	0.0371116	0.429224	0.187857	0.345808	0.998695	0.999666	1.00033	1.00131	2.923651
556	0	-421.571	-405.516	-16.0559	386401.6	1.907039	2.688187	9.368397	0.213852	0.371007	0.499957	0.678301	0.0802785	0.386659	0.313157	0.219905	0.997956	0.999477	1.00052	1.00205	3.517663
557	1	-423.498	-411.544	-11.9543	892568.5	8.746627	13.83922	11.02141	0.275426	0.361764	0.426238	0.522301	0.112731	0.564785	0.0258253	0.296659	0.998655	0.999656	1.00034	1.00135	2.911247
558	0	-425.216	-410.098	-15.118	111980.3	6.089786	6.130382	9.227079	0.334365	0.454879	0.54215	0.662897	0.496258	0.175416	0.0400609	0.288265	0.996204	0.999027	1.00097	1.0038	3.335955
559	1	-435.282	-412.468	-22.8148	837819.1	24.73588	31.41631	12.94852	0.360863	0.420779	0.463207	0.525393	0.432719	0.0102503	0.287425	0.269606	0.998612	0.999645	1.00035	1.00139	3.438395
560	0	-435.574	-421.335	-14.2399	166453.9	10.62575	9.759169	11.72037	0.386801	0.485274	0.554438	0.650912	0.505322	0.00925729	0.24259	0.24283	0.996886	0.999203	1.00079	1.00312	3.112621
561	1	-431.317	-409.054	-22.2624	308748.5	26.11721	29.34027	8.833051	0.389052	0.450218	0.493126	0.555415	0.491164	0.344167	0.0527194	0.111949	0.997713	0.999415	1.00058	1.00229	3.649975
562	0	-436.104	-423.049	-13.0554	306811	6.860727	9.901302	9.905367	0.279573	0.379147	0.453793	0.563367	0.0450606	0.459123	0.0590961	0.43672	0.997706	0.999413	1.00059	1.0023	3.076068
563	1	-434.292	-413.385	-20.9066	743512.3	20.62683	28.65177	8.599574	0.33561	0.398409	0.443341	0.509646	0.0970716	0.127708	0.0711163	0.704104	0.998526	0.999623	1.00038	1.00147	3.5659
564	0	-430.233	-416.548	-13.6856	180459.8	7.324026	8.45151	9.263812	0.321953	0.428414	0.506089	0.616687	0.300874	0.553998	0.0637669	0.0813618	0.997009	0.999234	1.00076	1.00299	3.143087
565	1	-436.058	-422.517	-13.5411	586436.4	8.586357	11.61916	9.137548	0.302112	0.395532	0.464336	0.564862	0.432965	0.0910171	0.380101	0.0959163	0.998341	0.999576	1.00042	1.00166	3.07543
566	0	-421.705	-415.425	-6.27971	443633.5	4.214685	5.890379	9.935846	0.258725	0.380567	0.474341	0.609509	0.534428	0.0278829	0.271785	0.165904	0.998092	0.999512	1.00049	1.00191	2.461274
567	1	-427.492	-409.203	-18.2897	552812.5	8.648197	9.951499	9.067285	0.331971	0.431451	0.503504	0.606538	0.124276	0.329845	0.196022	0.349857	0.998291	0.999563	1.00044	1.00171	3.614136
568	0	-427.323	-421.417	-5.90612	607302.2	5.039494	6.471347	10.82538	0.282015	0.400215	0.489245	0.616569	0.302573	0.173344	0.371052	0.153031	0.998369	0.999583	1.00042	1.00163	2.45648
569	1	-430.358	-414.183	-16.1752	327159.2	12.54968	17.92915	10.72067	0.309949	0.387477	0.443957	0.527358	0.364755	0.155403	0.0313441	0.448498	0.997779	0.999432	1.00057	1.00222	3.233453
570	0	-423.078	-411.186	-11.8914	622128	6.363392	7.232595	8.699608	0.316221	0.429551	0.512642	0.630121	0.234198	0.211361	0.473599	0.0808428	0.998389	0.999588	1.00041	1.00161	2.94035
571	1	-428.546	-408.691	-19.8555	893810.6	16.33874	21.20572	6.701558	0.339998	0.411831	0.463304	0.538716	0.0375557	0.429298	0.34594	0.187206	0.998656	0.999656	1.00034	1.00134	3.422763
572	0	-430.939	-416.104	-14.8353	809378.2	10.75812	23.43123	10.06999	0.229912	0.296787	0.34746	0.425463	0.0635058	0.0386321	0.306025	0.591837	0.998587	0.999639	1.00036	1.00141	3.080216
573	1	-436.883	-417.702	-19.1817	129314.2	14.30244	21.27907	7.187897	0.307761	0.379624	0.431894	0.509441	0.10658	0.116126	0.746642	0.0306524	0.996467	0.999095	1.0009	1.00354	3.432858
574	0	-429.993	-416.403	-13.5908	66137.63	3.066091	8.625739	9.776652	0.153828	0.248202	0.328572	0.457286	0.0248314	0.00866501	0.0519852	0.914518	0.995062	0.998733	1.00126	1.00495	3.18167
575	1	-432.698	-415.617	-17.081	642736.8	11.82104	14.38011	7.747356	0.337919	0.423054	0.484348	0.573193	0.0250365	0.416806	0.0552337	0.502924	0.998415	0.999595	1.0004	1.00159	3.339702
576	0	-428.674	-413.117	-15.5564	502296.3	9.507963	10.77035	9.231054	0.34016	0.4363	0.505566	0.604645	0.203122	0.0432399	0.149034	0.604604	0.998207	0.999541	1.00046	1.00179	3.296175
577	1	-427.576	-412.708	-14.8672	567642.8	6.716108	11.90569	8.518789	0.244843	0.335814	0.405479	0.510555	0.15648	0.277158	0.244718	0.321644	0.998313	0.999569	1.00043	1.00169	3.215972
578	0	-429.189	-414.672	-14.5167	312552.2	5.560029	4.214745	8.779748	0.376018	0.512226	0.607682	0.732577	0.831758	0.00880334	0.0754988	0.0839404	0.997727	0.999418	1.00058	1.00227	3.288693
579	1	-434.852	-415.195	-19.657	368625.2	5.646378	3.882782	9.702553	0.393599	0.532393	0.628311	0.751634	0.343122	0.538904	0.0389685	0.0790046	0.997907	0.999464	1.00053	1.00209	3.829126
580	0	-431.767	-418.579	-13.1883	384608.4	1.664814	3.826961	8.23182	0.156531	0.286772	0.402053	0.577439	0.30936	0.19111	0.0422045	0.457325	0.997951	0.999476	1.00052	1.00205	3.153236
581	1	-447.92	-426.397	-21.5224	397369.2	5.664793	5.003834	7.02884	0.351656	0.48105	0.573522	0.698118	0.180558	0.33261	0.277409	0.209423	0.997984	0.999484	1.00051	1.00202	4.097451
582	0	-436.905	-416.912	-19.993	64617.89	5.192884	5.683625	8.038927	0.30978	0.4342	0.525965	0.653832	0.226215	0.0259793	0.637382	0.110424	0.995004	0.998718	1.00127	1.005	3.91585
583	1	-447.174	-426.8	-20.374	712507.1	5.543143	7.316817	8.065236	0.283011	0.395665	0.48031	0.602294	0.026544	0.449664	0.328273	0.195519	0.998495	0.999615	1.00038	1.00151	3.938437
584	0	-432.232	-410.231	-22.0018	439792.3	5.567358	5.75154	6.874656	0.323968	0.44766	0.537908	0.662807	0.510819	0.16978	0.0215527	0.297849	0.998084	0.99951	1.00049	1.00192	4.147652
585	1	-442.533	-423.198	-19.3344	511079.6	12.02653	13.2834	7.855193	0.357603	0.445253	0.507752	0.597347	0.190848	0.239134	0.477868	0.0921499	0.998223	0.999545	1.00045	1.00178	3.647393
586	0	-409.718	-402.118	-7.60055	679646.8	7.890739	8.820814	14.43751	0.332015	0.436512	0.512244	0.619817	0.305678	0.657404	0.0156672	0.0212506	0.998459	0.999606	1.00039	1.00154	2.531334
587	1	-431.936	-412.298	-19.6383	139701.8	8.959668	13.55221	8.054793	0.284384	0.371688	0.43654	0.532668	0.108051	0.149298	0.180769	0.561883	0.996601	0.999129	1.00087	1.0034	3.727327
588	0	-419.946	-411.652	-8.29348	19888.03	6.511796	9.421112	7.925047	0.276503	0.378074	0.454453	0.566503	0.385063	0.357504	0.149725	0.107708	0.991001	0.997683	1.00229	1.00903	2.375506
589	1	-435.998	-414.366	-21.632	647072.5	12.53193	7.457847	5.565837	0.482805	0.584491	0.652316	0.741882	0.528318	0.405915	0.0435945	0.0221727	0.99842	0.999596	1.0004	1.00158	3.695606
590	0	-413.73	-405.921	-7.80878	901813.9	13.13336	18.56076	12.55067	0.313982	0.390342	0.445827	0.527693	0.0917769	0.0200986	0.814271	0.0738538	0.998662	0.999658	1.00034	1.00134	2.470917
591	1	-427.42	-414.856	-12.5638	414559.5	11.63396	15.09994	12.44829	0.324714	0.408224	0.468733	0.557083	0.58655	0.082179	0.141179	0.190091	0.998027	0.999495	1.0005	1.00197	2.893001
592	0	-427.484	-415.608	-11.8759	232413.8	15.92854	21.66763	13.73194	0.32959	0.400838	0.452116	0.527575	0.0141366	0.210446	0.738169	0.037249	0.997365	0.999325	1.00067	1.00264	2.710516
593	1	-433.659	-414.579	-19.0805	926624	20.49488	24.28364	11.14695	0.368108	0.435253	0.482758	0.551895	0.0546641	0.110431	0.506772	0.328134	0.99868	0.999662	1.00034	1.00132	3.349938
594	0	-426.802	-407.853	-18.9491	313041.3	15.58733	18.68856	10.62122	0.353859	0.429583	0.483571	0.562007	0.171702	0.460454	0.174074	0.19377	0.997729	0.999419	1.00058	1.00227	3.462067
595	1	-424.526	-409.497	-15.029	569449.9	8.575775	10.96403	9.356438	0.312277	0.408014	0.478135	0.579821	0.11911	0.696274	0.0844672	0.100149	0.998316	0.999569	1.00043	1.00168	3.248432
596	0	-428.251	-413.662	-14.5889	720630.6	8.536359	11.89283	11.14162	0.296624	0.389093	0.457405	0.557583	0.0824616	0.336388	0.420336	0.160814	0.998503	0.999617	1.00038	1.0015	3.16563
597	1	-425.81	-409.999	-15.811	50227.68	8.654739	12.62314	8.900594	0.289175	0.379249	0.446042	0.544575	0.133661	0.117271	0.649636	0.0994317	0.994334	0.998546	1.00144	1.00568	3.30819
598	0	-418.352	-408.723	-9.62906	429038.3	10.82534	11.5393	13.39871	0.358907	0.451867	0.518135	0.612484	0.189781	0.62169	0.147884	0.040645	0.99806	0.999504	1.00049	1.00194	2.668388
599	1	-425.58	-411.586	-13.9944	88097	9.882447	16.17438	10.85878	0.274864	0.355538	0.415597	0.505487	0.011013	0.129404	0.453701	0.405882	0.995721	0.998903	1.00109	1.00429	3.068571
600	0	-428.066	-416.845	-11.2206	946257	10.17062	13.63522	10.23988	0.312178	0.399484	0.463257	0.556567	0.225025	0.113793	0.329221	0.33196	0.998694	0.999666	1.00033	1.00131	2.82811
601	1	-426.981	-415.355	-11.6262	566695.2	11.59902	12.30236	10.63963	0.363639	0.453996	0.518244	0.609813	0.26629	0.303035	0.403414	0.0272606	0.998312	0.999568	1.00043	1.00169	2.870335
602	0	-424.401	-417.07	-7.33177	599494.7	10.45398	17.53712	13.03133	0.272884	0.350698	0.40859	0.495478	0.423854	0.0844943	0.358613	0.133039	0.998359	0.99958	1.00042	1.00164	2.459383
603	1	-430.235	-411.956	-18.2794	714831.3	15.54019	20.77902	7.927154	0.331951	0.404516	0.456716	0.533387	0.122108	0.108634	0.17238	0.596878	0.998497	0.999616	1.00038	1.0015	3.378462
604	0	-415.113	-409.763	-5.35069	926796.4	3.51881	4.337439	11.92517	0.266609	0.403497	0.508516	0.655264	0.210182	0.136474	0.361878	0.291466	0.99868	0.999662	1.00034	1.00132	2.463312
605	1	-427.951	-413.413	-14.538	437301.6	11.48344	15.04265	8.13866	0.322342	0.406004	0.466703	0.55541	0.0632805	0.0980361	0.406675	0.432008	0.998078	0.999508	1.00049	1.00192	3.052858
606	0	-416.586	-408.844	-7.74137	33930.89	2.227314	2.650652	11.67624	0.24258	0.403107	0.530066	0.701148	0.228246	0.407086	0.168248	0.19642	0.993108	0.998229	1.00175	1.00691	2.690726
607	1	-432.725	-416.927	-15.7981	709340.1	18.53027	13.37593	10.52505	0.46803	0.549602	0.604997	0.681406	0.0540443	0.760626	0.103549	0.0817809	0.998491	0.999614	1.00039	1.00151	3.190142
608	0	-421.346	-415.533	-5.8129	151139.1	5.64741	6.363166	9.358982	0.310321	0.429491	0.517302	0.640712	0.372208	0.0836876	0.0314742	0.51263	0.996732	0.999163	1.00083	1.00327	2.344169
609	1	-430.637	-414.913	-15.7247	697353.4	10.76472	20.73164	9.971291	0.250226	0.321795	0.375542	0.457332	0.282712	0.0435497	0.0651053	0.608632	0.998478	0.999611	1.00039	1.00152	3.196289
610	0	-430.1	-415.892	-14.2081	678277.7	6.219158	9.059018	9.882143	0.273028	0.376158	0.453968	0.568123	0.18627	0.130256	0.443154	0.24032	0.998457	0.999605	1.00039	1.00154	3.207584
611	1	-423.01	-412.156	-10.8533	558755	9.930536	10.52441	13.24858	0.355205	0.451894	0.520977	0.619029	0.360064	0.173399	0.285373	0.181164	0.9983	0.999565	1.00043	1.0017	2.779646
612	0	-427.152	-412.542	-14.61	811044.4	5.7384	6.217341	8.477212	0.317926	0.438096	0.526155	0.649186	0.473966	0.0566694	0.327791	0.141573	0.998589	0.999639	1.00036	1.00141	3.261976
613	1	-420.171	-411.219	-8.95186	233422	12.96374	17.17951	10.22089	0.325748	0.404703	0.461792	0.545446	0.0359584	0.372977	0.309524	0.281541	0.99737	0.999327	1.00067	1.00263	2.543766
614	0	-424.488	-405.934	-18.5545	550711.6	9.689123	11.29421	8.361873	0.335808	0.430145	0.498262	0.59611	0.0998735	0.43281	0.115674	0.351643	0.998288	0.999562	1.00044	1.00171	3.61943
615	1	-423.042	-412.125	-10.9176	59145.63	11.08417	14.3935	13.44564	0.322302	0.407569	0.469465	0.55979	0.0495681	0.369495	0.198625	0.382312	0.994778	0.99866	1.00133	1.00523	2.739639
616	0	-424.63	-410.251	-14.3795	989902.1	8.327352	11.02019	10.02541	0.304543	0.400071	0.470371	0.572731	0.0886394	0.395472	0.183316	0.332573	0.998723	0.999673	1.00033	1.00128	3.182777
617	1	-417.122	-408.889	-8.23266	692901.5	5.544623	9.291916	13.95418	0.245008	0.345967	0.423804	0.540083	0.0916134	0.275099	0.0535698	0.579718	0.998473	0.99961	1.00039	1.00153	2.604149
618	0	-420.083	-409.426	-10.6568	810743	6.413712	4.518305	8.880828	0.400174	0.53132	0.621842	0.739798	0.613668	0.0863593	0.0451202	0.254853	0.998589	0.999639	1.00036	1.00141	2.843866
619	1	-421.848	-414.854	-6.99424	521511.8	5.523395	7.873252	11.96986	0.270364	0.379462	0.462163	0.582768	0.0673022	0.434976	0.300955	0.196767	0.99824	0.99955	1.00045	1.00176	2.554701
620	0	-422.215	-411.752	-10.4629	97775.81	5.184693	6.876436	15.08316	0.278472	0.393823	0.48089	0.606189	0.025924	0.33104	0.596139	0.0468971	0.995938	0.998959	1.00104	1.00407	2.730739
621	1	-426.952	-414.406	-12.5469	716121.6	5.392395	10.77374	9.449807	0.217384	0.310557	0.383781	0.49582	0.13135	0.292373	0.0873815	0.488895	0.998498	0.999616	1.00038	1.0015	3.022078
622	0	-421.352	-411.517	-9.83557	517481.9	4.656524	5.033795	13.40063	0.304607	0.434822	0.531295	0.664731	0.542634	0.10747	0.213386	0.13651	0.998234	0.999548	1.00045	1.00177	2.778321
623	1	-425.979	-415.561	-10.4183	322244.8	5.856561	10.24859	16.28051	0.240819	0.337525	0.412136	0.524351	0.575302	0.016405	0.193567	0.214726	0.997762	0.999427	1.00057	1.00224	2.642455
624	0	-431.606	-419.821	-11.7847	12153.85	2.751328	5.652822	11.14119	0.186423	0.303849	0.401648	0.550322	0.0428428	0.0445129	0.00126177	0.911383	0.988494	0.997032	1.00292	1.01155	3.021878
625	1	-423.861	-413.624	-10.2378	951474.9	6.628461	6.576686	11.3329	0.342517	0.459606	0.543929	0.660758	0.505996	0.000445285	0.305529	0.188029	0.998697	0.999667	1.00033	1.0013	2.838197
626	0	-426.754	-416.16	-10.5935	35399.57	3.648994	5.193831	11.91188	0.248064	0.375338	0.474517	0.61713	0.223441	0.537809	0.000547995	0.238202	0.993252	0.998266	1.00172	1.00676	2.895048
627	1	-420.46	-408.735	-11.7258	124813.7	16.30692	19.68813	9.622866	0.354471	0.428469	0.481194	0.557885	0.309533	0.00110776	0.605867	0.0834927	0.996404	0.999079	1.00092	1.0036	2.734973
628	0	-424.24	-416.397	-7.84313	490634.3	2.920261	3.132961	12.48399	0.273828	0.427281	0.54438	0.701688	0.188154	0.728281	0.00189421	0.0816704	0.998186	0.999536	1.00046	1.00182	2.679243
629	1	-428.074	-415.323	-12.7516	248539.8	10.90973	14.26404	12.81178	0.320249	0.40586	0.468081	0.558932	0.263115	0.459906	0.0266329	0.250346	0.997451	0.999348	1.00065	1.00255	2.906219
630	0	-424.942	-423.654	-1.28759	534389.7	1.134339	0.7929223	13.79677	0.246052	0.464709	0.635457	0.827652	0.00148109	0.515611	0.408626	0.0742821	0.998262	0.999555	1.00044	1.00174	2.199191
631	1	-424.967	-415.854	-9.11276	357433.5	13.48322	20.46857	9.931354	0.301535	0.374618	0.427975	0.507277	0.0493816	0.311405	0.241019	0.398194	0.997875	0.999456	1.00054	1.00213	2.506122
632	0	-422.017	-407.765	-14.2518	949366.2	0.7956362	0.8392849	8.627733	0.193573	0.403461	0.582552	0.796398	0.0279652	0.576868	0.349603	0.0455637	0.998696	0.999666	1.00033	1.0013	3.346999
633	1	-426.294	-411.547	-14.7469	634181	7.204015	14.60529	13.48215	0.226697	0.30904	0.372572	0.469978	0.17465	0.0100926	0.00211693	0.813141	0.998404	0.999592	1.00041	1.0016	3.049556
634	0	-417.739	-414.591	-3.14819	469143.5	1.751842	3.455137	13.62001	0.173699	0.3123	0.4321	0.609222	0.0296453	0.385476	0.250376	0.334503	0.998145	0.999525	1.00047	1.00186	2.311613
635	1	-422.729	-410.019	-12.7101	191218.9	30.66002	39.02372	13.31381	0.367962	0.422103	0.460287	0.516298	0.024832	0.786156	0.112212	0.0767995	0.997095	0.999256	1.00074	1.00291	2.546927
636	0	-424.956	-413.125	-11.8307	896926.5	4.580549	9.198273	10.29241	0.209997	0.308931	0.38767	0.508095	0.0978846	0.0418203	0.457482	0.402813	0.998658	0.999657	1.00034	1.00134	2.985762
637	1	-428.546	-411.824	-16.7213	276612.9	17.34813	28.18508	9.356732	0.298365	0.36163	0.407628	0.476403	8.35237e-05	0.371462	0.245457	0.382998	0.997584	0.999382	1.00062	1.00242	3.151496
638	0	-426.405	-412.431	-13.9743	53679.3	7.200178	6.826666	10.96997	0.356095	0.471046	0.553103	0.666367	0.234368	0.523699	0.093365	0.148568	0.994519	0.998593	1.0014	1.00549	3.17392
639	1	-420.123	-411.483	-8.63988	190103.8	13.81995	19.13097	10.68352	0.320155	0.395494	0.450047	0.53039	0.000146562	0.401534	0.514404	0.0839156	0.997086	0.999254	1.00074	1.00292	2.506211
640	0	-424.96	-411.156	-13.8038	838906.5	12.42058	21.58786	9.528877	0.273446	0.34441	0.396936	0.476033	0.129585	0.0412908	0.250373	0.578752	0.998613	0.999645	1.00035	1.00139	2.968851
641	1	-433.47	-418.675	-14.7954	915227.9	8.947597	15.77093	9.818591	0.257954	0.339033	0.400079	0.492178	0.25101	0.109115	0.502539	0.137336	0.998672	0.99966	1.00034	1.00133	3.171628
642	0	-424.311	-416.447	-7.86486	833328.9	12.13919	15.24927	10.50262	0.333005	0.416084	0.476014	0.563243	0.287757	0.211412	0.397589	0.103242	0.998608	0.999644	1.00036	1.00139	2.478333
643	1	-429.526	-415.816	-13.7098	668303.4	4.907034	7.108192	11.23653	0.261529	0.374862	0.461571	0.587928	0.0621254	0.327417	0.231472	0.378985	0.998446	0.999602	1.0004	1.00156	3.158755
644	0	-432.872	-416.466	-16.4058	205316.5	25.19907	23.81842	10.49697	0.425066	0.490876	0.53649	0.601693	0.578475	0.0408525	0.338319	0.0423539	0.997196	0.999282	1.00072	1.00281	3.085692
645	1	-427.072	-414.989	-12.0826	532372.6	5.920054	10.08268	9.219279	0.245526	0.34314	0.418202	0.530687	0.0158457	0.201	0.510129	0.273025	0.998258	0.999555	1.00044	1.00174	2.965648
646	0	-437.384	-422.267	-15.1173	645040.2	30.10698	33.50433	10.27362	0.396415	0.45381	0.493956	0.552259	0.147082	0.358171	0.234306	0.260441	0.998418	0.999595	1.0004	1.00158	2.820572
647	1	-430.512	-418.566	-11.9465	827828.7	6.387391	10.32885	8.818924	0.257296	0.35446	0.428438	0.538625	0.0651895	0.0164653	0.423242	0.495103	0.998603	0.999643	1.00036	1.0014	2.919701
648	0	-428.119	-414.057	-14.0622	359324.5	26.34644	33.23719	8.959777	0.364578	0.422915	0.46415	0.524572	0.431119	0.356059	0.0855533	0.127268	0.99788	0.999458	1.00054	1.00212	2.686712
649	1	-425.629	-410.115	-15.514	947052.6	8.558857	9.223841	7.775019	0.343486	0.445868	0.519534	0.623883	0.337682	0.186637	0.3778	0.0978816	0.998694	0.999666	1.00033	1.00131	3.248971
650	0	-429.599	-419.357	-10.2419	171169.8	15.99773	22.4601	11.31822	0.32355	0.393698	0.444301	0.51899	0.103221	0.334227	0.53582	0.0267322	0.996929	0.999214	1.00078	1.00307	2.615607
651	1	-427.583	-412.682	-14.9015	301905.7	13.84909	11.53234	8.453696	0.422008	0.512072	0.574322	0.660819	0.486263	0.0455672	0.368692	0.0994778	0.997688	0.999408	1.00059	1.00231	3.136434
652	0	-422.543	-407.863	-14.68	479910.9	18.62181	21.87428	8.227651	0.365879	0.436273	0.486156	0.558621	0.123219	0.368727	0.322959	0.185095	0.998166	0.999531	1.00047	1.00184	2.908763
653	1	-426.941	-410.947	-15.9939	505977.1	16.16018	29.08793	8.810536	0.276683	0.33875	0.384308	0.45303	0.0649036	0.272217	0.185863	0.477016	0.998214	0.999543	1.00046	1.00179	3.054652
654	0	-421.259	-413.015	-8.2443	864365.1	11.14668	15.15312	11.7602	0.313945	0.397374	0.45817	0.547367	0.226506	0.222787	0.15683	0.393876	0.998633	0.99965	1.00035	1.00137	2.550803
655	1	-420.797	-408.411	-12.3861	946134.2	7.591936	7.737157	9.808167	0.346463	0.456238	0.535103	0.645436	0.383697	0.27319	0.319866	0.0232461	0.998694	0.999666	1.00033	1.00131	3.021719
656	0	-415.209	-405.331	-9.87856	984088.9	6.516232	11.835	15.78032	0.239709	0.330649	0.40058	0.506365	0.12562	0.0733333	0.202556	0.59849	0.998719	0.999672	1.00033	1.00128	2.618861
657	1	-420.189	-404.377	-15.812	911808.1	10.37217	9.395217	8.682736	0.388026	0.48797	0.558105	0.655662	0.603431	0.130304	0.0615953	0.20467	0.998669	0.99966	1.00034	1.00133	3.319544
658	0	-421.794	-405.869	-15.9248	952734.4	16.67635	26.88947	11.173	0.29837	0.363002	0.410031	0.480317	0.141643	0.396343	0.182295	0.27972	0.998698	0.999667	1.00033	1.0013	3.076976
659	1	-417.827	-408.461	-9.36624	592478	4.867134	6.166651	11.03613	0.282116	0.402543	0.4933	0.622633	0.13026	0.440092	0.0202047	0.409444	0.998349	0.999578	1.00042	1.00165	2.781254
660	0	-418.785	-408.358	-10.4274	915496.9	6.217187	9.935497	12.773	0.257921	0.356696	0.431936	0.543776	0.130699	0.0671392	0.119841	0.682321	0.998672	0.99966	1.00034	1.00133	2.796476
661	1	-415.59	-406.477	-9.11274	268294.6	3.400678	3.273154	11.49076	0.29999	0.451509	0.564188	0.713718	0.278875	0.684063	0.000165725	0.036896	0.997547	0.999372	1.00063	1.00246	2.795117
662	0	-419.832	-411.596	-8.23574	86351.42	7.705122	6.891315	14.60442	0.371241	0.485114	0.565635	0.676079	0.818902	0.0816475	0.0692876	0.0301629	0.995678	0.998892	1.0011	1.00433	2.584066
663	1	-417.105	-407.381	-9.72403	157085.6	8.893376	7.050756	11.06105	0.403492	0.514487	0.591515	0.695879	0.286069	0.355708	0.242868	0.115354	0.996795	0.999179	1.00082	1.00321	2.76922
