Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
173000	-528.9743	-536.9011	7.926789	-0.507819	-0.172368	0.0598849	0.0962557	6.40447e-06	0.546101	0.651234	3.25366	0.507825	0.718469	0.591349	3.1574	0.07376	0.451153	0.088904	0.386183	0.0436091	0.0260469	0.0306004	0.000137273	0.00163046	0.0632119	0.0121352	0.00402242
174000	-543.8456	-544.3322	0.4866509	-0.662181	-0.49989	-0.0138577	0.0790251	0.128191	0.0413484	1.83773	1.18317	0.790372	0.541238	1.85159	1.10415	0.855812	0.0565093	0.00800998	0.0796684	0.118681	0.0489895	0.00590296	0.00879331	0.00693989	0.0497504	0.00515604	0.0110904
175000	-531.8371	-537.9709	6.133839	-0.437972	-0.456744	0.151494	0.118963	0.00269018	0.000111586	0.952349	0.782383	0.440662	0.456856	0.800856	0.66342	0.300815	0.131749	0.379394	0.188043	0.069959	0.0670167	0.0171112	0.00468448	0.00755284	0.15938	0.00439851	0.0067989
176000	-543.6112	-543.2086	-0.4026439	-15.6045	-0.229961	0.128062	0.0842938	2.50811	0.000696218	0.645104	1.00442	18.1127	0.230657	0.517042	0.920123	0.42136	0.221188	0.0641676	0.293284	0.0340407	0.0644609	0.0256615	0.0108685	0.00387157	0.0876263	0.00640748	0.0122516
177000	-540.2851	-546.5207	6.235604	-0.776129	-0.134007	0.170845	0.15995	0.001096	0.000998662	2.17024	0.735905	0.777225	0.135006	1.9994	0.575955	0.369726	0.098516	0.0636244	0.468133	0.162266	0.0374303	0.0164932	0.0202916	0.00447917	0.110991	0.00218487	0.0226553
178000	-532.4415	-543.8509	11.40937	-2.14807	-0.109159	0.0322212	0.0746002	0.000136405	0.00117574	0.741942	1.82899	2.14821	0.110335	0.70972	1.75439	0.0596011	0.0900007	0.0733839	0.777014	0.0313273	0.0384622	0.0399577	0.00596032	0.020118	0.0414329	0.0128159	0.0180462
179000	-545.2774	-539.8846	-5.39278	-16.0222	-0.273053	0.124765	0.0753937	4.78969	3.4317e-05	1.13002	1.9969	20.8118	0.273087	1.00525	1.9215	0.0809891	0.329426	0.348559	0.241026	0.734737	0.035516	0.0267536	0.00551532	0.00465445	0.0852159	0.0270739	0.00822247
180000	-537.9228	-542.3947	4.471896	-0.534501	-0.127886	0.0285303	0.157484	0.000808851	0.0123447	2.46955	1.37632	0.53531	0.14023	2.44102	1.21884	0.0514843	0.167946	0.316848	0.463721	0.06869	0.0399075	0.0145461	0.00510602	0.0176045	0.0704828	0.00302956	0.0311166
181000	-556.3416	-553.4356	-2.905976	-0.259743	-4.31143	0.0342905	-0.013011	0.292551	3.35021	0.74353	0.66554	0.552294	7.66164	0.70924	0.678551	0.172387	0.244367	0.248024	0.335223	0.0374529	0.431535	0.0295625	0.0223648	0.00364366	0.0145904	0.00299519	0.0108179
182000	-530.6811	-532.4944	1.813311	-0.625281	-0.331135	0.13339	0.17911	0.00553226	0.00349595	0.935161	1.5104	0.630814	0.334631	0.801771	1.33129	0.026538	0.0846545	0.227489	0.661319	0.112067	0.0507832	0.0138699	0.000740088	0.00265464	0.139978	0.00612135	0.0106243
183000	-545.2119	-544.6915	-0.5204125	-1.90382	-0.188595	0.0427094	0.119463	0.0931719	0.261742	0.693802	0.703341	1.99699	0.450337	0.651093	0.583878	0.206014	0.0302115	0.0100309	0.753744	0.176314	0.0796117	0.0238045	0.0021169	0.00265347	0.0674579	0.00362826	0.0192792
184000	-530.2399	-539.352	9.112097	-0.328054	-0.332977	0.186494	0.169689	7.08425e-06	0.0358944	1.09759	0.983333	0.328061	0.368872	0.911096	0.813644	0.0277199	0.0506549	0.0401516	0.881474	0.10619	0.0303879	0.00341917	0.0124756	0.00366246	0.109477	0.0106492	0.0121692
185000	-521.5099	-539.2083	17.69841	-0.873878	-0.194067	0.0630568	0.0697757	1.59978e-05	1.14375e-06	0.985641	2.5218	0.873894	0.194068	0.922584	2.45203	0.143888	0.334585	0.0336199	0.487908	0.0802874	0.0410774	0.0237046	0.00502268	0.0495683	0.050092	0.00884875	0.00870691
186000	-528.3545	-538.5905	10.23597	-0.358425	-0.262388	0.0165835	0.136018	0.00270292	6.97014e-05	0.841477	2.3588	0.361128	0.262457	0.824893	2.22278	0.0302559	0.0901039	0.20134	0.6783	0.0567151	0.0568845	0.02369	0.00113417	0.00751359	0.0820641	0.00444766	0.0132426
187000	-535.6237	-535.3059	-0.3178521	-0.511783	-0.186472	0.194268	0.107494	0.00520957	0.195308	1.34681	1.44856	0.516993	0.381781	1.15254	1.34107	0.0179899	0.0662472	0.250649	0.665114	0.070352	0.0417168	0.00443905	0.00554851	0.00360633	0.106303	0.00419833	0.0143618
188000	-537.5381	-538.9702	1.432107	-2.8225	-0.254068	0.0446673	0.0864053	0.0275793	0.0135278	1.08689	1.75594	2.85008	0.267596	1.04223	1.66953	0.369652	0.000895155	0.365429	0.264023	0.00302656	0.0405892	0.0213968	0.00369144	0.0102378	0.0708298	0.00775489	0.0123193
189000	-538.8033	-537.3344	-1.468868	-0.628761	-0.135053	0.2148	0.153166	0.271249	0.000187432	1.04154	1.33026	0.900009	0.13524	0.826735	1.1771	0.0452844	0.484003	0.0960247	0.374687	0.071069	0.0243775	0.0209668	0.00790576	0.0198743	0.164435	0.00505932	0.015983
190000	-530.3576	-538.7958	8.438164	-1.27742	-0.252498	0.0996049	0.128732	0.00658426	1.07639e-06	0.975677	0.606385	1.28401	0.252499	0.876072	0.477653	0.267156	0.336229	0.0944813	0.302133	0.221723	0.0473032	0.014099	0.0125993	0.0344431	0.127079	0.00779641	0.0194406
191000	-535.9341	-533.7352	-2.19887	-0.707443	-0.211898	0.133522	0.179068	0.0063515	0.0115506	1.86007	1.30326	0.713794	0.223449	1.72655	1.12419	0.221041	0.316124	0.307798	0.155037	0.108992	0.0419186	0.00205272	0.00308392	0.017905	0.13593	0.00310607	0.0297653
192000	-528.8577	-538.5548	9.697182	-1.75802	-0.250357	0.0869332	0.145622	1.94271e-06	0.00952719	1.22866	1.2172	1.75802	0.259885	1.14173	1.07158	0.177591	0.421783	0.0723326	0.328293	0.186954	0.0757943	0.0150955	0.00485104	0.000468512	0.0913782	0.0107537	0.0224203
193000	-544.1045	-539.3962	-4.708275	-0.614233	-0.354315	0.151436	0.185235	0.118157	0.299754	0.838676	0.747544	0.73239	0.654069	0.687239	0.562308	0.272358	0.087341	0.0751516	0.56515	0.0576779	0.0794504	0.0373697	0.00169482	0.00925887	0.125147	0.00452735	0.0207836
194000	-533.0867	-536.5065	3.419761	-1.57521	-0.381534	0.142612	0.158627	0.000139685	0.00122223	0.484968	1.48884	1.57535	0.382756	0.342356	1.33022	0.222271	0.168971	0.305352	0.303406	0.262031	0.0439459	0.0164765	0.00465105	0.010072	0.164626	0.0158241	0.00922707
195000	-525.3818	-537.8613	12.47951	-0.438125	-0.235348	0.0477556	0.0774084	0.00102544	2.83114e-05	1.14485	1.86779	0.43915	0.235377	1.09709	1.79039	0.473261	0.0144845	0.0393454	0.472909	0.0988004	0.0365464	0.0265765	0.00527818	0.00862163	0.0748089	0.00392596	0.00931997
196000	-547.8029	-538.499	-9.303843	-0.201723	-0.813146	0.189316	0.10846	0.409406	0.202909	1.7362	0.867442	0.611129	1.01605	1.54689	0.758981	0.0461536	0.024805	0.284234	0.644808	0.0528521	0.125346	0.00496845	0.00809839	0.00492542	0.137022	0.0173836	0.0205201
197000	-533.3149	-542.1161	8.801152	-0.952504	-0.248043	0.00886914	0.107251	0.000838718	0.000661448	0.707121	0.684278	0.953342	0.248705	0.698252	0.577027	0.22342	0.10124	0.186959	0.488381	0.188681	0.0383075	0.0261908	0.0163891	0.00686724	0.104595	0.00577595	0.014252
198000	-537.7455	-545.8898	8.144303	-10.2548	-0.151552	0.0265845	0.0715477	0.000109604	0.00491912	1.00611	0.97337	10.2549	0.156471	0.979521	0.901822	0.242765	0.105423	0.0402732	0.611539	0.551871	0.0404023	0.0164775	0.0173023	0.00721325	0.0209099	0.012491	0.0271067
199000	-530.523	-536.5587	6.035664	-0.415197	-0.106071	0.124544	0.109214	5.53447e-06	0.215783	1.5115	1.62484	0.415203	0.321854	1.38696	1.51562	0.128454	0.0158769	0.0914919	0.764177	0.148901	0.0364425	0.00467415	0.00411026	0.00471706	0.0957737	0.0193068	0.00705638
200000	-526.8259	-533.7695	6.943668	-0.349771	-0.303667	0.12648	0.155877	2.79472e-06	0.0159175	0.935712	2.36831	0.349773	0.319585	0.809232	2.21244	0.0253623	0.19649	0.515003	0.263144	0.0548014	0.022194	0.00891116	0.00174598	0.0109391	0.142118	0.0126056	0.00876188
201000	-546.9729	-542.483	-4.48987	-18.4717	-0.302207	0.069839	0.0682201	1.62251	0.0857139	0.976322	1.49008	20.0942	0.387921	0.906483	1.42186	0.143771	0.166908	0.0489051	0.640416	0.103567	0.0735645	0.0220105	0.00622336	0.0059474	0.0362662	0.0131743	0.0112405
202000	-532.4033	-535.5045	3.101275	-0.59078	-0.229211	0.0795373	0.101211	0.0005443	0.186987	1.2111	1.41849	0.591324	0.416198	1.13156	1.31728	0.161804	0.10816	0.313407	0.41663	0.0517433	0.0324318	0.0124504	0.00615199	0.00652735	0.0916262	0.00290137	0.0121411
203000	-531.4913	-537.9317	6.44036	-0.321797	-0.43793	0.110213	0.147429	6.70146e-05	0.0180159	1.13419	0.947812	0.321864	0.455946	1.02398	0.800382	0.144718	0.198164	0.139295	0.517823	0.104337	0.0870291	0.0103484	0.00437031	0.0216589	0.100377	0.0120745	0.00973861
204000	-533.9958	-542.3634	8.367556	-1.25592	-0.154649	0.0804967	0.0687467	0.00152412	0.00183217	1.56218	1.44684	1.25745	0.156481	1.48168	1.37809	0.184881	0.160197	0.29976	0.355162	0.0651094	0.0591461	0.00997682	0.00700372	0.00916609	0.0446935	0.00969702	0.0180611
205000	-544.2458	-542.5462	-1.699534	-0.403556	-0.551922	0.127203	0.172993	0.011605	0.0362813	0.86852	1.32099	0.415161	0.588203	0.741317	1.148	0.1011	0.127543	0.150864	0.620494	0.218279	0.0226527	0.00620325	0.00776024	0.000582618	0.121838	0.0323923	0.00929692
206000	-532.6736	-548.1034	15.42978	-0.407209	-0.093471	-0.0207453	0.0310741	0.0204709	5.77446e-06	0.617018	1.1424	0.42768	0.0934767	0.637763	1.11132	0.0895704	0.135753	0.0296771	0.745	0.038919	0.0401807	0.0473557	0.0108211	0.0209641	0.0318487	0.0049423	0.0229668
207000	-529.479	-538.3879	8.908864	-0.589918	-0.247995	0.16692	0.161257	1.07946e-06	0.0160199	0.780697	1.40616	0.589919	0.264015	0.613777	1.2449	0.353793	0.290579	0.0672453	0.288382	0.106508	0.0635186	0.00931999	0.00808563	0.00421655	0.139586	0.00942358	0.0169896
208000	-544.9628	-539.7653	-5.197458	-1.02352	-0.73761	0.227834	0.121948	1.85006	2.93149e-05	0.740681	1.36328	2.87358	0.737639	0.512847	1.24133	0.16245	0.0728315	0.156956	0.607762	0.104635	0.0594042	0.0109729	0.00019308	0.00395939	0.177741	0.0325276	0.00944919
209000	-532.2528	-537.6715	5.418762	-1.34221	-0.191661	0.158584	0.072802	3.54742e-06	0.190246	1.33546	1.34557	1.34222	0.381907	1.17687	1.27277	0.272786	0.147154	0.316346	0.263715	0.178338	0.0377172	0.00452996	0.00406039	0.00898826	0.108024	0.00931602	0.00537219
210000	-550.5405	-541.4928	-9.047775	-0.598444	-0.558591	0.187616	0.192481	0.0609397	0.285759	2.2471	0.486238	0.659384	0.84435	2.05948	0.293757	0.0160554	0.590935	0.182378	0.210632	0.0999799	0.144726	0.0118448	0.00381099	0.0211677	0.159894	0.00531744	0.0225834
211000	-528.8462	-537.6323	8.786085	-0.631685	-0.540938	0.0484034	0.101817	0.00796855	3.52065e-05	1.73269	1.03163	0.639653	0.540973	1.68429	0.929818	0.15866	0.0596615	0.259854	0.521825	0.0839545	0.0764365	0.0105117	0.00669201	0.00339857	0.0762683	0.0106701	0.0144264
212000	-549.2026	-541.49	-7.712572	-1.46161	-0.171818	0.195068	0.272215	0.195386	0.101606	0.787437	0.661058	1.657	0.273424	0.592369	0.388843	0.434159	0.235454	0.0375351	0.292852	0.262191	0.0379628	0.00494798	0.0034678	0.00407349	0.162338	0.0172868	0.0281826
213000	-535.456	-537.3697	1.913719	-0.554652	-0.475613	0.0349635	0.130679	0.0155286	0.0030879	1.22304	0.925832	0.570181	0.478701	1.18808	0.795154	0.331017	0.0838502	0.0680914	0.517041	0.0867805	0.0474447	0.00531743	0.00464541	0.000499397	0.111911	0.0125357	0.0237186
214000	-531.8331	-544.1383	12.30523	-0.642321	-0.422793	0.098772	0.150884	0.000101014	1.35253e-05	0.877552	1.53009	0.642422	0.422807	0.77878	1.37921	0.00995877	0.525051	0.131935	0.333056	0.147699	0.0454782	0.0210755	0.00565988	0.0116638	0.0937963	0.00665118	0.0280752
215000	-533.7345	-531.3321	-2.402442	-0.544666	-0.335971	0.165058	0.169777	0.000970746	0.195723	1.42341	1.59626	0.545637	0.531694	1.25836	1.42649	0.0556951	0.425205	0.0130015	0.506098	0.123337	0.0407742	0.000987866	0.00192067	0.0129901	0.127523	0.017076	0.0112847
216000	-538.7128	-538.9058	0.1929874	-3.11959	-0.493964	0.145207	0.1136	0.0140518	0.00044705	1.93684	1.49835	3.13364	0.494412	1.79164	1.38475	0.0607914	0.0973252	0.367352	0.474531	0.0491157	0.0673741	0.013478	0.00191043	0.00678801	0.112497	0.0103673	0.0214475
217000	-544.7362	-550.2887	5.552554	-15.6681	-0.235663	-0.0261064	0.0838684	0.000235383	0.000345274	1.32867	2.03922	15.6684	0.236009	1.35478	1.95535	0.158564	0.0239546	0.782231	0.0352503	0.531854	0.0908654	0.0084434	0.00202358	0.0135539	0.0463633	0.00764832	0.0213802
218000	-533.7488	-540.6333	6.884582	-0.977817	-0.282657	0.174086	0.119471	7.1026e-06	0.0299082	0.613315	0.61228	0.977824	0.312566	0.43923	0.492809	0.128117	0.1239	0.389984	0.357999	0.0645496	0.0559412	0.0295085	0.0070831	0.00842747	0.142447	0.0275094	0.0106476
219000	-533.2333	-550.909	17.67567	-0.348763	-0.0923319	0.0396967	0.10045	1.31949e-06	0.00362252	1.6732	0.668712	0.348765	0.0959544	1.63351	0.568261	0.00631179	0.242659	0.0566922	0.694337	0.0996827	0.0477162	0.0206659	0.016569	0.0121852	0.0158013	0.0111677	0.0439957
220000	-539.752	-545.7612	6.009227	-5.18599	-0.505453	0.0523784	0.0817045	0.000107286	0.00810829	0.798646	0.767974	5.1861	0.513562	0.746267	0.686269	0.0149765	0.105788	0.250421	0.628814	0.608077	0.0290947	0.0202701	0.0131354	0.0135148	0.0604668	0.0131745	0.00806688
221000	-530.0711	-541.0843	11.01325	-30.8465	-0.292883	0.0738615	0.13214	0.000157671	1.12215e-06	1.32505	1.18067	30.8467	0.292885	1.25119	1.04853	0.0903105	0.00492543	0.250119	0.654645	0.295895	0.0311984	0.0115599	0.00471605	0.00573503	0.091166	0.00791121	0.0192385
222000	-535.3241	-543.5504	8.226347	-0.550064	-0.408874	0.0534754	0.0802108	0.00178823	0.0172217	0.578629	1.57957	0.551853	0.426095	0.525154	1.49936	0.149938	0.120228	0.0235126	0.706321	0.184527	0.0731299	0.0230274	0.00503526	9.98976e-05	0.0415281	0.0109842	0.0105584
223000	-522.3894	-532.6234	10.23401	-0.408082	-0.332561	0.0630256	0.165113	4.96984e-05	8.15833e-05	1.69184	1.56984	0.408132	0.332642	1.62882	1.40473	0.111526	0.223943	0.276497	0.388034	0.0960726	0.0451694	0.000745361	0.00248886	0.00220872	0.126956	0.00766839	0.0120817
224000	-525.6514	-538.6897	13.03826	-1.11226	-0.339912	0.120208	0.0769708	9.70163e-06	0.000215447	0.92317	1.37691	1.11227	0.340128	0.802962	1.29994	0.177565	0.304857	0.0315826	0.485995	0.120098	0.0597943	0.0190362	0.00132578	0.0101126	0.0812974	0.0215572	0.00868304
225000	-530.526	-533.5753	3.049358	-0.418009	-0.209021	0.143023	0.118882	5.32049e-05	0.122906	1.66844	1.73752	0.418063	0.331926	1.52541	1.61864	0.320935	0.151723	0.332849	0.194494	0.0949021	0.0505977	0.00197533	0.000675779	0.000123373	0.112101	0.00821569	0.0227343
226000	-534.8422	-548.5169	13.67478	-30.8787	-0.289964	0.0167078	0.0484462	9.57121e-06	0.0042157	0.807591	0.93543	30.8787	0.294179	0.790883	0.886983	0.36417	0.115508	0.00935582	0.510966	0.00956605	0.0199819	0.0207206	0.0172653	0.012703	0.0187374	0.00277493	0.0138183
227000	-550.9058	-554.183	3.277224	-0.731777	-0.116913	0.04718	-5.08414e-05	0.445012	0.0146822	1.20241	1.91967	1.17679	0.131595	1.15523	1.91972	0.0750108	0.517762	0.338416	0.0688108	0.111739	0.0973834	0.0170249	0.0119481	0.00754485	0.00430573	0.0117991	0.0152227
228000	-525.0222	-537.6688	12.64662	-0.543734	-0.374246	0.116581	0.11909	2.16071e-06	0.000271516	1.50517	1.51483	0.543736	0.374518	1.38859	1.39574	0.167161	0.387563	0.265034	0.180242	0.0982789	0.0866969	0.00935152	0.0017452	0.00960003	0.100322	0.00537333	0.0219358
229000	-536.7455	-540.4369	3.691398	-0.621707	-0.192256	0.160382	0.110754	0.0877906	0.00047706	0.794037	1.34114	0.709498	0.192733	0.633655	1.23038	0.667367	0.00163793	0.105302	0.225694	0.0950418	0.0341339	0.010658	0.00729845	0.00514165	0.0846545	0.0394532	0.00931738
230000	-538.2931	-539.3337	1.040584	-0.251025	-0.143714	-0.0050716	0.110474	0.586539	0.000296772	1.43158	2.17342	0.837564	0.144011	1.43665	2.06294	0.265573	0.0362699	0.263415	0.434742	0.0793457	0.0352336	0.00525274	0.00414519	0.0145569	0.0848709	0.0148604	0.0109543
231000	-542.7354	-541.7983	-0.937139	-0.287829	-0.186599	0.0258749	0.0915823	0.0144542	0.013973	1.50827	3.09279	0.302283	0.200572	1.4824	3.00121	0.509631	0.0655441	0.174428	0.250397	0.024954	0.047876	0.0102959	0.00435518	0.0460325	0.0707467	0.0175447	0.0176808
232000	-537.615	-542.3319	4.716963	-5.30629	-0.150835	0.0792823	0.122606	4.98136e-05	0.0232723	0.66435	3.13206	5.30634	0.174107	0.585068	3.00946	0.0283205	0.0544137	0.0853929	0.831873	0.221396	0.0293708	0.0325206	0.0035759	0.0242072	0.0537417	0.0332234	0.00567875
233000	-530.8036	-539.6407	8.837089	-0.757278	-0.183066	0.0517853	0.101027	6.18569e-06	0.000431907	1.38796	3.18502	0.757285	0.183498	1.33618	3.084	0.558862	0.00633684	0.293516	0.141285	0.104588	0.0314144	0.0166367	0.00273896	0.0192362	0.0991737	0.0197496	0.019804
234000	-543.049	-541.6363	-1.4127	-29.2571	-0.203279	0.0548893	0.0755645	0.0607564	0.00131175	1.57383	2.9612	29.3178	0.204591	1.51894	2.88564	0.410841	0.0374482	0.183139	0.368571	0.298043	0.0486056	0.0137555	0.000841206	0.0133872	0.049118	0.0129801	0.0121445
235000	-535.2626	-535.8949	0.6322603	-0.599897	-0.199276	0.0739811	0.109735	0.0107844	0.00123841	1.05333	2.01989	0.610681	0.200514	0.979345	1.91016	0.212706	0.39456	0.131686	0.261047	0.0834904	0.0447133	0.00732838	0.00202376	0.0381454	0.116399	0.00953451	0.0140738
236000	-533.4856	-536.1352	2.649524	-2.41341	-0.284025	0.18362	0.0849339	0.0544151	2.23298e-06	1.31937	2.44436	2.46783	0.284027	1.13575	2.35943	0.185645	0.0918224	0.392519	0.330014	0.264124	0.022344	0.00832233	0.00252299	0.00205237	0.131042	0.0253881	0.0106512
237000	-532.2599	-536.312	4.052109	-0.376163	-0.183817	0.0984911	0.134095	0.000380363	0.00754697	3.40159	1.84316	0.376543	0.191364	3.3031	1.70907	0.501952	0.120261	0.187472	0.190315	0.0440634	0.0267147	0.00306065	0.00847844	0.00909079	0.104225	0.00378447	0.0148297
238000	-543.4766	-546.5875	3.110902	-7.21778	-0.362969	0.0521449	0.0870151	0.428974	4.0898e-06	2.99461	1.09583	7.64676	0.362973	2.94247	1.00881	0.350363	0.104695	0.0486204	0.496321	0.479693	0.0580087	0.0118761	0.00801541	0.0212288	0.0424004	0.00403326	0.0174426
239000	-536.9462	-529.8619	-7.084242	-0.694485	-0.348211	0.368074	0.339175	0.13388	0.00020275	0.619641	0.801612	0.828365	0.348414	0.251567	0.462437	0.0807908	0.235867	0.152307	0.531035	0.103727	0.0420571	0.00474787	0.000298559	0.00606607	0.307114	0.00463206	0.00655094
240000	-541.932	-547.2627	5.330715	-38.9951	-0.233098	-0.0162349	0.0139007	3.11142e-05	0.150073	0.925675	2.1411	38.9951	0.383171	0.94191	2.1272	0.0322101	0.0429793	0.230199	0.694611	0.101202	0.0792235	0.0211939	0.00569014	0.0269537	0.0168421	0.00377796	0.00587805
241000	-534.4897	-543.0524	8.562712	-1.51748	-0.0819978	0.0381077	0.0954169	0.000758202	0.0143926	0.812678	1.05842	1.51823	0.0963904	0.77457	0.963007	0.067927	0.0137802	0.326398	0.591895	0.0249509	0.0275145	0.0242519	0.015396	0.000321383	0.0574876	0.0126391	0.0247287
242000	-531.2225	-545.8726	14.65013	-0.272741	-0.178073	-0.0360089	0.0587981	1.32255e-05	0.000993213	1.83549	1.59132	0.272755	0.179067	1.8715	1.53253	0.340139	0.0112756	0.331367	0.317219	0.0780975	0.0898352	0.0125031	0.0054441	0.0105885	0.0282248	0.00569697	0.0321581
243000	-549.1243	-542.2573	-6.866998	-9.10811	-0.114341	0.112812	0.144237	0.0173622	0.396797	0.732738	1.89667	9.12547	0.511137	0.619926	1.75243	0.496362	0.0764241	0.0658263	0.361388	0.241947	0.0249325	0.0350522	0.0048622	0.0173058	0.0788825	0.0295227	0.020362
244000	-522.033	-540.0783	18.04538	-0.847326	-0.393688	0.0973665	0.0937401	4.21003e-05	1.77718e-06	0.970735	0.739298	0.847368	0.39369	0.873368	0.645558	0.137437	0.385664	0.0449644	0.431935	0.164885	0.108124	0.0144632	0.00795046	0.00276392	0.0795972	0.0055576	0.0218302
245000	-541.3219	-537.6118	-3.710157	-0.31726	-0.368156	0.0267917	0.19586	0.0610804	0.0140475	1.16709	0.865986	0.37834	0.382203	1.1403	0.670126	0.0284767	0.138595	0.383003	0.449925	0.0643985	0.0696955	0.00194459	0.00928787	0.0268254	0.150909	0.00289557	0.0204025
246000	-540.1228	-537.4094	-2.713357	-0.844003	-0.303665	0.102511	0.111357	0.499462	0.00297133	2.20331	1.11425	1.34347	0.306636	2.1008	1.00289	0.347807	0.0255954	0.198938	0.42766	0.0965446	0.042102	0.01017	0.00933554	0.0143016	0.0956392	0.00307128	0.0234254
247000	-545.076	-546.3846	1.308538	-0.862041	-0.164138	0.114605	0.17546	0.00984186	0.0764217	0.935572	0.672531	0.871883	0.24056	0.820967	0.49707	0.0345838	0.0164159	0.311486	0.637514	0.051844	0.0138141	0.0136603	0.0218831	0.00990625	0.0972025	0.0160367	0.0220864
248000	-518.8347	-536.5069	17.67218	-0.355201	-0.338629	0.112382	0.119207	5.46604e-06	1.31977e-05	0.897059	1.05155	0.355206	0.338642	0.784677	0.932343	0.0272083	0.467352	0.253219	0.252221	0.106673	0.0504896	0.0113695	0.00561787	0.00163972	0.105627	0.0175709	0.00620237
249000	-530.7388	-546.6689	15.93004	-0.38219	-0.361106	-0.0009945	0.0558811	1.20053e-05	0.000233291	1.54315	1.05494	0.382202	0.361339	1.54414	0.999057	0.201575	0.417192	0.178638	0.202595	0.19102	0.0903772	0.0216066	0.0106218	0.00629059	0.0307367	0.0200644	0.0166297
250000	-540.9108	-539.2061	-1.704675	-10.1694	-0.184254	0.113471	0.107034	0.13187	0.000575008	1.11047	1.03875	10.3013	0.184829	0.997	0.931715	0.0308117	0.0305348	0.0199516	0.918702	0.422583	0.0444693	0.0172672	0.0111373	0.0118526	0.0851589	0.00603393	0.0379614
251000	-533.4349	-537.2559	3.820974	-0.679792	-0.181508	0.122282	0.133873	6.3653e-05	0.334456	1.09982	1.36233	0.679855	0.515964	0.977541	1.22846	0.0527127	0.35245	0.300629	0.294209	0.0396665	0.0329172	0.0131177	0.00287476	0.00382451	0.0898624	0.0199391	0.0125301
252000	-532.624	-536.273	3.64898	-0.708592	-0.393066	0.168863	0.249376	0.00010292	0.000756984	1.11903	0.820722	0.708695	0.393823	0.950164	0.571346	0.108456	0.393171	0.109805	0.388568	0.127743	0.0564613	0.00985771	0.0113381	0.00597579	0.191479	0.0149737	0.00883495
253000	-527.5358	-540.4319	12.89612	-0.621697	-0.251726	0.0228871	0.0184249	7.11404e-05	0.00104322	1.38521	1.60837	0.621768	0.252769	1.36232	1.58994	0.127015	0.166675	0.103029	0.603281	0.167839	0.0595969	0.0124906	0.00709563	0.00328533	0.0445749	0.00434881	0.0116967
254000	-538.326	-552.7729	14.44687	-27.8696	-0.350328	0.0119495	0.0715809	1.4727e-06	0.000959595	1.03073	0.828951	27.8696	0.351288	1.01878	0.75737	0.0656242	0.260195	0.28694	0.387241	0.00417248	0.145519	0.0279716	0.0144654	0.018206	0.00378812	0.0123878	0.0372278
255000	-532.908	-540.589	7.680983	-1.31771	-0.316726	0.0752353	0.0659763	0.020418	2.84604e-06	1.23767	1.37956	1.33813	0.316729	1.16243	1.31358	0.198814	0.343974	0.107549	0.349663	0.279695	0.0621907	0.0156339	0.00874136	0.0269187	0.0743787	0.00845017	0.0177572
256000	-529.5329	-537.3851	7.852169	-17.9825	-0.313114	0.096132	0.102408	0.000156126	3.76484e-06	0.772834	2.20852	17.9827	0.313118	0.676702	2.10611	0.497758	0.0787991	0.054017	0.369426	0.463846	0.0412174	0.0209168	0.00162586	0.0167347	0.103427	0.0110276	0.0118841
257000	-533.4179	-542.7137	9.29577	-0.670092	-0.157467	0.0428489	0.10269	0.0119828	2.74939e-06	1.39307	1.34797	0.682075	0.15747	1.35022	1.24528	0.0200229	0.575817	0.352248	0.0519115	0.022623	0.0290924	0.013351	0.0103472	0.000128227	0.0841806	0.0291768	0.0365288
258000	-541.6372	-542.4873	0.8501557	-0.0783355	-0.4492	0.0525942	0.15835	0.136544	0.00221752	0.626225	0.912446	0.214879	0.451417	0.573631	0.754096	0.257632	0.392817	0.0296132	0.319938	0.0542494	0.0397345	0.029188	0.00923516	0.0176733	0.128096	0.0145402	0.0135732
259000	-540.9833	-539.613	-1.370398	-1.51451	-0.296675	0.083274	0.0627974	0.0145939	0.0792171	1.14277	1.71191	1.52911	0.375892	1.05949	1.64911	0.209817	0.0422201	0.373883	0.37408	0.151922	0.0513626	0.017496	0.00739202	0.0112475	0.0840347	0.00503923	0.0168103
260000	-536.2565	-539.0868	2.830276	-0.923996	-0.194063	0.123656	0.10845	0.04653	0.00144168	1.28325	1.4691	0.970526	0.195505	1.1596	1.36065	0.504079	0.0728562	0.0617964	0.361269	0.0506461	0.0513656	0.0245866	0.00503655	0.000810911	0.0993007	0.00180186	0.0205506
261000	-539.5573	-546.5827	7.025446	-0.540537	-0.20228	0.01741	0.189514	1.08771	1.06499e-05	0.618534	1.22938	1.62824	0.202291	0.601124	1.03987	0.0319953	0.0394874	0.319749	0.608769	0.128462	0.0489791	0.0242856	0.014882	0.00478745	0.0724595	0.00273093	0.0200717
262000	-519.4212	-538.8747	19.45351	-0.411481	-0.352428	0.0862742	0.121377	1.85539e-05	1.9029e-06	0.816874	1.15118	0.4115	0.352429	0.7306	1.0298	0.0438288	0.101614	0.501305	0.353252	0.0640466	0.0584569	0.0154279	0.00500996	0.00920845	0.0928228	0.00824756	0.00484975
