Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51
2520	6	6	6	6	6	6	4	4	3	3	12	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	3	12	37	77	2	2	4	4	4	2	16	16	4	21	43	77	2	2	3	16	43	43	3	43	4	4	37	37	37	37	2	37	2	2	2	2	2	2	2	2	2	2	4	4	12	12	37	37	37	37	37	37	2	37	2	2	2	2	16	37	3	16	6	6	6	6	25	25
2540	6	6	6	6	6	6	4	4	3	3	3	3	4	4	34	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	37	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	37	77	4	37	4	15	37	37	2	37	46	77	2	2	2	2	2	2	2	2	2	2	34	34	3	3	4	16	34	34	34	34	2	34	2	2	46	46	46	46	21	46	6	6	6	6	62	62
2560	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	16	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	37	37	4	37	2	15	2	2	2	2	2	37	2	2	2	2	37	37	37	37	37	37	4	4	3	3	16	16	4	16	4	4	37	37	37	37	37	37	37	37	37	37	6	6	6	6	87	87
2580	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	12	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	2	15	2	12	2	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	15	37	2	15	2	2	2	2	2	2	6	6	6	6	24	24
2600	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	77	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	3	77	2	15	77	77	12	77	20	77	2	2	2	2	15	15	15	15	2	15	37	37	3	3	3	3	37	37	37	37	12	37	3	12	3	20	12	12	12	12	6	6	6	6	53	53
2620	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	19	77	2	2	4	4	2	2	16	16	4	21	77	77	2	2	3	16	46	77	15	46	2	15	2	19	2	2	3	77	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	3	37	37	37	37	37	37	12	37	2	12	2	2	37	15	6	6	6	6	87	87
2640	6	6	6	6	6	6	3	4	3	3	3	3	4	4	12	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	2	77	2	2	4	4	2	2	16	16	4	21	77	77	2	2	3	16	77	77	43	77	15	15	2	2	2	15	2	15	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	15	37	15	15	2	15	2	2	2	2	2	2	43	43	6	6	6	6	93	93
2660	6	6	6	6	6	6	16	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	46	77	46	46	2	2	2	2	2	2	2	2	2	2	2	2	37	37	37	37	37	37	4	4	3	3	4	16	4	4	4	4	2	37	2	2	2	2	2	2	46	46	6	6	6	6	96	96
2680	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	15	2	4	16	4	21	77	77	2	2	4	4	37	77	15	37	2	15	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	35	15	6	6	6	6	85	85
2700	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	77	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	47	77	3	77	2	15	37	77	37	37	2	12	2	2	2	2	37	37	37	37	12	37	4	4	3	3	16	16	16	16	3	16	2	12	2	2	2	2	37	37	15	37	6	6	6	6	56	56
2720	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	3	12	12	77	2	2	2	4	2	2	4	16	4	21	37	77	2	2	4	4	12	37	2	12	2	2	12	12	2	12	15	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	15	2	2	2	2	6	6	6	6	24	24
2740	6	6	6	6	6	6	3	4	3	3	3	3	4	4	77	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	77	77	2	2	15	4	2	2	16	16	4	21	77	77	2	2	4	16	77	77	37	77	2	15	77	77	20	77	37	37	2	2	2	2	2	2	2	2	2	2	77	77	3	3	3	3	77	77	77	77	2	77	2	2	3	37	3	20	12	37	6	6	6	6	53	53
2760	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	19	77	2	12	2	77	2	2	15	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	2	77	2	15	2	2	2	2	60	19	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	12	37	2	12	2	2	60	60	60	60	56	60	6	6	6	6	56	56
2780	6	6	6	6	6	6	16	4	3	3	3	3	4	4	16	37	4	4	37	37	2	2	2	2	2	2	19	19	2	2	2	2	77	77	3	12	12	77	2	2	4	4	2	2	16	16	4	21	37	77	2	2	3	16	37	37	4	37	2	15	2	12	2	2	4	77	2	2	19	19	2	37	19	19	19	19	4	16	3	3	16	16	16	16	16	16	77	77	77	77	77	77	77	77	19	77	6	6	6	6	60	60
2800	6	6	6	6	6	6	4	4	3	3	3	3	4	4	3	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	2	77	2	2	4	4	2	2	16	16	4	21	19	77	2	2	16	16	77	77	43	77	2	15	2	2	2	2	2	43	2	2	2	2	37	37	16	37	37	37	16	16	3	3	3	16	16	16	3	16	2	37	2	2	2	2	2	2	93	43	6	6	6	6	93	93
2820	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	37	77	2	2	4	4	37	2	4	16	4	21	77	77	2	2	4	4	47	77	19	77	2	37	37	37	2	37	2	12	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	2	2	19	19	6	6	6	6	60	60
2840	6	6	6	6	6	6	21	4	3	3	3	3	4	4	4	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	15	77	2	2	4	4	4	15	2	15	2	15	2	2	2	2	2	2	2	2	2	2	2	15	19	2	19	19	4	4	3	3	47	47	16	47	16	16	77	77	77	77	77	77	77	77	19	77	6	6	6	6	60	60
2860	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	15	77	2	2	2	4	2	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	2	2	2	15	2	2	3	12	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	3	37	37	37	37	87	37	87	87	87	87	53	87	87	53	6	6	6	6	87	87
2880	6	6	6	6	6	6	4	4	16	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	2	77	2	2	4	4	2	2	16	16	4	21	43	77	2	2	3	16	19	43	2	19	2	15	2	2	2	2	2	15	2	2	2	2	2	15	2	2	2	2	37	37	16	16	3	16	15	37	15	15	2	15	2	2	2	2	2	2	2	2	6	6	6	6	24	24
2900	6	6	6	6	6	6	4	4	16	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	3	12	12	77	2	2	15	4	2	2	4	16	4	21	46	77	2	2	4	4	15	46	2	15	15	15	2	12	4	15	2	12	2	2	2	2	37	37	37	37	37	37	4	4	16	16	16	16	4	16	4	4	87	37	87	87	87	87	87	87	53	87	6	6	6	6	53	53
2920	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	15	2	77	77	3	12	77	77	2	2	4	4	4	2	4	16	4	21	46	77	2	2	4	4	15	46	2	15	4	4	21	77	5	21	46	77	2	2	2	2	2	12	2	2	2	2	15	37	4	3	4	4	15	15	15	15	4	15	4	15	46	46	46	46	46	46	6	6	6	6	96	96
2940	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	77	77	2	2	4	4	2	2	16	16	4	21	43	77	2	2	3	16	12	43	2	12	2	15	37	77	12	37	2	43	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	12	37	2	12	2	2	2	2	2	12	2	2	6	6	6	6	24	24
2960	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	37	77	2	2	15	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	77	77	2	15	2	37	2	2	2	15	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	15	37	15	15	2	15	2	2	2	2	2	2	19	77	6	6	6	6	60	60
2980	6	6	6	6	6	6	4	4	3	3	16	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	46	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	4	77	2	2	15	46	15	15	16	77	2	2	2	2	37	37	37	37	2	37	4	4	16	16	16	16	4	16	4	4	15	15	4	15	4	16	15	15	15	15	6	6	6	6	56	56
3000	6	6	6	6	6	6	4	4	16	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	37	77	2	2	4	4	37	37	4	37	2	2	2	2	2	2	2	2	2	2	2	2	15	37	15	15	15	15	4	4	16	16	4	16	4	4	4	4	15	15	15	15	15	15	15	15	15	15	6	6	6	6	56	56
3020	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	19	19	2	2	2	2	46	77	2	12	15	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	16	77	2	37	4	15	15	15	34	15	2	46	2	2	19	19	2	2	19	19	19	19	4	4	3	3	16	16	16	16	16	16	2	77	2	2	2	2	34	34	34	34	6	6	6	6	84	84
3040	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	15	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	2	77	2	2	2	2	2	15	2	2	77	77	2	2	2	2	2	37	2	2	2	2	37	37	3	3	3	16	37	37	37	37	12	37	3	12	77	77	37	77	12	37	6	6	6	6	53	53
3060	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	37	37	4	37	15	15	2	2	4	15	2	43	2	2	2	2	2	2	2	2	2	2	15	15	4	3	4	4	15	15	15	15	15	15	15	15	4	15	4	4	4	4	6	6	6	6	26	26
3080	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	47	77	2	2	4	4	21	47	2	46	15	15	2	2	2	15	2	77	2	2	2	2	2	12	2	2	2	2	4	4	3	3	16	16	16	16	16	16	2	37	2	2	2	2	2	2	2	2	6	6	6	6	24	24
3100	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	16	77	2	2	4	4	4	16	2	15	2	15	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	15	15	3	3	4	16	15	15	15	15	2	15	2	2	2	2	2	2	2	2	6	6	6	6	24	24
3120	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	77	77	2	2	15	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	12	77	2	15	77	77	2	77	2	77	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	12	12	6	6	6	6	53	53
3140	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	46	77	2	2	4	4	2	2	4	16	21	21	37	77	2	2	4	21	37	37	2	37	2	15	46	46	46	46	2	77	2	2	2	2	12	12	2	12	2	2	15	37	4	3	4	4	15	15	15	15	2	15	2	2	2	2	46	46	46	46	6	6	6	6	96	96
3160	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	19	77	2	12	46	77	2	2	4	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	15	74	46	74	74	2	19	2	2	2	2	37	37	37	37	37	37	4	15	3	3	16	16	16	16	3	16	2	37	2	2	2	2	46	74	19	46	6	6	6	6	60	60
3180	6	6	6	6	6	6	4	4	16	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	46	77	2	2	4	16	15	46	15	15	2	2	2	2	2	2	2	43	2	2	2	2	15	15	15	15	2	15	37	37	16	16	3	16	37	37	37	37	2	37	2	2	2	2	2	2	56	15	6	6	6	6	56	56
3200	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	3	12	77	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	37	77	2	37	2	2	37	77	12	37	2	37	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	12	12	12	12	6	6	6	6	53	53
3220	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	19	77	2	2	15	4	2	2	16	16	4	21	77	77	2	2	3	16	77	77	12	77	2	15	19	19	2	19	2	43	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	15	37	2	15	2	2	2	2	2	12	6	6	6	6	24	24
3240	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	2	77	2	2	4	4	15	2	16	16	4	21	77	77	2	2	3	16	43	77	2	43	15	15	2	2	15	15	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	15	15	2	15	6	6	6	6	24	24
3260	6	6	6	6	6	6	4	4	3	3	3	3	4	4	16	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	2	77	2	2	4	4	2	2	4	16	21	21	77	77	2	2	4	21	2	77	2	2	2	15	2	2	2	2	2	77	2	2	2	2	2	2	15	2	15	15	16	16	3	3	3	16	4	16	4	4	2	15	2	2	2	2	2	2	2	2	6	6	6	6	24	24
3280	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	15	15	2	2	15	15	2	2	2	2	2	2	2	2	2	2	2	2	15	15	3	3	4	16	15	15	15	15	2	15	2	2	2	2	15	15	15	15	6	6	6	6	56	56
3300	6	6	6	6	6	6	4	4	3	3	3	3	4	4	16	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	46	77	2	2	4	4	4	2	4	16	21	21	77	77	2	2	4	21	77	77	77	77	4	4	46	46	2	46	2	12	2	2	2	2	2	2	2	2	2	2	16	16	3	3	3	16	16	16	16	16	2	37	2	2	2	2	2	2	37	77	6	6	6	6	87	87
3320	6	6	6	6	6	6	4	4	67	3	3	3	4	4	16	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	3	12	67	77	2	2	4	4	2	2	3	16	3	21	77	77	2	2	3	3	2	77	2	2	4	15	34	67	34	34	2	43	2	2	2	2	2	2	2	2	2	2	3	16	67	67	67	67	67	67	67	67	15	67	2	15	2	2	34	34	34	34	6	6	6	6	84	84
3340	6	6	6	6	6	6	16	4	3	3	3	3	4	4	77	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	46	77	2	2	4	4	2	2	4	16	21	21	46	77	2	2	4	21	46	46	4	46	15	15	2	46	15	15	2	77	2	2	2	2	2	2	2	2	2	2	37	77	3	3	3	16	37	37	37	37	2	37	2	2	2	2	15	15	37	15	6	6	6	6	87	87
3360	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	77	77	2	2	2	4	12	2	3	16	3	21	12	77	2	2	3	3	12	12	2	12	2	12	77	77	77	77	2	43	2	2	2	2	2	15	2	2	2	2	4	15	3	3	16	16	4	16	4	4	2	15	2	2	2	2	77	77	46	77	6	6	6	6	96	96
3380	6	6	6	6	6	6	3	4	3	3	3	3	4	4	77	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	2	77	2	2	15	4	2	2	3	16	3	21	37	77	2	2	3	3	67	37	34	67	2	15	2	2	2	2	2	12	2	2	2	2	2	2	2	2	2	2	77	77	3	3	3	3	37	77	37	37	12	37	12	12	2	12	2	2	14	34	6	6	6	6	55	55
3400	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	37	77	2	2	15	4	2	2	4	16	21	21	19	77	2	2	5	21	19	19	2	19	4	15	37	37	37	37	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	37	37	87	37	6	6	6	6	87	87
3420	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	12	77	2	2	4	4	2	2	4	16	4	21	19	77	2	2	4	4	46	46	2	46	2	15	2	12	2	2	77	77	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	43	77	43	43	43	43	6	6	6	6	93	93
3440	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	3	77	12	12	2	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	77	77	15	15	2	2	2	15	2	12	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	3	77	6	6	6	6	25	25
3460	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	16	37	2	2	2	2	2	2	2	19	2	2	2	2	46	77	2	12	77	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	2	77	24	15	20	77	93	93	2	46	2	2	2	2	37	37	37	37	15	37	4	4	3	3	4	16	4	4	4	4	2	15	2	2	2	2	93	93	60	93	6	6	6	6	60	60
3480	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	46	77	2	12	2	77	2	2	4	4	15	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	2	15	2	2	2	2	2	46	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	12	37	12	12	12	12	12	12	30	12	6	6	6	6	80	80
3500	6	6	6	6	6	6	16	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	15	77	2	2	4	4	2	2	4	16	4	21	43	77	2	2	4	4	77	77	21	77	4	15	15	15	15	15	4	77	2	2	2	2	37	37	37	37	15	37	4	4	3	3	16	16	4	16	4	4	15	15	4	15	4	4	4	15	21	21	6	6	6	6	62	62
3520	6	6	6	6	6	6	3	4	3	3	3	3	4	4	3	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	47	77	2	2	4	4	2	2	4	16	4	21	46	77	2	2	4	4	46	46	2	46	2	15	77	77	46	77	2	77	2	2	2	2	15	15	15	15	15	15	16	16	3	3	3	3	4	16	4	4	2	15	2	2	2	2	15	46	15	15	6	6	6	6	56	56
3540	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	43	77	2	2	2	4	2	2	4	16	4	21	46	77	2	2	4	4	46	46	8	46	2	2	12	43	2	12	15	77	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	15	37	15	15	15	15	2	15	2	15	2	2	8	8	6	6	6	6	49	49
3560	6	6	6	6	6	6	16	4	3	3	3	3	4	4	4	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	3	12	2	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	77	77	60	77	2	15	2	2	2	2	19	43	2	2	2	2	15	15	15	15	15	15	4	4	3	3	16	16	4	16	4	4	2	15	2	2	2	19	2	2	24	60	6	6	6	6	24	24
3580	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	19	77	2	2	4	4	2	2	16	16	4	21	77	77	2	2	3	16	19	77	19	19	2	15	2	19	2	2	2	2	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	3	37	37	37	37	12	37	2	12	2	2	2	2	19	19	6	6	6	6	60	60
3600	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	19	19	2	2	2	2	2	77	53	12	2	77	2	2	2	4	2	2	4	16	4	21	46	77	2	2	4	4	46	46	3	46	2	2	2	2	2	2	80	53	2	2	2	19	12	12	12	12	2	12	37	37	3	3	3	3	37	37	37	37	12	37	2	12	80	80	80	80	80	80	6	6	6	6	80	80
3620	6	6	6	6	6	6	4	4	3	3	3	3	4	4	31	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	37	37	2	37	15	15	2	2	2	15	2	15	2	2	2	2	2	37	2	2	2	2	67	67	3	3	3	16	67	67	67	67	9	67	2	9	2	2	2	2	19	2	6	6	6	6	60	60
3640	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	2	77	2	2	4	4	2	2	16	16	4	21	77	77	2	2	3	16	77	77	19	77	15	15	2	2	15	15	2	12	2	2	2	2	15	15	15	15	2	15	37	37	3	3	3	3	15	37	15	15	2	15	2	2	2	2	2	15	19	19	6	6	6	6	60	60
3660	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	3	4	46	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	33	77	2	2	4	4	21	2	16	16	4	21	37	77	2	2	3	16	12	37	2	12	4	21	15	33	15	15	2	2	2	2	2	2	46	46	46	46	2	46	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	15	15	15	15	6	6	6	6	56	56
3680	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	12	77	15	12	2	2	2	2	2	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	56	15	6	6	6	6	56	56
3700	6	6	6	6	6	6	4	4	3	3	16	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	37	77	2	2	3	16	37	37	12	37	2	2	2	2	2	2	2	15	2	2	2	2	2	2	2	2	2	2	4	4	16	16	16	16	77	16	77	77	37	77	15	37	2	15	2	2	12	12	6	6	6	6	53	53
3720	6	6	6	6	6	6	3	4	3	3	3	3	4	4	12	37	21	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	16	77	3	12	2	77	2	2	4	4	2	2	16	16	4	21	47	77	2	2	4	16	47	47	2	77	2	15	2	2	2	2	3	16	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	12	37	77	77	37	77	37	37	15	37	15	15	4	15	6	6	6	6	26	26
3740	6	6	6	6	6	6	3	4	3	3	3	3	21	4	12	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	2	2	16	16	4	21	43	77	2	2	3	16	43	43	2	43	2	15	2	2	2	2	2	37	2	2	2	2	2	2	2	2	2	2	77	77	3	3	3	3	77	77	77	77	77	77	77	77	77	77	37	77	87	37	6	6	6	6	87	87
3760	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	19	2	37	77	2	12	2	77	2	2	4	4	2	2	3	16	4	21	2	77	2	2	16	16	2	37	2	2	2	15	2	2	2	2	2	37	2	2	2	2	2	15	2	2	2	2	12	37	3	3	3	3	12	12	37	37	2	37	19	19	19	19	19	19	5	19	6	6	27	6	27	27
3780	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	2	77	2	2	4	4	46	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	15	46	2	2	15	15	2	15	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	15	2	2	6	6	6	6	24	24
3800	6	6	6	6	6	6	4	4	16	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	15	77	2	2	15	4	2	2	4	16	4	21	77	77	2	2	4	4	15	77	2	15	15	15	4	15	2	15	2	2	2	2	2	2	2	2	2	2	2	2	4	4	16	16	16	16	16	16	37	16	2	37	2	2	2	2	2	2	2	2	6	6	6	6	24	24
