Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]	speciation[21]	speciation[22]	speciation[23]	speciation[24]	speciation[25]	speciation[26]	speciation[27]	speciation[28]	speciation[29]	speciation[30]	speciation[31]	speciation[32]	speciation[33]	speciation[34]	speciation[35]	speciation[36]	speciation[37]	speciation[38]	speciation[39]	speciation[40]	speciation[41]	speciation[42]	speciation[43]	speciation[44]	speciation[45]	speciation[46]	speciation[47]	speciation[48]	speciation[49]	speciation[50]	speciation[51]
43890	-1248.94	-1570.58	321.643	0.198881	0.19379	0.188884	0.186806	0.183591	0.181625	0.185165	0.186889	0.185383	0.184645	0.183769	0.185904	0.185908	0.185043	0.186776	0.185738	0.186487	0.185575	0.183627	0.177647	0.166398	0.149251	0.135802	0.12497	0.118426	0.111226	0.102825	0.0966076	0.0888926	0.0808791	0.0754887	0.0727686	0.0704586	0.0677186	0.0665139	0.0676784	0.0691971	0.0711584	0.0724323	0.0743572	0.0769508	0.0783587	0.0793106	0.0790422	0.0780123	0.0777347	0.0774183	0.0753288	0.074198	0.074484	0.0763662
43900	-1301.43	-1569.1	267.673	0.214568	0.212205	0.214182	0.211163	0.215104	0.21051	0.211257	0.210325	0.210575	0.210173	0.208683	0.210337	0.20888	0.209917	0.210764	0.208546	0.208835	0.210382	0.208653	0.201966	0.191086	0.178613	0.165	0.154558	0.145693	0.138153	0.127644	0.119983	0.11134	0.102961	0.0982159	0.0945016	0.0909748	0.0888306	0.0875649	0.0873667	0.0896458	0.0927226	0.0942788	0.0948652	0.0964874	0.0982179	0.101054	0.10135	0.100473	0.101123	0.100437	0.098766	0.0978125	0.0978837	0.100077
43910	-1246.58	-1573.08	326.508	0.184049	0.178561	0.179088	0.17827	0.175979	0.177132	0.175198	0.177474	0.172747	0.171606	0.172611	0.169555	0.167185	0.175921	0.178196	0.176147	0.175394	0.177193	0.17543	0.166537	0.156916	0.144251	0.130565	0.116738	0.108324	0.101902	0.092208	0.0874374	0.0807963	0.0735611	0.0670514	0.064466	0.0622641	0.0615378	0.0598203	0.0604329	0.0623479	0.0647986	0.0658745	0.066369	0.065957	0.0671465	0.0691614	0.0699332	0.0712993	0.072448	0.070904	0.0694997	0.0685228	0.0683901	0.0677352
43920	-1300.54	-1569.69	269.145	0.249198	0.247192	0.246651	0.24319	0.240666	0.244875	0.24325	0.242774	0.243456	0.248103	0.248233	0.245247	0.244627	0.242934	0.241387	0.239715	0.236515	0.240639	0.237665	0.23064	0.218974	0.206002	0.196314	0.184547	0.175733	0.164575	0.154648	0.147656	0.139532	0.129236	0.121353	0.115154	0.111146	0.109165	0.107809	0.111303	0.115868	0.119148	0.12022	0.121232	0.1232	0.121623	0.124379	0.124365	0.126162	0.125405	0.123513	0.121825	0.119673	0.118665	0.120354
43930	-1274.39	-1568.02	293.63	0.240722	0.240278	0.238996	0.237852	0.239146	0.241025	0.240935	0.241568	0.239752	0.242266	0.238477	0.236707	0.235441	0.240885	0.238344	0.23982	0.234665	0.234728	0.233609	0.229718	0.219494	0.205008	0.19197	0.185548	0.173458	0.163901	0.155277	0.14938	0.144149	0.133306	0.127396	0.124156	0.121297	0.11785	0.117132	0.117575	0.120628	0.124316	0.127321	0.126987	0.127112	0.128949	0.128453	0.130192	0.130201	0.129974	0.129028	0.126817	0.127075	0.129346	0.129622
43940	-1299.7	-1569.45	269.755	0.200858	0.201814	0.200293	0.202963	0.204724	0.204469	0.201063	0.201041	0.200234	0.20208	0.199781	0.196696	0.19664	0.19867	0.199479	0.198566	0.196298	0.195102	0.192921	0.19163	0.183317	0.173856	0.165553	0.158096	0.151336	0.144349	0.137334	0.131207	0.124393	0.117405	0.111331	0.109987	0.105953	0.104352	0.104019	0.105184	0.108402	0.109905	0.110529	0.111977	0.113764	0.115573	0.116214	0.115154	0.114132	0.115088	0.114908	0.11416	0.113132	0.112374	0.115763
43950	-1283.12	-1567.98	284.862	0.222759	0.222062	0.222269	0.221668	0.223407	0.222378	0.221496	0.222038	0.219568	0.218222	0.2195	0.219168	0.219577	0.218255	0.218126	0.218587	0.218174	0.217911	0.216791	0.213142	0.207068	0.199995	0.195431	0.189702	0.184082	0.178254	0.171622	0.166637	0.161799	0.155844	0.152447	0.14978	0.146037	0.14445	0.143739	0.144981	0.147428	0.1494	0.150247	0.1508	0.152536	0.153898	0.154777	0.154454	0.153418	0.153863	0.153423	0.15218	0.151721	0.151869	0.153781
43960	-1267.13	-1567.43	300.307	0.257271	0.25745	0.256149	0.255104	0.25369	0.254815	0.254749	0.25146	0.250749	0.248787	0.247717	0.247693	0.247436	0.249331	0.249578	0.249717	0.248428	0.250115	0.248377	0.242479	0.23445	0.224428	0.214199	0.20553	0.199332	0.191276	0.18377	0.176892	0.168716	0.161159	0.155644	0.15236	0.148649	0.146721	0.146035	0.146804	0.150362	0.15318	0.15428	0.155987	0.157055	0.158851	0.160012	0.160328	0.159313	0.158775	0.158588	0.157096	0.155615	0.155305	0.158163
43970	-1172.79	-1567.78	394.988	0.246514	0.243407	0.24247	0.242788	0.241128	0.242048	0.243404	0.241317	0.239781	0.238045	0.237505	0.236844	0.236464	0.237275	0.237492	0.23831	0.238542	0.239381	0.237637	0.232258	0.22259	0.21252	0.202594	0.193646	0.187354	0.179166	0.170944	0.163896	0.156449	0.148191	0.142738	0.139946	0.137058	0.134461	0.134308	0.135547	0.138054	0.141764	0.142017	0.142722	0.144599	0.146841	0.14771	0.147002	0.146781	0.14711	0.146614	0.143922	0.143005	0.142846	0.144706
43980	-1188.66	-1567.57	378.904	0.267791	0.266371	0.264142	0.263049	0.262969	0.262781	0.262569	0.261557	0.261737	0.262025	0.261317	0.260847	0.258608	0.259208	0.259647	0.26014	0.260036	0.260561	0.259756	0.256441	0.249728	0.241035	0.233258	0.225829	0.219456	0.213601	0.206546	0.2005	0.194032	0.187285	0.18285	0.179598	0.177423	0.175387	0.173986	0.175002	0.1771	0.179834	0.181467	0.183286	0.185134	0.187206	0.188045	0.187225	0.186115	0.185996	0.185149	0.183857	0.18272	0.182305	0.183463
43990	-1185.91	-1567.69	381.787	0.276363	0.275851	0.274223	0.272766	0.271791	0.271464	0.270922	0.27057	0.270505	0.269856	0.269975	0.269574	0.268328	0.268936	0.26832	0.268025	0.268727	0.269039	0.268229	0.264972	0.257653	0.248888	0.240578	0.233451	0.226376	0.219255	0.212299	0.206621	0.200153	0.193133	0.188871	0.185151	0.181971	0.180217	0.179024	0.179959	0.182552	0.185108	0.186807	0.189189	0.190623	0.192477	0.19354	0.193397	0.192067	0.191332	0.190502	0.18921	0.187633	0.187679	0.190471
44000	-1230.8	-1568.66	337.866	0.293471	0.291464	0.291502	0.291154	0.2885	0.288344	0.28658	0.287955	0.287145	0.287019	0.285129	0.283111	0.282639	0.283289	0.2844	0.284048	0.284155	0.285086	0.28424	0.281186	0.27389	0.26424	0.254596	0.248023	0.241017	0.232331	0.22525	0.219681	0.212147	0.204611	0.19969	0.196829	0.192897	0.189889	0.189539	0.191102	0.193077	0.19694	0.199145	0.20033	0.202387	0.203094	0.203841	0.204091	0.203357	0.203387	0.202094	0.200931	0.199014	0.19989	0.202062
44010	-1235.66	-1572.66	336.998	0.242906	0.241973	0.24082	0.240083	0.239326	0.23968	0.239381	0.238553	0.237073	0.235358	0.234566	0.233737	0.233913	0.235002	0.23463	0.235173	0.234862	0.235783	0.235227	0.232719	0.226783	0.218237	0.21033	0.204711	0.199447	0.193397	0.187643	0.182159	0.176978	0.170873	0.166657	0.163181	0.160359	0.159186	0.157876	0.159198	0.161311	0.163746	0.16489	0.166288	0.167463	0.168448	0.169216	0.16915	0.168922	0.168748	0.168414	0.166665	0.16531	0.165937	0.16754
44020	-1202.36	-1568.97	366.613	0.228692	0.228023	0.228109	0.227008	0.226486	0.225512	0.225614	0.224659	0.223681	0.222356	0.2222	0.221008	0.220743	0.221915	0.222036	0.22174	0.221491	0.223024	0.222585	0.218973	0.213389	0.206195	0.199232	0.194038	0.188593	0.183106	0.178065	0.172779	0.167254	0.16179	0.157431	0.154964	0.153276	0.150959	0.150185	0.151349	0.15338	0.155493	0.156838	0.157679	0.158944	0.160609	0.162109	0.161437	0.160779	0.160523	0.159993	0.158173	0.156935	0.157549	0.158905
44030	-1214.65	-1567.32	352.667	0.261529	0.260303	0.259666	0.260109	0.259725	0.257524	0.25659	0.25611	0.254356	0.252896	0.25179	0.251897	0.251281	0.252915	0.254554	0.253627	0.253753	0.254261	0.254069	0.25081	0.244442	0.237266	0.230765	0.223727	0.217481	0.211101	0.206509	0.201827	0.196363	0.190842	0.186497	0.183989	0.181546	0.17942	0.178347	0.179241	0.181618	0.184309	0.18666	0.186429	0.187605	0.189451	0.190742	0.190173	0.190167	0.18921	0.188439	0.18643	0.184922	0.185223	0.187502
44040	-1268.74	-1567.51	298.776	0.248192	0.247867	0.24783	0.247498	0.247023	0.245596	0.244916	0.244494	0.243793	0.243491	0.241876	0.241523	0.241189	0.241928	0.24171	0.24119	0.241457	0.242097	0.242319	0.240085	0.234925	0.228721	0.221424	0.216144	0.21091	0.206664	0.201072	0.197416	0.192595	0.18753	0.183404	0.181431	0.178301	0.176282	0.175715	0.176444	0.179315	0.181942	0.183237	0.184268	0.185717	0.186313	0.186589	0.186687	0.186059	0.184913	0.184177	0.183323	0.181807	0.181885	0.182449
44050	-1236.04	-1567.82	331.778	0.267762	0.267497	0.266815	0.266281	0.265177	0.264087	0.263345	0.262364	0.262201	0.261144	0.260375	0.259998	0.259698	0.260069	0.259413	0.25911	0.259566	0.260367	0.260155	0.258143	0.251862	0.244736	0.237232	0.230744	0.224872	0.220051	0.214247	0.208784	0.203616	0.198085	0.193952	0.190879	0.187995	0.186146	0.185364	0.186397	0.188939	0.191901	0.19331	0.194132	0.195212	0.197168	0.197759	0.197463	0.196409	0.196249	0.195036	0.193229	0.192386	0.192494	0.193882
44060	-1232.06	-1568.69	336.627	0.23112	0.229935	0.229132	0.229243	0.229032	0.228105	0.227496	0.227016	0.226266	0.226128	0.224952	0.223792	0.223229	0.224068	0.223499	0.223598	0.223549	0.223952	0.224347	0.223225	0.217797	0.211797	0.205499	0.200653	0.196479	0.191605	0.186555	0.182398	0.177968	0.173269	0.170206	0.167567	0.165136	0.163617	0.162861	0.163827	0.166084	0.168419	0.170037	0.170089	0.171272	0.172593	0.173823	0.173539	0.172607	0.172344	0.171222	0.170255	0.169127	0.169406	0.16986
44070	-1240.1	-1568.7	328.593	0.23766	0.23657	0.235886	0.235518	0.235161	0.234361	0.233861	0.233252	0.232704	0.232347	0.231151	0.229971	0.229752	0.229776	0.229832	0.229864	0.229672	0.230221	0.230508	0.229265	0.223849	0.217759	0.212313	0.20737	0.202397	0.197193	0.192819	0.188377	0.183427	0.178486	0.175387	0.172953	0.170782	0.16875	0.168173	0.169016	0.171154	0.172962	0.174216	0.175124	0.176928	0.178306	0.179248	0.179007	0.178357	0.177967	0.177467	0.175411	0.174194	0.174353	0.175453
44080	-1242.82	-1568.03	325.209	0.251042	0.249681	0.248948	0.248825	0.248121	0.24773	0.247178	0.246633	0.24596	0.245389	0.24486	0.24362	0.242633	0.243372	0.242937	0.24297	0.242873	0.24334	0.243637	0.241642	0.236607	0.230081	0.222628	0.218653	0.214342	0.209467	0.204588	0.199227	0.194674	0.189767	0.186356	0.183866	0.18181	0.179776	0.178621	0.179683	0.182193	0.183814	0.185441	0.186574	0.187755	0.189439	0.190392	0.190189	0.189493	0.188715	0.18866	0.186425	0.18447	0.185126	0.18647
44090	-1188.91	-1568.5	379.595	0.240394	0.238833	0.237887	0.236922	0.235774	0.235387	0.233897	0.234177	0.232617	0.23256	0.23116	0.230958	0.230446	0.229978	0.230836	0.230441	0.229639	0.231573	0.231093	0.22731	0.222248	0.215107	0.208631	0.203011	0.197323	0.192164	0.187354	0.183294	0.17854	0.173374	0.16909	0.166754	0.164056	0.161653	0.160595	0.161675	0.164004	0.166595	0.168671	0.169938	0.171787	0.172273	0.173344	0.173208	0.17297	0.172196	0.171519	0.170092	0.168713	0.168862	0.170585
44100	-1186.94	-1570.01	383.071	0.305428	0.303852	0.302844	0.300586	0.299568	0.298343	0.296078	0.294657	0.294115	0.293815	0.293332	0.293072	0.292668	0.293906	0.292705	0.292456	0.291478	0.292399	0.293251	0.289376	0.282457	0.27373	0.265839	0.258386	0.25158	0.246173	0.240787	0.234987	0.228855	0.222086	0.217202	0.213897	0.210895	0.208861	0.207916	0.208588	0.210949	0.214121	0.216685	0.21769	0.219649	0.221452	0.221978	0.222283	0.221462	0.221035	0.220069	0.218439	0.217254	0.216972	0.218276
44110	-1202.64	-1571.38	368.738	0.207806	0.206729	0.205451	0.204435	0.203637	0.202658	0.201878	0.200721	0.200194	0.200167	0.19985	0.199257	0.19892	0.199136	0.199632	0.199273	0.198701	0.199624	0.199168	0.197245	0.192686	0.18717	0.181806	0.176915	0.172756	0.168718	0.165065	0.161638	0.157357	0.152887	0.149416	0.147296	0.145299	0.143945	0.143316	0.143763	0.145335	0.147593	0.148739	0.149316	0.150391	0.152079	0.152895	0.152872	0.152321	0.152074	0.151586	0.150353	0.149248	0.149342	0.150507
44120	-1174.06	-1570.96	396.901	0.214654	0.213651	0.212304	0.211323	0.210586	0.209364	0.207865	0.207199	0.206845	0.20607	0.205909	0.205726	0.205717	0.205947	0.206113	0.2056	0.205332	0.206052	0.20609	0.203665	0.199263	0.193067	0.187293	0.182527	0.178202	0.173952	0.169783	0.166008	0.161681	0.157001	0.153573	0.151216	0.149145	0.14757	0.146764	0.147538	0.149183	0.151547	0.15277	0.153353	0.15485	0.156242	0.156983	0.157001	0.156517	0.156366	0.155726	0.154498	0.153366	0.153545	0.1548
44130	-1213.54	-1570.27	356.737	0.207135	0.206487	0.205386	0.204376	0.203738	0.202737	0.201406	0.200134	0.199626	0.199135	0.198808	0.19862	0.198323	0.198847	0.199018	0.198381	0.198215	0.198894	0.198992	0.196252	0.191217	0.184793	0.179355	0.174863	0.170588	0.16624	0.161739	0.15808	0.153762	0.149199	0.145537	0.143066	0.140707	0.139461	0.138653	0.139432	0.141553	0.143167	0.144699	0.145642	0.147022	0.147902	0.14895	0.149147	0.148696	0.148327	0.147731	0.146442	0.14524	0.145043	0.145531
44140	-1207.45	-1571.14	363.694	0.208468	0.20698	0.206336	0.205691	0.204286	0.203321	0.201996	0.200791	0.199958	0.199432	0.199113	0.198881	0.198564	0.199124	0.199224	0.198083	0.198474	0.199174	0.199279	0.19635	0.190277	0.184126	0.178402	0.173672	0.169019	0.164135	0.15993	0.156042	0.151252	0.146491	0.143025	0.140936	0.138244	0.13629	0.135502	0.136351	0.138315	0.140417	0.141805	0.14294	0.144024	0.145603	0.146258	0.146356	0.145755	0.145605	0.145085	0.143612	0.142596	0.141646	0.143035
44150	-1179.46	-1572.41	392.95	0.227944	0.226329	0.225954	0.224953	0.223522	0.221898	0.220741	0.220009	0.218348	0.217894	0.217951	0.216965	0.216717	0.217514	0.217506	0.216521	0.216369	0.217258	0.217129	0.21454	0.208442	0.20162	0.194205	0.188401	0.183502	0.177409	0.172928	0.168914	0.163614	0.158294	0.15488	0.152094	0.1492	0.146982	0.146037	0.147506	0.149634	0.15226	0.153119	0.153898	0.15532	0.157108	0.158251	0.158349	0.157451	0.157518	0.156871	0.155299	0.153737	0.153952	0.155302
44160	-1175.83	-1568.63	392.809	0.239192	0.237852	0.236901	0.235145	0.234213	0.232266	0.230839	0.230084	0.228504	0.227625	0.227609	0.227291	0.226254	0.226834	0.227538	0.225955	0.225225	0.22608	0.227407	0.22249	0.216796	0.208342	0.200577	0.193814	0.188119	0.181349	0.176855	0.172428	0.166295	0.159903	0.156408	0.153378	0.151006	0.148156	0.147013	0.148018	0.150518	0.153509	0.154653	0.155634	0.157679	0.159294	0.160134	0.15987	0.159646	0.159516	0.158921	0.157205	0.155812	0.155384	0.15646
44170	-1203.96	-1569.03	365.065	0.231411	0.228915	0.227478	0.226135	0.224039	0.222829	0.221351	0.219796	0.218952	0.21766	0.215539	0.215138	0.214962	0.215994	0.217528	0.217514	0.216728	0.218211	0.218422	0.214166	0.207274	0.198512	0.190342	0.18382	0.177905	0.171295	0.165486	0.160709	0.155172	0.149136	0.145735	0.142533	0.139713	0.137308	0.136703	0.137046	0.139083	0.142172	0.143942	0.145006	0.14704	0.148804	0.149281	0.149279	0.148449	0.148747	0.148922	0.147287	0.145998	0.145363	0.146259
44180	-1209.16	-1569.07	359.912	0.218638	0.21787	0.216603	0.215484	0.212783	0.211223	0.209909	0.208359	0.207227	0.206098	0.205647	0.204937	0.205551	0.206369	0.206106	0.206048	0.205678	0.206228	0.205777	0.202013	0.193931	0.186036	0.178249	0.171687	0.166365	0.159423	0.153061	0.148168	0.142778	0.137302	0.133231	0.129878	0.127314	0.124997	0.123731	0.12462	0.126829	0.129434	0.131536	0.132486	0.134326	0.136014	0.136974	0.136899	0.13588	0.136094	0.135875	0.134243	0.132662	0.133021	0.134702
44190	-1241.14	-1569.31	328.174	0.233443	0.232058	0.22966	0.228011	0.226445	0.224933	0.223918	0.221339	0.220319	0.218826	0.218295	0.218626	0.21935	0.219012	0.218977	0.217857	0.21801	0.219558	0.219485	0.213271	0.203479	0.193428	0.184964	0.176211	0.169693	0.161744	0.155096	0.149007	0.142581	0.135076	0.129747	0.125906	0.123531	0.121711	0.119689	0.120483	0.12361	0.126451	0.129063	0.129729	0.132015	0.133224	0.133785	0.133913	0.133166	0.133159	0.132571	0.13192	0.129601	0.129366	0.131573
44200	-1245.69	-1569.77	324.087	0.210367	0.205915	0.204488	0.201188	0.20372	0.201921	0.199665	0.198216	0.196906	0.19538	0.194189	0.195246	0.194834	0.195422	0.197397	0.195638	0.195481	0.197127	0.19381	0.190013	0.182116	0.173839	0.164495	0.15593	0.148573	0.140598	0.133371	0.130931	0.123898	0.118598	0.112716	0.109439	0.105941	0.104145	0.103788	0.104608	0.107493	0.109473	0.111999	0.114039	0.116079	0.116847	0.11769	0.117626	0.116377	0.115713	0.116224	0.114308	0.113561	0.113002	0.113514
44210	-1225.45	-1568.91	343.457	0.23614	0.2342	0.233399	0.230218	0.228807	0.226884	0.226426	0.223893	0.222309	0.222047	0.221383	0.220775	0.220147	0.220949	0.220932	0.220964	0.22038	0.219699	0.219768	0.216741	0.207203	0.196017	0.184422	0.176218	0.169175	0.161042	0.153544	0.147068	0.138959	0.131952	0.126936	0.122811	0.11935	0.116974	0.115435	0.116754	0.119454	0.124165	0.125774	0.126919	0.129075	0.131003	0.132336	0.131504	0.131052	0.130176	0.129718	0.127485	0.126554	0.126733	0.128786
44220	-1206.75	-1569.42	362.664	0.247762	0.245169	0.243636	0.240341	0.237306	0.236515	0.233562	0.233316	0.232506	0.231076	0.231966	0.230611	0.231034	0.231148	0.23201	0.229109	0.228135	0.23122	0.232029	0.227322	0.218304	0.209237	0.20024	0.192379	0.185429	0.17837	0.170358	0.16449	0.156544	0.149095	0.144584	0.140721	0.136667	0.134349	0.133489	0.135301	0.13819	0.141697	0.143788	0.144536	0.146333	0.147525	0.147865	0.148532	0.147734	0.147986	0.146652	0.145033	0.143391	0.142824	0.144812
44230	-1215.27	-1568.26	352.984	0.242641	0.239758	0.238012	0.235052	0.230945	0.230498	0.228734	0.225431	0.223757	0.223272	0.223983	0.223427	0.223123	0.224605	0.224515	0.222178	0.222731	0.22487	0.226812	0.222226	0.210948	0.199547	0.189386	0.180032	0.172144	0.163079	0.154672	0.149849	0.143446	0.135382	0.130616	0.126401	0.122776	0.118647	0.117164	0.118949	0.122204	0.124998	0.127922	0.129357	0.131431	0.133941	0.135763	0.134553	0.134413	0.132844	0.132197	0.12989	0.130015	0.128213	0.130306
44240	-1195.05	-1568.09	373.038	0.252508	0.250721	0.249241	0.247862	0.247629	0.247213	0.245975	0.244146	0.242408	0.239139	0.239449	0.239537	0.240866	0.241958	0.242199	0.240996	0.241209	0.241072	0.240886	0.237513	0.228556	0.218675	0.207663	0.199686	0.193496	0.184264	0.178048	0.17244	0.166926	0.158758	0.153607	0.149854	0.145492	0.143056	0.140594	0.142314	0.145859	0.149863	0.151095	0.153075	0.155301	0.157256	0.158265	0.157974	0.156743	0.156109	0.154762	0.153134	0.151833	0.151597	0.152121
44250	-1198.13	-1567.78	369.65	0.260761	0.262253	0.260892	0.257481	0.258132	0.254646	0.254711	0.251371	0.24876	0.247896	0.251687	0.248876	0.247506	0.248807	0.24945	0.249998	0.252017	0.251931	0.252264	0.24526	0.234411	0.223206	0.21312	0.203024	0.199944	0.191448	0.184766	0.177347	0.167774	0.159936	0.155846	0.148909	0.145754	0.142641	0.141566	0.142823	0.147223	0.149673	0.152708	0.152813	0.15439	0.158231	0.159269	0.15851	0.155251	0.154763	0.15569	0.15229	0.150921	0.150304	0.152129
44260	-1240.32	-1568.8	328.478	0.222101	0.220022	0.22087	0.218419	0.221078	0.220006	0.218344	0.216899	0.214648	0.214041	0.21413	0.213368	0.212191	0.215756	0.214585	0.210819	0.21086	0.213333	0.214594	0.211612	0.199828	0.189782	0.179541	0.171052	0.164508	0.157978	0.153452	0.146839	0.138089	0.130523	0.125018	0.121172	0.116724	0.114906	0.113895	0.115005	0.117869	0.119526	0.122687	0.123593	0.125585	0.128909	0.130147	0.129993	0.12836	0.12637	0.126287	0.125246	0.122692	0.121146	0.122972
44270	-1188.92	-1569.37	380.453	0.220539	0.222447	0.218994	0.220136	0.219283	0.217942	0.218081	0.217475	0.216895	0.217563	0.217859	0.215733	0.214466	0.215502	0.217037	0.216516	0.217204	0.217878	0.217671	0.213193	0.205631	0.194564	0.184509	0.177109	0.170599	0.164479	0.15978	0.152507	0.145985	0.139951	0.135438	0.131188	0.128852	0.126846	0.126439	0.126382	0.129645	0.131876	0.132799	0.134193	0.135459	0.137872	0.139848	0.140072	0.138697	0.13818	0.136889	0.134767	0.132892	0.132087	0.132959
44280	-1179.87	-1568.81	388.938	0.259924	0.258744	0.256698	0.251335	0.24854	0.247895	0.247466	0.246597	0.248948	0.25252	0.252401	0.252702	0.251242	0.249666	0.252976	0.253411	0.253403	0.254407	0.25505	0.250625	0.235785	0.219005	0.203958	0.190484	0.179051	0.169533	0.160206	0.15162	0.143608	0.131846	0.125986	0.120975	0.117668	0.114835	0.113869	0.114153	0.11671	0.121819	0.124851	0.125458	0.127854	0.130457	0.133136	0.132616	0.131115	0.13093	0.128513	0.126885	0.124629	0.125105	0.126954
44290	-1177.75	-1568.38	390.627	0.267664	0.261241	0.258219	0.260177	0.256281	0.254179	0.250453	0.250113	0.250872	0.252522	0.25339	0.254812	0.254668	0.258054	0.260908	0.258585	0.256366	0.260554	0.258918	0.252868	0.240358	0.225438	0.211651	0.20114	0.193004	0.182644	0.172185	0.164916	0.154353	0.145152	0.140339	0.13819	0.132003	0.130876	0.129745	0.131278	0.134404	0.139092	0.141135	0.142766	0.1449	0.148678	0.149196	0.150393	0.148618	0.147083	0.146221	0.141121	0.138815	0.138838	0.143376
44300	-1170.93	-1568.1	397.165	0.25804	0.257258	0.256069	0.254378	0.252539	0.251035	0.249172	0.250763	0.25151	0.251936	0.25137	0.250126	0.250753	0.250366	0.251867	0.253862	0.251768	0.254725	0.257864	0.253377	0.242372	0.231841	0.220283	0.210599	0.202889	0.19278	0.186176	0.179254	0.171538	0.165271	0.159526	0.156189	0.153794	0.15172	0.150943	0.152028	0.154712	0.157971	0.159946	0.161523	0.163842	0.165049	0.168263	0.169032	0.168482	0.167333	0.166505	0.162474	0.160399	0.159383	0.161367
44310	-1173.7	-1568.61	394.912	0.28846	0.286324	0.285422	0.283126	0.281749	0.282082	0.283101	0.284956	0.286356	0.283015	0.282225	0.280378	0.281639	0.281335	0.283943	0.283901	0.283137	0.285976	0.285757	0.284172	0.278209	0.270867	0.262261	0.25497	0.248964	0.241541	0.236063	0.230848	0.224646	0.218571	0.21516	0.21291	0.209309	0.20881	0.208007	0.210025	0.213431	0.216599	0.216967	0.218012	0.218705	0.222099	0.222723	0.221534	0.220236	0.220277	0.220013	0.219091	0.217036	0.215955	0.218419
44320	-1208.59	-1569.65	361.058	0.259459	0.26087	0.259252	0.258337	0.258436	0.25764	0.25695	0.257121	0.25808	0.256767	0.257355	0.257134	0.257273	0.257151	0.25932	0.257747	0.25843	0.260049	0.260605	0.258129	0.253405	0.248906	0.243306	0.238859	0.234044	0.22993	0.224753	0.22079	0.217471	0.213311	0.209958	0.209075	0.20884	0.20738	0.207622	0.207522	0.2096	0.210651	0.212909	0.213605	0.215563	0.216939	0.217137	0.217147	0.216728	0.215534	0.214987	0.213824	0.213027	0.211907	0.211757
44330	-1252.32	-1568.8	316.479	0.269478	0.266714	0.265193	0.264453	0.265643	0.266639	0.265297	0.269169	0.270452	0.270142	0.269621	0.268406	0.269944	0.272727	0.275021	0.273964	0.273736	0.273873	0.276961	0.272853	0.261788	0.251875	0.243343	0.232887	0.225996	0.218057	0.212613	0.206129	0.200125	0.193598	0.187838	0.184666	0.182704	0.182303	0.182472	0.183945	0.187226	0.19055	0.191741	0.193338	0.195086	0.197353	0.198684	0.197249	0.196002	0.194175	0.191852	0.19157	0.188506	0.187881	0.189257
44340	-1195.63	-1571.51	375.879	0.281361	0.277355	0.275517	0.271659	0.269584	0.271439	0.272196	0.274793	0.278811	0.281772	0.284125	0.281968	0.286921	0.288421	0.291048	0.28728	0.285976	0.287715	0.288188	0.285642	0.270868	0.25101	0.235077	0.223311	0.211403	0.198508	0.189106	0.179907	0.171106	0.162145	0.156996	0.15011	0.14713	0.14531	0.146271	0.146382	0.148987	0.157177	0.159716	0.160012	0.165247	0.16777	0.168081	0.164817	0.162722	0.158891	0.157131	0.152438	0.150506	0.151885	0.153322
44350	-1158.36	-1568.7	410.342	0.310134	0.308969	0.311369	0.310299	0.310147	0.309513	0.308007	0.311688	0.312342	0.313621	0.316128	0.316363	0.315832	0.315313	0.314741	0.314167	0.316864	0.318164	0.319358	0.319068	0.310189	0.300775	0.290489	0.280425	0.272229	0.262524	0.257601	0.252468	0.245523	0.236509	0.233194	0.229381	0.226554	0.224985	0.224815	0.227792	0.230278	0.234853	0.236748	0.239624	0.241277	0.241817	0.243935	0.244749	0.240493	0.236619	0.233816	0.232787	0.2314	0.230969	0.233691
44360	-1172.43	-1569.39	396.956	0.288733	0.289005	0.290189	0.290122	0.286729	0.287944	0.289581	0.289606	0.288982	0.292373	0.29529	0.291794	0.291335	0.291291	0.292758	0.291326	0.291349	0.293596	0.29434	0.290532	0.285653	0.278759	0.273649	0.268435	0.261225	0.257735	0.25086	0.249393	0.243045	0.235589	0.232225	0.22674	0.22585	0.224514	0.225358	0.228216	0.231477	0.2323	0.233777	0.239241	0.23985	0.241159	0.240641	0.240691	0.237718	0.236089	0.234958	0.231842	0.226816	0.226978	0.228146
44370	-1248.37	-1569.13	320.76	0.264812	0.261133	0.261135	0.251793	0.254313	0.251733	0.254712	0.257157	0.262789	0.265212	0.263458	0.260311	0.254029	0.263736	0.265127	0.260703	0.261811	0.255566	0.254439	0.24894	0.247923	0.234484	0.229947	0.224849	0.217661	0.211863	0.199437	0.193936	0.1922	0.190461	0.18623	0.175755	0.170491	0.169468	0.163656	0.167579	0.175124	0.173637	0.175418	0.177724	0.182576	0.187356	0.191867	0.189903	0.191283	0.185609	0.182924	0.178894	0.174793	0.171426	0.16625
