Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
19260	-1553.29	-1568.54	15.2549	0.177039	0.173305	0.164387	0.157104	0.157249	0.173454	0.177144	0.168981	0.176875	0.1535	0.16277	-1.73139	-1.7527	-1.80553	-1.85085	-1.84992	-1.75184	-1.73079	-1.77797	-1.73231	-1.87405	-1.81542	-1.24015	-1.24234	-1.31173	-1.43675	-1.42207	-1.55278	-1.59954	-1.51126	-1.47376	-1.60139	-1.69707	0.289342	0.288708	0.269353	0.2377	0.241213	0.211659	0.201989	0.220632	0.229062	0.201615	0.183219
19270	-1557.25	-1571	13.7507	0.11591	0.124066	0.120448	0.128601	0.120577	0.10904	0.122495	0.132359	0.135136	0.133973	0.119068	-2.15494	-2.08694	-2.11653	-2.05104	-2.11546	-2.21604	-2.09969	-2.02224	-2.00147	-2.01012	-2.12806	-1.35244	-1.47655	-1.40423	-1.36569	-1.4308	-1.61157	-1.6554	-1.72052	-1.66987	-1.6231	-1.6089	0.258609	0.228424	0.245555	0.255205	0.239117	0.199574	0.191016	0.178974	0.188271	0.197287	0.200107
19280	-1553.11	-1570.71	17.6041	0.114047	0.117101	0.117733	0.117947	0.113534	0.110886	0.121325	0.138678	0.151578	0.157049	0.16058	-2.17114	-2.14472	-2.13934	-2.13752	-2.17566	-2.19925	-2.10928	-1.9756	-1.88665	-1.8512	-1.82896	-1.378	-1.57844	-1.62052	-1.6083	-1.63057	-1.51304	-1.54733	-1.49717	-1.50541	-1.45044	-1.44653	0.252081	0.206298	0.197797	0.200227	0.195817	0.220238	0.212815	0.223763	0.221926	0.234468	0.235385
19290	-1550.04	-1567.68	17.646	0.140318	0.165958	0.172813	0.180985	0.171587	0.183752	0.193598	0.192655	0.208433	0.224475	0.225049	-1.96384	-1.79602	-1.75555	-1.70934	-1.76267	-1.69417	-1.64197	-1.64685	-1.56814	-1.49399	-1.49144	-1.3777	-1.36389	-1.51935	-1.50903	-1.56661	-1.61227	-1.62277	-1.55415	-1.4893	-1.40395	-1.36958	0.252159	0.255665	0.218854	0.221125	0.208752	0.199435	0.197351	0.211368	0.22553	0.245626	0.254214
19300	-1545.75	-1568.01	22.2617	0.166122	0.183639	0.191567	0.202972	0.198679	0.196955	0.194497	0.211015	0.228421	0.248182	0.26536	-1.79503	-1.69478	-1.65252	-1.59469	-1.61606	-1.62478	-1.63734	-1.55583	-1.47657	-1.39359	-1.32667	-1.27816	-1.22765	-1.30893	-1.36387	-1.3195	-1.37177	-1.38551	-1.45179	-1.38787	-1.32808	-1.31593	0.278548	0.29298	0.270109	0.25567	0.267268	0.253659	0.250196	0.234151	0.249607	0.264986	0.268224
19310	-1546.07	-1569.95	23.8739	0.14888	0.148558	0.145929	0.13446	0.13498	0.13068	0.1311	0.12736	0.132123	0.147455	0.135493	-1.90461	-1.90678	-1.92464	-2.00649	-2.00263	-2.03501	-2.03179	-2.06074	-2.02402	-1.91423	-1.99884	-1.31505	-1.36016	-1.43802	-1.53822	-1.5105	-1.48571	-1.52352	-1.59729	-1.56778	-1.60668	-1.612	0.26846	0.256621	0.237398	0.214763	0.2208	0.226342	0.217944	0.202444	0.208508	0.200552	0.199488
19320	-1548.25	-1569.04	20.7951	0.153414	0.159504	0.179789	0.168549	0.179104	0.197742	0.18469	0.180786	0.193267	0.1882	0.181467	-1.87462	-1.83569	-1.71597	-1.78053	-1.71979	-1.62079	-1.68908	-1.71044	-1.64368	-1.67025	-1.70668	-1.27048	-1.28265	-1.3076	-1.29618	-1.36335	-1.3668	-1.40929	-1.30799	-1.40387	-1.44983	-1.37476	0.280696	0.277302	0.270467	0.273574	0.255803	0.254922	0.244317	0.270364	0.245643	0.234611	0.252901
19330	-1543.04	-1571.01	27.9694	0.257266	0.25064	0.248752	0.250443	0.268504	0.288718	0.295049	0.296027	0.299322	0.317039	0.307379	-1.35765	-1.38374	-1.3913	-1.38453	-1.31489	-1.24231	-1.22061	-1.2173	-1.20623	-1.14873	-1.17967	-1.12712	-1.12	-1.09056	-1.18718	-1.20808	-1.19034	-1.22812	-1.19802	-1.16893	-1.16481	-1.17301	0.323966	0.326279	0.336028	0.305079	0.298771	0.304118	0.292842	0.301791	0.310699	0.311981	0.309434
19340	-1548.83	-1569.67	20.8406	0.0744906	0.0785042	0.075501	0.0844998	0.0908834	0.0861413	0.08981	0.0857388	0.0829924	0.0868588	0.0855309	-2.59708	-2.5446	-2.58361	-2.47101	-2.39818	-2.45177	-2.41006	-2.45645	-2.48901	-2.44347	-2.45888	-1.54191	-1.57384	-1.64581	-1.77506	-1.85793	-1.901	-1.86252	-1.78843	-1.84056	-1.90366	-1.86434	0.213973	0.207248	0.192856	0.169474	0.155996	0.149419	0.155281	0.167223	0.158728	0.149023	0.154998
19350	-1551.31	-1569.42	18.1105	0.195955	0.204913	0.207443	0.203636	0.208559	0.21375	0.20992	0.222574	0.257135	0.253259	0.245527	-1.62987	-1.58517	-1.5729	-1.59142	-1.56753	-1.54295	-1.56103	-1.50249	-1.35815	-1.37334	-1.40435	-1.18404	-1.2469	-1.30169	-1.41613	-1.56718	-1.52108	-1.48026	-1.58975	-1.67132	-1.71541	-1.75262	0.30604	0.287395	0.272071	0.24265	0.208633	0.218476	0.227578	0.203977	0.187998	0.17989	0.173319
19360	-1548.39	-1567.23	18.8445	0.156491	0.152219	0.16514	0.171471	0.196591	0.227431	0.225544	0.216667	0.225902	0.224751	0.236277	-1.85476	-1.88243	-1.80096	-1.76334	-1.62663	-1.48091	-1.48924	-1.5294	-1.48765	-1.49276	-1.44275	-1.24415	-1.32233	-1.37621	-1.41902	-1.48866	-1.54858	-1.50707	-1.48609	-1.39877	-1.41229	-1.31713	0.288185	0.266513	0.252533	0.24195	0.225675	0.212549	0.221557	0.226257	0.2469	0.243586	0.267904
19370	-1548.57	-1568.2	19.6309	0.173602	0.176539	0.174434	0.171074	0.192974	0.204824	0.211604	0.195682	0.178345	0.170222	0.170245	-1.75099	-1.73421	-1.74621	-1.76566	-1.6452	-1.5856	-1.55304	-1.63127	-1.72403	-1.77065	-1.77052	-1.1697	-1.25836	-1.33761	-1.37489	-1.45057	-1.45441	-1.4225	-1.39527	-1.37275	-1.53026	-1.48121	0.310459	0.284119	0.262472	0.252867	0.234437	0.233537	0.241111	0.247767	0.25341	0.216479	0.227363
19380	-1542.04	-1567.48	25.4364	0.177142	0.189131	0.190232	0.195609	0.201977	0.214756	0.19598	0.197456	0.201724	0.194475	0.199507	-1.7308	-1.66532	-1.65951	-1.63164	-1.5996	-1.53825	-1.62974	-1.62224	-1.60086	-1.63745	-1.6119	-1.24039	-1.26687	-1.3237	-1.33237	-1.42885	-1.47042	-1.46333	-1.47295	-1.56764	-1.61678	-1.63047	0.289271	0.281711	0.26615	0.263851	0.239584	0.229829	0.231464	0.229249	0.208536	0.198537	0.195838
19390	-1551.67	-1569.07	17.4017	0.194904	0.186353	0.176484	0.179597	0.203308	0.191124	0.191671	0.210473	0.191216	0.192789	0.212438	-1.63525	-1.68011	-1.73452	-1.71704	-1.59303	-1.65483	-1.65197	-1.5584	-1.65435	-1.64616	-1.5491	-1.20215	-1.28128	-1.3979	-1.48471	-1.47832	-1.36496	-1.39087	-1.37994	-1.38427	-1.46011	-1.39543	0.300547	0.277681	0.247115	0.226568	0.228021	0.25539	0.248858	0.251593	0.250507	0.232211	0.247726
19400	-1550.16	-1568.48	18.327	0.104265	0.0993565	0.111456	0.112878	0.125906	0.132405	0.122247	0.1194	0.1144	0.10945	0.0998256	-2.26082	-2.30904	-2.19412	-2.18144	-2.07222	-2.02189	-2.10172	-2.12528	-2.16805	-2.21229	-2.30433	-1.3544	-1.43345	-1.54823	-1.59702	-1.67823	-1.6403	-1.62944	-1.65008	-1.63011	-1.56369	-1.45393	0.258103	0.238484	0.212625	0.202499	0.186705	0.193922	0.196039	0.192035	0.195907	0.209362	0.233649
19410	-1545.92	-1572.66	26.7447	0.149101	0.165789	0.168104	0.1687	0.173152	0.175623	0.166701	0.161166	0.15014	0.141381	0.139952	-1.90313	-1.79704	-1.78317	-1.77963	-1.75358	-1.73941	-1.79155	-1.82532	-1.89619	-1.9563	-1.96646	-1.41079	-1.38131	-1.35046	-1.33611	-1.32239	-1.38993	-1.36203	-1.35932	-1.36514	-1.29878	-1.33822	0.243951	0.25125	0.25912	0.262866	0.266498	0.249094	0.25614	0.256836	0.255346	0.272864	0.262311
19420	-1544.37	-1567.65	23.2778	0.111155	0.119489	0.12572	0.127313	0.128264	0.138701	0.133991	0.131836	0.118958	0.122854	0.117421	-2.19683	-2.12453	-2.0737	-2.06111	-2.05367	-1.97543	-2.00999	-2.02619	-2.12899	-2.09676	-2.14199	-1.41469	-1.4559	-1.57731	-1.56942	-1.6244	-1.70064	-1.6471	-1.67151	-1.68662	-1.62409	-1.60912	0.243001	0.233191	0.206531	0.208167	0.197031	0.182566	0.192608	0.187962	0.185144	0.19709	0.200063
19430	-1546.03	-1568.27	22.2396	0.148465	0.165448	0.169473	0.174027	0.179824	0.186106	0.18456	0.173382	0.152396	0.138885	0.138785	-1.90741	-1.7991	-1.77506	-1.74854	-1.71578	-1.68144	-1.68978	-1.75226	-1.88127	-1.97411	-1.97483	-1.30018	-1.41666	-1.41828	-1.36968	-1.3982	-1.43386	-1.46034	-1.48326	-1.52628	-1.58258	-1.55404	0.272483	0.242523	0.24213	0.254188	0.24704	0.238387	0.232157	0.226897	0.217343	0.205445	0.211392
19440	-1552.09	-1576.04	23.9436	0.16327	0.16468	0.151756	0.141587	0.143702	0.144431	0.13459	0.126541	0.137791	0.149373	0.145186	-1.81235	-1.80375	-1.88548	-1.95484	-1.94001	-1.93495	-2.00552	-2.06719	-1.98202	-1.90131	-1.92974	-1.15308	-1.20512	-1.25775	-1.2978	-1.31846	-1.39167	-1.44828	-1.37411	-1.40094	-1.38375	-1.39155	0.315662	0.299655	0.284292	0.273133	0.267547	0.248659	0.234973	0.253064	0.246365	0.250636	0.248689
19450	-1546.25	-1568.75	22.5026	0.21177	0.217801	0.223724	0.219252	0.234503	0.244806	0.205778	0.211956	0.214604	0.21228	0.203574	-1.55226	-1.52418	-1.49734	-1.51753	-1.45029	-1.40729	-1.58096	-1.55138	-1.53896	-1.54985	-1.59173	-1.14684	-1.18575	-1.22015	-1.22389	-1.27037	-1.2892	-1.36311	-1.3583	-1.32438	-1.20916	-1.1734	0.31764	0.305518	0.295186	0.294085	0.280729	0.275491	0.255864	0.257097	0.265969	0.298447	0.309314
19460	-1547.06	-1569.31	22.2549	0.184305	0.202422	0.192189	0.194636	0.196852	0.184132	0.179838	0.185574	0.184384	0.181013	0.177174	-1.69116	-1.5974	-1.64927	-1.63663	-1.6253	-1.6921	-1.7157	-1.6843	-1.69073	-1.70919	-1.73062	-1.26862	-1.28394	-1.30938	-1.34879	-1.39682	-1.37616	-1.4659	-1.46384	-1.36349	-1.52867	-1.51205	0.281221	0.276944	0.269987	0.259555	0.247381	0.252548	0.230869	0.231346	0.255766	0.216825	0.220458
19470	-1544.88	-1568.87	23.9914	0.200787	0.20216	0.218513	0.212339	0.218536	0.19437	0.192562	0.189438	0.208133	0.189112	0.193988	-1.60551	-1.5987	-1.52091	-1.54957	-1.52081	-1.63799	-1.64734	-1.66369	-1.56958	-1.66542	-1.63996	-1.16521	-1.23948	-1.29017	-1.29316	-1.3325	-1.34295	-1.40084	-1.43154	-1.39044	-1.40946	-1.37995	0.311857	0.289535	0.275223	0.274402	0.263816	0.261074	0.24639	0.23894	0.248965	0.244276	0.251591
19480	-1550.34	-1569.82	19.4774	0.151918	0.146294	0.15765	0.167043	0.16805	0.166687	0.154532	0.154853	0.161333	0.170497	0.17126	-1.88441	-1.92214	-1.84738	-1.7895	-1.78349	-1.79164	-1.86736	-1.86528	-1.82428	-1.76904	-1.76457	-1.3292	-1.38606	-1.47712	-1.52672	-1.46164	-1.48835	-1.31808	-1.43306	-1.37724	-1.32025	-1.33355	0.264688	0.250058	0.228293	0.217246	0.231855	0.225746	0.26765	0.238578	0.252273	0.267068	0.26354
19490	-1548.64	-1571.03	22.3938	0.178315	0.187991	0.177976	0.155183	0.159141	0.163838	0.158751	0.159587	0.163272	0.171059	0.183658	-1.7242	-1.67136	-1.72611	-1.86315	-1.83797	-1.80887	-1.84042	-1.83516	-1.81234	-1.76575	-1.69468	-1.27088	-1.32864	-1.33224	-1.43965	-1.46572	-1.45282	-1.42898	-1.3043	-1.28726	-1.3141	-1.34316	0.280583	0.264837	0.263884	0.23701	0.230912	0.23391	0.239552	0.271362	0.276026	0.268717	0.261018
19500	-1547.37	-1568.81	21.4398	0.165589	0.177494	0.175185	0.174051	0.17277	0.181855	0.183937	0.173152	0.173061	0.160568	0.15494	-1.79825	-1.72882	-1.74192	-1.7484	-1.75579	-1.70454	-1.69316	-1.75359	-1.75411	-1.82904	-1.86472	-1.26385	-1.1925	-1.36286	-1.35976	-1.29873	-1.42929	-1.4597	-1.43801	-1.41833	-1.42349	-1.42676	0.282564	0.303462	0.255927	0.256722	0.272878	0.239479	0.232305	0.2374	0.242119	0.240871	0.240085
19510	-1545.1	-1569.54	24.4483	0.209745	0.211878	0.211489	0.21832	0.222413	0.205375	0.208197	0.198317	0.213381	0.225003	0.216119	-1.56186	-1.55174	-1.55358	-1.52179	-1.50322	-1.58292	-1.56927	-1.61789	-1.54468	-1.49164	-1.53193	-1.19899	-1.23384	-1.35133	-1.34111	-1.37446	-1.36056	-1.36198	-1.40984	-1.30873	-1.33902	-1.40473	0.301499	0.291173	0.258896	0.261556	0.252976	0.256517	0.256153	0.244183	0.270163	0.262102	0.245434
19520	-1545	-1571.32	26.3149	0.210577	0.206552	0.203727	0.20683	0.21666	0.222735	0.209092	0.187852	0.196176	0.194681	0.194119	-1.5579	-1.5772	-1.59098	-1.57586	-1.52943	-1.50177	-1.56498	-1.6721	-1.62874	-1.63639	-1.63928	-1.24205	-1.24177	-1.31929	-1.32168	-1.27342	-1.27478	-1.30958	-1.21274	-1.217	-1.17992	-1.17999	0.288791	0.288872	0.267325	0.266687	0.279873	0.279493	0.269934	0.297382	0.296116	0.307303	0.307282
19530	-1547.94	-1570.58	22.647	0.225142	0.23131	0.250909	0.224203	0.216315	0.22554	0.213199	0.207916	0.199433	0.199765	0.199345	-1.49102	-1.464	-1.38266	-1.4952	-1.53102	-1.48926	-1.54553	-1.57062	-1.61228	-1.61061	-1.61272	-1.08822	-1.19013	-1.24779	-1.31468	-1.36067	-1.30326	-1.2661	-1.20795	-1.28082	-1.22057	-1.25048	0.336817	0.304183	0.287138	0.268561	0.25649	0.271644	0.28193	0.29881	0.277808	0.295062	0.286368
19540	-1552.22	-1573.89	21.6757	0.0403495	0.0368715	0.0366451	0.0348053	0.0372779	0.0395801	0.0435884	0.0432413	0.0454458	0.0426374	0.0409844	-3.21018	-3.30032	-3.30647	-3.35799	-3.28936	-3.22943	-3.13296	-3.14096	-3.09123	-3.15502	-3.19456	-1.66499	-1.689	-1.80688	-1.88495	-1.97654	-2.00473	-2.07028	-2.03146	-2.0391	-2.05209	-2.0852	0.189192	0.184705	0.164165	0.151837	0.138548	0.134697	0.12615	0.131144	0.130146	0.128466	0.124283
19550	-1553.46	-1568.37	14.9085	0.0836406	0.0871659	0.0834145	0.085889	0.0795367	0.0770112	0.0720809	0.0765484	0.0757499	0.0822046	0.0754571	-2.48123	-2.43994	-2.48393	-2.4547	-2.53154	-2.5638	-2.62997	-2.56983	-2.58032	-2.49854	-2.58419	-1.436	-1.47593	-1.57489	-1.69113	-1.84213	-1.93424	-2.00437	-2.1076	-2.0639	-2.07401	-2.18729	0.237877	0.228567	0.20703	0.184311	0.158479	0.144534	0.134745	0.12153	0.126958	0.125681	0.11222
19560	-1548.54	-1568.64	20.1006	0.176802	0.177156	0.171509	0.18077	0.177281	0.161905	0.141258	0.146632	0.149164	0.136475	0.131832	-1.73273	-1.73073	-1.76312	-1.71053	-1.73002	-1.82075	-1.95716	-1.91983	-1.90271	-1.99161	-2.02623	-1.2869	-1.33425	-1.42178	-1.43662	-1.47794	-1.58587	-1.64576	-1.73088	-1.75006	-1.72052	-1.6371	0.276126	0.263355	0.241285	0.237731	0.228107	0.20477	0.192867	0.177129	0.173763	0.178974	0.194544
19570	-1547.82	-1568.89	21.062	0.191641	0.198403	0.204503	0.222629	0.221283	0.212629	0.190673	0.215246	0.226572	0.233832	0.235168	-1.65213	-1.61746	-1.58717	-1.50225	-1.50831	-1.54821	-1.65719	-1.53597	-1.48469	-1.45315	-1.44745	-1.17598	-1.14201	-1.24881	-1.25932	-1.23272	-1.30446	-1.36326	-1.40289	-1.44539	-1.5263	-1.45839	0.308516	0.319177	0.286846	0.283846	0.291497	0.27132	0.255825	0.245886	0.235655	0.217339	0.232611
19580	-1544.66	-1570.29	25.6321	0.121351	0.115057	0.116057	0.119014	0.131254	0.129825	0.12413	0.125632	0.12498	0.137407	0.139449	-2.10907	-2.16233	-2.15367	-2.12851	-2.03062	-2.04156	-2.08643	-2.0744	-2.0796	-1.98481	-1.97006	-1.3634	-1.42578	-1.5218	-1.51282	-1.52306	-1.54315	-1.57577	-1.56365	-1.48361	-1.49502	-1.50421	0.255791	0.240322	0.218319	0.220287	0.218044	0.213707	0.206848	0.209371	0.226818	0.224243	0.222193
19590	-1543.5	-1568.27	24.7709	0.151765	0.147473	0.157637	0.16271	0.161633	0.176448	0.19171	0.186666	0.190414	0.182773	0.185775	-1.88542	-1.91411	-1.84746	-1.81579	-1.82243	-1.73473	-1.65177	-1.67844	-1.65855	-1.69951	-1.68322	-1.29607	-1.37839	-1.42123	-1.44044	-1.46915	-1.43655	-1.47689	-1.57674	-1.64778	-1.65059	-1.67625	0.273604	0.251984	0.241416	0.236823	0.230122	0.237745	0.228347	0.206647	0.192478	0.191937	0.187074
19600	-1544.16	-1569.37	25.2046	0.140061	0.151405	0.151575	0.158003	0.172337	0.188119	0.179666	0.179168	0.183892	0.171914	0.173313	-1.96568	-1.8878	-1.88668	-1.84514	-1.7583	-1.67068	-1.71665	-1.71943	-1.69341	-1.76076	-1.75266	-1.4101	-1.38361	-1.42314	-1.47487	-1.42419	-1.44863	-1.49589	-1.56425	-1.5446	-1.54679	-1.60428	0.244118	0.250671	0.240956	0.228809	0.240703	0.234893	0.224048	0.209245	0.213398	0.21293	0.201035
19610	-1545.04	-1567.52	22.4856	0.133352	0.145008	0.158005	0.168305	0.163783	0.176351	0.18135	0.190881	0.202538	0.204505	0.189013	-2.01476	-1.93097	-1.84513	-1.78198	-1.80921	-1.73528	-1.70733	-1.65611	-1.59683	-1.58716	-1.66594	-1.33507	-1.34615	-1.36791	-1.43897	-1.46162	-1.53099	-1.5161	-1.42148	-1.47325	-1.49319	-1.57599	0.263139	0.26024	0.25464	0.237173	0.231861	0.216321	0.219568	0.241357	0.229179	0.224655	0.206803
19620	-1541.02	-1569.04	28.0238	0.188006	0.205451	0.215574	0.210418	0.220909	0.223387	0.227451	0.238961	0.238744	0.238339	0.238879	-1.67128	-1.58255	-1.53445	-1.55866	-1.51001	-1.49885	-1.48082	-1.43145	-1.43236	-1.43406	-1.4318	-1.20847	-1.25624	-1.27014	-1.26769	-1.29427	-1.23034	-1.24302	-1.24473	-1.22931	-1.296	-1.25721	0.298653	0.284722	0.280793	0.281482	0.274099	0.292193	0.288512	0.288019	0.292495	0.273624	0.284447
19630	-1547.49	-1568.47	20.9803	0.0973979	0.107493	0.124457	0.126696	0.122246	0.118914	0.117062	0.116899	0.121963	0.117932	0.113983	-2.32895	-2.23033	-2.08379	-2.06596	-2.10172	-2.12935	-2.14505	-2.14645	-2.10404	-2.13764	-2.17171	-1.37909	-1.44902	-1.53425	-1.52828	-1.64913	-1.60251	-1.60861	-1.6213	-1.65057	-1.66471	-1.76545	0.251807	0.2348	0.215618	0.216909	0.192216	0.201391	0.200165	0.197642	0.19194	0.189245	0.171109
19640	-1553.95	-1569.15	15.195	0.163282	0.169279	0.150743	0.16361	0.194461	0.213844	0.209972	0.202674	0.206841	0.234458	0.233668	-1.81228	-1.77621	-1.89218	-1.81027	-1.63752	-1.54251	-1.56078	-1.59615	-1.57581	-1.45048	-1.45385	-1.24195	-1.24894	-1.23117	-1.33557	-1.41073	-1.50071	-1.46694	-1.49565	-1.52931	-1.63783	-1.62153	0.288819	0.28681	0.291949	0.263007	0.243965	0.222972	0.23063	0.224102	0.216685	0.194402	0.197597
19650	-1542.25	-1567.75	25.505	0.131662	0.143841	0.151031	0.152593	0.15377	0.15122	0.158161	0.155507	0.166978	0.170067	0.16764	-2.02751	-1.93905	-1.89027	-1.87998	-1.87229	-1.88902	-1.84414	-1.86106	-1.78989	-1.77156	-1.78594	-1.34465	-1.45514	-1.47655	-1.46702	-1.49674	-1.60574	-1.5883	-1.60499	-1.60805	-1.56436	-1.58596	0.26063	0.233368	0.228423	0.230611	0.22386	0.200742	0.204272	0.200892	0.200278	0.209222	0.204751
19660	-1543.16	-1567.83	24.6673	0.11557	0.126298	0.128443	0.134096	0.128491	0.122685	0.126184	0.132124	0.134503	0.1327	0.138871	-2.15788	-2.06911	-2.05227	-2.0092	-2.05189	-2.09814	-2.07001	-2.02402	-2.00617	-2.01967	-1.97421	-1.41932	-1.46845	-1.49271	-1.6026	-1.66379	-1.71401	-1.79779	-1.75235	-1.79015	-1.80154	-1.83878	0.241878	0.230282	0.224764	0.201372	0.18942	0.180143	0.165665	0.173365	0.166934	0.165044	0.159012
19670	-1551.38	-1569.37	17.9899	0.0796814	0.0830642	0.0809059	0.073067	0.0704166	0.0751267	0.0830118	0.0856051	0.0833313	0.0884737	0.0839411	-2.52972	-2.48814	-2.51447	-2.61638	-2.65333	-2.58858	-2.48877	-2.45801	-2.48493	-2.42505	-2.47764	-1.45782	-1.58575	-1.691	-1.79066	-1.77482	-1.88941	-1.80215	-1.76882	-1.81934	-1.83127	-1.81175	0.232743	0.204794	0.184335	0.16685	0.169514	0.151162	0.164945	0.170535	0.162133	0.16021	0.163368
19680	-1551.11	-1571.92	20.8103	0.109924	0.107228	0.109181	0.099543	0.092921	0.0859739	0.0964427	0.0949493	0.0949199	0.100185	0.100336	-2.20797	-2.2328	-2.21475	-2.30717	-2.37601	-2.45371	-2.33881	-2.35441	-2.35472	-2.30074	-2.29923	-1.42764	-1.48519	-1.48284	-1.57067	-1.68639	-1.72608	-1.6495	-1.60255	-1.57937	-1.49582	-1.53098	0.239874	0.226459	0.226992	0.207905	0.185187	0.177981	0.192145	0.201381	0.206104	0.224064	0.216324
19690	-1546.32	-1569.3	22.9856	0.15643	0.170829	0.174634	0.166409	0.161438	0.166925	0.174087	0.167318	0.184494	0.172743	0.165934	-1.85515	-1.76709	-1.74506	-1.79331	-1.82363	-1.79021	-1.7482	-1.78786	-1.69014	-1.75595	-1.79617	-1.23812	-1.3762	-1.39548	-1.38815	-1.44294	-1.41231	-1.43689	-1.37306	-1.32796	-1.34385	-1.29291	0.28993	0.252536	0.247714	0.249536	0.236232	0.24358	0.237666	0.25333	0.265017	0.26084	0.274472
19700	-1546.59	-1568.71	22.115	0.186137	0.187115	0.181778	0.187299	0.170249	0.166705	0.189454	0.196024	0.185411	0.179315	0.180922	-1.68127	-1.67603	-1.70497	-1.67505	-1.7705	-1.79153	-1.66361	-1.62952	-1.68518	-1.71861	-1.70969	-1.18996	-1.30349	-1.37983	-1.40208	-1.45168	-1.50362	-1.48715	-1.39766	-1.36088	-1.30437	-1.2939	0.304235	0.271583	0.251622	0.246084	0.234177	0.222324	0.226017	0.247174	0.256435	0.271345	0.2742
19710	-1550.39	-1572.02	21.6308	0.167861	0.167913	0.176506	0.173513	0.175589	0.202196	0.193554	0.213915	0.207294	0.208069	0.214586	-1.78462	-1.78431	-1.7344	-1.7515	-1.73961	-1.59852	-1.6422	-1.54218	-1.57362	-1.56988	-1.53904	-1.40929	-1.34538	-1.42553	-1.4166	-1.42464	-1.42774	-1.42249	-1.30642	-1.21966	-1.26276	-1.2033	0.244317	0.260441	0.240381	0.242537	0.240595	0.23985	0.241113	0.270788	0.295331	0.282873	0.300203
19720	-1552.42	-1569.57	17.1495	0.160197	0.160645	0.157804	0.154165	0.16277	0.177014	0.191283	0.220442	0.217128	0.213602	0.211188	-1.83135	-1.82856	-1.8464	-1.86973	-1.81542	-1.73153	-1.654	-1.51212	-1.52727	-1.54364	-1.55501	-1.27943	-1.39065	-1.37885	-1.25822	-1.41316	-1.44766	-1.54165	-1.47044	-1.49809	-1.50198	-1.48998	0.278195	0.248914	0.251869	0.284159	0.243373	0.235119	0.214028	0.229823	0.223556	0.222689	0.225378
19730	-1546.62	-1568.97	22.3458	0.217286	0.218915	0.248853	0.252223	0.244442	0.261398	0.266056	0.267682	0.274145	0.260434	0.286809	-1.52654	-1.51907	-1.39089	-1.37744	-1.40878	-1.34171	-1.32405	-1.31796	-1.2941	-1.3454	-1.24894	-1.22241	-1.14727	-1.15059	-1.16475	-1.24514	-1.30003	-1.26671	-1.17503	-1.20206	-1.2411	-1.15899	0.294519	0.317501	0.316449	0.312001	0.2879	0.272525	0.281756	0.308809	0.300576	0.289066	0.313801
19740	-1544.08	-1569.82	25.746	0.211156	0.224175	0.227357	0.215683	0.218293	0.235252	0.250522	0.264972	0.278868	0.266323	0.276617	-1.55516	-1.49533	-1.48123	-1.53394	-1.52192	-1.4471	-1.38421	-1.32813	-1.27702	-1.32305	-1.28512	-1.15768	-1.10158	-1.1961	-1.20001	-1.17229	-1.21822	-1.19264	-1.13685	-1.1469	-1.14078	-1.11024	0.314213	0.332345	0.302372	0.301191	0.309657	0.295755	0.303418	0.320829	0.317619	0.31957	0.32948
19750	-1548.92	-1568.34	19.4215	0.169598	0.158199	0.159242	0.165509	0.17763	0.193529	0.186754	0.206544	0.201745	0.215312	0.214724	-1.77432	-1.8439	-1.83733	-1.79873	-1.72805	-1.64233	-1.67796	-1.57724	-1.60075	-1.53567	-1.5384	-1.25366	-1.35556	-1.33543	-1.41573	-1.47196	-1.53772	-1.52752	-1.3805	-1.3763	-1.45644	-1.42153	0.285457	0.257804	0.263045	0.242749	0.229475	0.21487	0.217073	0.251452	0.252511	0.233065	0.241344
19760	-1545.72	-1570.14	24.4258	0.221888	0.24953	0.248734	0.268616	0.251981	0.265678	0.25399	0.263293	0.259892	0.260586	0.254971	-1.50558	-1.38817	-1.39137	-1.31447	-1.3784	-1.32547	-1.37046	-1.33449	-1.34749	-1.34482	-1.36661	-1.11403	-1.10175	-1.10599	-1.1535	-1.09682	-1.17348	-1.07227	-1.07699	-1.07568	-1.10982	-1.14114	0.328233	0.33229	0.330883	0.315532	0.333931	0.30929	0.34223	0.340619	0.341064	0.329619	0.319453
