Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
7557	1	-1571.22	-1573.63	2.40988	0.2751645	0.21483	0.0603345	0.21483
7558	1	-1570	-1572.1	2.10789	0.3167343	0.2477148	0.06901954	0.2477148
7559	1	-1572.05	-1574.88	2.82474	0.2237285	0.1310017	0.09272675	0.1310017
7560	1	-1570.36	-1572.94	2.57191	0.2513918	0.1622577	0.08913402	0.1622577
7561	1	-1570.37	-1572.85	2.47101	0.2568006	0.1593991	0.09740144	0.1593991
7562	1	-1569.96	-1572.1	2.13645	0.3000133	0.2087724	0.09124091	0.2087724
7563	1	-1570.24	-1572.21	1.97578	0.333498	0.2594603	0.07403773	0.2594603
7564	1	-1575.09	-1576.86	1.77264	0.3004552	0.2637864	0.03666874	0.2637864
7565	1	-1572.41	-1574.96	2.55408	0.2565253	0.1976139	0.05891137	0.1976139
7566	1	-1569.73	-1572.09	2.36651	0.2756747	0.1886667	0.08700803	0.1886667
7567	1	-1569.88	-1572.33	2.45287	0.266619	0.1810276	0.08559138	0.1810276
7568	1	-1569.81	-1571.91	2.09837	0.3120682	0.2299283	0.08213993	0.2299283
7569	1	-1570.96	-1573.4	2.43577	0.2733048	0.2102994	0.06300548	0.2102994
7570	1	-1570.19	-1572.29	2.10555	0.3170585	0.2516582	0.06540032	0.2516582
7571	1	-1569.87	-1572.32	2.44742	0.2668607	0.1806337	0.086227	0.1806337
7572	1	-1569.91	-1571.98	2.068	0.3202997	0.2452009	0.07509882	0.2452009
7573	1	-1572.2	-1574.71	2.51087	0.2398754	0.1243148	0.1155606	0.1243148
7574	1	-1571.18	-1573.67	2.49004	0.2668306	0.2033685	0.06346213	0.2033685
7575	1	-1570.04	-1572.09	2.04298	0.3249276	0.2528317	0.07209585	0.2528317
7576	1	-1569.98	-1572.32	2.33843	0.286431	0.2164177	0.07001334	0.2164177
7577	1	-1570.56	-1573.08	2.51825	0.2513044	0.1531554	0.09814898	0.1531554
7578	1	-1571.03	-1573.69	2.65982	0.2474178	0.1713786	0.0760392	0.1713786
7579	1	-1569.81	-1572.24	2.43387	0.2709759	0.1893298	0.08164606	0.1893298
7580	1	-1569.63	-1571.84	2.21417	0.2965261	0.2132559	0.08327027	0.2132559
7581	1	-1571.13	-1573.57	2.44334	0.2522732	0.1447988	0.1074745	0.1447988
7582	1	-1570.14	-1572.67	2.53149	0.2598031	0.1782095	0.08159359	0.1782095
7583	1	-1569.71	-1572.01	2.2961	0.290833	0.2165337	0.07429935	0.2165337
7584	1	-1571.98	-1574.52	2.54014	0.2388484	0.1258477	0.1130006	0.1258477
7585	1	-1569.68	-1571.95	2.26746	0.2942972	0.219548	0.07474918	0.219548
7586	1	-1569.84	-1572.04	2.19854	0.3043792	0.2339404	0.07043879	0.2339404
7587	1	-1571.98	-1574.68	2.70039	0.2281641	0.1220492	0.1061149	0.1220492
7588	1	-1569.67	-1571.91	2.23184	0.2987808	0.2238674	0.07491341	0.2238674
7589	1	-1570.26	-1572.5	2.23395	0.2817257	0.1827648	0.09896093	0.1827648
7590	1	-1570.13	-1572.15	2.02553	0.3277128	0.2568401	0.07087278	0.2568401
7591	1	-1569.68	-1571.88	2.1914	0.3038051	0.2284072	0.0753979	0.2284072
7592	1	-1569.79	-1571.99	2.19488	0.2943734	0.2049644	0.08940902	0.2049644
7593	1	-1569.71	-1572.04	2.32967	0.2862177	0.2106876	0.07553016	0.2106876
7594	1	-1569.63	-1571.83	2.19303	0.3005082	0.2192824	0.08122586	0.2192824
7595	1	-1570.19	-1572.59	2.39469	0.2794703	0.2105326	0.06893771	0.2105326
7596	1	-1571.9	-1574.39	2.4889	0.2433388	0.1297562	0.1135826	0.1297562
7597	1	-1570.71	-1572.62	1.90535	0.3324226	0.24401	0.08841265	0.24401
7598	1	-1570.59	-1572.55	1.9599	0.3374368	0.2731044	0.06433234	0.2731044
7599	1	-1569.75	-1571.92	2.17469	0.2986675	0.2115586	0.08710894	0.2115586
7600	1	-1575.36	-1578.03	2.66958	0.2156885	0.08266716	0.1330213	0.08266716
7601	1	-1570.81	-1572.74	1.92973	0.3238641	0.2301242	0.09373988	0.2301242
7602	1	-1570.85	-1572.97	2.11998	0.3112909	0.2536823	0.05760862	0.2536823
7603	1	-1571.39	-1573.99	2.59244	0.2389017	0.1334768	0.1054249	0.1334768
7604	1	-1570.04	-1572.06	2.02025	0.3251738	0.2471113	0.07806249	0.2471113
7605	1	-1570.49	-1572.41	1.91697	0.3410925	0.2656717	0.07542076	0.2656717
7606	1	-1569.73	-1571.98	2.25564	0.2874353	0.1985473	0.08888798	0.1985473
7607	1	-1569.82	-1572.06	2.24135	0.2874007	0.1962677	0.09113306	0.1962677
7608	1	-1571.83	-1574.26	2.43822	0.2480508	0.1341917	0.1138591	0.1341917
7609	1	-1573.35	-1575.35	2.00401	0.2852627	0.1627679	0.1224948	0.1627679
7610	1	-1569.73	-1571.92	2.19605	0.2958806	0.2085815	0.08729911	0.2085815
7611	1	-1569.63	-1571.97	2.33657	0.2831578	0.2026985	0.08045928	0.2026985
7612	1	-1570.39	-1572.45	2.0566	0.3059172	0.210335	0.09558223	0.210335
7613	1	-1571.05	-1573.69	2.64075	0.2499979	0.1762776	0.07372031	0.1762776
7614	1	-1571.24	-1573.32	2.079	0.2918237	0.1845745	0.1072491	0.1845745
7615	1	-1570.1	-1572.38	2.2821	0.2936604	0.2267829	0.06687755	0.2267829
7616	1	-1569.76	-1571.99	2.23422	0.2993086	0.2269808	0.07232783	0.2269808
7617	1	-1571.4	-1573.91	2.51088	0.244771	0.1362492	0.1085218	0.1362492
7618	1	-1570.22	-1572.75	2.53303	0.2553246	0.165745	0.08957959	0.165745
7619	1	-1570.27	-1572.78	2.51112	0.2646557	0.1900246	0.07463111	0.1900246
7620	1	-1569.99	-1572.02	2.03395	0.322936	0.2442625	0.07867352	0.2442625
7621	1	-1570.45	-1572.48	2.03628	0.3262371	0.2630809	0.06315614	0.2630809
7622	1	-1571.21	-1573.71	2.49859	0.2658515	0.202238	0.06361354	0.202238
7623	1	-1572.37	-1574.64	2.27304	0.2824391	0.2311701	0.05126898	0.2311701
7624	1	-1570.08	-1572.35	2.27061	0.2951546	0.2281913	0.06696328	0.2281913
7625	1	-1570.43	-1572.55	2.11828	0.3143369	0.2524234	0.06191347	0.2524234
7626	1	-1569.9	-1572.27	2.37097	0.2819708	0.2094032	0.07256756	0.2094032
7627	1	-1569.92	-1572.39	2.47157	0.2651297	0.1806569	0.08447275	0.1806569
7628	1	-1571.16	-1573.15	1.99392	0.3058969	0.2026379	0.103259	0.2026379
7629	1	-1573.39	-1575.32	1.93195	0.306646	0.2638839	0.04276215	0.2638839
7630	1	-1570.1	-1572.31	2.21469	0.3024028	0.2363663	0.06603642	0.2363663
7631	1	-1570.05	-1572.06	2.01799	0.3257935	0.2482459	0.07754757	0.2482459
7632	1	-1569.61	-1571.91	2.29832	0.2858667	0.2021003	0.08376643	0.2021003
7633	1	-1570.1	-1572.17	2.0766	0.3211165	0.253016	0.06810042	0.253016
7634	1	-1569.73	-1571.87	2.13311	0.3104986	0.2331634	0.07733517	0.2331634
7635	1	-1571.04	-1573	1.95911	0.3137024	0.2138125	0.09988993	0.2138125
7636	1	-1570.1	-1572.33	2.22874	0.3005495	0.2344848	0.06606466	0.2344848
7637	1	-1569.86	-1572.05	2.18637	0.3060417	0.2359422	0.07009946	0.2359422
7638	1	-1570.03	-1572.27	2.2339	0.28482	0.1894715	0.09534854	0.1894715
7639	1	-1570.65	-1573.17	2.51666	0.2504734	0.1508826	0.09959073	0.1508826
7640	1	-1572.23	-1573.93	1.69629	0.3575556	0.2655489	0.09200661	0.2655489
7641	1	-1570.37	-1572.36	1.98298	0.3342788	0.2666436	0.0676352	0.2666436
7642	1	-1570.95	-1573.36	2.41114	0.2760471	0.2137892	0.06225792	0.2137892
7643	1	-1569.82	-1572.03	2.21291	0.3024055	0.2314928	0.07091271	0.2314928
7644	1	-1571.1	-1573.18	2.0857	0.2923286	0.1863845	0.1059441	0.1863845
7645	1	-1570.51	-1572.51	1.9967	0.3320074	0.2683232	0.06368424	0.2683232
7646	1	-1570.11	-1572.22	2.10847	0.3167602	0.2501468	0.06661344	0.2501468
7647	1	-1569.67	-1571.93	2.26697	0.2875272	0.2006132	0.086914	0.2006132
7648	1	-1570.03	-1572.05	2.02224	0.3253961	0.2481582	0.07723791	0.2481582
7649	1	-1570.09	-1572.19	2.09913	0.31805	0.250736	0.06731399	0.250736
7650	1	-1570.08	-1572.34	2.26137	0.280792	0.1844328	0.09635919	0.1844328
7651	1	-1569.61	-1571.92	2.30273	0.2855132	0.2020326	0.08348063	0.2020326
7652	1	-1570.24	-1572.39	2.15226	0.2929386	0.1958816	0.09705709	0.1958816
7653	1	-1571.23	-1573.88	2.65213	0.2366871	0.1369365	0.09975062	0.1369365
7654	1	-1570.45	-1572.37	1.92406	0.3389622	0.2616576	0.0773046	0.2616576
7655	1	-1570.98	-1572.82	1.8457	0.3541896	0.285931	0.06825859	0.285931
7656	1	-1569.67	-1571.92	2.25184	0.2894682	0.2027123	0.08675595	0.2027123
7657	1	-1572.87	-1574.86	1.99159	0.290192	0.1713593	0.1188327	0.1713593
7658	1	-1570.89	-1573.08	2.18988	0.2805045	0.1745698	0.1059347	0.1745698
7659	1	-1569.59	-1571.85	2.25532	0.2928597	0.2119161	0.08094365	0.2119161
7660	1	-1571.98	-1574.68	2.70371	0.243154	0.1741601	0.06899392	0.1741601
7661	1	-1569.83	-1571.93	2.10312	0.309798	0.2253974	0.08440066	0.2253974
7662	1	-1570.47	-1572.44	1.96762	0.3365178	0.2700635	0.06645425	0.2700635
7663	1	-1572.34	-1574.08	1.73989	0.341668	0.2414053	0.1002626	0.2414053
7664	1	-1570.48	-1573.08	2.60217	0.2518746	0.1701599	0.0817147	0.1701599
7665	1	-1569.89	-1571.95	2.06531	0.3179677	0.2381024	0.07986526	0.2381024
7666	1	-1570.54	-1572.52	1.98113	0.3179405	0.2249306	0.09300999	0.2249306
7667	1	-1571.97	-1573.87	1.90868	0.3110783	0.2029991	0.1080791	0.2029991
7668	1	-1569.68	-1571.85	2.16582	0.3063672	0.2293172	0.07704992	0.2293172
7669	1	-1569.62	-1571.85	2.2282	0.298083	0.2205068	0.07757615	0.2205068
7670	1	-1570	-1572.03	2.03865	0.3194806	0.2367404	0.08274019	0.2367404
7671	1	-1574.93	-1578	3.07493	0.1965277	0.09351515	0.1030126	0.09351515
7672	1	-1572.17	-1574.06	1.89037	0.3120267	0.2027941	0.1092327	0.2027941
7673	1	-1570.6	-1572.82	2.22136	0.2795147	0.1764038	0.1031108	0.1764038
7674	1	-1569.78	-1572.19	2.4075	0.2713157	0.1849062	0.0864094	0.1849062
7675	1	-1569.62	-1571.86	2.24398	0.2960153	0.2183035	0.07771188	0.2183035
7676	1	-1570.06	-1572.11	2.05242	0.3240814	0.2535966	0.07048474	0.2535966
7677	1	-1569.82	-1572.11	2.29354	0.2810556	0.1896747	0.0913809	0.1896747
7678	1	-1569.64	-1571.96	2.323	0.2856828	0.2069501	0.07873266	0.2069501
7679	1	-1569.64	-1571.85	2.21381	0.2960934	0.2121166	0.08397679	0.2121166
7680	1	-1571.56	-1573.4	1.84315	0.3298931	0.231259	0.09863412	0.231259
7681	1	-1570.6	-1573.23	2.62379	0.2496726	0.1683688	0.0813038	0.1683688
7682	1	-1569.78	-1572.07	2.2894	0.2922123	0.2197802	0.07243218	0.2197802
7683	1	-1569.99	-1572.46	2.46808	0.2627653	0.1736741	0.08909127	0.1736741
7684	1	-1570.04	-1572.54	2.50203	0.2636399	0.1831279	0.080512	0.1831279
7685	1	-1573.64	-1575.35	1.71234	0.3295658	0.2165216	0.1130442	0.2165216
7686	1	-1569.78	-1572.13	2.34882	0.2758941	0.186216	0.08967811	0.186216
7687	1	-1569.7	-1571.88	2.18607	0.2983262	0.2126381	0.08568812	0.2126381
7688	1	-1569.86	-1572.12	2.26376	0.283842	0.191565	0.09227705	0.191565
7689	1	-1569.85	-1572.24	2.3834	0.2713221	0.1807844	0.09053774	0.1807844
7690	1	-1570.12	-1572.4	2.27697	0.2783267	0.1811489	0.09717781	0.1811489
7691	1	-1570.05	-1572.09	2.04432	0.3248558	0.2531134	0.07174239	0.2531134
7692	1	-1569.65	-1571.89	2.23833	0.2974985	0.2214672	0.0760313	0.2214672
7693	1	-1572.35	-1574.08	1.73086	0.3578859	0.3077011	0.05018484	0.3077011
7694	1	-1570.31	-1572.82	2.50736	0.2550368	0.1606859	0.0943509	0.1606859
7695	1	-1570.9	-1573.52	2.6227	0.2415305	0.1448473	0.09668321	0.1448473
7696	1	-1571.41	-1573.32	1.90479	0.3388404	0.284242	0.05459842	0.284242
7697	1	-1570.39	-1572.91	2.52187	0.2636881	0.1903929	0.07329522	0.1903929
7698	1	-1573.05	-1574.67	1.6245	0.3619562	0.2652026	0.09675362	0.2652026
7699	1	-1570.03	-1572.42	2.39114	0.2797332	0.208571	0.07116217	0.208571
7700	1	-1570.94	-1573.03	2.08723	0.2937528	0.1894495	0.1043034	0.1894495
7701	1	-1570.36	-1572.31	1.94486	0.3374846	0.2627068	0.07477786	0.2627068
7702	1	-1569.85	-1572.3	2.44635	0.2678428	0.1830785	0.08476426	0.1830785
7703	1	-1571.16	-1572.97	1.81068	0.3591458	0.289652	0.06949381	0.289652
7704	1	-1569.81	-1571.92	2.10391	0.3151311	0.2393123	0.07581882	0.2393123
7705	1	-1570.26	-1572.82	2.56198	0.2552318	0.1711982	0.08403358	0.1711982
7706	1	-1569.85	-1571.93	2.07793	0.3174185	0.2393854	0.07803313	0.2393854
7707	1	-1570.48	-1572.51	2.02727	0.3097243	0.2143052	0.09541909	0.2143052
7708	1	-1570.55	-1572.49	1.93708	0.3281953	0.2398192	0.08837611	0.2398192
7709	1	-1570.16	-1572.61	2.44241	0.2734136	0.2017859	0.07162769	0.2017859
7710	1	-1569.8	-1571.9	2.0975	0.3132364	0.2326432	0.08059321	0.2326432
7711	1	-1570.76	-1573.22	2.46643	0.270394	0.204497	0.06589697	0.204497
7712	1	-1571.2	-1573.73	2.52957	0.262579	0.1975406	0.06503838	0.1975406
7713	1	-1570.19	-1572.17	1.9795	0.3300314	0.2508667	0.07916472	0.2508667
7714	1	-1571.46	-1573.24	1.78569	0.3631708	0.2998477	0.06332314	0.2998477
7715	1	-1569.64	-1571.89	2.24767	0.2909901	0.2056669	0.08532317	0.2056669
7716	1	-1573.89	-1575.62	1.72716	0.3239504	0.2077941	0.1161562	0.2077941
7717	1	-1570.23	-1572.75	2.51879	0.2633484	0.1872033	0.07614506	0.1872033
7718	1	-1572.53	-1574.17	1.63894	0.3853092	0.3246594	0.06064973	0.3246594
7719	1	-1570.23	-1572.37	2.14567	0.3113694	0.2470811	0.06428825	0.2470811
7720	1	-1569.84	-1571.98	2.14289	0.3017105	0.2134466	0.08826386	0.2134466
7721	1	-1569.84	-1572.28	2.44439	0.2684672	0.1844094	0.0840578	0.1844094
7722	1	-1570.14	-1572.67	2.52689	0.2609775	0.1808691	0.08010845	0.1808691
7723	1	-1572.38	-1574.03	1.64256	0.3803145	0.3027975	0.07751704	0.3027975
7724	1	-1570.76	-1572.69	1.92556	0.3258395	0.2335014	0.0923381	0.2335014
7725	1	-1569.86	-1572.14	2.27768	0.2940803	0.223536	0.07054434	0.223536
7726	1	-1571.1	-1573.63	2.52271	0.2635126	0.1980288	0.06548372	0.1980288
7727	1	-1569.75	-1571.92	2.16639	0.2999486	0.2131608	0.08678786	0.2131608
7728	1	-1570.89	-1573.24	2.35072	0.2829771	0.2220914	0.06088569	0.2220914
7729	1	-1570.99	-1572.93	1.93329	0.3389401	0.2800364	0.05890371	0.2800364
7730	1	-1571.07	-1573.72	2.65215	0.248593	0.1741067	0.07448626	0.1741067
7731	1	-1570.21	-1572.43	2.22243	0.3011392	0.2365126	0.0646266	0.2365126
7732	1	-1571.17	-1573.32	2.15685	0.2820624	0.1738137	0.1082487	0.1738137
7733	1	-1571.04	-1573.44	2.39456	0.2572798	0.1498339	0.1074459	0.1498339
7734	1	-1571.24	-1573.26	2.02319	0.3215038	0.2670005	0.05450332	0.2670005
7735	1	-1569.88	-1571.95	2.07071	0.3164243	0.2353274	0.08109691	0.2353274
7736	1	-1570.21	-1572.31	2.10084	0.3176718	0.2525189	0.06515294	0.2525189
7737	1	-1570.02	-1572.22	2.19987	0.2894726	0.1948906	0.09458205	0.1948906
7738	1	-1572.92	-1574.97	2.04396	0.2829191	0.1624701	0.1204489	0.1624701
7739	1	-1569.87	-1572.25	2.37639	0.2716001	0.1803305	0.09126958	0.1803305
7740	1	-1569.84	-1572.06	2.21908	0.3016929	0.231311	0.07038192	0.231311
7741	1	-1569.61	-1571.83	2.21236	0.2987211	0.2185896	0.08013145	0.2185896
7742	1	-1569.81	-1572.21	2.39286	0.2714403	0.1826407	0.08879954	0.1826407
7743	1	-1570.1	-1572.59	2.4967	0.259115	0.1692529	0.08986213	0.1692529
7744	1	-1571.34	-1574.06	2.72423	0.2395778	0.1604183	0.07915951	0.1604183
7745	1	-1569.95	-1572.35	2.40387	0.2777707	0.2044658	0.07330485	0.2044658
7746	1	-1570.73	-1572.86	2.13319	0.2895679	0.1864668	0.1031011	0.1864668
7747	1	-1569.67	-1572	2.3282	0.2807343	0.194574	0.08616032	0.194574
7748	1	-1570.13	-1572.49	2.36065	0.2692875	0.1725615	0.09672597	0.1725615
7749	1	-1570.52	-1572.46	1.93529	0.3294865	0.2422361	0.08725044	0.2422361
7750	1	-1570.44	-1573.03	2.59345	0.2497438	0.1617829	0.08796093	0.1617829
7751	1	-1570.92	-1572.85	1.93762	0.3200418	0.2235995	0.0964423	0.2235995
7752	1	-1570.79	-1572.66	1.86793	0.3499285	0.2782089	0.07171962	0.2782089
7753	1	-1570.13	-1572.27	2.13995	0.3124071	0.2465744	0.06583266	0.2465744
7754	1	-1571.37	-1573.41	2.04729	0.3166431	0.2631861	0.05345697	0.2631861
7755	1	-1573.29	-1574.93	1.64057	0.351633	0.3084316	0.04320148	0.3084316
7756	1	-1570.7	-1572.65	1.9513	0.3211253	0.2274483	0.09367701	0.2274483
7757	1	-1571.64	-1573.47	1.83045	0.3500438	0.2954059	0.05463794	0.2954059
7758	1	-1569.73	-1572.03	2.29485	0.2825425	0.1933425	0.08919995	0.1933425
7759	1	-1569.81	-1571.91	2.10387	0.3108884	0.2280949	0.08279347	0.2280949
7760	1	-1571.93	-1573.63	1.69669	0.3750485	0.3020788	0.07296973	0.3020788
7761	1	-1571.34	-1573.78	2.43343	0.2515861	0.1418564	0.1097297	0.1418564
7762	1	-1570.95	-1572.8	1.84923	0.3427356	0.2570574	0.08567821	0.2570574
7763	1	-1569.67	-1571.9	2.22722	0.2993324	0.2243125	0.07501989	0.2243125
7764	1	-1575.08	-1576.6	1.51935	0.3565524	0.2448882	0.1116642	0.2448882
7765	1	-1570.29	-1572.56	2.26853	0.2949978	0.2306922	0.06430561	0.2306922
7766	1	-1570	-1572.46	2.46097	0.2629115	0.1728204	0.09009105	0.1728204
7767	1	-1570.97	-1572.91	1.93632	0.319304	0.222	0.097304	0.222
7768	1	-1569.6	-1571.9	2.29736	0.2873388	0.2058089	0.08152982	0.2058089
7769	1	-1570.5	-1572.49	1.99784	0.3318988	0.2679852	0.06391364	0.2679852
7770	1	-1570	-1572.28	2.27781	0.2942569	0.2261264	0.06813049	0.2261264
7771	1	-1570.06	-1572.48	2.41781	0.2763505	0.2044224	0.07192818	0.2044224
7772	1	-1570.32	-1572.28	1.95811	0.3362282	0.2627312	0.07349699	0.2627312
7773	1	-1571.16	-1573.11	1.94193	0.3354494	0.2790691	0.05638039	0.2790691
7774	1	-1569.82	-1572.23	2.41737	0.2697104	0.1825515	0.08715889	0.1825515
7775	1	-1569.79	-1572.06	2.2704	0.2841769	0.1933227	0.09085414	0.1933227
7776	1	-1571.72	-1573.47	1.75006	0.3682276	0.3063936	0.06183397	0.3063936
7777	1	-1570.54	-1572.76	2.22417	0.2996292	0.238474	0.06115525	0.238474
7778	1	-1571.24	-1573.06	1.82573	0.3570351	0.2938717	0.06316346	0.2938717
7779	1	-1571.92	-1574.61	2.68856	0.2292308	0.1230472	0.1061836	0.1230472
7780	1	-1569.81	-1572.05	2.23148	0.2999722	0.2290026	0.07096959	0.2290026
7781	1	-1570.05	-1572.57	2.51232	0.2608697	0.1770429	0.08382677	0.1770429
7782	1	-1570.49	-1572.41	1.91994	0.341581	0.2679338	0.07364715	0.2679338
7783	1	-1570.38	-1572.7	2.31653	0.2887925	0.2244401	0.06435236	0.2244401
7784	1	-1570.22	-1572.32	2.09906	0.3015645	0.2069155	0.09464906	0.2069155
7785	1	-1570.26	-1572.22	1.96366	0.3329516	0.2549008	0.07805083	0.2549008
7786	1	-1570.28	-1572.35	2.07421	0.3212829	0.2566031	0.06467976	0.2566031
7787	1	-1569.71	-1571.99	2.27901	0.2848928	0.1963362	0.08855663	0.1963362
7788	1	-1570.83	-1572.88	2.0568	0.2997268	0.1978432	0.1018835	0.1978432
7789	1	-1570.07	-1572.37	2.3017	0.2762425	0.1799517	0.09629083	0.1799517
7790	1	-1569.61	-1571.93	2.3171	0.2847895	0.2030055	0.08178406	0.2030055
7791	1	-1570.22	-1572.2	1.9822	0.326696	0.2435255	0.08317054	0.2435255
7792	1	-1570.46	-1572.81	2.35541	0.2661812	0.1647791	0.1014022	0.1647791
7793	1	-1571.22	-1573.05	1.83727	0.3549746	0.2928529	0.06212174	0.2928529
7794	1	-1569.74	-1572.05	2.30724	0.2809592	0.1915886	0.08937059	0.1915886
7795	1	-1569.88	-1572.26	2.38375	0.2801242	0.2064057	0.07371848	0.2064057
7796	1	-1571.7	-1573.95	2.25162	0.2892432	0.2354085	0.05383475	0.2354085
7797	1	-1570.08	-1572.21	2.13214	0.3135348	0.2467852	0.06674956	0.2467852
7798	1	-1570.43	-1572.45	2.01675	0.3126396	0.2188563	0.09378325	0.2188563
7799	1	-1571.03	-1573.73	2.69938	0.2394991	0.1534186	0.08608048	0.1534186
7800	1	-1569.83	-1572.1	2.27245	0.2832176	0.1914409	0.09177675	0.1914409
7801	1	-1571.49	-1573.69	2.20311	0.2960996	0.2419736	0.05412598	0.2419736
7802	1	-1569.8	-1571.95	2.14902	0.301761	0.2145161	0.08724481	0.2145161
7803	1	-1570.17	-1572.25	2.07438	0.3214571	0.2548865	0.0665706	0.2548865
7804	1	-1570.17	-1572.7	2.53111	0.2605973	0.1807251	0.07987216	0.1807251
7805	1	-1569.65	-1572	2.34912	0.2813169	0.200245	0.08107194	0.200245
7806	1	-1570.04	-1572.51	2.47154	0.2688212	0.1925276	0.07629359	0.1925276
7807	1	-1569.7	-1571.88	2.17596	0.305872	0.2306105	0.0752615	0.2306105
7808	1	-1570.45	-1572.37	1.92298	0.3384386	0.2601052	0.07833336	0.2601052
7809	1	-1570.16	-1572.31	2.14794	0.3112423	0.2460181	0.06522414	0.2460181
7810	1	-1569.9	-1572.34	2.44396	0.2715803	0.1939054	0.07767487	0.1939054
7811	1	-1571.7	-1574.02	2.31912	0.2598475	0.1458931	0.1139544	0.1458931
7812	1	-1570.55	-1572.77	2.22422	0.279674	0.1771061	0.102568	0.1771061
7813	1	-1570.98	-1573.66	2.67401	0.2388147	0.1463503	0.09246438	0.1463503
7814	1	-1571.41	-1573.42	2.00674	0.3008653	0.1942264	0.1066389	0.1942264
7815	1	-1569.69	-1571.86	2.16776	0.302108	0.2184755	0.08363249	0.2184755
7816	1	-1569.74	-1572.14	2.39524	0.2767123	0.1974917	0.07922058	0.1974917
7817	1	-1570.26	-1572.23	1.97463	0.3340124	0.2607713	0.07324105	0.2607713
7818	1	-1569.87	-1572.29	2.41343	0.2759143	0.2001605	0.07575386	0.2001605
7819	1	-1570.85	-1572.8	1.95155	0.3371331	0.276899	0.06023404	0.276899
7820	1	-1572.18	-1573.95	1.77546	0.3354618	0.2339654	0.1014964	0.2339654
7821	1	-1571.24	-1573.4	2.16521	0.2803756	0.1713038	0.1090718	0.1713038
7822	1	-1570.36	-1572.56	2.20029	0.2848297	0.1850052	0.09982451	0.1850052
7823	1	-1569.78	-1572.19	2.41273	0.2713822	0.1860629	0.08531929	0.1860629
7824	1	-1571.63	-1574.41	2.77838	0.2294447	0.139144	0.09030064	0.139144
7825	1	-1570.46	-1572.54	2.08058	0.3195784	0.2576312	0.06194725	0.2576312
7826	1	-1569.9	-1572.26	2.36438	0.2828299	0.2104741	0.07235585	0.2104741
7827	1	-1569.94	-1572.38	2.43259	0.2658316	0.175376	0.09045563	0.175376
7828	1	-1573.06	-1574.63	1.5741	0.3869983	0.305196	0.08180228	0.305196
7829	1	-1570.06	-1572.37	2.31753	0.2746919	0.1787019	0.09598995	0.1787019
7830	1	-1571.42	-1573.28	1.85909	0.3476325	0.2913658	0.05626673	0.2913658
7831	1	-1569.63	-1571.83	2.19412	0.3002338	0.2187919	0.08144195	0.2187919
7832	1	-1572.13	-1574.32	2.18402	0.2713741	0.1545512	0.1168229	0.1545512
7833	1	-1571.3	-1573.79	2.49068	0.2471123	0.1390757	0.1080367	0.1390757
7834	1	-1569.82	-1571.92	2.0974	0.3117117	0.2288952	0.08281656	0.2288952
7835	1	-1570.83	-1573.34	2.51226	0.2491531	0.1470296	0.1021235	0.1470296
7836	1	-1570.04	-1572.12	2.0796	0.308547	0.2189553	0.08959175	0.2189553
7837	1	-1569.76	-1571.97	2.20765	0.3027639	0.2304496	0.07231426	0.2304496
7838	1	-1570.14	-1572.16	2.02814	0.3169969	0.2295157	0.08748123	0.2295157
7839	1	-1569.72	-1572.03	2.31795	0.2878797	0.2129332	0.07494648	0.2129332
7840	1	-1569.9	-1572.35	2.45818	0.2689361	0.1889413	0.07999486	0.1889413
7841	1	-1570.39	-1572.55	2.15324	0.3096719	0.2474686	0.06220327	0.2474686
7842	1	-1569.69	-1572.02	2.3305	0.2799927	0.1931322	0.08686053	0.1931322
7843	1	-1571.1	-1573.19	2.09781	0.3123065	0.2567259	0.05558065	0.2567259
7844	1	-1572.17	-1573.87	1.70099	0.357773	0.2665304	0.09124254	0.2665304
7845	1	-1570.19	-1572.72	2.53035	0.2560463	0.167181	0.08886525	0.167181
7846	1	-1571.5	-1574.22	2.71768	0.2312951	0.1332708	0.0980243	0.1332708
7847	1	-1569.62	-1571.89	2.26955	0.2929216	0.2154763	0.07744533	0.2154763
7848	1	-1570.67	-1572.59	1.9164	0.3304838	0.2416035	0.08888027	0.2416035
7849	1	-1571.29	-1573.46	2.17021	0.3014518	0.2466225	0.05482931	0.2466225
7850	1	-1572.71	-1574.53	1.82467	0.3304656	0.2853008	0.0451648	0.2853008
7851	1	-1569.97	-1572.41	2.44296	0.2724358	0.1968587	0.07557713	0.1968587
7852	1	-1569.9	-1572.25	2.35146	0.2845246	0.2126219	0.07190276	0.2126219
7853	1	-1569.66	-1572.01	2.35677	0.279376	0.1964718	0.08290416	0.1964718
7854	1	-1569.68	-1572	2.32097	0.2810385	0.1940622	0.08697633	0.1940622
7855	1	-1570.7	-1573.35	2.64647	0.2449178	0.1585356	0.08638225	0.1585356
7856	1	-1571.54	-1573.32	1.77883	0.3482669	0.2583497	0.08991719	0.2583497
7857	1	-1569.87	-1571.96	2.09589	0.3100451	0.2247587	0.08528644	0.2247587
7858	1	-1571.97	-1574.42	2.44209	0.2686555	0.2114971	0.05715849	0.2114971
7859	1	-1570.72	-1572.94	2.22305	0.2988565	0.2392401	0.0596164	0.2392401
7860	1	-1570.34	-1572.35	2.01205	0.3301811	0.2638368	0.06634426	0.2638368
7861	1	-1571.51	-1574.11	2.5945	0.2551368	0.1892213	0.06591553	0.1892213
