Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
2069	-1569.692	-1571.974	2.282063	0.2849954	0.1970777	0.0879177	0.1970777
2070	-1569.692	-1571.974	2.282063	0.2849954	0.1970777	0.0879177	0.1970777
2071	-1570.36	-1572.846	2.485366	0.2683058	0.1970777	0.07122809	0.1970777
2072	-1570.36	-1572.846	2.485366	0.2683058	0.1970777	0.07122809	0.1970777
2073	-1570.36	-1572.846	2.485366	0.2683058	0.1970777	0.07122809	0.1970777
2074	-1570.36	-1572.846	2.485366	0.2683058	0.1970777	0.07122809	0.1970777
2075	-1570.634	-1572.72	2.086051	0.2975843	0.1970777	0.1005065	0.1970777
2076	-1570.634	-1572.72	2.086051	0.2975843	0.1970777	0.1005065	0.1970777
2077	-1570.13	-1572.594	2.463207	0.2705763	0.1970777	0.07349863	0.1970777
2078	-1570.13	-1572.594	2.463207	0.2705763	0.1970777	0.07349863	0.1970777
2079	-1570.13	-1572.594	2.463207	0.2705763	0.1970777	0.07349863	0.1970777
2080	-1569.992	-1572.438	2.445772	0.2722294	0.1970777	0.07515165	0.1970777
2081	-1569.992	-1572.438	2.445772	0.2722294	0.1970777	0.07515165	0.1970777
2082	-1569.992	-1572.438	2.445772	0.2722294	0.1970777	0.07515165	0.1970777
2083	-1569.992	-1572.438	2.445772	0.2722294	0.1970777	0.07515165	0.1970777
2084	-1570.077	-1572.547	2.470234	0.2693242	0.1941726	0.07515165	0.1941726
2085	-1572.113	-1574.901	2.787539	0.2337618	0.1586102	0.07515165	0.1586102
2086	-1572.113	-1574.901	2.787539	0.2337618	0.1586102	0.07515165	0.1586102
2087	-1572.113	-1574.901	2.787539	0.2337618	0.1586102	0.07515165	0.1586102
2088	-1572.113	-1574.901	2.787539	0.2337618	0.1586102	0.07515165	0.1586102
2089	-1569.71	-1572.027	2.317905	0.2878136	0.212662	0.07515165	0.212662
2090	-1570.307	-1572.263	1.95637	0.3356702	0.2605186	0.07515165	0.2605186
2091	-1570.307	-1572.263	1.95637	0.3356702	0.2605186	0.07515165	0.2605186
2092	-1570.307	-1572.263	1.95637	0.3356702	0.2605186	0.07515165	0.2605186
2093	-1569.735	-1572.072	2.336967	0.2854475	0.2102958	0.07515165	0.2102958
2094	-1573.154	-1574.928	1.774313	0.3226564	0.2102958	0.1123605	0.2102958
2095	-1569.774	-1572.119	2.345167	0.2846823	0.2102958	0.07438648	0.2102958
2096	-1569.774	-1572.119	2.345167	0.2846823	0.2102958	0.07438648	0.2102958
2097	-1569.774	-1572.119	2.345167	0.2846823	0.2102958	0.07438648	0.2102958
2098	-1569.896	-1572.261	2.364969	0.2827391	0.2102958	0.07244329	0.2102958
2099	-1569.65	-1571.866	2.215984	0.2951879	0.2102958	0.08489205	0.2102958
2100	-1570.088	-1572.608	2.520285	0.2594158	0.1745238	0.08489205	0.1745238
2101	-1570.446	-1573.034	2.58845	0.2542123	0.1745238	0.07968859	0.1745238
2102	-1570.069	-1572.08	2.011356	0.3253309	0.2456423	0.07968859	0.2456423
2103	-1570.069	-1572.08	2.011356	0.3253309	0.2456423	0.07968859	0.2456423
2104	-1570.069	-1572.08	2.011356	0.3253309	0.2456423	0.07968859	0.2456423
2105	-1570.182	-1572.716	2.533643	0.2603841	0.1806955	0.07968859	0.1806955
2106	-1569.65	-1571.995	2.344582	0.2825827	0.2028942	0.07968859	0.2028942
2107	-1569.65	-1571.995	2.344582	0.2825827	0.2028942	0.07968859	0.2028942
2108	-1569.65	-1571.995	2.344582	0.2825827	0.2028942	0.07968859	0.2028942
2109	-1569.65	-1571.995	2.344582	0.2825827	0.2028942	0.07968859	0.2028942
2110	-1569.65	-1571.995	2.344582	0.2825827	0.2028942	0.07968859	0.2028942
2111	-1569.659	-1572.008	2.348477	0.2822667	0.2028942	0.07937254	0.2028942
2112	-1569.659	-1572.008	2.348477	0.2822667	0.2028942	0.07937254	0.2028942
2113	-1569.659	-1572.008	2.348477	0.2822667	0.2028942	0.07937254	0.2028942
2114	-1569.659	-1572.008	2.348477	0.2822667	0.2028942	0.07937254	0.2028942
2115	-1569.659	-1572.008	2.348477	0.2822667	0.2028942	0.07937254	0.2028942
2116	-1570.814	-1572.848	2.033599	0.3036477	0.2028942	0.1007535	0.2028942
2117	-1570.814	-1572.848	2.033599	0.3036477	0.2028942	0.1007535	0.2028942
2118	-1570.814	-1572.848	2.033599	0.3036477	0.2028942	0.1007535	0.2028942
2119	-1571.419	-1573.919	2.499789	0.2651244	0.2028942	0.06223029	0.2028942
2120	-1571.419	-1573.919	2.499789	0.2651244	0.2028942	0.06223029	0.2028942
2121	-1570.046	-1572.195	2.149148	0.296447	0.2028942	0.09355286	0.2028942
2122	-1570.046	-1572.195	2.149148	0.296447	0.2028942	0.09355286	0.2028942
2123	-1570.046	-1572.195	2.149148	0.296447	0.2028942	0.09355286	0.2028942
2124	-1569.669	-1571.919	2.249307	0.2897226	0.2028942	0.08682844	0.2028942
2125	-1570.788	-1573.449	2.660964	0.2431645	0.1563361	0.08682844	0.1563361
2126	-1570.788	-1573.449	2.660964	0.2431645	0.1563361	0.08682844	0.1563361
2127	-1570.788	-1573.449	2.660964	0.2431645	0.1563361	0.08682844	0.1563361
2128	-1570.788	-1573.449	2.660964	0.2431645	0.1563361	0.08682844	0.1563361
2129	-1570.488	-1573.094	2.606524	0.2489509	0.1621224	0.08682844	0.1621224
2130	-1570.488	-1573.094	2.606524	0.2489509	0.1621224	0.08682844	0.1621224
2131	-1570.406	-1572.811	2.404232	0.262062	0.1621224	0.09993959	0.1621224
2132	-1571.357	-1573.252	1.894372	0.321824	0.2218845	0.09993959	0.2218845
2133	-1571.357	-1573.252	1.894372	0.321824	0.2218845	0.09993959	0.2218845
2134	-1571.357	-1573.252	1.894372	0.321824	0.2218845	0.09993959	0.2218845
2135	-1570.847	-1573.412	2.564702	0.245313	0.1453734	0.09993959	0.1453734
2136	-1570.847	-1573.412	2.564702	0.245313	0.1453734	0.09993959	0.1453734
2137	-1570.847	-1573.412	2.564702	0.245313	0.1453734	0.09993959	0.1453734
2138	-1570.847	-1573.412	2.564702	0.245313	0.1453734	0.09993959	0.1453734
2139	-1570.847	-1573.412	2.564702	0.245313	0.1453734	0.09993959	0.1453734
2140	-1570.847	-1573.412	2.564702	0.245313	0.1453734	0.09993959	0.1453734
2141	-1570.847	-1573.412	2.564702	0.245313	0.1453734	0.09993959	0.1453734
2142	-1570.847	-1573.412	2.564702	0.245313	0.1453734	0.09993959	0.1453734
2143	-1570.847	-1573.412	2.564702	0.245313	0.1453734	0.09993959	0.1453734
2144	-1570.883	-1573.409	2.525576	0.2476734	0.1453734	0.1023	0.1453734
2145	-1571.029	-1573.595	2.566513	0.2435471	0.141247	0.1023	0.141247
2146	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2147	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2148	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2149	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2150	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2151	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2152	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2153	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2154	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2155	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2156	-1570.657	-1573.097	2.440958	0.2563898	0.1540898	0.1023	0.1540898
2157	-1572.282	-1575.098	2.815973	0.2305479	0.1540898	0.07645804	0.1540898
2158	-1572.282	-1575.098	2.815973	0.2305479	0.1540898	0.07645804	0.1540898
2159	-1572.282	-1575.098	2.815973	0.2305479	0.1540898	0.07645804	0.1540898
2160	-1572.282	-1575.098	2.815973	0.2305479	0.1540898	0.07645804	0.1540898
2161	-1572.282	-1575.098	2.815973	0.2305479	0.1540898	0.07645804	0.1540898
2162	-1573.178	-1576.08	2.902094	0.2216789	0.1452209	0.07645804	0.1452209
2163	-1573.178	-1576.08	2.902094	0.2216789	0.1452209	0.07645804	0.1452209
2164	-1569.933	-1571.987	2.054478	0.3214502	0.2449921	0.07645804	0.2449921
2165	-1569.933	-1571.987	2.054478	0.3214502	0.2449921	0.07645804	0.2449921
2166	-1569.933	-1571.987	2.054478	0.3214502	0.2449921	0.07645804	0.2449921
2167	-1569.933	-1571.987	2.054478	0.3214502	0.2449921	0.07645804	0.2449921
2168	-1569.638	-1571.896	2.2581	0.2948059	0.2183478	0.07645804	0.2183478
2169	-1569.638	-1571.896	2.2581	0.2948059	0.2183478	0.07645804	0.2183478
2170	-1570.191	-1572.246	2.055447	0.3098725	0.2183478	0.09152472	0.2183478
2171	-1570.191	-1572.246	2.055447	0.3098725	0.2183478	0.09152472	0.2183478
2172	-1570.191	-1572.246	2.055447	0.3098725	0.2183478	0.09152472	0.2183478
2173	-1570.191	-1572.246	2.055447	0.3098725	0.2183478	0.09152472	0.2183478
2174	-1571.029	-1573.41	2.380678	0.2790826	0.2183478	0.06073479	0.2183478
2175	-1571.029	-1573.41	2.380678	0.2790826	0.2183478	0.06073479	0.2183478
2176	-1571.233	-1573.154	1.92039	0.3183981	0.2183478	0.1000503	0.2183478
2177	-1571.233	-1573.154	1.92039	0.3183981	0.2183478	0.1000503	0.2183478
2178	-1569.62	-1571.865	2.245878	0.2958678	0.2183478	0.07752003	0.2183478
2179	-1569.62	-1571.865	2.245878	0.2958678	0.2183478	0.07752003	0.2183478
2180	-1569.62	-1571.865	2.245878	0.2958678	0.2183478	0.07752003	0.2183478
2181	-1569.62	-1571.865	2.245878	0.2958678	0.2183478	0.07752003	0.2183478
2182	-1569.62	-1571.865	2.245878	0.2958678	0.2183478	0.07752003	0.2183478
2183	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2184	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2185	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2186	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2187	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2188	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2189	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2190	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2191	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2192	-1569.76	-1571.904	2.14441	0.3037605	0.2183478	0.08541265	0.2183478
2193	-1569.68	-1572.033	2.353367	0.2782492	0.1928365	0.08541265	0.1928365
2194	-1569.68	-1572.033	2.353367	0.2782492	0.1928365	0.08541265	0.1928365
2195	-1569.68	-1572.033	2.353367	0.2782492	0.1928365	0.08541265	0.1928365
2196	-1569.68	-1572.033	2.353367	0.2782492	0.1928365	0.08541265	0.1928365
2197	-1569.635	-1571.896	2.261627	0.2892277	0.203815	0.08541265	0.203815
2198	-1569.635	-1571.896	2.261627	0.2892277	0.203815	0.08541265	0.203815
2199	-1569.635	-1571.896	2.261627	0.2892277	0.203815	0.08541265	0.203815
2200	-1569.635	-1571.896	2.261627	0.2892277	0.203815	0.08541265	0.203815
2201	-1569.781	-1572.196	2.414828	0.2710836	0.1856709	0.08541265	0.1856709
2202	-1570.239	-1572.764	2.525768	0.2623709	0.1856709	0.0767	0.1856709
2203	-1570.239	-1572.764	2.525768	0.2623709	0.1856709	0.0767	0.1856709
2204	-1570.239	-1572.764	2.525768	0.2623709	0.1856709	0.0767	0.1856709
2205	-1569.639	-1571.919	2.279557	0.2919992	0.2152992	0.0767	0.2152992
2206	-1569.639	-1571.919	2.279557	0.2919992	0.2152992	0.0767	0.2152992
2207	-1569.639	-1571.919	2.279557	0.2919992	0.2152992	0.0767	0.2152992
2208	-1569.721	-1571.866	2.14449	0.3093292	0.2326292	0.0767	0.2326292
2209	-1569.721	-1571.866	2.14449	0.3093292	0.2326292	0.0767	0.2326292
2210	-1569.721	-1571.866	2.14449	0.3093292	0.2326292	0.0767	0.2326292
2211	-1569.721	-1571.866	2.14449	0.3093292	0.2326292	0.0767	0.2326292
2212	-1569.721	-1571.866	2.14449	0.3093292	0.2326292	0.0767	0.2326292
2213	-1570.658	-1572.927	2.269474	0.2934682	0.2326292	0.06083899	0.2326292
2214	-1570.658	-1572.927	2.269474	0.2934682	0.2326292	0.06083899	0.2326292
2215	-1570.658	-1572.927	2.269474	0.2934682	0.2326292	0.06083899	0.2326292
2216	-1570.658	-1572.927	2.269474	0.2934682	0.2326292	0.06083899	0.2326292
2217	-1570.658	-1572.927	2.269474	0.2934682	0.2326292	0.06083899	0.2326292
2218	-1570.658	-1572.927	2.269474	0.2934682	0.2326292	0.06083899	0.2326292
2219	-1570.658	-1572.927	2.269474	0.2934682	0.2326292	0.06083899	0.2326292
2220	-1572.216	-1574.795	2.579092	0.2548791	0.1940402	0.06083899	0.1940402
2221	-1572.216	-1574.795	2.579092	0.2548791	0.1940402	0.06083899	0.1940402
2222	-1570.536	-1572.629	2.092677	0.3173636	0.2565246	0.06083899	0.2565246
2223	-1570.536	-1572.629	2.092677	0.3173636	0.2565246	0.06083899	0.2565246
2224	-1570.536	-1572.629	2.092677	0.3173636	0.2565246	0.06083899	0.2565246
2225	-1570.318	-1572.397	2.078938	0.3204695	0.2565246	0.06394494	0.2565246
2226	-1572.57	-1575.257	2.686359	0.2439705	0.1800255	0.06394494	0.1800255
2227	-1570.317	-1572.561	2.244307	0.2798232	0.1800255	0.09979767	0.1800255
2228	-1570.317	-1572.561	2.244307	0.2798232	0.1800255	0.09979767	0.1800255
2229	-1570.317	-1572.561	2.244307	0.2798232	0.1800255	0.09979767	0.1800255
2230	-1571.533	-1573.393	1.860326	0.3263534	0.2265558	0.09979767	0.2265558
2231	-1570.577	-1572.665	2.087816	0.2980583	0.1982606	0.09979767	0.1982606
2232	-1570.577	-1572.665	2.087816	0.2980583	0.1982606	0.09979767	0.1982606
2233	-1570.577	-1572.665	2.087816	0.2980583	0.1982606	0.09979767	0.1982606
2234	-1570.303	-1572.596	2.293201	0.2743228	0.1745252	0.09979767	0.1745252
2235	-1570.389	-1572.789	2.399915	0.2626341	0.1628365	0.09979767	0.1628365
2236	-1570.389	-1572.789	2.399915	0.2626341	0.1628365	0.09979767	0.1628365
2237	-1570.854	-1572.857	2.003284	0.3083197	0.208522	0.09979767	0.208522
2238	-1570.306	-1572.573	2.266563	0.2773081	0.1775104	0.09979767	0.1775104
2239	-1570.306	-1572.573	2.266563	0.2773081	0.1775104	0.09979767	0.1775104
2240	-1570.306	-1572.573	2.266563	0.2773081	0.1775104	0.09979767	0.1775104
2241	-1570.306	-1572.573	2.266563	0.2773081	0.1775104	0.09979767	0.1775104
2242	-1572.332	-1574.337	2.004691	0.292537	0.1775104	0.1150266	0.1775104
2243	-1573.454	-1575.228	1.773953	0.3195638	0.2045372	0.1150266	0.2045372
2244	-1572.161	-1574.045	1.88351	0.3133387	0.2045372	0.1088015	0.2045372
2245	-1572.161	-1574.045	1.88351	0.3133387	0.2045372	0.1088015	0.2045372
2246	-1570.066	-1572.203	2.137069	0.2979969	0.2045372	0.09345976	0.2045372
2247	-1570.017	-1572.179	2.162691	0.2948901	0.2014303	0.09345976	0.2014303
2248	-1570.047	-1572.193	2.146388	0.2968638	0.203404	0.09345976	0.203404
2249	-1570.047	-1572.193	2.146388	0.2968638	0.203404	0.09345976	0.203404
2250	-1570.047	-1572.193	2.146388	0.2968638	0.203404	0.09345976	0.203404
2251	-1570.047	-1572.193	2.146388	0.2968638	0.203404	0.09345976	0.203404
2252	-1570.047	-1572.193	2.146388	0.2968638	0.203404	0.09345976	0.203404
2253	-1570.047	-1572.193	2.146388	0.2968638	0.203404	0.09345976	0.203404
2254	-1570.047	-1572.193	2.146388	0.2968638	0.203404	0.09345976	0.203404
2255	-1569.976	-1572.165	2.188694	0.2917644	0.1983046	0.09345976	0.1983046
2256	-1570.031	-1572.477	2.445409	0.2725292	0.1983046	0.07422452	0.1983046
2257	-1569.883	-1571.968	2.084594	0.3184442	0.2442196	0.07422452	0.2442196
2258	-1569.883	-1571.968	2.084594	0.3184442	0.2442196	0.07422452	0.2442196
2259	-1569.883	-1571.968	2.084594	0.3184442	0.2442196	0.07422452	0.2442196
2260	-1570.501	-1572.682	2.181422	0.305349	0.2442196	0.06112931	0.2442196
2261	-1570.501	-1572.682	2.181422	0.305349	0.2442196	0.06112931	0.2442196
2262	-1570.501	-1572.682	2.181422	0.305349	0.2442196	0.06112931	0.2442196
2263	-1570.022	-1572.046	2.024013	0.3237346	0.2442196	0.07951499	0.2442196
2264	-1570.022	-1572.046	2.024013	0.3237346	0.2442196	0.07951499	0.2442196
2265	-1570.022	-1572.046	2.024013	0.3237346	0.2442196	0.07951499	0.2442196
2266	-1569.966	-1572.443	2.477258	0.2669304	0.1874154	0.07951499	0.1874154
2267	-1569.966	-1572.443	2.477258	0.2669304	0.1874154	0.07951499	0.1874154
2268	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2269	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2270	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2271	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2272	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2273	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2274	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2275	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2276	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2277	-1569.795	-1572.223	2.428556	0.2707162	0.1874154	0.08330078	0.1874154
2278	-1570.009	-1572.046	2.03736	0.3192246	0.2359238	0.08330078	0.2359238
2279	-1569.854	-1571.932	2.077746	0.3161082	0.2359238	0.08018442	0.2359238
2280	-1569.854	-1571.932	2.077746	0.3161082	0.2359238	0.08018442	0.2359238
2281	-1569.854	-1571.932	2.077746	0.3161082	0.2359238	0.08018442	0.2359238
2282	-1569.706	-1572.089	2.382851	0.2777314	0.197547	0.08018442	0.197547
2283	-1569.706	-1572.089	2.382851	0.2777314	0.197547	0.08018442	0.197547
2284	-1570.649	-1573.276	2.627196	0.2497359	0.1695515	0.08018442	0.1695515
2285	-1569.728	-1571.858	2.130071	0.3092444	0.2290599	0.08018442	0.2290599
2286	-1570.936	-1572.853	1.917449	0.3241074	0.2290599	0.09504744	0.2290599
2287	-1570.154	-1572.29	2.135392	0.2967792	0.2017318	0.09504744	0.2017318
2288	-1569.614	-1571.925	2.310992	0.2847805	0.2017318	0.0830487	0.2017318
2289	-1569.614	-1571.925	2.310992	0.2847805	0.2017318	0.0830487	0.2017318
2290	-1571.558	-1574.069	2.511165	0.2635384	0.2017318	0.06180663	0.2017318
2291	-1569.648	-1571.995	2.346811	0.2820122	0.2017318	0.08028041	0.2017318
2292	-1569.648	-1571.995	2.346811	0.2820122	0.2017318	0.08028041	0.2017318
2293	-1569.648	-1571.995	2.346811	0.2820122	0.2017318	0.08028041	0.2017318
2294	-1569.648	-1571.995	2.346811	0.2820122	0.2017318	0.08028041	0.2017318
2295	-1570.685	-1573.165	2.480269	0.2689151	0.2017318	0.06718333	0.2017318
2296	-1570.66	-1573.139	2.478942	0.2690954	0.2017318	0.0673636	0.2017318
2297	-1570.66	-1573.139	2.478942	0.2690954	0.2017318	0.0673636	0.2017318
2298	-1571.779	-1573.711	1.932471	0.3090392	0.2017318	0.1073074	0.2017318
2299	-1571.779	-1573.711	1.932471	0.3090392	0.2017318	0.1073074	0.2017318
2300	-1571.779	-1573.711	1.932471	0.3090392	0.2017318	0.1073074	0.2017318
2301	-1571.469	-1574.036	2.566971	0.2401236	0.1328161	0.1073074	0.1328161
2302	-1571.469	-1574.036	2.566971	0.2401236	0.1328161	0.1073074	0.1328161
2303	-1571.469	-1574.036	2.566971	0.2401236	0.1328161	0.1073074	0.1328161
2304	-1571.469	-1574.036	2.566971	0.2401236	0.1328161	0.1073074	0.1328161
2305	-1571.524	-1574.245	2.72081	0.2309359	0.1328161	0.09811973	0.1328161
2306	-1570.187	-1572.495	2.307679	0.2740852	0.1759655	0.09811973	0.1759655
2307	-1570.187	-1572.495	2.307679	0.2740852	0.1759655	0.09811973	0.1759655
2308	-1570.187	-1572.495	2.307679	0.2740852	0.1759655	0.09811973	0.1759655
2309	-1570.02	-1572.52	2.500445	0.2613595	0.1759655	0.08539403	0.1759655
2310	-1570.088	-1572.607	2.519158	0.2592695	0.1738754	0.08539403	0.1738754
2311	-1570.088	-1572.607	2.519158	0.2592695	0.1738754	0.08539403	0.1738754
2312	-1570.648	-1572.881	2.232435	0.277672	0.1738754	0.1037966	0.1738754
2313	-1570.648	-1572.881	2.232435	0.277672	0.1738754	0.1037966	0.1738754
2314	-1571.81	-1573.675	1.864406	0.3213283	0.2175317	0.1037966	0.2175317
2315	-1570.856	-1573.329	2.473053	0.2519629	0.1481663	0.1037966	0.1481663
2316	-1570.737	-1573.291	2.554631	0.247048	0.1481663	0.09888169	0.1481663
2317	-1571.186	-1573.84	2.654183	0.2370195	0.1381378	0.09888169	0.1381378
2318	-1571.186	-1573.84	2.654183	0.2370195	0.1381378	0.09888169	0.1381378
2319	-1571.186	-1573.84	2.654183	0.2370195	0.1381378	0.09888169	0.1381378
2320	-1571.186	-1573.84	2.654183	0.2370195	0.1381378	0.09888169	0.1381378
2321	-1571.402	-1573.878	2.476559	0.2475335	0.1381378	0.1093957	0.1381378
2322	-1571.402	-1573.878	2.476559	0.2475335	0.1381378	0.1093957	0.1381378
2323	-1571.893	-1574.707	2.813784	0.2267276	0.1381378	0.08858973	0.1381378
2324	-1571.285	-1573.799	2.513521	0.2453989	0.1381378	0.1072611	0.1381378
2325	-1571.285	-1573.799	2.513521	0.2453989	0.1381378	0.1072611	0.1381378
2326	-1570.984	-1573.343	2.359025	0.2611116	0.1538505	0.1072611	0.1538505
2327	-1571.052	-1573.464	2.41214	0.2556149	0.1483538	0.1072611	0.1483538
2328	-1571.729	-1573.672	1.942467	0.3078831	0.200622	0.1072611	0.200622
2329	-1571.729	-1573.672	1.942467	0.3078831	0.200622	0.1072611	0.200622
2330	-1571.729	-1573.672	1.942467	0.3078831	0.200622	0.1072611	0.200622
2331	-1570.72	-1573.208	2.488925	0.2678793	0.200622	0.06725724	0.200622
2332	-1571.056	-1573.071	2.015079	0.3036151	0.200622	0.1029931	0.200622
2333	-1571.55	-1573.452	1.901331	0.3175845	0.2145914	0.1029931	0.2145914
2334	-1571.322	-1573.944	2.622724	0.2375305	0.1345374	0.1029931	0.1345374
2335	-1571.322	-1573.944	2.622724	0.2375305	0.1345374	0.1029931	0.1345374
2336	-1571.322	-1573.944	2.622724	0.2375305	0.1345374	0.1029931	0.1345374
2337	-1571.322	-1573.944	2.622724	0.2375305	0.1345374	0.1029931	0.1345374
2338	-1570.558	-1572.834	2.275367	0.2736115	0.1706184	0.1029931	0.1706184
2339	-1570.72	-1572.853	2.133215	0.2896665	0.1866734	0.1029931	0.1866734
2340	-1570.72	-1572.853	2.133215	0.2896665	0.1866734	0.1029931	0.1866734
2341	-1570.122	-1572.356	2.234021	0.283528	0.1866734	0.09685454	0.1866734
2342	-1570.122	-1572.356	2.234021	0.283528	0.1866734	0.09685454	0.1866734
2343	-1570.736	-1573.304	2.568476	0.2584816	0.1866734	0.07180814	0.1866734
2344	-1569.848	-1572.17	2.321567	0.2882852	0.216477	0.07180814	0.216477
2345	-1569.606	-1571.853	2.24725	0.2951308	0.216477	0.07865377	0.216477
2346	-1569.633	-1571.831	2.19751	0.3014416	0.2227878	0.07865377	0.2227878
2347	-1569.633	-1571.831	2.19751	0.3014416	0.2227878	0.07865377	0.2227878
2348	-1569.633	-1571.831	2.19751	0.3014416	0.2227878	0.07865377	0.2227878
2349	-1569.612	-1571.84	2.228074	0.2975513	0.2188975	0.07865377	0.2188975
2350	-1570.113	-1572.112	1.999109	0.3276835	0.2490298	0.07865377	0.2490298
2351	-1569.613	-1571.839	2.226157	0.2977941	0.2191404	0.07865377	0.2191404
2352	-1569.613	-1571.839	2.226157	0.2977941	0.2191404	0.07865377	0.2191404
2353	-1570.155	-1572.492	2.337551	0.2866011	0.2191404	0.06746071	0.2191404
2354	-1570.155	-1572.492	2.337551	0.2866011	0.2191404	0.06746071	0.2191404
2355	-1570.155	-1572.492	2.337551	0.2866011	0.2191404	0.06746071	0.2191404
2356	-1570.155	-1572.492	2.337551	0.2866011	0.2191404	0.06746071	0.2191404
2357	-1570.985	-1572.93	1.945372	0.3172767	0.2191404	0.09813631	0.2191404
2358	-1570.985	-1572.93	1.945372	0.3172767	0.2191404	0.09813631	0.2191404
2359	-1570.985	-1572.93	1.945372	0.3172767	0.2191404	0.09813631	0.2191404
2360	-1570.27	-1572.447	2.177658	0.2889678	0.1908315	0.09813631	0.1908315
2361	-1570.296	-1572.469	2.173024	0.2892536	0.1908315	0.09842211	0.1908315
2362	-1570.296	-1572.469	2.173024	0.2892536	0.1908315	0.09842211	0.1908315
2363	-1569.708	-1572.051	2.342051	0.2782534	0.1908315	0.08742189	0.1908315
2364	-1569.708	-1572.051	2.342051	0.2782534	0.1908315	0.08742189	0.1908315
2365	-1569.708	-1572.051	2.342051	0.2782534	0.1908315	0.08742189	0.1908315
2366	-1569.708	-1572.051	2.342051	0.2782534	0.1908315	0.08742189	0.1908315
2367	-1569.708	-1572.051	2.342051	0.2782534	0.1908315	0.08742189	0.1908315
2368	-1569.856	-1572.3	2.444079	0.2706592	0.1908315	0.07982766	0.1908315
2369	-1569.856	-1572.3	2.444079	0.2706592	0.1908315	0.07982766	0.1908315
2370	-1569.856	-1572.3	2.444079	0.2706592	0.1908315	0.07982766	0.1908315
2371	-1569.856	-1572.3	2.444079	0.2706592	0.1908315	0.07982766	0.1908315
2372	-1569.856	-1572.3	2.444079	0.2706592	0.1908315	0.07982766	0.1908315
2373	-1569.869	-1572.316	2.447094	0.2704156	0.1908315	0.07958411	0.1908315
2374	-1570.531	-1572.667	2.135538	0.2915416	0.1908315	0.1007101	0.1908315
2375	-1569.918	-1572.17	2.25182	0.2842908	0.1908315	0.09345926	0.1908315
2376	-1569.947	-1572.16	2.213708	0.288784	0.1953247	0.09345926	0.1953247
2377	-1569.947	-1572.16	2.213708	0.288784	0.1953247	0.09345926	0.1953247
2378	-1569.947	-1572.16	2.213708	0.288784	0.1953247	0.09345926	0.1953247
2379	-1570.403	-1572.901	2.498242	0.2667523	0.1953247	0.0714276	0.1953247
2380	-1569.696	-1572.078	2.382216	0.2770245	0.1953247	0.08169977	0.1953247
2381	-1570.144	-1572.618	2.473234	0.2692797	0.1953247	0.07395502	0.1953247
2382	-1570.144	-1572.618	2.473234	0.2692797	0.1953247	0.07395502	0.1953247
2383	-1570.144	-1572.618	2.473234	0.2692797	0.1953247	0.07395502	0.1953247
2384	-1570.144	-1572.618	2.473234	0.2692797	0.1953247	0.07395502	0.1953247
2385	-1570.144	-1572.618	2.473234	0.2692797	0.1953247	0.07395502	0.1953247
2386	-1570.144	-1572.618	2.473234	0.2692797	0.1953247	0.07395502	0.1953247
2387	-1570.144	-1572.618	2.473234	0.2692797	0.1953247	0.07395502	0.1953247
