Iteration	Posterior	Likelihood	Prior	num_events
14631	-1564.468	-1566.026	1.557902	1
14632	-1563.316	-1565.045	1.728999	1
14633	-1566.835	-1567.386	0.5512499	1
14634	-1564.482	-1566.286	1.803676	1
14635	-1565.058	-1566.401	1.343703	1
14636	-1563.579	-1564.363	0.7837656	1
14637	-1565.886	-1567.041	1.154376	1
14638	-1565.695	-1566.988	1.292757	1
14639	-1565.216	-1565.961	0.7444324	1
14640	-1564.161	-1565.542	1.380895	1
14641	-1564.441	-1565.56	1.119553	1
14642	-1565.745	-1569.617	3.871905	2
14643	-1565.311	-1565.75	0.4391259	1
14644	-1565.244	-1564.9	-0.3439432	1
14645	-1566.759	-1566.172	-0.5864088	1
14646	-1568.491	-1567.191	-1.29981	1
14647	-1568.84	-1567.061	-1.778605	1
14648	-1568.002	-1567.116	-0.8857894	1
14649	-1567.445	-1566.316	-1.129536	1
14650	-1566.137	-1565.979	-0.1578954	1
14651	-1565.985	-1565.108	-0.8768793	1
14652	-1566.232	-1564.734	-1.497894	1
14653	-1570.608	-1568.835	-1.772892	1
14654	-1569.67	-1567.283	-2.387045	1
14655	-1567.853	-1566.08	-1.772626	1
14656	-1568.21	-1569.194	0.9838261	1
14657	-1564.446	-1567.6	3.15407	1
14658	-1565.197	-1567.921	2.724068	1
14659	-1560.452	-1564.89	4.437946	2
14660	-1564.56	-1568.105	3.544506	1
14661	-1562.943	-1565.411	2.467751	2
14662	-1557.977	-1565.832	7.854377	2
14663	-1559.698	-1566.175	6.476432	2
14664	-1563.093	-1566.598	3.504964	2
14665	-1563.13	-1566.504	3.374319	2
14666	-1564.068	-1567.616	3.547368	1
14667	-1564.38	-1568.613	4.23313	1
14668	-1564.532	-1568.979	4.447397	1
14669	-1564.313	-1568.1	3.78639	2
14670	-1563.597	-1570.947	7.350204	1
14671	-1560.363	-1568.596	8.232636	1
14672	-1563.252	-1568.731	5.478847	2
14673	-1563.838	-1567.517	3.678789	1
14674	-1566.172	-1570.014	3.841921	1
14675	-1564.102	-1567.499	3.396841	1
14676	-1565.96	-1572.448	6.487339	1
14677	-1563.59	-1568.288	4.697696	1
14678	-1563.391	-1568.037	4.645877	1
14679	-1564.629	-1570.69	6.060417	1
14680	-1567.522	-1572.195	4.672775	1
14681	-1564.066	-1567.09	3.023963	1
14682	-1564.966	-1568.419	3.452405	1
14683	-1565.754	-1569.838	4.083997	1
14684	-1563.359	-1567.798	4.438975	1
14685	-1567.647	-1571.165	3.518241	1
14686	-1564.887	-1568.313	3.426073	1
14687	-1563.782	-1567.03	3.247486	1
14688	-1566.404	-1569.202	2.797534	1
14689	-1568.601	-1569.374	0.7723317	1
14690	-1566.529	-1568.18	1.65127	1
14691	-1566.094	-1567.592	1.49874	1
14692	-1565.566	-1567.453	1.886873	1
14693	-1566.853	-1569.33	2.476811	1
14694	-1567.57	-1569.552	1.982431	1
14695	-1568.272	-1570.002	1.730003	1
14696	-1569.173	-1569.355	0.1827071	1
14697	-1566.318	-1568.13	1.812641	1
14698	-1565.983	-1568.569	2.586345	2
14699	-1567.216	-1569.326	2.110146	1
14700	-1568.222	-1568.061	-0.1615377	1
14701	-1569.384	-1568.582	-0.8014779	1
14702	-1566.586	-1569.739	3.152836	2
14703	-1567.941	-1568.109	0.168338	2
14704	-1567.664	-1567.95	0.286247	1
14705	-1567.953	-1568.351	0.3972072	1
14706	-1574.619	-1573.361	-1.258545	1
14707	-1567.428	-1567.56	0.1317497	1
14708	-1568.198	-1568.18	-0.01764931	1
14709	-1568.039	-1567.521	-0.5182697	1
14710	-1574.086	-1569.262	-4.82397	2
14711	-1569.39	-1568.932	-0.457802	1
14712	-1567.006	-1567.854	0.8480431	1
14713	-1567.307	-1567.748	0.4407708	2
14714	-1567.586	-1569.548	1.962471	1
14715	-1567.745	-1569.145	1.399955	1
14716	-1565.153	-1568.306	3.152527	1
14717	-1564.077	-1568.46	4.383204	1
14718	-1563.594	-1568.421	4.827582	2
14719	-1568.922	-1572.053	3.131163	1
14720	-1567.026	-1568.569	1.543526	1
14721	-1567.939	-1568.438	0.4990282	1
14722	-1568.534	-1569.185	0.650987	1
14723	-1567.619	-1567.358	-0.261633	1
14724	-1561.446	-1566.068	4.62177	2
14725	-1568.512	-1567.635	-0.8766312	1
14726	-1567.055	-1567.195	0.1393155	1
14727	-1570.04	-1570.691	0.650258	1
14728	-1570.459	-1571.64	1.180405	1
14729	-1567.322	-1567.642	0.3194628	1
14730	-1570.743	-1572.084	1.340703	1
14731	-1567.871	-1568.703	0.8322258	1
14732	-1569.181	-1568.997	-0.1842534	1
14733	-1568.452	-1568.315	-0.1368018	1
14734	-1563.802	-1567.468	3.666097	2
14735	-1565.13	-1571.203	6.073031	2
14736	-1570.088	-1569.281	-0.8074806	2
14737	-1566.233	-1566.565	0.3318617	2
14738	-1565.749	-1568.519	2.770126	1
14739	-1564.327	-1567.223	2.896458	1
14740	-1560.343	-1570.235	9.891461	2
14741	-1565.808	-1568.814	3.005729	1
14742	-1560.036	-1566.441	6.405481	2
14743	-1568.07	-1572.94	4.869887	1
14744	-1561.758	-1568.087	6.328519	2
14745	-1564.998	-1568.102	3.104456	1
14746	-1559.937	-1570.12	10.18342	2
14747	-1564.108	-1569.756	5.648464	1
14748	-1561.722	-1568.537	6.814854	1
14749	-1565.743	-1570.148	4.405391	1
14750	-1563.723	-1568.705	4.982077	1
14751	-1560.946	-1568.664	7.718417	1
14752	-1563.361	-1569.919	6.558779	1
14753	-1565.214	-1570.578	5.36474	1
14754	-1566.446	-1570.637	4.191082	1
14755	-1563.466	-1569.248	5.781257	1
14756	-1564.606	-1569.561	4.955249	1
14757	-1564.766	-1569.492	4.726058	1
14758	-1562.498	-1568.992	6.494298	1
14759	-1563.808	-1568.467	4.658709	1
14760	-1561.651	-1568.406	6.754488	2
14761	-1568.567	-1571.032	2.465089	1
14762	-1570.211	-1571.801	1.590052	1
14763	-1566.348	-1567.111	0.7635049	1
14764	-1565.675	-1566.279	0.6044108	1
14765	-1566.281	-1567.738	1.456858	1
14766	-1562.572	-1565.629	3.056708	2
14767	-1562.231	-1567.141	4.909547	2
14768	-1565.324	-1567.536	2.211983	1
14769	-1566.64	-1568.496	1.856462	1
14770	-1568.006	-1569.723	1.717322	1
14771	-1568.943	-1568.321	-0.6216163	1
14772	-1567.325	-1565.714	-1.610154	1
14773	-1569.114	-1568.745	-0.3695255	1
14774	-1566.717	-1567.837	1.120105	1
14775	-1568.01	-1568.541	0.5313009	1
14776	-1567.492	-1567.567	0.0746121	1
14777	-1567.243	-1567.614	0.3714273	1
14778	-1569.328	-1568.714	-0.6136268	1
14779	-1565.229	-1565.091	-0.1380349	1
14780	-1571.216	-1567.164	-4.051942	2
14781	-1565.762	-1566.082	0.3201063	1
14782	-1564.695	-1565.117	0.4220693	1
14783	-1566.074	-1565.156	-0.9184249	1
14784	-1567.256	-1566.528	-0.7279504	1
14785	-1569.946	-1568.26	-1.686111	1
14786	-1564.567	-1564.705	0.138036	1
14787	-1565.939	-1566.069	0.129777	1
14788	-1568.418	-1568.705	0.2869361	1
14789	-1566.46	-1566.829	0.368627	1
14790	-1564.972	-1565.973	1.000417	1
14791	-1566.581	-1566.548	-0.03235099	1
14792	-1564.853	-1564.843	-0.009260699	1
14793	-1563.773	-1565.033	1.259601	1
14794	-1565.035	-1566.084	1.048858	1
14795	-1564.913	-1566.212	1.298558	1
14796	-1570.5	-1569.47	-1.029427	1
14797	-1567.446	-1565.108	-2.337678	1
14798	-1572.017	-1566.932	-5.085394	1
14799	-1570.439	-1567.431	-3.008128	2
14800	-1570.6	-1566.848	-3.752121	2
14801	-1570.272	-1566.33	-3.941842	1
14802	-1569.364	-1566.611	-2.753253	1
14803	-1569.863	-1567.66	-2.20333	1
14804	-1568.477	-1567.213	-1.263671	1
14805	-1569.817	-1568.138	-1.678993	1
14806	-1572.161	-1571.005	-1.156076	1
14807	-1567.443	-1567.477	0.03397207	1
14808	-1567.125	-1567.489	0.3633408	1
14809	-1566.901	-1567.441	0.5400702	1
14810	-1568.764	-1568.85	0.08572742	1
14811	-1568.91	-1567.225	-1.684636	1
14812	-1565.281	-1568.151	2.869964	3
14813	-1568.79	-1569.157	0.3669906	1
14814	-1568.959	-1571.006	2.047051	1
14815	-1568.162	-1571.261	3.099333	1
14816	-1571.254	-1573.551	2.297166	1
14817	-1565.159	-1568.949	3.789935	2
14818	-1568.702	-1570.572	1.869426	2
14819	-1567.086	-1570.9	3.81349	2
14820	-1563.948	-1569.478	5.529907	2
14821	-1569.267	-1571.973	2.705671	1
14822	-1565.939	-1569.37	3.430185	1
14823	-1571.265	-1572.633	1.368762	1
14824	-1570.134	-1571.911	1.776969	1
14825	-1569.62	-1570.769	1.149471	2
14826	-1567.191	-1569.084	1.892922	1
14827	-1566.288	-1568.262	1.974174	1
14828	-1569.508	-1570.585	1.077204	1
14829	-1566.342	-1567.781	1.439818	1
14830	-1567.104	-1574.654	7.550149	2
14831	-1565.309	-1568.208	2.899492	1
14832	-1564.561	-1567.222	2.661397	1
14833	-1566.449	-1568.283	1.834153	1
14834	-1569.332	-1570.08	0.7484706	1
14835	-1562.894	-1566.914	4.019729	2
14836	-1563.795	-1566.75	2.954666	1
14837	-1564.679	-1568.103	3.423762	1
14838	-1565.903	-1568.445	2.541954	1
14839	-1564.571	-1567.378	2.807321	1
14840	-1563.719	-1567.227	3.507949	1
14841	-1565.411	-1569.93	4.518627	1
14842	-1564.71	-1568.869	4.159388	1
14843	-1567.553	-1570.051	2.49844	1
14844	-1565.9	-1568.151	2.251462	1
14845	-1570.044	-1572.811	2.76682	2
14846	-1568.01	-1568.615	0.6043015	1
14847	-1567.321	-1568.143	0.8215988	1
14848	-1565.394	-1567.609	2.214505	1
14849	-1566.698	-1568.509	1.810513	1
14850	-1568.581	-1570.303	1.7227	2
14851	-1569.258	-1571.534	2.2762	1
14852	-1568.111	-1569.196	1.084587	1
14853	-1568.768	-1569.346	0.5776633	1
14854	-1568.968	-1569.12	0.1524585	1
14855	-1569.173	-1569.52	0.3469388	1
14856	-1568.037	-1569.265	1.227631	1
14857	-1570.975	-1572.825	1.850557	1
14858	-1568.254	-1569.836	1.581847	1
14859	-1564.739	-1570.02	5.28037	2
14860	-1567.673	-1569.962	2.288588	1
14861	-1569.277	-1570.876	1.598579	1
14862	-1566.721	-1568.744	2.022819	1
14863	-1570.367	-1570.73	0.3632039	1
14864	-1570.262	-1570.49	0.2287688	1
14865	-1569.838	-1569.49	-0.3477354	1
14866	-1574.363	-1574.999	0.6354419	1
14867	-1567.2	-1568.729	1.528979	1
14868	-1562.269	-1569.273	7.004234	2
14869	-1566.927	-1568.46	1.532575	1
14870	-1567.602	-1569.267	1.664528	1
14871	-1568.095	-1570.066	1.971029	1
14872	-1565.343	-1567.59	2.247107	1
14873	-1567.775	-1569.383	1.608059	1
14874	-1568.074	-1570.936	2.861558	1
14875	-1567.702	-1570.334	2.632558	1
14876	-1567.051	-1570.427	3.375682	1
14877	-1567.647	-1570.058	2.411189	1
14878	-1567.188	-1568.675	1.487548	1
14879	-1566.13	-1568.398	2.268111	1
14880	-1567.792	-1570.906	3.114768	1
14881	-1565.715	-1568.19	2.474522	1
14882	-1566.095	-1568.688	2.59211	1
14883	-1567.402	-1571.884	4.482866	1
14884	-1566.021	-1568.944	2.923305	1
14885	-1566.746	-1568.747	2.000671	1
14886	-1565.769	-1568.722	2.953767	1
14887	-1567.583	-1567.906	0.3227751	1
14888	-1567.61	-1568.458	0.847415	1
14889	-1564.041	-1568.204	4.163198	2
14890	-1566.37	-1568.607	2.237156	1
14891	-1567.374	-1570.022	2.647706	1
14892	-1566.781	-1569.061	2.279647	1
14893	-1567.116	-1569.201	2.085214	1
14894	-1567.755	-1570.349	2.593312	1
14895	-1567.802	-1568.294	0.4916961	1
14896	-1569.725	-1570.811	1.085837	1
14897	-1566.757	-1569.226	2.468949	3
14898	-1570.487	-1569.68	-0.8075531	1
14899	-1569.883	-1569.798	-0.08527715	1
14900	-1570.121	-1569.227	-0.8945139	1
14901	-1570.313	-1569.342	-0.9708561	1
14902	-1570.156	-1572.018	1.861651	2
14903	-1575.218	-1572.938	-2.279536	1
14904	-1572.115	-1570.167	-1.948204	1
14905	-1569.785	-1569.951	0.1663187	1
14906	-1572.825	-1572.366	-0.459829	1
14907	-1571.588	-1571.693	0.1057652	1
14908	-1568.376	-1571.962	3.586817	2
14909	-1571.2	-1573.079	1.879004	1
14910	-1572.886	-1572.813	-0.07336416	2
14911	-1572.974	-1571.077	-1.897399	1
14912	-1574.45	-1572.346	-2.104579	1
14913	-1574.983	-1571.676	-3.307724	1
14914	-1573.356	-1570.609	-2.747107	1
14915	-1574.121	-1570.999	-3.122043	1
14916	-1573.56	-1570.563	-2.996827	1
14917	-1571.936	-1568.429	-3.507149	1
14918	-1570.597	-1568.625	-1.97243	1
14919	-1572.333	-1570.004	-2.329463	1
14920	-1570.995	-1568.85	-2.144788	1
14921	-1573.544	-1570.95	-2.593959	1
14922	-1571.277	-1569.1	-2.17679	1
14923	-1575.317	-1571.808	-3.508852	1
14924	-1573.946	-1570.581	-3.365464	2
14925	-1573.201	-1568.842	-4.358303	1
14926	-1575.292	-1570.597	-4.694851	1
14927	-1573.79	-1569.24	-4.549239	1
14928	-1575.694	-1569.59	-6.103964	1
14929	-1576.396	-1573.471	-2.924668	0
14930	-1576.396	-1573.471	-2.924668	0
14931	-1577.577	-1574.756	-2.821513	0
14932	-1575.738	-1572.526	-3.21139	0
14933	-1574.759	-1571.863	-2.896592	0
14934	-1575.706	-1572.793	-2.913578	0
14935	-1573.774	-1571.095	-2.679375	0
14936	-1573.774	-1571.095	-2.679375	0
14937	-1573.774	-1571.095	-2.679375	0
14938	-1573.774	-1571.095	-2.679375	0
14939	-1573.774	-1571.095	-2.679375	0
14940	-1573.774	-1571.095	-2.679375	0
14941	-1573.774	-1571.095	-2.679375	0
14942	-1573.774	-1571.095	-2.679375	0
14943	-1572.731	-1572.876	0.1443727	1
14944	-1574.978	-1576.037	1.059166	1
14945	-1571.86	-1572.972	1.112417	1
14946	-1571.481	-1568.783	-2.697292	2
14947	-1573.126	-1569.431	-3.695447	1
14948	-1572.438	-1569.429	-3.009059	1
14949	-1571.922	-1569.537	-2.385285	1
14950	-1572.115	-1569.597	-2.518172	1
14951	-1574.233	-1570.685	-3.548054	1
14952	-1572.082	-1568.604	-3.478032	1
14953	-1576.855	-1572.33	-4.524842	1
14954	-1578.667	-1572.92	-5.747358	1
14955	-1574.864	-1568.43	-6.434283	1
14956	-1574.755	-1568.832	-5.923659	2
14957	-1574.543	-1568.341	-6.201961	1
14958	-1574.892	-1568.428	-6.463194	1
14959	-1574.374	-1571.613	-2.761335	0
14960	-1574.374	-1571.613	-2.761335	0
14961	-1574.374	-1571.613	-2.761335	0
14962	-1572.756	-1567.462	-5.293903	1
14963	-1574.03	-1567.803	-6.22684	1
14964	-1574.124	-1567.409	-6.714609	1
14965	-1575.517	-1572.74	-2.776847	0
14966	-1573.469	-1570.448	-3.021009	0
14967	-1575.661	-1572.486	-3.17497	0
14968	-1575.661	-1572.486	-3.17497	0
14969	-1576.446	-1571.494	-4.95145	1
14970	-1573.098	-1568.988	-4.110222	1
14971	-1571.9	-1570.361	-1.538563	1
14972	-1572.713	-1571.112	-1.601393	1
14973	-1573.935	-1571.117	-2.818034	1
14974	-1572.336	-1569.749	-2.587356	1
14975	-1571.272	-1569.377	-1.894616	1
14976	-1571.011	-1569.895	-1.116481	1
14977	-1571.385	-1568.955	-2.430529	1
14978	-1575.477	-1569.513	-5.96446	2
14979	-1573.065	-1568.589	-4.475402	1
14980	-1572.105	-1568.238	-3.866234	1
14981	-1573.768	-1569.61	-4.158462	1
14982	-1573.121	-1568.129	-4.991578	1
14983	-1574.686	-1569.551	-5.135207	1
14984	-1574.963	-1570.516	-4.446335	2
14985	-1575.604	-1570.353	-5.25116	1
14986	-1574.813	-1572.224	-2.588861	0
14987	-1574.411	-1571.955	-2.456039	0
14988	-1574.411	-1571.955	-2.456039	0
14989	-1574.411	-1571.955	-2.456039	0
14990	-1574.411	-1571.955	-2.456039	0
14991	-1575.275	-1572.308	-2.967579	0
14992	-1575.202	-1569.058	-6.14445	1
14993	-1575.511	-1569.407	-6.103568	1
14994	-1573.733	-1568.943	-4.790092	1
14995	-1574.565	-1569.11	-5.455085	1
14996	-1573.549	-1569.024	-4.525374	1
14997	-1576.98	-1571.889	-5.090981	1
14998	-1571.525	-1568.906	-2.618754	2
14999	-1572.163	-1567.996	-4.166636	1
15000	-1573.411	-1569.019	-4.392722	1
15001	-1571.654	-1569.011	-2.642439	1
15002	-1572.068	-1568.252	-3.815883	1
15003	-1574.815	-1570.567	-4.247984	1
15004	-1569.968	-1569.579	-0.3895347	2
15005	-1573.175	-1569.047	-4.127975	1
15006	-1575.065	-1570.497	-4.567578	1
15007	-1574.155	-1570.244	-3.910323	1
15008	-1573.202	-1568.185	-5.017314	1
15009	-1572.817	-1567.797	-5.019803	1
15010	-1573.313	-1569.543	-3.7697	1
15011	-1573.787	-1570.915	-2.871662	1
15012	-1573.882	-1570.716	-3.166477	1
15013	-1571.827	-1569.898	-1.929294	1
15014	-1578.21	-1574.085	-4.12507	1
15015	-1573.282	-1568.556	-4.725537	1
15016	-1574.666	-1568.945	-5.720976	1
15017	-1574.69	-1572.107	-2.582547	0
15018	-1578.005	-1570.251	-7.754073	2
15019	-1573.243	-1568.068	-5.175676	1
15020	-1573.543	-1570.825	-2.718063	0
15021	-1573.543	-1570.825	-2.718063	0
15022	-1573.543	-1570.825	-2.718063	0
15023	-1573.543	-1570.825	-2.718063	0
15024	-1573.543	-1570.825	-2.718063	0
15025	-1573.543	-1570.825	-2.718063	0
15026	-1573.543	-1570.825	-2.718063	0
15027	-1569.48	-1569.318	-0.1616978	1
15028	-1566.181	-1565.793	-0.3871933	1
15029	-1565.473	-1567.358	1.885651	1
15030	-1564.301	-1566.883	2.581654	1
15031	-1563.761	-1565.099	1.338134	1
15032	-1565.231	-1566.014	0.7823711	1
15033	-1571.782	-1571.534	-0.2481327	1
15034	-1565.92	-1566.781	0.8615558	1
15035	-1564.001	-1566.276	2.27468	1
15036	-1561.487	-1566.504	5.017117	1
15037	-1563.793	-1568.915	5.122198	1
15038	-1560.264	-1565.791	5.527372	2
15039	-1559.032	-1564.468	5.436133	2
15040	-1564.383	-1567.414	3.031105	1
15041	-1568.047	-1569.662	1.614848	1
15042	-1563.765	-1566.753	2.988028	2
15043	-1564.661	-1568.168	3.507223	2
15044	-1562.371	-1569.423	7.051215	3
15045	-1567.501	-1568.518	1.017151	1
15046	-1569.116	-1570.432	1.316284	1
15047	-1561.945	-1568.383	6.438781	2
15048	-1565.422	-1567.595	2.173359	1
15049	-1567.639	-1569.24	1.600848	1
15050	-1568.495	-1567.977	-0.5176025	1
15051	-1565.835	-1568.483	2.648474	1
15052	-1567.366	-1569.601	2.234824	1
15053	-1568.166	-1568.959	0.7933567	1
15054	-1567.249	-1566.998	-0.2517764	2
15055	-1566.082	-1566.312	0.2305696	2
15056	-1570.304	-1567.516	-2.78821	1
15057	-1570.76	-1569.133	-1.626849	1
15058	-1570.517	-1567.365	-3.151784	1
15059	-1569.074	-1567.25	-1.824193	1
15060	-1569.398	-1567.749	-1.648711	1
15061	-1567.467	-1567.914	0.4464994	1
15062	-1568.256	-1569.383	1.127737	1
15063	-1567.886	-1569.69	1.803365	1
15064	-1567.475	-1568.086	0.6112075	1
15065	-1569.899	-1569.062	-0.8372471	1
15066	-1569.404	-1569.222	-0.18188	1
15067	-1566.646	-1567.911	1.264224	1
15068	-1565.496	-1567.896	2.400082	1
15069	-1564.709	-1568.019	3.309108	1
15070	-1565.469	-1567.613	2.143604	1
15071	-1569.189	-1571.472	2.283442	1
15072	-1565.645	-1568.215	2.569898	1
15073	-1568.733	-1569.733	1.000446	1
15074	-1569.571	-1569.402	-0.169184	1
15075	-1566.198	-1567.248	1.049434	1
15076	-1566.76	-1568.938	2.178168	1
15077	-1564.382	-1567.278	2.895739	2
15078	-1565.505	-1569.973	4.468447	1
15079	-1564.061	-1568.53	4.469099	1
15080	-1567.68	-1571.549	3.869276	1
15081	-1565.106	-1569.553	4.446265	1
15082	-1566.531	-1569.823	3.291211	1
15083	-1564.803	-1568.859	4.055791	1
15084	-1565.892	-1568.538	2.646323	1
15085	-1566.096	-1567.697	1.601157	1
15086	-1566.596	-1567.816	1.219972	1
15087	-1568.329	-1569.854	1.525426	1
15088	-1566.693	-1567.209	0.5165015	2
15089	-1567.782	-1567.684	-0.09790724	1
15090	-1568.767	-1568.862	0.0949764	1
15091	-1567.564	-1568.049	0.4856298	1
15092	-1570.389	-1570.534	0.1454354	1
15093	-1566.699	-1568.605	1.905612	1
15094	-1566.897	-1569.674	2.777347	1
15095	-1567.007	-1569.256	2.249431	1
15096	-1566.728	-1568.284	1.555821	1
15097	-1567.863	-1567.93	0.06715214	1
15098	-1568.803	-1568.304	-0.4988974	1
15099	-1563.752	-1566.977	3.225161	3
15100	-1562.338	-1565.887	3.549199	2
15101	-1569.054	-1568.647	-0.4069693	1
15102	-1568.79	-1568.752	-0.03884462	1
15103	-1567.681	-1568.127	0.4454186	1
15104	-1570.059	-1568.946	-1.112731	1
15105	-1567.955	-1566.994	-0.9614647	1
15106	-1573.126	-1571.355	-1.771067	1
15107	-1570.158	-1566.377	-3.780653	2
15108	-1569.768	-1568.114	-1.653826	1
15109	-1572.532	-1570.207	-2.324775	1
15110	-1571.228	-1567.361	-3.866841	1
15111	-1570.463	-1567.081	-3.382561	1
15112	-1571.871	-1567.631	-4.239938	2
15113	-1571.183	-1567.16	-4.022871	1
15114	-1569.627	-1565.083	-4.543491	1
15115	-1569.402	-1565.665	-3.737575	1
15116	-1569.126	-1566.284	-2.841868	1
15117	-1568.925	-1568.504	-0.4201982	1
15118	-1567.201	-1568.141	0.9400332	1
15119	-1567.629	-1570.047	2.417752	1
15120	-1567.78	-1568.803	1.02343	1
15121	-1568.852	-1571.545	2.692924	1
15122	-1566.824	-1568.294	1.469621	1
15123	-1565.679	-1567.031	1.351922	1
15124	-1566.576	-1568.353	1.777559	1
15125	-1569.554	-1570.2	0.6461859	1
15126	-1566.848	-1566.875	0.02746488	1
15127	-1569.199	-1567.544	-1.654432	1
15128	-1568.319	-1567.499	-0.8195502	1
15129	-1569.118	-1568.947	-0.1710266	1
15130	-1569.538	-1568.117	-1.420861	1
15131	-1568.23	-1567.986	-0.2442226	1
15132	-1568.268	-1567.866	-0.4022871	1
15133	-1568.591	-1568.707	0.1158615	1
15134	-1566.059	-1566.858	0.79891	1
15135	-1565.945	-1567.916	1.970993	1
15136	-1565.797	-1567.524	1.726889	1
15137	-1567.96	-1568.822	0.8618782	1
15138	-1565.722	-1568.229	2.506435	1
15139	-1565.713	-1567.942	2.22906	1
15140	-1562.098	-1569.001	6.902455	2
15141	-1565.881	-1568.241	2.36039	1
15142	-1567.598	-1568.727	1.12941	1
15143	-1566.763	-1567.98	1.217504	1
15144	-1568.855	-1568.968	0.1129091	1
15145	-1570.827	-1572.164	1.337145	1
15146	-1568.215	-1567.805	-0.410393	1
15147	-1568.233	-1570.243	2.00977	1
15148	-1566.767	-1567.839	1.071584	1
15149	-1568.804	-1567.505	-1.298813	1
15150	-1568.846	-1567.91	-0.9366021	1
15151	-1570.473	-1568.302	-2.17147	1
15152	-1569.469	-1567.235	-2.234728	2
15153	-1569.54	-1566.496	-3.044216	1
15154	-1570.562	-1567.328	-3.233708	1
15155	-1574.535	-1571.405	-3.130077	1
15156	-1569.34	-1566.657	-2.683013	2
15157	-1571.709	-1566.297	-5.411464	1
15158	-1571.97	-1568.133	-3.837774	1
15159	-1571.915	-1567.26	-4.655194	1
15160	-1574.689	-1568.511	-6.178112	1
15161	-1572.425	-1566.916	-5.508888	1
15162	-1573.968	-1566.924	-7.043935	2
15163	-1573.423	-1567.591	-5.832047	1
15164	-1573.144	-1566.73	-6.413741	1
15165	-1573.525	-1567.232	-6.293251	1
15166	-1573.857	-1568.386	-5.470486	1
15167	-1572.339	-1567.543	-4.79589	2
15168	-1572.084	-1566.341	-5.742515	1
15169	-1572.35	-1566.596	-5.754537	1
15170	-1574.469	-1569.38	-5.088866	2
15171	-1570.9	-1566.594	-4.305704	1
15172	-1568.651	-1566.63	-2.020821	1
15173	-1563.493	-1566.054	2.561326	2
15174	-1571.126	-1569.733	-1.392888	1
15175	-1569.608	-1568.505	-1.103115	1
15176	-1571.87	-1568.6	-3.269272	1
15177	-1569.867	-1568.354	-1.513082	1
15178	-1568.122	-1568.697	0.5749593	2
15179	-1569.018	-1567.778	-1.240326	1
15180	-1568.673	-1567.382	-1.291354	1
15181	-1571.029	-1569.249	-1.78027	1
15182	-1568.513	-1566.693	-1.819971	1
15183	-1569.989	-1566.636	-3.352895	1
15184	-1569.992	-1568.475	-1.5168	1
15185	-1569.783	-1567.876	-1.906705	1
15186	-1566.582	-1567.72	1.138436	1
15187	-1569.758	-1570.77	1.0121	1
15188	-1572.218	-1571.574	-0.643658	1
15189	-1569.525	-1569.084	-0.4406915	2
15190	-1567.494	-1566.688	-0.8063422	1
15191	-1569.558	-1567.175	-2.382793	1
15192	-1569.184	-1566.257	-2.92724	1
15193	-1571.19	-1567.775	-3.415549	1
15194	-1570.607	-1566.429	-4.177865	1
15195	-1570.716	-1565.459	-5.256646	1
15196	-1573.464	-1567.704	-5.760119	1
15197	-1575.18	-1569.179	-6.000919	1
15198	-1575.556	-1570.705	-4.851005	1
15199	-1575.631	-1573.121	-2.510076	0
15200	-1575.631	-1573.121	-2.510076	0
15201	-1572.537	-1569.842	-2.695307	1
15202	-1568.746	-1571.45	2.704027	2
15203	-1570.039	-1570.947	0.9085187	1
15204	-1572.633	-1571.755	-0.8772925	2
15205	-1572.403	-1570.694	-1.709424	1
15206	-1573.448	-1569.931	-3.516731	1
15207	-1573.501	-1570.765	-2.736426	1
15208	-1572.944	-1568.848	-4.096625	1
15209	-1573.253	-1569.01	-4.242775	1
15210	-1573.881	-1569.787	-4.094887	1
15211	-1574.177	-1569.16	-5.016979	1
15212	-1573.613	-1568.111	-5.502148	1
15213	-1565.162	-1565.172	0.0096809	2
15214	-1564.364	-1564.889	0.5244725	1
15215	-1566.323	-1566.59	0.2670601	1
15216	-1570.094	-1569.67	-0.4244567	1
15217	-1567.307	-1567.627	0.3201181	1
15218	-1571.021	-1571.526	0.5049556	1
15219	-1567.944	-1568.552	0.6075764	1
15220	-1567.148	-1566.371	-0.7771337	1
15221	-1567.05	-1566.904	-0.1464331	1
15222	-1566.422	-1566.818	0.3955846	1
15223	-1567.598	-1567.58	-0.01750082	1
15224	-1564.588	-1568.01	3.422214	2
15225	-1568.278	-1566.539	-1.739044	1
15226	-1569.756	-1568.522	-1.234592	1
15227	-1573.368	-1572.283	-1.085074	1
15228	-1571.146	-1568.144	-3.002549	2
15229	-1568.433	-1568.098	-0.3349757	1
15230	-1568.512	-1568.223	-0.2887111	1
15231	-1567.621	-1567.335	-0.2857389	1
15232	-1568.998	-1567.942	-1.055741	1
15233	-1566.445	-1569.771	3.326329	2
15234	-1569.888	-1568.637	-1.250764	1
15235	-1566.424	-1567.412	0.9875395	1
15236	-1570.611	-1570.814	0.2037975	1
15237	-1563.053	-1564.748	1.695237	1
15238	-1567.3	-1567.58	0.2799687	1
15239	-1569.323	-1569.204	-0.1191909	1
15240	-1566.033	-1566.566	0.5332656	1
15241	-1568.196	-1566.772	-1.423689	1
15242	-1567.074	-1565.842	-1.232478	1
15243	-1568.106	-1567.477	-0.6293901	1
15244	-1570.367	-1568.509	-1.857432	1
15245	-1566.309	-1565.077	-1.232015	1
15246	-1567.297	-1565.402	-1.895331	1
