Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	extinction[41]	extinction[42]	extinction[43]	extinction[44]	extinction[45]	extinction[46]	extinction[47]	extinction[48]	extinction[49]	extinction[50]	extinction[51]
34850	-1216.2	-1568.99	352.788	0.121942	0.126992	0.128055	0.129532	0.130795	0.133153	0.135978	0.138929	0.138556	0.143397	0.140721	0.144731	0.143364	0.142029	0.145726	0.144225	0.147564	0.144679	0.142178	0.14095	0.141747	0.140854	0.141874	0.142594	0.146184	0.141625	0.144977	0.138519	0.139183	0.142834	0.142448	0.139463	0.140364	0.145123	0.140964	0.13686	0.136806	0.135934	0.133667	0.130876	0.132452	0.133143	0.134429	0.135044	0.132377	0.126779	0.126849	0.127494	0.120868	0.125585	0.12671
34860	-1240.33	-1568.09	327.753	0.0783048	0.0783934	0.0793298	0.0807032	0.0802239	0.0800275	0.0841501	0.0818946	0.0844034	0.0894347	0.0964572	0.0917022	0.093092	0.0914196	0.0936409	0.0964593	0.0907199	0.0894947	0.0857503	0.0889675	0.0877636	0.0862999	0.0897931	0.0969638	0.0974811	0.0928597	0.0900197	0.0875566	0.0836133	0.086238	0.0817671	0.0879558	0.0897867	0.0856513	0.0854937	0.0866468	0.0862021	0.0776114	0.0736885	0.0724324	0.072954	0.074264	0.0781032	0.0766897	0.0767357	0.0751394	0.074298	0.0736663	0.0738335	0.0742987	0.075821
34870	-1216.11	-1569.35	353.244	0.0595043	0.0591457	0.0598213	0.0599527	0.0615845	0.0623935	0.0654744	0.0668222	0.0646284	0.0659242	0.0660839	0.0669503	0.0680652	0.0659419	0.067621	0.0708276	0.073958	0.0706311	0.0678594	0.0653523	0.0676017	0.0673004	0.0661742	0.07094	0.070831	0.0696961	0.0667678	0.0603094	0.0598929	0.0629492	0.0652029	0.0694848	0.06988	0.0693459	0.0638491	0.0632371	0.0617621	0.0586153	0.0584256	0.0564936	0.0557503	0.0575052	0.0606071	0.0603743	0.0610457	0.061423	0.0604375	0.0583634	0.0566166	0.0534476	0.0517651
34880	-1144.9	-1567.79	422.89	0.101565	0.100067	0.102967	0.105671	0.105558	0.106403	0.106439	0.108007	0.107462	0.108044	0.105147	0.103959	0.104963	0.104371	0.103638	0.104337	0.10607	0.109003	0.110672	0.10927	0.107687	0.106429	0.106129	0.106577	0.108442	0.106188	0.104294	0.104295	0.104352	0.104279	0.105248	0.104537	0.10557	0.105476	0.103315	0.102656	0.102605	0.102086	0.0992559	0.100823	0.101199	0.0985313	0.0981428	0.0982633	0.0995383	0.101241	0.101536	0.0994277	0.100024	0.0994699	0.0962879
34890	-1157	-1568.1	411.099	0.111456	0.11153	0.110288	0.11117	0.115583	0.115744	0.117806	0.120096	0.124753	0.123918	0.120815	0.119187	0.120087	0.120907	0.120432	0.121486	0.125351	0.12632	0.123708	0.12298	0.121075	0.119152	0.119012	0.116066	0.117018	0.119014	0.117771	0.115842	0.113606	0.116494	0.115248	0.117076	0.116784	0.114067	0.116709	0.11408	0.115389	0.116663	0.117985	0.114604	0.112358	0.110139	0.113135	0.109887	0.112672	0.112305	0.109634	0.112909	0.111581	0.112262	0.110401
34900	-1166.08	-1567.31	401.227	0.0910424	0.090041	0.089598	0.0896046	0.0916907	0.0918654	0.0956046	0.099276	0.102961	0.106391	0.10657	0.107106	0.104068	0.103397	0.10337	0.102878	0.103344	0.106254	0.106538	0.106444	0.104099	0.099689	0.098698	0.0974952	0.095983	0.0971465	0.0994506	0.0944647	0.0964675	0.0946307	0.0937083	0.0958673	0.0945756	0.0941289	0.0926609	0.0923737	0.0938549	0.0944176	0.0949603	0.0946679	0.0937062	0.0905173	0.0885447	0.0894664	0.0919392	0.0900379	0.0901218	0.0894828	0.0905363	0.0927207	0.0885075
34910	-1131.7	-1570.02	438.321	0.036168	0.0361145	0.0371832	0.0373563	0.0375174	0.0379503	0.0385449	0.0391261	0.0392819	0.0400953	0.0397126	0.0396511	0.0396629	0.0395646	0.0396293	0.0401708	0.0408911	0.0410583	0.0410468	0.0406826	0.0399966	0.0397191	0.0391283	0.0392872	0.0385631	0.0378391	0.037755	0.0378132	0.0384958	0.0390221	0.0382462	0.0381239	0.0380746	0.0371267	0.0372607	0.0367185	0.0362046	0.0358516	0.0359906	0.0362582	0.0361947	0.0361775	0.0362004	0.0362822	0.0364139	0.0361959	0.0362702	0.0371395	0.0362526	0.0363235	0.0373699
34920	-1078.72	-1568.66	489.938	0.131972	0.132477	0.132535	0.13374	0.133557	0.133374	0.133328	0.133716	0.134197	0.136022	0.134516	0.133373	0.133842	0.134508	0.136507	0.136453	0.136675	0.136721	0.135883	0.136229	0.136252	0.13538	0.134372	0.13425	0.132948	0.131917	0.132276	0.13132	0.131475	0.132454	0.131929	0.13139	0.132457	0.133625	0.132073	0.13119	0.130887	0.131057	0.131628	0.13084	0.131304	0.1317	0.13234	0.132125	0.132109	0.132135	0.134479	0.133978	0.133512	0.133292	0.132848
34930	-1158.89	-1568.15	409.262	0.0783583	0.0813337	0.0808938	0.079254	0.0785279	0.0794909	0.0804523	0.0809335	0.0777806	0.0828309	0.0807061	0.0825353	0.0805605	0.0851603	0.0875557	0.0883692	0.0872624	0.0881669	0.0895418	0.0876033	0.0859831	0.0871812	0.0820215	0.0785445	0.0752049	0.0705696	0.0690031	0.0675697	0.0677766	0.0681362	0.0673216	0.0710782	0.07168	0.0702971	0.0698173	0.0694777	0.0720862	0.0718131	0.0722076	0.0712582	0.0703024	0.0697576	0.0682549	0.0678446	0.0679241	0.0681449	0.0726202	0.0737021	0.0770839	0.0809119	0.0833468
34940	-1166.33	-1568.06	401.731	0.134646	0.12878	0.117747	0.119315	0.124364	0.12285	0.125146	0.12897	0.132635	0.13684	0.130999	0.121978	0.126508	0.127458	0.12967	0.137957	0.131065	0.130284	0.13244	0.136152	0.131422	0.124434	0.120159	0.120932	0.114508	0.117017	0.111804	0.111215	0.104201	0.110765	0.105005	0.0997252	0.105283	0.105662	0.106927	0.109477	0.105513	0.110186	0.11004	0.11267	0.112914	0.115605	0.106171	0.105759	0.113041	0.110902	0.112463	0.119332	0.117441	0.115849	0.119205
34950	-1206.55	-1567.29	360.74	0.129771	0.119487	0.123206	0.120901	0.114745	0.120557	0.131537	0.137753	0.152412	0.147719	0.139233	0.132252	0.126245	0.131411	0.134521	0.128019	0.137117	0.128651	0.135082	0.135447	0.126713	0.121016	0.116442	0.119878	0.118663	0.0993837	0.0975867	0.0970258	0.0889891	0.0885439	0.0834699	0.076678	0.0721422	0.0679865	0.0740126	0.0818173	0.0953637	0.100202	0.0870448	0.0996343	0.0959148	0.0984372	0.100251	0.11456	0.10204	0.101211	0.101733	0.0955887	0.0939712	0.111802	0.114142
34960	-1065.91	-1568.44	502.53	0.0694553	0.0692473	0.0688741	0.0689539	0.0689761	0.0690231	0.0689411	0.0696064	0.0693151	0.0692988	0.0696363	0.0694809	0.0694843	0.0691967	0.0694078	0.0696995	0.0695468	0.0696007	0.0690955	0.0688676	0.0687582	0.0683911	0.0686428	0.0690543	0.0684958	0.0679474	0.0676117	0.0669461	0.0659931	0.0656512	0.0650751	0.0650654	0.0645456	0.0642766	0.0646709	0.0654765	0.0662465	0.0664069	0.0670404	0.0673817	0.0674104	0.067111	0.0675704	0.0673804	0.0672255	0.0670689	0.0669002	0.0664238	0.0658471	0.065801	0.0660639
34970	-1115.25	-1567.75	452.498	0.0882619	0.0892997	0.0880559	0.0893185	0.0888134	0.0899442	0.0898187	0.0894157	0.0892922	0.0908331	0.0899859	0.0919951	0.0922213	0.0914071	0.0913186	0.0897486	0.0901746	0.0891159	0.0884529	0.0882467	0.0881252	0.0873924	0.0866605	0.0862703	0.0852504	0.0843466	0.0831169	0.0822186	0.0811274	0.0802824	0.0795445	0.0783644	0.0790228	0.0779802	0.078306	0.0806701	0.0819681	0.0823548	0.0823328	0.0838876	0.0850267	0.0862124	0.0852809	0.0852205	0.0843008	0.083636	0.083019	0.0827378	0.0827524	0.0826542	0.0824099
34980	-1192.41	-1567.82	375.416	0.131654	0.137734	0.144135	0.141168	0.147866	0.132348	0.132114	0.13552	0.143783	0.152066	0.151808	0.15586	0.16225	0.152355	0.149319	0.14211	0.142962	0.136616	0.135662	0.128457	0.128404	0.121067	0.122865	0.123344	0.117386	0.116164	0.115484	0.112913	0.102388	0.0976768	0.096271	0.0969611	0.094758	0.0964622	0.0969725	0.0937065	0.0934255	0.105094	0.104484	0.106	0.122007	0.120916	0.125309	0.121585	0.119708	0.114393	0.104881	0.106911	0.114102	0.108417	0.107292
34990	-1147.93	-1568.72	420.791	0.0628799	0.0638902	0.0635398	0.0617101	0.0613737	0.0623937	0.0626273	0.0635154	0.0639703	0.064007	0.0659348	0.065725	0.0659618	0.0664307	0.0662428	0.0662418	0.0652904	0.0655987	0.0636455	0.0646693	0.0621918	0.0604871	0.0595949	0.0579854	0.056637	0.0577075	0.0571921	0.0559269	0.0566943	0.0592451	0.0587026	0.0565124	0.0550771	0.0547647	0.0535102	0.0555338	0.0556389	0.0546324	0.0553145	0.0559927	0.0549401	0.0572171	0.0580755	0.0576516	0.0577964	0.0575817	0.0561854	0.0562006	0.0568311	0.0559818	0.0575263
35000	-1140.9	-1567.58	426.68	0.0918489	0.0944474	0.0941289	0.0939632	0.0949641	0.0952176	0.0952259	0.0972373	0.0974509	0.0981849	0.0988415	0.101458	0.102648	0.102661	0.101699	0.101529	0.102895	0.102338	0.103801	0.100805	0.0979532	0.0988956	0.0961015	0.0952888	0.0946089	0.0959043	0.0934272	0.0937788	0.094523	0.0937872	0.0923373	0.091094	0.0897878	0.088096	0.0871164	0.0872414	0.0858692	0.0859005	0.0863476	0.0867239	0.0877692	0.0896338	0.0922682	0.0925388	0.0928361	0.0903989	0.0923353	0.0904099	0.088591	0.0868872	0.0882372
35010	-1172.98	-1569.59	396.606	0.115603	0.112785	0.113885	0.111039	0.113213	0.127188	0.127943	0.127865	0.129338	0.130096	0.131847	0.133913	0.138651	0.139193	0.134603	0.132124	0.137133	0.137407	0.132601	0.137533	0.13524	0.133948	0.140137	0.128658	0.122314	0.119107	0.114435	0.114211	0.11837	0.115861	0.113499	0.112738	0.108133	0.105815	0.101965	0.106435	0.105102	0.105479	0.105331	0.107171	0.105086	0.10918	0.113618	0.113679	0.111815	0.112394	0.109411	0.112329	0.108915	0.105903	0.104607
35020	-1085.06	-1567.81	482.753	0.0839147	0.083412	0.0833462	0.0840716	0.0841303	0.0847276	0.0850354	0.0853522	0.0856648	0.0861034	0.086369	0.0860733	0.0866401	0.0868605	0.08718	0.0870854	0.0869473	0.0871826	0.0873824	0.0876434	0.0873261	0.0871476	0.086216	0.0861771	0.0857074	0.0855961	0.0849692	0.0836169	0.0827291	0.0823471	0.0830104	0.0826207	0.0825462	0.0824303	0.0824612	0.082428	0.0818975	0.0819122	0.0816456	0.0817366	0.0817361	0.0827647	0.0832065	0.0837568	0.0842629	0.0838857	0.0834108	0.0828425	0.0831952	0.083169	0.0829183
35030	-1114.63	-1568.25	453.619	0.0673504	0.0662375	0.0663394	0.0660605	0.0659112	0.0663629	0.0667538	0.0670764	0.0676574	0.0682632	0.0689777	0.0691189	0.0701535	0.0712723	0.0715635	0.0708686	0.070407	0.0703988	0.0718028	0.0713311	0.0713701	0.0707821	0.0701596	0.0686071	0.0695266	0.0688655	0.0675769	0.0664204	0.0656489	0.0642873	0.0637544	0.0632295	0.0627967	0.0635802	0.0642153	0.063936	0.0634241	0.0641604	0.0646798	0.0642754	0.064507	0.0648766	0.065037	0.0647803	0.0650695	0.065316	0.0644632	0.0645127	0.0637527	0.0643544	0.0640733
35040	-1068.83	-1569.72	500.895	0.0832672	0.0835996	0.0835502	0.083503	0.0831672	0.0838468	0.0838606	0.0843335	0.0847865	0.085234	0.085319	0.0856627	0.0859742	0.0862668	0.0864625	0.0866293	0.0863886	0.0872175	0.0873885	0.0874603	0.0869226	0.0865194	0.0867743	0.086363	0.0860467	0.0851327	0.0846097	0.0833968	0.0828689	0.0819175	0.0816265	0.0812401	0.0810014	0.0807039	0.080718	0.0808923	0.0813195	0.0816687	0.0820333	0.0824614	0.082712	0.0827292	0.0824944	0.082536	0.0824135	0.0828538	0.0824485	0.0823978	0.0825342	0.081753	0.0814151
35050	-1118.37	-1568.08	449.716	0.0790538	0.0786603	0.0763942	0.0776786	0.0774822	0.0789626	0.0788675	0.0790027	0.0799188	0.0793702	0.08123	0.0816387	0.0797628	0.0800267	0.0819858	0.0826028	0.0843911	0.0840557	0.0855725	0.0850225	0.0831772	0.0846186	0.084038	0.0821249	0.0806135	0.078286	0.0786624	0.0777474	0.0739398	0.0715988	0.0712545	0.0715482	0.070492	0.0695559	0.0704864	0.0698573	0.0713315	0.0711042	0.0713909	0.0724954	0.0727723	0.0740353	0.0729126	0.0730564	0.0728366	0.0721258	0.0727683	0.0727453	0.072273	0.0737632	0.0723168
35060	-1139.07	-1568.34	429.269	0.0845286	0.083861	0.0824206	0.0814013	0.0821955	0.0812385	0.0804517	0.0802649	0.0826968	0.0807107	0.0817959	0.0813438	0.0820908	0.084763	0.0853757	0.0856075	0.0855115	0.0896686	0.0890837	0.0872058	0.0858736	0.0878643	0.0849528	0.0846501	0.0844987	0.0840638	0.0833783	0.0814363	0.0803792	0.0794059	0.0773959	0.0734969	0.0702378	0.0689068	0.0676852	0.0664479	0.0674392	0.0711817	0.0721634	0.0750306	0.0759283	0.0746432	0.0750858	0.075108	0.0748707	0.076862	0.0780635	0.0779151	0.0774229	0.0804153	0.0853416
35070	-1123.75	-1568.12	444.367	0.0977914	0.0971807	0.0977348	0.095164	0.0958753	0.0953531	0.0958272	0.0946583	0.0962349	0.0960677	0.0953064	0.0976059	0.0993505	0.0990306	0.0982016	0.0996046	0.100724	0.0997894	0.100874	0.101219	0.10349	0.102987	0.102535	0.104997	0.102245	0.101476	0.0999544	0.0973162	0.0960992	0.0950116	0.0947389	0.09203	0.0893407	0.0888682	0.0885264	0.0878574	0.0882699	0.0907469	0.0893761	0.0901934	0.0924121	0.0925632	0.0921451	0.0933622	0.0917807	0.0933684	0.0942486	0.0931058	0.095129	0.0944927	0.0944259
35080	-1127.47	-1568.92	441.453	0.129416	0.131472	0.133804	0.131207	0.128825	0.126476	0.126365	0.123775	0.12648	0.126096	0.127957	0.127919	0.130234	0.130494	0.135012	0.134149	0.134346	0.13778	0.141108	0.143059	0.143052	0.139065	0.139229	0.140483	0.138022	0.139208	0.142538	0.141575	0.134819	0.130398	0.125443	0.11869	0.115638	0.114605	0.113697	0.111777	0.114119	0.11734	0.119174	0.120809	0.12313	0.122087	0.122894	0.122958	0.124998	0.12499	0.124474	0.125713	0.126393	0.125833	0.125854
35090	-1107.5	-1571.56	464.063	0.0313737	0.0312327	0.0306798	0.0307065	0.03056	0.0300142	0.030708	0.0306673	0.0305817	0.0303297	0.0300486	0.0303965	0.0304297	0.0306164	0.0307202	0.030472	0.030499	0.0309227	0.0307619	0.0316045	0.0324016	0.0320603	0.0319245	0.0317479	0.0320732	0.0320122	0.0318248	0.0311767	0.0310021	0.0305928	0.0299533	0.0289001	0.0288047	0.0281512	0.0281758	0.028453	0.0285854	0.0286236	0.0286042	0.0288474	0.0290928	0.0292771	0.0294591	0.0296175	0.0296934	0.0295588	0.0296805	0.0299668	0.0305315	0.0301059	0.0304305
35100	-1167.96	-1568.77	400.813	0.0659337	0.0634092	0.0615312	0.0580862	0.0595509	0.0595994	0.0576226	0.0541938	0.0600757	0.0620522	0.0581137	0.0616926	0.0614714	0.0622603	0.0615424	0.0677201	0.069893	0.0672764	0.0665422	0.0672137	0.0676246	0.0648087	0.0649401	0.0673328	0.0672451	0.0699994	0.0644292	0.0601628	0.0618628	0.0602938	0.0589771	0.05719	0.0559527	0.0554105	0.053974	0.0532707	0.0518552	0.0518772	0.0518683	0.0572204	0.0570918	0.0576014	0.0559863	0.0568259	0.0545936	0.0576028	0.0566667	0.0568436	0.0562318	0.0561137	0.0549574
35110	-1168.33	-1568.27	399.934	0.117862	0.119721	0.123943	0.122535	0.114839	0.111946	0.107155	0.104906	0.102719	0.110622	0.110388	0.121241	0.117158	0.118185	0.115602	0.120255	0.120667	0.113982	0.123044	0.118442	0.122	0.124262	0.128576	0.122127	0.120497	0.116752	0.115104	0.120652	0.113792	0.111648	0.113919	0.116528	0.111831	0.108758	0.106253	0.101252	0.105847	0.109341	0.107622	0.105173	0.108752	0.111457	0.11039	0.112807	0.113952	0.114341	0.114537	0.105804	0.10623	0.104075	0.105198
35120	-1194.41	-1568.28	373.869	0.0904803	0.0874713	0.0744661	0.0716086	0.0696767	0.0686801	0.0726823	0.078703	0.076697	0.0811878	0.0866116	0.0868045	0.0772856	0.0731995	0.0715214	0.0824534	0.0852283	0.0831865	0.0860005	0.0912362	0.100978	0.100605	0.0983264	0.0893673	0.0886854	0.0884806	0.0837105	0.0836866	0.0858957	0.0825767	0.0834461	0.0824701	0.0749558	0.0839702	0.0879986	0.0772856	0.0698551	0.0672329	0.0674293	0.0653633	0.0625004	0.0686581	0.0721941	0.080116	0.0765587	0.0698046	0.0703668	0.0717594	0.0783767	0.0741357	0.0706909
35130	-1212.18	-1568.44	356.261	0.106247	0.100705	0.105341	0.102787	0.113339	0.106844	0.0954036	0.102642	0.100889	0.108516	0.117731	0.103855	0.101513	0.0883609	0.0895495	0.0944455	0.108504	0.122557	0.120102	0.126723	0.129974	0.149741	0.152094	0.14815	0.145831	0.153585	0.131386	0.129864	0.123786	0.124793	0.114674	0.104731	0.102499	0.101852	0.104598	0.091284	0.0815849	0.0902764	0.0791122	0.0799592	0.0842029	0.0947892	0.0916724	0.0877021	0.083473	0.0858664	0.0905701	0.08208	0.0933305	0.0994848	0.112464
35140	-1140.18	-1571.43	431.247	0.0602474	0.0591308	0.0599575	0.0599409	0.0595066	0.0579888	0.0584336	0.0589121	0.0592609	0.0582575	0.0578903	0.0580214	0.0589304	0.0575541	0.0568725	0.0593292	0.0587236	0.0593753	0.0585906	0.059911	0.0607267	0.0622185	0.0632932	0.062843	0.0632697	0.0627063	0.0618076	0.0616232	0.060892	0.0603214	0.058484	0.0589873	0.0565462	0.0558015	0.0559635	0.0572646	0.0558355	0.0559622	0.0548039	0.053172	0.0526175	0.0548154	0.0545659	0.0539853	0.0546234	0.0540062	0.0570715	0.0581198	0.0601127	0.0581044	0.0581566
35150	-1174.66	-1573.33	398.667	0.00817061	0.00773249	0.0077563	0.0071227	0.00747904	0.00741282	0.00764051	0.00750076	0.00767996	0.00746825	0.00699331	0.00722703	0.00724026	0.00745125	0.00719382	0.00698966	0.00718636	0.00717883	0.00734231	0.00760555	0.00772471	0.0075367	0.00767855	0.00808748	0.00795716	0.00807444	0.00842515	0.00812029	0.00782219	0.00742578	0.00745595	0.00750242	0.00736935	0.00752962	0.00709088	0.00661259	0.00652182	0.00648657	0.00659033	0.00661574	0.00644791	0.00642552	0.00668808	0.00668779	0.00667623	0.00645911	0.00633999	0.00670618	0.00712531	0.0072664	0.00697094
35160	-1186.1	-1575.17	389.07	0.000189992	0.000196613	0.000195219	0.000188597	0.000192434	0.000192872	0.000188621	0.000176225	0.000176613	0.000171848	0.000174843	0.000179746	0.000182642	0.000184616	0.000175452	0.000178683	0.0001853	0.000191377	0.000175853	0.000180887	0.000183927	0.000190711	0.000196547	0.000211736	0.000207837	0.00019616	0.000196126	0.000190455	0.000188687	0.000195129	0.000183625	0.000191008	0.000190778	0.000184157	0.000165309	0.000163094	0.000161367	0.000169906	0.000167861	0.000168859	0.000164067	0.000172003	0.000169462	0.000173755	0.000168434	0.000162739	0.000158954	0.000163258	0.000173366	0.000175374	0.000172483
35170	-1121.19	-1574.16	452.97	0.000560636	0.000560261	0.000558731	0.00055729	0.000563736	0.000577188	0.00057643	0.000565208	0.000561152	0.000559301	0.000559401	0.000554453	0.000548222	0.000552582	0.00056236	0.000561785	0.000561637	0.000560453	0.000563758	0.000568544	0.000571109	0.000572546	0.000571604	0.000571156	0.00057713	0.000575634	0.00057775	0.000565034	0.0005642	0.000564418	0.000566584	0.000567812	0.000566016	0.000563019	0.000555213	0.000552806	0.000551939	0.000549653	0.000556558	0.000553934	0.000555803	0.000553819	0.000566343	0.000570533	0.0005712	0.00058187	0.000580858	0.000572851	0.000565642	0.000560327	0.000553642
35180	-1164.27	-1571.33	407.062	0.0282388	0.0285782	0.0285713	0.0273526	0.0274615	0.0279184	0.0276763	0.0276623	0.0279891	0.0279918	0.0260085	0.0255815	0.0267265	0.026125	0.0267465	0.0277795	0.0264525	0.0271286	0.0274805	0.0288418	0.0303832	0.0311616	0.031112	0.0299819	0.0302984	0.030016	0.030437	0.0296753	0.0288329	0.0287341	0.0283453	0.0282725	0.0284139	0.0282441	0.028399	0.0262809	0.0268902	0.0275285	0.0266175	0.026306	0.0272717	0.0277565	0.0276381	0.028862	0.0287201	0.0298563	0.0296193	0.0287602	0.0275457	0.0282087	0.0278597
35190	-1160.3	-1574.18	413.883	0.0192919	0.0194228	0.0197791	0.0204593	0.0205669	0.0201383	0.0193737	0.0189562	0.0189591	0.0193972	0.0194686	0.0197468	0.0196188	0.0194414	0.0198936	0.019671	0.0197951	0.0200662	0.0206367	0.0205923	0.0203129	0.0206969	0.020502	0.0211045	0.0202949	0.0203501	0.0205324	0.020628	0.0200961	0.0203534	0.0202114	0.0197738	0.0197841	0.0198875	0.0197673	0.0198573	0.0204508	0.0202514	0.0205459	0.0201481	0.0210359	0.0202739	0.0203243	0.0203881	0.020194	0.0201189	0.0198696	0.0199713	0.0199211	0.0195806	0.0198628
35200	-1213.25	-1574.71	361.46	0.000300795	0.000303713	0.000318421	0.000314559	0.000331553	0.000325942	0.000300187	0.000292506	0.000304203	0.000295947	0.000282828	0.000273399	0.000274847	0.00025895	0.000263686	0.000280528	0.000267605	0.000270803	0.000276789	0.000293628	0.000305124	0.00033669	0.000314085	0.000308871	0.00028125	0.000298449	0.000295765	0.000302183	0.0003112	0.00031411	0.000283774	0.000300338	0.000301692	0.000267029	0.000277744	0.000284754	0.000278725	0.000309446	0.000308576	0.000321445	0.000319298	0.000314616	0.000301974	0.000294405	0.000314223	0.000296471	0.000270378	0.000246613	0.000222767	0.000227341	0.000237387
35210	-1177.35	-1574.89	397.538	0.000105232	0.000101283	0.000100898	0.000100234	0.000104176	0.000101458	0.000102623	0.000101095	9.68497e-05	9.44882e-05	9.24086e-05	9.27794e-05	9.46896e-05	9.29714e-05	9.04186e-05	8.87347e-05	9.5076e-05	9.88434e-05	9.94577e-05	0.00010141	0.000105619	0.000105887	0.000105881	0.000102421	0.000103373	9.93783e-05	9.74362e-05	9.86957e-05	9.84753e-05	9.94652e-05	9.71412e-05	9.81316e-05	9.18603e-05	9.10329e-05	8.61554e-05	9.15064e-05	9.13079e-05	9.26259e-05	0.000101471	0.000106254	0.000107815	0.000103996	0.000102605	9.96772e-05	9.5235e-05	9.17586e-05	8.74519e-05	8.35562e-05	8.28041e-05	8.13056e-05	8.28012e-05
35220	-1103.06	-1574.61	471.55	0.00537019	0.00539306	0.00546395	0.00544348	0.0054198	0.00538896	0.00540608	0.005365	0.00536108	0.00539043	0.00534777	0.00532754	0.00537533	0.00539944	0.00538092	0.00532851	0.0053377	0.00535469	0.00535988	0.00538779	0.00536641	0.00537154	0.0053421	0.00534733	0.00534269	0.0053769	0.00534294	0.0053739	0.00539916	0.00535823	0.00538272	0.00537236	0.00534633	0.00529228	0.0052912	0.00530102	0.00530766	0.00531617	0.00537044	0.00540424	0.00541297	0.00542584	0.00535584	0.00536583	0.00532363	0.00530027	0.0053185	0.00530723	0.00528146	0.00524408	0.00524668
35230	-1112.86	-1568.45	455.588	0.0752891	0.0768019	0.0770875	0.0772084	0.0754204	0.0757982	0.0748111	0.0740625	0.0738694	0.0746299	0.0758851	0.0747101	0.075683	0.0759763	0.0759857	0.0750714	0.0752253	0.0756566	0.0746683	0.0741289	0.074915	0.0745168	0.0753158	0.0742633	0.0739993	0.0743801	0.0746817	0.0737407	0.0734983	0.0738473	0.0749018	0.0752511	0.0746474	0.0747744	0.0747181	0.0743174	0.0737811	0.0740802	0.074631	0.0755294	0.0750703	0.0759024	0.0753431	0.0753024	0.0748553	0.074765	0.0731327	0.0728002	0.0724488	0.0714589	0.0708206
35240	-1187.01	-1568.02	381.001	0.0943862	0.0987763	0.0989615	0.102265	0.099481	0.0904428	0.0896762	0.091043	0.0923189	0.0934265	0.0964444	0.0972917	0.10076	0.0993621	0.0992688	0.0927981	0.0944713	0.0941966	0.0955529	0.0957519	0.0977631	0.0962611	0.0926553	0.093318	0.0898316	0.0891396	0.0921055	0.0895385	0.0948138	0.0937778	0.0923479	0.0865845	0.0898017	0.0901296	0.0936516	0.0958985	0.0973605	0.094543	0.0952855	0.0985838	0.0982927	0.101885	0.0977404	0.101346	0.0927132	0.0881736	0.0859682	0.086345	0.0865836	0.0854575	0.0815173
35250	-1173.09	-1569.59	396.503	0.0586646	0.0594039	0.0586121	0.0581233	0.057893	0.0577618	0.0586019	0.0590015	0.0582	0.0571224	0.0564954	0.0553313	0.0558992	0.0571677	0.0595205	0.0593843	0.0574334	0.057427	0.0591415	0.0586124	0.0572951	0.0569475	0.0567256	0.0542671	0.0533085	0.0534493	0.0522626	0.0547426	0.0566504	0.0574523	0.0582223	0.055695	0.0536354	0.0530986	0.0523253	0.0551104	0.0566961	0.0599221	0.0592683	0.0566673	0.0581669	0.058409	0.0582424	0.0564308	0.0554721	0.0551477	0.0543317	0.0525856	0.0510883	0.0497776	0.0502502
35260	-1218.97	-1568.39	349.418	0.0652004	0.0652829	0.0671158	0.0732986	0.0704402	0.0682742	0.0717817	0.070567	0.0700883	0.063203	0.0644842	0.0683492	0.0635491	0.0713444	0.077689	0.0732117	0.081036	0.0778016	0.071845	0.0750014	0.0698252	0.0722132	0.0608931	0.0648384	0.0578058	0.0622768	0.0573965	0.0618364	0.0651602	0.0668756	0.062336	0.063664	0.0641159	0.0648187	0.0627584	0.0631697	0.0616245	0.0681338	0.0722623	0.0762317	0.0778495	0.0745386	0.0692485	0.0661504	0.0619425	0.0561988	0.0546834	0.0484533	0.0449188	0.0419102	0.0392612
35270	-1088.73	-1568.16	479.422	0.0871782	0.0859542	0.0858829	0.0866438	0.0861139	0.0866115	0.0863955	0.0870785	0.0865352	0.0847243	0.0848121	0.0852707	0.0852527	0.0855557	0.087063	0.0872538	0.086708	0.0871702	0.0864064	0.0862086	0.0863805	0.0866486	0.0860963	0.0861218	0.0858886	0.085426	0.0851774	0.0855415	0.0861867	0.0866556	0.0868114	0.085524	0.0861896	0.0850772	0.0857852	0.0860262	0.0851213	0.0845052	0.0848492	0.0859037	0.08551	0.0857733	0.0853725	0.0842969	0.084225	0.0845251	0.0841885	0.0836186	0.0828925	0.0817189	0.0819509
