Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
13430	-1549.15	-1570.66	21.5139	0.14671	0.171199	0.168608	0.171729	0.160856	0.160855	0.15449	0.165664	0.155369	0.144002	0.143257
13440	-1553.62	-1568.07	14.4445	0.131381	0.150864	0.146758	0.138882	0.147985	0.143861	0.156331	0.139297	0.116572	0.112337	0.10694
13450	-1546.17	-1567.73	21.5686	0.152827	0.155379	0.155734	0.163595	0.174072	0.169649	0.168933	0.154539	0.177416	0.184007	0.171365
13460	-1552.83	-1570.56	17.7325	0.182976	0.191085	0.206055	0.200007	0.220275	0.213974	0.192614	0.185015	0.197566	0.207994	0.180449
13470	-1556.06	-1569.39	13.3356	0.180063	0.181363	0.181579	0.191787	0.220804	0.229025	0.206557	0.210444	0.221629	0.247729	0.264792
13480	-1550.8	-1568.99	18.1887	0.142328	0.142742	0.139788	0.142613	0.149847	0.157458	0.160508	0.150216	0.151089	0.160473	0.169799
13490	-1544.61	-1568.64	24.0311	0.132369	0.138313	0.133405	0.14687	0.159471	0.164306	0.14727	0.148204	0.154556	0.147806	0.159482
13500	-1543.89	-1567.11	23.2258	0.144335	0.155758	0.168341	0.174663	0.176869	0.169769	0.177012	0.16795	0.171123	0.174998	0.186892
13510	-1545.45	-1569.12	23.6649	0.129736	0.138054	0.13539	0.1461	0.149178	0.153551	0.15337	0.14994	0.168588	0.173882	0.170386
13520	-1547.63	-1570.06	22.4364	0.175922	0.189849	0.197931	0.194472	0.189826	0.19501	0.217464	0.215421	0.220461	0.21914	0.228006
13530	-1548.48	-1570.28	21.7964	0.223218	0.225603	0.242136	0.262623	0.265343	0.245835	0.271547	0.250624	0.273676	0.276744	0.287637
13540	-1555.27	-1570.51	15.2432	0.20966	0.20555	0.241656	0.249351	0.261832	0.266634	0.27689	0.27939	0.302396	0.315463	0.334365
13550	-1548.61	-1570.13	21.5225	0.200603	0.190675	0.200036	0.206381	0.214841	0.2245	0.236117	0.230674	0.218056	0.23145	0.24109
13560	-1559.09	-1573.67	14.5809	0.0936402	0.0879359	0.0887107	0.107615	0.107104	0.119243	0.115973	0.140561	0.142948	0.151369	0.161314
13570	-1548.17	-1568.86	20.6911	0.14846	0.159765	0.148544	0.151753	0.137768	0.133466	0.132513	0.154091	0.158899	0.158667	0.152443
13580	-1546.09	-1568.76	22.6702	0.207689	0.221767	0.228676	0.21628	0.244906	0.239381	0.245507	0.248638	0.239828	0.235564	0.225122
13590	-1544.12	-1570.16	26.0306	0.19716	0.193503	0.1763	0.181019	0.174708	0.193411	0.203789	0.194019	0.19786	0.194527	0.189194
13600	-1545.99	-1567.97	21.9845	0.149452	0.148951	0.149415	0.165553	0.149952	0.141335	0.130039	0.127987	0.126686	0.129446	0.138712
13610	-1549.74	-1568.65	18.9139	0.123203	0.130638	0.136733	0.12745	0.12167	0.111296	0.101101	0.0928901	0.0944756	0.0973404	0.094293
13620	-1544.77	-1570.63	25.8605	0.167159	0.158905	0.162323	0.155746	0.154641	0.150313	0.136554	0.131889	0.127659	0.130171	0.129994
13630	-1548.64	-1568.91	20.2755	0.169627	0.179267	0.200504	0.198833	0.184384	0.178169	0.170201	0.168465	0.162917	0.15295	0.140162
13640	-1548.48	-1571.59	23.1146	0.192564	0.188813	0.188525	0.18514	0.178147	0.167734	0.17015	0.174757	0.167826	0.164325	0.155123
13650	-1546.96	-1569.58	22.6256	0.161857	0.185411	0.172213	0.177508	0.190518	0.177899	0.170305	0.162454	0.153455	0.162985	0.165216
13660	-1549	-1570.17	21.1673	0.215017	0.230109	0.241422	0.248753	0.234581	0.209011	0.208704	0.224615	0.230162	0.251439	0.257561
13670	-1544.73	-1569.48	24.7532	0.204821	0.225268	0.228199	0.232629	0.237733	0.23033	0.237875	0.235947	0.220997	0.227548	0.225932
13680	-1548.3	-1568.26	19.9579	0.176983	0.160218	0.175652	0.170168	0.185162	0.184995	0.189837	0.186153	0.20946	0.22516	0.228892
13690	-1547.85	-1569.86	22.0169	0.192215	0.193024	0.192715	0.197799	0.191746	0.187019	0.196086	0.217387	0.225003	0.21763	0.24662
13700	-1548.96	-1569.27	20.3104	0.139163	0.140617	0.141923	0.155073	0.161015	0.15807	0.149512	0.147587	0.153499	0.151086	0.150378
13710	-1547.85	-1568.94	21.0846	0.180827	0.196126	0.209479	0.212979	0.215322	0.24538	0.253067	0.26663	0.287367	0.264824	0.307239
13720	-1547.53	-1567.8	20.2657	0.14418	0.13847	0.144338	0.142206	0.153147	0.16148	0.169009	0.163652	0.170292	0.183431	0.178219
13730	-1550.03	-1570.97	20.943	0.252381	0.243398	0.273539	0.266867	0.264698	0.253882	0.256002	0.276924	0.313519	0.32048	0.334004
13740	-1544.19	-1570.82	26.629	0.218676	0.228891	0.218356	0.227194	0.236449	0.243025	0.235199	0.238446	0.255048	0.243231	0.250444
13750	-1543.64	-1569.22	25.5797	0.175771	0.192823	0.178867	0.192921	0.203342	0.19525	0.188841	0.20045	0.213503	0.221745	0.212763
13760	-1550.56	-1568.23	17.6624	0.195872	0.21032	0.237182	0.24874	0.231784	0.21043	0.212241	0.198371	0.191538	0.187685	0.184948
13770	-1549.16	-1568.99	19.8305	0.188878	0.201548	0.193223	0.191567	0.212818	0.213694	0.229044	0.235761	0.209819	0.187906	0.181207
13780	-1548.41	-1570.67	22.2552	0.240463	0.237601	0.25718	0.236936	0.274355	0.271763	0.2723	0.266323	0.280828	0.262693	0.245465
13790	-1547.37	-1569.18	21.8104	0.166517	0.178754	0.18898	0.187315	0.205824	0.194084	0.21124	0.203617	0.204088	0.212497	0.220957
13800	-1543.88	-1568.61	24.7303	0.19264	0.1858	0.188324	0.187524	0.208735	0.204925	0.210634	0.192677	0.189088	0.195029	0.191161
13810	-1547.39	-1569.79	22.3987	0.177637	0.187228	0.191145	0.188868	0.197315	0.221776	0.211862	0.203803	0.193542	0.17532	0.186549
13820	-1546.42	-1574.1	27.6797	0.0797954	0.0781722	0.083348	0.0857869	0.0880165	0.0860372	0.0825153	0.0828976	0.082454	0.0796791	0.079623
13830	-1549.47	-1568.47	18.9996	0.139765	0.162229	0.167956	0.16211	0.157218	0.149602	0.133812	0.132563	0.125677	0.125055	0.125775
13840	-1544.22	-1569.74	25.5264	0.234284	0.246705	0.237871	0.242805	0.23871	0.238295	0.238714	0.209187	0.20344	0.198444	0.203208
13850	-1546.08	-1568.39	22.3092	0.113695	0.110319	0.122178	0.12848	0.13996	0.142425	0.128917	0.124549	0.121299	0.122868	0.126008
13860	-1549.77	-1568.19	18.4241	0.165901	0.179422	0.18831	0.208117	0.208555	0.201824	0.196106	0.191618	0.201676	0.217714	0.231534
13870	-1542.25	-1568.26	26.0106	0.174715	0.191694	0.190762	0.198324	0.191081	0.203305	0.216429	0.21143	0.206163	0.209513	0.210413
13880	-1549.51	-1568.72	19.2093	0.209306	0.224517	0.249801	0.242969	0.240598	0.256886	0.271971	0.290971	0.289523	0.300856	0.314609
13890	-1543.55	-1569.23	25.6812	0.166686	0.178478	0.17688	0.178764	0.174727	0.186438	0.176541	0.181319	0.182874	0.190506	0.189653
13900	-1545.61	-1569.15	23.5414	0.124817	0.1299	0.128569	0.133889	0.128866	0.123199	0.115803	0.120206	0.125464	0.129968	0.132835
13910	-1544.84	-1568.88	24.0381	0.193087	0.206122	0.200881	0.204796	0.224603	0.231666	0.23567	0.237178	0.255037	0.254825	0.266836
13920	-1547.36	-1568.81	21.4462	0.112751	0.110717	0.116334	0.123376	0.117516	0.116992	0.123748	0.119137	0.124405	0.128773	0.133889
13930	-1546.83	-1568.3	21.4753	0.141079	0.139417	0.150624	0.159055	0.142452	0.148677	0.14693	0.144658	0.149163	0.164517	0.178998
13940	-1545.59	-1567.88	22.2956	0.173536	0.186191	0.197316	0.213574	0.225334	0.204947	0.192468	0.187824	0.196306	0.206874	0.196081
13950	-1547.71	-1570.79	23.079	0.147187	0.153703	0.149177	0.158814	0.159798	0.161323	0.163725	0.140074	0.139737	0.156239	0.158965
13960	-1545.55	-1568.24	22.6916	0.172827	0.182233	0.193436	0.211644	0.228844	0.238564	0.250794	0.258441	0.284518	0.286838	0.282417
13970	-1553.12	-1572.34	19.2204	0.191284	0.196623	0.18023	0.175247	0.190486	0.202207	0.218136	0.236403	0.24875	0.274933	0.244727
13980	-1544.77	-1569.58	24.8095	0.197524	0.202088	0.199328	0.209462	0.220716	0.241024	0.267005	0.261497	0.24777	0.246925	0.255998
13990	-1545.98	-1568.58	22.606	0.193204	0.198695	0.21722	0.247557	0.249995	0.237993	0.256582	0.236602	0.252983	0.242033	0.264696
14000	-1546.42	-1572.64	26.2198	0.17693	0.179695	0.175298	0.177207	0.164344	0.172171	0.161197	0.166972	0.170627	0.164109	0.166027
14010	-1543.9	-1568.97	25.0736	0.168756	0.164368	0.168837	0.179398	0.173485	0.171968	0.169464	0.164434	0.160534	0.159182	0.155153
14020	-1551.84	-1572.56	20.7234	0.134394	0.142481	0.137805	0.1278	0.140269	0.151382	0.145804	0.148169	0.147801	0.14595	0.147148
14030	-1546.11	-1571.4	25.2894	0.117513	0.119612	0.121051	0.132244	0.14616	0.14679	0.146779	0.144988	0.139635	0.1323	0.13693
14040	-1544.75	-1569.45	24.7004	0.225425	0.214765	0.218563	0.205925	0.219176	0.244097	0.264661	0.260531	0.252722	0.240636	0.228898
14050	-1545.99	-1568.31	22.3188	0.130662	0.140886	0.146048	0.158623	0.171265	0.170638	0.184449	0.190512	0.188032	0.20322	0.183592
14060	-1548.81	-1572.22	23.4148	0.274557	0.291201	0.310119	0.307247	0.306397	0.304666	0.308499	0.329998	0.323245	0.301262	0.292922
14070	-1544.95	-1570.62	25.6712	0.174698	0.169597	0.177569	0.171536	0.170797	0.185368	0.192609	0.188287	0.190385	0.199916	0.208721
14080	-1546.17	-1568.33	22.1652	0.192321	0.189401	0.205364	0.206463	0.188334	0.192654	0.204326	0.205558	0.207282	0.224425	0.225245
14090	-1554.71	-1568.17	13.4571	0.135132	0.128729	0.139837	0.138991	0.132051	0.123165	0.13048	0.147456	0.152612	0.165179	0.184543
14100	-1545.52	-1568.19	22.6674	0.195663	0.201683	0.211842	0.227402	0.213496	0.199955	0.207503	0.210739	0.222463	0.240364	0.246214
14110	-1553.68	-1568.28	14.6038	0.104286	0.099443	0.103144	0.0987346	0.106025	0.11663	0.116493	0.125644	0.132507	0.125183	0.125671
14120	-1549.34	-1568.05	18.7059	0.109197	0.117647	0.115022	0.128034	0.148221	0.164797	0.163376	0.152899	0.145506	0.157669	0.160064
14130	-1541.68	-1568.88	27.2045	0.200937	0.217386	0.214026	0.218217	0.222133	0.22484	0.214308	0.223358	0.225451	0.237876	0.226325
14140	-1550.47	-1569.04	18.567	0.105399	0.106408	0.111964	0.12108	0.125909	0.122323	0.123175	0.135142	0.139469	0.150705	0.161425
14150	-1548.64	-1570.28	21.6434	0.147928	0.151481	0.153737	0.158338	0.155425	0.139573	0.144961	0.146814	0.153656	0.168394	0.176823
14160	-1547.91	-1570.98	23.0652	0.260864	0.263935	0.263559	0.26367	0.265222	0.271812	0.265487	0.273538	0.288859	0.276808	0.293111
14170	-1557.43	-1572.65	15.2117	0.140519	0.132715	0.130932	0.13649	0.147	0.149621	0.145935	0.128398	0.124039	0.139763	0.136418
14180	-1550.68	-1573.1	22.4157	0.0588313	0.063939	0.061896	0.0645491	0.068053	0.0748949	0.0792612	0.080901	0.0775973	0.0791838	0.0847447
14190	-1548.14	-1567.28	19.1428	0.107506	0.112002	0.120101	0.114501	0.124449	0.128663	0.133478	0.129366	0.129503	0.12929	0.131342
14200	-1544.71	-1569.86	25.1558	0.165647	0.173482	0.186165	0.191398	0.182676	0.19251	0.185931	0.177434	0.198726	0.196399	0.197752
14210	-1547.83	-1568.5	20.6683	0.189352	0.202013	0.191413	0.192744	0.206959	0.209062	0.214666	0.197218	0.209939	0.202105	0.202068
14220	-1543.18	-1570.25	27.0693	0.179713	0.198304	0.202308	0.209592	0.206985	0.227142	0.230658	0.235285	0.234676	0.253698	0.269908
14230	-1549.31	-1568.13	18.8214	0.162189	0.180542	0.196788	0.191888	0.189177	0.201357	0.193576	0.208221	0.235439	0.229122	0.219969
14240	-1544.94	-1568.97	24.0378	0.206138	0.211675	0.243269	0.238364	0.238486	0.250054	0.260707	0.249455	0.226886	0.222775	0.22822
14250	-1543.29	-1568.8	25.5171	0.175604	0.17991	0.198672	0.188574	0.185355	0.19216	0.210153	0.197951	0.205006	0.204799	0.1969
14260	-1548.86	-1569.32	20.4536	0.129074	0.12871	0.123245	0.139123	0.146526	0.140759	0.139591	0.136246	0.141833	0.148527	0.138618
14270	-1551.46	-1571.2	19.7368	0.140531	0.146688	0.151414	0.148025	0.154995	0.172051	0.168972	0.153235	0.164302	0.163181	0.162158
14280	-1541.99	-1567.88	25.8906	0.195419	0.20651	0.19485	0.188418	0.208909	0.218134	0.221697	0.216879	0.220354	0.21646	0.213434
14290	-1550.66	-1567.86	17.198	0.0943428	0.0985976	0.105907	0.115832	0.110263	0.108773	0.118481	0.130652	0.13336	0.129261	0.133152
14300	-1545.19	-1568.49	23.2989	0.146034	0.145627	0.145023	0.144294	0.143073	0.144278	0.151665	0.154454	0.153712	0.164372	0.16193
14310	-1550.21	-1570.83	20.6209	0.0852281	0.0818716	0.0886026	0.0924135	0.0962758	0.0981426	0.106398	0.110263	0.112459	0.126131	0.13108
14320	-1543.61	-1568.01	24.4033	0.140794	0.157318	0.147777	0.159593	0.168254	0.174712	0.183013	0.185705	0.173732	0.185121	0.199267
14330	-1547.84	-1568.93	21.0948	0.193596	0.189755	0.189457	0.221491	0.230876	0.258749	0.248342	0.266808	0.273012	0.271457	0.276156
14340	-1554.39	-1568.83	14.4348	0.213067	0.227103	0.24822	0.258802	0.31563	0.310942	0.293987	0.303919	0.299412	0.257794	0.29435
14350	-1545.02	-1570.83	25.8049	0.233401	0.244631	0.239375	0.241868	0.247794	0.248698	0.243453	0.247616	0.252926	0.251421	0.247181
14360	-1548.44	-1572.55	24.1183	0.226842	0.234855	0.236017	0.23729	0.219082	0.228209	0.24981	0.239727	0.236163	0.230349	0.227676
14370	-1548.74	-1568	19.2601	0.157876	0.146713	0.163764	0.166638	0.179413	0.177907	0.18643	0.194555	0.175279	0.16521	0.166178
14380	-1550.59	-1571.16	20.5715	0.219245	0.210377	0.223402	0.255954	0.24229	0.251888	0.232693	0.260582	0.266268	0.259608	0.279625
14390	-1546.64	-1568.55	21.904	0.0903618	0.0950583	0.100218	0.0995682	0.106665	0.103889	0.118618	0.109262	0.116009	0.115663	0.120788
14400	-1549.19	-1569.16	19.9727	0.1994	0.195501	0.190173	0.1972	0.206646	0.219404	0.245378	0.224691	0.243303	0.244474	0.23693
14410	-1557.4	-1573.09	15.6861	0.105328	0.111637	0.108674	0.11623	0.116931	0.111821	0.119679	0.11961	0.132431	0.140688	0.149069
14420	-1548.15	-1570.69	22.5431	0.128445	0.132304	0.149598	0.152576	0.136201	0.140865	0.138244	0.13568	0.130586	0.139573	0.132515
14430	-1550.32	-1569.54	19.2169	0.133094	0.133553	0.134543	0.135641	0.1477	0.175524	0.163673	0.158315	0.148554	0.152917	0.167892
14440	-1544.53	-1568.36	23.826	0.18693	0.186481	0.179096	0.183107	0.187601	0.202227	0.209085	0.188419	0.209118	0.223656	0.214728
14450	-1548.02	-1569.57	21.5569	0.194018	0.187574	0.179073	0.175553	0.186976	0.201898	0.208444	0.230855	0.213043	0.218237	0.20291
14460	-1545.54	-1568.02	22.4854	0.13399	0.129957	0.138986	0.155118	0.172523	0.174628	0.174286	0.177738	0.1794	0.181159	0.180182
14470	-1547.28	-1570.4	23.1258	0.231794	0.231081	0.255326	0.237312	0.228767	0.235059	0.256388	0.246095	0.269371	0.273055	0.287273
14480	-1549.39	-1567.83	18.435	0.178726	0.195414	0.185745	0.201591	0.203201	0.184168	0.194603	0.217849	0.229057	0.235052	0.220875
14490	-1543.93	-1569.06	25.1314	0.215114	0.215049	0.222035	0.242178	0.235973	0.242071	0.236936	0.259711	0.264778	0.285596	0.283486
14500	-1544.65	-1569.77	25.1183	0.157155	0.152013	0.167732	0.169215	0.170919	0.169627	0.159884	0.157863	0.172293	0.159021	0.166259
14510	-1541.83	-1568.83	27.0003	0.206124	0.212389	0.214399	0.219858	0.222333	0.226419	0.222746	0.217304	0.20442	0.201772	0.206635
14520	-1554.12	-1572.05	17.9341	0.145164	0.146241	0.143323	0.124611	0.136396	0.155266	0.153254	0.158178	0.14846	0.144265	0.146774
14530	-1542.88	-1570.26	27.3809	0.219433	0.210976	0.221273	0.222675	0.216396	0.219127	0.233265	0.225982	0.229126	0.207529	0.198875
14540	-1547.85	-1570.33	22.478	0.172534	0.163243	0.155851	0.168732	0.160141	0.156117	0.15838	0.145976	0.150176	0.148078	0.142019
14550	-1542.9	-1569.15	26.2474	0.21054	0.21453	0.225614	0.222139	0.221161	0.206156	0.207682	0.201131	0.200878	0.197311	0.19474
14560	-1547.8	-1570.69	22.8906	0.262822	0.281789	0.274898	0.25167	0.262052	0.261682	0.252531	0.254151	0.256705	0.27038	0.260507
14570	-1544.9	-1569.66	24.7639	0.242347	0.239992	0.239302	0.24263	0.247514	0.231807	0.230832	0.233541	0.245229	0.235998	0.223753
14580	-1543.46	-1568.98	25.5227	0.112828	0.109417	0.108805	0.113634	0.11371	0.123297	0.121341	0.11299	0.118884	0.121155	0.123596
14590	-1549.46	-1567.21	17.7471	0.0956803	0.0984354	0.113611	0.118933	0.117361	0.115955	0.116345	0.127625	0.12481	0.136586	0.1394
14600	-1544.89	-1568.37	23.4725	0.200907	0.195966	0.212499	0.218044	0.207643	0.21302	0.222663	0.216462	0.221414	0.237079	0.245725
14610	-1561.83	-1568.55	6.72201	0.136893	0.152817	0.13894	0.134024	0.147731	0.167037	0.169876	0.180453	0.183802	0.192475	0.187278
14620	-1543.18	-1569.24	26.0594	0.22629	0.226563	0.213835	0.229329	0.242847	0.242665	0.249742	0.257225	0.249053	0.247749	0.255809
14630	-1549.43	-1568.93	19.5005	0.184585	0.208861	0.244576	0.229209	0.247033	0.268753	0.266026	0.268845	0.258338	0.265834	0.260884
14640	-1549.71	-1569.32	19.6085	0.204945	0.201446	0.212943	0.226219	0.234131	0.248427	0.232302	0.215922	0.237775	0.256463	0.259804
14650	-1544.74	-1572.27	27.5309	0.11219	0.108415	0.11131	0.115087	0.118256	0.119893	0.128425	0.122408	0.131536	0.127838	0.121887
14660	-1543.5	-1570.88	27.387	0.211042	0.210715	0.206474	0.216434	0.221572	0.213879	0.21868	0.232758	0.229615	0.222379	0.206482
14670	-1543.27	-1569.55	26.2846	0.225373	0.221774	0.230011	0.239514	0.250581	0.250594	0.271767	0.25989	0.254878	0.265832	0.260624
14680	-1543.8	-1569.97	26.1743	0.223144	0.233234	0.230909	0.238072	0.254334	0.242066	0.233059	0.256898	0.260209	0.274836	0.282146
14690	-1552.88	-1568.6	15.718	0.0947901	0.0885833	0.102027	0.104738	0.0997231	0.120058	0.120706	0.118158	0.111641	0.116117	0.11973
14700	-1541.99	-1568.6	26.6009	0.203516	0.216573	0.221752	0.213939	0.225014	0.237883	0.240274	0.243812	0.232045	0.231166	0.244467
14710	-1546.17	-1570.5	24.3271	0.203331	0.210913	0.207713	0.207155	0.20215	0.213666	0.216871	0.206373	0.224689	0.213259	0.206198
14720	-1552.84	-1572.84	20.0008	0.292191	0.274908	0.277015	0.275873	0.294282	0.346	0.329539	0.309549	0.332061	0.374856	0.422403
14730	-1545.3	-1568.54	23.2449	0.180498	0.200925	0.195293	0.205959	0.229862	0.242926	0.252382	0.271296	0.270914	0.27499	0.284545
14740	-1542.59	-1568.57	25.9811	0.188155	0.193313	0.207002	0.217268	0.227837	0.218953	0.208467	0.201724	0.209555	0.212786	0.230461
14750	-1545.41	-1570.69	25.2764	0.25265	0.26957	0.269847	0.275688	0.298822	0.282647	0.252014	0.238795	0.245927	0.261938	0.267828
14760	-1547.2	-1569.7	22.5053	0.194998	0.204508	0.207074	0.225316	0.217591	0.226229	0.209887	0.208064	0.206092	0.193646	0.20586
14770	-1552.14	-1567.65	15.5033	0.173939	0.183616	0.202352	0.221328	0.217753	0.196621	0.206481	0.198313	0.192192	0.185842	0.203756
14780	-1547.01	-1569.76	22.7561	0.224924	0.253029	0.252196	0.289781	0.295707	0.278632	0.281079	0.283818	0.295316	0.297319	0.304185
14790	-1546.95	-1569.92	22.9657	0.210105	0.229159	0.227475	0.239632	0.23386	0.248511	0.24527	0.235436	0.250944	0.251015	0.225636
14800	-1553.19	-1569.78	16.5875	0.219073	0.223008	0.251487	0.233037	0.256071	0.241122	0.224157	0.232516	0.254583	0.267382	0.270318
14810	-1544.46	-1568.38	23.9141	0.150198	0.152002	0.158183	0.164831	0.163762	0.157127	0.15587	0.170388	0.166699	0.177389	0.18766
14820	-1551.05	-1571.02	19.9681	0.0650492	0.0624255	0.0633793	0.0661883	0.0689146	0.0699057	0.0767519	0.0774164	0.0705828	0.0630937	0.0580341
14830	-1553.3	-1567.71	14.4131	0.169192	0.179846	0.188638	0.177311	0.172175	0.167344	0.178671	0.184044	0.201971	0.190072	0.215374
14840	-1544.51	-1571.2	26.6896	0.214309	0.223722	0.217587	0.209206	0.197793	0.202591	0.209412	0.219566	0.232619	0.224732	0.219259
14850	-1547.12	-1570.99	23.8683	0.260583	0.263693	0.289043	0.262967	0.281557	0.265244	0.276751	0.277447	0.284127	0.283978	0.257417
14860	-1546.41	-1568.01	21.6064	0.131714	0.129042	0.138257	0.137888	0.14101	0.148712	0.153912	0.158323	0.160736	0.137751	0.136379
14870	-1551.6	-1567.59	15.9838	0.117566	0.134406	0.125759	0.127667	0.128248	0.127992	0.137043	0.12672	0.1323	0.137152	0.124956
14880	-1552.41	-1568.28	15.8717	0.111623	0.119583	0.113946	0.114543	0.117067	0.11672	0.10974	0.112888	0.127844	0.137985	0.145646
14890	-1546.62	-1567.63	21.0159	0.191531	0.197779	0.225893	0.229562	0.246977	0.244061	0.237113	0.235731	0.260059	0.255549	0.279562
14900	-1555.56	-1567.8	12.2392	0.111969	0.142051	0.144394	0.135729	0.141305	0.145968	0.149845	0.158749	0.16568	0.176185	0.167961
14910	-1555.13	-1569.65	14.5216	0.1582	0.149039	0.150216	0.139495	0.161266	0.17004	0.198478	0.183331	0.152366	0.166442	0.153896
14920	-1547.76	-1569	21.2377	0.193608	0.202043	0.202741	0.191102	0.196172	0.196158	0.221279	0.209375	0.207235	0.191869	0.196128
14930	-1546.36	-1568.64	22.2773	0.216777	0.235394	0.236785	0.275613	0.288724	0.288205	0.280513	0.282822	0.274559	0.256592	0.280129
14940	-1550.28	-1566.78	16.5035	0.128751	0.149669	0.153628	0.160779	0.165125	0.168714	0.174357	0.153785	0.158239	0.167245	0.170796
14950	-1542.82	-1568.44	25.6154	0.167997	0.177584	0.170935	0.16986	0.167027	0.162419	0.15495	0.159358	0.159581	0.157613	0.151839
14960	-1548.93	-1567.77	18.8429	0.11438	0.11754	0.117623	0.109525	0.10723	0.0977609	0.0981515	0.0996895	0.0995205	0.100861	0.0939184
14970	-1549.41	-1567.13	17.7233	0.142076	0.156949	0.160832	0.169804	0.176978	0.165814	0.164028	0.176232	0.180617	0.161904	0.161556
14980	-1546.45	-1566.68	20.2366	0.117699	0.127501	0.134062	0.138337	0.133849	0.133973	0.142118	0.147897	0.137255	0.130568	0.128712
14990	-1553.92	-1571.99	18.074	0.107141	0.107024	0.109586	0.120105	0.114322	0.113797	0.119435	0.133164	0.133468	0.120254	0.123085
15000	-1550.36	-1570.05	19.6958	0.221434	0.214978	0.205905	0.20689	0.216457	0.223151	0.217712	0.242841	0.257964	0.245774	0.252081
15010	-1546.73	-1570.74	24.0085	0.20834	0.213237	0.210522	0.198963	0.218687	0.211336	0.224054	0.243014	0.251515	0.272894	0.284627
15020	-1545.64	-1569.87	24.2379	0.217869	0.220814	0.209592	0.205944	0.219063	0.23732	0.246395	0.250216	0.261658	0.27125	0.285492
15030	-1550.29	-1568	17.7089	0.172728	0.183217	0.214769	0.217494	0.24231	0.252537	0.265239	0.291349	0.314349	0.313163	0.291107
15040	-1552.42	-1571.56	19.1425	0.211015	0.214932	0.226522	0.243148	0.259643	0.253492	0.249805	0.217985	0.232704	0.26054	0.262122
15050	-1545.74	-1569.8	24.0642	0.186839	0.179539	0.188593	0.176084	0.182217	0.171561	0.164589	0.1766	0.190925	0.185579	0.175986
15060	-1549.48	-1572.04	22.5607	0.188025	0.194567	0.176799	0.177686	0.174708	0.176639	0.175941	0.169542	0.176227	0.157472	0.156966
15070	-1544.34	-1571.2	26.862	0.238278	0.244177	0.24855	0.247	0.26055	0.256582	0.273263	0.279655	0.259015	0.262717	0.242823
15080	-1547.95	-1570.2	22.242	0.241335	0.246299	0.247852	0.250691	0.27651	0.265279	0.271159	0.284235	0.270016	0.262416	0.22789
15090	-1543.83	-1567.42	23.5879	0.155163	0.166852	0.164722	0.181214	0.17549	0.183832	0.192282	0.199961	0.203185	0.206164	0.210073
15100	-1548.34	-1568.6	20.2663	0.180383	0.168069	0.169597	0.166393	0.162613	0.160476	0.160068	0.17403	0.166677	0.173477	0.157375
15110	-1545.95	-1573.68	27.7265	0.223859	0.233587	0.225163	0.223861	0.213119	0.200625	0.197355	0.210461	0.212487	0.224298	0.23453
15120	-1550.21	-1568.72	18.5173	0.169827	0.18008	0.196008	0.191364	0.187924	0.21206	0.219459	0.23703	0.249353	0.274782	0.296621
15130	-1546.68	-1569.92	23.2402	0.138096	0.159057	0.156149	0.159681	0.151223	0.150612	0.153323	0.152794	0.17028	0.186708	0.190231
15140	-1555.17	-1570.59	15.4261	0.174373	0.173915	0.19019	0.195253	0.186957	0.193952	0.188961	0.20143	0.21671	0.20463	0.178168
15150	-1548.42	-1567.06	18.6428	0.152891	0.17976	0.178098	0.184047	0.198301	0.178329	0.178839	0.194932	0.187546	0.184512	0.199816
15160	-1545.83	-1567.4	21.5654	0.164849	0.168211	0.178396	0.197333	0.192486	0.18942	0.159956	0.16	0.152934	0.14522	0.154764
15170	-1551.07	-1569.05	17.9858	0.132791	0.138214	0.137408	0.147228	0.149208	0.140175	0.140156	0.131208	0.124073	0.11705	0.110269
15180	-1558.54	-1575.52	16.9763	0.219189	0.201602	0.198377	0.203901	0.180748	0.185152	0.175392	0.154996	0.151209	0.175961	0.193985
15190	-1546.25	-1569.5	23.2493	0.159855	0.162484	0.152615	0.134997	0.145287	0.145365	0.143541	0.140187	0.136406	0.138832	0.130363
15200	-1549.09	-1568.49	19.3937	0.207072	0.196526	0.192746	0.194431	0.201982	0.205289	0.230481	0.22186	0.218457	0.199335	0.194849
15210	-1546.84	-1567.69	20.8423	0.101723	0.11297	0.10904	0.103466	0.105675	0.108068	0.116653	0.122132	0.114986	0.112551	0.108641
15220	-1554.16	-1572.12	17.9533	0.103376	0.109979	0.110625	0.0997314	0.0975674	0.0944767	0.0892072	0.0881925	0.0984449	0.102785	0.0913886
15230	-1544.43	-1569.01	24.5716	0.131202	0.140855	0.128722	0.126286	0.122813	0.123871	0.125436	0.131667	0.136196	0.135242	0.136323
15240	-1548.87	-1573	24.1306	0.133573	0.122322	0.130247	0.132026	0.140825	0.124692	0.132477	0.121731	0.120278	0.120431	0.121774
15250	-1542.01	-1570.97	28.9582	0.207308	0.212377	0.209537	0.22031	0.213122	0.207447	0.214151	0.211749	0.205178	0.203285	0.200219
15260	-1548.11	-1568.85	20.7406	0.159388	0.160782	0.160255	0.177454	0.174599	0.162439	0.15807	0.149672	0.161885	0.167006	0.155142
