Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
11240	-1550.17	-1569.16	18.9902	0.202441	0.216833	0.214205	0.245298	0.255738	0.262363	0.275677	0.270699	0.253067	0.243082	0.269657
11250	-1545.51	-1567.8	22.2863	0.140534	0.146269	0.136117	0.149095	0.156726	0.16947	0.163126	0.146709	0.136177	0.13248	0.133342
11260	-1542.89	-1568.01	25.1192	0.189996	0.190562	0.186955	0.196365	0.187147	0.178629	0.181776	0.174668	0.188434	0.184766	0.197112
11270	-1550.53	-1569.73	19.2073	0.182467	0.17203	0.191095	0.196402	0.202045	0.215233	0.209209	0.196539	0.162328	0.158648	0.1469
11280	-1550.21	-1567.84	17.6287	0.140462	0.160332	0.16429	0.175868	0.173253	0.179042	0.159433	0.149093	0.141946	0.143084	0.153274
11290	-1549.97	-1569.62	19.6422	0.159945	0.161135	0.16806	0.159222	0.157408	0.166609	0.153442	0.157899	0.150056	0.135174	0.141989
11300	-1547.47	-1568.48	21.0117	0.129893	0.134239	0.12715	0.135364	0.136857	0.145316	0.136757	0.138505	0.123336	0.119281	0.106421
11310	-1547.95	-1568.68	20.725	0.130164	0.145822	0.163679	0.163892	0.17514	0.172384	0.176635	0.182088	0.174421	0.181422	0.174017
11320	-1546.42	-1569.84	23.4208	0.214335	0.234855	0.244653	0.225775	0.234254	0.229762	0.243966	0.241608	0.262236	0.271007	0.255321
11330	-1543.64	-1568.52	24.883	0.1522	0.164193	0.178226	0.176476	0.178491	0.183709	0.201563	0.203538	0.204212	0.194903	0.184559
11340	-1543.75	-1571.06	27.3156	0.15598	0.163422	0.163258	0.157624	0.162172	0.150241	0.165658	0.172136	0.181294	0.189648	0.200495
11350	-1545.81	-1571.99	26.1767	0.229165	0.250862	0.234599	0.238723	0.244168	0.236229	0.245631	0.257629	0.256183	0.252945	0.236556
11360	-1546.12	-1569.08	22.9619	0.202052	0.217973	0.229206	0.239784	0.263065	0.254605	0.254803	0.241296	0.238316	0.23265	0.221701
11370	-1549.97	-1570.48	20.5094	0.177952	0.194058	0.197418	0.222345	0.232626	0.255534	0.240111	0.230823	0.247779	0.218921	0.198779
11380	-1548.78	-1570.7	21.9256	0.148507	0.163424	0.172746	0.181031	0.16954	0.19875	0.212488	0.208068	0.208194	0.197941	0.189991
11390	-1548.73	-1568.61	19.8729	0.200803	0.212567	0.198315	0.205118	0.245556	0.24603	0.233236	0.234279	0.234263	0.23044	0.241908
11400	-1547.28	-1569.56	22.2836	0.155969	0.169962	0.178291	0.192692	0.196591	0.218595	0.204963	0.195522	0.179421	0.176544	0.16457
11410	-1548.08	-1571.47	23.3854	0.204012	0.199302	0.205766	0.209317	0.221402	0.222891	0.198775	0.18387	0.162737	0.169332	0.165262
11420	-1546.32	-1568.87	22.552	0.217719	0.221231	0.216925	0.226596	0.235532	0.221915	0.226926	0.205898	0.19399	0.177392	0.176944
11430	-1547.39	-1568.25	20.8606	0.170519	0.158756	0.175335	0.179678	0.179651	0.166675	0.168681	0.170338	0.167485	0.1511	0.141886
11440	-1547.15	-1571.61	24.4662	0.24556	0.250021	0.240657	0.252876	0.254343	0.241014	0.253925	0.254729	0.249689	0.254352	0.251334
11450	-1547.15	-1567.68	20.5322	0.116103	0.116944	0.116264	0.119127	0.11332	0.124419	0.131201	0.141651	0.138475	0.150429	0.147717
11460	-1545.36	-1567.84	22.4796	0.136802	0.147506	0.156148	0.165646	0.165769	0.159205	0.151612	0.156602	0.170355	0.173054	0.166602
11470	-1541.15	-1568.15	27.0003	0.158548	0.157303	0.162184	0.170491	0.179219	0.173072	0.169679	0.169074	0.179377	0.182368	0.192247
11480	-1548.04	-1568.8	20.7642	0.182276	0.198697	0.196537	0.206022	0.210617	0.229953	0.239429	0.230935	0.227129	0.231754	0.254312
11490	-1548.91	-1568.28	19.3705	0.194688	0.186936	0.188667	0.208723	0.231169	0.20408	0.227624	0.221716	0.237452	0.223213	0.223644
11500	-1543.79	-1567.99	24.1935	0.152811	0.170718	0.170965	0.184397	0.192335	0.201047	0.213512	0.223181	0.240126	0.237696	0.21599
11510	-1553.61	-1570.03	16.4222	0.0816094	0.0824218	0.0850543	0.0873779	0.0962119	0.105809	0.111079	0.10721	0.114176	0.113322	0.13223
11520	-1547.73	-1568.07	20.3419	0.1585	0.167795	0.16516	0.142063	0.1469	0.158638	0.16366	0.15892	0.167111	0.168809	0.187867
11530	-1551.16	-1573.24	22.0784	0.129535	0.1343	0.13259	0.135168	0.140967	0.12967	0.144174	0.153392	0.153464	0.159862	0.160021
11540	-1554.52	-1568.97	14.4514	0.183807	0.200081	0.238968	0.233759	0.219233	0.237745	0.240707	0.255076	0.235923	0.244206	0.266383
11550	-1547.5	-1571.29	23.79	0.218733	0.206746	0.211459	0.202738	0.222672	0.221263	0.245426	0.248143	0.272552	0.269409	0.2562
11560	-1549.96	-1568.36	18.396	0.171244	0.176109	0.194274	0.18992	0.221292	0.22448	0.228655	0.234968	0.225299	0.268651	0.257975
11570	-1549	-1570.22	21.2127	0.131823	0.133343	0.145897	0.147183	0.169274	0.174471	0.160673	0.174245	0.165188	0.176891	0.180126
11580	-1544.37	-1570.17	25.8024	0.164188	0.174273	0.17795	0.184407	0.203414	0.216125	0.221284	0.214765	0.215243	0.219312	0.232364
11590	-1551.36	-1570.39	19.0339	0.24976	0.266372	0.265816	0.261598	0.25113	0.276585	0.267634	0.304758	0.321687	0.293582	0.284099
11600	-1543.99	-1569.21	25.22	0.20163	0.205557	0.215077	0.216395	0.221474	0.22696	0.238814	0.262416	0.257767	0.2734	0.279161
11610	-1547.37	-1569.42	22.0443	0.203119	0.22553	0.23305	0.247497	0.271573	0.304211	0.30147	0.278808	0.270679	0.301769	0.299996
11620	-1553.07	-1573.24	20.1753	0.190012	0.19182	0.198496	0.219413	0.219215	0.218545	0.2195	0.196083	0.209696	0.21034	0.243442
11630	-1548.47	-1568.41	19.9406	0.149806	0.155585	0.155876	0.164805	0.191472	0.180528	0.187612	0.191834	0.17211	0.181736	0.174659
11640	-1548.24	-1568.76	20.5205	0.139516	0.132069	0.134106	0.129265	0.130397	0.128423	0.127688	0.118488	0.120043	0.114566	0.120098
11650	-1552.53	-1570.55	18.0168	0.0989826	0.100884	0.12176	0.116441	0.122644	0.120343	0.123894	0.112671	0.101836	0.0995682	0.104682
11660	-1546.38	-1568.16	21.7787	0.161487	0.171696	0.177935	0.20363	0.213259	0.188713	0.176727	0.175477	0.171435	0.191662	0.184355
11670	-1549.46	-1572.01	22.551	0.145237	0.151378	0.142897	0.136341	0.146303	0.137804	0.137049	0.133792	0.136607	0.127204	0.123849
11680	-1544.78	-1567.46	22.6831	0.122918	0.122873	0.130509	0.13878	0.129662	0.123578	0.129172	0.132591	0.130226	0.135119	0.1293
11690	-1550.07	-1569.27	19.2021	0.158311	0.16426	0.160522	0.143758	0.146097	0.157607	0.18071	0.175047	0.180203	0.191006	0.186523
11700	-1546.03	-1568.55	22.5122	0.16731	0.186339	0.197453	0.21393	0.211269	0.219307	0.209798	0.22984	0.227993	0.232246	0.22295
11710	-1543.38	-1569.63	26.2461	0.162027	0.173306	0.15972	0.161087	0.160579	0.171521	0.161547	0.167803	0.173375	0.178584	0.186404
11720	-1548.42	-1570.7	22.2851	0.197647	0.200724	0.199637	0.215473	0.208441	0.211077	0.22042	0.199909	0.19338	0.199394	0.182613
11730	-1550.57	-1569.46	18.885	0.111327	0.117401	0.114385	0.126044	0.139226	0.157318	0.149934	0.139646	0.14046	0.146427	0.144028
11740	-1544.52	-1567.61	23.0864	0.181591	0.19135	0.187143	0.215087	0.230563	0.210875	0.204568	0.214853	0.222823	0.235679	0.220331
11750	-1548.32	-1570.97	22.6518	0.260177	0.247422	0.236775	0.246392	0.278967	0.276657	0.256925	0.237528	0.230005	0.239314	0.238409
11760	-1548.74	-1572.45	23.7041	0.0902147	0.0920391	0.0855234	0.0829477	0.0897092	0.0864263	0.08296	0.0827438	0.0890576	0.0968107	0.0976779
11770	-1551.35	-1567.63	16.2786	0.124585	0.118836	0.117031	0.115671	0.116766	0.122985	0.132919	0.122355	0.117605	0.112982	0.112262
11780	-1552.28	-1571.17	18.8897	0.13464	0.144531	0.156447	0.145732	0.143435	0.145534	0.168042	0.170121	0.187067	0.190896	0.192091
11790	-1543.97	-1570.56	26.5891	0.203238	0.209217	0.218271	0.228845	0.224027	0.22351	0.215527	0.243091	0.258271	0.237756	0.240386
11800	-1542.94	-1568.6	25.6589	0.173821	0.185833	0.18838	0.192103	0.195253	0.209801	0.186271	0.202921	0.213169	0.213527	0.216134
11810	-1547.91	-1568.47	20.5565	0.159349	0.172556	0.17136	0.190092	0.212959	0.202801	0.203539	0.193558	0.205329	0.207721	0.231139
11820	-1542.72	-1570.43	27.7021	0.156997	0.16782	0.159388	0.161434	0.168139	0.172171	0.16908	0.169047	0.177833	0.168558	0.171839
11830	-1547.2	-1569.13	21.9288	0.145131	0.143559	0.147634	0.147387	0.173004	0.170654	0.164253	0.167267	0.150691	0.148776	0.1589
11840	-1552.2	-1567.84	15.6366	0.130509	0.147608	0.153448	0.140475	0.150735	0.149811	0.141119	0.145935	0.152905	0.150815	0.142906
11850	-1549.76	-1568.61	18.8488	0.132095	0.125292	0.128248	0.131662	0.126887	0.13119	0.137497	0.132064	0.12451	0.124973	0.121564
11860	-1544.86	-1570.09	25.2326	0.21996	0.227761	0.228055	0.228924	0.217322	0.211332	0.209848	0.199915	0.179836	0.17398	0.165428
11870	-1551.55	-1569.13	17.5815	0.208537	0.216094	0.216186	0.233435	0.222447	0.203626	0.197687	0.218704	0.207144	0.184561	0.172208
11880	-1548.63	-1571.42	22.793	0.171469	0.174742	0.19218	0.186752	0.1869	0.18575	0.179343	0.192187	0.171772	0.185483	0.19588
11890	-1551.28	-1568.88	17.6071	0.221058	0.242173	0.254226	0.226398	0.231009	0.242839	0.262358	0.282268	0.266895	0.246658	0.266009
11900	-1553.84	-1571.1	17.2521	0.174694	0.186157	0.165196	0.167854	0.16338	0.186526	0.202068	0.207474	0.198691	0.176703	0.180835
11910	-1545.02	-1568.73	23.7054	0.203139	0.203682	0.213046	0.201851	0.21539	0.228001	0.239262	0.241227	0.247111	0.235851	0.243074
11920	-1545.98	-1569.37	23.3893	0.179703	0.197646	0.210266	0.200179	0.193977	0.190039	0.209844	0.23677	0.255587	0.262337	0.270854
11930	-1552.75	-1572.6	19.8504	0.115598	0.108457	0.100532	0.0973198	0.102257	0.101689	0.111805	0.107676	0.109498	0.122	0.109564
11940	-1554.1	-1568.58	14.4822	0.114	0.117967	0.116388	0.114894	0.116659	0.105066	0.101363	0.0902717	0.10573	0.096785	0.100624
11950	-1549.12	-1567.11	17.994	0.162687	0.168364	0.16574	0.150995	0.146451	0.157123	0.159108	0.151428	0.155394	0.136939	0.144455
11960	-1544.28	-1567.92	23.6429	0.139591	0.137913	0.157368	0.168967	0.168752	0.168706	0.174633	0.17442	0.186641	0.182826	0.177565
11970	-1546.06	-1567.97	21.9116	0.167442	0.179841	0.187773	0.18136	0.194207	0.18661	0.194009	0.209222	0.206832	0.202043	0.198282
11980	-1546.89	-1567.16	20.2718	0.140583	0.147049	0.147103	0.146249	0.157678	0.160229	0.179019	0.168473	0.172855	0.163896	0.160411
11990	-1543.03	-1568.29	25.2555	0.15424	0.161337	0.169567	0.186071	0.198991	0.195855	0.189978	0.202012	0.209546	0.224142	0.238642
12000	-1549.28	-1569.12	19.8432	0.148102	0.141912	0.1441	0.15004	0.153911	0.157648	0.153914	0.150263	0.159043	0.148908	0.140077
12010	-1549.27	-1570.97	21.6997	0.154651	0.147913	0.158769	0.155675	0.154178	0.146355	0.140739	0.147706	0.147557	0.159804	0.165348
12020	-1546.09	-1567.74	21.6532	0.145335	0.139263	0.144742	0.14988	0.142823	0.151899	0.146213	0.154719	0.1564	0.148205	0.146806
12030	-1548.54	-1570.85	22.3055	0.176294	0.181553	0.19543	0.204978	0.223958	0.216141	0.196498	0.19827	0.203153	0.217851	0.214341
12040	-1548.45	-1569.44	20.9902	0.180611	0.198419	0.211102	0.236763	0.230517	0.246662	0.251928	0.262545	0.271377	0.25301	0.231035
12050	-1545.68	-1570.27	24.5847	0.186221	0.200756	0.214763	0.2234	0.239233	0.231036	0.229892	0.217826	0.209356	0.220995	0.202613
12060	-1544.08	-1568.77	24.6857	0.143547	0.150642	0.167683	0.178163	0.171628	0.18073	0.188476	0.186674	0.195457	0.197534	0.190329
12070	-1546.55	-1567.25	20.6941	0.166045	0.160822	0.192902	0.202099	0.217299	0.218102	0.229214	0.233619	0.220129	0.210856	0.196582
12080	-1545.89	-1568.93	23.0457	0.227785	0.244726	0.231752	0.257257	0.232025	0.218018	0.222874	0.233125	0.232504	0.246578	0.238327
12090	-1544.82	-1568.15	23.3289	0.179057	0.179531	0.18657	0.193718	0.185901	0.185737	0.165341	0.169922	0.166131	0.150673	0.147213
12100	-1547.02	-1570.75	23.7268	0.192255	0.182042	0.184513	0.205827	0.20186	0.199251	0.190637	0.192148	0.198361	0.18703	0.174088
12110	-1544.25	-1567.88	23.6344	0.188818	0.185635	0.207338	0.225105	0.240962	0.251568	0.265702	0.256052	0.255451	0.255271	0.258187
12120	-1547.79	-1570.86	23.0656	0.131818	0.130749	0.138981	0.147762	0.144941	0.148663	0.134981	0.14878	0.145745	0.139134	0.130824
12130	-1548.76	-1571.22	22.4577	0.134914	0.14044	0.141918	0.144102	0.136795	0.140084	0.157211	0.183784	0.191989	0.175791	0.174127
12140	-1551.94	-1569.16	17.2222	0.115828	0.126596	0.131601	0.152695	0.150315	0.152064	0.153592	0.16171	0.162515	0.159565	0.153801
12150	-1546.47	-1568.86	22.3845	0.176458	0.183257	0.192204	0.183634	0.203213	0.201848	0.221352	0.221053	0.215029	0.204164	0.1883
12160	-1552.79	-1571.19	18.3954	0.206828	0.226668	0.22811	0.227503	0.210293	0.225574	0.256596	0.249522	0.28039	0.303584	0.311416
12170	-1549.79	-1570.11	20.3161	0.160667	0.158241	0.152076	0.154188	0.149784	0.159939	0.158223	0.163724	0.16672	0.156233	0.139569
12180	-1547.98	-1570.02	22.0411	0.156461	0.155187	0.152857	0.153412	0.149724	0.149353	0.163769	0.163007	0.182679	0.180177	0.193644
12190	-1552.91	-1568.52	15.6093	0.2	0.222571	0.224003	0.204679	0.234313	0.224031	0.2405	0.253426	0.265255	0.264445	0.306795
12200	-1547.67	-1568.43	20.763	0.151402	0.147963	0.170704	0.187713	0.192292	0.177143	0.169089	0.164556	0.172928	0.176744	0.180198
12210	-1545.2	-1569.26	24.0549	0.150061	0.146117	0.161954	0.162535	0.170716	0.162755	0.163523	0.155039	0.168092	0.16041	0.150989
12220	-1545.53	-1566.61	21.082	0.137375	0.140576	0.151169	0.153427	0.157785	0.16085	0.152871	0.155236	0.161319	0.145004	0.13775
12230	-1545.76	-1569.97	24.2149	0.255327	0.253288	0.244048	0.25005	0.244754	0.240637	0.258066	0.262748	0.26581	0.249883	0.237585
12240	-1549.62	-1571.24	21.627	0.176297	0.179402	0.179466	0.199938	0.207868	0.213698	0.207426	0.210059	0.194089	0.174074	0.162494
12250	-1547.56	-1570.79	23.2246	0.106007	0.114481	0.120606	0.126118	0.129355	0.136523	0.12817	0.121731	0.11264	0.121337	0.124161
12260	-1550.29	-1569.94	19.6553	0.178765	0.184426	0.18157	0.185492	0.185158	0.171739	0.17415	0.180597	0.179272	0.164753	0.158908
12270	-1545.52	-1568.25	22.7231	0.165395	0.167398	0.18983	0.185737	0.186263	0.188852	0.20065	0.193772	0.176428	0.184572	0.184199
12280	-1543.94	-1567.93	23.9861	0.151285	0.147968	0.153443	0.152986	0.160152	0.158827	0.15157	0.143884	0.150101	0.149882	0.155076
12290	-1546.06	-1570.18	24.1161	0.154513	0.165907	0.158021	0.166183	0.168357	0.173202	0.182326	0.170597	0.175017	0.160137	0.169164
12300	-1547.97	-1568.87	20.897	0.203033	0.228086	0.249925	0.263303	0.26962	0.295397	0.294063	0.295282	0.264045	0.277861	0.266045
12310	-1549.59	-1568.4	18.8073	0.115004	0.114328	0.11461	0.123253	0.123436	0.127378	0.126096	0.118788	0.112355	0.115329	0.127622
12320	-1544.34	-1568.73	24.3976	0.137919	0.146935	0.158037	0.155564	0.15662	0.15643	0.151543	0.151917	0.153199	0.152184	0.141144
12330	-1544.63	-1568.31	23.6861	0.199478	0.199923	0.204478	0.201731	0.224691	0.216626	0.222406	0.213807	0.237191	0.249533	0.24467
12340	-1549.14	-1572.82	23.6791	0.238226	0.258526	0.276806	0.275863	0.280791	0.27277	0.260158	0.260851	0.244268	0.250382	0.246263
12350	-1550.16	-1569.7	19.5329	0.117795	0.128164	0.118673	0.119251	0.123957	0.133532	0.136595	0.129718	0.120376	0.114845	0.110951
12360	-1541.79	-1568.89	27.1012	0.210268	0.21885	0.234479	0.244772	0.240836	0.236395	0.22902	0.237588	0.241089	0.235963	0.239734
12370	-1545.76	-1569.01	23.2552	0.171536	0.179404	0.180321	0.189658	0.204936	0.218835	0.201694	0.222419	0.218839	0.217575	0.217504
12380	-1546.08	-1567.96	21.8821	0.156063	0.173087	0.171562	0.175071	0.186545	0.186841	0.206873	0.212537	0.197806	0.18123	0.190621
12390	-1548.51	-1569.92	21.4092	0.136166	0.140429	0.152014	0.150601	0.141307	0.165418	0.168104	0.16283	0.159686	0.151725	0.153457
12400	-1550.92	-1567.64	16.721	0.100927	0.1201	0.126233	0.139178	0.14791	0.149817	0.142407	0.144485	0.14321	0.159248	0.137936
12410	-1551.53	-1567.98	16.4474	0.170733	0.182635	0.190742	0.185223	0.197272	0.204209	0.193804	0.172249	0.180045	0.200386	0.189918
12420	-1545.75	-1571.56	25.8095	0.173809	0.172318	0.16591	0.170117	0.171113	0.158517	0.169432	0.17615	0.185807	0.190283	0.186305
12430	-1548.55	-1568.06	19.5154	0.145538	0.16038	0.165323	0.180352	0.168214	0.176646	0.168113	0.172828	0.16901	0.187837	0.201167
12440	-1543.57	-1570.55	26.9823	0.196365	0.211473	0.2077	0.20022	0.204744	0.210608	0.219023	0.21009	0.215359	0.221246	0.219887
12450	-1554.18	-1574.44	20.2582	0.267205	0.254524	0.256162	0.262946	0.285209	0.296142	0.261787	0.290286	0.305241	0.284008	0.304491
12460	-1546.62	-1570.04	23.421	0.213765	0.22008	0.221157	0.244583	0.263029	0.255648	0.284785	0.305305	0.313142	0.319953	0.32978
12470	-1544.13	-1568.22	24.0849	0.175181	0.179594	0.181335	0.198159	0.214923	0.220173	0.230575	0.214958	0.232677	0.22307	0.24275
12480	-1545.29	-1570.68	25.3887	0.147098	0.145049	0.151999	0.152618	0.152686	0.158306	0.166384	0.177158	0.169366	0.16743	0.156908
12490	-1546.61	-1568.54	21.9253	0.0957202	0.0987613	0.102671	0.106968	0.113366	0.11775	0.11516	0.13457	0.137848	0.134338	0.131584
12500	-1546.68	-1569.26	22.5852	0.208837	0.190855	0.188303	0.191369	0.188841	0.211793	0.208623	0.218496	0.233336	0.237795	0.242727
12510	-1547.28	-1568.9	21.6119	0.101813	0.103272	0.11221	0.115726	0.122662	0.129909	0.139561	0.140242	0.145059	0.156067	0.153898
12520	-1548.81	-1569.91	21.0982	0.11158	0.114798	0.118504	0.117883	0.117944	0.111981	0.120736	0.133077	0.127003	0.131111	0.144036
12530	-1545.48	-1568.38	22.9005	0.143318	0.141756	0.142507	0.152761	0.1602	0.165673	0.16423	0.178609	0.179561	0.175627	0.165871
12540	-1546.33	-1570.93	24.596	0.261678	0.26402	0.274883	0.291168	0.28296	0.255706	0.263233	0.259931	0.278301	0.28392	0.297058
12550	-1546.67	-1569.05	22.3815	0.220964	0.22424	0.235627	0.253844	0.238197	0.268015	0.279994	0.276884	0.26118	0.252269	0.24539
12560	-1547.38	-1567.81	20.4276	0.136538	0.149562	0.152767	0.1602	0.188377	0.189986	0.206154	0.205639	0.210125	0.231835	0.235543
12570	-1551.55	-1567.47	15.9171	0.156488	0.152963	0.177261	0.171404	0.189115	0.217606	0.201738	0.188846	0.199652	0.180672	0.169658
12580	-1546.73	-1568.74	22.0131	0.201289	0.18697	0.20406	0.224208	0.230626	0.240445	0.228065	0.244411	0.250657	0.244163	0.224165
12590	-1548.97	-1568.21	19.2428	0.191644	0.212787	0.214885	0.195943	0.210334	0.205325	0.218403	0.248137	0.240162	0.242472	0.249734
12600	-1548.69	-1569.42	20.7307	0.193024	0.182339	0.186223	0.177616	0.183808	0.175364	0.178732	0.180113	0.168301	0.16125	0.171938
12610	-1550.79	-1568.12	17.3274	0.132109	0.133208	0.128818	0.151733	0.146449	0.139223	0.135573	0.13413	0.150865	0.153593	0.142573
12620	-1546.25	-1567.17	20.9282	0.153438	0.162899	0.172688	0.160359	0.151978	0.177604	0.169936	0.171246	0.169253	0.160106	0.16821
12630	-1546.42	-1567.3	20.8841	0.157282	0.158132	0.151298	0.150086	0.153764	0.162957	0.170705	0.151986	0.155028	0.161949	0.184691
12640	-1554.27	-1568.91	14.6392	0.122128	0.122233	0.13382	0.128119	0.121995	0.130912	0.133699	0.146644	0.146607	0.14568	0.154708
12650	-1549.33	-1569.16	19.8276	0.0953785	0.100168	0.107706	0.105065	0.120023	0.126053	0.12737	0.124064	0.111895	0.12022	0.118273
12660	-1546.88	-1568.65	21.771	0.196868	0.21803	0.243219	0.24938	0.238196	0.227086	0.217218	0.207506	0.230225	0.241941	0.224095
12670	-1547.41	-1571.27	23.867	0.25682	0.269131	0.259105	0.264718	0.289128	0.310916	0.284724	0.277314	0.276476	0.309197	0.299224
12680	-1547.16	-1570.85	23.6919	0.20986	0.214158	0.225113	0.207813	0.216252	0.215858	0.248209	0.270139	0.25698	0.251771	0.252446
12690	-1550.05	-1570.63	20.5841	0.154024	0.136603	0.158862	0.157914	0.162832	0.15542	0.15693	0.163907	0.170402	0.174639	0.16992
12700	-1542.55	-1569.67	27.114	0.19503	0.20424	0.205551	0.212868	0.212834	0.209501	0.202483	0.205987	0.210486	0.204942	0.201501
12710	-1547.61	-1571.08	23.4688	0.236052	0.223189	0.219837	0.20846	0.214906	0.201198	0.212337	0.209221	0.220231	0.236815	0.208405
12720	-1549.99	-1568.86	18.8762	0.18289	0.180251	0.197026	0.181533	0.173137	0.16017	0.159243	0.145993	0.13182	0.131883	0.13243
12730	-1545	-1570.44	25.4367	0.170396	0.180237	0.196125	0.189277	0.182328	0.180838	0.18157	0.183164	0.177718	0.15435	0.15094
12740	-1542.55	-1567.56	25.0081	0.191497	0.193076	0.188936	0.196155	0.1846	0.191299	0.187997	0.173913	0.176254	0.1745	0.167834
12750	-1545.39	-1571.21	25.8148	0.227233	0.216581	0.205892	0.201674	0.220746	0.211451	0.224003	0.216249	0.213431	0.201088	0.195578
12760	-1543.89	-1569.04	25.1504	0.190176	0.184343	0.195247	0.201987	0.200178	0.189443	0.198211	0.198641	0.193301	0.185962	0.185165
12770	-1549.08	-1570.83	21.745	0.21666	0.245806	0.256849	0.274711	0.303364	0.281206	0.291801	0.303723	0.288394	0.291398	0.278586
12780	-1544.21	-1570.18	25.9714	0.190064	0.204355	0.209828	0.210534	0.200528	0.195228	0.197804	0.195233	0.181499	0.193619	0.202
12790	-1547.09	-1573.62	26.5259	0.141445	0.138393	0.142043	0.144989	0.141346	0.138535	0.146312	0.131995	0.124172	0.121146	0.119212
12800	-1543.97	-1570.52	26.5431	0.144805	0.154129	0.157018	0.154616	0.166119	0.157958	0.1505	0.144762	0.151036	0.144804	0.146992
12810	-1545.29	-1569.42	24.1359	0.226583	0.224904	0.227436	0.240701	0.231467	0.2247	0.23979	0.226033	0.215001	0.200648	0.203751
12820	-1541.45	-1568.22	26.7719	0.16523	0.173885	0.168486	0.186198	0.197246	0.193493	0.196283	0.194294	0.198553	0.199252	0.187431
12830	-1552.76	-1568.45	15.6963	0.167408	0.181345	0.202829	0.208718	0.221719	0.210389	0.200723	0.211144	0.243989	0.258498	0.233477
12840	-1547.64	-1568.79	21.1492	0.19632	0.215193	0.225957	0.219878	0.219322	0.248124	0.258914	0.245915	0.243417	0.240596	0.215977
12850	-1554.49	-1568.56	14.0707	0.169077	0.176687	0.185029	0.171543	0.178005	0.215717	0.199192	0.18495	0.173083	0.184572	0.196373
12860	-1544.66	-1572.81	28.1505	0.174838	0.169281	0.169846	0.156945	0.155548	0.160437	0.161351	0.158094	0.154809	0.16164	0.156782
12870	-1545.33	-1570.42	25.0951	0.220488	0.216183	0.208658	0.213781	0.204935	0.217325	0.222603	0.218379	0.201249	0.189915	0.191362
12880	-1551.17	-1571.72	20.5518	0.306158	0.324999	0.309835	0.317791	0.298837	0.349779	0.319192	0.305409	0.299099	0.309813	0.299057
12890	-1546.46	-1567.83	21.3771	0.123356	0.140316	0.14154	0.139403	0.146535	0.137696	0.130637	0.145795	0.149913	0.137511	0.132933
12900	-1545.98	-1567.82	21.843	0.165257	0.168603	0.179196	0.172722	0.172715	0.163179	0.163936	0.176456	0.176118	0.174388	0.164409
12910	-1547.05	-1567.4	20.3487	0.147714	0.143978	0.155934	0.170689	0.187355	0.187914	0.182614	0.178387	0.172599	0.169785	0.188996
12920	-1549.79	-1568.02	18.226	0.12042	0.135261	0.140284	0.151317	0.174784	0.173011	0.180515	0.176182	0.183597	0.181234	0.188757
12930	-1542.38	-1568.05	25.6714	0.17248	0.182085	0.19544	0.207329	0.207006	0.228855	0.213635	0.228481	0.233103	0.231112	0.220825
12940	-1552.05	-1568.59	16.5426	0.163514	0.173362	0.183886	0.211513	0.219703	0.240041	0.235642	0.224182	0.231849	0.201956	0.196369
12950	-1547.16	-1569.92	22.7651	0.174271	0.190586	0.194269	0.197011	0.199541	0.195963	0.200677	0.216335	0.208151	0.184383	0.184219
12960	-1548.69	-1567.64	18.9471	0.136746	0.150474	0.164793	0.172716	0.179267	0.187771	0.182762	0.195486	0.180122	0.174333	0.161397
12970	-1545.92	-1569.06	23.1423	0.201027	0.215092	0.224123	0.24083	0.278871	0.270629	0.303565	0.309379	0.293179	0.294383	0.297547
12980	-1544.05	-1568.81	24.7682	0.153879	0.158309	0.162543	0.169063	0.167167	0.16217	0.168915	0.16158	0.170652	0.180712	0.182971
12990	-1553.91	-1572.94	19.0265	0.139188	0.138972	0.151614	0.166114	0.151081	0.146212	0.154609	0.14149	0.141428	0.146465	0.172892
13000	-1551.4	-1571.28	19.8824	0.267517	0.235289	0.23125	0.240814	0.259412	0.255509	0.257263	0.242431	0.23616	0.242416	0.233999
13010	-1559.99	-1571.08	11.0934	0.267097	0.255021	0.261785	0.30119	0.322589	0.327154	0.306374	0.272785	0.267081	0.277634	0.264159
13020	-1554.62	-1569.48	14.8521	0.204642	0.207129	0.212677	0.205834	0.259116	0.257937	0.2224	0.239254	0.259667	0.246354	0.252743
13030	-1545.29	-1569.15	23.8554	0.214237	0.206429	0.235472	0.250326	0.253116	0.239843	0.253996	0.269784	0.260052	0.255837	0.243139
13040	-1546.95	-1568.53	21.5709	0.199085	0.206433	0.215009	0.216074	0.217896	0.211163	0.225126	0.231759	0.223496	0.221059	0.208653
13050	-1554.5	-1568.18	13.6806	0.20445	0.221459	0.260488	0.250498	0.271588	0.284401	0.263021	0.245326	0.272773	0.272589	0.295487
13060	-1543.95	-1570.55	26.594	0.161081	0.172258	0.172068	0.178023	0.189027	0.190103	0.192757	0.194766	0.188449	0.209764	0.210241
13070	-1550.47	-1570.11	19.6394	0.117002	0.123735	0.145371	0.151099	0.152881	0.158321	0.156451	0.148702	0.144366	0.148421	0.164514
13080	-1551.37	-1571.55	20.1772	0.138991	0.143318	0.143709	0.140175	0.135204	0.132986	0.141851	0.150452	0.153232	0.149397	0.144523
