Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
30200	-1552.25	-1571.31	19.0608	0.189766	0.192956	0.214344	0.208609	0.210199	0.206066	0.216891	0.219845	0.22789	0.22162	0.191943	-1.66196	-1.64529	-1.54017	-1.56729	-1.5597	-1.57956	-1.52836	-1.51483	-1.47889	-1.50679	-1.65055	-1.19199	-1.19176	-1.29069	-1.2742	-1.20656	-1.08156	-1.19214	-1.22817	-1.19713	-1.28523	-1.25446	0.303618	0.303686	0.27508	0.279654	0.299226	0.339068	0.303571	0.292828	0.30206	0.276587	0.28523
30210	-1546.35	-1569.04	22.6914	0.165471	0.170574	0.168712	0.154546	0.163637	0.170668	0.1834	0.193443	0.172365	0.182862	0.179373	-1.79896	-1.76859	-1.77956	-1.86726	-1.8101	-1.76803	-1.69609	-1.64277	-1.75814	-1.69902	-1.71829	-1.27514	-1.36398	-1.3966	-1.46678	-1.44876	-1.44387	-1.48312	-1.43932	-1.42452	-1.33425	-1.29635	0.279392	0.25564	0.247437	0.230667	0.23486	0.236013	0.226928	0.237088	0.240625	0.263356	0.273529
30220	-1547.4	-1569.34	21.939	0.237177	0.255463	0.24806	0.257563	0.262372	0.28877	0.277646	0.291013	0.28317	0.279967	0.263539	-1.43895	-1.36468	-1.39408	-1.35649	-1.33799	-1.24213	-1.28141	-1.23439	-1.26171	-1.27308	-1.33355	-1.09766	-1.07078	-1.08047	-1.05983	-1.17956	-1.27222	-1.18817	-1.24382	-1.22386	-1.19755	-1.09447	0.333651	0.342741	0.339436	0.346513	0.307415	0.280208	0.304779	0.28828	0.294092	0.301934	0.334716
30230	-1548.2	-1568.13	19.9321	0.193594	0.214171	0.219897	0.233139	0.270847	0.263455	0.261043	0.275496	0.263098	0.270595	0.264126	-1.64199	-1.54098	-1.5146	-1.45612	-1.3062	-1.33387	-1.34307	-1.28918	-1.33523	-1.30713	-1.33133	-1.1421	-1.21407	-1.19679	-1.24914	-1.33666	-1.30712	-1.31069	-1.21603	-1.19532	-1.28652	-1.37012	0.319148	0.296985	0.302163	0.286751	0.262722	0.270598	0.269635	0.296405	0.302607	0.276231	0.254077
30240	-1542.06	-1568.67	26.6113	0.195575	0.196042	0.20707	0.209941	0.223988	0.237618	0.230904	0.239794	0.261264	0.253379	0.257865	-1.63181	-1.62942	-1.5747	-1.56093	-1.49616	-1.43709	-1.46575	-1.42798	-1.34223	-1.37287	-1.35532	-1.17026	-1.18117	-1.23591	-1.26204	-1.24008	-1.31273	-1.3199	-1.35767	-1.31129	-1.29177	-1.22757	0.310287	0.306919	0.29057	0.283075	0.28936	0.269086	0.267162	0.25726	0.269471	0.274785	0.293003
30250	-1546.88	-1567.77	20.8942	0.144293	0.143374	0.155115	0.164924	0.163152	0.17104	0.174291	0.18411	0.182449	0.182078	0.186952	-1.93591	-1.9423	-1.86359	-1.80227	-1.81307	-1.76586	-1.74703	-1.69222	-1.70129	-1.70332	-1.6769	-1.27698	-1.28025	-1.3667	-1.45707	-1.53143	-1.5834	-1.61136	-1.66713	-1.80533	-1.79478	-1.91887	0.278879	0.277967	0.254946	0.232918	0.216227	0.205276	0.199617	0.188788	0.164421	0.166164	0.146773
30260	-1551.09	-1569.02	17.9312	0.0962895	0.101008	0.103053	0.112846	0.10943	0.113289	0.115014	0.112656	0.122494	0.120713	0.111279	-2.3404	-2.29256	-2.27251	-2.18173	-2.21247	-2.17782	-2.1627	-2.18341	-2.09969	-2.11434	-2.19571	-1.52534	-1.53612	-1.60051	-1.77557	-1.83207	-1.94955	-1.89013	-1.90222	-1.84293	-1.95019	-1.98387	0.217547	0.215215	0.201793	0.169387	0.160082	0.142339	0.151052	0.149237	0.158352	0.142247	0.137536
30270	-1548.81	-1571.92	23.1178	0.194576	0.190053	0.171438	0.162023	0.15687	0.165035	0.161198	0.153192	0.143248	0.147557	0.146182	-1.63693	-1.66045	-1.76353	-1.82002	-1.85234	-1.8016	-1.82512	-1.87607	-1.94318	-1.91354	-1.92291	-1.27916	-1.26963	-1.2565	-1.41152	-1.37153	-1.42087	-1.46445	-1.43315	-1.46848	-1.53309	-1.51628	0.27827	0.280936	0.284647	0.243772	0.253719	0.241503	0.231206	0.238557	0.230275	0.215868	0.219528
30280	-1547.38	-1569.61	22.2337	0.207539	0.202753	0.196351	0.211917	0.217758	0.213888	0.191709	0.209404	0.22922	0.23591	0.236402	-1.57244	-1.59576	-1.62785	-1.55156	-1.52437	-1.5423	-1.65177	-1.56349	-1.47307	-1.4443	-1.44222	-1.21139	-1.27096	-1.28356	-1.38917	-1.44966	-1.41084	-1.35486	-1.43308	-1.47139	-1.51056	-1.52054	0.297782	0.280563	0.277048	0.249283	0.234651	0.243939	0.257985	0.238572	0.229607	0.220787	0.218593
30290	-1549.39	-1570.36	20.9635	0.227719	0.204417	0.203324	0.215737	0.218513	0.216981	0.223266	0.245546	0.267382	0.308291	0.310031	-1.47964	-1.58759	-1.59296	-1.5337	-1.52091	-1.52795	-1.49939	-1.40427	-1.31908	-1.17671	-1.17108	-1.11984	-1.18506	-1.26318	-1.21655	-1.2419	-1.31442	-1.34757	-1.37445	-1.43728	-1.47358	-1.47968	0.326332	0.305727	0.282753	0.296251	0.288836	0.268631	0.259871	0.252978	0.237574	0.229103	0.227711
30300	-1542.88	-1568.66	25.7855	0.135354	0.142208	0.148648	0.160128	0.165764	0.17018	0.177605	0.178102	0.182034	0.178994	0.188808	-1.99986	-1.95046	-1.90617	-1.83178	-1.79719	-1.7709	-1.72819	-1.7254	-1.70356	-1.7204	-1.66702	-1.38254	-1.3644	-1.40499	-1.3957	-1.47726	-1.51122	-1.45175	-1.49682	-1.52182	-1.61203	-1.67239	0.250941	0.255535	0.24537	0.247659	0.228262	0.22064	0.234161	0.223842	0.218315	0.199483	0.187797
30310	-1551.02	-1570.31	19.2951	0.0523923	0.0538697	0.057833	0.0547137	0.0577436	0.0573387	0.0537726	0.0526651	0.0524534	0.0526793	0.0567548	-2.949	-2.92119	-2.8502	-2.90564	-2.85174	-2.85878	-2.92299	-2.9438	-2.94783	-2.94353	-2.86902	-1.49971	-1.56117	-1.70496	-1.78427	-1.85605	-1.9261	-1.98904	-1.99832	-2.12317	-2.13681	-2.05141	0.223194	0.209889	0.18178	0.16792	0.156289	0.145716	0.136826	0.135562	0.119652	0.118031	0.128553
30320	-1550.3	-1568.77	18.4724	0.101402	0.108908	0.107914	0.118716	0.108458	0.11023	0.103323	0.101956	0.0941454	0.104417	0.110964	-2.28866	-2.21725	-2.22642	-2.13102	-2.22139	-2.20518	-2.2699	-2.28321	-2.36291	-2.25936	-2.19855	-1.46436	-1.60396	-1.60331	-1.69263	-1.74289	-1.77658	-1.90068	-1.907	-1.89297	-1.87116	-1.84913	0.231226	0.201098	0.201229	0.184035	0.175014	0.169216	0.149468	0.148525	0.150624	0.153945	0.157374
30330	-1547.66	-1571.9	24.237	0.143288	0.133286	0.126051	0.128758	0.127256	0.126339	0.12637	0.125556	0.127736	0.130885	0.141013	-1.9429	-2.01526	-2.07107	-2.04982	-2.06156	-2.06879	-2.06854	-2.075	-2.05779	-2.03344	-1.9589	-1.45321	-1.51515	-1.64978	-1.62277	-1.7078	-1.72704	-1.76456	-1.71969	-1.78673	-1.80379	-1.84645	0.233819	0.219776	0.192092	0.197351	0.181264	0.177809	0.171262	0.179121	0.167507	0.164673	0.157796
30340	-1552.44	-1568.51	16.0765	0.133744	0.140775	0.14882	0.142037	0.152347	0.145512	0.157904	0.15476	0.151231	0.143786	0.149146	-2.01183	-1.9606	-1.90501	-1.95167	-1.88159	-1.9275	-1.84577	-1.86588	-1.88895	-1.93943	-1.90283	-1.40977	-1.40177	-1.55894	-1.65289	-1.76638	-1.72109	-1.80754	-1.94174	-1.84394	-1.88991	-1.88643	0.2442	0.246162	0.21036	0.191495	0.17095	0.178871	0.164058	0.143455	0.158193	0.151085	0.151612
30350	-1541.11	-1568.64	27.5331	0.160521	0.167102	0.171587	0.177549	0.169467	0.16805	0.167927	0.162172	0.169162	0.168057	0.17061	-1.82933	-1.78915	-1.76267	-1.72851	-1.7751	-1.78349	-1.78423	-1.8191	-1.7769	-1.78345	-1.76837	-1.30938	-1.32658	-1.36993	-1.4718	-1.49011	-1.445	-1.48988	-1.46019	-1.41242	-1.47231	-1.45306	0.269987	0.265385	0.254125	0.229512	0.225347	0.235747	0.2254	0.232192	0.243552	0.229395	0.233853
30360	-1550.6	-1567.89	17.2853	0.130741	0.135807	0.139809	0.154754	0.142843	0.151669	0.153163	0.133394	0.135242	0.134833	0.151472	-2.03454	-1.99652	-1.96748	-1.86592	-1.94601	-1.88606	-1.87625	-2.01445	-2.00069	-2.00372	-1.88736	-1.36126	-1.46567	-1.46305	-1.56186	-1.61367	-1.55141	-1.64271	-1.69846	-1.74665	-1.76628	-1.68358	0.256338	0.230923	0.231529	0.209747	0.199156	0.21195	0.193455	0.182964	0.174356	0.170967	0.185708
30370	-1544.41	-1568.59	24.1759	0.192238	0.191013	0.192337	0.177816	0.191686	0.193169	0.206072	0.196088	0.187231	0.193378	0.186883	-1.64902	-1.65541	-1.64851	-1.72701	-1.6519	-1.64419	-1.57953	-1.62919	-1.67541	-1.64311	-1.67727	-1.23064	-1.24375	-1.34313	-1.38427	-1.40928	-1.44707	-1.38325	-1.47577	-1.45738	-1.47765	-1.39958	0.292106	0.288302	0.261027	0.250507	0.244319	0.235259	0.250763	0.228603	0.232846	0.228173	0.2467
30380	-1543.96	-1567.11	23.1487	0.151811	0.166676	0.188373	0.196021	0.195082	0.212502	0.213825	0.212048	0.213556	0.197736	0.18524	-1.88512	-1.79171	-1.66933	-1.62954	-1.63434	-1.5488	-1.5426	-1.55094	-1.54386	-1.62082	-1.68611	-1.3026	-1.33672	-1.38094	-1.38554	-1.4347	-1.43877	-1.5202	-1.49287	-1.46579	-1.47942	-1.55984	0.271824	0.262707	0.251342	0.250187	0.238188	0.237219	0.218667	0.224727	0.230895	0.22777	0.21017
30390	-1551.01	-1568.63	17.6124	0.139424	0.158777	0.168107	0.16612	0.159507	0.170231	0.158027	0.180145	0.183739	0.16835	0.152883	-1.97023	-1.84025	-1.78315	-1.79504	-1.83567	-1.7706	-1.84499	-1.714	-1.69424	-1.78171	-1.87808	-1.40025	-1.28889	-1.40625	-1.44866	-1.48254	-1.51174	-1.4816	-1.54022	-1.53154	-1.54514	-1.51815	0.246536	0.275577	0.245059	0.234885	0.227061	0.220526	0.227275	0.214333	0.216203	0.213283	0.219116
30400	-1543.5	-1570.02	26.5118	0.179888	0.189903	0.188437	0.195668	0.193956	0.212063	0.215719	0.222111	0.235129	0.222234	0.216188	-1.71542	-1.66124	-1.66899	-1.63133	-1.64012	-1.55087	-1.53378	-1.50458	-1.44762	-1.50403	-1.53161	-1.20804	-1.21012	-1.21576	-1.22425	-1.21495	-1.27165	-1.3703	-1.3971	-1.37222	-1.35122	-1.28496	0.298782	0.298162	0.296486	0.293977	0.296725	0.280369	0.254032	0.247312	0.253544	0.258924	0.276661
30410	-1543.71	-1569.82	26.1109	0.21459	0.217838	0.22745	0.239075	0.243835	0.260492	0.276428	0.267922	0.264593	0.257787	0.270327	-1.53902	-1.52401	-1.48082	-1.43098	-1.41126	-1.34518	-1.2858	-1.31706	-1.32956	-1.35562	-1.30812	-1.12713	-1.10563	-1.13618	-1.15435	-1.12571	-1.2001	-1.18186	-1.25203	-1.36409	-1.37077	-1.36893	0.323962	0.331002	0.321044	0.315264	0.324421	0.301164	0.306708	0.285924	0.255614	0.25391	0.254378
30420	-1548.19	-1567.64	19.4532	0.165907	0.183321	0.179637	0.189795	0.212223	0.238923	0.256987	0.246944	0.237533	0.250108	0.262291	-1.79633	-1.69652	-1.71682	-1.66181	-1.55012	-1.43161	-1.35873	-1.39859	-1.43745	-1.38586	-1.3383	-1.18101	-1.22396	-1.38158	-1.36571	-1.40511	-1.38895	-1.37262	-1.3727	-1.33237	-1.40143	-1.38964	0.306968	0.294062	0.251181	0.2552	0.24534	0.249338	0.253441	0.253423	0.26385	0.246244	0.249165
30430	-1551.4	-1566.92	15.5221	0.144805	0.164009	0.175705	0.174377	0.173451	0.19027	0.2052	0.200872	0.196311	0.212562	0.238343	-1.93237	-1.80783	-1.73895	-1.74654	-1.75186	-1.65931	-1.58377	-1.60509	-1.62805	-1.54852	-1.43404	-1.24401	-1.26984	-1.36603	-1.38628	-1.42028	-1.58151	-1.57809	-1.44921	-1.50512	-1.44567	-1.4579	0.288226	0.280877	0.255117	0.250003	0.241646	0.205664	0.206369	0.234755	0.221991	0.235588	0.232724
30440	-1551.08	-1567.58	16.5016	0.159752	0.177618	0.184024	0.186291	0.204767	0.210702	0.195768	0.219317	0.203949	0.20514	0.205515	-1.83413	-1.72812	-1.69269	-1.68044	-1.58588	-1.55731	-1.63083	-1.51723	-1.58989	-1.58406	-1.58224	-1.24234	-1.34476	-1.42102	-1.42633	-1.53345	-1.51716	-1.47202	-1.56904	-1.62041	-1.60754	-1.46323	0.288709	0.260601	0.241468	0.240189	0.215789	0.219335	0.22946	0.208245	0.197818	0.200381	0.231487
30450	-1544.59	-1569.62	25.0232	0.157658	0.161281	0.162362	0.160114	0.167051	0.175956	0.174615	0.184579	0.163537	0.156028	0.152991	-1.84733	-1.82461	-1.81793	-1.83187	-1.78946	-1.73752	-1.74517	-1.68968	-1.81072	-1.85772	-1.87738	-1.34065	-1.38194	-1.40644	-1.43279	-1.50653	-1.4369	-1.46851	-1.41723	-1.34707	-1.40076	-1.4046	0.261676	0.251091	0.245015	0.238643	0.221678	0.237663	0.230268	0.242385	0.260002	0.24641	0.245465
30460	-1545.34	-1568.12	22.7864	0.164241	0.175053	0.17979	0.198415	0.206976	0.208063	0.213713	0.212961	0.204588	0.203473	0.193433	-1.80642	-1.74267	-1.71597	-1.61739	-1.57515	-1.56992	-1.54312	-1.54665	-1.58676	-1.59222	-1.64282	-1.19294	-1.22468	-1.27906	-1.35462	-1.38066	-1.48902	-1.51485	-1.6053	-1.62242	-1.51169	-1.54441	0.303329	0.293851	0.278298	0.258044	0.251413	0.225593	0.219842	0.200829	0.19742	0.220538	0.213438
30470	-1547.71	-1569.87	22.1608	0.211686	0.215192	0.241367	0.277075	0.26926	0.282063	0.295185	0.326682	0.338647	0.326071	0.32372	-1.55265	-1.53622	-1.42144	-1.28347	-1.31208	-1.26563	-1.22015	-1.11877	-1.0828	-1.12064	-1.12788	-1.21762	-1.15817	-1.1363	-1.12029	-1.17697	-1.16446	-1.23214	-1.28322	-1.25654	-1.26052	-1.1974	0.295934	0.314061	0.321005	0.326186	0.308213	0.31209	0.291667	0.277143	0.284637	0.283507	0.301979
30480	-1548.1	-1571.45	23.3471	0.228237	0.226937	0.234776	0.237222	0.251639	0.26108	0.287103	0.28311	0.302903	0.298244	0.296189	-1.47737	-1.48308	-1.44912	-1.43876	-1.37976	-1.34293	-1.24791	-1.26192	-1.19434	-1.20984	-1.21676	-1.06994	-1.10816	-1.08213	-1.09483	-1.1462	-1.1057	-1.20157	-1.20003	-1.32312	-1.36458	-1.4599	0.343028	0.330166	0.338871	0.334598	0.317842	0.330979	0.300721	0.301184	0.266303	0.255489	0.23226
30490	-1551.63	-1570.92	19.2916	0.256364	0.261472	0.236275	0.248024	0.271787	0.242263	0.242154	0.272291	0.277975	0.263522	0.269535	-1.36116	-1.34143	-1.44276	-1.39423	-1.30274	-1.41773	-1.41818	-1.30088	-1.28023	-1.33362	-1.31106	-1.0906	-1.08746	-1.23655	-1.31923	-1.24931	-1.24663	-1.26285	-1.25369	-1.22845	-1.2736	-1.30149	0.336016	0.337071	0.290383	0.267341	0.286702	0.287472	0.282848	0.285451	0.292746	0.279823	0.272125
30500	-1543.62	-1568.24	24.6145	0.134836	0.132826	0.138045	0.139983	0.147202	0.13703	0.142502	0.142212	0.141046	0.137057	0.139122	-2.0037	-2.01871	-1.98017	-1.96623	-1.91595	-1.98756	-1.9484	-1.95043	-1.95867	-1.98736	-1.9724	-1.33898	-1.32506	-1.42338	-1.54618	-1.64866	-1.6051	-1.56058	-1.54805	-1.5715	-1.55295	-1.52832	0.262112	0.265786	0.240898	0.213061	0.192308	0.200868	0.210014	0.212663	0.207733	0.211623	0.2169
30510	-1548.1	-1568.38	20.2768	0.175094	0.191297	0.179885	0.192861	0.199024	0.196214	0.193233	0.211417	0.201779	0.185753	0.195342	-1.74243	-1.65393	-1.71544	-1.64578	-1.61433	-1.62855	-1.64386	-1.55392	-1.60058	-1.68334	-1.633	-1.24532	-1.26283	-1.3065	-1.29805	-1.41481	-1.36781	-1.39166	-1.27647	-1.28521	-1.38861	-1.33521	0.287848	0.282851	0.270767	0.273063	0.242972	0.254664	0.248662	0.279021	0.276593	0.249421	0.263103
30520	-1549.97	-1572.44	22.4773	0.156417	0.177539	0.184257	0.175455	0.187539	0.195648	0.204248	0.197657	0.205619	0.216032	0.2094	-1.85523	-1.72857	-1.69142	-1.74037	-1.67377	-1.63144	-1.58842	-1.62122	-1.58173	-1.53233	-1.56351	-1.31771	-1.27488	-1.15647	-1.23815	-1.27564	-1.21379	-1.27421	-1.25078	-1.25739	-1.30198	-1.29988	0.267747	0.279465	0.314596	0.28992	0.279252	0.29707	0.279653	0.286281	0.284394	0.271992	0.272563
30530	-1546.19	-1570.14	23.9501	0.229058	0.228465	0.224748	0.236161	0.251249	0.279368	0.28506	0.285187	0.271464	0.247211	0.263466	-1.47378	-1.47637	-1.49278	-1.44324	-1.38131	-1.27523	-1.25506	-1.25461	-1.30393	-1.39751	-1.33383	-1.16295	-1.08931	-1.15014	-1.16453	-1.08576	-1.14975	-1.15235	-1.19154	-1.17226	-1.22131	-1.20252	0.312564	0.336447	0.316593	0.31207	0.337647	0.316716	0.315894	0.303753	0.309668	0.294842	0.300436
30540	-1550	-1567.14	17.1376	0.108062	0.113648	0.112318	0.11855	0.124386	0.134484	0.1464	0.161707	0.176699	0.192394	0.191736	-2.22505	-2.17465	-2.18642	-2.13242	-2.08437	-2.00631	-1.92141	-1.82197	-1.73331	-1.64821	-1.65164	-1.35069	-1.45834	-1.54965	-1.58641	-1.63938	-1.77425	-1.71051	-1.71016	-1.7958	-1.77666	-1.84408	0.25906	0.232622	0.212323	0.204659	0.194101	0.16961	0.180773	0.180836	0.165995	0.169202	0.158172
30550	-1545.99	-1568.25	22.2602	0.151373	0.160976	0.159063	0.168479	0.162264	0.174464	0.18979	0.20213	0.20784	0.229946	0.221166	-1.88801	-1.8265	-1.83846	-1.78094	-1.81853	-1.74604	-1.66184	-1.59885	-1.57098	-1.46991	-1.50884	-1.30449	-1.35601	-1.39667	-1.4621	-1.44619	-1.53601	-1.59471	-1.67798	-1.72697	-1.75277	-1.79295	0.27131	0.257687	0.24742	0.231749	0.235467	0.215237	0.202967	0.186751	0.177823	0.173292	0.166469
30560	-1547.28	-1568.22	20.9421	0.160473	0.176852	0.17319	0.170724	0.168448	0.186683	0.181401	0.202762	0.194303	0.181535	0.18264	-1.82963	-1.73244	-1.75337	-1.76771	-1.78113	-1.67835	-1.70704	-1.59572	-1.63834	-1.70631	-1.70024	-1.21389	-1.26852	-1.29612	-1.39531	-1.46253	-1.47088	-1.45319	-1.52956	-1.48828	-1.57005	-1.64286	0.297039	0.281246	0.273592	0.247756	0.23165	0.229723	0.233824	0.21663	0.225761	0.208035	0.193427
30570	-1545.66	-1568.64	22.9742	0.1265	0.130576	0.140311	0.14741	0.163011	0.159397	0.166916	0.162451	0.159208	0.157108	0.155222	-2.06751	-2.0358	-1.96389	-1.91454	-1.81393	-1.83636	-1.79026	-1.81738	-1.83754	-1.85082	-1.8629	-1.32966	-1.32436	-1.36918	-1.418	-1.5238	-1.54178	-1.50757	-1.48674	-1.51887	-1.41899	-1.5336	0.264567	0.265973	0.254315	0.242199	0.217881	0.214	0.221447	0.226108	0.218959	0.241958	0.215758
30580	-1547.85	-1570.25	22.3942	0.12379	0.123205	0.136928	0.15316	0.157119	0.150667	0.149166	0.151511	0.147024	0.152532	0.134573	-2.08917	-2.09391	-1.9883	-1.87627	-1.85075	-1.89268	-1.90269	-1.8871	-1.91716	-1.88038	-2.00565	-1.4531	-1.40396	-1.40703	-1.49585	-1.54419	-1.50653	-1.53742	-1.60413	-1.54827	-1.58383	-1.59886	0.233844	0.245623	0.24487	0.224058	0.213485	0.221679	0.214935	0.201064	0.212615	0.205189	0.202126
30590	-1550.67	-1567.8	17.1235	0.129067	0.124518	0.124007	0.13574	0.143665	0.153165	0.156888	0.176427	0.19133	0.195743	0.215172	-2.04742	-2.0833	-2.08742	-1.99701	-1.94027	-1.87624	-1.85222	-1.73485	-1.65376	-1.63095	-1.53632	-1.27274	-1.37884	-1.5362	-1.54611	-1.52688	-1.6396	-1.57873	-1.61488	-1.60096	-1.63089	-1.58204	0.280064	0.251872	0.215198	0.213075	0.217212	0.194057	0.206238	0.198915	0.201703	0.195755	0.205555
30600	-1552.05	-1573.59	21.54	0.116404	0.119945	0.127061	0.119261	0.123222	0.134686	0.142501	0.13418	0.139335	0.128367	0.126071	-2.15069	-2.12072	-2.06309	-2.12644	-2.09377	-2.00481	-1.9484	-2.00858	-1.97088	-2.05287	-2.07091	-1.25765	-1.33996	-1.39026	-1.34399	-1.42478	-1.48686	-1.5132	-1.51172	-1.47032	-1.59979	-1.56939	0.284322	0.261857	0.24901	0.260803	0.240562	0.226082	0.220204	0.220531	0.229851	0.20194	0.208171
30610	-1554	-1573.08	19.0802	0.175601	0.168637	0.18234	0.179684	0.187929	0.160133	0.148026	0.162965	0.173073	0.178879	0.158655	-1.73954	-1.78	-1.70188	-1.71655	-1.67169	-1.83175	-1.91037	-1.81422	-1.75404	-1.72105	-1.84103	-1.2767	-1.22406	-1.22077	-1.26087	-1.33274	-1.28699	-1.28005	-1.31668	-1.35034	-1.38643	-1.46254	0.278957	0.294035	0.295002	0.283407	0.263754	0.2761	0.278023	0.268023	0.259152	0.249966	0.231646
30620	-1550.06	-1569.2	19.1441	0.157785	0.178949	0.189243	0.214844	0.232041	0.230659	0.231484	0.220122	0.222744	0.215909	0.222166	-1.84652	-1.72065	-1.66472	-1.53784	-1.46084	-1.46681	-1.46324	-1.51357	-1.50173	-1.5329	-1.50433	-1.14302	-1.22383	-1.30511	-1.31082	-1.38688	-1.37016	-1.51144	-1.55131	-1.57954	-1.59177	-1.65264	0.318854	0.294102	0.271142	0.2696	0.249854	0.254065	0.220593	0.211971	0.20607	0.203564	0.191543
30630	-1547.12	-1574.46	27.3451	0.12572	0.118203	0.126547	0.137736	0.139845	0.141408	0.137762	0.144606	0.147196	0.145959	0.148007	-2.0737	-2.13535	-2.06714	-1.98242	-1.96722	-1.95611	-1.98223	-1.93375	-1.91599	-1.92443	-1.9105	-1.55017	-1.56975	-1.54707	-1.55025	-1.62746	-1.65114	-1.61847	-1.62599	-1.67676	-1.66675	-1.60745	0.212212	0.208097	0.212871	0.212196	0.196429	0.191832	0.198201	0.196717	0.186979	0.188859	0.200398
30640	-1549.47	-1571.97	22.495	0.132597	0.128345	0.124626	0.14409	0.14165	0.138378	0.122237	0.134088	0.13935	0.139216	0.1311	-2.02044	-2.05303	-2.08243	-1.93732	-1.9544	-1.97777	-2.10179	-2.00926	-1.97077	-1.97173	-2.0318	-1.41329	-1.43931	-1.40264	-1.43983	-1.51933	-1.50606	-1.52253	-1.48843	-1.46162	-1.51478	-1.52359	0.243342	0.237091	0.245948	0.236967	0.218859	0.221781	0.21816	0.225727	0.23186	0.219857	0.217929
30650	-1547.08	-1568.72	21.6419	0.139654	0.154063	0.168224	0.172733	0.163719	0.161183	0.177085	0.185902	0.173061	0.178961	0.193481	-1.96858	-1.87039	-1.78246	-1.75601	-1.8096	-1.82521	-1.73112	-1.68254	-1.75411	-1.72059	-1.64258	-1.34167	-1.38227	-1.42771	-1.36963	-1.46735	-1.46504	-1.38288	-1.33595	-1.3802	-1.35959	-1.32813	0.26141	0.251007	0.239857	0.254201	0.230536	0.231068	0.250856	0.262909	0.251528	0.256767	0.264972
30660	-1547.79	-1570.06	22.2649	0.14021	0.141958	0.14342	0.165694	0.178948	0.185739	0.189088	0.175698	0.174532	0.17165	0.185363	-1.96462	-1.95222	-1.94198	-1.79761	-1.72066	-1.68341	-1.66554	-1.73899	-1.74565	-1.7623	-1.68544	-1.30174	-1.30424	-1.31494	-1.34907	-1.34413	-1.37889	-1.42786	-1.3657	-1.40233	-1.41637	-1.2795	0.272058	0.271379	0.26849	0.259482	0.260767	0.251858	0.239821	0.255202	0.246023	0.242592	0.278175
30670	-1545.6	-1568.47	22.8669	0.179671	0.1819	0.202309	0.212585	0.215033	0.227648	0.238132	0.234982	0.232756	0.252241	0.28659	-1.71663	-1.7043	-1.59796	-1.54841	-1.53696	-1.47995	-1.43493	-1.44825	-1.45776	-1.37737	-1.2497	-1.22598	-1.22418	-1.23678	-1.31891	-1.27077	-1.32566	-1.24631	-1.21025	-1.2316	-1.2314	-1.28245	0.29347	0.293998	0.290319	0.267427	0.280615	0.265627	0.287565	0.298124	0.291824	0.291882	0.277358
30680	-1548.79	-1571.36	22.5697	0.181049	0.181607	0.183516	0.18421	0.165842	0.186059	0.16815	0.181084	0.183435	0.172733	0.164513	-1.70898	-1.70591	-1.69546	-1.69168	-1.79672	-1.68169	-1.7829	-1.70879	-1.69589	-1.75601	-1.80477	-1.31734	-1.39259	-1.40267	-1.45601	-1.48139	-1.49202	-1.46547	-1.43568	-1.34302	-1.33527	-1.37274	0.267848	0.24843	0.24594	0.233164	0.227322	0.224917	0.230969	0.237953	0.261055	0.263088	0.253413
30690	-1548.45	-1571.17	22.7167	0.205904	0.196142	0.208615	0.217634	0.209015	0.198492	0.20215	0.223625	0.237556	0.222598	0.237228	-1.58034	-1.62892	-1.56727	-1.52494	-1.56535	-1.617	-1.59874	-1.49779	-1.43735	-1.50239	-1.43873	-1.16122	-1.25328	-1.18219	-1.21964	-1.2589	-1.24584	-1.2333	-1.26101	-1.2613	-1.15961	-1.09908	0.313103	0.285566	0.306608	0.295337	0.283965	0.287698	0.29133	0.283369	0.283286	0.313609	0.333178
30700	-1553.33	-1567.47	14.1445	0.187262	0.188131	0.175343	0.194039	0.204763	0.183572	0.184699	0.179267	0.17836	0.193945	0.194442	-1.67525	-1.67061	-1.74101	-1.63969	-1.5859	-1.69515	-1.68903	-1.71888	-1.72395	-1.64018	-1.63762	-1.22933	-1.2663	-1.37097	-1.36832	-1.53065	-1.63245	-1.51429	-1.40191	-1.43446	-1.34316	-1.39174	0.292489	0.281873	0.25386	0.254535	0.216394	0.195449	0.219965	0.246126	0.238244	0.26102	0.248642
30710	-1548.5	-1573.49	24.9894	0.176503	0.182312	0.186715	0.194976	0.196321	0.195996	0.193176	0.183757	0.195909	0.18898	0.21583	-1.73442	-1.70204	-1.67817	-1.63488	-1.628	-1.62966	-1.64415	-1.69414	-1.63011	-1.66611	-1.53326	-1.42113	-1.36087	-1.38206	-1.41249	-1.44324	-1.41248	-1.38929	-1.42836	-1.5237	-1.46666	-1.46774	0.24144	0.256437	0.251062	0.243537	0.236162	0.243539	0.249251	0.239701	0.217905	0.230695	0.230446
