Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
24780	-1551.01	-1570.91	19.9086	0.220325	0.207365	0.187775	0.178927	0.160745	0.159614	0.155758	0.161462	0.1586	0.146074	0.152227
24790	-1556.71	-1567.66	10.9546	0.267932	0.275141	0.261294	0.265574	0.255615	0.248337	0.228186	0.215115	0.193415	0.169847	0.17787
24800	-1545.92	-1569.03	23.1161	0.308189	0.29385	0.281013	0.27295	0.275746	0.264397	0.245494	0.237514	0.240129	0.248425	0.225429
24810	-1543.14	-1569.23	26.0979	0.260516	0.251859	0.235357	0.224965	0.228477	0.216684	0.228903	0.211255	0.231277	0.225286	0.2232
24820	-1550.25	-1568.64	18.3884	0.289612	0.280826	0.266316	0.273971	0.269144	0.262278	0.250243	0.218547	0.220116	0.217824	0.212317
24830	-1543.95	-1567.24	23.2958	0.268499	0.264393	0.237536	0.241036	0.220853	0.232301	0.221023	0.222494	0.217907	0.223026	0.223114
24840	-1549.19	-1569.22	20.0333	0.258113	0.261457	0.248143	0.211861	0.208376	0.212058	0.196253	0.196578	0.20175	0.203184	0.228291
24850	-1548.61	-1569.43	20.8206	0.224726	0.226903	0.234096	0.211232	0.206044	0.197886	0.18654	0.19091	0.172448	0.160427	0.165954
24860	-1546.55	-1569.1	22.5533	0.267612	0.283089	0.277369	0.28043	0.273073	0.267883	0.262941	0.243595	0.223701	0.239201	0.22152
24870	-1547.96	-1570.36	22.3966	0.246729	0.247634	0.226058	0.240587	0.214691	0.206804	0.210998	0.202079	0.195723	0.194549	0.195069
24880	-1546.43	-1571.46	25.0291	0.302884	0.332687	0.315829	0.307073	0.30122	0.294316	0.29738	0.299197	0.332259	0.327552	0.307554
24890	-1544.04	-1570.08	26.0488	0.272317	0.270761	0.273328	0.266834	0.25841	0.268258	0.257268	0.279238	0.285893	0.304432	0.336537
24900	-1553.05	-1569.28	16.2335	0.332623	0.333917	0.296881	0.307733	0.322139	0.291128	0.298759	0.303407	0.289321	0.332786	0.304678
24910	-1554.35	-1571.14	16.7884	0.22005	0.184183	0.178734	0.181658	0.182448	0.162521	0.171451	0.172475	0.178047	0.174373	0.191433
24920	-1545.95	-1569.05	23.0989	0.273066	0.277994	0.250128	0.224848	0.230095	0.234337	0.233631	0.231772	0.229799	0.21204	0.243454
24930	-1550.95	-1571.55	20.6008	0.252741	0.229505	0.233519	0.22086	0.225571	0.195849	0.211312	0.184259	0.183926	0.183292	0.181108
24940	-1546.95	-1569.94	22.9898	0.272178	0.262447	0.255263	0.256759	0.231439	0.235094	0.257426	0.255739	0.250601	0.238166	0.232728
24950	-1545.63	-1569.41	23.7752	0.298365	0.303252	0.274221	0.263043	0.256132	0.268811	0.265451	0.258572	0.28549	0.308512	0.298745
24960	-1546.65	-1569.72	23.0692	0.30991	0.3142	0.305996	0.296455	0.298801	0.288687	0.296921	0.281863	0.282248	0.31766	0.3136
24970	-1550.6	-1569.17	18.565	0.317755	0.325622	0.349509	0.305227	0.300119	0.265343	0.31108	0.312479	0.316453	0.301898	0.323291
24980	-1549.5	-1569.29	19.7892	0.27504	0.287863	0.297036	0.27288	0.261124	0.239193	0.242414	0.267682	0.260849	0.254646	0.254234
24990	-1545.73	-1569.23	23.5048	0.22543	0.224939	0.196041	0.191325	0.171664	0.170873	0.168467	0.171693	0.159507	0.166297	0.186434
25000	-1548.87	-1567.94	19.0649	0.289864	0.279754	0.269014	0.254849	0.240969	0.203702	0.219375	0.202622	0.18863	0.203643	0.199534
25010	-1553.41	-1570.07	16.669	0.273884	0.276169	0.28595	0.265585	0.243214	0.232961	0.217992	0.194281	0.187409	0.195592	0.177695
25020	-1547.96	-1569.29	21.33	0.336082	0.34298	0.312775	0.278902	0.265269	0.255954	0.241331	0.239107	0.233351	0.211229	0.212157
25030	-1543.63	-1568.25	24.6203	0.303292	0.270089	0.254924	0.245662	0.238966	0.24434	0.216	0.220649	0.223921	0.213849	0.208783
25040	-1543.64	-1568.94	25.3033	0.292103	0.294325	0.291907	0.282908	0.282647	0.294846	0.276008	0.282229	0.26749	0.256707	0.256293
25050	-1547.43	-1568.31	20.8806	0.271645	0.279648	0.254969	0.244573	0.239513	0.258997	0.240891	0.218734	0.202301	0.217544	0.214048
25060	-1550.21	-1572.2	21.999	0.317316	0.32451	0.320411	0.317861	0.31854	0.298632	0.311016	0.317677	0.265146	0.245154	0.251976
25070	-1548.65	-1569.6	20.9487	0.264888	0.283749	0.269104	0.26294	0.266301	0.272836	0.262471	0.264823	0.273192	0.271078	0.245267
25080	-1541.56	-1570.89	29.3361	0.245188	0.231348	0.233196	0.228882	0.219538	0.214596	0.213142	0.215085	0.224948	0.236646	0.250165
25090	-1548.88	-1568.17	19.2887	0.23878	0.228181	0.206738	0.1973	0.1826	0.188055	0.209311	0.199053	0.191887	0.191364	0.19385
25100	-1546.8	-1568.36	21.5606	0.259425	0.251984	0.252468	0.228124	0.206458	0.197409	0.185491	0.200454	0.19915	0.199297	0.207094
25110	-1548.33	-1569.08	20.7548	0.278528	0.264494	0.257024	0.227394	0.210395	0.204885	0.208621	0.221188	0.203195	0.197397	0.20563
25120	-1548.18	-1569.35	21.1635	0.325944	0.309463	0.294952	0.283899	0.277146	0.246923	0.260994	0.248463	0.256219	0.28694	0.294498
25130	-1548.59	-1567.59	18.9994	0.289474	0.30033	0.284988	0.262303	0.248277	0.229404	0.24031	0.235418	0.24116	0.254525	0.266531
25140	-1545.45	-1569.09	23.6368	0.231612	0.209614	0.203229	0.18502	0.171799	0.180819	0.169442	0.158348	0.17169	0.16266	0.159266
25150	-1549.59	-1573.04	23.4455	0.197133	0.189205	0.181015	0.167718	0.144781	0.140562	0.14196	0.137958	0.135005	0.147157	0.152112
25160	-1546.08	-1568.68	22.6001	0.252355	0.253769	0.220022	0.202897	0.190713	0.189186	0.184633	0.183777	0.187551	0.195553	0.183507
25170	-1555.63	-1575.93	20.2995	0.271597	0.28338	0.269897	0.29857	0.270725	0.258483	0.257518	0.238638	0.227166	0.231271	0.221354
25180	-1544.98	-1571.43	26.4462	0.308198	0.32239	0.320403	0.310302	0.29552	0.281464	0.282255	0.278644	0.269031	0.269891	0.258433
25190	-1547.38	-1568.76	21.3836	0.267284	0.256144	0.230203	0.231237	0.236529	0.235081	0.2329	0.224002	0.221693	0.213415	0.202431
25200	-1549.04	-1567.9	18.8604	0.297239	0.293513	0.258469	0.221146	0.212965	0.20473	0.20053	0.181913	0.18357	0.186553	0.176089
25210	-1541.88	-1568.55	26.6756	0.301193	0.296245	0.272441	0.285699	0.261361	0.255063	0.2575	0.23583	0.240066	0.23741	0.231773
25220	-1546.18	-1568.5	22.3132	0.317736	0.326885	0.318173	0.301575	0.284139	0.291885	0.283745	0.284789	0.270674	0.256883	0.277776
25230	-1549.93	-1571.37	21.4403	0.214537	0.216903	0.19677	0.192297	0.172575	0.154707	0.160557	0.166554	0.15496	0.16015	0.142975
25240	-1549.3	-1572.02	22.7207	0.2925	0.245592	0.258679	0.255784	0.239421	0.235815	0.218198	0.213262	0.208325	0.222578	0.217682
25250	-1553.56	-1572.73	19.1758	0.223201	0.232586	0.223663	0.211149	0.200585	0.181716	0.170412	0.198756	0.207411	0.178477	0.180985
25260	-1549.31	-1569.36	20.0494	0.277988	0.31022	0.290243	0.271473	0.234047	0.244237	0.272382	0.271493	0.274623	0.284885	0.270799
25270	-1548.69	-1568.49	19.8003	0.272893	0.275314	0.28431	0.25794	0.247461	0.252104	0.262044	0.28526	0.258209	0.277348	0.280613
25280	-1551.07	-1567.27	16.2041	0.266671	0.247068	0.235986	0.269871	0.250538	0.252931	0.239864	0.219574	0.213282	0.22709	0.214655
25290	-1543.95	-1569.97	26.0188	0.248539	0.238281	0.224427	0.213433	0.19786	0.196542	0.215054	0.226115	0.224359	0.210598	0.208576
25300	-1551.51	-1569.72	18.2072	0.230086	0.210011	0.210964	0.174468	0.17698	0.17929	0.199015	0.210309	0.210108	0.192084	0.190625
25310	-1544.26	-1568.17	23.9043	0.252002	0.242782	0.229153	0.20649	0.210189	0.212525	0.212394	0.227565	0.221261	0.222635	0.227446
25320	-1549.47	-1571.09	21.6149	0.239337	0.257089	0.248553	0.245276	0.233224	0.235239	0.219733	0.234519	0.226465	0.236051	0.26415
25330	-1551.95	-1568	16.0475	0.269271	0.270182	0.282253	0.251464	0.255988	0.243488	0.273731	0.285839	0.263976	0.273298	0.286451
25340	-1543.8	-1568.25	24.4498	0.265932	0.243302	0.222846	0.207954	0.188711	0.185	0.167697	0.164698	0.172366	0.173435	0.177523
25350	-1552.67	-1574.2	21.5307	0.193255	0.183701	0.169743	0.162624	0.150431	0.16402	0.163928	0.152084	0.143044	0.15058	0.168543
25360	-1548.34	-1568.74	20.3913	0.289707	0.251536	0.254126	0.243884	0.219608	0.209844	0.19191	0.200223	0.195409	0.186371	0.171763
25370	-1546.77	-1568.77	21.9975	0.303412	0.27866	0.280738	0.260511	0.255816	0.240914	0.234297	0.216076	0.221498	0.215043	0.246363
25380	-1546.63	-1566.9	20.2752	0.275315	0.278481	0.259338	0.245844	0.24518	0.236308	0.242297	0.245841	0.232185	0.220589	0.216582
25390	-1544.32	-1567.05	22.7254	0.268236	0.254901	0.252926	0.229318	0.2121	0.209315	0.201541	0.208792	0.202119	0.213913	0.207887
25400	-1548.32	-1567.13	18.8075	0.269005	0.26576	0.248166	0.2435	0.235487	0.22213	0.212334	0.216694	0.200967	0.197643	0.197372
25410	-1547.05	-1567.83	20.7824	0.28103	0.250312	0.23248	0.202645	0.205758	0.200132	0.199014	0.186662	0.187906	0.192509	0.186023
25420	-1545.86	-1568.54	22.6814	0.265262	0.258365	0.249847	0.230814	0.214675	0.203432	0.200478	0.192473	0.183539	0.183861	0.198078
25430	-1547.57	-1570.88	23.3115	0.200996	0.184209	0.166696	0.149911	0.14611	0.136715	0.140332	0.138339	0.130298	0.123244	0.121598
25440	-1548.64	-1569.04	20.4014	0.271042	0.276381	0.241731	0.228315	0.223503	0.203861	0.197843	0.194103	0.192702	0.19627	0.197791
25450	-1551.32	-1568.55	17.2274	0.262119	0.250248	0.241337	0.217324	0.21036	0.178459	0.155229	0.144939	0.145082	0.139784	0.132445
25460	-1549.45	-1569.94	20.4832	0.271743	0.258757	0.249093	0.222531	0.209621	0.222704	0.209616	0.195078	0.202323	0.191743	0.205854
25470	-1552.88	-1569.05	16.1727	0.266106	0.258423	0.214651	0.213989	0.237464	0.223188	0.219485	0.196769	0.164578	0.155986	0.147844
25480	-1549.54	-1570.17	20.6315	0.324101	0.322219	0.316243	0.335472	0.299186	0.262303	0.239269	0.236653	0.242344	0.261602	0.269086
25490	-1545.12	-1567.5	22.3877	0.266621	0.274629	0.247911	0.229607	0.224365	0.216146	0.202203	0.198097	0.179613	0.171726	0.166688
25500	-1549.61	-1571.23	21.6183	0.269647	0.282647	0.267499	0.267007	0.270137	0.263695	0.251874	0.247462	0.251675	0.232628	0.235533
25510	-1545.52	-1567.27	21.7517	0.255453	0.250156	0.220059	0.222653	0.209207	0.198858	0.194075	0.193068	0.200463	0.177634	0.17905
25520	-1547.29	-1569.28	21.9907	0.274555	0.251903	0.245996	0.236491	0.229517	0.208976	0.210165	0.220528	0.203498	0.188912	0.17835
25530	-1549.11	-1572.57	23.463	0.361628	0.329875	0.31917	0.335252	0.36097	0.333713	0.337247	0.336687	0.339007	0.325851	0.348642
25540	-1550.14	-1570.49	20.3539	0.317264	0.29718	0.32046	0.318615	0.301523	0.287091	0.308057	0.310525	0.334525	0.31658	0.323597
25550	-1549.93	-1569.97	20.0405	0.299071	0.2909	0.315784	0.278039	0.25889	0.258549	0.254879	0.232758	0.24755	0.261435	0.237453
25560	-1549.17	-1574.54	25.3747	0.292504	0.308175	0.326218	0.322654	0.302348	0.300972	0.286737	0.270354	0.264685	0.268296	0.247157
25570	-1542.93	-1568.56	25.624	0.312564	0.285827	0.259243	0.256567	0.24998	0.258866	0.265357	0.276344	0.265538	0.275421	0.27559
25580	-1545.59	-1570.56	24.969	0.272374	0.256626	0.240671	0.226091	0.231346	0.234839	0.248919	0.246829	0.236883	0.251815	0.249244
25590	-1552.32	-1574.38	22.0521	0.259718	0.262501	0.235172	0.225338	0.21048	0.238167	0.242934	0.25535	0.26208	0.246179	0.277402
25600	-1548.51	-1570.77	22.2542	0.344754	0.322696	0.329677	0.300174	0.287259	0.288519	0.260568	0.284476	0.310067	0.296264	0.305238
25610	-1549.43	-1567.39	17.9633	0.272171	0.272596	0.250032	0.25627	0.226392	0.222756	0.213905	0.210881	0.233973	0.230206	0.239705
25620	-1546.59	-1569.65	23.0599	0.25598	0.239258	0.22138	0.236106	0.209023	0.225334	0.22216	0.212012	0.20214	0.196868	0.202926
25630	-1543.29	-1568.21	24.9155	0.273049	0.251411	0.234469	0.221279	0.218678	0.208661	0.21629	0.225714	0.224853	0.21466	0.219105
25640	-1548.48	-1570.09	21.6111	0.22306	0.204099	0.205221	0.187909	0.183712	0.178063	0.171569	0.173781	0.197615	0.205944	0.200504
25650	-1545.38	-1567.49	22.1071	0.250195	0.230493	0.229725	0.220546	0.206	0.196998	0.169772	0.181511	0.182978	0.175747	0.182543
25660	-1546.03	-1569.02	22.9971	0.301911	0.288367	0.260748	0.270385	0.243767	0.227173	0.227006	0.21865	0.207662	0.226046	0.236508
25670	-1545.08	-1569.84	24.7627	0.286138	0.27563	0.271142	0.251753	0.254795	0.240459	0.249313	0.242069	0.252852	0.234843	0.24688
25680	-1551.21	-1569.24	18.0389	0.241961	0.248673	0.231233	0.207106	0.201504	0.202985	0.202474	0.208845	0.23176	0.202803	0.193943
25690	-1548.3	-1567.48	19.1803	0.287758	0.271102	0.259776	0.253784	0.217605	0.219706	0.203677	0.210156	0.196523	0.191873	0.202493
25700	-1548.04	-1569.65	21.6118	0.279354	0.258054	0.259804	0.23392	0.224133	0.202467	0.189935	0.1848	0.186935	0.179814	0.173257
25710	-1546.64	-1569.22	22.5851	0.341148	0.32997	0.325385	0.307636	0.268281	0.283969	0.284154	0.290118	0.306353	0.314232	0.314312
25720	-1547.01	-1569.43	22.4248	0.310133	0.328679	0.324132	0.287568	0.282871	0.316156	0.293436	0.281157	0.280093	0.291771	0.295014
25730	-1554.2	-1569.74	15.5385	0.313358	0.272772	0.280466	0.296975	0.2665	0.259204	0.235296	0.220212	0.218114	0.202825	0.200754
25740	-1545.28	-1569.24	23.9564	0.264869	0.274849	0.266401	0.280023	0.254214	0.264987	0.2737	0.271847	0.263047	0.277303	0.2755
25750	-1552.78	-1568.63	15.8567	0.289187	0.26841	0.244691	0.230674	0.217295	0.213561	0.220422	0.234618	0.266827	0.29262	0.292976
25760	-1550.09	-1570.86	20.7673	0.283564	0.262283	0.257922	0.271314	0.264948	0.262965	0.266659	0.295316	0.264698	0.25225	0.26713
25770	-1549.42	-1571.84	22.4258	0.230906	0.219435	0.213835	0.198517	0.202074	0.20947	0.207954	0.200714	0.209511	0.216762	0.206886
25780	-1542.14	-1569.52	27.3804	0.244282	0.228365	0.218199	0.217867	0.192917	0.182726	0.191535	0.190445	0.196515	0.199028	0.198378
25790	-1547.36	-1567.96	20.5943	0.288331	0.285853	0.236966	0.240154	0.235365	0.239273	0.235984	0.229976	0.23688	0.246805	0.247135
25800	-1551.81	-1569.66	17.8555	0.229999	0.224609	0.203509	0.178213	0.180841	0.171712	0.168356	0.160501	0.154979	0.149367	0.144654
25810	-1547.56	-1567.49	19.9257	0.270629	0.266366	0.253971	0.232269	0.213501	0.196143	0.192184	0.197395	0.193243	0.166755	0.168598
25820	-1550.62	-1569.39	18.7633	0.292335	0.283998	0.261694	0.265273	0.255394	0.248608	0.245269	0.240273	0.242601	0.262044	0.212645
25830	-1549.06	-1568.98	19.9191	0.291262	0.287995	0.261143	0.247758	0.263827	0.280469	0.266874	0.301606	0.296346	0.279314	0.279752
25840	-1546.5	-1567.77	21.2691	0.286829	0.270665	0.24677	0.263457	0.2359	0.233904	0.23796	0.242891	0.252372	0.263811	0.275272
25850	-1542.32	-1568.57	26.2484	0.301699	0.304914	0.269864	0.274101	0.274728	0.261768	0.258887	0.2405	0.239401	0.246236	0.250053
25860	-1548.33	-1566.82	18.4919	0.232791	0.221325	0.191079	0.186418	0.174178	0.160816	0.169045	0.169637	0.168093	0.161224	0.163114
25870	-1549.78	-1569.97	20.1873	0.280821	0.272566	0.277718	0.265832	0.288132	0.281925	0.254748	0.256528	0.245135	0.235219	0.225698
25880	-1550.47	-1569.15	18.68	0.28001	0.271293	0.255733	0.270397	0.270792	0.278569	0.236106	0.244364	0.247268	0.222474	0.24546
25890	-1545.48	-1568.71	23.2331	0.245594	0.240838	0.246011	0.213722	0.204536	0.209228	0.193705	0.1868	0.191987	0.192828	0.186192
25900	-1549.58	-1568.62	19.0448	0.286515	0.326915	0.312643	0.293887	0.280278	0.271703	0.274842	0.273939	0.26299	0.263755	0.259049
25910	-1548.15	-1571.55	23.3974	0.293759	0.279739	0.281395	0.268415	0.258	0.245419	0.244852	0.232673	0.228454	0.255939	0.25472
25920	-1550.88	-1572.14	21.2615	0.237485	0.216177	0.200878	0.217617	0.232897	0.210516	0.197664	0.189797	0.17637	0.16228	0.165193
25930	-1545	-1568.16	23.1643	0.277982	0.264906	0.249174	0.24275	0.222382	0.235399	0.221786	0.232569	0.236486	0.220143	0.215364
25940	-1547.03	-1568.25	21.2224	0.254842	0.241691	0.242358	0.232973	0.205455	0.196293	0.187721	0.182869	0.163831	0.153919	0.154418
25950	-1549.65	-1570.57	20.9261	0.29772	0.274099	0.275736	0.266983	0.23508	0.245896	0.225719	0.225332	0.211468	0.196534	0.205926
25960	-1551.7	-1567.57	15.867	0.257416	0.263591	0.23428	0.226476	0.18838	0.178762	0.172336	0.16147	0.174412	0.187695	0.171712
25970	-1548.6	-1568.8	20.2047	0.225251	0.219433	0.203812	0.189574	0.170788	0.168517	0.167452	0.179456	0.167044	0.185614	0.171115
25980	-1545.38	-1568.36	22.9818	0.281433	0.273214	0.275182	0.26205	0.247272	0.245168	0.239937	0.226866	0.198819	0.204478	0.213228
25990	-1550.84	-1567.5	16.6628	0.305449	0.293902	0.248659	0.243652	0.2411	0.196077	0.200429	0.199662	0.214259	0.207224	0.202299
26000	-1548.08	-1570.68	22.5996	0.278389	0.247899	0.234873	0.230795	0.236673	0.226397	0.216668	0.232836	0.226663	0.238255	0.228168
26010	-1546.59	-1568.88	22.2882	0.26514	0.249236	0.232687	0.222775	0.19881	0.201105	0.205352	0.214576	0.218577	0.208477	0.215077
26020	-1547.95	-1567.07	19.1242	0.283705	0.275155	0.240167	0.23218	0.216929	0.196869	0.212833	0.222371	0.220932	0.216868	0.217313
26030	-1550.92	-1568.98	18.0598	0.303372	0.306674	0.307219	0.301985	0.318255	0.281288	0.261172	0.269466	0.292634	0.293708	0.266003
26040	-1548.06	-1570.77	22.7146	0.246376	0.264265	0.257434	0.233272	0.238483	0.229338	0.226856	0.247687	0.237988	0.250041	0.263484
26050	-1555.64	-1569.49	13.849	0.27704	0.287654	0.296101	0.291549	0.274837	0.281761	0.3083	0.286623	0.301968	0.369743	0.351777
26060	-1547.57	-1569.56	21.9904	0.283993	0.298544	0.294754	0.281422	0.288762	0.290118	0.321682	0.312878	0.320923	0.30735	0.292032
26070	-1555.34	-1569.93	14.5929	0.343703	0.307292	0.282261	0.292227	0.268961	0.24544	0.273612	0.279292	0.265694	0.294223	0.273272
26080	-1549.69	-1570.14	20.4524	0.302501	0.306428	0.300435	0.314489	0.296288	0.29623	0.28805	0.278274	0.293546	0.29675	0.334104
26090	-1549.39	-1568.07	18.6896	0.300559	0.276922	0.248334	0.221732	0.220628	0.233476	0.223639	0.229629	0.219421	0.216801	0.222371
26100	-1550.56	-1570.88	20.3214	0.231434	0.247569	0.230413	0.23873	0.203865	0.208888	0.188478	0.208711	0.192545	0.201911	0.208132
26110	-1545.66	-1571.6	25.9474	0.317436	0.318318	0.326795	0.342444	0.364902	0.358776	0.346735	0.35224	0.335634	0.32457	0.316257
26120	-1545.35	-1569.98	24.6357	0.249194	0.240244	0.23278	0.215483	0.214925	0.191322	0.17488	0.166659	0.168313	0.170559	0.163188
26130	-1543.62	-1568.33	24.7163	0.261716	0.252003	0.23809	0.235946	0.224475	0.230314	0.214756	0.224016	0.225129	0.223995	0.237354
26140	-1546.87	-1571.14	24.2704	0.278033	0.265942	0.255734	0.27083	0.28008	0.26778	0.280536	0.261972	0.242864	0.25145	0.239709
26150	-1542.91	-1568.48	25.5703	0.296959	0.28201	0.274234	0.27004	0.252019	0.250376	0.259496	0.235891	0.252281	0.243703	0.228131
26160	-1555.7	-1571.55	15.8554	0.292752	0.284442	0.275519	0.260998	0.2458	0.220714	0.219245	0.204295	0.221698	0.239458	0.208044
26170	-1559.13	-1572.45	13.3161	0.342041	0.339867	0.32565	0.312357	0.345023	0.320442	0.299324	0.314423	0.311157	0.331686	0.341274
26180	-1549.5	-1569.63	20.1209	0.248219	0.243091	0.220661	0.219221	0.211223	0.204151	0.178939	0.176852	0.202122	0.200988	0.205534
26190	-1553.8	-1576.37	22.5633	0.191431	0.196513	0.180453	0.181069	0.177919	0.163665	0.169701	0.174696	0.167336	0.168395	0.161777
26200	-1546.63	-1569	22.3763	0.21278	0.19799	0.172608	0.162232	0.154153	0.148867	0.138082	0.133748	0.131258	0.13287	0.136366
26210	-1550.13	-1567.9	17.7753	0.274151	0.260296	0.221698	0.212048	0.210616	0.188307	0.190007	0.181514	0.173016	0.173208	0.173731
26220	-1549.9	-1569.72	19.813	0.259533	0.249947	0.248401	0.215832	0.217719	0.212215	0.184639	0.192691	0.18172	0.170261	0.1611
26230	-1557.55	-1569.06	11.5155	0.310188	0.318824	0.264297	0.253163	0.228931	0.226078	0.223083	0.20861	0.213811	0.232979	0.248014
26240	-1553.46	-1572.97	19.5099	0.316434	0.29593	0.282339	0.251981	0.24527	0.249129	0.24678	0.236418	0.233225	0.254552	0.245702
26250	-1548.08	-1568.66	20.5776	0.236957	0.215534	0.203473	0.208841	0.180704	0.162649	0.159896	0.157914	0.158629	0.146616	0.148844
26260	-1541.72	-1567.91	26.191	0.303891	0.277619	0.26659	0.258092	0.266133	0.250663	0.249229	0.247742	0.239663	0.242574	0.246039
26270	-1546.4	-1568.49	22.0865	0.249477	0.246128	0.232472	0.236909	0.227935	0.217368	0.190765	0.18281	0.162223	0.156559	0.154204
26280	-1547.38	-1569.67	22.2942	0.277102	0.285504	0.300619	0.286924	0.254392	0.252136	0.261459	0.24817	0.236177	0.212298	0.214501
26290	-1551.79	-1566.91	15.1188	0.237754	0.20958	0.184301	0.168775	0.155482	0.162071	0.175197	0.1643	0.155554	0.142704	0.145393
26300	-1547.9	-1568.54	20.6426	0.280167	0.26791	0.291256	0.253751	0.251927	0.251698	0.217324	0.236716	0.239167	0.246295	0.248166
26310	-1548.79	-1568.25	19.4629	0.258994	0.252097	0.251821	0.235223	0.23105	0.232791	0.23117	0.219793	0.202571	0.182308	0.174118
26320	-1544.79	-1567.75	22.9663	0.255813	0.229551	0.226161	0.225493	0.221387	0.205152	0.20593	0.196826	0.188889	0.182406	0.166279
26330	-1545.24	-1568.15	22.9079	0.269227	0.245924	0.222289	0.211116	0.207629	0.207121	0.199695	0.178382	0.178156	0.163078	0.157735
26340	-1548.38	-1571.32	22.9371	0.237073	0.241435	0.246671	0.218506	0.210375	0.210984	0.214943	0.207574	0.213214	0.204183	0.218046
26350	-1552.18	-1569.51	17.326	0.307009	0.308419	0.263409	0.247938	0.28956	0.300514	0.271668	0.280616	0.28967	0.2889	0.30397
26360	-1540.87	-1569.69	28.8218	0.312655	0.314421	0.302198	0.296008	0.27423	0.269229	0.268704	0.282447	0.268321	0.270721	0.288191
26370	-1552.19	-1572.91	20.7219	0.216187	0.209824	0.202551	0.196334	0.196344	0.167789	0.16918	0.151318	0.164183	0.167494	0.176918
26380	-1552.16	-1569.33	17.1731	0.303792	0.30738	0.276246	0.269262	0.256961	0.269331	0.255943	0.248458	0.285748	0.281901	0.330923
26390	-1547.78	-1570.73	22.9487	0.299206	0.284572	0.288963	0.297655	0.273462	0.263343	0.274072	0.291821	0.271791	0.290319	0.31903
26400	-1557.18	-1573.15	15.9674	0.221638	0.214836	0.206106	0.202781	0.200783	0.213085	0.220317	0.229386	0.221921	0.240781	0.21462
26410	-1550.46	-1572.1	21.64	0.216808	0.219393	0.201511	0.20054	0.188303	0.16817	0.177119	0.195865	0.182702	0.176769	0.168587
26420	-1545.03	-1569.1	24.0754	0.31791	0.296204	0.285893	0.251727	0.24827	0.233242	0.236756	0.223162	0.219324	0.222085	0.236216
26430	-1543.67	-1568.49	24.8201	0.275964	0.265847	0.269448	0.253407	0.244175	0.230471	0.215564	0.228398	0.2142	0.216872	0.217313
26440	-1548.2	-1570.07	21.8729	0.301653	0.271009	0.259091	0.254513	0.230876	0.242576	0.234606	0.226591	0.23332	0.22571	0.217395
26450	-1544	-1569.77	25.7698	0.286154	0.272658	0.2447	0.239191	0.226235	0.219561	0.205108	0.209178	0.196871	0.199543	0.195828
26460	-1554.08	-1572.02	17.9428	0.221361	0.240089	0.216388	0.219352	0.214364	0.211261	0.187549	0.17906	0.170305	0.176636	0.158546
26470	-1552.58	-1570.41	17.8386	0.247417	0.218312	0.224958	0.225908	0.206527	0.175217	0.17926	0.188373	0.165591	0.155302	0.15814
26480	-1550.06	-1568.96	18.8998	0.298467	0.328472	0.304834	0.282678	0.284797	0.262834	0.253406	0.245809	0.24862	0.236331	0.244183
26490	-1547.19	-1568.31	21.1211	0.31415	0.337765	0.328585	0.291785	0.284094	0.278306	0.252387	0.250528	0.264812	0.283391	0.276913
26500	-1545.08	-1567.83	22.7587	0.276636	0.251479	0.235756	0.222576	0.237746	0.222361	0.209579	0.190652	0.185711	0.191988	0.2064
26510	-1553.13	-1569.17	16.0434	0.25043	0.237613	0.208675	0.200164	0.17628	0.171069	0.173958	0.183836	0.213573	0.21576	0.215261
26520	-1546.75	-1569.31	22.5652	0.290545	0.297142	0.279006	0.280112	0.287174	0.280827	0.29924	0.287745	0.279888	0.304118	0.274427
26530	-1543.73	-1569.93	26.1966	0.299065	0.290827	0.290875	0.280688	0.297302	0.302655	0.309313	0.323542	0.340087	0.36009	0.337474
26540	-1550.26	-1570.89	20.6374	0.297095	0.255133	0.243284	0.251426	0.267046	0.259963	0.24434	0.225186	0.232911	0.240209	0.260509
26550	-1552.25	-1567.19	14.9406	0.288404	0.282108	0.251156	0.236221	0.22032	0.219908	0.221974	0.200009	0.191823	0.214619	0.225054
26560	-1543.29	-1568.03	24.737	0.248311	0.249781	0.237215	0.236876	0.218541	0.204086	0.19935	0.210449	0.209035	0.209711	0.203505
26570	-1543.91	-1567.98	24.0744	0.310201	0.286247	0.279855	0.276098	0.247961	0.22279	0.219593	0.220205	0.224309	0.23439	0.229331
26580	-1548.6	-1567.54	18.939	0.29593	0.277301	0.241993	0.255161	0.2431	0.209645	0.197623	0.206568	0.220112	0.227607	0.205778
26590	-1550.23	-1566.89	16.6515	0.250688	0.22552	0.197124	0.184543	0.16865	0.180034	0.175027	0.166899	0.167394	0.169936	0.170924
26600	-1549.61	-1568.31	18.6963	0.264064	0.261922	0.264584	0.24553	0.236135	0.247739	0.217781	0.208446	0.192095	0.184514	0.20275
26610	-1548.89	-1568.76	19.8699	0.24192	0.231641	0.209549	0.195048	0.191058	0.182932	0.16538	0.153293	0.144426	0.14472	0.125721
26620	-1551.13	-1571.9	20.7677	0.34424	0.360814	0.357106	0.321306	0.347931	0.350508	0.342727	0.319045	0.333048	0.310249	0.317221
