Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
11260	-1551.34	-1571.47	20.133	0.148174	0.13842	0.154236	0.168231	0.164138	0.168331	0.170576	0.1739	0.163368	0.150827	0.1564	-1.90937	-1.97747	-1.86927	-1.78242	-1.80705	-1.78182	-1.76857	-1.74927	-1.81175	-1.89162	-1.85534	-1.45976	-1.40638	-1.50231	-1.5276	-1.57985	-1.53442	-1.4918	-1.62214	-1.56596	-1.57526	-1.48976	0.232293	0.245029	0.222616	0.217055	0.206006	0.215582	0.224967	0.197477	0.208888	0.206955	0.225427
11270	-1543.59	-1571.08	27.4945	0.136615	0.137732	0.147711	0.147356	0.156173	0.150807	0.146361	0.148533	0.15572	0.154949	0.152057	-1.99059	-1.98245	-1.9125	-1.91491	-1.85679	-1.89175	-1.92168	-1.90695	-1.8597	-1.86466	-1.8835	-1.30629	-1.34775	-1.38999	-1.39068	-1.39645	-1.41539	-1.40205	-1.35046	-1.39788	-1.48575	-1.54339	0.270823	0.259823	0.249079	0.248906	0.247474	0.242832	0.246093	0.25912	0.24712	0.226332	0.213655
11280	-1544.44	-1567.7	23.2571	0.139577	0.139374	0.142485	0.150181	0.134678	0.14709	0.143983	0.153578	0.154968	0.14493	0.148122	-1.96914	-1.97059	-1.94852	-1.89591	-2.00487	-1.91671	-1.93806	-1.87355	-1.86453	-1.9315	-1.90972	-1.30739	-1.33908	-1.42428	-1.46793	-1.58871	-1.60389	-1.6693	-1.68036	-1.66004	-1.67407	-1.67275	0.270525	0.262087	0.240681	0.230402	0.204189	0.201113	0.188379	0.186306	0.190132	0.187483	0.187731
11290	-1548.48	-1571.54	23.0601	0.103352	0.108911	0.103505	0.103418	0.0997411	0.0950403	0.098928	0.0918053	0.0966229	0.109786	0.11329	-2.26962	-2.21722	-2.26814	-2.26898	-2.30518	-2.35345	-2.31336	-2.38809	-2.33694	-2.20923	-2.17781	-1.44055	-1.48088	-1.48932	-1.52926	-1.60085	-1.70456	-1.68385	-1.61777	-1.64578	-1.6146	-1.5687	0.236799	0.227438	0.225526	0.216695	0.201724	0.181852	0.185658	0.19834	0.192862	0.19897	0.208317
11300	-1548.45	-1569.5	21.0441	0.149193	0.156772	0.149502	0.157938	0.165179	0.170424	0.169543	0.166652	0.172508	0.141134	0.135634	-1.90252	-1.85296	-1.90044	-1.84556	-1.80073	-1.76947	-1.77465	-1.79185	-1.75731	-1.95804	-1.99779	-1.2742	-1.30053	-1.39039	-1.37741	-1.42595	-1.44759	-1.39456	-1.40717	-1.31236	-1.31385	-1.31639	0.279656	0.272386	0.248978	0.252231	0.24028	0.235136	0.247943	0.244835	0.269185	0.268784	0.268102
11310	-1549.75	-1568.18	18.4238	0.184688	0.167864	0.161238	0.174869	0.179193	0.18703	0.205742	0.194117	0.190399	0.206999	0.19959	-1.68909	-1.7846	-1.82487	-1.74372	-1.71929	-1.67648	-1.58113	-1.6393	-1.65863	-1.57504	-1.61149	-1.23617	-1.28258	-1.42393	-1.5236	-1.54547	-1.57697	-1.48774	-1.5701	-1.62712	-1.6847	-1.67291	0.290495	0.277321	0.240767	0.217925	0.213211	0.206601	0.225882	0.208024	0.196494	0.185501	0.1877
11320	-1543.94	-1568.85	24.907	0.182245	0.175844	0.177486	0.204828	0.202589	0.197131	0.198218	0.204752	0.201035	0.204729	0.200036	-1.7024	-1.73816	-1.72886	-1.58558	-1.59658	-1.62389	-1.61839	-1.58595	-1.60428	-1.58607	-1.60926	-1.28754	-1.30888	-1.36473	-1.34699	-1.41722	-1.47577	-1.52943	-1.55839	-1.54777	-1.59267	-1.68227	0.275949	0.270122	0.25545	0.260022	0.242387	0.228604	0.21666	0.210474	0.212721	0.203382	0.185951
11330	-1557.62	-1575.26	17.6349	0.11754	0.111929	0.12809	0.11906	0.130147	0.127252	0.117207	0.122428	0.130596	0.119169	0.123486	-2.14097	-2.18989	-2.05502	-2.12813	-2.03909	-2.06158	-2.14381	-2.10023	-2.03565	-2.12721	-2.09163	-1.58192	-1.63581	-1.71225	-1.69384	-1.84917	-1.81372	-1.86717	-1.81948	-1.765	-1.78906	-1.75218	0.205579	0.194795	0.180459	0.183813	0.157368	0.163047	0.15456	0.16211	0.171187	0.167117	0.173396
11340	-1557.41	-1568.58	11.169	0.0927299	0.0945877	0.0964081	0.102167	0.0886528	0.0916848	0.088958	0.0907506	0.0897001	0.106806	0.09765	-2.37806	-2.35823	-2.33916	-2.28114	-2.42303	-2.3894	-2.41959	-2.39964	-2.41128	-2.23674	-2.32637	-1.39841	-1.45315	-1.57737	-1.63041	-1.69121	-1.82082	-1.91875	-1.95434	-1.7999	-1.78337	-1.72066	0.246988	0.233832	0.206518	0.195849	0.184296	0.161894	0.14679	0.141658	0.165315	0.168071	0.178948
11350	-1548.06	-1571.76	23.6957	0.137131	0.1411	0.136954	0.129496	0.139899	0.142699	0.136931	0.130562	0.132469	0.125616	0.123617	-1.98682	-1.95829	-1.98811	-2.04411	-1.96684	-1.94702	-1.98828	-2.03591	-2.0214	-2.07453	-2.09057	-1.41649	-1.4586	-1.54963	-1.54298	-1.52436	-1.44004	-1.53963	-1.45269	-1.49687	-1.50354	-1.56702	0.242565	0.232563	0.212326	0.213743	0.217759	0.236918	0.214459	0.23394	0.22383	0.222342	0.208665
11360	-1550.89	-1568.51	17.6143	0.189778	0.190635	0.202382	0.211418	0.207945	0.17668	0.189989	0.193832	0.186016	0.193557	0.180951	-1.6619	-1.65739	-1.5976	-1.55392	-1.57048	-1.73341	-1.66079	-1.64076	-1.68192	-1.64218	-1.70953	-1.17316	-1.19779	-1.24475	-1.42113	-1.46772	-1.36166	-1.39694	-1.38855	-1.44532	-1.41266	-1.46502	0.309389	0.301862	0.288013	0.24144	0.23045	0.256235	0.247351	0.249437	0.235671	0.243495	0.231072
11370	-1543.04	-1568.25	25.2109	0.16143	0.176663	0.185367	0.196979	0.193194	0.184927	0.192764	0.196252	0.211015	0.204394	0.199019	-1.82368	-1.73351	-1.68542	-1.62466	-1.64406	-1.68779	-1.64629	-1.62836	-1.55583	-1.58771	-1.61435	-1.31024	-1.25886	-1.25619	-1.34964	-1.42485	-1.39361	-1.41408	-1.37552	-1.41755	-1.38545	-1.41549	0.269756	0.283978	0.284737	0.259334	0.240544	0.248179	0.243148	0.252708	0.242306	0.250211	0.242806
11380	-1548.2	-1570.73	22.5305	0.268518	0.257595	0.266953	0.275658	0.256903	0.262957	0.26212	0.266208	0.262765	0.275812	0.282454	-1.31484	-1.35637	-1.32068	-1.28859	-1.35906	-1.33576	-1.33895	-1.32348	-1.3365	-1.28803	-1.26424	-1.08006	-1.02525	-1.07886	-1.05228	-1.12327	-1.16948	-1.35029	-1.33671	-1.30759	-1.25205	-1.31635	0.339574	0.358705	0.339983	0.349139	0.325216	0.310528	0.259165	0.262708	0.270471	0.285919	0.268113
11390	-1556.39	-1569.06	12.6758	0.149914	0.167382	0.173736	0.149744	0.15521	0.164582	0.188959	0.185983	0.165214	0.173312	0.172453	-1.89769	-1.78748	-1.75022	-1.89883	-1.86298	-1.80434	-1.66622	-1.6821	-1.80051	-1.75266	-1.75763	-1.30024	-1.45908	-1.51844	-1.56951	-1.60688	-1.55106	-1.55085	-1.69164	-1.738	-1.71655	-1.68101	0.272467	0.232449	0.219054	0.208146	0.200513	0.212023	0.212068	0.184216	0.175872	0.179684	0.186186
11400	-1541.95	-1568.78	26.8342	0.195486	0.214676	0.213606	0.205058	0.199574	0.215579	0.219675	0.215779	0.212066	0.209384	0.197969	-1.63227	-1.53862	-1.54362	-1.58446	-1.61157	-1.53443	-1.5156	-1.5335	-1.55086	-1.56359	-1.61965	-1.21591	-1.24436	-1.30225	-1.38886	-1.41584	-1.4539	-1.48919	-1.52374	-1.5181	-1.51135	-1.5208	0.296441	0.288125	0.27192	0.249359	0.242722	0.233657	0.225556	0.217896	0.219128	0.220613	0.218537
11410	-1549.62	-1568.19	18.5629	0.175714	0.184529	0.182361	0.183483	0.185536	0.199289	0.172817	0.157183	0.181852	0.195443	0.190757	-1.7389	-1.68995	-1.70177	-1.69564	-1.68451	-1.613	-1.75552	-1.85034	-1.70456	-1.63249	-1.65676	-1.25158	-1.25444	-1.28588	-1.33212	-1.38961	-1.42509	-1.53384	-1.4529	-1.46036	-1.39247	-1.38475	0.286052	0.285237	0.276408	0.263918	0.249172	0.240487	0.215706	0.233891	0.232152	0.24846	0.250387
11420	-1552.13	-1570.64	18.5025	0.187278	0.185154	0.181886	0.184075	0.187085	0.206577	0.227303	0.241875	0.224931	0.21564	0.193442	-1.67516	-1.68657	-1.70438	-1.69241	-1.67619	-1.57708	-1.48147	-1.41933	-1.49196	-1.53415	-1.64278	-1.28412	-1.25573	-1.23645	-1.21263	-1.26346	-1.41377	-1.37742	-1.42683	-1.52944	-1.48049	-1.57653	0.276896	0.284867	0.290412	0.297414	0.282675	0.243225	0.252228	0.240069	0.216656	0.227527	0.206691
11430	-1544.04	-1569.05	25.0118	0.163732	0.169631	0.170354	0.158432	0.165642	0.172157	0.190414	0.185125	0.189962	0.194755	0.192398	-1.80952	-1.77413	-1.76988	-1.84243	-1.79793	-1.75935	-1.65855	-1.68672	-1.66093	-1.63601	-1.64819	-1.34019	-1.35333	-1.44876	-1.49127	-1.53858	-1.59579	-1.60824	-1.69669	-1.68823	-1.66876	-1.61369	0.261797	0.258377	0.234861	0.225086	0.214685	0.202748	0.200239	0.183289	0.184846	0.188481	0.199151
11440	-1546.47	-1568.49	22.0194	0.122174	0.12998	0.143099	0.152306	0.158059	0.159997	0.15828	0.168559	0.181584	0.205697	0.226093	-2.10231	-2.04038	-1.94422	-1.88186	-1.84479	-1.8326	-1.84339	-1.78047	-1.70604	-1.58135	-1.48681	-1.42972	-1.43226	-1.45265	-1.50711	-1.55182	-1.61721	-1.65993	-1.73976	-1.76173	-1.77312	-1.77872	0.239375	0.23877	0.233949	0.22155	0.211862	0.198452	0.190153	0.175562	0.171748	0.169803	0.168854
11450	-1543.17	-1567.18	24.0106	0.155778	0.177822	0.185101	0.18616	0.188031	0.193853	0.18563	0.196593	0.20514	0.210938	0.214409	-1.85933	-1.72697	-1.68685	-1.68115	-1.67115	-1.64066	-1.684	-1.62662	-1.58406	-1.55619	-1.53987	-1.26808	-1.30533	-1.32657	-1.32313	-1.43838	-1.5301	-1.5873	-1.58207	-1.60752	-1.62358	-1.66092	0.281371	0.271084	0.265386	0.266299	0.237313	0.216515	0.204476	0.205548	0.200384	0.197191	0.189965
11460	-1548.25	-1570.26	22.0009	0.213792	0.209914	0.205763	0.214643	0.242184	0.254469	0.252666	0.252737	0.280944	0.275922	0.285973	-1.54275	-1.56106	-1.58103	-1.53878	-1.41806	-1.36858	-1.37569	-1.37541	-1.2696	-1.28764	-1.25186	-1.0515	-1.12139	-1.26474	-1.23504	-1.25673	-1.33853	-1.37358	-1.32179	-1.28557	-1.28502	-1.27358	0.349413	0.325826	0.282312	0.290824	0.284584	0.262231	0.253199	0.266658	0.276494	0.276646	0.279829
11470	-1544.44	-1569.4	24.957	0.219273	0.218493	0.224043	0.225313	0.226533	0.231188	0.236038	0.235452	0.257427	0.263649	0.248643	-1.51744	-1.521	-1.49592	-1.49026	-1.48487	-1.46452	-1.44376	-1.44625	-1.35702	-1.33314	-1.39174	-1.13807	-1.1811	-1.2577	-1.19271	-1.27048	-1.28363	-1.41562	-1.42664	-1.44767	-1.48123	-1.47555	0.320437	0.30694	0.284308	0.303397	0.280696	0.27703	0.242774	0.240115	0.235118	0.227359	0.228652
11480	-1548.04	-1570.86	22.8232	0.263897	0.280786	0.308697	0.30141	0.298538	0.311702	0.315298	0.328587	0.331213	0.35114	0.32741	-1.33219	-1.27016	-1.17539	-1.19928	-1.20886	-1.16571	-1.15424	-1.11295	-1.10499	-1.04657	-1.11654	-1.00337	-0.984716	-1.03317	-1.09867	-1.0406	-1.12814	-1.03488	-1.01063	-1.00582	-1.08719	-1.0095	0.366643	0.373545	0.355877	0.333313	0.353244	0.323633	0.35527	0.363989	0.365744	0.337164	0.364402
11490	-1546.83	-1568.27	21.4393	0.141992	0.164943	0.172837	0.171175	0.179608	0.176237	0.178465	0.188117	0.186281	0.182456	0.194801	-1.95198	-1.80215	-1.75541	-1.76507	-1.71698	-1.73592	-1.72336	-1.67069	-1.6805	-1.70124	-1.63578	-1.36082	-1.37428	-1.44696	-1.49207	-1.43412	-1.43061	-1.48018	-1.45711	-1.44028	-1.39327	-1.54691	0.25645	0.253021	0.235284	0.224906	0.238324	0.239163	0.227596	0.232909	0.236862	0.248262	0.212904
11500	-1549.5	-1568.78	19.2778	0.192426	0.225571	0.232525	0.236585	0.252225	0.248818	0.250183	0.261488	0.241669	0.28012	0.27848	-1.64804	-1.48912	-1.45876	-1.44145	-1.37743	-1.39103	-1.38556	-1.34137	-1.42019	-1.27254	-1.27841	-1.22354	-1.17936	-1.20949	-1.23614	-1.22271	-1.13919	-1.20255	-1.11135	-1.10263	-1.08099	-1.15598	0.294188	0.307476	0.298349	0.290502	0.294432	0.320079	0.300427	0.329113	0.331995	0.339259	0.314748
11510	-1550.52	-1569.19	18.6702	0.183773	0.183563	0.191557	0.20386	0.191792	0.210637	0.221734	0.225281	0.234963	0.227997	0.251618	-1.69406	-1.6952	-1.65257	-1.59032	-1.65135	-1.55762	-1.50628	-1.4904	-1.44833	-1.47842	-1.37984	-1.26034	-1.22848	-1.31398	-1.30602	-1.29294	-1.39257	-1.30168	-1.25047	-1.1134	-1.08894	-1.19835	0.283558	0.292738	0.268749	0.270896	0.274462	0.248437	0.272075	0.286371	0.328441	0.336574	0.30169
11520	-1542.82	-1568.44	25.6176	0.204886	0.222686	0.222375	0.224837	0.230959	0.221771	0.219994	0.222071	0.243123	0.250983	0.247176	-1.5853	-1.50199	-1.50339	-1.49238	-1.46551	-1.50611	-1.51415	-1.50476	-1.41419	-1.38237	-1.39765	-1.15571	-1.14407	-1.2414	-1.33855	-1.33497	-1.27396	-1.30115	-1.25604	-1.26226	-1.23003	-1.20556	0.314834	0.318521	0.288979	0.262225	0.263167	0.279723	0.272218	0.284779	0.283015	0.292285	0.299523
11530	-1552.35	-1567.04	14.6903	0.136817	0.138807	0.136362	0.151335	0.171152	0.167217	0.163823	0.164102	0.147324	0.152025	0.139251	-1.98911	-1.97467	-1.99244	-1.88826	-1.7652	-1.78847	-1.80897	-1.80727	-1.91512	-1.88371	-1.97147	-1.31698	-1.34703	-1.40443	-1.57725	-1.65062	-1.74202	-1.65799	-1.7467	-1.72285	-1.79259	-1.86812	0.267943	0.260012	0.245506	0.206542	0.191931	0.175167	0.190522	0.174348	0.178557	0.166528	0.154413
11540	-1550.93	-1573.91	22.9817	0.178074	0.180707	0.183775	0.187901	0.175423	0.179478	0.179726	0.182971	0.171381	0.176923	0.185294	-1.72555	-1.71088	-1.69404	-1.67184	-1.74055	-1.7177	-1.71632	-1.69843	-1.76387	-1.73204	-1.68581	-1.41797	-1.37595	-1.37738	-1.31561	-1.43403	-1.48841	-1.53426	-1.61541	-1.53982	-1.56439	-1.45082	0.242204	0.2526	0.252239	0.268312	0.238347	0.225731	0.215615	0.19881	0.214419	0.209215	0.234377
11550	-1551.78	-1571.01	19.2333	0.0921661	0.0962974	0.0964689	0.098183	0.102139	0.11732	0.107128	0.1017	0.109085	0.108455	0.113949	-2.38416	-2.34031	-2.33853	-2.32092	-2.28142	-2.14285	-2.23373	-2.28573	-2.21563	-2.22142	-2.172	-1.40361	-1.47788	-1.47275	-1.49834	-1.60026	-1.69192	-1.63014	-1.73293	-1.67877	-1.7172	-1.78928	0.245708	0.228122	0.229294	0.223501	0.201843	0.184166	0.195901	0.176765	0.186604	0.179568	0.167081
11560	-1543.84	-1567.71	23.8744	0.157239	0.1537	0.165097	0.165869	0.165459	0.179417	0.193569	0.187327	0.191963	0.185828	0.195775	-1.84999	-1.87275	-1.80122	-1.79656	-1.79903	-1.71804	-1.64212	-1.6749	-1.65045	-1.68293	-1.63079	-1.31396	-1.29882	-1.39582	-1.51044	-1.49453	-1.5657	-1.62758	-1.61264	-1.56759	-1.58549	-1.60467	0.268755	0.272854	0.247629	0.220812	0.224354	0.208941	0.196404	0.199361	0.208548	0.204848	0.200956
11570	-1553.09	-1569.7	16.6115	0.227741	0.233828	0.242588	0.235985	0.240972	0.276669	0.282091	0.286494	0.316179	0.342705	0.342332	-1.47955	-1.45317	-1.41639	-1.44399	-1.42307	-1.28493	-1.26553	-1.25004	-1.15145	-1.07088	-1.07198	-1.08543	-1.02301	-1.19372	-1.10887	-1.23603	-1.23891	-1.26229	-1.28478	-1.28728	-1.18297	-1.21307	0.337755	0.359512	0.303093	0.329933	0.290536	0.289701	0.283005	0.276711	0.276021	0.306366	0.297283
11580	-1548.35	-1569.22	20.8649	0.156049	0.152466	0.149176	0.140373	0.15272	0.165904	0.172104	0.187603	0.18894	0.177073	0.178566	-1.85759	-1.88081	-1.90263	-1.96345	-1.87915	-1.79635	-1.75965	-1.67343	-1.66633	-1.73119	-1.72279	-1.31417	-1.38519	-1.37885	-1.34824	-1.48119	-1.57607	-1.65749	-1.69817	-1.69217	-1.67238	-1.74899	0.268697	0.250276	0.251868	0.259696	0.227367	0.206786	0.190618	0.183018	0.184119	0.1878	0.173949
11590	-1551.94	-1571.31	19.363	0.208128	0.194527	0.202934	0.196442	0.17693	0.183704	0.213074	0.208325	0.197416	0.230522	0.235516	-1.5696	-1.63719	-1.59487	-1.62739	-1.732	-1.69443	-1.54612	-1.56866	-1.62244	-1.46741	-1.44598	-1.22396	-1.24831	-1.26761	-1.28103	-1.25351	-1.31446	-1.37386	-1.35622	-1.33923	-1.43716	-1.4164	0.294062	0.286989	0.281503	0.27775	0.2855	0.26862	0.253129	0.257633	0.262048	0.237601	0.242586
11600	-1541.41	-1567.69	26.2811	0.107643	0.111678	0.111566	0.112608	0.109939	0.117021	0.113104	0.117569	0.121019	0.125259	0.129051	-2.22894	-2.19214	-2.19314	-2.18385	-2.20783	-2.1454	-2.17945	-2.14073	-2.11181	-2.07737	-2.04755	-1.4078	-1.4825	-1.54867	-1.63473	-1.72414	-1.7899	-1.78873	-1.78038	-1.75959	-1.75773	-1.75392	0.244681	0.227068	0.21253	0.195005	0.178326	0.166977	0.167172	0.168575	0.172115	0.172436	0.173094
11610	-1545.56	-1570.05	24.4852	0.230443	0.234871	0.247284	0.259123	0.255987	0.246351	0.24186	0.258773	0.288587	0.307143	0.339972	-1.46775	-1.44872	-1.39722	-1.35045	-1.36263	-1.401	-1.4194	-1.35181	-1.24276	-1.18044	-1.07889	-1.07829	-1.07901	-1.10065	-1.17025	-1.17753	-1.21246	-1.16568	-1.19156	-1.24158	-1.2714	-1.21283	0.340178	0.339932	0.332653	0.31029	0.308039	0.297465	0.311712	0.303748	0.288928	0.280437	0.297354
11620	-1545.34	-1572.42	27.0809	0.221436	0.225546	0.233184	0.247056	0.250703	0.252241	0.258609	0.267281	0.255941	0.271789	0.261518	-1.50762	-1.48923	-1.45593	-1.39814	-1.38349	-1.37737	-1.35244	-1.31946	-1.36281	-1.30273	-1.34125	-1.10097	-1.06851	-1.10994	-1.10494	-1.06906	-1.06624	-1.04624	-1.10044	-1.14736	-1.03414	-1.03527	0.332548	0.34352	0.329579	0.331229	0.343331	0.3443	0.351254	0.332726	0.317474	0.355533	0.35513
11630	-1547.98	-1570.76	22.7873	0.215338	0.255659	0.261023	0.270641	0.288112	0.282083	0.275804	0.280048	0.280922	0.299996	0.291796	-1.53555	-1.36391	-1.34315	-1.30696	-1.24441	-1.26555	-1.28807	-1.2728	-1.26968	-1.20399	-1.2317	-1.21855	-1.12099	-1.06634	-1.06679	-1.08396	-1.07091	-1.00291	-1.0199	-0.974289	-0.910274	-0.891598	0.295659	0.325956	0.344265	0.344113	0.338255	0.342698	0.366811	0.360632	0.377461	0.402414	0.41
11640	-1546.32	-1569.67	23.3509	0.224826	0.214831	0.238087	0.253123	0.261918	0.271687	0.254193	0.255283	0.251034	0.244905	0.239651	-1.49243	-1.5379	-1.43512	-1.37388	-1.33972	-1.3031	-1.36966	-1.36538	-1.38217	-1.40689	-1.42857	-1.05853	-1.10448	-1.17189	-1.15985	-1.28232	-1.36404	-1.36682	-1.33068	-1.25686	-1.29225	-1.26547	0.346964	0.331384	0.309782	0.313532	0.277392	0.255625	0.254917	0.264298	0.284545	0.274651	0.282105
11650	-1547.38	-1571.4	24.0158	0.186786	0.197513	0.194355	0.182149	0.176945	0.175814	0.174302	0.186144	0.179271	0.185411	0.181411	-1.67779	-1.62195	-1.63807	-1.70293	-1.73192	-1.73833	-1.74696	-1.68124	-1.71886	-1.68518	-1.70699	-1.25055	-1.23252	-1.20705	-1.22454	-1.20782	-1.35103	-1.39321	-1.4435	-1.48499	-1.424	-1.52207	0.286346	0.291558	0.299078	0.293893	0.298848	0.258972	0.248277	0.2361	0.226504	0.240749	0.21826
11660	-1545.04	-1568.31	23.2668	0.17663	0.167951	0.171606	0.178366	0.176805	0.186034	0.172181	0.183621	0.178455	0.170443	0.174342	-1.7337	-1.78408	-1.76255	-1.72392	-1.73271	-1.68183	-1.75921	-1.69488	-1.72342	-1.76935	-1.74674	-1.22503	-1.35461	-1.46458	-1.53156	-1.49488	-1.54066	-1.56143	-1.5263	-1.55225	-1.59438	-1.56535	0.293749	0.258049	0.231175	0.216198	0.224275	0.21424	0.209837	0.217339	0.21177	0.203033	0.209014
11670	-1547.09	-1568.11	21.0195	0.116374	0.121163	0.139066	0.144719	0.158136	0.157307	0.170287	0.161712	0.167402	0.162189	0.170442	-2.15095	-2.11062	-1.9728	-1.93296	-1.8443	-1.84955	-1.77027	-1.82194	-1.78736	-1.81899	-1.76936	-1.41668	-1.36481	-1.49082	-1.52055	-1.55763	-1.54517	-1.56622	-1.50488	-1.42902	-1.48243	-1.50463	0.242518	0.255428	0.225187	0.218592	0.210635	0.213275	0.208834	0.222045	0.239545	0.227086	0.222099
11680	-1547.5	-1569.01	21.5021	0.0871719	0.0897191	0.0993081	0.106413	0.104195	0.10662	0.120668	0.116852	0.117754	0.112263	0.11573	-2.43987	-2.41107	-2.30953	-2.24043	-2.26149	-2.23849	-2.11471	-2.14685	-2.13916	-2.18691	-2.1565	-1.46452	-1.54525	-1.61115	-1.60523	-1.65574	-1.66869	-1.73184	-1.7808	-1.82769	-1.95343	-1.96579	0.231189	0.213259	0.199657	0.200844	0.19095	0.188495	0.176959	0.168504	0.160784	0.141787	0.140045
11690	-1549.78	-1568.97	19.1885	0.15989	0.192563	0.180269	0.197461	0.195931	0.193124	0.193441	0.205397	0.215949	0.210561	0.213025	-1.83327	-1.64733	-1.7133	-1.62222	-1.62999	-1.64442	-1.64278	-1.58281	-1.53271	-1.55798	-1.54634	-1.33007	-1.36877	-1.43958	-1.38757	-1.46554	-1.38894	-1.42277	-1.37024	-1.4597	-1.50187	-1.53949	0.264458	0.254419	0.237028	0.249681	0.230954	0.24934	0.241045	0.254046	0.232306	0.222714	0.214491
11700	-1553.07	-1568.18	15.1153	0.113865	0.128189	0.130154	0.14979	0.165712	0.168223	0.152509	0.148382	0.147011	0.146157	0.147136	-2.17274	-2.05425	-2.03903	-1.89852	-1.7975	-1.78246	-1.88053	-1.90796	-1.91725	-1.92307	-1.9164	-1.45261	-1.3501	-1.51228	-1.53746	-1.49557	-1.55466	-1.61506	-1.64759	-1.69836	-1.66885	-1.78251	0.23396	0.259214	0.220406	0.214925	0.22412	0.211262	0.19888	0.192513	0.182984	0.188463	0.168215
11710	-1544.98	-1569.39	24.4067	0.199648	0.191688	0.189384	0.186759	0.191176	0.186986	0.210405	0.199211	0.198738	0.185062	0.189405	-1.6112	-1.65189	-1.66398	-1.67794	-1.65456	-1.67672	-1.55872	-1.61339	-1.61577	-1.68707	-1.66387	-1.22663	-1.28067	-1.24905	-1.29806	-1.41923	-1.46686	-1.43575	-1.48074	-1.44008	-1.45316	-1.48413	0.293278	0.277852	0.286777	0.273061	0.241899	0.230648	0.237936	0.227468	0.236909	0.23383	0.226699
11720	-1545.77	-1568.56	22.7977	0.185169	0.191571	0.204879	0.221846	0.213348	0.223896	0.247467	0.255621	0.280041	0.27522	0.284405	-1.68649	-1.65249	-1.58533	-1.50577	-1.54483	-1.49657	-1.39648	-1.36406	-1.27282	-1.29018	-1.25736	-1.22798	-1.22769	-1.30966	-1.29807	-1.2194	-1.29179	-1.2937	-1.30485	-1.37868	-1.41551	-1.47785	0.292883	0.292969	0.269913	0.273057	0.295407	0.274778	0.274254	0.271212	0.25191	0.242803	0.228128
11730	-1549	-1569.76	20.7568	0.207029	0.204367	0.236763	0.251988	0.25202	0.255603	0.241335	0.236802	0.227533	0.204276	0.203048	-1.5749	-1.58784	-1.4407	-1.37837	-1.37825	-1.36413	-1.42157	-1.44053	-1.48046	-1.58829	-1.59431	-1.26634	-1.22563	-1.24552	-1.26979	-1.32375	-1.32377	-1.24364	-1.25335	-1.35998	-1.44445	-1.52457	0.28186	0.293573	0.287792	0.28089	0.266136	0.266129	0.288333	0.285548	0.256667	0.235876	0.217714
11740	-1543.4	-1570.79	27.3958	0.176803	0.169511	0.171766	0.18039	0.180456	0.177804	0.184818	0.184946	0.188628	0.180664	0.186895	-1.73272	-1.77484	-1.76162	-1.71264	-1.71227	-1.72707	-1.68838	-1.68769	-1.66798	-1.71112	-1.67721	-1.2709	-1.23417	-1.28372	-1.23746	-1.31438	-1.31303	-1.4031	-1.45117	-1.42664	-1.46722	-1.46707	0.280578	0.291075	0.277006	0.290119	0.268641	0.269004	0.245834	0.234295	0.240114	0.230567	0.2306
11750	-1546.4	-1570.02	23.6155	0.186301	0.177688	0.174876	0.16355	0.153844	0.151863	0.160532	0.141208	0.136613	0.134636	0.125756	-1.68039	-1.72772	-1.74368	-1.81064	-1.87182	-1.88477	-1.82926	-1.95752	-1.9906	-2.00518	-2.07342	-1.26259	-1.27901	-1.33803	-1.41657	-1.46038	-1.4623	-1.54998	-1.50281	-1.48162	-1.50703	-1.53613	0.282919	0.278314	0.262362	0.242544	0.232148	0.231704	0.212252	0.222505	0.227269	0.221566	0.215212
11760	-1556.29	-1571.13	14.8373	0.245676	0.243241	0.27935	0.291625	0.281532	0.256573	0.227783	0.244173	0.242672	0.254091	0.277163	-1.40374	-1.4137	-1.27529	-1.23229	-1.26751	-1.36034	-1.47936	-1.40988	-1.41605	-1.37006	-1.28315	-1.14417	-1.13967	-1.12141	-1.18945	-1.16887	-1.10988	-1.20568	-1.22345	-1.38591	-1.51036	-1.53752	0.318488	0.319924	0.325819	0.30439	0.310718	0.329597	0.299487	0.294214	0.250097	0.22083	0.214914
11770	-1549.47	-1568.2	18.7292	0.171189	0.190188	0.224349	0.224931	0.212404	0.221764	0.215283	0.197599	0.186622	0.187164	0.190376	-1.76499	-1.65974	-1.49455	-1.49196	-1.54926	-1.50614	-1.5358	-1.62152	-1.67867	-1.67577	-1.65875	-1.19431	-1.17877	-1.27882	-1.34896	-1.33107	-1.33803	-1.28206	-1.27592	-1.2253	-1.32317	-1.41062	0.302913	0.307656	0.278365	0.259511	0.264193	0.262361	0.277466	0.279173	0.29367	0.26629	0.243991
