Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
22890	-1569.7	-1571.92	2.22094	0.3004414	0.2262256	0.07421573	0.2262256
22900	-1570.83	-1573.26	2.43267	0.2740265	0.2100927	0.06393371	0.2100927
22910	-1569.72	-1571.91	2.18085	0.3057018	0.2316246	0.0740772	0.2316246
22920	-1570.8	-1573.46	2.66308	0.243794	0.1587362	0.08505774	0.1587362
22930	-1569.8	-1571.9	2.10104	0.3124308	0.2313242	0.08110655	0.2313242
22940	-1570.78	-1572.64	1.86391	0.3451885	0.2646956	0.08049289	0.2646956
22950	-1570.77	-1572.63	1.86373	0.3470888	0.2691179	0.07797091	0.2691179
22960	-1573.15	-1575.53	2.37552	0.2466033	0.1224807	0.1241226	0.1224807
22970	-1570.13	-1572.36	2.22617	0.3008363	0.235168	0.06566821	0.235168
22980	-1569.8	-1572.2	2.39817	0.2773218	0.2003712	0.07695058	0.2003712
22990	-1571.57	-1573.55	1.98064	0.3032855	0.1959971	0.1072884	0.1959971
23000	-1570.36	-1572.45	2.09255	0.3004066	0.2036665	0.0967401	0.2036665
23010	-1569.93	-1572.05	2.11095	0.3050985	0.216097	0.08900149	0.216097
23020	-1570.02	-1572.32	2.29906	0.2915238	0.2232904	0.06823344	0.2232904
23030	-1569.93	-1572.19	2.25395	0.2837698	0.1899773	0.09379252	0.1899773
23040	-1570.01	-1572.1	2.08657	0.3195448	0.2498441	0.06970075	0.2498441
23050	-1569.83	-1572.08	2.24667	0.298043	0.2273069	0.07073607	0.2273069
23060	-1573.08	-1575.66	2.57937	0.2303358	0.109786	0.1205498	0.109786
23070	-1571.46	-1574.17	2.71585	0.2413437	0.1655802	0.07576346	0.1655802
23080	-1569.74	-1571.93	2.19648	0.3039389	0.2306711	0.07326778	0.2306711
23090	-1570.57	-1572.7	2.12997	0.3119141	0.2515916	0.06032255	0.2515916
23100	-1569.64	-1571.98	2.34019	0.2813345	0.1983954	0.08293916	0.1983954
23110	-1569.62	-1571.9	2.27984	0.2915995	0.2140823	0.07751718	0.2140823
23120	-1569.89	-1572.28	2.38633	0.2798613	0.2063481	0.07351319	0.2063481
23130	-1569.97	-1572.18	2.21505	0.3024449	0.2344496	0.06799524	0.2344496
23140	-1571.46	-1573.67	2.21484	0.2949652	0.2405058	0.05445947	0.2405058
23150	-1570.69	-1572.91	2.22061	0.2787071	0.1745907	0.1041164	0.1745907
23160	-1570.19	-1572.72	2.52982	0.261236	0.1826092	0.07862689	0.1826092
23170	-1569.65	-1571.99	2.34338	0.2825569	0.2025289	0.08002799	0.2025289
23180	-1571.65	-1573.7	2.05291	0.3129236	0.2613015	0.05162208	0.2613015
23190	-1570.04	-1572.51	2.46911	0.2616164	0.1709216	0.0906948	0.1709216
23200	-1570.57	-1572.6	2.0331	0.3072613	0.2100734	0.09718791	0.2100734
23210	-1569.76	-1572.04	2.28196	0.2930863	0.2203709	0.07271539	0.2203709
23220	-1570.63	-1572.56	1.92395	0.3428241	0.2760063	0.06681783	0.2760063
23230	-1569.69	-1571.93	2.24486	0.2972771	0.2228111	0.07446594	0.2228111
23240	-1570.36	-1572.7	2.34211	0.2685555	0.1683126	0.1002428	0.1683126
23250	-1573.61	-1575.65	2.03784	0.2793588	0.1543952	0.1249636	0.1543952
23260	-1569.66	-1571.88	2.21734	0.3003624	0.2247475	0.07561494	0.2247475
23270	-1569.6	-1571.88	2.28217	0.2885878	0.2060355	0.08255231	0.2060355
23280	-1573.97	-1575.5	1.52946	0.3746662	0.2771714	0.09749478	0.2771714
23290	-1569.96	-1572.42	2.46356	0.2636192	0.1750819	0.08853734	0.1750819
23300	-1569.81	-1571.91	2.1019	0.3114613	0.2291132	0.08234815	0.2291132
23310	-1570.65	-1573.29	2.63504	0.2481387	0.1660887	0.08205	0.1660887
23320	-1569.81	-1572.06	2.24642	0.2980198	0.226973	0.07104681	0.226973
23330	-1569.59	-1571.86	2.26795	0.2913155	0.21041	0.08090556	0.21041
23340	-1569.96	-1572.01	2.04723	0.3186077	0.2362204	0.08238729	0.2362204
23350	-1569.85	-1572.3	2.44824	0.2680593	0.1840622	0.08399711	0.1840622
23360	-1569.66	-1572.02	2.35847	0.2800388	0.1986797	0.08135912	0.1986797
23370	-1569.81	-1572.03	2.21745	0.29079	0.2003202	0.0904698	0.2003202
23380	-1570.19	-1572.31	2.12175	0.2983049	0.2031182	0.09518675	0.2031182
23390	-1570.17	-1572.18	2.00749	0.3209598	0.2349362	0.08602351	0.2349362
23400	-1570.36	-1572.58	2.22418	0.2818055	0.181655	0.1001504	0.181655
23410	-1572.7	-1575.54	2.83865	0.2285005	0.1543347	0.07416576	0.1543347
23420	-1570.13	-1572.5	2.3678	0.2828201	0.21413	0.06869003	0.21413
23430	-1569.95	-1572.3	2.34659	0.2853338	0.2146817	0.07065213	0.2146817
23440	-1571.08	-1573.21	2.12213	0.2873862	0.1806471	0.1067391	0.1806471
23450	-1569.94	-1572.12	2.17951	0.3071211	0.2384464	0.06867473	0.2384464
23460	-1570.64	-1572.65	2.01754	0.3279923	0.26707	0.06092228	0.26707
23470	-1569.89	-1571.96	2.07004	0.3193421	0.2428687	0.07647335	0.2428687
23480	-1569.71	-1572.01	2.30249	0.2898795	0.2151314	0.07474817	0.2151314
23490	-1570.2	-1572.73	2.53169	0.2557149	0.1665413	0.08917355	0.1665413
23500	-1569.66	-1572	2.33903	0.2802591	0.1953406	0.08491851	0.1953406
23510	-1570.41	-1572.5	2.09084	0.3183376	0.2559237	0.06241392	0.2559237
23520	-1570.53	-1572.9	2.37325	0.2816238	0.2170856	0.06453821	0.2170856
23530	-1570.46	-1572.41	1.95583	0.3381043	0.269905	0.06819927	0.269905
23540	-1569.98	-1572.14	2.16205	0.2955857	0.2028395	0.09274626	0.2028395
23550	-1574.43	-1577.31	2.87984	0.2232983	0.1578494	0.06544886	0.1578494
23560	-1570.24	-1572.25	2.00845	0.318702	0.2302479	0.0884541	0.2302479
23570	-1569.84	-1571.92	2.08316	0.3150361	0.2343135	0.08072254	0.2343135
23580	-1569.88	-1571.98	2.10675	0.3161228	0.2437047	0.07241811	0.2437047
23590	-1570.84	-1572.83	1.99113	0.3106682	0.2116969	0.09897132	0.2116969
23600	-1570.6	-1572.5	1.90498	0.3365374	0.2525447	0.0839927	0.2525447
23610	-1570.25	-1572.8	2.55338	0.2576526	0.1767646	0.08088801	0.1767646
23620	-1569.96	-1572.44	2.47837	0.2665057	0.1863148	0.08019089	0.1863148
23630	-1571.14	-1573.05	1.91345	0.3213542	0.2232282	0.09812599	0.2232282
23640	-1569.84	-1572.26	2.41824	0.2689743	0.1808222	0.08815211	0.1808222
23650	-1572.94	-1575.79	2.84887	0.2148171	0.1090699	0.1057472	0.1090699
23660	-1571.82	-1574.62	2.80467	0.2285985	0.1422352	0.08636328	0.1422352
23670	-1570.18	-1572.72	2.5324	0.2606541	0.1812848	0.07936929	0.1812848
23680	-1569.88	-1572.22	2.34355	0.2746175	0.1823605	0.09225701	0.1823605
23690	-1570.27	-1572.83	2.56075	0.2563882	0.1745016	0.08188662	0.1745016
23700	-1569.9	-1572.37	2.46144	0.2685102	0.1884123	0.08009789	0.1884123
23710	-1569.93	-1571.98	2.05329	0.3193475	0.2391488	0.08019875	0.2391488
23720	-1572.2	-1574.27	2.06892	0.3050712	0.2562746	0.04879655	0.2562746
23730	-1569.64	-1571.84	2.19936	0.3017156	0.2240362	0.07767933	0.2240362
23740	-1570.08	-1572.09	2.00698	0.3269936	0.2489472	0.07804646	0.2489472
23750	-1570.65	-1572.8	2.15208	0.2878904	0.1853271	0.1025633	0.1853271
23760	-1569.9	-1571.96	2.06369	0.3172733	0.2360613	0.08121202	0.2360613
23770	-1570.26	-1572.69	2.42452	0.2757892	0.2064669	0.06932231	0.2064669
23780	-1570.95	-1573.06	2.11007	0.3118597	0.2551032	0.05675651	0.2551032
23790	-1570.29	-1572.62	2.32255	0.2712634	0.1717099	0.09955354	0.1717099
23800	-1572.6	-1574.23	1.63569	0.3843782	0.3260562	0.05832203	0.3260562
23810	-1570.8	-1573.34	2.53887	0.2620519	0.1929692	0.06908267	0.1929692
23820	-1571.65	-1573.51	1.85921	0.3246819	0.2232706	0.1014113	0.2232706
23830	-1570.18	-1572.23	2.05269	0.3244681	0.2570245	0.06744368	0.2570245
23840	-1569.98	-1572.44	2.46095	0.2698845	0.1930486	0.07683591	0.1930486
23850	-1571.03	-1572.92	1.88864	0.3468315	0.2857737	0.06105775	0.2857737
23860	-1570.18	-1572.64	2.45995	0.2601239	0.1657489	0.09437504	0.1657489
23870	-1570.16	-1572.15	1.98681	0.3291045	0.2500527	0.07905177	0.2500527
23880	-1570.89	-1572.93	2.04772	0.3213032	0.2637992	0.05750405	0.2637992
23890	-1572.1	-1573.78	1.68947	0.3782177	0.314509	0.06370867	0.314509
23900	-1571.69	-1574.47	2.78445	0.2285129	0.1375326	0.09098022	0.1375326
23910	-1569.91	-1572.2	2.28822	0.2928212	0.2229987	0.06982256	0.2229987
23920	-1569.96	-1572.37	2.41344	0.2765263	0.2028836	0.07364273	0.2028836
23930	-1569.8	-1572.22	2.42505	0.2703369	0.1856541	0.0846828	0.1856541
23940	-1570.16	-1572.41	2.25366	0.2806606	0.1830921	0.09756848	0.1830921
23950	-1570.29	-1572.25	1.95979	0.3348146	0.2589679	0.07584675	0.2589679
23960	-1571.25	-1573.13	1.87661	0.3274863	0.2306238	0.09686248	0.2306238
23970	-1569.65	-1571.83	2.18558	0.3007745	0.2184938	0.0822807	0.2184938
23980	-1569.66	-1572.02	2.36012	0.2797194	0.1981341	0.08158531	0.1981341
23990	-1571.04	-1572.88	1.83575	0.3444743	0.2586463	0.08582803	0.2586463
24000	-1569.85	-1571.93	2.08355	0.3173786	0.240623	0.07675562	0.240623
24010	-1571.16	-1573	1.8464	0.3537114	0.2912561	0.06245536	0.2912561
24020	-1569.85	-1571.94	2.08639	0.317342	0.2412535	0.07608846	0.2412535
24030	-1571.78	-1573.97	2.18914	0.2954094	0.2430409	0.05236852	0.2430409
24040	-1569.74	-1572.14	2.40154	0.2749341	0.1936092	0.08132497	0.1936092
24050	-1572.23	-1574.07	1.84601	0.3195416	0.2121471	0.1073945	0.2121471
24060	-1571.31	-1573.44	2.13555	0.2835323	0.1743157	0.1092166	0.1743157
24070	-1573.94	-1575.46	1.52281	0.3784615	0.283065	0.09539657	0.283065
24080	-1572.07	-1574.45	2.37673	0.2520583	0.1355001	0.1165582	0.1355001
24090	-1569.99	-1572.03	2.03827	0.3239503	0.2480614	0.0758889	0.2480614
24100	-1570.23	-1572.21	1.97468	0.3332761	0.2584581	0.07481798	0.2584581
24110	-1569.96	-1572.24	2.27348	0.2948019	0.2261408	0.06866115	0.2261408
24120	-1569.76	-1572.17	2.40655	0.2751749	0.1955429	0.07963204	0.1955429
24130	-1571.84	-1574.33	2.49139	0.2644995	0.2050415	0.05945793	0.2050415
24140	-1570.14	-1572.25	2.10437	0.3019475	0.2084288	0.09351873	0.2084288
24150	-1570.49	-1573.09	2.59919	0.252804	0.1725603	0.08024369	0.1725603
24160	-1569.62	-1571.83	2.20913	0.2988825	0.2183333	0.08054922	0.2183333
24170	-1574.92	-1576.25	1.33072	0.4041633	0.3605368	0.04362653	0.3605368
24180	-1569.86	-1572.26	2.4032	0.269702	0.1800741	0.08962784	0.1800741
24190	-1569.74	-1571.89	2.15246	0.3031066	0.2181797	0.08492691	0.2181797
24200	-1569.95	-1572.17	2.21711	0.3021664	0.2339277	0.06823871	0.2339277
24210	-1570.67	-1573.06	2.39082	0.2607578	0.1572787	0.1034791	0.1572787
24220	-1570.14	-1572.62	2.48131	0.2681224	0.1933586	0.07476379	0.1933586
24230	-1571.56	-1573.97	2.41143	0.2520843	0.1400932	0.1119911	0.1400932
24240	-1570.21	-1572.23	2.01402	0.3296698	0.2603389	0.06933094	0.2603389
24250	-1571.92	-1574.34	2.41956	0.271079	0.2143147	0.05676432	0.2143147
24260	-1569.71	-1572.1	2.38642	0.2751852	0.1911084	0.08407682	0.1911084
24270	-1569.6	-1571.89	2.28899	0.2884733	0.2071339	0.0813394	0.2071339
24280	-1569.87	-1571.94	2.07364	0.3177941	0.2394264	0.0783677	0.2394264
24290	-1571.78	-1573.84	2.05891	0.2895897	0.1777389	0.1118508	0.1777389
24300	-1570.36	-1572.53	2.16708	0.3079468	0.245352	0.06259486	0.245352
24310	-1571.76	-1574.2	2.44032	0.2482838	0.1350232	0.1132605	0.1350232
24320	-1569.78	-1572.02	2.2377	0.2989959	0.2272268	0.07176912	0.2272268
24330	-1569.78	-1572.08	2.30552	0.2900712	0.2172307	0.07284049	0.2172307
24340	-1572.31	-1573.96	1.651	0.3809099	0.3059643	0.07494562	0.3059643
24350	-1570.09	-1572.17	2.08158	0.3204376	0.2524509	0.06798669	0.2524509
24360	-1569.72	-1571.88	2.16304	0.3018459	0.2170197	0.08482628	0.2170197
24370	-1571.27	-1573.19	1.92603	0.3167538	0.2158381	0.1009157	0.2158381
24380	-1570.67	-1572.9	2.2315	0.2775935	0.1735887	0.1040047	0.1735887
24390	-1571.2	-1573.45	2.25787	0.2698969	0.1603513	0.1095455	0.1603513
24400	-1569.98	-1572.48	2.49263	0.2637592	0.1812298	0.08252939	0.1812298
24410	-1570.68	-1573.06	2.37688	0.2807577	0.2175074	0.06325028	0.2175074
24420	-1570.34	-1572.43	2.09501	0.3003443	0.2038556	0.09648878	0.2038556
24430	-1569.62	-1571.87	2.25532	0.2945705	0.2168283	0.07774213	0.2168283
24440	-1571.02	-1573.58	2.55526	0.2600483	0.1921908	0.06785746	0.1921908
24450	-1569.78	-1571.96	2.18086	0.2969129	0.2085364	0.08837656	0.2085364
24460	-1569.89	-1571.98	2.08804	0.311045	0.2257444	0.08530057	0.2257444
24470	-1570.1	-1572.12	2.02637	0.3272907	0.2553955	0.07189522	0.2553955
24480	-1569.8	-1572.18	2.3821	0.2726478	0.1838119	0.08883582	0.1838119
24490	-1569.98	-1572.29	2.30709	0.2768398	0.1820616	0.09477826	0.1820616
24500	-1570.2	-1572.25	2.05247	0.3245088	0.2575257	0.06698313	0.2575257
24510	-1569.6	-1571.88	2.28077	0.2903594	0.2105886	0.07977083	0.2105886
24520	-1569.96	-1572.03	2.06887	0.3212536	0.2487992	0.07245436	0.2487992
24530	-1569.64	-1571.83	2.18486	0.3023366	0.2224079	0.07992865	0.2224079
24540	-1570.89	-1572.83	1.94193	0.3195573	0.2231797	0.09637756	0.2231797
24550	-1569.96	-1572.29	2.32668	0.2750221	0.180772	0.0942501	0.180772
24560	-1569.67	-1572.03	2.35824	0.2785078	0.194435	0.08407282	0.194435
24570	-1570.8	-1573.44	2.64452	0.2483005	0.1694391	0.07886138	0.1694391
24580	-1572.13	-1574.22	2.09231	0.2823891	0.1669071	0.115482	0.1669071
24590	-1569.83	-1572.06	2.23026	0.2885242	0.1971443	0.09137986	0.1971443
24600	-1570.24	-1572.7	2.45841	0.2715273	0.2002289	0.0712984	0.2002289
24610	-1571.71	-1573.56	1.84864	0.3448891	0.2919316	0.05295744	0.2919316
24620	-1572.94	-1575.25	2.30395	0.2542266	0.1312076	0.123019	0.1312076
24630	-1570.01	-1572.37	2.35491	0.2843631	0.2143423	0.07002076	0.2143423
24640	-1570.75	-1573.21	2.45763	0.2541055	0.1510637	0.1030418	0.1510637
24650	-1572.63	-1575.45	2.81757	0.2181219	0.1133062	0.1048157	0.1133062
24660	-1570.07	-1572.08	2.01107	0.3250003	0.2447744	0.08022586	0.2447744
24670	-1569.61	-1571.93	2.31601	0.2853665	0.2043724	0.08099415	0.2043724
24680	-1569.66	-1571.83	2.1765	0.3041549	0.2255291	0.0786259	0.2255291
24690	-1570.07	-1572.1	2.03741	0.3169567	0.2308456	0.08611105	0.2308456
24700	-1575.8	-1578.06	2.26369	0.2464068	0.1071661	0.1392408	0.1071661
24710	-1570.67	-1572.6	1.93649	0.3252744	0.233806	0.09146838	0.233806
24720	-1570.11	-1572.52	2.40941	0.2651131	0.1699925	0.09512054	0.1699925
24730	-1570.64	-1573.21	2.5654	0.2587014	0.1858243	0.07287708	0.1858243
24740	-1570.22	-1572.19	1.97331	0.3311871	0.2524768	0.07871027	0.2524768
24750	-1570.05	-1572.48	2.43289	0.2639849	0.1708948	0.09309009	0.1708948
24760	-1569.77	-1571.88	2.11041	0.3129452	0.2346281	0.07831705	0.2346281
24770	-1569.78	-1571.92	2.13625	0.304597	0.2189275	0.08566953	0.2189275
24780	-1569.95	-1572.33	2.37708	0.2701761	0.1770525	0.09312361	0.1770525
24790	-1571.25	-1573.56	2.3147	0.2852457	0.2276176	0.05762814	0.2276176
24800	-1570.85	-1572.74	1.89423	0.3470544	0.2825907	0.06446369	0.2825907
24810	-1571.4	-1573.25	1.84478	0.3510187	0.2934937	0.05752501	0.2934937
24820	-1569.79	-1572.14	2.35102	0.2754851	0.1855901	0.089895	0.1855901
24830	-1571.2	-1573.93	2.7253	0.2365561	0.1499237	0.08663238	0.1499237
24840	-1569.92	-1571.98	2.0616	0.3167947	0.2345233	0.08227142	0.2345233
24850	-1570.5	-1573	2.50315	0.2530262	0.1550844	0.09794185	0.1550844
24860	-1571.46	-1573.53	2.07865	0.3114828	0.258531	0.05295188	0.258531
24870	-1570.13	-1572.14	2.01483	0.328788	0.2565764	0.07221159	0.2565764
24880	-1569.64	-1571.86	2.22266	0.2944535	0.2096909	0.08476262	0.2096909
24890	-1569.65	-1571.97	2.32039	0.2821736	0.1967872	0.0853864	0.1967872
24900	-1569.69	-1571.91	2.21616	0.2936783	0.2067353	0.08694297	0.2067353
24910	-1573.23	-1575.96	2.72491	0.2197536	0.1030267	0.1167269	0.1030267
24920	-1571.25	-1573.76	2.51316	0.245672	0.1387477	0.1069243	0.1387477
24930	-1569.9	-1572	2.1018	0.3168796	0.244741	0.07213861	0.244741
24940	-1569.79	-1571.93	2.14784	0.3022482	0.2154347	0.08681355	0.2154347
24950	-1569.93	-1572.07	2.14133	0.312142	0.2426336	0.06950844	0.2426336
24960	-1571.31	-1573.12	1.81078	0.3593717	0.2959129	0.06345888	0.2959129
24970	-1570.43	-1572.49	2.05678	0.3232244	0.2604571	0.06276729	0.2604571
24980	-1569.78	-1572.21	2.42393	0.2712514	0.187947	0.08330441	0.187947
24990	-1569.79	-1572.14	2.35274	0.2753592	0.1855651	0.08979416	0.1855651
25000	-1569.75	-1572.15	2.40493	0.2728881	0.1885818	0.08430631	0.1885818
25010	-1572.83	-1575.71	2.87835	0.2147793	0.1141359	0.1006434	0.1141359
25020	-1571.14	-1572.94	1.80388	0.356339	0.2791959	0.07714315	0.2791959
25030	-1570.52	-1572.56	2.04027	0.3252203	0.2633204	0.06189994	0.2633204
25040	-1570.3	-1572.27	1.97412	0.3347852	0.263427	0.07135824	0.263427
25050	-1570.18	-1572.24	2.06627	0.308076	0.2160804	0.09199566	0.2160804
25060	-1570.01	-1572.15	2.13803	0.3127383	0.2449514	0.0677869	0.2449514
25070	-1569.71	-1571.93	2.22101	0.3006021	0.2268793	0.07372274	0.2268793
25080	-1569.93	-1572.3	2.37751	0.2811979	0.2087889	0.072409	0.2087889
25090	-1570.32	-1572.39	2.07257	0.3043188	0.2091304	0.09518841	0.2091304
25100	-1571.51	-1573.26	1.75056	0.3661853	0.2920465	0.07413886	0.2920465
25110	-1573.57	-1575.3	1.7341	0.3277764	0.2868866	0.04088976	0.2868866
25120	-1569.77	-1571.89	2.1165	0.3096051	0.2273108	0.08229432	0.2273108
25130	-1570.07	-1572.52	2.44737	0.272443	0.198826	0.07361696	0.198826
25140	-1569.96	-1572.17	2.20287	0.2900066	0.1964696	0.09353703	0.1964696
25150	-1569.74	-1572.11	2.37173	0.2804177	0.2032148	0.07720288	0.2032148
25160	-1569.75	-1571.87	2.12571	0.3113966	0.2339217	0.07747493	0.2339217
25170	-1569.94	-1572.39	2.45107	0.2646612	0.1755663	0.08909484	0.1755663
25180	-1569.9	-1572.15	2.25195	0.2845589	0.1914488	0.09311011	0.1914488
25190	-1571.18	-1573.44	2.25823	0.2700137	0.1606491	0.1093646	0.1606491
25200	-1569.75	-1572.1	2.35692	0.2827459	0.2069021	0.0758438	0.2069021
25210	-1570.42	-1572.36	1.93727	0.3328295	0.249695	0.08313447	0.249695
25220	-1570.17	-1572.56	2.38916	0.2801551	0.2111899	0.06896523	0.2111899
25230	-1570.36	-1572.92	2.56169	0.2516884	0.1612008	0.09048768	0.1612008
25240	-1569.79	-1571.89	2.10046	0.3132943	0.233391	0.07990331	0.233391
25250	-1569.72	-1571.87	2.14866	0.3043796	0.2205345	0.08384517	0.2205345
25260	-1571.15	-1572.95	1.803	0.3556407	0.2773485	0.07829223	0.2773485
25270	-1569.95	-1572.22	2.27658	0.2943873	0.2254209	0.06896636	0.2254209
25280	-1569.66	-1572	2.33785	0.2802424	0.1950784	0.085164	0.1950784
25290	-1570.62	-1572.51	1.89272	0.3449972	0.2703831	0.07461405	0.2703831
25300	-1570.71	-1573.08	2.37341	0.2810691	0.2181507	0.06291839	0.2181507
25310	-1569.91	-1572.36	2.44999	0.2655466	0.1776529	0.08789369	0.1776529
25320	-1571.46	-1573.7	2.24341	0.2917859	0.2368251	0.05496079	0.2368251
25330	-1569.69	-1571.92	2.23723	0.2982697	0.2238455	0.07442421	0.2238455
25340	-1569.77	-1572.09	2.31914	0.288214	0.2148255	0.07338847	0.2148255
25350	-1570.86	-1572.82	1.96352	0.3350392	0.2753814	0.05965772	0.2753814
25360	-1570.03	-1572.54	2.50479	0.2611706	0.1763185	0.0848521	0.1763185
25370	-1570.15	-1572.69	2.53514	0.2572317	0.1713517	0.08587995	0.1713517
25380	-1569.74	-1571.86	2.12506	0.3096061	0.2289661	0.08064005	0.2289661
25390	-1570.69	-1572.62	1.93069	0.3262746	0.2350435	0.09123113	0.2350435
25400	-1570.43	-1572.63	2.2059	0.3025098	0.2404321	0.06207772	0.2404321
25410	-1569.78	-1572.17	2.39209	0.2724196	0.1849641	0.08745547	0.1849641
25420	-1571.1	-1573.8	2.69457	0.24262	0.1630286	0.07959135	0.1630286
25430	-1570.93	-1573.45	2.51673	0.264455	0.1978352	0.0666198	0.1978352
25440	-1570.44	-1572.78	2.34208	0.2677206	0.1664354	0.1012852	0.1664354
25450	-1570.71	-1572.66	1.94862	0.3215846	0.228018	0.09356657	0.228018
25460	-1569.79	-1572.09	2.29506	0.2915365	0.2192839	0.0722526	0.2192839
25470	-1569.99	-1572.02	2.03286	0.3230796	0.2444003	0.07867927	0.2444003
25480	-1569.6	-1571.89	2.29046	0.2881726	0.2066264	0.08154625	0.2066264
25490	-1570.53	-1572.98	2.45274	0.2566547	0.1563793	0.1002754	0.1563793
25500	-1570.85	-1572.71	1.86055	0.342502	0.2582807	0.08422132	0.2582807
25510	-1570.99	-1573.57	2.58116	0.2571165	0.1874109	0.06970567	0.1874109
25520	-1571.58	-1574.21	2.63249	0.2349525	0.1294111	0.1055414	0.1294111
25530	-1570.64	-1573	2.36501	0.2822721	0.2189824	0.06328969	0.2189824
25540	-1570.85	-1573.46	2.60806	0.253727	0.1802637	0.07346323	0.1802637
25550	-1570.43	-1572.56	2.13551	0.3119373	0.2500971	0.06184021	0.2500971
25560	-1571.22	-1573.63	2.40988	0.2751645	0.21483	0.0603345	0.21483
25570	-1570	-1572.1	2.10789	0.3167343	0.2477148	0.06901954	0.2477148
25580	-1572.05	-1574.88	2.82474	0.2237285	0.1310017	0.09272675	0.1310017
25590	-1570.36	-1572.94	2.57191	0.2513918	0.1622577	0.08913402	0.1622577
25600	-1570.37	-1572.85	2.47101	0.2568006	0.1593991	0.09740144	0.1593991
25610	-1569.96	-1572.1	2.13645	0.3000133	0.2087724	0.09124091	0.2087724
25620	-1570.24	-1572.21	1.97578	0.333498	0.2594603	0.07403773	0.2594603
25630	-1575.09	-1576.86	1.77264	0.3004552	0.2637864	0.03666874	0.2637864
25640	-1572.41	-1574.96	2.55408	0.2565253	0.1976139	0.05891137	0.1976139
25650	-1569.73	-1572.09	2.36651	0.2756747	0.1886667	0.08700803	0.1886667
25660	-1569.88	-1572.33	2.45287	0.266619	0.1810276	0.08559138	0.1810276
25670	-1569.81	-1571.91	2.09837	0.3120682	0.2299283	0.08213993	0.2299283
25680	-1570.96	-1573.4	2.43577	0.2733048	0.2102994	0.06300548	0.2102994
25690	-1570.19	-1572.29	2.10555	0.3170585	0.2516582	0.06540032	0.2516582
25700	-1569.87	-1572.32	2.44742	0.2668607	0.1806337	0.086227	0.1806337
25710	-1569.91	-1571.98	2.068	0.3202997	0.2452009	0.07509882	0.2452009
25720	-1572.2	-1574.71	2.51087	0.2398754	0.1243148	0.1155606	0.1243148
25730	-1571.18	-1573.67	2.49004	0.2668306	0.2033685	0.06346213	0.2033685
25740	-1570.04	-1572.09	2.04298	0.3249276	0.2528317	0.07209585	0.2528317
25750	-1569.98	-1572.32	2.33843	0.286431	0.2164177	0.07001334	0.2164177
25760	-1570.56	-1573.08	2.51825	0.2513044	0.1531554	0.09814898	0.1531554
25770	-1571.03	-1573.69	2.65982	0.2474178	0.1713786	0.0760392	0.1713786
25780	-1569.81	-1572.24	2.43387	0.2709759	0.1893298	0.08164606	0.1893298
25790	-1569.63	-1571.84	2.21417	0.2965261	0.2132559	0.08327027	0.2132559
25800	-1571.13	-1573.57	2.44334	0.2522732	0.1447988	0.1074745	0.1447988
25810	-1570.14	-1572.67	2.53149	0.2598031	0.1782095	0.08159359	0.1782095
25820	-1569.71	-1572.01	2.2961	0.290833	0.2165337	0.07429935	0.2165337
25830	-1571.98	-1574.52	2.54014	0.2388484	0.1258477	0.1130006	0.1258477
25840	-1569.68	-1571.95	2.26746	0.2942972	0.219548	0.07474918	0.219548
25850	-1569.84	-1572.04	2.19854	0.3043792	0.2339404	0.07043879	0.2339404
25860	-1571.98	-1574.68	2.70039	0.2281641	0.1220492	0.1061149	0.1220492
25870	-1569.67	-1571.91	2.23184	0.2987808	0.2238674	0.07491341	0.2238674
25880	-1570.26	-1572.5	2.23395	0.2817257	0.1827648	0.09896093	0.1827648
25890	-1570.13	-1572.15	2.02553	0.3277128	0.2568401	0.07087278	0.2568401
25900	-1569.68	-1571.88	2.1914	0.3038051	0.2284072	0.0753979	0.2284072
25910	-1569.79	-1571.99	2.19488	0.2943734	0.2049644	0.08940902	0.2049644
25920	-1569.71	-1572.04	2.32967	0.2862177	0.2106876	0.07553016	0.2106876
25930	-1569.63	-1571.83	2.19303	0.3005082	0.2192824	0.08122586	0.2192824
25940	-1570.19	-1572.59	2.39469	0.2794703	0.2105326	0.06893771	0.2105326
25950	-1571.9	-1574.39	2.4889	0.2433388	0.1297562	0.1135826	0.1297562
25960	-1570.71	-1572.62	1.90535	0.3324226	0.24401	0.08841265	0.24401
25970	-1570.59	-1572.55	1.9599	0.3374368	0.2731044	0.06433234	0.2731044
25980	-1569.75	-1571.92	2.17469	0.2986675	0.2115586	0.08710894	0.2115586
25990	-1575.36	-1578.03	2.66958	0.2156885	0.08266716	0.1330213	0.08266716
26000	-1570.81	-1572.74	1.92973	0.3238641	0.2301242	0.09373988	0.2301242
26010	-1570.85	-1572.97	2.11998	0.3112909	0.2536823	0.05760862	0.2536823
26020	-1571.39	-1573.99	2.59244	0.2389017	0.1334768	0.1054249	0.1334768
26030	-1570.04	-1572.06	2.02025	0.3251738	0.2471113	0.07806249	0.2471113
26040	-1570.49	-1572.41	1.91697	0.3410925	0.2656717	0.07542076	0.2656717
26050	-1569.73	-1571.98	2.25564	0.2874353	0.1985473	0.08888798	0.1985473
26060	-1569.82	-1572.06	2.24135	0.2874007	0.1962677	0.09113306	0.1962677
26070	-1571.83	-1574.26	2.43822	0.2480508	0.1341917	0.1138591	0.1341917
