Iteration	Posterior	Likelihood	Prior	num_events
3975	-1571.844	-1572.073	0.2290497	2
3976	-1571.202	-1573.133	1.930988	2
3977	-1574.848	-1574.31	-0.5386501	1
3978	-1573.982	-1572.185	-1.797032	1
3979	-1575.087	-1572.493	-2.594461	1
3980	-1573.047	-1570.888	-2.158533	1
3981	-1573.402	-1569.328	-4.074308	1
3982	-1571.679	-1570.296	-1.383463	2
3983	-1575.293	-1569.694	-5.59948	1
3984	-1575.593	-1570.007	-5.586107	1
3985	-1573.856	-1570.943	-2.912217	0
3986	-1573.705	-1571.036	-2.669053	0
3987	-1573.705	-1571.036	-2.669053	0
3988	-1573.705	-1571.036	-2.669053	0
3989	-1573.705	-1571.036	-2.669053	0
3990	-1573.705	-1571.036	-2.669053	0
3991	-1573.169	-1570.282	-2.887248	0
3992	-1573.169	-1570.282	-2.887248	0
3993	-1568.505	-1566.153	-2.352602	1
3994	-1569.151	-1567.66	-1.490975	1
3995	-1568.821	-1567.358	-1.462718	1
3996	-1566.904	-1565.078	-1.826333	2
3997	-1567.322	-1565.926	-1.396151	1
3998	-1569.528	-1568.261	-1.266721	1
3999	-1567.776	-1567.458	-0.3186644	1
4000	-1566.323	-1564.904	-1.419106	1
4001	-1565.456	-1563.854	-1.602237	3
4002	-1567.499	-1565.027	-2.472236	1
4003	-1571.219	-1569.273	-1.945345	1
4004	-1567.349	-1566.488	-0.8613443	2
4005	-1563.921	-1565.831	1.909309	1
4006	-1563.727	-1566.024	2.296667	1
4007	-1563.56	-1565.046	1.485927	1
4008	-1562.803	-1564.758	1.954814	1
4009	-1563.245	-1565.756	2.511644	1
4010	-1567.7	-1567.963	0.2630234	1
4011	-1566.19	-1567.273	1.082395	1
4012	-1565.893	-1567.563	1.670172	1
4013	-1565.783	-1565.212	-0.5713873	1
4014	-1566.199	-1565.83	-0.3687013	1
4015	-1564.893	-1565.035	0.1425702	1
4016	-1566.534	-1565.087	-1.447449	1
4017	-1567.586	-1567.09	-0.4964396	1
4018	-1565.556	-1565.746	0.1899672	1
4019	-1564.409	-1567.116	2.706739	1
4020	-1565.732	-1569.438	3.706454	1
4021	-1565.864	-1568.297	2.432777	1
4022	-1566.201	-1568.388	2.187001	1
4023	-1565.917	-1564.211	-1.705337	3
4024	-1563.806	-1565.813	2.006388	1
4025	-1562.588	-1564.624	2.035952	1
4026	-1563.478	-1565.451	1.972953	1
4027	-1564.11	-1565.8	1.690063	1
4028	-1564.169	-1566.092	1.922734	2
4029	-1566.735	-1566.501	-0.2335073	1
4030	-1567.002	-1566.788	-0.2142399	1
4031	-1566.622	-1566.489	-0.1337122	1
4032	-1566.365	-1565.111	-1.253921	1
4033	-1567.935	-1567.198	-0.7367465	1
4034	-1568.31	-1566.964	-1.345568	1
4035	-1569.423	-1566.841	-2.582473	1
4036	-1566.093	-1566.2	0.1066444	1
4037	-1564.531	-1566.1	1.568729	1
4038	-1563.424	-1565.143	1.719357	1
4039	-1566.356	-1567.268	0.9120281	1
4040	-1568.49	-1568.272	-0.2181973	1
4041	-1565.336	-1566.284	0.9484426	1
4042	-1565.144	-1566.903	1.759302	1
4043	-1566.686	-1567.389	0.703032	1
4044	-1569.761	-1569.654	-0.1069852	1
4045	-1566.486	-1568.561	2.075417	1
4046	-1571.557	-1569.153	-2.403865	1
4047	-1571.726	-1569.68	-2.04587	1
4048	-1567.776	-1566.765	-1.010742	1
4049	-1563.998	-1566.492	2.494914	2
4050	-1567.928	-1568.649	0.7214503	1
4051	-1571.581	-1570.348	-1.232843	1
4052	-1567.718	-1564.534	-3.183674	1
4053	-1568.583	-1564.943	-3.640233	1
4054	-1567.866	-1565.655	-2.210685	1
4055	-1570.059	-1566.494	-3.56522	1
4056	-1568.32	-1565.924	-2.395934	1
4057	-1568.994	-1566.163	-2.831014	1
4058	-1566.585	-1564.926	-1.659025	1
4059	-1567.138	-1567.258	0.1196719	1
4060	-1568.51	-1564.77	-3.739568	2
4061	-1573.246	-1568.457	-4.789446	1
4062	-1570.177	-1564.864	-5.312606	1
4063	-1570.902	-1568.403	-2.498592	2
4064	-1569.444	-1566.606	-2.837614	1
4065	-1571.776	-1566.592	-5.184426	2
4066	-1571.059	-1566.431	-4.628189	1
4067	-1574.288	-1568.776	-5.512137	1
4068	-1568.865	-1570.839	1.974271	2
4069	-1570.5	-1566.06	-4.439985	1
4070	-1573.196	-1569.487	-3.709557	1
4071	-1572.794	-1569.618	-3.176611	1
4072	-1571.588	-1567.56	-4.028072	1
4073	-1576.183	-1568.329	-7.854604	2
4074	-1571.953	-1567.565	-4.388259	1
4075	-1570.875	-1566.622	-4.253271	1
4076	-1571.873	-1568.469	-3.403898	2
4077	-1571.276	-1567.194	-4.082077	1
4078	-1572.859	-1567.744	-5.114908	1
4079	-1572.238	-1566.72	-5.518029	1
4080	-1573.282	-1567.058	-6.224322	1
4081	-1573.873	-1570.824	-3.049646	0
4082	-1572.846	-1568.032	-4.813988	1
4083	-1571.953	-1566.489	-5.463922	1
4084	-1573.511	-1572.435	-1.075724	2
4085	-1570.723	-1564.208	-6.514523	3
4086	-1569.152	-1564.804	-4.348615	1
4087	-1572.246	-1566.276	-5.970091	1
4088	-1576.263	-1569.812	-6.451255	1
4089	-1574.582	-1567.562	-7.02049	1
4090	-1574.268	-1567.098	-7.169926	1
4091	-1574.934	-1567.72	-7.213804	1
4092	-1574.292	-1567.656	-6.636299	1
4093	-1574.216	-1567.394	-6.821316	1
4094	-1574.651	-1571.523	-3.128717	0
4095	-1573.322	-1570.188	-3.133912	0
4096	-1573.322	-1570.188	-3.133912	0
4097	-1573.12	-1570.091	-3.028404	0
4098	-1573.12	-1570.091	-3.028404	0
4099	-1573.288	-1570.26	-3.028404	0
4100	-1573.681	-1570.652	-3.028404	0
4101	-1573.681	-1570.652	-3.028404	0
4102	-1573.681	-1570.652	-3.028404	0
4103	-1573.681	-1570.652	-3.028404	0
4104	-1573.681	-1570.652	-3.028404	0
4105	-1573.681	-1570.652	-3.028404	0
4106	-1572.943	-1569.384	-3.558926	1
4107	-1566.942	-1564.773	-2.168875	1
4108	-1569.581	-1567.134	-2.447398	1
4109	-1570.135	-1566.811	-3.323248	1
4110	-1569.431	-1566.749	-2.682375	1
4111	-1567.421	-1565.834	-1.586837	1
4112	-1567.81	-1565.386	-2.423704	1
4113	-1564.935	-1563.802	-1.132375	3
4114	-1567.067	-1565.83	-1.237049	1
4115	-1569.355	-1565.102	-4.252478	2
4116	-1566.382	-1564.911	-1.471132	1
4117	-1571.605	-1569.63	-1.974595	1
4118	-1569.11	-1568.357	-0.7529411	1
4119	-1566.758	-1566.978	0.2197316	1
4120	-1565.909	-1567.984	2.075285	1
4121	-1566.371	-1567.05	0.6790349	1
4122	-1565.367	-1569.514	4.147544	2
4123	-1567.711	-1567.733	0.02196904	1
4124	-1569.119	-1568.528	-0.5904836	1
4125	-1570.14	-1567.814	-2.325785	1
4126	-1566.844	-1565.269	-1.57427	1
4127	-1568.046	-1565.888	-2.158119	1
4128	-1569.497	-1566.082	-3.415169	1
4129	-1570.4	-1567.458	-2.941959	2
4130	-1572.965	-1571.404	-1.561138	1
4131	-1573.392	-1570.754	-2.637691	1
4132	-1571.044	-1567.349	-3.694661	1
4133	-1571.472	-1568.088	-3.383682	1
4134	-1571.966	-1568.404	-3.561645	1
4135	-1574.97	-1572.103	-2.866486	1
4136	-1573.729	-1571.243	-2.486655	1
4137	-1568.456	-1566.187	-2.269789	1
4138	-1568.848	-1567.385	-1.463075	1
4139	-1567.518	-1566.291	-1.226701	2
4140	-1567.08	-1565.276	-1.803576	1
4141	-1567.623	-1566.069	-1.553692	1
4142	-1567.43	-1566.179	-1.251348	1
4143	-1567.349	-1568.325	0.9762059	1
4144	-1562.816	-1565.141	2.324994	2
4145	-1564.86	-1566.797	1.937368	1
4146	-1562.998	-1564.672	1.674155	1
4147	-1564.872	-1567.008	2.135694	2
4148	-1565.878	-1567.631	1.753289	1
4149	-1564.872	-1566.464	1.592101	1
4150	-1568.611	-1569.316	0.7056165	1
4151	-1566.344	-1565.452	-0.891808	1
4152	-1565.133	-1565.073	-0.0603957	1
4153	-1564.62	-1565.417	0.7976292	1
4154	-1565.236	-1567.126	1.890173	1
4155	-1560.787	-1565.48	4.692517	2
4156	-1565.668	-1566.261	0.5930185	1
4157	-1567.447	-1567.733	0.2860376	1
4158	-1566.948	-1566.311	-0.6370694	1
4159	-1568.479	-1566.287	-2.192164	1
4160	-1568.128	-1567.961	-0.167055	1
4161	-1566.715	-1565.309	-1.405797	1
4162	-1566.427	-1567.24	0.8131495	1
4163	-1568.603	-1569.587	0.984667	1
4164	-1565.796	-1567.744	1.948021	1
4165	-1563.686	-1564.506	0.8204541	1
4166	-1566.166	-1567.692	1.52665	1
4167	-1564.891	-1567.279	2.388747	1
4168	-1563.844	-1566.087	2.242763	1
4169	-1563.989	-1565.52	1.531082	1
4170	-1566.084	-1566.674	0.5905201	1
4171	-1568.868	-1569.051	0.183343	1
4172	-1567.636	-1567.316	-0.3198824	1
4173	-1566.115	-1566.268	0.1534151	1
4174	-1567.401	-1567.312	-0.08905593	1
4175	-1567.482	-1567.592	0.1098046	1
4176	-1566.368	-1565.979	-0.3890561	2
4177	-1571.089	-1571.584	0.4956129	1
4178	-1564.995	-1565.259	0.2642174	2
4179	-1567.736	-1568.258	0.5217695	1
4180	-1563.922	-1565.04	1.11814	1
4181	-1564.076	-1565.684	1.60798	1
4182	-1564.372	-1566.222	1.849969	1
4183	-1565.762	-1566.953	1.190793	1
4184	-1566.599	-1567.033	0.433686	1
4185	-1569.27	-1571.463	2.19252	1
4186	-1567.622	-1570.607	2.985167	1
4187	-1563.625	-1565.079	1.454203	1
4188	-1564.473	-1564.981	0.5071045	1
4189	-1567.002	-1566.838	-0.1644739	1
4190	-1568.222	-1567.489	-0.7328626	1
4191	-1565.104	-1564.812	-0.2918036	1
4192	-1568.392	-1567.925	-0.4667541	1
4193	-1567.219	-1568.107	0.887049	1
4194	-1568.196	-1569.787	1.590427	1
4195	-1566.455	-1566.516	0.06078796	1
4196	-1566.924	-1567.861	0.9370859	1
4197	-1570.872	-1570.386	-0.4857758	1
4198	-1565.782	-1565.373	-0.4081063	1
4199	-1567.408	-1565.259	-2.148893	2
4200	-1570.673	-1569.148	-1.524796	1
4201	-1565.251	-1570.682	5.430956	2
4202	-1571.901	-1570.67	-1.23115	1
4203	-1575.345	-1573.357	-1.98729	1
4204	-1570.262	-1565.195	-5.067231	2
4205	-1568.47	-1565.928	-2.542259	1
4206	-1568.329	-1566.561	-1.76806	1
4207	-1567.244	-1566.835	-0.4081833	1
4208	-1567.736	-1565.834	-1.901727	1
4209	-1566.052	-1564.447	-1.605137	1
4210	-1566.133	-1567.152	1.018906	1
4211	-1564.316	-1566.39	2.073988	2
4212	-1569.465	-1566.082	-3.383374	1
4213	-1568.729	-1565.924	-2.804373	1
4214	-1567.576	-1566.801	-0.7752851	1
4215	-1565.736	-1564.536	-1.199674	1
4216	-1567.959	-1566.259	-1.700027	1
4217	-1568.915	-1566.013	-2.901179	1
4218	-1568.921	-1565.67	-3.250452	1
4219	-1569.61	-1565.792	-3.817954	1
4220	-1567.734	-1564.465	-3.269043	1
4221	-1570.09	-1566.907	-3.18313	1
4222	-1567.042	-1565.462	-1.580571	2
4223	-1563.864	-1564.341	0.4776076	2
4224	-1564.873	-1564.298	-0.5753586	1
4225	-1566.999	-1566.416	-0.5826848	1
4226	-1566.146	-1564.601	-1.544823	1
4227	-1569.387	-1566.185	-3.202395	1
4228	-1567.694	-1565.076	-2.617393	1
4229	-1571.364	-1568.071	-3.292957	1
4230	-1569.413	-1568.852	-0.5608812	1
4231	-1566.807	-1566.675	-0.1320322	1
4232	-1565.094	-1568.587	3.492864	2
4233	-1568.955	-1567.823	-1.132646	1
4234	-1570.573	-1569.087	-1.486515	1
4235	-1566.924	-1564.318	-2.60587	1
4236	-1569.333	-1566.24	-3.092604	1
4237	-1572.76	-1571.514	-1.246526	1
4238	-1568.245	-1566.445	-1.799683	2
4239	-1568.253	-1564.441	-3.811282	1
4240	-1570.577	-1565.666	-4.910858	1
4241	-1572.096	-1567.338	-4.757564	1
4242	-1571.17	-1565.229	-5.941069	3
4243	-1569.62	-1565.474	-4.145854	1
4244	-1571.012	-1566.325	-4.68697	1
4245	-1572.203	-1567.623	-4.580731	1
4246	-1573.643	-1568.277	-5.366518	1
4247	-1574.274	-1567.217	-7.056869	1
4248	-1571.229	-1565.736	-5.493293	1
4249	-1573.213	-1567.481	-5.731878	1
4250	-1574.081	-1567.891	-6.190325	1
4251	-1574.572	-1567.813	-6.759892	1
4252	-1575.156	-1569.559	-5.597764	1
4253	-1573.83	-1571.222	-2.608286	0
4254	-1568.086	-1566.285	-1.801596	1
4255	-1567.325	-1565.486	-1.839056	1
4256	-1567.962	-1565.134	-2.827982	1
4257	-1567.591	-1566.141	-1.44957	1
4258	-1567.235	-1566.138	-1.097232	1
4259	-1567.276	-1567.628	0.3521742	1
4260	-1565.203	-1565.964	0.7608567	1
4261	-1567.935	-1568.091	0.1563375	1
4262	-1564.057	-1565.035	0.9782752	1
4263	-1565.753	-1566.854	1.100741	1
4264	-1564.972	-1567.064	2.092495	1
4265	-1569.175	-1570.858	1.682839	1
4266	-1569.344	-1569.819	0.4744599	1
4267	-1564.1	-1565.805	1.704782	1
4268	-1563.824	-1565.043	1.218161	1
4269	-1565.245	-1565.72	0.4749544	1
4270	-1565.872	-1566.733	0.8610865	1
4271	-1563.995	-1565.824	1.82927	1
4272	-1567.701	-1568.844	1.143158	1
4273	-1564.659	-1565.041	0.3816594	1
4274	-1567.718	-1566.91	-0.8079435	1
4275	-1570.092	-1568.735	-1.357023	1
4276	-1568.774	-1567.681	-1.092911	1
4277	-1567.954	-1566.502	-1.452649	1
4278	-1567.638	-1567.183	-0.4548922	2
4279	-1565.376	-1566.763	1.387255	1
4280	-1571.36	-1566.752	-4.607811	2
4281	-1565.587	-1567.596	2.00841	1
4282	-1565.768	-1566.736	0.9678762	1
4283	-1565.265	-1568.023	2.75759	1
4284	-1564.75	-1567.543	2.793745	1
4285	-1563.864	-1567.883	4.019845	1
4286	-1566.443	-1568.792	2.348327	1
4287	-1563.752	-1566.283	2.530864	1
4288	-1567.02	-1567.87	0.8497196	1
4289	-1566.317	-1565.796	-0.5207716	1
4290	-1567.126	-1566.197	-0.928603	1
4291	-1569.875	-1567.773	-2.10146	1
4292	-1566.481	-1567.314	0.8329425	1
4293	-1566.655	-1567.953	1.297467	1
4294	-1565.166	-1567.901	2.73488	1
4295	-1564.108	-1567.4	3.292357	1
4296	-1565.312	-1568.641	3.329484	1
4297	-1560.578	-1566.267	5.689784	2
4298	-1564.305	-1567.045	2.7404	1
4299	-1568.77	-1569.837	1.067309	1
4300	-1565.842	-1566.691	0.8493948	2
4301	-1567.136	-1567.514	0.378708	1
4302	-1565.196	-1566.734	1.538113	1
4303	-1567.073	-1566.659	-0.4140068	1
4304	-1566.807	-1567.513	0.7060197	1
4305	-1568.548	-1567.624	-0.9242028	1
4306	-1565.775	-1564.155	-1.619272	2
4307	-1566.229	-1565.612	-0.6166489	1
4308	-1566.363	-1566.128	-0.2348064	1
4309	-1567.177	-1566.895	-0.2810454	1
4310	-1566.841	-1564.739	-2.101802	1
4311	-1567.905	-1565.483	-2.421954	1
4312	-1565.222	-1564.897	-0.3252466	2
4313	-1566.275	-1565.682	-0.5930512	1
4314	-1564.636	-1566.047	1.411382	2
4315	-1566.997	-1565.364	-1.632856	1
4316	-1569.099	-1567.361	-1.737884	1
4317	-1565.089	-1564.731	-0.3574179	2
4318	-1565.377	-1564.189	-1.188325	1
4319	-1568.212	-1567.135	-1.077078	1
4320	-1563.99	-1565.626	1.6353	1
4321	-1568.325	-1568.41	0.08584151	1
4322	-1567.146	-1566.573	-0.5729746	1
4323	-1565.647	-1566.127	0.4799469	1
4324	-1565.477	-1565.411	-0.06580345	1
4325	-1565.226	-1564.838	-0.388163	1
4326	-1564.605	-1565.282	0.6774971	1
4327	-1564.374	-1565.835	1.460462	1
4328	-1565.385	-1566.703	1.318108	1
4329	-1568.198	-1568.369	0.170983	2
4330	-1567.412	-1568.447	1.03463	1
4331	-1561.896	-1566.738	4.842246	2
4332	-1562.245	-1567.751	5.505766	2
4333	-1569.292	-1569.316	0.02393554	1
4334	-1570.592	-1568.347	-2.244929	1
4335	-1569.041	-1566.559	-2.482173	1
4336	-1570.194	-1566.582	-3.612896	1
4337	-1567.929	-1565.529	-2.400545	1
4338	-1567.706	-1566.184	-1.521598	1
4339	-1569.576	-1568.161	-1.415096	1
4340	-1570.131	-1566.23	-3.900895	1
4341	-1567.709	-1566.667	-1.042026	2
4342	-1570.02	-1568.109	-1.910616	1
4343	-1569.364	-1566.867	-2.497566	1
4344	-1568.368	-1566.35	-2.017405	1
4345	-1570.777	-1567.06	-3.717029	2
4346	-1568.653	-1566.402	-2.251573	1
4347	-1567.051	-1564.79	-2.261375	1
4348	-1572.023	-1568.698	-3.324757	1
4349	-1568.214	-1565.291	-2.923056	1
4350	-1569.68	-1565.511	-4.169136	1
4351	-1572.515	-1568.185	-4.329815	1
4352	-1569.176	-1565.238	-3.938015	1
4353	-1573.288	-1565.096	-8.191897	2
4354	-1571.565	-1567.178	-4.386707	1
4355	-1567.143	-1569.801	2.657689	3
4356	-1572.181	-1566.557	-5.624508	1
4357	-1572.245	-1566.222	-6.023001	1
4358	-1571.895	-1566.137	-5.757999	1
4359	-1573.944	-1568.523	-5.421382	1
4360	-1577.625	-1571.924	-5.700423	1
4361	-1578.105	-1570.753	-7.35217	2
4362	-1574.789	-1569.664	-5.124281	1
4363	-1572.301	-1568.34	-3.961391	1
4364	-1573.856	-1569.351	-4.504797	1
4365	-1574.565	-1569.026	-5.539089	1
4366	-1573.848	-1567.926	-5.922162	1
4367	-1572.53	-1568.094	-4.435427	1
4368	-1571.735	-1567.576	-4.158674	2
4369	-1575.501	-1569.828	-5.673537	1
4370	-1574.559	-1569.533	-5.025626	1
4371	-1579.722	-1577.76	-1.961556	0
4372	-1567.371	-1569.254	1.882757	1
4373	-1564.904	-1566.352	1.447443	1
4374	-1564.498	-1565.829	1.331628	1
4375	-1565.685	-1567.606	1.921062	1
4376	-1563.493	-1566.104	2.61131	2
4377	-1569.835	-1571.106	1.271504	2
4378	-1563.84	-1568.337	4.497397	1
4379	-1565.802	-1567.28	1.478755	1
4380	-1566.428	-1566.71	0.2821451	1
4381	-1564.152	-1567.726	3.574221	2
4382	-1565.445	-1565.574	0.129473	1
4383	-1566.362	-1565.493	-0.8697009	1
4384	-1567.385	-1566.812	-0.5729222	2
4385	-1566.62	-1566.538	-0.08224197	1
4386	-1566.523	-1565.58	-0.9424881	1
4387	-1565.358	-1565.132	-0.2268669	1
4388	-1566.466	-1567.448	0.9817752	1
4389	-1565.538	-1564.948	-0.5898713	1
4390	-1566.489	-1569.026	2.537043	2
4391	-1567.104	-1567.654	0.5503921	1
4392	-1563.757	-1567.503	3.746303	2
4393	-1565.415	-1568.747	3.331702	1
4394	-1567.455	-1571.627	4.171347	2
4395	-1566.091	-1568.617	2.526351	1
4396	-1568.71	-1570.216	1.506184	1
4397	-1565.998	-1569.046	3.048035	1
4398	-1565.088	-1567.728	2.639486	1
4399	-1556.948	-1564.481	7.532724	2
4400	-1560.158	-1565.243	5.085636	3
4401	-1559.446	-1568.349	8.903456	2
4402	-1563.379	-1567.665	4.285964	1
4403	-1564.833	-1568.985	4.151479	1
4404	-1566.534	-1566.361	-0.1725342	2
4405	-1559.757	-1566.984	7.227486	2
4406	-1564.996	-1567.64	2.644391	1
4407	-1566.407	-1567.909	1.501715	1
4408	-1569.191	-1569.743	0.5520391	1
4409	-1562.435	-1565.373	2.938214	2
4410	-1565.293	-1566.278	0.9847576	2
4411	-1567.317	-1568.834	1.516616	1
4412	-1563.413	-1566.757	3.344267	2
4413	-1564.588	-1566.063	1.475158	2
4414	-1568.272	-1566.481	-1.79128	1
4415	-1569.654	-1567.113	-2.540477	1
4416	-1567.744	-1564.99	-2.753493	1
4417	-1569.069	-1565.982	-3.087566	1
4418	-1570.212	-1565.343	-4.868423	1
4419	-1571.763	-1566.263	-5.500613	2
4420	-1569.206	-1564.815	-4.39097	1
4421	-1571.461	-1566.149	-5.311621	1
4422	-1565.776	-1565.673	-0.1038638	2
4423	-1569.208	-1564.763	-4.444488	1
4424	-1570.457	-1566.778	-3.678701	1
4425	-1572.168	-1568.69	-3.477947	3
4426	-1566.844	-1564.135	-2.708404	1
4427	-1567.974	-1567.011	-0.9622715	1
4428	-1568.557	-1568.049	-0.5081096	1
4429	-1570.747	-1568.586	-2.161226	1
4430	-1568.119	-1567.141	-0.9784648	1
4431	-1568.966	-1566.351	-2.614691	1
4432	-1567.175	-1566.104	-1.07114	1
4433	-1571.319	-1566.649	-4.669909	2
4434	-1569.791	-1567.401	-2.389853	1
4435	-1567.967	-1566.144	-1.823719	1
4436	-1567.365	-1567.113	-0.2515803	1
4437	-1563.759	-1567.628	3.868487	2
4438	-1562.509	-1566.063	3.553906	2
4439	-1561.306	-1564.666	3.359964	2
4440	-1562.92	-1566.604	3.684592	2
4441	-1562.577	-1564.821	2.243596	2
4442	-1566.831	-1569.693	2.862429	2
4443	-1569.247	-1567.308	-1.93918	1
4444	-1570.191	-1566.543	-3.647355	1
4445	-1570.228	-1567.433	-2.794932	1
4446	-1566.993	-1565.846	-1.147112	1
4447	-1570.673	-1569.588	-1.084636	2
4448	-1566.184	-1565.121	-1.062877	1
4449	-1566.051	-1565.319	-0.7319093	1
4450	-1566.251	-1565.127	-1.1247	1
4451	-1568.133	-1566.815	-1.318329	1
4452	-1565.541	-1565.219	-0.3222277	1
4453	-1567.092	-1566.501	-0.5915929	1
4454	-1567.838	-1566.565	-1.273326	1
4455	-1566.566	-1566.748	0.1822844	1
4456	-1570.04	-1570.958	0.9180557	1
4457	-1565.628	-1567.265	1.636793	1
4458	-1568.09	-1570.173	2.083582	1
4459	-1565.476	-1566.572	1.096143	1
4460	-1564.836	-1566.806	1.969783	1
4461	-1569.102	-1566.352	-2.750711	2
4462	-1567.754	-1567.79	0.03566293	1
4463	-1566.589	-1566.747	0.1586411	1
4464	-1566.757	-1567.006	0.2491015	1
4465	-1566.766	-1565.53	-1.236341	1
4466	-1568.248	-1566.952	-1.296783	1
4467	-1568.097	-1566.911	-1.185707	1
4468	-1567.143	-1566.359	-0.7840836	1
4469	-1566.498	-1566.432	-0.06548636	1
4470	-1566.325	-1566.494	0.1694498	1
4471	-1569.913	-1565.715	-4.197799	1
4472	-1570.238	-1564.918	-5.319631	1
4473	-1572.058	-1566.285	-5.7727	1
4474	-1573.074	-1566.793	-6.281422	1
4475	-1570.445	-1564.786	-5.658505	1
4476	-1572.041	-1568.161	-3.879343	1
4477	-1568.341	-1564.41	-3.930712	1
4478	-1570.052	-1564.98	-5.072085	1
4479	-1575.356	-1570.849	-4.506541	1
4480	-1570.89	-1566.073	-4.816642	1
4481	-1570.427	-1567.062	-3.364345	1
4482	-1568.807	-1565.183	-3.624201	1
4483	-1572.4	-1570.185	-2.214799	1
4484	-1569.932	-1566.722	-3.209774	1
4485	-1570.416	-1568.275	-2.141818	1
4486	-1569.468	-1566.557	-2.911744	1
4487	-1570.469	-1566.441	-4.028418	1
4488	-1571.793	-1566.726	-5.066505	1
4489	-1574.101	-1572.059	-2.042115	1
4490	-1572.823	-1571.188	-1.635004	1
4491	-1570.691	-1569.046	-1.645068	1
4492	-1570.038	-1568.818	-1.220286	1
4493	-1567.754	-1567.187	-0.5675656	1
4494	-1565.716	-1565.784	0.06864641	1
4495	-1565.612	-1565.638	0.02567721	1
4496	-1565.953	-1567.208	1.254295	1
4497	-1563.797	-1565.128	1.331392	1
4498	-1567.275	-1567.58	0.3045545	2
4499	-1564.943	-1566.684	1.740683	1
4500	-1566.364	-1567.968	1.603749	1
4501	-1564.606	-1565.757	1.150844	1
4502	-1565.711	-1566.068	0.3567237	1
4503	-1564.025	-1564.686	0.6608742	1
4504	-1569.815	-1569.441	-0.3740842	1
4505	-1567.637	-1566.872	-0.7658238	1
4506	-1567.507	-1565.885	-1.621833	1
4507	-1567.856	-1565.09	-2.766311	1
4508	-1569.858	-1566.201	-3.656784	1
4509	-1571.087	-1567.344	-3.742687	1
4510	-1569.709	-1565.506	-4.202808	1
4511	-1568.983	-1564.415	-4.568184	1
4512	-1572.615	-1566.812	-5.803482	1
4513	-1572.66	-1567.034	-5.625726	1
4514	-1572.237	-1566.161	-6.076474	1
4515	-1570.519	-1565.206	-5.312579	1
4516	-1569.667	-1565.185	-4.482094	1
4517	-1569.689	-1564.521	-5.167857	1
4518	-1569.654	-1564.624	-5.030301	1
4519	-1569.065	-1565.281	-3.783534	1
4520	-1572.474	-1569.738	-2.735713	1
4521	-1564.731	-1568.195	3.463662	2
4522	-1566.94	-1566.974	0.03357056	1
4523	-1565.939	-1566.576	0.6371584	1
4524	-1567.338	-1565.813	-1.5248	1
4525	-1569.549	-1566.941	-2.608578	1
4526	-1567.424	-1564.759	-2.664229	1
4527	-1567.731	-1565.113	-2.617833	1
4528	-1567.973	-1564.801	-3.171607	1
4529	-1567.598	-1564.755	-2.843001	1
4530	-1568.22	-1566.428	-1.792377	1
4531	-1570.002	-1567.252	-2.749986	1
4532	-1568.944	-1565.104	-3.840301	1
4533	-1568.186	-1565.145	-3.040407	1
4534	-1568.472	-1564.61	-3.862088	1
4535	-1570.574	-1567.206	-3.368232	1
4536	-1570.761	-1566.704	-4.057096	1
4537	-1568.647	-1567.199	-1.447378	2
4538	-1570.529	-1568.079	-2.449976	3
4539	-1570.687	-1567.351	-3.3357	1
4540	-1571.891	-1568.207	-3.683869	2
4541	-1571.26	-1567.435	-3.824779	1
4542	-1570.38	-1566.831	-3.549659	1
4543	-1570.27	-1566.457	-3.812504	1
4544	-1572.268	-1567.034	-5.234429	1
4545	-1571.661	-1567.01	-4.651106	1
4546	-1571.112	-1565.782	-5.330636	1
4547	-1574.115	-1569.003	-5.111511	1
4548	-1570.594	-1565.656	-4.937697	1
4549	-1569.398	-1564.932	-4.46638	1
4550	-1572.715	-1567.693	-5.022117	1
4551	-1578.435	-1571.581	-6.853866	1
4552	-1572.091	-1565.979	-6.111851	1
4553	-1571.356	-1565.584	-5.771854	1
4554	-1572.028	-1565.635	-6.393846	1
4555	-1573.617	-1567.338	-6.278763	1
4556	-1571.047	-1565.144	-5.9031	1
4557	-1572.882	-1566.88	-6.00215	1
4558	-1572.045	-1567.16	-4.885405	1
4559	-1571.152	-1565.501	-5.65075	1
4560	-1570.662	-1564.79	-5.871381	1
4561	-1571.541	-1565.477	-6.063964	1
4562	-1571.722	-1565.658	-6.064335	1
4563	-1571.02	-1565.128	-5.892781	1
4564	-1569.896	-1564.506	-5.38916	1
4565	-1569.384	-1564.376	-5.008176	1
4566	-1572.786	-1568.214	-4.57201	1
4567	-1571.957	-1566.649	-5.307737	1
4568	-1568.943	-1565.113	-3.830264	1
4569	-1574.778	-1569.644	-5.134117	1
4570	-1571.517	-1567.666	-3.851216	1
4571	-1571.412	-1567.107	-4.305617	1
4572	-1568.775	-1564.734	-4.041085	1
4573	-1568.686	-1564.311	-4.37529	1
4574	-1570.768	-1567.342	-3.425922	1
4575	-1564.603	-1564.837	0.2345562	2
4576	-1574.665	-1565.919	-8.746102	2
4577	-1569.668	-1565.428	-4.239718	1
4578	-1571.554	-1566.928	-4.626261	1
4579	-1571.596	-1566.712	-4.883771	1
4580	-1573.874	-1569.34	-4.534254	1
4581	-1572.857	-1568.795	-4.061943	1
4582	-1569.218	-1568.001	-1.217156	1
4583	-1569.666	-1569.227	-0.4388849	1
4584	-1567.628	-1566.758	-0.8702958	1
