Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
4550	-1547.36	-1571.39	24.028	0.340263	0.350107	0.350113	0.367863	0.343345	0.36006	0.358422	0.333322	0.330717	0.315655	0.304059
4560	-1544.74	-1569.68	24.9362	0.29583	0.311076	0.292692	0.295483	0.27991	0.28805	0.292005	0.268911	0.251783	0.249993	0.227335
4570	-1549.16	-1569.23	20.0733	0.29178	0.300225	0.279338	0.274739	0.274509	0.2811	0.280118	0.281269	0.261664	0.27592	0.282207
4580	-1546.19	-1570.18	23.9884	0.305223	0.283716	0.266329	0.251505	0.259396	0.24616	0.272549	0.267403	0.278562	0.28305	0.283738
4590	-1547.56	-1571.24	23.6827	0.327423	0.342749	0.302412	0.287763	0.311215	0.296753	0.278602	0.267861	0.287217	0.309309	0.328458
4600	-1555.06	-1576.2	21.1382	0.25536	0.252435	0.255448	0.223387	0.240586	0.234447	0.234735	0.248974	0.272371	0.274817	0.271118
4610	-1547.6	-1569.27	21.6759	0.270739	0.266179	0.250582	0.241532	0.253331	0.259644	0.283865	0.276394	0.281991	0.296784	0.329472
4620	-1546.14	-1569.26	23.1234	0.33229	0.330113	0.310602	0.279003	0.267398	0.291425	0.297539	0.30114	0.327341	0.342765	0.318571
4630	-1543.79	-1567.95	24.1556	0.280734	0.288021	0.264868	0.268735	0.254618	0.261178	0.253077	0.268856	0.265534	0.254539	0.245044
4640	-1551.5	-1573.84	22.3348	0.339727	0.333995	0.330887	0.289443	0.321946	0.294097	0.304999	0.31986	0.326629	0.327423	0.305544
4650	-1544.63	-1568.5	23.8735	0.273529	0.273638	0.251722	0.250696	0.253018	0.236932	0.233613	0.254609	0.25218	0.245616	0.245575
4660	-1546.84	-1567.56	20.7216	0.260876	0.23424	0.241138	0.212674	0.210167	0.217506	0.21204	0.23332	0.244347	0.22884	0.224707
4670	-1551.73	-1572.34	20.6134	0.326674	0.289791	0.305847	0.293144	0.296916	0.299151	0.273131	0.290696	0.29809	0.308534	0.299999
4680	-1554.35	-1571.25	16.8955	0.349068	0.383065	0.36521	0.365776	0.366369	0.342741	0.345561	0.299921	0.311118	0.296492	0.250294
4690	-1548.09	-1570.18	22.0919	0.291881	0.280832	0.30624	0.296251	0.300752	0.27282	0.27851	0.266705	0.253066	0.248356	0.232667
4700	-1546.56	-1569.31	22.7496	0.241463	0.227956	0.207879	0.207299	0.201109	0.203222	0.188193	0.179057	0.181177	0.181887	0.162904
4710	-1548.27	-1567.32	19.0468	0.263483	0.242056	0.233534	0.214762	0.187183	0.187741	0.187749	0.204225	0.222095	0.226164	0.198053
4720	-1544.75	-1568.42	23.6662	0.254856	0.256614	0.235726	0.23089	0.220997	0.216235	0.217179	0.22019	0.23892	0.238788	0.217035
4730	-1551.77	-1569.2	17.4345	0.225129	0.219992	0.189622	0.185821	0.192596	0.16936	0.180997	0.196264	0.199451	0.21581	0.220592
4740	-1546.89	-1568.78	21.8967	0.329138	0.305285	0.291138	0.277578	0.266352	0.25574	0.263209	0.274835	0.277505	0.259847	0.264325
4750	-1552.32	-1569.46	17.139	0.268886	0.289148	0.294059	0.273395	0.290297	0.26714	0.275524	0.244812	0.261817	0.259895	0.274211
4760	-1553.7	-1567	13.2987	0.247398	0.221241	0.226493	0.197322	0.187651	0.189778	0.183221	0.182857	0.204493	0.213643	0.22414
4770	-1544.07	-1568.69	24.6209	0.269431	0.269325	0.25082	0.24566	0.243707	0.243607	0.24924	0.249463	0.27091	0.248222	0.231034
4780	-1550.22	-1573.21	22.9862	0.329561	0.309789	0.298598	0.284836	0.275296	0.291376	0.320531	0.308131	0.286685	0.301291	0.324787
4790	-1546.64	-1571.98	25.3387	0.306991	0.32553	0.324019	0.345194	0.350516	0.37491	0.351981	0.358611	0.354341	0.358529	0.360132
4800	-1550.35	-1568.53	18.1777	0.304429	0.283242	0.268087	0.267673	0.291443	0.293026	0.31597	0.32981	0.312556	0.349749	0.350075
4810	-1549.19	-1568.56	19.3708	0.276671	0.283052	0.254484	0.259955	0.277225	0.27725	0.274516	0.282427	0.298174	0.302221	0.268683
4820	-1550.11	-1572.35	22.2352	0.276105	0.291824	0.302092	0.311788	0.303209	0.282424	0.296622	0.30243	0.336881	0.344496	0.366609
4830	-1545.53	-1570.25	24.7249	0.282197	0.329884	0.316207	0.293388	0.288953	0.278422	0.280551	0.303551	0.303211	0.306658	0.331448
4840	-1551.52	-1569.15	17.6285	0.300316	0.261987	0.253411	0.249864	0.24058	0.242781	0.263929	0.278067	0.317832	0.300011	0.300135
4850	-1543.93	-1568.52	24.5911	0.292191	0.272284	0.267479	0.263644	0.265627	0.269488	0.236319	0.232158	0.234946	0.224634	0.22024
4860	-1547.23	-1566.71	19.4818	0.284979	0.274935	0.23109	0.223712	0.206695	0.205842	0.193966	0.204945	0.197851	0.191525	0.166421
4870	-1546.59	-1568.23	21.6434	0.314517	0.297179	0.27409	0.261602	0.23979	0.23632	0.245496	0.235339	0.246116	0.215968	0.215929
4880	-1556.44	-1568.32	11.8828	0.253907	0.252979	0.216159	0.186769	0.190477	0.184729	0.152649	0.157532	0.159363	0.151184	0.154374
4890	-1550.62	-1569.94	19.3226	0.322204	0.359567	0.320158	0.301787	0.268393	0.267453	0.259979	0.243259	0.245002	0.236378	0.257972
4900	-1552.55	-1569.16	16.6057	0.320347	0.2987	0.289201	0.29045	0.280494	0.236821	0.214463	0.196853	0.203633	0.204682	0.224478
4910	-1550.4	-1570.94	20.5395	0.287014	0.283454	0.268441	0.269466	0.253961	0.223448	0.242445	0.218475	0.225006	0.20713	0.208937
4920	-1546.57	-1567.82	21.2501	0.269091	0.276052	0.273451	0.248733	0.237243	0.231638	0.25555	0.235129	0.223744	0.206912	0.213058
4930	-1551.1	-1567.7	16.5943	0.281003	0.243258	0.225401	0.21705	0.19598	0.190178	0.220107	0.204823	0.203985	0.21838	0.214969
4940	-1543.56	-1569.47	25.9157	0.323845	0.30925	0.288299	0.28578	0.291139	0.272087	0.293636	0.28059	0.271255	0.256594	0.269646
4950	-1545.2	-1568.82	23.6127	0.256618	0.231667	0.239001	0.243408	0.232686	0.206025	0.192122	0.195632	0.205883	0.199133	0.190434
4960	-1548.89	-1570.76	21.8694	0.307404	0.30383	0.289876	0.277402	0.2805	0.282286	0.301859	0.299077	0.28823	0.279684	0.271797
4970	-1541.96	-1569.36	27.3953	0.305578	0.289063	0.275513	0.280852	0.265605	0.24331	0.237506	0.239482	0.247344	0.246984	0.244553
4980	-1545.28	-1568.14	22.8683	0.259893	0.227999	0.208094	0.207647	0.188646	0.189581	0.17331	0.172542	0.165585	0.170862	0.178078
4990	-1548.18	-1568.4	20.2184	0.276414	0.255878	0.228757	0.210315	0.200967	0.195462	0.179529	0.175739	0.163338	0.147154	0.150155
5000	-1547.43	-1571.81	24.3835	0.267599	0.288123	0.280307	0.299079	0.303866	0.28298	0.270273	0.252393	0.229997	0.231333	0.240026
5010	-1550.07	-1569.28	19.2128	0.273395	0.275659	0.255637	0.266865	0.23713	0.199868	0.201736	0.204	0.207454	0.215523	0.210653
5020	-1552.64	-1569.83	17.1871	0.265237	0.286767	0.26804	0.232543	0.218925	0.22283	0.238503	0.207304	0.203766	0.219018	0.226464
5030	-1551.32	-1568.52	17.1979	0.288217	0.249114	0.239152	0.215664	0.207276	0.207928	0.230055	0.2142	0.214607	0.205944	0.226239
5040	-1543.82	-1571.38	27.5582	0.2267	0.217643	0.200482	0.188182	0.17729	0.180684	0.189574	0.188223	0.186845	0.184298	0.180093
5050	-1542.68	-1567.72	25.0453	0.279974	0.27478	0.259483	0.249119	0.233654	0.222351	0.22904	0.242927	0.234859	0.219694	0.218985
5060	-1545.16	-1568.09	22.9378	0.314	0.308545	0.280901	0.274287	0.247519	0.247764	0.233048	0.23039	0.237649	0.250994	0.261749
5070	-1548.79	-1568	19.212	0.295088	0.266131	0.242602	0.263413	0.242256	0.233556	0.232495	0.263696	0.288444	0.291663	0.274193
5080	-1553.89	-1568.71	14.817	0.298456	0.298552	0.26872	0.263835	0.25236	0.230475	0.204172	0.223408	0.249707	0.288211	0.266691
5090	-1540.88	-1568.33	27.4492	0.294021	0.290903	0.273641	0.27476	0.258371	0.244823	0.251861	0.263328	0.265423	0.259634	0.253571
5100	-1545.96	-1568.78	22.8188	0.299733	0.291727	0.259869	0.238662	0.236383	0.240357	0.218695	0.227048	0.218908	0.228644	0.23454
5110	-1543.92	-1568.41	24.4918	0.303055	0.275818	0.272419	0.264627	0.246669	0.239018	0.240056	0.259046	0.235862	0.227551	0.217705
5120	-1544.77	-1569.65	24.8801	0.236254	0.224188	0.217975	0.20274	0.186329	0.190495	0.194192	0.203349	0.206309	0.231089	0.235357
5130	-1549.69	-1569.36	19.6712	0.230945	0.226481	0.22216	0.197046	0.203264	0.17858	0.195824	0.181321	0.182521	0.187391	0.172557
5140	-1544.88	-1569.56	24.6768	0.249268	0.251465	0.219108	0.210246	0.203916	0.194065	0.199589	0.187872	0.180267	0.189774	0.199914
5150	-1541.56	-1568.47	26.914	0.263803	0.247816	0.229445	0.232183	0.223773	0.220859	0.217208	0.220487	0.216151	0.230547	0.229529
5160	-1549.69	-1569.29	19.6028	0.314126	0.318819	0.278954	0.287129	0.27303	0.302177	0.3077	0.301617	0.27706	0.287744	0.26549
5170	-1542.49	-1569.53	27.0366	0.319671	0.303476	0.306714	0.281177	0.268187	0.244907	0.250137	0.234734	0.233359	0.228737	0.219921
5180	-1557.65	-1570.19	12.5479	0.273703	0.246665	0.249154	0.228992	0.223998	0.233023	0.230119	0.221046	0.189442	0.209956	0.188568
5190	-1542.05	-1568.07	26.0199	0.273043	0.245801	0.239303	0.241712	0.232069	0.239255	0.230118	0.222871	0.216647	0.220433	0.221828
5200	-1550.72	-1568.93	18.2103	0.25254	0.260402	0.239542	0.215193	0.192919	0.207459	0.211286	0.183246	0.192332	0.198009	0.224782
5210	-1546.74	-1568.67	21.9266	0.270576	0.279887	0.25792	0.248243	0.226898	0.221387	0.220021	0.237532	0.243198	0.229642	0.216437
5220	-1550.17	-1571.93	21.7541	0.284413	0.260499	0.265657	0.250936	0.234797	0.227331	0.217182	0.236764	0.254729	0.265316	0.256268
5230	-1544.12	-1569.21	25.0941	0.318366	0.322416	0.30653	0.289804	0.270976	0.290048	0.279992	0.278565	0.256193	0.257551	0.250194
5240	-1545.94	-1568.26	22.312	0.242038	0.240308	0.210536	0.192877	0.182534	0.175115	0.177451	0.191568	0.184085	0.196732	0.213521
5250	-1549.01	-1570.35	21.3392	0.260948	0.273579	0.275664	0.251752	0.23801	0.226807	0.209813	0.217212	0.22005	0.212611	0.206791
5260	-1543.26	-1569.01	25.7491	0.237212	0.229439	0.217865	0.209304	0.203023	0.20923	0.209675	0.207544	0.212304	0.20171	0.212942
5270	-1549.34	-1573.02	23.6853	0.228399	0.217111	0.224684	0.227167	0.223821	0.213292	0.201479	0.212194	0.21139	0.198527	0.200625
5280	-1546.53	-1569.11	22.5875	0.282449	0.268998	0.266483	0.263668	0.236635	0.219602	0.223114	0.212606	0.232806	0.208445	0.221676
5290	-1554.88	-1569.53	14.6549	0.30948	0.282058	0.287044	0.250845	0.242398	0.239736	0.208363	0.200861	0.184292	0.186211	0.171957
5300	-1551.18	-1569.37	18.1934	0.234651	0.211928	0.210325	0.195406	0.211321	0.185779	0.18868	0.191405	0.166451	0.16339	0.152062
5310	-1546.41	-1569.36	22.9442	0.227769	0.209396	0.193119	0.179254	0.170274	0.167957	0.1643	0.161646	0.151889	0.144959	0.148689
5320	-1545.89	-1569.2	23.316	0.276481	0.263979	0.266226	0.255709	0.246334	0.219413	0.206299	0.193458	0.187104	0.182534	0.174133
5330	-1552.26	-1567.83	15.5726	0.267981	0.268224	0.258896	0.212846	0.194302	0.218307	0.207286	0.194901	0.180272	0.189814	0.170583
5340	-1548.61	-1569.04	20.4287	0.286278	0.280047	0.256556	0.25577	0.226793	0.232036	0.233795	0.245646	0.267398	0.270772	0.246096
5350	-1550.67	-1571.14	20.466	0.258482	0.271954	0.257834	0.245049	0.241605	0.23944	0.217836	0.200076	0.20052	0.190332	0.182473
5360	-1546.81	-1567.59	20.7794	0.302027	0.291263	0.274289	0.290806	0.257617	0.242859	0.245567	0.22895	0.247539	0.257867	0.253309
5370	-1548.94	-1569.98	21.0365	0.242571	0.243177	0.234773	0.206763	0.221763	0.229618	0.22421	0.213701	0.198649	0.172216	0.164242
5380	-1550.09	-1570.33	20.247	0.24852	0.256124	0.240309	0.223212	0.231583	0.230974	0.213634	0.211642	0.19845	0.211274	0.183038
5390	-1544.41	-1569.2	24.7936	0.300168	0.291719	0.278394	0.276716	0.261721	0.242305	0.237659	0.225859	0.207898	0.198741	0.199745
5400	-1543.7	-1570.09	26.3934	0.269745	0.268105	0.263284	0.248586	0.254561	0.254161	0.234377	0.229658	0.215637	0.213057	0.20766
5410	-1551.13	-1569.74	18.6046	0.273969	0.279307	0.269392	0.270331	0.259266	0.244721	0.219825	0.21984	0.227043	0.254474	0.249353
5420	-1549.58	-1568.65	19.0729	0.311882	0.286343	0.279467	0.243206	0.226522	0.208627	0.189175	0.206798	0.193106	0.176434	0.178465
5430	-1547.98	-1568.59	20.6105	0.317062	0.316792	0.302885	0.300434	0.262576	0.261594	0.24601	0.222345	0.218793	0.196029	0.204081
5440	-1551.93	-1567.79	15.8567	0.258801	0.27778	0.254992	0.224528	0.230956	0.210279	0.184449	0.204826	0.201453	0.220946	0.234669
5450	-1545.71	-1568.07	22.366	0.26918	0.263184	0.229234	0.214888	0.201721	0.20057	0.214325	0.215748	0.194987	0.180032	0.183216
5460	-1547.65	-1568.97	21.3164	0.257096	0.263002	0.222331	0.227156	0.210719	0.196622	0.203972	0.201866	0.204906	0.212725	0.212045
5470	-1549.06	-1567.53	18.4743	0.29706	0.277807	0.252629	0.253837	0.232163	0.2368	0.209066	0.217722	0.233747	0.24771	0.244213
5480	-1545.28	-1571.3	26.0163	0.265509	0.251429	0.238152	0.234575	0.231443	0.240577	0.22737	0.219515	0.206981	0.211791	0.206664
5490	-1543.5	-1569.24	25.7454	0.316028	0.311364	0.299833	0.282165	0.283168	0.259181	0.262485	0.283726	0.274685	0.27871	0.278754
5500	-1545.85	-1568.99	23.1486	0.325601	0.327681	0.298168	0.303679	0.303706	0.319534	0.332139	0.308671	0.312345	0.326759	0.328471
5510	-1546.44	-1568.37	21.9295	0.320047	0.321751	0.325487	0.315614	0.285114	0.276051	0.311465	0.295497	0.312078	0.326367	0.349319
5520	-1547.58	-1569.86	22.28	0.337554	0.354558	0.330584	0.317214	0.300223	0.299409	0.320735	0.316408	0.305807	0.31636	0.313335
5530	-1550.18	-1572.57	22.3915	0.356707	0.336238	0.33581	0.343044	0.354574	0.353	0.368117	0.367888	0.38068	0.386771	0.405755
5540	-1553.71	-1572.16	18.4444	0.249701	0.262911	0.25109	0.271746	0.255328	0.236252	0.24926	0.264842	0.274985	0.315272	0.33736
5550	-1544.46	-1569.75	25.2814	0.27922	0.287789	0.26661	0.246668	0.264051	0.26413	0.268908	0.277645	0.27674	0.284966	0.290336
5560	-1544.44	-1573.29	28.8503	0.227494	0.234117	0.241879	0.231444	0.21951	0.226344	0.223317	0.211967	0.211363	0.203903	0.215158
5570	-1543.01	-1567.56	24.5523	0.277598	0.248745	0.24305	0.235734	0.239663	0.233641	0.234213	0.238021	0.236622	0.252691	0.241523
5580	-1546.37	-1569.45	23.072	0.274821	0.289607	0.287554	0.259168	0.250498	0.260573	0.2534	0.255119	0.233754	0.227114	0.245724
5590	-1545.53	-1568.74	23.2056	0.328622	0.329303	0.29138	0.272986	0.255515	0.228704	0.2316	0.23957	0.239769	0.243008	0.250234
5600	-1547.7	-1568.09	20.3883	0.267862	0.247589	0.236028	0.23048	0.229347	0.215095	0.224674	0.199542	0.190619	0.183662	0.168819
5610	-1548.04	-1574.14	26.0916	0.266305	0.251815	0.26229	0.249557	0.224693	0.218488	0.217542	0.211586	0.210418	0.212726	0.209999
5620	-1550.1	-1568.59	18.4878	0.25555	0.265992	0.263346	0.256054	0.251215	0.242688	0.208763	0.19375	0.205871	0.211159	0.202408
5630	-1551.71	-1572.98	21.2763	0.372898	0.387078	0.399098	0.36959	0.355966	0.370954	0.35089	0.382558	0.362724	0.402043	0.37804
5640	-1550.46	-1571.67	21.2101	0.345709	0.308305	0.293847	0.294255	0.295323	0.322855	0.320805	0.341361	0.328094	0.325991	0.345205
5650	-1552.02	-1571.38	19.3586	0.308769	0.326625	0.342482	0.343822	0.337189	0.366322	0.355152	0.324012	0.323647	0.337385	0.333669
5660	-1553.79	-1572.73	18.9319	0.350913	0.345386	0.336805	0.338171	0.350228	0.370893	0.372072	0.335609	0.376297	0.405168	0.430283
5670	-1547.12	-1571.01	23.8903	0.310647	0.292848	0.307791	0.307253	0.304153	0.296301	0.327457	0.31458	0.316011	0.322667	0.315553
5680	-1547.39	-1571.98	24.5921	0.322952	0.310131	0.280344	0.306781	0.315603	0.339581	0.34093	0.356434	0.354511	0.334158	0.324221
5690	-1551.59	-1572.18	20.5956	0.326211	0.32819	0.325263	0.31391	0.37088	0.34721	0.357958	0.385065	0.40467	0.401858	0.378457
5700	-1544.64	-1570.02	25.3813	0.291847	0.318578	0.29101	0.273718	0.26718	0.272766	0.281623	0.284322	0.263991	0.266727	0.272172
5710	-1542.77	-1569.16	26.3902	0.291487	0.285726	0.277357	0.262803	0.277481	0.267477	0.260912	0.246499	0.23743	0.224436	0.240555
5720	-1552.13	-1569.16	17.0295	0.278979	0.319881	0.311366	0.275692	0.264923	0.269345	0.277819	0.287835	0.308901	0.310852	0.285725
5730	-1544.04	-1567.87	23.832	0.290773	0.280928	0.257418	0.245255	0.230731	0.243365	0.24179	0.216738	0.213486	0.224779	0.219327
5740	-1543.21	-1569.43	26.2146	0.298512	0.288428	0.267567	0.265482	0.254989	0.248694	0.258537	0.248312	0.250402	0.249456	0.242047
5750	-1549.2	-1572.29	23.0973	0.281196	0.243195	0.233225	0.229049	0.233411	0.218335	0.221676	0.200048	0.219185	0.214774	0.216631
5760	-1547.1	-1570.31	23.2115	0.292758	0.263735	0.265444	0.284753	0.258417	0.25	0.238721	0.246571	0.247503	0.241662	0.252461
5770	-1550.09	-1568.34	18.2473	0.26244	0.278914	0.254507	0.256701	0.22961	0.20293	0.216479	0.203162	0.192274	0.171876	0.157636
5780	-1550.83	-1569.16	18.3251	0.273728	0.281384	0.272795	0.272852	0.261094	0.226274	0.21786	0.188855	0.190696	0.161731	0.168559
5790	-1544.35	-1569.84	25.4809	0.236585	0.217556	0.217827	0.204649	0.189284	0.177814	0.173267	0.165329	0.164975	0.163857	0.156722
5800	-1549.69	-1570.33	20.639	0.284112	0.295302	0.265112	0.248724	0.268833	0.245102	0.242984	0.232679	0.23758	0.223493	0.217494
5810	-1551.23	-1568.69	17.4665	0.275955	0.266663	0.260318	0.234634	0.2383	0.237466	0.217249	0.2262	0.260001	0.233281	0.23857
5820	-1552.28	-1568.41	16.1309	0.265932	0.270768	0.249885	0.226331	0.204924	0.197384	0.199997	0.204208	0.214899	0.189145	0.166534
5830	-1554.17	-1568.39	14.2165	0.314587	0.288071	0.252455	0.231104	0.227104	0.20523	0.228956	0.199531	0.209017	0.201057	0.224935
5840	-1550.35	-1568.71	18.3667	0.322502	0.313684	0.296315	0.26848	0.249413	0.261592	0.257265	0.223706	0.213371	0.210208	0.190816
5850	-1544.91	-1569.16	24.252	0.287554	0.277767	0.243659	0.243151	0.246477	0.234209	0.235698	0.232797	0.244239	0.223385	0.215753
5860	-1549.67	-1566.93	17.2676	0.251301	0.232127	0.214606	0.216585	0.20095	0.219593	0.196594	0.195611	0.186417	0.214632	0.20529
5870	-1552.16	-1571.72	19.5536	0.288019	0.290518	0.275454	0.282175	0.258242	0.269519	0.26597	0.266513	0.257734	0.240125	0.228367
5880	-1545.64	-1571.42	25.7778	0.296709	0.315447	0.329016	0.310314	0.291974	0.281568	0.276124	0.280127	0.295765	0.288701	0.285206
5890	-1546.01	-1567.79	21.7782	0.305576	0.311103	0.284987	0.287771	0.271843	0.281116	0.311129	0.293036	0.282946	0.268737	0.250624
5900	-1552.31	-1569.8	17.4983	0.306567	0.285415	0.289534	0.273374	0.260033	0.244201	0.254921	0.232718	0.235088	0.221731	0.252911
5910	-1554.35	-1572.35	18.0024	0.241239	0.264595	0.236961	0.251195	0.245258	0.212191	0.202238	0.197195	0.195101	0.181706	0.187472
5920	-1545.92	-1569.25	23.3305	0.296337	0.288117	0.272854	0.276817	0.284198	0.286183	0.28483	0.273409	0.275159	0.275345	0.280748
5930	-1544.79	-1569.95	25.1661	0.329635	0.300852	0.306881	0.30532	0.308843	0.312074	0.29877	0.283518	0.259603	0.268894	0.243223
5940	-1546.83	-1568.82	21.9877	0.306134	0.317367	0.304839	0.308055	0.315512	0.341849	0.305016	0.298427	0.301945	0.298232	0.313493
5950	-1549.27	-1568.35	19.0818	0.269545	0.268358	0.270618	0.253122	0.261462	0.250612	0.263845	0.252235	0.268156	0.250509	0.240588
5960	-1543.3	-1569.08	25.7823	0.247553	0.244203	0.230476	0.206677	0.213024	0.217931	0.217667	0.22162	0.239527	0.256375	0.258983
5970	-1545.47	-1569.4	23.9309	0.285425	0.263729	0.239128	0.234872	0.253736	0.256046	0.239736	0.249821	0.232286	0.223807	0.224626
5980	-1545.59	-1567.05	21.4581	0.269176	0.248956	0.223631	0.204939	0.19783	0.188685	0.189018	0.190429	0.171619	0.169445	0.171505
5990	-1543.12	-1570.01	26.8923	0.264462	0.254894	0.234829	0.229373	0.239723	0.252081	0.245766	0.235598	0.232312	0.224972	0.235778
6000	-1546.99	-1572.46	25.4678	0.276326	0.279332	0.281054	0.2781	0.271972	0.27969	0.291108	0.282879	0.266762	0.253701	0.25533
6010	-1545.46	-1569.24	23.7815	0.287817	0.298667	0.270381	0.263473	0.288267	0.289163	0.281933	0.264272	0.274974	0.282898	0.270924
6020	-1550.84	-1570.87	20.0297	0.346538	0.321058	0.266592	0.284866	0.270967	0.274259	0.293063	0.3032	0.281055	0.269411	0.267255
6030	-1551.81	-1568.74	16.926	0.288527	0.288105	0.281172	0.234601	0.234908	0.212971	0.197239	0.189121	0.199277	0.221098	0.244369
6040	-1549.08	-1568.53	19.4405	0.278216	0.25798	0.231227	0.244661	0.241629	0.214487	0.209556	0.192752	0.202879	0.217694	0.230345
6050	-1552.48	-1568.98	16.5041	0.258323	0.24414	0.202363	0.207073	0.198679	0.214232	0.205474	0.2072	0.234027	0.233649	0.233108
6060	-1549.36	-1568.79	19.4261	0.255778	0.246858	0.218927	0.212812	0.195218	0.201024	0.198792	0.186134	0.163293	0.164904	0.154918
6070	-1550.7	-1568.1	17.4041	0.248198	0.229974	0.221669	0.224871	0.195883	0.216857	0.190131	0.204372	0.190459	0.208529	0.193774
6080	-1549.5	-1568.62	19.1176	0.233268	0.227845	0.217284	0.203366	0.202923	0.194667	0.189829	0.184134	0.191836	0.188591	0.213379
6090	-1545.65	-1567.66	22.0142	0.293769	0.277516	0.270466	0.251956	0.232156	0.231287	0.231474	0.238431	0.23553	0.233912	0.247862
6100	-1544.4	-1567.05	22.6488	0.253978	0.244143	0.215244	0.204581	0.179528	0.172737	0.176878	0.172853	0.173437	0.177404	0.17955
6110	-1546.46	-1569.9	23.4358	0.244778	0.239295	0.234409	0.227145	0.230145	0.23582	0.215522	0.209441	0.208545	0.228546	0.231563
6120	-1550.57	-1571.92	21.3506	0.326001	0.328821	0.307073	0.277402	0.260456	0.271133	0.256662	0.242438	0.267011	0.29364	0.288303
6130	-1553.01	-1571.82	18.8126	0.357598	0.325353	0.294885	0.334107	0.350829	0.315865	0.316439	0.295296	0.30567	0.313779	0.311081
6140	-1543.02	-1569.31	26.2968	0.305868	0.273599	0.259338	0.254221	0.262553	0.249261	0.256891	0.262502	0.266301	0.27306	0.279526
6150	-1550.94	-1567.93	16.991	0.284396	0.281511	0.28172	0.280255	0.25176	0.250718	0.243736	0.247416	0.228178	0.207743	0.193938
6160	-1552.68	-1568.42	15.7406	0.317968	0.299109	0.266292	0.236289	0.245783	0.26576	0.282026	0.271465	0.235631	0.224377	0.213328
6170	-1552.04	-1571.64	19.6004	0.339618	0.364395	0.376377	0.339458	0.343178	0.297013	0.306687	0.304951	0.308747	0.342431	0.335497
6180	-1544.16	-1569.17	25.0116	0.301375	0.318258	0.315037	0.298549	0.285851	0.254284	0.245036	0.258669	0.258215	0.276633	0.280731
6190	-1544.1	-1570.77	26.6727	0.282599	0.270455	0.251444	0.26278	0.267146	0.267603	0.274107	0.276783	0.277268	0.259723	0.260993
6200	-1553.04	-1569.95	16.9148	0.263239	0.276576	0.264357	0.258638	0.250988	0.239581	0.227101	0.214543	0.232288	0.23345	0.274431
6210	-1541.71	-1568.65	26.9372	0.276177	0.268414	0.286018	0.280695	0.256111	0.254928	0.239125	0.238516	0.229546	0.227554	0.222216
6220	-1547.2	-1569.97	22.7704	0.317398	0.298745	0.289678	0.296647	0.260341	0.259959	0.266216	0.252553	0.230771	0.207251	0.223135
6230	-1545.08	-1567.98	22.8985	0.257722	0.260617	0.246768	0.221126	0.214192	0.213623	0.199094	0.209456	0.186322	0.185335	0.188848
6240	-1546.29	-1566.9	20.6037	0.278319	0.278713	0.252342	0.224556	0.216694	0.225461	0.223773	0.202061	0.20664	0.202271	0.202264
6250	-1545	-1568.53	23.5303	0.253322	0.254369	0.239527	0.222135	0.207829	0.207851	0.226525	0.223684	0.223068	0.242151	0.217735
6260	-1553.55	-1571.34	17.786	0.371049	0.347689	0.324225	0.309223	0.299541	0.305501	0.286593	0.294213	0.317278	0.316054	0.2979
6270	-1543.87	-1571.31	27.4336	0.281638	0.293238	0.282519	0.286842	0.277453	0.299652	0.287612	0.303706	0.297115	0.291611	0.284672
6280	-1547.97	-1568.79	20.8168	0.279606	0.273976	0.283892	0.264942	0.264769	0.265613	0.24461	0.270619	0.286932	0.296583	0.292501
6290	-1545.68	-1570.89	25.2125	0.269839	0.290785	0.277027	0.261756	0.260892	0.259093	0.253502	0.256129	0.277755	0.282698	0.279723
6300	-1546.33	-1568.85	22.5232	0.261846	0.27286	0.279444	0.282273	0.263397	0.24814	0.245627	0.259446	0.258845	0.259661	0.280961
6310	-1547.72	-1567.56	19.8415	0.280764	0.275534	0.261687	0.237295	0.236476	0.244705	0.250529	0.259065	0.264174	0.245642	0.223003
6320	-1542.03	-1568.84	26.8078	0.276989	0.252263	0.250129	0.239389	0.24704	0.247644	0.249399	0.25014	0.248685	0.237242	0.248062
6330	-1548.34	-1568.68	20.339	0.316887	0.301274	0.297141	0.334637	0.325188	0.299563	0.304263	0.315801	0.30059	0.29798	0.316778
6340	-1551.13	-1568.74	17.6118	0.302943	0.285125	0.266479	0.28788	0.281578	0.275547	0.284151	0.272882	0.304198	0.305574	0.351795
6350	-1546.97	-1568.39	21.4154	0.30572	0.281159	0.263803	0.281244	0.266165	0.269704	0.253709	0.256093	0.230118	0.245853	0.272703
6360	-1552.48	-1571.32	18.8367	0.236533	0.237802	0.246327	0.229599	0.202185	0.194582	0.21487	0.230878	0.228036	0.217042	0.215371
6370	-1552.12	-1572.05	19.9374	0.207548	0.19324	0.179395	0.166732	0.174065	0.17374	0.170766	0.16846	0.169236	0.198259	0.19489
6380	-1548.69	-1569.78	21.0836	0.238293	0.251794	0.231181	0.212731	0.225676	0.22261	0.198653	0.197085	0.200423	0.19968	0.183928
6390	-1547.18	-1569.22	22.0386	0.264808	0.265009	0.251675	0.2511	0.255391	0.248677	0.228914	0.233742	0.230725	0.218375	0.241294
