Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
92590	-3285.4187828341000568	-3302.3171645599554722	16.898381725855109892	1.3444034145173722194	0.454311	0.0690251	0.0658335	0.0669472	0.0173284	0.00700778	0.0862788	0.241425	0.0259922	0.0086453	0.0216234	0.0191767	0.101588	0.00587385	0.446936	0.00953921	0.0154472	0.518182	0.00402173	0.5543699327779773034	0.313513	0.294469	0.123207	0.268812	0.200255	0.560427	1.03981	2.19951	1.1851826815991246544
92600	-3289.3014209374009624	-3307.2436442611910934	17.942223323790067013	1.9837619068593037586	0.491958	0.0387608	0.056207	0.0723044	0.00807419	0.00504354	0.0897986	0.115352	0.0231178	0.00776437	0.0216234	0.022736	0.112006	0.0110896	0.489437	0.0143184	0.00616407	0.476283	0.00270796	0.5485900420717794157	0.307154	0.301824	0.124851	0.26617	0.291329	0.653276	1.06958	1.98582	1.0647460085903430738
92610	-3285.7236863323664693	-3303.6223529901944858	17.898666657827973836	2.800816445882965855	0.382857	0.0576161	0.0575615	0.0881078	0.018091	0.00281495	0.0700883	0.161207	0.0366232	0.00538829	0.00653277	0.0307902	0.100507	0.0223219	0.449807	0.0153293	0.0160876	0.494292	0.00216209	0.60915700782114190481	0.289613	0.313424	0.136586	0.260376	0.373241	0.719867	1.08134	1.82555	1.0181856255563677127
92620	-3281.9954881997014127	-3300.3611131051920893	18.365624905490498975	2.4291128633841738704	0.34461	0.0748641	0.0533588	0.0593331	0.0119421	0.0117938	0.0610742	0.208982	0.0207355	0.000755357	0.0135323	0.0459112	0.0897949	0.0157025	0.504869	0.00749782	0.0115832	0.459274	0.00107349	0.57420356750416701175	0.320346	0.273229	0.138272	0.268153	0.339631	0.694056	1.07778	1.88854	0.99668725553894854663
92630	-3286.2872935186974246	-3304.0568523437932527	17.769558825095806753	3.4086299426340782581	0.381452	0.0596809	0.0559878	0.0809831	0.0107082	0.0170654	0.0731896	0.172084	0.0214166	0.00133999	0.0135323	0.023659	0.0755996	0.0182614	0.542673	0.00350267	0.0124153	0.417849	0.00529895	0.54201846884720239483	0.311422	0.292999	0.115869	0.27971	0.418596	0.751907	1.0839	1.74559	0.98669832990195271982
92640	-3284.8813758750366105	-3301.0451966205005192	16.163820745463485906	1.6779788209900523555	0.507704	0.0870207	0.0836508	0.0889285	0.0228851	0.00328051	0.0877398	0.146686	0.00898889	0.0113262	0.00410095	0.026139	0.17642	0.0117496	0.550656	0.00418784	0.00625429	0.425878	0.00127446	0.58106537890348075592	0.29373	0.30255	0.133232	0.270488	0.251554	0.615729	1.05936	2.07335	1.2548702611923439054
92650	-3286.9670939905477098	-3304.0199969732693717	17.05290298272138827	1.3402374858351537856	0.396334	0.072336	0.0398245	0.0983988	0.0171482	0.0111262	0.0586353	0.207662	0.0152932	0.0281635	0.0181381	0.0431093	0.163513	0.00847898	0.519402	0.00815319	0.0310399	0.430967	0.00195844	0.49319815098006763998	0.294607	0.289102	0.14755	0.268741	0.199554	0.559607	1.03948	2.20136	1.1696822514821572092
92660	-3282.9384532711446809	-3301.8461302049572623	18.9076769338123718	1.1376415538304898156	0.349372	0.0519671	0.0653879	0.0891341	0.0176365	0.00182669	0.0743934	0.161822	0.0113406	0.0163599	0.0115677	0.0344477	0.0924325	0.0179006	0.451981	0.00559512	0.00374455	0.51958	0.00119784	0.5003098649784388785	0.280069	0.308154	0.133507	0.27827	0.163571	0.514545	1.01953	2.30236	0.97768809926882538353
92670	-3288.1120362495644258	-3305.6700293486878763	17.557993099123656577	1.4026464910957006094	0.359295	0.0586156	0.0567994	0.121355	0.0196475	0.00647463	0.0953934	0.223956	0.0110733	0.0153053	0.00275734	0.0391724	0.109758	0.0237484	0.499502	0.0149701	0.00431061	0.451392	0.00607762	0.50636957406077154342	0.271324	0.304828	0.149252	0.274596	0.209884	0.571507	1.04415	2.17446	1.1196019225016704546
92680	-3281.2419299058933575	-3299.1099951500727911	17.868065244179312856	2.7046627313346252031	0.381099	0.0570591	0.0584662	0.0871109	0.0176668	0.00801205	0.0439795	0.127417	0.0125214	0.0127365	0.0230193	0.0463445	0.15254	0.021561	0.549929	0.00299651	0.00249535	0.410451	0.0125671	0.59630772801197562405	0.294876	0.292419	0.135021	0.277684	0.36504	0.713743	1.08061	1.84061	1.0279718346384423278
92690	-3284.2692044834584522	-3300.5444598708804733	16.275255387422021158	2.7657624536152480843	0.459999	0.0663882	0.0639544	0.0892511	0.0211898	0.00700795	0.083526	0.212399	0.0273579	0.00110753	0.0102745	0.0491358	0.0914019	0.013068	0.572046	0.00528409	0.0114872	0.384181	0.0139336	0.56343228417119883833	0.311217	0.288152	0.129816	0.270815	0.370288	0.717675	1.08109	1.83095	1.1829924630234678329
92700	-3289.43088414292788	-3306.3725640727816426	16.941679929853673769	0.94187671114402848893	0.454769	0.0784403	0.0668004	0.0956082	0.0260625	0.0111139	0.0485905	0.112456	0.0285725	0.00134254	0.0102745	0.0658254	0.157271	0.013813	0.459729	0.00211965	0.0135566	0.494913	0.0158686	0.51889769494758042345	0.295157	0.294162	0.143917	0.266763	0.125216	0.458556	0.989659	2.42657	1.1571268530588265655
92710	-3281.0203006637780163	-3299.749141864278954	18.728841200500859543	1.8777094915434504596	0.373405	0.0493666	0.0373221	0.0641995	0.0217127	0.0124713	0.0634576	0.172001	0.0196155	0.00569525	0.0239395	0.0526433	0.0951816	0.0204836	0.556673	0.00382356	0.00481297	0.398195	0.0160118	0.55255529198588315687	0.291918	0.284598	0.136784	0.2867	0.278226	0.641346	1.0666	2.01382	0.99101121319808238574
92720	-3286.4641592502566709	-3303.4960116369120442	17.031852386655305764	2.7150070567355575335	0.412564	0.05949	0.084806	0.0979144	0.0173306	0.00412253	0.0511767	0.241284	0.0234494	0.0144825	0.0292032	0.0216592	0.0533928	0.0150448	0.5267	0.00110759	0.0181885	0.43243	0.00652905	0.57650429427753513423	0.296847	0.304199	0.137164	0.26179	0.365938	0.714419	1.08069	1.83895	1.110875352077933309
92730	-3290.9283724059855558	-3306.3630709913741157	15.434698585388449743	1.5537167748342706197	0.396301	0.0546359	0.0353462	0.100596	0.0256037	0.00921798	0.0724835	0.288453	0.022107	0.0294034	0.0172795	0.0323318	0.246945	0.00984554	0.54603	0.0100002	0.00133756	0.425049	0.00773812	0.61045258230825039103	0.279361	0.324037	0.134598	0.262004	0.233503	0.59726	1.05343	2.11581	1.3307039782004375095
92740	-3288.2104340890405183	-3303.9170594073002576	15.706625318259408886	1.1887994744082583942	0.548513	0.0572966	0.0983672	0.0999422	0.0164483	0.0135327	0.0530976	0.210518	0.0158535	0.0126882	0.037897	0.0206707	0.115481	0.00985994	0.641254	0.00922772	0.0119234	0.32401	0.00372479	0.59251279064298278954	0.271663	0.315376	0.128307	0.284654	0.173017	0.526974	1.02539	2.27462	1.3003065737915526778
92750	-3284.6240505909695457	-3301.8923761749133519	17.268325583943713752	1.5675167187093212995	0.449876	0.0658348	0.0444646	0.0631443	0.0106518	0.0200282	0.0548873	0.285737	0.0189155	0.00244261	0.037897	0.034143	0.0590713	0.00848431	0.531905	0.00803086	0.00998173	0.437902	0.00369677	0.5847588724395613724	0.29032	0.301564	0.133706	0.274409	0.235566	0.599422	1.05415	2.11086	1.1470927702674869053
92760	-3285.3315480973319609	-3303.1725821491468196	17.841034051814709471	3.162604977558594932	0.359178	0.0691871	0.0700286	0.0770404	0.0133827	0.0100684	0.067633	0.101954	0.0264636	0.000279537	0.027105	0.0557776	0.119707	0.0181672	0.55766	0.00555003	0.0110616	0.404798	0.00276254	0.58003280550530644799	0.279656	0.322562	0.131453	0.266329	0.401463	0.740151	1.08321	1.77518	0.99780477093117214693
92770	-3287.4406598272580595	-3304.2841250402589139	16.843465213001142189	1.455279876967827013	0.424559	0.0513625	0.0471057	0.142971	0.0122599	0.00934445	0.0643494	0.179857	0.013715	0.000251278	0.0302379	0.0408665	0.174083	0.0111983	0.523211	0.0145143	0.0068197	0.442696	0.00156069	0.59042766567593374383	0.269057	0.331302	0.127368	0.272273	0.218331	0.580939	1.04768	2.15305	1.1909620745629148075
92780	-3282.0774426428679362	-3300.5215931893249035	18.444150546456729245	1.507164892122953237	0.34232	0.0493969	0.0544631	0.100887	0.0149365	0.0045224	0.0514057	0.224448	0.0175935	0.00132111	0.0156633	0.0529974	0.100486	0.0166089	0.578274	0.0141534	0.00289098	0.378721	0.00935168	0.54127932146754387244	0.293222	0.300548	0.126701	0.279529	0.226427	0.589745	1.05084	2.13299	1.0304406019676366491
92790	-3282.9240699097531433	-3298.902916038568037	15.978846128815098027	1.3593000533986319134	0.470676	0.0566936	0.0638447	0.0937519	0.00763124	0.017165	0.0681467	0.209696	0.018352	0.00275012	0.0208209	0.0409932	0.206764	0.0106659	0.609006	0.00825184	0.00645465	0.364711	0.000910568	0.54397551294048984705	0.290885	0.306233	0.131998	0.270884	0.202746	0.563329	1.04097	2.19296	1.2772852012126465482
92800	-3285.0670626054115928	-3302.3687451351088384	17.301682529697139046	1.2411317558589429755	0.465831	0.0852423	0.0369441	0.0747262	0.0216642	0.0111427	0.0503804	0.255806	0.0159922	0.0053465	0.00753002	0.0420433	0.0700698	0.0138557	0.523321	0.0103698	0.0116628	0.439827	0.000964201	0.51237672968969949494	0.306423	0.30744	0.120289	0.265848	0.182428	0.538911	1.03076	2.2479	1.1427188223717257287
92810	-3292.1314249256961375	-3310.1269665143445309	17.995541588648293896	1.7421922411415193821	0.458924	0.0481824	0.0434655	0.0925806	0.0297442	0.00717663	0.0649601	0.214602	0.0090199	0.00766816	0.0024942	0.0306271	0.0602043	0.0125138	0.476427	0.00470627	0.0110151	0.494497	0.000840224	0.47763603679054533746	0.285834	0.304834	0.140515	0.268818	0.26043	0.624464	1.06196	2.05314	1.0696491280583182437
92820	-3286.1735280063821847	-3305.1463555732789246	18.972827566896665274	1.5930824786339659038	0.33229	0.0638142	0.0584307	0.0524882	0.033324	0.0114584	0.058608	0.203289	0.0183522	0.0108079	0.0154255	0.0472449	0.0705968	0.0185093	0.48023	0.00584138	0.00746345	0.48759	0.000365932	0.53798563702452373292	0.310203	0.275764	0.141447	0.272586	0.23935	0.603351	1.05545	2.10185	0.97612925570239317263
92830	-3284.1269830912178804	-3301.366340755350393	17.239357664132338499	0.99109726057042413228	0.354035	0.0656561	0.0534433	0.0689094	0.0249002	0.0109321	0.0808763	0.203289	0.0183522	0.00257821	0.0248551	0.0574521	0.167727	0.0155578	0.535507	0.00409544	0.0101093	0.422492	0.0122392	0.46393673840171484324	0.305584	0.295874	0.131913	0.266629	0.135174	0.474059	0.998509	2.39226	1.1330060658920753092
92840	-3283.2526964666449203	-3301.1724030256891638	17.919706559044179528	1.3037602272392887492	0.382638	0.0481245	0.0998288	0.0855517	0.02347	0.0101248	0.0545629	0.138838	0.0160046	0.00673962	0.0142431	0.0491571	0.153167	0.0144893	0.520832	0.00325481	0.0103545	0.441288	0.00978181	0.52931038915985795246	0.295135	0.299448	0.134504	0.270913	0.193355	0.552261	1.03647	2.21791	1.0824496575094446627
92850	-3298.4581563984929744	-3313.0989767847831899	14.640820386290284816	0.82457168757822474348	0.509827	0.0676369	0.114985	0.102826	0.00744363	0.00340852	0.0716665	0.244281	0.0290519	0.0230947	0.061753	0.0055537	0.127394	0.00760759	0.464202	0.0117211	0.00548348	0.503992	0.00699427	0.50655085856763959473	0.306506	0.315191	0.118201	0.260102	0.100776	0.416842	0.963538	2.51885	1.3689218780591612123
92860	-3286.7288819383188638	-3302.0458621158400092	15.316980177520928663	2.0849836729981565675	0.534313	0.0573815	0.0769524	0.0892945	0.0125742	0.0176354	0.055082	0.328279	0.0102888	0.0287276	0.0319974	0.00897665	0.0705496	0.00919302	0.544081	0.0101102	0.0125629	0.416483	0.00757016	0.59748675099489556573	0.292405	0.31385	0.123786	0.269958	0.303212	0.663757	1.07198	1.96105	1.3220524103457786946
92870	-3289.5673523557384215	-3306.4178053063865264	16.850452950647749617	0.63959961907790563451	0.469733	0.04991	0.0769524	0.0882742	0.0349958	0.00533223	0.0436895	0.141346	0.014748	0.0181007	0.0120418	0.00896164	0.134696	0.0147569	0.545072	0.00811112	0.00484063	0.422757	0.00446311	0.49498762101509136135	0.286044	0.324015	0.133226	0.256716	0.0613648	0.333581	0.900251	2.7048	1.0987801546614104353
92880	-3284.4405425661593654	-3302.6394635439060039	18.198920977746738004	1.7386477713091295083	0.381634	0.0613647	0.0890641	0.0802093	0.017162	0.00900862	0.0788848	0.150955	0.0155816	0.0114658	0.029439	0.0161836	0.10848	0.0219374	0.483616	0.00807551	0.00388278	0.474586	0.00790308	0.5545649041584443939	0.312814	0.30118	0.137938	0.248068	0.259948	0.623995	1.06183	2.05423	1.0494327905677882651
92890	-3285.50555298782092	-3302.4698879026282157	16.964334914807491117	1.7142985658417013717	0.483602	0.0404139	0.0439355	0.0934408	0.017162	0.0169166	0.0640138	0.224724	0.018591	0.0111685	0.021387	0.0428382	0.0955071	0.0147922	0.524618	0.0110089	0.00890268	0.437003	0.00367449	0.58744325772882499681	0.2959	0.314789	0.144527	0.244784	0.256611	0.620732	1.06087	2.06179	1.1737005292732338724
92900	-3286.7448243014496256	-3305.9982796598555979	19.253455358405695108	2.4686310343282769075	0.324958	0.0382785	0.0301105	0.0698184	0.0209175	0.00673676	0.0391491	0.147435	0.0198247	0.0123815	0.0354979	0.0264801	0.133756	0.015347	0.533492	0.0078058	0.0296012	0.407886	0.00586793	0.5787961700216514016	0.282558	0.309085	0.141822	0.266535	0.343462	0.697097	1.07826	1.88118	0.90534360286468307244
92910	-3284.7645023351810778	-3302.4375534383029844	17.673051103121935057	1.7770055876378030302	0.483439	0.0584136	0.0477545	0.0859063	0.0235347	0.00857178	0.0738457	0.17093	0.0177468	0.0245859	0.0329209	0.0283042	0.0447004	0.0165328	0.530644	0.00622732	0.0040668	0.441662	0.00086777	0.5545278253396412893	0.28195	0.289398	0.137699	0.290952	0.265121	0.628993	1.06326	2.04263	1.1006542366168308167
92920	-3287.3370902162168932	-3304.1783445780847615	16.841254361867893152	0.96001756118970027476	0.381195	0.0547623	0.0634564	0.104323	0.0332094	0.00780739	0.041382	0.283908	0.0325282	0.00356333	0.0344857	0.0293497	0.0994013	0.0204714	0.48575	0.00789646	0.00602091	0.476763	0.0030991	0.57781965356936215716	0.28733	0.294077	0.147588	0.271005	0.128909	0.464395	0.993046	2.41365	1.169372373668813081
92930	-3284.0016105116505969	-3301.0657510554492546	17.064140543798842486	0.68654036154359499022	0.458695	0.0456691	0.0608785	0.0955462	0.0228825	0.00283223	0.0768742	0.167423	0.0164299	0.000632777	0.0152077	0.0471504	0.082781	0.0242293	0.385748	0.00476426	0.0055717	0.566237	0.013449	0.41682014959594043679	0.303021	0.294083	0.142857	0.260039	0.0713159	0.35711	0.919777	2.6518	1.0930027587632646924
92940	-3285.3522628748723946	-3302.9699423309361919	17.617679456063708443	0.91355000805630148797	0.406428	0.0879178	0.0718485	0.0955462	0.0174419	0.00907433	0.0527544	0.220216	0.0150194	0.00704087	0.00450783	0.0312524	0.0667339	0.0213389	0.447949	0.00486005	0.00864321	0.513291	0.0039178	0.44740336770166966307	0.285945	0.305559	0.157694	0.250801	0.119398	0.449131	0.984056	2.44742	1.085781146295531352
92950	-3284.532919700277489	-3301.7730154585228775	17.240095758245509217	0.58327053678054829877	0.306799	0.0566846	0.0423757	0.0735733	0.0310063	0.00576016	0.0595685	0.30182	0.0217899	0.0190892	0.0249365	0.0292666	0.064672	0.0156085	0.515019	0.00303111	0.011916	0.447131	0.00729454	0.4342482389128892728	0.287605	0.31724	0.139641	0.255514	0.0496769	0.302844	0.872538	2.77494	1.0373425225110677328
92960	-3283.025528190211844	-3301.5328449123940118	18.507316722181997193	0.9455722977898421977	0.392559	0.0470379	0.0521086	0.0674436	0.0193513	0.0142708	0.0493695	0.227497	0.0149563	0.016287	0.023273	0.0245922	0.0522779	0.019742	0.466534	0.00472113	0.0234571	0.48324	0.00230577	0.46141286782169238512	0.295703	0.283765	0.129275	0.291257	0.12597	0.459758	0.990362	2.42391	1.0010239783120820078
92970	-3284.8884599640223314	-3300.8597830441608494	15.971323080138640549	0.59205975133436183899	0.389719	0.0714582	0.0558013	0.0717007	0.014079	0.00631313	0.0497286	0.258139	0.032008	0.00664599	0.0470436	0.0392888	0.126108	0.0172292	0.504482	0.00877402	0.00933406	0.455617	0.00456355	0.44781175597004463373	0.298658	0.28619	0.142689	0.272463	0.0514746	0.30783	0.877213	2.76348	1.1680330958733737834
92980	-3285.4195005434007726	-3300.6914204541049003	15.271919910704291112	0.48307057148213233821	0.525525	0.0621711	0.0551079	0.0717007	0.0161528	0.0150095	0.0434467	0.135167	0.0320151	0.00363789	0.0199134	0.025018	0.175681	0.0169292	0.468028	0.00338795	0.00397935	0.490035	0.0176408	0.40448501603965125728	0.306857	0.301156	0.129403	0.262584	0.0302945	0.24072	0.807548	2.92144	1.1805461520139557408
92990	-3287.6255333351168701	-3303.8811248850820448	16.25559154996520661	0.84526025209222732659	0.505181	0.0536725	0.0678649	0.0668634	0.013519	0.0158266	0.0726067	0.258852	0.0179296	0.00725578	0.00700441	0.0413145	0.0833499	0.0189141	0.357387	0.00700642	0.00313774	0.604169	0.00938634	0.43733894037348974848	0.294053	0.28713	0.149066	0.269751	0.105147	0.424737	0.968748	2.50137	1.2112410970316429548
93000	-3290.5525433595421418	-3305.6013064746020973	15.048763115059681894	0.37414369048292583919	0.409964	0.0610106	0.0368149	0.118344	0.0307764	0.00266187	0.0477296	0.241693	0.0146267	0.00554409	0.00320896	0.0561975	0.0851684	0.0150522	0.499764	0.00783926	0.00338312	0.454854	0.0191076	0.29325200323597827579	0.28131	0.296171	0.134327	0.288192	0.0131678	0.162194	0.701713	3.12293	1.1137398519265293562
93010	-3289.3523814493673854	-3302.329205464430288	12.976824015062701889	0.48966470406124273929	0.561091	0.0591099	0.0592206	0.11899	0.01825	0.00327443	0.0806759	0.222294	0.0331739	0.0151965	0.0425985	0.0382182	0.162163	0.0143166	0.370909	0.00206719	0.00937706	0.585156	0.0181738	0.35718595691196658448	0.305107	0.299588	0.131818	0.263487	0.0314885	0.245115	0.8126	2.9108	1.4142559221435864192
93020	-3287.9747334546586899	-3302.7211224506218059	14.746388995963403801	0.63057366482836596511	0.477197	0.0679583	0.0532246	0.0740736	0.0127964	0.00749981	0.0570391	0.285169	0.0105295	0.00937556	0.0232077	0.0391971	0.188615	0.0148495	0.51409	0.0032116	0.00560825	0.456113	0.00612799	0.42412092808168583291	0.262756	0.325393	0.148085	0.263766	0.0594689	0.328846	0.89615	2.71554	1.3058826081233345651
93030	-3284.2263736275654082	-3302.4344995384672075	18.208125910902051459	0.9552820190453560345	0.336714	0.0432332	0.0705929	0.0853642	0.0244968	0.0129241	0.0661815	0.201618	0.0139354	0.00899949	0.0232077	0.0189343	0.125924	0.0222063	0.424709	0.00591168	0.00131486	0.538141	0.00771701	0.46698756638419453013	0.274988	0.313939	0.132541	0.278532	0.127947	0.462885	0.992176	2.41699	1.0321243182746575595
93040	-3283.664480952377744	-3301.0285604939990662	17.364079541621251224	1.2604725871073190202	0.416311	0.0583341	0.0609414	0.0941328	0.0219972	0.00457551	0.0852604	0.217732	0.0225763	0.0113912	0.0183843	0.0463339	0.079066	0.0218322	0.451225	0.00412364	0.00668599	0.510542	0.00559171	0.55062674299361469288	0.272912	0.292932	0.161065	0.273091	0.185841	0.543138	1.0326	2.23842	1.1370363793248048356
93050	-3279.7777129807136589	-3298.5980420472997139	18.820329066585870237	1.1017229906284216057	0.36769	0.0656094	0.0761225	0.0629713	0.0164787	0.00996363	0.0621571	0.179475	0.0173096	0.00476433	0.00761804	0.0296292	0.0844473	0.0123971	0.458464	0.00866888	0.010631	0.507482	0.0023576	0.50331647206647611714	0.29046	0.299231	0.136024	0.274285	0.156792	0.505328	1.015	2.32288	0.98423614155920846613
93060	-3288.4892229578476872	-3305.4529891084507653	16.963766150603138527	0.99226255149506825681	0.449125	0.0831086	0.075997	0.0747119	0.0232263	0.0027526	0.0676593	0.1308	0.00517668	0.00188727	0.0278674	0.0279591	0.190415	0.00668895	0.50744	0.00841151	0.0137422	0.462305	0.00141172	0.49883454953870853821	0.282615	0.29112	0.153589	0.272676	0.135407	0.474414	0.998706	2.39147	1.1606866107703526225
93070	-3289.1197415700403326	-3305.4736796220381621	16.353938051997808145	3.3349720137540042053	0.513024	0.0750666	0.0507601	0.0868493	0.0156646	0.00765231	0.046311	0.180238	0.0164273	0.00669975	0.0276028	0.0547685	0.0526866	0.0166355	0.563712	0.00186352	0.00441084	0.410258	0.0031209	0.54673468990361218101	0.300906	0.276562	0.148677	0.273856	0.413623	0.748536	1.08373	1.75411	1.133751531921624478
93080	-3288.0036417844071366	-3305.9775595903593057	17.97391780595230415	2.1508659157764706826	0.418521	0.068341	0.0547605	0.100351	0.0189998	0.00750499	0.0511217	0.203925	0.0075765	0.0116989	0.0276028	0.0153274	0.0670016	0.0175256	0.514441	0.00616488	0.00691151	0.432209	0.0227476	0.60023807344199475722	0.292039	0.278487	0.159192	0.270281	0.310642	0.670154	1.07334	1.94586	1.0527322623359454123
93090	-3285.7234761850882023	-3302.393154194865474	16.669678009777047833	3.3985716558633884965	0.54271	0.0538008	0.0305207	0.0674474	0.0131678	0.00790717	0.0482235	0.163222	0.0109675	0.0195852	0.0106835	0.0266179	0.102583	0.0172843	0.527887	0.00141198	0.00385201	0.435671	0.0138933	0.59654598908904166166	0.321605	0.290768	0.13704	0.250587	0.417925	0.751453	1.08388	1.74674	1.0974373016519982649
93100	-3283.2094849956069993	-3299.6124666487226023	16.402981653115382699	3.5410605110330952705	0.501101	0.0510587	0.0326403	0.0848944	0.0126563	0.00790717	0.0563027	0.210754	0.014093	0.0159429	0.00927335	0.0351466	0.0816739	0.0200724	0.492526	0.00613594	0.00316792	0.463435	0.0146633	0.6276001767914538565	0.304595	0.300221	0.133708	0.261476	0.427224	0.757676	1.08414	1.73096	1.1134442776939268427
93110	-3281.1817526205450122	-3297.637239127070643	16.455486506525417667	1.3680658845122137812	0.49826	0.0500383	0.0657624	0.108245	0.0129908	0.0124764	0.0702294	0.274836	0.0180886	0.0119688	0.00759333	0.021894	0.0773082	0.0196146	0.481291	0.00104605	0.0140911	0.475631	0.00832532	0.5570074988886209999	0.296666	0.292406	0.135532	0.275396	0.204203	0.565014	1.04163	2.18915	1.2296918046744349517
93120	-3287.0777810254821816	-3305.820586983670637	18.742805958188359483	2.8882165775787269624	0.329111	0.058847	0.035482	0.100678	0.0159058	0.00637899	0.0791032	0.133517	0.0268945	0.023139	0.00855907	0.0322028	0.0777453	0.0175066	0.578066	0.00112529	0.00483367	0.390653	0.00781548	0.56429421871284013434	0.297318	0.309472	0.139727	0.253483	0.380425	0.725145	1.08191	1.81253	0.92756296523817372002
93130	-3288.189699741475124	-3305.9880697412158952	17.798369999740774716	3.5209371340488671009	0.370792	0.0559457	0.0375706	0.095815	0.0119625	0.0166268	0.082548	0.0958987	0.0168592	0.00847592	0.00393109	0.0441031	0.134885	0.028617	0.503041	0.011035	0.00324889	0.446912	0.00714578	0.60757170945328553557	0.282908	0.301046	0.140876	0.27517	0.425938	0.756823	1.08411	1.73313	0.97541422144837186536
93140	-3287.7557932208605962	-3305.6544539421006448	17.898660721239899374	3.3161356832947559425	0.376666	0.0600573	0.0501745	0.0584475	0.0105273	0.0151745	0.0642759	0.1479	0.012516	0.0129748	0.0416329	0.0270584	0.103276	0.017596	0.469624	0.0116479	0.00401014	0.490752	0.00637006	0.57154635900701622475	0.322019	0.285156	0.150697	0.242128	0.412331	0.747655	1.08369	1.75633	0.98068038981116900654
93150	-3282.584420073821093	-3299.2072801367417014	16.622860062920796764	1.1286152634863986233	0.476241	0.0648111	0.0376844	0.101338	0.0203508	0.0112708	0.0667083	0.215116	0.0176065	0.0285704	0.0230566	0.068133	0.0747679	0.0162416	0.472492	0.00934525	0.00472236	0.494215	0.00298321	0.49119244620361612874	0.291923	0.304583	0.135455	0.268039	0.161878	0.512268	1.01842	2.30743	1.2056546625899129399
93160	-3282.9031579854681695	-3300.8179522572750102	17.914794271806734116	0.74511678079994525525	0.353916	0.0457149	0.0458717	0.0599708	0.0107347	0.0106081	0.0667083	0.237613	0.0372413	0.012034	0.0264574	0.0254514	0.0918287	0.0249109	0.517759	0.00263882	0.00260852	0.443342	0.00874093	0.48620707473188651271	0.283499	0.317121	0.133458	0.265922	0.0838396	0.384062	0.940505	2.59159	1.0241503995996432685
93170	-3281.4771706775613893	-3300.29631664555518	18.819145967993708979	1.8803943647618288626	0.376087	0.057482	0.0361699	0.0918437	0.0145827	0.0150088	0.0612541	0.180303	0.0143012	0.00314066	0.0154134	0.0368509	0.0794265	0.020289	0.41084	0.00924501	0.00759996	0.547406	0.00461983	0.56506081635893479209	0.307633	0.281591	0.145485	0.265291	0.278567	0.641661	1.06669	2.01309	0.98186368382612854155
93180	-3285.4588202288391585	-3303.4356332343108988	17.976813005471711904	3.4090736170475812727	0.387323	0.0643173	0.0529888	0.0790513	0.0195216	0.0110851	0.0692738	0.103583	0.0128341	0.00604187	0.0264508	0.0408432	0.0926259	0.0128775	0.485974	0.00966135	0.00260848	0.481931	0.00694771	0.58293881321687202046	0.303489	0.300403	0.122788	0.27332	0.418626	0.751927	1.08391	1.74554	0.96593978269837810213
93190	-3289.5933773196215952	-3304.0739300028653815	14.480552683243629986	1.6991384905943751615	0.677176	0.0487397	0.078483	0.108262	0.0178683	0.005777	0.0677428	0.131426	0.0204795	0.0166621	0.0192767	0.0288462	0.201819	0.0164072	0.529049	0.00240362	0.0212593	0.430301	0.000580172	0.55780963660096027912	0.313685	0.276626	0.137412	0.272277	0.254512	0.618664	1.06025	2.06657	1.4225587654416687045
93200	-3283.3267088552506721	-3302.6350766782284154	19.308367822977736239	1.8697309456624888746	0.339061	0.0486883	0.0593318	0.0872903	0.0176769	0.00537796	0.0649728	0.174952	0.00971101	0.00813882	0.0301313	0.0303309	0.057741	0.0189145	0.46459	0.00315372	0.0267151	0.485346	0.00128018	0.54328770221368072324	0.320088	0.292351	0.134721	0.252839	0.277212	0.640405	1.06636	2.01602	0.93340387337742236618
93210	-3281.1721773866997864	-3301.1409632368113307	19.968785850111579805	3.2523712589629059089	0.269876	0.0486883	0.062052	0.0628881	0.0151438	0.00785333	0.0534398	0.137238	0.015433	0.00298373	0.0128493	0.0276976	0.0622572	0.0197201	0.47931	0.0159219	0.0165448	0.461956	0.00654642	0.57497280779963566566	0.289032	0.288123	0.143333	0.279513	0.40789	0.744609	1.08351	1.76399	0.77840016113871512982
93220	-3279.9644142503266266	-3297.2708834845898309	17.306469234263357038	1.2957418533324143173	0.467666	0.0539779	0.061794	0.0679786	0.0285823	0.00990165	0.05742	0.199196	0.0264873	0.00317187	0.0267899	0.0394908	0.101163	0.0163384	0.505142	0.0127482	0.00747452	0.457755	0.000541573	0.55782261849362990702	0.306074	0.290806	0.1414	0.26172	0.191976	0.550605	1.03578	2.22164	1.1436197443923996619
93230	-3282.234489320805551	-3301.1803087664934537	18.945819445687728688	1.5664186484307323077	0.332488	0.0603096	0.0637122	0.0678541	0.0188132	0.00238036	0.0648908	0.170692	0.0151221	0.00417564	0.0120909	0.0369168	0.129918	0.00960515	0.573021	0.0112067	0.00296455	0.393913	0.00928965	0.58198295848118852813	0.290437	0.306143	0.116657	0.286763	0.235403	0.599251	1.0541	2.11125	0.97936390454982080733
