Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
37330	-3282.4397060172855163	-3297.757404479840261	15.317698462554904637	3.8185945311890536757	0.461238	0.0585788	0.0409241	0.0728959	0.0193818	0.00775056	0.062808	0.260468	0.120205	0.0138907	0.0128087	0.0123073	0.0578524	0.0151565	0.549768	0.00507178	0.00641535	0.422819	0.000769728	0.6061238726084366979	0.299153	0.312049	0.132085	0.256714	0.44411	0.768693	1.08438	1.70281	1.2011088918254739788
37340	-3286.0658091326458816	-3304.1540665838524546	18.088257451206786186	1.7432933953816116546	0.461103	0.067755	0.0630323	0.10884	0.0104133	0.0137705	0.0396278	0.154491	0.0738734	0.00529991	0.00836187	0.0295744	0.0241979	0.0124233	0.483195	0.00241629	0.00368213	0.485311	0.0129726	0.56558468624245394896	0.307205	0.282663	0.132832	0.277301	0.26058	0.624609	1.06201	2.05281	1.0603395701441149512
37350	-3285.0555519831582387	-3303.1259930539677043	18.07044107080925599	1.3701393342339092118	0.37635	0.077001	0.0709282	0.084502	0.0188985	0.0167535	0.0660769	0.194766	0.0979406	0.0170734	0.0191421	0.0061656	0.0226134	0.0123451	0.46369	0.0127518	0.0144338	0.486645	0.010134	0.52815020347895580421	0.291632	0.307779	0.139149	0.261439	0.204547	0.56541	1.04179	2.18825	1.0682112483066976694
37360	-3281.7769689371612003	-3300.6219328743559345	18.844963937194698644	0.89461684956732823171	0.327106	0.0642892	0.0458906	0.0841418	0.0120669	0.00853929	0.0458982	0.199497	0.111466	0.00367846	0.0194482	0.0133237	0.0249824	0.018177	0.552525	0.00110149	0.0133427	0.407162	0.00769185	0.44812337809102492647	0.283395	0.30719	0.118496	0.290919	0.115477	0.442612	0.98008	2.46183	0.96032753322517405703
37370	-3281.9472597479025353	-3302.2866778008137771	20.339418052910762214	2.2006620791318951547	0.255568	0.044665	0.0365455	0.0914774	0.0159914	0.00876084	0.0327474	0.121053	0.111466	0.0185853	0.03416	0.0110598	0.0312553	0.0163348	0.493932	0.00894457	0.0174682	0.461871	0.00144994	0.55593077592568651557	0.294234	0.29179	0.13995	0.274026	0.316106	0.674785	1.07429	1.93482	0.81333515895093699832
37380	-3283.4313955468551285	-3300.3658706175542648	16.934475070699168242	3.0500351308351434376	0.452965	0.0442936	0.053096	0.0611862	0.0139157	0.00624947	0.0627386	0.155706	0.169932	0.00719099	0.0146935	0.0138873	0.0408537	0.0142552	0.41044	0.00850448	0.0157441	0.54942	0.00163605	0.58050482935836511533	0.287762	0.297116	0.145897	0.269225	0.393096	0.734261	1.08275	1.78989	1.0967079910847585822
37390	-3283.7649034156484049	-3301.8694382959361064	18.104534880287765475	3.2581602391608215363	0.347354	0.0663091	0.0461206	0.0836515	0.0123896	0.00501227	0.057432	0.1855	0.0605334	0.02362	0.0194016	0.0126966	0.0443766	0.0187579	0.44711	0.0122286	0.00899141	0.507556	0.00535523	0.61839906052782389612	0.2877	0.29023	0.14875	0.27332	0.408297	0.744889	1.08352	1.76329	0.9643963611142802872
37400	-3283.1554139811273672	-3301.4769539969465768	18.321540015818850833	1.2038767561217413871	0.368579	0.0644764	0.0356842	0.0907505	0.0196206	0.00836877	0.0553034	0.19027	0.0936025	0.0203384	0.0413321	0.00704132	0.0440648	0.0120272	0.492212	0.00659553	0.0119211	0.476392	0.000852285	0.53851082046763876221	0.289821	0.288188	0.122812	0.299179	0.175755	0.530491	1.027	2.26676	1.0394318678081098106
37410	-3280.8498704475541672	-3296.3794734355265064	15.529602987972401351	1.0977156098723923616	0.504958	0.08137	0.0444134	0.0941654	0.0161734	0.0093878	0.0713626	0.283166	0.118967	0.0118328	0.0230985	0.0215707	0.0325766	0.0160735	0.538633	0.00427353	0.00612652	0.427076	0.00781738	0.56970562959921078328	0.295958	0.307358	0.131318	0.265365	0.156028	0.504273	1.01448	2.32522	1.3130415047811618834
37420	-3279.0586312300365535	-3296.3074719822088809	17.248840752172188928	1.838697166088051338	0.429464	0.0569083	0.0689632	0.0983051	0.0164449	0.00560875	0.0685813	0.189955	0.129194	0.00406844	0.0117757	0.0315379	0.0298569	0.0146841	0.466814	0.00758625	0.00266521	0.507436	0.000814473	0.5566994943644617555	0.298689	0.298134	0.136625	0.266552	0.273229	0.636686	1.06537	2.02471	1.1406630030322699731
37430	-3284.3139773784550925	-3302.1393969638015733	17.825419585346391926	2.2200210484171214453	0.371928	0.0649374	0.0605258	0.0920406	0.014782	0.000943575	0.065592	0.216939	0.104717	0.00154696	0.00888207	0.0279228	0.0328475	0.0168788	0.557453	0.0113394	0.0160854	0.396453	0.00179073	0.57450018286464732409	0.28396	0.322697	0.123519	0.269824	0.318196	0.676541	1.07463	1.93063	1.0636053543450303405
37440	-3285.463150822971329	-3300.969977991043379	15.506827168071938061	2.7105809457173366539	0.497249	0.0720801	0.0601654	0.108707	0.0166047	0.0123402	0.0777466	0.239909	0.110606	0.000675139	0.00590042	0.0246267	0.0370764	0.0135387	0.438878	0.0049595	0.0189341	0.511023	0.0126669	0.60285541918853113863	0.302892	0.302154	0.130976	0.263978	0.365554	0.71413	1.08066	1.83966	1.2636851727980089599
37450	-3282.7193898970381269	-3300.7404280397581715	18.021038142720350095	1.5196271007251558327	0.366794	0.069835	0.0729171	0.112459	0.0187397	0.0123402	0.05908	0.16611	0.124661	0.00722367	0.0166029	0.0105331	0.0352986	0.0114118	0.510918	0.00169045	0.0110362	0.454412	0.0105316	0.55001126122426113874	0.316263	0.302389	0.121703	0.259646	0.228339	0.591791	1.05155	2.12832	1.0725937454176786012
37460	-3286.2286430965023101	-3301.0454507901904435	14.816807693688222258	1.3715815840924594493	0.577527	0.0442905	0.0670941	0.0984488	0.0207151	0.00332116	0.0851113	0.278494	0.130614	0.00887399	0.0114677	0.0258842	0.0417435	0.0110401	0.573059	0.00198551	0.0151222	0.394469	0.00432496	0.56230710224237978601	0.309187	0.273365	0.137945	0.279503	0.204786	0.565685	1.0419	2.18763	1.3935845456283437738
37470	-3284.2879828247559999	-3301.6556847577326153	17.367701932976679302	1.3892762753978333823	0.486005	0.0788321	0.0602543	0.0726991	0.0139549	0.00991921	0.044668	0.14049	0.124744	0.014633	0.0252894	0.0228622	0.0442388	0.0183322	0.515231	0.00750943	0.0154151	0.441053	0.0024592	0.58966028109696311255	0.310443	0.298948	0.129979	0.26063	0.2077	0.569025	1.0432	2.18008	1.1385907044241458941
37480	-3284.8141212112354879	-3304.0406374027375023	19.226516191501740849	1.2803137026137971777	0.264607	0.0603307	0.0363356	0.0768312	0.015864	0.00674244	0.0535687	0.184505	0.165752	0.00103294	0.0295634	0.0214552	0.0346974	0.0166662	0.57387	0.00957435	0.00476235	0.39347	0.00165672	0.56892904518315157159	0.279549	0.330787	0.125781	0.263883	0.189307	0.547376	1.03442	2.2289	0.95128522634525503054
37490	-3283.3977185598523647	-3302.3311815915926672	18.933463031740426885	2.0589597957786507365	0.362849	0.0563098	0.0625573	0.0620743	0.0146522	0.00977353	0.047884	0.17722	0.0533284	0.000606552	0.0337053	0.037173	0.0436552	0.0194238	0.516064	0.0130924	0.0173161	0.431928	0.00217489	0.56438544089207254295	0.287494	0.30753	0.131426	0.273551	0.300213	0.66114	1.0714	1.96725	0.96178875726893631182
37500	-3281.8015277315789717	-3299.488681069775339	17.687153338196235808	1.1770274556013931022	0.415812	0.0566126	0.0641486	0.0660521	0.0158337	0.0104388	0.0688067	0.199133	0.0976573	0.00213227	0.0365874	0.0168022	0.0517173	0.00861017	0.589123	0.0106411	0.0187244	0.369545	0.00335624	0.56089154435709231983	0.283345	0.305723	0.130605	0.280327	0.170865	0.524183	1.0241	2.28086	1.1017342268103305081
37510	-3287.1379107903853765	-3301.6077802264835555	14.469869436098035109	1.2170713099370427113	0.617195	0.0655296	0.0442071	0.113782	0.0184756	0.0092825	0.0655696	0.272714	0.147728	0.0147771	0.0215556	0.00285618	0.0314222	0.00804641	0.550695	0.00863139	0.0101999	0.41966	0.00276723	0.52049308575161212786	0.310008	0.302424	0.131491	0.256078	0.178133	0.533516	1.02836	2.25999	1.4250952428783969506
37520	-3286.5040597208485451	-3300.7802464172477812	14.276186696398788456	2.1273569931538425237	0.700277	0.0578283	0.0418501	0.109122	0.0199176	0.00219172	0.0589929	0.190595	0.147728	0.00247741	0.0259916	0.0227936	0.0440526	0.00641886	0.588079	0.00737855	0.0108933	0.384324	0.00290692	0.64279926476477300401	0.279816	0.299964	0.134408	0.285812	0.308018	0.667907	1.07287	1.9512	1.4238185198037562884
37530	-3284.6060168537578647	-3301.1723293728782664	16.566312519120426572	0.99694910232300915087	0.447223	0.0685481	0.078224	0.112324	0.0286602	0.00458355	0.0598465	0.189754	0.147728	0.00059879	0.0136873	0.0229204	0.0268173	0.0158301	0.547692	0.000877179	0.0132875	0.419553	0.00276024	0.57847631614926520172	0.288388	0.289865	0.145882	0.275865	0.136345	0.475833	0.999493	2.38833	1.2009147376035183008
37540	-3279.2479921056428793	-3296.7800325411885751	17.532040435545432899	1.3830665174533174344	0.458434	0.0576387	0.0544846	0.0777259	0.0145603	0.00607892	0.0406769	0.246094	0.0592632	0.00775088	0.0287709	0.0146889	0.0559607	0.0146814	0.557591	0.00730622	0.00777595	0.409336	0.00330935	0.54226698741562084916	0.295246	0.302015	0.134968	0.267771	0.20668	0.56786	1.04275	2.18271	1.1221288629452743635
37550	-3283.1929276352948364	-3301.6159427031175255	18.423015067822767321	1.0747172166349843181	0.396529	0.0548893	0.0335382	0.0959162	0.0213737	0.0100325	0.0362609	0.167081	0.115223	0.00508795	0.031103	0.0236999	0.0313367	0.0184721	0.567199	0.0070524	0.00114381	0.390548	0.0155848	0.50638049462108158938	0.292515	0.303439	0.124778	0.279268	0.151616	0.498113	1.01136	2.33892	1.0220713080711749665
37560	-3282.7999775911443976	-3300.7261807380991741	17.92620314695445316	1.5631746121409801908	0.389871	0.0563978	0.0420914	0.061177	0.0182219	0.0116243	0.0787065	0.189271	0.131734	0.0311562	0.018741	0.0158465	0.0365467	0.0115833	0.499273	0.010595	0.00144137	0.461396	0.0157114	0.57116994920604458041	0.288964	0.293971	0.135885	0.281179	0.234919	0.598745	1.05393	2.11241	1.0813854089523307067
37570	-3282.4612466572461926	-3300.3461724618578046	17.884925804611960132	2.9422890999972750592	0.390974	0.0581037	0.0601311	0.0881259	0.0205138	0.0108231	0.0496939	0.179432	0.0649529	0.00774113	0.0197099	0.0126871	0.046582	0.0240215	0.478622	0.00169238	0.00242423	0.482268	0.0109718	0.58994549753305047801	0.288198	0.28589	0.12985	0.296061	0.384747	0.728282	1.08222	1.80476	1.009470718399959166
37580	-3283.5966700829403635	-3301.9461018199017417	18.349431736961665962	3.4528006925254168813	0.255933	0.0532736	0.0488006	0.106892	0.0248431	0.00577921	0.0592729	0.201575	0.0869274	0.00421813	0.0216347	0.0202154	0.0360446	0.0170783	0.473015	0.00615355	0.00371554	0.476619	0.0234178	0.5731822946584718137	0.297646	0.307415	0.134204	0.260734	0.421518	0.753871	1.08399	1.74062	0.92541000397914019437
37590	-3280.4930232193219126	-3298.7214896149257584	18.228466395603451389	1.2577524658958052495	0.389118	0.0779146	0.0638735	0.0655222	0.0181331	0.017285	0.0498744	0.162232	0.132255	0.00939355	0.0216347	0.0156601	0.0276283	0.0196981	0.497467	0.00451154	0.00543784	0.470714	0.00217217	0.50929714619476085247	0.289377	0.299534	0.145304	0.265784	0.185363	0.542549	1.03235	2.23974	1.0505240036288725491
37600	-3286.1965747632921193	-3304.9931422525592097	18.796567489267186346	1.1386968245462705251	0.342411	0.0586555	0.0407846	0.100442	0.0134186	0.0174524	0.0570689	0.155093	0.146034	0.00568122	0.0154561	0.00463606	0.0317243	0.0110202	0.491464	0.00485163	0.0166625	0.465034	0.0109681	0.54666382068499208557	0.29515	0.325518	0.118275	0.261057	0.163768	0.514809	1.01965	2.30177	0.98885780539886580787
37610	-3286.2240337353455288	-3300.756697974288727	14.532664238942953006	0.49932423960280836184	0.554485	0.055825	0.0806525	0.106054	0.024529	0.0111404	0.070881	0.153085	0.123876	0.00353725	0.0106706	0.0274442	0.0424506	0.012399	0.472726	0.00502176	0.00664239	0.497821	0.00539034	0.37952321904843294709	0.324109	0.300498	0.135308	0.240084	0.0332626	0.251475	0.819776	2.89549	1.2646299150229791675
37620	-3288.5323080790544736	-3303.4211468675666765	14.888838788512144262	0.41226968826173437943	0.421748	0.0900417	0.0600433	0.092705	0.0162095	0.0137203	0.0539058	0.201866	0.0817079	0.0016887	0.0544836	0.0227515	0.0549351	0.0151736	0.460209	0.00611283	0.00619121	0.50175	0.0105626	0.38079268620012757252	0.31547	0.288801	0.137222	0.258507	0.0185236	0.190861	0.744223	3.04639	1.1658059607265671698
37630	-3286.8543981049870126	-3303.38420312581502	16.52980502082808556	0.46165171732785581504	0.341608	0.0623397	0.0530672	0.0945628	0.0140526	0.00618859	0.0690179	0.215164	0.0807249	0.0293188	0.0279295	0.0180581	0.0282886	0.0147057	0.514594	0.0127614	0.0105555	0.431667	0.0157169	0.30511520743401387978	0.285192	0.294128	0.124009	0.296672	0.0265198	0.226146	0.790227	2.95711	1.0403208620682662389
37640	-3282.7917256504060788	-3301.3687666666178302	18.577041016211616409	0.57457482977071183683	0.341608	0.0540631	0.046494	0.0673101	0.00558904	0.00507704	0.0490319	0.176992	0.0711064	0.00203205	0.0194312	0.0189021	0.0421161	0.0144866	0.519902	0.00518015	0.0083932	0.44775	0.00428768	0.42679177206560720004	0.283706	0.304369	0.135143	0.276782	0.0479101	0.29784	0.867772	2.78648	0.89975303713834231534
37650	-3285.2506257365298552	-3305.3614244544555731	20.110798717925597145	0.89062005479263273156	0.272298	0.0486468	0.0289076	0.0970991	0.0227153	0.00546353	0.0490319	0.132249	0.0711064	0.0167928	0.0326833	0.00882346	0.0473284	0.0143654	0.546105	0.00692129	0.00296842	0.425116	0.0045233	0.4186151881919147888	0.295057	0.298357	0.128253	0.278332	0.114647	0.441213	0.979216	2.46492	0.83314490958224740602
37660	-3282.6209612907687188	-3302.5523014347832031	19.931340144014704663	0.66238038070185134565	0.272298	0.031138	0.0393331	0.0776851	0.0213314	0.00800179	0.0564518	0.162892	0.0482677	0.0082507	0.0157372	0.0163108	0.0408803	0.0307445	0.471599	0.0100052	0.00829704	0.475548	0.00380702	0.39447322163848275167	0.277497	0.29405	0.142391	0.286062	0.066178	0.345226	0.910088	2.67851	0.79857772385548697613
37670	-3279.3715048101039429	-3299.1563815279364462	19.784876717832585058	1.2099656052969225417	0.347728	0.0462942	0.0405328	0.056817	0.0116438	0.00880312	0.0587306	0.172607	0.0623364	0.00648234	0.0171773	0.0195021	0.0446777	0.0216735	0.487585	0.00866075	0.0128822	0.467912	0.00128602	0.52103958352994472758	0.295797	0.282437	0.139615	0.282151	0.176854	0.531893	1.02763	2.26362	0.89333218461312402514
37680	-3279.3164086048718673	-3299.0368603048023033	19.720451699930176659	1.9754713704574102806	0.367513	0.0545934	0.0403939	0.0670907	0.0119759	0.00811915	0.0501529	0.148298	0.0623364	0.00909578	0.0176677	0.024715	0.025378	0.0194867	0.494074	0.0103677	0.0126182	0.46319	0.00026337	0.57425003348063041742	0.285695	0.318653	0.133599	0.262052	0.290329	0.65238	1.06936	1.98793	0.88732953041989404142
37690	-3280.4170558006649117	-3298.5725396238258327	18.155483823161009838	2.3845143951319669462	0.375517	0.0637836	0.059383	0.0797745	0.0197004	0.019164	0.0509953	0.191814	0.0935306	0.00771495	0.0103097	0.0134297	0.0354316	0.0174951	0.594807	0.00875315	0.00481146	0.373584	0.000549345	0.59393984969695678977	0.293265	0.30155	0.131114	0.274071	0.335227	0.690528	1.07719	1.89706	1.0205485781033534209
37700	-3280.1711162344695367	-3299.1104865773590973	18.939370342889617405	0.83540349443071393321	0.29798	0.0622169	0.0535956	0.0871265	0.0271587	0.00671162	0.0373022	0.197475	0.0939921	0.000847855	0.0156573	0.0158412	0.0451834	0.0179661	0.500502	0.00492628	0.0112763	0.465047	0.000281904	0.47774278696523714283	0.285581	0.295441	0.127551	0.291427	0.103067	0.421007	0.966302	2.50962	0.94108842174793649882
37710	-3279.8921000613654542	-3298.4523389404689624	18.560238879103302168	0.99688937203099692308	0.338607	0.0610343	0.0403408	0.0823703	0.0162032	0.0187272	0.0644711	0.197475	0.0779321	0.0161814	0.0282748	0.0191975	0.0407015	0.0165272	0.513906	0.00974213	0.0049606	0.454463	0.000400856	0.49878290735911195997	0.287298	0.289864	0.151328	0.27151	0.136333	0.475815	0.999483	2.38837	1.0015160034407784018
37720	-3283.9728534659166144	-3302.2111216541688918	18.238268188252472868	0.69834902658443098744	0.331314	0.0341669	0.0574166	0.0844586	0.0111317	0.0169935	0.0690341	0.195086	0.0996988	0.0128864	0.026701	0.0139571	0.0262825	0.0287767	0.498825	0.00622694	0.00359677	0.462268	0.000306526	0.39263705813886179419	0.288032	0.299091	0.132724	0.280153	0.0738357	0.36275	0.924255	2.63916	0.97912720745394854482
37730	-3280.3048649014822331	-3298.6229479567577982	18.318083055275689475	0.8852957893936956868	0.367865	0.046369	0.0392573	0.109715	0.016166	0.00891564	0.0501587	0.169925	0.114414	0.00474281	0.0241386	0.0207705	0.0391681	0.0161641	0.61372	0.0032795	0.00918556	0.354282	0.00336848	0.49468508792907428528	0.287369	0.300487	0.12531	0.286835	0.113538	0.439336	0.97805	2.46908	1.011605043125622938
37740	-3282.6584223711615778	-3299.3369373749483202	16.678515003786635873	2.5218113050703223621	0.482203	0.0530377	0.0490391	0.0693981	0.0153489	0.0078893	0.0765705	0.190904	0.156207	0.00758051	0.0135732	0.0138654	0.0237233	0.0132126	0.54023	0.00707619	0.00698491	0.430476	0.00202033	0.58280729700282973837	0.289861	0.300254	0.118054	0.291831	0.348515	0.701066	1.07887	1.87155	1.1593400687478228051
37750	-3280.1567682489367144	-3296.4325662476048819	16.275797998668309674	1.194439907062006867	0.518108	0.0530377	0.066204	0.0997793	0.0219065	0.00233924	0.0611279	0.217697	0.101557	0.00156382	0.0196441	0.0438046	0.0368567	0.013072	0.463177	0.00451233	0.00560477	0.509888	0.00374514	0.56691430342860582581	0.296498	0.294878	0.137583	0.271041	0.174044	0.528297	1.026	2.27166	1.243626346827907625
37760	-3282.4020956927647603	-3299.4138686803485143	17.011772987583874794	4.4753506813531691577	0.331364	0.0627179	0.0509999	0.0740833	0.0242603	0.0095061	0.0710026	0.163233	0.126307	0.000148311	0.0139366	0.0244835	0.0303931	0.019159	0.588746	0.00475855	0.00803571	0.377909	0.00139134	0.58109556048347099644	0.305865	0.300919	0.130591	0.262625	0.478711	0.790194	1.08407	1.64702	0.98243507741148905499
37770	-3281.291209627679109	-3297.8134869465429801	16.522277318863871187	1.5809569769722280341	0.499984	0.0483536	0.0579161	0.0713229	0.015807	0.00732784	0.0593393	0.276201	0.101753	0.000711584	0.029725	0.0172758	0.0357186	0.0164313	0.493604	0.0108825	0.00621188	0.466045	0.00682583	0.56563419799431868817	0.276986	0.320778	0.128694	0.273542	0.237562	0.6015	1.05484	2.1061	1.2214361572690886071
37780	-3283.7515301089424611	-3302.8375814870878457	19.08605137814558006	1.7828424514972458503	0.324072	0.0460634	0.0633637	0.0640603	0.0149669	0.00421426	0.0586479	0.202986	0.101753	0.00185186	0.0318124	0.0138131	0.0315325	0.0194988	0.501292	0.0028872	0.0013398	0.468342	0.0066402	0.54309247530818327565	0.314265	0.264857	0.13969	0.281187	0.265899	0.629738	1.06347	2.04089	0.95913707588811369931
37790	-3280.4539406711314768	-3297.014452796027399	16.56051212489558111	0.92917412993501169449	0.40891	0.0661945	0.0754194	0.099802	0.0267417	0.0112876	0.0481262	0.229417	0.149351	0.000830231	0.0162212	0.0122459	0.0490653	0.0162973	0.474172	0.00454938	0.0018745	0.49481	0.00829689	0.49679635608633393451	0.287309	0.302476	0.136801	0.273414	0.122614	0.454377	0.987196	2.43581	1.1936114169506999438
37800	-3289.6037218777837552	-3303.8568239689598158	14.253102091176005572	0.29276140866941874341	0.416101	0.0547257	0.0704036	0.0942818	0.0111504	0.0139328	0.0504941	0.221197	0.0914786	2.83126e-05	0.036366	0.00564117	0.0241552	0.0117964	0.395639	0.00375208	0.00902684	0.577185	0.00260051	0.31963139671505763628	0.295921	0.297399	0.149352	0.257329	0.00472653	0.098877	0.583444	3.31295	1.0899554581822834542
37810	-3283.244164298792839	-3299.4038126185228066	16.159648319730077759	0.48296349123289167293	0.36974	0.0672281	0.0556416	0.0933312	0.0147744	0.011733	0.0638271	0.234013	0.0914786	0.000107344	0.036366	0.0104533	0.0430099	0.018285	0.370121	0.0039451	0.0173712	0.587243	0.00303465	0.33261323957289723463	0.292611	0.282872	0.150345	0.274171	0.0302752	0.240648	0.807465	2.92161	1.0917041908166149611
37820	-3282.427477970369182	-3298.1101633342655077	15.682685363896478492	0.64435277021112269402	0.419747	0.0953413	0.063539	0.098423	0.0255491	0.00426396	0.0709196	0.215466	0.161192	0.00102615	0.0156048	0.0129867	0.033196	0.0114362	0.422968	0.0103658	0.00642918	0.545846	0.00295414	0.44299508122917441444	0.300498	0.292138	0.141151	0.266213	0.062366	0.336047	0.902363	2.69922	1.2172549143912561043
37830	-3284.7580009833518488	-3303.6825308305665203	18.924529847214952127	1.7053487559329312262	0.397489	0.059918	0.0554696	0.0610814	0.0147427	0.0123804	0.0565888	0.0823181	0.167527	0.00261058	0.0128352	0.0157314	0.0392751	0.0128685	0.496261	0.00503121	0.0203949	0.462654	0.00279036	0.51157959840105327043	0.289582	0.278394	0.147367	0.284658	0.255374	0.619514	1.06051	2.0646	0.97796666499652740168
37840	-3287.6233127181394593	-3302.4967644322878186	14.873451714148323788	2.1968098275963985344	0.599842	0.0672926	0.0750022	0.105218	0.0135833	0.0100299	0.0870867	0.171641	0.161741	0.00544696	0.0139731	0.0222535	0.0270456	0.0101414	0.456512	0.00655894	0.00892705	0.508568	0.00929279	0.55390452587966754194	0.276252	0.313861	0.147677	0.26221	0.315688	0.674433	1.07422	1.93566	1.3601550994323681198
37850	-3280.7028043592986251	-3298.6342152894867468	17.931410930187890784	1.2071944025599405936	0.417844	0.0587144	0.0533487	0.0883529	0.0255915	0.00687541	0.0678934	0.203894	0.0799364	0.00151727	0.0224386	0.00724895	0.0449181	0.0198901	0.519912	0.0120376	0.0111061	0.433855	0.00319929	0.51777026272594484091	0.296053	0.305418	0.143848	0.25468	0.176354	0.531256	1.02734	2.26505	1.0785733302051445648
37860	-3285.6752597059644359	-3302.582465604717072	16.907205898752966533	1.5415001806532968587	0.497638	0.0590131	0.0778704	0.100413	0.0168474	0.0100471	0.0570345	0.198902	0.0799364	0.0152982	0.0218806	0.0113553	0.0374194	0.0175638	0.442771	0.00701668	0.0104736	0.513664	0.00851055	0.5432099841848357924	0.324308	0.278627	0.126277	0.270789	0.231663	0.595321	1.05277	2.12025	1.1836559461081868072
37870	-3285.4238075750349708	-3302.6751225829129908	17.251315007877639829	2.1384641210212191886	0.379679	0.0457317	0.0753334	0.0951535	0.0168474	0.0141932	0.0562945	0.183399	0.156135	0.0117284	0.0254692	0.0173256	0.0483985	0.0169752	0.497528	0.00454256	0.00749988	0.471761	0.0016931	0.5939065828793095303	0.276557	0.329243	0.145288	0.248912	0.309261	0.668974	1.0731	1.94867	1.1256878385607147486
37880	-3284.4079475655153146	-3301.7116396745523161	17.303692109037108082	3.3050630801293570116	0.451154	0.037621	0.0272258	0.0860206	0.0260564	0.0060564	0.0457115	0.168024	0.0744444	0.0237808	0.0173652	0.0283257	0.0492148	0.0090301	0.526459	0.0124267	0.00677872	0.439793	0.00551275	0.5945789002969937842	0.291178	0.306678	0.128712	0.273432	0.411567	0.747133	1.08366	1.75764	1.0410002302522134432
37890	-3286.8676918255791861	-3303.7425072944101885	16.874815468830860254	1.7650433557935050199	0.539051	0.05041	0.0464466	0.0804661	0.0306925	0.00399302	0.0398612	0.205513	0.0744444	0.0171639	0.0291271	0.0153191	0.0484272	0.0178239	0.566971	0.00493844	0.00702673	0.390661	0.0125786	0.56836956456531839699	0.283406	0.288278	0.136876	0.29144	0.263518	0.627452	1.06282	2.04621	1.1809152156224045349
37900	-3283.7597437534268465	-3300.3167175576568297	16.556973804230189273	1.7963016443076713635	0.538314	0.0554549	0.0582163	0.0740114	0.0205811	0.0121654	0.0786246	0.186198	0.0983749	0.0115185	0.0245336	0.0153191	0.0382234	0.0142413	0.488224	0.0106739	0.0149339	0.459395	0.0125321	0.57607349868914825564	0.304168	0.300747	0.129752	0.265333	0.267684	0.631444	1.06394	2.03693	1.2115350737592152086
37910	-3285.0433275953205339	-3302.7989810388330625	17.755653443512212419	1.1733110635089398777	0.391433	0.0603034	0.0526476	0.0800915	0.023276	0.00985265	0.0701185	0.123656	0.208945	0.0067768	0.0169682	0.0285485	0.0220959	0.019798	0.476203	0.0126937	0.0036984	0.486617	0.000989416	0.56914512893899327217	0.277253	0.318613	0.128856	0.275279	0.170183	0.523294	1.02368	2.28284	1.094713108013986913
37920	-3281.50780887084602	-3298.2305867264203698	16.722777855574175732	1.1768759183573096472	0.514901	0.0518059	0.0485999	0.112675	0.0235177	0.00641345	0.0539067	0.179781	0.113357	0.020887	0.021272	0.0228962	0.0281517	0.00927754	0.500642	0.0146522	0.00988889	0.464791	0.000747622	0.56757255534979211831	0.280449	0.319601	0.137185	0.262765	0.170838	0.524147	1.02408	2.28094	1.1981648652438088298
37930	-3287.097273875193423	-3302.4844065004308504	15.387132625237597949	2.5837732877852164215	0.57307	0.0501392	0.0655319	0.0890276	0.0195805	0.0127085	0.0717636	0.254696	0.0714988	0.0203754	0.00839812	0.03137	0.0161751	0.00693534	0.575683	0.0122111	0.0148937	0.388149	0.0021281	0.59027589104583177981	0.293639	0.280816	0.139135	0.28641	0.354258	0.705524	1.07952	1.8607	1.2843346886436926013
37940	-3290.9690713909080841	-3307.5358419043200229	16.566770513412237165	3.0083290666584936446	0.381288	0.0737923	0.0749108	0.126017	0.0158206	0.00811295	0.0706008	0.223105	0.109047	0.0106434	0.00380592	0.0216205	0.0177475	0.0120004	0.494698	0.0114857	0.00944798	0.466282	0.006086	0.64431004512269129947	0.29099	0.332394	0.127575	0.249041	0.389905	0.731988	1.08256	1.79555	1.1365117378480193988
37950	-3285.9380629574147861	-3304.0287454822228028	18.090682524808038067	1.4904395376505725768	0.327314	0.0500434	0.0711179	0.121849	0.0198293	0.00667076	0.0582329	0.20747	0.150104	0.00162025	0.00976486	0.0173583	0.0245958	0.00932304	0.518001	0.00270941	0.0111082	0.448129	0.0107297	0.59450272506565493558	0.274252	0.324503	0.140222	0.261024	0.223842	0.586957	1.04986	2.13935	1.0659702893734710472
37960	-3281.3227013647592685	-3297.8006257379965973	16.477924373237261335	2.3362240336398683027	0.445223	0.0639908	0.0527616	0.0905001	0.0174405	0.00625074	0.089287	0.186611	0.150104	0.00752946	0.0154205	0.0146397	0.0515745	0.0144145	0.47704	0.00317851	0.00925054	0.494035	0.0020812	0.58646230392263587472	0.301932	0.296468	0.127226	0.274374	0.330358	0.686586	1.07651	1.90655	1.1913325165684198748
37970	-3283.6697769503994095	-3300.6883113082967611	17.018534357897280529	1.6348121359100724614	0.457592	0.0412074	0.0762324	0.100155	0.00880518	0.0153047	0.0754058	0.200894	0.110332	0.00148144	0.00923534	0.0293346	0.0446015	0.0176653	0.488908	0.00224054	0.0182614	0.468758	0.00416655	0.54158189077395924027	0.294364	0.288087	0.133623	0.283925	0.245417	0.609559	1.05745	2.08758	1.1705806545028776267
