Iteration	Posterior	Likelihood	Prior	mu	beta[1]	beta[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
193200	-1112.28	-1106.443	-5.836938	0.9568915	0.362367	0.362367	0.01272807	0.5614285	0.296655	0.1291885	0.0127281	0	0.561428	0.296655	0	0.129189	0.0127281	0.561428	0.296655	0.129189
193250	-1157.797	-1151.997	-5.800005	0.8978532	0.915817	0.915817	0.01592777	0.6038184	0.2568322	0.1234216	0.0159278	0	0.603818	0.256832	0	0.123422	0.0159278	0.603818	0.256832	0.123422
193300	-886.787	-883.1739	-3.61312	0.7190715	0.51675	0.51675	0.01403839	0.6630951	0.2009872	0.1218793	0.0140384	0	0.663095	0.200987	0	0.121879	0.0140384	0.663095	0.200987	0.121879
193350	-970.5056	-965.9614	-4.544146	0.8493344	0.145147	0.145147	0.009055304	0.6328197	0.2230922	0.1350328	0.0090553	0	0.63282	0.223092	0	0.135033	0.0090553	0.63282	0.223092	0.135033
193400	-987.2783	-981.379	-5.89927	0.9678646	0.314968	0.314968	0.008045814	0.5844784	0.2843214	0.1231543	0.00804581	0	0.584478	0.284321	0	0.123154	0.00804581	0.584478	0.284321	0.123154
193450	-1020.909	-1016.701	-4.207562	0.7333361	0.968546	0.968546	0.01261227	0.5061319	0.3009913	0.1802645	0.0126123	0	0.506132	0.300991	0	0.180265	0.0126123	0.506132	0.300991	0.180265
193500	-964.9257	-959.4458	-5.479961	0.8971439	0.602867	0.602867	0.01174407	0.5705094	0.2996563	0.1180902	0.0117441	0	0.570509	0.299656	0	0.11809	0.0117441	0.570509	0.299656	0.11809
193550	-857.2022	-853.287	-3.91514	0.7085984	0.923501	0.923501	0.01109871	0.5080467	0.3006643	0.1801902	0.0110987	0	0.508047	0.300664	0	0.18019	0.0110987	0.508047	0.300664	0.18019
193600	-994.1175	-989.5212	-4.596293	0.8122641	0.567997	0.567997	0.01366465	0.498216	0.3509016	0.1372177	0.0136646	0	0.498216	0.350902	0	0.137218	0.0136646	0.498216	0.350902	0.137218
193650	-1079.354	-1073.983	-5.370873	0.8812578	0.652639	0.652639	0.01469339	0.558534	0.2867705	0.1400021	0.0146934	0	0.558534	0.28677	0	0.140002	0.0146934	0.558534	0.28677	0.140002
193700	-1193.544	-1186.978	-6.565677	0.9256447	1.40357	1.40357	0.01683285	0.6396757	0.1877198	0.1557716	0.0168329	0	0.639676	0.18772	0	0.155772	0.0168329	0.639676	0.18772	0.155772
193750	-1170.542	-1163.414	-7.128413	1.048279	0.739964	0.739964	0.01416466	0.6280663	0.1962779	0.1614912	0.0141647	0	0.628066	0.196278	0	0.161491	0.0141647	0.628066	0.196278	0.161491
193800	-1083.762	-1077.498	-6.26421	0.959872	0.759834	0.759834	0.01513131	0.7249611	0.1487276	0.11118	0.0151313	0	0.724961	0.148728	0	0.11118	0.0151313	0.724961	0.148728	0.11118
193850	-830.7834	-828.3752	-2.408133	0.6431087	0.0713903	0.0713903	0.006269071	0.5979222	0.2539636	0.1418451	0.00626907	0	0.597922	0.253964	0	0.141845	0.00626907	0.597922	0.253964	0.141845
193900	-967.4735	-963.2989	-4.174578	0.8121787	0.147136	0.147136	0.01041797	0.4956889	0.3402689	0.1536243	0.010418	0	0.495689	0.340269	0	0.153624	0.010418	0.495689	0.340269	0.153624
193950	-906.1029	-899.222	-6.880965	1.038581	0.589496	0.589496	0.006151684	0.5824056	0.2839316	0.1275111	0.00615168	0	0.582406	0.283932	0	0.127511	0.00615168	0.582406	0.283932	0.127511
194000	-1173.755	-1168.483	-5.271451	0.8934382	0.431414	0.431414	0.01277897	0.5272248	0.29658	0.1634163	0.012779	0	0.527225	0.29658	0	0.163416	0.012779	0.527225	0.29658	0.163416
194050	-937.7115	-932.4627	-5.248836	0.8589491	0.75369	0.75369	0.01117121	0.6195057	0.2362687	0.1330544	0.0111712	0	0.619506	0.236269	0	0.133054	0.0111712	0.619506	0.236269	0.133054
194100	-1083.753	-1075.475	-8.278185	0.9938045	2.43449	2.43449	0.01233709	0.6501002	0.1768438	0.160719	0.0123371	0	0.6501	0.176844	0	0.160719	0.0123371	0.6501	0.176844	0.160719
194150	-964.6713	-958.3212	-6.350115	0.8184446	2.26001	2.26001	0.0129259	0.6462889	0.1756893	0.1650959	0.0129259	0	0.646289	0.175689	0	0.165096	0.0129259	0.646289	0.175689	0.165096
194200	-1004.402	-999.0021	-5.399876	0.8828457	0.665764	0.665764	0.01119851	0.5251239	0.3203213	0.1433563	0.0111985	0	0.525124	0.320321	0	0.143356	0.0111985	0.525124	0.320321	0.143356
194250	-1173.109	-1167.721	-5.387504	0.7779371	1.70248	1.70248	0.01594657	0.5478693	0.2444412	0.1917429	0.0159466	0	0.547869	0.244441	0	0.191743	0.0159466	0.547869	0.244441	0.191743
194300	-1221.963	-1214.978	-6.984519	1.023162	0.847238	0.847238	0.01459311	0.5729145	0.278874	0.1336184	0.0145931	0	0.572915	0.278874	0	0.133618	0.0145931	0.572915	0.278874	0.133618
194350	-921.1459	-912.4932	-8.652619	1.136908	1.37788	1.37788	0.01052857	0.7133696	0.1829116	0.09319014	0.0105286	0	0.71337	0.182912	0	0.0931901	0.0105286	0.71337	0.182912	0.0931901
194400	-906.1052	-900.4154	-5.689741	0.8113489	1.6706	1.6706	0.009042515	0.5284948	0.2633569	0.1991058	0.00904252	0	0.528495	0.263357	0	0.199106	0.00904252	0.528495	0.263357	0.199106
194450	-938.9659	-932.8757	-6.090188	0.9464855	0.719678	0.719678	0.006249063	0.580398	0.2914703	0.1218827	0.00624906	0	0.580398	0.29147	0	0.121883	0.00624906	0.580398	0.29147	0.121883
194500	-841.1796	-839.2558	-1.923785	0.5773757	0.244372	0.244372	0.01365791	0.5467049	0.2692523	0.1703849	0.0136579	0	0.546705	0.269252	0	0.170385	0.0136579	0.546705	0.269252	0.170385
194550	-899.6065	-897.2977	-2.308889	0.5052959	1.35027	1.35027	0.01777315	0.6116734	0.2473306	0.1232229	0.0177731	0	0.611673	0.247331	0	0.123223	0.0177731	0.611673	0.247331	0.123223
194600	-907.6935	-903.9077	-3.785802	0.6492695	1.38745	1.38745	0.01277207	0.6005122	0.2382424	0.1484734	0.0127721	0	0.600512	0.238242	0	0.148473	0.0127721	0.600512	0.238242	0.148473
194650	-1007.295	-1003.989	-3.306229	0.7334088	0.0664858	0.0664858	0.01166602	0.5908026	0.2463511	0.1511803	0.011666	0	0.590803	0.246351	0	0.15118	0.011666	0.590803	0.246351	0.15118
194700	-1004.47	-997.1869	-7.283276	1.11354	0.242218	0.242218	0.01031383	0.6335375	0.2584677	0.09768097	0.0103138	0	0.633538	0.258468	0	0.097681	0.0103138	0.633538	0.258468	0.097681
194750	-1088.526	-1085.407	-3.118336	0.6949085	0.263595	0.263595	0.0181089	0.6915669	0.1884049	0.1019193	0.0181089	0	0.691567	0.188405	0	0.101919	0.0181089	0.691567	0.188405	0.101919
194800	-1045.752	-1040.735	-5.016518	0.8905656	0.205207	0.205207	0.01510721	0.6038855	0.24895	0.1320574	0.0151072	0	0.603885	0.24895	0	0.132057	0.0151072	0.603885	0.24895	0.132057
194850	-1137.907	-1133.138	-4.769452	0.881921	0.0445856	0.0445856	0.01647425	0.7177983	0.1735651	0.09216237	0.0164743	0	0.717798	0.173565	0	0.0921624	0.0164743	0.717798	0.173565	0.0921624
194900	-926.29	-922.5194	-3.770587	0.7684423	0.180508	0.180508	0.0106139	0.5629633	0.3026005	0.1238223	0.0106139	0	0.562963	0.302601	0	0.123822	0.0106139	0.562963	0.302601	0.123822
194950	-1011.82	-1008.832	-2.988448	0.691602	0.166772	0.166772	0.01506359	0.5301198	0.2891288	0.1656878	0.0150636	0	0.53012	0.289129	0	0.165688	0.0150636	0.53012	0.289129	0.165688
195000	-1080.046	-1074.42	-5.6267	0.9424634	0.296411	0.296411	0.01597476	0.6559157	0.2091691	0.1189404	0.0159748	0	0.655916	0.209169	0	0.11894	0.0159748	0.655916	0.209169	0.11894
195050	-1063.294	-1058.592	-4.702678	0.8718581	0.0784415	0.0784415	0.01380041	0.6052063	0.2472904	0.1337029	0.0138004	0	0.605206	0.24729	0	0.133703	0.0138004	0.605206	0.24729	0.133703
195100	-985.8552	-979.4529	-6.402379	0.987196	0.624763	0.624763	0.01097001	0.5771593	0.285341	0.1265296	0.01097	0	0.577159	0.285341	0	0.12653	0.01097	0.577159	0.285341	0.12653
195150	-979.565	-973.8399	-5.725136	0.9590917	0.228564	0.228564	0.009862133	0.6226865	0.2316994	0.135752	0.00986213	0	0.622686	0.231699	0	0.135752	0.00986213	0.622686	0.231699	0.135752
195200	-883.2819	-879.5544	-3.727484	0.7566652	0.255176	0.255176	0.0125489	0.5830321	0.2734476	0.1309714	0.0125489	0	0.583032	0.273448	0	0.130971	0.0125489	0.583032	0.273448	0.130971
195250	-940.1132	-935.8298	-4.283359	0.8148576	0.229127	0.229127	0.01136712	0.6625224	0.1886823	0.1374282	0.0113671	0	0.662522	0.188682	0	0.137428	0.0113671	0.662522	0.188682	0.137428
195300	-899.122	-895.6295	-3.492513	0.7476025	0.110833	0.110833	0.01650201	0.6652238	0.207601	0.1106731	0.016502	0	0.665224	0.207601	0	0.110673	0.016502	0.665224	0.207601	0.110673
195350	-997.0065	-992.9243	-4.082245	0.8165171	0.0114189	0.0114189	0.01372465	0.6707012	0.2040849	0.1114893	0.0137247	0	0.670701	0.204085	0	0.111489	0.0137247	0.670701	0.204085	0.111489
195400	-1020.022	-1015.494	-4.528009	0.8534845	0.0875088	0.0875088	0.01306713	0.6290339	0.2191225	0.1387765	0.0130671	0	0.629034	0.219122	0	0.138776	0.0130671	0.629034	0.219122	0.138776
195450	-959.4175	-953.9374	-5.480064	0.9552455	0.021953	0.021953	0.01111405	0.6061197	0.2632151	0.1195511	0.011114	0	0.60612	0.263215	0	0.119551	0.011114	0.60612	0.263215	0.119551
195500	-982.9397	-977.769	-5.170719	0.7975778	1.28929	1.28929	0.01296055	0.6537089	0.2102474	0.1230831	0.0129606	0	0.653709	0.210247	0	0.123083	0.0129606	0.653709	0.210247	0.123083
195550	-929.9208	-923.8465	-6.074312	0.7968449	2.20021	2.20021	0.01429134	0.6955617	0.1399906	0.1501563	0.0142913	0	0.695562	0.139991	0	0.150156	0.0142913	0.695562	0.139991	0.150156
195600	-1019.962	-1015.757	-4.20423	0.7629276	0.669298	0.669298	0.01304275	0.5545395	0.2344025	0.1980152	0.0130428	0	0.55454	0.234403	0	0.198015	0.0130428	0.55454	0.234403	0.198015
195650	-1063.935	-1060.33	-3.605829	0.6175892	1.52428	1.52428	0.02427004	0.6739666	0.1641116	0.1376519	0.02427	0	0.673967	0.164112	0	0.137652	0.02427	0.673967	0.164112	0.137652
195700	-1013.725	-1007.501	-6.223531	0.8997149	1.32073	1.32073	0.01508453	0.7252636	0.1502054	0.1094464	0.0150845	0	0.725264	0.150205	0	0.109446	0.0150845	0.725264	0.150205	0.109446
195750	-1014.377	-1008.669	-5.708714	0.9300439	0.502619	0.502619	0.01573503	0.6172912	0.2337715	0.1332023	0.015735	0	0.617291	0.233771	0	0.133202	0.015735	0.617291	0.233771	0.133202
195800	-1069.706	-1062.031	-7.67421	1.125295	0.515601	0.515601	0.01321894	0.6142795	0.2473436	0.1251579	0.0132189	0	0.614279	0.247344	0	0.125158	0.0132189	0.614279	0.247344	0.125158
195850	-1138.309	-1133.304	-5.00511	0.9080147	0.0193074	0.0193074	0.01583839	0.5188616	0.3346581	0.130642	0.0158384	0	0.518862	0.334658	0	0.130642	0.0158384	0.518862	0.334658	0.130642
195900	-970.7383	-966.3397	-4.39858	0.8396134	0.0967906	0.0967906	0.009011876	0.6895957	0.2105996	0.09079277	0.00901188	0	0.689596	0.2106	0	0.0907928	0.00901188	0.689596	0.2106	0.0907928
195950	-1018.587	-1013.99	-4.596595	0.8545009	0.145931	0.145931	0.008278729	0.4960288	0.3360387	0.1596538	0.00827873	0	0.496029	0.336039	0	0.159654	0.00827873	0.496029	0.336039	0.159654
196000	-976.9058	-973.4041	-3.501703	0.7537568	0.0584796	0.0584796	0.01277934	0.5273551	0.3050925	0.1547731	0.0127793	0	0.527355	0.305092	0	0.154773	0.0127793	0.527355	0.305092	0.154773
196050	-968.4305	-964.0888	-4.341707	0.8273713	0.162338	0.162338	0.01032796	0.5880339	0.2826277	0.1190104	0.010328	0	0.588034	0.282628	0	0.11901	0.010328	0.588034	0.282628	0.11901
196100	-991.9997	-988.8087	-3.191041	0.7146134	0.139251	0.139251	0.008429288	0.5511429	0.2793867	0.1610411	0.00842929	0	0.551143	0.279387	0	0.161041	0.00842929	0.551143	0.279387	0.161041
196150	-949.5253	-946.167	-3.35829	0.7298817	0.153818	0.153818	0.008486103	0.5882784	0.2585336	0.1447019	0.0084861	0	0.588278	0.258534	0	0.144702	0.0084861	0.588278	0.258534	0.144702
196200	-969.7431	-967.2883	-2.454825	0.6169555	0.379614	0.379614	0.01322898	0.5923891	0.2376662	0.1567157	0.013229	0	0.592389	0.237666	0	0.156716	0.013229	0.592389	0.237666	0.156716
196250	-1025.714	-1021.613	-4.100288	0.7337266	0.857366	0.857366	0.009509936	0.4545297	0.3585849	0.1773755	0.00950994	0	0.45453	0.358585	0	0.177375	0.00950994	0.45453	0.358585	0.177375
196300	-997.9122	-992.8098	-5.102396	0.8781439	0.415302	0.415302	0.01108863	0.5025281	0.3288901	0.1574932	0.0110886	0	0.502528	0.32889	0	0.157493	0.0110886	0.502528	0.32889	0.157493
196350	-1109.509	-1104.159	-5.349819	0.8464891	0.979273	0.979273	0.01337128	0.5892882	0.2484817	0.1488588	0.0133713	0	0.589288	0.248482	0	0.148859	0.0133713	0.589288	0.248482	0.148859
196400	-1025.63	-1020.568	-5.062168	0.9037084	0.119428	0.119428	0.01223467	0.7672494	0.1178324	0.1026836	0.0122347	0	0.767249	0.117832	0	0.102684	0.0122347	0.767249	0.117832	0.102684
196450	-1007.837	-1003.672	-4.164809	0.8036273	0.222881	0.222881	0.01857366	0.6060621	0.2664419	0.1089223	0.0185737	0	0.606062	0.266442	0	0.108922	0.0185737	0.606062	0.266442	0.108922
196500	-1016.79	-1009.745	-7.044344	1.041519	0.723498	0.723498	0.009629258	0.5999969	0.2824673	0.1079065	0.00962926	0	0.599997	0.282467	0	0.107907	0.00962926	0.599997	0.282467	0.107907
196550	-1113.532	-1108.314	-5.21787	0.9010959	0.301256	0.301256	0.01440476	0.5578383	0.2636395	0.1641174	0.0144048	0	0.557838	0.26364	0	0.164117	0.0144048	0.557838	0.26364	0.164117
196600	-1061.399	-1055.463	-5.936332	0.8493211	1.53747	1.53747	0.01330898	0.7401752	0.1304866	0.1160292	0.013309	0	0.740175	0.130487	0	0.116029	0.013309	0.740175	0.130487	0.116029
196650	-954.2449	-951.0871	-3.15777	0.6889192	0.362922	0.362922	0.01526339	0.601248	0.1965438	0.1869448	0.0152634	0	0.601248	0.196544	0	0.186945	0.0152634	0.601248	0.196544	0.186945
196700	-1031.285	-1026.903	-4.382117	0.730187	1.17459	1.17459	0.01335669	0.6033826	0.1912702	0.1919905	0.0133567	0	0.603383	0.19127	0	0.191991	0.0133567	0.603383	0.19127	0.191991
196750	-921.4382	-918.6314	-2.806801	0.6700632	0.200514	0.200514	0.007428678	0.5676285	0.2580528	0.16689	0.00742868	0	0.567629	0.258053	0	0.16689	0.00742868	0.567629	0.258053	0.16689
196800	-891.3648	-888.774	-2.590791	0.6545809	0.139327	0.139327	0.006520236	0.589966	0.2740492	0.1294646	0.00652024	0	0.589966	0.274049	0	0.129465	0.00652024	0.589966	0.274049	0.129465
196850	-844.6607	-841.6219	-3.038775	0.6621234	0.511885	0.511885	0.008593482	0.6116611	0.2327943	0.1469511	0.00859348	0	0.611661	0.232794	0	0.146951	0.00859348	0.611661	0.232794	0.146951
196900	-940.9717	-935.0495	-5.922203	0.9017202	0.999346	0.999346	0.007959871	0.6410461	0.1980467	0.1529473	0.00795987	0	0.641046	0.198047	0	0.152947	0.00795987	0.641046	0.198047	0.152947
196950	-1098.946	-1094.553	-4.393606	0.7806452	0.681499	0.681499	0.01705732	0.5935723	0.2337237	0.1556467	0.0170573	0	0.593572	0.233724	0	0.155647	0.0170573	0.593572	0.233724	0.155647
197000	-1113.821	-1109.294	-4.527072	0.7514119	1.1073	1.1073	0.01852852	0.6873299	0.1726359	0.1215056	0.0185285	0	0.68733	0.172636	0	0.121506	0.0185285	0.68733	0.172636	0.121506
197050	-1011.518	-1007.357	-4.161187	0.770113	0.554401	0.554401	0.01290563	0.6615733	0.1770112	0.1485099	0.0129056	0	0.661573	0.177011	0	0.14851	0.0129056	0.661573	0.177011	0.14851
197100	-1131.24	-1125.034	-6.206067	0.9371309	0.929103	0.929103	0.01767947	0.7064748	0.1771982	0.09864752	0.0176795	0	0.706475	0.177198	0	0.0986475	0.0176795	0.706475	0.177198	0.0986475
197150	-1077.153	-1069.884	-7.268158	1.112904	0.233464	0.233464	0.01339473	0.6644067	0.2298327	0.09236579	0.0133947	0	0.664407	0.229833	0	0.0923658	0.0133947	0.664407	0.229833	0.0923658
197200	-985.5612	-979.0483	-6.512968	0.955564	1.05167	1.05167	0.01247684	0.7488161	0.1475771	0.09112998	0.0124768	0	0.748816	0.147577	0	0.09113	0.0124768	0.748816	0.147577	0.09113
197250	-956.0279	-949.713	-6.314855	1.032798	0.0812144	0.0812144	0.009657447	0.5364615	0.3109205	0.1429606	0.00965745	0	0.536461	0.31092	0	0.142961	0.00965745	0.536461	0.31092	0.142961
197300	-990.1098	-981.9546	-8.155146	1.113865	1.11084	1.11084	0.0109518	0.7623644	0.1364206	0.09026314	0.0109518	0	0.762364	0.136421	0	0.0902631	0.0109518	0.762364	0.136421	0.0902631
197350	-944.8975	-939.726	-5.171503	0.875047	0.515378	0.515378	0.01125836	0.7140062	0.1715967	0.1031388	0.0112584	0	0.714006	0.171597	0	0.103139	0.0112584	0.714006	0.171597	0.103139
197400	-1093.804	-1088.656	-5.147365	0.8591887	0.649823	0.649823	0.01573032	0.5769032	0.2858902	0.1214763	0.0157303	0	0.576903	0.28589	0	0.121476	0.0157303	0.576903	0.28589	0.121476
197450	-1012.736	-1007.556	-5.179526	0.8959498	0.314373	0.314373	0.01496399	0.657023	0.2041923	0.1238207	0.014964	0	0.657023	0.204192	0	0.123821	0.014964	0.657023	0.204192	0.123821
197500	-925.8961	-920.5958	-5.30027	0.9072732	0.321883	0.321883	0.008680794	0.6099447	0.2421348	0.1392397	0.00868079	0	0.609945	0.242135	0	0.13924	0.00868079	0.609945	0.242135	0.13924
197550	-1007.96	-1002.194	-5.766797	0.9378567	0.482575	0.482575	0.0120044	0.6254767	0.2385971	0.1239218	0.0120044	0	0.625477	0.238597	0	0.123922	0.0120044	0.625477	0.238597	0.123922
197600	-900.4108	-893.1715	-7.239326	1.075881	0.574858	0.574858	0.009056883	0.6458966	0.231215	0.1138315	0.00905688	0	0.645897	0.231215	0	0.113832	0.00905688	0.645897	0.231215	0.113832
197650	-914.7824	-911.0102	-3.772175	0.6983891	0.882629	0.882629	0.01555778	0.583465	0.2534649	0.1475123	0.0155578	0	0.583465	0.253465	0	0.147512	0.0155578	0.583465	0.253465	0.147512
197700	-1073.368	-1069.109	-4.25882	0.8132246	0.220918	0.220918	0.01120102	0.5785986	0.2705409	0.1396594	0.011201	0	0.578599	0.270541	0	0.139659	0.011201	0.578599	0.270541	0.139659
197750	-951.9916	-946.8163	-5.17529	0.900049	0.269144	0.269144	0.0120633	0.6695466	0.1870063	0.1313838	0.0120633	0	0.669547	0.187006	0	0.131384	0.0120633	0.669547	0.187006	0.131384
197800	-1020.611	-1015.178	-5.433172	0.8659452	0.868064	0.868064	0.01442204	0.5550511	0.2721247	0.1584022	0.014422	0	0.555051	0.272125	0	0.158402	0.014422	0.555051	0.272125	0.158402
197850	-1115.768	-1113.679	-2.088673	0.5948877	0.234141	0.234141	0.02118906	0.6232904	0.1480675	0.2074531	0.0211891	0	0.62329	0.148067	0	0.207453	0.0211891	0.62329	0.148067	0.207453
197900	-910.2018	-905.9539	-4.247974	0.7474186	0.868133	0.868133	0.01238346	0.5654107	0.3077951	0.1144108	0.0123835	0	0.565411	0.307795	0	0.114411	0.0123835	0.565411	0.307795	0.114411
197950	-971.0917	-967.2291	-3.862605	0.7664766	0.292183	0.292183	0.01263153	0.5877897	0.2806439	0.1189349	0.0126315	0	0.58779	0.280644	0	0.118935	0.0126315	0.58779	0.280644	0.118935
198000	-1035.21	-1030.95	-4.260738	0.820375	0.151333	0.151333	0.0107803	0.5034496	0.3209385	0.1648316	0.0107803	0	0.50345	0.320938	0	0.164832	0.0107803	0.50345	0.320938	0.164832
198050	-941.9159	-937.7978	-4.118044	0.6960689	1.2517	1.2517	0.01108074	0.4852419	0.2951288	0.2085486	0.0110807	0	0.485242	0.295129	0	0.208549	0.0110807	0.485242	0.295129	0.208549
198100	-1186.064	-1180.806	-5.258761	0.8775605	0.5775	0.5775	0.01145735	0.4211238	0.3631801	0.2042387	0.0114574	0	0.421124	0.36318	0	0.204239	0.0114574	0.421124	0.36318	0.204239
198150	-1088.232	-1083.164	-5.067463	0.9060428	0.10138	0.10138	0.01037272	0.4600698	0.3214555	0.208102	0.0103727	0	0.46007	0.321455	0	0.208102	0.0103727	0.46007	0.321455	0.208102
198200	-1074.825	-1068.857	-5.967196	0.9946819	0.114722	0.114722	0.009035995	0.4541056	0.3814169	0.1554415	0.00903599	0	0.454106	0.381417	0	0.155442	0.00903599	0.454106	0.381417	0.155442
198250	-1014.91	-1009.785	-5.125078	0.8901424	0.317999	0.317999	0.007537714	0.4907987	0.3273486	0.174315	0.00753771	0	0.490799	0.327349	0	0.174315	0.00753771	0.490799	0.327349	0.174315
198300	-1107.703	-1102.562	-5.141888	0.8803526	0.432707	0.432707	0.0111892	0.4738229	0.3273342	0.1876538	0.0111892	0	0.473823	0.327334	0	0.187654	0.0111892	0.473823	0.327334	0.187654
198350	-1030.507	-1024.155	-6.352141	0.9992337	0.454148	0.454148	0.006970568	0.5439493	0.2707978	0.1782823	0.00697057	0	0.543949	0.270798	0	0.178282	0.00697057	0.543949	0.270798	0.178282
198400	-1058.133	-1051.458	-6.674302	1.064721	0.121437	0.121437	0.007050422	0.5414279	0.2858884	0.1656333	0.00705042	0	0.541428	0.285888	0	0.165633	0.00705042	0.541428	0.285888	0.165633
198450	-923.0644	-918.4813	-4.583052	0.7782791	0.894605	0.894605	0.01079218	0.6260481	0.1902106	0.1729491	0.0107922	0	0.626048	0.190211	0	0.172949	0.0107922	0.626048	0.190211	0.172949
198500	-1147.492	-1142.28	-5.212062	0.9036974	0.269433	0.269433	0.01586782	0.5727306	0.2795054	0.1318962	0.0158678	0	0.572731	0.279505	0	0.131896	0.0158678	0.572731	0.279505	0.131896
198550	-1003.752	-999.7411	-4.011357	0.7790709	0.314993	0.314993	0.01255868	0.576408	0.2441466	0.1668867	0.0125587	0	0.576408	0.244147	0	0.166887	0.0125587	0.576408	0.244147	0.166887
198600	-879.1175	-875.0252	-4.092324	0.7711353	0.475316	0.475316	0.009793469	0.5753532	0.2817831	0.1330702	0.00979347	0	0.575353	0.281783	0	0.13307	0.00979347	0.575353	0.281783	0.13307
198650	-1075.016	-1069.885	-5.130458	0.9147739	0.0770631	0.0770631	0.0141336	0.6224017	0.2308792	0.1325855	0.0141336	0	0.622402	0.230879	0	0.132585	0.0141336	0.622402	0.230879	0.132585
198700	-1081.137	-1077.289	-3.847287	0.7860158	0.0814728	0.0814728	0.01383558	0.5641364	0.273076	0.148952	0.0138356	0	0.564136	0.273076	0	0.148952	0.0138356	0.564136	0.273076	0.148952
198750	-1078.823	-1073.423	-5.399612	0.9378168	0.115789	0.115789	0.0134948	0.6022419	0.2462795	0.1379838	0.0134948	0	0.602242	0.246279	0	0.137984	0.0134948	0.602242	0.246279	0.137984
198800	-1047.981	-1040.223	-7.758063	1.180353	0.0488815	0.0488815	0.009663077	0.572661	0.3057389	0.111937	0.00966308	0	0.572661	0.305739	0	0.111937	0.00966308	0.572661	0.305739	0.111937
198850	-1175.305	-1171.326	-3.979435	0.8010466	0.063313	0.063313	0.01359278	0.5210351	0.2925027	0.1728694	0.0135928	0	0.521035	0.292503	0	0.172869	0.0135928	0.521035	0.292503	0.172869
198900	-1039.452	-1036.365	-3.086369	0.7060278	0.120436	0.120436	0.01665226	0.6576907	0.1910306	0.1346264	0.0166523	0	0.657691	0.191031	0	0.134626	0.0166523	0.657691	0.191031	0.134626
198950	-1065.451	-1060.226	-5.225835	0.9266188	0.0539913	0.0539913	0.01458838	0.6635034	0.2083875	0.1135207	0.0145884	0	0.663503	0.208387	0	0.113521	0.0145884	0.663503	0.208387	0.113521
199000	-975.607	-972.7438	-2.863271	0.6804966	0.15265	0.15265	0.01515613	0.6224452	0.21848	0.1439187	0.0151561	0	0.622445	0.21848	0	0.143919	0.0151561	0.622445	0.21848	0.143919
199050	-968.9474	-962.2105	-6.736879	1.063998	0.191247	0.191247	0.009789958	0.5336829	0.3290528	0.1274743	0.00978996	0	0.533683	0.329053	0	0.127474	0.00978996	0.533683	0.329053	0.127474
199100	-977.6908	-970.335	-7.355818	1.143481	0.0153499	0.0153499	0.007769797	0.5244359	0.3494465	0.1183478	0.0077698	0	0.524436	0.349447	0	0.118348	0.0077698	0.524436	0.349447	0.118348
199150	-1015.861	-1009.881	-5.979787	0.9838424	0.235707	0.235707	0.008527673	0.5292627	0.3430082	0.1192014	0.00852767	0	0.529263	0.343008	0	0.119201	0.00852767	0.529263	0.343008	0.119201
199200	-918.2405	-913.4337	-4.806735	0.8337865	0.563214	0.563214	0.009689141	0.5721657	0.2833279	0.1348172	0.00968914	0	0.572166	0.283328	0	0.134817	0.00968914	0.572166	0.283328	0.134817
199250	-1032.166	-1027.067	-5.098862	0.7873866	1.31934	1.31934	0.01654978	0.5925342	0.2564076	0.1345085	0.0165498	0	0.592534	0.256408	0	0.134508	0.0165498	0.592534	0.256408	0.134508
199300	-889.3219	-883.9053	-5.416587	0.8869647	0.641284	0.641284	0.01022682	0.5748845	0.2833615	0.1315272	0.0102268	0	0.574884	0.283362	0	0.131527	0.0102268	0.574884	0.283362	0.131527
199350	-1124.602	-1119.06	-5.542316	0.9614448	0.022213	0.022213	0.01322447	0.5817858	0.2867127	0.118277	0.0132245	0	0.581786	0.286713	0	0.118277	0.0132245	0.581786	0.286713	0.118277
199400	-1169.866	-1164.546	-5.320384	0.9162111	0.252618	0.252618	0.01608308	0.5992087	0.2397946	0.1449137	0.0160831	0	0.599209	0.239795	0	0.144914	0.0160831	0.599209	0.239795	0.144914
199450	-1100.819	-1097.09	-3.729069	0.7721049	0.102365	0.102365	0.01511556	0.5893942	0.229049	0.1664412	0.0151156	0	0.589394	0.229049	0	0.166441	0.0151156	0.589394	0.229049	0.166441
199500	-958.0718	-953.9317	-4.140124	0.7281147	0.953322	0.953322	0.01329757	0.5806889	0.2532228	0.1527907	0.0132976	0	0.580689	0.253223	0	0.152791	0.0132976	0.580689	0.253223	0.152791
199550	-1148.88	-1143.67	-5.210537	0.7154321	2.15056	2.15056	0.02174124	0.6395735	0.157836	0.1808492	0.0217412	0	0.639574	0.157836	0	0.180849	0.0217412	0.639574	0.157836	0.180849
199600	-1037.486	-1032.12	-5.365471	0.8755219	0.704596	0.704596	0.01487902	0.6942551	0.1673195	0.1235464	0.014879	0	0.694255	0.167319	0	0.123546	0.014879	0.694255	0.167319	0.123546
