Iteration	Posterior	Likelihood	Prior	mu	beta[1]	beta[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
5550	-1291.457	-1279.923	-11.53347	1.438072	1.2471	1.2471	0.01393645	0.7737405	0.1274599	0.08486314	0.0139364	0	0.773741	0.12746	0	0.0848631	0.0139364	0.773741	0.12746	0.0848631
5600	-1112.828	-1103.278	-9.549943	1.234755	1.29674	1.29674	0.01456202	0.8182433	0.08865418	0.07854051	0.014562	0	0.818243	0.0886542	0	0.0785405	0.014562	0.818243	0.0886542	0.0785405
5650	-975.7903	-969.9159	-5.874313	0.8332903	1.63576	1.63576	0.01635062	0.7790869	0.1091433	0.0954191	0.0163506	0	0.779087	0.109143	0	0.0954191	0.0163506	0.779087	0.109143	0.0954191
5700	-1041.54	-1036.042	-5.497767	0.8530583	1.06153	1.06153	0.01946009	0.7593873	0.1008057	0.1203469	0.0194601	0	0.759387	0.100806	0	0.120347	0.0194601	0.759387	0.100806	0.120347
5750	-1200.711	-1195.21	-5.501078	0.8222869	1.37255	1.37255	0.01800194	0.7447534	0.09794938	0.1392952	0.0180019	0	0.744753	0.0979494	0	0.139295	0.0180019	0.744753	0.0979494	0.139295
5800	-1092.104	-1084.491	-7.612813	1.008236	1.6248	1.6248	0.01191624	0.8037614	0.07159419	0.1127281	0.0119162	0	0.803761	0.0715942	0	0.112728	0.0119162	0.803761	0.0715942	0.112728
5850	-901.0889	-895.2499	-5.83899	0.8486218	1.44712	1.44712	0.01307673	0.7758855	0.101036	0.1100018	0.0130767	0	0.775885	0.101036	0	0.110002	0.0130767	0.775885	0.101036	0.110002
5900	-977.9705	-973.9398	-4.030678	0.7087952	1.03707	1.03707	0.01405807	0.6275047	0.1827309	0.1757063	0.0140581	0	0.627505	0.182731	0	0.175706	0.0140581	0.627505	0.182731	0.175706
5950	-951.8547	-945.383	-6.471633	0.9259173	1.3068	1.3068	0.008602708	0.6909835	0.1168218	0.183592	0.00860271	0	0.690984	0.116822	0	0.183592	0.00860271	0.690984	0.116822	0.183592
6000	-1079.431	-1072.547	-6.883946	0.9805705	1.17259	1.17259	0.01191571	0.6717383	0.1676327	0.1487133	0.0119157	0	0.671738	0.167633	0	0.148713	0.0119157	0.671738	0.167633	0.148713
6050	-1071.613	-1065.032	-6.581774	0.9824342	0.851777	0.851777	0.01255296	0.6816377	0.185525	0.1202843	0.012553	0	0.681638	0.185525	0	0.120284	0.012553	0.681638	0.185525	0.120284
6100	-1033.867	-1030.102	-3.765244	0.6722108	1.13748	1.13748	0.01613639	0.6805952	0.138737	0.1645314	0.0161364	0	0.680595	0.138737	0	0.164531	0.0161364	0.680595	0.138737	0.164531
6150	-952.4656	-945.9741	-6.491499	0.907835	1.50749	1.50749	0.008048646	0.7331743	0.1019317	0.1568454	0.00804865	0	0.733174	0.101932	0	0.156845	0.00804865	0.733174	0.101932	0.156845
6200	-1117.133	-1109.501	-7.631423	1.069838	1.02739	1.02739	0.01344794	0.7705199	0.1035792	0.112453	0.0134479	0	0.77052	0.103579	0	0.112453	0.0134479	0.77052	0.103579	0.112453
6250	-874.9338	-867.5208	-7.413012	0.9960748	1.54661	1.54661	0.009280533	0.8337005	0.06411466	0.09290429	0.00928053	0	0.833701	0.0641147	0	0.0929043	0.00928053	0.833701	0.0641147	0.0929043
6300	-848.3802	-841.4673	-6.912931	0.9634302	1.37297	1.37297	0.01307491	0.793092	0.1072787	0.08655435	0.0130749	0	0.793092	0.107279	0	0.0865544	0.0130749	0.793092	0.107279	0.0865544
6350	-1012.948	-1008.143	-4.805062	0.7663977	1.23543	1.23543	0.01375037	0.7200266	0.1210958	0.1451273	0.0137504	0	0.720027	0.121096	0	0.145127	0.0137504	0.720027	0.121096	0.145127
6400	-1067.047	-1061.408	-5.639198	0.8495639	1.2379	1.2379	0.01277967	0.7414751	0.1326587	0.1130865	0.0127797	0	0.741475	0.132659	0	0.113087	0.0127797	0.741475	0.132659	0.113087
6450	-1089.138	-1083.322	-5.816191	0.9217057	0.693478	0.693478	0.01693377	0.6679661	0.1993274	0.1157727	0.0169338	0	0.667966	0.199327	0	0.115773	0.0169338	0.667966	0.199327	0.115773
6500	-1132.647	-1127.867	-4.780385	0.7835215	1.03951	1.03951	0.02134286	0.6929476	0.1576747	0.1280348	0.0213429	0	0.692948	0.157675	0	0.128035	0.0213429	0.692948	0.157675	0.128035
6550	-1019.582	-1015.768	-3.81464	0.6144206	1.76478	1.76478	0.01265283	0.7099526	0.1050973	0.1722973	0.0126528	0	0.709953	0.105097	0	0.172297	0.0126528	0.709953	0.105097	0.172297
6600	-902.3656	-898.9396	-3.426018	0.6314499	1.20586	1.20586	0.01141421	0.6878893	0.1202444	0.180452	0.0114142	0	0.687889	0.120244	0	0.180452	0.0114142	0.687889	0.120244	0.180452
6650	-1245.045	-1237.611	-7.43457	1.046812	1.06079	1.06079	0.01397861	0.7123338	0.146981	0.1267066	0.0139786	0	0.712334	0.146981	0	0.126707	0.0139786	0.712334	0.146981	0.126707
6700	-1030.445	-1023.605	-6.839263	0.9605125	1.32848	1.32848	0.01307913	0.7382509	0.1262587	0.1224113	0.0130791	0	0.738251	0.126259	0	0.122411	0.0130791	0.738251	0.126259	0.122411
6750	-935.6289	-929.095	-6.533846	0.9727731	0.90046	0.90046	0.009211838	0.6442122	0.2188917	0.1276842	0.00921184	0	0.644212	0.218892	0	0.127684	0.00921184	0.644212	0.218892	0.127684
6800	-950.4702	-943.3406	-7.129634	1.012213	1.10185	1.10185	0.0116135	0.7260782	0.1576624	0.1046459	0.0116135	0	0.726078	0.157662	0	0.104646	0.0116135	0.726078	0.157662	0.104646
6850	-1084.996	-1079.637	-5.358614	0.8131395	1.32156	1.32156	0.01296018	0.7295211	0.1127869	0.1447318	0.0129602	0	0.729521	0.112787	0	0.144732	0.0129602	0.729521	0.112787	0.144732
6900	-1101.925	-1096.814	-5.110359	0.7536393	1.66831	1.66831	0.01354747	0.6965495	0.11727	0.1726331	0.0135475	0	0.696549	0.11727	0	0.172633	0.0135475	0.696549	0.11727	0.172633
6950	-1123.532	-1119.292	-4.239391	0.6905814	1.42792	1.42792	0.01575081	0.6876863	0.1425588	0.1540041	0.0157508	0	0.687686	0.142559	0	0.154004	0.0157508	0.687686	0.142559	0.154004
7000	-1061.138	-1054.004	-7.133767	1.003057	1.19754	1.19754	0.009164036	0.6495634	0.1821866	0.1590859	0.00916404	0	0.649563	0.182187	0	0.159086	0.00916404	0.649563	0.182187	0.159086
7050	-1107.365	-1100.931	-6.434035	0.960168	0.9267	0.9267	0.01341999	0.6399921	0.204324	0.1422639	0.01342	0	0.639992	0.204324	0	0.142264	0.01342	0.639992	0.204324	0.142264
7100	-1136.153	-1130.582	-5.571248	0.873343	0.932162	0.932162	0.01485202	0.7115846	0.1156798	0.1578835	0.014852	0	0.711585	0.11568	0	0.157884	0.014852	0.711585	0.11568	0.157884
7150	-1128.127	-1121.044	-7.08247	0.9808827	1.36799	1.36799	0.01081394	0.7315119	0.08689458	0.1707796	0.0108139	0	0.731512	0.0868946	0	0.17078	0.0108139	0.731512	0.0868946	0.17078
7200	-1182.038	-1175.577	-6.460722	0.9596164	0.958903	0.958903	0.01313905	0.6729595	0.1587575	0.1551439	0.013139	0	0.67296	0.158758	0	0.155144	0.013139	0.67296	0.158758	0.155144
7250	-1194.954	-1188.404	-6.54996	0.923184	1.41246	1.41246	0.01924232	0.7551255	0.09290596	0.1327262	0.0192423	0	0.755126	0.092906	0	0.132726	0.0192423	0.755126	0.092906	0.132726
7300	-1358.398	-1347.956	-10.44243	1.340126	1.13552	1.13552	0.0191834	0.7686914	0.1230333	0.08909191	0.0191834	0	0.768691	0.123033	0	0.0890919	0.0191834	0.768691	0.123033	0.0890919
7350	-1135.72	-1127.124	-8.596627	1.125926	1.43172	1.43172	0.01729791	0.8263155	0.0715441	0.08484253	0.0172979	0	0.826315	0.0715441	0	0.0848425	0.0172979	0.826315	0.0715441	0.0848425
7400	-1101.355	-1094.116	-7.23912	0.9776098	1.55737	1.55737	0.01269628	0.7909172	0.08088116	0.1155054	0.0126963	0	0.790917	0.0808812	0	0.115505	0.0126963	0.790917	0.0808812	0.115505
7450	-1088.063	-1082.902	-5.160761	0.7924808	1.3303	1.3303	0.01964002	0.7276344	0.1195884	0.1331372	0.01964	0	0.727634	0.119588	0	0.133137	0.01964	0.727634	0.119588	0.133137
7500	-1012.154	-1007.096	-5.057557	0.733165	1.82025	1.82025	0.01513036	0.7568732	0.09267822	0.1353183	0.0151304	0	0.756873	0.0926782	0	0.135318	0.0151304	0.756873	0.0926782	0.135318
7550	-1047.48	-1040.837	-6.642928	0.9322478	1.41479	1.41479	0.01349874	0.6356618	0.1898495	0.1609899	0.0134987	0	0.635662	0.18985	0	0.16099	0.0134987	0.635662	0.18985	0.16099
7600	-1061.172	-1056.593	-4.578763	0.7178773	1.49433	1.49433	0.01283484	0.6424355	0.127795	0.2169347	0.0128348	0	0.642435	0.127795	0	0.216935	0.0128348	0.642435	0.127795	0.216935
7650	-1111.066	-1105.613	-5.45276	0.7841998	1.70511	1.70511	0.01486764	0.7535495	0.07663077	0.1549521	0.0148676	0	0.753549	0.0766308	0	0.154952	0.0148676	0.753549	0.0766308	0.154952
7700	-1120.456	-1114.541	-5.915062	0.8125612	1.88379	1.88379	0.01652906	0.7634533	0.09073669	0.1292809	0.0165291	0	0.763453	0.0907367	0	0.129281	0.0165291	0.763453	0.0907367	0.129281
7750	-1255.031	-1249.126	-5.904044	0.8665718	1.33267	1.33267	0.01855219	0.729163	0.09593388	0.1563509	0.0185522	0	0.729163	0.0959339	0	0.156351	0.0185522	0.729163	0.0959339	0.156351
7800	-1236.227	-1228.619	-7.608327	1.02384	1.46428	1.46428	0.01654108	0.7724824	0.09284985	0.1181267	0.0165411	0	0.772482	0.0928499	0	0.118127	0.0165411	0.772482	0.0928499	0.118127
7850	-1201.517	-1196.464	-5.052734	0.8247763	0.899315	0.899315	0.02229731	0.7257986	0.1057384	0.1461657	0.0222973	0	0.725799	0.105738	0	0.146166	0.0222973	0.725799	0.105738	0.146166
7900	-1238.635	-1231.175	-7.460085	1.01843	1.37012	1.37012	0.01787851	0.7969048	0.07401244	0.1112043	0.0178785	0	0.796905	0.0740124	0	0.111204	0.0178785	0.796905	0.0740124	0.111204
7950	-1323.509	-1317.603	-5.905452	0.8302654	1.69714	1.69714	0.02315813	0.7725451	0.06711694	0.1371798	0.0231581	0	0.772545	0.0671169	0	0.13718	0.0231581	0.772545	0.0671169	0.13718
8000	-1346.451	-1338.614	-7.836206	1.082235	1.1082	1.1082	0.01988354	0.7890263	0.08334424	0.1077459	0.0198835	0	0.789026	0.0833442	0	0.107746	0.0198835	0.789026	0.0833442	0.107746
8050	-980.6488	-974.8971	-5.751731	0.8659228	1.18685	1.18685	0.01312004	0.7450466	0.1410531	0.1007802	0.01312	0	0.745047	0.141053	0	0.10078	0.01312	0.745047	0.141053	0.10078
8100	-1026.288	-1022.099	-4.189489	0.6927315	1.35652	1.35652	0.01717187	0.68276	0.13101	0.1690582	0.0171719	0	0.68276	0.13101	0	0.169058	0.0171719	0.68276	0.13101	0.169058
8150	-1051.542	-1045.005	-6.536584	0.9590498	1.04043	1.04043	0.01326357	0.7579223	0.1273033	0.1015109	0.0132636	0	0.757922	0.127303	0	0.101511	0.0132636	0.757922	0.127303	0.101511
8200	-1448.959	-1441.643	-7.316192	0.9976377	1.43416	1.43416	0.02170768	0.7393906	0.1019979	0.1369038	0.0217077	0	0.739391	0.101998	0	0.136904	0.0217077	0.739391	0.101998	0.136904
8250	-990.6194	-986.5191	-4.100322	0.6856483	1.33818	1.33818	0.01528909	0.6386484	0.1650332	0.1810293	0.0152891	0	0.638648	0.165033	0	0.181029	0.0152891	0.638648	0.165033	0.181029
8300	-1051.876	-1046.88	-4.995776	0.8182587	0.907533	0.907533	0.01488677	0.6996853	0.1544325	0.1309954	0.0148868	0	0.699685	0.154432	0	0.130995	0.0148868	0.699685	0.154432	0.130995
8350	-1238.122	-1232.721	-5.400375	0.8288422	1.2063	1.2063	0.02010182	0.6603994	0.1697693	0.1497295	0.0201018	0	0.660399	0.169769	0	0.149729	0.0201018	0.660399	0.169769	0.149729
8400	-915.1486	-911.0423	-4.106259	0.6770729	1.42987	1.42987	0.01937822	0.7066787	0.1668651	0.1070779	0.0193782	0	0.706679	0.166865	0	0.107078	0.0193782	0.706679	0.166865	0.107078
8450	-1037.904	-1034.416	-3.488415	0.6621794	0.960966	0.960966	0.01778728	0.6675026	0.1611815	0.1535285	0.0177873	0	0.667503	0.161182	0	0.153529	0.0177873	0.667503	0.161182	0.153529
8500	-1034.651	-1030.061	-4.590393	0.7595832	1.08891	1.08891	0.01917237	0.6773883	0.1477599	0.1556795	0.0191724	0	0.677388	0.14776	0	0.155679	0.0191724	0.677388	0.14776	0.155679
8550	-990.1815	-985.7629	-4.418607	0.6958234	1.55472	1.55472	0.01206037	0.8085581	0.07706885	0.1023127	0.0120604	0	0.808558	0.0770688	0	0.102313	0.0120604	0.808558	0.0770688	0.102313
8600	-1128.371	-1120.596	-7.774337	1.034491	1.52377	1.52377	0.01763839	0.758779	0.105151	0.1184316	0.0176384	0	0.758779	0.105151	0	0.118432	0.0176384	0.758779	0.105151	0.118432
8650	-975.1614	-966.8175	-8.343869	1.104325	1.39496	1.39496	0.009023655	0.8219545	0.08133916	0.08768267	0.00902366	0	0.821955	0.0813392	0	0.0876827	0.00902366	0.821955	0.0813392	0.0876827
8700	-1040.976	-1034.204	-6.771815	0.9570586	1.29557	1.29557	0.0134107	0.7288457	0.121033	0.1367106	0.0134107	0	0.728846	0.121033	0	0.136711	0.0134107	0.728846	0.121033	0.136711
8750	-1040.727	-1030.914	-9.813182	1.288846	1.01906	1.01906	0.01015201	0.6873366	0.1869198	0.1155916	0.010152	0	0.687337	0.18692	0	0.115592	0.010152	0.687337	0.18692	0.115592
8800	-1005.825	-996.1713	-9.653246	1.291969	0.827896	0.827896	0.01031854	0.7202873	0.1691048	0.1002894	0.0103185	0	0.720287	0.169105	0	0.100289	0.0103185	0.720287	0.169105	0.100289
8850	-1134.217	-1125.446	-8.771211	1.17777	1.08786	1.08786	0.01135275	0.7108228	0.152533	0.1252914	0.0113527	0	0.710823	0.152533	0	0.125291	0.0113527	0.710823	0.152533	0.125291
8900	-1156.392	-1149.735	-6.656883	1.009452	0.656708	0.656708	0.01675264	0.6424376	0.2125475	0.1282622	0.0167526	0	0.642438	0.212547	0	0.128262	0.0167526	0.642438	0.212547	0.128262
8950	-931.4264	-926.4113	-5.015139	0.7516134	1.59335	1.59335	0.01650224	0.7616285	0.0764837	0.1453856	0.0165022	0	0.761629	0.0764837	0	0.145386	0.0165022	0.761629	0.0764837	0.145386
9000	-943.8724	-938.7104	-5.162028	0.760112	1.65525	1.65525	0.01220251	0.7310431	0.1068327	0.1499217	0.0122025	0	0.731043	0.106833	0	0.149922	0.0122025	0.731043	0.106833	0.149922
9050	-1042.198	-1035.96	-6.237503	0.8804311	1.52754	1.52754	0.01230526	0.7637307	0.1133842	0.1105799	0.0123053	0	0.763731	0.113384	0	0.11058	0.0123053	0.763731	0.113384	0.11058
9100	-1109.027	-1102.611	-6.415846	0.9047189	1.463	1.463	0.016366	0.7228557	0.1242198	0.1365584	0.016366	0	0.722856	0.12422	0	0.136558	0.016366	0.722856	0.12422	0.136558
9150	-990.8041	-985.8852	-4.918941	0.7731069	1.28222	1.28222	0.0157356	0.698699	0.1591661	0.1263994	0.0157356	0	0.698699	0.159166	0	0.126399	0.0157356	0.698699	0.159166	0.126399
9200	-1290.439	-1283.682	-6.756901	0.9365351	1.48589	1.48589	0.01802046	0.7732232	0.07423596	0.1345204	0.0180205	0	0.773223	0.074236	0	0.13452	0.0180205	0.773223	0.074236	0.13452
9250	-1220.741	-1216.55	-4.190303	0.6860738	1.42391	1.42391	0.02194981	0.723342	0.09118731	0.1635209	0.0219498	0	0.723342	0.0911873	0	0.163521	0.0219498	0.723342	0.0911873	0.163521
9300	-953.3984	-948.8995	-4.498921	0.7040488	1.55278	1.55278	0.01200604	0.7048738	0.1117703	0.1713498	0.012006	0	0.704874	0.11177	0	0.17135	0.012006	0.704874	0.11177	0.17135
9350	-996.0483	-990.7544	-5.293898	0.8656285	0.731957	0.731957	0.01554877	0.6499964	0.1904829	0.1439719	0.0155488	0	0.649996	0.190483	0	0.143972	0.0155488	0.649996	0.190483	0.143972
9400	-1150.867	-1143.347	-7.519724	1.037566	1.23841	1.23841	0.01444376	0.7209831	0.1379269	0.1266463	0.0144438	0	0.720983	0.137927	0	0.126646	0.0144438	0.720983	0.137927	0.126646
9450	-1011.379	-1006.709	-4.670044	0.7277837	1.48655	1.48655	0.01481777	0.811832	0.07609241	0.09725781	0.0148178	0	0.811832	0.0760924	0	0.0972578	0.0148178	0.811832	0.0760924	0.0972578
9500	-960.6741	-955.709	-4.965129	0.7461868	1.59761	1.59761	0.01187597	0.7441018	0.07543144	0.1685908	0.011876	0	0.744102	0.0754314	0	0.168591	0.011876	0.744102	0.0754314	0.168591
9550	-943.7427	-939.9987	-3.743922	0.6228504	1.60976	1.60976	0.01680071	0.6775787	0.1323792	0.1732414	0.0168007	0	0.677579	0.132379	0	0.173241	0.0168007	0.677579	0.132379	0.173241
9600	-1050.337	-1046.089	-4.24784	0.6508449	1.83374	1.83374	0.01326659	0.7660485	0.06977888	0.150906	0.0132666	0	0.766048	0.0697789	0	0.150906	0.0132666	0.766048	0.0697789	0.150906
9650	-864.4511	-861.8781	-2.57304	0.4858043	1.80934	1.80934	0.01347854	0.6828552	0.101174	0.2024922	0.0134785	0	0.682855	0.101174	0	0.202492	0.0134785	0.682855	0.101174	0.202492
9700	-928.5207	-925.1539	-3.36678	0.625462	1.2065	1.2065	0.01017898	0.6761485	0.1383018	0.1753707	0.010179	0	0.676149	0.138302	0	0.175371	0.010179	0.676149	0.138302	0.175371
9750	-1001.531	-997.3387	-4.192392	0.6899542	1.38719	1.38719	0.01314073	0.7293909	0.1103469	0.1471215	0.0131407	0	0.729391	0.110347	0	0.147122	0.0131407	0.729391	0.110347	0.147122
9800	-1196.725	-1189.778	-6.946409	0.9837341	1.20341	1.20341	0.01876394	0.7427566	0.113984	0.1244954	0.0187639	0	0.742757	0.113984	0	0.124495	0.0187639	0.742757	0.113984	0.124495
9850	-939.8086	-935.7084	-4.100169	0.7225487	0.969027	0.969027	0.01612458	0.6966041	0.1308288	0.1564425	0.0161246	0	0.696604	0.130829	0	0.156442	0.0161246	0.696604	0.130829	0.156442
9900	-989.4793	-981.836	-7.643296	1.066569	1.07195	1.07195	0.009403801	0.6970467	0.1780403	0.1155092	0.0094038	0	0.697047	0.17804	0	0.115509	0.0094038	0.697047	0.17804	0.115509
9950	-1215.156	-1208.813	-6.342858	0.9141739	1.29546	1.29546	0.01459607	0.7146987	0.1295803	0.1411249	0.0145961	0	0.714699	0.12958	0	0.141125	0.0145961	0.714699	0.12958	0.141125
10000	-1146.419	-1141.364	-5.054883	0.7884916	1.26431	1.26431	0.02071218	0.7502492	0.1001735	0.1288651	0.0207122	0	0.750249	0.100173	0	0.128865	0.0207122	0.750249	0.100173	0.128865
10050	-1051.45	-1047.588	-3.862442	0.6585544	1.37124	1.37124	0.01608061	0.7339341	0.09834385	0.1516415	0.0160806	0	0.733934	0.0983438	0	0.151641	0.0160806	0.733934	0.0983438	0.151641
10100	-913.4976	-910.3108	-3.186795	0.5799945	1.48119	1.48119	0.01692285	0.6842522	0.149833	0.1489919	0.0169229	0	0.684252	0.149833	0	0.148992	0.0169229	0.684252	0.149833	0.148992
10150	-1017.937	-1013.847	-4.090259	0.7097974	1.08663	1.08663	0.01459362	0.6091157	0.2121385	0.1641522	0.0145936	0	0.609116	0.212139	0	0.164152	0.0145936	0.609116	0.212139	0.164152
10200	-980.8597	-974.634	-6.225664	0.9048205	1.2718	1.2718	0.01438345	0.7295917	0.1265547	0.1294701	0.0143834	0	0.729592	0.126555	0	0.12947	0.0143834	0.729592	0.126555	0.12947
10250	-1159.656	-1152.433	-7.222692	0.9963831	1.35321	1.35321	0.01531491	0.7786041	0.1099556	0.09612544	0.0153149	0	0.778604	0.109956	0	0.0961254	0.0153149	0.778604	0.109956	0.0961254
10300	-963.3725	-956.9463	-6.426178	0.8921772	1.59875	1.59875	0.01165152	0.7207318	0.116329	0.1512876	0.0116515	0	0.720732	0.116329	0	0.151288	0.0116515	0.720732	0.116329	0.151288
10350	-1080.318	-1076.56	-3.757636	0.6384026	1.46796	1.46796	0.01876432	0.6520694	0.132248	0.1969183	0.0187643	0	0.652069	0.132248	0	0.196918	0.0187643	0.652069	0.132248	0.196918
10400	-875.7355	-872.5406	-3.194923	0.6160537	1.12873	1.12873	0.01875463	0.6154648	0.2004911	0.1652895	0.0187546	0	0.615465	0.200491	0	0.16529	0.0187546	0.615465	0.200491	0.16529
10450	-1018.628	-1012.734	-5.893532	0.8587583	1.40029	1.40029	0.01284721	0.7439076	0.118183	0.1250622	0.0128472	0	0.743908	0.118183	0	0.125062	0.0128472	0.743908	0.118183	0.125062
10500	-1288.89	-1283.399	-5.491481	0.7905091	1.68073	1.68073	0.0207922	0.7026176	0.1000075	0.1765827	0.0207922	0	0.702618	0.100008	0	0.176583	0.0207922	0.702618	0.100008	0.176583
10550	-1129.998	-1125.309	-4.689768	0.7983877	0.800235	0.800235	0.0215298	0.6795281	0.1577173	0.1412249	0.0215298	0	0.679528	0.157717	0	0.141225	0.0215298	0.679528	0.157717	0.141225
10600	-1193.667	-1185.342	-8.324858	1.116951	1.24969	1.24969	0.01879348	0.7304441	0.1474782	0.1032842	0.0187935	0	0.730444	0.147478	0	0.103284	0.0187935	0.730444	0.147478	0.103284
10650	-1268.144	-1259.9	-8.243854	1.108475	1.25344	1.25344	0.0167626	0.7223553	0.1201492	0.1407329	0.0167626	0	0.722355	0.120149	0	0.140733	0.0167626	0.722355	0.120149	0.140733
10700	-1000.108	-996.337	-3.771078	0.671643	1.14899	1.14899	0.01443634	0.7430001	0.1102252	0.1323383	0.0144363	0	0.743	0.110225	0	0.132338	0.0144363	0.743	0.110225	0.132338
10750	-913.646	-911.4182	-2.227769	0.5567363	0.75475	0.75475	0.01480342	0.6219141	0.1613071	0.2019754	0.0148034	0	0.621914	0.161307	0	0.201975	0.0148034	0.621914	0.161307	0.201975
10800	-810.3623	-808.2888	-2.073539	0.4765714	1.40217	1.40217	0.01594318	0.7104462	0.1224396	0.151171	0.0159432	0	0.710446	0.12244	0	0.151171	0.0159432	0.710446	0.12244	0.151171
10850	-1060.854	-1057.323	-3.530876	0.6549959	1.07526	1.07526	0.01854253	0.7199184	0.1112128	0.1503263	0.0185425	0	0.719918	0.111213	0	0.150326	0.0185425	0.719918	0.111213	0.150326
10900	-950.9086	-949.0746	-1.834006	0.455616	1.37219	1.37219	0.01973874	0.6979839	0.0974027	0.1848747	0.0197387	0	0.697984	0.0974027	0	0.184875	0.0197387	0.697984	0.0974027	0.184875
10950	-959.6258	-956.3165	-3.309323	0.6208324	1.19534	1.19534	0.01552194	0.6645847	0.1413177	0.1785756	0.0155219	0	0.664585	0.141318	0	0.178576	0.0155219	0.664585	0.141318	0.178576
11000	-1081.508	-1076.594	-4.913628	0.7573139	1.43483	1.43483	0.01321018	0.6758115	0.1008515	0.2101268	0.0132102	0	0.675812	0.100851	0	0.210127	0.0132102	0.675812	0.100851	0.210127
11050	-1055.338	-1051.668	-3.670355	0.6915407	0.849292	0.849292	0.01729073	0.6722037	0.1789992	0.1315063	0.0172907	0	0.672204	0.178999	0	0.131506	0.0172907	0.672204	0.178999	0.131506
11100	-1363.143	-1357.673	-5.470801	0.8694613	0.870533	0.870533	0.02491705	0.7698459	0.09188269	0.1133544	0.024917	0	0.769846	0.0918827	0	0.113354	0.024917	0.769846	0.0918827	0.113354
11150	-1071.563	-1066.868	-4.694665	0.7251386	1.53762	1.53762	0.01967128	0.7893612	0.06639847	0.1245691	0.0196713	0	0.789361	0.0663985	0	0.124569	0.0196713	0.789361	0.0663985	0.124569
11200	-1039.872	-1035.931	-3.941127	0.6611765	1.42371	1.42371	0.01650555	0.7822212	0.0828663	0.118407	0.0165055	0	0.782221	0.0828663	0	0.118407	0.0165055	0.782221	0.0828663	0.118407
11250	-931.7645	-926.0668	-5.697697	0.8096159	1.69588	1.69588	0.01253337	0.8291301	0.07030523	0.08803126	0.0125334	0	0.82913	0.0703052	0	0.0880313	0.0125334	0.82913	0.0703052	0.0880313
11300	-1042.216	-1038.018	-4.198634	0.663376	1.65922	1.65922	0.01706875	0.716378	0.1103474	0.1562058	0.0170688	0	0.716378	0.110347	0	0.156206	0.0170688	0.716378	0.110347	0.156206
11350	-868.1617	-865.4114	-2.75027	0.5010903	1.83371	1.83371	0.01264973	0.7476015	0.09412475	0.1456241	0.0126497	0	0.747601	0.0941248	0	0.145624	0.0126497	0.747601	0.0941248	0.145624
11400	-951.7764	-946.8482	-4.928269	0.7456241	1.56637	1.56637	0.01563695	0.7217066	0.09241718	0.1702393	0.0156369	0	0.721707	0.0924172	0	0.170239	0.0156369	0.721707	0.0924172	0.170239
11450	-936.3553	-933.5035	-2.851822	0.5421327	1.52484	1.52484	0.01589477	0.7202541	0.1127252	0.1511259	0.0158948	0	0.720254	0.112725	0	0.151126	0.0158948	0.720254	0.112725	0.151126
11500	-971.3381	-965.1477	-6.190396	0.9044434	1.24031	1.24031	0.01132723	0.7096769	0.1525958	0.1264	0.0113272	0	0.709677	0.152596	0	0.1264	0.0113272	0.709677	0.152596	0.1264
11550	-1128.783	-1124.163	-4.619666	0.7111361	1.60265	1.60265	0.01843124	0.7306545	0.1032916	0.1476226	0.0184312	0	0.730655	0.103292	0	0.147623	0.0184312	0.730655	0.103292	0.147623
11600	-1327.324	-1319.871	-7.452755	0.986126	1.68584	1.68584	0.02124285	0.8139891	0.06080843	0.1039597	0.0212429	0	0.813989	0.0608084	0	0.10396	0.0212429	0.813989	0.0608084	0.10396
11650	-1326.89	-1316.478	-10.41262	1.293644	1.57052	1.57052	0.0165864	0.861651	0.04587045	0.07589217	0.0165864	0	0.861651	0.0458705	0	0.0758922	0.0165864	0.861651	0.0458705	0.0758922
11700	-1271.504	-1264.128	-7.375413	1.020064	1.26911	1.26911	0.01942681	0.7648222	0.09452863	0.1212224	0.0194268	0	0.764822	0.0945286	0	0.121222	0.0194268	0.764822	0.0945286	0.121222
11750	-1239.68	-1232.863	-6.816352	0.915779	1.75291	1.75291	0.01533315	0.7743868	0.07154329	0.1387367	0.0153332	0	0.774387	0.0715433	0	0.138737	0.0153332	0.774387	0.0715433	0.138737
11800	-1124.621	-1117.115	-7.506823	1.044245	1.15872	1.15872	0.01569561	0.7901603	0.1055206	0.08862354	0.0156956	0	0.79016	0.105521	0	0.0886235	0.0156956	0.79016	0.105521	0.0886235
11850	-1136.942	-1130.783	-6.158379	0.88193	1.43342	1.43342	0.01708521	0.7438814	0.1024602	0.1365732	0.0170852	0	0.743881	0.10246	0	0.136573	0.0170852	0.743881	0.10246	0.136573
11900	-1055.922	-1050.621	-5.301556	0.7868931	1.52697	1.52697	0.01653011	0.7858805	0.08657605	0.1110133	0.0165301	0	0.785881	0.0865761	0	0.111013	0.0165301	0.785881	0.0865761	0.111013
11950	-1108.241	-1102.296	-5.945447	0.8656062	1.38373	1.38373	0.02004095	0.7590986	0.1180511	0.1028093	0.020041	0	0.759099	0.118051	0	0.102809	0.020041	0.759099	0.118051	0.102809
