Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rate_multiplier[7]	branch_rate_multiplier[8]	branch_rate_multiplier[9]	branch_rate_multiplier[10]	branch_rate_multiplier[11]	branch_rate_multiplier[12]	branch_rate_multiplier[13]	branch_rate_multiplier[14]	branch_rate_multiplier[15]	branch_rate_multiplier[16]	branch_rate_multiplier[17]	branch_rate_multiplier[18]	branch_rate_multiplier[19]	branch_rate_multiplier[20]	branch_rate_multiplier[21]	branch_rate_multiplier[22]	branch_rate_multiplier[23]	branch_rate_multiplier[24]	branch_rate_multiplier[25]	branch_rate_multiplier[26]	branch_rate_multiplier[27]	branch_rate_multiplier[28]	branch_rate_multiplier[29]	branch_rate_multiplier[30]	branch_rate_multiplier[31]	branch_rate_multiplier[32]	branch_rate_multiplier[33]	branch_rate_multiplier[34]	branch_rate_multiplier[35]	branch_rate_multiplier[36]	branch_rate_multiplier[37]	branch_rate_multiplier[38]	branch_rate_multiplier[39]	branch_rate_multiplier[40]	branch_rate_multiplier[41]	branch_rate_multiplier[42]	branch_rate_multiplier[43]	branch_rate_multiplier[44]	branch_rate_multiplier[45]	branch_rate_multiplier[46]	branch_rate_multiplier[47]	branch_rate_multiplier[48]	branch_rate_multiplier[49]	branch_rate_multiplier[50]	branch_rate_multiplier[51]	branch_rate_multiplier[52]	branch_rate_multiplier[53]	branch_rate_multiplier[54]	branch_rate_multiplier[55]	branch_rate_multiplier[56]	branch_rate_multiplier[57]	branch_rate_multiplier[58]	branch_rate_multiplier[59]	branch_rate_multiplier[60]	branch_rate_multiplier[61]	branch_rate_multiplier[62]	branch_rate_multiplier[63]	branch_rate_multiplier[64]	branch_rate_multiplier[65]	branch_rate_multiplier[66]	branch_rate_multiplier[67]	branch_rate_multiplier[68]	branch_rate_multiplier[69]	branch_rate_multiplier[70]	branch_rate_multiplier[71]	branch_rate_multiplier[72]	branch_rate_multiplier[73]	branch_rate_multiplier[74]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	ingroup_older_island[5]	kappa	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
17700	-2232.47	-2014.78	-217.687	0.3947412	0.177472	0.231693	0.24776	0.343075	0.8856038	3.71816	1.52056	6.27459	0.281185	1.3578	1.01035	0.278515	0.657981	0.21932	0.0651514	0.376739	1.05887	0.453761	0.345752	0.0939079	0.145878	0.270169	0.0560562	0.877318	0.11288	0.0586347	0.725052	0.31807	0.206445	0.500554	2.84619	0.933044	0.85919	0.242668	1.89475	1.26421	0.367636	0.308218	0.255026	1.58348	0.533161	0.438319	0.360887	0.446041	0.708612	0.957485	1.15874	0.179337	0.293944	0.454991	1.12632	1.20439	0.151267	2.3282	4.04395	1.06063	0.285606	1.19346	0.402463	0.967831	0.165928	0.18613	0.69887	1.50549	0.237194	4.00469	0.129608	0.399925	0.456964	1.61587	0.318176	0.283089	0.482009	0.155092	1.59022	1.87289	0.851506	0.828157	4.79868	0.0179721	0.00734977	0.0303288	0.00135913	0.00656303	0.00488363	0.00134623	0.00318041	0.00106011	0.000314915	0.001821	0.00511812	0.00219329	0.00167122	0.000453912	0.000705115	0.00130588	0.000270953	0.00424059	0.000545616	0.000283416	0.0035046	0.00153742	0.000997871	0.00241947	0.0137573	0.00450995	0.00415297	0.00117296	0.00915843	0.00611068	0.001777	0.0014898	0.00123269	0.00765387	0.00257708	0.00211866	0.00174438	0.00215598	0.00342514	0.00462809	0.00560089	0.000866843	0.00142081	0.00219924	0.00544417	0.00582151	0.00073116	0.0112535	0.0195468	0.00512667	0.0013805	0.00576868	0.00194534	0.0046781	0.000802027	0.000899674	0.00337805	0.00727692	0.0011465	0.019357	0.000626473	0.00193307	0.00220877	0.00781043	0.00153793	0.00136833	0.00232984	0.000749653	0.00768647	0.0090528	0.00411583	0.00400297	0.0231949	0.1075951	5.05916	3.47116	1.75064	0.548933	0	0.4071052	5.142533	1	1	1	1	1	4.611774	0.03806747	0.004833589	5.142533	0.0159631	0.177817	0.725527	3.08069
17800	-2249.19	-2007.66	-241.528	0.3803711	0.181846	0.285718	0.252493	0.279943	0.7175061	4.47692	3.65366	3.89975	0.172617	0.164576	0.320472	0.0964046	0.0597809	1.72879	0.284107	1.29093	0.986771	0.5207	0.207968	0.30552	0.853552	0.581663	0.600377	0.536191	0.470502	0.637428	0.637579	1.16973	0.06906	0.20861	1.29381	0.861299	0.560756	0.502886	0.466686	0.937882	0.523881	0.75213	0.09907	0.478951	1.96434	0.276019	0.288583	0.578966	0.678931	0.57084	0.176608	1.1947	0.283673	0.200324	5.0357	2.9528	0.582365	1.86213	3.70847	1.28202	0.309874	1.92039	2.7152	0.255926	0.924266	0.122048	0.351802	1.7437	0.841706	3.39868	0.828915	0.228675	0.519018	0.85291	0.0849596	0.594375	0.83047	1.44394	3.12993	1.52402	0.151628	2.86985	0.654797	0.0121648	0.00992784	0.0105965	0.000469041	0.00044719	0.000870797	0.000261954	0.000162438	0.00469752	0.000771983	0.00350776	0.00268128	0.00141486	0.000565096	0.000830167	0.0023193	0.00158051	0.00163136	0.00145695	0.00127846	0.00173204	0.00173245	0.00317842	0.000187652	0.000566842	0.00351557	0.00234035	0.0015237	0.00136646	0.00126809	0.00254844	0.0014235	0.00204371	0.000269196	0.00130142	0.00533756	0.000750008	0.000784145	0.00157318	0.00184481	0.0015511	0.000479885	0.00324627	0.000770804	0.000544327	0.0136831	0.00802344	0.00158242	0.00505983	0.0100768	0.00348354	0.000841999	0.00521813	0.00737781	0.000695409	0.00251144	0.000331633	0.000955926	0.00473802	0.00228711	0.00923498	0.00225235	0.000621362	0.00141029	0.00231755	0.000230855	0.00161505	0.00225658	0.00392353	0.00850475	0.00414112	0.000412009	0.00779805	0.00177923	0.03017616	5.09752	2.91217	1.51986	0.555269	0	0.6153575	5.329946	1	1	1	1	1	5.788795	0.06513967	0.00271723	8.002749	0.0139875	0.166948	0.709135	3.10993
17900	-2227.86	-2010.01	-217.858	0.2633142	0.227849	0.241416	0.246811	0.283924	0.5849645	3.63574	2.55781	2.89277	0.219679	0.113092	0.240579	0.565079	3.39149	0.596846	0.442035	9.13446	1.08781	0.305334	0.901607	0.109892	0.169204	0.46174	0.499058	1.25957	0.206223	0.0651163	0.892975	1.31499	0.502678	0.464822	1.33176	0.636775	1.30232	0.485899	0.097118	1.67651	0.191598	0.827046	0.0823318	0.342092	0.429307	0.111866	0.127911	0.385776	0.568837	1.33771	0.171327	0.238991	1.02293	1.43166	0.358591	0.451199	0.703884	3.28256	2.86375	1.38975	0.409724	0.286613	0.575924	0.371027	0.40022	1.34281	0.645384	0.564458	0.612148	0.177826	1.29845	0.24627	0.227465	0.237846	0.503502	0.598785	0.300771	0.513889	1.05544	0.416165	0.357604	1.11695	1.00264	0.0156733	0.0110265	0.0124704	0.000947015	0.000487527	0.00103711	0.002436	0.0146204	0.00257294	0.00190557	0.0393777	0.00468942	0.00131626	0.00388673	0.000473733	0.00072942	0.00199052	0.00215139	0.00542989	0.000889004	0.00028071	0.00384952	0.0056688	0.00216699	0.0020038	0.00574109	0.00274507	0.00561416	0.00209466	0.000418666	0.00722728	0.00082596	0.00356531	0.000354924	0.00147472	0.0018507	0.000482242	0.000551409	0.00166304	0.0024522	0.00576671	0.000738574	0.00103026	0.00440973	0.00617175	0.00154585	0.00194507	0.00303437	0.0141508	0.0123453	0.00599106	0.00176628	0.00123556	0.00248275	0.00159946	0.00172531	0.00578874	0.00278218	0.00243332	0.00263891	0.000766588	0.00559749	0.00106164	0.000980579	0.00102533	0.00217055	0.0025813	0.00129659	0.00221532	0.00454991	0.00179404	0.00154159	0.00481508	0.00432228	0.04837543	5.05392	3.61634	1.45974	0.584578	0	1.712111	6.505068	1	1	1	1	1	3.081834	0.03976479	0.004310898	7.233856	0.0027912	0.0764597	0.528735	3.39201
18000	-2215.7	-1999.77	-215.93	0.4104404	0.2149	0.240136	0.232784	0.31218	0.556848	5.67525	1.23903	2.51628	1.21122	0.229726	0.0745672	0.19291	0.488232	0.316019	0.245889	0.885423	0.11534	0.314495	0.594683	0.175216	0.388501	0.573468	0.652497	1.15056	1.11991	1.6057	1.20417	1.31849	0.0825127	0.173861	2.73702	0.360482	0.361452	0.567806	0.435405	2.01718	0.234485	0.11439	0.150237	0.0541813	1.53319	0.949456	1.91355	0.658316	0.502564	0.932465	0.984062	0.190681	0.370158	1.21548	0.613996	1.65653	0.510119	1.4921	7.08723	2.69406	0.125294	0.316062	1.15971	0.498305	0.591203	0.195933	0.370364	1.65238	1.40039	1.10535	0.550492	0.601789	0.309214	0.259063	1.07087	0.318176	0.32405	0.246355	1.09362	0.619122	0.445217	1.29808	1.59077	0.0208129	0.0045439	0.00922797	0.00444193	0.000842475	0.000273461	0.000707462	0.0017905	0.00115894	0.000901752	0.00324712	0.000422987	0.00115335	0.00218089	0.000642573	0.00142475	0.00210309	0.00239291	0.00421945	0.00410707	0.0058886	0.00441608	0.00483532	0.0003026	0.000637603	0.0100375	0.001322	0.00132556	0.00208232	0.00159677	0.00739762	0.000859929	0.000419502	0.000550966	0.0001987	0.00562268	0.00348195	0.00701759	0.00241425	0.00184306	0.00341964	0.00360886	0.000699287	0.00135748	0.00445756	0.00225171	0.00607502	0.00187077	0.005472	0.0259911	0.00987994	0.00045949	0.0011591	0.00425303	0.00182744	0.00216812	0.000718546	0.00135824	0.00605978	0.00513568	0.00405367	0.00201883	0.00220695	0.00113398	0.000950066	0.00392722	0.00116685	0.00118839	0.000903462	0.00401063	0.00227051	0.00163275	0.00476048	0.00583386	0.0284525	5.09613	2.68155	1.65105	0.532097	0	1.021789	5.940648	1	1	1	1	1	3.334735	0.07917354	0.00366731	6.363088	0.018249	0.189511	0.742335	3.0499
18100	-2241.12	-1997.6	-243.518	0.488085	0.210148	0.260061	0.24283	0.286961	0.6798403	4.90349	0.961568	5.13938	0.10013	0.0640417	0.551262	0.251514	0.461731	1.63689	0.433231	0.413399	0.450926	0.720289	0.602592	0.72597	0.457316	0.658813	0.715599	1.949	0.756656	3.99611	0.705047	0.134235	0.2445	0.0763678	0.357003	0.441787	2.84904	0.522487	2.37542	14.3945	0.126906	0.381899	0.71836	0.291016	0.39924	0.755912	0.851361	0.290388	0.116771	0.13584	0.366522	3.82165	0.423104	1.37505	0.632529	0.348951	0.0738535	2.79945	2.66931	0.51656	0.2291	1.13234	1.92314	0.390148	0.980028	1.98353	0.368482	0.650557	3.87477	0.75049	0.227401	0.516112	0.0513989	0.254446	0.878389	0.732656	0.086129	0.242868	1.36582	1.15767	0.151219	1.37845	1.78482	0.013204	0.00258928	0.0138392	0.000269626	0.000172449	0.00148442	0.000677268	0.00124333	0.00440778	0.00116659	0.00111319	0.00121424	0.00193957	0.00162264	0.00195487	0.00123145	0.00177403	0.00192694	0.0052482	0.0020375	0.0107606	0.00189853	0.000361463	0.000658381	0.000205641	0.000961326	0.00118963	0.0076718	0.00140694	0.00639645	0.0387612	0.000341728	0.00102837	0.00193438	0.000783638	0.00107506	0.0020355	0.00229252	0.000781947	0.000314436	0.000365785	0.000986958	0.0102908	0.00113932	0.00370268	0.00170325	0.000939643	0.00019887	0.00753827	0.00718783	0.00139098	0.000616914	0.00304913	0.00517856	0.00105058	0.00263899	0.00534118	0.000992236	0.0017518	0.0104339	0.0020209	0.000612339	0.00138977	0.000138405	0.000685165	0.0023653	0.00197287	0.000231925	0.000653986	0.00367783	0.00311735	0.000407199	0.00371184	0.0048061	0.363163	5.14947	3.56679	1.50478	0.621603	0	0.6892533	8.336934	1	1	1	1	1	3.422381	0.03076477	0.002692768	9.268582	0.0312012	0.244066	0.811401	2.91333
18200	-2220.71	-2005.53	-215.182	0.5503821	0.194806	0.244144	0.231884	0.329166	0.5715532	1.7765	0.761504	2.45195	0.174722	0.440925	0.297719	0.122277	0.159003	0.357008	0.494281	0.474744	0.474704	0.48983	0.251831	0.14369	0.391988	0.690706	0.146363	1.27984	0.522531	1.54345	0.842775	0.637874	0.311304	0.579275	1.35404	0.615615	2.02581	0.649081	0.405565	0.258599	2.99941	0.409776	0.414608	0.0960359	0.2659	2.85887	2.32086	0.387	0.959306	0.471198	0.955162	0.603489	0.624774	0.760484	0.278207	1.75371	2.49929	1.04977	0.932085	1.04064	0.187397	2.02032	2.34453	0.142991	0.557983	0.129976	0.331153	1.37406	0.149973	0.885161	0.232195	1.27743	0.082306	0.711107	0.252401	0.930558	0.316074	1.24712	0.999609	1.34621	0.967392	0.7551	0.978143	0.00798266	0.00342179	0.0110178	0.000785109	0.00198128	0.00133779	0.000549448	0.000714475	0.0016042	0.00222104	0.00213325	0.00213307	0.00220104	0.0011316	0.000645666	0.00176139	0.00310367	0.000657679	0.00575091	0.00234798	0.00693543	0.00378699	0.00286627	0.00139884	0.00260296	0.00608431	0.00276625	0.0091029	0.00291663	0.0018224	0.00116201	0.0134778	0.00184131	0.00186303	0.000431534	0.00119481	0.0128462	0.0104287	0.00173897	0.00431061	0.00211731	0.00429199	0.00271176	0.0028074	0.00341721	0.00125012	0.00788025	0.0112305	0.00471712	0.0041883	0.00467607	0.000842065	0.00907826	0.0105351	0.000642524	0.00250728	0.000584044	0.00148803	0.0061743	0.000673898	0.00397744	0.00104336	0.00574009	0.000369839	0.00319534	0.00113415	0.00418144	0.00142027	0.00560387	0.00449171	0.00604917	0.00434695	0.00339302	0.00439525	0.04299682	5.1312	2.93406	1.71068	0.654437	0	1.629082	5.494173	1	1	1	1	1	3.242256	0.01378938	0.004493469	7.371933	0.0430641	0.28354	0.853729	2.81967
18300	-2208.05	-2001.9	-206.147	0.4710452	0.204536	0.239899	0.243466	0.312099	1.167268	5.40238	1.85869	3.6097	0.381776	0.767815	0.48941	0.350326	0.509478	2.22656	3.61066	1.1321	0.382976	0.108588	0.22816	0.937077	0.314405	0.198334	0.466113	1.01259	0.269471	0.172755	0.961276	1.35663	1.19219	0.0286817	1.70925	0.730516	4.81934	2.25872	0.360292	1.60786	0.310686	0.110793	0.509656	0.841474	0.711654	0.926796	0.259002	0.345945	0.280161	2.31784	0.999692	0.375929	0.56707	0.993758	0.7043	1.65652	0.0848373	1.09662	1.61902	0.828268	0.0842998	0.740069	3.02077	1.85514	0.0667844	0.970679	0.693014	0.468818	1.05444	1.25738	1.2762	0.122834	0.163258	0.466322	0.389915	0.731032	0.130948	0.143654	2.37311	0.463429	0.194293	1.69089	1.86744	0.0544049	0.018718	0.0363516	0.00384469	0.0077323	0.00492862	0.00352797	0.00513072	0.0224227	0.0363613	0.0114009	0.00385677	0.00109354	0.00229769	0.00943687	0.00316623	0.00199733	0.004694	0.0101974	0.00271371	0.00173973	0.00968056	0.013662	0.012006	0.00028884	0.017213	0.00735668	0.0485333	0.0227466	0.00362833	0.016192	0.00312877	0.00111574	0.00513251	0.00847409	0.00716674	0.00933333	0.00260829	0.00348385	0.00282137	0.0233419	0.0100674	0.0037858	0.0057107	0.0100077	0.00709268	0.016682	0.000854357	0.0110435	0.0163043	0.0083411	0.000848944	0.00745289	0.0304208	0.0186823	0.000672554	0.00977525	0.00697902	0.00472125	0.0106188	0.0126624	0.012852	0.00123701	0.00164409	0.00469611	0.00392665	0.00736188	0.00131872	0.00144667	0.0238985	0.00466698	0.00195664	0.0170282	0.0188062	0.02472461	5.14859	2.77296	1.55699	0.577681	0	0.4093724	2.696995	0	0	1	1	1	4.028778	0.1762981	0.01007053	2.945505	0.028155	0.232594	0.798	2.94125
18400	-2221.38	-2013.78	-207.591	0.5418948	0.201149	0.236287	0.233398	0.329166	0.6487374	1.4189	1.85281	2.67136	0.298149	0.139054	0.80744	0.120309	0.511993	1.018	0.285356	0.896472	0.768721	0.483832	0.478416	0.359701	0.520864	0.289545	0.145544	1.1439	1.27481	0.582112	0.83956	2.94209	0.253739	0.343562	1.43904	0.402781	1.19751	0.930992	0.509594	1.10353	0.650415	0.235254	0.100892	0.219185	1.45323	0.162854	0.663506	0.123915	0.233788	0.335117	0.0882494	0.200216	0.160086	0.933165	0.344711	1.13111	0.735768	1.64889	1.26062	1.10114	0.410979	0.790217	0.651272	0.369748	0.237913	0.392851	0.884882	0.372573	0.388073	1.14263	0.455484	0.0675398	0.268593	0.498135	0.192185	0.894895	0.0951796	1.08972	1.45428	1.20425	0.20952	0.999005	1.44483	0.0061047	0.00797155	0.0114933	0.00128276	0.00059827	0.00347394	0.000517618	0.0022028	0.00437987	0.00122772	0.00385699	0.00330736	0.00208165	0.00205834	0.00154758	0.00224097	0.00124574	0.000626192	0.00492152	0.00548478	0.00250448	0.00361213	0.0126581	0.00109169	0.00147815	0.00619134	0.00173293	0.00515219	0.00400551	0.00219248	0.00474785	0.00279836	0.00101216	0.000434079	0.000943025	0.0062524	0.000700664	0.00285468	0.000533132	0.00100585	0.00144181	0.000379685	0.000861414	0.000688754	0.00401486	0.00148309	0.00486649	0.00316558	0.00709419	0.00542369	0.00473756	0.0017682	0.00339984	0.00280204	0.00159081	0.0010236	0.00169021	0.00380713	0.00160296	0.00166965	0.00491607	0.00195968	0.000290584	0.0011556	0.00214318	0.000826861	0.00385021	0.000409502	0.00468841	0.00625692	0.0051812	0.000901441	0.00429813	0.00621627	0.1318065	5.08993	2.66165	1.38255	0.670941	0	1.959266	5.619413	1	1	1	1	1	2.892462	0.05427322	0.004302413	7.490376	0.0413913	0.278389	0.848511	2.83171
18500	-2207.77	-1998.87	-208.907	0.3964946	0.201316	0.2402	0.233592	0.324892	0.6672303	2.08631	1.13828	2.74126	0.678521	0.596047	0.422817	0.130029	0.177971	0.963855	1.15907	0.388278	0.155851	1.07132	0.659914	0.790507	0.15087	0.844925	0.197905	0.174025	2.04441	0.251124	0.381953	0.940287	0.362537	0.104911	1.2731	0.450265	0.53497	0.490059	0.954809	0.70138	0.388893	1.0056	0.373802	0.280153	0.301878	0.432895	0.517065	0.360799	0.143873	0.681972	0.524934	0.250377	1.01182	1.03762	0.272828	1.67304	0.320562	1.33693	1.89586	0.584042	1.26148	1.28034	0.259374	0.267249	0.547776	0.16882	0.0747933	1.32455	0.747357	1.27099	3.42894	0.579753	0.429998	0.269905	0.324423	0.237365	0.762996	0.19609	1.01193	0.671316	0.280796	0.591849	4.28166	0.00932734	0.00508896	0.0122555	0.00303349	0.00266477	0.00189031	0.000581328	0.000795664	0.00430915	0.00518189	0.00173589	0.000696769	0.00478959	0.00295031	0.00353415	0.000674501	0.00377744	0.000884782	0.000778019	0.00914004	0.00112271	0.00170762	0.00420378	0.00162081	0.000469029	0.00569169	0.00201302	0.00239171	0.00219093	0.0042687	0.00313569	0.00173864	0.00449579	0.00167117	0.00125249	0.00134962	0.00193536	0.00231167	0.00161304	0.000643219	0.00304892	0.00234684	0.00111937	0.00452357	0.00463892	0.00121974	0.00747974	0.00143315	0.00597708	0.00847592	0.0026111	0.00563977	0.00572405	0.00115959	0.0011948	0.00244897	0.00075475	0.000334382	0.00592172	0.00334124	0.00568226	0.0153299	0.00259193	0.00192241	0.00120667	0.00145041	0.0010612	0.00341116	0.00087667	0.00452406	0.00300128	0.00125537	0.002646	0.0191422	0.1354531	5.07567	3.20889	1.38796	0.666352	0	1.694111	5.119413	1	1	1	1	1	4.117005	0.0543547	0.004470743	6.762963	0.016212	0.179133	0.727459	3.0772
18600	-2230.42	-2009.23	-221.19	0.5811358	0.186127	0.250185	0.268241	0.295447	0.4366352	2.43394	1.15361	1.51344	0.391762	0.0785123	0.314026	0.447009	0.453057	0.867266	0.621543	0.785118	0.193221	0.253061	1.18995	0.35657	0.286653	0.210716	0.341635	0.942998	1.82626	0.286939	0.758048	0.489936	0.979985	0.125527	0.996108	1.13346	0.456422	1.11673	0.317765	0.448338	0.345578	0.699887	0.148645	1.87626	0.214043	0.706265	0.190814	0.575858	0.100258	0.349745	0.639837	1.75036	0.233651	0.467438	0.24572	1.1213	0.453146	6.8674	1.05182	1.7487	2.09196	2.74145	0.549269	0.80146	0.311557	0.345545	0.0948283	1.0257	0.346394	0.316496	0.0885687	0.381453	0.131956	1.00594	0.277923	0.152377	0.388526	0.147302	2.27037	1.38612	3.53326	2.14996	0.76996	0.00740023	0.00350748	0.00460151	0.00119112	0.000238711	0.000954774	0.0013591	0.00137749	0.00263686	0.00188976	0.0023871	0.000587475	0.000769415	0.00361795	0.00108412	0.000871548	0.000640667	0.00103872	0.00286712	0.00555261	0.000872416	0.00230479	0.00148962	0.00297958	0.000381655	0.0030286	0.00344621	0.00138772	0.00339532	0.000966142	0.00136314	0.0010507	0.00212796	0.000451945	0.00570462	0.000650782	0.00214735	0.000580156	0.00175086	0.000304827	0.00106338	0.00194538	0.00532183	0.0007104	0.00142121	0.000747093	0.00340923	0.00137776	0.0208798	0.00319799	0.0053168	0.00636046	0.00833519	0.00167001	0.00243678	0.000947267	0.0010506	0.000288319	0.00311855	0.00105319	0.000962285	0.000269287	0.00115978	0.000401202	0.00305849	0.000845004	0.00046329	0.00118128	0.000447862	0.0069029	0.0042144	0.0107426	0.00653679	0.00234101	0.00137349	5.06476	2.9676	1.68532	0.626219	0	0.8950622	5.197844	1	1	1	1	1	3.391341	0.05860951	0.003040428	8.742482	0.0492421	0.301622	0.871381	2.77775
18700	-2205.77	-1999.97	-205.8	0.3050015	0.201233	0.27049	0.270578	0.257698	0.7502051	1.57749	0.907345	1.90755	0.131078	0.127988	0.155518	0.223912	0.398649	0.66046	0.317548	0.671873	0.193338	0.183339	0.436074	0.303353	0.36016	0.42122	0.832198	0.27233	0.973292	0.149188	1.04327	0.539477	0.506264	2.51058	2.52337	0.601659	0.91214	0.278565	0.521467	0.53369	0.508039	0.907975	0.702073	0.126561	0.765681	1.22982	0.29225	0.2064	0.197171	0.983418	2.759	0.161389	0.225258	0.704036	0.475066	4.24095	0.49168	0.781344	0.902466	1.1354	0.253555	0.84767	0.238882	0.360885	0.421501	0.508874	0.218802	0.594681	0.502894	0.930512	0.243796	0.163864	0.505876	2.12913	0.425217	0.461459	0.934026	0.270543	3.48821	0.254864	3.14926	0.621939	0.339816	0.00670628	0.00385735	0.00810946	0.000557244	0.00054411	0.000661143	0.000951903	0.00169475	0.00280778	0.00134998	0.0028563	0.000821929	0.000779418	0.00185386	0.00128963	0.00153113	0.00179071	0.00353788	0.00115774	0.0041377	0.000634234	0.00443518	0.00229345	0.00215225	0.0106731	0.0107275	0.0025578	0.00387773	0.00118425	0.00221688	0.00226885	0.0021598	0.00386002	0.00298469	0.000538043	0.0032551	0.00522825	0.00124243	0.000877455	0.000838223	0.00418075	0.0117292	0.000686103	0.000957626	0.00299303	0.00201962	0.0180293	0.00209025	0.00332168	0.00383661	0.00482688	0.00107793	0.00360365	0.00101555	0.00153421	0.00179191	0.00216335	0.000930182	0.00252814	0.00213793	0.00395584	0.00103643	0.000696626	0.0021506	0.00905147	0.0018077	0.00196178	0.00397077	0.00115015	0.0148292	0.00108349	0.0133883	0.00264401	0.00144464	0.09103871	5.05256	3.39381	1.41515	0.50666	0	1.431965	5.535013	1	1	1	1	1	3.718742	0.01823168	0.004251245	8.258443	0.00570979	0.108391	0.604107	3.28179
18800	-2236.95	-2008.33	-228.618	0.447013	0.202228	0.223022	0.236585	0.338165	0.4807834	1.97125	1.24051	7.36495	1.76316	3.00716	0.183929	0.501327	1.50569	0.987713	0.560407	1.47204	0.165758	0.444306	0.133405	0.2461	0.29605	1.05383	0.311103	0.541815	0.494796	0.61229	0.70544	0.0375985	0.242482	0.38022	2.48489	0.402929	0.512233	0.246828	0.795586	1.19024	0.0931038	0.273181	0.597169	0.156995	0.808715	0.448828	0.965754	1.71635	0.828093	0.888992	0.243143	1.08365	1.27817	2.0632	0.1169	0.785535	0.23922	1.39898	0.902606	1.00915	0.691315	0.809441	0.165981	0.16411	0.694991	0.209201	0.931977	1.42405	0.740272	0.302138	1.24482	0.67914	0.733841	0.562521	0.9999	0.153095	0.212744	0.239972	1.74366	0.557996	1.61118	0.747123	0.900042	0.00532632	0.00335185	0.0199001	0.00476405	0.00812533	0.000496975	0.00135459	0.00406837	0.0026688	0.00151422	0.00397744	0.000447877	0.00120051	0.00036046	0.000664961	0.000799926	0.00284744	0.0008406	0.00146398	0.00133694	0.00165441	0.0019061	0.000101591	0.000655186	0.00102735	0.00671417	0.00108871	0.00138405	0.000666929	0.00214967	0.00321604	0.000251566	0.000738135	0.00161355	0.000424201	0.00218515	0.00121273	0.00260947	0.00463756	0.0022375	0.00240205	0.000656971	0.00292803	0.0034536	0.00557477	0.000315863	0.00212251	0.000646371	0.00378004	0.00243884	0.00272672	0.00186793	0.00218711	0.00044848	0.000443424	0.00187786	0.00056526	0.0025182	0.00384779	0.00200021	0.000816375	0.00336351	0.00183504	0.00198284	0.00151993	0.00270173	0.000413662	0.000574833	0.000648404	0.00471136	0.0015077	0.0043534	0.00201873	0.00243191	0.06329315	5.06097	3.09139	1.74566	0.693609	0	1.494055	6.818056	1	1	1	1	1	3.797311	0.0405296	0.002701997	10.93112	0.0240395	0.215925	0.777527	2.98251
