Thamnochortus_papyraceus	1
Thamnochortus_pellucidus	0
Thamnochortus_platypteris	1
Thamnochortus_pluristachyus	0
Thamnochortus_pulcher	1
Thamnochortus_punctatus	0
Thamnochortus_rigidus	1
Thamnochortus_schlechteri	1
Thamnochortus_spicigerus	0
Thamnochortus_sporadicus	0
Thamnochortus_stokoei	1
Willdenowia_arescens	1
Willdenowia_bolusii	1
Willdenowia_glomerata	1
Willdenowia_humilis	1
Willdenowia_incurvata	0
Willdenowia_purpurea	1
Willdenowia_rugosa	1
Willdenowia_stokoei	1
Willdenowia_sulcata	1
Willdenowia_teres	1
Elegia_altigena	?
Platycaulos_galpinii	?
Platycaulos_mahonii_ssp_mahonii	?
Platycaulos_mlanjiensis	?
Platycaulos_quartziticola	?
Re_sp_affp	?
Restio_cymosus	?
Restio_diffusus	?
Restio_nubigenus	?
Restio_patens	?
Restio_schoenoides	?
Restio_sp	?
Restio_tetragonus	?
Restio_venustulus	?
Restio_zuluensis	?
