Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
673	-1797.13	-1405.47	-391.659	2790.25	5279.79	10636	23396	inf
674	-1794.92	-1405.32	-389.608	2520.02	5279.79	7151.38	23396	inf
675	-1796.65	-1406.51	-390.133	2124.42	4582.12	8895.99	21093	inf
676	-1786.28	-1404.4	-381.879	1476.83	3036.84	6447.41	18322.2	inf
677	-1782.44	-1405.61	-376.831	2629.18	2883.14	9214.24	23189	inf
678	-1794.97	-1405.42	-389.553	3278.7	4058.21	13527.5	28743.4	inf
679	-1792.42	-1409.21	-383.214	3518.25	4023.23	7266.05	23227.4	inf
680	-1795.56	-1410.97	-384.593	3389.85	4618.55	7266.05	24333.8	inf
681	-1787.02	-1407.33	-379.69	3072.83	4137.54	7664.61	15819.6	inf
682	-1790.43	-1400.98	-389.444	4562.47	5644.07	12733.3	19546.3	inf
683	-1790.85	-1402.14	-388.71	4946.76	5791.81	13424.4	18849.9	inf
684	-1795.3	-1403.37	-391.929	4743.15	5985.83	9310.11	18849.9	inf
685	-1792.02	-1402.7	-389.324	5790.2	6749.49	11178.3	18345.8	inf
686	-1790.8	-1401.4	-389.409	5790.2	6821.28	9387.36	33666.7	inf
687	-1808.58	-1405.79	-402.787	9558	11547.8	14995.5	52261	inf
688	-1793.04	-1404.19	-388.848	5520.39	7032.83	8380.1	25265.5	inf
689	-1790.41	-1404.46	-385.952	5169.81	6315.06	7847.91	23661	inf
690	-1795.2	-1404.45	-390.751	6718.29	8558.92	10093.4	35543.1	inf
691	-1798.25	-1407.84	-390.411	7031.49	8558.92	9416.49	44732.6	inf
692	-1785.86	-1403.36	-382.497	4737.47	6220.67	6843.96	29758.3	inf
693	-1789.53	-1404.24	-385.295	4699.9	5912.8	6843.96	29300.3	inf
694	-1787.88	-1403.25	-384.628	4390.28	5157.51	8308.63	26921.5	inf
695	-1801.79	-1406.03	-395.756	5532.73	6678.25	9667.12	37348.9	inf
696	-1797.65	-1405.32	-392.332	5108.89	6076.1	8251.42	38380.9	inf
697	-1800.77	-1406.17	-394.601	5033.87	6076.1	20786.3	37355.1	inf
698	-1808.86	-1410.74	-398.123	3498.83	5528.41	16916.8	45493	inf
699	-1818.31	-1418.29	-400.02	3308.65	6115.71	17333.1	39111.4	inf
700	-1820.13	-1417.19	-402.945	3706.12	9232.5	14657.3	39111.4	inf
701	-1797.2	-1406.64	-390.561	3501.73	6095.59	9347.1	24832.3	inf
702	-1800.35	-1401.75	-398.602	6107.67	6830.75	11761	37297.3	inf
703	-1804.19	-1403.49	-400.701	5590.6	7131.12	11688.8	37297.3	inf
704	-1801.59	-1404.86	-396.731	3626.23	5841.98	9996.79	31898.4	inf
705	-1796.91	-1402.72	-394.19	3406.71	5841.98	10233.9	37071.8	inf
706	-1795.81	-1402.78	-393.03	3966.73	6236.78	12691.9	21979	inf
707	-1797.79	-1408.41	-389.382	4599.36	5753.02	17930.5	21464.2	inf
708	-1809.38	-1413.32	-396.059	5883.65	7610.23	23639.4	28393.4	inf
709	-1803.46	-1402.78	-400.689	5424.25	6355.53	19086.6	43094.6	inf
710	-1793.26	-1400.9	-392.357	4006.02	4764.43	11224.6	32547.4	inf
711	-1789.94	-1400.55	-389.39	3715.8	4448.35	8207.73	20159.8	inf
712	-1787.06	-1401.23	-385.83	3863.68	4448.35	8389.63	21792.5	inf
713	-1780.65	-1401.49	-379.165	3466.29	3987.86	6677.86	17177.8	inf
714	-1779.56	-1401.02	-378.547	3496.21	3987.86	5374.16	17653.1	inf
715	-1781.09	-1404.45	-376.643	3409.43	3825.54	5240.77	17220.6	inf
716	-1795.39	-1404.66	-390.735	6495.12	7287.82	9782.57	32904.1	inf
717	-1792.33	-1403.73	-388.598	5838.36	6956.93	9210.56	30980.1	inf
718	-1796.53	-1406.3	-390.232	7284.8	8867.3	10726	42433.2	inf
719	-1801.85	-1402.75	-399.101	8785.65	10481	14019.6	47991.3	inf
720	-1797.51	-1403.78	-393.728	8245.48	9621.73	12553.6	42846.9	inf
721	-1793.25	-1403.51	-389.741	8409.5	9545.21	10854	42846.9	inf
722	-1800.56	-1407.9	-392.663	8409.5	9456.52	10854	37186.7	inf
723	-1793.29	-1406.58	-386.71	2794.51	7701.73	8313.81	30856.9	inf
724	-1800.34	-1410.14	-390.204	5735.11	8108.34	9084.25	28987.6	inf
725	-1795.97	-1407.03	-388.939	6430.49	8132.48	9084.25	28987.6	inf
726	-1796.79	-1408.97	-387.821	4674.01	8155.58	9084.25	29371.5	inf
727	-1796.93	-1406.29	-390.633	4811.63	9620.38	10679.7	35546.4	inf
728	-1799.54	-1406.28	-393.265	4268.13	9124.64	10679.7	35546.4	inf
729	-1802.27	-1410.97	-391.308	3987.88	7676.65	9311.45	28949.8	inf
730	-1799.24	-1406.86	-392.372	3987.88	7709.61	9311.45	21429.6	inf
731	-1796.27	-1401.65	-394.621	5442.07	10345.4	12323.1	30954.8	inf
732	-1796.86	-1401.43	-395.434	3487.33	10723.8	11883.1	30954.8	inf
733	-1797.87	-1401.5	-396.369	3855.87	11358.6	12687.6	41679	inf
734	-1804.98	-1405.29	-399.694	4254.93	11522.6	12857.2	41679	inf
735	-1795.41	-1405.09	-390.316	5462.95	9103.25	10373.7	33534.1	inf
736	-1792.94	-1403.43	-389.515	4306	9103.25	10373.7	33534.1	inf
737	-1797.65	-1406.26	-391.39	5040.85	9246.67	10373.7	33534.1	inf
738	-1800.84	-1405.8	-395.04	6528.5	9246.67	11827	26288.1	inf
739	-1799.9	-1405.33	-394.563	4341.68	8649.08	11762.8	29835.3	inf
740	-1802.44	-1405.74	-396.696	1757	7797.31	13348.5	28711.4	inf
741	-1803.47	-1407.68	-395.791	2943.3	6276.89	13267.1	32408.5	inf
742	-1809.55	-1411.33	-398.217	2928.28	5792.56	12739.6	30006.1	inf
743	-1798.75	-1409.61	-389.138	3063.02	4621.18	9576.35	24031.9	inf
744	-1800.36	-1405.94	-394.423	3310.55	4742.89	13393.6	21322.2	inf
745	-1806.75	-1409.26	-397.487	2111.04	6484.5	14501.5	26761.6	inf
746	-1797.36	-1409.19	-388.167	1455.2	5068.96	14501.5	23092.8	inf
747	-1800.02	-1408.46	-391.553	4088.19	7309.83	13552.6	21760.4	inf
748	-1802.16	-1411.95	-390.211	4436.09	9314.31	12570.1	17254.1	inf
749	-1801.56	-1410.34	-391.225	3949.55	8995.06	12859.8	17254.1	inf
750	-1798.77	-1408.07	-390.698	2566.08	9715.1	12307.1	23693.8	inf
751	-1801.2	-1405.12	-396.082	2776.29	12250.6	15631.3	28337.8	inf
752	-1796.24	-1404.33	-391.912	1593.71	10671.2	13272.4	27834	inf
753	-1806.59	-1405.65	-400.946	1930.63	11845.9	16078.3	33718.3	inf
754	-1806.57	-1408.23	-398.342	4141.69	11963.1	14801	26424.6	inf
755	-1804.01	-1408.03	-395.984	1117.69	13791.2	17160.8	35641	inf
756	-1805.02	-1408.12	-396.899	1614.85	11528.8	13912.3	35641	inf
757	-1800.93	-1403.7	-397.228	825.447	10274.5	13976.6	32074.9	inf
758	-1797.05	-1404.79	-392.258	769.431	8752.19	11354.4	32074.9	inf
759	-1792.24	-1404.64	-387.602	304.768	6306.09	7887.48	22281.2	inf
760	-1794.96	-1406.91	-388.053	512.29	6441	8959.49	22712.3	inf
761	-1797.38	-1408.14	-389.241	651.246	5734.64	9656.96	21761.1	inf
762	-1809.38	-1413.39	-395.993	644.777	10343.1	24110.1	33294.7	inf
763	-1810.1	-1413.91	-396.195	598.926	13013.5	22618.3	33200.7	inf
764	-1801.72	-1406.58	-395.144	598.926	5388.36	17377.1	33200.7	inf
765	-1797.93	-1406.47	-391.467	444.79	5166.73	15945.1	32124.7	inf
766	-1791.45	-1402.9	-388.547	676.123	2277.59	13305.7	25591.7	inf
767	-1786.69	-1401	-385.689	739.349	2462.51	13302.9	28379.5	inf
768	-1793.95	-1403.93	-390.014	724.604	2703.38	12186.2	28379.5	inf
769	-1792.65	-1403.54	-389.116	729.538	2890.11	14344.8	28572.7	inf
770	-1794.59	-1404.86	-389.733	729.538	2890.11	14650.8	36378.5	inf
771	-1792.95	-1403.02	-389.929	1511.88	2721.79	14650.8	32537.9	inf
772	-1795.43	-1404.01	-391.42	1104.11	2890.11	13014.3	32537.9	inf
773	-1799.73	-1404.82	-394.902	921.385	3242.86	17011.8	50663.3	inf
774	-1789.93	-1402.13	-387.798	665.092	2794.2	11142.1	42716	inf
775	-1796.58	-1405.47	-391.109	655.293	3921.82	15524.4	42716	inf
776	-1809.21	-1408.67	-400.545	805.086	9074.89	17280.5	60203.9	inf
777	-1806.47	-1409.41	-397.067	1015.41	8177.03	12416.6	70737.7	inf
778	-1813.15	-1408.2	-404.947	3458.27	6948.42	25425.5	54632.7	inf
779	-1811.27	-1409.58	-401.688	3554.11	9579.66	20767.9	54722.1	inf
780	-1807.26	-1406.32	-400.938	794.19	6891.65	19600.1	52497.3	inf
781	-1809.78	-1408.24	-401.537	2031.42	7045.41	28963.7	41191.2	inf
782	-1807.27	-1406.62	-400.651	2329.04	8077.64	36779.6	47226.2	inf
783	-1815.29	-1409.59	-405.697	3622.31	6556.57	43275.3	55121.9	inf
784	-1808.78	-1408.42	-400.365	2549.92	6323.36	31484.8	40549.4	inf
785	-1794.56	-1404.84	-389.718	985.879	4422.6	21105.7	29617.1	inf
786	-1796.18	-1404.65	-391.522	364.155	5429.53	22020.7	29917.2	inf
787	-1791.98	-1403.48	-388.5	237.682	9094.53	25533	32283	inf
788	-1792.78	-1403.87	-388.909	237.682	4166.55	25631.2	32667.5	inf
789	-1802.55	-1409.53	-393.018	282.813	11143.1	33309.5	43748.2	inf
790	-1796.7	-1410.45	-386.247	204.839	8080.05	24119.8	32562.1	inf
791	-1801.62	-1412.1	-389.52	356.515	8080.05	24119.8	29740.8	inf
792	-1806.24	-1409.95	-396.29	257.8	7869.13	21491.1	35469.2	inf
793	-1808.72	-1408.44	-400.279	886.758	9706.42	30023.4	51710.8	inf
794	-1810.41	-1409.54	-400.871	1250.59	6371.03	30023.4	49845.5	inf
795	-1813.21	-1407.34	-405.87	3289.23	9068.01	26508.8	49845.5	inf
796	-1811.86	-1408.4	-403.456	2673.2	9007.58	26508.8	51578.2	inf
797	-1813.31	-1410.33	-402.975	2118.09	14377.4	44068	57775.5	inf
798	-1812.97	-1411.03	-401.938	1083.97	12544	46218.9	53906.8	inf
799	-1816.84	-1410.74	-406.101	1967.92	12829.1	35221	59419.9	inf
800	-1809.66	-1413.14	-396.519	1510.05	13139.5	35473.1	45594.8	inf
801	-1808.9	-1414.16	-394.741	4001.23	8573.82	33170.9	45683	inf
802	-1809.51	-1416.34	-393.17	4001.23	7967.11	30213.9	45656.2	inf
803	-1814.25	-1415.04	-399.216	4459.22	8760.19	32031.7	51633.8	inf
804	-1809.97	-1411.92	-398.049	3252.09	6057.33	23543.6	42703.9	inf
805	-1804.83	-1409.37	-395.452	3252.09	5594.87	26531.4	42703.9	inf
806	-1808.38	-1407.11	-401.27	4951.28	6811.05	20997.6	39692.5	inf
807	-1811.64	-1409.88	-401.766	6238.6	7758.41	17200.8	30156.8	inf
808	-1805.97	-1406.6	-399.364	5821.03	7623.23	12618	37239.6	inf
809	-1801.53	-1407.17	-394.36	4137.45	5418.41	11309.3	30914.6	inf
810	-1804.08	-1407.3	-396.776	5436.24	6738.31	16368.3	37271.7	inf
811	-1817.49	-1412.67	-404.823	5572.68	10850.5	18512.4	60017.6	inf
812	-1806.07	-1403.06	-403.009	3740.04	10422	17281.3	51589.7	inf
813	-1811.42	-1405.49	-405.931	7280.26	11158.9	18544.4	51411.5	inf
814	-1818.59	-1410.41	-408.178	9597.49	17200.2	26282.8	56383.1	inf
815	-1809.4	-1408.22	-401.177	3333.26	9140.48	15858.3	34174.6	inf
816	-1806.75	-1402.87	-403.883	4956.06	9048.54	21084.2	30594.5	inf
817	-1804	-1405.73	-398.272	5640.07	8238.36	24928.9	29528.6	inf
818	-1804.67	-1405.34	-399.338	4001.02	7386.6	28597.6	33262.5	inf
819	-1801.37	-1404.66	-396.702	3619.29	5268.57	26220.9	31395.2	inf
820	-1813.27	-1409.77	-403.503	4598.8	6694.43	29699.9	40851.5	inf
821	-1798.31	-1402.3	-396.009	2960.19	4283.54	19395.5	30592.8	inf
822	-1806.4	-1406.59	-399.807	3663.08	5467.17	23936.7	39442.6	inf
823	-1803.29	-1405.72	-397.573	2695.67	9772.51	18082.8	29796.7	inf
824	-1802.41	-1403.12	-399.292	3138.36	5719.61	19683.2	35572.8	inf
825	-1804.2	-1405.08	-399.121	3647.43	6647.4	27245.4	31717.4	inf
826	-1806.74	-1407.55	-399.191	3967.77	7450.39	25864.4	41328.7	inf
827	-1807.11	-1410.18	-396.938	3998.1	7585.34	22416.6	30732.5	inf
828	-1817.29	-1409.46	-407.834	4728.02	10456.8	23741.3	53082.7	inf
829	-1809.05	-1407.94	-401.113	2517.57	5695.99	18401.9	38921.7	inf
830	-1796.61	-1405.1	-391.509	1127.27	2509.42	10950.7	39466.7	inf
831	-1799.13	-1405.79	-393.334	1458.07	2970.5	10950.7	36352.3	inf
832	-1804.16	-1408.45	-395.708	1581.39	2765.35	12621.7	42039.5	inf
833	-1790.18	-1405.71	-384.474	887.236	1443.42	8020.11	38070	inf
834	-1792.5	-1407.2	-385.295	795.099	2486.61	7329.46	42847.6	inf
835	-1792.91	-1404.55	-388.365	793.376	2486.61	7329.46	32232.6	inf
836	-1785.8	-1402.28	-383.519	835.131	1552.19	5838.47	36980.8	inf
837	-1794.66	-1401.85	-392.805	1228.65	1749.21	13657.7	54406.1	inf
838	-1794.12	-1402.9	-391.221	1164.07	1640.67	12456.9	50815.1	inf
839	-1791.19	-1404.19	-386.994	949.258	1362.11	10635.3	49130.3	inf
840	-1793.92	-1406.71	-387.211	740.654	1341.02	13328.6	41321	inf
841	-1801.85	-1408.56	-393.291	946.818	2416.6	18517.2	41894	inf
842	-1793.08	-1406.73	-386.342	869.521	1889.39	9922.31	42467.5	inf
843	-1791.24	-1402.02	-389.217	869.521	2061.18	13045.8	26946.6	inf
844	-1793.88	-1404.95	-388.926	869.521	2061.18	8152.08	25687.4	inf
845	-1791.38	-1404.19	-387.193	603.322	2527.11	6878.29	29838.7	inf
846	-1798.43	-1408.61	-389.827	747.081	3222.83	9204.28	34231	inf
847	-1796.04	-1408.52	-387.519	975.481	2449.86	8663.06	29767.9	inf
848	-1804.72	-1412.26	-392.465	1046.72	4378.92	10400.3	44815	inf
849	-1799.54	-1403.04	-396.5	927.27	8979.45	10734.8	26898	inf
850	-1809.13	-1405.59	-403.544	2417.02	8979.45	20061.5	57745.2	inf
851	-1805.91	-1406.56	-399.355	1131.26	4877.96	15794.3	57745.2	inf
852	-1804.41	-1406.2	-398.21	1247.49	5166.01	14752.8	60122.8	inf
853	-1801.99	-1403.36	-398.631	836.87	6625.03	17734.6	63815.8	inf
854	-1808.16	-1405.8	-402.358	1037.86	12259.9	17678	79142.3	inf
855	-1802.67	-1402.8	-399.872	909.553	8171.55	17122.5	65342.8	inf
856	-1806.88	-1407.58	-399.297	909.553	6739.78	15492.5	82891.6	inf
857	-1814.24	-1408.69	-405.549	920.899	8751.52	12309.1	65061.2	inf
858	-1816.98	-1412.36	-404.618	847.526	8392.49	21422.5	87881.9	inf
859	-1812.91	-1411.61	-401.296	847.526	5285.49	27194.7	86920	inf
860	-1808.33	-1404.62	-403.709	889.381	4966.01	24023.1	48091.8	inf
861	-1790.35	-1402.47	-387.885	1134.64	4574.5	11798.5	28814.6	inf
862	-1805.58	-1406.01	-399.564	3251.73	8029.78	15900.9	46741.2	inf
863	-1809.6	-1405.97	-403.629	8328.45	13718.2	20290.5	44867.1	inf
864	-1803.4	-1406.22	-397.182	5155.03	8279.4	12033	34842.6	inf
865	-1804.07	-1407.75	-396.326	4644.02	7206.72	11157	29045.7	inf
866	-1805.71	-1406.35	-399.362	4465.13	7411.25	12256.4	37903.6	inf
867	-1807.16	-1408.03	-399.13	3385.36	6481.81	13362	33150.1	inf
868	-1810.7	-1407.96	-402.738	5778.1	9592.63	16018.6	30003.8	inf
869	-1807.7	-1409.36	-398.346	2585.62	8057.13	14646.6	32864.2	inf
870	-1810.25	-1408.22	-402.027	6752.15	11070.9	15508.3	32864.2	inf
871	-1803.85	-1407.02	-396.836	4428.31	7651.59	10899.9	32864.2	inf
872	-1819.48	-1408.35	-411.129	6383.5	11031.8	16002.8	39848.7	inf
873	-1810.69	-1412.39	-398.298	5085.26	8681.53	11485.3	37970.6	inf
874	-1813.57	-1411.49	-402.081	7382.16	10217	16183.3	37970.6	inf
875	-1797.85	-1405.17	-392.679	1726.44	6413.16	12779.6	28049.4	inf
876	-1797.25	-1406.01	-391.236	1677.19	4359.62	11663.5	20045.8	inf
877	-1798.94	-1405.62	-393.317	2088.91	4446.11	10255	18478.9	inf
878	-1805.86	-1404.64	-401.221	5137.24	7843.22	16046.2	40546.4	inf
879	-1825.49	-1410.1	-415.383	6154.08	16095.9	37622.4	64034.6	inf
880	-1820.77	-1413.42	-407.35	4190.96	7728.14	43045	57655.1	inf
881	-1802.8	-1409.69	-393.116	2507.85	4624.47	27348.8	31924.5	inf
882	-1796.08	-1405.96	-390.121	2301.84	4154.23	24180.2	28225.8	inf
883	-1810.3	-1407.52	-402.782	3386.48	6292.13	23261.5	46026.6	inf
884	-1807.41	-1407.29	-400.124	2511.44	11707.4	22543.1	34357.4	inf
885	-1801.86	-1407.11	-394.751	2069.64	6057.72	10402.3	27510	inf
886	-1802.08	-1403.45	-398.634	3455.23	5866.16	10402.3	27510	inf
887	-1806.06	-1405.85	-400.212	4379.52	9611.52	13687.5	27560.5	inf
888	-1806.57	-1406.55	-400.012	4777.25	12645.8	20402.6	27560.5	inf
889	-1801.32	-1402.03	-399.289	4777.25	10900.4	19192.2	27998.2	inf
890	-1796.76	-1398.83	-397.931	3544.39	8052.94	14817.2	31651.3	inf
891	-1797.84	-1401.49	-396.345	4021.48	8002.03	13281.8	26864.7	inf
892	-1807.88	-1406.81	-401.073	2939.63	8816.08	22733.9	41986.2	inf
893	-1814.76	-1414.96	-399.798	4655.3	8816.08	21405.3	41986.2	inf
894	-1817.45	-1412.09	-405.358	2559.86	8816.08	26034.1	36704.4	inf
895	-1813.5	-1411.58	-401.925	2187.94	7518.62	30423.9	39509.3	inf
896	-1806.1	-1407.97	-398.126	6379.86	10035.8	35151.5	41888	inf
897	-1811.39	-1408.35	-403.04	5039.85	12090.7	35151.5	43073.2	inf
898	-1804.56	-1407.07	-397.488	3413.55	6060.17	20913.4	25581.6	inf
899	-1801.35	-1403.26	-398.09	3355.92	6487.66	19803	27927.1	inf
900	-1802.48	-1405.23	-397.248	3884.42	6966.69	22533.5	28381.4	inf
901	-1809.35	-1408.14	-401.204	2789.41	8968.7	34142	36923.5	inf
902	-1811.79	-1409.06	-402.727	3071.52	7376.2	37595	40657.8	inf
903	-1802.55	-1404.99	-397.559	1330.29	6663.36	23948.7	35354.2	inf
904	-1801.04	-1403.04	-397.997	2296.49	6663.36	12172.7	30700.2	inf
905	-1807.17	-1405.06	-402.115	2599.19	8000.33	22305.7	42394.6	inf
906	-1804.8	-1405.24	-399.563	2368.9	7111.52	16079.6	33328.8	inf
907	-1801.74	-1403.6	-398.137	2400.15	5246.48	15782.4	29627.1	inf
908	-1804.8	-1404.36	-400.432	3363.34	5872.36	16855	29626.8	inf
909	-1802.76	-1403.27	-399.485	1069.8	6335.61	20165.2	36678.9	inf
910	-1793.83	-1406.21	-387.624	524.292	3799.19	15052.7	28280.4	inf
911	-1797.49	-1406.18	-391.318	351.7	7631.51	20663.1	36167.8	inf
912	-1799.42	-1404.51	-394.902	1032.88	12784.2	21767.9	33577	inf
913	-1799.19	-1405.41	-393.776	1032.88	12561.4	18301.1	31107.3	inf
914	-1800.68	-1405.86	-394.823	1158.08	12610.4	16481.5	34877.9	inf
915	-1805.83	-1410.09	-395.732	1222.61	11965.1	14752.1	34900.8	inf
916	-1797.8	-1406.9	-390.906	845.936	12014.5	16465.8	28071.5	inf
917	-1801.83	-1405.9	-395.93	980.217	9715.92	17301.1	36330.1	inf
918	-1801.12	-1405.69	-395.43	1351.25	9087.67	16502.1	30027.3	inf
919	-1801.61	-1403.61	-397.993	1268.68	8237.18	13456.5	40745.8	inf
920	-1804.21	-1404.64	-399.567	797.414	5751.84	22392.6	40745.8	inf
921	-1798.27	-1404.98	-393.285	947.201	3724.41	16203.1	29483.3	inf
922	-1804.12	-1412.94	-391.183	842.989	3314.64	14420.4	27810.8	inf
923	-1796.05	-1401.69	-394.358	1478.65	4645.18	10931.6	40678.4	inf
924	-1785.51	-1399.91	-385.597	1088.08	3040.09	6993.62	31568.7	inf
925	-1784.09	-1399.84	-384.248	743.57	1948.54	4481.84	31568.7	inf
926	-1787.04	-1400.66	-386.386	762.568	3663.85	5861.52	31568.7	inf
927	-1786.11	-1400.24	-385.873	1135.02	3663.85	5861.52	27816.7	inf
928	-1783.33	-1397.14	-386.182	1372.05	3486.05	5320.47	30891.3	inf
929	-1785.94	-1397.57	-388.371	1840.2	4043.88	6175.86	36644.1	inf
930	-1794.26	-1399.76	-394.495	2890.45	5413.45	7861.16	43828.9	inf
931	-1795.72	-1401.52	-394.199	2476.29	5087.23	7861.16	45268.4	inf
932	-1798.53	-1402.9	-395.628	1999.08	5518.4	8873.48	51097.8	inf
933	-1785.24	-1404.07	-381.165	882.19	2876.52	4774.99	31914	inf
934	-1797.29	-1411.43	-385.857	835.138	1656.6	5378.54	31914	inf
935	-1806.9	-1410.42	-396.471	1479.61	4570.33	7557.44	44357.7	inf
936	-1805.27	-1412.73	-392.542	1257.61	2308.22	11114.8	42848.8	inf
937	-1801.96	-1408.23	-393.733	897.015	2104.33	15911.5	36649.3	inf
938	-1806.77	-1410.32	-396.452	1278.86	2551.37	8043.42	33244.6	inf
939	-1804.63	-1411.23	-393.397	1327.58	2435.46	19700.6	39374.4	inf
940	-1802.52	-1407.83	-394.684	811.014	2435.46	12103.4	31477.8	inf
941	-1792.44	-1403.37	-389.07	821.243	2144.14	12424.2	33135	inf
942	-1803.37	-1413.06	-390.307	927.567	1924.79	14032.7	25619.8	inf
943	-1799.41	-1410.24	-389.172	927.567	1924.79	14032.7	24390.5	inf
944	-1807.72	-1416.28	-391.434	775.881	1924.82	6363.09	22037.2	inf
945	-1815.51	-1419.91	-395.603	1580.13	3930.15	12526.4	47307.7	inf
946	-1813.75	-1417.29	-396.458	2488.67	3630.57	6927.87	39024.7	inf
947	-1811.56	-1408.63	-402.925	3347.98	5726.58	15637.5	34948.4	inf
948	-1817.79	-1409.66	-408.128	3520.56	9190.33	25374	36936.3	inf
949	-1810.16	-1408.03	-402.133	2624.63	4664.62	18439.1	32843.1	inf
950	-1807.49	-1406.73	-400.762	3976.46	4664.62	14508.2	37973.6	inf
951	-1809.62	-1409.79	-399.831	2999.93	3868.02	17125.4	31488.7	inf
952	-1796.11	-1407.55	-388.561	2277.54	3069.51	13136.4	24147.9	inf
953	-1810.39	-1411.96	-398.431	3058.58	5093.19	18983.4	30406.1	inf
954	-1800.53	-1411.02	-389.51	2000.3	2491.25	13618.4	26325	inf
955	-1812.25	-1413.09	-399.161	3678.9	4704.67	29902.6	45797.1	inf
956	-1800.98	-1409.96	-391.024	2637.81	3213.52	21197.8	31141.3	inf
957	-1799.33	-1410.69	-388.645	2637.81	3004.22	21197.8	31141.3	inf
958	-1801.42	-1410.12	-391.308	2088.77	3019.37	16388.2	32414.7	inf
959	-1799.53	-1407.52	-392.013	1953.38	2827.15	14880.6	38591.2	inf
960	-1798.72	-1409.02	-389.706	2227.47	2827.15	14482.7	39044.7	inf
961	-1805.38	-1411.69	-393.691	2517.46	3254.33	18561.1	34499.9	inf
962	-1806.05	-1409.78	-396.268	2689.43	3476.63	19850.7	37985.5	inf
963	-1805.26	-1410.45	-394.804	2816.49	3717.93	23367.9	37985.5	inf
964	-1795.99	-1409.68	-386.316	3080.76	3384.25	21270.7	43152.6	inf
965	-1792.65	-1407.3	-385.348	3086.52	3384.25	19580.5	40851.5	inf
966	-1794.03	-1407.32	-386.708	3124.36	3359.06	22753.3	43037.3	inf
967	-1797.37	-1409.21	-388.162	3422.18	3679.26	25894.9	34323.5	inf
968	-1797.04	-1410.02	-387.02	3422.18	3679.26	25894.9	34323.5	inf
969	-1799.26	-1410.74	-388.518	3714.35	3999.91	26544.7	37314.8	inf
970	-1805.8	-1409.75	-396.041	5089.73	5481.02	36159.4	45055.4	inf
971	-1794.71	-1405.09	-389.621	4373.98	4710.24	28855.8	38719.4	inf
972	-1798.3	-1407.29	-391.002	4373.98	4731.13	31393.2	38719.4	inf
973	-1792.19	-1412.5	-379.695	2894.37	3099.14	20564.3	26026	inf
974	-1808.59	-1409.81	-398.786	5428.39	5847.91	37744.7	51278	inf
975	-1807.96	-1408.45	-399.508	4900.99	5434.39	32364.4	47652	inf
976	-1808.84	-1407.46	-401.383	4900.99	5194.94	17431	46601.1	inf
977	-1806.15	-1406.82	-399.327	3238.61	3922.14	20807.1	33633.2	inf
978	-1812.37	-1410.97	-401.398	2912.77	4470.88	19040.1	32396.8	inf
979	-1803.52	-1405.32	-398.198	2950.29	4126.89	18629.8	33924.3	inf
980	-1808.2	-1410.02	-398.178	2958.17	4126.89	18473.5	34610.9	inf
981	-1802.86	-1407.58	-395.28	3271.45	4180.59	15878.7	40327	inf
982	-1805.24	-1407.37	-397.868	2622.49	4998.05	18419	37052.3	inf
983	-1802.97	-1407	-395.969	2083.92	3413.64	17347	34895.9	inf
984	-1803.6	-1409.99	-393.608	1876.68	3883.88	15453.6	48751.4	inf
985	-1805.69	-1409.67	-396.015	1778.3	3629.78	15785	55805.3	inf
986	-1822.94	-1415.93	-407.01	3183.26	9570.98	23145.9	81853.7	inf
987	-1822.16	-1418.95	-403.211	2170.39	6741.4	18795.6	65613.8	inf
988	-1819.16	-1420.56	-398.597	2040.46	5997.58	9591.78	27771.4	inf
989	-1818.66	-1421.18	-397.478	2231.55	4442.35	9107.53	50818.5	inf
990	-1821.24	-1416.63	-404.607	4072.43	7462.82	21960.6	63310.1	inf
991	-1817.89	-1412.31	-405.584	5999.36	8242.24	19987.2	45893	inf
992	-1809.33	-1407.19	-402.144	3008.19	6525.39	13971.2	30424.6	inf
993	-1811.41	-1405.4	-406.011	4044.34	10128.1	19012.4	37045.2	inf
994	-1812.04	-1407.68	-404.355	2026.47	7945.36	22304.8	39672.5	inf
995	-1815.9	-1411.59	-404.313	875.068	6448.47	21012.7	61364.9	inf
996	-1813.26	-1407.15	-406.11	1204.49	9221.71	26374.1	48720.7	inf
997	-1815.06	-1409.28	-405.78	1358.3	15038.2	25828.3	47712.4	inf
998	-1816.24	-1411.98	-404.265	1170.68	6394.14	27620.3	48097	inf
999	-1817.57	-1410.04	-407.529	1449.39	13981.2	29187.1	50825.4	inf
1000	-1812.8	-1407.98	-404.813	2058.92	13016.8	23361.8	41489.7	inf
1001	-1818.51	-1414.31	-404.198	2000.66	15962.7	26640.9	39265.2	inf
1002	-1817.92	-1412.38	-405.541	3371.02	15962.7	26383.3	44765.8	inf
1003	-1807.45	-1405.4	-402.05	1748.6	10319.6	18614.1	28940.4	inf
1004	-1806.96	-1407.44	-399.519	1877.03	10595.2	19981.2	33869.4	inf
1005	-1804.85	-1405.92	-398.927	1503.77	6870.33	21897.9	37118.4	inf
1006	-1804.65	-1406.49	-398.165	1981.69	10548.2	21230.9	30729.6	inf
1007	-1805.56	-1404.22	-401.337	3125.42	9255.95	22651.4	35379.1	inf
1008	-1799.18	-1402.58	-396.604	987.729	7556.86	17748.8	26574.9	inf
