Iteration	Replicate_ID	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
682	0	-1799.4	-1394.64	-404.765	0.0544051	0.620315	0.0280534	0.0240726	0.272292	0.000862355	6074.83	13902.6	22065.7	34834.5	inf	0.1543815	0.311145	0.244781	0.143217	0.300857	438200	551766	535390	71403.4	182867	418309	209310.4
683	1	-1801.26	-1405.25	-396.016	0.00920498	0.634742	0.0135324	0.0442224	0.12631	0.171988	6243.58	6927.97	34594.3	45784.1	inf	0.2987976	0.317123	0.256965	0.144199	0.281713	208964	29131.3	924121	139984	78580	491635	136678.5
684	0	-1795.56	-1393.84	-401.722	0.0544305	0.620604	0.0280665	0.0240839	0.272419	0.000396161	4923.27	9115.98	22205.7	25714.9	inf	0.1543815	0.30601	0.257243	0.140854	0.295893	377923	694793	272792	82354.3	140693	251676	195761.3
685	1	-1804.53	-1410.37	-394.157	0.00909482	0.627146	0.0253378	0.0436932	0.124798	0.16993	6243.58	6697.31	34594.3	48735.4	inf	0.3779164	0.307297	0.249003	0.131326	0.312374	322203	23334.4	924121	139984	69725.4	685325	136678.5
686	0	-1802.28	-1396.42	-405.864	0.040418	0.629801	0.0284824	0.0244408	0.276456	0.000402032	5624.21	11383.5	24458.4	30993.9	inf	0.1269636	0.330541	0.24815	0.135875	0.285434	377923	812706	349947	46693.7	157523	266014	277682.5
687	1	-1805.3	-1412.65	-392.643	0.0035228	0.517014	0.0324846	0.0360203	0.259171	0.151787	6117.5	6562.08	38880.5	47751.3	inf	0.3779164	0.307297	0.249003	0.131326	0.312374	322203	30800.1	924121	199800	69725.4	778342	190581.7
688	0	-1799.01	-1395.41	-403.607	0.041132	0.640927	0.0113193	0.0248725	0.28134	0.000409134	7915.84	13508.4	27786	30993.9	inf	0.1269636	0.330541	0.24815	0.135875	0.285434	369373	681897	392387	46693.7	116728	348866	167100.5
689	1	-1807.19	-1410.57	-396.618	0.0032494	0.526849	0.0331025	0.0180229	0.264102	0.154675	6625.89	7107.41	37076	52534	inf	0.1083406	0.307297	0.249003	0.131326	0.312374	383088	36421.3	675553	256263	69725.4	390139	206419.6
690	0	-1798.22	-1396.87	-401.356	0.0402887	0.642531	0.0110872	0.0302007	0.275571	0.000320698	4179.86	11853.5	27786	30984	inf	0.4371069	0.331913	0.251148	0.128058	0.288882	393991	691635	299290	46693.7	155478	348866	234363.2
691	1	-1802.27	-1405.96	-396.311	0.00370711	0.60716	0.0381486	0.0207702	0.304361	0.0258533	5543.88	6278.82	32227.1	43861.8	inf	0.1083406	0.307297	0.249003	0.131326	0.312374	413452	51557.8	760146	212247	89486.9	357110	149838.7
692	0	-1802.76	-1397.89	-404.871	0.0262882	0.665447	0.0114827	0.0110509	0.285399	0.000332136	4454.33	9975.48	34362.7	40373.5	inf	0.4371069	0.331913	0.251148	0.128058	0.288882	387545	691635	272444	37657	171619	699295	289834.8
693	1	-1801.45	-1404.99	-396.464	0.00370711	0.60716	0.0381486	0.0207702	0.304361	0.0258533	5154.08	5931.91	32227.1	44599.7	inf	0.1083406	0.291132	0.270142	0.142784	0.295942	413312	36128	506851	229085	89486.9	372050	147095.5
694	0	-1789.31	-1393.26	-396.047	0.0191287	0.751658	0.00835541	0.0127955	0.207672	0.000390348	3345.34	6293.08	21677.9	25469.8	inf	0.4242173	0.303271	0.254205	0.150125	0.292398	387545	340260	260680	54778.9	205509	590204	182843.8
695	1	-1802.51	-1405.6	-396.915	0.00363762	0.595778	0.0418281	0.0203809	0.298655	0.0397202	5289.31	5931.91	28240.3	44599.7	inf	0.1083406	0.291132	0.270142	0.142784	0.295942	431439	34181.6	585963	274816	90346.9	366559	156818.6
696	0	-1790.39	-1395.35	-395.04	0.0453275	0.739891	0.00782774	0.0119874	0.194557	0.000409079	4087.28	9247.79	21677.9	25469.8	inf	0.4242173	0.303271	0.254205	0.150125	0.292398	400879	272920	172466	52680.6	150730	902796	182843.8
697	1	-1806.01	-1406.61	-399.397	0.00363762	0.595778	0.0418281	0.0203809	0.298655	0.0397202	5289.31	5931.91	30011.6	43643.3	inf	0.1083406	0.303788	0.265319	0.140235	0.290658	598337	34181.6	585963	239443	76180	506802	320726.8
698	0	-1786.71	-1393.55	-393.166	0.0495489	0.808799	0.00855675	0.0131038	0.119544	0.000447178	2213.15	5782.3	19495.4	23722.9	inf	0.4242173	0.3382	0.25146	0.143686	0.266654	329137	234164	175136	29018	157958	902796	182843.8
699	1	-1803.66	-1404.11	-399.549	0.00367264	0.601513	0.0422307	0.0205771	0.291904	0.0401025	5127.52	5931.91	27463.7	49584	inf	0.1083406	0.310958	0.256364	0.151832	0.280847	620426	39952.7	751345	217217	76180	491031	178756.7
700	0	-1786.32	-1391.9	-394.423	0.0493223	0.8051	0.0114508	0.0130439	0.120598	0.000485547	3256.88	12736.9	19366	22974.9	inf	0.4242173	0.3382	0.25146	0.143686	0.266654	324042	172965	157398	22751.7	114356	883504	172540.1
701	1	-1799.36	-1401.95	-397.401	0.00719512	0.668333	0.0455556	0.0120124	0.223644	0.0432599	5127.52	5931.91	24875.1	41130.5	inf	0.1083406	0.310958	0.256364	0.151832	0.280847	472710	31078.1	602884	200625	79455.3	491031	178756.7
702	0	-1787.58	-1393.04	-394.543	0.0561022	0.798886	0.0119196	0.0129432	0.119667	0.0004818	7683.21	13738.6	18773.9	22272.5	inf	0.2676052	0.3382	0.25146	0.143686	0.266654	275543	204688	175076	32750.3	124220	941720	167265
703	1	-1800.77	-1402.88	-397.889	0.0107093	0.697069	0.0475143	0.035895	0.163693	0.0451199	5127.52	5931.91	24804.7	44931.3	inf	0.1083406	0.316917	0.261277	0.135578	0.286229	468842	23729.7	627887	152275	72357.2	381515	178756.7
704	0	-1786.04	-1393.41	-392.63	0.0790885	0.777062	0.011594	0.0125896	0.119079	0.000586618	5155.28	8293.75	18773.9	22272.5	inf	0.2676052	0.3382	0.25146	0.143686	0.266654	275543	169963	175076	43579.1	90139.2	970062	210423.7
705	1	-1806.99	-1409.24	-397.754	0.00960535	0.728296	0.0426164	0.0321948	0.146819	0.0404688	5127.52	5931.91	27150	58910.6	inf	0.2722492	0.316917	0.261277	0.135578	0.286229	482910	36738.3	627887	114799	81562.5	584239	133975.4
706	0	-1789.36	-1394.75	-394.602	0.0780533	0.766891	0.0114422	0.0255143	0.11752	0.000578939	5560.82	9225.48	19088	22272.5	inf	0.2676052	0.3382	0.25146	0.143686	0.266654	423349	151372	163204	63799.2	143564	772318	210423.7
707	1	-1807.58	-1407.76	-399.815	0.00995253	0.75462	0.0265924	0.0333585	0.126332	0.0491448	5018.93	5895.18	37218.5	58910.6	inf	0.1689813	0.317681	0.261906	0.135905	0.284508	901800	28017.6	627887	148256	71190.7	668326	133975.4
708	0	-1794.6	-1398.53	-396.073	0.109072	0.673914	0.0159894	0.0356538	0.164223	0.0011472	6633.01	9998.01	21101.6	25575.1	inf	0.2676052	0.33477	0.252763	0.144431	0.268036	453386	104421	163204	87069.4	138220	992553	188086.7
709	1	-1804.5	-1408.35	-396.155	0.00582274	0.734904	0.0367653	0.0217373	0.172018	0.0287522	4615.3	5421.08	42332.9	56050	inf	0.1689813	0.332452	0.241618	0.142224	0.283706	901800	26378.8	627887	145665	50363.7	668326	130690.5
710	0	-1799.09	-1397.64	-401.452	0.114199	0.705594	0.016741	0.00739173	0.154874	0.00120113	7855.01	12240.2	19874.9	34445.9	inf	0.3022295	0.302186	0.265144	0.151505	0.281165	458742	102052	149101	112062	176514	811692	245749
711	1	-1810.24	-1406.3	-403.942	0.00222354	0.680843	0.0340608	0.0201382	0.236097	0.0266372	5542.67	6475.98	32707.2	67312.3	inf	0.1689813	0.321456	0.245598	0.144567	0.288379	901800	25040.5	791050	283110	43185.7	593912	192458
712	0	-1796.17	-1396.68	-399.486	0.103999	0.642571	0.0152457	0.00673151	0.230359	0.00109384	4722.7	8666.51	20348.1	33919.7	inf	0.4106393	0.302186	0.265144	0.151505	0.281165	423166	97055.9	175613	84819.9	149661	829661	201659.3
713	1	-1807.88	-1409.36	-398.52	0.00261062	0.668809	0.0334588	0.0370309	0.231924	0.0261664	4943.91	5661.49	40598.9	56669.5	inf	0.1689813	0.351071	0.234879	0.138257	0.275793	901800	40065.6	651372	130952	42025	613371	147663.6
714	0	-1788.77	-1396.26	-392.513	0.104032	0.642776	0.0152506	0.00673365	0.230432	0.000775616	4789.05	8300.49	17995.2	22961.7	inf	0.4106393	0.332109	0.253774	0.145009	0.269109	462459	131008	199325	53292.8	131679	829661	146222.3
715	1	-1799.41	-1407.17	-392.243	0.00141583	0.680298	0.0205715	0.0325472	0.24217	0.0229981	3522.46	4333.11	29656.7	40884.3	inf	0.1682363	0.351071	0.234879	0.138257	0.275793	610245	49334.1	807253	119225	49720.3	962570	98306.41
716	0	-1785.94	-1393.95	-391.988	0.115406	0.603719	0.016918	0.00746987	0.255627	0.000860417	5229.99	7211.87	18349.4	24504	inf	0.4106393	0.334061	0.255266	0.139983	0.27069	253663	187704	199325	57747.9	101439	677289	134310.2
717	1	-1800.85	-1407.12	-393.737	0.00062962	0.694162	0.0134376	0.0256546	0.247105	0.0190113	3614.44	4561.43	31405.3	51389.2	inf	0.0708171	0.356937	0.222095	0.140567	0.280401	701117	49334.1	807253	105925	34120.1	741991	109927.9
718	0	-1786.85	-1393.65	-393.203	0.114932	0.601235	0.0209624	0.00743914	0.254575	0.000856877	5229.99	8847.85	17942.3	26068.4	inf	0.4661598	0.334061	0.255266	0.139983	0.27069	249351	93786.9	168774	69098.1	139213	605145	135200.3
719	1	-1798.25	-1403.05	-395.204	0.00062962	0.694162	0.0134376	0.0256546	0.247105	0.0190113	4108.1	4740.58	33341	47605.9	inf	0.01899165	0.352743	0.231235	0.138916	0.277106	533285	46986.6	901129	105925	34120.1	993096	136000.2
720	0	-1784.51	-1390.9	-393.611	0.0631684	0.60718	0.0243462	0.00864	0.29567	0.000995198	4673.91	7834.79	16562.5	26068.4	inf	0.2593823	0.330348	0.252429	0.14856	0.268664	227646	93786.9	268027	59985.8	80957.6	492555	154186.6
721	1	-1796.77	-1402.08	-394.693	0.000633868	0.698846	0.00678052	0.0258277	0.248773	0.0191395	4217.72	4867.08	33341	47054.8	inf	0.02086351	0.32041	0.242786	0.145855	0.290949	278580	45744.3	901129	105925	43038.8	927476	131058.1
722	0	-1788.9	-1393.34	-395.562	0.114538	0.608453	0.0341617	0.0100761	0.231777	0.000994228	5202.88	8989.38	15002.3	22590.2	inf	0.2593823	0.330348	0.252429	0.14856	0.268664	227646	97549.5	372829	54690.1	132079	440893	154186.6
723	1	-1794.46	-1404.32	-390.143	0.00058941	0.649831	0.00676728	0.0240162	0.300999	0.0177971	3740.43	4155.33	29358.9	42021.9	inf	0.02086351	0.336932	0.248813	0.157024	0.25723	188725	29566.9	879458	138045	40065.4	932378	117778.5
724	0	-1792.45	-1393.85	-398.604	0.120262	0.565826	0.0570339	0.0126276	0.24336	0.00089006	3716.59	10064.6	18299.7	25435.3	inf	0.2593823	0.326577	0.249548	0.158278	0.265598	227646	97549.5	372829	62848.5	113719	471586	142783.4
725	1	-1795.89	-1403.99	-391.901	0.00128657	0.70072	0.00611553	0.0652444	0.208345	0.0182881	3740.43	4155.33	28468.3	42257.6	inf	0.02086351	0.34044	0.240992	0.158659	0.259909	184103	36430.1	708379	138045	52218.6	932378	158385.2
726	0	-1794.47	-1398.9	-395.574	0.108157	0.441492	0.10776	0.0113566	0.330888	0.000345889	6951.48	10688.3	18299.7	24959.6	inf	0.2593823	0.333265	0.25028	0.143302	0.273152	319435	97549.5	416037	48902.4	152498	362940	167786.6
727	1	-1794.39	-1403.86	-390.528	0.00128442	0.69955	0.00442092	0.0651355	0.207998	0.0216115	2569.98	3518.56	24105.7	35781.9	inf	0.02086351	0.351588	0.248883	0.141356	0.258173	192942	28591.9	732759	138045	47609.9	843099	114545.6
728	0	-1797.17	-1397.31	-399.855	0.0196631	0.592568	0.144635	0.0152427	0.227395	0.000495486	11331.3	15762.2	27196.2	31667.8	inf	0.2593823	0.328534	0.260291	0.131793	0.279382	399848	87409.9	392480	63180.7	103976	290060	135965.7
729	1	-1793.55	-1403.23	-390.321	0.00122733	0.668456	0.00548988	0.0622403	0.198752	0.0638339	2807.23	3781.02	25903.9	37618.5	inf	0.02086351	0.351588	0.248883	0.141356	0.258173	223085	36376	735348	99616	54960.7	796171	114250.3
730	0	-1793.85	-1397.53	-396.316	0.0334445	0.641665	0.156619	0.0162466	0.151488	0.000536539	11141	13721.9	26693.4	31667.8	inf	0.2593823	0.328534	0.260291	0.131793	0.279382	532126	107643	392480	53336.2	134939	272432	207139.8
731	1	-1799.3	-1406.81	-392.487	0.00201913	0.454564	0.00903162	0.102394	0.326976	0.105016	3154.59	4246.95	24935.1	47021.3	inf	0.02086351	0.351588	0.248883	0.141356	0.258173	212101	40322	796012	125011	64211.1	796171	154843.6
732	0	-1796.15	-1397.1	-399.05	0.0202571	0.640688	0.15638	0.013011	0.169128	0.000535722	11343.8	16101	26864.2	31145.4	inf	0.2593823	0.328534	0.260291	0.131793	0.279382	688985	107643	392480	48709.4	174264	263394	134555.8
733	1	-1792.34	-1405.38	-386.953	0.00142218	0.44476	0.0124047	0.120881	0.319924	0.100608	2696.78	3108.77	20472.9	39462.6	inf	0.02086351	0.31356	0.263479	0.149646	0.273314	212101	40322	536357	91718.7	62336	737926	129952.4
734	0	-1789.34	-1395.8	-393.541	0.0149042	0.6451	0.157457	0.0117052	0.170293	0.000539412	7558.71	9453.97	20714.6	23571.8	inf	0.1384635	0.317743	0.264474	0.133911	0.283872	691324	130148	392480	48709.4	166769	400076	151443.1
735	1	-1804.27	-1411.18	-393.096	0.00138727	0.43384	0.0134659	0.117913	0.335256	0.0981379	2898.27	3826.84	21739	34515.3	inf	0.02086351	0.31356	0.263479	0.149646	0.273314	160867	40322	476854	125447	62336	879248	110923
736	0	-1799.01	-1399.97	-399.045	0.0149042	0.6451	0.157457	0.0117052	0.170293	0.000539412	10306	12890.1	28243.5	36230.9	inf	0.1338336	0.317743	0.264474	0.133911	0.283872	905947	154777	352772	45517.4	166769	316721	109148.1
737	1	-1801.04	-1410.61	-390.429	0.00139454	0.436115	0.0252849	0.118531	0.320022	0.0986525	2783.68	3675.54	22697	33427.5	inf	0.02086351	0.31037	0.260799	0.148124	0.280707	160867	40322	476854	150528	77775.9	716690	101875.9
738	0	-1801.29	-1399.09	-402.199	0.0144112	0.656841	0.152249	0.011318	0.16466	0.000521567	8432.25	12890.1	28243.5	36295.7	inf	0.1338336	0.313434	0.260887	0.145657	0.280022	905947	149718	398186	37000.6	162748	448378	154860.7
739	1	-1800.56	-1406.01	-394.552	0.00170176	0.435442	0.0252459	0.119583	0.319528	0.0985001	2520.25	3775.81	15120.2	39176.9	inf	0.02086351	0.31037	0.260799	0.148124	0.280707	264191	49948.8	527446	142595	68115.2	807681	104264.3
740	0	-1794.2	-1398.73	-395.464	0.0374864	0.626128	0.145129	0.0303843	0.15696	0.00391189	6715.78	10883.8	23305.4	25746.1	inf	0.1338336	0.341219	0.250329	0.139763	0.268689	872199	268464	405044	27451.9	164273	521580	131391.4
741	1	-1799.97	-1405.78	-394.192	0.00186207	0.441485	0.0255963	0.121243	0.323962	0.0858526	2342.36	3604.71	16354.5	43428.5	inf	0.02086351	0.31037	0.260799	0.148124	0.280707	287090	65729.1	609184	157548	68115.2	807681	135254.1
742	0	-1795.37	-1400.9	-394.47	0.0404881	0.676264	0.156751	0.0357749	0.0864973	0.00422514	6359.37	7707.47	23501.7	27427.2	inf	0.3171816	0.341219	0.250329	0.139763	0.268689	551654	268464	398890	30718.9	177444	501341	103218.1
743	1	-1802.38	-1407.01	-395.371	0.00338236	0.440812	0.0255573	0.121058	0.323469	0.0857219	2607.36	4300.02	14012.9	39225.8	inf	0.02086351	0.31037	0.260799	0.148124	0.280707	209524	55919.6	669729	118553	124551	713532	102902
744	0	-1804.16	-1401.31	-402.854	0.0336921	0.681269	0.157911	0.0360397	0.0871376	0.00395046	7223.49	11658.8	34381.9	40089.8	inf	0.3171816	0.321143	0.257958	0.144022	0.276877	446108	196877	539737	29693.2	218823	501341	210054.5
745	1	-1805.26	-1406.26	-399.007	0.00363606	0.473875	0.0274742	0.130138	0.272725	0.0921514	2177.99	4145.49	17169.4	49234.8	inf	0.2550377	0.31869	0.268014	0.152094	0.261201	269062	55919.6	494435	122261	146154	487516	173542.2
746	0	-1791.78	-1398.59	-393.195	0.0330844	0.668983	0.155063	0.0450369	0.085566	0.0122672	4822.14	8102.1	23967.2	27178.9	inf	0.3171816	0.325279	0.248402	0.145876	0.280443	371426	153390	536054	17545.4	177489	562646	142406.7
747	1	-1805.52	-1409.85	-395.663	0.003559	0.463833	0.026892	0.148572	0.266946	0.0901986	2439.65	3511.18	16576	34634.5	inf	0.482093	0.329033	0.263946	0.149785	0.257236	269062	34275.7	498697	157733	118076	906242	174781.9
748	0	-1797.12	-1398.47	-398.652	0.0290324	0.587049	0.136071	0.0295667	0.207516	0.0107648	6375.16	10350.7	32863.9	37326.5	inf	0.2266658	0.325279	0.248402	0.145876	0.280443	245173	153390	472536	16807.1	177489	927088	207797.8
749	1	-1804.39	-1408.08	-396.307	0.00363219	0.604892	0.0240101	0.151627	0.123786	0.0920534	2552.64	3673.79	17084	33055.3	inf	0.482093	0.321752	0.25809	0.146471	0.273687	261890	32621.6	436505	142214	126909	906242	255541.7
750	0	-1792.19	-1403.44	-388.748	0.0294654	0.579669	0.134361	0.029195	0.204907	0.0224033	4519.41	6141.09	19998.3	22678.3	inf	0.2266658	0.337415	0.222182	0.166369	0.274034	226990	116657	498125	22003	177489	927088	187002.9
751	1	-1806.51	-1409.53	-396.981	0.00368403	0.613525	0.0266642	0.153791	0.125552	0.0767834	2720.12	4435.98	15692.1	42566.4	inf	0.482093	0.321752	0.25809	0.146471	0.273687	215183	29919.2	337158	211851	160675	906242	222991.6
752	0	-1785.78	-1400.12	-385.661	0.0545879	0.558931	0.129554	0.0517052	0.197576	0.00764609	2415.02	5260.29	13455.5	14864.9	inf	0.2266658	0.334793	0.281909	0.144797	0.238502	223108	97974.5	498125	22078	193601	872233	128436.7
753	1	-1801.88	-1408.11	-393.77	0.00237506	0.732043	0.0171902	0.0991477	0.0809426	0.0683017	2966.71	4244.78	13675.1	40731.7	inf	0.482093	0.321752	0.25809	0.146471	0.273687	215183	36748.5	184474	211562	107158	770219	213380.3
754	0	-1792.76	-1401.82	-390.939	0.0381283	0.527147	0.183853	0.048765	0.186341	0.0157658	3353.35	5587.34	12864.6	15891.6	inf	0.2266658	0.348745	0.277793	0.138441	0.23502	223108	101182	529537	16182.3	193601	882989	179072
755	1	-1800.49	-1405.55	-394.943	0.00225781	0.695904	0.0198615	0.1401	0.0769467	0.0649299	2233.72	4378.45	7478.15	55908.5	inf	0.3805899	0.317451	0.25464	0.143781	0.284128	215183	56298.5	252276	211562	68673.2	786319	213380.3
756	0	-1788.3	-1401.8	-386.505	0.0420327	0.469243	0.20268	0.0537586	0.205423	0.0268632	1509.56	5173.87	13484.6	15164.6	inf	0.2266658	0.348745	0.277793	0.138441	0.23502	167833	106773	425927	17491.3	229087	590323	169419
757	1	-1797.92	-1409.05	-388.87	0.0035712	0.710594	0.0314151	0.0300122	0.121707	0.1027	2752.61	3718.01	6642.05	60507.1	inf	0.5692768	0.317451	0.25464	0.143781	0.284128	156380	45207.6	205429	214334	81932.4	677734	227443.2
758	0	-1786.51	-1401.11	-385.404	0.0412269	0.460246	0.198794	0.0409871	0.201484	0.0572613	1373.82	5682.94	13484.6	15164.6	inf	0.2266658	0.348745	0.277793	0.138441	0.23502	211204	124890	257495	12401	185676	590323	183088
759	1	-1796.05	-1407.92	-388.121	0.00279906	0.556955	0.0695541	0.0462376	0.243959	0.080495	2232.04	3610.27	5157.51	49064	inf	0.5692768	0.328613	0.241311	0.160922	0.269154	140477	43123.2	245649	174965	80341.1	578131	146148.3
760	0	-1784.92	-1400.24	-384.672	0.03539	0.520799	0.170649	0.0510494	0.172958	0.0491543	3171.44	5418.89	13076.8	14733.9	inf	0.2266658	0.356963	0.256454	0.146024	0.240559	283021	91953.6	191317	14821.2	265967	827854	174004.7
761	1	-1785.91	-1403.69	-382.214	0.00296202	0.58938	0.0153859	0.0489294	0.258162	0.0851812	1789.65	2531.84	7768.2	32958.1	inf	0.5692768	0.336619	0.24719	0.140479	0.275712	115908	35517.5	211206	174965	71183.3	578131	136296.6
762	0	-1800.56	-1407.94	-392.624	0.03539	0.520799	0.170649	0.0510494	0.172958	0.0491543	5661.92	8887.83	16152.4	18367.1	inf	0.2266658	0.377245	0.225314	0.154321	0.24312	283021	101479	138554	16230.9	343713	895678	302967.2
763	1	-1790.07	-1400.26	-389.801	0.00329668	0.65597	0.0171242	0.0544577	0.174346	0.0948053	1514.45	3253.19	13431.6	38511.9	inf	0.2492925	0.333925	0.245212	0.150275	0.270588	131697	29034.9	274022	211366	71183.3	602403	159264.3
764	0	-1786.88	-1400.15	-386.733	0.0409935	0.60326	0.072709	0.0257563	0.200344	0.0569372	5911.33	8114.66	12443.7	14149.8	inf	0.2266658	0.362347	0.216416	0.126122	0.295115	271015	92308.2	138554	15077.1	295900	895678	233403.3
765	1	-1795.54	-1400.19	-395.349	0.00186831	0.750333	0.00970475	0.0308626	0.124803	0.0824286	1996.34	4288.34	17705.5	35534.3	inf	0.07485948	0.343366	0.241736	0.148145	0.266753	155153	41228.5	351313	104066	82268.7	800807	170822.5
766	0	-1789.46	-1398.34	-391.125	0.0397803	0.585407	0.100152	0.0249941	0.194415	0.0552521	6696.48	9879.89	14876.6	17124.2	inf	0.2266658	0.355685	0.221786	0.132841	0.289689	270918	74470.1	97588.7	13761.3	271779	971358	180456.3
767	1	-1793.63	-1400.45	-393.173	0.00216721	0.691267	0.0168858	0.0358001	0.158265	0.0956156	1450.99	2977.11	14460	48257.4	inf	0.07485948	0.336801	0.252922	0.13118	0.279097	231333	33444.1	278005	149656	59856.5	424658	138607.6
768	0	-1775.94	-1397.1	-378.839	0.041626	0.575002	0.095967	0.0261538	0.203435	0.0578157	4398.47	6107.88	9386.75	9894.46	inf	0.2266658	0.355685	0.221786	0.132841	0.289689	376730	74470.1	83143.4	13761.3	269150	971358	138374.7
769	1	-1794.68	-1400	-394.681	0.00219111	0.698891	0.017072	0.0251657	0.16001	0.0966702	1935.46	3353.57	14661.6	46003.1	inf	0.07485948	0.336801	0.252922	0.13118	0.279097	327083	41657.3	381356	126986	43051	544962	159436.7
770	0	-1776.8	-1399.05	-377.754	0.0432544	0.597496	0.110034	0.0271769	0.161961	0.0600775	4737.55	6122.06	9095.4	9894.46	inf	0.2266658	0.355685	0.221786	0.132841	0.289689	376730	88883	83143.4	12200.3	236083	836263	124821.2
771	1	-1793.45	-1402.87	-390.575	0.00147695	0.721368	0.0176211	0.0259751	0.133779	0.0997793	1881.8	3073.11	15395.7	31059.3	inf	0.07485948	0.336801	0.252922	0.13118	0.279097	248648	53223.7	524735	122882	43051	726077	167949
772	0	-1780.78	-1400.9	-379.875	0.0443731	0.61295	0.0870164	0.0278798	0.16615	0.0616313	3616.41	5780.54	9036.23	9830.1	inf	0.2395551	0.370796	0.231209	0.138484	0.259511	406418	81366.1	139554	9007.58	236083	809207	82145.76
773	1	-1790.28	-1400.34	-389.938	0.00145756	0.711899	0.0173897	0.0414048	0.176869	0.0509798	1988.45	2704.05	11416.7	36736.7	inf	0.2907967	0.334717	0.251356	0.136558	0.277369	248648	53223.7	524735	88853.2	35494	996178	115158.1
774	0	-1781.15	-1398.7	-382.452	0.0506547	0.599346	0.0198902	0.0350021	0.162462	0.132645	4054.11	6475.65	10548.1	11474.8	inf	0.2395551	0.370448	0.230992	0.138355	0.260205	406418	81366.1	189159	9007.58	259926	722112	103533.1
775	1	-1796.78	-1405.76	-391.02	0.00193465	0.617597	0.0230818	0.0549575	0.234763	0.0676667	1055.71	2563.07	11380.5	29117.9	inf	0.4176476	0.334717	0.251356	0.136558	0.277369	248648	53223.7	429709	68599.5	53843.4	996178	99756.12
