Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
1487	-1776.05	-1406.85	-369.196	0.000921598	0.613406	0.0240289	0.0632137	0.297003	0.00142704	2670.79	3132.09	3691.89	8439.81	inf	0.1898592	0.309428	0.252431	0.165519	0.272621	348381	23130.9	19017.9	33669.7	170452	683260	199808.2
1488	-1775.85	-1408.97	-366.88	0.00213493	0.612661	0.0239998	0.0631369	0.296642	0.0014253	2641.38	3104.45	3691.89	8439.81	inf	0.1898592	0.342262	0.24043	0.157649	0.259659	205915	23130.9	14939.2	19826.5	170452	407094	155515.5
1489	-1776.84	-1407.33	-369.511	0.00213769	0.613454	0.0240308	0.0632186	0.295732	0.00142715	2438.9	2860.15	3388.48	8439.81	inf	0.1898592	0.345599	0.242774	0.149437	0.262191	168501	23130.9	15030.4	61531.3	586095	487482	155515.5
1490	-1781.97	-1409.15	-372.823	0.00241178	0.563892	0.027112	0.0713243	0.33365	0.00161013	2093.48	2511.82	3034.31	8439.81	inf	0.1898592	0.304884	0.257878	0.158734	0.278504	168501	29505.7	32533.8	90006.8	230075	678583	218439.2
1491	-1783.92	-1408.6	-375.323	0.00342752	0.568731	0.0177674	0.0719364	0.336514	0.00162395	2152.56	2418.83	3045.57	8677.97	inf	0.1898592	0.33284	0.247507	0.15235	0.267303	331010	47874.9	29366.7	61840.2	214571	172519	235802.7
1492	-1779.05	-1406.97	-372.075	0.00342752	0.568731	0.0177674	0.0719364	0.336514	0.00162395	2035.73	2582.7	3045.57	8677.97	inf	0.1725178	0.313712	0.255659	0.157368	0.27326	104190	47874.9	15388.5	61840.2	214571	48109.4	230847.2
1493	-1782.22	-1407.97	-374.245	0.00380987	0.587488	0.00868969	0.0799612	0.318246	0.00180511	2236.53	3631.97	3831.15	10916.4	inf	0.1725178	0.313501	0.255487	0.155082	0.275931	104190	47874.9	6921.12	129061	386379	17145.6	290697.1
1494	-1785.02	-1408.79	-376.233	0.00450777	0.695104	0.0102815	0.0946085	0.193362	0.00213577	3012.4	3853.69	4065.02	11582.8	inf	0.2617953	0.313501	0.255487	0.155082	0.275931	358138	96177.3	6921.12	37955.2	444391	18673	316225.3
1495	-1780.06	-1407.8	-372.254	0.00449846	0.693669	0.0123252	0.0944132	0.192963	0.00213136	2295.33	3171.44	3349.54	9544.09	inf	0.2299028	0.30864	0.267029	0.152677	0.271653	358138	63962.1	6921.12	61791.7	331990	18673	258324.6
1496	-1776.93	-1407.87	-369.06	0.00443936	0.684555	0.00679894	0.111675	0.190428	0.00210336	2203.98	3171.44	3329.6	9544.09	inf	0.2867846	0.30864	0.267029	0.152677	0.271653	177208	71113.6	3054.62	59257.7	165106	19736.3	252900.8
1497	-1779.81	-1407.73	-372.083	0.00621836	0.558146	0.0095235	0.156427	0.266739	0.00294624	1677.56	2774.09	2912.43	8348.29	inf	0.2867846	0.312926	0.240388	0.154797	0.291889	177208	80035	3054.62	112747	834538	19736.3	221983
1498	-1792.37	-1410.87	-381.496	0.00622415	0.558665	0.00953236	0.156572	0.266987	0.00201912	2211.05	4076.17	4294.58	18760.3	inf	0.3871831	0.312926	0.240388	0.154797	0.291889	300854	99191.8	3054.62	174744	693606	84565.2	339031.1
1499	-1794.53	-1413.01	-381.513	0.00622415	0.558665	0.00953236	0.156572	0.266987	0.00201912	1688.08	3931.1	4133.51	18056.7	inf	0.3871831	0.301571	0.231665	0.145046	0.321717	300854	310404	3054.62	174744	277990	51933.3	292525.6
1500	-1792.86	-1411.8	-381.067	0.00622415	0.558665	0.00953236	0.156572	0.266987	0.00201912	2133.15	4957.67	5223.32	24556.2	inf	0.3871831	0.301571	0.231665	0.145046	0.321717	81908.9	89850.2	3054.62	141732	277990	22495.9	195329.6
1501	-1794.45	-1413.15	-381.302	0.00703969	0.711456	0.00605519	0.0994586	0.169597	0.00639397	2531.6	4967.54	5204.91	22817.3	inf	0.4772019	0.354987	0.209151	0.130951	0.304911	341760	92417.2	7742.54	141732	143538	22495.9	195329.6
1502	-1788.13	-1406.72	-381.413	0.00707941	0.71547	0.00608935	0.10002	0.170554	0.000787561	2394.06	4967.54	5204.91	14244.4	inf	0.08291904	0.314072	0.232225	0.136311	0.317392	567180	93695.8	7742.54	141732	143538	4472.15	220753.1
1503	-1787.24	-1406.8	-380.44	0.0173044	0.745854	0.00764737	0.0505769	0.177796	0.000821006	2586.29	4967.54	5204.91	14244.4	inf	0.08291904	0.314072	0.232225	0.136311	0.317392	567180	93695.8	3490.27	135851	267309	4472.15	240086.6
1504	-1784.03	-1406.97	-377.059	0.017314	0.746267	0.0076516	0.0506296	0.177895	0.000243269	2434.54	4676.07	4899.51	13725.9	inf	0.08291904	0.314072	0.232225	0.136311	0.317392	471585	122455	3490.27	60525.6	164045	74707.3	257980.2
1505	-1782.37	-1406.16	-376.215	0.017314	0.746267	0.0076516	0.0506296	0.177895	0.000243269	2196.79	4676.07	4899.51	13725.9	inf	0.08291904	0.305648	0.249506	0.141884	0.302962	188713	141616	3490.27	60525.6	151680	74707.3	257980.2
1506	-1776.7	-1404.46	-372.241	0.0193056	0.744754	0.0076361	0.0505269	0.177534	0.000242776	1967.22	3430.61	3594.54	10070.1	inf	0.08291904	0.335162	0.238132	0.155585	0.271121	188713	141616	3490.27	136479	208243	9990.63	191306.2
1507	-1786.4	-1407.93	-378.465	0.0170937	0.80425	0.00574242	0.0379967	0.133507	0.00140939	2666.11	4610.96	4831.28	15856.3	inf	0.08291904	0.32397	0.230181	0.15039	0.295459	111225	149891	3490.27	136479	208243	9990.63	258924.3
1508	-1788.85	-1408.08	-380.768	0.0170213	0.800846	0.00571811	0.0414704	0.132942	0.00200214	2666.11	4610.96	4831.28	15856.3	inf	0.08291904	0.32397	0.230181	0.15039	0.295459	433140	46794.8	6026.94	136479	208243	16532.2	269917.5
1509	-1780.92	-1403.98	-376.939	0.0166506	0.783405	0.00559358	0.0405672	0.151825	0.00195854	1824.75	3155.86	3306.65	10852.4	inf	0.08291904	0.32397	0.230181	0.15039	0.295459	433140	28080.7	8282.63	136479	443089	135638	184738.3
1510	-1779.14	-1404.99	-374.151	0.0166089	0.781443	0.00808361	0.0404656	0.151445	0.00195363	1916.28	3011.36	3349.54	10993.2	inf	0.08291904	0.32397	0.230181	0.15039	0.295459	233403	74168.5	8038.17	74518.8	153455	103744	187134.2
1511	-1787.27	-1407.03	-380.239	0.0166201	0.78197	0.00808905	0.0404929	0.151547	0.00128106	3101.6	4331.48	4817.91	15812.3	inf	0.08291904	0.330101	0.228093	0.149026	0.29278	333422	62022.9	8038.17	58196.6	153455	103744	289900.3
1512	-1780.92	-1403.6	-377.315	0.0166201	0.78197	0.00808905	0.0404929	0.151547	0.00128106	2931.79	4063.03	4554.12	14946.6	inf	0.08291904	0.311315	0.272024	0.140544	0.276117	227950	22783.9	8038.17	103886	257447	103744	207625.7
1513	-1782.93	-1405.23	-377.701	0.0166231	0.78211	0.0080905	0.0405002	0.151574	0.00110221	3068.25	4063.03	4554.12	14341	inf	0.05230964	0.311315	0.272024	0.140544	0.276117	227950	116995	8038.17	85103.1	257447	331731	226712
1514	-1778.88	-1404.21	-374.671	0.0166231	0.78211	0.0080905	0.0405002	0.151574	0.00110221	3413.16	4063.03	4554.12	18961.4	inf	0.04024354	0.312386	0.27296	0.141028	0.273626	197090	14132.4	8038.17	85103.1	181061	38238.6	157557.4
1515	-1783.09	-1402.49	-380.599	0.0166231	0.78211	0.0080905	0.0405002	0.151574	0.00110221	4579.69	5245.53	5834.61	25918.7	inf	0.04024354	0.312386	0.27296	0.141028	0.273626	447412	22363.7	8038.17	85103.1	328036	57770.5	227197.5
1516	-1788.65	-1405.32	-383.331	0.0163533	0.769418	0.0242803	0.0398429	0.149114	0.000991386	5285.15	5880.9	6541.33	29058.1	inf	0.3663084	0.315355	0.26605	0.142368	0.276227	500938	22363.7	9691.77	259173	328036	122389	254717
1517	-1792.85	-1406.48	-386.377	0.0163533	0.769418	0.0242803	0.0398429	0.149114	0.000991386	5285.15	5880.9	6541.33	29058.1	inf	0.3663084	0.315355	0.26605	0.142368	0.276227	846006	22363.7	9691.77	259173	467237	122389	254717
1518	-1791.08	-1408.33	-382.748	0.0178871	0.787657	0.0248559	0.0407874	0.127797	0.00101489	5421.33	5880.9	6541.33	48256.6	inf	0.3663084	0.315355	0.26605	0.142368	0.276227	222363	22363.7	9247.05	385534	227609	164537	254717
1519	-1800.19	-1413.67	-386.522	0.0155285	0.645731	0.0951419	0.0354092	0.207308	0.000881066	5352.38	5880.9	6541.33	48256.6	inf	0.3663084	0.312577	0.293968	0.141114	0.252341	181601	22363.7	18258.3	385534	516428	303759	136963.3
1520	-1800.29	-1411.48	-388.805	0.0166652	0.692999	0.0289052	0.0380012	0.222483	0.000945561	5352.38	5880.9	6541.33	48256.6	inf	0.4816217	0.299751	0.281905	0.135324	0.283019	453861	22363.7	40733.6	610597	516428	483969	115516.6
1521	-1792.81	-1408.79	-384.024	0.0163311	0.671283	0.0279994	0.0368104	0.24666	0.00091593	5398.89	5880.9	6449.38	48256.6	inf	0.4197312	0.296033	0.278409	0.146049	0.279509	264067	18165.5	26844.8	248571	516428	133255	210728.6
1522	-1800.05	-1413.92	-386.133	0.00775806	0.677258	0.0282486	0.037138	0.248856	0.00074181	5319.36	5769.23	6281.94	46343	inf	0.4197312	0.329766	0.265068	0.139051	0.266115	385091	18165.5	47162.9	243092	516428	465359	129550
1523	-1807.57	-1413.18	-394.395	0.00484847	0.692419	0.027025	0.0355294	0.238077	0.0021014	8193.53	9647.26	10649.5	36477.5	inf	0.4197312	0.328396	0.265445	0.139248	0.266911	385091	54603.3	24145.7	243092	516428	465359	219620.6
1524	-1816.11	-1421.1	-395.006	0.11638	0.614817	0.0239962	0.0315474	0.211394	0.00186589	8193.53	9647.26	10649.5	36477.5	inf	0.283198	0.328396	0.265445	0.139248	0.266911	385091	54867.5	24145.7	243092	516428	475814	399964.5
1525	-1802.45	-1408.36	-394.087	0.128372	0.585292	0.0163018	0.0347983	0.233178	0.00205816	6318.02	7587.38	9391.56	29691.1	inf	0.283198	0.33179	0.257853	0.140687	0.26967	709488	54867.5	24145.7	243092	455795	475814	214451.9
1526	-1798.6	-1409.92	-388.683	0.125553	0.572441	0.037901	0.0340342	0.228058	0.00201297	4767.39	5714.8	7080.76	43986.6	inf	0.283198	0.33179	0.257853	0.140687	0.26967	793581	44026.2	24145.7	242832	117389	475814	180940.1
1527	-1791.19	-1407.72	-383.463	0.0741507	0.747487	0.022384	0.0201003	0.134689	0.00118884	4803.26	5418.93	6256.52	20555.2	inf	0.4292652	0.331965	0.257989	0.140234	0.269812	212454	44026.2	46853.9	115372	117389	305921	162137.2
1528	-1798.56	-1409.64	-388.923	0.074202	0.748004	0.0223995	0.0201142	0.134782	0.000497932	4803.26	5710.97	7733.19	30854	inf	0.4840567	0.346993	0.252185	0.137079	0.263742	254095	44026.2	47167.1	181022	117389	305921	180472.2
1529	-1796.1	-1407.7	-388.39	0.0726298	0.732155	0.0219248	0.0408771	0.131926	0.000487381	4824.59	5643.27	7456.19	28640	inf	0.4840567	0.304431	0.261161	0.161278	0.273129	390105	44026.2	47167.1	181022	391798	415183	230824.6
1530	-1799.96	-1410.49	-389.469	0.0659654	0.664973	0.0199131	0.0371263	0.209694	0.00232759	4830.24	5493.94	7142.01	39728	inf	0.4840567	0.308892	0.264988	0.163641	0.262479	390105	44026.2	24936	619211	318566	111575	146149.9
1531	-1796.99	-1409.11	-387.886	0.0659654	0.664973	0.0199131	0.0371263	0.209694	0.00232759	4270.72	5405.48	6999.69	23516.4	inf	0.4840567	0.326334	0.2583	0.159511	0.255855	390105	47705	38772.6	295317	318566	111575	266274.4
1532	-1801.85	-1410.02	-391.828	0.0494113	0.677209	0.0202795	0.0378095	0.213553	0.0017376	8167.44	9037.71	10411.5	40341.5	inf	0.4840567	0.30886	0.236412	0.154981	0.299746	390105	47705	19501.3	295317	318566	111575	243446.3
1533	-1805.67	-1408.77	-396.899	0.0494775	0.678116	0.0203066	0.0378601	0.213839	0.000400701	10581.9	11999.3	13957.4	43746.3	inf	0.4840567	0.312495	0.239195	0.145036	0.303274	390105	37667.1	17731.5	242124	318566	128297	199658.6
1534	-1798.25	-1405.2	-393.051	0.0494775	0.678116	0.0203066	0.0378601	0.213839	0.000400701	8798.35	10614.7	12473.7	34044.9	inf	0.4840567	0.330758	0.253173	0.153512	0.262558	390105	47347.1	17731.5	105030	226533	701473	250933.9
1535	-1793.13	-1405.35	-387.776	0.0485984	0.666068	0.0199458	0.0371874	0.227807	0.000393582	5279.72	7818.59	9116.35	25006.2	inf	0.4840567	0.334249	0.243131	0.137941	0.284678	390105	66444.8	17731.5	105030	226533	701473	180272.3
1536	-1791.09	-1403.84	-387.255	0.0501087	0.686767	0.0155058	0.112725	0.134487	0.000405813	4258.42	6547.92	7447.82	20270.2	inf	0.4840567	0.328491	0.245885	0.135564	0.290059	567047	161758	14406.9	170585	226533	577887	146130.1
1537	-1786.62	-1401.55	-385.067	0.0501043	0.686707	0.0155045	0.112716	0.134475	0.000492981	4875.12	6751.14	7842.94	20270.2	inf	0.1860602	0.320864	0.263396	0.132417	0.283324	482682	105841	14406.9	81662	56929.6	276828	146130.1
1538	-1786.71	-1403.11	-383.603	0.0509104	0.67693	0.0157539	0.119266	0.136639	0.000500912	4672.15	7267.12	8142.82	22161.7	inf	0.1860602	0.31551	0.259001	0.146892	0.278597	358902	185744	14406.9	81662	52097.2	276828	128107
1539	-1794	-1402.19	-391.805	0.0542101	0.670377	0.00238876	0.126996	0.145495	0.000533378	5979.79	9865.83	10866.1	29573.5	inf	0.1860602	0.317846	0.260918	0.140577	0.280659	358902	388072	14406.9	87522.1	167397	341681	253683.3
1540	-1794.68	-1402.57	-392.109	0.0542101	0.670377	0.00238876	0.126996	0.145495	0.000533378	7491.38	10239.2	11473	31225.4	inf	0.1860602	0.320421	0.263033	0.141717	0.274829	425205	151661	10694.4	87522.1	167397	341681	267853.4
1541	-1795.91	-1403.19	-392.726	0.0643102	0.795277	0.00283382	0.0430384	0.0939074	0.000632754	7893.71	9842.45	11028.5	29645.7	inf	0.1860602	0.329024	0.251601	0.137167	0.282208	631524	151661	10694.4	169968	187890	379412	257474.4
1542	-1790.81	-1399.13	-391.689	0.038552	0.771727	0.00274991	0.0236813	0.156082	0.00720789	6103.41	8864.09	9932.22	28765.1	inf	0.04229893	0.335462	0.256523	0.139851	0.268164	445749	265349	10694.4	169968	224954	379412	231880.8
1543	-1796.4	-1402.39	-394.011	0.0346917	0.694452	0.0120885	0.02131	0.233397	0.00406089	3413.91	9147.09	10249.3	44365.4	inf	0.04229893	0.335809	0.256788	0.138961	0.268442	445749	280066	9592.3	257975	224954	784587	232589.8
1544	-1795.28	-1403.25	-392.028	0.0563466	0.675508	0.0117587	0.0207287	0.231708	0.00395011	1731.83	9262.12	10366.6	40154.7	inf	0.04229893	0.335809	0.256788	0.138961	0.268442	184979	256240	51177	257975	224954	784587	179990.3
1545	-1793.38	-1402.22	-391.157	0.0304699	0.693055	0.0134277	0.0212671	0.237727	0.00405272	982.602	8595.26	10008.2	36919.6	inf	0.20411	0.335809	0.256788	0.138961	0.268442	184979	256240	20484.3	257975	92577.1	784587	186419
1546	-1791.71	-1402.81	-388.902	0.0304562	0.692742	0.0134216	0.0212575	0.23762	0.00450331	2850.61	9379.24	10008.2	37796.3	inf	0.20411	0.335809	0.256788	0.138961	0.268442	158479	229796	20484.3	257975	119370	784587	177062.1
1547	-1796.62	-1403.77	-392.852	0.0305661	0.692405	0.0134151	0.0212472	0.237504	0.00486291	2373.52	11400.4	12318.7	45443	inf	0.06470882	0.321851	0.262184	0.141882	0.274082	158479	281402	20484.3	257975	119370	653846	210020.7
1548	-1809.12	-1408.98	-400.143	0.0293269	0.705284	0.0124623	0.0203858	0.227876	0.00466577	4889.4	13994.5	15121.8	68032.9	inf	0.06470882	0.319085	0.259931	0.140662	0.280321	254330	729475	20484.3	257975	98727.4	653846	257810.6
1549	-1801.14	-1406.37	-394.766	0.0293269	0.705284	0.0124623	0.0203858	0.227876	0.00466577	2957.81	10146.8	10964.1	45295.2	inf	0.09000134	0.342578	0.260206	0.12298	0.274235	254330	960833	19723	257975	98727.4	918379	168700.8
1550	-1796.51	-1407.49	-389.029	0.023935	0.575614	0.010171	0.0166378	0.369834	0.00380794	3975.51	7703.57	8324.1	33159.3	inf	0.09000134	0.344796	0.261891	0.117303	0.276011	332689	571204	9939.13	257975	98727.4	918379	144694.7
1551	-1803.36	-1407.5	-395.859	0.0279571	0.67234	0.0118802	0.0194336	0.259039	0.00934978	3819.61	11990.8	12956.7	59974	inf	0.09000134	0.344796	0.261891	0.117303	0.276011	332689	571204	9939.13	212164	98727.4	911500	179325.5
1552	-1806.75	-1407.06	-399.686	0.0286078	0.687989	0.0101575	0.0198859	0.233562	0.0197979	2371.69	11539.4	12956.7	38061.7	inf	0.09000134	0.349727	0.244501	0.121018	0.284754	86887	571204	48483.9	336766	419841	911500	212688.6
1553	-1802.77	-1405.66	-397.11	0.0237168	0.741395	0.010946	0.0752961	0.143218	0.00542756	2256.75	11539.4	13147.8	60608.6	inf	0.09000134	0.308691	0.258676	0.13137	0.301263	228336	629765	48483.9	499772	144930	911500	166154.1
1554	-1799.31	-1407.5	-391.81	0.0220365	0.760645	0.0101705	0.0699614	0.133071	0.00411487	2008.96	10674.2	11704.1	43209.9	inf	0.09000134	0.3025	0.260993	0.132546	0.303961	170711	322415	48483.9	418411	78721.5	911500	123613.7
1555	-1798.57	-1408.39	-390.179	0.0212096	0.732106	0.00978889	0.104956	0.128078	0.00386195	3051.79	10966.7	12499.5	41378.8	inf	0.09000134	0.303285	0.260699	0.132397	0.303619	170711	282922	35373.9	248582	77418	911500	140089
1556	-1802.75	-1405.77	-396.985	0.0159754	0.736021	0.00984124	0.105517	0.128763	0.0038826	2872.84	11704.1	13886.7	27407.9	inf	0.08666854	0.304942	0.262124	0.127656	0.305278	170711	608842	25755	248582	77418	911500	140089
1557	-1800.18	-1405.57	-394.614	0.0159233	0.733622	0.00980917	0.105173	0.128344	0.00712856	2454.05	9530.05	12123.6	37996.4	inf	0.08666854	0.312315	0.252333	0.133023	0.302329	180902	608842	25755	248582	77418	911500	119667.3
1558	-1801.37	-1405.55	-395.817	0.0159233	0.733622	0.00980917	0.105173	0.128344	0.00712856	2454.05	9530.05	12123.6	37996.4	inf	0.04743061	0.312315	0.252333	0.133023	0.302329	118475	663182	85439.8	248582	77418	911500	177920.8
1559	-1798.66	-1404.53	-394.13	0.0159233	0.733622	0.00980917	0.105173	0.128344	0.00712856	2626.86	9762.99	12977.3	33202.1	inf	0.04743061	0.312315	0.252333	0.133023	0.302329	118475	218472	80548.5	181442	77418	911500	139488
1560	-1802.09	-1406.2	-395.884	0.0167966	0.739392	0.0103471	0.110941	0.115004	0.00751951	2626.86	9189.66	11699.7	33202.1	inf	0.2449638	0.312315	0.252333	0.133023	0.302329	118475	218472	164167	193139	60645.5	701378	202419.3
1561	-1801.38	-1405.43	-395.946	0.0163291	0.718811	0.0100591	0.107853	0.139638	0.00731019	3486.12	8046.13	13814.5	28515.1	inf	0.2449638	0.309644	0.253313	0.133539	0.303503	118475	218472	133446	193139	94088	313507	174823.3
1562	-1800.44	-1407.48	-392.956	0.0163296	0.718835	0.0100594	0.107822	0.139643	0.00731044	2299.98	10578.4	19740.4	25289.1	inf	0.2999701	0.309568	0.253251	0.133753	0.303428	118475	218472	153216	77140	94088	313507	209056.3
1563	-1799.82	-1407.07	-392.75	0.0146951	0.734171	0.00905254	0.0970298	0.141321	0.00373001	1678.97	12419.4	17872.3	22735.3	inf	0.2999701	0.315273	0.245155	0.130552	0.30902	118475	580108	153216	41718.7	280894	334054	102330.5
1564	-1797.1	-1404.21	-392.891	0.0179331	0.731759	0.00902279	0.0967109	0.140857	0.00371775	1401.83	14642	19025.9	26322.4	inf	0.2432346	0.315273	0.245155	0.130552	0.30902	266412	580108	72302.8	51653.3	48530.3	256116	107294.7
1565	-1801.21	-1405.77	-395.434	0.0300509	0.722729	0.00891146	0.0955176	0.139119	0.00367187	4083.83	16114.4	19025.9	28045.4	inf	0.2432346	0.305008	0.247794	0.131957	0.315241	297029	580108	91654.2	69042	48530.3	230457	128402.1
1566	-1798.58	-1404.01	-394.569	0.0241914	0.78388	0.00966546	0.0293254	0.15089	0.00204814	4083.83	16114.4	19025.9	28606.6	inf	0.298188	0.299576	0.243381	0.147416	0.309627	297029	580108	27317.4	69042	133894	456817	181348.3
1567	-1805.23	-1406.8	-398.433	0.0241914	0.78388	0.00966546	0.0293254	0.15089	0.00204814	5024.02	19909.6	22658	35192.5	inf	0.298188	0.299576	0.243381	0.147416	0.309627	297029	642530	27317.4	102077	133894	127296	192963.2
1568	-1796.85	-1403.65	-393.2	0.0245611	0.795859	0.00320254	0.022265	0.153196	0.000917023	2208.97	19824.3	21772.1	33446.6	inf	0.298188	0.34808	0.250359	0.140306	0.261255	109795	944454	27317.4	102077	196160	532004	180563.2
1569	-1794.9	-1404.52	-390.384	0.0709385	0.639856	0.00623472	0.0433456	0.23784	0.00178526	2293.77	16931.6	18595.2	29543.5	inf	0.3273172	0.341339	0.245511	0.156956	0.256195	109795	944454	27317.4	56611	158048	784963	154215.8
1570	-1794.18	-1406.37	-387.815	0.0798461	0.720203	0.0070176	0.0487885	0.13219	0.0119552	2288.67	16893.9	18434.6	25289.5	inf	0.3273172	0.330977	0.268413	0.152192	0.248418	109795	658418	27317.4	56611	182611	428605	153873
1571	-1794.62	-1407.04	-387.57	0.0583899	0.52667	0.00513184	0.0168789	0.384187	0.00874263	1748.38	16537.1	18588.6	24189.4	inf	0.3273172	0.330977	0.268413	0.152192	0.248418	58794.6	631869	31694.6	39109	182611	483532	116902.7
1572	-1792	-1404.8	-387.203	0.0583899	0.52667	0.00513184	0.0168789	0.384187	0.00874263	1807.96	16537.1	17373.3	24189.4	inf	0.1388581	0.323314	0.25695	0.143242	0.276493	58794.6	631869	31694.6	65937.9	274400	483532	116902.7
1573	-1789.71	-1403.02	-386.681	0.0807068	0.727966	0.0136389	0.0233302	0.142274	0.0120841	1782.44	14332.1	15463.2	25373.5	inf	0.1569353	0.323314	0.25695	0.143242	0.276493	50407.4	631869	31694.6	65937.9	54581	483532	134652.7
1574	-1788.13	-1404.4	-383.724	0.0809409	0.730077	0.0136784	0.0233978	0.139787	0.0121192	771.209	14003.5	14748.1	24161	inf	0.1569353	0.315136	0.275745	0.139619	0.2695	114235	631869	11927.9	60143.5	236064	260280	134652.7
1575	-1793.07	-1406.28	-386.788	0.0671257	0.766545	0.0113438	0.0194042	0.115928	0.0196534	1241.45	14680.6	15461.3	31002.6	inf	0.3562144	0.328211	0.245697	0.145411	0.280681	50245.5	470385	11927.9	72021.2	123201	762795	180719.8
1576	-1788.04	-1403.12	-384.916	0.066138	0.755266	0.0111768	0.0191187	0.106521	0.0417794	1241.45	14986.8	16005.2	29695.8	inf	0.06872949	0.328147	0.253855	0.150239	0.267759	50245.5	470385	11927.9	101981	123201	762795	180719.8
1577	-1794.21	-1406.95	-387.265	0.0519923	0.593728	0.00878632	0.095243	0.137011	0.113239	1241.45	14986.8	16005.2	27289.6	inf	0.1190942	0.309209	0.274715	0.141569	0.274506	50245.5	442593	11927.9	101981	123201	730997	195516.9
1578	-1796.35	-1409.4	-386.945	0.062426	0.605304	0.0137642	0.0180354	0.164506	0.135964	1241.45	14986.8	16005.2	27289.6	inf	0.3484054	0.339344	0.267796	0.150537	0.242323	50245.5	442593	13977	101981	233774	730997	208050.7
1579	-1790.19	-1406.65	-383.546	0.057531	0.621326	0.0126849	0.0315492	0.151607	0.125302	1046.07	10674.7	11400.1	20779.6	inf	0.3484054	0.339344	0.267796	0.150537	0.242323	207508	495231	20883.8	49635.7	159768	730997	184399.4
1580	-1793.4	-1407.54	-385.86	0.0522765	0.62479	0.0127557	0.0317251	0.152452	0.126001	2042.26	10416	11400.1	20779.6	inf	0.2254956	0.339344	0.267796	0.150537	0.242323	207508	495231	17699.7	47301.5	159768	650051	244799.4
1581	-1787.13	-1405.1	-382.024	0.0488056	0.698127	0.00923716	0.0229741	0.129611	0.0912452	1897.89	8438.07	9235.23	16833.6	inf	0.03154993	0.340236	0.23077	0.150933	0.278061	144025	196380	17699.7	47301.5	267768	650051	198312.7
1582	-1784.16	-1400.94	-383.216	0.0423259	0.60544	0.0130231	0.0291875	0.230893	0.079131	1446.55	8310.89	9075.07	22239.5	inf	0.03154993	0.32816	0.258073	0.145576	0.268191	133597	720370	17699.7	47301.5	71794	650051	176751.1
1583	-1784.66	-1402.68	-381.978	0.0431957	0.617882	0.0132908	0.0297874	0.215087	0.0807572	2969.23	7158.88	8224.17	14849	inf	0.03154993	0.32816	0.258073	0.145576	0.268191	184467	166802	14753.5	47301.5	220014	386720	158298.3
1584	-1785.28	-1401.36	-383.927	0.0433227	0.619699	0.0103899	0.0298749	0.215719	0.0809946	3734.32	6946.76	7791.61	19171.7	inf	0.02946995	0.32816	0.258073	0.145576	0.268191	244856	166802	14753.5	47301.5	220014	35411.1	191344.9
1585	-1782.53	-1402.76	-379.77	0.0239926	0.63222	0.0105998	0.0304786	0.220078	0.0826312	4096.18	7033.31	7638.11	19171.7	inf	0.0387999	0.329251	0.255607	0.14606	0.269083	168025	166802	14753.5	47301.5	129310	7020.91	191344.9
1586	-1789.9	-1405.35	-384.55	0.0239926	0.63222	0.0105998	0.0304786	0.220078	0.0826312	5589.4	6810.39	8485.41	24259.5	inf	0.0387999	0.327898	0.254557	0.14546	0.272085	173614	75671.8	21178.3	118125	75740.4	5546.12	141072.6
1587	-1785.38	-1402.18	-383.201	0.0239926	0.63222	0.0105998	0.0304786	0.220078	0.0826312	6417.73	6810.39	8377.69	19794.8	inf	0.0387999	0.327898	0.254557	0.14546	0.272085	362328	75671.8	38854.5	160147	147857	99328.5	112913
1588	-1801	-1408.39	-392.611	0.0340998	0.530314	0.0150651	0.0433181	0.312789	0.0644141	9527.17	11051.3	12487.7	28521.4	inf	0.0387999	0.327898	0.254557	0.14546	0.272085	449312	47893.9	38854.5	257029	147857	99328.5	226519
1589	-1793.48	-1401.15	-392.334	0.0354957	0.552022	0.0156818	0.00415681	0.325593	0.0670509	8337.13	9782.17	11402.6	22401.5	inf	0.0387999	0.326333	0.253341	0.149541	0.270785	566331	119319	15890.5	154631	236818	112492	195694.8
1590	-1794.64	-1406	-388.64	0.0354957	0.552022	0.0156818	0.00415681	0.325593	0.0670509	8337.13	9821.63	11402.6	23247.7	inf	0.0387999	0.318824	0.247512	0.169109	0.264555	440926	47140.8	65108.2	154631	75228.2	842861	195694.8
1591	-1790.63	-1407.21	-383.42	0.0354957	0.552022	0.0156818	0.00415681	0.325593	0.0670509	6920.48	7925.15	8841.56	19297.4	inf	0.3808028	0.327437	0.244383	0.166971	0.26121	440926	47140.8	65108.2	70734.2	108897	289154	162442.2
1592	-1782.84	-1403.77	-379.067	0.0173796	0.742138	0.00767822	0.00486947	0.159419	0.0685157	5272.2	6037.58	7342.81	14701.2	inf	0.5465795	0.32879	0.261685	0.147073	0.262452	556186	47140.8	46660.9	70734.2	108897	592496	121300.5
1593	-1793.07	-1403.29	-389.782	0.0173716	0.741794	0.00758569	0.00541993	0.159345	0.0684839	7695.77	9075.64	13230	22146.3	inf	0.5465795	0.32879	0.261685	0.147073	0.262452	412247	54557.6	93704.8	70734.2	74653.9	592496	199657.3
