Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
1898	-1722.53	-1404.8	-317.725	0.0427351	0.598817	0.00467272	0.029959	0.195256	0.12856	0.06912878	0.31281	0.271691	0.149998	0.2655	99616.52	149921.8
1899	-1727.32	-1409.05	-318.267	0.0427351	0.598817	0.00467272	0.029959	0.195256	0.12856	0.09087791	0.32905	0.261482	0.130185	0.279284	90522.65	112595.2
1900	-1720.98	-1404.28	-316.705	0.0476434	0.667594	0.0052094	0.0333999	0.217682	0.0284717	0.09087791	0.326126	0.259158	0.137914	0.276802	90522.65	132451.6
1901	-1721.72	-1402.25	-319.462	0.0213966	0.679153	0.015056	0.0339783	0.221451	0.0289647	0.09087791	0.327941	0.255034	0.138682	0.278343	90522.65	112594.6
1902	-1728.81	-1402.95	-325.856	0.0175309	0.735534	0.0123359	0.0278395	0.181442	0.0253174	0.09087791	0.323435	0.251529	0.150518	0.274518	143209.3	150384.5
1903	-1733.44	-1404.12	-329.316	0.00873605	0.743422	0.0107275	0.0281381	0.183388	0.0255889	0.09087791	0.318726	0.247868	0.162884	0.270522	143209.3	150384.5
1904	-1732.99	-1404.35	-328.644	0.00883821	0.752115	0.010853	0.0284671	0.173838	0.0258881	0.09087791	0.31793	0.246637	0.165587	0.269846	143691.5	178964.3
1905	-1733.45	-1406.76	-326.691	0.0088619	0.754131	0.010882	0.0285434	0.174304	0.0232772	0.09087791	0.302217	0.283869	0.157404	0.25651	143472.8	273688.9
1906	-1717.42	-1403.09	-314.337	0.0088619	0.754131	0.010882	0.0285434	0.174304	0.0232772	0.09912388	0.306948	0.288312	0.144216	0.260525	82478.01	172167.4
1907	-1713.94	-1401.13	-312.807	0.00779847	0.663635	0.0095762	0.0251182	0.287891	0.00598064	0.09912388	0.306948	0.288312	0.144216	0.260525	63636.25	122900.9
1908	-1719.96	-1401.52	-318.446	0.00680452	0.706507	0.00835567	0.0219168	0.251198	0.00521838	0.2322045	0.311147	0.292256	0.132509	0.264088	63636.25	140209.5
1909	-1718.7	-1398.94	-319.751	0.0103806	0.703963	0.00832559	0.0218379	0.250294	0.00519959	0.2322045	0.327273	0.255574	0.139377	0.277776	102283	144519.1
1910	-1720.84	-1400.38	-320.462	0.0129954	0.854612	0.0104227	0.0273387	0.0897317	0.00489968	0.102756	0.340129	0.241718	0.15011	0.268042	102283	205184.2
1911	-1725.06	-1400.78	-324.28	0.0197717	0.737463	0.0212478	0.0415941	0.172469	0.00745456	0.08935086	0.326111	0.231756	0.143923	0.29821	128493	244585.1
1912	-1708.85	-1401.44	-307.409	0.0197717	0.737463	0.0212478	0.0415941	0.172469	0.00745456	0.4134366	0.326111	0.231756	0.143923	0.29821	45274.58	170095.8
1913	-1705.31	-1402.26	-303.048	0.0195419	0.728889	0.0210008	0.0411105	0.18209	0.00736789	0.2570466	0.326111	0.231756	0.143923	0.29821	45274.58	152266.7
1914	-1712	-1405.07	-306.934	0.0195419	0.728889	0.0210008	0.0411105	0.18209	0.00736789	0.2570466	0.326111	0.231756	0.143923	0.29821	45274.58	139101.8
1915	-1710.77	-1404.21	-306.56	0.0196333	0.732297	0.021099	0.0413027	0.182941	0.00272691	0.3776116	0.326111	0.231756	0.143923	0.29821	63230.84	152031.3
1916	-1718.09	-1404.11	-313.988	0.0181547	0.677149	0.01951	0.0381923	0.243797	0.00319667	0.2154422	0.326215	0.23172	0.143901	0.298164	68948.4	231245.9
1917	-1718.99	-1400.44	-318.551	0.0181858	0.678307	0.0195434	0.0365469	0.244215	0.00320214	0.2154422	0.333893	0.237173	0.147288	0.281646	114624.7	168182.9
1918	-1733.46	-1404.66	-328.801	0.019713	0.735271	0.0211846	0.039616	0.180745	0.00347105	0.2154422	0.333893	0.237173	0.147288	0.281646	133992.3	311515.6
1919	-1721.25	-1402.21	-319.042	0.0155711	0.580784	0.0167335	0.0312923	0.352878	0.00274175	0.2154422	0.292168	0.25203	0.156514	0.299288	78366.58	191220.1
1920	-1724.56	-1402.32	-322.246	0.0155711	0.580784	0.0167335	0.0312923	0.352878	0.00274175	0.2154422	0.296075	0.2554	0.158607	0.289918	80914.4	188964.4
1921	-1715.74	-1409.77	-305.969	0.0507619	0.535539	0.0224579	0.0288546	0.325388	0.0369986	0.2154422	0.296075	0.2554	0.158607	0.289918	50579.44	136486.2
1922	-1706.84	-1404.63	-302.202	0.0415457	0.547604	0.0317727	0.0295047	0.332718	0.0168545	0.2154422	0.307449	0.251273	0.156044	0.285234	44908.66	103895
1923	-1707.66	-1405.17	-302.487	0.0523444	0.689939	0.0400311	0.0371736	0.159276	0.0212353	0.2872926	0.307449	0.251273	0.156044	0.285234	43475.81	101956.2
1924	-1712.32	-1403.11	-309.217	0.0221044	0.801232	0.0265469	0.0246519	0.105625	0.0198397	0.0675255	0.299691	0.270165	0.152107	0.278037	48293.65	113254.6
1925	-1718.9	-1399.57	-319.335	0.0154282	0.806702	0.0267282	0.0248202	0.106346	0.0199752	0.0675255	0.319319	0.265218	0.142517	0.272946	83144.15	176021.3
1926	-1722.17	-1401.06	-321.108	0.0154282	0.806702	0.0267282	0.0248202	0.106346	0.0199752	0.0675255	0.306291	0.254397	0.136702	0.30261	93154.95	176551.3
1927	-1719.47	-1401.71	-317.763	0.0142919	0.793311	0.0262845	0.0244082	0.104581	0.0371233	0.1229909	0.290044	0.260355	0.139903	0.309697	128762	176551.3
1928	-1726.23	-1405.26	-320.978	0.02112	0.71675	0.00730404	0.0454217	0.154545	0.0548592	0.03096029	0.334517	0.242999	0.133432	0.289052	128762	170869.8
1929	-1723.86	-1402.94	-320.913	0.0214033	0.726364	0.0149278	0.0715354	0.156618	0.00915148	0.03096029	0.319878	0.262187	0.162033	0.255902	109938.2	209379.9
1930	-1725.34	-1403.49	-321.853	0.0670749	0.734182	0.0150885	0.0161008	0.158304	0.00924998	0.03096029	0.318114	0.260741	0.16114	0.260005	109938.2	198270.4
1931	-1723.13	-1402.34	-320.798	0.0533877	0.45388	0.0120095	0.0128153	0.460546	0.00736244	0.03096029	0.318114	0.260741	0.16114	0.260005	119236.1	154294.7
1932	-1725.9	-1402.85	-323.059	0.0512363	0.43559	0.0164541	0.0122989	0.441987	0.0424337	0.03567203	0.322842	0.264616	0.148673	0.263869	119236.1	190005.9
1933	-1725.07	-1401.89	-323.182	0.0423477	0.530234	0.0137045	0.0102436	0.368128	0.0353427	0.03567203	0.316813	0.278348	0.145897	0.258942	119236.1	204090.3
1934	-1728.2	-1402.75	-325.452	0.0423477	0.530234	0.0137045	0.0102436	0.368128	0.0353427	0.03567203	0.319442	0.2756	0.143866	0.261091	112494.4	185607.4
1935	-1726.06	-1402.76	-323.306	0.0428707	0.536782	0.00152341	0.0103701	0.372674	0.0357792	0.03567203	0.315382	0.272098	0.154748	0.257772	112494.4	196812.8
1936	-1731.03	-1405.01	-326.016	0.0548786	0.549134	0.00155847	0.0106087	0.381249	0.00257134	0.2013095	0.316234	0.272833	0.152465	0.258469	110738.4	241550.4
1937	-1726.31	-1408.57	-317.744	0.0795916	0.79642	0.00226027	0.00668964	0.111309	0.00372926	0.2013095	0.308569	0.290459	0.148769	0.252203	96021.02	118695.7
1938	-1727.73	-1405.76	-321.962	0.0791863	0.792365	0.00224877	0.011747	0.110743	0.00371028	0.2013095	0.293789	0.276546	0.141643	0.288022	144086.1	139572.4
1939	-1713.95	-1402.99	-310.963	0.0356284	0.758455	0.00215253	0.0369084	0.163304	0.00355149	0.2013095	0.320299	0.266165	0.136326	0.27721	91517.84	108103
1940	-1727.05	-1403.08	-323.972	0.0373101	0.794256	0.00225413	0.0386506	0.12381	0.00371913	0.3989973	0.320299	0.266165	0.136326	0.27721	128170.3	197033.9
1941	-1728.96	-1405.05	-323.918	0.0729602	0.595608	0.00644882	0.0755815	0.242112	0.00728904	0.3989973	0.323042	0.259882	0.137493	0.279584	99046.02	149757.2
1942	-1732.25	-1408.24	-324.007	0.0710544	0.58005	0.00628036	0.0736072	0.261909	0.00709864	0.3989973	0.323042	0.259882	0.137493	0.279584	99046.02	149757.2
1943	-1734.54	-1409.31	-325.226	0.0656785	0.536164	0.00580519	0.143698	0.242093	0.00656156	0.5575112	0.311989	0.265641	0.152352	0.270018	99046.02	149757.2
1944	-1735.93	-1410.17	-325.756	0.0719725	0.486686	0.00636151	0.157468	0.265293	0.0122185	0.5575112	0.311989	0.265641	0.152352	0.270018	99046.02	207661.9
1945	-1734.93	-1408.82	-326.105	0.0672282	0.454605	0.00594217	0.147089	0.312402	0.0127343	0.07199539	0.311989	0.265641	0.152352	0.270018	116045.4	211476
1946	-1729.92	-1408.83	-321.084	0.0649151	0.438963	0.0247987	0.157374	0.301653	0.0122961	0.07030601	0.315962	0.269024	0.141557	0.273457	89625.56	181465.1
1947	-1727.46	-1412.21	-315.26	0.0714724	0.483304	0.0273037	0.20798	0.196401	0.0135382	0.07030601	0.315962	0.269024	0.141557	0.273457	89625.56	155388.9
1948	-1732.93	-1413.15	-319.777	0.0714724	0.483304	0.0273037	0.20798	0.196401	0.0135382	0.1079741	0.3329	0.264244	0.134258	0.268598	89625.56	145852
1949	-1739.57	-1418.22	-321.348	0.0668203	0.485725	0.0274405	0.209023	0.197385	0.013606	0.2110439	0.324758	0.252235	0.155675	0.267331	109126.6	223992
1950	-1736.85	-1416.51	-320.342	0.0668203	0.485725	0.0274405	0.209023	0.197385	0.013606	0.2110439	0.324758	0.252235	0.155675	0.267331	113731.8	133872.9
1951	-1732.93	-1411.6	-321.326	0.0138772	0.484945	0.0445285	0.245997	0.197068	0.0135841	0.2110439	0.324758	0.252235	0.155675	0.267331	121134.1	139334.8
1952	-1729.15	-1407.41	-321.743	0.00880723	0.661805	0.0282602	0.156123	0.12507	0.0199344	0.2110439	0.32608	0.242251	0.149513	0.282156	123644.6	191378
1953	-1730	-1407.82	-322.183	0.00856917	0.643917	0.0274963	0.151903	0.121689	0.0464254	0.2110439	0.331429	0.246225	0.135561	0.286785	132858.2	191378
1954	-1738.53	-1411.1	-327.435	0.014723	0.36701	0.0305406	0.168721	0.306607	0.112399	0.2110439	0.329897	0.234158	0.150486	0.285459	132858.2	162172.6
1955	-1740.9	-1412.99	-327.918	0.0127745	0.391968	0.0273792	0.159159	0.26603	0.14269	0.2110439	0.346503	0.230251	0.156517	0.26673	156393.8	248042.1
1956	-1743.91	-1412.6	-331.314	0.0142166	0.436217	0.03047	0.177126	0.183173	0.158798	0.2110439	0.336442	0.231027	0.15995	0.272581	156393.8	289154.6
1957	-1741.15	-1411.69	-329.463	0.0142166	0.436217	0.03047	0.177126	0.183173	0.158798	0.3507933	0.340828	0.234039	0.148997	0.276135	187771.6	281661.4
1958	-1743.01	-1416.15	-326.863	0.0146218	0.44865	0.0313384	0.153673	0.188393	0.163324	0.3507933	0.351006	0.232644	0.131969	0.284381	141145.5	230842.7
1959	-1733.61	-1413.12	-320.483	0.0158837	0.487371	0.0340431	0.166935	0.204653	0.0911144	0.3507933	0.350759	0.249851	0.161043	0.238347	123223.6	173696.6
1960	-1725.9	-1406.2	-319.698	0.00955445	0.69164	0.0204778	0.100416	0.123104	0.0548077	0.1913875	0.343183	0.263897	0.159721	0.233199	90732.72	144943
1961	-1726.56	-1408.97	-317.593	0.00296146	0.662182	0.0196056	0.0961392	0.117861	0.101251	0.1913875	0.343183	0.263897	0.159721	0.233199	87889.99	133916
1962	-1720.94	-1404.74	-316.194	0.00296146	0.662182	0.0196056	0.0961392	0.117861	0.101251	0.1913875	0.320363	0.239196	0.157972	0.282469	80009.24	123622.5
1963	-1727.73	-1408.51	-319.221	0.00159897	0.691248	0.0204662	0.100359	0.123034	0.0632931	0.02810245	0.313558	0.241591	0.159554	0.285297	104618.6	129402.8
1964	-1736.45	-1415.22	-321.231	0.00171898	0.743127	0.0220022	0.0768622	0.088246	0.0680433	0.2191114	0.306086	0.259662	0.155752	0.278499	108787.7	198201.5
1965	-1735.92	-1410.32	-325.596	0.00167325	0.723358	0.0214169	0.0748175	0.112501	0.0662332	0.2191114	0.325921	0.276489	0.134282	0.263308	125268.7	162028.6
1966	-1729.43	-1406.15	-323.277	0.00447359	0.732924	0.0217001	0.0758068	0.113988	0.0511076	0.2191114	0.356587	0.256672	0.130618	0.256123	118919.6	258233.9
1967	-1725.39	-1407.44	-317.949	0.00447359	0.732924	0.0217001	0.0758068	0.113988	0.0511076	0.201306	0.356587	0.256672	0.130618	0.256123	118919.6	153270.7
1968	-1734.89	-1409.84	-325.047	0.00451843	0.74027	0.0118937	0.0765667	0.115131	0.0516199	0.2046099	0.353361	0.257959	0.131273	0.257408	148778.3	202881.6
1969	-1732.16	-1404.15	-328.002	0.00453383	0.742793	0.0119342	0.0768276	0.112116	0.0517958	0.2046099	0.300121	0.275653	0.143278	0.280948	148778.3	186104.9
1970	-1735.2	-1404.59	-330.602	0.00452624	0.741549	0.0119142	0.077823	0.112479	0.0517091	0.2046099	0.323842	0.266458	0.138123	0.271577	158405.6	265604.6
1971	-1728.34	-1407.05	-321.284	0.00522271	0.470819	0.0154354	0.100823	0.2673	0.1404	0.2046099	0.328531	0.270316	0.125643	0.27551	113395.5	165697
1972	-1728.51	-1404.85	-323.654	0.00522271	0.470819	0.0154354	0.100823	0.2673	0.1404	0.2046099	0.320008	0.263304	0.148326	0.268362	126790.7	165697
1973	-1724.16	-1402.35	-321.814	0.00656067	0.470185	0.0154146	0.100687	0.266941	0.140211	0.2046099	0.320008	0.263304	0.148326	0.268362	126790.7	159199.9
1974	-1728.91	-1404.25	-324.658	0.00828461	0.573602	0.0123173	0.0804557	0.213303	0.112038	0.3800057	0.319196	0.274939	0.138184	0.267681	141187.5	125014.4
1975	-1717.36	-1400.59	-316.776	0.00853935	0.59124	0.012696	0.0521804	0.219862	0.115483	0.04843165	0.316487	0.281092	0.137011	0.26541	89463.12	158025.5
1976	-1718	-1401.83	-316.168	0.00957477	0.676827	0.0142354	0.0585074	0.11137	0.129485	0.04843165	0.326478	0.258398	0.141337	0.273788	71106.78	158025.5
1977	-1722.27	-1403.9	-318.372	0.0107549	0.636995	0.01599	0.0657187	0.125097	0.145445	0.04843165	0.301504	0.267979	0.146577	0.28394	71106.78	158850.5
1978	-1718.26	-1402.73	-315.528	0.0115393	0.683452	0.0171562	0.0705117	0.13422	0.0831201	0.05749303	0.301504	0.267979	0.146577	0.28394	96227.05	175020.6
1979	-1717.99	-1401.24	-316.744	0.0115393	0.683452	0.0171562	0.0705117	0.13422	0.0831201	0.04455738	0.301504	0.267979	0.146577	0.28394	96227.05	150250.9
1980	-1715.01	-1401.96	-313.052	0.0115393	0.683452	0.0171562	0.0705117	0.13422	0.0831201	0.007628951	0.301436	0.271766	0.146545	0.280253	78627.35	172721
1981	-1723.41	-1404.74	-318.67	0.0184299	0.678688	0.0170366	0.0700202	0.133285	0.0825406	0.007628951	0.313998	0.283091	0.152651	0.25026	115223.5	276384
1982	-1725.03	-1406.44	-318.592	0.0141519	0.52115	0.013082	0.053767	0.334468	0.0633812	0.007628951	0.310846	0.290105	0.151301	0.247748	108124	183903.2
1983	-1723.05	-1400.56	-322.489	0.010244	0.665755	0.00946957	0.0389198	0.229733	0.0458791	0.007628951	0.314953	0.288534	0.150639	0.245875	103032.7	199839.8
1984	-1723.19	-1399.96	-323.23	0.012439	0.670141	0.00953196	0.0304607	0.231246	0.0461814	0.007628951	0.319485	0.266824	0.153436	0.260255	103032.7	206048.9
1985	-1732.69	-1402.79	-329.899	0.0507685	0.701821	0.00998258	0.0319007	0.137598	0.067929	0.008007239	0.312917	0.263312	0.157175	0.266596	157159.5	178439.1
1986	-1729.89	-1402.8	-327.086	0.0125735	0.618505	0.0148853	0.0475681	0.205177	0.101291	0.008007239	0.312917	0.263312	0.157175	0.266596	157159.5	265775.9
1987	-1710.17	-1401.44	-308.729	0.0125778	0.618713	0.014554	0.0475841	0.205246	0.101325	0.008007239	0.323704	0.259737	0.1545	0.262059	78963.85	133537.5
1988	-1734.32	-1404.22	-330.094	0.0150385	0.544117	0.0174013	0.0568937	0.2454	0.121149	0.008007239	0.326696	0.252895	0.155928	0.264481	193620.2	199625.5
1989	-1737.62	-1406.7	-330.92	0.0148239	0.53635	0.0314271	0.0560815	0.241898	0.119419	0.008007239	0.322871	0.261643	0.154102	0.261385	173774	155934.8
1990	-1731.35	-1405.31	-326.039	0.0149971	0.54262	0.0201056	0.0567371	0.244725	0.120815	0.008007239	0.317887	0.257604	0.132731	0.291778	173774	149546
1991	-1737.73	-1407.61	-330.117	0.0187397	0.429381	0.025123	0.0897501	0.286041	0.150965	0.008007239	0.335568	0.258163	0.134101	0.272169	122915.6	174083.4
1992	-1721.4	-1415.21	-306.181	0.0171216	0.392305	0.0229537	0.0820004	0.34769	0.13793	0.008007239	0.318747	0.245222	0.177505	0.258526	60441.08	84856.07
1993	-1724.69	-1410.59	-314.098	0.0167453	0.383683	0.0444275	0.0801982	0.340048	0.134898	0.008007239	0.318747	0.245222	0.177505	0.258526	95042.24	107218.3
1994	-1727.5	-1409.89	-317.614	0.014275	0.384513	0.0445236	0.0807145	0.340784	0.13519	0.008007239	0.322837	0.245273	0.173309	0.258581	114874.4	128261.7
1995	-1723.69	-1407.39	-316.307	0.0523434	0.378059	0.0222535	0.0793597	0.335064	0.132921	0.008007239	0.334064	0.253803	0.14456	0.267573	114874.4	107349.7
1996	-1738.44	-1409.77	-328.67	0.0529919	0.382742	0.0101409	0.0803428	0.339215	0.134568	0.008007239	0.334064	0.253803	0.14456	0.267573	181736.8	200265.9
1997	-1734.28	-1407.59	-326.693	0.00956729	0.503451	0.00875195	0.0693388	0.292755	0.116137	0.1279992	0.333333	0.253247	0.144243	0.269176	210957.9	147356.1
1998	-1735.61	-1406.59	-329.017	0.0117524	0.618435	0.0151769	0.0851753	0.20288	0.0665797	0.1279992	0.339266	0.238842	0.147925	0.273967	186905.8	174230.8
1999	-1733.1	-1407.27	-325.831	0.0322555	0.561474	0.0388545	0.0998803	0.184194	0.0833421	0.1279992	0.339266	0.238842	0.147925	0.273967	143612.6	150000.1
2000	-1727.22	-1407.8	-319.424	0.0353135	0.5199	0.0425381	0.109349	0.201656	0.0912433	0.1789036	0.353373	0.251232	0.142908	0.252488	96587.72	150000.1
2001	-1727.05	-1406.04	-321.012	0.0213032	0.725596	0.0256615	0.0659659	0.121651	0.0398227	0.1789036	0.353373	0.251232	0.142908	0.252488	96587.72	167428.9
2002	-1724.31	-1406.76	-317.547	0.0221146	0.753234	0.0115017	0.0684786	0.126284	0.0183869	0.09285878	0.356087	0.236666	0.144005	0.263242	131488.7	133618
2003	-1726.04	-1407.54	-318.507	0.0221146	0.753234	0.0115017	0.0684786	0.126284	0.0183869	0.09285878	0.337262	0.277019	0.136392	0.249326	138145	127413.1
2004	-1730.66	-1403.95	-326.711	0.0236795	0.752028	0.0114833	0.068369	0.126082	0.0183574	0.09285878	0.320395	0.263165	0.145003	0.271437	84091.32	146685.9
2005	-1729.49	-1401.88	-327.606	0.0061006	0.78353	0.0119643	0.051207	0.131364	0.0158342	0.09285878	0.324006	0.266131	0.135365	0.274497	96250.7	170221.6
2006	-1719.7	-1404.21	-315.485	0.00433942	0.557333	0.00851032	0.0628093	0.355745	0.011263	0.09285878	0.324006	0.266131	0.135365	0.274497	75318.65	109294.2
2007	-1712.76	-1400.88	-311.885	0.00410089	0.598078	0.00804253	0.0593569	0.324134	0.00628848	0.09285878	0.324006	0.266131	0.135365	0.274497	90554.74	139129.3
2008	-1718.02	-1406.07	-311.946	0.00410089	0.598078	0.00804253	0.0593569	0.324134	0.00628848	0.09285878	0.342653	0.279423	0.143303	0.234621	78811.99	166039.4
2009	-1727.91	-1411.08	-316.836	0.00416205	0.606997	0.00816248	0.0453283	0.328968	0.00638227	0.09285878	0.302546	0.289328	0.148384	0.259742	78811.99	164202.5
2010	-1729.16	-1410.21	-318.943	0.00418111	0.609777	0.00361985	0.0455359	0.330474	0.0064115	0.2132275	0.302546	0.289328	0.148384	0.259742	78811.99	179874.8
2011	-1730.62	-1414.21	-316.409	0.0287003	0.594833	0.00341823	0.0444199	0.322375	0.00625436	0.1113107	0.30191	0.28872	0.131779	0.277591	78811.99	148257.5
2012	-1732.05	-1411.22	-320.832	0.0357544	0.741035	0.00425839	0.0553378	0.155823	0.00779161	0.1076089	0.30403	0.287084	0.131032	0.277853	99089.89	155710.3
2013	-1735.31	-1412.85	-322.455	0.0370166	0.767194	0.00776612	0.0572912	0.122666	0.00806665	0.1076089	0.30403	0.287084	0.131032	0.277853	96160.6	160321.2
2014	-1742.43	-1414.56	-327.877	0.0370786	0.76848	0.00777914	0.0573873	0.122871	0.00640402	0.1076089	0.301017	0.295704	0.129235	0.274044	166854.3	128992
2015	-1747.39	-1415.46	-331.925	0.0423249	0.819903	0.00829968	0.0612273	0.0614129	0.00683255	0.05402874	0.317784	0.261179	0.131728	0.289308	205417.8	140505.2
2016	-1738.6	-1408.7	-329.897	0.0408457	0.791249	0.00800963	0.0795144	0.0592667	0.0211141	0.05402874	0.324429	0.249234	0.15007	0.276267	209722.4	135924.8
2017	-1730.2	-1400.96	-329.234	0.00773013	0.640158	0.00710603	0.0705441	0.25573	0.0187321	0.05402874	0.324429	0.249234	0.15007	0.276267	165843.9	103273.5
2018	-1733.23	-1405.12	-328.108	0.00777528	0.643897	0.00714754	0.0712782	0.257224	0.0126785	0.03503039	0.328806	0.252596	0.15436	0.264237	134832	76357.5
2019	-1746.46	-1404.22	-342.243	0.00737311	0.610592	0.00677784	0.119316	0.243919	0.0120227	0.03503039	0.328691	0.237749	0.159641	0.273919	134832	207826.5
2020	-1726.7	-1401.88	-324.824	0.0075796	0.627692	0.00299767	0.122657	0.226714	0.0123594	0.03503039	0.325372	0.238908	0.158028	0.277692	134832	151753.6
2021	-1728.78	-1399.99	-328.793	0.00753132	0.623694	0.00297858	0.121876	0.22527	0.0186496	0.1485752	0.325372	0.238908	0.158028	0.277692	134832	168294.9
2022	-1731.26	-1405.79	-325.472	0.00664703	0.578419	0.00312323	0.201129	0.19882	0.0118615	0.1485752	0.314171	0.262113	0.173378	0.250338	134832	122978.7
2023	-1727.34	-1402.95	-324.384	0.00663354	0.577245	0.00514663	0.200721	0.198417	0.0118374	0.1485752	0.320438	0.267341	0.162985	0.249236	134832	172465.4
2024	-1721.3	-1400	-321.296	0.0064711	0.649196	0.0050206	0.134207	0.193558	0.0115476	0.01040547	0.320438	0.267341	0.162985	0.249236	87871.17	178119
2025	-1725.68	-1402.29	-323.394	0.00114235	0.6544	0.00242555	0.135283	0.195109	0.0116401	0.01040547	0.320438	0.267341	0.162985	0.249236	87871.17	161792.8
2026	-1729.37	-1407.76	-321.612	0.00114702	0.657073	0.00243546	0.135835	0.195906	0.00760313	0.01023457	0.309383	0.292618	0.157362	0.240638	93576.08	148593.7
2027	-1730.76	-1406.21	-324.548	0.00113551	0.65048	0.00241102	0.134472	0.203974	0.00752684	0.01023457	0.313973	0.296959	0.145713	0.243355	99531.45	177231.5
2028	-1710.56	-1400.1	-310.456	0.00177159	0.641329	0.00157497	0.138107	0.209487	0.00773027	0.01023457	0.333775	0.259155	0.144394	0.262675	57920.64	103103.6
2029	-1709.27	-1399.1	-310.169	0.0018641	0.674819	0.00216846	0.145318	0.167696	0.00813394	0.01023457	0.333775	0.259155	0.144394	0.262675	57920.64	118264.5
2030	-1710.7	-1400.45	-310.249	0.0018641	0.674819	0.00216846	0.145318	0.167696	0.00813394	0.02453415	0.334261	0.258076	0.144605	0.263058	57920.64	183926
2031	-1712.91	-1399.96	-312.949	0.00081071	0.675531	0.00217075	0.145472	0.167873	0.00814252	0.02453415	0.329753	0.254596	0.142655	0.272996	46941.75	88735.48
2032	-1717.25	-1402.1	-315.152	0.000680682	0.634211	0.00182259	0.2155	0.140948	0.00683656	0.02453415	0.329753	0.254596	0.142655	0.272996	84607.46	117204.9
2033	-1723.66	-1403.7	-319.953	0.000679769	0.633361	0.00316112	0.215211	0.140759	0.00682739	0.03533929	0.333485	0.257477	0.132952	0.276086	129922.4	196147.1
2034	-1720.14	-1403.37	-316.77	0.000811813	0.569369	0.0140092	0.257016	0.150641	0.0081536	0.1631564	0.34247	0.264414	0.136534	0.256581	72102.21	196147.1
2035	-1712.63	-1405.39	-307.248	0.000944125	0.569294	0.0140074	0.256982	0.150621	0.00815252	0.1619955	0.326957	0.289995	0.138089	0.244959	56494.34	135188.9
2036	-1728.17	-1410.79	-317.377	0.000923456	0.55683	0.0137007	0.251356	0.169216	0.00797404	0.1619955	0.326957	0.289995	0.138089	0.244959	61967.47	175076.1
2037	-1726.98	-1407.54	-319.434	0.00109977	0.663147	0.00772037	0.117011	0.201525	0.00949655	0.1619955	0.335218	0.261534	0.145371	0.257877	122894.8	176061.2
2038	-1728.87	-1407.32	-321.553	0.00096054	0.579191	0.00674296	0.102197	0.302613	0.00829426	0.1619955	0.34401	0.25236	0.137199	0.266431	122894.8	207062.7
2039	-1725.39	-1407.24	-318.152	0.00127628	0.769576	0.00895942	0.13579	0.0733767	0.0110207	0.1619955	0.333005	0.244287	0.13281	0.289897	116755	207062.7
2040	-1714.95	-1408.04	-306.907	0.00172859	0.687915	0.0121346	0.183914	0.0993813	0.0149264	0.08340027	0.333005	0.244287	0.13281	0.289897	50753.05	160779
2041	-1711.37	-1407.16	-304.216	0.00178806	0.711583	0.0125521	0.155836	0.102801	0.0154399	0.08728087	0.333005	0.244287	0.13281	0.289897	50753.05	156538.6
2042	-1714.15	-1407.26	-306.889	0.0027101	0.679313	0.012658	0.19244	0.0981386	0.0147397	0.1009405	0.31657	0.281585	0.126255	0.275589	58501.64	145963.3
2043	-1725.57	-1404.07	-321.502	0.0027101	0.679313	0.012658	0.19244	0.0981386	0.0147397	0.1009405	0.315317	0.265862	0.144439	0.274382	111239.1	277544.7
2044	-1722.93	-1404.51	-318.418	0.00224397	0.73447	0.0104809	0.159341	0.0812591	0.0122045	0.1851438	0.323901	0.245877	0.148371	0.281851	76974.39	119540.9
2045	-1734.46	-1406.82	-327.641	0.0172586	0.597058	0.0127072	0.193188	0.0985199	0.0812689	0.151296	0.30606	0.252365	0.152286	0.289289	150430.6	197284.5
2046	-1736.91	-1406.75	-330.152	0.0189617	0.655976	0.0139611	0.113571	0.108242	0.0892886	0.151296	0.303473	0.250232	0.159452	0.286843	150430.6	220564.8
2047	-1724.56	-1406.49	-318.068	0.0189617	0.655976	0.0139611	0.113571	0.108242	0.0892886	0.151296	0.303473	0.250232	0.159452	0.286843	92578.29	172671.3
2048	-1721.07	-1406.35	-314.714	0.0177219	0.613085	0.0129456	0.106145	0.101165	0.148937	0.151296	0.303473	0.250232	0.159452	0.286843	81218.83	124252.3
2049	-1734	-1407.03	-326.977	0.0177219	0.613085	0.0129456	0.106145	0.101165	0.148937	0.1587675	0.307029	0.258347	0.164623	0.270001	110792.4	203264.1
2050	-1736.26	-1407.17	-329.09	0.0164377	0.568658	0.0120075	0.0982526	0.166499	0.138145	0.09960022	0.320543	0.269718	0.127854	0.281885	161803.3	249143
2051	-1728.39	-1407.01	-321.378	0.0169092	0.584973	0.012352	0.0723815	0.171276	0.142108	0.1132939	0.315759	0.265693	0.134742	0.283806	109552	153884.7
2052	-1722.7	-1407.02	-315.679	0.0169092	0.584973	0.012352	0.0723815	0.171276	0.142108	0.1132939	0.319785	0.269081	0.137596	0.273537	102440.5	143394.5
2053	-1727.1	-1407.46	-319.639	0.0202941	0.572816	0.0291422	0.0708772	0.167716	0.139155	0.1682578	0.302437	0.259141	0.16784	0.270582	124530.2	143394.5
