Iteration	Posterior	Likelihood	Prior	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]
1262	-1792.35	-1396.78	-395.574	54704.3	627340	343013	48115.7	351834	788611
1263	-1785.8	-1393.49	-392.313	20592.9	148360	973212	228891	282809	788611
1264	-1783.8	-1394.27	-389.528	13246.7	116086	973212	391051	241100	358457
1265	-1782	-1396.3	-385.698	5256.91	108818	973212	170568	261461	905641
1266	-1786.07	-1399.96	-386.11	5433.61	85350.1	400555	270483	71177	774084
1267	-1786.76	-1400.37	-386.396	14149.6	85350.1	618002	270483	71177	924437
1268	-1786.37	-1397.68	-388.695	16357.5	85350.1	156570	181587	71177	924437
1269	-1780.62	-1395.3	-385.324	23324.9	85350.1	849808	191706	256368	924437
1270	-1771.04	-1395.37	-375.673	23324.9	31855.9	317625	143183	61652.9	924437
1271	-1775.25	-1397.21	-378.043	27917.1	145464	378517	143183	64469.5	924437
1272	-1773.14	-1400.17	-372.972	27917.1	31965.7	378517	143183	64469.5	371266
1273	-1794.28	-1408.08	-386.198	14272.7	69794.8	378517	143183	87712.2	371266
1274	-1779.51	-1401.72	-377.795	16215.4	69794.8	675415	47853.4	49575.7	390389
1275	-1783.2	-1402.14	-381.051	12180.9	118659	675415	42809	49575.7	458803
1276	-1779.4	-1401.52	-377.878	4024.95	118659	489147	50300.5	49575.7	553038
1277	-1780.03	-1402.46	-377.571	5692.58	185691	489147	50300.5	49575.7	75336.2
1278	-1782.52	-1394.49	-388.032	5692.58	185691	547206	92998.8	311322	335509
1279	-1780.11	-1390.11	-389.999	21438.7	185691	446335	92998.8	103726	932334
1280	-1763.21	-1387.83	-375.384	2531.25	128088	253755	92998.8	103726	223377
1281	-1766.88	-1389.26	-377.622	3317.5	109389	253755	92998.8	130174	223377
1282	-1763.65	-1387.91	-375.744	3317.5	109389	84709.2	92998.8	300073	243034
1283	-1766.51	-1391.21	-375.293	3317.5	109389	84709.2	127052	246945	243034
1284	-1775.31	-1392.61	-382.707	3317.5	203343	49366.4	210960	246945	243034
1285	-1773.62	-1393.11	-380.51	2025.67	273814	242526	210960	246945	243034
1286	-1773.99	-1393.13	-380.857	2025.67	273814	242526	210960	66878.2	139624
1287	-1777.34	-1394.94	-382.397	3080.86	273814	227592	218071	169036	493046
1288	-1772.14	-1393.55	-378.595	3080.86	93361.5	506983	185155	169036	677454
1289	-1772.76	-1391.75	-381.009	5656.44	105329	147532	185155	160345	677454
1290	-1775.17	-1402.24	-372.929	3504.17	172552	122779	185155	295900	677454
1291	-1771.72	-1399.79	-371.923	3504.17	94353.7	122779	185155	73876.3	677454
1292	-1776.27	-1407.39	-368.884	3504.17	124160	122779	65243.9	73876.3	677454
1293	-1766.52	-1396.09	-370.435	5919.97	124160	87796.4	49873.8	73876.3	647035
1294	-1767.28	-1397.78	-369.501	5919.97	124160	65278.5	111449	73876.3	647035
1295	-1765.28	-1397.26	-368.012	5919.97	124160	47212.2	111449	73876.3	921660
1296	-1767.75	-1394.41	-373.344	11357.4	124160	46688.8	111449	93528.1	237476
1297	-1764.89	-1390.5	-374.388	3486.61	124160	46688.8	105869	93528.1	511578
1298	-1769.64	-1393.14	-376.503	3486.61	124160	56535.3	217855	68411.9	929590
1299	-1769.12	-1393.36	-375.759	12247	236540	167729	147132	49047.2	153391
1300	-1778.05	-1394.67	-383.384	7314.17	236540	148374	173478	49047.2	74052.2
1301	-1782.29	-1401.11	-381.187	7314.17	236540	148374	173478	49047.2	104106
1302	-1778.75	-1399.42	-379.33	7314.17	189640	250764	152011	60116.2	104106
1303	-1779.55	-1401.13	-378.421	7314.17	189640	250764	111021	60116.2	416801
1304	-1771.76	-1393.29	-378.469	11924.7	88786.8	250764	110661	44906.2	120007
1305	-1773.92	-1390.93	-382.988	61073.1	60971.4	453753	67766	44906.2	645549
1306	-1773.96	-1389.48	-384.478	61073.1	160621	453753	67766	48253.6	645549
1307	-1771.05	-1389.79	-381.252	25729.4	160621	216437	67766	48253.6	335201
1308	-1769.61	-1391.42	-378.189	34494.9	88394.3	308871	67766	48253.6	286883
1309	-1766.41	-1388.57	-377.841	61830.4	51523.9	340445	10946.3	57572.8	483701
1310	-1767.74	-1390.49	-377.252	61830.4	18804.1	317867	46766.9	80391.6	237532
1311	-1768.6	-1390.49	-378.111	61830.4	51420.9	317867	95924.7	80391.6	287560
1312	-1767.65	-1390.13	-377.52	61830.4	26445.2	317867	95924.7	80391.6	74797.6
1313	-1770.96	-1391.1	-379.854	48880.7	26445.2	133446	95924.7	93494.6	138758
1314	-1773.74	-1388.74	-384.994	48880.7	38865.4	133446	62971.9	221008	791655
1315	-1775.08	-1392.29	-382.799	48880.7	38865.4	133446	62971.9	221008	791655
1316	-1774.82	-1391.6	-383.219	62704.2	19454.9	65744.5	49352.5	221008	791655
1317	-1773.14	-1388.09	-385.048	62704.2	110390	65744.5	49352.5	221008	615228
1318	-1765.13	-1388.79	-376.34	18767.9	62377.2	154664	49352.5	133818	353012
1319	-1770.99	-1389.34	-381.651	18767.9	62377.2	154664	58913.3	182230	353012
1320	-1779.61	-1393.01	-386.596	35244.9	95068.4	151922	111869	182230	521414
1321	-1779.32	-1395.16	-384.163	32478.3	37741.9	151922	111869	182230	521414
1322	-1780.6	-1396.15	-384.456	128404	62066.8	151922	57693.2	182230	521414
1323	-1784.33	-1396.99	-387.336	112517	153984	204247	55210.1	146106	521414
1324	-1798.03	-1394.51	-403.529	203457	82639.9	314880	155374	146106	521414
1325	-1795.11	-1394.53	-400.579	254002	82639.9	314880	622394	133659	521414
1326	-1789.56	-1395.17	-394.383	167664	75266.7	90626	572247	53951.2	412642
1327	-1795.73	-1395.49	-400.232	167664	168406	90626	572247	53951.2	342707
1328	-1792.99	-1397.28	-395.704	167664	230784	90626	142711	121987	342707
1329	-1787.27	-1395.97	-391.3	37720.4	230784	90626	142711	121987	234504
1330	-1794.38	-1395.18	-399.205	103971	435942	90626	498413	121987	39331.1
1331	-1799.72	-1394.68	-405.039	628697	185511	460890	170003	121987	170208
1332	-1803.28	-1396.46	-406.82	628697	201914	460890	305686	121987	170208
1333	-1802.22	-1395.47	-406.749	628697	397761	255123	493155	121987	153416
1334	-1808.44	-1401.76	-406.681	432517	154678	254845	170854	121987	453577
1335	-1797.92	-1397.24	-400.677	510133	154678	207833	225017	128884	453577
1336	-1793.54	-1394.56	-398.978	658467	154678	137166	225017	128884	453577
1337	-1792.52	-1392.31	-400.208	658467	154678	213117	225017	117544	484481
1338	-1794.87	-1393.94	-400.933	658467	183348	305263	208917	92839.3	698946
1339	-1783.87	-1390.66	-393.203	711515	74444.5	116648	114924	82001.8	284758
1340	-1780.52	-1391.96	-388.555	711515	56620.4	195413	114924	33597.1	96135
1341	-1785.75	-1395.04	-390.711	248163	56620.4	195413	229178	113259	96135
1342	-1784.73	-1391.39	-393.338	248163	84839.8	195413	229178	113259	169027
1343	-1787.23	-1393.49	-393.745	248163	84839.8	195413	229178	113259	59480.9
1344	-1791.54	-1395.82	-395.715	267255	84839.8	195413	88204	258887	112738
1345	-1791.44	-1395.14	-396.305	267255	270664	195413	88204	82543.7	280411
1346	-1785.06	-1394.25	-390.813	83420.7	151837	195413	88204	200443	234497
1347	-1793.87	-1395.78	-398.088	106989	151837	161457	86815.8	200443	368231
1348	-1787.2	-1392.34	-394.855	152254	126340	217540	86815.8	166914	368231
1349	-1782.06	-1391.01	-391.056	106713	126340	217540	125681	73683.5	510556
1350	-1791.37	-1396.02	-395.35	126269	285148	217540	78039	120054	458121
1351	-1792.4	-1398.51	-393.899	259913	280960	77107.7	78039	120054	350524
1352	-1792.54	-1396.62	-395.912	184420	280960	223948	115241	120054	272816
1353	-1783.34	-1393.85	-389.489	163186	109161	67486.1	115241	117485	272816
1354	-1791.05	-1393.26	-397.792	163186	147177	129602	115241	272689	838684
1355	-1788.15	-1392.52	-395.628	163186	147177	129602	115241	149179	838684
1356	-1788.28	-1395.03	-393.244	163186	147177	188052	237979	160986	654670
1357	-1782.09	-1391.26	-390.827	63226.4	463879	61256.3	237979	73553.4	833182
1358	-1785.52	-1394.16	-391.366	63226.4	282690	136727	237979	73553.4	833182
1359	-1783.07	-1392.33	-390.734	86725.6	282690	136727	306155	73990.2	951547
1360	-1787.55	-1397.79	-389.756	89543.9	282690	136727	202128	73990.2	951547
1361	-1794.22	-1398.34	-395.877	48305.9	233970	136727	841585	73990.2	951547
1362	-1788.8	-1397.57	-391.237	19866.2	462914	136727	296685	73990.2	922107
1363	-1790.89	-1397.15	-393.741	44141.5	462914	136727	246643	73990.2	922107
1364	-1794.28	-1398.07	-396.213	44141.5	546783	90472.9	234554	165681	922107
1365	-1796.98	-1401.91	-395.067	67024	546783	90472.9	166855	276846	109590
1366	-1788.72	-1396.02	-392.701	67024	525596	143795	257697	276846	109590
1367	-1791.12	-1399.06	-392.066	161230	160343	122733	149944	276846	262443
1368	-1790.4	-1398.16	-392.245	329902	160343	122733	153191	276846	262443
1369	-1795.44	-1395.89	-399.547	149362	160343	136617	153191	276846	592016
1370	-1795.69	-1396.64	-399.051	149362	280721	136617	153191	324989	592016
1371	-1786.89	-1393.94	-392.94	151708	300418	118763	153191	71323.8	592016
1372	-1792.54	-1394.1	-398.438	151708	927030	118763	169019	114498	764901
1373	-1791.49	-1392.65	-398.839	151708	927030	118763	169019	114498	764901
1374	-1794.17	-1391	-403.176	151708	927030	384757	169019	211069	764901
1375	-1795.23	-1397.38	-397.85	104520	200948	384757	190099	311407	764901
1376	-1790.71	-1396.12	-394.582	24514.2	504964	384757	190099	311407	764901
1377	-1786.57	-1392.5	-394.066	11478.2	504964	145244	174906	355498	764901
1378	-1776.87	-1394.88	-381.995	17277.2	159782	91614.9	125335	53495.1	291244
1379	-1780.36	-1396.44	-383.918	17495.8	231795	130028	247463	152272	576197
1380	-1775.39	-1392.47	-382.922	17495.8	158499	85191.8	115208	152272	576197
1381	-1776.21	-1393.08	-383.127	23237.2	158499	85191.8	115208	152272	700412
1382	-1768.48	-1391	-377.475	23237.2	158499	85191.8	115208	51557.1	45540.2
1383	-1776.23	-1394.43	-381.798	23237.2	196328	77366.2	115208	51557.1	28693.6
1384	-1793.13	-1400.67	-392.465	23237.2	453928	423924	115208	51557.1	43725.6
1385	-1778.68	-1394.56	-384.118	23237.2	258220	423924	124917	51557.1	43725.6
1386	-1778.52	-1394.05	-384.469	14547.6	284233	423924	115651	51557.1	33672.4
1387	-1782.61	-1393.23	-389.374	14162.6	178970	304156	224038	51557.1	118351
1388	-1787.07	-1397.45	-389.629	7148.41	752623	309211	382270	51557.1	457817
1389	-1782.75	-1395.95	-386.8	7148.41	151537	249856	462558	51557.1	176395
1390	-1782.13	-1393.55	-388.578	7148.41	250670	302056	352351	115210	128738
1391	-1783.16	-1394.28	-388.877	7148.41	250670	302056	480750	115210	68623.7
1392	-1781.13	-1394.76	-386.367	10224.8	528889	254577	480750	90179.8	485758
1393	-1769.8	-1393.76	-376.04	3054.04	135120	254577	114905	97640	485758
1394	-1764.8	-1392.44	-372.364	5538.8	48405.3	254577	189353	97640	485758
1395	-1765.35	-1392.23	-373.117	5538.8	60415.1	254577	189353	97640	379037
1396	-1769.24	-1392.13	-377.107	5538.8	151941	254577	189353	97640	379037
1397	-1771.69	-1392.67	-379.019	9820.21	110602	185802	189353	97640	379037
1398	-1778.54	-1391.85	-386.694	44688.5	110602	86210.1	189353	97640	622604
1399	-1780.14	-1395.14	-384.996	11299.1	110602	129867	236478	76064.2	107523
1400	-1770.26	-1392.77	-377.487	11299.1	133987	129867	236478	36083.5	197128
1401	-1772.72	-1393.97	-378.75	44532.2	88730.6	129867	127203	36083.5	197128
1402	-1767.97	-1389.64	-378.326	26132.7	87691.7	129867	127203	106059	849756
1403	-1783.43	-1391.16	-392.27	41246	89145.1	755413	127203	129733	849756
1404	-1776.78	-1391.01	-385.778	32269.7	89145.1	663977	156068	129733	849756
1405	-1783.3	-1389.8	-393.496	73626	89145.1	817495	373239	90705.3	453792
1406	-1779.45	-1386.88	-392.579	47935.7	71316.6	817495	336018	90705.3	974610
1407	-1782.26	-1389.28	-392.98	32155.7	71316.6	267955	459182	90705.3	974610
1408	-1778.16	-1386.52	-391.647	32155.7	122470	267955	113336	93902.2	974610
1409	-1779.39	-1388.61	-390.783	32155.7	52788	267955	113336	93681.1	507878
1410	-1766.34	-1388.38	-377.967	32155.7	52788	267955	113336	49132.1	507878
1411	-1776.88	-1386.72	-390.16	18882.7	142499	267955	496162	170740	507878
1412	-1782.61	-1390.34	-392.274	50576.2	142499	293045	496162	170740	263204
1413	-1779.73	-1388.95	-390.782	25957.1	99450.4	183231	813595	101451	172662
1414	-1781.7	-1390.23	-391.47	25957.1	86416.9	362383	971015	60669.8	335045
1415	-1783.29	-1391.62	-391.67	25957.1	86416.9	362383	971015	87695.5	335045
1416	-1783.12	-1392.34	-390.784	61510	86416.9	132238	432773	369009	814937
1417	-1780.61	-1392.56	-388.05	29589.9	86416.9	338307	432773	119177	814937
1418	-1778.75	-1391.26	-387.491	29589.9	51134.6	338307	472638	119177	567754
1419	-1780.49	-1392.09	-388.401	12152.7	51134.6	338307	472638	119177	567754
1420	-1782.26	-1390.17	-392.087	98527	51134.6	371094	306152	186848	500495
1421	-1780.53	-1391.98	-388.542	42514.3	51134.6	371094	306152	260196	675284
1422	-1777.95	-1389.4	-388.553	42514.3	51134.6	371094	819014	259440	675284
1423	-1780.52	-1395.42	-385.098	17644.4	42604.1	115755	819014	259440	675284
1424	-1787.41	-1393.47	-393.937	17644.4	42604.1	273884	819014	259440	675284
1425	-1779.07	-1391.41	-387.662	17644.4	49217.5	254336	819014	125249	290174
1426	-1784.13	-1396.87	-387.262	9867.11	49217.5	256793	582020	293810	290174
1427	-1781.7	-1395.44	-386.255	16214.6	64640.6	256793	277234	184970	290174
1428	-1777.03	-1395.03	-382.006	6591.79	172876	256793	277234	104623	290174
1429	-1774.38	-1393.3	-381.081	6591.79	148539	256793	288118	104623	290174
1430	-1783.28	-1395.86	-387.422	13694.4	160974	256793	153231	166526	174920
1431	-1768.99	-1394.3	-374.695	6010.56	160974	111505	125039	62314.6	174920
1432	-1777.46	-1395.2	-382.256	15420.6	321743	79638.8	277815	138004	174920
1433	-1773.29	-1394.78	-378.507	9469.83	321743	52411	126945	138004	824626
1434	-1776.64	-1394.94	-381.703	13581.5	133863	247568	126945	128036	824626
1435	-1775.01	-1393.49	-381.514	21778.7	244316	86164.7	126945	227197	729999
1436	-1765.68	-1393.43	-372.25	7255.3	244316	86164.7	171691	56368.9	729999
1437	-1769.4	-1392.01	-377.387	5613.12	244316	86164.7	171691	56368.9	729999
1438	-1773.59	-1394.18	-379.409	15881.1	105175	120543	373001	41953.6	748545
1439	-1771.71	-1394.28	-377.431	15881.1	105175	120543	454122	28326.4	748545
1440	-1770.23	-1397.4	-372.829	15881.1	105175	58259.9	137250	28326.4	748545
1441	-1769.45	-1395.59	-373.858	29614.4	105175	157425	204469	47545.6	353474
1442	-1776.73	-1392.34	-384.388	3183.16	83592	346630	412876	47545.6	616856
1443	-1773.86	-1394.33	-379.533	3183.16	178160	430737	760521	47545.6	271408
1444	-1772.36	-1394.65	-377.713	2630.79	178160	178050	866763	47545.6	426897
1445	-1767.77	-1394.14	-373.631	2630.79	118463	178050	723806	28768.5	426897
1446	-1771.24	-1391.45	-379.797	3404.05	187546	343830	411559	86069.1	150270
1447	-1770.7	-1393.71	-376.989	3404.05	187546	192962	73395.6	91744	770636
1448	-1770.79	-1393.24	-377.544	3404.05	289444	192962	73395.6	80195.4	770636
1449	-1772.71	-1396.14	-376.565	3404.05	289444	579298	73395.6	145095	956946
1450	-1771.07	-1393.7	-377.369	3170.29	239342	579298	29099.8	145095	942338
1451	-1781.13	-1397.33	-383.804	3170.29	239342	579298	35313.6	407668	942338
1452	-1776.15	-1390.76	-385.394	3015.91	750858	572094	145768	147763	942338
1453	-1778.59	-1390.57	-388.024	27468.7	453533	414320	127400	147763	942338
1454	-1777.79	-1393.75	-384.042	7158.25	453533	641207	127400	147763	942338
1455	-1774.02	-1392.03	-381.992	7158.25	172437	570303	127400	74038.7	725713
1456	-1774.15	-1392.62	-381.532	7158.25	172437	541281	67267.5	74038.7	725713
1457	-1777.42	-1393.19	-384.229	7158.25	172437	504282	32563.6	83639.6	725713
1458	-1774.86	-1393.82	-381.035	7158.25	172437	363754	237398	29545.8	725713
1459	-1775.43	-1393.18	-382.247	9101.58	353489	363754	237398	145163	725713
1460	-1780.76	-1392.4	-388.362	9101.58	353489	314108	101785	34327.3	725713
1461	-1777.66	-1394.53	-383.126	5525.75	272855	314108	108704	72139.8	725713
1462	-1777	-1395.39	-381.618	3289.34	272855	314108	170954	91282.4	725713
1463	-1778.84	-1392.81	-386.022	3046.71	112707	314108	285649	91282.4	725713
1464	-1777.69	-1394.19	-383.5	10067.5	127015	200164	227891	91282.4	725713
1465	-1770.15	-1390.58	-379.573	12205.9	133592	128934	227891	92418.3	725713
1466	-1771.8	-1392.29	-379.512	12205.9	96083.5	495007	227891	106672	725713
1467	-1773.08	-1393.23	-379.843	12205.9	96083.5	495007	227891	118885	549424
1468	-1782.03	-1394.37	-387.655	12205.9	69232.7	495007	227891	209625	517813
1469	-1780.01	-1394.29	-385.718	12205.9	83761.1	495007	193919	191976	200970
1470	-1774.39	-1394.06	-380.338	12205.9	83761.1	606940	88627.8	129531	857405
1471	-1777.96	-1394.94	-383.02	7527.34	38393.7	606940	72163.2	129531	857405
1472	-1773.17	-1393.67	-379.502	7527.34	123410	455510	114404	129531	49480.9
1473	-1775.4	-1392.74	-382.661	3282.81	104752	223327	225753	170754	49480.9
1474	-1779.8	-1390.45	-389.348	3282.81	104752	474536	505244	750403	843196
1475	-1778.46	-1393.41	-385.053	3282.81	104752	474536	505244	750403	688234
1476	-1767.16	-1389.83	-377.331	3494.07	29813.7	86303.4	220529	750403	688234
1477	-1767.43	-1389.61	-377.821	2622.16	48088.2	51166.4	307650	750403	688234
1478	-1764.93	-1388.36	-376.578	2622.16	42998.9	88246.5	307650	925484	688234
1479	-1753.94	-1386.99	-366.949	4027.98	42998.9	88246.5	165876	76635.5	688234
1480	-1759.76	-1388.21	-371.551	4027.98	42998.9	88246.5	139972	100337	645381
1481	-1752.95	-1392.48	-360.471	1898.42	33900.7	102548	139972	100337	200606
1482	-1766.02	-1393.1	-372.917	2677.79	153011	129199	110783	193205	574109
1483	-1766.44	-1387.23	-379.209	2677.79	153011	129199	110783	574630	578680
1484	-1765.05	-1387.95	-377.105	2677.79	153011	129199	180193	135384	767035
1485	-1774.49	-1393.55	-380.934	2605	153011	171216	269983	127194	767035
1486	-1766.37	-1392.84	-373.526	1074.75	263180	126575	285043	99712.3	767035
1487	-1772.51	-1393.54	-378.974	833.155	174308	70045.8	285043	72522.6	767035
1488	-1758.86	-1392.63	-366.234	833.155	239850	47441.7	225221	84301.1	220158
1489	-1763.93	-1391.64	-372.293	1602.91	114243	263651	73497	195386	34602.6
1490	-1766.23	-1392.75	-373.48	1602.91	147426	122686	104243	85307.2	29701
1491	-1768.98	-1393.44	-375.541	3894.47	566146	122686	32075.5	85307.2	38609.6
1492	-1773.32	-1394.28	-379.039	3685.94	971582	122686	88327.9	133692	790095
1493	-1779.82	-1395.13	-384.694	3685.94	971582	173576	92567.9	133692	847038
1494	-1780.61	-1395.67	-384.94	2818.55	971582	173576	109745	80448.3	144176
1495	-1775.47	-1393.78	-381.69	3003.02	796712	761274	109745	80448.3	449709
1496	-1772.49	-1391.62	-380.868	3766.65	370870	490424	109745	85234.7	415157
1497	-1771.66	-1393.26	-378.402	3766.65	751150	436352	99016.7	85234.7	530588
1498	-1776.9	-1394.56	-382.341	3766.65	751150	436352	130477	85234.7	113967
1499	-1774.57	-1392.42	-382.148	6997.18	338698	301692	145343	85234.7	30541
1500	-1782.41	-1394.75	-387.658	7441.93	468946	198286	358834	167933	30541
1501	-1782.38	-1395.07	-387.308	8046.02	468946	198286	358834	167933	176753
1502	-1783.19	-1396.41	-386.785	8046.02	468946	395092	112139	167933	412687
1503	-1786.69	-1399.15	-387.544	1495.8	468946	395092	264190	202651	249682
1504	-1768.12	-1395.49	-372.626	589.225	495942	349689	67865.3	284572	249682
1505	-1773.58	-1396.58	-376.999	589.225	230272	667159	21970.5	284572	249682
1506	-1767.32	-1394.29	-373.024	811.103	305565	165039	118855	284572	27670.8
1507	-1765.11	-1395.62	-369.49	1396.32	305565	183854	93445.4	243596	25554.7
1508	-1762.34	-1393.44	-368.898	712.194	305565	202628	44279.8	229039	25554.7
1509	-1750.48	-1394.44	-356.038	457.962	134430	109190	40316	62238.9	25554.7
1510	-1746.47	-1389.75	-356.721	457.962	134430	109190	44088.5	62238.9	25554.7
1511	-1756.99	-1389.62	-367.379	457.962	134430	92060.6	182399	119205	102431
1512	-1764.51	-1393.06	-371.451	763.566	134430	90335.5	182399	119205	102431
1513	-1766.38	-1394.37	-372.005	1460.46	123084	90335.5	254916	269438	710123
1514	-1775.73	-1395.3	-380.436	1521.58	123084	86862.1	254916	421284	710123
1515	-1769.99	-1394.75	-375.243	1592.27	124740	86862.1	131070	208769	440647
1516	-1757.51	-1394.35	-363.162	935.289	181657	86862.1	124351	208769	587850
1517	-1761.15	-1393.28	-367.874	935.289	237677	86862.1	124351	100086	711096
1518	-1756.39	-1387.24	-369.157	2298.85	237677	86862.1	124351	100086	711096
1519	-1758.61	-1391.73	-366.884	473.922	301148	86862.1	124351	89323.6	711096
1520	-1756.3	-1390.92	-365.379	473.922	301148	102830	79224.5	39446.2	878850
1521	-1757.31	-1390.98	-366.325	870.076	290677	97493.4	79053.4	39446.2	278131
1522	-1759.39	-1389.18	-370.21	558.904	290677	115897	92722.9	112684	497544
1523	-1757.54	-1390.57	-366.972	558.904	290677	303744	92722.9	104405	497544
1524	-1755.08	-1389.18	-365.901	678.318	89611.7	322725	39375.1	55970.7	599624
1525	-1755.48	-1394.17	-361.317	678.318	140984	124765	42168.6	55970.7	719136
1526	-1765.13	-1399.27	-365.858	358.111	413025	498169	51145.9	55970.7	441934
1527	-1762.39	-1392.58	-369.812	1113.72	413025	117134	178213	45744.1	441934
1528	-1761.46	-1392.44	-369.023	1113.72	65619.3	117134	178213	45744.1	484633
1529	-1756.04	-1396.98	-359.06	933.876	193633	136017	79606.7	48242.2	718517
1530	-1771.77	-1397.03	-374.744	933.876	193633	93306.2	79606.7	256479	667072
1531	-1770.03	-1395.94	-374.091	608.372	193633	184838	413306	256479	438977
1532	-1769.92	-1393.53	-376.394	2361.66	193633	291270	413306	195149	276173
1533	-1779.33	-1397.18	-382.157	2361.66	193633	291270	178411	180138	276173
1534	-1766.74	-1392.82	-373.918	1575.26	193633	291270	218330	86261.4	532805
1535	-1764.5	-1394.11	-370.393	440.207	193633	291270	218330	66167.4	532805
1536	-1764.88	-1394.68	-370.195	440.207	193633	363696	218330	66167.4	532805
1537	-1761.41	-1392.81	-368.598	440.207	101338	363696	128814	74639.8	497223
1538	-1766.78	-1395.06	-371.722	440.207	101338	363696	123193	74639.8	497223
1539	-1766.33	-1394.9	-371.432	476.132	101338	363696	123193	74639.8	879725
1540	-1766.16	-1393.12	-373.038	834.963	180812	363696	123193	74639.8	879725
1541	-1766.97	-1397.26	-369.706	834.963	224721	363696	123193	74639.8	160032
1542	-1766.69	-1397.14	-369.551	834.963	128225	363696	72102	307144	160032
1543	-1769.71	-1398.71	-371.001	834.963	487186	706525	72102	97379.2	48102.3
1544	-1765.65	-1395.41	-370.242	574.129	211097	733488	115634	97379.2	593665
1545	-1754.01	-1389.7	-364.316	305.278	211097	691616	67681.2	94447.6	593665
1546	-1755.63	-1391.09	-364.532	305.278	189338	691616	67681.2	67618.6	593665
1547	-1762.74	-1393.94	-368.799	524.141	189350	691616	174145	191689	593665
1548	-1757.68	-1393.48	-364.201	400.401	221487	188555	174145	55572.4	593665
1549	-1756.9	-1395.01	-361.887	161.271	188349	228112	135777	55572.4	983917
1550	-1754.67	-1392.11	-362.56	161.271	188349	223495	135777	55572.4	983917
1551	-1753.86	-1391.37	-362.491	161.271	188349	223495	135777	55572.4	983917
1552	-1764.27	-1395.71	-368.557	166.305	131474	223495	135777	220489	325379
1553	-1762.12	-1392.33	-369.785	133.307	530208	223495	135777	453098	60826.2
1554	-1762.97	-1391.28	-371.693	133.307	233612	223495	241817	453098	26543.6
1555	-1765.95	-1391.3	-374.642	133.307	260298	223495	133359	286099	81527.8
1556	-1758.53	-1392.66	-365.87	277.696	278773	752872	62699.7	286099	81527.8
1557	-1762.85	-1393.18	-369.668	277.696	278773	752872	62699.7	286099	436584
1558	-1759.01	-1393.36	-365.648	277.696	278773	752872	58393	286099	414286
1559	-1765.61	-1394.86	-370.743	276.568	134980	752872	53975.9	286099	414286
1560	-1766.11	-1393.93	-372.18	785.717	134980	596104	107802	286099	414286
1561	-1762.77	-1391.89	-370.884	948.529	134980	596104	149814	48103.8	414286
1562	-1758.11	-1391.87	-366.242	908.835	163410	325706	149814	61578	980512
1563	-1754.89	-1390.7	-364.189	908.835	163410	279093	163213	61578	950236
1564	-1754.88	-1391.62	-363.257	908.835	163410	279093	163213	42551.3	950236
1565	-1761.73	-1390.21	-371.524	908.835	109505	279093	298116	42551.3	746477
1566	-1760.45	-1393.06	-367.388	436.752	177936	196344	294827	42551.3	746477
1567	-1760.41	-1390.68	-369.728	436.752	304209	196344	327445	42551.3	746477
1568	-1762.38	-1393.48	-368.899	436.752	403497	120579	208217	42551.3	746477
1569	-1762.3	-1393.33	-368.97	436.752	403497	120579	378425	85133.7	746477
1570	-1751.22	-1391.48	-359.741	356.033	82786.8	161610	378425	85133.7	746477
1571	-1766.55	-1395.54	-371.007	356.033	82786.8	161610	720478	278193	323108
1572	-1767.31	-1393.28	-374.036	211.659	82786.8	359422	720478	457830	323108
1573	-1757.15	-1389.82	-367.333	211.659	96249.2	269031	720478	457830	323108
1574	-1776.02	-1400.8	-375.222	199.678	340922	222416	196099	457830	323108
1575	-1764.25	-1393.12	-371.137	199.678	340922	222416	896913	457830	458771
1576	-1769.3	-1398.6	-370.704	199.678	340922	158018	896913	83453.8	811270
1577	-1755.27	-1396.24	-359.024	142.76	67401.1	192530	125471	83453.8	842295
1578	-1762.73	-1396.72	-366.014	222.212	506839	148040	300015	152573	94338.7
1579	-1759.09	-1396.25	-362.837	260.302	87878.2	148040	300015	303907	76749.7
1580	-1767.04	-1395.54	-371.502	221.236	87878.2	148040	295332	367022	179911
1581	-1770.69	-1393.73	-376.962	189.937	405163	283603	374616	367022	505517
1582	-1770.47	-1397.45	-373.023	508.671	405163	157892	374616	59835.6	398375
1583	-1775.92	-1398.16	-377.756	508.671	712117	111730	404661	35667.5	398375
1584	-1781.06	-1396.9	-384.161	1356.49	712117	111730	547855	429103	398375
1585	-1780.2	-1399.9	-380.292	628.94	465691	151886	547855	316367	367294
1586	-1770.46	-1392.45	-378.007	628.94	120194	339928	547855	316367	607151
1587	-1759.71	-1390.94	-368.762	628.94	120194	339928	312899	270540	873952
1588	-1766.65	-1390.16	-376.491	325.01	244371	339928	123772	270540	943929
1589	-1768.93	-1391.98	-376.948	501.061	447132	339928	606334	76333	943929
1590	-1770.21	-1390.88	-379.327	347.078	511946	339928	323213	182464	270880
1591	-1768.78	-1393.6	-375.178	347.078	225785	334835	323213	103229	270880
1592	-1760.23	-1391.76	-368.469	347.078	332021	334835	323213	103229	682693
1593	-1754.52	-1388.74	-365.779	347.078	221613	223564	323213	89546.4	227636
1594	-1758.19	-1393.02	-365.172	347.078	253245	144087	323213	89546.4	227636
1595	-1749.35	-1392.51	-356.842	119.602	99574.3	144087	413810	22297.5	57220.6
1596	-1739.16	-1392.88	-346.281	119.602	99574.3	108395	390239	22918.2	213439
