Iteration	Posterior	Likelihood	Prior	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]
1270	-1812.97	-1405.81	-407.16	892559	748914	130651	144368	151284	744033
1271	-1811.36	-1407.15	-404.208	924417	312346	125301	159718	197229	380565
1272	-1812.46	-1410.8	-401.665	924417	289298	125301	55958.5	197229	72050.5
1273	-1802.07	-1408.15	-393.925	949120	138246	29411.9	239215	80079.8	381648
1274	-1807.27	-1409.41	-397.864	407333	208319	92916.1	239215	67848.7	625146
1275	-1803.51	-1406.22	-397.296	863753	208319	98723.3	123197	67848.7	625146
1276	-1804.86	-1405.58	-399.284	577969	391873	98723.3	169173	191125	268233
1277	-1799.14	-1401.95	-397.189	577969	431696	147683	169173	61325.7	163643
1278	-1798.57	-1402.17	-396.408	577969	187416	147683	249526	105319	260888
1279	-1792.6	-1404.66	-387.936	196451	103264	51512.5	111085	105319	260888
1280	-1800.84	-1407.81	-393.029	196451	440829	51512.5	77583	105319	235875
1281	-1800.94	-1407.92	-393.014	110206	178433	220549	77583	84143.9	235875
1282	-1800.27	-1409.29	-390.981	110206	45474.2	69280.9	77583	296231	977975
1283	-1802.08	-1406.8	-395.281	142912	183432	29631.6	315303	296231	977975
1284	-1797.38	-1407.83	-389.557	142912	682994	32996.8	64286.4	86609.6	964346
1285	-1798.38	-1405.8	-392.572	142912	682994	32996.8	64286.4	148578	964346
1286	-1800.19	-1407.07	-393.113	157941	646390	91979.4	35557	148578	964346
1287	-1807.86	-1406.63	-401.237	157941	646390	253616	120519	148578	964346
1288	-1798.56	-1403.46	-395.104	177035	646390	164948	60100.3	89467.3	964346
1289	-1793.25	-1402.15	-391.103	177035	251372	75959.5	60100.3	89467.3	909678
1290	-1799.74	-1407.28	-392.454	177035	101051	182985	18018.8	326020	909678
1291	-1796.4	-1406.7	-389.702	177035	158701	182985	45621.3	326020	909678
1292	-1800.14	-1406.37	-393.775	177035	266441	54635.6	44578.1	326020	909678
1293	-1793.91	-1405.41	-388.498	177035	306278	54635.6	31205.4	192938	909678
1294	-1798.53	-1407.68	-390.848	375988	306278	54635.6	59923.7	192938	909678
1295	-1801.86	-1413.84	-388.017	375988	109050	54635.6	107735	192938	909678
1296	-1812.44	-1423.52	-388.911	375988	109050	32906.4	107735	93658.1	909678
1297	-1814.09	-1420.49	-393.598	375988	105903	32906.4	232874	97728.4	880177
1298	-1808.85	-1412.39	-396.46	308302	447113	69788.1	232874	97728.4	880177
1299	-1806.39	-1405.99	-400.397	308302	216280	98864.4	232874	69829.9	880177
1300	-1808.28	-1408.13	-400.148	308302	809578	98864.4	411955	69829.9	880177
1301	-1804.17	-1405.49	-398.675	388979	566170	74887.2	411955	69829.9	880177
1302	-1800.54	-1406.84	-393.697	194256	599790	22807.9	304734	69829.9	880177
1303	-1804.19	-1406.21	-397.98	194256	599790	22807.9	250268	69829.9	662493
1304	-1800.38	-1405.38	-395.003	467533	357013	24828.8	438284	69829.9	862032
1305	-1806.62	-1404.95	-401.667	467533	287545	46680.2	438284	353355	862032
1306	-1805.95	-1402.67	-403.288	467533	245312	99319.6	174178	555953	607520
1307	-1806.48	-1405.48	-401	467533	245312	99319.6	234016	223285	607520
1308	-1810.13	-1406.34	-403.783	823230	252063	99599.4	234016	175138	607520
1309	-1807.39	-1408.73	-398.661	651610	336212	25076.1	234016	213341	607520
1310	-1806.43	-1407.4	-399.026	459636	336212	24919.2	406244	282874	867826
1311	-1814.51	-1409.26	-405.253	857122	476174	24919.2	406244	102506	867826
1312	-1801.86	-1403.81	-398.051	344465	328216	103477	339208	102506	867826
1313	-1797.2	-1402.33	-394.871	93297.2	328216	45325	339208	137630	867826
1314	-1789.63	-1401.43	-388.196	257849	328216	19729.4	218464	137630	867826
1315	-1791.52	-1403.12	-388.4	193001	429861	19729.4	218464	71714.2	941737
1316	-1795.43	-1405.53	-389.903	372543	196147	41337.7	218464	71714.2	880768
1317	-1798.8	-1406.27	-392.525	121879	196147	116276	218464	167129	880768
1318	-1798.74	-1407.97	-390.765	72963.4	388636	116276	218464	95556.1	276345
1319	-1794.97	-1404.95	-390.025	58129.7	251897	325031	218464	95556.1	276345
1320	-1806.35	-1407.89	-398.463	58129.7	591124	325031	387048	95556.1	372735
1321	-1819.38	-1416.69	-402.687	146644	267670	325031	387048	60482.4	112041
1322	-1816.89	-1412.87	-404.025	135598	267670	947612	222427	60482.4	71971.9
1323	-1808.27	-1409.19	-399.083	104958	267670	947612	80225.6	60482.4	384115
1324	-1803.25	-1407.42	-395.83	52205.4	267670	947612	80225.6	60482.4	312470
1325	-1812.89	-1411.14	-401.755	62411.7	709649	309266	340856	60482.4	312470
1326	-1805.66	-1410.25	-395.406	62411.7	289846	309266	77897.8	60482.4	554080
1327	-1806.06	-1409.66	-396.4	62411.7	243860	186338	95432.5	63024	554080
1328	-1796.6	-1409.4	-387.203	62411.7	184806	81874.5	101981	39558.2	554080
1329	-1799.25	-1410.48	-388.766	123329	85418.1	81874.5	208884	50037.8	174498
1330	-1802.41	-1408.87	-393.54	123329	224497	250011	208884	50037.8	673589
1331	-1787.79	-1404.37	-383.423	53671.5	224497	54843.6	140912	50037.8	699608
1332	-1782.61	-1401.42	-381.187	53671.5	224497	11242.8	140912	95365.4	699608
1333	-1789.88	-1403.11	-386.779	94452.9	224497	48429.1	140912	181664	699608
1334	-1794.82	-1405.79	-389.032	94452.9	224497	63261.4	353364	192283	563102
1335	-1795.83	-1405.71	-390.122	94452.9	224497	46612.3	180200	43150.4	563102
1336	-1801.82	-1407.17	-394.648	442697	266882	95412.8	180200	87698.5	563102
1337	-1813.27	-1411.27	-402	279819	141718	106713	180200	195235	759884
1338	-1802.66	-1408.29	-394.369	262351	141718	108400	90274.1	55570.5	123150
1339	-1802.82	-1407.75	-395.067	142288	141718	212433	90274.1	107277	350415
1340	-1800.78	-1408.23	-392.556	142288	305670	99140.9	100804	107277	906637
1341	-1799.55	-1408.3	-391.255	90257.6	305670	99140.9	78056.6	107277	906637
1342	-1809.17	-1414.62	-394.554	105211	510945	99140.9	78056.6	131823	906637
1343	-1800.52	-1408.74	-391.774	105211	96714.8	96520	78056.6	223807	906637
1344	-1805.22	-1411.4	-393.821	63724.2	300264	152991	117857	535175	906637
1345	-1795.8	-1410.56	-385.242	33917.2	31145.5	152991	117857	152873	586848
1346	-1790.45	-1410.5	-379.948	77272.8	31145.5	152991	117857	152873	470243
1347	-1799.09	-1408.52	-390.57	117793	45159.2	494881	117857	238390	656034
1348	-1796.21	-1408.23	-387.983	117793	28451.9	84171.8	413904	238390	280982
1349	-1803.85	-1411.61	-392.239	117793	33249.3	213864	502159	238390	280982
1350	-1805.7	-1414.19	-391.516	117793	79163	330079	162745	175987	284780
1351	-1808.77	-1412.97	-395.796	185688	116185	104588	162745	175987	145973
1352	-1796.52	-1409.26	-387.256	125632	116185	104588	162745	80930.6	242867
1353	-1789.77	-1404.69	-385.083	81047.1	116185	104588	113760	67870.8	51388.8
1354	-1797.84	-1412.81	-385.039	109864	31641.8	104588	113760	44284.9	51388.8
1355	-1792.52	-1413.3	-379.225	109864	34305.4	103617	113760	85095.5	916466
1356	-1794.36	-1409.73	-384.63	129522	49062	125517	113760	65486.4	916466
1357	-1785	-1404.61	-380.394	119569	19912.2	229405	101145	61751.3	972259
1358	-1802.03	-1405.92	-396.111	297000	15070	758338	101145	61751.3	874890
1359	-1801.95	-1407.78	-394.167	297000	15070	758338	259910	61751.3	874890
1360	-1800.98	-1407.41	-393.574	297000	15070	758338	259910	77246.8	652930
1361	-1808.3	-1407.71	-400.585	297000	92393.9	758338	853089	65960.6	684712
1362	-1803.28	-1410.01	-393.261	297000	37508.5	360712	253618	65960.6	625719
1363	-1799.96	-1407.15	-392.811	297000	37508.5	293649	268940	65960.6	625719
1364	-1804.96	-1406.68	-398.274	297000	37508.5	293649	441822	250596	674559
1365	-1808.99	-1408.36	-400.622	297000	37508.5	293649	88374.3	130909	120881
1366	-1797.96	-1404.05	-393.906	294586	35249.4	293649	88374.3	147467	59193.5
1367	-1795.35	-1405.01	-390.341	196053	35249.4	293649	88374.3	87287.8	140926
1368	-1790.33	-1401.82	-388.507	71814.7	35249.4	293649	72409	46774.1	140926
1369	-1796.57	-1406.08	-390.487	59644.2	40292.7	179231	172070	248186	219835
1370	-1798.42	-1403.45	-394.97	114518	40292.7	269705	172070	248186	219835
1371	-1797.45	-1403.94	-393.51	114518	70133.2	189722	172070	93804.1	275501
1372	-1801.66	-1406.78	-394.876	313120	193436	132282	172070	93804.1	607526
1373	-1803.95	-1410.11	-393.84	227368	189229	132282	296080	63248.8	997913
1374	-1802.44	-1407.86	-394.581	227368	113085	75434.2	296080	59633	682113
1375	-1812.01	-1409.96	-402.049	227368	220641	198879	296080	93403.9	682113
1376	-1806.34	-1408.77	-397.573	228301	126582	198879	296080	90867.7	755119
1377	-1814.11	-1410.19	-403.918	447998	227024	198879	195420	127539	755119
1378	-1806.79	-1405.36	-401.433	212770	227024	198879	74828.2	220045	755119
1379	-1804.44	-1405.42	-399.014	713962	264077	431978	74828.2	117807	365630
1380	-1806.97	-1409.97	-397.004	797014	264077	431978	84749.3	75746.6	365630
1381	-1803.7	-1410.59	-393.113	222567	136433	431978	28099.7	75746.6	895607
1382	-1808.94	-1407.88	-401.064	222567	236122	121482	92137.5	107803	895607
1383	-1807.89	-1409.55	-398.337	280453	328457	121482	92137.5	199849	872851
1384	-1804.6	-1407.67	-396.924	159559	328457	214937	92137.5	199849	872851
1385	-1807.39	-1404.8	-402.582	410611	560978	214937	92137.5	199849	297827
1386	-1808.06	-1404.87	-403.19	410611	560978	161189	64936.2	199849	624083
1387	-1806.13	-1404.8	-401.324	365241	560978	161189	64936.2	199849	624083
1388	-1808.9	-1406.32	-402.588	780468	560978	100613	64936.2	199849	956645
1389	-1815.2	-1414.39	-400.812	780468	443000	23739.9	64936.2	200267	956645
1390	-1809.26	-1410.19	-399.064	780468	443000	37474.2	75691.4	136953	790914
1391	-1802.36	-1407.56	-394.8	304801	443000	37474.2	182197	136953	291460
1392	-1810.56	-1408.18	-402.372	584001	443000	30237.2	339693	136953	267207
1393	-1800.9	-1407.4	-393.496	719851	169261	33679.2	339693	136953	267207
1394	-1804.76	-1405.99	-398.779	391908	160708	26776.6	339693	66400.3	267207
1395	-1805.34	-1406.07	-399.271	391908	227988	17414	134764	82106.8	530392
1396	-1798.95	-1406.22	-392.731	391908	227988	17414	96125	67426	264842
1397	-1802.09	-1408.47	-393.621	642992	432817	13722.4	345434	67426	749437
1398	-1799.28	-1404.25	-395.022	642992	432817	16536.2	345434	111827	980440
1399	-1791.91	-1403.61	-388.294	627064	283916	11136.3	273448	93727.2	708734
1400	-1792.68	-1403.9	-388.788	693029	283916	11136.3	121462	93727.2	708734
1401	-1790.59	-1403.54	-387.05	192615	283916	14645.8	121462	93727.2	708734
1402	-1789.65	-1401.91	-387.732	332161	195019	14645.8	109164	93727.2	708734
1403	-1789	-1401.63	-387.367	332161	195019	33768.4	80179.3	117078	740189
1404	-1790.77	-1401.59	-389.185	124341	175071	33768.4	52409.2	99845.8	903842
1405	-1795.94	-1404.61	-391.332	124341	156940	33768.4	52409.2	225333	156786
1406	-1803.81	-1406.47	-397.347	101714	235417	192093	52409.2	253344	910530
1407	-1805.28	-1405.33	-399.948	209425	232914	200528	294365	253344	910530
1408	-1804.44	-1406.64	-397.804	114404	294042	99542.3	305590	253344	910530
1409	-1802.32	-1404.34	-397.975	114404	294042	99542.3	165121	141990	910530
1410	-1798.49	-1403.93	-394.56	239172	245040	62651.3	165121	195640	910530
1411	-1796.07	-1405.45	-390.624	239172	96784.5	62651.3	165121	195640	910530
1412	-1803.61	-1406	-397.611	236706	96784.5	62651.3	123129	375518	910530
1413	-1802.56	-1405.52	-397.042	408650	96784.5	170901	123129	375518	890567
1414	-1798.85	-1406.64	-392.215	408650	106875	39616.5	134403	375518	891945
1415	-1799.67	-1407.76	-391.913	408650	73846.3	44242.7	134403	104422	733765
1416	-1808.47	-1410.11	-398.357	408650	73846.3	114986	137555	371304	392690
1417	-1806.66	-1407.73	-398.933	408650	73846.3	74322.1	226776	157281	392690
1418	-1807.47	-1406.26	-401.211	679365	73846.3	74322.1	226776	730718	392690
1419	-1798.94	-1407.13	-391.813	679365	14437.6	150300	211200	366919	392690
1420	-1795.98	-1404.83	-391.149	375522	14437.6	145782	259889	222230	857213
1421	-1794.04	-1403.63	-390.407	375522	14437.6	79052.3	259889	138428	857213
1422	-1797.96	-1406.42	-391.533	398043	14437.6	79052.3	259889	138428	857213
1423	-1796.98	-1404.33	-392.645	398043	16524	47329.1	180199	154400	511178
1424	-1798.42	-1407.96	-390.468	387520	19963.5	221359	180199	81127.7	282984
1425	-1803.33	-1407.02	-396.305	387520	45774.1	241657	255003	106545	886987
1426	-1811.17	-1410.29	-400.878	387520	39805.8	241657	255003	106545	770535
1427	-1801.92	-1413.93	-387.997	442706	22316.2	269529	255003	106545	770535
1428	-1812.38	-1411.75	-400.631	442706	22316.2	381067	255003	48388.1	336284
1429	-1808.16	-1409.09	-399.076	442706	22316.2	109495	255003	44725.8	336284
1430	-1796.52	-1405.52	-391.001	841533	16016	368272	79103	87830.1	336284
1431	-1791.95	-1405.84	-386.105	215055	56510.8	202261	102550	121757	270667
1432	-1794.89	-1404.56	-390.334	856300	56510.8	90506.7	87437.5	76684.8	516805
1433	-1804.13	-1406.12	-398.009	856300	19462.5	499324	87437.5	76684.8	509993
1434	-1805.24	-1408.66	-396.58	856300	63525.5	100223	209313	103249	942147
1435	-1801.13	-1406.06	-395.066	458319	63525.5	100223	209313	145416	559849
1436	-1804.91	-1410.09	-394.829	324328	63525.5	100223	168620	145416	559849
1437	-1805.72	-1409.19	-396.528	748319	63525.5	100223	168620	145416	213339
1438	-1809.25	-1411.63	-397.617	848269	63525.5	100223	206979	145416	213339
1439	-1802.16	-1406.24	-395.916	788660	63525.5	127277	165118	145416	39630.6
1440	-1804.32	-1407.02	-397.3	788660	63525.5	95045.4	68211.8	264413	120202
1441	-1805.17	-1411.61	-393.551	788660	58469	85072.2	68211.8	264413	120202
1442	-1821.9	-1414.13	-407.767	788660	89370	317262	403867	264413	120202
1443	-1813.23	-1412	-401.233	406258	89370	176009	403867	109118	28223.1
1444	-1814.52	-1410.91	-403.608	877255	40854.3	332513	327967	52680.5	58383.2
1445	-1812.54	-1409.63	-402.907	877255	40854.3	163513	268418	115172	58383.2
1446	-1810.12	-1409.43	-400.687	877255	40854.3	435138	268418	62277.9	145274
1447	-1808.96	-1408.36	-400.594	877255	40854.3	435138	395708	62277.9	37390.2
1448	-1802.99	-1405.89	-397.099	359890	27919.4	338401	310957	62277.9	37390.2
1449	-1797.58	-1402.82	-394.763	359890	27919.4	321696	322724	62277.9	149674
1450	-1795.69	-1401.22	-394.472	359890	45836.1	321696	340081	62277.9	149674
1451	-1796.52	-1403.53	-392.994	359890	45836.1	321696	59578.8	62277.9	69893.9
1452	-1787.74	-1405.17	-382.576	359890	59225.4	82249.6	59578.8	62277.9	411612
1453	-1795.73	-1402.7	-393.026	358868	22636.3	213678	309885	127816	63214
1454	-1789.94	-1401.28	-388.656	358868	22636.3	213678	64045	34752.9	63214
1455	-1787.37	-1402.79	-384.574	248908	21294.3	121339	64045	34752.9	34295.2
1456	-1791.46	-1406.1	-385.361	302985	26177.6	235588	70356.3	34752.9	34156.2
1457	-1794.79	-1402.84	-391.946	302985	42135.9	235588	33126	208169	35925.5
1458	-1795.99	-1405.31	-390.681	302985	42135.9	235588	34424.4	151672	64714.9
1459	-1790.25	-1401.38	-388.871	199055	23550.6	235588	47027.9	151672	372714
1460	-1790.14	-1404.19	-385.953	308565	15070.2	151741	47027.9	432064	583092
1461	-1786.98	-1404.8	-382.183	256653	15070.2	186769	48103.7	73636.4	583092
1462	-1787.85	-1407.15	-380.708	256653	16044.1	95773.8	48103.7	249620	129557
1463	-1787.18	-1405.65	-381.529	256653	16044.1	95773.8	27910	249620	129557
1464	-1789.18	-1405.32	-383.852	256653	16044.1	145302	27910	249620	659718
1465	-1787.37	-1405.44	-381.932	187364	32827.5	105460	65232.2	249620	597473
1466	-1791.95	-1407.25	-384.699	143640	32827.5	105460	70299.7	166859	597473
1467	-1791.24	-1404.74	-386.501	143640	32827.5	40466.2	32323.5	251909	458368
1468	-1790.8	-1406.89	-383.912	260388	15495.3	40466.2	32323.5	346338	458368
1469	-1787.65	-1405.92	-381.725	229950	36241.4	24369.2	129554	361565	458368
1470	-1781.91	-1408.66	-373.256	216011	17811.5	49741	11472.6	361565	458368
1471	-1787.66	-1412.08	-375.581	294926	42641.4	49741	11472.6	338666	458368
1472	-1782.17	-1411.8	-370.369	282334	30135.4	46069.6	11472.6	84598.9	403996
1473	-1782.71	-1410.74	-371.966	282334	21713.5	47959.3	11062.2	174193	87762.9
1474	-1781.56	-1408.49	-373.072	282334	21713.5	47959.3	22738.7	174193	87762.9
1475	-1778.81	-1408.46	-370.349	256884	14919.3	47959.3	22738.7	139771	869576
1476	-1784.48	-1410.63	-373.853	191027	6044.65	64191.7	76385	139771	266843
1477	-1788.95	-1413.81	-375.148	191027	6044.65	60812.2	76385	530275	608228
1478	-1786.36	-1413.12	-373.242	191027	4949.76	60812.2	76385	240694	251868
1479	-1791.66	-1411.91	-379.746	118097	12372	60812.2	44457.5	433055	251868
1480	-1775.46	-1406.51	-368.953	114789	12372	60812.2	31805.1	299028	251868
1481	-1776.75	-1407.28	-369.473	114789	10558.7	16909.2	40467.3	299028	251868
1482	-1778.39	-1405.77	-372.624	199226	18153.1	16909.2	19810.6	118696	207546
1483	-1772.91	-1404.92	-367.982	199226	18153.1	12032.6	13249	341068	455984
1484	-1777.39	-1405.76	-371.626	199226	53381.9	45208.7	13249	341068	455984
1485	-1780.03	-1406.44	-373.591	102701	78162.6	45208.7	13249	341068	413869
1486	-1784.65	-1408.17	-376.474	222474	78162.6	19017.9	23592.2	341068	148084
1487	-1776.05	-1406.85	-369.196	348381	23130.9	19017.9	33669.7	170452	683260
1488	-1775.85	-1408.97	-366.88	205915	23130.9	14939.2	19826.5	170452	407094
1489	-1776.84	-1407.33	-369.511	168501	23130.9	15030.4	61531.3	586095	487482
1490	-1781.97	-1409.15	-372.823	168501	29505.7	32533.8	90006.8	230075	678583
1491	-1783.92	-1408.6	-375.323	331010	47874.9	29366.7	61840.2	214571	172519
1492	-1779.05	-1406.97	-372.075	104190	47874.9	15388.5	61840.2	214571	48109.4
1493	-1782.22	-1407.97	-374.245	104190	47874.9	6921.12	129061	386379	17145.6
1494	-1785.02	-1408.79	-376.233	358138	96177.3	6921.12	37955.2	444391	18673
1495	-1780.06	-1407.8	-372.254	358138	63962.1	6921.12	61791.7	331990	18673
1496	-1776.93	-1407.87	-369.06	177208	71113.6	3054.62	59257.7	165106	19736.3
1497	-1779.81	-1407.73	-372.083	177208	80035	3054.62	112747	834538	19736.3
1498	-1792.37	-1410.87	-381.496	300854	99191.8	3054.62	174744	693606	84565.2
1499	-1794.53	-1413.01	-381.513	300854	310404	3054.62	174744	277990	51933.3
1500	-1792.86	-1411.8	-381.067	81908.9	89850.2	3054.62	141732	277990	22495.9
1501	-1794.45	-1413.15	-381.302	341760	92417.2	7742.54	141732	143538	22495.9
1502	-1788.13	-1406.72	-381.413	567180	93695.8	7742.54	141732	143538	4472.15
1503	-1787.24	-1406.8	-380.44	567180	93695.8	3490.27	135851	267309	4472.15
1504	-1784.03	-1406.97	-377.059	471585	122455	3490.27	60525.6	164045	74707.3
1505	-1782.37	-1406.16	-376.215	188713	141616	3490.27	60525.6	151680	74707.3
1506	-1776.7	-1404.46	-372.241	188713	141616	3490.27	136479	208243	9990.63
1507	-1786.4	-1407.93	-378.465	111225	149891	3490.27	136479	208243	9990.63
1508	-1788.85	-1408.08	-380.768	433140	46794.8	6026.94	136479	208243	16532.2
1509	-1780.92	-1403.98	-376.939	433140	28080.7	8282.63	136479	443089	135638
1510	-1779.14	-1404.99	-374.151	233403	74168.5	8038.17	74518.8	153455	103744
1511	-1787.27	-1407.03	-380.239	333422	62022.9	8038.17	58196.6	153455	103744
1512	-1780.92	-1403.6	-377.315	227950	22783.9	8038.17	103886	257447	103744
1513	-1782.93	-1405.23	-377.701	227950	116995	8038.17	85103.1	257447	331731
1514	-1778.88	-1404.21	-374.671	197090	14132.4	8038.17	85103.1	181061	38238.6
1515	-1783.09	-1402.49	-380.599	447412	22363.7	8038.17	85103.1	328036	57770.5
1516	-1788.65	-1405.32	-383.331	500938	22363.7	9691.77	259173	328036	122389
1517	-1792.85	-1406.48	-386.377	846006	22363.7	9691.77	259173	467237	122389
1518	-1791.08	-1408.33	-382.748	222363	22363.7	9247.05	385534	227609	164537
1519	-1800.19	-1413.67	-386.522	181601	22363.7	18258.3	385534	516428	303759
1520	-1800.29	-1411.48	-388.805	453861	22363.7	40733.6	610597	516428	483969
1521	-1792.81	-1408.79	-384.024	264067	18165.5	26844.8	248571	516428	133255
1522	-1800.05	-1413.92	-386.133	385091	18165.5	47162.9	243092	516428	465359
1523	-1807.57	-1413.18	-394.395	385091	54603.3	24145.7	243092	516428	465359
1524	-1816.11	-1421.1	-395.006	385091	54867.5	24145.7	243092	516428	475814
1525	-1802.45	-1408.36	-394.087	709488	54867.5	24145.7	243092	455795	475814
1526	-1798.6	-1409.92	-388.683	793581	44026.2	24145.7	242832	117389	475814
1527	-1791.19	-1407.72	-383.463	212454	44026.2	46853.9	115372	117389	305921
1528	-1798.56	-1409.64	-388.923	254095	44026.2	47167.1	181022	117389	305921
1529	-1796.1	-1407.7	-388.39	390105	44026.2	47167.1	181022	391798	415183
1530	-1799.96	-1410.49	-389.469	390105	44026.2	24936	619211	318566	111575
1531	-1796.99	-1409.11	-387.886	390105	47705	38772.6	295317	318566	111575
1532	-1801.85	-1410.02	-391.828	390105	47705	19501.3	295317	318566	111575
1533	-1805.67	-1408.77	-396.899	390105	37667.1	17731.5	242124	318566	128297
1534	-1798.25	-1405.2	-393.051	390105	47347.1	17731.5	105030	226533	701473
1535	-1793.13	-1405.35	-387.776	390105	66444.8	17731.5	105030	226533	701473
1536	-1791.09	-1403.84	-387.255	567047	161758	14406.9	170585	226533	577887
1537	-1786.62	-1401.55	-385.067	482682	105841	14406.9	81662	56929.6	276828
1538	-1786.71	-1403.11	-383.603	358902	185744	14406.9	81662	52097.2	276828
1539	-1794	-1402.19	-391.805	358902	388072	14406.9	87522.1	167397	341681
1540	-1794.68	-1402.57	-392.109	425205	151661	10694.4	87522.1	167397	341681
1541	-1795.91	-1403.19	-392.726	631524	151661	10694.4	169968	187890	379412
1542	-1790.81	-1399.13	-391.689	445749	265349	10694.4	169968	224954	379412
1543	-1796.4	-1402.39	-394.011	445749	280066	9592.3	257975	224954	784587
1544	-1795.28	-1403.25	-392.028	184979	256240	51177	257975	224954	784587
1545	-1793.38	-1402.22	-391.157	184979	256240	20484.3	257975	92577.1	784587
1546	-1791.71	-1402.81	-388.902	158479	229796	20484.3	257975	119370	784587
1547	-1796.62	-1403.77	-392.852	158479	281402	20484.3	257975	119370	653846
1548	-1809.12	-1408.98	-400.143	254330	729475	20484.3	257975	98727.4	653846
1549	-1801.14	-1406.37	-394.766	254330	960833	19723	257975	98727.4	918379
1550	-1796.51	-1407.49	-389.029	332689	571204	9939.13	257975	98727.4	918379
1551	-1803.36	-1407.5	-395.859	332689	571204	9939.13	212164	98727.4	911500
1552	-1806.75	-1407.06	-399.686	86887	571204	48483.9	336766	419841	911500
1553	-1802.77	-1405.66	-397.11	228336	629765	48483.9	499772	144930	911500
1554	-1799.31	-1407.5	-391.81	170711	322415	48483.9	418411	78721.5	911500
1555	-1798.57	-1408.39	-390.179	170711	282922	35373.9	248582	77418	911500
1556	-1802.75	-1405.77	-396.985	170711	608842	25755	248582	77418	911500
1557	-1800.18	-1405.57	-394.614	180902	608842	25755	248582	77418	911500
1558	-1801.37	-1405.55	-395.817	118475	663182	85439.8	248582	77418	911500
1559	-1798.66	-1404.53	-394.13	118475	218472	80548.5	181442	77418	911500
1560	-1802.09	-1406.2	-395.884	118475	218472	164167	193139	60645.5	701378
1561	-1801.38	-1405.43	-395.946	118475	218472	133446	193139	94088	313507
1562	-1800.44	-1407.48	-392.956	118475	218472	153216	77140	94088	313507
1563	-1799.82	-1407.07	-392.75	118475	580108	153216	41718.7	280894	334054
1564	-1797.1	-1404.21	-392.891	266412	580108	72302.8	51653.3	48530.3	256116
1565	-1801.21	-1405.77	-395.434	297029	580108	91654.2	69042	48530.3	230457
1566	-1798.58	-1404.01	-394.569	297029	580108	27317.4	69042	133894	456817
1567	-1805.23	-1406.8	-398.433	297029	642530	27317.4	102077	133894	127296
1568	-1796.85	-1403.65	-393.2	109795	944454	27317.4	102077	196160	532004
1569	-1794.9	-1404.52	-390.384	109795	944454	27317.4	56611	158048	784963
1570	-1794.18	-1406.37	-387.815	109795	658418	27317.4	56611	182611	428605
1571	-1794.62	-1407.04	-387.57	58794.6	631869	31694.6	39109	182611	483532
1572	-1792	-1404.8	-387.203	58794.6	631869	31694.6	65937.9	274400	483532
1573	-1789.71	-1403.02	-386.681	50407.4	631869	31694.6	65937.9	54581	483532
1574	-1788.13	-1404.4	-383.724	114235	631869	11927.9	60143.5	236064	260280
1575	-1793.07	-1406.28	-386.788	50245.5	470385	11927.9	72021.2	123201	762795
1576	-1788.04	-1403.12	-384.916	50245.5	470385	11927.9	101981	123201	762795
1577	-1794.21	-1406.95	-387.265	50245.5	442593	11927.9	101981	123201	730997
1578	-1796.35	-1409.4	-386.945	50245.5	442593	13977	101981	233774	730997
1579	-1790.19	-1406.65	-383.546	207508	495231	20883.8	49635.7	159768	730997
1580	-1793.4	-1407.54	-385.86	207508	495231	17699.7	47301.5	159768	650051
1581	-1787.13	-1405.1	-382.024	144025	196380	17699.7	47301.5	267768	650051
1582	-1784.16	-1400.94	-383.216	133597	720370	17699.7	47301.5	71794	650051
1583	-1784.66	-1402.68	-381.978	184467	166802	14753.5	47301.5	220014	386720
1584	-1785.28	-1401.36	-383.927	244856	166802	14753.5	47301.5	220014	35411.1
1585	-1782.53	-1402.76	-379.77	168025	166802	14753.5	47301.5	129310	7020.91
1586	-1789.9	-1405.35	-384.55	173614	75671.8	21178.3	118125	75740.4	5546.12
1587	-1785.38	-1402.18	-383.201	362328	75671.8	38854.5	160147	147857	99328.5
1588	-1801	-1408.39	-392.611	449312	47893.9	38854.5	257029	147857	99328.5
1589	-1793.48	-1401.15	-392.334	566331	119319	15890.5	154631	236818	112492
1590	-1794.64	-1406	-388.64	440926	47140.8	65108.2	154631	75228.2	842861
1591	-1790.63	-1407.21	-383.42	440926	47140.8	65108.2	70734.2	108897	289154
1592	-1782.84	-1403.77	-379.067	556186	47140.8	46660.9	70734.2	108897	592496
1593	-1793.07	-1403.29	-389.782	412247	54557.6	93704.8	70734.2	74653.9	592496
1594	-1789.82	-1404.29	-385.535	704692	22377.6	93704.8	70734.2	192415	592496
1595	-1793.7	-1404.38	-389.325	208630	68752	354387	70734.2	94288.1	276099
1596	-1787.14	-1402.1	-385.042	272717	47657.9	127512	70734.2	94288.1	276099
1597	-1779.14	-1400.41	-378.726	272717	47657.9	110787	14506.6	92057	26893.7
1598	-1787.66	-1400.99	-386.663	315989	39974.8	217434	92666.8	71704.3	168786
1599	-1801.4	-1405.34	-396.056	315989	185350	114466	92666.8	259053	168786
1600	-1810.81	-1409.2	-401.617	315989	185350	533365	92666.8	259053	30414.7
1601	-1808.33	-1403.45	-404.878	448552	185350	753058	92666.8	99358	45931.1
1602	-1816.27	-1407.9	-408.37	448552	241635	753058	99031.1	192859	325310
1603	-1815.46	-1407.5	-407.96	411887	241635	565297	219363	192859	84377.9
