Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
0	-2749.65	-2323.29	-426.359	7440.94	20320.3	27715.6	103490	inf
1	-2577.23	-2150.14	-427.093	8027.43	16334.1	26282.9	168471	inf
2	-2476.29	-2034.6	-441.684	7483.36	34186.5	66258.6	150432	inf
3	-2390.07	-1958.91	-431.169	7169.91	31768.5	51113.3	116046	inf
4	-2234.55	-1803.46	-431.097	15612.6	36763.9	49813.7	116046	inf
5	-2188.1	-1755.79	-432.305	18204.3	35879.1	47527	124764	inf
6	-2138.19	-1715.12	-423.07	10503.4	21770.2	33346	77557.4	inf
7	-2126.84	-1704.3	-422.537	6212.94	20863.5	32439.6	59643.9	inf
8	-2007.46	-1587.47	-419.99	4409.39	18155.8	29332.3	59643.9	inf
9	-1995.43	-1580.03	-415.404	7410.23	13298.7	18089.4	49516.8	inf
10	-2007.83	-1585.65	-422.184	12852.5	24211.5	31376.4	83124.9	inf
11	-1988.6	-1568.76	-419.838	11142	19110.2	27157.1	72061.9	inf
12	-1963.25	-1536.03	-427.22	12058	28034.8	44443.9	84860.5	inf
13	-1861.13	-1444.2	-416.931	11110.4	15938.7	24996.7	52971.4	inf
14	-1861.73	-1441.39	-420.34	14301.8	20007.9	30263.1	69461.9	inf
15	-1855.31	-1438.88	-416.43	9616.68	16466	22104.2	50609	inf
16	-1853.87	-1438.65	-415.216	7484.1	16520.7	20931.9	52899.9	inf
17	-1860.18	-1438.75	-421.426	9334.48	15327.4	28405.9	68637.7	inf
18	-1852.12	-1434.85	-417.268	6936.91	15946.7	21900.4	58919.6	inf
19	-1854.32	-1431.46	-422.859	11667.8	24101.2	33121.7	90508.6	inf
20	-1851.71	-1432.21	-419.503	10677.5	23492.7	28904.2	79392.3	inf
21	-1849.11	-1429.13	-419.979	18735.4	23495.4	28113.9	73888.8	inf
22	-1845.01	-1427.9	-417.104	16164.3	21084.8	24307.6	63868.5	inf
23	-1840.35	-1422.08	-418.274	7798.85	19557.4	27625.2	40368.1	inf
24	-1839.84	-1421.89	-417.945	8065.08	17662.5	26902.9	53422	inf
25	-1840.68	-1421.1	-419.583	6913.01	24260.4	31965.9	75142.3	inf
26	-1840.13	-1422.24	-417.885	11071.8	20683.9	27253.5	74183.8	inf
27	-1833.14	-1420.45	-412.688	7559.88	15451.3	19561.5	55132.3	inf
28	-1823.03	-1411.91	-411.127	8567.37	14948	16281.4	37739.7	inf
29	-1823.63	-1412.23	-411.398	3123.35	14047.5	17637.3	37739.7	inf
30	-1823.31	-1410.64	-412.662	6288.22	12202.1	17272.4	34533.1	inf
31	-1823.24	-1406.02	-417.224	3302.21	14457.1	24290.3	53121.6	inf
32	-1823.71	-1410.15	-413.561	3231.32	19277.4	22875.5	60698.8	inf
33	-1824.22	-1412.24	-411.985	5284.87	16981.7	18904.1	54239.6	inf
34	-1821.99	-1411.31	-410.68	2913.29	12430.8	15512.1	47854.7	inf
35	-1821.45	-1410.99	-410.463	3678.61	16111.7	17764.1	41487.2	inf
36	-1808.23	-1397.71	-410.526	5277.88	16111.7	17444.8	61935.1	inf
37	-1814.91	-1401.84	-413.067	4319.16	14052.8	19365.3	53393.9	inf
38	-1808.83	-1394.67	-414.165	5538.34	12994.7	21497.3	48051.1	inf
39	-1809.14	-1395.09	-414.05	5776.18	15501.8	21467.4	40246.2	inf
40	-1807.41	-1395.53	-411.877	10416.7	16947.3	18647.1	28409.6	inf
41	-1813.09	-1399.01	-414.084	7744.52	12994.8	21300.8	30645.8	inf
42	-1810.52	-1397.79	-412.728	7348.1	13770.6	18558	38019.8	inf
43	-1804.6	-1394.04	-410.563	3354.77	9322.62	14947.8	39367.1	inf
44	-1808.42	-1398.5	-409.913	2619.22	7020.52	12210	31017.3	inf
45	-1822.21	-1410	-412.214	1513.55	13758.1	18967.1	35135.6	inf
46	-1823.03	-1405.87	-417.166	4217.82	18019.1	30914.6	62424.7	inf
47	-1822.5	-1405.36	-417.15	7423.85	15419.5	27525.6	50984.1	inf
48	-1822.75	-1406.54	-416.212	5558.13	17528.4	26592.8	60303.3	inf
49	-1821.09	-1405.28	-415.81	4220.24	15747.6	25531.2	54825.2	inf
50	-1819.21	-1405.63	-413.581	5086.86	10056.9	18512.4	30316	inf
51	-1823.47	-1408.71	-414.753	6209.6	19942.6	24680	37694.1	inf
52	-1820.25	-1403.79	-416.46	10250.5	19213.5	26440.3	40285.9	inf
53	-1816.77	-1403.47	-413.296	8718.88	16681.4	20395.8	44806.3	inf
54	-1813.89	-1401.55	-412.334	5229	16681.4	20395.8	64900.2	inf
55	-1816.03	-1402.24	-413.79	4933.89	14969.6	21463.6	61237.4	inf
56	-1814.53	-1401	-413.535	7383.43	14833	19244.7	53031.7	inf
57	-1823.65	-1409.04	-414.614	8463.74	17729.2	21549.9	39616.6	inf
58	-1817.46	-1407.06	-410.4	5623.04	11835.6	14776.1	38795	inf
59	-1821.69	-1408.13	-413.563	9894.79	12026.4	15348.1	67521.7	inf
60	-1824.73	-1410.81	-413.927	4327.17	14664.1	20550.2	66398.1	inf
61	-1818.89	-1405.89	-413.001	6339.05	13065.8	18160.2	58676	inf
62	-1813.64	-1402.69	-410.955	5057.15	11579.4	15533.8	36048.2	inf
63	-1811.37	-1399.76	-411.61	4201.94	9668.99	14618.8	59934.5	inf
64	-1802.66	-1394.05	-408.607	3921.41	11668.6	14329.3	49442.3	inf
65	-1803.82	-1397.89	-405.931	5675.23	9612.18	10850.8	40187.1	inf
66	-1810.57	-1399.65	-410.925	5482.52	16185.6	18681.6	84002.2	inf
67	-1807.09	-1397.23	-409.859	4381.1	16307.6	18681.6	41326.7	inf
68	-1803.44	-1394.37	-409.063	3104.83	11938.2	16569.2	36685.6	inf
69	-1803.96	-1396.49	-407.477	1074.71	10294.5	14149.9	31301.8	inf
70	-1801.26	-1395.62	-405.64	3500.15	8178.46	10627.9	43994.7	inf
71	-1804.54	-1397.23	-407.314	4344.62	10162	13192	76015.4	inf
72	-1803.31	-1396.67	-406.642	3010.58	10162	13192	82567.8	inf
73	-1795.59	-1392.3	-403.288	2587.07	6420.51	8233.86	38657.5	inf
74	-1802.13	-1394.7	-407.434	4689.32	9463.61	13901.7	44431.2	inf
75	-1811.73	-1401.43	-410.302	3019.92	13034.6	19550	66116	inf
76	-1818.75	-1404.63	-414.115	4540.02	17644	24495.2	75868.1	inf
77	-1800.59	-1395.01	-405.584	3351.37	10193.2	12883.4	25984.9	inf
78	-1796.74	-1391.37	-405.372	2183.68	9200.85	12525.8	40244.8	inf
79	-1809.32	-1397.64	-411.677	3495.96	12770.5	18848.8	60560.3	inf
80	-1796.71	-1392.62	-404.089	1860.89	7867.13	9677.79	39271.3	inf
81	-1801.48	-1394.06	-407.423	1859.08	12260.9	15183.2	46836.9	inf
82	-1812.3	-1399.93	-412.372	5231.64	12580.8	18388.8	66877.1	inf
83	-1808.71	-1396.01	-412.698	4967.14	12093.3	19361.3	58134.3	inf
84	-1816.35	-1400.87	-415.482	6133.02	16302	23745.9	79368	inf
85	-1812.5	-1401.71	-410.798	4058.9	15060.1	19780.2	48268.4	inf
86	-1820.6	-1406.61	-413.99	3442.74	24207.4	29280.2	77151.7	inf
87	-1820.41	-1406.65	-413.761	4253.82	26029.5	30037.3	99287.3	inf
88	-1822.17	-1407.76	-414.411	2182.14	24829.2	31033.8	99287.3	inf
89	-1814.75	-1402.48	-412.272	1912.1	21404	27193.5	98621.3	inf
90	-1812.41	-1400.94	-411.465	3910.33	16390.9	22164.9	71970.8	inf
91	-1810.74	-1398.8	-411.934	3910.33	16125.1	22164.9	73505.2	inf
92	-1812.85	-1401.26	-411.595	6015.05	17690.5	22554	63642.6	inf
93	-1810.83	-1400.72	-410.111	4781.85	15657.6	20070	38103.9	inf
94	-1813.93	-1402.22	-411.712	4869.77	20194.9	25139.7	36983.1	inf
95	-1801.67	-1394.52	-407.146	3163.69	15701.4	18315	31401	inf
96	-1802.63	-1394.89	-407.735	3427.82	15701.4	18196.4	36831.2	inf
97	-1811.58	-1398.68	-412.903	10096.9	14923.1	19596.6	31401	inf
98	-1816.09	-1402.41	-413.679	6363.72	21698.8	26933.7	43207.7	inf
99	-1812.01	-1400.07	-411.946	4460.35	21698.8	26964.9	43207.7	inf
100	-1807.15	-1397.37	-409.783	3116.23	20291.4	24034.9	36769.7	inf
101	-1807.99	-1398.32	-409.673	3116.23	19351.7	24034.9	61991.9	inf
102	-1812.01	-1399.92	-412.094	4084.69	19940.6	26146.2	67437.3	inf
103	-1797.47	-1392.39	-405.08	2334.2	10841.5	13474.4	34934.3	inf
104	-1803.98	-1397.53	-406.458	2334.2	9275.01	13474.4	34141	inf
105	-1799.3	-1393.63	-405.671	2334.2	9275.01	13330	29529.9	inf
106	-1800.45	-1393.19	-407.259	2287.29	10133.6	12685.3	34654.4	inf
107	-1802.6	-1394.46	-408.14	1571.06	10292.1	15357.9	32076.3	inf
108	-1800.2	-1391.86	-408.343	3823.26	10863.5	14304.8	30646.7	inf
109	-1800.87	-1392.61	-408.263	3070.85	10453.9	14775.8	30646.7	inf
110	-1810.42	-1396.45	-413.97	3227.92	16182.7	23747.5	54847	inf
111	-1807.73	-1395.53	-412.201	4878.66	14298.9	24321.4	67782.3	inf
112	-1807.23	-1395.48	-411.748	2234.77	17499.3	27150.6	69975.7	inf
113	-1801.65	-1394.61	-407.034	2574.29	18964.5	23800.1	64876.4	inf
114	-1800.32	-1394.82	-405.502	2101.3	18964.5	23484.6	63513.2	inf
115	-1800.69	-1394.57	-406.121	3349.39	18247	22596	62421.8	inf
116	-1806.7	-1397.58	-409.115	3727.66	18082.6	26015.9	69471.5	inf
117	-1810.42	-1400.24	-410.175	2250.13	19317.2	24684	67824.3	inf
118	-1810.82	-1400.42	-410.401	2226.45	21097.1	26953.7	67562.4	inf
119	-1798.72	-1397.46	-401.255	2579.78	15423	18125.4	45433.3	inf
120	-1802.07	-1398.51	-403.563	1845.75	18813.3	21451.5	67657.6	inf
121	-1804.06	-1397.53	-406.53	1839.64	16722.6	22036.5	66831.6	inf
122	-1792.13	-1392.57	-399.56	2777.63	8925.25	12951.2	32463.6	inf
123	-1796.21	-1394.3	-401.912	1407.63	12650.4	16670.4	41786.1	inf
124	-1796.79	-1395.56	-401.225	1365.14	12508.7	16167.2	58880.6	inf
125	-1795.4	-1396.59	-398.81	1283.85	11763.8	15619.2	55374.3	inf
126	-1796.47	-1394.63	-401.837	1393.84	5623.08	15076.6	47478	inf
127	-1794.13	-1393.17	-400.96	3856.21	10929.9	15188.4	39321	inf
128	-1794.94	-1394.01	-400.931	4338.54	9453.18	14954.1	39321	inf
129	-1794	-1392.59	-401.41	1925	9608.26	19408.9	39321	inf
130	-1797.83	-1392.62	-405.215	4137.91	12337	19797.8	36418.5	inf
131	-1789.46	-1392.4	-397.06	3861.05	11238.5	13526.8	35362.7	inf
132	-1794.96	-1395.18	-399.771	1884.45	8810.61	13569.2	36071	inf
133	-1794.19	-1394.67	-399.518	1306.48	10733.5	13175	37170.9	inf
134	-1794.38	-1393.46	-400.921	3576.51	12115.4	17860.6	36161	inf
135	-1790.9	-1391.96	-398.941	2217.99	11388	16284	29934.5	inf
136	-1796.49	-1396.16	-400.326	2736.06	11490	17898.6	36926.4	inf
137	-1798.56	-1398.84	-399.721	3970.51	11280.2	15044.4	35373.8	inf
138	-1796.36	-1398.01	-398.344	3970.51	12271.8	15044.4	36816.5	inf
139	-1807.06	-1401	-406.059	5678.84	17068.6	22287.5	55470	inf
140	-1790.71	-1393.93	-396.779	2194.99	11607.3	13673.8	35127.8	inf
141	-1800	-1394.84	-405.157	2103.18	17380.1	22152.6	72871.3	inf
142	-1802.7	-1395.83	-406.871	1731.51	19043.8	23054.8	81200.2	inf
143	-1794.17	-1393.13	-401.042	1701.38	14528.5	17588.4	52277.2	inf
144	-1798.19	-1393.31	-404.886	1870.9	13243.6	19340.8	57485.7	inf
145	-1792.73	-1390.55	-402.181	1046.07	13243.1	18150.5	53845.7	inf
146	-1787.21	-1390.73	-396.481	3281.24	10824.3	12531.6	39162.8	inf
147	-1802.62	-1401.83	-400.794	4121.55	13251.2	16777.3	54579.1	inf
148	-1798.08	-1398.53	-399.55	4992.25	14057.9	15882.1	46738	inf
149	-1797.37	-1397.42	-399.955	5609.16	13902.1	16034	46220.2	inf
150	-1799.03	-1400.24	-398.794	4034.28	14795.2	16949.6	46220.2	inf
151	-1805.15	-1401.98	-403.166	3060.21	19144.2	22969.2	63648.5	inf
152	-1798.42	-1398.85	-399.565	2604.04	16290.5	19545.2	51167.9	inf
153	-1802.4	-1398.38	-404.019	4757.85	19584.2	23274	52089.7	inf
154	-1798.79	-1397.41	-401.384	1463.74	6619.96	14935.5	34397.4	inf
155	-1803.68	-1399.76	-403.921	2858.57	19007.8	24970.9	54461.4	inf
156	-1807.15	-1402.19	-404.966	7829.64	19491.1	21248.2	49232.1	inf
157	-1807.44	-1402.08	-405.359	7248.04	16685.5	22027.8	38072.1	inf
158	-1809.44	-1405.19	-404.242	6012.11	18607.6	22027.8	38072.1	inf
159	-1800.45	-1396.43	-404.018	3623.2	15786.7	21335.5	40343.5	inf
160	-1807.54	-1403.7	-403.832	4586.21	14507.7	19843.4	38804.5	inf
161	-1801.7	-1402.96	-398.735	3284.22	12557.6	14210	29054.3	inf
162	-1794.08	-1396.47	-397.612	5619.32	8753.86	10645.3	25458	inf
163	-1807.11	-1401.5	-405.615	5680.16	13489.8	17018.2	50203.9	inf
164	-1799.23	-1395.4	-403.821	3703.56	12204.7	16207.1	38809.6	inf
165	-1797.48	-1396.84	-400.639	3312.21	12386.6	15504.8	37127.9	inf
166	-1788.89	-1393.13	-395.759	2818.65	8540.17	10771.7	24496.1	inf
167	-1789.43	-1393.74	-395.684	2818.65	9015.87	11792.3	37847.5	inf
168	-1790.88	-1394.11	-396.764	1263.39	8433.71	15588.9	40206.8	inf
169	-1787.37	-1391.74	-395.622	2036.84	6710.99	12843.1	25161.2	inf
170	-1791.12	-1395.59	-395.523	2071.73	7850.21	11475.9	41693.8	inf
171	-1786.82	-1392.33	-394.489	1876.05	6030.95	10850.1	28248.3	inf
172	-1784.66	-1394.52	-390.144	1132.76	6022.89	7775.15	28248.3	inf
173	-1784.5	-1389.43	-395.068	2022.37	7303.82	12723.7	28160.1	inf
174	-1785.63	-1389.85	-395.78	3350.03	7897.44	12814.9	27541.9	inf
175	-1782.27	-1390.87	-391.399	1453.91	6810.39	10845.9	21882.3	inf
176	-1783.14	-1390.91	-392.224	2575.5	5450.01	10181.6	21774.2	inf
177	-1777.15	-1389.14	-388.005	1504.19	4694.45	7941.07	21008.3	inf
178	-1778.31	-1390.57	-387.74	3321.48	5395.53	7193.13	27493.7	inf
179	-1787.9	-1391.96	-395.94	4068.45	9027.58	11771.4	38754.4	inf
180	-1780.49	-1389.02	-391.474	3406.64	7759.54	10053.9	29650.8	inf
181	-1782.02	-1387.99	-394.029	3061.52	7131.79	10248.6	39955.5	inf
182	-1782.4	-1389.9	-392.5	3909.85	7098.72	10935.2	32730.5	inf
183	-1786.63	-1394.34	-392.295	4932.92	6715.31	10935.2	34648.8	inf
184	-1784.84	-1393.66	-391.185	4570.94	6453.16	9782.57	39456.2	inf
185	-1789.73	-1390.82	-398.906	4153.68	9681.72	12643.7	49370	inf
186	-1788.85	-1390.84	-398.008	5175.62	9804.43	13136.1	49995.7	inf
187	-1783.28	-1390.17	-393.111	4378.9	6146.67	11261.7	37277.5	inf
188	-1782.39	-1390.99	-391.403	2137.64	6704.2	9567.64	37616.4	inf
189	-1786.04	-1395.28	-390.759	3374.22	6704.2	9632.44	33434.4	inf
190	-1786.98	-1393.83	-393.152	4112.94	6140.26	13583.1	27468.4	inf
191	-1780.93	-1394.76	-386.161	2757.36	4570.45	7543.8	24110.9	inf
192	-1784.77	-1394.35	-390.42	4693.41	6422.94	12864.3	26536.4	inf
193	-1787.54	-1396.31	-391.234	4149.28	7387.38	12547.7	22622.7	inf
194	-1787.29	-1395.02	-392.268	2168.35	6423.05	10165.4	26649.1	inf
195	-1789.34	-1397.74	-391.597	2805.21	6337.35	10114.2	24321	inf
196	-1791.57	-1399.06	-392.511	2100.92	6299.89	10098.2	29008.1	inf
197	-1797.7	-1400.27	-397.42	2128.72	6740.23	12302.8	35953.4	inf
198	-1794.06	-1398.4	-395.663	3759.75	8031.94	12318.9	33937.6	inf
199	-1792.1	-1399.12	-392.974	3759.75	7938.66	11026.1	33250.5	inf
200	-1798.36	-1399.02	-399.336	3644.36	10621.6	14258.8	43237.7	inf
201	-1802.34	-1401.44	-400.905	7305.75	12646.4	15963	37480.3	inf
202	-1798.21	-1401.46	-396.751	4830.78	10404.7	13164.5	27744.6	inf
203	-1790.13	-1397.6	-392.528	4389.69	7358.85	9993.47	17516.4	inf
204	-1785.99	-1396	-389.997	2828.9	5125.77	8406.48	11862	inf
205	-1783.95	-1393.02	-390.936	2677.05	6318.55	8986.23	20271.9	inf
206	-1788.07	-1396.93	-391.139	3364.5	6378.75	9582.94	23707.5	inf
207	-1785.92	-1394.49	-391.43	5473.38	8717.62	10226.6	21499.9	inf
208	-1785.12	-1392.72	-392.402	4413.07	8201.35	10848.5	19734.6	inf
209	-1787.97	-1395.04	-392.931	3690.67	10110.3	11886.9	30678.6	inf
210	-1791.03	-1397.75	-393.28	5191.97	10318.8	12010.9	30678.6	inf
211	-1789.44	-1394.28	-395.155	5842.94	9236.01	12242.3	27571	inf
212	-1789.17	-1396.86	-392.303	4066.96	6030.2	9972.33	25593	inf
213	-1792.2	-1396.85	-395.354	5882.22	9004.59	11894	29910.5	inf
214	-1787.44	-1396.35	-391.086	5824.75	9019.91	10505.4	26313	inf
215	-1795.4	-1397.77	-397.631	8052.76	11965.7	14523.8	36377.9	inf
216	-1793.73	-1399.1	-394.632	6304.3	10199.1	12379.6	31007.3	inf
217	-1796.77	-1398.29	-398.479	6870.8	10430	13676	31007.3	inf
218	-1788.9	-1395.63	-393.27	5733.09	9166.71	11969.2	24397	inf
219	-1785.32	-1394.79	-390.535	4209.92	7122.64	9732.14	19837.1	inf
220	-1783.13	-1393.04	-390.087	4199.79	7453.42	9495.03	24270.3	inf
221	-1781.81	-1391.76	-390.051	4786.03	7593.11	9495.03	23347.2	inf
222	-1784.66	-1392.89	-391.775	4397.36	9219.44	10886.7	24681.6	inf
223	-1785.37	-1395.33	-390.04	5449.01	9228.45	10312.7	24681.6	inf
224	-1781.97	-1393.24	-388.733	5262.61	9077.7	10149.5	23347.2	inf
225	-1798.57	-1399.1	-399.466	5600.42	12567.1	14445.1	34493.2	inf
226	-1796.03	-1398.68	-397.347	8580.54	12222.1	16361.1	38193.8	inf
227	-1799.51	-1399.92	-399.594	5475.9	12222.1	16361.1	38193.8	inf
228	-1793.52	-1400.47	-393.042	5436.36	9821.6	14322.5	25033.2	inf
229	-1804.7	-1396.67	-408.025	8903.39	18106.4	27459.3	43434.5	inf
230	-1787.04	-1395.15	-391.889	9009.02	11930.9	13547.2	24408.5	inf
231	-1794.23	-1393.94	-400.293	6606.52	16673.3	19098	41395.1	inf
232	-1790.21	-1394.47	-395.746	5706.94	13628.7	14567	35758.6	inf
233	-1800.46	-1398.48	-401.981	11238	18988.1	21082.6	39380.3	inf
234	-1801.53	-1401.04	-400.481	11107	17718.1	20173.6	32891.6	inf
235	-1800.09	-1399.57	-400.526	8803.51	14415.2	17059.9	37048.6	inf
236	-1797.27	-1397.69	-399.578	9972.28	15241.4	17281.9	35182.6	inf
237	-1794.91	-1398.45	-396.458	8755.2	12655.9	14977.8	32878.7	inf
238	-1796.84	-1399.53	-397.309	8563.56	13184.2	14720.6	32878.7	inf
239	-1796.41	-1398.19	-398.215	7885.26	14164.9	15615.7	30368.2	inf
240	-1806.41	-1399.78	-406.629	10780.2	21753.7	23981.8	53254.6	inf
241	-1791.98	-1393.48	-398.507	7333.14	11810.1	14633.5	32984.2	inf
242	-1796.78	-1396.25	-400.525	5051.52	11306.4	14847.6	33033.5	inf
243	-1793.73	-1397.66	-396.066	8203.09	14023.1	14993.6	25992.4	inf
244	-1798.57	-1396.87	-401.691	9892.92	14358.6	20066.2	33061	inf
245	-1799.15	-1395.7	-403.453	9179.84	14358.6	20272.6	33061	inf
246	-1790.81	-1391.52	-399.294	5896.66	11019.2	15557.7	25371.9	inf
247	-1791.91	-1393.11	-398.803	5133.61	12752	15991.9	31610.4	inf
248	-1788.99	-1389.72	-399.265	3466.56	11370.5	15351	26154.9	inf
249	-1789.96	-1391.58	-398.386	9029.07	12392.8	15351	35162.5	inf
250	-1806.98	-1399.96	-407.02	6927.71	18063.4	22375.1	53298.4	inf
251	-1802.19	-1397.12	-405.071	5627.83	12668.7	18151.6	43550.4	inf
252	-1797.12	-1394.54	-402.581	6500.82	13727.5	19381.3	40918.1	inf
253	-1793.66	-1395.81	-397.852	6674.85	11718.9	15148.8	35666.4	inf
254	-1789.95	-1393.99	-395.954	3075.15	9445.44	12703.5	21544.1	inf
255	-1789.33	-1393.63	-395.695	5647.78	8875.65	12011.7	26175.5	inf
256	-1794.61	-1394.64	-399.976	6582.18	8497.07	13671.5	29227.4	inf
257	-1795.67	-1394.41	-401.259	5000.75	8628.3	13334.3	42617.2	inf
258	-1796.94	-1397.28	-399.66	3730.65	5735.7	15335.3	28330	inf
259	-1790.16	-1395.14	-395.022	4710.99	7775.68	11856.6	26788	inf
260	-1790.79	-1396.56	-394.229	4014.32	7775.68	11121.7	22278.3	inf
261	-1793.04	-1396.75	-396.29	4848.31	8705.87	12435.7	24840.1	inf
262	-1785.97	-1393.62	-392.348	2722.94	9168.25	11506.9	18274.7	inf
263	-1786.54	-1393.51	-393.034	6758.78	9626.49	12435.7	18274.7	inf
264	-1790.43	-1396.44	-393.991	5600.26	11026.5	12833	18274.7	inf
265	-1789.58	-1396	-393.578	5600.26	11950.3	13780.3	18274.7	inf
266	-1790.11	-1396.58	-393.535	4197.6	11950.3	14468.2	21507.4	inf
267	-1788.91	-1394.82	-394.085	5600.26	7304.13	12702.8	23161.5	inf
268	-1784.8	-1393.35	-391.452	5459.34	8255.04	12557	20692.3	inf
269	-1782.66	-1393.13	-389.538	5386.3	9732.8	11194.3	20049.4	inf
270	-1789.3	-1396.8	-392.505	6481.55	12546.6	14430.7	28205.3	inf
271	-1787.15	-1395.28	-391.868	8352.67	11460.9	14910.6	25497.8	inf
272	-1785.84	-1394.92	-390.913	9613.86	11757.3	15064.7	20373.8	inf
273	-1789.03	-1393.08	-395.951	10439.7	15409.3	17363.7	19194.2	inf
274	-1791.2	-1397.21	-393.983	10451.1	16102.1	17363.7	32436	inf
275	-1786.69	-1393.98	-392.715	12655.5	16026.9	17258.3	31522.1	inf
276	-1781.63	-1392.32	-389.308	10746.2	13453.2	14426	36674	inf
277	-1785.22	-1391.47	-393.75	9474.79	13453.2	14426	36674	inf
278	-1788.53	-1391.83	-396.702	7900.72	13453.2	14942.1	28792.6	inf
279	-1787	-1391.9	-395.107	6083.53	14088	15473	30151.2	inf
280	-1788.17	-1393.33	-394.843	6437.17	14088	15473	32946.1	inf
281	-1781.9	-1391.12	-390.777	5787.83	11166.8	12636.6	19664.4	inf
282	-1784.79	-1395.29	-389.5	4804.92	11311.8	12636.6	19212.1	inf
283	-1783.13	-1393.06	-390.067	4947.39	11805.2	13073.9	22945.3	inf
284	-1807.45	-1399.94	-407.506	6785.25	20351.1	21953.9	42101.7	inf
285	-1785.26	-1392.4	-392.854	5198.06	11653.2	12571	31295.5	inf
286	-1787.27	-1393.65	-393.615	9177.23	12262.3	13410.3	30982.2	inf
287	-1794.98	-1395.89	-399.096	12892.9	16790.8	17882.9	41899.3	inf
288	-1790.69	-1395.5	-395.19	12481.2	17104.1	17874.9	34158.8	inf
289	-1784.93	-1394.84	-390.088	8757.36	12803.8	13367.5	25570.8	inf
290	-1785.88	-1395.97	-389.912	7936.95	12687	13367.5	25570.8	inf
291	-1790.08	-1396.21	-393.871	9661.75	15444	16272.4	31127.6	inf
292	-1787.18	-1394.47	-392.706	9945.4	15308.8	16148.6	31127.6	inf
293	-1794.31	-1399.27	-395.036	9831.34	15308.8	16272.4	31127.6	inf
294	-1791.28	-1397.13	-394.147	10137.8	15891.7	16269.8	32097.9	inf
295	-1779.13	-1393.71	-385.421	7177.27	10370.4	10811.6	21329.7	inf
296	-1778.04	-1392.23	-385.814	6999.13	10238.2	10673.8	20606.8	inf
297	-1788.58	-1393.81	-394.765	10501	13650.7	15395.7	29425.5	inf
298	-1792.25	-1395.99	-396.264	7556.19	12559.7	14165.3	27347.5	inf
299	-1793.39	-1396.77	-396.62	4539.59	12276.1	14184.2	26256.5	inf
300	-1796.99	-1401.79	-395.205	11177.4	13146.1	14507.1	26256.5	inf
301	-1797.49	-1400.47	-397.017	8631.13	12544.5	14595.1	23130.4	inf
302	-1794.39	-1400.33	-394.061	7738.98	12544.5	14850.3	34171	inf
303	-1802.04	-1400.32	-401.729	6087.56	14399.2	17544.8	39297.7	inf
304	-1783.9	-1395.48	-388.413	4220.64	8404.21	10689.2	23942.3	inf
305	-1781.48	-1392.68	-388.795	4031.13	6955.8	9900.05	21619.9	inf
306	-1780.44	-1391.33	-389.106	3713.27	5936.63	9449	20463	inf
307	-1788.2	-1392.26	-395.943	3598.28	8180.12	12344.7	26453.5	inf
308	-1783.24	-1392.61	-390.629	2298.71	8804.03	10045.1	18309	inf
309	-1780.67	-1391.56	-389.11	3529.22	8845.71	10187.2	28705.2	inf
310	-1780.38	-1389.02	-391.355	3901.15	9070.42	10890.6	23394.8	inf
311	-1782.12	-1392.27	-389.855	5879.06	9456.48	10501.1	25706.8	inf
312	-1788.25	-1393.29	-394.965	4942.79	11166.8	12767.1	33394.7	inf
313	-1779.46	-1390.92	-388.542	3748.3	8601.59	9834.31	24541.8	inf
314	-1784.08	-1391.25	-392.838	3923.69	6863.56	9796.03	24541.8	inf
315	-1783.5	-1391.9	-391.604	1107.72	7527.23	10018.7	25985.2	inf
316	-1777.51	-1389.83	-387.676	1514.41	6212.34	7957.98	24950.9	inf
317	-1791.87	-1391.94	-399.925	2810.23	11076	14094.2	44190.1	inf
318	-1786.52	-1390.88	-395.644	1385.05	8262.06	11811.1	43649.9	inf
319	-1787.69	-1393.68	-394.015	3256.47	7042.75	9732.83	37516.2	inf
320	-1784.13	-1391.11	-393.015	1673.56	5807.2	10754.8	48629.5	inf
321	-1785.35	-1388.4	-396.951	1655.87	5691.67	11121.4	49134.3	inf
322	-1780.09	-1387.84	-392.246	944.759	4378.87	9457.15	44185.9	inf
323	-1781.59	-1389.67	-391.921	1071.36	5103.35	10694	36291.6	inf
324	-1785.21	-1390.09	-395.122	2646.63	5505.53	14618	36829.1	inf
325	-1790.02	-1393.82	-396.201	2646.63	4578.63	11189.8	35950.3	inf
326	-1791.98	-1396.34	-395.647	1819.35	5793.76	13904.7	39225.5	inf
327	-1791.39	-1391.83	-399.567	1800.35	12487	19054.7	46275.4	inf
328	-1784.07	-1392.21	-391.858	1916.05	3848.54	11195.6	31144.3	inf
329	-1798.03	-1395.64	-402.383	2743.65	11456.5	22227.8	35342.9	inf
330	-1804.18	-1399.27	-404.905	3697.98	12504.8	25731.2	39668.7	inf
331	-1798.83	-1398.5	-400.329	1651.35	7707.42	25651.4	34216.4	inf
332	-1801.55	-1401.87	-399.679	2331.24	9795.95	26071.5	30572.9	inf
333	-1801.62	-1399.79	-401.829	2071.69	10698.4	21710.3	30443.7	inf
334	-1800.94	-1402.02	-398.917	2049.66	10201.7	18642.5	24269.3	inf
335	-1803.14	-1398.02	-405.122	6489.58	17851.5	21665.9	29380.2	inf
336	-1801.02	-1397.1	-403.913	6308.14	15845.4	20630.7	39046.7	inf
