Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
1117	1	-5393.09	-5416	22.9118	0.0965996	0.0380192	0.0651789	0.0639035	0.0663645	0.0457263	0.0587622	0.0616707	0.0883753	0.0885103	0.0433837	0.022032	0.0959111	0.0494308	0.0922113	0.0871849	0.0835825	0.0487903	0.0643689	0.0541965	0.0332703	0.0270117	0.125757	0.0346792	0.0311447	0.0205554	0.0376765	0.0478404	0.0314642	0.0586466	0.00401234	0.0165517	0.0162406	0.045031	0.0179918	0.00813699	0.0199699	0.0408499	0.0971983	0.0341354	0.055215	0.0457268	0.0344241	2.197733
1118	0	-5387.16	-5409.95	22.7863	0.0817566	0.0776543	0.0979733	0.0544317	0.0693657	0.0491931	0.0932726	0.0492842	0.109788	0.0876104	0.0233055	0.0191044	0.0689147	0.0507506	0.0765502	0.0470271	0.0782612	0.0386836	0.0659562	0.0416044	0.0288262	0.0350199	0.15812	0.0483535	0.00797913	0.0373028	0.027726	0.0195615	0.068178	0.0107228	0.00821665	0.0250895	0.0301627	0.0240643	0.0187897	0.0276241	0.0625127	0.0849114	0.0264539	0.0282053	0.0613826	0.0172448	0.0733399	2.210275
1119	1	-5383.39	-5405.47	22.0835	0.0965996	0.0513039	0.0831993	0.0620769	0.0840194	0.0802887	0.0828413	0.0314425	0.120933	0.0912806	0.0276641	0.0325359	0.0975399	0.0585601	0.074184	0.0661699	0.0935299	0.0432734	0.0813943	0.0363076	0.0261499	0.0273838	0.141695	0.0482182	0.0162316	0.0121737	0.02824	0.0426273	0.0690263	0.0525539	0.012078	0.0205753	0.0164189	0.0578349	0.015162	0.0203195	0.0494877	0.0411847	0.083068	0.0428064	0.0404676	0.014783	0.00693291	2.280563
1120	0	-5397.37	-5419.31	21.9377	0.0921594	0.0608441	0.0568143	0.0544317	0.0977055	0.057292	0.0805136	0.0463285	0.0957291	0.0929779	0.0469421	0.0524112	0.0761252	0.0782978	0.0597294	0.0469843	0.115448	0.0609775	0.0971322	0.0566362	0.0408281	0.020682	0.10966	0.0707907	0.0113742	0.0494624	0.0366078	0.0338762	0.0389252	0.0133181	0.00651128	0.0258636	0.0272259	0.0258372	0.0399281	0.026723	0.0227411	0.061757	0.0179971	0.0125533	0.0919477	0.0382988	0.0467498	2.295138
1121	1	-5386.19	-5408.21	22.0161	0.10501	0.0390762	0.0923616	0.0637796	0.0902115	0.047796	0.0730163	0.0668086	0.154213	0.0789573	0.0417777	0.0283075	0.0834085	0.0429864	0.0738689	0.0917268	0.0927592	0.0790408	0.05406	0.0303951	0.0326054	0.0325722	0.129117	0.0305953	0.0200977	0.0253247	0.0239459	0.0634361	0.0440639	0.0830946	0.0147188	0.0249182	0.0148169	0.0578349	0.0240474	0.00803272	0.0206086	0.0434662	0.0549239	0.042067	0.0250579	0.0101903	0.0321974	2.287294
1122	0	-5393.4	-5414.45	21.0547	0.130764	0.0338259	0.0783173	0.0558934	0.112787	0.0606917	0.112981	0.0463285	0.0907005	0.126548	0.0220138	0.0572681	0.0678968	0.0810054	0.0668597	0.0772994	0.0903102	0.0710802	0.0641756	0.0287883	0.037244	0.0296289	0.148981	0.0516598	0.0234581	0.022414	0.0403928	0.0179134	0.0372476	0.00385199	0.0250842	0.0338439	0.0518962	0.0325639	0.0186367	0.0228688	0.024824	0.0679932	0.0223364	0.0213605	0.0864812	0.0116864	0.0755355	2.383437
1123	1	-5388.68	-5410.89	22.2105	0.107659	0.0467618	0.0936787	0.037924	0.0492637	0.0345578	0.106073	0.0493876	0.127333	0.098915	0.0326427	0.0267894	0.093826	0.0437374	0.0692971	0.0942421	0.0999395	0.103952	0.0612709	0.0275068	0.0260479	0.0376857	0.161929	0.0306975	0.0311348	0.0185014	0.0418076	0.035561	0.0403588	0.0609966	0.0144697	0.0234012	0.0101963	0.0529689	0.0190624	0.0128899	0.017529	0.0387529	0.0727215	0.0402699	0.0461173	0.00970892	0.0202946	2.267859
1124	0	-5393.85	-5415.95	22.0974	0.117474	0.0903066	0.0577456	0.0371745	0.0823083	0.0480511	0.1031	0.0773834	0.0913284	0.0827222	0.0250996	0.0183773	0.129056	0.0586741	0.0791924	0.0641783	0.0931057	0.0645731	0.0739281	0.0322925	0.0192229	0.0310835	0.0954723	0.0479521	0.0445811	0.032854	0.052181	0.0151991	0.0455305	0.0235415	0.0206432	0.0234553	0.0226942	0.0251137	0.0359539	0.0263871	0.0506021	0.0650851	0.0371685	0.022037	0.0476861	0.0164726	0.0521836	2.279172
1125	1	-5392.49	-5414.34	21.8521	0.090093	0.0716654	0.124025	0.0620455	0.0661702	0.0507274	0.0777746	0.0526135	0.110981	0.0996336	0.0225254	0.0284569	0.0770339	0.0700347	0.0543701	0.0693924	0.102605	0.0768839	0.0531481	0.023304	0.0519202	0.0294423	0.147535	0.0391935	0.0212108	0.0259377	0.0248561	0.0501127	0.0385176	0.0889826	0.025155	0.0310442	0.00425679	0.0628478	0.0236459	0.0258392	0.0341099	0.0346542	0.0449002	0.0182584	0.0360896	0.0210344	0.0406732	2.3037
1126	0	-5391.68	-5414.3	22.6138	0.127445	0.0428961	0.0780811	0.079596	0.0816613	0.0544639	0.0805098	0.0552561	0.0784237	0.0734484	0.0359554	0.0210603	0.0895079	0.0586741	0.0791924	0.0525286	0.105865	0.0457127	0.0748612	0.0275837	0.0133089	0.0295586	0.127376	0.0651578	0.0131057	0.0266021	0.0154448	0.0216773	0.0331625	0.0332384	0.0138743	0.0288319	0.0352111	0.0563551	0.0117891	0.027599	0.035248	0.0656559	0.0322905	0.0147187	0.041249	0.0634426	0.0799107	2.22753
1127	1	-5407.29	-5429.52	22.2294	0.0736285	0.0917515	0.0850419	0.0380934	0.0967929	0.0428833	0.113606	0.0491703	0.115406	0.0745284	0.014522	0.0287792	0.129366	0.0524159	0.0607019	0.0937431	0.0822879	0.0628092	0.0747725	0.0363308	0.0257569	0.0369319	0.190352	0.0451931	0.0191017	0.0213331	0.0437723	0.0606312	0.0364459	0.0395268	0.0234366	0.0131414	0.0165117	0.0285185	0.042238	0.0149751	0.0251011	0.0237747	0.0665886	0.0172231	0.016981	0.0210344	0.020765	2.265964
1128	0	-5391.46	-5413.7	22.236	0.0824833	0.068156	0.0933946	0.0518822	0.0507329	0.0561934	0.0765218	0.0368008	0.11043	0.104758	0.0441067	0.0318112	0.0692445	0.0517176	0.0734378	0.0476213	0.13444	0.0548009	0.0505792	0.0655122	0.0232741	0.0393541	0.122217	0.0339481	0.0253547	0.0412928	0.0289307	0.0243884	0.0525972	0.0206385	0.0140995	0.0156755	0.0441985	0.0317168	0.0128435	0.0289211	0.050903	0.0656559	0.0356853	0.0204092	0.0553215	0.0348232	0.088434	2.265307
1129	1	-5397.02	-5420.12	23.1026	0.0671318	0.0766374	0.079139	0.052294	0.0762708	0.079049	0.0976605	0.0509813	0.0482415	0.101386	0.03045	0.0379374	0.0740696	0.0560707	0.072475	0.0755083	0.0743291	0.0510441	0.0730514	0.0288535	0.067751	0.0401782	0.158135	0.0326485	0.0200933	0.0157357	0.0337112	0.0635919	0.0574283	0.0383487	0.0234366	0.017859	0.00897116	0.0401234	0.0116463	0.0326797	0.0201068	0.0339545	0.0760428	0.0176832	0.0439327	0.00797679	0.014037	2.178651
1130	0	-5392.05	-5413.44	21.3856	0.10715	0.0662715	0.0667595	0.0518443	0.0669219	0.0581222	0.0944769	0.0637778	0.147703	0.106477	0.0365322	0.0401168	0.0864159	0.0486486	0.0912204	0.0781057	0.102368	0.0451292	0.0703879	0.0285714	0.043017	0.0208311	0.124576	0.0307784	0.0390139	0.0243362	0.0264733	0.0272293	0.0355794	0.0138564	0.0130471	0.0311319	0.0461938	0.0349622	0.0152483	0.0267408	0.0599483	0.0749661	0.0187372	0.0158689	0.0880364	0.0415193	0.0412603	2.350352
1131	1	-5393.16	-5415.35	22.1899	0.104523	0.0623214	0.110617	0.0802776	0.0765574	0.081146	0.0697896	0.0698707	0.113991	0.0929568	0.0529018	0.0374212	0.0660674	0.0570724	0.0486549	0.0834	0.104074	0.0468594	0.0588963	0.0342055	0.0364107	0.0298883	0.127535	0.0417272	0.023336	0.0165868	0.0389876	0.042322	0.0527402	0.0604137	0.0171855	0.0225446	0.0186983	0.041968	0.00357332	0.0278089	0.0103183	0.0391637	0.0700645	0.021948	0.0305408	0.00825101	0.0363055	2.269921
1132	0	-5387.11	-5410.28	23.1646	0.0909468	0.0512226	0.110351	0.0488116	0.0620583	0.0575659	0.0884518	0.0399106	0.0901612	0.0662701	0.0372763	0.0195501	0.0752781	0.0509636	0.0741657	0.0656123	0.0847492	0.0567794	0.116682	0.0236626	0.0311673	0.0317507	0.129696	0.0582965	0.00764721	0.0410773	0.0279266	0.0179939	0.0398185	0.0192172	0.0114024	0.0185122	0.0178845	0.0524137	0.0373196	0.0320881	0.0300168	0.0706843	0.0212729	0.015259	0.073555	0.0268831	0.050094	2.172446
1133	1	-5388.79	-5412.24	23.4495	0.10796	0.0356404	0.0750559	0.0426525	0.0765574	0.0454073	0.103192	0.0521362	0.0859328	0.0906134	0.0136115	0.0374783	0.0828755	0.0649036	0.0870177	0.0812343	0.0845068	0.090024	0.0742749	0.0314127	0.0225219	0.0187466	0.155401	0.0194802	0.0172918	0.0136339	0.0476534	0.0616402	0.0249847	0.0714056	0.0304966	0.0140223	0.0128732	0.0371669	0.020569	0.0195404	0.0235721	0.0204725	0.0363584	0.0210833	0.051295	0.0138712	0.0273905	2.143958
1134	0	-5393.48	-5416.11	22.6317	0.0630476	0.0707769	0.114833	0.049975	0.0891621	0.0730769	0.0923375	0.0336443	0.0989379	0.0750275	0.0464296	0.0311348	0.0751101	0.0722712	0.0878163	0.0893604	0.062956	0.055333	0.0564888	0.0401999	0.030333	0.0433046	0.156085	0.0616439	0.0217457	0.0322932	0.0501725	0.0118407	0.019011	0.00335226	0.0226583	0.00594341	0.0542138	0.027999	0.0420437	0.0183553	0.0428392	0.0443595	0.0186735	0.0100272	0.0786726	0.0171118	0.0351382	2.225736
1135	1	-5387.22	-5408.94	21.7175	0.10796	0.0692535	0.0970949	0.0582704	0.0843525	0.0334446	0.0957069	0.0443782	0.103526	0.0905539	0.036171	0.0266881	0.0774115	0.0554273	0.0839128	0.0832222	0.0803608	0.0677746	0.0602823	0.0324951	0.0429921	0.0301314	0.154508	0.0244322	0.0141279	0.0314888	0.0335851	0.050206	0.0881897	0.0891997	0.0315831	0.022569	0.0102203	0.0497369	0.00975744	0.027646	0.026684	0.0308197	0.0702605	0.0279967	0.0422126	0.0146733	0.00584662	2.317154
1136	0	-5389.51	-5411.68	22.1746	0.0989456	0.0610879	0.0879642	0.0561285	0.0705473	0.0431837	0.0881673	0.0577394	0.0857458	0.113931	0.0354767	0.0506786	0.0512991	0.0683476	0.0820582	0.0574274	0.0924916	0.0819349	0.0541915	0.0493972	0.0222327	0.0321314	0.176399	0.0466893	0.0165379	0.0279778	0.0384116	0.0148526	0.0330896	0.00589831	0.0415554	0.0283277	0.0510312	0.0376753	0.0222243	0.0211137	0.05942	0.0615342	0.0122636	0.0195485	0.0287336	0.0197783	0.0672814	2.271451
1137	1	-5397.98	-5419.87	21.887	0.0750513	0.0479104	0.0925748	0.0814336	0.0856307	0.0500182	0.0594905	0.0453653	0.105202	0.0843014	0.048154	0.0266881	0.108794	0.053528	0.0982823	0.0492455	0.103752	0.0621658	0.068731	0.0456987	0.0497089	0.0207299	0.121527	0.0362045	0.0385872	0.0197037	0.0373608	0.0631189	0.0248371	0.0751607	0.0320533	0.0193478	0.015499	0.0784183	0.0165561	0.00537546	0.026065	0.0430937	0.0860045	0.0298564	0.0422126	0.0159405	0.0108238	2.300203
1138	0	-5393.01	-5415.89	22.8827	0.117203	0.0696277	0.0687543	0.0770606	0.0724783	0.0705299	0.0903727	0.0347747	0.0908105	0.0615512	0.024606	0.0295662	0.0554883	0.0568744	0.0757334	0.0777994	0.105223	0.0905542	0.0414503	0.0307409	0.0234059	0.0519787	0.168278	0.0567535	0.00855606	0.0185667	0.0290833	0.0224482	0.0437354	0.0121455	0.0415554	0.0224468	0.0190293	0.023094	0.0187046	0.0251269	0.0410086	0.0412758	0.0246751	0.0227402	0.0537145	0.0375859	0.0535317	2.200639
1139	1	-5396.84	-5419.99	23.1518	0.10001	0.0371115	0.101211	0.0365454	0.0811455	0.0529064	0.0892654	0.0636598	0.101155	0.069296	0.0235292	0.0343434	0.097111	0.0703334	0.0670283	0.0733193	0.112938	0.0577999	0.060392	0.0520831	0.0142572	0.0269959	0.0790765	0.0537956	0.0125898	0.0163607	0.0373608	0.0869046	0.056463	0.0562459	0.024364	0.0193733	0.0281349	0.0291368	0.017492	0.0171946	0.0430587	0.0394687	0.0449591	0.032158	0.0438886	0.00777889	0.00548893	2.17373
1140	0	-5385.11	-5408.09	22.9841	0.0930453	0.0670118	0.0730607	0.0726995	0.0871771	0.0368463	0.0754678	0.0576431	0.0769146	0.0672791	0.0368995	0.0298639	0.111955	0.0480927	0.0724848	0.0901802	0.0775506	0.0671281	0.0599207	0.0393853	0.0218451	0.0519787	0.111782	0.0567535	0.00774276	0.0424598	0.0300778	0.0106167	0.051162	0.0159864	0.0157184	0.0289446	0.0386386	0.026327	0.0193628	0.0245402	0.0405769	0.0739732	0.0195315	0.0171167	0.0863195	0.0223464	0.0360956	2.190502
1141	1	-5405.46	-5428.91	23.4486	0.0712445	0.081749	0.0987858	0.0641536	0.0841784	0.0738795	0.0549602	0.0606423	0.0657893	0.0698006	0.0276636	0.0189673	0.0679984	0.0716411	0.0442854	0.0666173	0.0853	0.0465507	0.067808	0.0512709	0.0332884	0.0327025	0.169258	0.0666816	0.0460055	0.00896454	0.0435329	0.0321999	0.0559766	0.065187	0.0239993	0.0115603	0.0103931	0.0268225	0.0140335	0.0149685	0.0249409	0.0266242	0.0344945	0.0284338	0.0406915	0.0321139	0.0278902	2.144049
1142	0	-5399.69	-5419.78	20.0892	0.121628	0.0385274	0.0930893	0.0398859	0.0933207	0.0597178	0.0914556	0.096296	0.108325	0.0578596	0.0239691	0.0400566	0.093096	0.0711899	0.0751431	0.0737427	0.13908	0.0915813	0.0514511	0.0510928	0.044064	0.033635	0.14604	0.0408389	0.0185131	0.0344836	0.0290241	0.0205654	0.0269111	0.0113196	0.0225329	0.0337739	0.0438968	0.0454034	0.0167075	0.0122319	0.0623098	0.0739732	0.0536654	0.0118223	0.0915797	0.0400389	0.0561449	2.479983
1143	1	-5396.94	-5419.08	22.1471	0.0895253	0.0580741	0.0997454	0.0971578	0.103681	0.0739083	0.0949659	0.0384641	0.0835068	0.0803356	0.0264553	0.0404814	0.0880106	0.0405794	0.113026	0.0582207	0.0920118	0.0546616	0.0914931	0.0243188	0.0285578	0.0255284	0.161275	0.0666816	0.0303754	0.0164966	0.0216743	0.072979	0.0660627	0.0549634	0.0162718	0.0204615	0.00962197	0.0402795	0.015465	0.0130491	0.0197546	0.026007	0.0699729	0.0191054	0.0183069	0.00807867	0.00460824	2.274199
1144	0	-5391.07	-5413.35	22.281	0.113386	0.0757956	0.0884631	0.0494668	0.0933207	0.0371217	0.0878881	0.0615453	0.0890751	0.0920371	0.0350875	0.0230782	0.109845	0.0510444	0.0588336	0.0788344	0.103857	0.0772957	0.0661765	0.0448034	0.0458656	0.0355476	0.165835	0.0412842	0.0285539	0.0371234	0.0356693	0.0326707	0.0145671	0.0108568	0.0091842	0.0218123	0.0367826	0.0205589	0.00724264	0.0199546	0.0380719	0.0690062	0.0218465	0.0117568	0.064957	0.0104469	0.0442578	2.260807
1145	1	-5389.68	-5413.11	23.4264	0.102356	0.0446275	0.0961612	0.0609498	0.0972231	0.0686132	0.0833152	0.0369539	0.0867593	0.0785762	0.038917	0.0493253	0.0700556	0.0404027	0.0834991	0.0550727	0.074114	0.0608792	0.0535588	0.0316625	0.0360274	0.0227318	0.155513	0.0386401	0.0309191	0.0390988	0.0271705	0.058467	0.0319766	0.0512679	0.0175646	0.0163666	0.0244662	0.0408975	0.00966364	0.00352336	0.0255011	0.0217352	0.069141	0.0416463	0.0441878	0.0179918	0.00874627	2.146266
1146	0	-5394.61	-5417.77	23.1599	0.117783	0.0595938	0.0720749	0.0649999	0.0681311	0.0548732	0.0766326	0.0571192	0.111924	0.0579243	0.0716171	0.0330869	0.0732878	0.0500881	0.0766708	0.082324	0.101008	0.0470947	0.0615774	0.0233987	0.0214584	0.0251463	0.112812	0.0548702	0.0433401	0.0291238	0.0453114	0.0182201	0.0283825	0.0211061	0.0180215	0.020248	0.0221325	0.0440888	0.0141579	0.0120872	0.0567559	0.0427935	0.020216	0.0154662	0.0519807	0.0384837	0.0555059	2.172918
1147	1	-5391.48	-5413.89	22.4123	0.083509	0.0510667	0.0923918	0.0520069	0.087955	0.0624869	0.0838583	0.050592	0.0867593	0.0725978	0.0498155	0.0201188	0.110332	0.0505768	0.0631147	0.0660222	0.0778797	0.0599147	0.0945136	0.0390926	0.0321019	0.036575	0.150245	0.0367479	0.0386663	0.0176721	0.0371673	0.0853441	0.0296359	0.0834779	0.031755	0.0213748	0.0174341	0.0243552	0.0119514	0.0184266	0.0324601	0.0503709	0.0492871	0.0240916	0.0406991	0.0213542	0.00188364	2.247682
1148	0	-5387.7	-5410	22.3053	0.097306	0.0635831	0.0687938	0.0515524	0.0637641	0.0648789	0.115407	0.0378918	0.11716	0.0913914	0.0227348	0.0337324	0.0592599	0.0537593	0.080939	0.0793263	0.0723616	0.0466929	0.055994	0.050387	0.0318132	0.040099	0.126204	0.0417413	0.0234573	0.0385016	0.0214082	0.0200239	0.06059	0.0124277	0.0189856	0.0183472	0.0704906	0.0357566	0.0332015	0.0190932	0.0557997	0.077877	0.020216	0.0148304	0.0791226	0.021659	0.0498179	2.258379
1149	1	-5390.43	-5411.97	21.5456	0.0962447	0.0674619	0.102764	0.0522203	0.0777596	0.0665506	0.0569906	0.0586512	0.105543	0.090641	0.0432295	0.0345881	0.111099	0.0441624	0.0660972	0.0642078	0.0854171	0.0528633	0.0839251	0.0351761	0.038524	0.0378286	0.189114	0.0331367	0.0298571	0.0176721	0.0419984	0.0630825	0.0590248	0.0625239	0.013395	0.0113508	0.0328759	0.0576271	0.0068942	0.0154238	0.0263372	0.0239466	0.0662727	0.0390864	0.0250479	0.0268642	0.0208719	2.334349
1150	0	-5387.09	-5408.4	21.3018	0.138619	0.0589448	0.0671232	0.0698409	0.092321	0.0781532	0.104834	0.0420392	0.0881218	0.0772212	0.0189147	0.0364674	0.0554962	0.0692479	0.0890474	0.102326	0.0985837	0.0511478	0.075745	0.0427499	0.0402387	0.040099	0.146977	0.0863719	0.0120466	0.0411915	0.0384778	0.0192548	0.0336233	0.0160898	0.0126741	0.0244522	0.0413046	0.0337868	0.0244786	0.0151736	0.0391406	0.0629472	0.026115	0.022483	0.0597428	0.0234719	0.0416459	2.358731
1151	1	-5393.61	-5415.81	22.1986	0.0803755	0.029456	0.0966458	0.073955	0.111548	0.067503	0.0797002	0.04106	0.0832016	0.0964426	0.0217908	0.0352481	0.0752788	0.0806551	0.0779627	0.0476964	0.10237	0.0893536	0.0693256	0.0210016	0.0233709	0.0177448	0.163538	0.0430221	0.0290207	0.0200571	0.0501333	0.0499163	0.0644741	0.0410332	0.0325185	0.0232486	0.0129721	0.0504907	0.00931856	0.0181239	0.0394807	0.0279636	0.0775048	0.0251125	0.031796	0.0167607	0.0208719	2.269043
1152	0	-5389.29	-5412.34	23.0559	0.0953927	0.0741943	0.0757315	0.0723975	0.0517312	0.0689388	0.108719	0.0462202	0.122617	0.0838841	0.0252283	0.0293253	0.0815815	0.0548502	0.0968167	0.0443756	0.11752	0.0362598	0.0504292	0.0353124	0.0402387	0.0260226	0.13693	0.038775	0.0342341	0.0294252	0.0283008	0.00928681	0.038467	0.00472565	0.0137561	0.0159153	0.0306205	0.0248912	0.00926585	0.0226096	0.0217613	0.0687463	0.0427009	0.0278515	0.0697852	0.0329704	0.0445109	2.183316
1153	1	-5393.85	-5415.68	21.8341	0.0850889	0.0910674	0.0663919	0.0546261	0.0811523	0.0708917	0.0899474	0.0855652	0.112629	0.0854746	0.0342817	0.0417121	0.098954	0.0856295	0.0717932	0.0833535	0.0922482	0.0687285	0.0657376	0.0417629	0.0380933	0.0267897	0.131979	0.081402	0.0200979	0.0217097	0.0361392	0.0446252	0.0462779	0.0456314	0.0154813	0.0257285	0.0312416	0.0282735	0.0156936	0.0068749	0.0186973	0.0230507	0.0485288	0.0237831	0.0357736	0.0122214	0.0203658	2.305495
1154	0	-5403.76	-5425.37	21.6098	0.101385	0.0740552	0.0435682	0.0262627	0.0758553	0.0868568	0.097774	0.0410345	0.109275	0.10312	0.0583448	0.0256062	0.105278	0.0629315	0.0710561	0.0703467	0.144131	0.0473647	0.0801481	0.048004	0.0246458	0.0130432	0.131103	0.0476432	0.0346357	0.0333213	0.0196444	0.0203919	0.0560405	0.0155063	0.0259079	0.0211665	0.05497	0.0259583	0.0137602	0.00995871	0.0457264	0.0622911	0.0395004	0.0321283	0.0561524	0.0291331	0.0429026	2.32793
1155	1	-5402.28	-5423.6	21.3283	0.0680379	0.0331247	0.0954713	0.0433626	0.0738844	0.0644025	0.112298	0.0802414	0.14091	0.0972228	0.0328982	0.0303645	0.0808765	0.0927694	0.056758	0.0651494	0.0726823	0.0794771	0.0550474	0.0329645	0.0538256	0.0301743	0.190552	0.0450286	0.0291939	0.0163937	0.0227666	0.0704662	0.0544306	0.0783493	0.0163222	0.022527	0.0143513	0.0453348	0.0251641	0.0333587	0.0154802	0.0255074	0.0485288	0.0324217	0.0491557	0.0162097	0.0125935	2.356079
1156	0	-5387	-5409.57	22.5664	0.0960858	0.0444496	0.0880993	0.0601685	0.068517	0.0519476	0.0961044	0.0635448	0.0671573	0.0802962	0.01419	0.0393855	0.0851578	0.0700964	0.0779786	0.0917075	0.0856695	0.0627283	0.0791579	0.0199168	0.0347257	0.0341395	0.127485	0.0523191	0.0214476	0.0469076	0.0201125	0.0198473	0.0541853	0.00710991	0.0142887	0.0206981	0.0477605	0.0558186	0.00656241	0.0191363	0.0457264	0.0605524	0.0268699	0.0264558	0.0510251	0.0382518	0.0584874	2.232272
1157	1	-5392.79	-5415.3	22.5037	0.109672	0.0556261	0.0889056	0.0369812	0.0850373	0.0634395	0.0795829	0.0478377	0.0795808	0.0784917	0.0294518	0.0306475	0.0677794	0.0990676	0.089398	0.0651494	0.0593714	0.07566	0.0598966	0.0260803	0.0366724	0.0276394	0.163257	0.0257128	0.00893948	0.0197817	0.0429034	0.0659548	0.0623369	0.0611677	0.03612	0.0250759	0.0295847	0.0259773	0.00715366	0.0302014	0.0473724	0.032132	0.0580719	0.0226731	0.0271059	0.0183506	0.0367017	2.238543
1158	0	-5398.61	-5419.88	21.275	0.0997602	0.0570151	0.0673073	0.0520601	0.0655492	0.0604271	0.0982432	0.0651399	0.134193	0.0950444	0.0341391	0.0387275	0.0809744	0.0623395	0.113475	0.0980667	0.075712	0.0627283	0.0587428	0.0229005	0.0139666	0.0319282	0.140534	0.0778411	0.0512458	0.032912	0.0304595	0.0214969	0.0334505	0.00114105	0.034777	0.0252913	0.0461443	0.0209938	0.0200589	0.0219256	0.0662474	0.0713205	0.0268699	0.00671388	0.0399797	0.0239988	0.0795652	2.361408
1159	1	-5386.24	-5408.22	21.9821	0.0978911	0.0648393	0.08841	0.0562703	0.07873	0.0585584	0.101764	0.0377318	0.0854302	0.096614	0.0192627	0.0387219	0.0811933	0.0516732	0.0885357	0.0858268	0.108432	0.0487289	0.0589333	0.0433241	0.0244345	0.0298839	0.134941	0.0390019	0.0132109	0.0248134	0.0168123	0.0891687	0.101691	0.0702196	0.0255472	0.0358957	0.0181816	0.0267302	0.0215155	0.0188728	0.0240564	0.0349264	0.0547737	0.0343412	0.0306222	0.00712163	0.0230674	2.2907
1160	0	-5391.31	-5412.74	21.4301	0.101936	0.0834154	0.120674	0.0439828	0.0773335	0.0696735	0.0817514	0.0592378	0.117867	0.0867932	0.0330663	0.0367639	0.0896233	0.0580397	0.0871648	0.0733975	0.0990517	0.0358366	0.0498501	0.0662337	0.0373688	0.038181	0.145351	0.0412995	0.0436046	0.0209122	0.035486	0.0228979	0.0241098	0.00808709	0.019791	0.0149714	0.0441555	0.052168	0.0262274	0.0247994	0.0642425	0.0585415	0.0249929	0.0151401	0.0443204	0.0113166	0.0562371	2.345895
1161	1	-5390.99	-5414.28	23.2868	0.0881963	0.070046	0.0891545	0.0554001	0.0838402	0.0607299	0.0991721	0.038211	0.080642	0.0802492	0.0245317	0.0417596	0.113925	0.0629883	0.0621797	0.0719368	0.088722	0.0453947	0.0731224	0.0628512	0.0176206	0.0429177	0.117457	0.0407566	0.0287778	0.0222284	0.0419292	0.0544117	0.0385375	0.056775	0.0142011	0.0441586	0.00886228	0.0319293	0.00970442	0.00962775	0.0151138	0.0639379	0.0319224	0.0212141	0.0292145	0.0139687	0.0119134	2.160233
1162	0	-5401.56	-5423.09	21.5283	0.0931121	0.0653821	0.107394	0.0677062	0.0869359	0.0332827	0.0638791	0.0787308	0.0998362	0.0733385	0.0574995	0.0244813	0.0916007	0.0508664	0.0759482	0.0836959	0.0830292	0.0756612	0.0784671	0.0353444	0.0344771	0.0238873	0.144974	0.0492041	0.0219472	0.0630967	0.0161768	0.0404099	0.0327754	0.0184631	0.0275412	0.0607881	0.0404742	0.0414307	0.021737	0.0272356	0.019652	0.0595991	0.00546353	0.0153158	0.0580545	0.00549451	0.0816911	2.336081
1163	1	-5387.24	-5409.29	22.0576	0.1015	0.063279	0.0885225	0.0675081	0.0756537	0.0534466	0.0852245	0.0527115	0.107258	0.0612843	0.0186513	0.0357037	0.108744	0.0898893	0.0761334	0.0816353	0.104775	0.0495804	0.0738717	0.0325057	0.0210839	0.0245991	0.140975	0.0435411	0.0217503	0.016448	0.0259845	0.0393616	0.0708111	0.0477047	0.0269666	0.0358674	0.00678268	0.0577149	0.0242318	0.0223992	0.0196299	0.0367728	0.0601875	0.043614	0.0486028	0.016052	0.00419229	2.283152
1164	0	-5399.18	-5420.22	21.0398	0.0808763	0.0821329	0.0628618	0.0753347	0.111467	0.0428886	0.0984715	0.0400162	0.101378	0.0788429	0.0690827	0.0374921	0.117623	0.0641496	0.0696947	0.0628835	0.0956123	0.0520912	0.0896087	0.0290782	0.0342023	0.0272118	0.167097	0.0303829	0.0354395	0.0229366	0.0537075	0.0167309	0.0414725	0.0118067	0.0264149	0.0207822	0.0517407	0.0584677	0.024119	0.0206821	0.036768	0.0686975	0.025161	0.00900241	0.0690227	0.0097427	0.0617504	2.384926
