Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
12690	-15809.3	-15822	12.7317	0.130379	0.104401	0.0880854	0.0865672	0.100071	0.0838155	0.112592	0.0796944	0.0938853	0.178593	0.0919901	0.0758692	0.116001	0.103338	0.0986761	0.129094	0.156862	0.128238	0.104712	0.08069	0.0862856	0.0739895	0.173923	0.0395272	0.0426057	0.0283457	0.0429747	0.0819252	0.0332322	0.0242247	0.0574387	0.0348074	0.0212647	0.0589384	0.0449367	0.0466869	0.0308127	0.0153814	0.0290788	0.0255792	0.0177719	0.0494179	0.0130346	3.215735
12700	-15806.6	-15819	12.4287	0.121646	0.119113	0.121185	0.0975294	0.120981	0.0914497	0.119503	0.0846032	0.0915108	0.163524	0.0912185	0.0860363	0.101241	0.087473	0.103677	0.13052	0.147889	0.120685	0.123957	0.0768636	0.100128	0.0874566	0.183991	0.0704534	0.0394223	0.0182475	0.0303783	0.0855781	0.0275915	0.0268842	0.0366885	0.0267785	0.0231499	0.0423427	0.0270658	0.0335104	0.0340929	0.0216703	0.0268064	0.0276236	0.0195187	0.0471885	0.00886006	3.246033
12710	-15799.6	-15812.4	12.7771	0.12893	0.110205	0.113246	0.116992	0.116134	0.0828997	0.129367	0.0759199	0.0904725	0.164396	0.0864644	0.0863659	0.0855319	0.0954627	0.115482	0.103481	0.146123	0.0966389	0.126219	0.0785009	0.0931894	0.0799472	0.140248	0.0595728	0.0394223	0.0325709	0.0365722	0.0712044	0.0265876	0.0337485	0.0750801	0.0277099	0.018066	0.0501036	0.043553	0.0483744	0.0263491	0.0167253	0.0320622	0.0253205	0.028858	0.0481523	0.00894253	3.211193
12720	-15802	-15814.6	12.6612	0.133197	0.112415	0.113246	0.0998504	0.131967	0.0852471	0.113226	0.0897335	0.0975029	0.160496	0.0963135	0.0797164	0.0756842	0.0981311	0.115482	0.132132	0.133786	0.113547	0.118609	0.0967173	0.0884802	0.0913877	0.13836	0.0423073	0.0546705	0.0187086	0.0353538	0.072315	0.0282599	0.0354121	0.0582368	0.0246948	0.0246861	0.0415881	0.0368945	0.0420328	0.0413992	0.0235943	0.0302883	0.0198114	0.0282129	0.0355228	0.0135727	3.22279
12730	-15800.4	-15812.8	12.4171	0.127798	0.12204	0.0876073	0.0940799	0.117106	0.0724923	0.137152	0.067818	0.0982998	0.167022	0.0778648	0.0852364	0.105644	0.110266	0.105514	0.132551	0.11999	0.111438	0.124632	0.0693907	0.0936222	0.0867173	0.173047	0.0420496	0.0455779	0.02855	0.0364679	0.0671132	0.0321759	0.0355494	0.0528465	0.0185791	0.0288162	0.0517097	0.0381501	0.0557922	0.0465928	0.0174516	0.0454344	0.024439	0.0297732	0.042655	0.0201481	3.247202
12740	-15805.7	-15818.3	12.6602	0.122859	0.111315	0.105854	0.10949	0.117106	0.0875515	0.116007	0.0878081	0.112563	0.184459	0.0597659	0.103204	0.0929504	0.0989318	0.107338	0.11463	0.107957	0.0982843	0.10736	0.0761474	0.0764946	0.10083	0.161937	0.0481616	0.0546294	0.0230087	0.0293558	0.071519	0.0300239	0.0365541	0.0717179	0.0263347	0.0337383	0.0546826	0.0368557	0.0433266	0.0446213	0.0211937	0.0264142	0.0236004	0.0377806	0.0413047	0.00722677	3.222891
12750	-15808.2	-15820.7	12.451	0.135859	0.0986873	0.0956422	0.094828	0.143788	0.0661798	0.115116	0.0680113	0.0950997	0.174337	0.0903956	0.0944142	0.0969195	0.099728	0.0943176	0.0945365	0.135211	0.129966	0.11966	0.0809987	0.0888351	0.0927837	0.162332	0.064065	0.0371091	0.0212342	0.0408357	0.0818708	0.0338977	0.0372505	0.0657175	0.034274	0.0214833	0.066813	0.0360149	0.0635566	0.0178207	0.0289903	0.021633	0.016415	0.0298288	0.039371	0.0179854	3.243813
12760	-15808.1	-15820.4	12.34	0.133556	0.105232	0.0947752	0.0928498	0.0979694	0.0942055	0.136159	0.0835344	0.111618	0.175224	0.0722128	0.0968633	0.0962804	0.0741074	0.123774	0.135219	0.12565	0.12181	0.106953	0.0991325	0.0854301	0.0802518	0.155696	0.0621618	0.0514531	0.0193484	0.0283677	0.0706624	0.0417742	0.0392364	0.0520195	0.0275561	0.0373072	0.0479355	0.0406358	0.0335676	0.0270457	0.0191164	0.0386808	0.0256126	0.0335752	0.0423334	0.018009	3.254903
12770	-15802.5	-15814.6	12.0949	0.131403	0.10178	0.114819	0.0885499	0.112726	0.087698	0.131331	0.0779181	0.0838075	0.184926	0.0912022	0.0713184	0.0956863	0.100205	0.102671	0.11934	0.118049	0.11252	0.124014	0.0810376	0.107226	0.0954254	0.201415	0.0468656	0.0552677	0.02639	0.0366953	0.0783741	0.0283925	0.0329019	0.0549007	0.0245848	0.0147787	0.0546514	0.0313314	0.0491252	0.0318028	0.0250947	0.0350223	0.0196769	0.0310122	0.0546035	0.0128803	3.27942
12780	-15807.2	-15820.4	13.1685	0.117577	0.111451	0.100807	0.116915	0.119818	0.0735833	0.116414	0.0993141	0.0942887	0.177712	0.0749304	0.0894758	0.0896607	0.100205	0.116248	0.101567	0.117812	0.114064	0.126431	0.0612092	0.0750254	0.0710692	0.141053	0.0659589	0.057482	0.0209586	0.0256006	0.0762879	0.0168931	0.0305201	0.0503211	0.0426553	0.0270289	0.0603191	0.0302701	0.0597948	0.0451147	0.0273478	0.0262412	0.0173848	0.034747	0.0374991	0.0130036	3.172059
12790	-15803.9	-15817.4	13.4784	0.109408	0.115442	0.108548	0.0917147	0.125688	0.0616981	0.124304	0.0887135	0.0960125	0.162342	0.0776795	0.0894758	0.107021	0.0838743	0.116248	0.122488	0.136061	0.0944004	0.123717	0.0658965	0.0911146	0.0794396	0.168873	0.0601956	0.0370588	0.0348363	0.0275285	0.0682983	0.0326791	0.0399665	0.0464563	0.0276182	0.0172191	0.0407647	0.0309036	0.047086	0.0181137	0.0331684	0.0345504	0.0190787	0.0377964	0.0270238	0.0205665	3.141068
12800	-15807.1	-15818.9	11.766	0.122718	0.112846	0.0945051	0.126144	0.0997427	0.0806197	0.136079	0.091096	0.101937	0.178079	0.0870214	0.083286	0.0977961	0.085256	0.101664	0.133609	0.113909	0.0876371	0.109704	0.0819008	0.0930735	0.0946015	0.165778	0.0557024	0.0508491	0.0393334	0.0355652	0.0898268	0.0258238	0.0348148	0.0774916	0.0392353	0.029664	0.0546865	0.0305308	0.0485238	0.0337495	0.029663	0.0454531	0.0164037	0.0345888	0.0500255	0.0113772	3.312311
12810	-15809.4	-15822.8	13.3608	0.123533	0.127297	0.0945051	0.099913	0.110014	0.064537	0.111235	0.0887334	0.0682412	0.170558	0.0678567	0.0868194	0.093406	0.0795868	0.114264	0.127831	0.119719	0.107709	0.110471	0.0819008	0.0974833	0.0849336	0.136538	0.0465436	0.0543231	0.0302295	0.0399178	0.081908	0.0208429	0.0403537	0.0739365	0.0312496	0.0240444	0.0557906	0.0443793	0.0517621	0.0414691	0.0140898	0.034199	0.0184451	0.0330449	0.0281802	0.0210342	3.152829
12820	-15803.2	-15815.8	12.532	0.113545	0.0969183	0.0992202	0.110936	0.112205	0.083816	0.123182	0.0953254	0.103274	0.190599	0.0686461	0.0839459	0.103143	0.0892366	0.110813	0.108623	0.131596	0.126573	0.117252	0.0950089	0.0792728	0.0882763	0.164461	0.0557834	0.0331938	0.0194715	0.0354437	0.0895831	0.0162825	0.0313112	0.0613322	0.0333929	0.0218882	0.057488	0.0393463	0.0509745	0.0196992	0.0345769	0.0333537	0.0293161	0.0330449	0.0369207	0.00744008	3.235711
12830	-15801	-15813.3	12.2686	0.14827	0.126947	0.0885466	0.120145	0.112205	0.0891706	0.137322	0.0860468	0.0848042	0.18449	0.0742653	0.0860763	0.0971162	0.0941931	0.121277	0.129585	0.125	0.115131	0.120739	0.0769616	0.0874546	0.0787527	0.157259	0.071154	0.0531664	0.0198187	0.0351248	0.0745943	0.0314119	0.0294121	0.0603171	0.0241629	0.0303708	0.0574265	0.0275852	0.0454218	0.0339086	0.0193129	0.020946	0.0143918	0.0232609	0.0358197	0.0126805	3.262045
12840	-15806.4	-15819.3	12.9558	0.121793	0.0992659	0.0993321	0.109046	0.128421	0.0743847	0.131098	0.0750844	0.104474	0.158725	0.0740282	0.0679325	0.0885264	0.102594	0.100184	0.121985	0.139031	0.113315	0.0969214	0.0769616	0.0874546	0.0933443	0.176058	0.0526887	0.0496377	0.0179325	0.0378921	0.0570718	0.0271384	0.0282422	0.0769353	0.0209473	0.0232552	0.0553829	0.0301261	0.0603217	0.0217845	0.0138394	0.0282321	0.0428531	0.0444847	0.0397944	0.0248069	3.193325
12850	-15806.2	-15817.9	11.7663	0.156008	0.113841	0.104453	0.109527	0.116286	0.0794259	0.121913	0.0678509	0.100566	0.148961	0.0890384	0.0879349	0.106219	0.0841836	0.121294	0.115131	0.120582	0.116747	0.118532	0.0599112	0.0874334	0.0819198	0.180003	0.0588872	0.0481889	0.0170061	0.035718	0.0785956	0.0301991	0.0355506	0.0580903	0.0377664	0.0303508	0.0611186	0.0494544	0.0528427	0.0244291	0.0263355	0.0277473	0.0340689	0.0355695	0.0512373	0.0313618	3.312278
12860	-15801.9	-15813.7	11.8588	0.116175	0.123766	0.103259	0.109527	0.114551	0.0794259	0.120326	0.0857151	0.112436	0.181501	0.0882785	0.0797878	0.102002	0.0753529	0.119435	0.128698	0.123091	0.113738	0.116919	0.0916505	0.0958931	0.0741567	0.177252	0.0534514	0.0486513	0.0203321	0.0422898	0.0743274	0.0338711	0.0292023	0.0535009	0.0357584	0.0258877	0.0521724	0.0409188	0.0443273	0.0347188	0.030267	0.0237012	0.0272536	0.0428364	0.0340386	0.0225851	3.303028
12870	-15802.5	-15814.8	12.2752	0.104898	0.103777	0.0919516	0.101446	0.113875	0.0801704	0.125227	0.0923237	0.096198	0.179745	0.0757023	0.0753883	0.106156	0.113179	0.125164	0.151521	0.138259	0.115491	0.0949878	0.0718651	0.0958931	0.0769564	0.168403	0.0509923	0.0461041	0.0149254	0.0382287	0.0640021	0.0301316	0.0512422	0.0472658	0.0253156	0.0254821	0.0615758	0.0416753	0.0624212	0.0201839	0.0309865	0.0335762	0.029734	0.0287159	0.0366564	0.0235926	3.261384
12880	-15797.7	-15810.6	12.9097	0.120996	0.0994729	0.0963177	0.100184	0.110991	0.0816371	0.136239	0.0763031	0.0881429	0.178722	0.0702589	0.0961017	0.101435	0.100984	0.116092	0.130293	0.12435	0.0982047	0.140715	0.0710528	0.0768486	0.0745217	0.166325	0.0505737	0.051111	0.00761845	0.0398995	0.0699857	0.0186643	0.0561228	0.0397688	0.0257219	0.0273201	0.064888	0.04592	0.050204	0.0250189	0.0228648	0.0326833	0.0215261	0.038838	0.0327427	0.0202762	3.197937
12890	-15805.3	-15817.6	12.3128	0.126498	0.0891121	0.0922484	0.0993148	0.143061	0.0796934	0.140229	0.105057	0.115711	0.193531	0.0777317	0.0776276	0.110116	0.0998278	0.134592	0.118363	0.127479	0.0905149	0.1215	0.0737782	0.0856018	0.0844824	0.173931	0.0562997	0.0443468	0.0120765	0.0302966	0.0581691	0.0374254	0.0405991	0.0355508	0.0355485	0.0335713	0.0494895	0.0443625	0.041491	0.0318369	0.0175452	0.0249815	0.0226322	0.0283099	0.0373397	0.0157551	3.257629
12900	-15804.3	-15817.5	13.1867	0.140957	0.102603	0.0864159	0.0964082	0.135052	0.0903594	0.116378	0.0812967	0.0755992	0.169823	0.083667	0.0691181	0.118435	0.0887281	0.100274	0.105726	0.115987	0.114734	0.1215	0.0742471	0.0975079	0.0822465	0.178229	0.0656733	0.0515623	0.0127129	0.0218395	0.083799	0.0282891	0.0245563	0.0384481	0.0180957	0.0377756	0.0470338	0.0331884	0.0347641	0.0301244	0.0218294	0.0291674	0.0263394	0.0475367	0.0410127	0.0312033	3.170242
12910	-15809.6	-15822.1	12.451	0.121708	0.095413	0.109149	0.103062	0.102222	0.074911	0.125321	0.0942117	0.115557	0.200768	0.0825774	0.0715432	0.0913305	0.0866873	0.13145	0.147642	0.136671	0.114734	0.115288	0.0762753	0.0932068	0.0673476	0.151935	0.0470727	0.0310212	0.00615788	0.0277769	0.0941417	0.0256771	0.0236063	0.0601706	0.0239146	0.0449369	0.0362485	0.0455382	0.0391542	0.0335666	0.0157586	0.0334779	0.0384816	0.0323328	0.0543739	0.0213859	3.243803
12920	-15799.3	-15811.1	11.8416	0.118789	0.112601	0.106637	0.113418	0.110052	0.0920058	0.126556	0.0681084	0.106348	0.181803	0.0695927	0.0836524	0.103448	0.112475	0.103464	0.128088	0.119563	0.126796	0.126938	0.0782714	0.093075	0.0918689	0.168795	0.0517214	0.0472553	0.0214639	0.0384105	0.0821772	0.0249155	0.0343649	0.0515812	0.0430019	0.0221182	0.0605053	0.038167	0.0300954	0.0246003	0.0217278	0.0320693	0.0311264	0.0276962	0.0596908	0.0197108	3.304746
12930	-15807.8	-15820.8	12.9347	0.110465	0.10253	0.111424	0.109597	0.0900204	0.0937093	0.117291	0.0793721	0.106348	0.185505	0.0823075	0.070305	0.0841047	0.0968065	0.144578	0.132064	0.136899	0.10567	0.138943	0.066082	0.0961778	0.0841834	0.141339	0.0330495	0.0577861	0.0279061	0.0373512	0.0821772	0.0288468	0.0302619	0.0426659	0.0310457	0.0206875	0.0517287	0.0212281	0.0413929	0.0232132	0.02704	0.0409205	0.0288216	0.032996	0.0390899	0.0115083	3.195439
12940	-15800.7	-15813	12.2251	0.112685	0.108689	0.106455	0.114649	0.106334	0.0648047	0.117128	0.0742405	0.111085	0.162886	0.0935356	0.0861253	0.116303	0.079214	0.119606	0.135019	0.136899	0.129148	0.118099	0.079243	0.0930254	0.0889021	0.183806	0.052629	0.0392521	0.0135519	0.0343185	0.0921966	0.0410265	0.0286907	0.0511176	0.0195408	0.0205887	0.0538256	0.0392404	0.0377317	0.0164281	0.0284739	0.0455955	0.0237847	0.0333086	0.034848	0.0223628	3.266395
12950	-15801.1	-15813.5	12.4803	0.114513	0.0825509	0.108719	0.109224	0.106334	0.0917627	0.13921	0.0748821	0.105885	0.162425	0.0796444	0.0798336	0.104319	0.0965164	0.136687	0.124318	0.130976	0.112959	0.134273	0.0689796	0.0699237	0.0958168	0.174845	0.0691302	0.0514998	0.0201748	0.0283531	0.0659292	0.0139869	0.0288288	0.0424981	0.0337635	0.0203794	0.0386857	0.0378261	0.0492388	0.0260934	0.0330808	0.037989	0.0356201	0.0364618	0.0371946	0.0295489	3.240881
12960	-15807.7	-15820.9	13.2143	0.11867	0.116441	0.0914807	0.0992841	0.106334	0.0776699	0.127316	0.0720481	0.0988939	0.182785	0.0796444	0.0626988	0.096857	0.0963904	0.124587	0.103057	0.102243	0.11806	0.107726	0.0699648	0.0831125	0.0817827	0.158789	0.045672	0.0566546	0.0245935	0.053858	0.0580405	0.0345705	0.0486477	0.0523436	0.0370258	0.0204527	0.043758	0.0351153	0.056391	0.0214929	0.0269248	0.0300274	0.0298811	0.0325373	0.0517609	0.0318898	3.167473
12970	-15809.3	-15822.3	12.9795	0.11867	0.102923	0.100469	0.108197	0.0905664	0.0864489	0.149001	0.0640457	0.0822258	0.152241	0.0967461	0.066761	0.109033	0.086377	0.112976	0.123884	0.110942	0.13571	0.132988	0.0782095	0.0629599	0.0895265	0.157952	0.0518673	0.0536576	0.0154223	0.0235829	0.0731456	0.0197607	0.0370554	0.0574052	0.0370759	0.0167816	0.0612279	0.0322259	0.0484948	0.0305562	0.0448464	0.0304091	0.0253395	0.0379794	0.042344	0.0329241	3.190954
12980	-15800.7	-15813.7	13.0449	0.131294	0.102923	0.100396	0.10591	0.11461	0.0672648	0.127441	0.0755437	0.126099	0.14796	0.0716324	0.0750627	0.0884354	0.104211	0.12794	0.113876	0.139446	0.113474	0.119847	0.0831964	0.0803294	0.0822594	0.157952	0.0518673	0.0606248	0.0191801	0.0278861	0.0724505	0.0309763	0.050953	0.0357404	0.0237315	0.0247779	0.0478886	0.0422152	0.045563	0.0235678	0.0224669	0.0219465	0.0207386	0.0373848	0.0372252	0.0301294	3.184416
12990	-15795.6	-15808.2	12.5795	0.143288	0.106986	0.0923149	0.117982	0.114872	0.089196	0.132001	0.0784613	0.0936386	0.158786	0.0730326	0.0901999	0.1061	0.0974991	0.119074	0.129136	0.146109	0.114927	0.116531	0.0625641	0.084533	0.0776136	0.175775	0.0600262	0.0407238	0.0142302	0.0357897	0.0623678	0.0280285	0.0373304	0.0470735	0.0287211	0.0298699	0.0478886	0.0336659	0.0435079	0.0174844	0.0445521	0.0277101	0.029884	0.036498	0.0324992	0.0124873	3.23096
13000	-15808.4	-15821.7	13.3057	0.129181	0.106986	0.0935681	0.0878886	0.124793	0.0872484	0.131918	0.0899455	0.0842737	0.159189	0.0705144	0.0760396	0.0943321	0.10094	0.108084	0.122067	0.128225	0.129422	0.120032	0.0813648	0.0735324	0.0780171	0.155259	0.0526137	0.0418251	0.0102067	0.0446264	0.0840724	0.0118934	0.0595006	0.0464606	0.0201067	0.0183116	0.0631081	0.0447758	0.0439829	0.025931	0.0291773	0.0374542	0.013525	0.0356347	0.023381	0.0189254	3.158333
13010	-15802.6	-15814.8	12.265	0.111975	0.106986	0.108683	0.107123	0.111894	0.0918627	0.131078	0.0839431	0.115518	0.160408	0.076659	0.0705965	0.0939305	0.0994629	0.0958585	0.120967	0.11713	0.123183	0.123348	0.0875261	0.0959945	0.0791979	0.202898	0.069049	0.058431	0.0161319	0.0347111	0.0877245	0.0304977	0.0305767	0.0486917	0.0305338	0.0305971	0.0468412	0.0231913	0.0390639	0.0183546	0.0417744	0.0211393	0.0144514	0.0404578	0.04929	0.0146768	3.262408
13020	-15802.2	-15814.5	12.2319	0.134482	0.118134	0.100415	0.0914282	0.112429	0.0821131	0.104461	0.086605	0.094029	0.196273	0.0760139	0.10647	0.104616	0.0813606	0.124381	0.122056	0.11713	0.119801	0.125352	0.082091	0.100957	0.0914108	0.148546	0.0480161	0.0387575	0.0128298	0.0446358	0.0732532	0.0241037	0.0399749	0.0486746	0.0277541	0.022871	0.0492871	0.0361735	0.0536768	0.0149489	0.0366149	0.0426047	0.0317126	0.0329717	0.0505798	0.0157265	3.26572
13030	-15799.4	-15812.2	12.7535	0.141885	0.0884275	0.115557	0.102469	0.119574	0.0707623	0.123595	0.0844698	0.094029	0.16761	0.0789092	0.0782266	0.107709	0.104159	0.111602	0.113979	0.120763	0.119801	0.0986811	0.0828251	0.0938656	0.076426	0.172294	0.0554695	0.028837	0.0306501	0.0339369	0.0708559	0.0338469	0.0361615	0.0559563	0.0272194	0.0260015	0.0497374	0.0287498	0.0380481	0.0314275	0.0246323	0.0394045	0.0324694	0.0329323	0.0554476	0.0141533	3.213557
13040	-15805.6	-15818	12.3994	0.128345	0.0981327	0.0962553	0.116381	0.115043	0.0693084	0.122626	0.0814359	0.101612	0.18836	0.073473	0.103423	0.114889	0.0865161	0.117803	0.129647	0.116606	0.0944782	0.118568	0.0717312	0.0847953	0.087288	0.142165	0.0721929	0.0348256	0.0273303	0.0403176	0.0732552	0.0288129	0.0348047	0.0323058	0.0451738	0.0312765	0.0583973	0.0410768	0.0431205	0.0349328	0.0228472	0.0300666	0.0272061	0.0425511	0.0620538	0.00754203	3.248971
13050	-15797.1	-15811.1	13.9523	0.108435	0.10226	0.0962553	0.110643	0.0960658	0.0862036	0.131749	0.0806322	0.0913112	0.151449	0.0731415	0.0708452	0.0983343	0.0923155	0.103723	0.124246	0.129372	0.104426	0.122952	0.0785424	0.10063	0.0667818	0.179344	0.0526087	0.0336822	0.038064	0.0321396	0.07472	0.0214402	0.0248918	0.0388325	0.0253536	0.0240912	0.0550989	0.0312236	0.0453006	0.0270582	0.0374267	0.0345673	0.0242186	0.0327098	0.0339028	0.00668706	3.093674
13060	-15813.7	-15826.4	12.7547	0.117414	0.0840521	0.0795828	0.111876	0.101766	0.0866669	0.125571	0.067167	0.0904596	0.177168	0.105157	0.0713716	0.103897	0.113211	0.102044	0.138354	0.129372	0.119108	0.133375	0.0842467	0.0830531	0.0819088	0.14579	0.0338475	0.0453793	0.0294986	0.0304045	0.0749285	0.0226458	0.0396046	0.0561541	0.0252124	0.0256808	0.0518704	0.0241819	0.0333688	0.0343676	0.053272	0.0330189	0.0327993	0.0566846	0.0292086	0.0286986	3.213436
13070	-15800.8	-15814.4	13.5783	0.116534	0.0848699	0.0795828	0.10876	0.110897	0.0840062	0.123992	0.0874244	0.0698086	0.175922	0.0716065	0.0851945	0.100619	0.117356	0.089074	0.123356	0.118163	0.109717	0.133375	0.0656297	0.083999	0.0899008	0.177679	0.0678864	0.0469629	0.0254992	0.0347271	0.0667096	0.0197331	0.0278342	0.0433002	0.0277966	0.0283008	0.0377776	0.0323869	0.0458883	0.0233027	0.0298687	0.0375983	0.0324844	0.0332628	0.0436044	0.0186923	3.131082
13080	-15804.9	-15817.5	12.5369	0.141141	0.107077	0.0846897	0.106432	0.120119	0.0806057	0.1316	0.0904293	0.0762921	0.193546	0.0720648	0.0851022	0.0839877	0.0832617	0.104852	0.136219	0.123837	0.114824	0.124782	0.066925	0.0800193	0.0726219	0.19557	0.0606662	0.0315052	0.0175115	0.0478007	0.0653368	0.0269542	0.0425869	0.0491758	0.023327	0.0231326	0.0358938	0.0499902	0.049962	0.0303768	0.0256769	0.0388985	0.0250265	0.0476837	0.0436044	0.0241091	3.235216
13090	-15802.8	-15814.9	12.0743	0.107195	0.0942453	0.0996293	0.111933	0.138083	0.0753002	0.129411	0.0748291	0.0962531	0.189811	0.0672883	0.0864908	0.122285	0.0967913	0.116592	0.14675	0.132731	0.11721	0.120091	0.0764972	0.101363	0.0875307	0.168474	0.0392576	0.0639321	0.030095	0.0378955	0.0793696	0.030513	0.0269715	0.0307526	0.0150025	0.0380978	0.0496307	0.0291683	0.0413458	0.0236097	0.0264165	0.0369078	0.0218822	0.0350191	0.0453036	0.0235237	3.281477
13100	-15807.6	-15819.9	12.2988	0.134522	0.0886109	0.126735	0.0987972	0.105591	0.0766586	0.12993	0.0897588	0.0940482	0.181209	0.0760777	0.0739733	0.110615	0.113576	0.0969971	0.139146	0.125587	0.125465	0.128702	0.0828475	0.0862835	0.079381	0.183211	0.0585346	0.0470381	0.0149487	0.0345443	0.0731677	0.0419124	0.034407	0.0422073	0.0173222	0.0195819	0.0524626	0.0356782	0.0397586	0.0200469	0.0265921	0.0197819	0.0473006	0.0217248	0.045701	0.0186	3.259033
13110	-15801.5	-15814.4	12.9218	0.130911	0.0842031	0.0860657	0.0922451	0.114052	0.0892021	0.124696	0.0766165	0.102279	0.159482	0.0855771	0.110968	0.0914648	0.102199	0.0884648	0.137493	0.118195	0.117831	0.118074	0.0814266	0.0852555	0.0708266	0.189426	0.0515229	0.0503371	0.0204602	0.0256349	0.0785555	0.0145486	0.029855	0.0384774	0.0203573	0.0378111	0.0500774	0.0393291	0.0528078	0.0411491	0.0365881	0.0300441	0.026842	0.0357761	0.0381879	0.021407	3.196723
13120	-15802.6	-15815.1	12.5121	0.15867	0.0977214	0.0990554	0.106367	0.111858	0.105642	0.111356	0.0710504	0.0934822	0.159482	0.0835683	0.079499	0.120539	0.102199	0.101874	0.128952	0.109927	0.105268	0.123188	0.0675094	0.0949618	0.0885392	0.179175	0.0481117	0.0519949	0.0325515	0.0357831	0.0896933	0.0167346	0.0467699	0.0384431	0.0205039	0.0179709	0.0402708	0.0393809	0.0373037	0.0216856	0.0401384	0.0326942	0.0247317	0.0368323	0.0484821	0.0177389	3.237699
13130	-15810.3	-15823.4	13.089	0.128321	0.0732473	0.0976306	0.102246	0.106191	0.0904274	0.142604	0.0861939	0.0945738	0.147852	0.0733948	0.0819203	0.101903	0.122983	0.118962	0.113459	0.113946	0.122239	0.113453	0.0973585	0.073673	0.0779947	0.210577	0.0481117	0.0504192	0.0242752	0.0273814	0.061819	0.0280347	0.0498354	0.0514342	0.0239025	0.0251493	0.038249	0.0247492	0.0323826	0.0241465	0.0402567	0.0288824	0.0242778	0.0287735	0.044699	0.0120757	3.180006
13140	-15804.3	-15816.5	12.2215	0.117207	0.104481	0.0937955	0.102246	0.10989	0.0953093	0.124729	0.0903695	0.0945738	0.157189	0.0865876	0.0933225	0.0942646	0.11647	0.114057	0.13138	0.118657	0.101739	0.137985	0.0973585	0.0877894	0.109298	0.164973	0.0448536	0.0390356	0.0216773	0.0282766	0.0681569	0.0283662	0.0317451	0.0514556	0.0139256	0.0385119	0.0620324	0.026204	0.0444504	0.0225757	0.0505751	0.032666	0.021352	0.0374303	0.0366162	0.0231825	3.266762
13150	-15813.6	-15827	13.3775	0.114177	0.0887892	0.112243	0.112999	0.108733	0.0858632	0.146249	0.0805074	0.0849467	0.152149	0.0744609	0.0977486	0.0728998	0.0960825	0.130897	0.132006	0.119009	0.125814	0.112611	0.0737304	0.0906091	0.0804589	0.131638	0.0373342	0.0578506	0.0208975	0.0298784	0.078925	0.0302387	0.0381427	0.035442	0.0275197	0.0240401	0.062418	0.0313253	0.0388599	0.0379365	0.0367051	0.0405817	0.0151812	0.040632	0.028491	0.0141324	3.151154
13160	-15801.7	-15814.5	12.7777	0.127743	0.123212	0.101687	0.115095	0.114212	0.0748597	0.0961742	0.0750033	0.0995593	0.160573	0.0775522	0.0856849	0.0917123	0.103797	0.123873	0.121353	0.130113	0.112487	0.13182	0.0689841	0.0906091	0.0756164	0.147686	0.04942	0.0648693	0.0328454	0.0334962	0.0797995	0.0445754	0.0276704	0.0542955	0.0180842	0.0262095	0.063366	0.0383602	0.0538774	0.0200325	0.0257273	0.0350511	0.0205236	0.0276134	0.0247247	0.0211901	3.211136
13170	-15807.5	-15819.5	12.0071	0.117943	0.111455	0.0963017	0.115095	0.138925	0.0844299	0.124978	0.0763599	0.0995593	0.142227	0.0839283	0.0833633	0.111004	0.0968087	0.138815	0.124185	0.117876	0.113874	0.125784	0.0750544	0.0901684	0.0932927	0.187173	0.0407028	0.0490131	0.0336903	0.0314687	0.0714006	0.0361139	0.0133945	0.0558181	0.0321155	0.0282953	0.0535437	0.0264051	0.040493	0.0319661	0.0220141	0.0414572	0.0284774	0.0387548	0.0507883	0.013683	3.288196
13180	-15804.3	-15818.2	13.8334	0.13895	0.0903457	0.0963017	0.114806	0.119213	0.0641207	0.109795	0.0798403	0.0957776	0.147181	0.0903366	0.0790408	0.100686	0.0920846	0.107709	0.114083	0.124707	0.112332	0.0982194	0.0650592	0.0872077	0.0751017	0.174472	0.0485974	0.0665861	0.0345862	0.0384778	0.0928652	0.0203207	0.0409809	0.0370487	0.0254876	0.0181717	0.0480242	0.0344687	0.0452589	0.0119493	0.0173118	0.0278961	0.0257534	0.0300653	0.0429533	0.0213995	3.105573
13190	-15803.1	-15815.8	12.7729	0.141953	0.105374	0.0963017	0.118204	0.104497	0.0769338	0.116143	0.0796056	0.102374	0.170429	0.0992593	0.0709191	0.101356	0.0868088	0.120618	0.111348	0.117882	0.110398	0.12112	0.0649233	0.0824846	0.0890444	0.175348	0.0485771	0.0446231	0.044146	0.0424584	0.081406	0.0367832	0.0465343	0.0522471	0.0185001	0.0238422	0.0555373	0.0319519	0.0368433	0.0167416	0.0205991	0.0292556	0.0261652	0.043263	0.0341515	0.0146699	3.211618
