Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
1088	0	-13495.4	-13469.3	-26.1504	0.311586	0.152474	0.165175	0.149688	0.232563	0.159591	0.212812	0.11748	0.196901	0.347108	0.111806	0.194406	0.251689	0.221587	0.245224	0.318018	0.366449	0.264245	0.271265	0.121082	0.161727	0.101358	1.11149	0.191774	0.0996855	0.102692	0.07615	0.0832005	0.0494711	0.0556475	0.265905	0.0461032	0.0932746	0.0158861	0.0711244	0.0285664	0.0359533	0.21462	0.0936904	0.146048	0.0715482	0.194996	0.0282333	0.0515056	0.340816	0.0881613	0.021337	0.49818	9.33423e-89	0.1157898	0.331207	0.37472	0.0869677	0.207105	7.750296
1089	1	-13504.2	-13476.6	-27.5759	0.306671	0.153551	0.24756	0.140594	0.193462	0.120247	0.238808	0.173853	0.213791	0.395217	0.118604	0.139134	0.241247	0.234113	0.195006	0.364114	0.264844	0.310647	0.286603	0.128067	0.171962	0.122069	1.08081	0.113755	0.279924	0.0845661	0.217009	0.1534	0.121814	0.00675682	0.101911	0.0872065	0.0809545	0.00133742	0.0251973	0.0341698	0.07149	0.0335736	0.201825	0.0841104	0.266488	0.0294336	0.0548827	0.0576062	0.351378	0.0657792	0.00730602	0.478041	0.0398896	0.1364349	0.331136	0.371936	0.0891304	0.207797	7.890778
1090	0	-13500.6	-13475	-25.6009	0.299833	0.169266	0.18363	0.15499	0.188192	0.14267	0.215988	0.147592	0.225469	0.369589	0.170549	0.166401	0.21601	0.201431	0.240162	0.331711	0.272377	0.319888	0.247102	0.147456	0.190646	0.081433	1.11591	0.17713	0.0618301	0.0924675	0.0737968	0.176316	0.0761247	0.0864128	0.268951	0.053249	0.0748178	0.024522	0.0324833	0.0729789	0.0316068	0.20294	0.108317	0.0591346	0.0119443	0.198424	0.0126344	0.061449	0.354103	0.0705851	0.0205927	0.49327	7.36217e-89	0.1255251	0.343522	0.353018	0.0858036	0.217657	7.69437
1091	1	-13492.4	-13464.4	-28.0215	0.368849	0.188329	0.198811	0.161092	0.251277	0.152064	0.315201	0.190377	0.243688	0.393559	0.168785	0.169432	0.212584	0.213901	0.245785	0.352245	0.333179	0.242188	0.257513	0.105081	0.13485	0.136617	1.03708	0.0977171	0.246887	0.0283432	0.291645	0.156067	0.0827679	0.00138237	0.0743685	0.0449946	0.0715969	0.0175264	0.0394326	0.0205837	0.060961	0.0686832	0.163773	0.0694031	0.192513	0.0703828	0.0653319	0.054606	0.304845	0.0869578	0.00969291	0.514022	0.0298764	0.1213791	0.334643	0.368989	0.0904202	0.205947	7.936846
1092	0	-13501.2	-13471.7	-29.58	0.32754	0.132645	0.208019	0.167787	0.256086	0.157379	0.200161	0.127869	0.17693	0.39315	0.14429	0.145036	0.350429	0.252257	0.246088	0.414512	0.270519	0.205547	0.29265	0.11804	0.19197	0.160818	1.24819	0.148095	0.118975	0.0726623	0.0422612	0.148291	0.0757906	0.0311852	0.211433	0.0421389	0.108513	0.024522	0.0365294	0.0369824	0.0367085	0.213126	0.135371	0.128579	0.0957219	0.184176	0.0138815	0.0510886	0.360556	0.0833759	0.0286991	0.476281	5.39084e-89	0.1198295	0.339031	0.362874	0.0839893	0.214106	8.092855
1093	1	-13510.1	-13473.5	-36.5391	0.379159	0.189911	0.178375	0.161092	0.3253	0.152064	0.250641	0.173418	0.163951	0.493645	0.129154	0.185133	0.276577	0.310469	0.253587	0.379099	0.37795	0.280396	0.282446	0.153091	0.127228	0.0979594	1.33038	0.14719	0.211867	0.0651025	0.306287	0.261165	0.0751236	0.0127932	0.121279	0.0155938	0.0842408	0.0474028	0.0410586	0.0334697	0.0710999	0.0886936	0.139483	0.065989	0.193179	0.0404482	0.117045	0.0579759	0.275992	0.0881314	0.0066561	0.534853	0.0363924	0.1119987	0.315504	0.382439	0.0874205	0.214637	8.789541
1094	0	-13510.7	-13480.1	-30.6193	0.359311	0.194553	0.23509	0.163533	0.261663	0.172203	0.165828	0.124873	0.19202	0.418829	0.159793	0.123625	0.277608	0.227651	0.270051	0.287509	0.312155	0.300603	0.252727	0.104236	0.184194	0.0760503	1.23883	0.231918	0.159916	0.0704167	0.0523019	0.154397	0.0310121	0.0403744	0.263895	0.0431004	0.141534	0.0219371	0.0647188	0.0673415	0.0479931	0.311379	0.105744	0.0649821	0.0348733	0.178274	0.00912462	0.0534455	0.363891	0.0796504	0.0340039	0.469009	4.60819e-89	0.1058811	0.329283	0.388895	0.0787441	0.203078	8.198172
1095	1	-13496.6	-13463.4	-33.17	0.274678	0.191928	0.23291	0.134954	0.270886	0.130462	0.210636	0.122576	0.237559	0.350209	0.146318	0.208771	0.234912	0.255606	0.20706	0.4285	0.372616	0.245075	0.296522	0.12034	0.181626	0.122015	1.36476	0.119985	0.196618	0.0755742	0.360896	0.257009	0.0428989	0.0720973	0.0410672	0.0571323	0.101993	0.01608	0.0401822	0.0472766	0.0975597	0.0271741	0.155887	0.0331435	0.22477	0.0463331	0.0977307	0.0562297	0.303056	0.0764064	0.00449209	0.518743	0.0410727	0.1150517	0.326806	0.363695	0.0941954	0.215304	8.45233
1096	0	-13505.1	-13471.3	-33.7601	0.368057	0.163987	0.258699	0.168677	0.281487	0.130913	0.181348	0.183328	0.211025	0.42862	0.128828	0.186384	0.301256	0.240215	0.293385	0.33206	0.316066	0.265763	0.197876	0.175617	0.195328	0.0803052	1.28374	0.301629	0.0571836	0.0654924	0.0249391	0.13157	0.0428101	0.0573169	0.275984	0.0462367	0.139235	0.0273788	0.0495803	0.0951314	0.0520813	0.220509	0.103401	0.09912	0.0613769	0.269525	0.0185368	0.0491911	0.338373	0.0743559	0.0315969	0.506483	4.84336e-89	0.1084202	0.33267	0.372005	0.0814245	0.213901	8.512002
1097	1	-13496.6	-13466.9	-29.6745	0.301199	0.220595	0.215168	0.146491	0.257678	0.153799	0.259693	0.148513	0.175539	0.40697	0.144556	0.158253	0.320463	0.213956	0.229088	0.42936	0.275585	0.242228	0.272532	0.121422	0.204862	0.121788	1.16447	0.129217	0.240056	0.102406	0.23829	0.130224	0.0754354	0.0514719	0.0340105	0.086405	0.15094	0.0163258	0.0271735	0.0472766	0.100042	0.0379042	0.0611422	0.0750015	0.222275	0.0419597	0.0497555	0.0622684	0.283978	0.0817092	0.011171	0.537694	0.0231785	0.1276448	0.314508	0.378305	0.0974495	0.209737	8.101518
1098	0	-13499.6	-13468.2	-31.4014	0.368057	0.141419	0.239301	0.158873	0.242095	0.162237	0.187181	0.154622	0.148713	0.458239	0.150962	0.215808	0.249604	0.260526	0.217569	0.33206	0.269419	0.265763	0.245386	0.128801	0.186353	0.119753	1.30052	0.118101	0.106433	0.0640253	0.070152	0.130955	0.12066	0.0861453	0.282989	0.0407128	0.0965768	0.0302482	0.0939447	0.054857	0.0535446	0.259625	0.0401008	0.10112	0.044231	0.24951	0.0292851	0.0514575	0.346795	0.0784561	0.0327782	0.490513	4.02524e-89	0.1049822	0.335958	0.363612	0.084416	0.216014	8.276477
1099	1	-13499.2	-13477.1	-22.0915	0.293378	0.129989	0.200005	0.118713	0.259803	0.224643	0.178573	0.174402	0.187117	0.311459	0.142326	0.148886	0.20604	0.190636	0.199613	0.372392	0.301629	0.221886	0.294041	0.157348	0.199336	0.124587	1.01565	0.0963028	0.127571	0.0894058	0.308447	0.128155	0.0985973	0.00628387	0.0739988	0.0664488	0.0654007	0.0335431	0.00898174	0.063796	0.0611247	0.061549	0.0729712	0.0361131	0.173565	0.0386917	0.0806997	0.0604411	0.312064	0.084392	0.00860653	0.498939	0.0355567	0.1188354	0.336216	0.360915	0.0962671	0.206602	7.344099
1100	0	-13508	-13480.4	-27.6359	0.303567	0.107854	0.191263	0.121437	0.2433	0.106181	0.208973	0.151988	0.184924	0.407464	0.159605	0.163119	0.264787	0.165427	0.2541	0.352782	0.306397	0.257436	0.258386	0.166065	0.198619	0.161956	1.04417	0.217822	0.142478	0.0705832	0.0620401	0.130064	0.0894777	0.0404806	0.223246	0.02367	0.0965768	0.0504429	0.0577046	0.0555903	0.0624819	0.226754	0.0608987	0.0756249	0.121519	0.247102	0.0633354	0.0476051	0.404662	0.0812102	0.0384377	0.428085	2.04498e-89	0.1273742	0.312421	0.380779	0.0787296	0.228071	7.897688
1101	1	-13495.6	-13471.1	-24.4415	0.324714	0.139523	0.166892	0.13695	0.224413	0.172772	0.22394	0.158048	0.184664	0.353004	0.0976541	0.183034	0.243593	0.156424	0.213119	0.292579	0.28896	0.26962	0.305147	0.0999959	0.177435	0.132488	1.10611	0.118757	0.1756	0.0499496	0.219431	0.159102	0.0496583	0.0418847	0.077483	0.0112686	0.0680154	0.120682	0.0281636	0.0326475	0.0840191	0.110021	0.133246	0.0860709	0.238595	0.058776	0.0656794	0.0544124	0.312153	0.0834592	0.0104189	0.511144	0.0284118	0.1085753	0.332187	0.366584	0.0894886	0.211741	7.580128
1102	0	-13494.1	-13469.8	-24.3056	0.256465	0.132763	0.218568	0.161496	0.249434	0.132355	0.211241	0.147265	0.166474	0.355495	0.118714	0.154222	0.197417	0.237088	0.233172	0.34382	0.280496	0.283638	0.281129	0.126856	0.21823	0.114578	1.07877	0.187398	0.119932	0.0520126	0.0900107	0.138683	0.079324	0.0394801	0.203279	0.0306878	0.107113	0.0325607	0.070836	0.0653817	0.0541537	0.193425	0.0439359	0.0607962	0.0591811	0.220881	0.0180655	0.0502873	0.363464	0.0850557	0.032144	0.469049	2.17611e-89	0.1057245	0.323718	0.383657	0.0755247	0.2171	7.566823
1103	1	-13487.1	-13459.9	-27.1258	0.298233	0.172175	0.250204	0.129888	0.262021	0.127156	0.248162	0.17262	0.136692	0.372754	0.0974302	0.157593	0.262542	0.197685	0.24727	0.305001	0.281085	0.263481	0.251915	0.0999959	0.208009	0.116963	1.2576	0.104574	0.181336	0.0981886	0.261014	0.188642	0.0577304	0.0123281	0.0815996	0.0314349	0.114632	0.0382061	0.0435037	0.0155025	0.079343	0.0446256	0.161476	0.0657358	0.232709	0.0384397	0.0803409	0.0526696	0.323415	0.081171	0.0177429	0.484089	0.0409125	0.1157533	0.322473	0.370391	0.0852516	0.221885	7.847834
1104	0	-13502.1	-13476.3	-25.8761	0.294179	0.171575	0.184846	0.183093	0.252552	0.112475	0.225914	0.161137	0.164389	0.39435	0.112254	0.174467	0.199036	0.235291	0.262063	0.311484	0.286535	0.231037	0.214639	0.14655	0.181886	0.101633	1.11748	0.147927	0.151636	0.0953726	0.0737845	0.151199	0.0790774	0.0744049	0.296499	0.0437095	0.134634	0.0279593	0.0275242	0.0715934	0.0454607	0.177754	0.0871891	0.0347836	0.0516785	0.202797	0.0289528	0.0504354	0.409065	0.0916709	0.0333524	0.415476	1.42639e-89	0.1164052	0.312387	0.383123	0.0736551	0.230835	7.722801
1105	1	-13489.3	-13464	-25.2941	0.288537	0.136852	0.239517	0.158983	0.255784	0.127955	0.223445	0.140248	0.181387	0.412709	0.160394	0.142264	0.291258	0.225	0.197447	0.240525	0.323538	0.285791	0.231535	0.110306	0.192955	0.146256	1.06013	0.146381	0.211156	0.132808	0.203162	0.204568	0.0694066	0.040012	0.0634531	0.012545	0.0528493	0.0755048	0.0273785	0.0161011	0.0715721	0.0683681	0.134644	0.0567613	0.191369	0.0655373	0.0479341	0.0523451	0.385678	0.078269	0.00991282	0.443029	0.0307663	0.1192258	0.33269	0.37364	0.0788443	0.214826	7.664321
1106	0	-13510.6	-13477.1	-33.512	0.346503	0.165509	0.196258	0.167045	0.277071	0.123376	0.15345	0.125447	0.171356	0.404062	0.0901083	0.182349	0.249084	0.283053	0.204107	0.399751	0.412428	0.289359	0.231039	0.151157	0.212228	0.0682912	1.28498	0.179269	0.112344	0.0953726	0.129527	0.179818	0.0837558	0.0175059	0.231106	0.038263	0.136405	0.037862	0.0455772	0.0373248	0.0681054	0.258505	0.0958433	0.21321	0.0965078	0.185368	0.0575859	0.0447072	0.367274	0.0904564	0.0312157	0.466347	1.33426e-89	0.1077156	0.318713	0.390911	0.0760685	0.214307	8.487264
1107	1	-13490.8	-13463.5	-27.2712	0.303364	0.134724	0.194178	0.154901	0.21579	0.115669	0.226387	0.0965169	0.18653	0.448031	0.117812	0.161094	0.27313	0.203373	0.255678	0.39173	0.3782	0.211671	0.21479	0.110918	0.165757	0.155615	1.13671	0.136897	0.202676	0.0644368	0.274289	0.165223	0.0639157	0.0239256	0.110066	0.0451862	0.127757	0.0284312	0.0261633	0.0319574	0.103362	0.0757669	0.129224	0.0580941	0.192369	0.038629	0.112121	0.0537313	0.33293	0.0745368	0.00651133	0.491606	0.0406839	0.1089708	0.327701	0.371704	0.0857016	0.214893	7.86306
1108	0	-13506.1	-13471.5	-34.5785	0.308471	0.183548	0.257107	0.103418	0.257593	0.114833	0.181862	0.171457	0.193982	0.454623	0.159508	0.157819	0.26601	0.243887	0.216598	0.333655	0.365839	0.260351	0.25863	0.13055	0.170351	0.100644	1.51604	0.132782	0.0830038	0.127362	0.134176	0.185666	0.0688907	0.0230883	0.3273	0.00412975	0.0850534	0.0239527	0.0595777	0.0761463	0.0489322	0.24395	0.0764523	0.158138	0.0348631	0.23034	0.0646794	0.0409282	0.364514	0.0943098	0.0207121	0.479536	6.78869e-90	0.09427583	0.326798	0.380171	0.0795335	0.213498	8.595256
1109	1	-13492.9	-13462.5	-30.379	0.301218	0.144566	0.178841	0.144816	0.225105	0.155508	0.197258	0.131816	0.194793	0.470212	0.159516	0.158317	0.241305	0.304499	0.252151	0.373397	0.324161	0.288105	0.298635	0.176919	0.186217	0.115227	1.20188	0.124035	0.283969	0.0839372	0.184401	0.147177	0.0814046	0.030438	0.104636	0.0476508	0.115974	0.0379062	0.020473	0.0421547	0.0819779	0.0457415	0.147008	0.0442729	0.233681	0.0468289	0.0434625	0.0598011	0.34496	0.0725457	0.0118217	0.482476	0.0283957	0.1314128	0.32898	0.370049	0.0877581	0.213213	8.171589
1110	0	-13500.6	-13473.7	-26.9074	0.318339	0.117414	0.236418	0.211173	0.289701	0.101876	0.19789	0.135041	0.216321	0.382355	0.129812	0.16502	0.204853	0.214155	0.223713	0.277157	0.32703	0.278686	0.264649	0.152938	0.150825	0.119778	1.20636	0.183519	0.0857804	0.0742748	0.0701236	0.109795	0.0652781	0.0018446	0.247736	0.0472457	0.125938	0.0177521	0.0828862	0.046249	0.0155316	0.261855	0.0978906	0.0876316	0.0817582	0.181055	0.0203952	0.0476355	0.387431	0.0880523	0.0303581	0.446523	6.37799e-90	0.1153161	0.323078	0.379048	0.08002	0.217854	7.82604
1111	1	-13493.6	-13461.5	-32.1446	0.347067	0.147631	0.216097	0.13447	0.235613	0.178464	0.230046	0.176795	0.167549	0.493694	0.170762	0.203466	0.215641	0.233049	0.290986	0.306082	0.360114	0.301649	0.319754	0.122045	0.191261	0.156834	1.11366	0.136789	0.210247	0.08981	0.289673	0.127011	0.111162	0.052296	0.0857955	0.0321563	0.0587802	0.0440762	0.0347869	0.0421547	0.0688401	0.0588973	0.181686	0.0446969	0.210056	0.0775485	0.079764	0.0496577	0.36293	0.0670091	0.0196108	0.464463	0.0363297	0.1234297	0.327771	0.36762	0.0786358	0.225974	8.348952
1112	0	-13508.1	-13480.1	-28.0414	0.252007	0.13153	0.22441	0.147373	0.20828	0.106481	0.216484	0.148409	0.146548	0.349654	0.107757	0.181135	0.26699	0.262899	0.24565	0.362446	0.33612	0.35237	0.251535	0.131451	0.201284	0.080711	1.14333	0.196865	0.0655392	0.111687	0.0495974	0.212696	0.0354399	0.0390922	0.297469	0.0174358	0.0691113	0.0624986	0.0864566	0.044029	0.063696	0.199837	0.0662401	0.174328	0.026984	0.235344	0.0318492	0.0470352	0.369388	0.0828103	0.0267543	0.474012	3.00622e-90	0.09919393	0.335494	0.365115	0.0790817	0.22031	7.941053
1113	1	-13495.9	-13466.7	-29.2464	0.347067	0.145723	0.170826	0.149988	0.23135	0.164142	0.259541	0.165693	0.117581	0.435686	0.148369	0.164427	0.265386	0.252258	0.292917	0.264453	0.321144	0.311437	0.29017	0.16433	0.18536	0.126172	1.12717	0.107678	0.214545	0.051721	0.254127	0.137601	0.0842709	0.0291895	0.0814997	0.0228719	0.095583	0.0751845	0.0339731	0.0321885	0.0706109	0.115117	0.159072	0.0449081	0.240438	0.0535242	0.0557701	0.0529638	0.315765	0.0692665	0.0232855	0.487747	0.0509726	0.1041288	0.323959	0.378336	0.0818631	0.215841	8.061058
1114	0	-13510.5	-13479.3	-31.2123	0.309746	0.120923	0.202131	0.118012	0.266881	0.105329	0.258441	0.174608	0.154721	0.341824	0.160329	0.163305	0.249954	0.300376	0.179452	0.432504	0.297308	0.278683	0.291682	0.0935484	0.178992	0.100744	1.264	0.138808	0.127328	0.0576234	0.0852496	0.172815	0.0756203	0.0646773	0.279236	0.0113975	0.110157	0.0132152	0.0523364	0.079795	0.0398953	0.298614	0.109288	0.150469	0.0508673	0.253287	0.0422674	0.0570497	0.381191	0.0876229	0.0223731	0.451763	2.6974e-90	0.1162523	0.323279	0.366744	0.0866514	0.223325	8.256441
1115	1	-13489	-13459.8	-29.1525	0.29583	0.144066	0.250375	0.12261	0.243946	0.144568	0.212266	0.106596	0.209883	0.431434	0.158687	0.16506	0.244249	0.197827	0.266017	0.322211	0.300916	0.247058	0.258538	0.106822	0.205731	0.13458	1.30058	0.143473	0.248811	0.0888892	0.276564	0.16319	0.0710445	0.0439274	0.0458403	0.0297139	0.0339408	0.0579081	0.0118534	0.0454498	0.0746309	0.131666	0.117725	0.054894	0.237907	0.0356149	0.0694371	0.0521881	0.32527	0.0772492	0.0246619	0.49541	0.0252216	0.09745141	0.340869	0.3611	0.0808685	0.217163	8.052335
1116	0	-13503.8	-13469.5	-34.3062	0.253535	0.138558	0.224367	0.139747	0.329866	0.0969654	0.230286	0.135381	0.173497	0.48177	0.167993	0.161449	0.248041	0.340892	0.234909	0.378056	0.341245	0.296201	0.267924	0.0867384	0.207102	0.11632	1.35789	0.168848	0.10897	0.12859	0.0715594	0.106111	0.0756203	0.0646773	0.330492	0.0326343	0.142655	0.0477343	0.0217468	0.0432395	0.0643559	0.231393	0.0821097	0.106347	0.0569706	0.242107	0.0314182	0.0457966	0.364822	0.0797465	0.0236155	0.486019	2.02412e-90	0.1114653	0.314883	0.382943	0.0842104	0.217963	8.566311
1117	1	-13485	-13458.9	-26.0183	0.269964	0.149752	0.182165	0.148248	0.190175	0.119571	0.219762	0.150537	0.187054	0.388931	0.116904	0.179312	0.297649	0.249125	0.228781	0.235252	0.367854	0.270475	0.266018	0.098048	0.172284	0.130613	1.1064	0.12111	0.291878	0.0763296	0.248909	0.157976	0.0759498	0.0439274	0.0524387	0.0495477	0.0568575	0.0887737	0.0211473	0.0716482	0.157991	0.0309147	0.141082	0.0353129	0.196234	0.0478961	0.0469103	0.0562957	0.352363	0.0770638	0.0125667	0.465058	0.0366527	0.1094895	0.335212	0.368745	0.0794811	0.216561	7.737713
1118	0	-13512.1	-13479.5	-32.6068	0.26332	0.212245	0.199742	0.138881	0.250301	0.107741	0.291567	0.141821	0.189044	0.49701	0.124597	0.1976	0.342777	0.226602	0.249655	0.430455	0.306723	0.289645	0.25375	0.102157	0.224823	0.111115	1.22345	0.178726	0.0224634	0.125454	0.0404035	0.145659	0.0882617	0.0623924	0.347485	0.0115635	0.154756	0.0279597	0.0613848	0.116412	0.0525309	0.231704	0.0773357	0.0518032	0.00954484	0.148556	0.0662251	0.0485038	0.345298	0.077491	0.0277905	0.500917	1.11054e-90	0.1186659	0.355474	0.351888	0.0871622	0.205476	8.395642
1119	1	-13505.2	-13476.6	-28.5875	0.271189	0.112933	0.202927	0.156968	0.244044	0.144554	0.274354	0.170339	0.197024	0.301413	0.116086	0.171467	0.229682	0.214925	0.268016	0.35969	0.350608	0.280657	0.261261	0.0962825	0.194556	0.162585	1.08684	0.13956	0.173791	0.0730768	0.307731	0.224039	0.0406519	0.0489325	0.0511602	0.0599871	0.0628414	0.0171178	0.0336399	0.0630838	0.155047	0.026844	0.158641	0.0478544	0.217512	0.0657076	0.156822	0.0541436	0.36606	0.0683499	0.00793201	0.4618	0.0417149	0.1314561	0.343017	0.353549	0.0784909	0.224943	7.992442
1120	0	-13504.4	-13474.5	-29.8235	0.260086	0.17251	0.251278	0.203077	0.257622	0.136687	0.24086	0.156928	0.164135	0.443599	0.160569	0.153965	0.273339	0.267277	0.222523	0.3402	0.280847	0.286014	0.270775	0.104161	0.219048	0.117921	1.04819	0.198239	0.0629725	0.0892699	0.0548798	0.143912	0.107978	0.0683735	0.262377	0.00146161	0.111538	0.0472037	0.0687057	0.078155	0.0971894	0.276669	0.0908986	0.0713643	0.00193421	0.208428	0.0439641	0.0546826	0.361878	0.084562	0.0189689	0.479909	7.15189e-91	0.1205643	0.327846	0.375831	0.0750105	0.221312	8.117129
1121	1	-13492.6	-13461.2	-31.3761	0.289037	0.173409	0.246284	0.188784	0.231882	0.140415	0.274354	0.11201	0.182166	0.38469	0.131412	0.166829	0.228392	0.21944	0.235165	0.412674	0.328487	0.248876	0.286529	0.121848	0.174257	0.174939	1.22204	0.107038	0.353795	0.0842415	0.240401	0.173094	0.0674945	0.0665157	0.0496882	0.0831429	0.0795588	0.0178804	0.0119019	0.0672432	0.0783735	0.0747114	0.152111	0.0356666	0.225056	0.0657076	0.0660668	0.0519017	0.369144	0.0634988	0.00382137	0.449633	0.0620005	0.10836	0.328337	0.372223	0.0788452	0.220595	8.273602
1122	0	-13512.9	-13482.4	-30.5526	0.275033	0.17791	0.263606	0.141855	0.237805	0.14265	0.305203	0.126921	0.199556	0.444166	0.15438	0.158977	0.195796	0.270178	0.231981	0.410116	0.327939	0.206451	0.261868	0.116434	0.23166	0.142667	1.17027	0.142938	0.136873	0.153143	0.0892535	0.159629	0.0564194	0.035369	0.262377	0.00398959	0.105853	0.0711699	0.040319	0.0250097	0.0350661	0.249849	0.0617658	0.141164	0.0109858	0.195019	0.0192808	0.0579938	0.331767	0.0896826	0.0204512	0.500105	7.60656e-91	0.1319819	0.331469	0.365449	0.0934932	0.209589	8.188897
1123	1	-13506.3	-13468.7	-37.6451	0.384993	0.151621	0.175233	0.144423	0.221399	0.175142	0.246252	0.162934	0.210129	0.396698	0.175251	0.219748	0.296526	0.236409	0.266038	0.401351	0.290185	0.292553	0.20657	0.150771	0.231499	0.137675	1.38106	0.170057	0.218925	0.133368	0.373961	0.146861	0.0752675	0.0668663	0.08754	0.0428736	0.0698433	0.0829854	0.0102664	0.0209231	0.114476	0.0551636	0.141396	0.0828674	0.277285	0.0748352	0.100942	0.045343	0.33601	0.0756489	0.00454044	0.497188	0.04127	0.1017965	0.324135	0.370968	0.0823625	0.222535	8.901164
1124	0	-13498.8	-13472.6	-26.1253	0.322648	0.179776	0.263523	0.118793	0.290209	0.0826663	0.239642	0.122058	0.170616	0.336336	0.144621	0.128762	0.259071	0.252898	0.253824	0.363054	0.300787	0.222343	0.256388	0.129213	0.196163	0.14142	1.07399	0.132876	0.0869939	0.0898804	0.0701005	0.145277	0.0436615	0.0851774	0.27864	0.0349358	0.136603	0.0326484	0.035987	0.0473169	0.063339	0.173155	0.0569875	0.126486	0.0122137	0.195265	0.0511693	0.0568869	0.330775	0.0838956	0.0278152	0.500628	4.31762e-91	0.1184344	0.32866	0.353566	0.0961079	0.221666	7.747518
1125	1	-13500.9	-13470.4	-30.4446	0.343934	0.200988	0.254612	0.144007	0.338	0.132898	0.256246	0.166652	0.184053	0.324139	0.109605	0.205664	0.248746	0.235143	0.243096	0.365417	0.259926	0.24301	0.213996	0.099862	0.211658	0.0856078	1.2253	0.121747	0.204472	0.07431	0.246544	0.21797	0.0645537	0.00859837	0.101924	0.0214101	0.067222	0.0476409	0.0366891	0.0570754	0.0996328	0.0621217	0.201184	0.0828674	0.231643	0.0667161	0.07221	0.04638	0.36647	0.0824968	0.00983182	0.454362	0.0404599	0.1220475	0.335238	0.379788	0.0765551	0.20842	8.179093
1126	0	-13505.9	-13471.8	-34.1272	0.342415	0.166589	0.225799	0.170692	0.307613	0.129623	0.195135	0.159863	0.216326	0.410879	0.155992	0.197148	0.304541	0.201053	0.2493	0.378165	0.290436	0.250183	0.298893	0.0810435	0.196163	0.107442	1.28713	0.187689	0.0869939	0.0761163	0.0944254	0.218392	0.091109	0.0493812	0.247399	0.0129689	0.0675161	0.0238757	0.0513916	0.0940021	0.0894345	0.353766	0.076589	0.0819621	0.027816	0.23876	0.0564357	0.0412985	0.319288	0.0928124	0.0212817	0.52532	4.55585e-91	0.1111272	0.328842	0.37446	0.0847359	0.211962	8.548445
1127	1	-13504.5	-13479.6	-24.9729	0.309542	0.0971053	0.210321	0.144007	0.275993	0.0995087	0.260384	0.130899	0.179757	0.451485	0.172924	0.158309	0.225205	0.198193	0.168317	0.417345	0.338044	0.269399	0.191057	0.112984	0.154132	0.135493	1.09415	0.0818542	0.200775	0.108904	0.3411	0.114957	0.0751531	0.0119313	0.0807568	0.0224209	0.0532576	0.0158198	0.0134813	0.0547895	0.0778832	0.0741954	0.148217	0.036296	0.206314	0.0660432	0.0526156	0.053877	0.376088	0.0946629	0.0139283	0.431128	0.0303164	0.1280063	0.315815	0.390981	0.0836425	0.209561	7.631324
1128	0	-13501.8	-13470.3	-31.5166	0.298712	0.14209	0.221619	0.154281	0.246256	0.134512	0.224567	0.139682	0.195557	0.337968	0.172134	0.134307	0.270707	0.223747	0.216883	0.344883	0.323308	0.250589	0.288645	0.10492	0.161463	0.121904	1.41842	0.126902	0.0893653	0.0906896	0.0892663	0.121544	0.0645783	0.102579	0.249244	0.0061404	0.129986	0.0389847	0.0924533	0.0659068	0.0672837	0.314048	0.111808	0.0102676	0.0633169	0.251472	0.0750522	0.0431447	0.358025	0.0867403	0.0289677	0.483122	3.57377e-91	0.1045594	0.334686	0.381041	0.0739308	0.210343	8.288039
