Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
12130	-3291.799	-3305.206	13.40659	4.069444	0.1433001	0.0278655	0.0119383	0.0285676	0.00937105	0.0205218	0.0257085	0.0206187	0.0545458	0.0242245	0.00562483	0.0133096	0.0191654	0.0156405	0.00811295	0.01805298	-0.2976042	0.0125881	0.532848	0.0048646	0.000804647	0.442171	0.006723	15.56183	0.3598635	-4.014445	3.44903e-05	0.00868369	0.221535	3.76975	0.305059	0.295246	0.143844	0.255851	0.0622593	5.780077
12140	-3292.858	-3307.767	14.90949	3.332199	0.1995657	0.0253559	0.0232269	0.0311076	0.0187161	0.0161398	0.0295701	0.021034	0.0453688	0.0168488	0.00370871	0.0230214	0.0351183	0.0143283	0.00783565	0.01834298	-0.03549024	0.0161573	0.66672	0.00368164	0.000883769	0.286549	0.0260076	9.760525	0.1340808	-3.998508	0.000523276	0.0335253	0.382523	3.58343	0.266122	0.314375	0.132463	0.28704	0.09859056	1.359976
12150	-3287.122	-3302.349	15.22652	3.305481	0.2128136	0.0237771	0.0233176	0.0315412	0.0288546	0.0268389	0.0269145	0.0385358	0.0353955	0.0122619	0.011485	0.0314012	0.028487	0.016232	0.0112664	0.01871381	0.1055282	0.0172732	0.617333	0.0044065	0.000601153	0.349698	0.0106879	11.05028	0.09750383	-3.978494	0.000804965	0.0414792	0.416266	3.54145	0.280367	0.302804	0.127663	0.289166	0.2030321	0.4802386
12160	-3291.504	-3306.183	14.6785	3.599471	0.2420501	0.0124529	0.0167833	0.0315412	0.0107793	0.0267339	0.024396	0.0350063	0.0787805	0.0139439	0.0130003	0.0233047	0.046988	0.0262673	0.0488364	0.02638478	0.05656431	0.0234357	0.430134	0.00940538	0.0032138	0.523315	0.0104962	7.714277	0.02659167	-3.634968	0.00176172	0.0610118	0.484418	3.45281	0.323918	0.26146	0.152691	0.261932	0.08315598	0.3197806
12170	-3288.596	-3304.745	16.14879	3.375817	0.1763374	0.0107787	0.0165884	0.0241831	0.0125073	0.0276674	0.0188833	0.0142371	0.0687624	0.0202897	0.0170781	0.0180664	0.0167091	0.0237863	0.00876316	0.01373821	0.1391613	0.0138666	0.609214	0.00340255	0.00566196	0.360288	0.00756723	13.08522	0.03964184	-4.287574	0.000210247	0.0213357	0.319159	3.65929	0.268389	0.33542	0.121927	0.274264	0.1788032	0.2217066
12180	-3286.998	-3302.741	15.74315	3.598142	0.2041697	0.0214494	0.0118892	0.0285477	0.0102877	0.0278189	0.0247358	0.021637	0.055258	0.0128422	0.0320111	0.0125388	0.0365461	0.0315197	0.0344973	0.02318228	0.04306048	0.0208515	0.423005	0.0049246	0.0158485	0.531995	0.00337552	8.94985	0.07832336	-3.764367	0.000611639	0.0362151	0.394453	3.56872	0.295781	0.310911	0.124171	0.269137	0.1213838	0.6452536
12190	-3288.639	-3300.773	12.1342	3.515539	0.1660204	0.0279711	0.016155	0.0367228	0.0130114	0.0165331	0.0241759	0.0262657	0.0645883	0.0094919	0.0147929	0.0330034	0.0492	0.0277096	0.024735	0.02076194	0.003975437	0.0124811	0.541676	0.000888629	0.0095104	0.430102	0.00534216	10.88637	0.15966	-3.874634	0.000129182	0.0167514	0.289451	3.69367	0.297129	0.285061	0.137507	0.280302	0.1636354	0.9757055
12200	-3286.544	-3299.973	13.42918	3.264215	0.1814312	0.0499711	0.0235776	0.033415	0.0168595	0.025101	0.0143682	0.0197773	0.0911498	0.0221804	0.0430596	0.012078	0.0378233	0.0201266	0.0173036	0.02250445	0.1682838	0.0239833	0.463431	0.000499892	0.00360559	0.499203	0.00927696	8.270145	0.02631778	-3.794042	0.000261983	0.0237965	0.333491	3.64245	0.292307	0.297766	0.140854	0.269073	0.1946016	0.1352393
12210	-3285.77	-3301.285	15.51431	3.159709	0.1881309	0.025877	0.0165752	0.0289022	0.0209883	0.0190901	0.0219039	0.0134719	0.0769871	0.0099525	0.0226054	0.043397	0.0436338	0.0199476	0.0110433	0.01919328	-0.09637527	0.0181875	0.577599	0.00195206	0.000952166	0.390523	0.0107864	8.058649	0.1241008	-3.953195	0.000343591	0.0272211	0.351978	3.62046	0.269485	0.305298	0.128871	0.296346	0.02772551	4.47605
12220	-3285.655	-3300.262	14.6066	3.767581	0.1653263	0.033391	0.0158713	0.0576693	0.0182888	0.014761	0.0286255	0.0156736	0.104917	0.0101841	0.0202765	0.0379584	0.0123344	0.0325321	0.029156	0.02634396	0.03459627	0.0218857	0.543828	0.00178236	0.00100536	0.42661	0.00488862	6.737342	0.002935628	-3.636516	0.000124745	0.0164629	0.287423	3.69599	0.295856	0.290718	0.137117	0.276309	0.0375319	0.07821689
12230	-3289.445	-3298.47	9.024945	3.831697	0.1630156	0.0113864	0.014502	0.0354858	0.0136772	0.0189138	0.0223254	0.019645	0.121821	0.0139244	0.0188606	0.0284807	0.0139062	0.0681808	0.022722	0.0257945	0.01589779	0.0196634	0.464814	0.00120149	0.0108965	0.497802	0.00562251	10.2805	0.2222515	-3.657594	0.000110802	0.0155211	0.280643	3.70373	0.285404	0.299756	0.148507	0.266333	0.2381493	0.9332444
12240	-3286.557	-3302.028	15.47085	3.346833	0.2376268	0.0164033	0.0117686	0.0420664	0.0132299	0.0245971	0.0264398	0.0158296	0.0456613	0.0192911	0.0340516	0.0519385	0.0269903	0.0147161	0.02812	0.02443735	-0.07264209	0.0168914	0.489982	0.00455663	0.0170383	0.458133	0.0133985	11.72852	0.09547771	-3.711642	0.00158439	0.0579114	0.474656	3.46585	0.276751	0.297663	0.136565	0.289021	0.02283563	4.181086
12250	-3284.106	-3301.763	17.65727	3.346833	0.1457456	0.0143937	0.0161793	0.0407394	0.0200269	0.0163345	0.0245867	0.0228899	0.0517297	0.0142824	0.0182023	0.0107033	0.0124819	0.0281315	0.0275721	0.02010937	-0.1503766	0.013927	0.578404	0.00427381	0.00798663	0.390201	0.00520791	11.77022	0.1796354	-3.906569	4.05541e-05	0.00941309	0.228958	3.76159	0.301214	0.30314	0.131257	0.264389	0.02925882	6.139531
12260	-3299.001	-3308.623	9.621474	3.304815	0.1922165	0.0157159	0.0256955	0.0561795	0.0503901	0.0245299	0.0219702	0.0142429	0.037668	0.0221486	0.0153083	0.0272704	0.055756	0.0136033	0.00826223	0.034583	-0.09159389	0.012794	0.518394	0.00657019	0.0121328	0.445322	0.00478696	13.12282	0.1362127	-3.364393	0.000401623	0.0294093	0.36304	3.60715	0.308643	0.295085	0.125877	0.270396	0.04461877	3.05281
12270	-3289.681	-3302.134	12.45222	2.948018	0.2484113	0.0137946	0.0268948	0.0356694	0.0130613	0.031376	0.0318388	0.0313977	0.037668	0.0210852	0.041693	0.032128	0.0177167	0.00998319	0.0101139	0.0274517	0.3276247	0.0140208	0.470457	0.00678152	0.00867757	0.498519	0.00154368	13.59059	0.009429874	-3.595327	0.00203854	0.0655451	0.498123	3.43429	0.284961	0.290624	0.144123	0.280291	0.3370545	0.0279773
12280	-3279.504	-3296.857	17.35333	2.948018	0.1809898	0.0207177	0.0185182	0.0419807	0.0142545	0.0192098	0.0272616	0.0275774	0.0307767	0.0167987	0.0243346	0.0160207	0.0383339	0.014061	0.0101139	0.0262506	0.04301563	0.0143448	0.603176	0.00451914	0.00949697	0.360605	0.00785815	12.95192	0.005560592	-3.640067	0.000257163	0.0235784	0.332259	3.64391	0.292334	0.298856	0.121975	0.286836	0.04857622	0.1144715
12290	-3282.2	-3294.98	12.78035	2.948018	0.1676519	0.0450403	0.020595	0.0446134	0.00967793	0.0302446	0.033399	0.0367813	0.0661057	0.0215925	0.0332414	0.0317023	0.0465369	0.0433412	0.0332455	0.03406365	0.02661043	0.0155959	0.586514	0.00464019	0.00530846	0.385304	0.0026369	8.03203	0.06587746	-3.379524	0.000140085	0.0174396	0.294206	3.68821	0.299856	0.296657	0.125297	0.27819	0.09248788	0.712282
12300	-3287.169	-3297.691	10.52205	3.744048	0.237066	0.0480442	0.0179754	0.0510339	0.013693	0.0245687	0.0379525	0.0293337	0.0920958	0.0229432	0.0179707	0.0120984	0.0406034	0.0881454	0.0352238	0.04349897	-0.04200568	0.0200116	0.500924	0.00631821	0.0105358	0.456171	0.00603956	5.091283	0.05753185	-3.135018	0.00156277	0.0575215	0.473405	3.46751	0.284422	0.307829	0.132878	0.274872	0.01552617	3.705477
12310	-3293.751	-3298.735	4.984942	3.001376	0.1509607	0.0724198	0.0202717	0.0846776	0.0145504	0.0242748	0.0509132	0.040039	0.100861	0.0163725	0.0304214	0.0384755	0.0142694	0.171112	0.0211547	0.04473768	0.01038818	0.0214814	0.471848	0.00221859	0.0124975	0.489677	0.00227746	5.685062	0.04618404	-3.106939	5.6286e-05	0.0110817	0.244722	3.74414	0.290402	0.298267	0.148403	0.262929	0.05657221	0.8163732
12320	-3303.573	-3307.221	3.647787	3.207572	0.2229486	0.0577659	0.0176126	0.0672508	0.0409844	0.0673595	0.0387753	0.0519741	0.174558	0.0132686	0.0258743	0.0136592	0.0101285	0.0629437	0.0562841	0.04135207	-0.2269864	0.0182591	0.587881	0.00792461	0.00280008	0.379251	0.00388473	4.644862	0.270562	-3.185633	0.001081	0.0479744	0.440868	3.51008	0.293777	0.280023	0.15195	0.274249	0.04357558	6.209028
12330	-3296.109	-3305.058	8.948699	2.927111	0.1743488	0.0555225	0.0138337	0.0701707	0.022367	0.0285151	0.034637	0.114335	0.114824	0.0227866	0.0568817	0.0323538	0.0305544	0.018607	0.0228408	0.03518485	0.06672003	0.0283927	0.533785	0.00801181	0.000559421	0.425588	0.00366365	6.120386	0.02266732	-3.34714	0.000192269	0.0204097	0.313502	3.6659	0.295376	0.283593	0.145048	0.275983	0.08938735	0.2535854
12340	-3287.982	-3301.416	13.43446	3.013767	0.1686868	0.0251035	0.0149841	0.0479244	0.0219109	0.0365193	0.0333348	0.0472032	0.0378897	0.025381	0.0126438	0.0177666	0.0403825	0.0390022	0.0337876	0.03287467	-0.07347633	0.00823517	0.621409	0.00453803	0.000862248	0.356346	0.00860953	13.28061	0.1222921	-3.415053	0.000147353	0.0178834	0.297212	3.68476	0.29887	0.290862	0.133495	0.276773	0.04881575	2.505177
12350	-3291.821	-3302.539	10.71717	3.057183	0.1862664	0.041147	0.0239238	0.0526884	0.0376697	0.0284224	0.0464165	0.0357629	0.0128092	0.0174063	0.0118469	0.0323029	0.0310419	0.0230124	0.0126503	0.02200182	0.1080119	0.00994137	0.585069	0.00358117	0.000258285	0.390912	0.010239	32.91699	0.1404459	-3.81663	0.000319242	0.0262472	0.346876	3.62656	0.26421	0.325207	0.132056	0.278527	0.2484577	0.5652706
12360	-3287.301	-3299.808	12.50721	3.246995	0.1468748	0.0350068	0.0199717	0.0555864	0.0308521	0.0206212	0.0299489	0.0473703	0.0219084	0.0163756	0.0342483	0.0164516	0.0291671	0.0176706	0.00976967	0.03271866	-0.3088226	0.0109327	0.588473	0.0025683	0.00036022	0.393276	0.00438914	20.70335	0.3091498	-3.41981	4.36233e-05	0.00976131	0.23238	3.75782	0.287022	0.31608	0.119169	0.27773	0.0003272422	944.7125
12370	-3291.355	-3301.199	9.844113	3.246995	0.1744635	0.0290969	0.0165987	0.057941	0.0273978	0.0161452	0.0217069	0.0605609	0.0143934	0.0124959	0.0221308	0.0191333	0.064621	0.0324202	0.00754255	0.01988702	-0.1314045	0.0180581	0.564447	0.00182484	0.0023305	0.401519	0.0118205	28.91391	0.2126588	-3.917688	0.000193274	0.0204626	0.313829	3.66552	0.279395	0.316397	0.12909	0.275118	0.08125432	2.6172
12380	-3291.844	-3303.849	12.00525	3.246995	0.1475299	0.0827192	0.0181104	0.0460273	0.050617	0.021576	0.021597	0.0266316	0.0326632	0.0152358	0.0225917	0.0282353	0.0229388	0.0439195	0.0141837	0.0284764	0.27256	0.011789	0.429289	0.00606945	0.00339	0.546897	0.00256561	17.00589	0.02444816	-3.55868	4.54859e-05	0.00996665	0.234363	3.75562	0.302441	0.299612	0.15035	0.247597	0.2970081	0.08231479
12390	-3297.809	-3305.309	7.499677	3.407947	0.2033218	0.0659521	0.0146257	0.0347769	0.0113848	0.0232426	0.0176594	0.0510257	0.00488612	0.0270458	0.0303282	0.0146363	0.0462587	0.092463	0.0174988	0.0286026	0.200567	0.0139772	0.642771	0.00650953	0.00499194	0.32809	0.00365955	24.32019	0.009055133	-3.554258	0.000594629	0.0357136	0.392272	3.57142	0.287568	0.295372	0.142726	0.274334	0.2096221	0.04319741
12400	-3292.872	-3304.965	12.09341	3.336004	0.1967217	0.0653522	0.014894	0.0444019	0.0318697	0.018626	0.0194051	0.0523101	0.0120654	0.014064	0.0127316	0.0335497	0.0506375	0.0197156	0.0144117	0.02755763	-0.1241222	0.0159975	0.501522	0.00147276	0.0109097	0.462234	0.00786377	23.259	0.1277505	-3.591476	0.000473459	0.0319059	0.375048	3.59257	0.301389	0.30211	0.138236	0.258265	0.003628306	35.2094
12410	-3287.338	-3298.868	11.52989	3.120898	0.199768	0.0427638	0.0193465	0.0406957	0.0193316	0.0218042	0.0383768	0.0351048	0.0163949	0.0156718	0.028876	0.0183324	0.0278751	0.039505	0.00684776	0.01853154	0.08856876	0.0139025	0.440273	0.00909433	0.0100724	0.516202	0.0104556	19.44563	0.1340169	-3.988281	0.000526957	0.0336418	0.383052	3.58278	0.304236	0.297469	0.136057	0.262239	0.2225857	0.6020914
12420	-3285.215	-3302.453	17.23795	3.620778	0.1997191	0.02065	0.0196507	0.0383848	0.00955519	0.0138568	0.0223404	0.0239259	0.0238849	0.0165673	0.0230618	0.0111767	0.0326623	0.0581357	0.0182909	0.02313949	0.01160527	0.0238313	0.537489	0.00565176	0.0158265	0.413437	0.00376428	12.0622	0.04057807	-3.766215	0.000526065	0.0336136	0.382924	3.58294	0.280907	0.314449	0.14028	0.264364	0.05218334	0.7776059
12430	-3284.134	-3296.683	12.54925	3.493284	0.1759888	0.011396	0.0172668	0.0375966	0.023107	0.0201666	0.0262509	0.0239259	0.0489217	0.0166789	0.0238997	0.0284804	0.0637025	0.0212835	0.0556347	0.02328363	0.1626216	0.0194798	0.518729	0.00661872	0.00376428	0.448241	0.00316718	11.41272	0.04506739	-3.760005	0.000207009	0.021172	0.31817	3.66045	0.278356	0.307031	0.13241	0.282203	0.207689	0.2169945
12440	-3290.068	-3307.412	17.34411	3.018738	0.2435964	0.0105302	0.018854	0.0488605	0.0244781	0.0236828	0.0289316	0.0322095	0.0465396	0.019795	0.0182093	0.0124185	0.0315657	0.0205588	0.0373327	0.02713132	-0.05823332	0.00945519	0.455232	0.00971136	0.0225603	0.500598	0.00244329	8.114255	0.07832926	-3.607067	0.00182663	0.062106	0.487786	3.44828	0.295525	0.300861	0.138903	0.264711	0.02009593	3.897766
12450	-3294.336	-3307.214	12.87731	3.081102	0.2595654	0.0418088	0.018103	0.055695	0.0108374	0.0267313	0.0288117	0.0535176	0.0710729	0.0242433	0.0176609	0.00754336	0.00701472	0.0366044	0.0264276	0.02601817	0.03142593	0.0119163	0.555668	0.00625332	0.0238788	0.40022	0.00206366	5.105113	0.06650387	-3.64896	0.00258786	0.0736797	0.521228	3.4025	0.318667	0.286979	0.126912	0.267441	0.0979298	0.6790973
12460	-3293.789	-3309.193	15.40366	3.081102	0.2424628	0.0395615	0.0311007	0.0435345	0.0267406	0.0201531	0.0288117	0.0442246	0.0503168	0.00764972	0.0137478	0.0233	0.0399841	0.0147748	0.0533216	0.02964675	-0.03252627	0.0210667	0.469374	0.00460577	0.0139016	0.482942	0.00811008	5.86873	0.0495384	-3.518403	0.0017789	0.0613033	0.485319	3.4516	0.30513	0.293681	0.141278	0.259911	0.01701213	2.911946
12470	-3292.662	-3308.232	15.57069	3.189155	0.2085165	0.0241826	0.0268039	0.0347483	0.0159541	0.0339923	0.033261	0.0481423	0.0300349	0.0092441	0.0481371	0.0188294	0.0210642	0.0311452	0.0533216	0.02631717	0.00778605	0.0204682	0.472673	0.00660526	0.0270331	0.469222	0.00399887	7.955644	0.02304175	-3.637534	0.000704235	0.0388286	0.405517	3.55495	0.264652	0.323824	0.147037	0.264487	0.0308278	0.7474341
12480	-3285.717	-3297.084	11.36646	3.000973	0.2074087	0.0375295	0.0234751	0.0478213	0.0496774	0.029978	0.0445896	0.0528062	0.0699486	0.0164072	0.035121	0.0280251	0.0493133	0.0315403	0.0234716	0.03639507	0.2225999	0.0153688	0.473004	0.00308505	0.0108561	0.486162	0.011524	6.161064	0.06542508	-3.313322	0.000679766	0.0381559	0.402716	3.55845	0.296382	0.292772	0.130004	0.280842	0.288025	0.2271507
12490	-3300.35	-3308.112	7.762009	3.000973	0.1571142	0.0505042	0.0353349	0.0536095	0.0589452	0.0225208	0.0269347	0.0556238	0.104151	0.0206808	0.0200534	0.0270284	0.11699	0.0118549	0.0410659	0.03716998	0.0225567	0.0156101	0.480431	0.00767936	0.00742006	0.487275	0.00158462	5.835087	0.1052442	-3.292254	8.05755e-05	0.0132473	0.263165	3.72351	0.306689	0.320917	0.135039	0.237355	0.1278009	0.8235012
12500	-3288.427	-3299.407	10.98061	2.567597	0.1933671	0.062853	0.0302957	0.0721552	0.0484297	0.0260761	0.047151	0.0302941	0.0944503	0.020701	0.0285961	0.0223806	0.0365535	0.0303339	0.0694054	0.04237069	-0.169498	0.0125877	0.548721	0.00334393	0.0167361	0.415637	0.00297383	5.975217	0.178857	-3.161298	0.000419167	0.0300387	0.366126	3.60342	0.295013	0.300763	0.13903	0.265194	0.00935899	19.11071
12510	-3297.013	-3304.294	7.281138	2.100491	0.1551168	0.06646	0.0254772	0.0465326	0.0510756	0.053377	0.0331083	0.0526351	0.0858036	0.0249115	0.0384623	0.0847894	0.0386412	0.0655137	0.0410001	0.04497974	0.4847752	0.0151318	0.611947	0.00144807	0.0108693	0.359652	0.000952098	6.403789	0.006788045	-3.101543	7.1943e-05	0.0125212	0.2572	3.73021	0.271769	0.300957	0.143927	0.283347	0.4915632	0.0138091
12520	-3288.894	-3297.777	8.883843	2.094934	0.1711971	0.0547632	0.0430328	0.0483134	0.0312545	0.054538	0.063717	0.0555281	0.144901	0.0274108	0.0365912	0.0402251	0.0313574	0.0531086	0.0412211	0.03957425	-0.07567692	0.0156315	0.522621	0.00504501	0.00649032	0.449766	0.000446231	5.394639	0.1768904	-3.229577	0.000166163	0.0189831	0.304466	3.67638	0.299151	0.295251	0.132746	0.272852	0.1012135	1.747696
12530	-3286.248	-3299.594	13.34553	1.939232	0.1633665	0.0566802	0.0277988	0.0517752	0.0162643	0.0458005	0.0503689	0.0168903	0.113463	0.0384244	0.02399	0.0200224	0.0277407	0.0260259	0.0222619	0.03797986	-0.09308463	0.0171549	0.53389	0.00985334	0.00594248	0.432778	0.000381131	4.08113	0.1589205	-3.270699	0.000112839	0.0156623	0.281675	3.70255	0.291382	0.300768	0.13437	0.27348	0.06583592	2.413888
12540	-3291.63	-3301.48	9.849084	1.939232	0.2014872	0.0395533	0.0325848	0.0804508	0.0231771	0.0328901	0.08196	0.0166348	0.0742849	0.0593074	0.0397265	0.0189545	0.0338434	0.0117881	0.0501443	0.03948464	-0.02820114	0.0150785	0.545479	0.00299565	0.00910411	0.421564	0.00577836	6.885126	0.05375374	-3.231844	0.000558973	0.0346379	0.387528	3.57727	0.284345	0.282269	0.137108	0.296278	0.0255526	2.10365
12550	-3292.978	-3304.3	11.32168	1.939232	0.2089239	0.0395561	0.0271934	0.0792311	0.0172371	0.037174	0.0397726	0.019816	0.104681	0.0382021	0.0429003	0.0510733	0.0391805	0.0268015	0.0264902	0.02623497	-0.08886211	0.0197301	0.581423	0.00343611	0.00452851	0.381642	0.0092405	4.467844	0.1120361	-3.640662	0.000713387	0.0390771	0.406544	3.55367	0.282024	0.285755	0.13939	0.292831	0.02317395	4.834568
12560	-3292.894	-3304.198	11.30449	1.938902	0.203846	0.0619849	0.0396289	0.0694637	0.0399681	0.0349215	0.0438931	0.0217747	0.0676557	0.0395396	0.0689235	0.0152797	0.0602925	0.0542737	0.0813609	0.04941098	-0.006393475	0.0276136	0.551014	0.00330815	0.00497535	0.405748	0.0073415	4.33686	0.05895492	-3.007583	0.000605105	0.0360233	0.393621	3.56975	0.276027	0.304037	0.131389	0.288548	0.05256144	1.121638
12570	-3287.225	-3300.169	12.94364	1.938902	0.1585832	0.0583526	0.0471355	0.0570892	0.0304086	0.0382852	0.0390677	0.0179683	0.0355543	0.0326637	0.0221453	0.0494682	0.0289328	0.0411591	0.0495796	0.03756211	-0.03504087	0.00784064	0.531685	0.00378798	0.0163862	0.428119	0.0121813	8.81142	0.1068965	-3.281759	8.74188e-05	0.0137955	0.267536	3.71858	0.293362	0.311118	0.136862	0.258659	0.07185563	1.487657
12580	-3286.865	-3300.304	13.4384	1.938902	0.2017812	0.030343	0.0366435	0.0391024	0.0381506	0.0452956	0.0404	0.0529579	0.0598928	0.0346717	0.0334211	0.0213715	0.0584489	0.0637092	0.0426419	0.0434084	-0.1566115	0.0154164	0.534147	0.00308196	0.0102296	0.432294	0.00483137	5.999725	0.1812082	-3.137102	0.000564582	0.0348094	0.388291	3.57634	0.298049	0.304456	0.129228	0.268267	0.0245967	7.367174
12590	-3286.385	-3295.931	9.546317	1.938902	0.2038843	0.0408547	0.0324502	0.0790431	0.0335747	0.0397884	0.049129	0.0557786	0.0643283	0.026251	0.0900509	0.0161248	0.0443149	0.0422371	0.0264886	0.05095196	0.3103862	0.0105795	0.485743	0.00990043	0.00440258	0.472894	0.0164808	5.250036	0.009076438	-2.976872	0.000605875	0.036046	0.393719	3.56963	0.310367	0.294218	0.133528	0.261887	0.3194626	0.02841158
12600	-3288.287	-3299.469	11.18207	2.048522	0.1652879	0.0495659	0.0268596	0.0585014	0.0247294	0.0449623	0.0552797	0.0314757	0.0643283	0.0118664	0.0187275	0.0310064	0.0291138	0.0455986	0.0137459	0.03719861	0.1200742	0.0157488	0.55801	0.0077902	0.00157898	0.409784	0.00708872	6.430924	0.1339222	-3.291484	0.000124502	0.016447	0.28731	3.69612	0.308471	0.292185	0.129372	0.269973	0.2539964	0.5272602
12610	-3287.631	-3297.192	9.561369	2.048522	0.1718981	0.0424076	0.0351239	0.0724976	0.0279853	0.0388147	0.0467278	0.0295609	0.0521012	0.0231389	0.0304326	0.0166006	0.0929848	0.0254037	0.0951142	0.03932713	-0.1428453	0.010721	0.528499	0.0138179	0.0136214	0.423163	0.0101779	7.150084	0.1942194	-3.235841	0.000171724	0.019296	0.306483	3.67405	0.299561	0.297131	0.129658	0.27365	0.0513741	3.780493
12620	-3292.139	-3301.881	9.741323	2.081681	0.1697567	0.0602409	0.0218145	0.0608835	0.0437898	0.0369255	0.0315268	0.0594967	0.0405915	0.0250426	0.0320188	0.114304	0.0455563	0.0395344	0.021935	0.04680996	-0.2245906	0.0180975	0.523494	0.0042902	0.00451641	0.429698	0.0199035	8.307316	0.2471693	-3.061659	0.000155162	0.0183481	0.30031	3.68119	0.280668	0.334317	0.130146	0.254869	0.02257864	10.94704
12630	-3292.739	-3302.955	10.21544	2.287554	0.1827884	0.0772414	0.0489675	0.0515852	0.0410497	0.0375922	0.0511073	0.0284617	0.0197686	0.0385342	0.0150789	0.0236829	0.040857	0.0620967	0.0302718	0.04409537	0.3555837	0.013328	0.447707	0.0064872	0.00752417	0.514443	0.0105101	15.99299	0.0002868059	-3.1214	0.000277223	0.0244734	0.33727	3.63798	0.297526	0.275062	0.156181	0.271232	0.3558705	0.0008059277
12640	-3300.093	-3303.6	3.507718	2.031786	0.1732964	0.0761852	0.0356606	0.0920993	0.036267	0.0387956	0.0932594	0.0484946	0.0341745	0.0238986	0.0481941	0.0225506	0.0602971	0.0218068	0.0108551	0.03716266	0.2846702	0.00903067	0.602599	0.00479936	0.00401853	0.370578	0.00897456	11.41033	0.2034306	-3.292451	0.000183234	0.0199277	0.310494	3.6694	0.290889	0.319654	0.125193	0.264264	0.4881009	0.4167799
12650	-3291.566	-3299.789	8.222673	1.946356	0.221289	0.0705241	0.0307863	0.101651	0.0107885	0.031566	0.0396563	0.0519966	0.0469101	0.0214161	0.0638937	0.0758392	0.0398289	0.01678	0.0270895	0.03947515	0.03605782	0.0211882	0.489466	0.00256652	0.00853917	0.464958	0.0132818	8.080729	0.04487548	-3.232084	0.00103196	0.0468887	0.436912	3.51517	0.286053	0.292247	0.136877	0.284824	0.0809333	0.5544748
12660	-3283.203	-3296.788	13.58421	1.960304	0.2146301	0.042201	0.0262562	0.0639054	0.0181185	0.0435218	0.0450496	0.0239282	0.0497572	0.0297549	0.0565346	0.0536846	0.0246797	0.0444889	0.0448853	0.04146348	0.006851901	0.021115	0.49452	0.00324049	0.0103465	0.469758	0.00101961	5.378469	0.09874708	-3.182942	0.000850392	0.0426189	0.420752	3.53578	0.285266	0.291884	0.140305	0.282544	0.105599	0.9351139
12670	-3286.966	-3299.253	12.28656	1.945865	0.1950251	0.0421646	0.0361886	0.0681876	0.0197204	0.0527585	0.0525978	0.0199097	0.0818067	0.0416543	0.0338301	0.0284881	0.0310789	0.0234631	0.0448853	0.037812	0.1228015	0.02021	0.488302	0.00520958	0.00342048	0.470896	0.0119619	6.102369	0.05579971	-3.275129	0.000445409	0.0309556	0.370549	3.59805	0.281856	0.305638	0.12742	0.285086	0.1786012	0.3124263
12680	-3286.599	-3296.451	9.851318	1.95824	0.2158415	0.0150838	0.0308094	0.0762338	0.0190142	0.0370726	0.0606272	0.0339232	0.0538766	0.0288939	0.0640968	0.0620519	0.040671	0.0238906	0.0361961	0.0316579	-0.182629	0.0177053	0.458384	0.00282412	0.0112921	0.504421	0.00537354	8.859922	0.1977258	-3.452768	0.000881649	0.043385	0.423726	3.53201	0.301853	0.281649	0.135383	0.281114	0.0150968	13.0972
12690	-3282.239	-3295.749	13.51008	2.052955	0.2135897	0.0277574	0.0284365	0.0655976	0.0150871	0.0392162	0.0580035	0.0295744	0.0625293	0.0318069	0.0508122	0.0315902	0.0407922	0.030077	0.0127255	0.03633117	-0.04449809	0.019027	0.549314	0.00776558	0.0165978	0.402805	0.00448997	6.3291	0.08442849	-3.315079	0.000824163	0.0419648	0.418187	3.53902	0.287154	0.295197	0.134069	0.283581	0.0399304	2.114391
12700	-3289.818	-3298.153	8.334964	2.082191	0.2492734	0.0237377	0.0258823	0.072823	0.0105	0.0248807	0.0374592	0.02339	0.089215	0.0230264	0.0916066	0.0959669	0.049165	0.0399827	0.0568521	0.03318179	0.06369491	0.0150191	0.462321	0.00544899	0.0129971	0.492125	0.0120884	5.357623	0.003155681	-3.405754	0.00207807	0.0661657	0.499951	3.43181	0.302892	0.292394	0.141219	0.263495	0.06685059	0.04720498
12710	-3297.344	-3304.08	6.736336	2.082191	0.217925	0.0522171	0.0314335	0.0473895	0.0161646	0.0402914	0.0237589	0.0229869	0.078498	0.0191893	0.205386	0.0220323	0.0782786	0.0445043	0.0297807	0.03872795	-0.06269605	0.0335126	0.474075	0.00830348	0.001717	0.479905	0.00248735	5.421634	0.1498625	-3.251194	0.000937235	0.044714	0.428805	3.52554	0.297231	0.288663	0.154309	0.259797	0.0871665	1.719268
