Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
15220	-3292.335	-3297.788	5.453633	2.060743	0.1825944	0.0422629	0.0414528	0.0535439	0.0703339	0.0454525	0.0723313	0.0216907	0.0801512	0.0309292	0.0509064	0.0616106	0.0342437	0.153049	0.0437556	0.06288781	-0.02307006	0.0183374	0.539898	0.00374273	0.00154754	0.42803	0.00844386	8.596961	0.1336035	-2.766403	0.000275006	0.0243761	0.336731	3.63862	0.292971	0.297439	0.139988	0.269602	0.1105334	1.208716
15230	-3291.247	-3300.899	9.651226	1.928608	0.1977156	0.0359098	0.0237036	0.0512941	0.0256267	0.0346404	0.0611225	0.125598	0.0586184	0.0374915	0.0776283	0.0416926	0.0553829	0.0659617	0.0180639	0.03639353	0.09871491	0.00941275	0.502076	0.00760079	0.0151496	0.46372	0.00204131	3.621956	0.0779136	-3.313364	0.000490467	0.0324681	0.37767	3.58937	0.288788	0.297431	0.129579	0.284202	0.1766285	0.4411157
15240	-3292.829	-3301.397	8.568499	2.100182	0.19599	0.0371028	0.0198389	0.0606928	0.0108602	0.0567131	0.0766081	0.0580319	0.0555961	0.0177304	0.0348568	0.0154217	0.0418822	0.0900018	0.0240008	0.03009927	0.07529811	0.011453	0.601566	0.0118252	0.0179311	0.354663	0.00256229	7.16197	0.01085835	-3.503254	0.000461212	0.0314946	0.373111	3.59493	0.294184	0.301721	0.143072	0.261023	0.08615646	0.1260306
15250	-3293.187	-3298.592	5.40538	2.347041	0.1679196	0.0337795	0.0259641	0.0577639	0.0608943	0.0963628	0.0748542	0.0546808	0.0941091	0.0173798	0.0792592	0.0370951	0.0404978	0.083299	0.0521334	0.04196607	0.1225656	0.0078696	0.453646	0.00440903	0.013522	0.519838	0.000715203	7.089006	0.05026225	-3.170894	0.000141938	0.0175538	0.294984	3.68732	0.279843	0.310548	0.128309	0.281301	0.1728279	0.2908225
15260	-3294.439	-3306.003	11.56443	1.948691	0.1569266	0.0299887	0.033318	0.0418163	0.0777611	0.0727433	0.0495094	0.0786848	0.0401036	0.0393242	0.0232201	0.0369951	0.0308864	0.0300675	0.0375079	0.04384546	0.1086654	0.013885	0.569256	0.00378557	0.0185269	0.387932	0.00661476	5.575337	0.09161678	-3.127084	7.97324e-05	0.0131782	0.262605	3.72414	0.313875	0.317313	0.123007	0.245805	0.2002821	0.4574386
15270	-3297.699	-3304.808	7.109341	2.097657	0.1644816	0.033279	0.0525749	0.0302588	0.0515466	0.0699293	0.0566169	0.054011	0.0738625	0.0259705	0.0525578	0.0866275	0.0713623	0.0310615	0.0120898	0.04880313	-0.01667513	0.0102364	0.543747	0.00227541	0.0205248	0.418355	0.00486137	9.196931	0.03377569	-3.019961	0.000119502	0.0161153	0.284949	3.69882	0.311466	0.292453	0.14464	0.251441	0.01710055	1.975122
15280	-3301.576	-3305.026	3.450379	1.908291	0.135761	0.0370179	0.0395985	0.0474794	0.0497293	0.0497725	0.0820432	0.0993604	0.068659	0.0325808	0.105891	0.0971897	0.0840171	0.0431857	0.0785287	0.07742581	-0.2363368	0.00399237	0.534342	0.0095894	0.0130532	0.437319	0.00170474	6.680315	0.2819626	-2.558435	2.01782e-05	0.00664836	0.198586	3.79475	0.318475	0.29638	0.128962	0.256183	0.0456258	6.179893
15290	-3289.734	-3296.832	7.098595	1.960962	0.1953566	0.0542145	0.0312814	0.0525352	0.0277212	0.0552313	0.0820432	0.109327	0.0499523	0.0172149	0.0439488	0.0338135	0.0670336	0.0184591	0.125748	0.04907973	-0.1000604	0.0156526	0.442491	0.00383541	0.0116108	0.524619	0.00179073	5.777413	0.1139243	-3.014309	0.000450795	0.0311404	0.371431	3.59698	0.301169	0.300959	0.13956	0.258311	0.01386387	8.217349
15300	-3291.258	-3300.497	9.23949	1.960962	0.2101449	0.066243	0.0312814	0.0503228	0.0438324	0.0614152	0.0847055	0.0981547	0.034725	0.0154846	0.0306706	0.066045	0.0268097	0.0146894	0.0339618	0.03930659	0.06483529	0.021268	0.520023	0.0024675	0.0135929	0.427346	0.0153028	5.390474	0.07974887	-3.236363	0.000741311	0.0398255	0.409613	3.54982	0.280583	0.30321	0.138457	0.277751	0.1445842	0.551574
15310	-3295.748	-3303.679	7.931519	1.845927	0.1941744	0.0672348	0.058579	0.0605159	0.0346218	0.0293523	0.127227	0.116564	0.0460921	0.0267259	0.0306706	0.0404525	0.0744826	0.0527695	0.0653942	0.05574731	0.1024936	0.017042	0.460655	0.00304576	0.0165604	0.501239	0.0014577	4.158753	0.08408577	-2.886926	0.000431802	0.0304837	0.368283	3.6008	0.26373	0.311264	0.148158	0.276848	0.1865794	0.4506702
15320	-3293.957	-3301.517	7.559574	1.845927	0.1924108	0.0579013	0.0411221	0.105193	0.0304348	0.0556817	0.13787	0.127646	0.0643783	0.0212802	0.0239476	0.0390669	0.0702759	0.0527695	0.0254799	0.05469918	-0.07478762	0.0186261	0.622277	0.00470252	0.00667179	0.345369	0.00235362	3.895168	0.1004605	-2.905907	0.000404547	0.0295152	0.363562	3.60652	0.30374	0.301609	0.131945	0.262706	0.0256729	3.913096
15330	-3292.242	-3297.873	5.63037	2.149167	0.1999125	0.0577943	0.0172953	0.0766471	0.0326609	0.0618334	0.0956353	0.0869867	0.0397105	0.0241039	0.0239476	0.0761897	0.134796	0.0199546	0.0492206	0.04703937	-0.1171335	0.0128978	0.440517	0.00632969	0.00743194	0.521066	0.0117576	5.999309	0.1241664	-3.05677	0.000529597	0.033725	0.38343	3.58232	0.295427	0.29393	0.128323	0.28232	0.007032896	17.65508
15340	-3291.378	-3299.59	8.211224	2.149167	0.1810656	0.0574151	0.0410658	0.0543904	0.0395718	0.0333128	0.0877702	0.159755	0.0186974	0.028112	0.0290536	0.0321237	0.0519229	0.0608589	0.0521758	0.05262284	-0.07391965	0.0129841	0.548398	0.00628541	0.00123576	0.419986	0.0111101	6.333397	0.08982314	-2.944605	0.000257985	0.0236157	0.332471	3.64366	0.302855	0.305905	0.119	0.27224	0.0159035	5.648012
15350	-3290.914	-3299.069	8.154959	1.847965	0.1653401	0.0359144	0.0490697	0.0625998	0.0448562	0.0389129	0.0706736	0.180727	0.0563343	0.0191174	0.0590502	0.0516266	0.0767598	0.0544512	0.0553769	0.04669407	-0.1256906	0.0117775	0.468987	0.00424432	0.00308952	0.499026	0.012876	4.451267	0.1345686	-3.064138	0.000124832	0.0164686	0.287463	3.69594	0.282014	0.304793	0.133093	0.2801	0.008877995	15.15755
15360	-3295.002	-3301.041	6.038221	1.847965	0.1885628	0.0359144	0.0475786	0.0627139	0.0229738	0.0444341	0.126413	0.205489	0.085406	0.0196349	0.0722222	0.0438576	0.0572658	0.0860629	0.0421292	0.06017657	-0.1226831	0.00762107	0.489235	0.00312557	0.00970691	0.457177	0.0331344	3.059272	0.1636021	-2.810472	0.000349419	0.0274489	0.353155	3.61905	0.282943	0.309359	0.143669	0.264029	0.04091895	3.998198
15370	-3299.552	-3304.267	4.715793	1.847965	0.2048854	0.0363727	0.0528088	0.0636474	0.0279022	0.0680246	0.099195	0.214162	0.065697	0.0385317	0.0722222	0.0379043	0.0447136	0.17637	0.146086	0.06102532	0.04277436	0.0114876	0.391477	0.00348774	0.00403448	0.582773	0.00674037	3.230953	0.007233393	-2.796466	0.000626258	0.0366406	0.396287	3.56645	0.306666	0.313396	0.133268	0.246669	0.05000775	0.1446454
15380	-3302.615	-3308.463	5.848062	1.840367	0.1635355	0.0455087	0.040214	0.0770301	0.0650966	0.0956755	0.0922768	0.143592	0.0954197	0.043369	0.0972846	0.0576808	0.0456365	0.0466811	0.108616	0.07142447	-0.05364887	0.0164328	0.49928	0.00930121	0.00796152	0.46261	0.00441442	4.3452	0.1136462	-2.639115	0.00011383	0.0157305	0.282172	3.70198	0.320233	0.290241	0.145369	0.244158	0.05999729	1.894188
15390	-3292.462	-3300.664	8.201396	1.896543	0.2005746	0.0319737	0.0386355	0.0380599	0.0459755	0.0683532	0.0805535	0.218192	0.112954	0.0501785	0.0661417	0.0442695	0.0422462	0.0769145	0.0450263	0.07142447	0.07893418	0.0152936	0.543194	0.00267211	0.0054146	0.421179	0.0122462	2.647716	0.04303851	-2.639115	0.000541811	0.0341077	0.385156	3.58019	0.274506	0.304969	0.132873	0.287653	0.1219727	0.3528536
15400	-3292.532	-3298.023	5.49129	1.959999	0.186299	0.0320872	0.0523371	0.0701006	0.033219	0.0714	0.0805535	0.102169	0.107268	0.0323824	0.0385278	0.0862685	0.0384153	0.133108	0.0469278	0.05842324	0.1461327	0.015017	0.50013	0.00576999	0.00459787	0.466388	0.00809776	4.144831	0.1168916	-2.840041	0.000319657	0.0262641	0.346965	3.62645	0.301213	0.286474	0.126779	0.285534	0.2630243	0.4444136
15410	-3293.58	-3300.509	6.928213	1.957499	0.1844891	0.0344838	0.053333	0.0594532	0.0406865	0.0731282	0.0741836	0.149022	0.0748049	0.0300483	0.0414715	0.0136408	0.0991736	0.030919	0.103658	0.06008759	-0.0578407	0.0111089	0.492322	0.00689939	0.0177011	0.460072	0.0118963	3.475205	0.09258529	-2.811952	0.000297227	0.0253337	0.341981	3.63239	0.308872	0.316866	0.121922	0.25234	0.03474459	2.66474
15420	-3300.711	-3305.77	5.058896	2.03089	0.17974	0.0485528	0.0777279	0.0559961	0.0817624	0.0717995	0.0587895	0.182737	0.0625688	0.0585131	0.0423307	0.0103402	0.057338	0.0476965	0.112486	0.05299056	0.07982035	0.0108894	0.508138	0.00687619	0.00521034	0.453548	0.0153377	3.608362	0.0332986	-2.937641	0.000243868	0.0229655	0.328759	3.64803	0.266719	0.322564	0.134073	0.276644	0.113119	0.294368
15430	-3297.198	-3303.542	6.344439	1.868771	0.198134	0.039632	0.0619934	0.0569305	0.0830336	0.0772467	0.0688656	0.143658	0.080063	0.0431392	0.0734754	0.0159948	0.0181228	0.0480625	0.0435434	0.0542504	0.03072163	0.0132877	0.55208	0.0126635	0.0023855	0.410505	0.00907829	4.71964	0.06331697	-2.914145	0.000497755	0.032706	0.37877	3.58803	0.278432	0.317024	0.136275	0.268268	0.0940386	0.6733083
15440	-3300.242	-3299.794	-0.4487373	1.930634	0.1703458	0.0415961	0.0867898	0.0269717	0.0594914	0.0801919	0.0760795	0.154846	0.0774261	0.0967464	0.0294541	0.00991159	0.229665	0.0291303	0.052172	0.05647869	0.04128327	0.00887221	0.56223	0.00438697	0.00349027	0.418052	0.00296901	4.549913	0.07684408	-2.873892	0.000159593	0.0186065	0.302012	3.67922	0.302365	0.308821	0.118402	0.270412	0.1181273	0.6505189
15450	-3297.81	-3303.434	5.624194	1.893545	0.2042249	0.0385429	0.0533098	0.0407858	0.0275826	0.0600206	0.052997	0.112557	0.0953994	0.0841321	0.0412443	0.0224733	0.0307483	0.042488	0.0895054	0.06502662	-0.3103955	0.010427	0.559044	0.0101533	0.0075278	0.411435	0.00141241	3.868981	0.3745808	-2.732959	0.000612757	0.0362479	0.394594	3.56855	0.280678	0.297457	0.126569	0.295296	0.06418529	5.835929
15460	-3287.361	-3294.27	6.908469	1.893545	0.1654594	0.0326782	0.0554218	0.0404714	0.0303856	0.0522914	0.0635626	0.139412	0.0798094	0.0448565	0.0874694	0.0161192	0.0910458	0.0735045	0.0866526	0.0547096	0.05820473	0.00996246	0.563015	0.00500956	0.00707804	0.414358	0.000576999	4.544305	0.01659397	-2.905716	0.000125587	0.0165181	0.287812	3.69554	0.278004	0.299429	0.136561	0.286006	0.0747987	0.2218484
15470	-3293.653	-3294.897	1.244108	1.880038	0.185334	0.0286342	0.0355073	0.0303625	0.0435045	0.109193	0.0520919	0.163526	0.102154	0.0199187	0.11221	0.012242	0.107823	0.111796	0.0606031	0.06142689	0.04191343	0.0116667	0.549623	0.00400777	0.00755294	0.427012	0.000138266	4.00138	0.06026941	-2.789908	0.000307549	0.0257662	0.344312	3.62961	0.291742	0.30036	0.146775	0.261122	0.1021828	0.5898193
15480	-3290.603	-3295.439	4.836087	1.842138	0.2002553	0.0378531	0.0368989	0.0530011	0.0641408	0.0783408	0.047678	0.0770854	0.0636396	0.023404	0.0431853	0.0196167	0.109261	0.106055	0.169196	0.06930376	0.1659336	0.0173889	0.544221	0.00645232	0.00844251	0.422815	0.000679749	4.078256	0.006334651	-2.669256	0.000535895	0.0339229	0.384324	3.58122	0.280692	0.309104	0.129957	0.280247	0.1722682	0.03677202
15490	-3302.815	-3300.283	-2.532399	1.842138	0.2053593	0.0321287	0.0289628	0.0321956	0.0666819	0.123707	0.0822137	0.102361	0.0906103	0.0541298	0.0811937	0.026258	0.313135	0.0902871	0.0712627	0.04279335	-0.05499722	0.0131808	0.483249	0.00241272	0.00476416	0.489388	0.00700557	3.947633	0.1093783	-3.151372	0.000636075	0.0369234	0.3975	3.56494	0.307858	0.296369	0.134522	0.261251	0.05438107	2.01133
15500	-3295.812	-3301.299	5.487613	2.259142	0.1929232	0.0324838	0.0278959	0.0572579	0.0420354	0.129267	0.0794994	0.198186	0.0627106	0.0197995	0.0400562	0.0218031	0.0308292	0.0393067	0.143979	0.05561077	0.0221565	0.0195214	0.432928	0.001465	0.00528822	0.532828	0.00796976	3.827823	0.01430053	-2.889378	0.000412335	0.0297952	0.364937	3.60486	0.294318	0.304336	0.148659	0.252688	0.03645703	0.3922571
15510	-3290.813	-3294.916	4.103523	2.147356	0.1610181	0.0416677	0.0184944	0.049595	0.0491271	0.142778	0.0833975	0.114664	0.073218	0.0251764	0.065612	0.0647639	0.0265876	0.0560443	0.0251238	0.04181083	0.05810893	0.0178526	0.483501	0.00263064	0.00319262	0.48728	0.0055433	4.258746	0.1606363	-3.1746	9.97378e-05	0.0147302	0.274752	3.71042	0.292116	0.303746	0.138241	0.265897	0.2187453	0.7343534
15520	-3294.228	-3302.214	7.985642	1.899282	0.1829113	0.028846	0.0441646	0.0898345	0.0876404	0.110231	0.0683845	0.137072	0.0834838	0.033648	0.0533255	0.0391275	0.0411647	0.0371085	0.0324215	0.0643092	-0.0624366	0.0203205	0.479251	0.00957269	0.00239598	0.48758	0.000880549	4.226798	0.06713344	-2.744053	0.000278635	0.0245351	0.337612	3.63757	0.282766	0.303066	0.134173	0.279995	0.004696838	14.29333
15530	-3288.486	-3298.53	10.04333	1.899282	0.1694695	0.0503086	0.0330187	0.0456578	0.0411815	0.085599	0.0717377	0.127796	0.0457656	0.040368	0.0317498	0.0350938	0.0341018	0.0491628	0.0522337	0.05493441	0.07869878	0.014127	0.596162	0.00530149	0.00187737	0.382042	0.000490772	5.091008	0.05315299	-2.901615	0.000153036	0.0182228	0.299479	3.68215	0.302146	0.305225	0.126088	0.266541	0.1318518	0.4031269
15540	-3289.877	-3296.638	6.760565	1.899282	0.2291291	0.0384481	0.0281368	0.0422601	0.0745164	0.0672761	0.0544078	0.0883935	0.0867476	0.0228677	0.0605255	0.0271012	0.0476903	0.0405076	0.0321424	0.03743994	0.2069694	0.0115236	0.533903	0.00726247	0.0089553	0.437673	0.000682094	4.360674	0.1780303	-3.285017	0.00127743	0.0520881	0.455359	3.49128	0.287073	0.293789	0.137104	0.282034	0.3849997	0.4624167
15550	-3295.24	-3302.055	6.81478	1.859469	0.1951847	0.0359218	0.0476299	0.0533195	0.0446396	0.0566227	0.0863174	0.125125	0.0483589	0.03259	0.0882127	0.0264014	0.0368885	0.0741484	0.0733697	0.05405906	0.1070469	0.0151689	0.464211	0.00355884	0.0129805	0.50296	0.0011197	3.710503	0.1875275	-2.917678	0.000447996	0.0310445	0.370974	3.59753	0.277317	0.303832	0.136393	0.282458	0.2945744	0.6366048
15560	-3287.293	-3296.537	9.243727	1.994886	0.2184647	0.0329972	0.0294669	0.0367228	0.0261493	0.0826359	0.0601093	0.114761	0.0470165	0.0356087	0.0777365	0.02464	0.0856726	0.0864918	0.0269554	0.04552326	0.06343446	0.0151933	0.556462	0.005724	0.0141566	0.403517	0.00494756	4.864345	0.01647835	-3.089532	0.000952016	0.0450605	0.430113	3.52387	0.297878	0.291839	0.142106	0.268177	0.07991281	0.2062041
15570	-3292.429	-3302.298	9.86937	2.250589	0.2084485	0.0291514	0.0261237	0.0832129	0.0261493	0.0656357	0.0869183	0.105985	0.0742266	0.0157282	0.0381989	0.0189674	0.0600552	0.0452084	0.0401133	0.05196253	0.05651998	0.019417	0.431554	0.00483374	0.0164379	0.515693	0.0120638	3.866301	0.01141005	-2.957232	0.000702717	0.0387872	0.405346	3.55516	0.300232	0.301616	0.12392	0.274232	0.06793002	0.1679677
15580	-3297.357	-3298.107	0.7502787	2.085534	0.1752056	0.0400484	0.033725	0.0270605	0.0144602	0.0261826	0.0628312	0.189007	0.0699914	0.0200152	0.112328	0.0419159	0.100033	0.0914556	0.0747151	0.0736376	-0.1272338	0.0172684	0.587227	0.00391306	0.00712124	0.382903	0.00156741	3.43403	0.1773656	-2.608599	0.000199869	0.0208063	0.315944	3.66305	0.305439	0.29685	0.136277	0.261434	0.05013182	3.537984
15590	-3295.366	-3303.441	8.075057	2.159378	0.2138783	0.0326735	0.0344102	0.0438083	0.0318894	0.0554312	0.074994	0.171364	0.114643	0.0428686	0.0534586	0.0195854	0.0697488	0.0855487	0.0449574	0.06346825	-0.07667655	0.0168657	0.535272	0.00150441	0.00233332	0.427074	0.0169505	3.332967	0.0882261	-2.757216	0.000831383	0.0421459	0.4189	3.53812	0.281141	0.317682	0.115351	0.285825	0.01154955	7.638919
15600	-3287.454	-3298.132	10.67785	2.167471	0.1837756	0.0261605	0.0299393	0.0552183	0.0270926	0.0277682	0.0692935	0.174763	0.0963869	0.0238033	0.0207356	0.03383	0.037575	0.0749774	0.0693089	0.03743242	-0.002812856	0.0173094	0.508569	0.00303138	0.00342678	0.456511	0.0111525	3.023924	0.02096819	-3.285218	0.000288711	0.0249711	0.340008	3.63473	0.264353	0.314851	0.137704	0.283092	0.01815534	1.154933
15610	-3288.403	-3299.328	10.92479	2.361059	0.2137614	0.0289476	0.0266723	0.0424352	0.0270926	0.0508255	0.0533884	0.193432	0.101981	0.0254488	0.0493554	0.0780374	0.0587882	0.0682755	0.0297655	0.04727741	-0.03783806	0.018211	0.551814	0.00661495	0.00163859	0.411462	0.0102597	2.820346	0.04285048	-3.051723	0.000828453	0.0420725	0.418611	3.53849	0.293447	0.310401	0.12117	0.274982	0.00501242	8.54886
15620	-3294.578	-3299.431	4.853099	2.490144	0.1887878	0.0431863	0.0268473	0.0510262	0.0310433	0.0799114	0.047681	0.284405	0.0861318	0.0195682	0.02353	0.0210478	0.0216607	0.0192203	0.0421127	0.0363249	0.1701887	0.0166802	0.599442	0.00186654	0.000554967	0.376876	0.00458031	4.132559	0.08034678	-3.315252	0.000352482	0.0275679	0.353767	3.61831	0.284695	0.308353	0.134635	0.272316	0.2505355	0.3207002
15630	-3298.963	-3302.161	3.197807	2.736629	0.1551806	0.0286938	0.0238095	0.0246258	0.0598607	0.0687145	0.0578437	0.21722	0.122804	0.0230269	0.034523	0.0162046	0.033393	0.0483692	0.074692	0.04455954	0.3100584	0.0139568	0.534519	0.00610671	0.000234701	0.439013	0.00616975	3.271259	0.06958073	-3.110929	7.2207e-05	0.012544	0.257391	3.72999	0.315021	0.298211	0.12181	0.264959	0.3796391	0.1832812
15640	-3292.547	-3303.357	10.81042	2.330301	0.135449	0.0359776	0.0277365	0.0482797	0.035921	0.0438188	0.0716665	0.193767	0.0778024	0.022065	0.0559591	0.026017	0.0166738	0.0611149	0.037321	0.04872197	0.01280196	0.019131	0.531806	0.00349508	0.0044169	0.436784	0.0043664	3.481726	0.006653834	-3.021625	1.971e-05	0.00657104	0.197636	3.79577	0.307806	0.284018	0.141235	0.266941	0.0194558	0.3419975
15650	-3294.799	-3301.173	6.373368	2.364282	0.1936068	0.0287932	0.0224185	0.0448074	0.0166114	0.0616153	0.0490898	0.0905634	0.0540608	0.017784	0.0767966	0.0213381	0.0816165	0.0425002	0.0821732	0.0619303	-0.0961994	0.0152394	0.515599	0.0060837	0.00589584	0.439435	0.0177474	4.396548	0.1228406	-2.781746	0.000422891	0.0301706	0.366767	3.60264	0.319372	0.276958	0.145294	0.258375	0.02664122	4.610923
15660	-3289.578	-3299.693	10.11491	2.584143	0.2225356	0.0310957	0.0207063	0.0509251	0.0285975	0.0201788	0.070267	0.106224	0.0565256	0.0127098	0.0200178	0.0167628	0.0545137	0.0340243	0.0306088	0.04878214	0.04047322	0.0129175	0.560747	0.00200495	0.0118951	0.393941	0.0184943	4.814918	0.003356748	-3.020391	0.00106865	0.0477034	0.439886	3.51134	0.305827	0.296875	0.120136	0.277163	0.04382997	0.07658567
15670	-3283.451	-3296.222	12.7708	2.718996	0.1963558	0.0257889	0.0277274	0.0364606	0.0232313	0.0367719	0.0630976	0.133316	0.0445338	0.0163544	0.0200613	0.0250494	0.0488877	0.0583474	0.0267816	0.03494519	0.01800191	0.0112213	0.477747	0.00114055	0.00356447	0.488413	0.0179129	5.541443	0.007780925	-3.353974	0.000467306	0.0316999	0.37408	3.59375	0.30253	0.287823	0.133186	0.276461	0.02578283	0.3017871
15680	-3283.956	-3295.107	11.15144	2.944037	0.1978801	0.0298467	0.0197036	0.0588782	0.0211659	0.0376973	0.0579691	0.100372	0.052162	0.0164918	0.0298232	0.0699332	0.0405646	0.0462143	0.024561	0.03416221	-0.03927045	0.0113518	0.467482	0.0014307	0.00592227	0.505023	0.00879015	6.174648	0.05897592	-3.376635	0.000493324	0.0325615	0.378103	3.58884	0.297593	0.30411	0.131893	0.266404	0.01970547	2.992871
15690	-3288.794	-3300.498	11.70489	3.529328	0.1991089	0.0445337	0.0175067	0.0364239	0.0126869	0.0264628	0.0474271	0.0527186	0.0491909	0.027552	0.0265793	0.0120049	0.0320762	0.0410481	0.0803646	0.03459818	0.1118245	0.0117451	0.475481	0.00413841	0.00560266	0.497204	0.00582876	6.339364	0.05540779	-3.363954	0.000515036	0.033263	0.381328	3.58489	0.291603	0.297454	0.140981	0.269962	0.1672323	0.3313223
15700	-3286.846	-3295.345	8.499541	2.359781	0.2058331	0.0391432	0.0260995	0.0417856	0.0158486	0.0267217	0.0758692	0.0852701	0.0525752	0.0203339	0.0302756	0.0604329	0.0188332	0.058362	0.0408044	0.0329306	0.2419235	0.0137181	0.441507	0.00552367	0.00611214	0.529691	0.00344852	5.09888	0.1129948	-3.413353	0.000645996	0.037207	0.39871	3.56344	0.299615	0.299913	0.130873	0.269599	0.3549183	0.3183685
15710	-3292.782	-3299.748	6.966626	2.359781	0.1975788	0.0570843	0.0304797	0.0417856	0.00582579	0.0421722	0.0777288	0.109759	0.0544031	0.0171555	0.0634666	0.0272654	0.0226318	0.0547253	0.0949289	0.0423894	-0.02606418	0.0128142	0.466164	0.0122657	0.00843399	0.494787	0.00553491	3.832545	0.05983248	-3.160857	0.0004881	0.0323905	0.377309	3.58981	0.28956	0.29391	0.148986	0.267545	0.0337683	1.771853
15720	-3301.657	-3304.999	3.341794	2.400154	0.178381	0.0370415	0.0218182	0.0446178	0.0357152	0.0234722	0.066769	0.0991561	0.0680359	0.013066	0.0350797	0.00653638	0.0935023	0.0326865	0.0990378	0.03667377	0.1587208	0.00759898	0.639719	0.00302113	0.017361	0.325426	0.00687393	5.247669	0.100042	-3.305693	0.000229994	0.0223078	0.324937	3.65253	0.279375	0.313244	0.116174	0.291207	0.2587628	0.3866167
15730	-3295.59	-3304.624	9.033861	2.083837	0.1709862	0.0303696	0.0306464	0.0726557	0.0250075	0.0220632	0.0699845	0.0786486	0.0291919	0.0394731	0.038209	0.0684708	0.042565	0.020615	0.0379485	0.0342835	-0.04707493	0.00813025	0.4835	0.000828405	0.0131214	0.489739	0.00468102	9.883194	0.1583036	-3.373091	0.000164517	0.0188895	0.303859	3.67709	0.297663	0.308515	0.128702	0.26512	0.1112287	1.423227
15740	-3295.011	-3300.304	5.292617	2.403475	0.174301	0.0475216	0.0279404	0.0601477	0.0135196	0.0338059	0.130149	0.129981	0.0593467	0.0285521	0.0270575	0.0272546	0.0247504	0.0323027	0.0726571	0.04572129	-0.09845868	0.0136479	0.610894	0.00313788	0.0120079	0.353911	0.00640102	4.378252	0.2836402	-3.085191	0.000191852	0.0203877	0.313365	3.66606	0.283187	0.308024	0.135179	0.27361	0.1851815	1.531688
15750	-3290.834	-3295.409	4.57538	2.480531	0.1671219	0.0555222	0.0188177	0.0687601	0.0114594	0.0713885	0.126135	0.103602	0.0601405	0.0271919	0.0304466	0.0511018	0.0328362	0.0532807	0.0338105	0.05028809	-0.1195841	0.00915288	0.492033	0.00256911	0.00447444	0.480035	0.0117359	5.741078	0.2190975	-2.989987	0.00013647	0.0172145	0.292664	3.68999	0.291593	0.306608	0.135763	0.266036	0.09951344	2.201688
15760	-3297.403	-3303.183	5.780157	2.479322	0.1802622	0.0503876	0.0336875	0.118115	0.0208315	0.0516633	0.114498	0.143025	0.0501555	0.0194589	0.0280234	0.0620911	0.0380775	0.0449373	0.103635	0.04278596	0.01917842	0.0149879	0.378317	0.00223693	0.0128002	0.585981	0.00567636	4.348989	0.02242946	-3.151545	0.000249359	0.0232207	0.330223	3.64631	0.31293	0.305054	0.139313	0.242703	0.04160788	0.5390676
15770	-3291.455	-3301.791	10.3365	2.716646	0.2048968	0.0378064	0.0231557	0.0761129	0.0361033	0.0463176	0.0944855	0.106435	0.0492206	0.024156	0.0289942	0.0234818	0.0218014	0.0692878	0.0466223	0.04756051	-0.006099947	0.0187633	0.376026	0.00210028	0.00950771	0.582433	0.0111695	4.709922	0.0622598	-3.045753	0.000626494	0.0366474	0.396317	3.56641	0.287866	0.300059	0.162864	0.249211	0.05615985	1.108618
15780	-3287.874	-3296.915	9.040542	2.859929	0.1993938	0.0210575	0.0173522	0.0372961	0.0233123	0.0489082	0.0519105	0.104686	0.0454949	0.0137542	0.0173466	0.0245789	0.0354432	0.0726168	0.0882104	0.03935584	0.01656037	0.0177226	0.48231	0.0117768	0.00463745	0.479411	0.00414232	4.528349	0.1260448	-3.235111	0.000520165	0.0334265	0.382074	3.58398	0.298208	0.283257	0.139631	0.278904	0.1426052	0.8838726
15790	-3284.843	-3296.687	11.84419	3.205525	0.1516403	0.0231593	0.0199506	0.0348526	0.0328672	0.0272458	0.073812	0.0833924	0.0498971	0.0178139	0.0164524	0.0208866	0.0183833	0.0388083	0.0475905	0.03153822	0.03126589	0.0116497	0.469788	0.00419488	0.00403524	0.509695	0.000636378	8.120317	0.07232912	-3.456555	5.86447e-05	0.0113104	0.246768	3.74186	0.296401	0.294239	0.149685	0.259674	0.103595	0.6981911
15800	-3289.705	-3301.967	12.26201	2.833823	0.1750023	0.0329175	0.0143762	0.037753	0.0162162	0.0381485	0.0579146	0.0685608	0.0277689	0.0126212	0.0163611	0.045982	0.0447736	0.0183353	0.0392929	0.03418719	0.03410728	0.0114977	0.455059	0.00792271	0.0302893	0.493715	0.00151687	6.962287	0.09186922	-3.375904	0.000198045	0.0207118	0.315365	3.66373	0.296927	0.306937	0.128546	0.26759	0.1259765	0.7292568
