Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
31	1	-3917.487	-3809.492	-107.9955	6.107239	0.1530486	4.175301	0.0168654	0.0329785	0.0398739	0.043518	0.107468	0.0908805	0.0432932	0.0052762	0.0348248	0.0507302	0.0150047	0.0286747	0.0764707	0.130878	0.068044	0.13748	0.0422537	0.0330387	0.0518258	0.0483698	0.0609145	0.0287284	0.0478311	0.0176952	0.102307	0.0416248	0.0625864	0.0442288	0.0906896	0.0368568	0.0371576	0.0282823	0.036363	0.0310313	0.0847553	0.0474572	0.0924131	0.0200296	0.04291113	0.04985606	0.0252209	0.0150656	0.525853	0.000229817	0.00988374	0.44809	0.000877147	6.109487	0.1174458	-3.148624	2	39.93951	0.1776502	6.37781e-05	0.0117927	0.251002	3.73714	0.463741	0.781061	1.08434	1.67086	0.306761	0.300017	0.110794	0.282428	0.1426667	0.823218
32	0	-3933.585	-3778.656	-154.9293	5.930427	0.1655377	1.161042	0.078082	0.101568	0.0550909	0.0394958	0.0374022	0.0630993	0.0471097	0.020797	0.0517669	0.026493	0.0226047	0.046701	0.0239284	0.115542	0.077541	0.0657393	0.113593	0.146585	0.0517264	0.110895	0.0437121	0.0562274	0.113975	0.0378635	0.0723217	0.0436466	0.0527687	0.306129	0.100536	0.119344	0.118486	0.0420546	0.0978681	0.217847	0.0813861	0.0590736	0.137433	0.120941	0.06453702	0.05728361	0.1187246	0.00937455	0.509426	0.0100469	0.0024972	0.468098	0.000557164	7.094271	0.1142217	-2.740516	3	41.02368	0.05844309	0.000126084	0.0165505	0.288041	3.69528	0.167922	0.520328	1.02229	2.28946	0.298411	0.287807	0.134489	0.279293	0.2329463	0.4903349
33	1	-3918.344	-3808.773	-109.5708	6.107239	0.1727264	4.293355	0.0132079	0.0347189	0.0365892	0.0186008	0.120665	0.0461727	0.0547574	0.0100934	0.0399217	0.0385144	0.0110022	0.017331	0.0980374	0.0994913	0.0343221	0.272988	0.08446	0.0434972	0.0486874	0.0484562	0.0305318	0.0315864	0.0272425	0.0350006	0.0598157	0.0344633	0.0906009	0.0393826	0.0805575	0.0298684	0.0642811	0.0261	0.0411951	0.0373661	0.124946	0.0410242	0.0826968	0.0451623	0.04260986	0.05395134	0.0252209	0.0243245	0.548707	0.000288617	0.00399591	0.417298	0.00538624	6.109487	0.1174458	-3.15567	2	39.93951	0.1776502	0.000178474	0.019669	0.308861	3.67129	0.469786	0.784779	1.08425	1.66118	0.291466	0.305679	0.129689	0.273166	0.1426667	0.823218
34	0	-3927.798	-3777.839	-149.9584	5.930427	0.1545106	0.7109058	0.0962498	0.0899008	0.06909	0.0231634	0.0568065	0.0569211	0.0488649	0.0300411	0.041325	0.0284914	0.0189404	0.037742	0.0485718	0.113718	0.0726227	0.0422741	0.0708097	0.103391	0.0483356	0.113503	0.0569229	0.0405208	0.0714536	0.0709894	0.0430248	0.0537935	0.0690005	0.31964	0.112457	0.0721965	0.114732	0.0274658	0.0841115	0.195315	0.0763879	0.0690609	0.108811	0.114887	0.06943453	0.04118371	0.1187246	0.00695138	0.4432	0.00473712	0.00302478	0.539474	0.0026131	7.094271	0.1142217	-2.667371	3	41.02368	0.05844309	6.94705e-05	0.0123052	0.255386	3.73224	0.0765191	0.368631	0.928844	2.62601	0.29687	0.313288	0.137582	0.25226	0.2329463	0.4903349
35	1	-3919.346	-3806.791	-112.5553	6.107239	0.1589347	3.405085	0.0260625	0.0466832	0.0397077	0.0283668	0.212794	0.0506498	0.0509979	0.00714293	0.057084	0.0356142	0.00969227	0.0295199	0.0775946	0.137063	0.0447183	0.206258	0.0734375	0.0517277	0.0948693	0.0372781	0.0526539	0.02598	0.0396514	0.0471512	0.0455266	0.0313934	0.0903233	0.0368828	0.0653093	0.0582904	0.0724471	0.0378482	0.0541036	0.0233238	0.0965998	0.082916	0.0610333	0.0317376	0.05342806	0.0498693	0.0252209	0.0104834	0.595756	0.000247138	0.00792528	0.379522	0.00606622	6.109487	0.1174458	-2.929419	2	39.93951	0.1776502	8.9121e-05	0.0139284	0.26858	3.7174	0.41836	0.751747	1.0839	1.746	0.310641	0.30139	0.119237	0.268732	0.1426667	0.823218
36	0	-3935.866	-3784.884	-150.9822	5.930427	0.1432016	0.9787016	0.133167	0.0486054	0.0832591	0.0456493	0.0298104	0.0470321	0.066243	0.0428045	0.0325595	0.0206413	0.0254721	0.0405057	0.0625063	0.092273	0.055027	0.0333566	0.0646363	0.0899654	0.0673007	0.104468	0.0859922	0.0458682	0.113357	0.0669856	0.0681046	0.0579664	0.0884382	0.245057	0.0826999	0.073624	0.121816	0.0218315	0.143674	0.168	0.0472393	0.0922614	0.129471	0.0992975	0.07315271	0.03496812	0.1187246	0.00839415	0.535582	0.00774035	0.000361446	0.445996	0.00192644	7.094271	0.1142217	-2.615206	3	41.02368	0.05844309	3.42622e-05	0.00865503	0.221236	3.77007	0.132685	0.470255	0.996379	2.40068	0.287459	0.31687	0.133518	0.262153	0.2329463	0.4903349
37	1	-3924.402	-3809.879	-114.5231	6.107239	0.1742844	2.895651	0.0614342	0.0375383	0.0379758	0.0259092	0.268326	0.0420705	0.0699971	0.00988549	0.0535865	0.0464523	0.00777459	0.0362794	0.100403	0.134314	0.0721181	0.10144	0.0587956	0.0742721	0.069818	0.0594618	0.0458273	0.0361861	0.0534992	0.039801	0.0367279	0.0464894	0.0812355	0.050173	0.0660818	0.059787	0.0389302	0.0241876	0.0625016	0.0318962	0.14239	0.135602	0.0923118	0.0226057	0.0490772	0.04609037	0.0252209	0.0101037	0.506463	0.000515277	0.014281	0.461893	0.00674438	6.109487	0.1174458	-3.014361	2	39.93951	0.1776502	0.000191707	0.0203801	0.313318	3.66611	0.381025	0.725582	1.08195	1.81144	0.289309	0.326994	0.118524	0.265173	0.1426667	0.823218
38	0	-3943.811	-3787.111	-156.6999	5.930427	0.1473248	1.829746	0.15539	0.0386375	0.061458	0.0633346	0.0452714	0.0583581	0.0748798	0.0285227	0.0356942	0.0406518	0.0323773	0.0465652	0.0880257	0.0922084	0.0595496	0.0295354	0.052251	0.0519753	0.117393	0.120372	0.184906	0.0405304	0.0627872	0.0583619	0.0575109	0.0638688	0.126596	0.214691	0.0697386	0.0599315	0.0652849	0.0233672	0.0968595	0.160172	0.0302916	0.0591819	0.127002	0.246706	0.08623774	0.05345983	0.1187246	0.0100302	0.441056	0.00936987	0.000874843	0.529409	0.00925942	7.094271	0.1142217	-2.450647	3	40.5575	0.05844309	4.48963e-05	0.00990212	0.233743	3.75631	0.272068	0.635595	1.06508	2.02726	0.313492	0.305802	0.141791	0.238915	0.2329463	0.4903349
39	1	-3927.346	-3814.761	-112.5844	6.107239	0.153068	2.367726	0.0783539	0.0278262	0.02858	0.0221143	0.281401	0.0613466	0.0513459	0.0113014	0.0528333	0.0627477	0.0148019	0.0388285	0.0508921	0.171847	0.0801969	0.114516	0.0602306	0.0428159	0.0710523	0.056382	0.0251971	0.0346197	0.0339497	0.0584008	0.0666898	0.0854488	0.0768891	0.0497371	0.0823375	0.0364569	0.0335344	0.0298593	0.056192	0.0559305	0.115808	0.0922964	0.0543559	0.0110351	0.04708978	0.05087035	0.0252209	0.00768732	0.500731	0.00253948	0.00693769	0.471884	0.0102208	6.109487	0.1174458	-3.055699	2	39.93951	0.1776502	6.3851e-05	0.0117995	0.25106	3.73708	0.333546	0.689172	1.07696	1.90032	0.301464	0.313618	0.141793	0.243124	0.1426667	0.823218
40	0	-3930.641	-3777.939	-152.7019	5.930427	0.1760779	1.249781	0.228286	0.0230871	0.0535917	0.0726866	0.0689985	0.0544939	0.0887556	0.0244981	0.0419415	0.0265148	0.0274509	0.0452283	0.0701553	0.0824893	0.0476459	0.042744	0.055417	0.0347282	0.131449	0.0608979	0.0875006	0.0506122	0.0543941	0.0555267	0.0211742	0.0688538	0.0940786	0.121709	0.0781945	0.0635978	0.104765	0.037356	0.112932	0.191991	0.0620206	0.0680005	0.143358	0.139803	0.08089235	0.0345997	0.1187246	0.00806854	0.523751	0.00479698	0.00131881	0.453442	0.00862305	7.094271	0.1142217	-2.514636	3	40.5575	0.05844309	0.000207833	0.0212138	0.318423	3.66016	0.183958	0.540813	1.03159	2.24364	0.291363	0.303122	0.132867	0.272648	0.2329463	0.4903349
41	1	-3929.76	-3814.096	-115.6641	6.107239	0.1544226	5.787624	0.0765699	0.0860247	0.0397778	0.0132257	0.15804	0.0365756	0.0504218	0.00792382	0.0574071	0.0590465	0.0165247	0.0331682	0.0351099	0.14227	0.0768689	0.129083	0.0426091	0.0279287	0.110594	0.0691162	0.0171493	0.0159963	0.0261991	0.0411117	0.0848762	0.0743005	0.0865511	0.0544664	0.0628456	0.0236335	0.0457827	0.0268211	0.0587017	0.05027	0.110719	0.0688011	0.0422863	0.019626	0.04046421	0.04427581	0.0252209	0.00760656	0.644028	0.00159166	0.00725715	0.330603	0.00891353	6.109487	0.1174458	-3.207337	2	39.93951	0.1776502	6.91169e-05	0.012274	0.255122	3.73253	0.53183	0.820681	1.08173	1.56576	0.26886	0.325794	0.119298	0.286048	0.1426667	0.823218
42	0	-3919.33	-3776.791	-142.5389	5.930427	0.1780666	0.7336598	0.0679721	0.0550372	0.057596	0.158706	0.0960055	0.0670388	0.0760638	0.0155002	0.0436937	0.0217824	0.0315581	0.0567061	0.0893678	0.0775689	0.062521	0.0707188	0.0595301	0.069646	0.0766869	0.079587	0.0672368	0.0208437	0.0539644	0.0420054	0.0189359	0.0658529	0.140188	0.163299	0.0983363	0.0345526	0.109156	0.0565897	0.0720836	0.0561897	0.0343417	0.124903	0.128507	0.0607789	0.06219	0.043732	0.1048049	0.006467	0.514183	0.00969303	0.00307052	0.459955	0.00663094	7.094271	0.1281414	-2.777561	3	40.48931	0.05844309	0.00022687	0.0221569	0.324051	3.65357	0.0813876	0.378988	0.93673	2.60289	0.300457	0.311933	0.129913	0.257697	0.2329463	0.5500897
43	1	-3913.858	-3808.644	-105.2139	6.107239	0.1611312	0.6792817	0.0533366	0.114142	0.0277835	0.0198932	0.101808	0.042473	0.0637375	0.00725147	0.0439666	0.0562711	0.0141935	0.0271477	0.00779531	0.116889	0.0792676	0.141609	0.0467605	0.0347725	0.0331329	0.0317241	0.0366176	0.016898	0.0175067	0.0216992	0.0383548	0.0370108	0.0303851	0.0556468	0.0222922	0.0642707	0.0346045	0.114447	0.0293363	0.0312431	0.0680257	0.136067	0.0444227	0.0546267	0.03891211	0.04249553	0.0252209	0.0140906	0.423979	0.002791	0.00616921	0.548753	0.00421671	6.109487	0.1174458	-3.24645	2	39.93951	0.1776502	0.000100341	0.0147744	0.275087	3.71004	0.0697694	0.353588	0.916942	2.6597	0.292172	0.2906	0.146268	0.270959	0.1426667	0.823218
44	0	-3929.859	-3781.807	-148.0527	5.930427	0.1654726	0.4419985	0.0192524	0.130215	0.0452663	0.119441	0.0979423	0.0892245	0.0628993	0.00943569	0.0466696	0.0322521	0.0182215	0.0565535	0.0499098	0.0959815	0.0456081	0.0397925	0.0626469	0.191581	0.0864189	0.206726	0.134996	0.02445	0.0763841	0.0634939	0.0307721	0.0389736	0.119838	0.0746375	0.0866583	0.0789075	0.13967	0.029238	0.0538437	0.0764572	0.104829	0.0524926	0.0372107	0.0399388	0.06219	0.03682213	0.1198773	0.00308235	0.421487	0.0123102	0.00525541	0.550661	0.00720364	7.094271	0.1281414	-2.777561	3	40.5542	0.05844309	0.00012567	0.0165235	0.287851	3.6955	0.0232101	0.212376	0.773004	2.99141	0.302466	0.305421	0.121087	0.271027	0.2480187	0.5166602
45	1	-3918.97	-3816.31	-102.6609	6.107239	0.1927975	1.752778	0.0978032	0.0571031	0.0513136	0.0303129	0.0970841	0.0306365	0.0483421	0.0118526	0.0403662	0.074708	0.0150276	0.0290209	0.021355	0.115958	0.0748671	0.0465769	0.0285813	0.0384564	0.0425157	0.0202963	0.0252271	0.0389099	0.0149514	0.0275468	0.0961742	0.058966	0.0324279	0.0495723	0.0343853	0.0992852	0.0566271	0.0456166	0.0411335	0.0398328	0.0806222	0.185844	0.0672766	0.0566413	0.0440024	0.04277927	0.0252209	0.00852643	0.468689	0.00337814	0.0060841	0.496435	0.0168873	6.109487	0.1174458	-3.123511	2	39.93951	0.1776502	0.000410415	0.0297264	0.3646	3.60526	0.261865	0.625856	1.06237	2.04991	0.310998	0.311432	0.133536	0.244034	0.1426667	0.823218
46	0	-3929.583	-3773.78	-155.8027	5.930427	0.1484072	1.078365	0.0349555	0.0936418	0.0727655	0.0438363	0.0600456	0.212557	0.0669799	0.0114951	0.0517388	0.0219397	0.0216643	0.0427802	0.0843086	0.100245	0.070747	0.0187214	0.02918	0.182589	0.119901	0.229768	0.0877883	0.0613454	0.240435	0.0504613	0.03806	0.0628678	0.117573	0.0237685	0.223966	0.0421154	0.128228	0.150507	0.0522275	0.0549537	0.0453925	0.0310134	0.0425352	0.0368023	0.06051098	0.05275268	0.1198773	0.00720138	0.452326	0.0057306	0.00341936	0.527316	0.00400686	7.094271	0.1281414	-2.804931	3	40.5542	0.05844309	4.80777e-05	0.0102454	0.237016	3.75269	0.152319	0.499102	1.01186	2.33672	0.289816	0.327588	0.141234	0.241363	0.2480187	0.5166602
47	1	-3912.494	-3810.756	-101.7377	6.107239	0.1994129	4.22735	0.0587091	0.0521855	0.0392066	0.0754651	0.0742244	0.0362005	0.0312463	0.00750863	0.0381441	0.043327	0.0121516	0.0240404	0.012702	0.0912128	0.0497216	0.0325531	0.0377452	0.0355305	0.0370556	0.0286062	0.0162705	0.0420102	0.0147724	0.0382056	0.020017	0.0250834	0.080113	0.0166843	0.0184417	0.162951	0.0597114	0.0530221	0.0197383	0.0485148	0.0652067	0.118866	0.0276993	0.0607632	0.03461768	0.06348161	0.0252209	0.0104049	0.540073	0.000868728	0.0170867	0.413774	0.0177923	6.109487	0.1174458	-3.363391	2	39.93951	0.1776502	0.00052051	0.0334375	0.382124	3.58392	0.466432	0.782722	1.0843	1.66654	0.322316	0.282396	0.128075	0.267212	0.1426667	0.823218
48	0	-3923.249	-3771.966	-151.2834	5.930427	0.1457757	2.665698	0.0614193	0.121881	0.0914887	0.093759	0.0515079	0.0597227	0.0452675	0.00791467	0.0389007	0.0106424	0.0227351	0.0317618	0.0700885	0.126426	0.0334068	0.02226	0.0335538	0.168295	0.0681342	0.240737	0.0542697	0.097018	0.185655	0.0273909	0.0419268	0.0414355	0.0941746	0.047361	0.0903834	0.0844252	0.0474937	0.0387199	0.0531808	0.0797189	0.0572162	0.105676	0.0852133	0.0523615	0.06051098	0.04908104	0.1198773	0.00482093	0.483276	0.007347	0.00390609	0.491871	0.0087792	7.094271	0.1281414	-2.804931	3	40.5542	0.05844309	4.06334e-05	0.00942226	0.229049	3.76149	0.361624	0.71116	1.08028	1.84693	0.294024	0.303656	0.134846	0.267474	0.2480187	0.5166602
49	1	-3911.45	-3813.439	-98.01146	6.107239	0.188487	1.808246	0.071896	0.0351983	0.016479	0.0604594	0.103905	0.0339714	0.0391433	0.00736983	0.0410173	0.0362766	0.00772911	0.0275642	0.0432826	0.101688	0.0326566	0.026339	0.01814	0.053874	0.0426052	0.0226022	0.0625893	0.0299084	0.0160982	0.0474185	0.0159809	0.0358047	0.0633048	0.0434459	0.040001	0.120158	0.0325931	0.0285191	0.0307092	0.0551839	0.0430063	0.066823	0.0412914	0.0938293	0.03425659	0.05290792	0.0252209	0.0132809	0.658156	0.000237873	0.0280725	0.295398	0.00485446	6.109487	0.1174458	-3.373876	2	39.93951	0.1776502	0.00034839	0.0274088	0.352949	3.61929	0.269259	0.63294	1.06436	2.03344	0.274804	0.317222	0.110066	0.297908	0.1426667	0.823218
50	0	-3914.337	-3774.468	-139.8699	5.930427	0.1346159	1.926142	0.0593276	0.0577945	0.0768227	0.051135	0.0305369	0.0322354	0.0631704	0.0184265	0.0379409	0.0327229	0.0176441	0.0471419	0.111773	0.104942	0.0592508	0.0148978	0.0658471	0.132927	0.0730179	0.151521	0.0572682	0.0302808	0.0752389	0.0463519	0.0202381	0.0437848	0.0252373	0.145351	0.0914351	0.073749	0.023189	0.0687078	0.0864768	0.0443724	0.0280008	0.0803798	0.0550093	0.100118	0.05339787	0.05097503	0.1198773	0.00608007	0.470165	0.00658241	0.00215209	0.510342	0.00467902	7.094271	0.1281414	-2.929984	3	40.5542	0.05844309	1.85028e-05	0.00636727	0.195099	3.79852	0.284296	0.646923	1.06803	2.00075	0.310438	0.310109	0.131727	0.247726	0.2480187	0.5166602
51	1	-3910.158	-3809.281	-100.8768	6.107239	0.2081714	2.791428	0.052159	0.052202	0.0245181	0.0762503	0.0671122	0.0183464	0.0447861	0.00965701	0.0422364	0.0498446	0.00653506	0.0261851	0.0421021	0.082348	0.0281212	0.0218822	0.0164653	0.0800166	0.0367677	0.0326365	0.0470838	0.0439034	0.0279489	0.0378042	0.0148645	0.030189	0.0229472	0.0284963	0.0796631	0.212204	0.0318912	0.0104637	0.046054	0.0429124	0.0109536	0.0600518	0.037812	0.0636473	0.03106444	0.0526651	0.0252209	0.0155749	0.476697	0.00116588	0.0187072	0.484411	0.00344377	6.109487	0.1174458	-3.471691	2	39.93951	0.1776502	0.000696549	0.0386186	0.404646	3.55604	0.372454	0.719284	1.08127	1.82699	0.282035	0.313131	0.127875	0.276959	0.1426667	0.823218
52	0	-3928.681	-3786.445	-142.2367	5.930427	0.1442197	1.493451	0.083481	0.0975502	0.0800433	0.0375627	0.10112	0.0309601	0.0571819	0.0365002	0.0623252	0.0168257	0.0223773	0.0341672	0.107065	0.113187	0.0292039	0.0228955	0.133622	0.142466	0.0768449	0.100427	0.0485096	0.0731374	0.0439942	0.0272071	0.040208	0.0550746	0.0152876	0.0838839	0.0512206	0.0400622	0.0421597	0.133667	0.0486728	0.101385	0.0328978	0.0389991	0.0351555	0.173793	0.0519965	0.06650322	0.1198773	0.00510895	0.587478	0.0104471	0.00530515	0.384761	0.0068998	7.094271	0.1281414	-2.956579	3	40.5542	0.05844309	3.66798e-05	0.00895398	0.224328	3.76668	0.224309	0.587463	1.05003	2.13819	0.292549	0.302896	0.143231	0.261324	0.2480187	0.5166602
53	1	-3910.523	-3815.863	-94.66066	6.107239	0.1670666	1.293578	0.0362076	0.0448472	0.0236823	0.143312	0.0464329	0.018381	0.0554687	0.00990651	0.0470682	0.0418168	0.00918151	0.0245109	0.0723943	0.0585683	0.0512684	0.0617228	0.0156906	0.0569051	0.0286519	0.0204397	0.0143549	0.0345492	0.0245523	0.0304162	0.0325476	0.0419357	0.0175295	0.0619742	0.0549044	0.126181	0.0236002	0.0249747	0.018255	0.0629548	0.0105209	0.038267	0.0463588	0.0343543	0.03764197	0.04557267	0.0252209	0.0126285	0.512208	0.000296077	0.0232649	0.448723	0.00287969	6.109487	0.1174458	-3.279636	2	39.93951	0.1776502	0.000136096	0.0171911	0.292503	3.69017	0.191603	0.550156	1.03559	2.22265	0.272232	0.307011	0.133794	0.286963	0.1426667	0.823218
54	0	-3918.174	-3782.277	-135.8973	5.930427	0.165967	0.6826508	0.105728	0.110883	0.0290626	0.0390801	0.118596	0.0749543	0.0409457	0.0209971	0.0526495	0.0359997	0.0224562	0.0335084	0.0977546	0.0859038	0.0487365	0.0480802	0.0848965	0.0988098	0.0574979	0.0338101	0.0339822	0.0944498	0.0209647	0.0465936	0.0531178	0.0563919	0.0617614	0.0775083	0.050864	0.0513572	0.0746132	0.247184	0.0432431	0.0287552	0.0399459	0.0816158	0.0270892	0.0397236	0.0519965	0.05116685	0.1198773	0.00910744	0.461417	0.0111209	0.00453075	0.511659	0.00216544	7.094271	0.1281414	-2.956579	3	40.5542	0.05844309	0.000128837	0.0167291	0.289295	3.69385	0.070487	0.355228	0.918266	2.65602	0.309969	0.289937	0.139366	0.260727	0.2480187	0.5166602
55	1	-3901.561	-3805.877	-95.68472	6.107239	0.179895	2.566253	0.0411147	0.0288476	0.0200893	0.0567443	0.0318785	0.049255	0.0484783	0.0104781	0.0383645	0.0294875	0.00587513	0.0282947	0.0230395	0.099671	0.0315099	0.0238563	0.0187851	0.0620926	0.0175608	0.0284589	0.0101511	0.0162638	0.0124866	0.0284604	0.0274394	0.037234	0.0453616	0.0421229	0.090461	0.060574	0.0534991	0.0430829	0.025214	0.124567	0.0116936	0.0215421	0.0551744	0.0283531	0.03889959	0.04523004	0.0252209	0.015895	0.472745	0.000205311	0.0240219	0.482938	0.00419441	6.109487	0.1174458	-3.246772	2	39.93951	0.1776502	0.000245488	0.0230411	0.329194	3.64752	0.352649	0.704282	1.07934	1.86373	0.287244	0.305484	0.139538	0.267734	0.1426667	0.823218
56	0	-3916.233	-3778.971	-137.2615	5.930427	0.1859953	0.3295156	0.0807119	0.193319	0.0609518	0.0378145	0.050554	0.0555763	0.0480214	0.0176021	0.0397255	0.020518	0.0244866	0.0418253	0.118514	0.0750512	0.0454157	0.0572626	0.106209	0.0817496	0.110799	0.0632134	0.0532323	0.0584609	0.0329076	0.0406005	0.0480817	0.035258	0.0448502	0.0343153	0.0763325	0.0632171	0.0584446	0.303815	0.0507201	0.0493699	0.030656	0.0856367	0.0442752	0.0264388	0.05689059	0.03392319	0.1198773	0.00729946	0.463547	0.0135382	0.00405498	0.503244	0.00831647	7.094271	0.1281414	-2.866625	3	40.5542	0.05844309	0.00031581	0.0261069	0.346131	3.62745	0.00799232	0.127566	0.642198	3.22224	0.309621	0.31014	0.136196	0.244043	0.2480187	0.5166602
57	1	-3901.487	-3813.423	-88.06406	6.107239	0.1724943	1.014668	0.039258	0.0394129	0.0340232	0.100598	0.0144874	0.0434971	0.0302891	0.00491977	0.0335709	0.0299076	0.00951552	0.0260663	0.0160772	0.0660771	0.0263805	0.0406693	0.0120842	0.0527708	0.0123719	0.0224338	0.0145992	0.0231402	0.0186429	0.038946	0.0422496	0.0475008	0.0344464	0.0435566	0.0660056	0.0165332	0.0304345	0.0494354	0.0564275	0.0252629	0.0379746	0.0513277	0.0178684	0.0651208	0.03218067	0.06612575	0.0252209	0.0168267	0.456286	0.00025448	0.0132014	0.511246	0.00218489	6.109487	0.1174458	-3.436389	2	39.93951	0.1776502	0.000176563	0.0195642	0.308195	3.67206	0.139871	0.481117	1.00239	2.37662	0.288128	0.309748	0.140729	0.261394	0.1426667	0.823218
58	0	-3924.011	-3775.341	-148.6702	5.930427	0.1697111	2.216912	0.0382167	0.193319	0.0541995	0.0874241	0.0351064	0.0432061	0.0649302	0.0106511	0.0384911	0.0325861	0.0225973	0.0362612	0.119248	0.0772213	0.0554284	0.0467258	0.148591	0.0321042	0.0881792	0.0488518	0.0183909	0.0873064	0.0436025	0.0510492	0.0122583	0.0562976	0.0303053	0.0462881	0.107208	0.0472507	0.0902757	0.274866	0.135169	0.0949471	0.0520403	0.0325031	0.0337646	0.0108998	0.05328529	0.05964755	0.1198773	0.00782273	0.560746	0.0133925	0.00518795	0.409244	0.0036071	7.094271	0.1281414	-2.932095	3	40.5542	0.05844309	0.000154823	0.0183282	0.300178	3.68134	0.317862	0.676261	1.07458	1.9313	0.292328	0.297593	0.128285	0.281794	0.2480187	0.5166602
59	1	-3890.236	-3807.077	-83.15874	6.107239	0.1716027	1.25703	0.0401608	0.0213159	0.0250722	0.0450072	0.0143038	0.0349136	0.0303934	0.00623951	0.0362827	0.0416698	0.00835585	0.0254498	0.0106226	0.087586	0.032483	0.0517454	0.0340463	0.0263266	0.0236551	0.0269376	0.0344224	0.0175698	0.0140156	0.0391527	0.0255	0.0552235	0.0501531	0.0220947	0.0101458	0.0185426	0.00751447	0.0362234	0.0198513	0.01466	0.0405413	0.094839	0.0184643	0.0400029	0.0267923	0.05698141	0.0252209	0.0221114	0.530538	0.00029561	0.0116218	0.43102	0.0044137	6.109487	0.1174458	-3.619641	2	39.93951	0.1776502	0.000169364	0.0191639	0.305634	3.67503	0.185236	0.542393	1.03228	2.24009	0.289627	0.311133	0.125149	0.27409	0.1426667	0.823218
60	0	-3926.135	-3776.807	-149.328	5.930427	0.1506916	2.391528	0.0696455	0.0957529	0.154001	0.0849114	0.0531905	0.176024	0.0429503	0.0116393	0.0431825	0.0205871	0.0321999	0.0308207	0.0620886	0.0900265	0.0316097	0.0514087	0.194866	0.02296	0.130347	0.0648634	0.035297	0.0419282	0.0325419	0.0299596	0.0318579	0.0554432	0.037855	0.0381231	0.0436022	0.0647701	0.0820153	0.255358	0.060475	0.117791	0.13323	0.0305191	0.064258	0.0217522	0.0638766	0.05211401	0.1198773	0.011018	0.556257	0.011805	0.00452172	0.412019	0.00437937	7.094271	0.1281414	-2.750802	3	40.5542	0.05844309	5.53727e-05	0.0109918	0.243912	3.74504	0.335925	0.69109	1.07728	1.8957	0.310295	0.29738	0.126277	0.266047	0.2480187	0.5166602
61	1	-3883.004	-3801.699	-81.30454	6.107239	0.1577402	1.327322	0.0175802	0.0266188	0.0273885	0.0751896	0.0273339	0.0150121	0.0400606	0.00605958	0.0362585	0.0424418	0.0084032	0.0245323	0.0113843	0.123823	0.043584	0.0459237	0.0474989	0.0186141	0.0264763	0.0288865	0.0068159	0.0229808	0.0117661	0.0285353	0.022694	0.0367732	0.0218868	0.0228128	0.00790519	0.0144813	0.00965985	0.0171626	0.0373542	0.0181652	0.0141059	0.0543354	0.0255914	0.0285056	0.02478712	0.05906046	0.0252209	0.0189775	0.521698	0.000762595	0.00473518	0.448659	0.0051679	6.109487	0.1174458	-3.697431	2	39.93951	0.1776502	8.34393e-05	0.0134795	0.265029	3.72141	0.197373	0.557041	1.03844	2.20715	0.307166	0.293709	0.133103	0.266023	0.1426667	0.823218
62	0	-3926.689	-3780.034	-146.6548	5.930427	0.1546645	2.824115	0.0916053	0.0571412	0.0676435	0.0652842	0.0584327	0.187317	0.0491186	0.0127583	0.0327178	0.0194616	0.027874	0.0548676	0.0399809	0.0998816	0.052213	0.0408648	0.136047	0.0832008	0.0345839	0.093387	0.0716706	0.105737	0.0704357	0.0551222	0.08321	0.0449748	0.0319526	0.0557278	0.0219074	0.0721212	0.154533	0.0795931	0.12783	0.0547879	0.173454	0.0210744	0.061937	0.0837315	0.05449416	0.04490506	0.1198773	0.0142098	0.519356	0.00604708	0.00256529	0.4531	0.00472186	7.094271	0.1281414	-2.909662	3	40.5542	0.05844309	7.00918e-05	0.0123599	0.255847	3.73172	0.37518	0.7213	1.0815	1.82202	0.277487	0.294226	0.141824	0.286462	0.2480187	0.5166602
