Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2810	-3301.96	-3296.14	-5.82566	0.361178	0.1635114	0.336581	0.109869	0.245869	0.306774	0.201915	0.14119	0.720718	0.179039	0.102786	0.299317	0.0926019	0.248882	0.111593	0.350379	0.2896837	-0.001939679	0.0137217	0.531159	0.00338872	0.00860531	0.441373	0.00175156	0.01999412	0.000113689	0.0157208	0.282101	3.70206	0.284741	0.310485	0.128844	0.275931	0.01805444	1.107435
2820	-3307.81	-3299.99	-7.81652	0.471832	0.1788925	0.346537	0.265666	0.23689	0.221621	0.205921	0.225746	0.572705	0.237987	0.300953	0.194747	0.105751	0.137489	0.260224	0.0910966	0.3187266	-0.04807475	0.0135599	0.589017	0.00153696	0.0120293	0.380725	0.00313206	0.127183	0.000235146	0.0225543	0.326378	3.65083	0.308426	0.300823	0.131976	0.258775	0.07910826	1.607708
2830	-3310.15	-3302.65	-7.49879	0.4878949	0.2221803	0.337486	0.303063	0.249656	0.196743	0.111693	0.38866	0.466928	0.233168	0.116764	0.164169	0.058837	0.146672	0.416677	0.160097	0.3704544	0.06571718	0.0153399	0.450461	0.00753385	0.0111932	0.512077	0.00339557	0.0008565682	0.00105811	0.0474708	0.43904	3.51243	0.301425	0.274094	0.128188	0.296293	0.06657375	0.01286646
2840	-3304.73	-3296.4	-8.33192	0.5325564	0.2385873	0.334182	0.303156	0.116133	0.231815	0.150471	0.923216	0.564296	0.269121	0.0981261	0.119821	0.0213348	0.0979971	0.0927487	0.233984	0.2773539	-0.1201085	0.0151339	0.487417	0.0152024	0.011234	0.469882	0.00113092	0.2002374	0.00162186	0.0585808	0.476792	3.46301	0.309751	0.301044	0.128098	0.261108	0.08012891	2.498941
2850	-3301.16	-3298.44	-2.71781	0.7973968	0.20597	0.233238	0.181585	0.124315	0.196931	0.150119	0.409085	0.556263	0.340525	0.0959605	0.0758613	0.060735	0.0332453	0.276904	0.122276	0.1593738	-0.0003741748	0.0141116	0.531736	0.0140872	0.011214	0.428071	0.000779425	0.04440207	0.000648881	0.037289	0.399058	3.563	0.291879	0.280115	0.1426	0.285406	0.04402789	1.008499
2860	-3308.05	-3296.48	-11.5675	0.7509077	0.1610172	0.245095	0.325354	0.0914216	0.175513	0.0963338	0.530152	0.762573	0.531804	0.269083	0.10434	0.127676	0.0567205	0.386968	0.264411	0.3965596	0.2088982	0.00425888	0.539777	0.00567346	0.01028	0.439417	0.000593754	0.01385382	9.97331e-05	0.0147298	0.27475	3.71042	0.291259	0.317728	0.127489	0.263524	0.222752	0.06219394
2870	-3304.18	-3296.62	-7.56562	0.7936465	0.1645503	0.162873	0.313652	0.0807067	0.119702	0.111643	0.415545	0.739794	0.312249	0.12537	0.296232	0.865562	0.0296853	0.0959648	0.278155	0.2183078	0.05103291	0.0066012	0.461738	0.0080216	0.0222292	0.499278	0.00213167	0.002050441	0.000119922	0.0161434	0.28515	3.69859	0.31317	0.29533	0.126672	0.264828	0.05308335	0.03862682
2880	-3313.83	-3302.33	-11.5043	0.9513828	0.1781396	0.17109	0.18818	0.0741888	0.0604385	0.0704446	0.564261	0.450648	0.16927	0.104897	0.695578	0.0766252	0.0564338	1.68914	0.438886	0.2614052	0.09173309	0.0115479	0.576165	0.00450347	0.0258568	0.381407	0.00052	0.01192744	0.000227594	0.0221919	0.324257	3.65332	0.293273	0.307634	0.133201	0.265893	0.1036605	0.1150625
2890	-3303.77	-3299.78	-3.98794	0.890701	0.2152007	0.149943	0.22614	0.0520369	0.120892	0.0849464	0.389247	0.461046	0.256216	0.0815659	0.403497	0.0407502	0.0778075	0.287396	0.184919	0.1798824	-0.167353	0.0130268	0.522703	0.0149693	0.0178769	0.430253	0.00117061	0.2043368	0.000865018	0.0429791	0.422155	3.534	0.274155	0.310972	0.128376	0.286498	0.03698379	5.525037
2900	-3304.13	-3302.14	-1.98843	0.8736738	0.1985675	0.178501	0.154138	0.0471981	0.163725	0.106172	0.281657	0.333562	0.263309	0.0651075	0.165841	0.206018	0.0778075	0.538834	0.104342	0.2122987	-0.04154558	0.0145003	0.500114	0.0146359	0.0102513	0.459431	0.00106694	0.06295279	0.000505387	0.0329532	0.379909	3.58663	0.274557	0.300506	0.132034	0.292903	0.02140721	2.940729
2910	-3306.55	-3299.03	-7.51938	0.7537948	0.2211931	0.234992	0.273505	0.0958849	0.178506	0.192508	0.316074	0.474784	0.205403	0.0534404	0.409916	0.0656876	0.0632125	0.374027	0.120762	0.2504617	-0.005308577	0.0147516	0.486219	0.0197611	0.00254357	0.468071	0.00865383	0.2035046	0.00102917	0.0468262	0.436682	3.51546	0.288299	0.301635	0.135614	0.274452	0.198196	1.026784
2920	-3310.52	-3306.8	-3.72314	0.7455362	0.2407996	0.207042	0.290856	0.0884369	0.25808	0.14003	0.182458	0.397754	0.199917	0.161618	0.226823	0.0476217	0.113687	0.268758	0.412311	0.2044508	0.03604471	0.0134205	0.393734	0.0253598	0.00242827	0.551196	0.0138618	0.04349386	0.00171035	0.0601308	0.481678	3.45648	0.298213	0.295986	0.139593	0.266208	0.07953857	0.5468273
2930	-3309.29	-3301.61	-7.67221	0.7110769	0.2265439	0.321553	0.136836	0.0827469	0.397314	0.124572	0.484955	0.675388	0.405338	0.161618	0.133125	0.138938	0.0940293	0.0995607	0.155255	0.2710418	0.09229674	0.0181372	0.452869	0.00907589	0.000204766	0.502142	0.0175718	0.08802616	0.00119259	0.0503542	0.449345	3.49911	0.292017	0.28758	0.147183	0.273221	0.1803229	0.4881585
2940	-3308.69	-3306.28	-2.40281	0.8690704	0.1652218	0.264689	0.126613	0.0584862	0.162643	0.153767	0.333632	0.641902	0.295201	0.0102111	0.11047	0.0774672	0.038046	0.194435	0.370669	0.1695857	-0.02537701	0.0121832	0.507616	0.000791879	0.000816558	0.460201	0.0183919	0.04940822	0.000124087	0.0164197	0.287117	3.69634	0.317561	0.305687	0.128225	0.248527	0.02403121	2.056003
2950	-3301.09	-3300.78	-0.302438	0.7770574	0.2070742	0.162231	0.0944606	0.0822339	0.223159	0.0815804	0.33004	0.683775	0.374456	0.0590589	0.0602271	0.0138625	0.0723149	0.102386	0.200385	0.1836497	0.009029831	0.031239	0.502202	0.000432811	0.00339593	0.455292	0.00743776	0.01195396	0.000672496	0.0379537	0.401867	3.55951	0.283281	0.289524	0.139057	0.288139	0.02098379	0.5696759
2960	-3302.89	-3299.42	-3.46886	0.6733279	0.1884888	0.385221	0.172223	0.0962163	0.336094	0.078615	0.193517	0.454776	0.295931	0.452225	0.0786746	0.108361	0.0507966	0.0927463	0.0521302	0.2415824	0.07300338	0.0183835	0.474614	0.00336642	0.00643671	0.488782	0.00841666	0.01936153	0.000348415	0.0274098	0.352953	3.61929	0.317723	0.279956	0.12795	0.27437	0.09236492	0.20962
2970	-3308.87	-3301.96	-6.90072	0.7165917	0.2021784	0.356813	0.114375	0.0554105	0.150408	0.0740406	0.252366	0.39165	0.19273	0.118822	0.0590335	0.071088	0.0719701	0.916665	0.585271	0.1790109	-0.103756	0.0151948	0.541047	0.000934701	0.00753339	0.42157	0.0137203	0.1541275	0.000572223	0.0350416	0.389319	3.57507	0.273648	0.321181	0.117811	0.28736	0.05037156	3.059812
2980	-3306.3	-3301.26	-5.04285	0.6522754	0.2010573	0.221214	0.186061	0.112153	0.157644	0.074179	0.367942	0.68912	0.261488	0.0995323	0.152756	0.120209	0.0490516	0.407112	0.224372	0.2085352	-0.1007657	0.00917425	0.519929	0.000789921	0.0166388	0.445252	0.00821692	0.1422959	0.00055084	0.0343876	0.386412	3.57865	0.295325	0.290725	0.141429	0.272522	0.04153023	3.426321
2990	-3303.04	-3299.35	-3.68826	0.6411453	0.1744673	0.221214	0.0580332	0.150409	0.20565	0.130481	0.109792	0.675038	0.24941	0.150193	0.304516	0.0837791	0.0814169	0.382638	0.143704	0.1845136	-0.1038783	0.0136258	0.608162	0.00275304	0.00275599	0.366481	0.0062219	0.1276992	0.000193308	0.0204644	0.31384	3.6655	0.301942	0.324148	0.114595	0.259316	0.02382088	5.36081
3000	-3307.33	-3298.86	-8.47535	0.784835	0.2239015	0.234048	0.155851	0.147773	0.202892	0.144566	0.237848	0.470583	0.351368	0.30144	0.637097	0.0236307	0.0363409	0.486885	0.292615	0.210818	0.2079318	0.0123894	0.553173	0.0104771	0.00252739	0.412819	0.00861492	0.01700775	0.00110986	0.0486015	0.443128	3.50716	0.301474	0.299666	0.134929	0.263931	0.2249396	0.07561031
3010	-3303.82	-3296.32	-7.49566	0.7088871	0.2220702	0.288471	0.0530794	0.0869411	0.187105	0.134353	0.0374511	0.40212	0.217121	0.0464393	0.0741803	0.485325	0.0693302	0.324671	0.0706342	0.2461493	0.233094	0.0149166	0.551273	0.00801969	0.0027915	0.420613	0.00238587	0.1947338	0.00105485	0.0473987	0.438778	3.51277	0.281075	0.302704	0.132605	0.283616	0.4278278	0.4551687
3020	-3304.71	-3301.37	-3.34414	0.6382265	0.1936509	0.402789	0.0308488	0.115729	0.21402	0.124666	0.0528579	0.501609	0.27061	0.0335396	0.269746	0.116368	0.131589	0.320836	0.262499	0.1826943	-0.08322995	0.0244866	0.453347	0.00965073	0.00382559	0.506281	0.00240915	0.1245317	0.000423579	0.0301949	0.366885	3.6025	0.282478	0.310829	0.137923	0.26877	0.04130179	3.015166
3030	-3303.27	-3298.58	-4.69504	0.6143181	0.2069319	0.384408	0.0446447	0.0616734	0.22733	0.14923	0.121012	0.566445	0.153992	0.141141	0.0978208	0.0818289	0.0878157	0.433547	0.314852	0.1700552	-0.05531575	0.0144836	0.563854	0.00900742	0.00315462	0.406328	0.00317213	0.1720863	0.000669419	0.0378678	0.401506	3.55996	0.301036	0.306827	0.132395	0.259742	0.1167706	1.473713
3040	-3307.18	-3306.09	-1.08626	0.6503813	0.2178838	0.29793	0.0571807	0.105443	0.190225	0.125021	0.0584797	0.28683	0.234204	0.141141	0.0106286	0.117513	0.0404907	0.433547	0.16292	0.178688	0.204225	0.0155144	0.430898	0.012744	0.0192855	0.516048	0.00551086	0.03097139	0.000936113	0.0446875	0.428705	3.52567	0.307583	0.313517	0.129844	0.249056	0.2351963	0.1316831
3050	-3303.7	-3302.21	-1.49372	0.6492247	0.187265	0.205774	0.145581	0.0694723	0.172877	0.0716456	0.0688199	0.356817	0.178107	0.328721	0.113589	0.166531	0.0875948	0.170319	0.464719	0.1728088	0.03977599	0.0227452	0.442877	0.000381104	0.0114299	0.517781	0.00478529	0.04125962	0.000332121	0.0267668	0.349613	3.62329	0.305304	0.272661	0.15478	0.267255	0.0810356	0.5091542
3060	-3316.62	-3306.31	-10.309	0.7820515	0.1743296	0.386436	0.254101	0.126615	0.129087	0.0578751	0.391628	0.853827	0.318665	0.150515	0.129511	0.114559	0.0430208	0.417441	0.457623	0.2512607	0.2353335	0.0118486	0.534943	0.000218828	0.00327874	0.44697	0.0027407	0.07221149	0.000192102	0.0204009	0.313447	3.66596	0.282396	0.308028	0.120532	0.289044	0.307545	0.2347997
3070	-3302.41	-3299.73	-2.67678	0.7944039	0.1643597	0.337463	0.256757	0.0899659	0.207542	0.0983278	0.203485	0.584342	0.431051	0.0290767	0.0848443	0.0897136	0.0762899	0.177029	0.0309901	0.2307711	0.07306488	0.0151984	0.496351	9.20073e-05	0.00397451	0.480765	0.00361937	0.01948642	0.000118759	0.0160655	0.284591	3.69922	0.286482	0.303631	0.130601	0.279286	0.09255129	0.2105472
3080	-3307.57	-3299.52	-8.04702	0.7859199	0.1705462	0.201837	0.226001	0.115064	0.172518	0.0924838	0.419401	0.552267	0.334997	0.0660594	0.0883282	0.0595731	0.0746026	0.548521	0.0759289	0.2655786	-0.3502135	0.0200636	0.462962	0.00191761	0.0044931	0.501403	0.0091603	0.3949218	0.000161121	0.0186948	0.30259	3.67855	0.302272	0.287291	0.1464	0.264038	0.04470834	8.833292
3090	-3307.67	-3301.13	-6.54159	0.7328224	0.1514177	0.461174	0.257666	0.115152	0.199826	0.0800644	0.419401	0.502913	0.383899	0.230234	0.0815	0.0605735	0.0468532	0.267107	0.135507	0.2599474	0.00703655	0.0151971	0.551737	0.0021695	0.00495445	0.417951	0.00799058	0.109996	5.78636e-05	0.0112352	0.246098	3.74261	0.299634	0.303957	0.140811	0.255598	0.1170325	0.9398753
3100	-3307.98	-3303.29	-4.68984	0.8553101	0.1869148	0.265241	0.106447	0.115152	0.141055	0.0631003	0.148901	0.697281	0.334387	0.380103	0.0815	0.0597029	0.0734789	0.426195	0.341547	0.1881569	0.06741486	0.0180594	0.489249	0.00182203	0.00830895	0.478459	0.00410176	0.01323538	0.000327562	0.0265841	0.348654	3.62443	0.293303	0.312139	0.13994	0.254619	0.08065024	0.1641084
3110	-3310.1	-3305.64	-4.45393	0.8023428	0.2085391	0.163301	0.0553584	0.157202	0.104451	0.083574	0.099889	0.896404	0.493025	0.180141	0.0822699	0.328378	0.0930268	0.0115218	0.108557	0.1758355	0.1029567	0.0181407	0.489389	0.0016848	0.00855557	0.480078	0.00215227	0.07579007	0.000704741	0.0388424	0.405574	3.55488	0.289155	0.305812	0.137731	0.267302	0.1787468	0.424008
3120	-3300.13	-3300.28	0.146372	0.8527318	0.1884387	0.162595	0.0764997	0.0979519	0.095177	0.109987	0.105907	0.492181	0.278682	0.00158008	0.0606007	0.0898063	0.073857	0.0231492	0.654539	0.159323	-0.09723019	0.0194611	0.450489	0.00505605	0.00542396	0.515022	0.00454786	0.1117747	0.000347736	0.0273833	0.352817	3.61945	0.307455	0.275666	0.133036	0.283843	0.01454454	7.684996
3130	-3301.86	-3301.89	0.0324637	0.7832444	0.2153932	0.182977	0.0416453	0.068287	0.153357	0.0843723	0.176362	0.282653	0.222633	0.0199224	0.0946862	0.158283	0.0471789	0.322105	0.532059	0.1743673	-0.02949331	0.0155886	0.502599	0.0067097	0.0149129	0.458038	0.0021523	0.06012312	0.000869992	0.043101	0.422627	3.5334	0.266573	0.309975	0.141538	0.281914	0.03062981	1.962895
3140	-3306.23	-3306.63	0.397014	0.8802702	0.2086882	0.133699	0.0322718	0.0530805	0.0987374	0.0632104	0.0692999	0.285761	0.167868	0.109052	0.0950348	0.0860928	0.0382836	0.166687	0.204913	0.06136499	0.144161	0.0108383	0.475394	0.0160224	0.0353714	0.461129	0.00124458	0.1036948	0.000708082	0.0389333	0.40595	3.55441	0.291756	0.303315	0.14141	0.263519	0.2478558	0.4183676
3150	-3298.58	-3301.21	2.62816	0.9211962	0.2151341	0.139729	0.0609066	0.0753467	0.125488	0.0990218	0.0603638	0.449405	0.324839	0.187266	0.132124	0.0569267	0.030649	0.0725891	0.276962	0.1185191	0.02374252	0.0149219	0.511028	0.00870359	0.0292439	0.434971	0.00113103	0.005575789	0.000863302	0.042937	0.421991	3.53421	0.280472	0.29852	0.133186	0.287822	0.0293183	0.1901812
3160	-3301.66	-3298.52	-3.13788	0.9473778	0.2231014	0.34266	0.0310492	0.0584171	0.256525	0.0990218	0.123841	0.689064	0.367948	0.115476	0.0429067	0.0333247	0.0529505	0.18015	0.204619	0.204618	0.04043673	0.0131845	0.443734	0.014358	0.00836259	0.513429	0.00693176	0.1054262	0.00108559	0.0480748	0.441231	3.50961	0.282137	0.303434	0.129123	0.285307	0.1458629	0.7227758
3170	-3302.11	-3301.36	-0.749775	0.8870652	0.1921942	0.341429	0.0956839	0.0687523	0.248019	0.111913	0.0690202	0.653839	0.282529	0.260153	0.039834	0.0306287	0.0778288	0.0858003	0.212284	0.1601493	0.0183285	0.0110504	0.475071	0.0143405	0.0113361	0.466352	0.0218501	0.02339158	0.000401288	0.0293972	0.36298	3.60722	0.284768	0.318414	0.137004	0.259815	0.04172008	0.5606792
3180	-3301.65	-3298.9	-2.75016	0.9633756	0.2049669	0.262243	0.0726222	0.0677768	0.200244	0.101572	0.0655852	0.728781	0.27152	0.1049	0.0857927	0.0586186	0.0244008	0.579708	0.233708	0.2110933	0.01607722	0.0163288	0.52635	0.0070096	0.00484977	0.444685	0.000776565	0.03184012	0.000627939	0.0366892	0.396496	3.56619	0.282948	0.296425	0.148177	0.272451	0.04791734	0.6644802
3190	-3308.2	-3296.95	-11.2488	0.8164659	0.180385	0.179964	0.0511193	0.0674467	0.137634	0.132218	0.162486	0.595392	0.210453	0.83644	0.416752	0.0665495	0.0641578	0.687181	0.376958	0.4279901	-0.128286	0.0127975	0.444267	0.00944822	0.0123949	0.519025	0.00206735	0.1349289	0.000250664	0.0232809	0.330567	3.6459	0.321583	0.285092	0.150202	0.243123	0.006642804	20.31203
3200	-3303.5	-3301.56	-1.94569	0.754587	0.2369357	0.168005	0.0704867	0.0812785	0.13876	0.0820351	0.0510782	0.384083	0.256741	0.0547356	0.0538399	0.675937	0.066649	0.037892	0.361999	0.2336281	0.09701789	0.010247	0.525794	0.0173597	0.0137702	0.430587	0.00224272	0.01212811	0.00155778	0.057431	0.473113	3.4679	0.302582	0.285902	0.134984	0.276531	0.109146	0.1111183
3210	-3299.17	-3300.22	1.04811	0.7669713	0.1978911	0.266892	0.0430961	0.096359	0.26693	0.0757935	0.0758245	0.406437	0.309801	0.0525242	0.0260266	0.154605	0.0857816	0.366299	0.0940808	0.1259881	0.01162086	0.00516668	0.535347	0.0160537	0.0155639	0.420776	0.00709269	0.00607642	0.000493515	0.0325678	0.378132	3.58881	0.306725	0.298251	0.128193	0.266831	0.01769728	0.3433533
3220	-3299.79	-3300.62	0.827667	0.94704	0.1649851	0.325056	0.0298323	0.0491511	0.238496	0.0932625	0.0757213	0.4802	0.280504	0.00856766	0.0232564	0.137464	0.0824938	0.0506972	0.139476	0.2100434	-0.09155385	0.0157527	0.543906	0.0128298	0.0113947	0.414643	0.00147387	0.1071915	0.000122606	0.0163221	0.286424	3.69713	0.315974	0.288	0.133593	0.262432	0.01563767	6.854699
3230	-3300.59	-3303.91	3.32461	0.666015	0.2094749	0.147481	0.0799027	0.0904031	0.125854	0.0567368	0.0669316	0.285368	0.176999	0.0505259	0.141352	0.311872	0.0688164	0.151994	0.196546	0.1348623	-0.03275457	0.0132559	0.463329	0.0119653	0.0196152	0.488665	0.00316879	0.0582268	0.000725896	0.0394141	0.407931	3.55193	0.306763	0.28412	0.15117	0.257947	0.02547223	2.285893
3240	-3301.05	-3299.84	-1.21492	0.7190484	0.1952058	0.208886	0.0268133	0.0734617	0.171986	0.115826	0.0969463	0.655426	0.253209	0.189031	0.0887798	0.0614322	0.137321	0.308246	0.0836421	0.140355	-0.04990846	0.0117952	0.412275	0.00859391	0.00970159	0.554186	0.00344736	0.1066562	0.000448339	0.0310563	0.37103	3.59747	0.292341	0.303361	0.128528	0.27577	0.05674777	1.879479
3250	-3299.07	-3298.87	-0.200764	0.6077892	0.1744351	0.331881	0.0311253	0.0937938	0.171773	0.128486	0.0353185	0.514448	0.29047	0.0613639	0.114981	0.21768	0.137321	0.0591848	0.0840193	0.1505984	-0.1672059	0.0110938	0.609945	0.00788805	0.00542406	0.358265	0.00738446	0.1898757	0.000193025	0.0204495	0.313748	3.66561	0.305682	0.300479	0.123336	0.270503	0.02266983	8.375702
3260	-3298.31	-3299.45	1.13999	0.7470707	0.2072819	0.272907	0.0176783	0.0875527	0.207096	0.0872973	0.077042	0.610114	0.371301	0.117055	0.17995	0.0761411	0.0914369	0.00336513	0.11817	0.1409428	-0.0332662	0.0129768	0.478019	0.00461417	0.00437602	0.490276	0.00973801	0.03676294	0.000677003	0.0380792	0.402394	3.55885	0.29151	0.326492	0.128605	0.253393	0.003496741	10.51349
3270	-3301.37	-3298.91	-2.4587	0.7647605	0.1904229	0.171332	0.024128	0.0772342	0.190878	0.171947	0.0501417	0.586086	0.279317	0.198903	0.147341	0.141965	0.110946	0.0736466	0.395118	0.1613245	-0.04738545	0.0206018	0.469417	0.00391943	0.00352831	0.494861	0.00767282	0.1247841	0.000375339	0.0284396	0.358204	3.61298	0.282296	0.31005	0.140007	0.267647	0.07739867	1.612226
3280	-3300.8	-3297.63	-3.16764	0.7416213	0.2168309	0.30012	0.0366251	0.0816523	0.185848	0.125905	0.0673444	0.65359	0.318721	0.0791074	0.151416	0.0641632	0.102733	0.235786	0.144574	0.2394529	-0.05011144	0.00967974	0.510487	0.0119649	0.00458721	0.457594	0.00568709	0.1308392	0.000907755	0.0440144	0.426143	3.52893	0.281497	0.317186	0.132765	0.268551	0.0807278	1.620746
3290	-3301.45	-3300.86	-0.590561	0.6946768	0.2211965	0.149344	0.0264774	0.109742	0.166061	0.14944	0.079599	0.609635	0.252107	0.0289174	0.0457289	0.082791	0.118149	0.0588199	0.164679	0.09493884	0.2759456	0.0126081	0.529987	0.00931405	0.0066724	0.436752	0.00466658	0.01023827	0.00102927	0.0468284	0.43669	3.51545	0.294896	0.285204	0.147165	0.272735	0.2861838	0.03577514
3300	-3303.69	-3298.16	-5.52912	0.593929	0.2061167	0.201839	0.0163355	0.0791036	0.224483	0.167154	0.101653	0.629575	0.21662	0.261263	0.0457289	0.19489	0.114293	0.220726	0.0318939	0.1699077	0.4750185	0.0119848	0.585363	0.00391718	0.0105424	0.387294	0.000897969	0.0473818	0.000651984	0.0373771	0.399432	3.56254	0.297871	0.303051	0.129411	0.269667	0.5224003	0.09070017
3310	-3303.27	-3299.33	-3.94122	0.8013508	0.2141037	0.172061	0.017572	0.0762197	0.172297	0.147532	0.0586713	0.54219	0.28211	0.0989458	0.0519394	0.147378	0.139936	0.146258	0.946102	0.2174626	-0.01117819	0.0235689	0.484241	0.000569035	0.00327049	0.485158	0.00319259	0.06498448	0.00083705	0.0422875	0.419456	3.53742	0.273722	0.317334	0.130919	0.278025	0.05380629	1.207749
3320	-3304.52	-3302.76	-1.75927	0.7319881	0.2073601	0.253281	0.0231757	0.054692	0.191933	0.0960392	0.0586713	0.45311	0.211041	0.143088	0.157213	0.134177	0.0900162	0.506839	0.224922	0.1650443	0.07046921	0.0138649	0.480458	0.000243029	0.00957977	0.471783	0.0240713	0.03721733	0.000678706	0.0381265	0.402592	3.5586	0.283678	0.301501	0.148457	0.266364	0.1076865	0.345608
3330	-3297.88	-3299.33	1.4452	0.7144751	0.1702214	0.200635	0.0200867	0.0589014	0.188417	0.100924	0.0993323	0.377645	0.10934	0.0391145	0.106426	0.1837	0.0986851	0.506839	0.00829986	0.1355509	-0.1104188	0.0158243	0.524597	0.00316591	0.00374554	0.430949	0.0217181	0.1363706	0.000158649	0.0185518	0.301652	3.67964	0.287798	0.295512	0.134278	0.282412	0.02595182	5.25476
3340	-3307.32	-3300.97	-6.35135	0.7407868	0.1644471	0.315208	0.0351292	0.0800202	0.189987	0.218723	0.0931863	0.549841	0.231472	0.134204	0.181472	0.476992	0.149962	0.675442	0.000572453	0.1965871	-0.1935021	0.0147404	0.53747	0.0016698	0.003547	0.436965	0.00560809	0.2016292	0.000119291	0.0161012	0.284848	3.69893	0.279113	0.323305	0.123807	0.273775	0.008127122	24.80942
3350	-3297.82	-3300.85	3.02682	0.6761619	0.1885687	0.179765	0.0445471	0.0880021	0.103208	0.0909921	0.0467464	0.428787	0.149031	0.12276	0.0836984	0.194033	0.0903153	0.297406	0.0609755	0.1209795	-0.07493593	0.0173361	0.36138	0.00904449	0.00634287	0.60359	0.00230615	0.08172626	0.000349498	0.027452	0.353171	3.61903	0.293404	0.279108	0.156625	0.270863	0.00679033	12.03568
3360	-3300.97	-3300.61	-0.356715	0.6111793	0.2030304	0.178367	0.0214467	0.0796146	0.106967	0.104836	0.0371342	0.36281	0.236581	0.314346	0.205706	0.252986	0.109641	0.339377	0.0815534	0.1434783	0.0927163	0.0202046	0.538209	0.00585962	0.00916692	0.415826	0.0107329	0.007654482	0.00058886	0.0355418	0.391521	3.57235	0.261428	0.333326	0.138865	0.266381	0.1003708	0.07626205
3370	-3297.87	-3296.19	-1.67454	0.7008927	0.2245117	0.159435	0.0230713	0.0984327	0.0991298	0.0988941	0.0993707	0.54899	0.216286	0.053312	0.267666	0.280298	0.0924124	0.368274	0.201378	0.2031343	0.0580503	0.0172549	0.453501	0.00540189	0.00772414	0.514229	0.00188953	0.02265128	0.00112861	0.0490045	0.44457	3.5053	0.289406	0.299846	0.153592	0.257156	0.08070157	0.2806795
3380	-3304.15	-3305.58	1.42813	0.7830165	0.2378319	0.182516	0.0647555	0.0901922	0.0877494	0.100628	0.141935	0.42332	0.151302	0.0975139	0.111961	0.227209	0.0869684	0.374552	0.108887	0.1758407	0.01912346	0.0256655	0.391763	0.00760782	0.0188782	0.553229	0.00285606	0.005359882	0.00159234	0.0580541	0.475113	3.46524	0.287299	0.303329	0.153036	0.256336	0.02448334	0.2189196
3390	-3300.59	-3303.92	3.33293	0.7401346	0.1897885	0.139708	0.0099777	0.0615794	0.0919797	0.0724508	0.0302302	0.334742	0.307735	0.00334014	0.0975212	0.227209	0.0869684	0.220856	0.0851143	0.1101987	0.2088737	0.0232006	0.464237	0.00644406	0.0164314	0.48538	0.00430638	0.002560514	0.000366347	0.0281	0.356486	3.61505	0.292727	0.26962	0.146342	0.291311	0.2114342	0.01211021
3400	-3305.18	-3304.94	-0.247266	0.799549	0.1940121	0.155721	0.0464579	0.119256	0.0847993	0.0702733	0.07172	0.376923	0.291301	0.0272473	0.198539	0.118253	0.280997	0.180978	0.0674532	0.1409727	0.2486043	0.0145633	0.50263	0.00698974	0.0172702	0.45232	0.00622669	0.03579409	0.00042924	0.030394	0.36785	3.60133	0.308067	0.313442	0.138009	0.240483	0.2843984	0.125859
3410	-3301.42	-3296.93	-4.49056	0.6986218	0.1365276	0.180396	0.0300259	0.136049	0.119883	0.08456	0.0643709	0.652193	0.336024	0.0141716	0.110461	0.260343	0.22331	0.238881	0.169874	0.1409727	-0.3007151	0.0139787	0.482454	0.00284011	0.0092806	0.4871	0.00434666	0.3333159	2.13664e-05	0.00684066	0.200921	3.79222	0.296118	0.310078	0.135934	0.257869	0.03260077	10.22417
3420	-3304.6	-3306.22	1.6157	0.6214947	0.2259596	0.218756	0.0204631	0.0942274	0.196067	0.0761979	0.0631197	0.540045	0.331097	0.0573057	0.00245688	0.206673	0.172546	0.266438	0.00993968	0.1394838	-0.03405241	0.0166431	0.465776	0.00541005	0.00375189	0.506696	0.00172221	0.03511619	0.00117395	0.0499649	0.447976	3.50089	0.287492	0.305744	0.130876	0.275888	0.001063774	33.01096
3430	-3304	-3298.54	-5.46008	0.6214947	0.1855858	0.164603	0.0495629	0.154093	0.104075	0.110286	0.0341734	0.437235	0.213713	0.0174604	0.0566944	0.491136	0.439936	0.373063	0.102482	0.1908394	-0.145799	0.023638	0.449289	0.00238498	0.0057563	0.510904	0.00802796	0.2791342	0.000310676	0.0258957	0.345005	3.62879	0.292201	0.289564	0.144954	0.273281	0.1333352	2.093477
3440	-3304.9	-3301.29	-3.61527	0.6729265	0.2139978	0.157596	0.0264466	0.0979197	0.104075	0.103396	0.0832124	0.748462	0.0836815	0.041254	0.0452963	0.163496	0.142235	0.864154	0.25423	0.1789427	0.006262669	0.0141921	0.452012	0.000903476	0.0131041	0.514001	0.00578706	0.07419655	0.000834384	0.0422209	0.419194	3.53775	0.284559	0.295591	0.139758	0.280091	0.08045922	0.9221634
