Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4040	-3307.455	-3301.075	-6.379656	0.8877897	0.1748202	0.35375	0.55014	0.0418495	0.10362	0.0702482	0.321297	0.331042	0.144745	0.0663878	0.0894023	0.0512	0.0470372	0.598839	0.194016	0.1349122	-0.281612	0.0192239	0.438222	0.00908758	0.00391137	0.524959	0.0045963	0.2886506	0.000196423	0.0206274	0.314846	3.66433	0.278963	0.304726	0.144251	0.272061	0.007038582	41.00977
4050	-3302.847	-3300.2	-2.646917	0.8376279	0.1937302	0.400177	0.799537	0.00866202	0.0763264	0.08218	0.246406	0.252492	0.032222	0.0900784	0.142808	0.130179	0.293859	0.137367	0.0540657	0.1496239	-0.004111895	0.0242337	0.498203	0.00463448	0.00410602	0.462039	0.00678376	0.06474249	0.000424816	0.0302385	0.367097	3.60224	0.30115	0.2844	0.150402	0.264048	0.06063059	1.067819
4060	-3300.838	-3298.643	-2.19424	0.8423157	0.1864207	0.291643	0.548684	0.049059	0.0731728	0.0875821	0.170804	0.16638	0.0547806	0.125613	0.0661646	0.0785648	0.0581374	0.287599	0.308907	0.1906472	-0.1215606	0.0128469	0.56489	0.0105698	0.0070907	0.402226	0.00237733	0.1973754	0.000321208	0.0263272	0.347299	3.62605	0.268058	0.314985	0.137705	0.279252	0.07581475	2.60339
4070	-3308.14	-3299.08	-9.059496	0.565631	0.1683392	0.363968	0.949816	0.333981	0.330423	0.189951	0.592805	0.482494	0.422203	0.0571678	0.0231086	0.0111133	0.0659413	0.116804	0.157273	0.1934823	-0.08293257	0.0132186	0.528841	0.00479808	0.00663821	0.43335	0.0131537	0.09296164	0.00014488	0.0177337	0.296203	3.68592	0.300185	0.310855	0.121134	0.267827	0.01002907	9.269215
4080	-3306.797	-3297.546	-9.250833	0.6213668	0.2120412	0.252778	0.348691	0.0528003	0.0983767	0.10318	0.705483	0.523449	0.177933	0.11382	0.11269	0.0549045	0.0882794	0.185424	0.325836	0.2477741	0.1317595	0.0129597	0.481659	0.00803926	0.0115713	0.478306	0.00746518	0.2152938	0.000786168	0.040998	0.414348	3.54387	0.280695	0.309473	0.134914	0.274918	0.3470533	0.6203479
4090	-3300.824	-3301.692	0.8674415	0.6516469	0.1863948	0.220985	0.386557	0.0502248	0.151578	0.122478	0.261626	0.144298	0.0542597	0.0779407	0.337396	0.0360198	0.0511544	0.132056	0.140633	0.1226699	0.1103834	0.0184184	0.425987	0.000258549	0.00306941	0.534626	0.0176407	0.02440245	0.000320878	0.0263138	0.347228	3.62614	0.302776	0.291033	0.14841	0.257781	0.1347858	0.1810461
4100	-3306.968	-3301.094	-5.873933	0.4852327	0.2085741	0.263831	0.515045	0.00459158	0.17754	0.145814	0.657088	0.50745	0.0374241	0.172655	0.0874736	0.012446	0.592538	0.0454856	0.310304	0.2780497	0.007316051	0.0220644	0.491479	0.000626573	0.00179583	0.470198	0.0138366	0.01203733	0.000705526	0.0388637	0.405663	3.55477	0.289809	0.311844	0.126659	0.271688	0.01935338	0.6219755
4110	-3302.384	-3300.638	-1.746548	0.6083303	0.2092093	0.30034	0.414158	0.0320243	0.119376	0.121634	0.379571	0.211957	0.0741062	0.0842178	0.107677	0.0815609	0.166292	0.346305	0.125009	0.1986033	0.005475841	0.0339577	0.461531	0.00101978	0.00351313	0.487466	0.0125127	0.06822954	0.000719847	0.0392515	0.407263	3.55277	0.291041	0.301797	0.135761	0.271401	0.07370538	0.9257064
4120	-3307.924	-3297.639	-10.28503	0.455548	0.1715816	0.229716	0.608336	0.0280845	0.305224	0.106459	0.725622	0.565659	0.0915898	0.15107	0.187518	0.0323962	0.39911	0.16184	0.255978	0.1755633	0.2259905	0.0197838	0.529357	0.000324276	0.00265417	0.445074	0.00280746	0.03998793	0.000169196	0.0191544	0.305573	3.6751	0.290128	0.305105	0.135654	0.269113	0.2659784	0.1503427
4130	-3301.406	-3295.774	-5.632465	0.5562499	0.1612698	0.440741	0.645779	0.0402175	0.211613	0.14969	0.440165	0.41233	0.0750767	0.087505	0.0491218	0.0127125	0.118497	0.270759	0.045437	0.1666536	0.1728429	0.0137405	0.469459	0.00687118	0.00453885	0.500472	0.00491849	0.06985257	0.000101084	0.0148287	0.275496	3.70957	0.310395	0.291668	0.125872	0.272065	0.2426954	0.2878199
4140	-3300.831	-3300.188	-0.6423344	0.6073418	0.2223554	0.218485	0.578958	0.0836594	0.0972077	0.168445	0.183179	0.111025	0.131185	0.359548	0.203268	0.0199525	0.122622	0.214842	0.0617397	0.1701294	-0.04044161	0.0203016	0.486069	0.00836815	0.0010512	0.478799	0.00541057	0.05481468	0.00106329	0.0475854	0.439457	3.51189	0.28063	0.279391	0.133225	0.306753	0.01437308	3.813706
4150	-3300.611	-3296.708	-3.903006	0.6167683	0.1529756	0.290661	0.691175	0.0320374	0.118934	0.144355	0.22263	0.179422	0.104037	0.100138	0.282866	0.0357443	0.219688	0.460169	0.0458142	0.2267095	-0.05647847	0.0140757	0.48514	0.00477139	0.016825	0.477883	0.00130446	0.10062	6.35037e-05	0.0117675	0.250782	3.73739	0.279193	0.3196	0.124953	0.276254	0.04414154	2.279486
4160	-3309.557	-3302.506	-7.050503	0.4769554	0.209542	0.148017	0.323097	0.0769828	0.11031	0.144431	0.301494	0.254019	0.365998	0.304576	0.142444	0.137718	0.186784	0.25589	0.61453	0.3654675	0.0009548714	0.0147011	0.548186	0.00870274	0.00573509	0.418677	0.00399751	0.01254633	0.000727429	0.0394553	0.408099	3.55172	0.272148	0.306415	0.134127	0.28731	0.0135012	0.9292751
4170	-3301.226	-3296.908	-4.317391	0.4569111	0.1883491	0.322752	0.464836	0.0628178	0.194218	0.117647	0.330122	0.169448	0.137416	0.421512	0.220636	0.144197	0.182189	0.149129	0.0354265	0.1981515	-0.1961218	0.0186594	0.549573	0.00403678	0.00600751	0.420699	0.0010235	0.2040524	0.000346525	0.027336	0.352573	3.61974	0.272192	0.322367	0.142509	0.262932	0.007930561	25.72988
4180	-3297.958	-3295.306	-2.651863	0.673272	0.1975137	0.266475	0.556081	0.0264124	0.118681	0.085764	0.189411	0.154552	0.0197565	0.223691	0.183475	0.053793	0.28972	0.0253694	0.256234	0.1726576	-0.173354	0.0148686	0.475889	0.00282295	0.0142344	0.49185	0.000335005	0.2457084	0.000486978	0.0323536	0.377138	3.59002	0.286263	0.297607	0.139996	0.276135	0.07235442	3.3959
4190	-3297.65	-3296.283	-1.367603	0.6981564	0.1927566	0.27375	0.638809	0.00730247	0.121135	0.097231	0.314463	0.264825	0.0381054	0.124602	0.0498703	0.0515977	0.300768	0.260741	0.151622	0.2141597	0.01619641	0.00889195	0.565053	0.00394928	0.0138492	0.406999	0.00125699	0.001334375	0.000409791	0.029704	0.36449	3.6054	0.287821	0.305919	0.128352	0.277908	0.01753078	0.0761161
4200	-3306.406	-3300.443	-5.96301	0.5983676	0.1810389	0.0957437	0.579436	0.0586871	0.164015	0.104119	0.365184	0.226534	0.197012	0.448936	0.255793	0.0158762	0.06411	0.275313	0.329735	0.2658726	0.05414306	0.0185737	0.53824	0.00515821	0.0159903	0.418945	0.00309343	0.07066777	0.000257695	0.0236026	0.332396	3.64374	0.300617	0.286057	0.123718	0.289608	0.1248108	0.5661991
4210	-3312.626	-3302.281	-10.34526	0.4614138	0.2267859	0.0435119	0.683843	0.0358581	0.204286	0.222994	0.349016	0.226731	0.172758	0.250386	0.437836	0.0490604	0.157009	0.471655	0.417878	0.1847212	-0.0351726	0.0160946	0.588999	0.00651893	0.011313	0.369649	0.00742577	0.2315233	0.00120036	0.0505158	0.449911	3.49837	0.292763	0.319093	0.133621	0.254524	0.1963507	1.179132
4220	-3304.472	-3298.324	-6.148271	0.6666782	0.2142846	0.0805466	0.49606	0.043698	0.142215	0.0592248	0.4938	0.286083	0.059631	0.214366	0.0486579	0.0547968	0.178558	0.380615	0.997163	0.1775987	-0.02502592	0.0147193	0.48257	0.00285203	0.0104251	0.48828	0.00115293	0.04475958	0.000841618	0.0424012	0.419901	3.53686	0.292254	0.307635	0.124224	0.275887	0.01973365	2.268185
4230	-3312.11	-3302.029	-10.08111	0.7650853	0.239572	0.107868	0.446787	0.0872897	0.405742	0.0465012	0.499508	0.465363	0.297385	0.538792	0.0791646	0.067002	0.164222	0.516247	0.556556	0.3255262	-0.02187098	0.0176518	0.592747	0.00220228	0.0128052	0.362224	0.0123702	0.08352784	0.00166087	0.0592693	0.478973	3.4601	0.291954	0.281605	0.126103	0.300338	0.06165687	1.354721
4240	-3308.635	-3301.273	-7.361386	0.3857566	0.1771363	0.117807	0.627798	0.0635938	0.254587	0.254176	0.46999	0.371977	0.0652566	0.220323	0.079082	0.0715536	0.283815	0.381869	0.0723632	0.273385	0.1845405	0.0173464	0.559795	0.00443961	0.0156023	0.399787	0.00302898	0.04444532	0.000217811	0.0217133	0.321422	3.65665	0.281899	0.309361	0.122865	0.285875	0.2289859	0.1940964
4250	-3303.106	-3300.647	-2.459811	0.6777432	0.1758345	0.220527	0.35584	0.0828479	0.115619	0.0952282	0.162896	0.175879	0.106503	0.209373	0.23139	0.00797334	0.167995	0.346745	0.40872	0.2106429	-0.1323648	0.0224701	0.530675	0.00495745	0.00203079	0.434052	0.00581488	0.1328148	0.000205587	0.0210996	0.317732	3.66096	0.288269	0.290512	0.139656	0.281562	0.0004499981	295.1453
4260	-3299.374	-3300.127	0.752972	0.6666807	0.1857705	0.248971	0.575362	0.0105405	0.122555	0.11071	0.309474	0.145178	0.144392	0.0422918	0.14749	0.0317927	0.118873	0.134223	0.132329	0.176891	0.008842742	0.0187469	0.480035	0.0017888	0.00354239	0.474481	0.0214064	0.03773727	0.000312984	0.0259909	0.345513	3.62818	0.286287	0.320942	0.123206	0.269565	0.04658001	0.8101601
4270	-3310.048	-3303.709	-6.339052	0.6812424	0.2013883	0.244135	0.374625	0.0144856	0.0941486	0.0973809	0.396723	0.312387	0.0356884	0.0423793	0.0624842	0.173476	0.354206	0.206987	0.0988939	0.2319604	0.07698235	0.0211264	0.57796	0.0005008	0.0136496	0.375272	0.0114917	0.2350481	0.000557095	0.0345802	0.387272	3.57759	0.298415	0.293	0.130346	0.278239	0.3120305	0.7532858
4280	-3312.575	-3305.15	-7.425111	0.6703489	0.1990655	0.20615	0.775066	0.110547	0.125104	0.0992584	0.328692	0.22406	0.141629	0.0451851	0.239302	0.131778	0.139273	0.459184	0.390139	0.2877847	-0.05409385	0.0183364	0.437958	0.000758379	0.00822434	0.514731	0.0199918	0.1298064	0.000514257	0.0332381	0.381215	3.58503	0.313553	0.293005	0.147818	0.245625	0.07571252	1.714464
4290	-3310.22	-3302.539	-7.680964	0.5335474	0.2215762	0.272704	0.316128	0.190434	0.148792	0.134702	0.257731	0.160985	0.13437	0.0688291	0.422656	0.0395352	0.0664331	0.630731	0.228239	0.1931467	-0.4241256	0.0176992	0.422738	0.00215789	0.0139816	0.524126	0.019297	0.4576552	0.00104034	0.047076	0.437598	3.51429	0.298296	0.289605	0.132738	0.279361	0.03352958	13.6493
4300	-3311.32	-3306.653	-4.666368	0.3761059	0.1611828	0.220691	0.303283	0.0403891	0.194829	0.228363	0.330749	0.28632	0.0724429	0.0781328	0.385971	0.2154	0.132443	0.285531	0.311792	0.1931467	-0.1240938	0.00993277	0.478599	0.0111721	0.00513648	0.49242	0.00273928	0.154097	0.000100617	0.0147946	0.275239	3.70987	0.30046	0.308676	0.121639	0.269225	0.03000315	5.136028
4310	-3314.72	-3300.112	-14.60821	0.6074944	0.1677517	0.458134	0.487214	0.0897422	0.214933	0.111818	0.46401	0.283115	0.102933	0.289125	0.0788813	0.138745	0.097692	0.747658	0.864945	0.3289579	0.25858	0.00759456	0.513364	0.0038482	0.0170862	0.455366	0.00274151	0.1464973	0.000140773	0.0174821	0.294496	3.68788	0.324112	0.278877	0.13019	0.266821	0.4050774	0.3616528
4320	-3304.729	-3299.27	-5.459627	0.4211661	0.1509103	0.345575	0.479655	0.185673	0.136713	0.155971	0.303995	0.248704	0.358688	0.0805617	0.0653503	0.0888494	0.144775	0.59	0.236365	0.2405023	-0.06898099	0.00875467	0.507933	0.00387919	0.0170644	0.45542	0.00694917	0.07603538	5.61138e-05	0.0110648	0.24457	3.74431	0.298189	0.295639	0.128262	0.27791	0.007054389	10.77845
4330	-3310.553	-3304.247	-6.305712	0.3605965	0.1860061	0.241635	0.245049	0.185842	0.173349	0.305872	0.430169	0.314947	0.261637	0.340123	0.100591	0.0117414	0.206547	0.438359	0.120167	0.250861	0.02574187	0.00872659	0.562993	0.00986112	0.0161536	0.394398	0.00786749	0.08091681	0.000315946	0.0261125	0.346161	3.62741	0.298697	0.294426	0.142528	0.264348	0.1066587	0.7586519
4340	-3299.513	-3297.362	-2.151524	0.8016852	0.2047194	0.329806	0.548566	0.0133465	0.0969204	0.127895	0.174281	0.112225	0.0322751	0.0993552	0.141476	0.00808597	0.403905	0.176322	0.21642	0.1189507	-0.1226928	0.00974689	0.464855	0.016228	0.00378632	0.501232	0.00415184	0.1489585	0.000622845	0.0365417	0.395862	3.56697	0.30908	0.299844	0.133482	0.257594	0.02626561	5.671236
4350	-3303.283	-3300.316	-2.967501	0.9204683	0.1878004	0.385693	0.803048	0.0383255	0.0707361	0.233242	0.13147	0.085892	0.158346	0.321704	0.0373341	0.00450377	0.389101	0.0642508	0.193373	0.2232204	-0.006290673	0.0176302	0.504042	0.00977139	0.00183297	0.458044	0.00867912	0.03405069	0.000339179	0.0270473	0.351076	3.62154	0.323264	0.297864	0.133622	0.245251	0.02776002	1.226609
4360	-3309.431	-3300.845	-8.585871	0.522397	0.1927867	0.273656	0.585033	0.101243	0.150712	0.250186	0.43983	0.163022	0.331894	0.735495	0.241759	0.00573181	0.108592	0.252924	0.239761	0.1883907	0.1045687	0.0167817	0.42184	0.00466139	0.011175	0.535089	0.0104532	0.02520104	0.00041025	0.0297205	0.364571	3.6053	0.299834	0.299743	0.132644	0.267779	0.1297697	0.1941981
4370	-3318.21	-3308.471	-9.738362	0.4336356	0.2091576	0.228424	0.686888	0.141065	0.24345	0.0702654	0.234037	0.204439	0.18976	0.365882	0.187677	0.477184	0.1212	0.39348	0.222526	0.1611574	0.03025234	0.0127208	0.486345	0.00159335	0.0114978	0.473935	0.0139082	0.1058706	0.000718675	0.0392199	0.407133	3.55293	0.274336	0.307325	0.155817	0.262522	0.1361229	0.7777572
4380	-3309.003	-3301.829	-7.174051	0.7430125	0.1496836	0.226761	0.749911	0.0277897	0.162054	0.119174	0.340905	0.230211	0.0532367	0.0443019	0.283655	0.00942651	0.196363	0.371568	1.04248	0.2218747	-0.03055354	0.0108459	0.555658	0.000635539	0.0108453	0.410696	0.0113197	0.04514772	5.20541e-05	0.0106589	0.240872	3.74842	0.282312	0.298375	0.132007	0.287306	0.01459418	3.093543
4390	-3305.661	-3296.357	-9.303823	0.7777311	0.1891171	0.218855	0.503589	0.0972173	0.146672	0.0785495	0.385883	0.265781	0.148239	0.135407	0.0497347	0.0165888	0.110375	0.706835	1.08715	0.2260684	-0.1728491	0.0100632	0.558086	0.00350645	0.00314499	0.417926	0.00727388	0.2025849	0.000357002	0.0277425	0.354663	3.61724	0.273287	0.298544	0.138813	0.289355	0.02973579	6.812831
4400	-3306.136	-3303.618	-2.518085	0.7485892	0.1820293	0.173769	0.467287	0.0439298	0.0680349	0.0957234	0.243333	0.106964	0.140395	0.0674739	0.316237	0.0409102	0.0549235	0.442274	0.0390995	0.168031	-0.2060866	0.0264467	0.503792	0.00373091	0.00177892	0.442608	0.0216433	0.3024577	0.000268621	0.0240937	0.335159	3.64048	0.295836	0.286588	0.150982	0.266595	0.09637102	3.138471
4410	-3309.496	-3302.656	-6.840764	0.4448235	0.1902145	0.240747	0.465532	0.122569	0.157556	0.238574	0.350983	0.441381	0.135505	0.377989	0.458056	0.0603567	0.0984902	0.250477	0.215027	0.2657672	-0.05114669	0.00953296	0.514929	0.00455548	0.00510042	0.443851	0.0220317	0.08593074	0.000372367	0.0283278	0.35764	3.61366	0.295213	0.32988	0.129628	0.245279	0.03478404	2.470407
4420	-3305.584	-3299.245	-6.338258	0.5045244	0.201801	0.34325	0.570819	0.145844	0.156493	0.143371	0.330773	0.136137	0.260799	0.188935	0.183095	0.353601	0.105219	0.210346	0.109829	0.2006938	-0.1790599	0.0148567	0.457525	0.000923099	0.00295703	0.508205	0.0155329	0.2244398	0.000564961	0.0348209	0.388342	3.57627	0.304352	0.309785	0.144627	0.241236	0.04537995	4.945793
4430	-3299.352	-3297.189	-2.163859	0.5373434	0.1606463	0.199293	0.634685	0.0321662	0.108962	0.139303	0.17569	0.171847	0.0357415	0.201423	0.158289	0.0237494	0.12789	0.285051	0.113011	0.1814023	-0.1189778	0.0116138	0.475409	0.00188743	0.0121468	0.492426	0.00651745	0.2060231	9.77757e-05	0.0145854	0.273653	3.71166	0.30452	0.285717	0.143227	0.266537	0.08704524	2.36685
4440	-3299.754	-3296.669	-3.084232	0.5441404	0.1752929	0.153578	0.68142	0.0683523	0.127696	0.148416	0.17818	0.141898	0.0866766	0.656289	0.152003	0.0171176	0.108188	0.438457	0.055391	0.2061705	0.03242049	0.0192845	0.571241	0.000610326	0.000459652	0.404315	0.0040899	0.008546589	0.000200655	0.0208469	0.316192	3.66276	0.299835	0.304999	0.130446	0.26472	0.04096708	0.2086209
4450	-3310.397	-3304.967	-5.430355	0.643243	0.1843979	0.309368	0.514021	0.0249757	0.277982	0.239071	0.321798	0.184998	0.147811	0.0536296	0.522848	0.0520371	0.112607	0.591985	0.0613357	0.2087573	0.06906143	0.0181524	0.437113	0.000548999	0.000243781	0.536046	0.0078963	0.01034772	0.000296129	0.0252873	0.34173	3.63269	0.30758	0.290227	0.144408	0.257785	0.07940915	0.1303089
4460	-3302.406	-3299.878	-2.527592	0.7010709	0.2349421	0.178457	0.341384	0.0174046	0.0816807	0.0942876	0.310472	0.21667	0.0891043	0.143946	0.0643981	0.0209946	0.143712	0.318955	0.00440602	0.1288332	0.4082123	0.0210921	0.507903	0.00632424	0.000548275	0.456996	0.0071371	0.09669906	0.00148268	0.056052	0.468637	3.47383	0.274654	0.309217	0.146469	0.269659	0.5049114	0.1915169
4470	-3304.494	-3300.702	-3.791546	0.8029047	0.1877812	0.214727	0.576941	0.0436908	0.101306	0.208656	0.195569	0.123349	0.0525588	0.203884	0.0694413	0.0125961	0.50087	0.519707	0.0846896	0.2227322	0.04815138	0.0137297	0.506554	0.0103029	0.000960864	0.455782	0.0126708	0.0471356	0.000338924	0.0270372	0.351023	3.6216	0.299257	0.317249	0.124812	0.258682	0.09528698	0.4946699
4480	-3301.628	-3298.575	-3.052658	0.780582	0.2415149	0.216654	0.353164	0.104224	0.0987839	0.0899601	0.108775	0.0766283	0.137707	0.23851	0.131634	0.0104364	0.0542068	0.435372	0.741725	0.160346	0.09669993	0.0235017	0.550703	0.00504142	0.00618551	0.4123	0.0022684	0.02530812	0.00173962	0.0606343	0.483247	3.45438	0.280937	0.319394	0.128923	0.270745	0.122008	0.2074299
4490	-3306.487	-3302.584	-3.903381	0.7599249	0.2395608	0.328362	0.334677	0.0813592	0.0823839	0.108624	0.279197	0.145899	0.103717	0.152154	0.0862557	0.00527376	0.0791804	0.100773	0.570789	0.1584609	-0.2466778	0.0150675	0.513264	0.014668	0.00866721	0.446335	0.00199754	0.3433108	0.00166042	0.0592615	0.478948	3.46013	0.291856	0.295587	0.132483	0.280073	0.09663302	3.552727
4500	-3295.867	-3294.811	-1.055554	0.73939	0.1789742	0.285577	0.490287	0.0212984	0.118289	0.176911	0.150631	0.086815	0.0947249	0.252007	0.266349	0.00641489	0.201275	0.421819	0.0633247	0.176094	0.05137707	0.0142307	0.484759	0.00603639	0.00816399	0.485589	0.00122093	0.003897387	0.000235977	0.0225938	0.326607	3.65056	0.288952	0.298192	0.135538	0.277318	0.05527446	0.07050973
4510	-3299.923	-3299.907	-0.01570451	0.7240006	0.205837	0.18118	0.451614	0.0655387	0.111664	0.143737	0.158137	0.120526	0.0268293	0.17592	0.112687	0.00954775	0.231015	0.605012	0.0167007	0.13394	0.04143269	0.0066596	0.534585	0.00536287	0.00848051	0.431408	0.0135038	0.01769338	0.000646077	0.0372093	0.398719	3.56343	0.299427	0.296381	0.129557	0.274634	0.05912607	0.2992483
4520	-3303.531	-3299.706	-3.82439	0.7539007	0.1786593	0.409125	0.409218	0.108917	0.0976571	0.120274	0.145255	0.144952	0.219439	0.246381	0.069742	0.0272214	0.085655	0.572662	0.144205	0.2224979	-0.1295266	0.0108888	0.488981	0.0033854	0.00344133	0.473165	0.0201381	0.1608941	0.000232787	0.0224417	0.325721	3.6516	0.288025	0.315167	0.130107	0.266701	0.03136755	5.129318
4530	-3300.945	-3301.082	0.1362101	0.7983797	0.1845656	0.201385	0.522685	0.0521206	0.0818813	0.0722518	0.245181	0.128957	0.158301	0.0648767	0.252123	0.0637601	0.06893	0.253862	0.0535917	0.168415	-0.02861037	0.019348	0.530008	0.00102387	0.0027177	0.422678	0.0242242	0.1053087	0.000298152	0.0253727	0.342193	3.63214	0.318975	0.289857	0.127987	0.263181	0.0766983	1.373025
4540	-3304.573	-3302.494	-2.079618	0.8284132	0.2263632	0.338936	0.606255	0.0117977	0.209153	0.0738474	0.391347	0.110155	0.035843	0.0351638	0.165183	0.0713826	0.19512	0.105249	0.249444	0.2123065	-0.1077573	0.0165197	0.466913	0.00580035	0.000575011	0.493015	0.0171772	0.1167528	0.0011868	0.0502337	0.448922	3.49966	0.308434	0.294632	0.136821	0.260113	0.008995488	12.97904
4550	-3305.944	-3301.44	-4.503861	0.7874672	0.1910078	0.240582	0.715503	0.00644781	0.105399	0.103551	0.280665	0.182704	0.0949876	0.239878	0.00789916	0.105965	0.0893179	0.40923	0.0812586	0.1805005	-0.3059227	0.0125382	0.524819	0.00407645	0.00177704	0.440126	0.0166634	0.3397469	0.000383769	0.0287543	0.359784	3.61108	0.297365	0.310186	0.135225	0.257225	0.03382413	10.04451
4560	-3310.329	-3304.047	-6.282139	0.6684438	0.1829529	0.367075	0.674762	0.0522355	0.106317	0.138768	0.33985	0.294355	0.0594501	0.191436	0.390486	0.0844246	0.0620749	0.140706	0.163167	0.1551237	-0.1683879	0.0100187	0.625699	0.00293865	0.00249759	0.340308	0.0185374	0.2328105	0.000279114	0.024556	0.337727	3.63744	0.294505	0.304663	0.125822	0.27501	0.06442267	3.613798
4570	-3305.175	-3302.828	-2.346385	0.6557488	0.1606924	0.291634	0.738462	0.0587591	0.0824867	0.0822901	0.184326	0.152164	0.0330585	0.0127184	0.153083	0.0859125	0.159415	0.376257	0.273995	0.1411282	0.002037665	0.0121549	0.549738	0.00470643	0.00183972	0.417657	0.0139038	0.06128934	9.80174e-05	0.0146033	0.273789	3.71151	0.291294	0.322993	0.129195	0.256518	0.06332701	0.9678231
4580	-3313.663	-3298.253	-15.41	0.629322	0.176568	0.543241	0.913138	0.0647022	0.129972	0.109624	0.174908	0.150319	0.214874	0.438774	1.17938	0.181471	0.0867587	1.36084	0.0125826	0.2852351	-0.1123179	0.0106759	0.497013	0.00429334	0.00690055	0.474032	0.00708498	0.1826652	0.000212409	0.0214443	0.319813	3.65853	0.286415	0.295942	0.134783	0.28286	0.07034734	2.596619
4590	-3309.359	-3304.636	-4.722827	0.6219203	0.1767756	0.236796	0.421026	0.21501	0.191873	0.147867	0.503654	0.233304	0.292537	0.0159238	0.0342261	0.0625521	0.0828682	0.0857407	0.370366	0.2483257	0.2008605	0.0160778	0.450426	0.00185794	0.00699109	0.50983	0.0148168	0.006894031	0.00021437	0.0215424	0.320401	3.65784	0.297046	0.298091	0.125244	0.279619	0.2077545	0.03318355
4600	-3304.54	-3301.572	-2.968065	0.8685851	0.1910726	0.242724	0.578971	0.0471223	0.126376	0.197569	0.415996	0.281529	0.2459	0.152257	0.0543525	0.00604492	0.123267	0.274281	0.28401	0.1895516	0.01768661	0.0181113	0.39515	0.00447569	0.000993858	0.574313	0.00695624	0.008785784	0.000384712	0.0287892	0.359959	3.61087	0.310292	0.302422	0.136304	0.250983	0.0264724	0.3318847
4610	-3305.075	-3299.738	-5.336759	0.4104064	0.26354	0.257395	0.426824	0.0399934	0.247212	0.148322	0.535594	0.364401	0.0955755	0.185096	0.134027	0.0244764	0.258772	0.0288382	0.227793	0.1638865	0.2985339	0.0181032	0.526807	0.00465098	0.00596325	0.435272	0.00920376	0.003127334	0.00280375	0.0766279	0.529183	3.39139	0.315647	0.268538	0.136613	0.279202	0.3016613	0.01036704
4620	-3304.28	-3299.747	-4.533446	0.4584537	0.1772271	0.301071	0.496351	0.279138	0.17935	0.139261	0.440986	0.167382	0.258	0.129051	0.173701	0.113829	0.0982557	0.184352	0.0131474	0.2484207	-0.04481997	0.0275392	0.445912	0.00367977	0.00844736	0.507878	0.00654322	0.1045082	0.000218683	0.0217564	0.321679	3.65635	0.285878	0.312899	0.131994	0.26923	0.05968826	1.750901
4630	-3303.04	-3299.622	-3.418202	0.7797237	0.1920204	0.297403	0.628326	0.0367406	0.12809	0.0753467	0.662832	0.369263	0.123208	0.111806	0.0826505	0.00413712	0.134918	0.180934	0.194427	0.2096233	0.05569727	0.0269255	0.44994	0.00361688	0.00260123	0.499363	0.0175534	0.009305856	0.000398686	0.0293026	0.362513	3.60779	0.275447	0.303644	0.139642	0.281267	0.06500312	0.1431601
4640	-3303.965	-3303.857	-0.1085948	0.6569626	0.2164767	0.424587	0.621582	0.013142	0.195518	0.089579	0.249466	0.154852	0.0872856	0.0313068	0.110221	0.113765	0.135475	0.129482	0.164465	0.1789434	-0.00100498	0.0159203	0.476369	0.0015936	0.00233384	0.471595	0.0321882	0.01540836	0.00089835	0.0437887	0.425279	3.53003	0.296686	0.304121	0.138169	0.261024	0.01440338	1.069774
4650	-3302.199	-3295.165	-7.033682	0.8538903	0.1702516	0.466586	0.833572	0.00747545	0.183174	0.0769503	0.323905	0.162948	0.0497528	0.331636	0.113405	0.0269527	0.0959012	0.368064	0.0827146	0.2378468	-0.1289547	0.0126142	0.490361	0.00226467	0.00229731	0.482646	0.00981682	0.2382819	0.000158878	0.0185651	0.30174	3.67954	0.29193	0.302598	0.145525	0.259946	0.1093272	2.179531
4660	-3310.017	-3300.638	-9.379081	0.83407	0.1742078	0.20046	0.942157	0.022848	0.313576	0.0707413	0.589783	0.38906	0.0570803	0.21997	0.119289	0.0300436	0.412874	0.178276	0.400871	0.2535667	-0.1612214	0.00856835	0.46864	0.00631943	0.00951104	0.485975	0.0209861	0.2039692	0.00019104	0.0203448	0.313099	3.66636	0.283302	0.300315	0.140959	0.275425	0.04274785	4.77145
4670	-3298.38	-3298.224	-0.1557524	0.7988938	0.242202	0.273412	0.604949	0.0462093	0.129662	0.0646876	0.146028	0.0972674	0.0791028	0.071972	0.220682	0.0175268	0.0713285	0.156948	0.197317	0.1919582	0.1063252	0.0137174	0.47627	0.00788769	0.00349908	0.492688	0.00593779	0.03775832	0.00176804	0.0611191	0.48475	3.45236	0.291791	0.30715	0.130656	0.270403	0.1440835	0.2620586
