Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
7220	-3302.81	-3296.55	-6.25089	0.4489146	0.1936377	0.167354	0.604842	0.196664	0.162384	0.132054	0.119252	0.247268	0.396865	0.207495	0.162251	0.295091	0.143008	0.329146	0.502449	0.2301499	0.01153204	0.0156279	0.537209	0.0024331	0.0201015	0.420121	0.00450741	0.02424775	0.000423372	0.0301876	0.36685	3.60254	0.287068	0.302028	0.126539	0.284366	0.03577979	0.677694
7230	-3307.67	-3301.51	-6.1685	0.4872838	0.1608734	0.20951	0.592805	0.136899	0.207841	0.175671	0.0722324	0.287968	0.640916	0.12493	0.123462	0.101535	0.0835515	0.204837	0.372976	0.2759625	0.02270561	0.0164527	0.497606	0.0075931	0.0162114	0.459687	0.00245046	0.05771405	9.89705e-05	0.0146737	0.274325	3.7109	0.315905	0.297446	0.144724	0.241925	0.08041966	0.717661
7240	-3313.28	-3301.02	-12.2589	0.437412	0.1617611	0.200863	0.741188	0.122242	0.251721	0.204343	0.04356	0.257527	0.480924	0.384067	0.101681	0.049365	0.138155	0.166834	0.959262	0.2448603	-0.1374351	0.0158292	0.552412	0.000747683	0.00619199	0.410296	0.0145231	0.3148539	0.00010375	0.0150219	0.276947	3.70793	0.28144	0.329142	0.133087	0.256331	0.1774188	1.774637
7250	-3310.72	-3300	-10.7192	0.4338226	0.1299974	0.416727	0.576923	0.118299	0.171138	0.180546	0.0791122	0.368568	0.405131	0.273374	0.154727	0.220803	0.0514623	0.127135	1.29007	0.3224157	0.04022312	0.0130538	0.512966	0.00202973	0.00313163	0.467582	0.00123669	0.06236311	1.28425e-05	0.00530763	0.18105	3.81363	0.304525	0.290732	0.145086	0.259656	0.1025862	0.6079092
7260	-3305.66	-3298.02	-7.64439	0.7509225	0.1979379	0.215495	0.55697	0.225195	0.296477	0.0404808	0.0644951	0.455029	0.591215	0.14128	0.0643675	0.144848	0.0514623	0.550498	0.242397	0.2093719	0.08197895	0.0153436	0.538564	0.00415167	0.0122491	0.422554	0.00713836	0.06328411	0.00049433	0.0325944	0.378255	3.58866	0.297801	0.307905	0.114794	0.2795	0.1452631	0.4356518
7270	-3306.38	-3299.65	-6.7287	0.6683064	0.1340309	0.265148	0.616229	0.0698637	0.267344	0.0931026	0.0482579	0.452506	0.515997	0.126074	0.029495	0.081502	0.0870756	0.55617	0.0404227	0.229169	-0.2347796	0.0100317	0.492315	0.00156293	0.0112371	0.475043	0.00981025	0.263591	1.76911e-05	0.00622649	0.193317	3.80044	0.297746	0.314125	0.119083	0.269047	0.02881135	9.148859
7280	-3302.29	-3300.29	-1.99818	0.639029	0.2358202	0.204264	0.45407	0.0625651	0.203259	0.122859	0.0378293	0.262516	0.27057	0.176319	0.110611	0.0740631	0.154729	0.387033	0.135347	0.1621415	-0.03386296	0.00967344	0.481766	0.0123658	0.0184148	0.464863	0.0129166	0.08815228	0.00151546	0.0566582	0.470613	3.47121	0.298288	0.290724	0.132261	0.278726	0.05428931	1.62375
7290	-3302.46	-3304.05	1.58311	0.6787548	0.2466231	0.165088	0.223423	0.052565	0.106997	0.0860519	0.0361074	0.228105	0.28322	0.078065	0.12498	0.0189439	0.138656	0.365845	0.170585	0.1393853	-0.06735228	0.0180877	0.468318	0.0102422	6.13262e-05	0.486441	0.0168496	0.113875	0.00195809	0.0642623	0.49431	3.43947	0.277869	0.324985	0.137282	0.259864	0.04652271	2.447729
7300	-3300.78	-3299.95	-0.825195	0.6971788	0.1718665	0.226418	0.612918	0.0692543	0.069712	0.0779796	0.0368006	0.161107	0.144121	0.292859	0.118259	0.103219	0.106627	0.299822	0.00550626	0.1495046	0.2222325	0.0152843	0.629124	0.00845552	5.67237e-05	0.345074	0.00200548	0.0004604568	0.00017147	0.0192819	0.306392	3.67415	0.278323	0.294945	0.141979	0.284753	0.222693	0.002067675
7310	-3307.48	-3309.03	1.55372	0.7523958	0.1768324	0.182906	0.29393	0.0599416	0.089407	0.116439	0.0441497	0.128373	0.192658	0.166842	0.205118	0.0213468	0.189231	0.377304	0.137223	0.1686678	-0.04432301	0.0218175	0.536805	0.0133064	0.00012842	0.425704	0.00223857	0.04917853	0.00021491	0.0215693	0.320562	3.65765	0.272479	0.310173	0.12837	0.288977	0.004855519	10.12838
7320	-3299.48	-3299.01	-0.461735	0.6619786	0.2136429	0.21159	0.450322	0.0535873	0.119181	0.0981008	0.0276248	0.164117	0.207083	0.205146	0.196275	0.118966	0.152171	0.146304	0.33956	0.1301794	-0.04368833	0.0193831	0.468984	0.0112095	0.000466638	0.491064	0.00889195	0.04734414	0.000825491	0.0419981	0.418318	3.53886	0.29214	0.292787	0.137349	0.277724	0.003655806	12.9504
7330	-3294.05	-3294.54	0.491968	0.750968	0.214765	0.24801	0.46959	0.0535873	0.0785584	0.097505	0.00822085	0.207423	0.245785	0.113551	0.121787	0.0675969	0.353716	0.353245	0.0197261	0.1367711	0.00945982	0.0143168	0.535968	0.00806984	0.00758937	0.431536	0.00252023	0.001777271	0.000853833	0.0427039	0.421084	3.53536	0.280721	0.305947	0.138517	0.274815	0.01123709	0.1581611
7340	-3304.73	-3301.44	-3.28882	0.8684049	0.19191	0.314196	0.567931	0.052601	0.0806754	0.0481935	0.0191951	0.207423	0.207615	0.0665487	0.202337	0.162352	0.0968297	0.353245	0.444696	0.175551	0.06914305	0.013542	0.519446	0.00662651	0.00863325	0.447305	0.00444806	0.047912	0.000397039	0.0292426	0.362216	3.60814	0.310785	0.291281	0.125029	0.272905	0.1170551	0.4093117
7350	-3307.63	-3298.85	-8.78413	0.7452489	0.1804492	0.340124	0.899205	0.0371307	0.23048	0.113199	0.00556232	0.367869	0.569113	0.145988	0.251607	0.434153	0.0421212	0.629848	0.0607549	0.3083015	-0.0719866	0.00843098	0.481907	0.00751659	0.00637325	0.4933	0.00247191	0.07432079	0.000251348	0.0233124	0.330747	3.64569	0.290208	0.29438	0.138227	0.277185	0.002334189	31.84009
7360	-3303.85	-3297.69	-6.1584	0.7125629	0.1898258	0.211763	0.518331	0.0438351	0.356458	0.116398	0.0287481	0.489818	0.416421	0.228573	0.127991	0.128256	0.0815421	0.454282	0.351088	0.2294052	0.03865518	0.0114129	0.530156	0.00773221	0.00402372	0.442546	0.00412912	0.02813435	0.00036687	0.0281199	0.356587	3.61493	0.301497	0.297179	0.13905	0.262274	0.06678952	0.4212389
7370	-3308.42	-3299.25	-9.16604	0.6847278	0.1545296	0.456376	0.401686	0.0669876	0.228858	0.0741478	0.0108268	0.487411	0.469619	0.15743	0.0806853	0.128256	0.0332068	0.553961	1.12753	0.2746623	0.07412919	0.00871274	0.533819	0.00191195	0.0182656	0.434662	0.00262852	0.008564065	6.95466e-05	0.0123119	0.255443	3.73218	0.28712	0.315519	0.133388	0.263972	0.08269325	0.1035643
7380	-3305.29	-3302.41	-2.88438	0.6847278	0.2124811	0.338939	0.363747	0.0744768	0.228858	0.119204	0.0344874	0.370438	0.651132	0.134261	0.077141	0.166834	0.0360606	0.107562	0.146284	0.1618865	-0.07069557	0.0195491	0.574165	0.00662861	0.00744274	0.386613	0.00560138	0.09300727	0.000796836	0.0412718	0.415441	3.54249	0.292272	0.318945	0.13013	0.258653	0.0223117	4.168542
7390	-3302.94	-3301.82	-1.11915	0.6167528	0.1480985	0.190191	0.414122	0.149343	0.200024	0.0882045	0.0380729	0.43505	0.453478	0.00819498	0.0572878	0.0837141	0.0998447	0.321039	0.0550768	0.1401944	-0.06452989	0.0174864	0.515499	0.0030732	0.00969615	0.450276	0.00396976	0.0681568	4.71531e-05	0.0101469	0.236083	3.75372	0.285674	0.302035	0.147283	0.265008	0.003626913	18.79196
7400	-3306.16	-3305.25	-0.907304	0.9025086	0.2081374	0.181633	0.416673	0.071236	0.207877	0.0756194	0.0254538	0.373629	0.42106	0.0175874	0.0349289	0.0230724	0.0416925	0.00791798	0.453179	0.2379864	0.0225458	0.0144076	0.455626	0.00106704	0.00345011	0.510368	0.0150807	0.0240963	0.000695794	0.0385979	0.40456	3.55615	0.304106	0.299502	0.155877	0.240514	0.0466421	0.5166212
7410	-3303.5	-3302.27	-1.23132	0.8077548	0.1953306	0.268459	0.528696	0.030672	0.114543	0.0472039	0.0387291	0.460519	0.334535	0.132816	0.112981	0.132828	0.0610008	0.00362506	0.325295	0.1674447	-0.07672148	0.0264567	0.525704	0.000788373	0.0114284	0.426002	0.00962029	0.09085697	0.000450369	0.0311258	0.371361	3.59706	0.294259	0.281258	0.148794	0.275689	0.01413548	6.427581
7420	-3300.45	-3299.67	-0.781943	0.7921049	0.1855872	0.240609	0.603198	0.0617459	0.122758	0.10271	0.0207452	0.232009	0.436238	0.0435448	0.0613585	0.128547	0.0705325	0.0714318	0.325295	0.141667	-0.03394576	0.0130261	0.489902	0.000631786	0.0092612	0.470058	0.0171211	0.06048175	0.000310694	0.0258964	0.345009	3.62878	0.313113	0.317283	0.13831	0.231294	0.02653598	2.279235
7430	-3303.55	-3297.78	-5.76389	0.7322684	0.1715977	0.362666	0.771777	0.0485096	0.107089	0.0977517	0.0123991	0.302945	0.356788	0.163496	0.0607734	0.110107	0.0997019	0.245482	0.337267	0.2085551	-0.04877866	0.0117753	0.590296	0.00117234	0.0143633	0.378055	0.00433793	0.163828	0.000169324	0.0191616	0.305619	3.67505	0.314175	0.297901	0.116551	0.271373	0.1150493	1.42398
7440	-3297.12	-3296.92	-0.200559	0.719749	0.2130818	0.375016	0.546156	0.0444623	0.0931537	0.0977517	0.0273607	0.14315	0.297746	0.0685594	0.134733	0.156906	0.118921	0.193186	0.166335	0.1459125	0.05011891	0.0231425	0.563677	0.00191614	0.00531464	0.400252	0.00569734	0.011585	0.000811564	0.0416468	0.41693	3.54061	0.276031	0.303125	0.12687	0.293973	0.06170391	0.1877515
7450	-3298.51	-3295.94	-2.56315	0.707174	0.1530245	0.354089	0.852542	0.057046	0.115431	0.0937051	0.0449031	0.142566	0.20895	0.234044	0.083953	0.0329734	0.181376	0.0046647	0.231193	0.185548	-0.1408842	0.00857324	0.526579	0.00711618	0.00420479	0.447541	0.00598603	0.1689173	6.36872e-05	0.0117844	0.250929	3.73722	0.312503	0.301492	0.127378	0.258627	0.02803316	6.025626
7460	-3299.64	-3298.45	-1.19336	0.6908532	0.1985072	0.351229	1.08061	0.0540211	0.0837997	0.0704508	0.0220065	0.13248	0.137439	0.240752	0.0759543	0.18528	0.071704	0.00437702	0.173543	0.1545865	-0.02757451	0.0179509	0.540032	0.00779626	0.00220315	0.417663	0.0143554	0.03325838	0.000504321	0.0329188	0.379751	3.58683	0.276725	0.299787	0.128869	0.294619	0.005683873	5.851359
7470	-3307.15	-3305.09	-2.05144	0.8895005	0.2202268	0.481953	0.896924	0.0253435	0.172938	0.0845016	0.00788782	0.153638	0.178169	0.124805	0.0576893	0.017636	0.135183	0.0473703	0.12538	0.1738279	-0.02384805	0.0140005	0.465982	0.00672296	0.0196002	0.476597	0.017097	0.1262829	0.00100138	0.0461982	0.434364	3.51844	0.295193	0.319571	0.12695	0.258285	0.1024348	1.232812
7480	-3306.82	-3304.65	-2.17438	0.9980811	0.2541543	0.464131	0.878915	0.043148	0.117102	0.117105	0.0170436	0.1665	0.304923	0.152582	0.036313	0.0170706	0.0623731	0.0358275	0.12538	0.1356578	0.1042834	0.0196042	0.549084	0.0011647	0.0166002	0.385994	0.0275529	0.04961521	0.00231105	0.0697061	0.510165	3.41782	0.310546	0.279558	0.123891	0.286005	0.1538986	0.322389
7490	-3299.56	-3295.32	-4.23723	0.9553639	0.1923808	0.612637	0.963668	0.0908328	0.113368	0.04769	0.0272843	0.166389	0.245418	0.0415726	0.0821905	0.0681267	0.317056	0.29023	0.12538	0.2122215	0.04829087	0.0198797	0.546513	0.000940546	0.0102838	0.421987	0.000396468	0.01132853	0.000404095	0.0294988	0.363482	3.60662	0.288853	0.295986	0.135817	0.279343	0.0596194	0.1900141
7500	-3302.13	-3300.18	-1.94827	0.7096023	0.2198067	0.328311	0.724137	0.158794	0.0979811	0.127069	0.144932	0.167437	0.226152	0.0643706	0.0549197	0.0198537	0.172407	0.128028	0.0328138	0.1411342	0.009588994	0.0133411	0.546082	0.00653601	0.0113126	0.421654	0.00107397	0.127323	0.000989455	0.0459261	0.433354	3.51973	0.30337	0.30546	0.14095	0.25022	0.136912	0.9299624
7510	-3301.48	-3299.8	-1.6784	0.6996127	0.1832463	0.352827	0.648683	0.0782438	0.0910257	0.0827303	0.0775152	0.186583	0.21134	0.162452	0.0387767	0.0249545	0.232045	0.128028	0.0831297	0.2712995	0.002101961	0.0130931	0.500731	0.00896806	0.0158013	0.461145	0.000261614	0.01754972	0.000282508	0.0247037	0.338541	3.63647	0.293329	0.304239	0.13603	0.266402	0.01965169	0.8930392
7520	-3310.53	-3307.59	-2.94042	0.7743911	0.1870049	0.147572	0.459384	0.259771	0.0887656	0.138765	0.0466269	0.110303	0.284756	0.045929	0.0538614	0.152712	0.153278	0.350863	0.153885	0.1677817	0.1223766	0.0179862	0.486467	0.0162074	0.00887414	0.469091	0.00137399	0.1114277	0.000328731	0.026631	0.348901	3.62414	0.295854	0.284322	0.132356	0.287468	0.2338043	0.4765852
7530	-3301.89	-3299.88	-2.00957	0.7066806	0.2051246	0.22506	0.321953	0.196967	0.077944	0.112878	0.122179	0.147123	0.257686	0.0836883	0.0308624	0.0130521	0.118305	0.340036	0.709896	0.1773252	-0.03267856	0.0167826	0.538286	0.0103018	0.00934924	0.412563	0.0127177	0.05896848	0.0006312	0.0367832	0.3969	3.56569	0.294754	0.300388	0.126231	0.278627	0.02628992	2.243007
7540	-3305.78	-3304.7	-1.08526	0.6832218	0.1849325	0.289493	0.519468	0.375213	0.123043	0.136128	0.0136839	0.172728	0.341947	0.118341	0.049405	0.145055	0.0525086	0.17004	0.0677083	0.1952392	-0.02803865	0.0194691	0.481758	0.00409247	0.0188945	0.466231	0.00955482	0.05359761	0.000302613	0.0255603	0.343205	3.63093	0.311134	0.279814	0.145151	0.2639	0.02555896	2.097018
7550	-3304.35	-3300.32	-4.03471	0.6154489	0.2019405	0.15775	0.519468	0.403136	0.13362	0.0929774	0.164886	0.172884	0.185868	0.0944432	0.0369518	0.346538	0.273473	0.137861	0.185062	0.2150992	-0.1055631	0.0168519	0.567022	0.00974205	0.00340638	0.395264	0.00771359	0.1452593	0.000567637	0.0349024	0.388703	3.57583	0.280251	0.314487	0.124117	0.281145	0.03969621	3.659274
7560	-3314.12	-3308.11	-6.01695	0.587592	0.2035852	0.230298	0.371312	0.282386	0.170615	0.0836131	0.342309	0.192804	0.185868	0.0479104	0.0140716	0.66412	0.265766	0.241728	0.204675	0.2001143	0.1216027	0.0135541	0.450736	0.0135092	0.00345594	0.510377	0.00836771	0.04120966	0.000599877	0.0358691	0.39295	3.57058	0.331732	0.295	0.133632	0.239636	0.1628123	0.2531114
7570	-3308.21	-3302.55	-5.6607	0.8217305	0.194965	0.303454	0.441155	0.560933	0.13094	0.110201	0.506137	0.151368	0.267201	0.288367	0.0163509	0.1584	0.167539	0.0512119	0.375474	0.2001143	-0.01080719	0.00918069	0.476903	0.01857	0.00261199	0.480311	0.0124228	0.03131916	0.000444437	0.0309222	0.37039	3.59824	0.29284	0.316968	0.125908	0.264285	0.02051197	1.526872
7580	-3313.15	-3305.5	-7.64782	0.7073304	0.1857744	0.242428	0.71112	0.741784	0.155775	0.164844	0.510045	0.149163	0.139728	0.118406	0.034081	0.00579096	0.181426	0.0762699	0.479112	0.1839078	-0.003633297	0.00546744	0.472338	0.00369219	0.00512177	0.493751	0.0196292	0.0683817	0.000313033	0.0259929	0.345524	3.62817	0.294327	0.309335	0.130518	0.26582	0.0647484	1.056114
7590	-3311.31	-3302.93	-8.37923	0.7002724	0.1855765	0.308934	0.521183	0.977834	0.141765	0.0886618	0.429756	0.132197	0.32791	0.110739	0.0549764	0.163507	0.0145255	0.191503	0.0218933	0.1977297	0.03313291	0.0132004	0.536774	0.00820885	0.0114042	0.417465	0.0129468	0.1576019	0.00031056	0.0258909	0.34498	3.62882	0.30526	0.291236	0.139984	0.263521	0.1907348	0.8262881
7600	-3306.16	-3296.2	-9.96821	0.7541584	0.2065548	0.346219	0.582037	1.24546	0.0967156	0.087408	0.378107	0.236659	0.340714	0.0642594	0.0607831	0.0242826	0.135156	0.293604	0.198328	0.1935623	-0.05503003	0.0163795	0.58482	0.00167822	0.0113049	0.375043	0.0107749	0.1210962	0.000661314	0.0376405	0.400548	3.56115	0.303752	0.305327	0.133509	0.257412	0.06606621	1.832953
7610	-3309.15	-3297.69	-11.4603	0.9502004	0.1886282	0.359023	0.978698	1.30141	0.131272	0.128778	0.62235	0.143117	0.280617	0.0579106	0.0428494	0.0095602	0.135156	0.439235	0.0945847	0.3060291	-0.1081747	0.0142104	0.555844	0.000612971	0.00447923	0.414309	0.0105446	0.1294605	0.000350307	0.0274835	0.353333	3.61883	0.308207	0.297789	0.122905	0.271099	0.02128574	6.082028
7620	-3311.72	-3299.29	-12.4376	0.7255407	0.1600823	0.405092	0.625036	1.25639	0.09733	0.0567182	0.62235	0.215957	0.409463	0.041094	0.0496202	0.0652137	0.0744728	0.487781	0.290086	0.3930907	0.024034	0.0151997	0.516517	0.000199929	0.0057089	0.456771	0.00560441	0.06810736	9.48553e-05	0.0143671	0.271983	3.71355	0.27562	0.31241	0.134879	0.277091	0.09214136	0.7391617
7630	-3308.79	-3295.84	-12.9493	0.6769887	0.1579662	0.383367	0.671	1.10298	0.0891509	0.122945	0.71703	0.279594	0.439373	0.0959185	0.0536506	0.0592447	0.0810269	0.331742	0.0462809	0.3453499	0.07287807	0.0224334	0.494026	0.000203567	0.0060145	0.474201	0.00312137	0.136346	8.44922e-05	0.0135638	0.265702	3.72065	0.300726	0.300016	0.137039	0.262219	0.2092241	0.6516746
7640	-3307.33	-3296.97	-10.3645	0.6995861	0.1998955	0.232812	0.508422	0.850811	0.110642	0.107151	1.08632	0.206333	0.290306	0.0699717	0.0463689	0.180829	0.0736214	0.462528	0.321543	0.2244599	0.03061013	0.0173386	0.49681	0.0023885	0.00116311	0.476873	0.00542651	0.02153879	0.000529284	0.0337152	0.383385	3.58237	0.274244	0.312935	0.143829	0.268993	0.05214892	0.4130246
7650	-3310.27	-3302.68	-7.58718	0.7132947	0.2213051	0.217158	0.517983	0.353649	0.084955	0.0808725	0.800746	0.166369	0.232542	0.159762	0.0794034	0.0428983	0.157547	0.294912	0.159642	0.2643533	0.06838694	0.0247688	0.4786	0.00201834	0.00813848	0.47685	0.00962393	0.104984	0.00103243	0.0468992	0.43695	3.51512	0.291546	0.279428	0.143411	0.285614	0.173371	0.6055456
7660	-3310.19	-3301.38	-8.81415	0.6824001	0.1529477	0.334326	0.522948	0.782534	0.0812609	0.062358	0.460247	0.113081	0.297159	0.0554212	0.0772778	0.0379259	0.293503	0.180493	0.165832	0.241013	-0.3565168	0.0177172	0.443786	0.00165416	0.00915709	0.515998	0.011688	0.3681745	6.33989e-05	0.0117578	0.250699	3.73748	0.290837	0.303533	0.140884	0.264746	0.01165769	31.58213
7670	-3306.08	-3300.23	-5.85109	0.6785862	0.2112559	0.219676	0.345894	0.790344	0.109343	0.0586086	0.657431	0.134721	0.177172	0.0819877	0.0350099	0.121904	0.255884	0.233851	0.233321	0.2113738	0.04102022	0.0204791	0.491885	0.00633373	0.0122184	0.459017	0.0100666	0.03360566	0.00076737	0.0405109	0.412391	3.54633	0.314188	0.278131	0.13832	0.269362	0.07462588	0.4503218
7680	-3306.95	-3303.16	-3.78104	0.6795449	0.1748551	0.221983	0.395203	0.602249	0.0807479	0.0849776	0.379197	0.123459	0.174795	0.0549867	0.0883099	0.0754011	0.0888494	0.303578	0.127823	0.12607	0.08769867	0.0179619	0.569346	0.00110487	0.0205007	0.376126	0.0149601	0.01734482	0.000196733	0.0206436	0.314945	3.66421	0.306301	0.299402	0.125858	0.268439	0.1050435	0.1651204
7690	-3311.65	-3305.73	-5.9281	0.600445	0.1603371	0.38608	0.50098	0.619482	0.093239	0.150119	0.30505	0.130952	0.15172	0.16005	0.0735373	0.0600864	0.213163	0.29309	0.230267	0.2464264	0.07367222	0.0155278	0.575471	0.00224766	0.015589	0.388736	0.00242797	0.03233823	9.6166e-05	0.0144655	0.272738	3.7127	0.285049	0.28912	0.156319	0.269513	0.1060104	0.3050476
7700	-3305.22	-3302.93	-2.29103	0.6505057	0.1670817	0.176332	0.570551	0.493471	0.119387	0.0969999	0.40975	0.108858	0.136984	0.240959	0.0686578	0.0814799	0.0488331	0.296453	0.00346594	0.1525204	0.00304646	0.0101008	0.512162	0.0111661	0.010512	0.453816	0.00224362	0.01622156	0.000136198	0.0171975	0.292547	3.69012	0.318724	0.296491	0.137865	0.24692	0.01926802	0.8418903
7710	-3307.82	-3295.72	-12.0969	0.6484582	0.139422	0.25054	0.729735	0.752247	0.0838516	0.136574	0.612177	0.10086	0.12795	0.241624	0.0686578	0.45146	0.0152856	0.502026	0.0194172	0.2963449	-0.1789294	0.00970878	0.501209	0.00579887	0.00374186	0.47889	0.000651942	0.3003041	2.63687e-05	0.00759658	0.209737	3.78264	0.296524	0.296368	0.142675	0.264432	0.1213747	2.474191
7720	-3309.58	-3302.24	-7.34048	0.6484582	0.2204832	0.255648	0.548676	0.654054	0.094798	0.129845	0.489121	0.151531	0.144559	0.189668	0.0768491	0.0177785	0.0384668	0.416783	0.0542562	0.2931849	0.1656518	0.0218114	0.493603	0.0035959	0.00199595	0.478786	0.000207871	0.03646103	0.0010087	0.0463646	0.43498	3.51765	0.287679	0.299562	0.132447	0.280312	0.2021129	0.1803993
7730	-3310.89	-3302.14	-8.75113	0.7541958	0.2028939	0.350876	0.513482	0.778379	0.086839	0.129398	0.480793	0.193423	0.234687	0.243763	0.0767916	0.0612527	0.346376	0.318451	0.0235197	0.2718315	0.1929096	0.0189454	0.514916	0.00762752	0.00309288	0.452354	0.00306411	0.004622404	0.000586173	0.0354615	0.391168	3.57278	0.300608	0.304445	0.143195	0.251752	0.197532	0.02340078
7740	-3308.2	-3303.59	-4.6096	0.7553863	0.1720402	0.277217	0.596026	0.508969	0.182602	0.0977872	0.373165	0.13029	0.197734	0.137639	0.0763277	0.141583	0.0675882	0.232786	0.0989154	0.1781339	-0.05073973	0.00564131	0.487637	0.00915471	0.00691543	0.488633	0.00201821	0.09483395	0.000172868	0.0193597	0.306891	3.67358	0.294182	0.301365	0.137162	0.267291	0.04409422	2.150712
7750	-3305.72	-3302.3	-3.41105	0.6800679	0.1975522	0.234481	0.458034	0.419827	0.118343	0.0770361	0.140078	0.114614	0.10917	0.349868	0.0389837	0.135863	0.0639546	0.528398	0.0442581	0.2260754	0.02817564	0.00875528	0.496881	0.0171371	0.00336519	0.472469	0.00139255	0.0540918	0.000487641	0.0323754	0.377239	3.5899	0.299471	0.292499	0.123024	0.285005	0.08226744	0.6575117
7760	-3304.11	-3301.48	-2.63557	0.7653567	0.2272374	0.223205	0.431855	0.419762	0.118439	0.0709371	0.067435	0.137713	0.23696	0.0543756	0.0775673	0.173304	0.0928432	0.541297	0.298963	0.1758603	-0.006091763	0.0160769	0.488838	0.0123793	0.00963682	0.472899	0.000170112	0.02435284	0.00121496	0.0508175	0.450965	3.497	0.295661	0.279397	0.147082	0.27786	0.01826107	1.333593
7770	-3304.84	-3297.69	-7.14604	0.7312016	0.1945517	0.24628	0.498261	0.393083	0.0979125	0.0911028	0.20421	0.107292	0.168514	0.295491	0.0597067	0.318059	0.14834	0.565572	0.167169	0.2469937	-0.0942801	0.0221007	0.561561	0.00363264	0.00416156	0.408179	0.000364702	0.1725235	0.0004378	0.0306927	0.369289	3.59958	0.300841	0.307111	0.131885	0.260163	0.07824337	2.20496
7780	-3303.36	-3299.02	-4.33728	0.6176727	0.1756169	0.328287	0.575574	0.162052	0.119623	0.10796	0.352828	0.140595	0.208885	0.205455	0.0571309	0.425288	0.188824	0.202689	0.0870123	0.249332	0.04821845	0.0113778	0.560643	0.00163257	0.00923219	0.412666	0.00444816	0.004655063	0.000203595	0.0209979	0.317113	3.66169	0.294102	0.317986	0.122571	0.265342	0.05287351	0.0880415
7790	-3298.63	-3295.26	-3.37598	0.6201626	0.1964592	0.21723	0.459726	0.289609	0.165781	0.105555	0.291928	0.196848	0.238352	0.190669	0.0945771	0.0633979	0.111922	0.224054	0.0786174	0.1845787	-0.01975909	0.0167826	0.542042	0.00531355	0.00667738	0.42403	0.00515462	0.1296136	0.000469039	0.0317581	0.374354	3.59342	0.29924	0.309934	0.129931	0.260895	0.1098545	1.179866
7800	-3304.37	-3300.02	-4.34473	0.5922701	0.1773042	0.266754	0.79815	0.213461	0.152262	0.0808291	0.0720329	0.185538	0.250041	0.161533	0.0788241	0.215931	0.453816	0.300946	0.0763614	0.2157301	-0.007764623	0.0137486	0.453146	0.00636024	0.0156472	0.507557	0.00354166	0.01917389	0.000219425	0.021793	0.321897	3.65609	0.291439	0.297784	0.151338	0.25944	0.01140927	1.680554
7810	-3296.69	-3293.4	-3.29743	0.5758743	0.1845073	0.311148	0.617589	0.211271	0.138282	0.103588	0.15097	0.198447	0.205341	0.161533	0.0947111	0.0381384	0.352496	0.180064	0.0780325	0.1392391	-0.01392729	0.01472	0.510819	0.00538783	0.0151614	0.451867	0.00204488	0.06143945	0.000297448	0.025343	0.342032	3.63233	0.29617	0.29059	0.141864	0.271376	0.04751216	1.293131
7820	-3307.46	-3297.96	-9.50002	0.5020914	0.1787205	0.163943	0.580922	0.296502	0.168945	0.0790194	0.085265	0.15723	0.226086	0.396412	0.0947111	0.536675	0.244852	0.340095	0.148292	0.3743019	-0.1072704	0.0130625	0.570055	0.00399315	0.0114692	0.400987	0.000433095	0.160236	0.000233404	0.0224713	0.325893	3.6514	0.321821	0.295774	0.123118	0.259286	0.05296564	3.025282
7830	-3310.51	-3299.08	-11.4295	0.5665843	0.1802182	0.307622	0.844557	0.460007	0.125656	0.156606	0.165382	0.231911	0.198754	0.341759	0.112934	0.0705656	0.0970439	0.142496	0.419645	0.4012653	0.253708	0.00824798	0.4672	0.00613128	0.0205498	0.497793	7.75374e-05	0.02616901	0.000248893	0.0231991	0.3301	3.64645	0.293027	0.284402	0.150948	0.271623	0.279877	0.09350182
7840	-3307.04	-3295.98	-11.0614	0.5418846	0.1795911	0.266419	0.734162	0.392269	0.145634	0.0965014	0.199192	0.148145	0.234318	0.10764	0.102822	0.285996	0.232832	0.0783625	0.410031	0.1355681	0.09395749	0.010111	0.583664	0.00306215	0.0159824	0.387153	2.6925e-05	0.1686068	0.000242318	0.022893	0.328341	3.64852	0.303844	0.305567	0.123066	0.267523	0.2625643	0.6421543
7850	-3299.79	-3294.19	-5.59229	0.6436462	0.1390571	0.482885	0.929673	0.210926	0.114535	0.111921	0.0389233	0.207929	0.248708	0.158871	0.0440563	0.00631079	0.29474	0.218252	0.168729	0.3054754	0.02376049	0.0070774	0.531983	0.00542075	0.00898118	0.446231	0.000306038	0.01387708	2.56911e-05	0.00749868	0.208626	3.78385	0.288593	0.31211	0.133498	0.265798	0.03763757	0.3687029
