Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
413	1	-3318.801	-3306.624	-12.17704	0.2813463	0.2269922	0.2397161	0.009281546	0.0143501	0.482152	0.00568461	0.000328671	0.479984	0.0175007	0.09435976	0.00120702	0.0506536	0.450392	3.49775	0.298873	0.286088	0.129551	0.285488	0.1036413	0.9104455
414	0	-3318.703	-3305.554	-13.149	0.2473565	0.1742868	0.3248378	-0.1440159	0.0100896	0.536281	0.00794864	0.000676998	0.439466	0.00553719	0.1788706	0.000191728	0.0203811	0.313325	3.6661	0.291467	0.326561	0.133528	0.248444	0.03485472	5.131891
415	1	-3319.74	-3305.993	-13.7465	0.2834026	0.2063554	0.2753477	0.2566129	0.0227943	0.510004	0.00996208	5.1481e-05	0.451033	0.00615536	0.03848769	0.000657056	0.0375205	0.40004	3.56178	0.286177	0.313632	0.130832	0.26936	0.2951006	0.1304223
416	0	-3314.966	-3301.172	-13.79383	0.2055331	0.1725147	0.3465361	-0.2676146	0.00933972	0.505769	0.0114314	0.00209122	0.466261	0.00510798	0.2703344	0.000176731	0.0195734	0.308254	3.672	0.306716	0.309113	0.131292	0.252879	0.002719766	99.39618
417	1	-3319.622	-3306.927	-12.69496	0.2591556	0.2304967	0.2759414	-0.01661062	0.0186043	0.416256	0.0066548	0.000239582	0.529741	0.0285044	0.1178002	0.0013239	0.0530127	0.458513	3.48715	0.317256	0.28576	0.140412	0.256572	0.1011896	1.164153
418	0	-3315.229	-3300.834	-14.39497	0.2346701	0.1968075	0.2945389	-0.2566689	0.0135451	0.471258	0.0122904	0.00349191	0.486974	0.0124406	0.3261021	0.000474911	0.0319543	0.375274	3.5923	0.298737	0.302849	0.133676	0.264738	0.06943313	4.696635
419	1	-3312.473	-3300.061	-12.4123	0.246691	0.1996633	0.3463297	0.0793904	0.0145162	0.480175	0.00693722	0.00195103	0.486217	0.010203	0.01411824	0.00052505	0.0335815	0.382779	3.58311	0.284728	0.304944	0.147527	0.262801	0.09350864	0.1509832
420	0	-3319.061	-3303.989	-15.07286	0.249334	0.2204978	0.2708056	0.2526231	0.0138964	0.539354	0.0106993	0.00305572	0.422451	0.0105437	0.123579	0.00100912	0.046374	0.435015	3.5176	0.278338	0.316568	0.135502	0.269592	0.3762021	0.3284911
421	1	-3323.966	-3311.013	-12.95299	0.2808173	0.1851797	0.2772199	0.01146144	0.0327318	0.398857	0.00248545	0.00339744	0.545735	0.0167938	0.1155084	0.000305646	0.025687	0.343887	3.63012	0.31303	0.290642	0.140451	0.255876	0.1269698	0.909731
422	0	-3320.05	-3307.756	-12.29432	0.3029581	0.169528	0.2774809	-0.07056895	0.0112295	0.508512	0.00996647	0.0198249	0.437923	0.0125448	0.1183948	0.000153467	0.0182483	0.299648	3.68195	0.295325	0.315646	0.127929	0.261101	0.0478258	2.475541
423	1	-3319.586	-3308.409	-11.17688	0.3215456	0.2024855	0.2491817	0.03666176	0.0191442	0.489811	0.00660812	0.00495388	0.460681	0.0188018	0.01835355	0.000578182	0.0352216	0.390114	3.57409	0.305422	0.317989	0.13338	0.243209	0.05501531	0.3336081
424	0	-3319.297	-3308.142	-11.15479	0.3103624	0.1701511	0.222357	0.008181176	0.0158664	0.433527	0.0124687	0.00605559	0.52189	0.0101915	0.04640792	0.000158118	0.0185209	0.30145	3.67987	0.307301	0.294159	0.134328	0.264213	0.05458909	0.8501317
425	1	-3313.488	-3302.866	-10.62233	0.3270976	0.2141596	0.2334679	-0.0009514311	0.0163374	0.489257	0.00089671	0.00815601	0.474638	0.0107155	0.0150939	0.000838461	0.0423226	0.419594	3.53725	0.305335	0.297175	0.132656	0.264833	0.01414247	1.067275
426	0	-3324.548	-3312.431	-12.11656	0.4001269	0.2419622	0.1894821	0.01409947	0.0219118	0.505857	0.0155239	0.00892222	0.445232	0.00255323	0.1119242	0.00175808	0.0609498	0.484226	3.45307	0.305641	0.285434	0.133487	0.275438	0.1260236	0.8881205
427	1	-3321.797	-3309.59	-12.20684	0.3108226	0.2018708	0.2672712	-0.1415619	0.0157588	0.511844	0.00727094	0.0246226	0.420818	0.0196853	0.1564155	0.000566299	0.0348617	0.388523	3.57605	0.299585	0.297644	0.140758	0.262013	0.01485357	10.5305
428	0	-3312.007	-3299.296	-12.71095	0.2696446	0.1945422	0.3069645	0.08597254	0.0173434	0.536818	0.00400603	0.00762066	0.42701	0.00720241	0.04952175	0.000437647	0.0306874	0.369264	3.59961	0.285215	0.294836	0.131977	0.287973	0.1354943	0.3654896
429	1	-3320.566	-3306.189	-14.37704	0.301902	0.1944543	0.2714287	-0.2472235	0.0148089	0.535622	0.00626377	0.0242891	0.415264	0.00375255	0.3264485	0.000436246	0.0306387	0.36903	3.5999	0.298498	0.311907	0.129266	0.260329	0.07922494	4.120526
430	0	-3318.242	-3303.29	-14.95238	0.2814455	0.2136677	0.3228706	0.1580151	0.0124305	0.48927	0.00760382	0.00598575	0.481058	0.00365203	0.1288132	0.000826111	0.0420137	0.41838	3.53878	0.29664	0.296312	0.134098	0.27295	0.2868282	0.4490951
431	1	-3314.459	-3303.585	-10.87426	0.2932802	0.1934583	0.2729532	-0.003121667	0.017146	0.466906	0.00945637	0.0162695	0.489275	0.000946766	0.008241165	0.000420581	0.0300888	0.36637	3.60312	0.311156	0.308913	0.128625	0.251306	0.005119498	1.60976
432	0	-3319.428	-3306.368	-13.05945	0.319739	0.2271253	0.2364407	0.1421386	0.0142806	0.612147	0.00951348	0.000989148	0.3533	0.00976944	0.07519663	0.00121133	0.0507426	0.450703	3.49734	0.297537	0.300699	0.129037	0.272727	0.2173352	0.3459938
433	1	-3323.638	-3312.65	-10.98841	0.305542	0.180851	0.2128318	0.06758365	0.020403	0.464542	0.0109434	0.0279977	0.474206	0.00190812	0.01296672	0.00025566	0.0235099	0.331871	3.64436	0.302033	0.309816	0.123755	0.264396	0.08055038	0.1609766
434	0	-3319.818	-3306.475	-13.34234	0.319739	0.1819102	0.2271925	-0.04531484	0.0219838	0.459469	0.0113722	0.00357405	0.499876	0.0037245	0.1909835	0.000267289	0.0240344	0.334827	3.64087	0.306416	0.287644	0.153123	0.252817	0.1456687	1.311082
435	1	-3320.323	-3304.285	-16.03782	0.2396171	0.2024757	0.3491058	0.3384465	0.00982156	0.515726	0.00617396	0.0201307	0.441996	0.0061518	0.08852478	0.00057799	0.0352158	0.390088	3.57412	0.285991	0.294552	0.119737	0.299719	0.4269713	0.2073319
436	0	-3318.659	-3303.423	-15.2364	0.3262833	0.1981317	0.2710898	-0.3385703	0.0138413	0.556426	0.0143701	0.00840118	0.404361	0.00259968	0.4181303	0.000497715	0.0327047	0.378764	3.58803	0.2903	0.297182	0.14551	0.267008	0.07956	5.255534
437	1	-3323.2	-3308.317	-14.88296	0.3094658	0.2068019	0.2872868	-0.1000706	0.0117057	0.616161	0.00707227	0.013668	0.347283	0.0041099	0.2715937	0.000666618	0.0377894	0.401176	3.56037	0.282421	0.334444	0.122082	0.261053	0.1715231	1.583424
438	0	-3316.783	-3303.548	-13.23483	0.2626046	0.167601	0.2729858	-0.07257828	0.0142018	0.495473	0.00343627	0.00331038	0.478101	0.00547681	0.1765848	0.000139735	0.0174179	0.294058	3.68838	0.312304	0.295952	0.129804	0.26194	0.1040065	1.697824
439	1	-3321.182	-3307.649	-13.5329	0.2960093	0.2032708	0.2724493	-0.1865426	0.0207717	0.510754	0.0124256	0.00887383	0.443268	0.00390658	0.2476741	0.000593617	0.0356835	0.392141	3.57158	0.271043	0.307193	0.144593	0.277171	0.06113149	4.051498
440	0	-3314.917	-3300.818	-14.09855	0.2218956	0.2074642	0.3578884	0.08531449	0.0207694	0.47488	0.00114558	0.00460162	0.490953	0.00765079	0.1027513	0.000680978	0.0381895	0.402856	3.55827	0.292258	0.303019	0.139717	0.265006	0.1880658	0.5463584
441	1	-3318.587	-3307.676	-10.91098	0.3256578	0.1982477	0.1955146	-0.07355184	0.0194865	0.480304	0.00439692	0.00791672	0.467065	0.0208308	0.088861	0.000499748	0.0327707	0.379069	3.58766	0.28136	0.288781	0.152943	0.276916	0.01530915	5.804436
442	0	-3319.273	-3303.484	-15.7893	0.2218956	0.1556705	0.361586	-0.06166538	0.0103746	0.535262	0.000408737	0.0126064	0.422109	0.0192388	0.2722108	7.42607e-05	0.0127203	0.258856	3.72835	0.291709	0.306566	0.140374	0.261352	0.2105454	1.292884
443	1	-3317.341	-3305.814	-11.52751	0.2694732	0.1828799	0.2501588	-0.1008202	0.0178461	0.497292	0.00314916	0.00638643	0.441843	0.0334832	0.1073699	0.000278273	0.0245193	0.337524	3.63768	0.302771	0.296365	0.133911	0.266954	0.006549684	16.39313
444	0	-3316.879	-3304.422	-12.45719	0.2359334	0.1844526	0.3266914	-0.08804313	0.00939957	0.551166	0.00622565	0.00888849	0.411908	0.0124123	0.1129472	0.000296788	0.0253151	0.341881	3.63251	0.27526	0.323314	0.123152	0.278273	0.02490405	4.535293
445	1	-3313.269	-3300.987	-12.2818	0.2336293	0.1868802	0.2985461	0.008515198	0.019624	0.527807	0.00337471	0.0110431	0.433078	0.00507281	0.06847983	0.000327114	0.026566	0.348559	3.62455	0.290045	0.291242	0.138181	0.280531	0.07699503	0.8894059
446	0	-3328.426	-3315.943	-12.48286	0.2305221	0.1797724	0.3633608	0.05611369	0.000697562	0.508989	0.0114942	0.0213639	0.444074	0.0133816	0.01912374	0.000244205	0.0229813	0.32885	3.64792	0.29788	0.320684	0.130942	0.250494	0.07523743	0.2541785
447	1	-3324.571	-3312.062	-12.50857	0.2876259	0.2134788	0.2491291	-0.05454349	0.00650019	0.573619	0.0176007	0.0234899	0.37812	0.000671021	0.1409161	0.000821401	0.0418953	0.417913	3.53937	0.307111	0.313694	0.129238	0.249957	0.08637263	1.63149
448	0	-3322.197	-3309.541	-12.65599	0.2284994	0.1611432	0.2909635	0.1855276	0.00506732	0.522139	0.00668612	0.00672753	0.455547	0.00383307	0.006364119	0.000100405	0.0147791	0.275122	3.71	0.28796	0.314406	0.117693	0.27994	0.1918917	0.03316515
449	1	-3320.168	-3307.265	-12.90322	0.2943064	0.2517297	0.261834	-0.08081042	0.0256894	0.431916	0.00637146	0.0110428	0.5237	0.00128094	0.165419	0.00219335	0.0679419	0.505119	3.42475	0.304942	0.277976	0.144541	0.272541	0.08460857	1.955109
450	0	-3326.146	-3313.395	-12.75031	0.2284994	0.2010034	0.3125248	-0.02846135	0.0081458	0.377168	0.0161548	0.0321077	0.563478	0.00294554	0.1074963	0.000549827	0.0343564	0.386272	3.57882	0.292273	0.280903	0.143303	0.283521	0.07903494	1.360111
451	1	-3319.648	-3303.077	-16.57095	0.3135376	0.1835572	0.2485741	-0.2978577	0.0179452	0.500523	0.00471284	0.015912	0.457359	0.00354857	0.4824459	0.000286139	0.0248606	0.339403	3.63545	0.297672	0.299649	0.135272	0.267407	0.1845882	2.613634
452	0	-3321.917	-3307.928	-13.98955	0.2749797	0.2313353	0.2230884	0.006735251	0.0129202	0.520762	0.0167609	0.0128894	0.433465	0.00320311	0.2035883	0.00135294	0.0535821	0.460438	3.48463	0.293878	0.293927	0.146248	0.265947	0.2103235	0.9679767
453	1	-3319.733	-3304.468	-15.26468	0.2654713	0.1869284	0.3159848	-0.2823316	0.017067	0.475135	0.00836071	0.0134707	0.482687	0.00327923	0.3724728	0.000327738	0.0265912	0.348691	3.62439	0.289533	0.299316	0.140658	0.270493	0.09014121	4.132103
454	0	-3319.799	-3303.775	-16.02383	0.2740857	0.1842857	0.2875063	-0.3653271	0.0147186	0.470712	0.0143854	0.00556302	0.491946	0.00267459	0.4715747	0.000294781	0.0252301	0.341419	3.63306	0.284611	0.312116	0.139744	0.263529	0.1062477	4.438448
455	1	-3320.509	-3306.755	-13.75397	0.32447	0.2386331	0.2501946	-0.006916281	0.0237973	0.482347	0.00788341	0.00811977	0.477223	0.000629127	0.1844646	0.00162366	0.0586127	0.476894	3.46287	0.299778	0.286787	0.143952	0.269484	0.1775483	1.038954
456	0	-3322.265	-3309.021	-13.24428	0.3559421	0.2703563	0.204023	-0.2838304	0.0165303	0.518177	0.0112373	0.00961454	0.439151	0.00529013	0.3136663	0.00319916	0.0817357	0.542495	3.37257	0.287572	0.318169	0.132116	0.262143	0.02983593	10.51304
457	1	-3325.383	-3310.131	-15.25168	0.3861413	0.2322845	0.2049396	-0.3330814	0.0291364	0.479536	0.00274535	0.00894281	0.47337	0.00626954	0.4395306	0.00138633	0.0542289	0.462608	3.48178	0.274163	0.287954	0.148453	0.28943	0.1064492	4.129018
458	0	-3317.581	-3304.673	-12.90781	0.2866972	0.2057738	0.2606654	-0.09824906	0.0139409	0.526741	0.0139522	0.0130649	0.430957	0.00134392	0.1767798	0.000644748	0.0371714	0.398558	3.56363	0.289623	0.314899	0.117222	0.278257	0.07853077	2.25109
459	1	-3327.907	-3311.806	-16.10151	0.3158728	0.2676223	0.2581189	-0.4102089	0.012855	0.463121	0.00856716	0.00832055	0.493933	0.0132036	0.5101081	0.00303672	0.0796796	0.537205	3.38008	0.265196	0.343373	0.137085	0.254345	0.09989923	5.106226
460	0	-3314.564	-3302.6	-11.96396	0.2624878	0.2020086	0.2974085	0.06178609	0.0170851	0.520408	0.00911228	0.00363995	0.447308	0.00244649	0.02574121	0.000568948	0.0349422	0.38888	3.57561	0.295542	0.292104	0.132917	0.279436	0.0875273	0.2940935
461	1	-3317.364	-3306.245	-11.11897	0.3158728	0.2015062	0.2325311	-0.07727807	0.0123745	0.512219	0.00414705	0.00975552	0.453911	0.00759375	0.08169952	0.000559334	0.0346489	0.387578	3.57721	0.295371	0.31295	0.137571	0.254108	0.004421448	18.478
462	0	-3316.207	-3303.832	-12.37454	0.2959679	0.1792743	0.3308681	-0.09786487	0.0125097	0.451012	0.014916	0.00483595	0.513722	0.00300411	0.1080567	0.000239045	0.0227391	0.327451	3.64957	0.285011	0.309275	0.146401	0.259314	0.0101918	10.60231
463	1	-3317.832	-3305.92	-11.912	0.2979487	0.2523171	0.2940541	-0.06891501	0.0191847	0.441193	0.00904704	0.0112319	0.511998	0.00734596	0.08786861	0.00222151	0.0683684	0.506347	3.42306	0.298885	0.299786	0.139551	0.261779	0.0189536	4.635986
464	0	-3315.679	-3301.86	-13.81946	0.2959679	0.2153918	0.294615	-0.1888584	0.011921	0.510695	0.0105104	0.00433326	0.449048	0.0134922	0.2535952	0.000869953	0.0431	0.422624	3.53341	0.29682	0.295428	0.142503	0.265248	0.06473679	3.917327
465	1	-3314.077	-3300.678	-13.39851	0.2472849	0.1853562	0.360891	0.07425568	0.0140347	0.541539	0.00376458	0.00906319	0.428073	0.00352567	0.06503	0.000307824	0.0257775	0.344373	3.62954	0.282446	0.310497	0.137477	0.269579	0.1392857	0.4668822
466	0	-3318.926	-3305.358	-13.56755	0.2959679	0.1832941	0.2475224	-0.3201693	0.0116494	0.518926	0.00572023	0.00893975	0.438817	0.0159476	0.3291956	0.000283065	0.0247278	0.338674	3.63631	0.296139	0.3024	0.12549	0.27597	0.009026249	36.47091
467	1	-3314.871	-3302.82	-12.05098	0.2451997	0.1940631	0.3051475	0.004142589	0.0204664	0.549385	0.00709076	0.00613593	0.405525	0.0113973	0.05507419	0.000430045	0.0304222	0.367986	3.60116	0.264203	0.3195	0.137711	0.278586	0.05921678	0.9300437
468	0	-3318.17	-3306.421	-11.749	0.2381478	0.1804241	0.2928566	-0.07762196	0.0110132	0.546387	0.00953231	0.00311611	0.424659	0.00529229	0.08446434	0.00025108	0.0233	0.330676	3.64577	0.264619	0.309824	0.125833	0.299724	0.006842383	12.34429
469	1	-3317.445	-3305.825	-11.62092	0.2480353	0.2509402	0.2885615	0.06167213	0.0220458	0.541676	0.00331699	0.00471887	0.420599	0.00764338	0.009965741	0.00215587	0.0673698	0.503464	3.42701	0.295826	0.306264	0.120962	0.276948	0.07163787	0.1391127
470	0	-3321.642	-3309.239	-12.40213	0.2308517	0.2508977	0.2698746	-0.1534494	0.0276886	0.519487	0.00754463	0.00428037	0.427097	0.013902	0.1731812	0.00215386	0.067339	0.503375	3.42713	0.30224	0.286261	0.13656	0.274939	0.01973181	8.776754
471	1	-3316.834	-3304.661	-12.17301	0.2920656	0.1997022	0.2658876	0.08242713	0.0189425	0.527646	0.00437479	0.000905151	0.442647	0.0054846	0.04372682	0.000525757	0.0336038	0.38288	3.58299	0.292202	0.312743	0.122896	0.272159	0.126154	0.3466148
472	0	-3312.48	-3299.9	-12.58048	0.2807946	0.2004577	0.2725185	0.08784173	0.0211201	0.499947	0.00365679	0.00140432	0.468689	0.005183	0.059352	0.00053964	0.03404	0.384852	3.58057	0.29478	0.295731	0.131345	0.278143	0.1471937	0.4032237
473	1	-3319.989	-3306.677	-13.3121	0.2694519	0.22133	0.2455813	0.2823452	0.0225993	0.477841	0.0115388	0.000719257	0.478706	0.0085951	0.02218394	0.00103315	0.0469154	0.43701	3.51504	0.288361	0.319222	0.125293	0.267125	0.3045291	0.07284669
474	0	-3320.22	-3306.785	-13.4352	0.2807946	0.1946408	0.2492779	-0.04631746	0.0229446	0.45617	0.00186885	0.00875247	0.498656	0.0116085	0.1883327	0.000439225	0.0307421	0.369527	3.59929	0.295014	0.306012	0.136277	0.262698	0.1420153	1.326144
475	1	-3328.479	-3316.829	-11.64999	0.2695405	0.1567138	0.299316	-0.05698015	0.0187295	0.510889	0.0291947	0.00357006	0.434876	0.00274083	0.06472816	7.87838e-05	0.0131	0.261971	3.72485	0.314796	0.298	0.142388	0.244816	0.007748008	8.354168
476	0	-3317.477	-3303.305	-14.17196	0.2967646	0.2219044	0.2500042	0.2568649	0.0261776	0.508052	0.00103456	0.0032769	0.454347	0.0071112	0.0755234	0.00104996	0.0472903	0.438382	3.51328	0.304862	0.290648	0.130585	0.273905	0.3323883	0.2272144
477	1	-3320.382	-3305.2	-15.18102	0.2709672	0.1951802	0.3230353	0.1408199	0.00519832	0.553249	0.0103607	0.00635508	0.423076	0.00176135	0.1495586	0.000447922	0.031042	0.370962	3.59755	0.290484	0.31716	0.123693	0.268663	0.2903785	0.5150472
478	0	-3316.225	-3304.014	-12.21121	0.2967646	0.242032	0.2541002	-0.04114548	0.0265155	0.472705	0.00152506	0.0102372	0.476824	0.0121928	0.1128908	0.00176097	0.060999	0.484378	3.45286	0.286145	0.299973	0.133575	0.280307	0.07174529	1.573494
479	1	-3322.248	-3308.329	-13.91892	0.3058751	0.1741177	0.2896579	-0.3051763	0.00903158	0.624454	0.00511051	0.00833478	0.349718	0.00335114	0.3234569	0.000190257	0.0203034	0.312842	3.66666	0.271282	0.306163	0.133454	0.289101	0.01828057	17.69403
480	0	-3319.051	-3306.578	-12.47368	0.3397516	0.2115936	0.2609802	0.09885826	0.0103128	0.511478	0.00576107	0.00112417	0.464559	0.00676443	0.05157686	0.000775413	0.0407201	0.413233	3.54527	0.293997	0.31349	0.122237	0.270276	0.1504351	0.3428512
481	1	-3322.423	-3309.908	-12.51521	0.3058751	0.2454404	0.2707655	-0.1369291	0.0248804	0.489639	0.00689962	0.00699531	0.469992	0.00159291	0.1716104	0.00190602	0.0634174	0.491771	3.44291	0.308903	0.26892	0.144843	0.277334	0.03468135	4.948204
482	0	-3327.343	-3309.851	-17.49157	0.3059384	0.2055844	0.3220292	0.153613	0.0112571	0.495076	0.00605759	0.0120301	0.473452	0.00212751	0.263869	0.000640773	0.037058	0.398075	3.56423	0.282875	0.299972	0.132204	0.284949	0.417482	0.6320488
483	1	-3318.542	-3306.011	-12.53088	0.3058751	0.2051586	0.2538362	0.1754278	0.0190705	0.488858	0.0100666	0.0080558	0.469243	0.00470626	0.02085892	0.000631904	0.0368035	0.396987	3.56558	0.290517	0.324177	0.118143	0.267163	0.1962868	0.1062676
484	0	-3319.131	-3307.239	-11.89219	0.3118567	0.2274416	0.3026387	-0.06092127	0.0112093	0.492973	0.00977128	0.00474026	0.471441	0.0098654	0.07755112	0.00122161	0.0509542	0.451441	3.49638	0.313379	0.28389	0.140218	0.262513	0.01662985	4.663369
485	1	-3319.054	-3305.402	-13.65267	0.296251	0.1919195	0.2349551	-0.3433027	0.0101175	0.484115	0.00654093	0.00853395	0.469489	0.0212033	0.3547452	0.000397181	0.0292477	0.362241	3.60811	0.309824	0.295906	0.143995	0.250275	0.01144252	31.00238
486	0	-3316.703	-3303.726	-12.97745	0.3118567	0.2364948	0.249411	0.02984657	0.0120166	0.490649	0.00922701	0.00733594	0.476713	0.00405889	0.1211287	0.00154096	0.0571252	0.472127	3.46921	0.290533	0.301104	0.133987	0.274377	0.1509752	0.8023082
487	1	-3315.295	-3303.787	-11.50863	0.2847971	0.2100271	0.2704208	0.03390237	0.0102194	0.45195	0.00832931	0.0129427	0.499358	0.0172007	0.02746467	0.000738583	0.039753	0.409317	3.55019	0.309007	0.286591	0.142091	0.262311	0.06136704	0.4475475
488	0	-3318.419	-3303.23	-15.18974	0.2659474	0.1808885	0.3389183	-0.2171054	0.018204	0.440935	0.00437645	0.00978142	0.521421	0.00528167	0.3225908	0.000256065	0.0235284	0.331976	3.64424	0.296252	0.313701	0.126372	0.263675	0.1054855	3.058154
489	1	-3320.91	-3309.942	-10.9682	0.2969886	0.1855196	0.2514287	0.01791111	0.00615397	0.520475	0.0123887	0.0170021	0.426285	0.017695	0.01525963	0.000309852	0.0258616	0.344823	3.62901	0.286786	0.319186	0.127055	0.266973	0.03317074	0.4600328
490	0	-3321.866	-3305.974	-15.8912	0.2272484	0.1427258	0.4240091	0.2282911	0.0124364	0.572545	0.00668912	0.00418841	0.398684	0.00545665	0.09372505	3.31764e-05	0.00851732	0.21979	3.77166	0.292215	0.31502	0.135402	0.257362	0.3220162	0.291057
491	1	-3322.008	-3308.865	-13.14293	0.2969886	0.2243358	0.2446174	0.1155982	0.0186741	0.536007	0.0125569	0.0157622	0.414833	0.00216686	0.09151323	0.00112318	0.0488882	0.444154	3.50583	0.302032	0.279441	0.148644	0.269882	0.2071114	0.4418551
492	0	-3314.344	-3302.668	-11.676	0.2653183	0.2373583	0.2719001	0.02609761	0.0218892	0.499564	0.00513533	0.0137218	0.459111	0.000579163	0.04090408	0.00157402	0.0577246	0.474057	3.46664	0.289343	0.304515	0.124568	0.281574	0.06700169	0.6104932
493	1	-3319.388	-3306.651	-12.73761	0.3102707	0.2312256	0.2733736	0.2035409	0.0129701	0.629359	0.008177	0.00778875	0.338194	0.00351194	0.01004131	0.00134912	0.0535075	0.460187	3.48496	0.303386	0.305311	0.113097	0.278206	0.2135822	0.04701381
494	0	-3321.479	-3310.195	-11.28416	0.3325934	0.2539381	0.2133287	-0.1057957	0.0303228	0.483015	0.00635382	0.00842263	0.464156	0.00772933	0.1156168	0.0023004	0.0695484	0.509717	3.41843	0.286054	0.303715	0.147411	0.26282	0.009821112	11.77227
495	1	-3315.907	-3304.435	-11.47282	0.2890469	0.2327358	0.2716833	-0.0775234	0.0204495	0.463914	0.00733977	0.00649117	0.485497	0.0163085	0.08046112	0.00140239	0.0545372	0.463637	3.48042	0.293549	0.307727	0.134943	0.263781	0.002937722	27.38895
496	0	-3323.124	-3311.486	-11.63837	0.3656902	0.2193216	0.2720352	0.05308209	0.0168949	0.450389	0.00152273	0.0108788	0.515265	0.00504957	0.02271584	0.000975808	0.0456126	0.432184	3.52123	0.294238	0.307707	0.144037	0.254018	0.07579793	0.2996894
497	1	-3315.944	-3304.572	-11.37294	0.2981419	0.2032151	0.2927026	0.03868279	0.0179635	0.504919	0.00464426	0.00144512	0.446206	0.0248223	0.004499832	0.000592513	0.0356507	0.391997	3.57176	0.285457	0.307759	0.135355	0.271429	0.04318262	0.1042047
498	0	-3317.99	-3307.343	-10.6464	0.3656902	0.2191813	0.227208	-0.003036624	0.0172935	0.531958	0.00206435	0.0133369	0.431569	0.00377774	0.02052953	0.000971884	0.045522	0.431846	3.52166	0.29134	0.307633	0.126723	0.274304	0.01749291	1.173592
499	1	-3320.393	-3308.486	-11.90751	0.3102582	0.2327532	0.2600661	-0.02250302	0.016134	0.606209	0.00461617	0.00888703	0.359611	0.00454281	0.08389422	0.00140301	0.0545491	0.463677	3.48037	0.290513	0.316334	0.122241	0.270913	0.06139119	1.366551
500	0	-3322.59	-3310.516	-12.07375	0.3735607	0.2331635	0.1995191	0.189157	0.0257174	0.434574	0.009896	0.00240514	0.519165	0.0082429	0.01638926	0.00141772	0.0548299	0.46461	3.47914	0.31227	0.293501	0.135747	0.258482	0.2055463	0.07973513
501	1	-3314.428	-3302.334	-12.09427	0.3106586	0.220956	0.2518711	0.1562786	0.0178305	0.493245	0.00354316	0.00685468	0.471363	0.00716342	0.009149823	0.00102231	0.0466719	0.436114	3.51619	0.299978	0.304505	0.126254	0.269263	0.1654285	0.05530985
