Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3821	1	-3322.69	-3302.31	-20.3813	0.08399626	0.1581307	0.363765	0.735402	1.20477	1.39913	1.59891	1.04368	0.833954	0.91283	1.11242	1.24835	1.109	0.670384	0.516058	0.920994	0.008548276	0.3293668	0.0145816	0.40365	0.00489535	0.00514195	0.569655	0.00207601	0.1388928	8.52649e-05	0.0136254	0.266191	3.7201	0.283665	0.299167	0.136439	0.28073	0.4682597	0.296615
3822	0	-3320.81	-3296.29	-24.5176	0.07600105	0.1606007	0.493849	1.55618	0.637693	0.671037	2.20703	1.32901	1.62643	1.39318	0.546527	0.648559	0.761554	1.74014	0.808383	0.217479	0.1060294	0.1084171	0.0145831	0.503898	0.00326181	0.00940627	0.46648	0.00237093	0.1490486	9.75369e-05	0.0145677	0.273518	3.71182	0.304442	0.277786	0.134441	0.28333	0.2574657	0.5789066
3823	1	-3324.11	-3301.84	-22.2639	0.08399626	0.1432238	0.38269	1.20019	1.4034	1.14491	1.61716	0.663806	0.771153	1.5788	0.654616	1.34268	1.00601	0.842705	0.431614	0.446782	0.06102233	0.372528	0.00976588	0.540203	0.00293359	0.00344377	0.441644	0.00200922	0.1159986	3.43135e-05	0.00866149	0.221303	3.77	0.266439	0.336572	0.127818	0.269172	0.4885266	0.2374458
3824	0	-3316.78	-3296.36	-20.4219	0.07726273	0.1565582	0.491615	1.72317	0.931874	0.780988	1.9121	1.63408	0.986093	1.47257	0.695951	1.01199	0.812542	0.635227	0.967278	0.378632	0.02873782	0.2187801	0.0133423	0.551208	0.00207204	0.00331787	0.426789	0.00327073	0.09955943	7.80962e-05	0.013043	0.261507	3.72537	0.285577	0.304194	0.130733	0.279496	0.3183395	0.312746
3825	1	-3319.41	-3298.55	-20.8656	0.09042197	0.1456033	0.27912	1.63875	0.665178	1.02617	2.46309	0.9145	0.599425	1.62907	0.812149	1.14005	0.507033	2.16687	0.855045	0.735805	0.06216237	-0.03989591	0.0145055	0.452221	0.00347882	0.00372443	0.523728	0.00234239	0.06802108	4.01796e-05	0.00936971	0.228527	3.76206	0.292153	0.316973	0.127338	0.263536	0.02812517	2.418513
3826	0	-3316.02	-3297.07	-18.9567	0.07240222	0.1590909	0.440298	1.44989	1.01895	1.15298	2.09564	1.46984	1.3171	0.866289	0.69183	1.01199	0.965416	0.749514	0.856633	0.320228	0.002140835	-0.2324167	0.0130983	0.547863	0.00450561	0.00513434	0.4242	0.00519886	0.2419001	8.98854e-05	0.0139877	0.269044	3.71688	0.296031	0.313008	0.119572	0.271389	0.009483387	25.50778
3827	1	-3315.67	-3297.09	-18.5725	0.09042197	0.191417	0.28212	1.22614	1.02328	0.726412	1.78603	1.14604	0.709909	0.896358	1.17189	0.347989	0.466571	1.36715	0.645579	0.716428	0.01965733	0.07644867	0.0137426	0.477287	0.000828404	0.00795915	0.496183	0.00399984	0.06856075	0.000389748	0.0289753	0.360888	3.60975	0.295544	0.303477	0.139272	0.261706	0.1450094	0.472802
3828	0	-3327.73	-3299.85	-27.8773	0.06671222	0.198544	0.181759	1.70659	1.89057	1.5202	3.17394	1.33605	1.34348	1.25496	0.586781	0.899794	1.21565	2.57659	0.856633	0.57824	0.0919003	0.2585923	0.0156767	0.496855	0.00561096	0.00412883	0.475532	0.0021963	0.01420066	0.000504971	0.0329398	0.379847	3.58671	0.294937	0.291015	0.137489	0.27656	0.272793	0.05205655
3829	1	-3316.02	-3298.46	-17.5547	0.09042197	0.1692544	0.395559	1.73852	1.04841	0.855189	1.2081	0.842452	1.01024	1.36705	0.812796	1.64265	0.33729	1.14713	0.899975	0.494911	0.01618701	0.0681061	0.0141759	0.465257	0.00190886	0.00356635	0.511828	0.00326401	0.006883095	0.000151458	0.0181292	0.298856	3.68286	0.287545	0.30992	0.127428	0.275107	0.07498919	0.09178783
3830	0	-3323.38	-3297.23	-26.1479	0.05565243	0.1802336	0.244732	1.75516	1.67911	1.13036	2.60289	1.82653	1.27812	1.85385	0.609765	2.24571	1.16797	1.48661	0.778335	0.415209	0.046599	0.1501765	0.00977171	0.437592	0.00433513	0.00126741	0.538001	0.00903274	0.02495704	0.000249056	0.0232067	0.330143	3.6464	0.292984	0.309653	0.139515	0.257848	0.1751335	0.1425029
3831	1	-3314.18	-3297.7	-16.4788	0.09042197	0.1328641	0.597116	1.27253	0.786364	0.688794	1.18762	0.679442	0.780575	1.19845	0.728449	0.353845	0.742022	1.14626	1.11829	0.557425	0.03086805	0.08900863	0.0126403	0.523812	0.0016202	0.00263349	0.456384	0.00291043	0.08857173	1.61578e-05	0.0059514	0.189765	3.80427	0.291344	0.29238	0.13253	0.283745	0.1775804	0.4987698
3832	0	-3323.63	-3297.87	-25.7548	0.06988707	0.1736332	0.352649	1.68888	0.580638	0.92067	2.26821	2.56554	1.43377	1.20391	1.33202	1.10207	3.40871	0.639228	1.0713	0.371566	0.02488134	-0.1787214	0.0132705	0.414488	0.00651748	0.000904174	0.562197	0.00262276	0.2092463	0.00018609	0.0200814	0.311457	3.66828	0.294976	0.295661	0.142102	0.267262	0.03052488	6.854943
3833	1	-3317.02	-3296.27	-20.7452	0.09235406	0.2220221	0.362366	1.25759	1.28278	0.75341	1.79573	0.769803	0.920804	1.19275	0.638048	1.63458	0.519909	1.39415	0.792675	0.271012	0.0207935	-0.2988754	0.018174	0.528594	0.00102203	0.0156994	0.433745	0.00276606	0.3295231	0.00105343	0.0473672	0.438663	3.51292	0.290102	0.293968	0.143956	0.271975	0.03064773	10.75196
3834	0	-3331	-3301.04	-29.9647	0.07100462	0.1359451	0.331598	2.33432	1.60284	1.02566	1.90951	1.05804	1.28526	2.0717	0.449646	1.49333	2.14461	0.208326	1.48289	0.994486	0.1017289	0.0912592	0.0050989	0.540611	0.00470494	0.00426063	0.443609	0.00171568	0.2198168	2.04587e-05	0.00669425	0.199147	3.79414	0.300875	0.321371	0.129265	0.248489	0.311076	0.7066337
3835	1	-3326.18	-3299.81	-26.3692	0.1047839	0.1803445	0.247418	1.25092	0.480308	0.883018	1.40508	0.978068	1.23179	1.36069	1.94438	2.46841	0.350715	0.831913	0.84209	0.435386	0.2361569	0.1731917	0.0163923	0.476771	0.00276971	0.0106269	0.487204	0.00623626	0.007472993	0.000250233	0.023261	0.330454	3.64604	0.309036	0.305531	0.13215	0.253283	0.1806646	0.04136389
3836	0	-3318.28	-3297.23	-21.0503	0.07764994	0.1399873	0.559319	1.47313	0.421291	0.790218	2.30125	1.44819	1.11025	0.96857	0.557661	0.700712	1.02374	0.640687	0.820145	0.229052	0.1067281	0.1309534	0.00742401	0.49092	0.00708849	0.00781613	0.481178	0.00557368	0.01017055	2.74468e-05	0.00774975	0.211459	3.78076	0.302324	0.295308	0.143245	0.259123	0.141124	0.07206816
3837	1	-3312.26	-3294.44	-17.8274	0.09749253	0.1474113	0.460341	1.29785	0.952722	0.652388	2.27474	0.480906	0.690389	1.20024	0.956533	1.22592	0.477786	0.953888	1.18389	0.466906	0.03460934	-0.03614632	0.0138209	0.552037	0.00246892	0.00710778	0.422978	0.00158784	0.09080106	4.51443e-05	0.00992931	0.234004	3.75602	0.301166	0.288584	0.131761	0.278489	0.05465474	1.661357
3838	0	-3322.05	-3303.11	-18.9366	0.07764994	0.1466599	0.294271	1.16266	0.337305	1.03694	2.99992	0.864615	1.06999	0.55816	0.47772	1.18834	1.63373	0.826909	0.816918	0.777283	0.006243259	0.01730265	0.00722392	0.641086	0.0035654	0.0104397	0.328544	0.00914141	0.005104645	4.30256e-05	0.00969449	0.231729	3.75853	0.269312	0.311664	0.12532	0.293705	0.02240729	0.2278118
3839	1	-3314.23	-3295.68	-18.5516	0.1212584	0.1526775	0.566285	1.53566	1.09926	0.732737	1.5991	0.471301	0.898756	1.39594	0.696418	0.512405	0.568818	0.670279	1.02922	0.508158	0.07064205	0.03492907	0.0111302	0.456948	0.00219333	0.00631439	0.521687	0.00172637	0.1309975	6.23928e-05	0.0116646	0.249887	3.73839	0.309879	0.299121	0.130307	0.260694	0.1659266	0.7894908
3840	0	-3325.69	-3300.76	-24.9246	0.07764994	0.1632373	0.419987	1.51806	0.439142	0.649896	2.8254	0.539312	1.25183	0.699113	1.42093	1.5881	0.808826	1.85161	0.397312	0.380892	0.1584203	-0.007189125	0.0142252	0.666765	0.00483339	0.0045158	0.301278	0.00838277	0.1225285	0.000112086	0.0156102	0.281295	3.70298	0.292223	0.314647	0.121098	0.272032	0.1153394	1.06233
3841	1	-3321.44	-3302.52	-18.9177	0.09132494	0.1615389	0.536719	0.911375	1.53345	0.966207	2.47966	0.775289	0.733433	2.09994	0.532571	0.390095	0.399103	1.30469	0.996461	0.504034	0.02066252	0.02506999	0.0112199	0.512371	0.00288011	0.0107454	0.459522	0.00326157	0.01070299	0.000102537	0.0149343	0.276291	3.70867	0.262895	0.3055	0.149537	0.282068	0.03577298	0.2991919
3842	0	-3317.85	-3299.64	-18.2119	0.09082166	0.1676619	0.419585	1.32935	0.695686	0.709524	1.18871	0.718558	0.930441	0.585843	0.642337	0.818485	1.66298	0.390138	0.241365	0.426518	0.006738876	0.2309055	0.00619731	0.496005	0.010711	0.00452199	0.474315	0.00824959	0.0003429676	0.000140153	0.0174438	0.294235	3.68818	0.274488	0.327907	0.132628	0.264977	0.2312484	0.001483113
3843	1	-3315.18	-3295.38	-19.7986	0.102287	0.1659047	0.414067	1.88897	1.8182	0.464653	1.5366	0.651307	0.864219	1.1118	0.87569	1.22134	0.55242	0.595953	1.05579	0.424392	0.02352866	-0.2476734	0.0123056	0.571347	0.00412279	0.0042065	0.402049	0.0059694	0.2891433	0.000128435	0.0167032	0.289114	3.69405	0.288474	0.305995	0.140582	0.264949	0.04146995	6.972358
3844	0	-3320.74	-3304.43	-16.307	0.1101369	0.1731976	0.366702	0.767373	0.858087	0.930239	1.48271	2.12343	0.948039	0.654989	0.420827	0.886452	1.01348	0.743435	0.380831	0.816079	0.02184891	-0.00818514	0.00187932	0.454392	0.00888826	0.00466225	0.519417	0.0107615	0.01250346	0.000182402	0.0198828	0.310211	3.66972	0.278094	0.306954	0.133719	0.281232	0.004318315	2.895448
3845	1	-3321.54	-3300.38	-21.1576	0.1162636	0.1468376	0.461343	1.42781	2.47549	0.77835	1.40492	0.418626	0.803507	1.02769	1.48454	0.749518	0.299287	1.42316	1.15984	0.518334	0.005807314	-0.07998742	0.00714558	0.524877	0.0045531	0.00605672	0.444012	0.0133552	0.1958965	4.35193e-05	0.00974972	0.232267	3.75794	0.304	0.292878	0.123692	0.279429	0.1159091	1.690088
3846	0	-3316.16	-3298.43	-17.7294	0.1101369	0.1265767	0.394241	0.909203	1.11024	0.596738	1.0787	0.763929	0.595528	0.654989	0.454332	0.803825	1.01348	0.401177	0.426189	1.36173	0.01840672	0.262292	0.007831	0.480221	0.00686112	0.00920394	0.492164	0.00371907	0.05691242	9.63199e-06	0.00459841	0.170682	3.82471	0.284261	0.320489	0.132688	0.262563	0.3192045	0.1782946
3847	1	-3325.94	-3305.87	-20.0664	0.1652281	0.1810913	0.487855	0.647382	1.40295	0.674119	1.44453	1.50419	1.05311	1.11277	1.28015	0.244072	0.283319	1.88448	1.07695	0.498315	0.02709717	-0.02282119	0.00481227	0.503449	0.0106274	0.00544743	0.460634	0.0150295	0.03529594	0.000258265	0.0236284	0.332542	3.64357	0.306325	0.304083	0.139992	0.2496	0.01247476	2.829389
3848	0	-3316.43	-3298.8	-17.6269	0.1101369	0.1539473	0.475502	1.32364	1.11229	0.568344	1.24321	1.31946	0.608491	0.411357	0.466762	0.701614	0.939688	1.11939	0.672801	0.495379	0.004004386	-0.06429255	0.0102267	0.557639	0.00796723	0.0106877	0.408474	0.00500489	0.2173216	6.72325e-05	0.0121064	0.253698	3.73413	0.283949	0.308194	0.125708	0.282149	0.153029	1.420133
3849	1	-3332.75	-3313.13	-19.619	0.1194035	0.165122	0.476816	0.868251	1.75012	1.1235	1.32343	0.906572	1.45491	1.64416	2.06863	0.549469	0.427408	0.853641	0.849226	0.809618	0.06062149	-0.1693375	0.00422224	0.345214	0.00728717	0.00111634	0.616219	0.0259413	0.1728006	0.000123461	0.0163785	0.286825	3.69667	0.297737	0.305783	0.152321	0.244159	0.003463134	49.89719
3850	0	-3318.34	-3298.43	-19.9073	0.1101369	0.1684808	0.137728	0.636748	0.753433	0.379826	1.34443	0.630434	0.60832	0.421345	0.549822	0.732463	0.692282	0.709776	1.00511	0.615452	0.007189897	-0.1563629	0.0113064	0.498741	0.00672252	0.0135066	0.46694	0.00278367	0.2578481	0.000145883	0.0177946	0.296614	3.68545	0.293935	0.307977	0.129782	0.268306	0.1014852	2.540746
3851	1	-3328.4	-3307.09	-21.3068	0.1035776	0.1257151	0.419213	1.1673	0.818017	0.832631	2.12396	0.715668	1.0069	1.27777	1.47256	0.899935	0.366007	0.245735	0.828826	1.4163	0.09956519	0.05143309	0.00218577	0.459045	0.000669772	0.00284615	0.523289	0.0119638	0.05683636	8.93666e-06	0.00442976	0.168078	3.82748	0.298553	0.310856	0.14238	0.248211	0.1082695	0.5249529
3852	0	-3313	-3295.81	-17.1947	0.1321175	0.1990057	0.220274	0.771899	0.37772	0.468307	1.34443	0.969589	0.904384	0.717964	0.517016	1.25811	0.666072	1.09641	0.765967	0.49335	0.01648797	-0.07934144	0.00872564	0.5001	0.00674085	0.0135434	0.468213	0.00267656	0.1039825	0.000513186	0.0332038	0.381058	3.58522	0.292122	0.293665	0.13423	0.279984	0.02464106	4.219887
3853	1	-3323.31	-3303.56	-19.7498	0.1035776	0.1188459	0.546227	0.822257	0.695902	0.592524	1.94747	0.842781	1.0069	0.898177	2.00673	1.23688	0.51333	0.488882	0.858268	1.21906	0.1294454	-0.1082739	0.00268596	0.482096	0.000186894	0.00313643	0.500261	0.0116334	0.1574187	4.7297e-06	0.00322509	0.147478	3.84929	0.303355	0.307075	0.143489	0.246082	0.04914477	3.203162
3854	0	-3326.74	-3302.73	-24.0117	0.1156159	0.1719924	0.432965	1.95864	0.750686	0.58113	1.42285	1.11377	0.754032	0.968825	0.397045	0.508952	0.874623	0.519696	0.94374	0.664548	0.1593202	0.2745043	0.00943201	0.504058	0.0073795	0.0018925	0.475589	0.00164951	0.1823822	0.000172483	0.0193383	0.306754	3.67374	0.314049	0.289094	0.110087	0.28677	0.4568865	0.399185
3855	1	-3316.85	-3300.26	-16.5893	0.1035776	0.1562194	0.444127	1.18496	1.06198	0.807694	1.33283	0.906486	1.32422	1.08059	0.742985	1.82961	0.531967	0.976177	0.651376	0.825061	0.01964638	-0.0411943	0.00646876	0.507176	0.000722622	0.0109019	0.466863	0.00786823	0.09766331	7.66146e-05	0.0129193	0.260495	3.72651	0.318192	0.295076	0.12756	0.259172	0.05646901	1.729503
3856	0	-3314.11	-3297.39	-16.7158	0.1017863	0.1788922	0.432819	0.961172	0.960732	0.45289	1.76441	1.35503	1.02904	0.652268	0.530745	1.20036	0.569502	0.675323	0.813312	0.664548	0.002464223	-0.254234	0.010665	0.50867	0.00115637	0.0133359	0.466088	8.51601e-05	0.2611299	0.000235143	0.0225542	0.326377	3.65083	0.297091	0.292619	0.131438	0.278852	0.006895897	37.86743
3857	1	-3323.43	-3304.88	-18.5525	0.1035776	0.1638526	0.346544	1.10513	1.79276	0.712802	1.66457	0.514291	0.828745	1.14392	0.463642	0.738147	0.502254	0.880396	0.995934	0.854907	0.03860345	-0.04944593	0.00689589	0.595147	0.00170091	0.00508873	0.389484	0.00168281	0.1672303	0.000115707	0.0158589	0.283103	3.70092	0.278685	0.330462	0.130795	0.260058	0.1177844	1.4198
3858	0	-3323.15	-3307.06	-16.0863	0.1141383	0.1517236	0.396786	0.917905	0.724391	0.76745	0.8724	1.35503	0.828026	0.816937	0.683685	1.01312	0.969852	0.538461	0.502461	0.469595	0.02322216	-0.090754	0.00750959	0.505433	0.00386379	0.0197622	0.463122	0.000309171	0.1916939	5.89391e-05	0.0113387	0.247019	3.74158	0.327594	0.305954	0.112243	0.254209	0.1009399	1.899089
3859	1	-3323.57	-3301.19	-22.3887	0.101589	0.1355197	0.681305	1.6986	1.35532	0.624509	1.39183	1.58381	0.63507	0.831523	0.902445	0.462167	0.508639	0.374831	0.936418	0.35934	0.03893419	0.6644558	0.00545805	0.526736	0.00700982	0.00434463	0.454833	0.00161875	0.003206391	1.98153e-05	0.00658851	0.197851	3.79554	0.285454	0.318149	0.11208	0.284317	0.6676622	0.004802415
3860	0	-3316.84	-3300.48	-16.3597	0.120916	0.1683592	0.607471	1.33083	0.777505	0.703826	1.06788	1.31605	0.858966	0.713487	0.428143	1.76115	0.747417	0.538461	0.653224	0.358413	0.02338298	0.04178421	0.0119805	0.538734	0.00500005	0.00476214	0.438974	0.000549044	0.04215263	0.000145021	0.0177423	0.296261	3.68585	0.30902	0.30701	0.133665	0.250305	0.08393684	0.5021946
3861	1	-3323.12	-3302.72	-20.4047	0.1018088	0.1694371	0.4693	1.38085	1.53276	0.772781	1.62219	0.75971	0.527231	1.35949	1.51315	0.901576	0.658692	1.23431	0.629092	0.275243	0.04077077	0.05271939	0.0101414	0.601812	0.00863996	0.00739095	0.370019	0.00199659	0.1351805	0.000152797	0.0182086	0.299385	3.68225	0.298256	0.286533	0.132552	0.282658	0.1878999	0.7194284
3862	0	-3324.86	-3304.25	-20.6156	0.1093224	0.173545	0.296114	1.1114	0.925752	0.630661	1.03304	2.38235	0.814398	0.7355	0.705103	1.38312	1.50895	1.71294	0.740198	0.542201	0.02752038	0.2923626	0.0159109	0.538929	0.00171132	0.00385744	0.438638	0.000953441	0.02010321	0.000185339	0.0200411	0.311205	3.66857	0.309275	0.309845	0.108381	0.272499	0.3124658	0.06433731
3863	1	-3335.52	-3312.72	-22.7998	0.0984435	0.1689552	0.305005	1.14872	0.453789	0.497498	1.32389	0.344585	1.04003	0.618973	0.556741	0.503999	0.699644	0.565607	1.38117	0.579409	0.02648621	-0.4897065	0.0114085	0.591028	0.00854293	0.0145725	0.365863	0.00858508	0.6555971	0.000149283	0.0179994	0.29799	3.68386	0.303554	0.298567	0.112611	0.285268	0.1658906	3.951986
3864	0	-3323.61	-3298.71	-24.893	0.1093224	0.1739459	0.38586	1.05251	1.68289	0.630661	1.03304	2.0404	0.953912	0.510552	0.545667	0.555133	1.50895	1.96465	0.296455	0.68292	0.08924929	0.5272731	0.0174916	0.462699	0.00692915	0.00547215	0.506608	0.000800683	0.01890558	0.000188772	0.0202245	0.312351	3.66724	0.314012	0.295356	0.136888	0.253745	0.5461787	0.03461429
3865	1	-3321.58	-3300.25	-21.3344	0.0984435	0.1527644	0.310888	1.09799	0.456947	1.16392	2.52999	0.552117	0.309754	2.25702	0.585366	1.15013	0.913294	0.808648	0.943961	0.393027	0.05398456	0.01442711	0.00575319	0.545402	0.00968943	0.0134476	0.424088	0.00161963	0.04278406	6.2715e-05	0.0116945	0.250148	3.73809	0.298577	0.304914	0.133121	0.263388	0.05721117	0.747827
3866	0	-3316.8	-3296.08	-20.713	0.1093224	0.1783289	0.398073	0.738022	1.29858	0.778011	1.31552	3.11884	0.75438	0.973197	0.573059	0.989815	0.819499	1.73577	0.758434	0.41456	0.008766321	-0.08075692	0.015471	0.466157	0.00309686	0.00428163	0.510394	0.000600153	0.2181136	0.000229475	0.0222828	0.32479	3.6527	0.29053	0.315748	0.130452	0.263269	0.1373566	1.587936
3867	1	-3327.5	-3303.16	-24.3399	0.1028185	0.156218	0.560968	1.27922	0.33228	1.52932	3.21949	0.300572	0.61496	1.88898	0.359483	2.32422	1.73217	0.424026	0.978849	0.626961	0.007492823	0.06761904	0.00885833	0.482911	0.00674473	0.00873351	0.491621	0.00113173	0.01076819	7.66086e-05	0.0129188	0.260491	3.72651	0.305107	0.310693	0.145888	0.238312	0.07838723	0.1373717
3868	0	-3318.62	-3297.79	-20.8338	0.1281134	0.1704556	0.419682	1.49679	0.827581	0.541083	1.10072	2.42298	0.707947	1.00287	0.369778	1.29896	0.833972	1.73577	0.914394	0.416824	0.04184378	0.07321168	0.0191642	0.538683	0.002498	0.00336243	0.435961	0.000331057	0.1073846	0.000160429	0.0186549	0.302329	3.67886	0.3018	0.304411	0.134661	0.259128	0.1805963	0.5946115
3869	1	-3323.24	-3297.57	-25.6736	0.06719692	0.1637203	0.419391	0.885232	0.661918	0.735908	3.14594	0.390731	1.29506	2.23191	0.291718	1.49945	1.62678	0.898114	0.702666	0.440362	0.0352387	-0.4359652	0.0108925	0.488281	0.00551666	0.00504039	0.488673	0.00159667	0.4778907	0.000114921	0.0158053	0.282715	3.70137	0.306465	0.296766	0.147543	0.249227	0.04192544	11.39858
3870	0	-3320.33	-3299.55	-20.7829	0.13666	0.1586549	0.262979	1.38022	1.25987	0.643577	2.33286	1.89075	0.790282	1.0957	0.322104	0.930952	0.621542	0.419035	1.4162	0.831057	0.02704246	-0.03202757	0.019057	0.470781	0.0049212	0.00272257	0.501941	0.000577545	0.06922503	8.77641e-05	0.0138225	0.267749	3.71834	0.284181	0.321377	0.12738	0.267062	0.03719746	1.861015
3871	1	-3321.85	-3299.13	-22.7204	0.06719692	0.1461965	0.538445	1.14136	0.690579	0.979303	3.16549	0.19503	0.753315	1.40158	0.9825	1.79123	1.0287	1.28338	0.839172	0.541895	0.01408619	-0.1537189	0.0112216	0.461702	0.00568336	0.0141983	0.503438	0.0037565	0.2269936	4.17586e-05	0.00955128	0.230325	3.76008	0.30868	0.297673	0.130811	0.262837	0.07327468	3.097845
3872	0	-3319.89	-3299.26	-20.6358	0.09271633	0.2003202	0.322788	1.21275	1.24295	0.770485	1.68072	2.21069	0.915603	1.02772	0.333983	0.86069	0.671545	2.11268	1.00458	0.255023	0.002431915	0.02199272	0.022112	0.462629	0.00480899	0.00400032	0.501231	0.00521899	0.004344087	0.000537095	0.0339604	0.384493	3.58101	0.274449	0.319267	0.135733	0.270551	0.0263368	0.1649436
3873	1	-3325.79	-3300.88	-24.9046	0.07989259	0.1393352	0.591936	1.33986	1.0221	0.981607	2.03814	0.344618	0.923811	2.56135	1.70363	0.724938	0.939367	1.98828	0.756816	0.53026	0.01219262	-0.3543599	0.00745364	0.621663	0.00282539	0.0117852	0.355074	0.00119901	0.4955788	2.62062e-05	0.00757322	0.209473	3.78293	0.302884	0.301647	0.133725	0.261744	0.1412188	3.509297
3874	0	-3331.68	-3310.57	-21.1071	0.09271633	0.1537732	0.545117	1.61395	1.6865	0.676215	1.9365	1.91803	1.16049	0.819023	0.947044	1.46918	0.825658	1.64251	1.43505	0.402823	0.1411448	0.006407503	0.0048779	0.46918	0.00468406	0.00598806	0.508328	0.00694245	0.01098644	6.65522e-05	0.0120453	0.253176	3.73471	0.313567	0.26822	0.143254	0.27496	0.01739394	0.6316245
3875	1	-3326.6	-3299.91	-26.6929	0.09267722	0.1522217	0.339617	1.50956	0.485185	0.844601	3.33207	0.686255	0.671401	1.75267	0.793775	2.35684	0.492309	1.58429	0.756053	0.53026	0.05182637	0.5483629	0.0070199	0.579033	0.00273253	0.0122141	0.398123	0.000878195	0.04744905	6.07235e-05	0.0115082	0.248517	3.73991	0.291147	0.288751	0.130056	0.290046	0.5958119	0.07963763
3876	0	-3331.16	-3303.59	-27.5717	0.08722838	0.1706762	0.352087	1.92818	4.42944	0.655496	1.37043	1.45594	1.38765	1.54773	0.57409	2.69621	0.47782	1.06903	2.4303	0.708583	0.01606359	0.1312361	0.00833303	0.457196	0.00320495	0.0049528	0.516121	0.0101926	0.01404996	0.000162119	0.0187522	0.302965	3.67812	0.309611	0.291987	0.126757	0.271644	0.1452861	0.0967055
3877	1	-3316.58	-3299.27	-17.3019	0.1027866	0.1842561	0.33582	1.2499	0.607132	0.886104	1.70147	0.539794	0.683787	1.20079	0.594215	0.533283	0.411828	0.587204	0.669713	0.622795	0.02442888	0.04928892	0.00857305	0.575197	0.00170087	0.0129607	0.395485	0.00608348	0.1026158	0.000294427	0.0252151	0.341338	3.63315	0.298614	0.300853	0.131448	0.269085	0.1519047	0.6755273
3878	0	-3322.85	-3295.38	-27.4678	0.06943791	0.1945842	0.340277	1.69531	2.64193	0.884961	1.62775	2.89124	0.982631	1.3673	0.779566	2.79121	1.8682	0.563934	1.19636	0.358738	0.08089753	0.1204811	0.0106259	0.518575	0.00556624	0.00516657	0.446452	0.0136135	0.04765641	0.000438319	0.0307107	0.369376	3.59948	0.280911	0.303811	0.132875	0.282403	0.1681375	0.2834371
3879	1	-3322.35	-3302.45	-19.893	0.09997445	0.1648112	0.341796	0.665846	1.27898	0.700437	2.13607	0.545222	0.522349	1.70276	1.25712	0.888282	0.728899	0.67746	1.0736	0.622375	0.05946003	0.07910231	0.00793124	0.57239	0.00184482	0.0197585	0.393556	0.00451942	0.1234514	0.000121527	0.0162505	0.285915	3.69771	0.296744	0.295706	0.132572	0.274978	0.2025537	0.6094748
3880	0	-3326.12	-3301.97	-24.1571	0.09431599	0.1922067	0.18739	1.27906	0.466981	0.426395	0.980097	4.28809	0.844976	1.06747	0.503634	1.67762	2.00298	1.05752	0.677708	0.581701	0.02931888	0.006050831	0.0106393	0.519228	0.00431481	0.00517307	0.447014	0.0136306	0.0432417	0.000401476	0.029404	0.363014	3.60718	0.291393	0.301278	0.152535	0.254795	0.04929253	0.8772465
3881	1	-3324	-3302.54	-21.466	0.1257218	0.1496444	0.29037	0.496523	1.10574	0.654026	1.11624	0.32145	0.964978	0.998788	0.884209	0.745572	0.393852	1.17994	1.60686	0.622375	0.155892	-0.09869711	0.0101644	0.573825	0.00125568	0.0119515	0.394542	0.00826168	0.1308997	5.19284e-05	0.010646	0.240754	3.74855	0.282337	0.309817	0.129649	0.278197	0.03220264	4.064877
3882	0	-3325.64	-3306.52	-19.1217	0.1163914	0.1692103	0.606662	0.590518	1.65987	0.57999	2.34929	2.15801	1.18337	0.729531	0.451375	0.880998	0.73343	0.697292	0.815193	0.549212	0.05296636	0.09641142	0.00949183	0.483302	0.00282379	0.00671146	0.48307	0.0146009	0.03292719	0.000151136	0.01811	0.298729	3.68301	0.293381	0.294946	0.142144	0.269529	0.1293386	0.2545813
3883	1	-3320.21	-3299.02	-21.1905	0.1257218	0.1833291	0.300144	0.693551	0.521441	0.634322	1.82572	0.548151	0.718958	0.726115	2.29633	0.47417	0.336128	1.16775	1.31472	0.558381	0.0286785	-0.2874071	0.0101885	0.575189	0.00159672	0.0123256	0.39548	0.00522076	0.3252106	0.000283472	0.0247454	0.338771	3.6362	0.298893	0.309468	0.118929	0.27271	0.0378035	8.602659
3884	0	-3317.7	-3296.79	-20.9127	0.08720196	0.1384262	0.575569	1.30258	0.741666	0.75728	1.8571	1.31914	1.09642	1.25681	0.542325	0.37175	1.19746	0.297831	0.7327	0.297855	0.01179233	0.2624093	0.0106654	0.484552	0.00219828	0.00987549	0.484319	0.00838954	0.0671119	2.45522e-05	0.00733119	0.206705	3.78594	0.283933	0.310313	0.133116	0.272638	0.3295212	0.2036649
