Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3790	-3301.12	-3298.98	-2.14056	0.6301978	0.1866062	0.310582	0.414722	0.125092	0.121701	0.231658	0.0530727	0.280901	0.139239	0.243394	0.148054	0.0607717	0.111191	0.0991663	0.172326	0.1700697	0.1261454	0.0215703	0.524404	0.00369555	0.00850173	0.434868	0.00696047	0.2478299	0.000323583	0.0264235	0.347808	3.62544	0.284863	0.295505	0.128922	0.29071	0.3739753	0.6626904
3800	-3291.93	-3296.01	4.07888	0.5699074	0.2137253	0.176473	0.440876	0.133872	0.11264	0.140819	0.16385	0.258068	0.189878	0.162295	0.141577	0.0754919	0.140532	0.219562	0.159077	0.155197	0.1598541	0.0187399	0.527226	0.00296495	0.00606306	0.433994	0.0110129	0.06912492	0.000827551	0.0420498	0.418522	3.5386	0.312873	0.282959	0.136406	0.267762	0.228979	0.3018832
3810	-3302.94	-3308.25	5.30384	0.6388697	0.1992027	0.180311	0.337083	0.0845237	0.0541884	0.0795238	0.163185	0.306874	0.147498	0.156596	0.180576	0.0754919	0.0775453	0.0851374	0.155967	0.1721475	-0.03815338	0.0306975	0.497725	0.0055469	0.00348945	0.436764	0.0257773	0.05992374	0.000516719	0.0333168	0.381574	3.58459	0.289899	0.289736	0.136233	0.284132	0.02177036	2.752538
3820	-3307.31	-3307.74	0.430369	0.5538612	0.1808779	0.158926	0.575786	0.120131	0.0402915	0.278466	0.100027	0.201534	0.180668	0.393078	0.125078	0.100367	0.248737	0.13802	0.163163	0.1771588	-0.122968	0.00957314	0.590003	0.0048293	0.0045717	0.378435	0.0125877	0.1342772	0.000255951	0.0235232	0.331946	3.64427	0.305238	0.300002	0.148247	0.246514	0.01130924	11.87323
3830	-3297.66	-3297.42	-0.237678	0.5658453	0.2054559	0.197182	0.507745	0.108895	0.0736993	0.195009	0.0930991	0.257611	0.211321	0.225714	0.168179	0.0943174	0.257125	0.277917	0.266994	0.127546	-0.009866805	0.0101407	0.598928	0.00544332	0.00915436	0.370617	0.00571693	0.05866538	0.000638089	0.0369811	0.397747	3.56463	0.286603	0.293726	0.135483	0.284188	0.04879857	1.202195
3840	-3305.61	-3307.8	2.18221	0.6656438	0.2632978	0.230351	0.409479	0.181473	0.0516698	0.211429	0.0795283	0.194922	0.155999	0.0917137	0.188883	0.102908	0.114892	0.129474	0.0709719	0.1855172	0.1487385	0.0261716	0.421017	0.0059893	0.0158534	0.52479	0.00617918	0.0626511	0.00279029	0.0764475	0.528703	3.39206	0.29583	0.29168	0.157446	0.255043	0.2113896	0.2963774
3850	-3292.78	-3297.76	4.98074	0.5710246	0.2078338	0.210044	0.385234	0.133179	0.0770804	0.195059	0.207021	0.194922	0.183613	0.0965261	0.140477	0.0702739	0.072023	0.196698	0.128642	0.1395006	-0.2408776	0.0236738	0.47822	0.00128451	0.00466195	0.484896	0.00726383	0.2431282	0.000689085	0.0384135	0.403792	3.55711	0.282623	0.311655	0.128149	0.277573	0.002250618	108.0273
3860	-3297.54	-3298.79	1.24454	0.5549366	0.1990409	0.216676	0.506399	0.132762	0.0777248	0.236649	0.207021	0.249631	0.231284	0.165938	0.158497	0.0942776	0.10412	0.158726	0.348919	0.2035681	0.0656137	0.0315461	0.475541	0.00095826	0.00740499	0.482179	0.00237086	0.06874879	0.000513816	0.033224	0.38115	3.58511	0.269367	0.311822	0.137595	0.281215	0.1343625	0.5116665
3870	-3305.63	-3304.07	-1.55652	0.5628941	0.2441575	0.24168	0.798601	0.17588	0.114076	0.288042	0.0356243	0.256804	0.244163	0.0760139	0.145272	0.0942776	0.0975769	0.137241	0.112526	0.1943448	-0.09537084	0.023676	0.547938	0.000570116	0.00581178	0.419008	0.00299676	0.10086	0.00185056	0.0625042	0.489002	3.44664	0.296705	0.288947	0.132233	0.282115	0.005489202	18.37426
3880	-3304.74	-3303.13	-1.61551	0.5019423	0.1659239	0.289861	0.573006	0.168165	0.108534	0.211171	0.0406004	0.27676	0.265328	0.231946	0.186129	0.134363	0.163293	0.315927	0.309425	0.1796485	0.06231116	0.0177327	0.435829	0.000624967	0.017916	0.525939	0.00195842	0.03725831	0.000128558	0.0167112	0.28917	3.69399	0.284366	0.335321	0.12744	0.252874	0.09956947	0.3741941
3890	-3298.54	-3299.09	0.549431	0.4813482	0.1878228	0.273518	0.349578	0.176117	0.137862	0.250167	0.0633901	0.27676	0.144243	0.181926	0.394111	0.116695	0.16671	0.43342	0.288069	0.1772273	0.01249769	0.0182412	0.552646	0.00195936	0.0164303	0.409845	0.000878788	0.02264085	0.000339477	0.027059	0.351137	3.62146	0.288112	0.332387	0.127821	0.25168	0.03513855	0.6443309
3900	-3297.19	-3299.31	2.11618	0.5572266	0.2263273	0.286723	0.305384	0.145922	0.0833622	0.301976	0.241337	0.353387	0.147863	0.119877	0.165842	0.0912562	0.162361	0.216271	0.211685	0.1872921	-0.1758506	0.0169856	0.4387	0.00261384	0.00724802	0.53183	0.00262283	0.2066376	0.00118565	0.0502098	0.448838	3.49977	0.285789	0.305728	0.127383	0.2811	0.03078702	6.711841
3910	-3300.87	-3300.55	-0.326859	0.5572266	0.2268784	0.221106	0.563697	0.0945227	0.152394	0.323194	0.292881	0.19041	0.145415	0.145667	0.201027	0.0604528	0.115059	0.170038	0.28019	0.2116038	-0.2151924	0.0147914	0.445221	0.00639688	0.0125368	0.515889	0.00516467	0.220869	0.00120334	0.0505775	0.450127	3.49809	0.301976	0.298593	0.133327	0.266103	0.005676648	38.90835
3920	-3294.45	-3295.58	1.13752	0.5572266	0.2228968	0.18233	0.457828	0.112471	0.121249	0.278663	0.318513	0.168648	0.137574	0.339578	0.279989	0.0645189	0.117502	0.324864	0.212155	0.1879251	-0.05801621	0.0114017	0.500815	0.00485089	0.00761923	0.473359	0.00195476	0.06120419	0.00107945	0.0479404	0.440745	3.51023	0.288751	0.304628	0.13876	0.267861	0.003187978	19.19843
3930	-3299.72	-3300.85	1.12709	0.5687994	0.1787488	0.195447	0.448677	0.10064	0.169123	0.287669	0.155014	0.228159	0.116028	0.204026	0.441543	0.114671	0.120649	0.395528	0.141464	0.2087539	0.0598127	0.0198607	0.457222	0.00288861	0.00716955	0.511496	0.00136332	0.02528089	0.00023369	0.0224849	0.325973	3.65131	0.291662	0.295703	0.143873	0.268763	0.0850936	0.2970951
3940	-3299.57	-3301.01	1.44451	0.5981796	0.1814291	0.193417	0.407795	0.0708836	0.11137	0.210819	0.120166	0.233753	0.179304	0.212148	0.221551	0.0900499	0.273763	0.221505	0.207721	0.2287435	0.03376423	0.0147749	0.486249	0.00433188	0.00897252	0.480086	0.00558478	0.06157468	0.00026196	0.0237955	0.333486	3.64246	0.296177	0.315214	0.132391	0.256218	0.09533891	0.6458504
3950	-3306.68	-3302.05	-4.62425	0.6147237	0.2395398	0.239699	0.458973	0.060965	0.160426	0.176534	0.119645	0.242696	0.107351	0.508179	0.281613	0.120612	0.172171	0.331393	0.204251	0.2539939	0.06261951	0.0139582	0.544917	0.00708449	0.0103043	0.417221	0.00651568	0.151302	0.00165958	0.0592467	0.478901	3.46019	0.296956	0.294419	0.140598	0.268027	0.2139215	0.7072781
3960	-3299.15	-3303.68	4.52686	0.6134394	0.1962795	0.233141	0.458973	0.0785524	0.196642	0.150188	0.163755	0.170853	0.205466	0.0990748	0.101177	0.0725917	0.108097	0.216964	0.274432	0.1525559	-0.01052162	0.017824	0.485548	0.00547459	0.00383696	0.481717	0.00559939	0.0639476	0.00046603	0.031657	0.373878	3.594	0.315559	0.292974	0.131109	0.260359	0.05342597	1.196938
3970	-3302.85	-3305.53	2.68638	0.5905817	0.2430852	0.233141	0.404754	0.128612	0.179453	0.344776	0.121238	0.200345	0.141278	0.206501	0.15305	0.0986742	0.085473	0.210849	0.412341	0.1816274	-0.09219795	0.0259169	0.453346	0.00174856	0.00265547	0.50339	0.0129437	0.09756182	0.00180501	0.0617437	0.486675	3.44978	0.323198	0.296224	0.126113	0.254465	0.005363867	18.18871
3980	-3299.54	-3302.7	3.16707	0.5059	0.2191724	0.115797	0.476107	0.10587	0.0882526	0.172536	0.089128	0.2187	0.182269	0.103764	0.184247	0.071398	0.108435	0.339187	0.268735	0.1617293	0.04911167	0.0307692	0.553916	0.00630026	0.0113761	0.395737	0.00190143	0.07831358	0.000971636	0.0455162	0.431824	3.52169	0.298502	0.278603	0.141099	0.281797	0.1274252	0.6145845
3990	-3310.78	-3305.09	-5.69696	0.6056864	0.1828791	0.066528	0.293642	0.0748904	0.0717121	0.111841	0.21268	0.161438	0.113508	0.401176	0.16293	0.107776	0.15128	0.529504	0.528944	0.2002164	0.1923807	0.0160737	0.511395	0.00396559	0.00425419	0.456428	0.00788379	0.1593834	0.000278265	0.0245189	0.337523	3.63768	0.293878	0.308602	0.130165	0.267355	0.3517642	0.4530974
4000	-3300.01	-3298.57	-1.4393	0.5866657	0.2266619	0.13397	0.400333	0.11649	0.0863857	0.25176	0.075995	0.213031	0.171056	0.513747	0.0691757	0.0945668	0.101541	0.226228	0.17474	0.1501761	0.5216259	0.0226217	0.533562	0.0052395	0.00862492	0.423219	0.00673289	0.005178156	0.00119637	0.050433	0.449621	3.49875	0.286702	0.29394	0.130041	0.289317	0.5268041	0.009829378
4010	-3293.89	-3299.29	5.3966	0.5567476	0.1905898	0.175796	0.430929	0.165677	0.111891	0.12868	0.143855	0.237356	0.260904	0.081074	0.172934	0.0930138	0.193546	0.152953	0.127369	0.1319244	-0.04056628	0.0176563	0.470333	0.00765068	0.00940644	0.488525	0.00642866	0.07514839	0.00037773	0.0285292	0.358655	3.61244	0.267547	0.315688	0.148272	0.268493	0.03458211	2.173042
4020	-3297.07	-3299.6	2.53281	0.6189016	0.179839	0.162021	0.510676	0.127176	0.103346	0.259469	0.149562	0.204563	0.260438	0.102059	0.172934	0.0516951	0.115163	0.162761	0.358903	0.1486557	0.0787409	0.0162741	0.526862	0.00772549	0.00662128	0.436141	0.00637709	0.0089362	0.000244901	0.0230138	0.329037	3.6477	0.288933	0.294736	0.132657	0.283675	0.0876771	0.1019217
4030	-3309.73	-3306.57	-3.16067	0.5725951	0.17152	0.374597	0.662959	0.305817	0.0953321	0.22228	0.189457	0.161939	0.350969	0.0663038	0.171192	0.0959056	0.0979497	0.178044	0.397875	0.219619	-0.1604093	0.00993791	0.526386	0.00312907	0.00984224	0.442253	0.00845129	0.1718514	0.000168708	0.0191269	0.305396	3.67531	0.292431	0.305695	0.125612	0.276262	0.01144213	15.01918
4040	-3301.96	-3298.68	-3.27742	0.6322258	0.1834649	0.280882	0.599188	0.124308	0.108273	0.285921	0.221277	0.337515	0.148795	0.179797	0.188384	0.0552197	0.0977472	0.22397	0.404871	0.1398415	-0.03400345	0.0102893	0.514277	0.00904903	0.00305189	0.45789	0.00544251	0.09671013	0.000285058	0.024814	0.339148	3.63575	0.298924	0.293413	0.143007	0.264656	0.06270669	1.542262
4050	-3299.79	-3298.39	-1.39966	0.6133991	0.1833035	0.306203	0.492933	0.125061	0.0998094	0.129551	0.144078	0.332197	0.177131	0.107595	0.0822801	0.0718484	0.663528	0.301146	0.0944941	0.154102	-0.06581323	0.00678945	0.487388	0.0066091	0.00649829	0.486768	0.00594732	0.09375683	0.000283174	0.0247325	0.3387	3.63628	0.283656	0.294493	0.136603	0.285248	0.02794361	3.355216
4060	-3304.68	-3304.44	-0.239718	0.8080287	0.1999115	0.333929	0.501818	0.134034	0.133105	0.187983	0.204779	0.192842	0.146547	0.170125	0.247857	0.0474741	0.0937653	0.393837	0.0635066	0.1513601	0.03179856	0.0116488	0.550847	0.00512472	0.00280575	0.428151	0.00142193	0.06782009	0.000529578	0.0337244	0.383427	3.58232	0.26317	0.330852	0.118791	0.287188	0.09961865	0.6807972
4070	-3300.67	-3303.3	2.62742	0.7116704	0.1706443	0.284952	0.403558	0.123001	0.0942007	0.129759	0.12821	0.253395	0.135225	0.25332	0.247857	0.0779746	0.137476	0.365502	0.192614	0.1556603	0.09063443	0.0153595	0.531421	0.00367115	0.01575	0.432782	0.00101608	0.01053953	0.000161874	0.0187381	0.302873	3.67823	0.327651	0.272639	0.131418	0.268292	0.101174	0.1041723
4080	-3300.02	-3298.12	-1.89633	0.7644957	0.1962987	0.256334	0.536628	0.115477	0.0682705	0.124877	0.0835673	0.122895	0.163679	0.20491	0.0629881	0.0357641	0.301876	0.115773	0.169002	0.1532067	0.4079517	0.0163684	0.530128	0.00338224	0.0103198	0.439066	0.000736058	0.059877	0.000466351	0.0316678	0.373929	3.59394	0.292966	0.29218	0.127453	0.287401	0.4678287	0.1279891
4090	-3298.91	-3296.95	-1.96713	0.7930999	0.1996144	0.365417	1.13928	0.090717	0.0818629	0.246452	0.175199	0.172429	0.140023	0.139965	0.0734582	0.0483029	0.226464	0.0933026	0.212543	0.1642322	0.06470239	0.0201819	0.585299	0.00365975	0.00145824	0.378876	0.0105259	0.008496383	0.000524161	0.0335533	0.382651	3.58327	0.30472	0.297115	0.132267	0.265897	0.07319877	0.1160727
4100	-3308.83	-3301.36	-7.47064	0.7797566	0.1919784	0.244851	0.878338	0.0902064	0.0989458	0.243538	0.0257945	0.234513	0.13181	0.164123	0.224108	0.0625246	0.12558	0.322739	0.0622699	0.1830704	0.1879951	0.00967873	0.588207	0.00694977	0.00572328	0.380758	0.00868358	0.1021638	0.00039806	0.0292798	0.3624	3.60792	0.298718	0.28435	0.144532	0.2724	0.2901589	0.352096
4110	-3303.09	-3304.84	1.74446	0.6684192	0.2082653	0.266292	0.494888	0.203373	0.093913	0.379903	0.0380674	0.237683	0.126584	0.194835	0.149347	0.06503	0.148443	0.176847	0.128725	0.1583606	0.009395931	0.00757863	0.509478	0.00405732	0.00488122	0.448784	0.0252209	0.02028636	0.000698635	0.0386757	0.404883	3.55574	0.315832	0.281966	0.138979	0.263223	0.02968229	0.6834499
4120	-3304.8	-3300.25	-4.55309	0.4549486	0.1776954	0.393062	0.978839	0.162027	0.173215	0.185261	0.111201	0.261093	0.167028	0.163786	0.181995	0.175011	0.0959979	0.352384	0.118728	0.2116432	0.04586356	0.0116004	0.478191	0.00387454	0.0143995	0.488798	0.00313627	0.2174778	0.000223223	0.0219794	0.323003	3.65479	0.301561	0.298638	0.148383	0.251418	0.2633414	0.8258399
4130	-3299.78	-3296.98	-2.79346	0.4549486	0.1993233	0.224909	0.592908	0.22996	0.179279	0.0996174	0.066803	0.418325	0.22889	0.490393	0.109982	0.154498	0.107419	0.194464	0.152968	0.1462399	-0.1401865	0.00863902	0.500573	0.0112265	0.00900025	0.468251	0.00231071	0.1768973	0.000518892	0.033386	0.38189	3.58421	0.298707	0.303139	0.138792	0.259362	0.03671082	4.81867
4140	-3303.77	-3299.13	-4.64473	0.4239495	0.1524897	0.269908	0.448738	0.192852	0.137107	0.126426	0.0832029	0.387973	0.391972	0.233121	0.0744624	0.103282	0.105847	0.200101	0.100613	0.1808663	0.06052274	0.0176095	0.515012	0.0142905	0.00520003	0.445754	0.00213381	0.3441272	6.17005e-05	0.0116	0.249323	3.73902	0.290573	0.286845	0.14203	0.280552	0.40465	0.8504319
4150	-3301.62	-3303.24	1.62257	0.4792544	0.1928465	0.142978	0.342951	0.119293	0.139411	0.132188	0.103622	0.298372	0.165418	0.161371	0.426744	0.0884193	0.0657316	0.2846	0.344792	0.1968779	-0.01135688	0.0145807	0.601574	0.0127239	0.0173137	0.349854	0.00395358	0.05947773	0.000411162	0.0297532	0.364731	3.6051	0.280188	0.280151	0.13177	0.307891	0.04812085	1.236007
4160	-3301.09	-3302.38	1.28652	0.3886352	0.2130503	0.196158	0.442914	0.118323	0.18823	0.114962	0.0527443	0.333407	0.204645	0.204649	0.257127	0.219038	0.0717318	0.303826	0.148505	0.1497078	0.0245599	0.0191148	0.475832	0.0100578	0.0096022	0.47403	0.0113634	0.04210679	0.000810788	0.0416271	0.416852	3.54071	0.263678	0.309821	0.155368	0.271133	0.06666668	0.6316017
4170	-3300.15	-3302.71	2.56188	0.3956693	0.1866726	0.179729	0.483352	0.127737	0.147972	0.125108	0.112156	0.202871	0.208967	0.520782	0.244973	0.154697	0.184768	0.266469	0.23651	0.1982282	-0.01144592	0.0195638	0.520426	0.00246285	0.0159732	0.433465	0.00810976	0.01601563	0.000324436	0.026458	0.34799	3.62523	0.301171	0.297954	0.128238	0.272637	0.004569712	3.504736
4180	-3293.59	-3299.28	5.6884	0.4703601	0.1965061	0.197868	0.486789	0.151927	0.10895	0.129047	0.112156	0.214275	0.224172	0.10364	0.138699	0.121429	0.102702	0.146107	0.121768	0.1448395	0.1929196	0.0129131	0.565493	0.00475307	0.0122967	0.395169	0.00937479	0.02342351	0.000469827	0.0317845	0.374478	3.59327	0.267091	0.30015	0.14116	0.291599	0.2163432	0.1082702
4190	-3289.34	-3295.48	6.13655	0.52069	0.2272801	0.176694	0.325669	0.130141	0.112252	0.237989	0.0849883	0.227511	0.238362	0.135723	0.152105	0.0742297	0.200412	0.202025	0.138698	0.1475553	-0.09725465	0.0186924	0.510915	0.00296811	0.0139591	0.448053	0.0054122	0.1025063	0.00121635	0.0508461	0.451064	3.49687	0.290925	0.309233	0.125695	0.274146	0.005251614	19.519
4200	-3301.74	-3301.8	0.0598187	0.52069	0.1901137	0.175964	0.667744	0.141802	0.169031	0.177824	0.206611	0.163891	0.173128	0.243357	0.38727	0.0995153	0.107086	0.232395	0.117722	0.1711744	-0.07615561	0.00899745	0.513121	0.000787692	0.0134924	0.452896	0.010705	0.1901006	0.000370936	0.0282738	0.357367	3.61399	0.293996	0.307731	0.128652	0.269621	0.113945	1.668354
4210	-3309.94	-3295.53	-14.4075	0.5310658	0.1789383	0.366799	0.544535	0.141802	0.175963	0.405507	0.196073	0.237674	0.163459	0.36745	0.731892	0.075713	0.133663	0.23095	0.0515587	0.1720907	-0.4481532	0.00932348	0.513231	0.0068953	0.0134953	0.452993	0.00406232	0.7025822	0.000235611	0.0225764	0.326506	3.65068	0.292379	0.306465	0.145513	0.255643	0.254429	2.761408
4220	-3308.09	-3305.6	-2.48539	0.5818782	0.1797413	0.303228	0.651621	0.120356	0.148715	0.43362	0.209828	0.215945	0.142031	0.15828	0.223333	0.106286	0.319469	0.241137	0.534549	0.2222145	0.09171065	0.0117824	0.5023	0.00524062	0.0247946	0.449682	0.00620032	0.02026037	0.000243881	0.0229662	0.328763	3.64803	0.278888	0.308277	0.124202	0.288633	0.111971	0.180943
4230	-3298.56	-3298.23	-0.327762	0.5316609	0.1815705	0.150847	0.495756	0.123101	0.104265	0.277674	0.359321	0.310252	0.227428	0.218062	0.309895	0.0772088	0.132362	0.216318	0.244992	0.1569224	-0.02996254	0.0127926	0.546134	0.00323126	0.0123189	0.417125	0.00839851	0.05664269	0.000263519	0.0238656	0.33388	3.64199	0.30452	0.289022	0.122977	0.283481	0.02668015	2.123027
4240	-3300.43	-3296.98	-3.45582	0.5313097	0.1925649	0.391915	0.418155	0.140386	0.134462	0.447297	0.12352	0.379973	0.235818	0.218062	0.17109	0.0832925	0.229599	0.352061	0.108911	0.2525657	0.03311179	0.0176857	0.531656	0.0016691	0.0147688	0.431963	0.00225817	0.1224303	0.000406878	0.0295993	0.363976	3.60602	0.284441	0.31118	0.142195	0.262184	0.155542	0.78712
4250	-3299.78	-3298.6	-1.17559	0.5611573	0.1675758	0.325721	0.552243	0.159873	0.115692	0.330954	0.109599	0.223972	0.137788	0.391122	0.0493239	0.104652	0.168505	0.226284	0.0709622	0.1780857	0.003694045	0.0135408	0.510628	0.00880195	0.00593269	0.455161	0.00593609	0.09335186	0.000139561	0.0174072	0.293985	3.68847	0.320175	0.286132	0.139782	0.25391	0.0970459	0.9619351
4260	-3297.74	-3299.9	2.15662	0.5599396	0.1864311	0.315896	0.463552	0.213991	0.0890075	0.215771	0.0495119	0.224487	0.149649	0.0542132	0.256125	0.0933894	0.145827	0.0983989	0.15684	0.1565227	0.03859352	0.0135632	0.553019	0.00705958	0.00738298	0.414641	0.00433401	0.05277235	0.000321341	0.0263326	0.347328	3.62602	0.295039	0.318614	0.120082	0.266265	0.09136587	0.5775937
4270	-3293.51	-3295.9	2.39678	0.5647318	0.1934858	0.285298	0.432168	0.125017	0.0759012	0.194819	0.170814	0.219771	0.123197	0.302571	0.237545	0.0954396	0.113014	0.210499	0.148369	0.1478609	-0.1447422	0.0168829	0.473528	0.00482985	0.00726017	0.483299	0.0141996	0.1761867	0.000421008	0.030104	0.366444	3.60303	0.285892	0.301667	0.136317	0.276124	0.03144456	5.60309
4280	-3295.18	-3295.51	0.330845	0.7950813	0.206226	0.262855	0.469302	0.149028	0.0759012	0.21821	0.0860601	0.26263	0.162434	0.148163	0.100242	0.0548179	0.142571	0.271608	0.143747	0.190962	0.01014859	0.0150182	0.441054	0.00909559	0.00566054	0.528107	0.00106465	0.1466636	0.000654304	0.0374427	0.399711	3.56219	0.306658	0.299475	0.132681	0.261186	0.1568122	0.9352819
4290	-3293.34	-3295.12	1.78096	0.7456281	0.1887035	0.299652	0.6726	0.124733	0.0925165	0.0959948	0.0793462	0.28253	0.169225	0.0895197	0.0938604	0.0413532	0.146772	0.147982	0.188611	0.1212316	0.1106152	0.017643	0.522687	0.00548136	0.0016224	0.45251	5.63345e-05	0.02432444	0.000351332	0.0275233	0.353538	3.61859	0.305481	0.29296	0.125678	0.275881	0.1349396	0.1802617
4300	-3300.02	-3300.12	0.102073	0.7042029	0.1752921	0.238317	0.498966	0.0889388	0.0832046	0.118453	0.145876	0.193099	0.151709	0.056548	0.172771	0.0416084	0.109367	0.137833	0.479184	0.1294814	-0.1877619	0.0131158	0.515384	0.0170847	0.00801552	0.446187	0.000212841	0.2423814	0.000200648	0.0208465	0.31619	3.66276	0.302211	0.268365	0.140173	0.289251	0.0546195	4.437636
4310	-3306.86	-3302.91	-3.94721	0.9155305	0.2169284	0.271486	0.372399	0.094888	0.0664644	0.257437	0.129693	0.150382	0.153332	0.0717278	0.102347	0.0898824	0.0235301	0.622037	0.387697	0.1526732	0.01417772	0.0179653	0.458597	0.0177827	0.0119183	0.493675	6.18045e-05	0.08121686	0.000910356	0.0440766	0.426381	3.52863	0.30463	0.302742	0.132662	0.259966	0.09539458	0.8513781
4320	-3298.07	-3298.75	0.676368	0.9206296	0.2004999	0.264531	0.497001	0.0788355	0.0868635	0.261232	0.127616	0.169177	0.103634	0.133381	0.22868	0.0396084	0.121115	0.213502	0.465006	0.1521004	-0.03737006	0.0191925	0.549079	0.0019509	0.00522543	0.42413	0.000421555	0.05347622	0.000540422	0.0340644	0.384961	3.58043	0.269327	0.295251	0.139937	0.295485	0.01610617	3.320233
4330	-3294.91	-3296.3	1.39004	0.8489687	0.1917248	0.265893	0.523813	0.0964557	0.0687114	0.194614	0.0974693	0.168591	0.10053	0.102782	0.197463	0.07334	0.125648	0.0479535	0.464288	0.1518874	0.08577173	0.0215135	0.463089	0.00444398	0.0125643	0.494569	0.00382014	0.03383114	0.000394288	0.029142	0.361717	3.60875	0.270891	0.312442	0.133542	0.283124	0.1196029	0.2828623
4340	-3293.44	-3298.16	4.71352	0.8309275	0.2046667	0.25364	0.412039	0.0761864	0.0674398	0.169985	0.21154	0.189353	0.15646	0.0851478	0.181926	0.0773677	0.159913	0.113564	0.33311	0.1553399	-0.02983715	0.0207133	0.487811	0.00244592	0.0136385	0.459742	0.0156499	0.04138307	0.000621766	0.0365104	0.395727	3.56714	0.292153	0.293009	0.14061	0.274227	0.01154591	3.584218
4350	-3300.26	-3300	-0.264647	0.9069378	0.1678996	0.322484	0.530127	0.0963602	0.0514728	0.216539	0.106849	0.270666	0.187282	0.0436117	0.0769934	0.0639286	0.245548	0.217856	0.237015	0.1501764	-0.0468371	0.0135815	0.478557	0.00691083	0.0101647	0.484609	0.00617647	0.07618256	0.000141799	0.0175453	0.294926	3.68739	0.28166	0.310438	0.153461	0.254441	0.02934546	2.596059
4360	-3295.98	-3301.34	5.36287	0.8609041	0.2383569	0.193107	0.430376	0.0895197	0.0680197	0.254953	0.156946	0.164936	0.141377	0.0759706	0.154068	0.0456829	0.0988784	0.0744724	0.282208	0.1154834	0.01567334	0.0173237	0.610418	0.00681161	0.0153952	0.336086	0.0139661	0.01734339	0.00161281	0.05842	0.47628	3.46369	0.276399	0.309925	0.131033	0.282643	0.03301673	0.525291
4370	-3294.49	-3297.63	3.1319	0.9617152	0.2358442	0.217532	0.473739	0.0822425	0.0714383	0.178688	0.191073	0.151051	0.108742	0.0686247	0.124561	0.0537783	0.100553	0.0447719	0.293223	0.1099432	0.01902454	0.0241492	0.445273	0.0047046	0.00650029	0.507864	0.0115088	0.1163582	0.00151636	0.0566748	0.470667	3.47114	0.29964	0.287086	0.140932	0.272342	0.1353827	0.8594758
4380	-3301.72	-3303.61	1.88961	0.839621	0.1749163	0.199208	0.3974	0.050355	0.0776241	0.236414	0.0898743	0.14346	0.0877286	0.077996	0.143273	0.0717374	0.0875743	0.444143	0.433134	0.1192711	-0.02699981	0.0108209	0.557578	0.00371151	0.00569349	0.406496	0.0157	0.03444144	0.000197278	0.020672	0.31512	3.66401	0.292047	0.29657	0.12215	0.289233	0.007441632	4.628211
4390	-3298.62	-3301.29	2.67065	0.790222	0.2089739	0.318121	0.49489	0.117042	0.0962964	0.193012	0.0634221	0.160448	0.135808	0.0730824	0.04879	0.0644888	0.101672	0.181263	0.175001	0.1617655	-0.04582415	0.0227607	0.48266	0.00338542	0.005419	0.474503	0.0112717	0.119179	0.000714515	0.0391076	0.40667	3.55351	0.286553	0.290894	0.157482	0.265071	0.07335483	1.624692
4400	-3308.69	-3302.07	-6.62473	0.7839415	0.1917097	0.312256	0.587432	0.0791787	0.0998185	0.160355	0.247038	0.160448	0.166796	0.105499	0.115905	0.0961268	0.0288146	0.100627	0.175001	0.1595044	-0.028207	0.0174776	0.469025	0.00539348	0.00162602	0.492055	0.0144226	0.4793213	0.000394064	0.0291338	0.361677	3.6088	0.287484	0.304313	0.147362	0.26084	0.4511143	1.062527
4410	-3295.26	-3299.11	3.85191	0.7205775	0.1745914	0.253694	0.587432	0.0864345	0.110011	0.224189	0.220528	0.155629	0.128195	0.0718165	0.0697549	0.0740594	0.0748462	0.197515	0.109676	0.1057782	-0.008442238	0.0149396	0.570085	0.00943882	0.00365976	0.396769	0.0051083	0.04122839	0.000194399	0.0205216	0.314194	3.66509	0.311088	0.291618	0.131328	0.265966	0.03278615	1.257494
4420	-3301.87	-3299.55	-2.31801	0.7134818	0.1730147	0.349737	0.546455	0.102463	0.119654	0.187053	0.0462486	0.18407	0.138325	0.117458	0.330539	0.112204	0.0783533	0.362397	0.348012	0.1670709	-0.0127681	0.00724861	0.572095	0.00277712	0.0113557	0.398168	0.00835549	0.1166694	0.00018087	0.0197997	0.309687	3.67033	0.319633	0.289531	0.13564	0.255196	0.1039013	1.122887
4430	-3296.81	-3297.75	0.936572	0.676702	0.208747	0.195872	0.628128	0.122867	0.0812198	0.0950316	0.0853312	0.243733	0.108892	0.108715	0.218225	0.131249	0.131255	0.470406	0.172009	0.1417012	0.1148058	0.0086702	0.508753	0.00835097	0.00933113	0.462755	0.00214014	0.04532345	0.000709403	0.0389691	0.406098	3.55422	0.302356	0.304816	0.130094	0.262734	0.1601293	0.2830428
