Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
825	-3485.35	-3310	-175.353	6.13179	0.1933131	0.01276059	0.0331248	0.0188306	0.467446	0.0108458	0.00992417	0.487266	0.00568722	24.88675	0.1303643	8	37.41107	0.6373978	0.000418332	0.0300091	0.365981	3.60359	0.311871	0.297844	0.120118	0.270167	0.1634891	0.7973884
826	-3483.75	-3308.2	-175.542	6.13179	0.1803749	0.01300616	0.04493025	0.0126145	0.643245	0.00726557	0.00664814	0.326417	0.00380983	24.88675	0.1504776	7	37.27956	0.5899094	0.000250557	0.0232759	0.330539	3.64593	0.281193	0.309527	0.128515	0.280765	0.1954078	0.7700694
827	-3485.66	-3311.27	-174.387	6.13179	0.2015725	0.01055226	0.01277482	0.012375	0.648732	0.00712763	0.00652192	0.320219	0.00502433	24.88675	0.1504776	6	37.7549	0.4869043	0.000560596	0.0346876	0.38775	3.577	0.28416	0.312793	0.119319	0.283728	0.1632524	0.9217481
828	-3490.34	-3313.09	-177.255	6.13179	0.182591	0.0146327	-0.001849947	0.0167744	0.523487	0.00966152	0.00920837	0.434058	0.0068105	24.88675	0.1262112	6	37.76911	0.6061097	0.000274967	0.0243744	0.336722	3.63863	0.284285	0.312931	0.119371	0.283413	0.1243613	1.014876
829	-3488.31	-3309.25	-179.062	6.13179	0.1589067	0.01193554	-0.001849947	0.0167744	0.523487	0.00966152	0.00920837	0.434058	0.0068105	24.88675	0.1262112	7	38.38687	0.6061097	8.89844e-05	0.0139178	0.268497	3.7175	0.275521	0.303284	0.14652	0.274675	0.1243613	1.014876
830	-3486.37	-3310.24	-176.126	6.13179	0.2136171	0.01381424	-0.01548358	0.00711436	0.52863	0.00975644	0.00929884	0.438323	0.00687741	24.61959	0.155016	7	37.30278	0.5418914	0.000824848	0.041982	0.418254	3.53894	0.300043	0.309234	0.127807	0.262916	0.1395325	1.110968
831	-3486.63	-3312.69	-173.943	6.13179	0.1886422	0.01686737	0.01834028	0.00715258	0.53147	0.00980886	0.00397654	0.440678	0.00691436	23.80623	0.155016	8	38.29869	0.4836345	0.000350497	0.0274908	0.353371	3.61879	0.299251	0.307668	0.127989	0.265093	0.1733563	0.8942047
832	-3485.64	-3309.19	-176.452	6.13179	0.1950504	0.01347953	-0.01475418	0.00715258	0.53147	0.00980886	0.00397654	0.440678	0.00691436	23.80623	0.155016	7	38.89342	0.4836345	0.000445819	0.0309697	0.370617	3.59797	0.292359	0.300582	0.148071	0.258988	0.1402619	1.10519
833	-3489.98	-3312.41	-177.563	6.13179	0.2426522	0.01347953	4.376923e-05	0.00746622	0.554775	0.010239	0.00935512	0.413348	0.0048167	23.80623	0.1402181	7	37.5263	0.2883028	0.00178682	0.0614372	0.485732	3.45104	0.295503	0.293399	0.14954	0.261557	0.1402619	0.9996879
834	-3487.25	-3307.78	-179.473	6.13179	0.1911118	0.01202743	0.02557011	0.0159055	0.567159	0.0102546	0.00936935	0.392661	0.00465043	24.74828	0.08175577	7	37.98969	0.4458278	0.000385282	0.0288104	0.360065	3.61074	0.295503	0.293399	0.14954	0.261557	0.1073259	0.7617526
835	-3484.17	-3308.33	-175.843	6.13179	0.1911118	0.01375593	-0.02515727	0.00652139	0.574842	0.00644607	0.00949628	0.397981	0.00471343	24.74828	0.1324831	8	37.98969	0.4458278	0.000385282	0.0288104	0.360065	3.61074	0.299645	0.307252	0.127879	0.265223	0.1073259	1.234401
836	-3487.72	-3309.98	-177.741	6.13179	0.1911118	0.01191767	-0.02810984	0.00687792	0.606269	0.00679848	0.0100155	0.365068	0.00497112	24.74828	0.1354357	8	39.40523	0.442572	0.000385282	0.0288104	0.360065	3.61074	0.30614	0.307898	0.114989	0.270972	0.1073259	1.261911
837	-3489.26	-3311.85	-177.412	6.13179	0.1834578	0.01594977	0.06149537	0.0100188	0.603974	0.00307364	0.0131577	0.363685	0.00609075	24.74828	0.09577642	8	37.3989	0.442572	0.000284975	0.0248104	0.339128	3.63578	0.306998	0.298716	0.131394	0.262891	0.1572718	0.6089866
838	-3494.86	-3311.84	-183.016	6.035397	0.1834578	0.0150763	0.0986415	0.0147662	0.416315	0.0045301	0.0193925	0.536019	0.00897687	24.74828	0.1099618	6	41.17158	0.442572	0.000284975	0.0248104	0.339128	3.63578	0.278054	0.307216	0.134803	0.279927	0.2086033	0.5271336
839	-3486.32	-3308.87	-177.455	6.035397	0.2005624	0.01237757	0.02019863	0.017425	0.491276	0.00573119	0.0228843	0.45209	0.0105932	24.74828	0.1119729	8	38.94248	0.442572	0.000541583	0.0341005	0.385124	3.58023	0.295801	0.290229	0.140177	0.273793	0.1321715	0.8471786
840	-3487.74	-3306.38	-181.361	6.035397	0.2005624	0.0115514	0.02927064	0.0176025	0.496281	0.00578958	0.0129307	0.456695	0.0107011	26.18672	0.1119729	7	37.45607	0.3946787	0.000541583	0.0341005	0.385124	3.58023	0.300395	0.294736	0.126824	0.278045	0.1412435	0.7927647
841	-3485.26	-3307.07	-178.188	6.035397	0.1994286	0.01051996	0.01125757	0.0176457	0.497499	0.00580378	0.0129624	0.457816	0.00827342	25.01219	0.1091057	8	37.88349	0.3946787	0.000520793	0.0334465	0.382165	3.58387	0.30024	0.283774	0.131236	0.28475	0.1203633	0.9064701
842	-3485.29	-3308.88	-176.412	6.035397	0.1819975	0.01069842	-0.04213624	0.0182512	0.480255	0.00600294	0.0134073	0.473526	0.00855732	24.43951	0.151448	9	37.37606	0.3505485	0.000268265	0.0240779	0.33507	3.64058	0.314636	0.29738	0.137528	0.250456	0.1093117	1.385469
843	-3494.97	-3308.97	-185.998	6.035397	0.1498295	0.01123271	0.01163371	0.0186307	0.48134	0.0060165	0.0108399	0.474596	0.00857666	36.98793	0.151448	8	38.60285	0.3505485	5.25245e-05	0.0107067	0.241312	3.74793	0.303811	0.295246	0.130433	0.27051	0.1630817	0.9286633
844	-3498.46	-3309.22	-189.248	6.035397	0.1896706	0.01165193	-0.01876489	0.0186307	0.48134	0.0060165	0.0108399	0.474596	0.00857666	36.98793	0.1835987	7	40.39187	0.3505485	0.000364693	0.0280371	0.356166	3.61543	0.289824	0.300755	0.151365	0.258056	0.1648338	1.113841
845	-3494.59	-3307.07	-187.514	6.035397	0.1896706	0.009994916	-0.005728786	0.0173659	0.486984	0.00314072	0.00367131	0.480161	0.00867722	32.80653	0.1792243	7	43.43672	0.2845111	0.000364693	0.0280371	0.356166	3.61543	0.289924	0.300713	0.151344	0.258019	0.1734955	1.03302
846	-3487.62	-3308.72	-178.902	6.035397	0.2020452	0.01340926	0.01382406	0.0175969	0.493461	0.00318249	0.00372013	0.473247	0.00879262	24.15538	0.1792243	7	38.88863	0.2845111	0.000569653	0.0349636	0.388975	3.57549	0.268566	0.307008	0.139133	0.285293	0.1930484	0.9283907
847	-3488.81	-3307.45	-181.36	6.035397	0.1858315	0.01196233	-0.00594445	0.0187594	0.52606	0.00339273	0.00396589	0.438449	0.00937348	24.15538	0.185556	6	38.1344	0.2845111	0.000313748	0.0260223	0.345681	3.62798	0.281607	0.321915	0.130741	0.265737	0.1796115	1.033096
848	-3491.56	-3311.81	-179.749	5.901627	0.2098804	0.01468621	-0.08357916	0.0187419	0.52557	0.00528988	0.00299189	0.438041	0.00936476	24.15538	0.1992857	6	37.53185	0.4329386	0.000735197	0.0396629	0.408949	3.55065	0.295093	0.302886	0.121419	0.280602	0.1157065	1.722338
849	-3489.8	-3313.27	-176.525	5.901627	0.1781355	0.01468621	-0.004520009	0.0187311	0.525268	0.00528683	0.00356587	0.437789	0.00935937	24.15538	0.1214369	8	38.2087	0.4329386	0.000227553	0.0221899	0.324245	3.65334	0.318083	0.296103	0.128293	0.25752	0.1169169	1.03866
850	-3485.91	-3309.56	-176.349	5.901627	0.1781355	0.01244296	0.01989448	0.0187547	0.525928	0.00600328	0.00392837	0.438339	0.00704627	24.15538	0.2094008	8	37.32053	0.4329386	0.000227553	0.0221899	0.324245	3.65334	0.311971	0.290413	0.125828	0.271788	0.2292953	0.9132364
851	-3485.96	-3307.8	-178.158	5.901627	0.1787456	0.01311858	-0.0514634	0.0187788	0.526605	0.00601101	0.00264578	0.438904	0.00705534	24.46775	0.2256719	8	40.15406	0.3871684	0.000233658	0.0224834	0.325964	3.65132	0.296462	0.301235	0.134249	0.268054	0.1742085	1.295413
852	-3484.71	-3309.17	-175.546	5.901627	0.1667241	0.01222224	0.01070044	0.0199024	0.496659	0.00637067	0.00442569	0.465165	0.00747749	24.46775	0.1696822	8	38.2828	0.3871684	0.000133803	0.0170465	0.291505	3.69131	0.291262	0.313492	0.131895	0.263352	0.1803826	0.9406792
853	-3484.08	-3309.32	-174.753	5.901627	0.2240664	0.01207156	0.04206519	0.0200192	0.499572	0.00640804	0.00352195	0.462957	0.00752136	24.46775	0.1310529	8	38.2828	0.3871684	0.0011149	0.0487103	0.443518	3.50666	0.286519	0.308386	0.146033	0.259063	0.1731181	0.7570145
854	-3482.26	-3306.98	-175.281	5.901627	0.2052203	0.01193847	0.03918114	0.0206217	0.514607	0.0066009	0.00369713	0.446725	0.00774772	24.46775	0.1697508	8	38.81472	0.3871684	0.000633185	0.0368404	0.397145	3.56538	0.282591	0.310084	0.146836	0.260489	0.2089319	0.8124693
855	-3482.88	-3307.15	-175.726	5.901627	0.2036642	0.01193847	0.06563384	0.0206568	0.515484	0.0049074	0.00370344	0.447487	0.00776093	24.46775	0.1697508	8	37.87857	0.3871684	0.000601456	0.0359157	0.393153	3.57033	0.278716	0.300627	0.128792	0.291864	0.2353846	0.7211634
856	-3482.73	-3307.83	-174.899	5.901627	0.182143	0.01193847	-0.02661284	0.0205787	0.513533	0.00488883	0.00747433	0.445793	0.00773155	24.37166	0.1599578	8	37.82893	0.3871684	0.000269897	0.0241505	0.335476	3.6401	0.278716	0.300627	0.128792	0.291864	0.1333449	1.199579
857	-3481.08	-3308.03	-173.051	5.999367	0.2320291	0.01169031	-0.005386938	0.0205575	0.513005	0.00591325	0.00746664	0.445334	0.00772359	24.37166	0.1599578	8	37.43205	0.4577794	0.00137729	0.0540546	0.462025	3.48254	0.306796	0.294043	0.141216	0.257945	0.1545708	1.034851
858	-3484.05	-3308.44	-175.612	5.999367	0.2027044	0.01287769	-0.05431213	0.0192554	0.480511	0.0055387	0.00857171	0.478889	0.00723438	24.37166	0.1874711	8	38.2853	0.4577794	0.000582455	0.0353501	0.390679	3.57339	0.300218	0.305818	0.141551	0.252414	0.1331589	1.407874
859	-3485.54	-3311.01	-174.524	5.999367	0.2027044	0.01124874	-0.01966061	0.0217688	0.477705	0.00872012	0.00852166	0.476092	0.00719213	24.37166	0.2052852	8	38.79685	0.5098923	0.000582455	0.0353501	0.390679	3.57339	0.318858	0.297672	0.13778	0.24569	0.1856246	1.105916
860	-3485.71	-3309.22	-176.491	5.999367	0.2131297	0.0123841	-0.1089006	0.02095	0.499044	0.00839216	0.00820115	0.458187	0.0052261	24.37166	0.2241024	8	37.86995	0.3338448	0.000812745	0.0416767	0.417049	3.54046	0.320756	0.287849	0.133233	0.258161	0.1152018	1.945303
861	-3480.6	-3307.16	-173.441	5.999367	0.2225291	0.0123841	-0.06043799	0.0201834	0.499328	0.00962691	0.00820582	0.458447	0.00420916	24.37166	0.2079839	8	37.4326	0.3338448	0.00106846	0.0476992	0.439871	3.51136	0.287827	0.309561	0.135496	0.267115	0.1475459	1.409622
862	-3484.37	-3308.44	-175.935	5.999367	0.2222165	0.01318253	0.01949372	0.0217934	0.514403	0.00991756	0.00642608	0.443123	0.00433625	24.37166	0.1864176	7	37.52451	0.3338448	0.00105918	0.0474944	0.439126	3.51232	0.287359	0.309058	0.135276	0.268308	0.2059113	0.9053295
863	-3485.95	-3309.32	-176.628	5.999367	0.1746514	0.01285288	-0.02297946	0.0173226	0.408877	0.00640165	0.00510781	0.560566	0.00172543	24.37166	0.1864176	7	39.90627	0.4528988	0.000194928	0.0205494	0.314365	3.66489	0.285186	0.305392	0.144297	0.265125	0.1634381	1.1406
864	-3488.6	-3309.8	-178.803	5.999367	0.1627961	0.01241874	0.009496088	0.0130869	0.410981	0.0064346	0.0051341	0.562629	0.00173432	25.8645	0.1539421	6	39.26956	0.4528988	0.000109543	0.0154332	0.279997	3.70446	0.289142	0.309629	0.146298	0.254931	0.1634381	0.941898
865	-3485.5	-3308.98	-176.519	5.999367	0.2122241	0.01144269	-0.04127577	0.0114376	0.482858	0.00562365	0.00448705	0.491721	0.00387312	25.05284	0.1631561	7	40.11586	0.4528988	0.000790591	0.0411118	0.414802	3.5433	0.289581	0.310098	0.145003	0.255318	0.1218804	1.338658
866	-3480.93	-3306.39	-174.543	5.999367	0.2122241	0.01295943	-0.02018813	0.0156914	0.480921	0.00531342	0.00446905	0.489748	0.00385758	25.05284	0.1691917	7	38.53579	0.4528988	0.000790591	0.0411118	0.414802	3.5433	0.289214	0.309706	0.130772	0.270308	0.1490035	1.135488
867	-3484.86	-3308.71	-176.157	5.999367	0.2239524	0.01425548	-0.006244972	0.0156914	0.480921	0.00531342	0.00446905	0.489748	0.00385758	25.05284	0.1135762	7	38.37767	0.4528988	0.00111141	0.0486351	0.443248	3.50701	0.30932	0.286398	0.139863	0.264419	0.1073312	1.058184
868	-3484.1	-3305.13	-178.972	5.999367	0.1799126	0.01230108	-0.02118614	0.0193974	0.478786	0.00528984	0.00511227	0.487574	0.00384046	25.05284	0.2487637	7	39.90982	0.4528988	0.000245673	0.0230497	0.329243	3.64746	0.288219	0.303693	0.140402	0.267685	0.2275776	1.093094
869	-3485.59	-3308.44	-177.143	5.999367	0.1661412	0.01194277	-0.1122191	0.0193974	0.478786	0.00528984	0.00511227	0.487574	0.00384046	25.05284	0.2487637	8	40.31818	0.4528988	0.000129967	0.0168019	0.289804	3.69326	0.2863	0.313967	0.122991	0.276741	0.1365447	1.821849
870	-3485.06	-3309.21	-175.853	5.999367	0.1661412	0.01194277	-0.03432027	0.0178771	0.478162	0.00928784	0.00470534	0.486938	0.00302961	25.05284	0.1708814	7	38.69453	0.4528988	0.000129967	0.0168019	0.289804	3.69326	0.286929	0.312061	0.148677	0.252333	0.1365612	1.251318
871	-3484.46	-3310.72	-173.74	5.999367	0.1591979	0.01367324	0.021313	0.0178856	0.478388	0.00929224	0.00423389	0.487169	0.00303104	25.05284	0.133199	7	38.56542	0.4528988	9.04119e-05	0.0140284	0.269361	3.71652	0.280861	0.314717	0.149942	0.25448	0.154512	0.8620625
872	-3483.95	-3310.52	-173.425	5.999367	0.1594794	0.01521012	-0.007823577	0.0178981	0.478722	0.00550261	0.00526753	0.487508	0.0051017	25.05284	0.133199	8	38.88874	0.3759764	9.18083e-05	0.0141357	0.270197	3.71558	0.295132	0.30862	0.128837	0.26741	0.1253754	1.062401
873	-3481.07	-3304.39	-176.685	5.999367	0.1800172	0.01291613	0.02630974	0.0179458	0.479999	0.00551729	0.00528158	0.488809	0.00244698	25.05284	0.1324396	8	41.4899	0.3268613	0.000246771	0.0231008	0.329536	3.64712	0.295132	0.30862	0.128837	0.26741	0.1587494	0.8342687
874	-3481.69	-3305.78	-175.91	5.999367	0.2089588	0.01278234	0.03799912	0.0150493	0.563215	0.00462678	0.00442912	0.409914	0.0027662	27.41595	0.1324396	8	38.4232	0.3667229	0.000714175	0.0390984	0.406632	3.55356	0.299127	0.312798	0.135864	0.252211	0.1704388	0.7770512
875	-3483.66	-3306.49	-177.168	6.073159	0.1947702	0.0137486	0.06875174	0.0149659	0.560094	0.00460114	0.00994621	0.407642	0.00275087	27.41595	0.1324396	9	40.18088	0.4278553	0.0004413	0.0308139	0.369871	3.59887	0.306507	0.295843	0.139216	0.258434	0.2011914	0.6582769
876	-3481.09	-3305.51	-175.584	6.073159	0.1806824	0.01166933	-0.03233229	0.0149659	0.560094	0.00460114	0.00994621	0.407642	0.00275087	27.41595	0.2252516	9	39.76899	0.4278553	0.000253844	0.0234269	0.331399	3.64492	0.312675	0.293212	0.137978	0.256135	0.1929193	1.167595
877	-3481.19	-3307.23	-173.963	6.073159	0.1678758	0.01160662	0.04958311	0.0121599	0.561689	0.00461425	0.00997455	0.408804	0.00275871	27.41595	0.1433362	9	39.40928	0.4278553	0.000141633	0.0175351	0.294857	3.68747	0.267897	0.311639	0.14599	0.274474	0.1929193	0.7429853
878	-3485.98	-3307.27	-178.714	6.444463	0.2193297	0.01160662	-0.03016374	0.012144	0.560955	0.00460822	0.00996151	0.408269	0.00406172	27.41595	0.1649019	8	38.90091	0.5244957	0.000976034	0.0456178	0.432204	3.5212	0.279152	0.321646	0.132445	0.266757	0.1347381	1.223869
879	-3485.64	-3308.24	-177.398	6.444463	0.2193297	0.01181286	0.1257208	0.0120557	0.556878	0.00457473	0.00988911	0.405302	0.0113009	24.39148	0.1649019	8	38.11121	0.4787458	0.000976034	0.0456178	0.432204	3.5212	0.271645	0.312995	0.126474	0.288886	0.2906227	0.5674088
880	-3485.4	-3305.53	-179.872	6.444463	0.2024273	0.01096117	0.111068	0.0207553	0.526857	0.004801	0.0103782	0.425349	0.0118598	24.39148	0.1795546	7	38.05201	0.4787458	0.00057705	0.0351875	0.389963	3.57427	0.293289	0.297854	0.133946	0.274911	0.2906227	0.6178273
881	-3483.79	-3306.7	-177.085	6.444463	0.2024273	0.01173337	-0.009397565	0.0208603	0.529522	0.00482529	0.0104307	0.427501	0.00686086	24.39148	0.1795546	8	38.38947	0.425767	0.00057705	0.0351875	0.389963	3.57427	0.276293	0.309793	0.143267	0.270647	0.1701571	1.055229
882	-3483.9	-3308.22	-175.672	6.444463	0.2161974	0.01337973	0.01629276	0.0209202	0.531043	0.00483915	0.00794987	0.428728	0.00651912	24.39148	0.1538643	8	37.56303	0.425767	0.000890979	0.043611	0.424596	3.5309	0.281707	0.311526	0.136181	0.270585	0.1701571	0.9042487
883	-3484.88	-3307.03	-177.848	6.444463	0.2439272	0.01242926	0.07761934	0.0186433	0.473246	0.0046698	0.00708463	0.490546	0.0058096	24.39148	0.09253771	8	37.22667	0.425767	0.00184071	0.0623407	0.488503	3.44732	0.284251	0.305309	0.137411	0.273029	0.1701571	0.5438371
884	-3489.22	-3304.9	-184.322	6.444463	0.1877068	0.01144085	-0.05143921	0.0169991	0.474039	0.00467762	0.0070965	0.491368	0.00581933	27.7516	0.220549	7	38.23503	0.425767	0.000337937	0.0269981	0.35082	3.62184	0.284382	0.305449	0.137016	0.273154	0.1691098	1.304176
885	-3487.8	-3309.92	-177.88	6.444463	0.1877068	0.01195577	-0.05353188	0.0169762	0.4734	0.00467132	0.00843506	0.490706	0.00581149	19.93123	0.2022984	7	37.54312	0.4259649	0.000337937	0.0269981	0.35082	3.62184	0.298561	0.31892	0.130157	0.252362	0.1487665	1.359838
886	-3478.54	-3308.71	-169.83	6.444463	0.2076821	0.009919162	-0.0189981	0.0196485	0.513837	0.00421916	0.00761859	0.443209	0.0114677	23.33264	0.1677646	9	37.6336	0.4259649	0.000685748	0.0383215	0.403408	3.55758	0.281312	0.320995	0.131004	0.266689	0.1487665	1.127704
887	-3476.91	-3306.71	-170.199	6.444463	0.2076821	0.01238021	-0.02849273	0.021559	0.511322	0.00570011	0.00896807	0.441039	0.0114116	25.43578	0.1677646	9	37.23887	0.4259649	0.000685748	0.0383215	0.403408	3.55758	0.290827	0.296637	0.135435	0.277101	0.1392719	1.204583
888	-3478.23	-3307.89	-170.334	6.444463	0.2240643	0.01149731	-0.06770347	0.0215663	0.511496	0.00642032	0.00897112	0.441189	0.0103566	23.5969	0.2213814	9	37.23887	0.4259649	0.00111484	0.0487089	0.443513	3.50666	0.280301	0.309826	0.143486	0.266387	0.153678	1.440554
889	-3479.44	-3308.37	-171.064	6.444463	0.2240643	0.01292816	0.06319136	0.0215786	0.511788	0.0058539	0.00897624	0.441441	0.0103625	23.5969	0.1338769	9	38.21991	0.4897828	0.00111484	0.0487089	0.443513	3.50666	0.275722	0.305407	0.141142	0.277729	0.1970683	0.6793428
890	-3482.1	-3307.12	-174.984	6.444463	0.204511	0.01237336	-0.08510575	0.00908943	0.515951	0.0104315	0.00904926	0.445032	0.0104468	24.53275	0.2543864	9	37.68878	0.3170646	0.000618579	0.0364177	0.395328	3.56764	0.28491	0.300608	0.141118	0.273364	0.1692806	1.50275
891	-3483.88	-3310.46	-173.425	6.444463	0.1659486	0.01315487	-0.02556703	0.00908943	0.515951	0.0104315	0.00904926	0.445032	0.0104468	24.53275	0.1607049	9	38.05203	0.3170646	0.000128718	0.0167215	0.289242	3.69391	0.282823	0.298406	0.147409	0.271362	0.1351379	1.189192
892	-3482.85	-3306.98	-175.873	6.444463	0.1659486	0.01299008	-0.005726498	0.00874286	0.538138	0.00785757	0.00870422	0.428063	0.00849404	27.95423	0.1408644	9	37.79977	0.3170646	0.000128718	0.0167215	0.289242	3.69391	0.293937	0.310132	0.139528	0.256404	0.1351379	1.042375
893	-3484.23	-3307.22	-177.008	6.444463	0.1844306	0.01124771	-0.07759618	0.0087109	0.536171	0.00834885	0.0118081	0.426499	0.00846299	27.95423	0.1817795	9	38.15502	0.3170646	0.000296523	0.0253039	0.34182	3.63258	0.28833	0.329297	0.13086	0.251513	0.1041833	1.744804
894	-3481.82	-3307.26	-174.559	6.444463	0.1844306	0.01124771	0.06678363	0.00874526	0.538286	0.00838179	0.0118547	0.428181	0.00455133	25.80871	0.1138766	9	38.76737	0.3170646	0.000296523	0.0253039	0.34182	3.63258	0.296904	0.3172	0.125298	0.260598	0.1806603	0.6303358
895	-3480.56	-3308.91	-171.647	6.444463	0.1844306	0.01475256	-0.01259078	0.00874526	0.538286	0.00838179	0.0118547	0.428181	0.00455133	24.34688	0.193251	8	37.63527	0.5210376	0.000296523	0.0253039	0.34182	3.63258	0.297448	0.290975	0.133636	0.277941	0.1806603	1.069693
896	-3480.13	-3306.84	-173.29	6.494658	0.2273413	0.01162608	0.04012222	0.00874526	0.538286	0.00838179	0.0118547	0.428181	0.00455133	24.34688	0.1739924	8	38.47162	0.5210376	0.00121834	0.0508871	0.451207	3.49669	0.286467	0.303747	0.142106	0.26768	0.2141146	0.8126133
897	-3480.33	-3309.85	-170.477	6.494658	0.2601016	0.01192492	0.05065041	0.0135714	0.549325	0.00855367	0.0120978	0.411808	0.00464466	24.35881	0.1445416	9	37.68309	0.5359096	0.00261636	0.074076	0.52231	3.401	0.286253	0.30352	0.142747	0.26748	0.195192	0.7405098
898	-3484.54	-3313.32	-171.215	6.494658	0.2601016	0.01269561	-0.06651424	0.0135714	0.549325	0.00855367	0.0120978	0.411808	0.00464466	24.35881	0.2181826	9	37.37852	0.5774462	0.00261636	0.074076	0.52231	3.401	0.303687	0.315163	0.111539	0.269612	0.1516683	1.438551
899	-3482.23	-3313.32	-168.916	6.916332	0.2432472	0.01241515	-0.01990483	0.0134911	0.546074	0.01442	0.0120262	0.409371	0.00461718	22.92268	0.1665556	9	38.22126	0.4679946	0.00181184	0.0618584	0.487027	3.4493	0.300623	0.311983	0.120502	0.266892	0.1466508	1.135729
900	-3484.4	-3313.97	-170.437	7.062657	0.2381125	0.01302381	-0.07766942	0.0134911	0.546074	0.01442	0.0120262	0.409371	0.00461718	23.77209	0.2243202	9	37.31161	0.4138776	0.00160326	0.0582496	0.475737	3.46441	0.286102	0.296914	0.125271	0.291714	0.1466508	1.529622
901	-3481.45	-3311.49	-169.961	7.062657	0.1725035	0.01241877	0.005434676	0.0135613	0.548916	0.00794359	0.0134362	0.411502	0.00464121	23.60379	0.135219	9	38.69591	0.4138776	0.000176639	0.0195683	0.308222	3.67203	0.298997	0.307396	0.118248	0.275359	0.1406537	0.9613613
902	-3475.58	-3308.2	-167.387	6.043233	0.1701772	0.01369423	-0.02675412	0.0135613	0.548916	0.00794359	0.0134362	0.411502	0.00464121	23.60379	0.188993	9	37.74452	0.4472666	0.000158315	0.0185324	0.301525	3.67978	0.295284	0.302383	0.125113	0.277221	0.1622389	1.164906
903	-3473.85	-3305.58	-168.261	6.043233	0.1879663	0.01147463	-0.009147609	0.0125563	0.549641	0.00795408	0.013454	0.412045	0.00434973	23.60379	0.1713865	9	37.76746	0.4472666	0.000341388	0.0271344	0.351529	3.621	0.296027	0.302064	0.124981	0.276929	0.1622389	1.056384
904	-3477.84	-3307.98	-169.86	6.043233	0.1748134	0.01147463	0.01734761	0.0125055	0.547418	0.00792192	0.0133996	0.410379	0.00837596	23.60379	0.1253572	9	39.76635	0.4472666	0.000196362	0.0206243	0.314826	3.66435	0.305962	0.286322	0.145219	0.262497	0.1427048	0.8784371
905	-3474.49	-3306.63	-167.864	6.043233	0.1943494	0.01147463	-0.0246104	0.0168713	0.545915	0.00790016	0.0117091	0.409252	0.00835295	23.60379	0.1647544	9	38.65433	0.4472666	0.000434576	0.0305806	0.36875	3.60023	0.30348	0.292112	0.144041	0.260367	0.140144	1.175608
906	-3476.6	-3308.4	-168.195	6.043233	0.2383845	0.01147463	0.04503144	0.0178821	0.578623	0.00837349	0.0109016	0.375867	0.00835332	23.6194	0.1270762	9	37.86294	0.4472666	0.0016139	0.0584393	0.476342	3.46361	0.281283	0.30852	0.139222	0.270975	0.1721077	0.7383531
907	-3476.68	-3306.03	-170.656	6.043233	0.1874113	0.01147463	0.03158917	0.0179566	0.581033	0.00840837	0.010947	0.377432	0.00422292	23.6194	0.1607092	8	38.28138	0.4892016	0.000334038	0.0268433	0.350013	3.62281	0.277089	0.315823	0.129698	0.27739	0.1922984	0.8357284
908	-3476.3	-3305.84	-170.468	6.043233	0.2224029	0.01171923	-0.01657463	0.0179957	0.582297	0.00842666	0.0109708	0.378253	0.00205685	22.88839	0.1587928	8	37.31182	0.4892016	0.00106471	0.0476165	0.43957	3.51175	0.277683	0.315249	0.129976	0.277092	0.1422181	1.116544
909	-3478.06	-3309.93	-168.131	6.043233	0.2495756	0.009526781	0.01767624	0.0228127	0.470586	0.0106823	0.0139075	0.479503	0.00250897	22.88839	0.1587928	9	37.31182	0.4328947	0.00209204	0.0663836	0.50059	3.43093	0.290798	0.291494	0.13321	0.284498	0.176469	0.8998337
910	-3478.45	-3308.71	-169.74	6.043233	0.2459539	0.01261819	-0.01902961	0.0228127	0.470586	0.0106823	0.0139075	0.479503	0.00250897	22.88839	0.1858355	9	37.31182	0.5181017	0.00192852	0.0637839	0.492875	3.44141	0.302384	0.278252	0.151578	0.267785	0.1668059	1.114082
911	-3472.86	-3305.79	-167.071	6.043233	0.2040974	0.01243273	0.01177986	0.021529	0.444106	0.0100812	0.0131249	0.508791	0.00236779	22.88839	0.1529487	9	38.27851	0.5181017	0.000610174	0.0361722	0.394267	3.56895	0.301599	0.289251	0.14206	0.26709	0.1647286	0.9284893
912	-3479.92	-3311.13	-168.793	6.043233	0.2040974	0.01254141	0.01308399	0.0215296	0.444092	0.0100814	0.0131252	0.508804	0.00236785	22.88839	0.1529487	9	37.63141	0.5181017	0.000610174	0.0361722	0.394267	3.56895	0.283599	0.33167	0.133582	0.251149	0.1660327	0.9211963
913	-3478.82	-3308.97	-169.845	6.043233	0.2273131	0.01187167	0.01308399	0.0215296	0.444092	0.0100814	0.0131252	0.508804	0.00236785	22.88839	0.1529487	9	38.44471	0.5181017	0.00121742	0.0508682	0.451141	3.49677	0.296928	0.283159	0.15637	0.263542	0.1660327	0.9211963
914	-3486.53	-3311.11	-175.422	6.043233	0.2273131	0.0112746	0.02416883	0.0214843	0.443158	0.0146142	0.0106466	0.507734	0.00236287	27.87574	0.1737622	8	38.44471	0.4661625	0.00121742	0.0508682	0.451141	3.49677	0.298058	0.284237	0.155725	0.261979	0.197931	0.8778927
