Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11670	-3319.734	-3305.485	-14.24859	0.1899263	0.1719357	0.4382995	0.02371465	0.00860743	0.595203	0.00598825	0.00836191	0.36725	0.0145891	0.09685369	0.000172026	0.0193129	0.306591	3.67392	0.304037	0.297744	0.113082	0.285137	0.1205683	0.8033095
11680	-3315.438	-3300.128	-15.3102	0.1991562	0.1896954	0.3976398	-0.2342456	0.0119711	0.472092	0.0030156	0.00669665	0.498997	0.00722741	0.311611	0.000365041	0.0280503	0.356233	3.61535	0.292507	0.302306	0.140732	0.264455	0.07736539	4.027783
11690	-3314.365	-3301.34	-13.02492	0.1886768	0.1968585	0.4063201	-0.02954597	0.00873705	0.493208	0.006231	0.0145573	0.459351	0.0179156	0.070805	0.000475775	0.031983	0.375409	3.59213	0.293295	0.301639	0.131242	0.273824	0.04125903	1.716109
11700	-3315.166	-3301.846	-13.31944	0.1902399	0.164798	0.4121083	-0.03640422	0.00655537	0.567535	0.0108533	0.0152836	0.394303	0.00546978	0.08843149	0.000121446	0.0162451	0.285876	3.69776	0.29342	0.308368	0.124491	0.273721	0.05202727	1.699714
11710	-3317.739	-3303.426	-14.31345	0.1799412	0.1564198	0.529301	-0.04924967	0.00366858	0.547613	0.00731147	0.0144404	0.424219	0.00274706	0.08452372	7.74884e-05	0.0129924	0.261094	3.72584	0.283241	0.318985	0.142055	0.255719	0.03527405	2.396201
11720	-3318.587	-3303.349	-15.23767	0.1772715	0.1797885	0.4437049	0.1438419	0.00690321	0.595147	0.00289625	0.0241832	0.365825	0.00504502	0.09363848	0.000244374	0.0229892	0.328895	3.64787	0.303221	0.290021	0.138543	0.268214	0.2374804	0.3942999
11730	-3318.081	-3304.013	-14.06883	0.2039593	0.1776088	0.3568759	0.07993458	0.0111073	0.547888	0.00491242	0.0128526	0.42008	0.00315995	0.1051155	0.000222378	0.021938	0.322758	3.65508	0.295477	0.328719	0.13042	0.245384	0.1850501	0.5680382
11740	-3316.063	-3303.382	-12.68127	0.2297247	0.2266124	0.2677636	-0.002424584	0.0204325	0.531058	0.000132313	0.00718808	0.429088	0.012101	0.1146462	0.00119478	0.0503999	0.449505	3.4989	0.281121	0.303367	0.138357	0.277155	0.1122216	1.021605
11750	-3325.719	-3313.218	-12.50079	0.2297247	0.1821416	0.313812	0.08524471	0.00959827	0.41038	0.000617785	0.00650352	0.569423	0.00347738	0.03387561	0.000269881	0.0241497	0.335472	3.64011	0.290624	0.309835	0.142266	0.257275	0.1191203	0.2843814
11760	-3318.108	-3305.981	-12.12717	0.2567832	0.2075495	0.2902637	-0.120381	0.00996787	0.570632	0.0056253	0.0111962	0.388664	0.0139149	0.1298752	0.000682843	0.0382412	0.403072	3.558	0.276316	0.312111	0.141981	0.269592	0.009494187	13.67944
11770	-3324.371	-3311.744	-12.62646	0.3012446	0.191303	0.2894894	-0.003538779	0.0184343	0.379392	0.00518168	0.0116903	0.569565	0.015737	0.09621668	0.000388075	0.0289137	0.360581	3.61012	0.285852	0.293352	0.167104	0.253692	0.0926779	1.038184
11780	-3313.708	-3301.698	-12.01031	0.2939029	0.2161767	0.2720913	-0.05034071	0.0215486	0.548362	0.00410388	0.00591486	0.414907	0.00516423	0.09643354	0.000890434	0.0435979	0.424546	3.53097	0.292932	0.296942	0.136558	0.273569	0.04609283	2.092159
11790	-3315.217	-3301.312	-13.90501	0.2628862	0.2372976	0.2781492	-0.09854395	0.0151803	0.489255	0.00564746	0.00546218	0.478765	0.00569073	0.2253695	0.00157168	0.0576824	0.473922	3.46682	0.298734	0.308894	0.133187	0.259185	0.1268256	1.777004
11800	-3321.15	-3306.578	-14.57251	0.2830013	0.2052185	0.2982984	-0.0944526	0.0222597	0.403341	0.0108302	0.00387488	0.552586	0.00710729	0.2486052	0.000633146	0.0368392	0.39714	3.56539	0.306562	0.284931	0.151786	0.256721	0.1541526	1.612721
11810	-3317.748	-3306.068	-11.67966	0.2657642	0.2142722	0.2500268	0.04758335	0.0236615	0.439869	0.0164363	0.00478076	0.510572	0.00468018	0.04296614	0.000841305	0.0423934	0.419871	3.53689	0.28078	0.287747	0.16	0.271473	0.09054949	0.4745045
11820	-3317.21	-3302.614	-14.59615	0.3038787	0.2169076	0.2702277	-0.2384909	0.0150024	0.482684	0.00316205	0.0105545	0.4739	0.0146973	0.3318015	0.0009098	0.0440633	0.42633	3.5287	0.283435	0.312354	0.142667	0.261544	0.09331061	3.555882
11830	-3319.332	-3307.302	-12.02988	0.3358362	0.2382144	0.2388905	-0.08364808	0.0182579	0.4555	0.00186155	0.0116595	0.503369	0.00935207	0.1314917	0.00160724	0.0583206	0.475964	3.46411	0.303216	0.300674	0.127854	0.268257	0.04784359	2.748365
11840	-3317.071	-3305.145	-11.92675	0.3315486	0.2276524	0.2427518	-0.06204514	0.0127141	0.521153	0.00568862	0.0116133	0.434395	0.0144355	0.1124342	0.00122849	0.0510954	0.451932	3.49574	0.304382	0.308907	0.126838	0.259874	0.05038903	2.231323
11850	-3318.653	-3307.34	-11.31272	0.2849854	0.2549079	0.3091466	0.01320671	0.0150363	0.519649	0.0059333	0.0149821	0.433142	0.0112576	0.004529409	0.00234843	0.0702565	0.511722	3.41567	0.321636	0.296332	0.1289	0.253131	0.01773612	0.2553776
11860	-3321.226	-3309.053	-12.17266	0.2704952	0.1832816	0.3272299	0.0646989	0.00595378	0.478588	0.00798415	0.0145711	0.473046	0.0198575	0.01721578	0.00028292	0.0247215	0.33864	3.63636	0.279737	0.292881	0.138206	0.289176	0.08191468	0.2101673
11870	-3314.594	-3302.333	-12.26125	0.2574979	0.1786049	0.3344905	-0.09900299	0.0185004	0.52355	0.00695406	0.0158219	0.431919	0.00325419	0.1013655	0.000232239	0.0224155	0.325568	3.65178	0.291043	0.297384	0.14634	0.265234	0.002362514	42.90577
11880	-3312.729	-3300.979	-11.75015	0.2692881	0.217281	0.2633632	-0.0979246	0.0216224	0.484846	0.00512485	0.00665678	0.476661	0.00508905	0.110907	0.000919806	0.0443017	0.42724	3.52754	0.293061	0.305977	0.135576	0.265386	0.01298243	8.542856
11890	-3313.946	-3302.943	-11.00284	0.2753286	0.2200118	0.2374522	-0.04146902	0.0221972	0.505821	0.0064283	0.00150121	0.459522	0.00453041	0.05498145	0.000995265	0.0460589	0.433847	3.5191	0.307279	0.283609	0.141421	0.26769	0.01351243	4.068954
11900	-3317.547	-3304.273	-13.27366	0.2915134	0.1782061	0.3059281	0.04868286	0.0204183	0.550302	0.00785387	0.00475313	0.416414	0.000258148	0.1002944	0.000228253	0.0222238	0.324444	3.6531	0.301066	0.305784	0.128076	0.265074	0.1489773	0.6732195
11910	-3318.637	-3306.044	-12.59309	0.3120717	0.2002235	0.2956957	0.117426	0.0161274	0.4707	0.00133229	0.0163996	0.495043	0.00039812	0.03206228	0.000535308	0.0339045	0.384241	3.58132	0.286981	0.311894	0.143598	0.257528	0.1494882	0.2144803
11920	-3315.581	-3303.206	-12.37459	0.23419	0.2096074	0.2957336	0.04830366	0.0199515	0.521136	0.00866167	0.00849682	0.435066	0.00668728	0.05591749	0.000728927	0.0394954	0.408264	3.55151	0.29087	0.308926	0.129488	0.270716	0.1042211	0.5365273
11930	-3318.54	-3304.182	-14.35742	0.2507348	0.1845841	0.3381486	0.001398161	0.0221305	0.415626	0.000798816	0.0175766	0.538113	0.00575532	0.1694047	0.000298375	0.0253822	0.342244	3.63208	0.304651	0.299725	0.131589	0.264034	0.1708029	0.9918142
11940	-3316.746	-3305.54	-11.20652	0.2682235	0.2076444	0.2816034	0.01403693	0.00951413	0.49495	0.00148378	0.0246435	0.452679	0.0167293	0.013914	0.000684921	0.0382987	0.403313	3.5577	0.316238	0.281942	0.128085	0.273734	0.02795093	0.497801
11950	-3316.169	-3303.295	-12.87457	0.2729105	0.2490818	0.2545024	0.1957544	0.0160959	0.518253	0.0143464	0.023239	0.426879	0.00118626	0.03359319	0.00206924	0.0660276	0.499545	3.43236	0.287374	0.297278	0.135497	0.279851	0.2293476	0.1464728
11960	-3316.189	-3303.592	-12.59738	0.2517577	0.2381164	0.2856794	-0.09752631	0.0143009	0.513879	0.0114589	0.0156117	0.443997	0.000752828	0.1475095	0.00160341	0.0582523	0.475746	3.4644	0.290654	0.286963	0.14789	0.274492	0.04998317	2.951183
11970	-3320.553	-3306.752	-13.80127	0.2470325	0.2195629	0.3090495	0.1401759	0.0149335	0.552054	0.00768647	0.0154594	0.408966	0.000901267	0.081749	0.00098258	0.0457684	0.432766	3.52048	0.287337	0.293437	0.12443	0.294796	0.2219249	0.3683634
11980	-3317.333	-3304.704	-12.62894	0.2470325	0.1620992	0.3240621	-0.07085521	0.0177601	0.516437	0.0154776	0.00737767	0.439741	0.00320668	0.1153834	0.000105616	0.0151556	0.277944	3.70679	0.297637	0.296208	0.13798	0.268175	0.04452816	2.591245
11990	-3312.556	-3298.961	-13.5951	0.230684	0.1758037	0.3474613	-0.1389069	0.0164411	0.515079	0.00342816	0.00620706	0.450902	0.00794271	0.1918	0.000205304	0.0210852	0.317644	3.66107	0.291754	0.293986	0.135363	0.278897	0.05289315	3.626179
12000	-3319.009	-3307.429	-11.5799	0.321627	0.2540024	0.2449294	0.005991177	0.014638	0.546925	0.00761958	0.00567373	0.419748	0.00539651	0.05833975	0.00230356	0.0695953	0.509851	3.41825	0.298749	0.296147	0.118002	0.287102	0.06433093	0.9068694
12010	-3318.111	-3306.2	-11.91054	0.3261818	0.1926859	0.2337567	0.09108913	0.0125094	0.507656	0.0112139	0.0111008	0.452688	0.0048318	0.03964232	0.000408715	0.0296654	0.3643	3.60563	0.303476	0.298658	0.131258	0.266608	0.1307315	0.3032348
12020	-3323.964	-3309.531	-14.433	0.2904483	0.2277826	0.2749988	-0.009520954	0.00744319	0.471054	0.00313292	0.0197496	0.4898	0.00881944	0.2080388	0.00123275	0.0511827	0.452235	3.49535	0.285622	0.300365	0.125961	0.288052	0.1985178	1.04796
12030	-3315.523	-3301.4	-14.12366	0.2069535	0.2070752	0.3410282	0.1376194	0.014083	0.493085	0.00253812	0.0160614	0.466863	0.00736936	0.08815615	0.000672518	0.0379543	0.40187	3.5595	0.303586	0.295754	0.121688	0.278972	0.2257756	0.3904592
12040	-3315.356	-3302.136	-13.2201	0.2150745	0.1475145	0.3595863	-0.1169503	0.0124378	0.521633	0.00262989	0.00437522	0.453261	0.00566359	0.1514654	4.54414e-05	0.00996179	0.234316	3.75568	0.295234	0.298565	0.141464	0.264738	0.03451508	4.388384
12050	-3318.423	-3303.475	-14.94779	0.2693903	0.1832935	0.3277567	-0.203095	0.0115528	0.514844	0.00734152	0.00910826	0.447361	0.00979229	0.3045269	0.000283058	0.0247275	0.338672	3.63632	0.289955	0.302487	0.123103	0.284455	0.1014319	3.002279
12060	-3317.911	-3304.573	-13.33733	0.2379068	0.2090789	0.2723915	-0.1459381	0.0151531	0.470977	0.0072676	0.00696663	0.493392	0.0062431	0.220753	0.000716891	0.0391718	0.406935	3.55318	0.314153	0.274115	0.134775	0.276957	0.07481486	2.950657
12070	-3312.006	-3299.405	-12.60112	0.2287401	0.1765038	0.3736452	-0.0909647	0.0150315	0.485108	0.00308576	0.00340137	0.489432	0.00394148	0.09495011	0.000211806	0.0214141	0.319631	3.65874	0.298377	0.303932	0.132834	0.264857	0.00398541	23.82442
12080	-3310.837	-3299.151	-11.68606	0.2282723	0.1941868	0.3257944	-0.03217354	0.0161024	0.569517	0.00428133	0.00491428	0.397441	0.00774346	0.03962837	0.000431999	0.0304906	0.368316	3.60076	0.278029	0.30811	0.124136	0.289725	0.007454827	5.3158
12090	-3315.916	-3300.89	-15.0261	0.2101963	0.1989246	0.4236522	-0.2526046	0.0175226	0.539103	0.00097013	0.00227739	0.436092	0.00403537	0.2887918	0.000511736	0.0331574	0.380845	3.58549	0.280892	0.30122	0.143637	0.274251	0.03618728	7.980479
12100	-3318.106	-3305.585	-12.5214	0.2280485	0.2151152	0.3753598	-0.0203719	0.014934	0.455733	0.00131703	0.010177	0.514823	0.00301584	0.05415968	0.000862816	0.0429251	0.421945	3.53427	0.299723	0.296889	0.125442	0.277945	0.03378779	1.602937
12110	-3320.171	-3306.961	-13.21022	0.2280485	0.178311	0.345918	-0.1731388	0.0223752	0.569578	0.00191618	0.00446994	0.397301	0.00435892	0.1864238	0.000229296	0.0222741	0.32474	3.65276	0.266178	0.301766	0.128748	0.303308	0.01328502	14.03264
12120	-3317.214	-3305.071	-12.14266	0.3045992	0.1658311	0.2658581	-0.09343938	0.0111	0.584636	0.0102676	0.00361596	0.384914	0.00546636	0.1288081	0.000127961	0.0166725	0.288899	3.6943	0.280933	0.324854	0.129604	0.264609	0.0353687	3.641867
12130	-3319.75	-3307.041	-12.70865	0.312401	0.1995257	0.2319949	0.08336584	0.0109072	0.481065	0.00852471	0.023297	0.471624	0.00458212	0.08974441	0.000522552	0.0335023	0.382419	3.58356	0.277924	0.311265	0.143617	0.267195	0.1731102	0.5184234
12140	-3315.253	-3304.089	-11.16392	0.312401	0.223275	0.2616724	0.02116505	0.0137854	0.485284	0.0039934	0.0132065	0.475179	0.00855172	0.01862462	0.00109083	0.0481889	0.441643	3.50908	0.291685	0.310374	0.147252	0.250688	0.03978967	0.4680768
12150	-3323.241	-3307.512	-15.72898	0.3446786	0.2140836	0.2467469	-0.4098403	0.0274594	0.450393	0.00594892	0.00815668	0.501763	0.00627962	0.4860615	0.000836543	0.0422748	0.419406	3.53748	0.295082	0.311078	0.130069	0.263771	0.07622117	6.376989
12160	-3317.773	-3306.637	-11.13568	0.3392513	0.2123979	0.2448139	0.0527021	0.0193374	0.496396	0.00124426	0.00278961	0.47203	0.0082019	0.0102823	0.00079481	0.04122	0.415234	3.54275	0.299805	0.304628	0.122377	0.27319	0.0629844	0.1632515
12170	-3322.738	-3310.166	-12.5722	0.3618653	0.212961	0.2295292	0.1190164	0.0235645	0.553496	0.00271601	0.00673694	0.395959	0.0175281	0.0646134	0.000808587	0.0415713	0.416631	3.54099	0.289695	0.302565	0.140597	0.267143	0.1836298	0.3518678
12180	-3318.569	-3307.535	-11.03348	0.3306212	0.2343022	0.2267969	-0.01944114	0.0220898	0.438947	0.00869576	0.00707257	0.508135	0.0150601	0.05119456	0.00145909	0.0556114	0.467192	3.47574	0.293374	0.29311	0.150775	0.262742	0.03175342	1.612253
12190	-3320.39	-3306.656	-13.73391	0.3181942	0.2205102	0.3081668	0.1776241	0.0128073	0.446616	0.00305633	0.0148292	0.509348	0.0133434	0.05852729	0.00100948	0.0463821	0.435045	3.51756	0.30923	0.299687	0.133394	0.25769	0.2361514	0.247838
12200	-3317.537	-3304.325	-13.21116	0.3010668	0.205143	0.2660661	-0.1873841	0.0128072	0.486938	0.00880347	0.0151158	0.462295	0.0140405	0.2359478	0.000631582	0.0367942	0.396947	3.56563	0.304149	0.303283	0.137498	0.25507	0.04856367	4.858524
12210	-3315.31	-3302.723	-12.58749	0.2792531	0.2072393	0.3055837	0.116262	0.0136506	0.526106	0.012449	0.00827527	0.429475	0.0100447	0.0275333	0.000676077	0.0380535	0.402286	3.55898	0.310257	0.284038	0.143178	0.262526	0.1437953	0.1914756
12220	-3317.978	-3306.921	-11.05769	0.3119098	0.1690156	0.2371209	-0.002574671	0.0110129	0.527304	0.0133631	0.0109033	0.435307	0.00210979	0.03873563	0.00014972	0.0180256	0.298165	3.68366	0.293136	0.277239	0.14628	0.283345	0.03616096	1.0712
12230	-3320.669	-3306.544	-14.125	0.2840341	0.222895	0.2909618	0.1402018	0.0149785	0.52822	0.0135685	0.014086	0.42598	0.00316694	0.1065019	0.00107939	0.0479392	0.440741	3.51024	0.293251	0.324673	0.126103	0.255974	0.2467037	0.4316998
12240	-3322.643	-3307.387	-15.2564	0.2840341	0.2110368	0.2485178	-0.4588184	0.0224388	0.594465	0.00489177	0.012746	0.36482	0.000638819	0.4978276	0.000762181	0.0403754	0.411844	3.54702	0.287325	0.311243	0.137975	0.263457	0.03900921	12.7618
12250	-3312.055	-3300.82	-11.23493	0.3012326	0.2169062	0.2544011	-0.03576697	0.0132072	0.527833	0.0111906	0.0134384	0.431383	0.00294741	0.05568281	0.000909763	0.0440624	0.426327	3.5287	0.28803	0.308128	0.129074	0.274767	0.01991585	2.795905
12260	-3320.801	-3308.065	-12.73583	0.2927362	0.1952885	0.24618	0.2242053	0.0181174	0.569818	0.00498948	0.0125432	0.383557	0.0109749	0.0160123	0.000449683	0.0311024	0.37125	3.5972	0.281968	0.301049	0.121365	0.295618	0.2402176	0.06665747
12270	-3317.097	-3305.691	-11.40586	0.285471	0.2315648	0.2675855	0.01962269	0.0169185	0.50178	0.00802446	0.010174	0.451841	0.0112623	0.03095561	0.00136097	0.0537383	0.460964	3.48394	0.303649	0.281852	0.142407	0.272092	0.05057831	0.6120334
12280	-3319.443	-3307.653	-11.79023	0.2658633	0.2110603	0.303819	-0.04230447	0.0107229	0.481496	0.0170897	0.0163043	0.473754	0.000632604	0.06374535	0.000762735	0.0403899	0.411903	3.54694	0.277395	0.282499	0.151713	0.288393	0.02144088	2.973075
12290	-3315.885	-3304.466	-11.41888	0.2507395	0.2226959	0.2823536	-0.006802819	0.00972279	0.579069	0.0166335	0.0142194	0.379468	0.000887193	0.03668712	0.00107343	0.0478086	0.440268	3.51085	0.304979	0.297857	0.127032	0.270132	0.0298843	1.227639
12300	-3317.772	-3303.599	-14.17312	0.2507395	0.1779864	0.3764958	-0.1135057	0.0103658	0.530688	0.00599785	0.00944889	0.441349	0.00215069	0.1918867	0.000226079	0.0221185	0.323824	3.65383	0.292651	0.302292	0.137492	0.267565	0.07838095	2.448129
12310	-3324.226	-3312.996	-11.23054	0.2578792	0.2128481	0.2606421	-0.06194838	0.025452	0.491517	0.0123668	0.0141568	0.45341	0.00309716	0.06650425	0.000805812	0.0415008	0.416351	3.54134	0.291758	0.262737	0.138143	0.307362	0.004555877	14.59747
12320	-3317.712	-3304.629	-13.08304	0.2214807	0.2012312	0.3541282	-0.02095963	0.010847	0.488173	0.00719207	0.0182834	0.468722	0.00678171	0.09834349	0.000554119	0.0344887	0.386864	3.57809	0.295324	0.308837	0.125596	0.270243	0.07738387	1.270853
12330	-3312.423	-3300.146	-12.27728	0.1990255	0.1925802	0.3495541	0.02216267	0.0105988	0.58738	0.00628963	0.00390459	0.38814	0.00368712	0.03390031	0.000407111	0.0296077	0.364017	3.60597	0.295968	0.299702	0.138262	0.266068	0.05606298	0.6046826
12340	-3317.489	-3300.405	-17.08422	0.1990255	0.1910169	0.383611	-0.410751	0.0159145	0.447721	0.00786562	0.00246392	0.516519	0.00951601	0.5095414	0.000383902	0.0287592	0.359809	3.61105	0.286269	0.29995	0.132111	0.28167	0.09879038	5.157804
12350	-3315.46	-3303.593	-11.86788	0.2569497	0.2000883	0.2894313	-0.03048377	0.0182168	0.42896	0.00373661	0.0079497	0.53272	0.00841634	0.07002137	0.000532821	0.0338265	0.383889	3.58175	0.318594	0.289968	0.140863	0.250575	0.03953759	1.771007
12360	-3325.634	-3311.689	-13.94458	0.2491401	0.182139	0.401356	-0.1761513	0.00892586	0.504451	0.00961626	0.00127519	0.460113	0.0156182	0.1984019	0.000269852	0.0241485	0.335464	3.64012	0.314162	0.306013	0.139434	0.240391	0.02225063	8.916687
12370	-3325.056	-3309.741	-15.3147	0.2865694	0.2210299	0.2736957	-0.4384026	0.01965	0.594894	0.00635861	0.00260994	0.360008	0.0164795	0.4821944	0.00102444	0.04672	0.436291	3.51596	0.275785	0.317938	0.132231	0.274047	0.04379177	11.01107
12380	-3317.816	-3304.673	-13.14339	0.2036178	0.1673233	0.4245328	0.08190995	0.0191674	0.521056	0.00231217	0.00278656	0.448059	0.00661817	0.01100759	0.000137835	0.0172998	0.29325	3.68931	0.297852	0.280841	0.147674	0.273633	0.09291755	0.1184663
12390	-3323.452	-3310.327	-13.12465	0.1889443	0.1777915	0.2980619	0.03626017	0.0196116	0.497984	0.00357918	0.00351974	0.460125	0.0151808	0.1060315	0.000224163	0.0220253	0.323274	3.65448	0.277859	0.303687	0.145025	0.273428	0.1422917	0.7451702
12400	-3314.223	-3301.481	-12.7419	0.1994323	0.1705697	0.3787395	0.08661154	0.0168942	0.563117	0.00473032	0.00339891	0.40461	0.00724948	0.0132379	0.000161301	0.0187052	0.302658	3.67848	0.292377	0.299351	0.139414	0.268857	0.09984944	0.1325786
12410	-3316.007	-3302.996	-13.01176	0.2047337	0.1918318	0.3714702	-0.03837878	0.0116108	0.537394	0.00174261	0.0014601	0.433194	0.0145986	0.09358257	0.000395876	0.0292001	0.362005	3.6084	0.285295	0.31212	0.126635	0.27595	0.05520379	1.69522
12420	-3314.703	-3302.341	-12.36222	0.2368209	0.2237279	0.3381916	0.06240026	0.0223618	0.438586	0.00408211	0.00229388	0.528526	0.00415047	0.0245704	0.00110456	0.048487	0.442717	3.50769	0.290431	0.277439	0.148857	0.283272	0.08697065	0.2825136
12430	-3318.86	-3304.588	-14.27185	0.2522298	0.1883907	0.3656825	0.2817518	0.0126104	0.52031	0.00703004	0.00205288	0.447019	0.0109778	0.01048407	0.000347087	0.027358	0.352686	3.61961	0.27677	0.310028	0.135564	0.277638	0.2922359	0.03587537
12440	-3314.811	-3299.934	-14.87689	0.2436275	0.1924005	0.2979191	-0.09522084	0.0171283	0.558817	0.00435876	0.00816666	0.408304	0.00322544	0.2696386	0.000404393	0.0295096	0.363535	3.60655	0.293796	0.306262	0.125149	0.274792	0.1744178	1.545935
12450	-3318.237	-3305.085	-13.1526	0.2523917	0.1758463	0.2886444	0.0731783	0.0121253	0.47074	0.00436793	0.00662708	0.498686	0.00745373	0.09296779	0.000205695	0.0211052	0.317765	3.66092	0.298058	0.29256	0.153169	0.256213	0.1661461	0.5595545
12460	-3320.656	-3307.316	-13.33934	0.2315963	0.2086563	0.3670233	0.1787821	0.0142541	0.528795	0.0125311	0.00074801	0.427003	0.0166689	0.006526068	0.000707367	0.0389138	0.40587	3.55451	0.294524	0.306966	0.122948	0.275562	0.1853081	0.03521739
12470	-3315.312	-3303.944	-11.36829	0.2879546	0.1956922	0.2740283	0.04204535	0.0213594	0.537803	0.0124852	0.00124464	0.417927	0.00918041	0.01364402	0.000456292	0.0313278	0.372322	3.59589	0.286188	0.314026	0.135084	0.264702	0.05568937	0.2450023
12480	-3322.778	-3306.671	-16.10731	0.2212495	0.1506982	0.3849156	-0.4339507	0.0111281	0.569207	0.0110019	0.00205756	0.398927	0.00767775	0.4634614	5.5395e-05	0.010994	0.243932	3.74502	0.255787	0.326573	0.124258	0.293382	0.02951072	15.70485
12490	-3315.871	-3302.115	-13.75613	0.2201572	0.2167693	0.357066	-0.02748666	0.0100908	0.519652	0.00586436	0.00335696	0.455191	0.00584473	0.1389095	0.000906114	0.0439751	0.425993	3.52913	0.295767	0.303606	0.1316	0.269027	0.1114229	1.246688
12500	-3324.226	-3310.095	-14.13146	0.303603	0.2698536	0.2605762	-0.05128356	0.0194563	0.461544	0.0268188	0.00476788	0.47975	0.00766324	0.2192634	0.0031689	0.0813569	0.541527	3.37395	0.269038	0.308694	0.142032	0.280237	0.1679799	1.305296
12510	-3323.394	-3309.172	-14.22173	0.3162135	0.2258268	0.2455358	0.3062908	0.0184909	0.503529	0.0125	0.00555276	0.437524	0.0224029	0.05387885	0.00116974	0.0498766	0.447664	3.50129	0.282191	0.302629	0.145555	0.269625	0.3601697	0.149593
12520	-3320.126	-3306.837	-13.28954	0.2870048	0.1876347	0.2358219	0.01513287	0.0145731	0.586394	0.00751949	0.0141738	0.365275	0.0120645	0.1526373	0.000336983	0.0269603	0.350623	3.62208	0.288113	0.302581	0.118295	0.291012	0.1677702	0.9098
12530	-3320.767	-3307.899	-12.86762	0.2539737	0.176995	0.2477202	0.1835697	0.00973013	0.508939	0.00508584	0.030134	0.438402	0.00770863	0.04388258	0.000216458	0.0216463	0.321023	3.65711	0.291595	0.294009	0.12843	0.285967	0.2274522	0.192931
12540	-3318.532	-3306.689	-11.8434	0.2562715	0.1995507	0.2632119	0.06330179	0.0150852	0.511763	0.00640027	0.0209014	0.436511	0.00933914	0.03590354	0.000523004	0.0335167	0.382484	3.58348	0.3095	0.309675	0.134791	0.246035	0.09920533	0.3619114
12550	-3319.164	-3304.415	-14.74885	0.2562715	0.1762689	0.2931091	-0.114556	0.0110859	0.444991	0.00445805	0.00972493	0.526431	0.0033096	0.2727597	0.000209607	0.0213035	0.318965	3.65952	0.312401	0.288124	0.148224	0.251251	0.1582037	1.724104
12560	-3317.3	-3305.196	-12.10401	0.2568537	0.258451	0.2958308	-0.05661398	0.0186183	0.446335	0.00185729	0.00500229	0.507035	0.0211515	0.09325128	0.00252924	0.0728574	0.518972	3.40564	0.307505	0.275907	0.152755	0.263833	0.0366373	2.545255
12570	-3319.194	-3307.946	-11.24753	0.2733371	0.2195165	0.2252001	-0.1042697	0.0190877	0.442986	0.00675771	0.00133606	0.519819	0.0100135	0.1066993	0.000981274	0.0457384	0.432654	3.52063	0.285449	0.29737	0.165845	0.251336	0.002429639	43.91571
12580	-3316.49	-3304.508	-11.98217	0.2809935	0.1752805	0.3161745	0.08997616	0.0194118	0.479163	0.00338356	0.00242724	0.480842	0.0147726	0.001143276	0.000200543	0.0208411	0.316157	3.6628	0.284874	0.301308	0.132603	0.281215	0.09111944	0.01254701
12590	-3313.365	-3300.849	-12.51571	0.2855705	0.1978009	0.2683326	0.03744001	0.0157672	0.507535	0.00243306	0.0048265	0.452938	0.0164999	0.08268242	0.000491946	0.0325165	0.377894	3.5891	0.3052	0.304245	0.137019	0.253536	0.1201224	0.6883179
12600	-3321.75	-3310.855	-10.89466	0.3134563	0.2035928	0.2425116	-0.02403491	0.0113543	0.5076	0.00869715	0.00555607	0.450947	0.0158455	0.03657776	0.000600028	0.0358736	0.39297	3.57056	0.32072	0.293215	0.128907	0.257158	0.01254286	2.916222
12610	-3314.299	-3302.996	-11.30318	0.2447176	0.1885422	0.3043946	-0.02146828	0.0167768	0.570774	0.00541381	0.0128055	0.387043	0.0071876	0.0242523	0.000349138	0.027438	0.353099	3.61911	0.273034	0.303498	0.130879	0.292589	0.002784018	8.711257
12620	-3322.552	-3309.963	-12.58881	0.2477922	0.1571368	0.3767047	0.05335867	0.00679505	0.487867	0.00381641	0.0126944	0.462472	0.026355	0.01961481	8.06773e-05	0.0132557	0.263232	3.72343	0.318134	0.296429	0.131913	0.253525	0.07297348	0.2687937
12630	-3320.853	-3306.512	-14.34103	0.2217812	0.1749176	0.3394099	0.08734644	0.0108739	0.47878	0.0053238	0.00583227	0.464789	0.0344015	0.1234788	0.00019729	0.0206726	0.315123	3.66401	0.296196	0.309087	0.133124	0.261593	0.2108252	0.5856926
12640	-3324.78	-3311.291	-13.48924	0.2949798	0.1986203	0.3371056	0.1844835	0.0151833	0.535638	0.0053309	0.00520658	0.415386	0.0232548	0.02829108	0.000506322	0.0329833	0.380048	3.58646	0.312159	0.287627	0.150079	0.250134	0.2127746	0.1329627
12650	-3320.67	-3308.239	-12.43102	0.3070546	0.2419835	0.2529514	-0.05946344	0.0246125	0.499083	0.00422648	0.00147675	0.461016	0.00958524	0.1360922	0.00175896	0.0609648	0.484272	3.453	0.294836	0.320947	0.135295	0.248923	0.07662879	1.775994
12660	-3317.245	-3306.205	-11.03957	0.2963283	0.2063021	0.2867076	0.006875551	0.0232165	0.470775	0.0105751	0.00125207	0.484773	0.00940785	0.0048477	0.000655922	0.0374885	0.399905	3.56195	0.282772	0.288085	0.154034	0.27511	0.01172325	0.4135116
