Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1642	0	-3292.195	-3303.77	11.5756	2.477509	0.1729437	0.0305744	0.0170269	0.0446526	0.0462447	0.0733236	0.0436737	0.0348669	0.0345607	0.0159943	0.0414464	0.0506725	0.0307775	0.0326468	0.0235446	0.03826056	-0.07376008	0.00834129	0.535371	0.00180741	0.0239292	0.427561	0.0029904	12.53849	0.08705279	-3.263336	0.000180278	0.0197675	0.309484	3.67057	0.302387	0.282281	0.131253	0.284079	0.01329271	6.548913
1643	1	-3288.273	-3295.99	7.71678	2.089685	0.1740131	0.0371447	0.031394	0.078019	0.0333375	0.0388505	0.0607314	0.123412	0.0506028	0.0220932	0.0188919	0.0675616	0.0450404	0.033889	0.0501993	0.04225338	-0.01204986	0.0106188	0.512593	0.0105396	0.0049033	0.460665	0.000680787	8.208409	0.13562	-3.164071	0.000189352	0.0202554	0.312543	3.66701	0.269341	0.31886	0.129537	0.282263	0.1235701	1.097514
1644	0	-3287.456	-3298.717	11.26079	2.465216	0.1600717	0.023151	0.0206497	0.035096	0.0122241	0.0365043	0.0387114	0.0400934	0.0763613	0.0276924	0.026858	0.036901	0.0643447	0.0311248	0.00965603	0.03267445	0.1296849	0.0167174	0.59435	0.00289229	0.015546	0.368679	0.00181541	12.96387	0.02107213	-3.421162	9.4801e-05	0.014363	0.271952	3.71359	0.287636	0.307093	0.129773	0.275498	0.1507571	0.1397754
1645	1	-3293.73	-3298.379	4.649021	2.164469	0.1683037	0.0654711	0.0360831	0.0508869	0.0587776	0.0428776	0.0638015	0.117399	0.0488404	0.0256335	0.0232975	0.0316491	0.106438	0.0683563	0.0551202	0.05403407	0.2543416	0.0118957	0.475441	0.00422728	0.00964125	0.498104	0.000690065	8.188203	0.1031705	-2.918141	0.00014463	0.0177185	0.2961	3.68604	0.302324	0.293131	0.122875	0.28167	0.357512	0.288579
1646	0	-3288.431	-3302.496	14.06513	2.464781	0.2429209	0.030129	0.0203048	0.0284844	0.0136398	0.014587	0.055138	0.0373474	0.0580107	0.0235947	0.0337576	0.0576202	0.0394787	0.0429286	0.0254582	0.02605753	0.07905141	0.0158813	0.515448	0.00462722	0.00862451	0.441673	0.0137464	6.916287	0.01820923	-3.647448	0.00179809	0.0616274	0.486317	3.45026	0.280616	0.321758	0.122375	0.275251	0.09726064	0.1872209
1647	1	-3293.562	-3302.1	8.537692	2.183666	0.1554159	0.0555464	0.0294867	0.0460404	0.055618	0.0228665	0.0456565	0.0644969	0.0994258	0.0196462	0.101746	0.0171412	0.0412193	0.106981	0.0404753	0.0575322	-0.01334597	0.0283073	0.508627	0.00183055	0.00625829	0.452624	0.00235262	3.861914	0.05928784	-2.85541	7.31877e-05	0.0126285	0.258095	3.7292	0.279192	0.293157	0.140912	0.286739	0.04594186	1.290497
1648	0	-3287.508	-3298.584	11.07605	2.621413	0.1915472	0.0238884	0.0259177	0.0481988	0.00809851	0.0163742	0.0627783	0.0584049	0.0342878	0.0322833	0.0467921	0.0577875	0.0203048	0.0264905	0.0379024	0.03242444	-0.003933155	0.0176579	0.581416	0.00999797	0.00819623	0.377243	0.00548872	7.345305	0.1217382	-3.428843	0.000391664	0.0290458	0.361239	3.60932	0.274737	0.29737	0.139016	0.288877	0.117805	1.033387
1649	1	-3297.916	-3300.598	2.682235	2.150966	0.1689007	0.138692	0.0286056	0.06933	0.0313265	0.0468588	0.0481482	0.0834762	0.119033	0.0615032	0.0224958	0.104231	0.0534474	0.115961	0.0171917	0.04404056	-0.007785077	0.0121826	0.55108	0.00404372	0.00254682	0.427619	0.00252816	5.584274	0.04049176	-3.122644	0.00014889	0.0179758	0.297832	3.68404	0.282143	0.315824	0.130964	0.271069	0.03270668	1.238027
1650	0	-3285.385	-3299.871	14.48628	2.646601	0.1532128	0.0269221	0.0190538	0.0304377	0.0130374	0.0186458	0.0684405	0.0612822	0.0253944	0.0315578	0.0329813	0.0296815	0.0130136	0.0302855	0.0146014	0.02809627	-0.1861772	0.0140953	0.572098	0.00901473	0.00534897	0.388023	0.0114208	8.88716	0.1972518	-3.572119	6.43986e-05	0.0118497	0.251494	3.73659	0.303623	0.30448	0.122433	0.269463	0.01107454	17.81129
1651	1	-3294.044	-3304.885	10.84024	2.145042	0.1410688	0.0619651	0.0427114	0.0524027	0.0214013	0.0320957	0.0364853	0.061401	0.0718497	0.0184358	0.0419428	0.026228	0.0177374	0.0658049	0.0259855	0.04401525	-0.1417394	0.0182161	0.482269	0.00362187	0.00176738	0.492513	0.00161284	7.636141	0.1510496	-3.123219	2.96068e-05	0.00804781	0.21475	3.77717	0.285271	0.285871	0.154972	0.273886	0.009310176	16.22414
1652	0	-3289.652	-3298.93	9.278235	2.629328	0.1908376	0.0305452	0.0262123	0.0345124	0.0129345	0.0330006	0.0639986	0.100354	0.0334826	0.0192102	0.0536636	0.00789347	0.0313967	0.0152091	0.0194399	0.02703729	0.1558288	0.0105444	0.544606	0.00747525	0.00767786	0.426278	0.00341892	8.009875	0.09942517	-3.610538	0.000381302	0.0286626	0.359325	3.61163	0.289762	0.325379	0.136563	0.248296	0.255254	0.3895147
1653	1	-3304.085	-3304.079	-0.005214236	2.099008	0.1287297	0.12403	0.0382752	0.107641	0.0606298	0.033236	0.088449	0.0623213	0.130133	0.0120264	0.0362948	0.031629	0.028313	0.121892	0.0685119	0.04637608	-0.2555138	0.00534645	0.587568	0.00212299	0.00039157	0.40319	0.0013814	7.757823	0.2572015	-3.070971	1.15644e-05	0.00503736	0.177202	3.81775	0.299805	0.313714	0.124827	0.261654	0.001687741	152.3939
1654	0	-3288.809	-3302.166	13.35605	2.52822	0.1709087	0.0271323	0.0331472	0.0390192	0.0129345	0.0200151	0.0440885	0.0281621	0.0351029	0.0543899	0.00901811	0.0282064	0.0382854	0.0234978	0.0351714	0.0286091	-0.06459359	0.0134183	0.607675	0.00388808	0.0065771	0.363797	0.00464494	13.41578	0.0953081	-3.554031	0.000163914	0.0188551	0.303635	3.67735	0.294086	0.306921	0.11797	0.281023	0.03071451	3.103032
1655	1	-3299.842	-3300.476	0.6346684	2.64323	0.1565661	0.0351082	0.0666054	0.114574	0.0706141	0.0612778	0.0522105	0.065412	0.163183	0.0154163	0.0683868	0.0780889	0.0124313	0.0619444	0.074907	0.06111218	0.04481702	0.00873739	0.402464	0.00411683	0.00494619	0.576342	0.00339365	7.791462	0.05593801	-2.795044	7.81312e-05	0.0130459	0.26153	3.72535	0.291489	0.290672	0.152414	0.265424	0.100755	0.5551882
1656	0	-3287.11	-3299.708	12.59828	2.52822	0.167489	0.0296288	0.0384038	0.0338792	0.00817649	0.012711	0.0436527	0.0260931	0.0465113	0.018167	0.0449883	0.0442489	0.0215999	0.035165	0.024946	0.0286091	0.02946892	0.0146865	0.482519	0.00232673	0.0106412	0.486452	0.00337414	13.90586	0.03674106	-3.554031	0.000138966	0.0173703	0.293732	3.68876	0.293688	0.312723	0.129852	0.263737	0.06620998	0.5549172
1657	1	-3291.869	-3298.906	7.036918	1.907552	0.1820347	0.0303028	0.0587366	0.086412	0.0317737	0.0493866	0.0378113	0.064932	0.136027	0.0621549	0.0392214	0.0560509	0.0310082	0.0524941	0.0339624	0.04505753	0.03524325	0.0121052	0.434495	0.0029913	0.0091185	0.5394	0.00189011	8.209034	0.1205344	-3.099815	0.000268681	0.0240964	0.335174	3.64046	0.302784	0.304518	0.129819	0.26288	0.1557777	0.7737593
1658	0	-3296.411	-3307.66	11.24874	2.25736	0.1790841	0.0354674	0.0266294	0.0504271	0.0156635	0.00992326	0.0768616	0.0346602	0.0301077	0.0343716	0.0126115	0.0707901	0.0259417	0.0376307	0.0233393	0.03144338	-0.1718373	0.0149927	0.468732	0.00319357	0.0211503	0.484267	0.00766457	8.531533	0.2213762	-3.459567	0.000237097	0.0226469	0.326916	3.6502	0.3052	0.288017	0.153721	0.253062	0.04953896	4.46873
1659	1	-3295.007	-3301.219	6.21254	1.907552	0.1864477	0.0746638	0.0312663	0.0942974	0.0177284	0.0367629	0.0781752	0.106071	0.149388	0.0354384	0.0320223	0.0377293	0.0265304	0.0286221	0.117615	0.05542231	0.001042805	0.0101396	0.564604	0.00415131	0.00352093	0.416233	0.00135158	4.267019	0.03585624	-2.892773	0.000321552	0.0263412	0.347373	3.62596	0.323142	0.309258	0.119258	0.248343	0.03689904	0.971739
1660	0	-3286.532	-3299.45	12.91822	2.180136	0.1709747	0.0323965	0.0341027	0.0462141	0.0143648	0.0130874	0.0742124	0.0251735	0.0325455	0.0273322	0.0430032	0.00956997	0.0312447	0.0125308	0.0262029	0.02649659	0.1201467	0.0132934	0.522762	0.00537679	0.0215291	0.430636	0.0064022	12.94298	0.003006514	-3.630739	0.000164428	0.0188844	0.303826	3.67713	0.273009	0.310588	0.145985	0.270417	0.1231532	0.0244128
1661	1	-3290.63	-3299.688	9.058275	1.928792	0.1707939	0.0820547	0.0443565	0.0768098	0.048882	0.0288508	0.0513848	0.0366847	0.140074	0.0190731	0.0258404	0.0315862	0.0184074	0.0410587	0.0509658	0.04492801	0.1929492	0.0124817	0.464441	0.0134876	0.00951252	0.49189	0.00818701	4.047555	0.06576557	-3.102694	0.000163026	0.0188043	0.303305	3.67773	0.299762	0.299833	0.132892	0.267513	0.2587148	0.2542011
1662	0	-3288.562	-3300.149	11.58725	2.212121	0.1615284	0.0406046	0.023284	0.0338692	0.0097443	0.0114909	0.0707844	0.0114373	0.0251809	0.0274333	0.0494678	0.0441289	0.0169569	0.0189057	0.0232296	0.02743189	0.2177964	0.0113805	0.523015	0.0047575	0.0275041	0.428134	0.00520921	20.48721	0.0519258	-3.596049	0.00010248	0.0149302	0.27626	3.70871	0.274909	0.306957	0.138568	0.279566	0.2697222	0.1925159
1663	1	-3291.518	-3298.84	7.322129	1.859053	0.195588	0.0437341	0.0259735	0.0698491	0.0334526	0.0294172	0.0582938	0.0599171	0.15047	0.0333249	0.141839	0.0521613	0.0494219	0.0342184	0.027114	0.04649038	0.1238849	0.0148893	0.438284	0.00215941	0.01068	0.530672	0.00331566	4.776328	0.04849182	-3.06851	0.00045458	0.0312696	0.372045	3.59623	0.28615	0.311882	0.145605	0.256363	0.1723767	0.281313
1664	0	-3297.567	-3304.194	6.627653	2.212121	0.1364221	0.0623373	0.0282367	0.0459517	0.00960058	0.0391493	0.0772529	0.0108899	0.0179963	0.0221263	0.0809189	0.0447914	0.0273181	0.0265411	0.0317398	0.02619639	0.2087689	0.0108902	0.488681	0.00374128	0.0193273	0.471997	0.00536289	29.03753	0.0117543	-3.642134	2.11997e-05	0.00681401	0.2006	3.79256	0.295798	0.287081	0.143786	0.273334	0.2205232	0.05330187
1665	1	-3291.762	-3300.948	9.185815	2.072837	0.18797	0.0474698	0.0454569	0.0923469	0.0606296	0.0373489	0.0631014	0.0605867	0.156782	0.028468	0.0335184	0.024539	0.0298151	0.0485695	0.038296	0.05759274	0.004412487	0.0111964	0.47035	0.00306999	0.00800589	0.494334	0.0130433	4.436167	0.07134065	-2.854359	0.000341437	0.0271364	0.351539	3.62098	0.320747	0.291619	0.114828	0.272806	0.07575314	0.9417518
1666	0	-3293.335	-3299.68	6.344789	2.511625	0.137345	0.0503108	0.0200648	0.0508242	0.0110183	0.0312646	0.0520151	0.0243414	0.0345779	0.0229559	0.131457	0.0431658	0.0180317	0.0208866	0.0162937	0.02783532	0.0597524	0.014694	0.544376	0.00087439	0.00522318	0.432565	0.00226712	25.53729	0.1348791	-3.58145	2.26946e-05	0.00704936	0.203411	3.78952	0.289728	0.311692	0.120539	0.278042	0.1946315	0.6929973
1667	1	-3293.453	-3299.905	6.452005	1.943101	0.2045873	0.0226937	0.0316642	0.098556	0.0335911	0.0582008	0.0545742	0.12425	0.0978636	0.0335013	0.0244896	0.0119033	0.037057	0.0485695	0.0599879	0.04531496	0.2004017	0.0257483	0.526579	0.00191247	0.00293396	0.439217	0.00360859	5.664292	0.01768503	-3.094118	0.000620139	0.0364631	0.395524	3.56739	0.276115	0.301702	0.124151	0.298032	0.2180868	0.08109172
1668	0	-3286.709	-3295.573	8.863928	2.511625	0.1888603	0.0283457	0.0216843	0.0606403	0.021104	0.0333606	0.0973324	0.08047	0.0368457	0.0239472	0.0159898	0.0573805	0.0398267	0.0306936	0.0208709	0.0308564	0.08941316	0.0165164	0.529645	0.00361702	0.0103005	0.435281	0.00464034	6.602895	0.1472066	-3.478411	0.000353474	0.0276063	0.353965	3.61808	0.263788	0.32245	0.126476	0.287285	0.2366197	0.622123
1669	1	-3294.552	-3301.341	6.788349	1.943101	0.1703975	0.0477363	0.0232931	0.0824771	0.0486118	0.0712144	0.0711868	0.0824212	0.0795605	0.0230917	0.0657683	0.0302941	0.0665143	0.0292698	0.086235	0.05300429	-0.1312005	0.0142203	0.489727	0.00302515	0.00334766	0.467883	0.0217975	6.76617	0.1666696	-2.937382	0.000159986	0.0186293	0.302161	3.67905	0.279412	0.317107	0.134417	0.269064	0.03546917	4.699
1670	0	-3297.35	-3305.162	7.812078	2.885816	0.1714874	0.0213618	0.0117683	0.0532853	0.0174685	0.0578685	0.0845449	0.0524305	0.0414599	0.0323665	0.0273125	0.0132896	0.0625982	0.0424599	0.0571036	0.0447165	0.07663788	0.0173909	0.420311	0.00445313	0.00522996	0.546327	0.00628778	8.101314	0.02983385	-3.107413	0.000168449	0.0191124	0.305302	3.67542	0.300511	0.29405	0.154931	0.250508	0.1064717	0.2802044
1671	1	-3294.621	-3301.479	6.858194	1.92515	0.1692771	0.0585655	0.0473988	0.0776781	0.0358259	0.0556933	0.0695724	0.120038	0.088329	0.0253259	0.0257235	0.0582395	0.0211303	0.0717417	0.0883417	0.04429402	0.02972533	0.00966465	0.583017	0.0117701	0.00880405	0.368712	0.0180319	5.318543	0.02230453	-3.116906	0.000151623	0.018139	0.298922	3.68279	0.273677	0.325372	0.120874	0.280077	0.05202986	0.4286872
1672	0	-3286.689	-3298.899	12.20981	2.613198	0.1737223	0.0377437	0.0176568	0.0361485	0.0270712	0.0303954	0.052299	0.0430026	0.0252469	0.0297213	0.0435568	0.0189364	0.0537457	0.0397325	0.0963282	0.03614848	0.02576545	0.0101275	0.486629	0.000911377	0.019029	0.468656	0.0146466	8.55582	0.03752939	-3.32012	0.000186851	0.0201221	0.311712	3.66798	0.286113	0.301865	0.137045	0.274978	0.06329484	0.5929298
1673	1	-3287.686	-3296.004	8.318163	1.985228	0.1931163	0.0339656	0.0303866	0.0782197	0.0375064	0.0390583	0.042562	0.0737602	0.088329	0.0247622	0.0256254	0.0995584	0.048462	0.0324537	0.0262404	0.04864027	-0.01676135	0.014829	0.468738	0.00386899	0.0128008	0.486286	0.013477	5.356902	0.2085127	-3.023304	0.000415297	0.029901	0.365454	3.60423	0.29321	0.302478	0.136265	0.268047	0.1917513	1.087412
1674	0	-3292.509	-3301.574	9.064963	3.11201	0.1633963	0.0218471	0.0183347	0.0450325	0.0115736	0.0278855	0.0656939	0.0419602	0.0322902	0.0260406	0.0137604	0.0111616	0.0523033	0.0415577	0.127853	0.03374127	-0.03991229	0.0108482	0.486156	0.00565918	0.026952	0.4682	0.00218507	6.773141	0.1177311	-3.389034	0.000113013	0.0156743	0.281763	3.70245	0.30612	0.292219	0.140956	0.260705	0.07781879	1.512888
1675	1	-3289.509	-3298.671	9.161771	1.890692	0.1537931	0.0370044	0.0205409	0.0852688	0.0305858	0.0305882	0.0408314	0.0834249	0.108687	0.0247622	0.0427615	0.0552263	0.0478373	0.0198651	0.0631133	0.04864027	-0.07454496	0.00780924	0.578444	0.00908552	0.00821957	0.390168	0.0062737	5.797224	0.1048657	-3.023304	6.66294e-05	0.0120522	0.253235	3.73465	0.305394	0.305693	0.124	0.264913	0.03032075	3.458546
1676	0	-3284.802	-3298.746	13.94405	3.006006	0.2270451	0.0268407	0.0192517	0.0270039	0.0073127	0.0342328	0.0667498	0.0491451	0.0292872	0.0176215	0.0385727	0.0216117	0.0251232	0.0383311	0.036772	0.02642118	-0.09279832	0.0196276	0.54326	0.00618266	0.00396814	0.424278	0.0026834	7.939523	0.1276807	-3.633589	0.00120873	0.0506889	0.450516	3.49759	0.2795	0.323212	0.130155	0.267133	0.03488236	3.660322
1677	1	-3283.37	-3296.351	12.98145	2.017712	0.2407855	0.0357717	0.0313106	0.087384	0.0379672	0.0364911	0.0427787	0.099273	0.0807277	0.0247622	0.040809	0.0289856	0.0337143	0.0572732	0.0263698	0.03770799	0.01129901	0.0158502	0.517926	0.011984	0.00917607	0.438805	0.00625855	4.163385	0.03983951	-3.277883	0.00170977	0.0601208	0.481646	3.45652	0.295001	0.286524	0.141519	0.276956	0.05113852	0.7790509
1678	0	-3295.19	-3309.417	14.22693	3.354553	0.2084002	0.0418507	0.0248476	0.0507657	0.0066151	0.0112054	0.055909	0.0458575	0.0247473	0.0234859	0.0473486	0.0237723	0.0189358	0.044457	0.0275871	0.02867482	-0.03552495	0.0187107	0.54004	0.00344676	0.013341	0.421764	0.0026969	6.326693	0.03586072	-3.551736	0.000701638	0.0387578	0.405224	3.55532	0.279028	0.288384	0.128452	0.304135	0.0003357663	106.8026
1679	1	-3292.352	-3303.907	11.55526	1.986122	0.1930962	0.0362227	0.0263033	0.0635474	0.0103092	0.022947	0.0542938	0.0944896	0.0649407	0.0244245	0.0620714	0.0536984	0.0195398	0.0510017	0.0133188	0.03415271	-0.05068288	0.0231846	0.502579	0.00446588	0.0104667	0.456884	0.00241922	4.287565	0.05506992	-3.376913	0.000414988	0.02989	0.365401	3.60429	0.301485	0.293089	0.151724	0.253702	0.004387039	12.55287
1680	0	-3294.894	-3302.902	8.008052	3.574059	0.192877	0.0506805	0.0250036	0.0508252	0.0152333	0.0133625	0.0650627	0.0452657	0.0213514	0.0166134	0.0203265	0.0100176	0.0647543	0.0818274	0.0322609	0.02506343	-0.01302165	0.0143434	0.481536	0.00643197	0.0104479	0.483563	0.00367809	8.015017	0.1481354	-3.686346	0.000411628	0.0297699	0.364813	3.60501	0.29606	0.291183	0.141945	0.270812	0.1351138	1.096375
1681	1	-3285.411	-3295.893	10.48181	2.102925	0.2017083	0.0340428	0.0242995	0.104579	0.0282625	0.0399817	0.0659188	0.0528777	0.0577838	0.0286984	0.0321187	0.0536984	0.020125	0.0535277	0.0379286	0.04860349	0.02880742	0.00793804	0.579755	0.00328064	0.00897136	0.391612	0.00844305	7.551379	0.01279236	-3.02406	0.000563186	0.0347668	0.388102	3.57657	0.290161	0.302509	0.126333	0.280997	0.04159978	0.3075102
1682	0	-3289.442	-3301.567	12.12575	3.117555	0.1537515	0.0325428	0.0157913	0.0577437	0.01896	0.0444997	0.0568844	0.0637292	0.05513	0.0303149	0.0346962	0.0325787	0.0267647	0.0385867	0.0279875	0.03747536	0.1642013	0.0161519	0.455532	0.00464755	0.00598729	0.507806	0.00987546	8.715093	0.00821385	-3.284072	6.64676e-05	0.0120376	0.253111	3.73479	0.29959	0.312943	0.128493	0.258974	0.1724152	0.04763995
1683	1	-3292.88	-3304.137	11.25777	2.535959	0.2083124	0.0661943	0.0223689	0.0499913	0.0300214	0.0303423	0.0530864	0.0386905	0.10698	0.033833	0.0145238	0.0424808	0.0294056	0.119686	0.0237328	0.04251371	-0.0140431	0.0189635	0.477426	0.000917121	0.00320031	0.488952	0.0105417	3.546002	0.1034074	-3.157929	0.000699682	0.0387044	0.405002	3.55559	0.291542	0.30413	0.133149	0.271179	0.08936434	1.157144
1684	0	-3289.99	-3296.621	6.630897	2.568548	0.1455468	0.0311799	0.0217029	0.0332675	0.0191325	0.044059	0.0455413	0.0684965	0.0839382	0.0126023	0.0438012	0.0498406	0.0509435	0.0570527	0.0246245	0.0291155	0.312696	0.0172068	0.51578	0.00210402	0.00298525	0.460269	0.00165564	10.4415	0.05308256	-3.536484	4.00317e-05	0.00935252	0.228355	3.76225	0.31643	0.292701	0.12492	0.265949	0.3657785	0.1451221
1685	1	-3299.444	-3306.907	7.462577	2.189328	0.1640508	0.0751045	0.032372	0.0752326	0.0308177	0.0776211	0.0870863	0.0289584	0.113239	0.0230345	0.0291849	0.0452427	0.0167104	0.0946484	0.047762	0.0533355	-0.09679119	0.0200494	0.481949	0.00290322	0.0076397	0.475762	0.0116977	3.398449	0.1937954	-2.931153	0.000116893	0.0159395	0.283685	3.70026	0.273237	0.320639	0.131857	0.274267	0.09700417	1.997804
1686	0	-3289.656	-3300.729	11.07323	2.292873	0.1786261	0.0290669	0.0301358	0.0383734	0.0259699	0.0355337	0.052752	0.0289359	0.0437992	0.0161179	0.0212662	0.0551115	0.105943	0.055315	0.0465028	0.03480276	-0.1649898	0.0175127	0.51988	0.00851302	0.00764363	0.438703	0.0077478	6.922352	0.2095522	-3.358058	0.000232452	0.0224257	0.325628	3.65171	0.275449	0.31354	0.121321	0.28969	0.0445624	4.702443
1687	1	-3285.075	-3295.168	10.09252	2.100937	0.1713463	0.0663982	0.0339231	0.0826288	0.0176682	0.0407054	0.0706188	0.0633229	0.140999	0.032437	0.0291849	0.0548524	0.0637661	0.0866197	0.0286168	0.04855767	0.01239389	0.0118824	0.571234	0.00435822	0.0109442	0.393105	0.00847674	3.617118	0.0137215	-3.025003	0.000167335	0.0190495	0.304896	3.67589	0.292364	0.306872	0.135277	0.265487	0.02611539	0.5254182
1688	0	-3290.904	-3300.282	9.377703	2.576166	0.2217329	0.024746	0.0225987	0.0364403	0.0321334	0.0694973	0.0364994	0.0345579	0.0496854	0.0178754	0.0590629	0.0352471	0.101738	0.0623869	0.0582789	0.05511337	-0.03541085	0.0173112	0.575186	0.0103422	0.00881077	0.379778	0.00857204	5.731952	0.08275914	-2.898363	0.00104493	0.0471783	0.437973	3.5138	0.282713	0.3073	0.143093	0.266893	0.04734829	1.74788
1689	1	-3291.385	-3300.487	9.102057	1.903199	0.190715	0.0501288	0.0438273	0.101019	0.0289219	0.0331053	0.0544988	0.0534454	0.14135	0.0206519	0.0545088	0.0388104	0.10458	0.0297629	0.0399809	0.05174717	-0.06841222	0.0111013	0.525277	0.00481294	0.00862819	0.441669	0.0085116	4.370966	0.09333488	-2.961386	0.000379531	0.0285965	0.358993	3.61203	0.2658	0.324011	0.14589	0.264299	0.02492266	3.744981
1690	0	-3295.305	-3302.605	7.299617	2.514116	0.2080745	0.0501135	0.0278528	0.0732122	0.0212941	0.0583949	0.0938128	0.0834555	0.0440073	0.0214709	0.0617316	0.0114795	0.030728	0.0633386	0.0674293	0.04580666	0.1782635	0.0120754	0.493564	0.0115321	0.0108965	0.469683	0.00224908	5.134513	0.01138614	-3.083326	0.000694399	0.0385597	0.404401	3.55635	0.272501	0.331783	0.131856	0.26386	0.1896496	0.06003777
1691	1	-3288.652	-3296.226	7.573641	1.903199	0.2215928	0.0718639	0.0321092	0.0919057	0.0303879	0.053227	0.0680816	0.045703	0.138587	0.0278871	0.0353777	0.0335452	0.039286	0.0661712	0.0345088	0.03546056	-0.2684347	0.0105051	0.498966	0.00739915	0.00995068	0.461894	0.0112857	3.684179	0.2860137	-3.339334	0.00104082	0.0470868	0.437638	3.51423	0.296349	0.282998	0.148778	0.271876	0.01757893	16.27025
1692	0	-3290.532	-3299.609	9.07761	2.591122	0.2197428	0.0372272	0.0278528	0.0506911	0.0259999	0.0327769	0.130526	0.0781592	0.0497543	0.0156062	0.0271909	0.0179086	0.0828931	0.0716828	0.034443	0.0483846	0.04561764	0.00930409	0.52478	0.0115352	0.0200079	0.431181	0.00319185	5.028775	0.01372066	-3.028574	0.000987649	0.0458847	0.4332	3.51993	0.302821	0.311216	0.131995	0.253968	0.0593383	0.2312277
1693	1	-3296.653	-3301.614	4.960317	1.903199	0.1672186	0.115862	0.0375838	0.112098	0.060739	0.0426037	0.0637608	0.0291647	0.189611	0.0407721	0.0346551	0.0513413	0.0581791	0.0752817	0.0830043	0.0688004	-0.2199947	0.0160721	0.52515	0.00109903	0.00348677	0.445554	0.00863789	3.112707	0.2777383	-2.676546	0.000137124	0.0172555	0.292945	3.68966	0.297621	0.314091	0.11782	0.270468	0.05774358	4.809856
1694	0	-3299.305	-3305.237	5.931387	2.726323	0.2207693	0.0345706	0.0247413	0.104914	0.0151656	0.0380282	0.116266	0.11188	0.0733543	0.0161299	0.0292807	0.0280621	0.0366436	0.0400004	0.0885501	0.05735284	0.005358468	0.01283	0.414774	0.0126268	0.0185496	0.539295	0.00192397	4.607899	0.0130976	-2.858533	0.00101692	0.0465504	0.435667	3.51677	0.278265	0.33341	0.141084	0.247241	0.01845606	0.7096636
1695	1	-3288.422	-3299.37	10.94745	1.847585	0.2144595	0.135412	0.0336043	0.0518129	0.0424476	0.0377834	0.0564799	0.0517907	0.20683	0.0265125	0.0739253	0.0336548	0.0473529	0.0863119	0.031871	0.05284605	0.01887566	0.0216179	0.511192	0.00235822	0.00325623	0.457886	0.00368963	2.255482	0.02265065	-2.940372	0.000846053	0.0425114	0.420332	3.53631	0.296075	0.288675	0.135557	0.279693	0.04152632	0.545453
1696	0	-3299.282	-3304.097	4.814308	3.10302	0.1528493	0.0285933	0.0397655	0.0908968	0.0298289	0.0216447	0.119967	0.0428458	0.0432592	0.0205528	0.0292807	0.0410575	0.0222909	0.0516127	0.153224	0.05067035	0.05378753	0.0133197	0.540737	0.00315384	0.00621593	0.434586	0.00198729	8.281234	0.06129033	-2.982414	6.30313e-05	0.0117238	0.250403	3.73781	0.307486	0.310347	0.13029	0.251877	0.1150779	0.5325988
1697	1	-3291.89	-3296.142	4.252398	1.847585	0.151617	0.0821723	0.0339263	0.0792089	0.0335272	0.0470749	0.0471904	0.0604948	0.201911	0.0225659	0.0577015	0.113019	0.101298	0.0660524	0.0205365	0.05452893	-0.09375173	0.0117906	0.572148	0.00215299	0.0072431	0.39905	0.00761544	4.55546	0.1263253	-2.909024	5.85626e-05	0.0113026	0.246698	3.74194	0.309521	0.304139	0.127384	0.258956	0.0325736	3.87815
