Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
10410	-3318.774	-3306.421	-12.35366	0.2807272	0.2293125	0.2479683	0.1461384	0.0233145	0.58957	0.00290394	0.0143541	0.357685	0.0121727	0.03250754	0.0012836	0.0522118	0.455783	3.49072	0.291643	0.288783	0.13447	0.285104	0.1786459	0.1819663
10420	-3313.877	-3302.575	-11.30246	0.3143674	0.2198244	0.2497557	0.01942751	0.0205267	0.576844	0.00226093	0.0128527	0.379575	0.00794028	0.03429464	0.000989956	0.0459376	0.433396	3.51968	0.288984	0.313485	0.13257	0.264961	0.05372216	0.6383706
10430	-3325.024	-3312.589	-12.43531	0.2824079	0.1919726	0.2067358	0.0678628	0.03024	0.567655	0.000494877	0.00899927	0.377562	0.0150484	0.09769365	0.000397973	0.0292766	0.362384	3.60794	0.270452	0.298496	0.128943	0.302109	0.1655564	0.5900927
10440	-3319.107	-3306.247	-12.86045	0.2571713	0.1731196	0.2813851	-0.1280898	0.0132362	0.621067	0.00318127	0.0116682	0.338088	0.0127588	0.1811411	0.000181748	0.0198473	0.309988	3.66998	0.309446	0.289179	0.116344	0.285031	0.0530514	3.414446
10450	-3318.168	-3305.056	-13.11186	0.2523186	0.1792589	0.2842805	0.2140163	0.0115074	0.575724	0.00585862	0.0134642	0.389219	0.00422687	0.02195444	0.000238887	0.0227316	0.327408	3.64962	0.298325	0.320206	0.126607	0.254863	0.2359707	0.09303881
10460	-3316.839	-3302.967	-13.87174	0.2747699	0.1900039	0.2777781	0.2911577	0.0135452	0.534809	0.00983719	0.00457835	0.429122	0.00810825	0.02779555	0.000369382	0.0282151	0.357069	3.61435	0.310344	0.284276	0.134742	0.270637	0.3189533	0.08714616
10470	-3315.946	-3304.637	-11.30988	0.265392	0.1778378	0.2479836	0.0234769	0.0262999	0.495135	0.00342957	0.00466508	0.452493	0.0179776	0.03453005	0.000224617	0.0220474	0.323405	3.65432	0.283115	0.301347	0.132233	0.283306	0.05800695	0.5952743
10480	-3315.78	-3303.901	-11.87956	0.2613293	0.2198571	0.2826303	-0.04961372	0.0237177	0.515399	0.00139173	0.000845821	0.453403	0.00524314	0.08405529	0.00099088	0.0459587	0.433475	3.51958	0.272424	0.305781	0.137004	0.284792	0.03444157	2.440518
10490	-3316.315	-3303.685	-12.62975	0.2416322	0.1808868	0.3339698	0.1197795	0.0159062	0.629919	0.000742201	0.000250864	0.332119	0.021063	0.01401758	0.000256047	0.0235276	0.331971	3.64425	0.27706	0.318059	0.120504	0.284377	0.1337971	0.1047675
10500	-3317.264	-3304.016	-13.24818	0.1964056	0.2051133	0.3942678	0.06381026	0.0111167	0.559098	0.00106269	0.00123006	0.404881	0.0226123	0.04482553	0.000630965	0.0367764	0.396871	3.56572	0.30524	0.29871	0.129411	0.266639	0.1086358	0.4126221
10510	-3322.504	-3309.277	-13.22696	0.1964056	0.1698047	0.3298072	-0.04021798	0.0179312	0.599828	0.00422672	0.00326687	0.357868	0.0168795	0.1310552	0.000155519	0.0183691	0.300448	3.68103	0.294179	0.290021	0.130449	0.285351	0.09083726	1.442748
10520	-3317.225	-3304.54	-12.6843	0.1967392	0.1806554	0.3760789	0.09887419	0.0198985	0.463013	0.000111058	0.00487184	0.498088	0.0140181	0.004095535	0.000253554	0.0234136	0.331324	3.64501	0.273206	0.309049	0.161253	0.256493	0.1029697	0.03977417
10530	-3316.917	-3302.524	-14.39246	0.195607	0.1802865	0.423903	0.2284795	0.0146672	0.470959	4.6644e-05	0.00293322	0.501743	0.00965003	0.01366019	0.000249616	0.0232326	0.330291	3.64623	0.284342	0.321784	0.138221	0.255653	0.2421397	0.05641448
10540	-3314.537	-3300.268	-14.26947	0.1858528	0.1872694	0.4152349	0.01577882	0.0162168	0.56812	0.00110433	0.000600496	0.406072	0.00788625	0.1167266	0.000332178	0.0267691	0.349625	3.62327	0.303933	0.29959	0.13026	0.266217	0.1325054	0.8809195
10550	-3314.409	-3300.733	-13.67611	0.1858528	0.166782	0.4325143	-0.09663926	0.0188873	0.554042	0.00158334	0.000922176	0.423162	0.00140274	0.1283404	0.000134189	0.0170709	0.291674	3.69112	0.279475	0.31853	0.125054	0.276941	0.03170114	4.048447
10560	-3313.431	-3299.931	-13.50058	0.1858528	0.1926202	0.4316552	0.03466453	0.0118459	0.525774	0.00490699	0.0027309	0.442958	0.0117842	0.05234787	0.000407716	0.0296295	0.364124	3.60584	0.310348	0.295823	0.127444	0.266385	0.0870124	0.6016139
10570	-3314.998	-3301.886	-13.11282	0.2000528	0.1856782	0.3710476	0.0137476	0.00782038	0.524963	0.00507934	0.00879016	0.434987	0.0183602	0.07521564	0.000311829	0.0259433	0.345259	3.62849	0.299552	0.307548	0.136981	0.255919	0.08896324	0.8454688
10580	-3312.865	-3301.715	-11.14995	0.2534568	0.2148024	0.2800626	0.03177342	0.0121194	0.547673	0.00797539	0.00403944	0.413965	0.0142279	0.002972308	0.000854791	0.0427276	0.421176	3.53524	0.299917	0.305261	0.14001	0.254812	0.03474573	0.08554456
10590	-3315.812	-3303.101	-12.71072	0.2417073	0.1753301	0.3092085	-0.08032757	0.0129263	0.566043	0.00584883	0.0069336	0.40756	0.000688206	0.131333	0.000200991	0.0208642	0.316298	3.66264	0.280279	0.299889	0.133881	0.285951	0.05100541	2.574883
10600	-3317.279	-3305.583	-11.69569	0.2448831	0.2336402	0.3198233	-0.05139491	0.0145267	0.452221	0.0141388	0.00649787	0.511709	0.000906947	0.05320348	0.00143494	0.0551566	0.465692	3.47772	0.309753	0.292474	0.134793	0.26298	0.001808574	29.41736
10610	-3316.775	-3303.466	-13.30939	0.2570921	0.1955113	0.2945699	0.1024148	0.0196761	0.490617	0.0136994	0.00613057	0.469035	0.000840944	0.08275606	0.000453323	0.0312268	0.371842	3.59648	0.294863	0.310268	0.133454	0.261415	0.1851709	0.4469172
10620	-3317.269	-3306.484	-10.78549	0.3213236	0.2326451	0.2378405	-0.004613002	0.022711	0.460195	0.00843576	0.014942	0.492284	0.00143164	0.02373005	0.00139915	0.0544752	0.46343	3.4807	0.288682	0.293712	0.135074	0.282532	0.01911705	1.241303
10630	-3320.51	-3305.953	-14.55678	0.2360442	0.1612869	0.2765375	0.07980259	0.0210384	0.509236	0.00451642	0.00811316	0.456027	0.00106874	0.1729224	0.000101175	0.0148354	0.275547	3.70952	0.271121	0.304225	0.129236	0.295419	0.252725	0.6842315
10640	-3313.551	-3301.115	-12.43598	0.2360442	0.2198297	0.2675049	0.1242006	0.0167934	0.552934	0.00914661	0.00480494	0.4152	0.00112175	0.03817279	0.000990104	0.045941	0.433409	3.51966	0.282256	0.294475	0.139983	0.283286	0.1623734	0.2350927
10650	-3316.286	-3304.656	-11.63033	0.2573448	0.1967821	0.3367257	-0.008785981	0.0156018	0.465064	0.00654582	0.0123016	0.482145	0.0183416	0.01842363	0.000474482	0.03194	0.375208	3.59238	0.282674	0.317338	0.138986	0.261002	0.009637649	1.911631
10660	-3319.492	-3303.525	-15.96707	0.2573448	0.2423493	0.3154297	0.419179	0.0125162	0.501086	0.00360905	0.0187324	0.458279	0.00577813	0.06140582	0.00177417	0.0612231	0.485071	3.45193	0.294475	0.302764	0.13983	0.262931	0.4805849	0.1277731
10670	-3319.457	-3307.514	-11.94327	0.2807947	0.2160776	0.295935	0.07044417	0.00893303	0.618826	0.00484381	0.0189785	0.344794	0.00362433	0.01929498	0.00088783	0.0435349	0.424303	3.53127	0.289335	0.305209	0.134158	0.271299	0.08973915	0.2150119
10680	-3321.236	-3306.898	-14.3376	0.3357691	0.1945247	0.2614133	-0.273808	0.0136441	0.454352	0.0106257	0.0136116	0.506666	0.00110007	0.342545	0.000437369	0.0306777	0.369217	3.59967	0.303585	0.307992	0.14399	0.244433	0.068737	4.983415
10690	-3321.853	-3308.131	-13.72143	0.3357691	0.2817493	0.2160255	0.2584761	0.0185559	0.440396	0.0172807	0.0122974	0.510533	0.000937498	0.06541839	0.00393189	0.0903953	0.563841	3.34183	0.291425	0.2873	0.147395	0.27388	0.3238945	0.2019744
10700	-3318.872	-3307.532	-11.34031	0.2897017	0.2627075	0.2156983	0.07763219	0.0192507	0.456886	0.0179277	0.00642888	0.497903	0.0016041	0.02725506	0.00275765	0.0760084	0.527529	3.39371	0.278347	0.301936	0.153404	0.266313	0.1048873	0.259851
10710	-3321.509	-3308.905	-12.6039	0.2929538	0.2080817	0.2739888	-0.1933998	0.0215071	0.587783	0.00397153	0.00212994	0.373264	0.0113436	0.2008478	0.000694559	0.0385641	0.404419	3.55632	0.278453	0.312615	0.135307	0.273625	0.007447953	26.96684
10720	-3323.8	-3308.025	-15.77511	0.3305977	0.2165322	0.242045	-0.4492112	0.024053	0.559605	0.00390507	0.00599479	0.389366	0.0170754	0.517631	0.000899818	0.043824	0.425414	3.52986	0.275065	0.311954	0.129909	0.283072	0.06841983	7.565512
10730	-3316.441	-3305.101	-11.34035	0.2980569	0.2216573	0.2252301	0.104871	0.0220215	0.562773	0.00340333	0.0144862	0.391571	0.00574491	0.007827415	0.00104271	0.0471289	0.437792	3.51404	0.291255	0.296031	0.12499	0.287724	0.1126984	0.06945456
10740	-3318.925	-3306.326	-12.59878	0.2851791	0.2319155	0.2669439	0.1329623	0.022732	0.580931	0.0030202	0.00441391	0.383376	0.00552765	0.04296292	0.00137329	0.0539772	0.461766	3.48288	0.269175	0.289658	0.132113	0.309054	0.1759252	0.2442113
10750	-3314.282	-3300.775	-13.50764	0.2819516	0.188078	0.285925	0.2741382	0.0179869	0.455758	0.00341114	0.00845111	0.501584	0.0128093	0.01261997	0.000342882	0.0271932	0.351834	3.62063	0.296463	0.307324	0.129656	0.266557	0.2867582	0.0440091
10760	-3314.477	-3302.566	-11.91114	0.2797236	0.213877	0.2930941	0.09320156	0.0192339	0.497126	0.00410142	0.00382488	0.459678	0.0160357	0.007754084	0.000831349	0.042145	0.418896	3.53813	0.302876	0.286205	0.129696	0.281223	0.1009556	0.07680684
10770	-3316.801	-3303.644	-13.15629	0.3003902	0.1881817	0.2600583	-0.2174658	0.020124	0.520132	0.00209847	0.00308108	0.429674	0.0248911	0.2506126	0.000344272	0.0272478	0.352116	3.62029	0.286377	0.295987	0.142717	0.274919	0.03314678	7.560692
10780	-3320.778	-3309.276	-11.5018	0.2781938	0.1786768	0.2889786	-0.001754538	0.0160561	0.578161	0.00173684	0.000578757	0.384474	0.0189933	0.03394907	0.000232964	0.0224502	0.325771	3.65155	0.294313	0.310947	0.133865	0.260875	0.03219453	1.054498
10790	-3323.667	-3309.975	-13.69135	0.2436203	0.207863	0.4008115	0.07982832	0.0174829	0.487192	0.0104476	0.000232184	0.476642	0.00800344	0.05577412	0.000689729	0.0384313	0.403866	3.55701	0.306143	0.307748	0.128066	0.258043	0.1356024	0.4113062
10800	-3313.518	-3302.34	-11.17836	0.2436203	0.2258438	0.2837161	0.0274641	0.0122378	0.432542	0.00968733	0.0147266	0.522488	0.00831788	0.004727873	0.00117028	0.0498879	0.447704	3.50124	0.303799	0.285757	0.142426	0.268018	0.03219198	0.1468649
10810	-3325.702	-3311.588	-14.11344	0.3311352	0.263342	0.2634444	-0.0292816	0.013922	0.406173	0.00909499	0.00541518	0.559054	0.00634069	0.2040504	0.00279274	0.0764804	0.52879	3.39194	0.298096	0.285238	0.129544	0.287122	0.1747688	1.167545
10820	-3323.085	-3309.543	-13.54132	0.3179958	0.180501	0.2291926	0.2648961	0.00965876	0.460517	0.0226694	0.00758297	0.493531	0.00604041	0.04183998	0.000251901	0.0233378	0.330892	3.64552	0.298553	0.316522	0.142043	0.242882	0.3067361	0.1364038
10830	-3315.248	-3303.85	-11.39741	0.2987251	0.1799994	0.2795242	0.04526481	0.014719	0.599057	0.0034353	0.00577663	0.360949	0.0160625	0.0101156	0.000246584	0.0230921	0.329486	3.64717	0.284557	0.312347	0.11935	0.283746	0.05538042	0.1826567
10840	-3320.552	-3306.224	-14.32883	0.3414002	0.2178779	0.2409223	-0.007739436	0.0141373	0.439181	0.0136842	0.00539233	0.516248	0.0113572	0.2166765	0.000935953	0.0446838	0.42869	3.52569	0.292385	0.301995	0.151273	0.254347	0.2089371	1.037042
10850	-3314.476	-3302.587	-11.8894	0.2689329	0.2206093	0.2995739	0.03013299	0.016402	0.49962	0.00553488	0.00259776	0.461063	0.0147816	0.03479279	0.00101232	0.0464465	0.435283	3.51726	0.298188	0.298337	0.125974	0.277501	0.06492579	0.5358856
10860	-3316.2	-3303.513	-12.6863	0.2472907	0.2091386	0.3007528	0.1469914	0.0107449	0.482416	0.00444909	0.00754224	0.48076	0.0140873	0.02177155	0.000718243	0.0392083	0.407085	3.55299	0.305787	0.286246	0.138941	0.269027	0.168763	0.1290067
10870	-3323.074	-3309.949	-13.12507	0.2686048	0.2052119	0.2912583	0.2201445	0.0141533	0.597053	0.00946025	0.00799349	0.369972	0.00136829	0.01196916	0.00063301	0.0368353	0.397123	3.56541	0.291257	0.32184	0.112318	0.274584	0.2321137	0.05156593
10880	-3319.848	-3306.3	-13.54814	0.2706134	0.186364	0.3433323	0.2403497	0.00638566	0.52393	0.00571095	0.0274492	0.435873	0.000651112	0.002326756	0.000320484	0.0262978	0.347144	3.62624	0.291585	0.300533	0.134775	0.273107	0.2426765	0.009587893
10890	-3315.419	-3303.905	-11.51414	0.2706134	0.1859642	0.3192891	-0.01099735	0.0116418	0.528127	0.00989786	0.0103942	0.439365	0.000574037	0.022741	0.000315417	0.0260908	0.346046	3.62755	0.269849	0.306961	0.14308	0.28011	0.01174365	1.93645
10900	-3316.285	-3305.297	-10.98721	0.2970343	0.1621334	0.2673768	0.008833395	0.0130704	0.480443	0.00554107	0.0118563	0.482983	0.006106	0.01178479	0.000105806	0.0151691	0.278045	3.70668	0.304005	0.309125	0.130984	0.255886	0.02061818	0.5715726
10910	-3316.199	-3304.985	-11.21367	0.3349567	0.1850655	0.3003842	0.01754079	0.0154739	0.502651	0.00679839	0.00467606	0.464093	0.00630744	0.001482827	0.000304242	0.0256284	0.343572	3.6305	0.275538	0.320633	0.13844	0.265389	0.01902361	0.07794667
10920	-3325.949	-3312.24	-13.70888	0.3155735	0.2241024	0.2441433	0.03531339	0.0203285	0.467677	0.00891384	0.0117873	0.48456	0.00673418	0.1567667	0.00111601	0.0487341	0.443603	3.50655	0.269839	0.319326	0.152223	0.258613	0.1920801	0.8161528
10930	-3326.057	-3311.614	-14.44318	0.3011405	0.2090027	0.3325146	0.08843169	0.0164736	0.433985	0.010494	0.016054	0.516871	0.00612264	0.1307992	0.000715166	0.0391252	0.406743	3.55342	0.300455	0.31067	0.11933	0.269545	0.2192309	0.5966276
10940	-3319.587	-3305.172	-14.41525	0.2888338	0.2392732	0.2293638	0.3536878	0.0255729	0.485627	0.0112618	0.00637332	0.463715	0.00744925	0.05124942	0.00164897	0.0590602	0.478312	3.46098	0.283555	0.309725	0.123379	0.283341	0.4049372	0.1265614
10950	-3328.071	-3316.351	-11.72025	0.3623535	0.1972877	0.2390745	0.02231609	0.0204348	0.475979	0.00374781	0.00477313	0.481222	0.0138433	0.06129648	0.000483092	0.0322255	0.376542	3.59075	0.270661	0.311562	0.151798	0.26598	0.08361257	0.7331012
10960	-3317.149	-3305.73	-11.41827	0.3100227	0.2294822	0.2434316	-0.09847442	0.0229456	0.447315	0.00283288	0.00411219	0.509426	0.013369	0.1027151	0.00128932	0.0523264	0.456175	3.49021	0.313623	0.275829	0.139984	0.270564	0.004240645	24.22157
10970	-3320.122	-3308.027	-12.09493	0.2367344	0.1935997	0.2865289	0.09406631	0.0209486	0.598289	0.00201706	0.0103098	0.360887	0.00754849	0.02373123	0.00042278	0.0301666	0.366748	3.60266	0.299878	0.284349	0.13506	0.280712	0.1177975	0.2014578
10980	-3316.472	-3305.339	-11.13288	0.2620522	0.186109	0.2691638	-0.03880455	0.0202614	0.488159	0.00717986	0.00440674	0.476699	0.00329413	0.04335282	0.000317245	0.0261657	0.346444	3.62707	0.297488	0.287403	0.124741	0.290368	0.004548266	9.531725
10990	-3319.754	-3306.701	-13.05306	0.30361	0.1630077	0.2416314	0.2438845	0.0134661	0.534723	0.0085315	0.0226701	0.415764	0.00484571	0.02664244	0.000110757	0.0155179	0.28062	3.70375	0.292471	0.298069	0.134315	0.275145	0.2705269	0.09848349
11000	-3317.349	-3303.327	-14.02151	0.3161599	0.2109562	0.2664757	0.1439891	0.0125933	0.539861	0.00420055	0.0165952	0.420677	0.00607254	0.1147371	0.000760279	0.0403256	0.411643	3.54727	0.30164	0.29677	0.139614	0.261976	0.2587262	0.4434693
11010	-3317.59	-3303.841	-13.74832	0.3052122	0.2193389	0.2792149	0.1233393	0.0157123	0.456361	0.00809774	0.0106172	0.505881	0.00333077	0.09896993	0.000976292	0.0456237	0.432226	3.52117	0.312005	0.278332	0.137846	0.271817	0.2223093	0.4451903
11020	-3320.426	-3309.043	-11.38344	0.3578026	0.199534	0.2015195	-0.1245616	0.0153011	0.421866	0.0118027	0.0126792	0.535308	0.00304337	0.1352804	0.000522701	0.033507	0.382441	3.58353	0.29966	0.28346	0.162589	0.254291	0.01071876	12.62089
11030	-3317.328	-3306.388	-10.93919	0.3343878	0.2092568	0.2624112	-0.02361787	0.0151906	0.56927	0.0117175	0.0125877	0.384161	0.00707341	0.02768501	0.000720927	0.0392806	0.407382	3.55262	0.285703	0.304912	0.134718	0.274667	0.004067145	6.806988
11040	-3319.584	-3308.306	-11.27835	0.2790316	0.1573511	0.2749568	-0.02093616	0.0132998	0.474346	0.0132551	0.0103642	0.474581	0.0141545	0.03880959	8.16502e-05	0.0133349	0.26387	3.72271	0.285817	0.309282	0.136212	0.268688	0.01787342	2.171357
11050	-3328.983	-3313.489	-15.49357	0.2746504	0.1786006	0.2824872	-0.3092404	0.0173884	0.359765	0.0113083	0.00683716	0.596411	0.00829043	0.415925	0.000232196	0.0224134	0.325556	3.6518	0.31307	0.271613	0.165235	0.250082	0.1066846	3.898641
11060	-3316.054	-3304.21	-11.84425	0.2407338	0.201382	0.2861274	-0.06270467	0.0160975	0.382523	0.00557367	0.00794557	0.583246	0.00461432	0.08643596	0.000556975	0.0345766	0.387255	3.57761	0.295432	0.301885	0.142633	0.260049	0.0237313	3.642277
11070	-3315.112	-3303.338	-11.7734	0.2611761	0.196786	0.3196566	0.03746242	0.0142819	0.579574	0.00701484	0.00304891	0.38863	0.00745105	0.0130012	0.000474547	0.0319421	0.375218	3.59237	0.3035	0.316618	0.125952	0.25393	0.05046362	0.2576351
11080	-3319.465	-3307.284	-12.18078	0.2651209	0.1737959	0.2560965	0.08917186	0.0167724	0.5267	0.00755498	0.00714192	0.435468	0.00636283	0.04702179	0.000187482	0.0201558	0.311923	3.66773	0.306176	0.309864	0.131148	0.252812	0.1361937	0.3452568
11090	-3319.56	-3304.332	-15.22768	0.2642989	0.183481	0.3633322	-0.1122791	0.00736286	0.446362	0.00843437	0.0105723	0.523125	0.00414388	0.260326	0.000285247	0.0248221	0.339192	3.6357	0.303003	0.303078	0.129616	0.264304	0.1480468	1.758403
11100	-3318.895	-3307.576	-11.31901	0.2630906	0.2076069	0.2897114	-0.01897476	0.0112165	0.523752	0.00212713	0.00473924	0.448801	0.00936421	0.03207205	0.000684099	0.038276	0.403218	3.55782	0.274577	0.308992	0.151386	0.265045	0.01309729	2.448755
11110	-3317.617	-3305.303	-12.314	0.2768284	0.2222081	0.256549	-0.02306132	0.0201453	0.506461	0.0171763	0.00168904	0.452294	0.00223473	0.1099385	0.00105893	0.0474889	0.439106	3.51235	0.302791	0.278436	0.154204	0.264569	0.08687714	1.265448
11120	-3321.189	-3307.097	-14.09176	0.2353018	0.1876011	0.28385	-0.3570035	0.0171146	0.409364	0.00800634	0.00807611	0.555443	0.00199597	0.3658584	0.000336539	0.0269427	0.350531	3.62219	0.285108	0.301315	0.125496	0.288081	0.008854918	41.31697
11130	-3316.953	-3302.527	-14.42589	0.1859991	0.1734055	0.3615886	0.05538263	0.0112792	0.524161	0.012648	0.00473731	0.44134	0.00583448	0.1369968	0.000184155	0.0199774	0.310806	3.66903	0.296665	0.291873	0.128022	0.28344	0.1923794	0.7121177
11140	-3320.275	-3307.397	-12.87768	0.1859991	0.2218306	0.3413278	0.006125157	0.015284	0.516757	0.010842	0.0109223	0.440406	0.00578917	0.08267919	0.00104779	0.0472421	0.438206	3.5135	0.299197	0.27737	0.136727	0.286706	0.08880435	0.9310264
11150	-3319.103	-3303.574	-15.52844	0.1859991	0.1821324	0.4252813	-0.1521069	0.012329	0.488361	0.00875398	0.0169449	0.468893	0.00471771	0.26964	0.000269778	0.0241452	0.335446	3.64014	0.286349	0.309822	0.124739	0.279091	0.1175331	2.294162
11160	-3316.696	-3303.504	-13.19159	0.2029114	0.1626344	0.3623361	-0.07514076	0.00672594	0.586186	0.00561543	0.00612697	0.38921	0.00613648	0.1277415	0.000108622	0.0153685	0.279521	3.705	0.293288	0.311326	0.133385	0.262001	0.05260079	2.42851
11170	-3315.906	-3303.967	-11.93961	0.2142243	0.1909743	0.3259744	0.002021717	0.0110037	0.527415	0.0114301	0.00869708	0.430323	0.0111313	0.03801951	0.000383282	0.0287362	0.359694	3.61119	0.308936	0.279875	0.128865	0.282325	0.04004123	0.9495091
11180	-3316.14	-3301.562	-14.57781	0.2265449	0.1578702	0.3752468	0.06563361	0.0117038	0.496182	0.00611442	0.0117274	0.466763	0.00750944	0.1285154	8.40436e-05	0.0135279	0.265416	3.72097	0.28142	0.326587	0.133733	0.25826	0.194149	0.6619421
11190	-3324.21	-3309.864	-14.3456	0.2700333	0.2440486	0.3179577	-0.1223754	0.0104028	0.491619	0.00664147	0.0196042	0.454951	0.0167819	0.2405175	0.0018459	0.0624269	0.488766	3.44696	0.272289	0.298585	0.137353	0.291773	0.1181421	2.035832
11200	-3320.975	-3307.73	-13.24527	0.2500168	0.2165762	0.3006836	0.09864011	0.0125439	0.578007	0.00418408	0.0329862	0.366636	0.00564273	0.07776977	0.000900984	0.043852	0.425522	3.52973	0.296391	0.308246	0.114383	0.280981	0.1764099	0.440847
11210	-3316.389	-3302.502	-13.88716	0.2311428	0.1509567	0.3564991	0.02861238	0.0127685	0.48483	0.00733438	0.0124814	0.47336	0.00922517	0.1182303	5.62722e-05	0.0110803	0.24471	3.74415	0.299584	0.297604	0.138643	0.264168	0.1468427	0.8051495
11220	-3321.591	-3307.676	-13.91566	0.2869463	0.2090485	0.2636486	0.3152415	0.0111812	0.46419	0.00209126	0.0037991	0.50684	0.0118986	0.02574519	0.000716202	0.0391532	0.406858	3.55327	0.295512	0.299651	0.146653	0.258183	0.3409867	0.07550204
11230	-3318.329	-3307.503	-10.82657	0.3077718	0.2247352	0.2521574	0.0004791754	0.0133347	0.584428	0.00263834	0.00699516	0.36006	0.0325435	0.01525095	0.00113553	0.0491523	0.445097	3.50462	0.281067	0.301945	0.134793	0.282195	0.01573012	0.9695377
11240	-3315.147	-3304.544	-10.60367	0.3005718	0.2295852	0.2258577	0.01709146	0.0305465	0.528955	0.00364777	0.0052476	0.420824	0.010779	0.009706489	0.00129281	0.0523959	0.456413	3.4899	0.291524	0.289285	0.141988	0.277203	0.02679795	0.3622102
11250	-3318.557	-3304.632	-13.92495	0.2830732	0.2252687	0.2676296	0.005457746	0.0263367	0.463058	0.00482468	0.00282374	0.49352	0.00943615	0.1809485	0.00115216	0.0495059	0.446353	3.50299	0.286921	0.292653	0.143111	0.277314	0.1864062	0.9707212
11260	-3320.748	-3306.452	-14.29549	0.2793206	0.2305669	0.2326439	-0.01641311	0.0256045	0.490978	0.0103219	0.00319345	0.46532	0.00458272	0.231479	0.00132631	0.0530603	0.458674	3.48694	0.28691	0.284122	0.13643	0.292538	0.2150659	1.076317
11270	-3320.77	-3306.189	-14.58041	0.2548407	0.1956095	0.3033811	-0.1794363	0.0129437	0.497402	0.00823855	0.0047292	0.463111	0.0135757	0.2927892	0.000454934	0.0312816	0.372102	3.59616	0.313582	0.284356	0.144337	0.257724	0.1133529	2.582988
11280	-3316.713	-3303.566	-13.14702	0.1885444	0.1672799	0.4019164	0.07569083	0.00827098	0.465314	0.003913	0.0130515	0.496913	0.0125368	0.02846628	0.00013754	0.0172815	0.293124	3.68946	0.303848	0.286292	0.133261	0.276598	0.1041571	0.2733014
11290	-3312.448	-3298.584	-13.86366	0.1671707	0.1663901	0.4732632	-0.1065493	0.013152	0.517096	0.00433091	0.00679717	0.45313	0.00549352	0.1213219	0.000131594	0.0169061	0.290531	3.69243	0.307115	0.301497	0.135697	0.25569	0.01477266	8.212598
11300	-3319.542	-3305.225	-14.31669	0.1717411	0.1569991	0.4221133	0.04635067	0.0138508	0.464647	0.0026365	0.0143922	0.496863	0.00761123	0.1007279	8.00573e-05	0.0132049	0.262821	3.72389	0.318567	0.276864	0.142379	0.26219	0.1470785	0.6848577
11310	-3320.276	-3306.189	-14.08743	0.1962682	0.1512642	0.4407702	0.1429919	0.0145259	0.487482	0.00107226	0.00780465	0.482799	0.00631623	0.02886616	5.73299e-05	0.0111835	0.245636	3.74312	0.311244	0.282595	0.127276	0.278885	0.1718581	0.1679651
11320	-3325.27	-3312.777	-12.49311	0.1728473	0.1783032	0.3344434	0.09578939	0.0172103	0.495913	9.60848e-05	0.00558809	0.462168	0.0190247	0.01970941	0.000229219	0.0222704	0.324718	3.65278	0.294773	0.334766	0.133643	0.236818	0.1154988	0.170646
11330	-3319.125	-3304.845	-14.2805	0.2014369	0.1801647	0.4616274	0.07555517	0.00978247	0.502172	0.000369781	0.00167108	0.471127	0.014877	0.05879444	0.000248326	0.0231729	0.32995	3.64663	0.301318	0.288794	0.147824	0.262065	0.1343496	0.4376227
11340	-3315.71	-3303.621	-12.08936	0.2162357	0.2004278	0.3174222	-0.09552703	0.0202291	0.442131	0.000322334	0.00558886	0.518847	0.012881	0.1001917	0.000539086	0.0340227	0.384774	3.58066	0.317682	0.288705	0.143707	0.249907	0.00466465	21.47893
11350	-3314.775	-3301.565	-13.20974	0.2127664	0.1968328	0.3439665	-0.1138665	0.0178869	0.508683	0.00158441	0.00602139	0.458774	0.00705023	0.1593712	0.000475339	0.0319685	0.375341	3.59221	0.286913	0.296991	0.144456	0.271641	0.04550469	3.502302
11360	-3315.411	-3301.103	-14.30753	0.226285	0.1744211	0.3493435	-0.03482175	0.0190929	0.570646	0.00284473	0.00231067	0.40285	0.00225649	0.1810482	0.000192902	0.020443	0.313708	3.66566	0.285546	0.310163	0.132546	0.271745	0.1462264	1.238136
11370	-3317.362	-3302.358	-15.00463	0.2439888	0.182258	0.3990668	0.1797554	0.0108536	0.486431	0.00758014	0.00277053	0.485004	0.00736018	0.08481684	0.000271192	0.0242078	0.335796	3.63973	0.285584	0.303883	0.139078	0.271456	0.2645722	0.320581
11380	-3321.666	-3307.901	-13.76534	0.1967211	0.201259	0.3594573	-0.04995892	0.00860493	0.428225	0.00625647	0.00563243	0.547337	0.00394468	0.1522526	0.000554646	0.034505	0.386936	3.578	0.283018	0.290588	0.156915	0.269478	0.1022937	1.488387
11390	-3316.173	-3302.27	-13.90232	0.1967211	0.1769152	0.4326937	-0.1375993	0.0195253	0.46983	0.00162824	0.00543395	0.493692	0.00989057	0.1609788	0.000215698	0.0216085	0.320797	3.65738	0.306863	0.29016	0.135826	0.267151	0.02337946	6.885481
11400	-3319.769	-3306.356	-13.41306	0.3044703	0.2402652	0.3102575	0.02111313	0.0211753	0.445499	0.00431728	0.00201691	0.522912	0.0040803	0.1187308	0.00168869	0.0597553	0.480502	3.45805	0.296606	0.292469	0.149062	0.261863	0.1398439	0.8490236
