Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
2030	-38484.23	-38454.24	-29.99497	2.379081	0.9210336	0.5776423	3.002523	0.6201591	0.6738315	0.0553078	0.415318	0.133307	0.317899	0.163449	0.239496	0.394389	0.0882096	1.21048	0.192251	0.09894527	2.65529	3.04681	2.44545	2.38906	2.19172	2.34811	2.04177	1.72074	1.48353	3.11968	-4.289314	6.60223	6.44741	6.75844	6.60413	4.81186	1.15075	4.87591	6.60223	6.44741	6.34611	3.97902	0.630158	0	4.87591	6.60223	6.44741	6.34611	6.34611	0	0	4.87591	6.51866	8.12791	4.2492	0	0	0	4.87591	6.38006	6.667	0	0	0	0	4.87591	6.667	7.35951	0	0	0	0	4.87591	7.35951	0	0	0	0	0	4.87591	0.01629671	0.0180715	0.0115943	0.00681015	0.021008	0.0150838	0.0608059	0.00904613	0.0259179	0.0177914	0.0254938	0.0167276	0.014439	0.0183091	0.0112933	0.0403197	0.0226195	0.00702158	0.0269225	0.0329025	0.021432	0.0390045	0.0157833	0.0391585	0.00627083	0.020308	0.0208432	0.0126727	0.0137217	0.0836924	0.0286031	0.0150443	0.0128924	0.0158022	0.0104477	0.00619348	0.00835908	0.00819953	0.0105018	0.00915204	0.0243106	0.0110059	0.00551773	0.0182245	0.0287877	0.00770139	0.00949383	0.0137117	0.0039954	0.00574851	0.0134879	1	0.2972	0.573175	0.32225	0.273848	0.240131	0.184289	1.52545	0.333638	0.323249	3.8891	0	-3.67995	0	0	-1.5749	-0.445199	-3.84912	0.05156148	0.0199706	0.04072366	0.131967	3.101468	0	-1.95949	0	1.38956	0	-3.68216	0.312863	0	0.131967	0.0515615	0.1835284	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0
2040	-38470.47	-38439.7	-30.77051	1.416677	0.8917173	0.5248705	2.418297	0.4993825	0.5744538	0.027737	0.404479	0.117185	0.322112	0.156428	0.194129	0.433658	0.0942102	0.565767	0.191721	0.1220336	3.24139	3.20694	2.21474	2.25369	2.34311	2.05586	2.24183	2.26611	1.41194	3.67358	-4.087301	5.70358	5.67383	5.64753	5.64676	5.63974	1.80209	5.64707	5.70358	5.67383	5.64555	1.80502	1.80128	0	5.64707	5.70358	5.67383	1.80772	1.80772	0	0	5.64707	5.6807	5.65791	1.80529	0	0	0	5.64707	5.66982	1.80821	0	0	0	0	5.64707	5.64707	1.80949	0	0	0	0	5.64707	1.80949	0	0	0	0	0	5.64707	0.01994497	0.0147321	0.00720282	0.00609505	0.0171169	0.0124335	0.10232	0.0145989	0.0182519	0.01104	0.0144106	0.0078376	0.0137757	0.0180398	0.0129924	0.0372361	0.0235908	0.00975465	0.0302734	0.0305099	0.0189251	0.0403388	0.0176054	0.0427245	0.0136563	0.0211343	0.0374787	0.0154653	0.0389902	0.0509742	0.0188633	0.014799	0.0181077	0.014206	0.0126235	0.00321506	0.0134385	0.00563811	0.0110901	0.015628	0.0128628	0.00914572	0.018836	0.0136394	0.0377036	0.00717047	0.0137505	0.0165983	0.0085815	0.013262	0.0156649	1	0.280379	0.607819	0.423219	0.275275	0.1523	0.20121	1.63451	0.331079	0.346555	0.203756	0	-3.69013	0	0.0375032	-2.72109	0	-3.96002	0.02131023	0.005372856	0.08130137	0.1027532	2.54033	0	2.27578	0	2.27548	0	0.194175	0	-1.1388	0.102753	0.0213102	0.1240634	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1
2050	-38473.68	-38447.54	-26.13858	2.663227	1.840467	0.9163401	4.301346	0.9466466	1.082411	0.0331688	0.387212	0.11281	0.210263	0.0674198	0.0703746	0.336671	0.0880845	0.561819	0.344149	0.0007778944	4.82214	2.95502	2.38706	2.8601	2.46969	2.07192	2.55109	1.78163	2.05218	3.10333	-4.477803	4.81187	4.78921	4.76918	4.76859	4.76324	4.75427	4.76882	4.81187	4.78921	4.76767	4.76124	4.75235	0	4.76882	4.81187	4.78921	4.76767	4.76767	0	0	4.76882	4.79444	4.77708	4.76187	0	0	0	4.76882	4.78615	4.76882	0	0	0	0	4.76882	4.76882	4.77187	0	0	0	0	4.76882	4.77187	0	0	0	0	0	4.76882	0.01349709	0.0112298	0.0056687	0.00226456	0.006971	0.00781294	0.0518015	0.0103948	0.010338	0.0100609	0.0103888	0.00871706	0.00548929	0.0113344	0.00601148	0.0272707	0.0145223	0.00707713	0.0173356	0.00988408	0.0089028	0.0167029	0.00629133	0.0378808	0.00569102	0.0204313	0.0194213	0.0114988	0.0133881	0.0296222	0.0265471	0.0163524	0.0246369	0.00991718	0.00346753	0.00758381	0.00506173	0.00247645	0.00701038	0.0147986	0.00497973	0.0107258	0.00504582	0.00944839	0.0216363	0.0116203	0.0068109	0.00934287	0.00414	0.00300966	0.0191387	1	0.291257	0.639279	0.35221	0.244097	0.199665	0.187513	1.29051	0.345453	0.297413	0	0	-2.07196	0	-0.769742	0	0	-3.57335	0.03579885	0.01503389	0.01655582	0.06594203	4.302123	3.82768	-3.60331	0	1.88256	-0.740855	0	0	0	0.065942	0.0357989	0.1017409	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	0
2060	-38474.69	-38454.15	-20.53948	1.948621	1.533145	0.7395759	4.064313	0.9565951	1.071485	0.0318869	0.389138	0.155619	0.421914	0.0915307	0.159603	0.582526	0.0847427	0.527893	0.253737	0.1963508	3.84715	3.37542	2.10503	2.44925	3.36252	2.23757	2.10785	1.64227	1.50117	3.08158	-4.541933	3.2791	3.26742	3.25708	3.25678	3.25402	0.0602182	3.2569	3.2791	3.26742	3.2563	0.0602848	0.0601997	0	3.2569	3.2791	3.26742	0.0603464	0.0603464	0	0	3.2569	3.27012	3.26116	0.0602909	0	0	0	3.2569	3.26584	0.0603574	0	0	0	0	3.2569	3.2569	0.0603866	0	0	0	0	3.2569	0.0603866	0	0	0	0	0	3.2569	0.0126587	0.0107614	0.00558671	0.00483575	0.0098779	0.00569543	0.0383074	0.00625855	0.00909748	0.00776123	0.00715022	0.00725155	0.00757228	0.00878399	0.00808565	0.0319751	0.013758	0.00333889	0.00840656	0.0167151	0.00938316	0.0245693	0.011139	0.0496871	0.00328668	0.0201742	0.0260049	0.0129378	0.0244377	0.0222436	0.0109169	0.0141657	0.0106908	0.0149682	0.00787905	0.0151782	0.0131615	0.0133405	0.00689823	0.00440124	0.00722168	0.0122894	0.00579635	0.00506961	0.0182546	0.00439523	0.0045561	0.0120487	0.00634152	0.0148939	0.00909671	1	0.260633	0.57142	0.37444	0.255381	0.180388	0.236663	1.22875	0.438583	0.315978	2.74802	0	-2.8458	0	0	3.41786	0	-2.70106	0.08170675	0.02993875	0.001847252	0.1192147	4.260663	0	0.272538	0	0.71762	0	0	0	-3.98825	0.119215	0.0817067	0.2009215	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1
2070	-38506.31	-38456.34	-49.97293	1.155687	0.8273828	0.3821435	1.917238	0.3756559	0.4591539	0.0413172	0.407481	0.0841412	0.328346	0.169176	0.169461	0.285905	0.102223	0.695392	0.213721	0.08287213	3.70216	3.6972	2.29754	2.41289	3.36786	2.46355	2.95896	2.04985	1.12304	2.89411	-3.97003	4.3934	4.37391	10.7651	10.7638	10.7525	0.291597	4.35636	4.3934	4.37391	10.7619	0.291999	0.291485	0	4.35636	4.3934	4.37391	0.292371	0.292371	0	0	4.35636	4.37841	10.7819	0.292036	0	0	0	4.35636	4.37128	0.292437	0	0	0	0	4.35636	10.7643	0.292613	0	0	0	0	4.35636	0.292613	0	0	0	0	0	4.35636	0.02242659	0.0421665	0.0156077	0.0124989	0.0269543	0.01284	0.115921	0.0186692	0.0268792	0.020768	0.0232334	0.0143583	0.0116917	0.0206698	0.0200775	0.0470491	0.0314112	0.00447255	0.0195331	0.0302444	0.0219065	0.0423127	0.0162315	0.096143	0.0179598	0.0547496	0.0441246	0.0545141	0.032316	0.0634396	0.0314622	0.021505	0.0313555	0.02283	0.0300085	0.0548435	0.0246705	0.0170032	0.00890092	0.00918132	0.0107576	0.0170469	0.0140258	0.0107657	0.0380335	0.00597016	0.0123169	0.0173123	0.0277996	0.0152483	0.0154167	1	0.26987	0.544084	0.406743	0.24928	0.167844	0.203941	1.71959	0.30791	0.343176	3.62187	2.72646	-2.9323	0	0	0	0	-3.36641	0.01028186	0.1120863	0.03109592	0.06073605	2.00011	0.269459	0	0	0	0	-1.90103	0.904601	-3.60574	0.060736	0.0102819	0.07101791	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1
2080	-38487.17	-38445.27	-41.89995	1.212273	1.021061	0.4260566	2.147059	0.4953682	0.5324045	0.0473623	0.318454	0.114706	0.306399	0.357968	0.0536312	0.297615	0.102346	0.806215	0.171341	0.3050655	3.50684	3.17773	2.05315	2.56725	2.46599	1.10441	1.98383	2.00664	1.47645	2.74272	-3.853879	5.73155	5.70157	8.26674	8.2656	8.2553	5.22077	5.6746	5.73155	5.70157	8.26382	5.22927	5.21842	0	5.6746	5.73155	5.70157	5.23712	5.23712	0	0	5.6746	5.7085	8.28197	5.23005	0	0	0	5.6746	5.69753	5.23853	0	0	0	0	5.6746	8.26606	5.24225	0	0	0	0	5.6746	5.24225	0	0	0	0	0	5.6746	0.02518879	0.0341633	0.0199737	0.0125902	0.017798	0.00708417	0.0667341	0.0173329	0.0269106	0.0115589	0.0432558	0.0408648	0.0234035	0.0290019	0.0133592	0.060747	0.0368656	0.00779291	0.0408549	0.0291509	0.0227503	0.0400007	0.0234573	0.07246	0.0191772	0.0272629	0.0469957	0.0115199	0.0619831	0.0515648	0.0139088	0.0253014	0.0361409	0.0245239	0.00966263	0.0103479	0.0172123	0.00867914	0.0119421	0.0150778	0.026368	0.0266859	0.0144798	0.0172772	0.062262	0.0122051	0.00926587	0.0220493	0.0132475	0.0241991	0.0137076	1	0.251757	0.525049	0.353087	0.201959	0.174138	0.172976	1.39649	0.298233	0.263976	0	0	-3.81047	-0.44557	0	0	0	-3.97115	0.01331689	0.06362017	0.009450926	0.1094868	2.452124	3.78848	-0.0249292	-1.56014	0	-3.67095	0	0.376156	-0.456116	0.109487	0.0133169	0.1228037	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	1
2090	-38490.73	-38443.22	-47.51175	1.465463	1.238653	0.516771	2.285754	0.5158001	0.5389883	0.0710433	0.43414	0.136223	0.344275	0.293772	0.136256	0.32628	0.102614	0.653486	0.223483	0.108376	2.80434	3.87386	2.34698	2.75	3.32287	2.32989	3.18179	2.1294	1.5957	3.02946	-3.925497	4.40464	4.38507	4.36776	4.36725	4.36263	4.35487	4.36745	4.40464	4.38507	4.36645	4.36089	4.35321	0	4.36745	4.40464	4.38507	4.36645	4.36645	0	0	4.36745	4.38959	4.37459	4.36144	0	0	0	4.36745	4.38243	4.36745	0	0	0	0	4.36745	4.36745	4.37008	0	0	0	0	4.36745	4.37008	0	0	0	0	0	4.36745	0.0234479	0.0404165	0.0156189	0.0119755	0.0155285	0.00929342	0.0577062	0.0127161	0.0226978	0.0110999	0.0142894	0.0106972	0.0169159	0.0225621	0.0127668	0.046632	0.0289445	0.00660118	0.0204666	0.0437837	0.0271763	0.0371588	0.0127994	0.0824588	0.0166181	0.0248452	0.0358925	0.00641104	0.0356338	0.0669377	0.0197271	0.00690356	0.0265275	0.0185963	0.0214	0.0399105	0.0254195	0.00348419	0.0924199	0.00992636	0.0261478	0.0210654	0.0525313	0.0220137	0.0353623	0.0100238	0.0114612	0.0228995	0.0187288	0.0112994	0.0161406	1	0.273821	0.590329	0.40303	0.213034	0.172562	0.17661	1.22655	0.345546	0.332289	0.866598	0	-3.5154	-1.04973	0	0	0	-3.37223	0.03018303	0.02846548	0.03575204	0.1112302	2.39413	2.85514	-3.45043	0	0	0	0.153978	0	0	0.11123	0.030183	0.1414132	1	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0
2100	-38504.57	-38452.38	-52.19038	1.212629	0.8777367	0.3644029	1.55084	0.3390469	0.4144416	0.0407586	0.284928	0.13707	0.38704	0.333003	0.0657758	0.597559	0.0981156	6.06104	0.208167	0.2813306	4.71719	2.65975	2.30679	2.44283	2.77692	2.23526	2.27376	2.02659	1.60222	3.24402	-3.564456	4.67341	4.65181	11.2973	11.2959	11.2835	2.03011	4.63238	4.67341	4.65181	11.2938	2.03303	2.02931	0	4.63238	4.67341	4.65181	2.03573	2.03573	0	0	4.63238	4.6568	11.3157	2.0333	0	0	0	4.63238	4.6489	2.03621	0	0	0	0	4.63238	11.2965	2.03749	0	0	0	0	4.63238	2.03749	0	0	0	0	0	4.63238	0.03364356	0.0384295	0.0233955	0.0152209	0.0242723	0.0150349	0.11307	0.0262864	0.0320127	0.0255402	0.024166	0.0163669	0.0248608	0.0345815	0.0279063	0.0621116	0.0462574	0.0188807	0.0707504	0.0355718	0.0241621	0.0444207	0.0199182	0.119398	0.0152296	0.0570614	0.044103	0.00755633	0.0351854	0.161662	0.0254165	0.0163475	0.0403395	0.0254839	0.02055	0.00929151	0.0356019	0.0107174	0.012226	0.026873	0.024701	0.0210663	0.0387394	0.0242909	0.0707759	0.0296745	0.0137888	0.0331448	0.0273013	0.0610578	0.0183843	1	0.254968	0.493863	0.320937	0.19789	0.166871	0.210925	1.46042	0.297256	0.319703	0	0	-3.94952	-2.12913	0.602531	-1.86166	0	-3.50694	0.0101253	0.02306483	0.04075693	0.0939186	1.832171	0.160835	0.180393	-0.37947	0	0	0	0.891422	-1.7134	0.0939186	0.0101253	0.1040439	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1
2110	-38483.85	-38452.12	-31.73086	2.419199	1.742552	0.7131026	3.632932	0.8261006	0.9215876	0.0344802	0.313633	0.136664	0.681626	0.137774	0.141787	0.212056	0.104423	6.413	0.185388	0.2438956	3.28456	2.82092	2.12812	2.11917	3.04333	2.02944	1.92509	1.96696	1.3601	3.07362	-4.257502	1.16666	1.16612	3.34843	3.34839	3.34803	3.34741	1.16563	1.16666	1.16612	3.34833	3.34789	3.34727	0	1.16563	1.16666	1.16612	3.34833	3.34833	0	0	1.16563	1.16624	3.34898	3.34793	0	0	0	1.16563	1.16605	3.34841	0	0	0	0	1.16563	3.34841	3.34862	0	0	0	0	1.16563	3.34862	0	0	0	0	0	1.16563	0.01682348	0.0248618	0.0120665	0.00881594	0.0136884	0.0109292	0.0429172	0.00741803	0.0137924	0.0125591	0.0118092	0.00847832	0.0162127	0.0169656	0.00892924	0.0426932	0.0184236	0.00582969	0.0196152	0.0196148	0.013505	0.0260658	0.0102094	0.0522787	0.0103151	0.0189119	0.0234795	0.00983718	0.0185836	0.0488926	0.00909258	0.00784988	0.028394	0.0104117	0.014578	0.00840372	0.0165884	0.0119221	0.00509095	0.00766061	0.0054066	0.00921016	0.00588345	0.00440258	0.0221282	0.0128	0.0141571	0.0152561	0.010993	0.0159173	0.00911369	1	0.219273	0.550735	0.298012	0.219889	0.178869	0.178192	1.37718	0.32305	0.291339	0	0	-3.85218	0	0	-2.8485	0	-0.350592	0.1387986	0.0234611	0.04325778	0.132848	3.876827	2.33424	-0.757945	0	1.18269	-0.963383	0	1.05522	0	0.132848	0.138799	0.2716465	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	0
2120	-38494.58	-38459.79	-34.78857	1.532242	0.9629785	0.4207006	2.204293	0.4819511	0.5552835	0.0681344	0.456022	0.120903	0.759674	0.258127	0.160849	0.282412	0.0923649	7.22092	0.23591	0.08147589	3.17671	3.32414	2.36707	2.58788	2.793	1.35953	2.35566	2.04729	1.42735	3.03298	-3.948307	1	1	7.29142	7.29142	7.29142	0.33185	1	1	1	7.29142	0.33185	0.33185	0	1	1	1	0.33185	0.33185	0	0	1	1	7.29142	0.33185	0	0	0	1	1	0.33185	0	0	0	0	1	7.29142	0.33185	0	0	0	0	1	0.33185	0	0	0	0	0	1	0.0229191	0.0154162	0.0108273	0.00994516	0.0170808	0.0168999	0.0730478	0.0109489	0.0241465	0.0120105	0.022801	0.0134075	0.0124491	0.0218136	0.0155095	0.0615405	0.0254146	0.00788947	0.027895	0.0207133	0.00985895	0.0318503	0.0121274	0.0466266	0.00798629	0.0287715	0.0319277	0.0376953	0.0250645	0.0814267	0.0258087	0.0303772	0.0345902	0.0168956	0.0361659	0.0182742	0.0237922	0.00844869	0.0116203	0.011264	0.0156852	0.0147845	0.0367146	0.0102314	0.0279907	0.027467	0.0269564	0.0176781	0.0122973	0.0140724	0.0146567	1	0.278339	0.573411	0.362477	0.245303	0.210701	0.236058	1.27792	0.379192	0.333447	3.10508	1.0728	-3.12277	0	0	-0.801057	0	0	0.03072838	0.02298533	0.04883137	0.08192962	2.285769	2.73504	0	0	1.65764	0	3.48123	1.9867	-3.08977	0.0819296	0.0307284	0.112658	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1
2130	-38482.04	-38440.37	-41.66522	1.395644	1.065252	0.3767968	1.982707	0.490616	0.496487	0.0267486	0.271323	0.148666	0.285539	0.266147	0.772907	0.218458	0.113741	1.30364	0.141838	0.35864	5.06388	2.90508	2.18909	2.15465	3.05886	1.80869	1.71823	1.79854	1.63823	3.65185	-3.889965	2.79311	2.68026	7.32302	6.97586	3.58083	0.144705	1.4973	2.79311	2.68026	6.41481	1.98478	0.0405716	0	1.4973	2.79311	2.68026	5.30838	5.30838	0	0	1.4973	2.73758	10.7807	2.27976	0	0	0	1.4973	2.6246	5.88883	0	0	0	0	1.4973	7.11624	7.2475	0	0	0	0	1.4973	7.2475	0	0	0	0	0	1.4973	0.02429601	0.032521	0.0153747	0.015088	0.0209672	0.013283	0.0808532	0.0170205	0.0248968	0.0156139	0.018163	0.0144376	0.022776	0.0257556	0.0165476	0.0654579	0.0283823	0.00725411	0.0271398	0.0257431	0.013929	0.041124	0.0158402	0.0791572	0.0104921	0.0237125	0.0359355	0.00560141	0.0589469	0.0859268	0.0164397	0.0291537	0.0388185	0.0182462	0.0098904	0.00957759	0.0208191	0.0104625	0.0109615	0.0219053	0.0275277	0.011846	0.0168374	0.0176474	0.0241321	0.01507	0.0174451	0.0318875	0.00858154	0.0198098	0.012501	1	0.263068	0.565185	0.345926	0.241549	0.171833	0.170248	1.54239	0.309193	0.273246	1.55075	0	-2.75782	0	0	0	-0.940667	-1.39874	0.01414408	0.03361501	0.06266221	0.1317368	2.341347	0	-2.64571	0	1.34315	0	0	1.55872	-0.189323	0.131737	0.0141441	0.1458809	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1
2140	-38501.35	-38447.57	-53.78119	1.076895	1.015637	0.4691099	2.247451	0.479161	0.5051498	0.0298026	0.307497	0.132012	0.197064	0.12634	0.415418	1.66404	0.0770327	0.501352	0.0898585	0.8495089	3.92343	3.22348	2.36441	2.7608	2.91065	1.57163	2.47292	1.67592	1.67499	3.35149	-3.662551	3.67417	3.65983	6.71099	6.7103	6.70407	0.622127	3.64692	3.67417	3.65983	6.70923	0.622882	0.621918	0	3.64692	3.67417	3.65983	0.623578	0.623578	0	0	3.64692	3.66314	6.7202	0.62295	0	0	0	3.64692	3.6579	0.623703	0	0	0	0	3.64692	6.71058	0.624034	0	0	0	0	3.64692	0.624034	0	0	0	0	0	3.64692	0.03050001	0.0828393	0.0399416	0.0150606	0.0186563	0.0113298	0.0755352	0.0197891	0.0241537	0.0165903	0.0271194	0.0197655	0.0254291	0.0272936	0.0266434	0.0459948	0.0208869	0.0164238	0.0682702	0.0323974	0.0179527	0.050582	0.0267221	0.0596035	0.0113062	0.0332948	0.0567136	0.0263994	0.128288	0.0486195	0.0156571	0.0149988	0.0279886	0.017561	0.0103161	0.0247283	0.0192029	0.0108891	0.0375818	0.026313	0.0176361	0.0105331	0.0135274	0.0424441	0.0275709	0.0641294	0.0291374	0.0257479	0.00923024	0.0197529	0.00752976	1	0.224899	0.512763	0.336823	0.201609	0.159727	0.188877	1.15416	0.347916	0.279496	1.01921	0	-3.52037	-2.85027	0	0	0	-2.9598	0.04264511	0.008308732	0.004344113	0.1240525	3.09696	0.0487667	0	-2.0689	0.715349	-2.73933	0	0.609801	-2.37577	0.124052	0.0426451	0.1666976	1	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1
2150	-38502.02	-38446.15	-55.86915	1.184744	0.9051709	0.3804061	1.931874	0.3541002	0.4042687	0.00666655	0.376155	0.175325	0.219392	0.247658	0.944077	0.260568	0.121784	0.744425	0.153408	1.127414	3.63873	3.41299	2.52258	2.11383	2.64096	2.28181	2.17568	1.9127	2.02805	3.30164	-3.745067	5.5978	5.56891	5.54338	5.54263	5.53581	0.107921	5.54293	5.5978	5.56891	5.54145	0.108094	0.107873	0	5.54293	5.5978	5.56891	0.108254	0.108254	0	0	5.54293	5.57558	5.55345	0.10811	0	0	0	5.54293	5.56501	0.108283	0	0	0	0	5.54293	5.54293	0.108359	0	0	0	0	5.54293	0.108359	0	0	0	0	0	5.54293	0.0280843	0.0352715	0.0250777	0.0194234	0.028041	0.00933357	0.0847809	0.0206486	0.0291979	0.0284555	0.0326871	0.0222077	0.0290621	0.037905	0.030667	0.0564665	0.0360395	0.0164658	0.0597615	0.0369429	0.0253465	0.0414373	0.020952	0.069426	0.00817343	0.0459036	0.0560549	0.0352296	0.0373552	0.0695481	0.0128343	0.0200888	0.0334701	0.0187981	0.0172346	0.011895	0.00691676	0.0275184	0.0230135	0.0579702	0.0356514	0.0440534	0.0153658	0.0227614	0.0356761	0.0237463	0.0142855	0.0189701	0.0109613	0.0365325	0.0071221	1	0.239313	0.566555	0.337925	0.233131	0.162427	0.184663	1.46888	0.346593	0.269933	1.47845	3.11192	-2.34645	-3.18221	-1.10487	0	0	-3.91744	0.159488	0.004623317	0.006563869	0.1085575	3.059288	0	3.82078	0	1.19427	0	0	0	-3.93553	0.108557	0.159488	0.2680455	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	1
2160	-38500.97	-38453.55	-47.41928	0.708522	0.5290931	0.2485406	1.316915	0.2347241	0.2931336	0.0173274	0.325544	0.120034	0.535192	0.340843	0.177178	0.296745	0.109952	1.15558	0.198604	0.07145348	4.13584	3.19371	3.01844	2.64618	2.48437	1.91378	1.94289	1.91755	1.53156	2.3234	-3.363898	4.56916	4.54835	10.2088	10.2075	10.1965	0.562505	4.52962	4.56916	4.54835	10.2056	0.563302	0.562284	0	4.52962	4.56916	4.54835	0.564037	0.564037	0	0	4.52962	4.55316	10.2251	0.563374	0	0	0	4.52962	4.54554	0.56417	0	0	0	0	4.52962	10.208	0.564518	0	0	0	0	4.52962	0.564518	0	0	0	0	0	4.52962	0.04111527	0.0479125	0.0213289	0.0150984	0.035378	0.0247896	0.140607	0.0286895	0.0353109	0.0411619	0.0235507	0.0293032	0.0439924	0.0551162	0.0279858	0.0859329	0.0515977	0.0160559	0.0363372	0.0483922	0.033296	0.076955	0.0235104	0.100281	0.0184536	0.0583153	0.089513	0.066263	0.0611681	0.0917444	0.0561454	0.0325175	0.0557122	0.0409603	0.0229459	0.0683417	0.0606291	0.0244662	0.0137971	0.05361	0.0302634	0.0338913	0.0590291	0.0193248	0.0716296	0.0180694	0.0366299	0.033062	0.0238176	0.0208418	0.024985	1	0.247788	0.552617	0.331081	0.242113	0.182321	0.192113	1.42384	0.323216	0.292723	0	0	-3.20533	-3.75019	0	-2.65529	0	-3.45563	0.04295749	0.0130164	0.02033586	0.1413078	1.388369	3.97547	0	0	0	0	0	0.812536	-2.89558	0.141308	0.0429575	0.1842653	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1
