Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
3580	-53.1191	-47.9793	-5.13975	0.176568	0.823432	0.01636658	2.61064	1.33802	0.366871	0	0.6340484	0.8234318	0.1765682	4.794335
3590	-53.4583	-47.022	-6.43635	0.797715	0.202285	0.01493583	2.45783	1.73126	0.3282	0	1.532741	0.2022853	0.7977147	4.905936
3600	-52.2894	-46.4206	-5.86876	0.176536	0.823464	0.02373925	2.68739	1.64539	0.497423	0	0.6497452	0.8234642	0.1765358	10.0055
3610	-54.9631	-48.57	-6.39309	0.943088	0.0569123	0.0291872	3.6612	1.39199	0.330295	0	0.4889461	0.05691228	0.9430877	13.48923
3620	-55.2368	-48.0515	-7.18532	0.163595	0.836405	0.03447741	3.67291	1.7259	0.552359	0	0.9736615	0.8364051	0.1635949	29.47004
3630	-52.4307	-46.8177	-5.61295	0.704325	0.295675	0.01667917	2.80746	1.62134	0.419819	0	0.5411592	0.295675	0.704325	6.954264
3640	-52.2423	-46.1059	-6.13641	0.566148	0.433852	0.02283159	3.14123	1.79551	0.319965	0	0.6996916	0.4338521	0.5661479	13.15056
3650	-51.9428	-46.5788	-5.36404	0.829688	0.170312	0.0146558	2.60764	1.69868	0.553969	0	0.7449516	0.1703124	0.8296876	5.999962
3660	-52.196	-46.3964	-5.79964	0.232133	0.767867	0.01812963	3.024	1.62855	0.474552	0	1.154954	0.7678669	0.2321331	5.482055
3670	-54.0814	-46.9987	-7.08274	0.491223	0.508777	0.01624678	3.31078	1.46235	0.412093	0	1.586213	0.5087765	0.4912235	8.368489
3680	-53.9585	-46.8648	-7.09367	0.33841	0.66159	0.0299307	3.26592	1.30078	0.426636	0	0.9339015	0.6615897	0.3384103	28.39843
3690	-55.7755	-48.1059	-7.66964	0.169292	0.830708	0.03321749	2.89627	1.35521	0.474645	0	1.029561	0.8307085	0.1692915	43.97761
3700	-54.1504	-47.151	-6.99935	0.616675	0.383325	0.03287642	2.42452	1.49009	0.535909	0	0.7861364	0.3833252	0.6166748	30.08192
3710	-55.3022	-47.0264	-8.2758	0.454195	0.545805	0.01615566	2.65255	1.38589	0.416108	0	2.227353	0.5458052	0.4541948	7.038616
3720	-52.8086	-46.3573	-6.45125	0.878031	0.121969	0.02160651	2.82501	1.46058	0.3668	0	0.9317908	0.1219694	0.8780306	14.97941
3730	-52.9944	-47.1734	-5.821	0.220856	0.779144	0.02255438	3.19528	1.38604	0.310349	0	0.7718275	0.7791444	0.2208556	9.344372
3740	-54.955	-47.41	-7.54493	0.296421	0.703579	0.03498034	3.521	1.67958	0.347659	0	0.6420083	0.7035791	0.2964209	53.3211
3750	-54.2554	-46.8719	-7.38342	0.914216	0.0857842	0.01994678	3.08625	1.7782	0.329154	0	1.600868	0.08578421	0.9142158	10.95955
3760	-51.9989	-45.7535	-6.24542	0.812979	0.187021	0.02293074	3.58911	1.57888	0.480539	0	0.8534569	0.1870206	0.8129794	13.36085
3770	-54.4983	-46.9609	-7.53736	0.338944	0.661056	0.02409956	2.30836	1.62502	0.303168	0	0.3112121	0.6610562	0.3389438	15.22029
3780	-53.295	-46.4706	-6.8244	0.00973077	0.990269	0.02618759	3.12979	1.4742	0.374479	0	0.9236774	0.9902692	0.009730772	21.98409
3790	-52.745	-45.692	-7.05306	0.371066	0.628934	0.02867758	3.22573	1.76767	0.624023	0	0.4931322	0.6289342	0.3710658	26.39924
3800	-54.32	-47.6439	-6.67612	0.708425	0.291575	0.02924109	3.04221	1.72297	0.312689	0	0.4522793	0.291575	0.708425	15.90452
3810	-58.6443	-51.9106	-6.73369	0.367678	0.632322	0.01466317	2.95994	1.6593	0.338929	0	1.138959	0.6323216	0.3676784	14.35502
3820	-53.0288	-46.201	-6.82785	0.363386	0.636614	0.02824278	2.43326	1.46444	0.371417	0	0.7558799	0.6366145	0.3633855	25.80178
3830	-54.3668	-47.1785	-7.18825	0.997693	0.00230668	0.02690947	2.43772	1.31695	0.3446	0	0.5525929	0.002306683	0.9976933	34.25311
3840	-53.5265	-47.4935	-6.03299	0.82398	0.17602	0.02266831	2.3857	1.46073	0.451492	0	1.085463	0.1760202	0.8239798	7.814455
3850	-52.9927	-46.6091	-6.38362	0.841682	0.158318	0.01488076	3.24752	1.37364	0.457276	0	1.497825	0.1583183	0.8416817	5.005716
3860	-55.976	-48.4265	-7.54948	0.534573	0.465427	0.01477308	3.35197	1.52234	0.502304	0	1.76116	0.4654268	0.5345732	9.200965
3870	-51.7627	-45.6521	-6.11054	0.782258	0.217742	0.02359736	3.22585	1.65	0.498869	0	0.6824497	0.2177416	0.7822584	12.82158
3880	-53.4962	-46.0692	-7.42698	0.114415	0.885585	0.02921232	3.69203	1.60678	0.342706	0	0.4132834	0.8855846	0.1144154	28.51074
3890	-54.6214	-47.4189	-7.20249	0.843082	0.156918	0.03617404	3.45317	1.78845	0.438805	0	0.6979656	0.1569179	0.8430821	38.19495
3900	-52.9366	-46.3557	-6.58086	0.361386	0.638614	0.0288198	2.99941	1.62245	0.396168	0	0.7258224	0.6386142	0.3613858	20.4013
3910	-52.0396	-46.2963	-5.74328	0.95976	0.0402396	0.01958312	3.63175	1.79472	0.439638	0	0.5971899	0.04023961	0.9597604	8.537544
3920	-53.8716	-46.8488	-7.02286	0.855971	0.144029	0.02867539	3.66525	1.75539	0.319639	0	1.068028	0.1440287	0.8559713	21.64816
3930	-53.1189	-46.2574	-6.86155	0.292175	0.707825	0.03023275	2.88651	1.6329	0.55675	0	0.727662	0.7078249	0.2921751	26.99688
3940	-52.21	-45.6951	-6.51482	0.174058	0.825942	0.02297772	2.41939	1.76841	0.536482	0	0.4279515	0.8259415	0.1740585	12.26366
3950	-52.684	-46.0323	-6.65169	0.0831307	0.916869	0.0217296	2.93875	1.7039	0.631209	0	1.165667	0.9168693	0.08313069	12.60618
3960	-53.4318	-47.5019	-5.92989	0.181111	0.818889	0.01726431	2.83663	1.45688	0.307398	0	0.6060571	0.818889	0.181111	10.37023
3970	-53.8605	-46.8224	-7.03813	0.268267	0.731733	0.0324119	3.23032	1.33294	0.48795	0	0.697297	0.7317329	0.2682671	32.40788
3980	-54.2726	-46.7942	-7.47848	0.727096	0.272904	0.02213699	3.19694	1.48621	0.674627	0	0.2705426	0.2729042	0.7270958	8.852528
3990	-54.8331	-47.6211	-7.21208	0.878719	0.121281	0.02422122	3.23474	1.42999	0.318685	0	1.531317	0.1212805	0.8787195	10.68838
4000	-52.6244	-46.8043	-5.82005	0.294767	0.705233	0.02224997	3.06509	1.39202	0.379176	0	0.8504625	0.7052331	0.2947669	8.758138
4010	-53.7255	-47.1095	-6.61596	0.173834	0.826166	0.02464087	2.42307	1.56085	0.38313	0	1.199045	0.8261661	0.1738339	11.44111
4020	-52.6181	-46.2245	-6.39357	0.530571	0.469429	0.02237647	2.7073	1.46224	0.393392	0	0.4505397	0.4694285	0.5305715	11.9123
4030	-53.7263	-47.1099	-6.61635	0.85335	0.14665	0.01564843	2.22766	1.69255	0.30927	0	1.570595	0.1466497	0.8533503	5.424825
4040	-52.4477	-45.9099	-6.53773	0.593276	0.406724	0.02552427	2.5955	1.34137	0.476519	0	0.7433046	0.4067236	0.5932764	19.41691
4050	-55.0647	-46.9273	-8.13736	0.164049	0.835951	0.03774802	3.39333	1.49514	0.49791	0	0.4053533	0.8359513	0.1640487	55.72856
4060	-54.5564	-46.284	-8.27235	0.320586	0.679414	0.02657237	2.44348	1.36941	0.36982	0	0.2995609	0.6794136	0.3205864	28.04444
4070	-52.9094	-46.3496	-6.55978	0.164798	0.835202	0.02638117	2.55546	1.61551	0.423541	0	0.4758658	0.8352025	0.1647975	15.33565
4080	-52.7443	-47.082	-5.66234	0.209806	0.790194	0.02281042	2.69748	1.3907	0.491301	0	0.7518027	0.790194	0.209806	8.060129
4090	-53.8667	-46.5992	-7.26754	0.722855	0.277145	0.03238227	2.79997	1.78102	0.53357	0	0.6160409	0.277145	0.722855	39.81639
4100	-53.3422	-46.9224	-6.41979	0.508987	0.491013	0.01823017	2.34097	1.73366	0.388899	0	1.076149	0.4910132	0.5089868	11.68577
4110	-53.3305	-46.976	-6.35449	0.0101695	0.98983	0.02661134	3.15906	1.51874	0.47331	0	0.934207	0.9898305	0.01016952	13.55496
4120	-53.2853	-45.901	-7.38434	0.820908	0.179092	0.03043427	2.73998	1.40576	0.422966	0	0.457267	0.1790915	0.8209085	32.88234
4130	-54.0413	-47.1605	-6.88073	0.901197	0.0988027	0.02934035	2.39542	1.42866	0.434616	0	1.02347	0.09880267	0.9011973	20.17207
4140	-52.0558	-46.4352	-5.62057	0.37067	0.62933	0.01747049	2.46837	1.76352	0.42794	0	1.060237	0.6293299	0.3706701	5.394771
4150	-52.0697	-46.2287	-5.84099	0.226585	0.773415	0.01835907	3.21546	1.70692	0.462489	0	1.136327	0.7734146	0.2265854	5.906572
4160	-51.7272	-45.4254	-6.30182	0.636488	0.363512	0.02377625	2.93675	1.7495	0.631353	0	0.487977	0.3635121	0.6364879	12.27936
4170	-51.3549	-45.882	-5.47297	0.0805371	0.919463	0.01888582	2.74838	1.57919	0.686026	0	0.6955659	0.9194629	0.08053706	6.775937
4180	-52.9988	-46.7131	-6.28565	0.593637	0.406363	0.01362107	3.33534	1.76734	0.688257	0	1.357972	0.4063632	0.5936368	6.042599
4190	-52.1058	-47.0827	-5.02309	0.204072	0.795928	0.01061771	3.66653	1.72705	0.548024	0	1.209252	0.7959281	0.2040719	2.28262
4200	-53.6971	-48.8501	-4.84696	0.73455	0.26545	0.007803792	2.91066	1.54225	0.462611	0	1.177181	0.2654505	0.7345495	2.030946
4210	-52.2023	-46.1325	-6.06979	0.422147	0.577853	0.01820447	2.34449	1.7116	0.676579	0	0.5603545	0.5778531	0.4221469	11.32597
4220	-52.7565	-46.3448	-6.41176	0.156415	0.843585	0.02755123	2.24637	1.65143	0.532187	0	0.7694048	0.843585	0.156415	16.89431
4230	-52.5043	-45.9787	-6.52559	0.102631	0.897369	0.0270395	2.3239	1.68884	0.47683	0	0.5512353	0.8973694	0.1026306	17.61871
4240	-52.8493	-47.7176	-5.1317	0.431345	0.568655	0.01562597	2.56863	1.55602	0.332108	0	0.9345432	0.5686552	0.4313448	3.988908
4250	-57.056	-50.6023	-6.45371	0.273357	0.726643	0.02967259	2.26804	1.63812	0.322548	0	1.090394	0.7266426	0.2733574	11.80315
4260	-51.6974	-45.7535	-5.9439	0.58071	0.41929	0.01916043	3.55403	1.7429	0.545477	0	0.7551275	0.4192903	0.5807097	10.66391
4270	-53.839	-46.8306	-7.00847	0.422054	0.577946	0.02397514	3.6875	1.76679	0.554494	0	1.483361	0.5779463	0.4220537	9.635818
4280	-53.075	-46.1684	-6.90657	0.799174	0.200826	0.02068111	3.39008	1.36507	0.541316	0	1.394823	0.2008257	0.7991743	10.43732
4290	-51.9309	-46.4727	-5.45811	0.9186	0.0813995	0.01472169	3.54365	1.35311	0.597085	0	0.9283218	0.08139954	0.9186005	5.573667
4300	-54.7339	-47.7897	-6.94417	0.316099	0.683901	0.03422356	3.32241	1.35959	0.57315	0	0.5661005	0.6839014	0.3160986	27.37422
4310	-54.4515	-47.144	-7.30746	0.00457095	0.995429	0.03250199	3.31041	1.49719	0.427361	0	0.7594469	0.995429	0.004570952	41.60479
4320	-52.7561	-47.1457	-5.61035	0.111411	0.888589	0.02147756	2.8908	1.36014	0.444739	0	0.6240023	0.8885893	0.1114107	7.632234
4330	-51.3349	-45.7396	-5.5953	0.30537	0.69463	0.0187018	3.36784	1.34933	0.572532	0	0.6139224	0.6946295	0.3053705	7.467098
4340	-52.002	-47.0055	-4.99652	0.641554	0.358446	0.01812139	3.45923	1.52833	0.623794	0	0.7436331	0.3584457	0.6415543	4.156978
4350	-52.9396	-47.2156	-5.72397	0.712403	0.287597	0.01445094	3.65123	1.58785	0.466125	0	0.9001954	0.287597	0.712403	7.530925
4360	-54.0521	-46.8384	-7.21367	0.354113	0.645887	0.03311294	2.71886	1.533	0.329993	0	0.7429487	0.6458866	0.3541134	38.17703
4370	-54.1326	-46.8699	-7.26265	0.304599	0.695401	0.02984475	2.33435	1.67914	0.418301	0	1.13596	0.6954012	0.3045988	24.49253
4380	-52.2665	-46.6011	-5.66532	0.14368	0.85632	0.01787037	3.30089	1.5969	0.340799	0	0.8749639	0.8563205	0.1436795	7.311434
4390	-53.0967	-46.7498	-6.34688	0.49242	0.50758	0.02054438	2.65034	1.63148	0.408331	0	0.7703929	0.5075801	0.4924199	15.82378
4400	-52.6263	-46.5223	-6.10402	0.111203	0.888797	0.0182767	2.72252	1.71156	0.447935	0	0.4638853	0.8887971	0.1112029	9.352292
4410	-53.3949	-47.5168	-5.87802	0.416106	0.583894	0.01117933	2.78299	1.77777	0.337933	0	1.427997	0.5838941	0.4161059	3.487524
4420	-53.0601	-46.3941	-6.66593	0.678771	0.321229	0.02038449	3.11472	1.73895	0.348171	0	1.246434	0.321229	0.678771	10.99992
4430	-51.8356	-46.9059	-4.92968	0.708355	0.291645	0.01591254	3.21261	1.73073	0.516174	0	0.750078	0.2916453	0.7083547	3.877072
4440	-51.3327	-45.4129	-5.91983	0.117948	0.882052	0.02028346	3.07348	1.74882	0.693524	0	0.6727993	0.8820517	0.1179483	10.58687
4450	-53.6686	-49.1851	-4.48348	0.803216	0.196784	0.009503928	3.67235	1.35966	0.453532	0	0.9533522	0.196784	0.803216	2.034012
4460	-52.3395	-47.4382	-4.90131	0.357366	0.642634	0.01190639	3.16062	1.6014	0.438329	0	1.072714	0.6426344	0.3573656	2.574372
4470	-51.8491	-45.8832	-5.96589	0.609009	0.390991	0.01609368	3.48642	1.62255	0.568803	0	1.152141	0.3909907	0.6090093	6.506354
4480	-54.2501	-46.7807	-7.46943	0.695848	0.304152	0.02006817	3.05671	1.49332	0.691277	0	1.628342	0.304152	0.695848	11.26942
4490	-51.2884	-45.7964	-5.49195	0.411611	0.588389	0.01443688	3.65018	1.72867	0.613826	0	1.140591	0.5883893	0.4116107	4.134901
4500	-51.8626	-45.6055	-6.2571	0.205009	0.794991	0.02212861	3.61745	1.7831	0.602711	0	0.6448061	0.7949908	0.2050092	14.72653
4510	-52.4083	-45.959	-6.44922	0.0600866	0.939913	0.0225163	2.96311	1.79668	0.672179	0	0.9927902	0.9399134	0.06008663	13.7276
4520	-52.9403	-46.078	-6.86231	0.710801	0.289199	0.02147254	3.2159	1.64518	0.659964	0	1.37602	0.2891994	0.7108006	10.37277
4530	-52.9835	-46.3619	-6.62159	0.766557	0.233443	0.02886905	3.37438	1.72197	0.516701	0	0.484916	0.2334434	0.7665566	16.75987
4540	-52.2643	-45.8922	-6.37202	0.605051	0.394949	0.02291234	2.25658	1.64557	0.616974	0	1.054435	0.3949487	0.6050513	11.54589
4550	-51.4002	-46.0385	-5.3617	0.668872	0.331128	0.01834375	2.54561	1.55041	0.680235	0	0.6971761	0.3311279	0.6688721	6.061619
4560	-54.6999	-49.3546	-5.34525	0.686308	0.313692	0.01128881	2.79218	1.45719	0.464154	0	0.6024348	0.3136916	0.6863084	5.761593
4570	-51.9095	-47.1917	-4.71783	0.494533	0.505467	0.01021873	2.99165	1.7044	0.555924	0	1.020372	0.505467	0.494533	2.330796
4580	-50.8406	-45.6074	-5.23326	0.388574	0.611426	0.0154725	3.21294	1.69604	0.678246	0	0.7545715	0.6114255	0.3885745	5.240975
4590	-51.5596	-45.6525	-5.90704	0.788991	0.211009	0.02148414	3.54962	1.73753	0.579899	0	0.8793316	0.2110091	0.7889909	9.265521
4600	-55.1135	-48.509	-6.60457	0.0805992	0.919401	0.02047373	2.65645	1.40552	0.566469	0	0.7999506	0.9194008	0.08059921	20.06893
4610	-53.8377	-46.7667	-7.07108	0.40861	0.59139	0.02491811	2.68956	1.41742	0.317683	0	1.154893	0.5913898	0.4086102	19.55106
4620	-54.4204	-47.2701	-7.15023	0.180254	0.819746	0.01982131	3.57724	1.58756	0.347392	0	1.732652	0.8197463	0.1802537	6.559735
4630	-53.2853	-45.8928	-7.39251	0.149498	0.850502	0.02305105	2.86263	1.74009	0.492449	0	0.3370376	0.8505023	0.1494977	16.73858
4640	-54.1103	-46.9761	-7.1342	0.860011	0.139989	0.02945523	3.05025	1.67277	0.497007	0	0.846514	0.1399891	0.8600109	32.72213
4650	-55.1119	-47.3597	-7.75223	0.0559435	0.944056	0.02641702	3.3136	1.46888	0.683272	0	1.610261	0.9440565	0.05594354	15.53609
4660	-51.3346	-45.4142	-5.92044	0.125039	0.874961	0.02142529	3.58861	1.60087	0.632127	0	0.6170768	0.8749615	0.1250385	10.35952
4670	-53.2574	-46.3548	-6.90264	0.517931	0.482069	0.02383144	3.53855	1.75969	0.682884	0	1.356831	0.4820689	0.5179311	11.22466
4680	-52.7196	-45.7992	-6.92039	0.641387	0.358613	0.02476108	3.65167	1.64079	0.603141	0	0.4720846	0.3586129	0.6413871	21.73528
4690	-53.5468	-47.0644	-6.48243	0.411471	0.588529	0.01276259	3.4241	1.32024	0.480552	0	1.795034	0.5885285	0.4114715	2.944181
4700	-53.7953	-49.3729	-4.42245	0.946763	0.0532366	0.009258535	3.40411	1.45304	0.595125	0	0.9326174	0.05323658	0.9467634	1.967571
4710	-52.0331	-46.3619	-5.67129	0.16838	0.83162	0.01641507	2.2605	1.70104	0.60442	0	0.4816856	0.8316203	0.1683797	6.419045
4720	-52.274	-46.0114	-6.26265	0.600862	0.399138	0.01838312	2.73222	1.53666	0.529775	0	1.095732	0.3991376	0.6008624	9.662326
4730	-53.2797	-47.0483	-6.23145	0.31813	0.68187	0.01677908	2.33173	1.34087	0.534154	0	1.492614	0.6818703	0.3181297	4.345953
4740	-51.7888	-45.7607	-6.02815	0.0670208	0.932979	0.01997864	3.12293	1.3461	0.688594	0	0.5976569	0.9329792	0.06702079	11.35644
4750	-52.3412	-46.1673	-6.17383	0.468466	0.531534	0.02613172	3.11667	1.32718	0.629475	0	0.64861	0.5315338	0.4684662	13.56935
4760	-52.6486	-45.9693	-6.67932	0.221383	0.778617	0.02806509	3.40921	1.39405	0.511405	0	0.6612597	0.7786173	0.2213827	22.57915
4770	-52.1709	-45.7701	-6.40084	0.556079	0.443921	0.02593619	3.27461	1.44147	0.561287	0	0.5220455	0.4439212	0.5560788	14.73586
4780	-54.6108	-48.0931	-6.51768	0.961788	0.0382125	0.02457842	2.97563	1.65163	0.318259	0	1.262625	0.03821247	0.9617875	9.19418
4790	-53.6958	-47.9933	-5.70254	0.815708	0.184292	0.01033546	3.21478	1.64155	0.363232	0	1.476674	0.1842923	0.8157077	2.64698
4800	-53.409	-47.2089	-6.20002	0.366151	0.633849	0.0125421	2.90221	1.79459	0.667387	0	1.328272	0.6338487	0.3661513	5.885338
4810	-53.8478	-46.8229	-7.02495	0.632357	0.367643	0.02590748	2.53476	1.66474	0.623732	0	1.059937	0.3676429	0.6323571	21.98365
4820	-55.6339	-48.0347	-7.59914	0.0745989	0.925401	0.03492009	2.84862	1.57246	0.426022	0	1.101179	0.9254011	0.0745989	36.43147
4830	-54.0864	-46.7861	-7.3003	0.676758	0.323242	0.03034797	2.78723	1.31835	0.407825	0	0.5830269	0.323242	0.676758	39.91894
4840	-55.329	-47.7999	-7.52904	0.0514421	0.948558	0.02648069	2.86881	1.37798	0.557755	0	0.4414882	0.9485579	0.05144213	35.79964
4850	-52.3269	-47.7118	-4.61505	0.46906	0.53094	0.01424951	2.80089	1.39818	0.608473	0	0.7251687	0.53094	0.46906	2.857607
4860	-52.3796	-46.6618	-5.71777	0.640973	0.359027	0.0162685	2.36909	1.39246	0.457043	0	0.7499698	0.3590269	0.6409731	8.526899
4870	-53.7429	-47.6132	-6.12969	0.168455	0.831545	0.02794666	3.10054	1.49851	0.576562	0	0.5510184	0.8315453	0.1684547	11.85452
4880	-52.7019	-45.5617	-7.14024	0.842086	0.157914	0.02625569	2.96991	1.57905	0.517531	0	0.398198	0.157914	0.842086	19.78896
4890	-52.722	-46.6558	-6.06621	0.397858	0.602142	0.01816507	3.36492	1.50479	0.558077	0	1.373478	0.6021417	0.3978583	4.703051
4900	-54.0018	-49.3313	-4.67048	0.724232	0.275768	0.01352549	3.22889	1.73617	0.43098	0	1.097784	0.2757678	0.7242322	1.959272
4910	-51.4874	-45.8476	-5.63981	0.272159	0.727841	0.01613272	3.55582	1.71051	0.543489	0	1.119084	0.7278411	0.2721589	4.978693
4920	-52.3418	-45.8682	-6.47354	0.738819	0.261181	0.02515934	3.25064	1.55998	0.568033	0	0.9019369	0.2611812	0.7388188	15.90278
4930	-53.352	-48.9886	-4.36338	0.270447	0.729553	0.006943703	2.59107	1.69061	0.557903	0	0.917043	0.7295531	0.2704469	1.89216
4940	-52.8545	-46.3922	-6.46234	0.602747	0.397253	0.01474317	3.54303	1.53738	0.661814	0	1.70377	0.3972525	0.6027475	3.506688
4950	-51.0239	-45.77	-5.25381	0.266115	0.733885	0.01680247	3.42516	1.67107	0.628503	0	0.858563	0.7338848	0.2661152	4.930698
4960	-51.781	-46.1344	-5.64654	0.746765	0.253235	0.01995049	3.37173	1.44384	0.491013	0	0.8411252	0.2532351	0.7467649	7.43083
4970	-56.3866	-48.2734	-8.11319	0.119419	0.880581	0.02462601	2.63364	1.51911	0.50071	0	1.608856	0.8805814	0.1194186	22.35601
4980	-54.9224	-47.0835	-7.83893	0.877865	0.122135	0.03853347	2.35113	1.57851	0.382968	0	0.531298	0.1221345	0.8778655	63.24855
4990	-53.5971	-46.4559	-7.14124	0.455333	0.544667	0.02912467	2.40013	1.31012	0.36711	0	0.5852324	0.5446667	0.4553333	34.13239
5000	-53.0997	-47.1389	-5.96078	0.0166666	0.983333	0.01558246	2.80447	1.55027	0.343362	0	1.261696	0.9833334	0.0166666	5.277575
