Iteration	Posterior	Likelihood	Prior	div[1]	div[2]	div[3]	div[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	psi[1]	psi[2]	psi[3]	psi[4]	turnover[1]	turnover[2]	turnover[3]	turnover[4]
1070	-797.621	0	-797.621	0.053501	0.00803037	0.0194049	0.0793709	0.127342	0.0245933	0.0288513	0.0945892	0.0738414	0.016563	0.00944636	0.0152183	0.000563724	0.00209381	0.00280403	0.00372825	0.579865	0.673474	0.327416	0.160889
1080	-797.38	0	-797.38	0.0539502	0.0145016	0.0171212	0.0808752	0.133492	0.0332004	0.0237242	0.106719	0.0795421	0.0186989	0.00660301	0.0258439	0.000675857	0.00322567	0.00356016	0.00294112	0.595855	0.563212	0.278324	0.242167
1090	-798.488	0	-798.488	0.0469291	0.0138809	0.0169425	0.0699792	0.125588	0.0252425	0.0242975	0.0985736	0.0786586	0.0113616	0.00735508	0.0285944	0.00137887	0.00361975	0.00441816	0.00469676	0.626324	0.450098	0.302709	0.290082
1100	-804.973	0	-804.973	0.0548797	0.00991133	0.0142476	0.115042	0.115183	0.0238704	0.0199552	0.166385	0.060303	0.0139591	0.00570762	0.0513421	0.000848159	0.00323656	0.00388541	0.0075319	0.523542	0.584786	0.286022	0.308575
1110	-800.902	0	-800.902	0.00675195	0.0157522	0.017361	0.0743167	0.105923	0.0288945	0.0253427	0.123419	0.0991711	0.0131423	0.00798169	0.0491023	0.00182354	0.00195792	0.00331935	0.00173584	0.936256	0.454837	0.31495	0.397851
1120	-797.739	0	-797.739	0.0451149	0.00717207	0.0225984	0.119575	0.115801	0.0220584	0.0312343	0.149281	0.0706864	0.0148863	0.00863585	0.0297064	0.0012176	0.00199924	0.00289944	0.000868769	0.610411	0.67486	0.276487	0.198996
1130	-799.931	0	-799.931	0.0357243	-0.00287926	0.020379	0.101731	0.119391	0.0150142	0.0310705	0.130389	0.0836664	0.0178934	0.0106914	0.028658	0.00264095	0.00447036	0.00320085	0.00144293	0.700778	1.19177	0.344103	0.219788
1140	-801.327	0	-801.327	0.0360754	-0.00265666	0.0173835	0.128888	0.108904	0.0132084	0.0256896	0.15315	0.0728284	0.0158651	0.00830615	0.0242624	0.00213468	0.00417044	0.0042715	0.0012995	0.668741	1.20113	0.323327	0.158422
1150	-806.292	0	-806.292	-0.00315634	0.00546755	0.0150726	0.051211	0.0641454	0.0188882	0.0226169	0.0962082	0.0673017	0.0134206	0.00754429	0.0449972	0.00349702	0.00439261	0.00422144	0.00124245	1.04921	0.71053	0.333569	0.467707
1160	-800.628	0	-800.628	0.00445739	0.0090493	0.018732	0.0743003	0.09816	0.0226054	0.0273978	0.124675	0.0937026	0.0135561	0.00866585	0.0503748	0.00232172	0.00257949	0.00396349	0.00258055	0.954591	0.599685	0.316297	0.404049
1170	-798.307	0	-798.307	0.0363395	0.00298987	0.019154	0.0705036	0.121736	0.0225252	0.0246457	0.119481	0.0853969	0.0195353	0.00549163	0.0489769	0.00156851	0.00370403	0.0032865	0.000979349	0.70149	0.867265	0.222823	0.409916
1180	-797.737	0	-797.737	0.0501264	0.000975115	0.0238976	0.0964365	0.124394	0.0225698	0.0287496	0.135332	0.0742675	0.0215947	0.00485198	0.0388955	0.001352	0.00250231	0.00354076	0.000724447	0.597035	0.956796	0.168767	0.287408
1190	-797.693	0	-797.693	0.026534	0.00337098	0.020555	0.0954077	0.103433	0.0198376	0.0248496	0.10632	0.0768995	0.0164666	0.00429462	0.0109125	0.0016819	0.00207406	0.00335104	0.00121248	0.743468	0.830071	0.172824	0.102638
1200	-801.958	0	-801.958	0.0468991	-0.00121295	0.0103598	0.0946563	0.125782	0.014369	0.0212239	0.124151	0.0788827	0.015582	0.0108641	0.0294943	0.00138766	0.00482276	0.00397762	0.00485386	0.627139	1.08441	0.511881	0.237569
1210	-800.921	0	-800.921	0.0635755	0.00103415	0.0205845	0.0561773	0.153924	0.0135496	0.0295824	0.0933613	0.0903481	0.0125155	0.00899798	0.0371839	0.00136684	0.00321655	0.00271136	0.00377305	0.586967	0.923677	0.304166	0.39828
1220	-800.293	0	-800.293	0.0475122	0.00656338	0.0174112	0.0898991	0.116236	0.0286767	0.0347359	0.121546	0.0687243	0.0221133	0.0173247	0.0316473	0.00131622	0.00299966	0.00394374	0.00253954	0.591245	0.771125	0.498756	0.260372
1230	-798.66	0	-798.66	0.0411044	0.00821671	0.0246894	0.0731203	0.136255	0.0275998	0.0319955	0.144884	0.0951506	0.019383	0.00730604	0.0717634	0.00127495	0.00286426	0.00314551	0.00174649	0.698328	0.70229	0.228346	0.495317
1240	-808.173	0	-808.173	0.0350021	0.0112724	0.0249115	0.0287627	0.139647	0.0264508	0.0345994	0.102188	0.104645	0.0151785	0.00968797	0.0734252	0.00160274	0.00193153	0.00470971	0.00572221	0.749354	0.573837	0.280004	0.718531
1250	-801.109	0	-801.109	0.0553927	-0.00120142	0.0267632	0.0885023	0.127208	0.0177364	0.0376155	0.188461	0.0718149	0.0189378	0.0108523	0.0999586	0.000865269	0.00180831	0.00223007	0.00274569	0.564549	1.06774	0.288507	0.530394
1260	-804.895	0	-804.895	0.0521917	-0.000695398	0.0190283	0.098665	0.136936	0.0122195	0.0322691	0.254833	0.0847439	0.0129149	0.0132408	0.156168	0.00145401	0.00322842	0.0028317	0.000865566	0.61886	1.05691	0.410324	0.612825
1270	-804.548	0	-804.548	0.0581024	-0.000953173	0.0130253	0.0554323	0.142332	0.0136912	0.0240225	0.182392	0.0842296	0.0146444	0.0109971	0.12696	0.00071291	0.00339008	0.00300502	0.000777719	0.591783	1.06962	0.457785	0.696082
1280	-798.512	0	-798.512	0.0775148	0.00229256	0.0174198	0.0952847	0.16296	0.0140546	0.0332862	0.119195	0.0854454	0.011762	0.0158664	0.0239104	0.000910339	0.00296568	0.00378229	0.00111091	0.524333	0.836882	0.476666	0.200599
1290	-799.798	0	-799.798	0.0852159	0.00248399	0.013912	0.0842536	0.17125	0.0134239	0.0220105	0.110066	0.0860339	0.0109399	0.00809849	0.0258125	0.00103654	0.0043848	0.00473152	0.00364504	0.502388	0.814957	0.367938	0.234518
1300	-802.518	0	-802.518	0.0331058	0.0112282	0.015544	0.0616084	0.0987962	0.0239599	0.022791	0.0749241	0.0656904	0.0127317	0.00724705	0.0133157	0.00151511	0.00403145	0.00397744	0.00625159	0.664908	0.531376	0.317978	0.177723
1310	-799.901	0	-799.901	0.0221592	0.0116721	0.011652	0.0999406	0.107562	0.0294001	0.0261993	0.12379	0.0854032	0.017728	0.0145473	0.0238496	0.00129199	0.00295514	0.00326047	0.0034493	0.793988	0.60299	0.555257	0.192661
1320	-797.744	0	-797.744	0.0487149	0.0157268	0.0187334	0.0803571	0.129217	0.033674	0.0320781	0.0982072	0.0805019	0.0179472	0.0133447	0.0178501	0.000751371	0.00192347	0.00378787	0.00459348	0.622999	0.532969	0.416007	0.18176
1330	-797.951	0	-797.951	0.0620211	0.00453996	0.0244022	0.0935988	0.142215	0.023989	0.0352784	0.103566	0.0801941	0.0194491	0.0108762	0.00996755	0.00056305	0.00306267	0.00396192	0.00384132	0.563893	0.810748	0.308296	0.0962432
1340	-799.667	0	-799.667	0.043503	0.00991296	0.0239364	0.0773438	0.125043	0.0281223	0.0341638	0.0864458	0.0815403	0.0182094	0.0102274	0.00910207	0.000689063	0.00169467	0.00390505	0.0075456	0.652097	0.647506	0.299363	0.105292
1350	-800.332	0	-800.332	0.0667542	0.00698327	0.015737	0.114321	0.159634	0.0309684	0.0275833	0.13081	0.0928799	0.0239851	0.0118463	0.0164886	0.000515829	0.00175937	0.00382873	0.00377871	0.58183	0.774504	0.429472	0.12605
1360	-801.359	0	-801.359	0.0819174	0.0129012	0.0120827	0.120188	0.17403	0.0375498	0.0294274	0.129301	0.0921129	0.0246486	0.0173447	0.00911351	0.000435218	0.00266968	0.00248977	0.00341079	0.529292	0.656424	0.589406	0.0704828
1370	-798.052	0	-798.052	0.0625521	0.00403139	0.0215343	0.105362	0.163391	0.0240993	0.027821	0.115581	0.100839	0.0200679	0.00628667	0.0102189	0.000702574	0.0026115	0.00205248	0.0044582	0.617164	0.832718	0.225969	0.0884133
1380	-796.671	0	-796.671	0.0889364	0.00744955	0.0136829	0.106751	0.182779	0.0257474	0.0223965	0.119376	0.093843	0.0182978	0.00871364	0.012625	0.000502151	0.00300147	0.00431931	0.00137105	0.513422	0.710668	0.389062	0.105758
1390	-797.562	0	-797.562	0.0853872	0.00662399	0.0170182	0.0901457	0.189491	0.021686	0.0228885	0.0952466	0.104103	0.015062	0.00587034	0.00510091	0.000765818	0.00271107	0.00367054	0.00157984	0.549385	0.69455	0.256475	0.0535548
1400	-797.438	0	-797.438	0.0965257	0.0163335	0.018299	0.0972996	0.195746	0.031454	0.0276871	0.104681	0.0992201	0.0151205	0.00938815	0.00738142	0.000362391	0.00229141	0.00439064	0.00247033	0.506882	0.480719	0.33908	0.0705135
1410	-800.71	0	-800.71	0.103109	0.00438212	0.0248349	0.0819534	0.19087	0.0142977	0.0290459	0.0910343	0.0877616	0.00991557	0.00421095	0.00908096	0.00044239	0.00275115	0.00364145	0.00485442	0.459797	0.693509	0.144976	0.0997531
1420	-802.411	0	-802.411	0.088022	0.0175724	0.0226682	0.0825573	0.188636	0.0296767	0.0293432	0.0913626	0.100614	0.0121043	0.006675	0.0088053	0.000398606	0.00396104	0.00572806	0.00446675	0.533377	0.407873	0.22748	0.0963774
1430	-800.203	0	-800.203	0.112018	0.00940281	0.0175335	0.0962365	0.19005	0.0272238	0.0273986	0.105848	0.0780322	0.017821	0.00986509	0.00961117	0.000304459	0.00241024	0.00338221	0.00840713	0.410587	0.65461	0.360058	0.0908019
1440	-800.613	0	-800.613	0.0985274	0.0170825	0.026074	0.0920525	0.185005	0.0382321	0.0323251	0.106523	0.0864778	0.0211495	0.00625111	0.0144702	0.000239618	0.00178696	0.00338628	0.00763902	0.467434	0.553188	0.193382	0.135841
1450	-803.504	0	-803.504	0.0957475	0.00349271	0.0196311	0.0924361	0.177351	0.0272436	0.0312947	0.108433	0.0816033	0.0237509	0.0116636	0.0159972	0.000826406	0.00330765	0.00310502	0.0060006	0.460124	0.871797	0.372702	0.14753
1460	-800.586	0	-800.586	0.0572872	0.00156316	0.0317665	0.0626812	0.150417	0.0142887	0.0393417	0.0777652	0.0931294	0.0127256	0.00757519	0.0150839	0.000946988	0.0023736	0.0029851	0.00292073	0.619143	0.890602	0.192549	0.193968
1470	-800.806	0	-800.806	0.0319111	0.000215265	0.0175922	0.0987795	0.139266	0.0224864	0.0241751	0.106026	0.107355	0.0222711	0.0065829	0.00724646	0.00140345	0.00290519	0.00241399	0.0027952	0.770862	0.990427	0.2723	0.0683461
1480	-797.774	0	-797.774	0.0642497	0.00119349	0.0239405	0.0883513	0.168152	0.0172293	0.0343127	0.109454	0.103903	0.0160358	0.0103722	0.021103	0.00109383	0.00294122	0.00272097	0.00255326	0.617908	0.930729	0.302284	0.192802
1490	-799.594	0	-799.594	0.0674892	-0.0043689	0.026934	0.121343	0.15236	0.0198915	0.03432	0.14515	0.0848708	0.0242604	0.00738593	0.0238076	0.000779334	0.00198327	0.00322486	0.0028935	0.557041	1.21964	0.215208	0.16402
1500	-798.473	0	-798.473	0.0625193	0.00623796	0.0144017	0.0688274	0.134144	0.0193524	0.0229568	0.104354	0.0716245	0.0131145	0.0085551	0.035527	0.00124927	0.00262189	0.00294373	0.00108917	0.533939	0.677665	0.372662	0.340446
1510	-802.537	0	-802.537	0.0458767	0.0155176	0.0160243	0.0840523	0.155905	0.0243663	0.0283831	0.13429	0.110028	0.00884865	0.0123588	0.0502377	0.000871326	0.00365091	0.00372091	0.00112338	0.705739	0.363151	0.435428	0.374099
1520	-795.614	0	-795.614	0.0781371	0.00213456	0.0182648	0.0798065	0.157618	0.0168935	0.0279547	0.0928023	0.0794805	0.0147589	0.0096899	0.0129958	0.000843333	0.00296118	0.00397969	0.00198719	0.504262	0.873646	0.346628	0.140038
1530	-796.099	0	-796.099	0.0792321	0.00253223	0.0155595	0.0963931	0.163331	0.0187053	0.0274143	0.108747	0.0840989	0.016173	0.0118548	0.0123537	0.000862796	0.00388446	0.00441921	0.00181567	0.514899	0.864624	0.432431	0.113601
1540	-796.739	0	-796.739	0.0736156	0.00584163	0.0150342	0.103683	0.148032	0.0215953	0.0232473	0.112484	0.0744159	0.0157536	0.00821318	0.00880179	0.00116002	0.00292632	0.00442238	0.0011003	0.502703	0.729495	0.353295	0.0782489
1550	-797.259	0	-797.259	0.073183	0.00184683	0.0186146	0.0950031	0.154824	0.0202838	0.0272125	0.0991941	0.0816413	0.018437	0.00859791	0.00419092	0.00094652	0.00399606	0.00568568	0.00117661	0.527316	0.908951	0.315954	0.0422497
1560	-797.689	0	-797.689	0.0715918	0.00258141	0.0260621	0.0935249	0.148315	0.0234669	0.0349787	0.103476	0.0767227	0.0208855	0.00891658	0.00995096	0.00108666	0.00243003	0.00349577	0.000932978	0.517297	0.889998	0.254914	0.096167
1570	-796.52	0	-796.52	0.0664021	0.00940586	0.0199726	0.0937177	0.144173	0.0223604	0.0266394	0.114333	0.0777714	0.0129546	0.00666683	0.0206158	0.000648939	0.00362584	0.00442112	0.000568549	0.539429	0.579352	0.250262	0.180313
1580	-798.416	0	-798.416	0.0609736	0.0128392	0.0207139	0.114146	0.140961	0.027097	0.0264212	0.172843	0.079987	0.0142579	0.00570726	0.0586968	0.000733425	0.00233005	0.00370739	0.00123945	0.567442	0.526178	0.21601	0.339596
1590	-796.85	0	-796.85	0.0674723	0.00904562	0.0143643	0.1026	0.152998	0.0272523	0.0225529	0.146251	0.0855256	0.0182067	0.00818853	0.043651	0.000922761	0.00276397	0.00369309	0.00178727	0.558999	0.668079	0.363081	0.298467
1600	-796.481	0	-796.481	0.0570972	0.0112362	0.0172519	0.0776235	0.145813	0.028645	0.0309999	0.115205	0.0887162	0.0174088	0.013748	0.0375816	0.000954205	0.00244469	0.00313019	0.000833792	0.608423	0.607743	0.443484	0.326215
1610	-797.852	0	-797.852	0.0562012	0.00580488	0.0183877	0.0878749	0.150536	0.0174768	0.0275803	0.119216	0.0943345	0.0116719	0.00919265	0.0313409	0.000910349	0.00185616	0.00253387	0.00279003	0.626659	0.667852	0.333304	0.262892
1620	-803.446	0	-803.446	0.0736745	0.0136377	0.0172658	0.067913	0.144102	0.0387447	0.02584	0.14594	0.0704271	0.025107	0.00857417	0.0780268	0.000436898	0.00153424	0.00267252	0.00393962	0.488732	0.648012	0.331817	0.534651
1630	-803.179	0	-803.179	0.0632264	0.00547064	0.0239825	0.0816443	0.14744	0.0178613	0.0312369	0.174846	0.0842137	0.0123906	0.00725436	0.0932012	0.000428439	0.00202655	0.00453481	0.00133907	0.571172	0.693715	0.232237	0.533049
1640	-800.323	0	-800.323	0.0602004	0.0175911	0.0160139	0.0600552	0.152861	0.0357458	0.0311446	0.154289	0.0926606	0.0181546	0.0151307	0.0942342	0.00055912	0.00187018	0.00367107	0.00167665	0.606176	0.507882	0.48582	0.610763
1650	-800.527	0	-800.527	0.0664383	-0.00164477	0.0178235	0.0686983	0.146746	0.0220971	0.0239054	0.146769	0.0803077	0.0237419	0.0060819	0.0780704	0.000753194	0.00289398	0.00381873	0.00169408	0.547256	1.07443	0.254415	0.531928
1660	-803.889	0	-803.889	0.0582648	-0.00444346	0.0277815	0.0812457	0.142515	0.0177787	0.039819	0.167768	0.0842499	0.0222222	0.0120375	0.0865224	0.0012364	0.00400583	0.00287501	0.00097948	0.591166	1.24993	0.302306	0.515726
1670	-800.024	0	-800.024	0.0476904	0.00796253	0.0231302	0.0557448	0.123341	0.0293898	0.0283835	0.097947	0.0756509	0.0214272	0.00525332	0.0422022	0.000805381	0.00210662	0.00229242	0.00285765	0.613346	0.729071	0.185084	0.430867
1680	-796.428	0	-796.428	0.031852	0.0088224	0.0195554	0.095212	0.126482	0.0230846	0.031082	0.1092	0.0946304	0.0142622	0.0115266	0.0139879	0.00134207	0.00306515	0.00291041	0.00147474	0.74817	0.617822	0.370844	0.128095
1690	-802.868	0	-802.868	0.0297207	-0.000354505	0.0121953	0.0869555	0.106835	0.0147105	0.0263492	0.102743	0.077114	0.015065	0.0141539	0.0157878	0.00213099	0.00284141	0.00304369	0.00790393	0.721807	1.0241	0.537168	0.153663
1700	-796.282	0	-796.282	0.0468965	0.000683875	0.0228041	0.0952438	0.132777	0.0178829	0.0308124	0.132213	0.0858807	0.017199	0.00800832	0.0369697	0.00151278	0.00281586	0.00324206	0.00287028	0.646803	0.961758	0.259906	0.279621
1710	-796.607	0	-796.607	0.0489352	0.00650684	0.0181407	0.0988267	0.143224	0.0196125	0.0280488	0.149165	0.0942884	0.0131056	0.00990808	0.0503388	0.000959189	0.00240338	0.00327627	0.00192528	0.65833	0.668229	0.353245	0.337469
1720	-800.332	0	-800.332	0.0546071	0.0012536	0.0191747	0.0884844	0.134159	0.0185651	0.0267789	0.172261	0.0795521	0.0173115	0.00760411	0.0837765	0.000903114	0.00280679	0.00488144	0.0015799	0.592968	0.932475	0.28396	0.486335
1730	-796.331	0	-796.331	0.0484552	0.0105526	0.0163779	0.110168	0.12873	0.0298916	0.0239496	0.121525	0.080275	0.019339	0.00757165	0.0113574	0.000896089	0.00281302	0.00294616	0.000316311	0.623591	0.646972	0.316149	0.0934576
1740	-795.319	0	-795.319	0.0685835	0.00737804	0.0245336	0.0848135	0.153958	0.0221588	0.0337944	0.0982734	0.0853744	0.0147808	0.00926076	0.0134599	0.00067318	0.00217631	0.00283851	0.000296236	0.554531	0.667038	0.274033	0.136964
1750	-798.143	0	-798.143	0.0668286	0.00758114	0.0201086	0.0682529	0.140315	0.0274685	0.0315273	0.0890151	0.0734867	0.0198873	0.0114187	0.0207622	0.000543447	0.00215786	0.00374271	0.000386467	0.523725	0.724006	0.362184	0.233243
1760	-797.541	0	-797.541	0.0760607	0.00571105	0.0261378	0.10193	0.156827	0.0252313	0.042071	0.12103	0.0807667	0.0195203	0.0159332	0.0190996	0.000499612	0.00180367	0.00241889	0.00126615	0.515004	0.773653	0.378722	0.157809
1770	-802.528	0	-802.528	0.0651488	-0.0106367	0.0257887	0.109514	0.145502	0.0135228	0.0368613	0.113246	0.0803529	0.0241596	0.0110726	0.00373182	0.00072756	0.00313855	0.00368764	0.00387114	0.552247	1.78658	0.300386	0.0329533
1780	-796.357	0	-796.357	0.0561951	0.00985354	0.0192888	0.108322	0.141714	0.0265796	0.0277872	0.129063	0.0855187	0.0167261	0.00849843	0.0207412	0.000483611	0.00232594	0.00327939	0.000952976	0.603461	0.629282	0.305839	0.160706
1790	-797.353	0	-797.353	0.0888384	0.00867658	0.0160335	0.108688	0.168316	0.0271103	0.0221538	0.128578	0.0794777	0.0184337	0.00612027	0.0198906	0.000353836	0.00212733	0.00341319	0.0019985	0.472193	0.679953	0.276263	0.154697
1800	-796.209	0	-796.209	0.0697358	0.00457705	0.0183343	0.0918767	0.146272	0.0206806	0.0287306	0.116074	0.0765366	0.0161036	0.0103963	0.0241969	0.000801269	0.00274967	0.00493348	0.00195266	0.523247	0.778679	0.361855	0.208462
1810	-795.693	0	-795.693	0.0690738	0.00781801	0.0192287	0.10499	0.163089	0.0228154	0.0308952	0.135269	0.0940147	0.0149974	0.0116665	0.0302796	0.000484563	0.00198682	0.00266662	0.00175112	0.576464	0.657336	0.377615	0.223847
1820	-799.868	0	-799.868	0.0881401	0.00819099	0.0242196	0.0758682	0.1823	0.020912	0.0288485	0.0977314	0.0941602	0.012721	0.0046289	0.0218632	0.000250914	0.00192096	0.0044079	0.0013963	0.516512	0.608311	0.160456	0.223707
1830	-801.291	0	-801.291	0.105723	0.0147121	0.018068	0.0818517	0.195039	0.027997	0.0287955	0.13884	0.0893168	0.0132849	0.0107275	0.0569885	0.000231072	0.00369335	0.00437587	0.00337899	0.457942	0.47451	0.372541	0.410461
1840	-795.168	0	-795.168	0.0823917	0.00618007	0.0165523	0.0917592	0.159813	0.0242143	0.0254419	0.111759	0.0774214	0.0180342	0.00888956	0.0199997	0.000477252	0.0027248	0.00352902	0.000762218	0.48445	0.744776	0.349407	0.178954
1850	-797.499	0	-797.499	0.0964989	0.000230697	0.0204266	0.0836485	0.183746	0.0206392	0.0262303	0.0970329	0.0872469	0.0204085	0.00580371	0.0133844	0.000542841	0.00280363	0.00323498	0.00417039	0.474824	0.988822	0.221259	0.137936
1860	-799.578	0	-799.578	0.0968856	-0.000313344	0.0194501	0.0583558	0.185742	0.0170808	0.0252186	0.0949243	0.0888566	0.0173942	0.00576846	0.0365685	0.000552857	0.00359099	0.00451482	0.00283706	0.478387	1.01834	0.228738	0.385239
1870	-800.308	0	-800.308	0.0738668	0.0109867	0.0199596	0.0854611	0.166336	0.0278335	0.0274309	0.122596	0.0924688	0.0168468	0.00747127	0.0371351	0.000286441	0.00290432	0.00450391	0.00247977	0.555917	0.605272	0.272367	0.302906
1880	-802.155	0	-802.155	0.0886101	0.0241729	0.0136	0.0772141	0.183106	0.0332116	0.0278334	0.131588	0.0944957	0.00903878	0.0142334	0.0543739	0.000205547	0.0018012	0.00300958	0.00185762	0.516071	0.272157	0.511379	0.413213
1890	-800.821	0	-800.821	0.0721849	0.00727282	0.0288067	0.133107	0.160322	0.0204884	0.0350858	0.160604	0.0881367	0.0132156	0.00627906	0.0274967	0.000530486	0.0016728	0.00325456	0.0017573	0.549749	0.645028	0.178963	0.171208
1900	-796.4	0	-796.4	0.0731708	0.0101097	0.0173939	0.0726789	0.158935	0.0234496	0.022704	0.101773	0.0857641	0.01334	0.00531003	0.0290941	0.00067982	0.00312776	0.0047971	0.000819984	0.539618	0.568878	0.233881	0.285872
1910	-794.346	0	-794.346	0.0677715	0.00510766	0.0211075	0.0909024	0.15498	0.0201782	0.029234	0.0960043	0.087209	0.0150705	0.00812648	0.00510193	0.00081271	0.00223024	0.00282048	0.000643259	0.56271	0.746872	0.277981	0.0531427
1920	-797.331	0	-797.331	0.0702612	0.00378138	0.0229798	0.0931158	0.156685	0.0159379	0.0366838	0.116066	0.086424	0.0121565	0.013704	0.0229497	0.000679733	0.00191678	0.0027908	0.000646496	0.551577	0.762743	0.373571	0.197731
1930	-800.737	0	-800.737	0.0693221	0.00458384	0.0147945	0.126841	0.164162	0.0245223	0.0329072	0.163025	0.0948396	0.0199384	0.0181127	0.0361845	0.00100503	0.00317349	0.00291202	0.0016124	0.57772	0.813074	0.550419	0.221957
1940	-798.863	0	-798.863	0.0501779	0.00402364	0.0181856	0.111086	0.126706	0.0282641	0.0312014	0.139247	0.0765283	0.0242404	0.0130159	0.0281609	0.00106946	0.00298205	0.00237287	0.00302977	0.603982	0.857641	0.417156	0.202236
1950	-801.78	0	-801.78	0.0175506	0.0146586	0.0190434	0.0593388	0.103134	0.0264931	0.0304889	0.0906384	0.0855835	0.0118344	0.0114455	0.0312996	0.00143303	0.00214539	0.00491183	0.00188505	0.829827	0.446699	0.3754	0.345324
1960	-797.635	0	-797.635	0.0462873	0.00393095	0.0251983	0.0717363	0.124882	0.0248299	0.0340021	0.116749	0.0785945	0.0208989	0.00880389	0.0450125	0.000926049	0.00223937	0.0035606	0.00381808	0.629351	0.841685	0.258922	0.38555
1970	-799.961	0	-799.961	0.0578629	0.00986847	0.0105707	0.0892661	0.162739	0.0279869	0.0212692	0.141392	0.104876	0.0181184	0.0106985	0.0521261	0.000861163	0.00323767	0.00428288	0.00235726	0.644444	0.647389	0.503004	0.368663
1980	-799.574	0	-799.574	0.0760639	-0.000539486	0.0223945	0.0889848	0.183725	0.0167136	0.0315414	0.103565	0.107661	0.0172531	0.00914689	0.01458	0.000670944	0.00229487	0.0017174	0.00191739	0.58599	1.03228	0.289997	0.140782
1990	-803.788	0	-803.788	0.0677797	0.00387045	0.0148956	0.0873278	0.191346	0.0180498	0.0211265	0.140331	0.123566	0.0141793	0.00623093	0.0530035	0.000730101	0.0036966	0.00418297	0.00347551	0.645774	0.785568	0.294934	0.377703
2000	-807.498	0	-807.498	0.0567748	0.0137752	0.0205553	0.0812298	0.196566	0.0325848	0.0240346	0.121237	0.139791	0.0188096	0.00347927	0.0400068	0.000669758	0.00290347	0.00254765	0.00242535	0.711166	0.577252	0.144761	0.32999
2010	-803.2	0	-803.2	0.0466742	0.00968876	0.0133797	0.069398	0.140777	0.0232347	0.0247318	0.175445	0.0941027	0.0135459	0.0113521	0.106047	0.00119063	0.00354731	0.00505387	0.00542186	0.668453	0.583004	0.459007	0.604445
