Iteration	Posterior	Likelihood	Prior	psi[1]	psi[2]	psi[3]	psi[4]
7170	-796.818	0	-796.818	0.000987979	0.00270761	0.00310264	0.00211097
7180	-795.847	0	-795.847	0.000949912	0.00237883	0.00304431	0.00240262
7190	-800.34	0	-800.34	0.00112195	0.00328601	0.00274542	0.00289915
7200	-810.617	0	-810.617	0.000246715	0.00313201	0.00295933	0.00446653
7210	-797.972	0	-797.972	0.000521468	0.00140012	0.00275224	0.0041789
7220	-795.991	0	-795.991	0.000923449	0.00297892	0.00429646	0.00376604
7230	-799.621	0	-799.621	0.000785739	0.00244713	0.00308653	0.000979443
7240	-796.13	0	-796.13	0.000349727	0.00195154	0.00312557	0.00179048
7250	-796.373	0	-796.373	0.000273791	0.00258897	0.00341194	0.00264606
7260	-799.017	0	-799.017	0.000380738	0.0040805	0.0045127	0.00274149
7270	-798.643	0	-798.643	0.000273991	0.00217019	0.00261235	0.0013983
7280	-798.964	0	-798.964	0.000247873	0.00143393	0.00388418	0.000586977
7290	-796.923	0	-796.923	0.000358212	0.00184367	0.00411769	0.000872633
7300	-800.329	0	-800.329	0.000434813	0.00157283	0.00510484	0.00157429
7310	-805.29	0	-805.29	0.000675521	0.00289363	0.00249177	0.00262655
7320	-799.713	0	-799.713	0.000939245	0.00282508	0.00268893	0.00284751
7330	-797.019	0	-797.019	0.00165166	0.00357147	0.00339384	0.000771069
7340	-797.391	0	-797.391	0.00224755	0.00289146	0.00402162	0.00145481
7350	-804.124	0	-804.124	0.00219561	0.00443052	0.00336884	0.0040464
7360	-802.12	0	-802.12	0.00248533	0.00473532	0.00284837	0.00380879
7370	-800.064	0	-800.064	0.00193589	0.00298399	0.00386829	0.00408205
7380	-806.479	0	-806.479	0.00285982	0.00160174	0.00194628	0.00352677
7390	-798.91	0	-798.91	0.00195336	0.00274196	0.00360202	0.00154412
7400	-803.105	0	-803.105	0.00220857	0.00467623	0.0065248	0.0034446
7410	-798.895	0	-798.895	0.00214799	0.00316508	0.00266941	0.00207276
7420	-801.521	0	-801.521	0.00249453	0.00330855	0.00503142	0.00130073
7430	-797.167	0	-797.167	0.00122397	0.00265425	0.0045759	0.000523879
7440	-797.246	0	-797.246	0.000968231	0.00157082	0.002769	0.000896146
7450	-801.072	0	-801.072	0.00118982	0.00258126	0.00284814	0.000500613
7460	-796.504	0	-796.504	0.00162153	0.00296548	0.00327858	0.000650127
7470	-796.194	0	-796.194	0.000942643	0.00339899	0.00336439	0.00224026
7480	-800.272	0	-800.272	0.000608555	0.0027201	0.00392712	0.0102655
7490	-809.032	0	-809.032	0.000445761	0.00234685	0.00552386	0.0104949
7500	-798.312	0	-798.312	0.000415103	0.00198408	0.00232254	0.00253091
7510	-803.09	0	-803.09	0.000481829	0.00316549	0.00226613	0.00612648
7520	-801.908	0	-801.908	0.00117227	0.00224116	0.00198055	0.00524378
7530	-800.606	0	-800.606	0.000714161	0.00301713	0.00498116	0.00352635
7540	-801.661	0	-801.661	0.00108012	0.00331999	0.00426403	0.0016541
7550	-801.229	0	-801.229	0.000548614	0.00273082	0.00271508	0.00152016
7560	-800.85	0	-800.85	0.00169927	0.00322091	0.00311298	0.0042071
7570	-802.968	0	-802.968	0.00127053	0.002817	0.0034958	0.00172818
7580	-799.295	0	-799.295	0.0011278	0.00493816	0.00415854	0.00117721
7590	-798.903	0	-798.903	0.00113238	0.00260093	0.00438715	0.00167716
7600	-798.802	0	-798.802	0.00143405	0.00358328	0.00479185	0.00240549
7610	-801.369	0	-801.369	0.00123093	0.00209177	0.00310703	0.00961625
7620	-798.533	0	-798.533	0.00136037	0.00228719	0.00278844	0.00517145
7630	-804.866	0	-804.866	0.00180263	0.00421754	0.00205433	0.00401111
7640	-800.663	0	-800.663	0.00181874	0.00247211	0.00194324	0.00100498
7650	-800.448	0	-800.448	0.00179051	0.00239704	0.00523224	0.00296286
7660	-797.788	0	-797.788	0.00108604	0.00321881	0.00291178	0.00409309
7670	-800.133	0	-800.133	0.00224373	0.00435726	0.00438686	0.0024065
7680	-801.233	0	-801.233	0.00274065	0.00407841	0.00317478	0.00137903
7690	-798.576	0	-798.576	0.00154984	0.00371448	0.00390768	0.00259645
7700	-805.173	0	-805.173	0.00279396	0.0038599	0.0028509	0.0047315
7710	-807.639	0	-807.639	0.00219989	0.00243548	0.00180046	0.00611149
7720	-800.618	0	-800.618	0.00155228	0.00316638	0.00341456	0.0036289
7730	-797.652	0	-797.652	0.00145495	0.00309516	0.00298674	0.00227086
7740	-798.697	0	-798.697	0.00175661	0.00299949	0.00289179	0.00220172
7750	-798.448	0	-798.448	0.000631941	0.00226271	0.00391361	0.00228374
7760	-801.746	0	-801.746	0.000543227	0.00227883	0.00425633	0.00256826
7770	-801.428	0	-801.428	0.00118521	0.00115949	0.00225005	0.00352451
7780	-797.673	0	-797.673	0.000891307	0.00207508	0.00187689	0.00319195
7790	-804.193	0	-804.193	0.00061516	0.00115996	0.00444842	0.00402038
7800	-799.594	0	-799.594	0.000640943	0.00187467	0.00273149	0.00354924
7810	-803.692	0	-803.692	0.000727047	0.0026757	0.00247586	0.00432233
7820	-799.98	0	-799.98	0.000637946	0.00228276	0.00245166	0.00609772
7830	-799.084	0	-799.084	0.000914711	0.00272639	0.00266535	0.00777704
7840	-800.177	0	-800.177	0.00298955	0.00300582	0.00324924	0.00264558
7850	-799.52	0	-799.52	0.00108448	0.00348985	0.00403644	0.00200081
7860	-798.416	0	-798.416	0.000823404	0.00173359	0.00241763	0.00182891
7870	-796.149	0	-796.149	0.000824742	0.00262731	0.00426111	0.00234285
7880	-797.453	0	-797.453	0.000611085	0.00247532	0.00341769	0.00899593
7890	-797.973	0	-797.973	0.000440304	0.00244938	0.00330963	0.00232169
7900	-796.967	0	-796.967	0.00126817	0.00214928	0.00395447	0.00164628
7910	-797.317	0	-797.317	0.00112017	0.00285584	0.00407042	0.00132183
7920	-800.665	0	-800.665	0.000350824	0.00356562	0.00364131	0.00299453
7930	-797.986	0	-797.986	0.00063656	0.00283158	0.00224688	0.00126834
7940	-800.117	0	-800.117	0.000696501	0.00312086	0.00324997	0.00176542
7950	-796.799	0	-796.799	0.000757992	0.00191148	0.0036399	0.00337081
7960	-800.32	0	-800.32	0.000479149	0.00115751	0.00336239	0.000967043
7970	-797.201	0	-797.201	0.000466589	0.00150988	0.00347893	0.00038018
7980	-796.335	0	-796.335	0.000356672	0.00273589	0.0032115	0.000348797
7990	-796.059	0	-796.059	0.000481664	0.00219578	0.00425415	0.000930336
8000	-797.225	0	-797.225	0.00105593	0.00260292	0.00349087	0.000696619
8010	-796.216	0	-796.216	0.000932274	0.0018509	0.00282201	0.000487881
8020	-798.731	0	-798.731	0.00131427	0.00251286	0.00260259	0.000825323
8030	-798.908	0	-798.908	0.00265414	0.0026573	0.00370398	0.00123254
8040	-800.074	0	-800.074	0.00124877	0.00377485	0.00320943	0.00042556
8050	-797.402	0	-797.402	0.000937004	0.00292012	0.00305605	0.00102193
8060	-798.995	0	-798.995	0.000960433	0.00426788	0.00502672	0.00266742
8070	-800.267	0	-800.267	0.000899805	0.00354271	0.00408379	0.00239182
8080	-802.918	0	-802.918	0.000853039	0.00509898	0.00382411	0.00171172
8090	-798.644	0	-798.644	0.000811161	0.00326428	0.00221563	0.00193262
8100	-796.196	0	-796.196	0.00104658	0.00334686	0.00308396	0.00420223
8110	-804.62	0	-804.62	0.00124913	0.00391593	0.00579165	0.00365121
8120	-798.081	0	-798.081	0.00120499	0.00490807	0.00381013	0.00386218
8130	-804.806	0	-804.806	0.00124906	0.00430221	0.00484511	0.00233886
8140	-798.565	0	-798.565	0.00120249	0.00300949	0.00406056	0.00470381
8150	-795.894	0	-795.894	0.000979489	0.00259414	0.00368402	0.00342617
8160	-798.252	0	-798.252	0.00192911	0.00349497	0.00365731	0.00105228
8170	-797.664	0	-797.664	0.00163951	0.00325653	0.00394689	0.00219131
8180	-798.125	0	-798.125	0.00222956	0.00256365	0.00268966	0.000589156
8190	-801.447	0	-801.447	0.00124837	0.00336723	0.00335377	0.00491299
8200	-803.041	0	-803.041	0.00206662	0.00317442	0.00514071	0.00280783
8210	-797.793	0	-797.793	0.00139144	0.00317513	0.00353288	0.000951607
8220	-801.049	0	-801.049	0.00114603	0.0027874	0.00262738	0.0015879
8230	-796.302	0	-796.302	0.000890672	0.00255052	0.00310288	0.00180155
8240	-798.808	0	-798.808	0.00173855	0.00364839	0.0039383	0.00453169
8250	-798.539	0	-798.539	0.00119538	0.00304604	0.00398111	0.00501581
8260	-802.563	0	-802.563	0.00182045	0.00304768	0.0033176	0.00758806
8270	-804.781	0	-804.781	0.00174724	0.00479872	0.00332037	0.00321892
8280	-796.956	0	-796.956	0.00136128	0.002906	0.00375791	0.00201639
8290	-798.108	0	-798.108	0.000546212	0.00150531	0.00309872	0.00171382
8300	-797.79	0	-797.79	0.000827809	0.00283777	0.00289708	0.00291407
8310	-803.931	0	-803.931	0.001058	0.00567338	0.00387652	0.00573763
8320	-799.358	0	-799.358	0.000847678	0.0043956	0.00375689	0.00492794
8330	-802.737	0	-802.737	0.000992343	0.00367222	0.00488547	0.00439545
8340	-796.299	0	-796.299	0.0012201	0.00249382	0.0037732	0.00346903
8350	-799.289	0	-799.289	0.00174642	0.00234262	0.00309986	0.00534501
8360	-801.835	0	-801.835	0.0025608	0.00187475	0.0034476	0.00317833
8370	-799.349	0	-799.349	0.00271676	0.00374438	0.00274748	0.00232796
8380	-800.254	0	-800.254	0.00185237	0.00217477	0.00320901	0.00394999
8390	-799.911	0	-799.911	0.0016102	0.00309082	0.0021623	0.00539039
8400	-800.028	0	-800.028	0.00140667	0.00327719	0.00264873	0.00518021
8410	-798.753	0	-798.753	0.00196557	0.00235052	0.00240771	0.00170651
8420	-797.667	0	-797.667	0.00174287	0.00267947	0.00285384	0.000413274
8430	-798.076	0	-798.076	0.000618733	0.00194033	0.00314331	0.000857576
8440	-801.353	0	-801.353	0.00133631	0.00300408	0.00440202	0.00155805
8450	-801.576	0	-801.576	0.00118951	0.00226988	0.00381353	0.00113491
8460	-795.096	0	-795.096	0.0012414	0.00328281	0.00378346	0.00215618
8470	-798.7	0	-798.7	0.00133813	0.00449961	0.00395307	0.00159913
8480	-796.878	0	-796.878	0.00165889	0.00408685	0.00400707	0.000880784
8490	-798.049	0	-798.049	0.000596666	0.00253755	0.00293996	0.00179149
8500	-798.794	0	-798.794	0.00157204	0.00386924	0.00351522	0.000767355
8510	-798.711	0	-798.711	0.00139972	0.00436844	0.00547996	0.00164872
8520	-796.078	0	-796.078	0.000919372	0.00361113	0.00300065	0.00129843
8530	-797.738	0	-797.738	0.00118473	0.0035694	0.00323513	0.00161292
8540	-803.86	0	-803.86	0.00219705	0.00275985	0.00453425	0.00225187
8550	-799.325	0	-799.325	0.00149584	0.00209803	0.00304531	0.00418241
8560	-800.27	0	-800.27	0.000408636	0.00229478	0.00366104	0.00823962
8570	-802.219	0	-802.219	0.00075182	0.00373495	0.00581862	0.00418855
8580	-804.887	0	-804.887	0.000670493	0.00621266	0.00526769	0.00235923
8590	-801.935	0	-801.935	0.000420917	0.00325147	0.00514891	0.00503287
8600	-801.826	0	-801.826	0.000644258	0.00574651	0.00420717	0.00441544
8610	-798.3	0	-798.3	0.00062795	0.00298732	0.00270957	0.00382879
8620	-799.94	0	-799.94	0.000479474	0.00295911	0.00380213	0.00325076
8630	-795.175	0	-795.175	0.000511445	0.00233038	0.00356234	0.00416489
8640	-800.994	0	-800.994	0.000599468	0.00395609	0.00433069	0.00229552
8650	-798.486	0	-798.486	0.000665106	0.00222747	0.0020329	0.00191511
8660	-799.685	0	-799.685	0.000564929	0.0029657	0.00294598	0.00145842
8670	-798.305	0	-798.305	0.000435285	0.0015735	0.0027865	0.0030737
8680	-798.197	0	-798.197	0.000749048	0.00194528	0.00394722	0.00513517
8690	-797.525	0	-797.525	0.000438858	0.00311672	0.00386133	0.00199437
8700	-799.725	0	-799.725	0.000777119	0.00246592	0.00322078	0.00340657
8710	-796.816	0	-796.816	0.0012312	0.00321687	0.00342443	0.00341661
8720	-798.831	0	-798.831	0.000585115	0.00330328	0.00495344	0.00114083
8730	-797.485	0	-797.485	0.0014657	0.00402254	0.00437153	0.000838126
8740	-794.507	0	-794.507	0.00137247	0.00307692	0.00309159	0.00132517
8750	-798.601	0	-798.601	0.000961217	0.00224902	0.00228012	0.00237546
8760	-797.059	0	-797.059	0.00156299	0.0021098	0.00317197	0.0026572
8770	-799.966	0	-799.966	0.00101293	0.00291075	0.00259384	0.00295277
8780	-801.804	0	-801.804	0.00215432	0.00356677	0.00396526	0.000766286
8790	-796.028	0	-796.028	0.000884841	0.00252856	0.00317847	0.000595358
8800	-795.81	0	-795.81	0.000804567	0.00238939	0.00396519	0.001366
8810	-799.892	0	-799.892	0.0015414	0.00368286	0.00594835	0.000908224
8820	-798.899	0	-798.899	0.00180082	0.00226897	0.00290217	0.000860427
8830	-798.779	0	-798.779	0.000800951	0.00270809	0.00295454	0.000674633
8840	-795.758	0	-795.758	0.000667743	0.00241568	0.00417399	0.00110987
8850	-799.201	0	-799.201	0.000646533	0.0022235	0.00328343	0.00104967
8860	-801.151	0	-801.151	0.000324071	0.00205074	0.00285386	0.0064957
8870	-797.083	0	-797.083	0.000562399	0.00192274	0.00423083	0.00359116
8880	-797.069	0	-797.069	0.000507566	0.00240538	0.00295801	0.00573547
8890	-804.816	0	-804.816	0.000746576	0.00229097	0.00277753	0.00537496
8900	-803.208	0	-803.208	0.00198095	0.00252688	0.00368044	0.00291779
8910	-806.575	0	-806.575	0.00317778	0.00474882	0.00619418	0.0022547
8920	-799.227	0	-799.227	0.00182131	0.00297423	0.0040762	0.00397815
8930	-799.352	0	-799.352	0.00127154	0.00231901	0.0055428	0.00540301
8940	-802.632	0	-802.632	0.00137569	0.00399217	0.00452943	0.00974615
8950	-802.805	0	-802.805	0.00141276	0.00369435	0.0033538	0.00463996
8960	-800.052	0	-800.052	0.00200552	0.00331688	0.00308153	0.00405
8970	-798.111	0	-798.111	0.00116202	0.00237028	0.00374847	0.00130746
8980	-797.024	0	-797.024	0.00163659	0.00346422	0.00309829	0.00104631
8990	-801.921	0	-801.921	0.000970757	0.00257456	0.00456203	0.00311963
9000	-800.837	0	-800.837	0.000692901	0.00418623	0.0044768	0.00222189
9010	-804.623	0	-804.623	0.000766541	0.00397346	0.00300875	0.00148591
9020	-799.155	0	-799.155	0.000369878	0.0024965	0.00246086	0.00106557
9030	-802.282	0	-802.282	0.000404057	0.00354152	0.00216293	0.0030543
9040	-803.345	0	-803.345	0.000625736	0.00219033	0.00321698	0.00171059
9050	-800.05	0	-800.05	0.000692674	0.0033249	0.00260633	0.000923101
9060	-805.501	0	-805.501	0.00259388	0.00391354	0.0025368	0.000945672
9070	-799.611	0	-799.611	0.0026706	0.00334342	0.00356191	0.000428168
9080	-794.484	0	-794.484	0.00132731	0.00279616	0.00293494	0.000827011
9090	-799.686	0	-799.686	0.000683203	0.00271565	0.00376911	0.000901646
9100	-796.81	0	-796.81	0.000678356	0.00248445	0.0040492	0.000472217
9110	-798.814	0	-798.814	0.000900416	0.00198309	0.00189971	0.000333078
9120	-798.904	0	-798.904	0.00157411	0.00227789	0.00454109	0.000917674
9130	-800.756	0	-800.756	0.00255622	0.00347527	0.00496502	0.00180185
9140	-800.613	0	-800.613	0.00210722	0.00306958	0.00231982	0.00411759
9150	-801.275	0	-801.275	0.00143928	0.00268912	0.00330131	0.00357434
9160	-798.686	0	-798.686	0.000643636	0.00223662	0.00300296	0.00362991
9170	-799.71	0	-799.71	0.00117907	0.00303617	0.00478589	0.00420422
9180	-802.038	0	-802.038	0.00136849	0.00387136	0.00331963	0.0126822
9190	-801.599	0	-801.599	0.000849699	0.00399466	0.0053132	0.0103488
9200	-797.956	0	-797.956	0.000607685	0.002766	0.00308846	0.00416966
9210	-798.323	0	-798.323	0.000419278	0.0027514	0.00396951	0.0065187
9220	-796.504	0	-796.504	0.000468403	0.00234571	0.00369595	0.00212641
9230	-798.627	0	-798.627	0.000579153	0.00181244	0.00368543	0.00532733
9240	-799.804	0	-799.804	0.000637781	0.00160842	0.00234774	0.00797938
9250	-798.716	0	-798.716	0.000335836	0.00111804	0.00318907	0.00355573
9260	-799.328	0	-799.328	0.000496709	0.00151214	0.00325899	0.00353686
9270	-796.044	0	-796.044	0.000420586	0.00250918	0.00215979	0.00216816
9280	-798.301	0	-798.301	0.000447255	0.0023471	0.0027631	0.00191219
9290	-796.35	0	-796.35	0.000442796	0.00304376	0.00366387	0.00244525
9300	-799.966	0	-799.966	0.000729063	0.00320517	0.00309555	0.00664126
9310	-800.524	0	-800.524	0.000639409	0.00341496	0.00519999	0.00274406
9320	-795.731	0	-795.731	0.000424557	0.00169683	0.00295107	0.00204279
9330	-804.667	0	-804.667	0.000422068	0.00142495	0.00421307	0.00448077
9340	-799.251	0	-799.251	0.000491039	0.00237568	0.00375366	0.00372156
9350	-797.564	0	-797.564	0.000513361	0.00197305	0.0019703	0.00541652
9360	-800.025	0	-800.025	0.00123774	0.00157209	0.00266999	0.00478607
9370	-797.312	0	-797.312	0.00126787	0.00301328	0.00514681	0.00257445
9380	-795.012	0	-795.012	0.000973748	0.00286416	0.00305192	0.00215157
9390	-802.568	0	-802.568	0.00263815	0.0018203	0.0044849	0.000295089
