Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	birth	death	diversification	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	ln_mean	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	root_age	turnover
7730	-38245.08	-38306.08	60.99937	13.86013	4.515469	3.689558	24.41231	4.221406	4.221406	0.0992452	0.261091	0.207014	0.243213	0.142959	1.08764	1.40703	0.0903005	0.713509	0.0159086	0.1988501	0.09080755	0.1080425	2.22755	3.53296	2.37985	2.24307	2.34886	1.60933	2.52216	2.10487	2.01892	3.17161	-5.301346	0.005923526	0.00587946	0.0034436	0.00205374	0.00672422	0.003294	0.0181358	0.00249262	0.00372661	0.00398092	0.0111783	0.00756739	0.0042632	0.00411433	0.00229679	0.01471	0.00634537	0.00297997	0.0148885	0.0114764	0.00503301	0.0156332	0.00512891	0.00577582	0.000846692	0.00344523	0.00606062	0.0179897	0.0145338	0.00465256	0.00845945	0.00785066	0.00381013	0.00489828	0.00260545	0.00462966	0.0028379	0.00394685	0.00365657	0.00347907	0.0121546	0.00396118	0.00263426	0.00168541	0.00826167	0.00423162	0.00491217	0.00482566	0.00526688	0.00273389	0.00459252	1	0.155829	0.296935	0.216397	0.144555	0.0995921	0.121091	0.651635	0.190995	0.172172	24.41231	0.4566633
7740	-38264.36	-38303.07	38.7079	4.158009	1.515138	1.030673	7.148987	1.081838	1.081838	0.114173	0.341421	0.28048	0.27408	0.279288	0.198596	0.508749	0.0195025	0.637769	0.228789	0.5916999	0.287287	0.3044129	2.72421	2.72871	2.19004	2.77167	3.15952	1.50621	2.63189	2.03716	1.6857	2.89808	-4.188909	0.01801794	0.0236497	0.00822213	0.00782602	0.0107981	0.00848362	0.0553217	0.00895123	0.00942966	0.0138018	0.0146062	0.0144335	0.0131866	0.0151241	0.0106958	0.0379566	0.0156311	0.00976226	0.0241831	0.0301347	0.0199267	0.061236	0.0229882	0.0306525	0.00410863	0.0204755	0.0233243	0.0190821	0.0261901	0.0179516	0.0173664	0.0242714	0.0164388	0.0155905	0.0092496	0.00663336	0.0126677	0.0105618	0.0171433	0.0129896	0.0350781	0.0189728	0.0217135	0.00953122	0.0161286	0.0437316	0.0215015	0.0176328	0.0133025	0.00825285	0.0156349	1	0.146164	0.334436	0.233417	0.152332	0.096285	0.119379	0.603178	0.191428	0.196117	7.148987	0.4855282
7750	-38267.59	-38288.55	20.96486	3.71616	1.024646	0.812542	5.682651	0.8349816	0.8349816	0.0983868	0.402899	0.221028	0.332907	0.340161	0.0300068	0.599117	0.0879726	0.789332	0.163731	0.8659994	0.4411813	0.4248181	3.79335	3.46308	2.47521	2.23157	3.09955	1.8649	2.68526	1.78003	1.53769	2.94162	-3.784086	0.02700957	0.0402302	0.0104094	0.00775066	0.0210855	0.00943942	0.0815302	0.00932541	0.0139866	0.0166625	0.0318463	0.0263682	0.0173301	0.0148637	0.0226224	0.0543294	0.0257596	0.00914394	0.0369683	0.0482883	0.0394818	0.0691784	0.0266343	0.0352626	0.00680473	0.020663	0.0229637	0.0268357	0.018234	0.0280936	0.0241442	0.0225364	0.0145872	0.0151839	0.0441526	0.00933007	0.022411	0.00885721	0.08598	0.0262808	0.031936	0.0326025	0.0183146	0.013564	0.0313094	0.0617842	0.0140715	0.0126291	0.0193593	0.0101887	0.017451	1	0.164031	0.340934	0.230238	0.154406	0.136722	0.127556	0.583838	0.20491	0.178987	5.682651	0.5094476
7760	-38269.8	-38285.92	16.12432	1.955702	0.9992082	0.5053172	3.597245	0.5201609	0.5201609	0.068039	0.275852	0.193898	0.472274	0.366898	0.0120791	0.419251	0.117925	0.931664	0.0946891	0.8011617	0.209119	0.5920427	3.85503	3.14256	2.37896	2.67681	3.33201	1.10547	2.08045	2.2051	1.37177	3.65036	-3.517236	0.03527031	0.0548338	0.0235234	0.0211355	0.0230431	0.0139937	0.0632778	0.0167735	0.0245629	0.0246312	0.0303301	0.0209285	0.0208585	0.0241743	0.0157967	0.0598096	0.0513075	0.0141963	0.059401	0.0399597	0.0192436	0.071547	0.0329517	0.0758271	0.0121538	0.0412506	0.0436932	0.0591172	0.0241599	0.0322315	0.0226848	0.0568249	0.0299727	0.0339692	0.0633084	0.0209753	0.010629	0.0268603	0.0395434	0.0363904	0.102031	0.0764678	0.0098987	0.0224418	0.0697842	0.0209511	0.00741832	0.0438344	0.0206748	0.0353405	0.0221202	1	0.180895	0.355989	0.251366	0.157595	0.118078	0.118367	0.818631	0.250203	0.197012	3.597245	0.2610197
7770	-38272.28	-38300.79	28.51368	2.333936	0.7893625	0.5200926	3.910553	0.5718343	0.5718343	0.0322553	0.537864	0.213962	0.343446	0.266629	0.00474772	0.464338	0.13276	3.58536	0.108483	1.268923	0.6630791	0.6058435	3.1621	2.99401	2.35133	2.46529	2.72551	2.07501	2.41611	2.32117	1.63474	3.14275	-3.539252	0.0345023	0.041439	0.0196192	0.0112306	0.0235288	0.0169821	0.054625	0.0206121	0.0274761	0.0181037	0.0296492	0.027486	0.0317675	0.0155544	0.019053	0.0393829	0.0254928	0.017987	0.0606815	0.0333046	0.0216026	0.0592252	0.0195126	0.0767933	0.00675876	0.0598738	0.0276913	0.0370404	0.013727	0.0253285	0.0427535	0.0488911	0.0231364	0.020818	0.0231544	0.02157	0.0345526	0.0119943	0.0348144	0.0175901	0.0810772	0.0155754	0.0206423	0.010102	0.0384523	0.0646773	0.0103898	0.014063	0.0306049	0.0211204	0.0134456	1	0.223854	0.404946	0.316624	0.193134	0.148876	0.164699	0.952007	0.268651	0.248433	3.910553	0.5225528
7780	-38258.79	-38301.34	42.55442	1.671748	0.9855637	0.5876304	4.11828	0.6492547	0.6492547	0.0373056	0.410366	0.183485	0.267607	0.418368	0.000745198	0.579999	0.0939093	0.587305	0.276372	0.7953808	0.3735625	0.4218182	4.17261	3.6562	2.28095	2.73647	2.47901	1.69683	1.74876	1.80442	1.53398	2.88135	-3.896684	0.02413332	0.023515	0.0116008	0.00940098	0.0346378	0.015157	0.0481555	0.0107808	0.0145466	0.0195906	0.0251487	0.0189527	0.0186371	0.0114734	0.0240567	0.029421	0.0295681	0.00975142	0.0252694	0.0266563	0.0146118	0.0437252	0.0187846	0.060739	0.0106876	0.0310501	0.0364872	0.0516874	0.0325284	0.0153788	0.0262047	0.0332207	0.0193688	0.0199025	0.00796633	0.0192165	0.0154351	0.0102012	0.0170087	0.017899	0.0527458	0.00740799	0.0147944	0.0205162	0.0455759	0.0109126	0.0132428	0.0422541	0.0134165	0.0152001	0.0205585	1	0.238552	0.469087	0.346779	0.20835	0.155159	0.183758	0.922523	0.280475	0.291633	4.11828	0.469665
7790	-38248.3	-38310.02	61.72087	6.280876	2.856261	1.570734	11.58127	1.770338	1.770338	0.078914	0.371904	0.234377	0.363542	0.183873	0.0244885	0.478791	0.0621264	0.66054	0.0643155	0.3594548	0.05201017	0.3074446	4.13615	3.18849	2.12873	2.48681	3.10805	2.22811	2.41831	1.85623	2.15125	3.69954	-4.934784	0.008546256	0.0179366	0.00882303	0.00549034	0.00640356	0.00362529	0.018696	0.00541737	0.0112816	0.00892807	0.00863121	0.00635313	0.00907996	0.00574632	0.00556398	0.016224	0.0105868	0.00634666	0.0126085	0.0144236	0.00816053	0.0140329	0.004272	0.0238259	0.00163104	0.0112138	0.00899343	0.00618732	0.00709971	0.00767723	0.0150234	0.00481777	0.0139104	0.0068465	0.00465524	0.00645328	0.0095983	0.00285195	0.00503591	0.00247642	0.0163823	0.00614576	0.0138519	0.0125967	0.0159305	0.00985667	0.00973	0.00730454	0.00492574	0.00650665	0.00598799	1	0.25353	0.524006	0.31911	0.178659	0.164507	0.176423	0.884921	0.301876	0.256513	11.58127	0.1446918
7800	-38246.6	-38303.66	57.05977	4.415512	1.544288	1.015888	7.555966	1.09065	1.09065	0.0516744	0.531748	0.235066	0.477861	0.454386	0.0313253	0.399506	0.0237812	1.19052	0.244498	0.4911825	0.09084378	0.4003388	3.95162	3.65124	1.9006	2.37954	2.75891	1.27632	2.61979	1.99269	1.77517	2.94257	-4.363742	0.01512783	0.0195727	0.00994388	0.00653517	0.0139587	0.0114796	0.025849	0.00670397	0.00748672	0.00782441	0.013378	0.00745543	0.0104356	0.00803243	0.00643746	0.0272223	0.0126045	0.00458997	0.0189507	0.0180481	0.0111733	0.0247256	0.009134	0.0221474	0.00247751	0.0145901	0.0123995	0.00940937	0.0105796	0.00926146	0.0185106	0.0194842	0.0100588	0.00804204	0.012157	0.0133442	0.00454822	0.00224873	0.0137713	0.00819102	0.0257594	0.00438902	0.00585409	0.0136847	0.017931	0.00621694	0.00890882	0.016938	0.00598424	0.0165531	0.00943951	1	0.266681	0.541176	0.306302	0.21062	0.154904	0.230802	1.0695	0.358539	0.289293	7.555966	0.1849491
7810	-38240.42	-38306.22	65.79877	7.184302	2.566246	1.475044	11.02045	1.675769	1.675769	0.0550517	0.348114	0.221537	0.371897	0.129456	0.0935587	0.612089	0.00201089	1.78797	0.179069	0.4767289	0.06258812	0.4141408	3.59079	3.20969	2.25106	2.38203	2.24787	1.70951	2.95704	2.3021	1.66218	2.79875	-4.767166	0.01010582	0.0179511	0.00847759	0.00624505	0.00628644	0.00592569	0.0193221	0.00663433	0.0117699	0.00861478	0.00953621	0.00812147	0.00869702	0.00641613	0.0067017	0.0215718	0.0106704	0.00563318	0.0218522	0.011074	0.00696499	0.0188713	0.00521472	0.0140885	0.0026499	0.00809551	0.00863611	0.0111511	0.00889811	0.00596459	0.00643826	0.00918815	0.0100896	0.00601231	0.00613143	0.00737319	0.00700469	0.00334578	0.00460555	0.00358796	0.0262457	0.00469067	0.00575405	0.00495059	0.0173388	0.00246796	0.00354902	0.0200858	0.00617517	0.00669079	0.00923018	1	0.253285	0.503798	0.30433	0.222121	0.196765	0.164826	0.829226	0.315603	0.283671	11.02045	0.1312866
7820	-38256.25	-38309.23	52.97556	4.364457	1.492914	1.062734	7.075889	1.161379	1.161379	0.00783129	0.490216	0.284787	0.266297	0.319046	0.167612	3.48674	0.00652287	1.31078	0.202047	0.5667481	0.09873808	0.46801	3.71887	3.78626	2.64222	2.97261	2.28255	1.54725	2.35346	2.00522	1.59691	2.71858	-4.387489	0.01477282	0.0187389	0.00883883	0.00754383	0.0277788	0.0180952	0.0387451	0.00836265	0.0101484	0.00867385	0.0128465	0.0101763	0.013428	0.0101781	0.0104776	0.0309739	0.0193663	0.00678032	0.0245844	0.0198605	0.0113991	0.0248244	0.0146842	0.0156735	0.0024107	0.00945075	0.0120678	0.00888937	0.0286215	0.00894033	0.0132829	0.0171935	0.0100777	0.00871547	0.0105959	0.016759	0.00843288	0.00864285	0.00957707	0.00706634	0.0195903	0.00804263	0.00503749	0.00514075	0.0412243	0.00438535	0.00504371	0.0149336	0.0118954	0.0146525	0.00816709	1	0.247416	0.501164	0.289892	0.21698	0.184829	0.17145	0.933968	0.338227	0.281508	7.075889	0.1742186
7830	-38218.8	-38298.71	79.91181	7.370515	3.578929	2.027339	16.40417	2.244396	2.244396	0.0611403	0.320192	0.205026	0.351647	0.237197	2.35996	0.245683	0.0492468	0.674866	0.137264	0.3107021	0.1278595	0.1828426	3.75755	3.10881	2.41581	2.71913	2.59636	2.05531	1.83296	2.18979	1.63613	2.68561	-5.385779	0.005443916	0.0101393	0.00444082	0.00231507	0.0092966	0.00338116	0.018849	0.00437072	0.00622209	0.00957427	0.00629498	0.00498529	0.00437034	0.00523384	0.00676132	0.0124224	0.00676302	0.001291	0.00551225	0.00688278	0.00461471	0.0113471	0.00450752	0.00726225	0.00125032	0.00421072	0.00662457	0.00947101	0.00951202	0.0029607	0.00409892	0.00642437	0.00848195	0.00536505	0.00203339	0.00232479	0.00263053	0.0048845	0.00236138	0.00330204	0.0125279	0.00231385	0.00577717	0.00525822	0.00906381	0.00523155	0.00537094	0.00420369	0.00413046	0.00207764	0.00497915	1	0.280158	0.563504	0.369089	0.249781	0.198422	0.233781	1.12376	0.348649	0.316616	16.40417	0.411518
7840	-38240.25	-38319.01	78.76147	10.58997	3.099085	2.102861	18.29747	2.159165	2.159165	0.0527596	0.799914	0.238142	0.521776	0.196816	0.576848	0.122507	0.107009	0.286277	0.182592	0.3807341	0.2253622	0.1553719	3.31756	2.96739	2.09843	2.74731	2.32407	1.66749	1.97703	1.75268	1.86737	3.37659	-5.23742	0.006314558	0.0132737	0.00732357	0.00584818	0.00550024	0.00260929	0.013865	0.00449739	0.0049039	0.00664624	0.00426578	0.00242513	0.00538405	0.00417016	0.00397278	0.0121754	0.00764537	0.00264008	0.00633573	0.0125468	0.00828266	0.0148189	0.00572078	0.012051	0.00256001	0.00757558	0.00460317	0.00708662	0.00249814	0.0033614	0.0038873	0.00445497	0.00557658	0.00497363	0.00815572	0.0022018	0.00453467	0.00263865	0.00265976	0.00264865	0.0124769	0.00553202	0.00122394	0.00178951	0.0102221	0.00321648	0.00100419	0.00453809	0.00384493	0.00631838	0.00384278	1	0.246004	0.590788	0.3302	0.25117	0.216547	0.162539	1.08104	0.384548	0.319819	18.29747	0.591915
7850	-38281.26	-38312.37	31.10868	1.921521	0.6011939	0.3776886	3.403152	0.398727	0.398727	0.0219323	0.537546	0.264417	0.581526	0.173678	0.52382	0.490901	0.0983983	3.17417	0.233829	1.242926	0.850335	0.3925908	3.7641	3.55021	2.10566	2.57221	3.41032	1.12998	1.84181	1.9246	1.91486	2.96603	-3.559319	0.03381683	0.0599437	0.0392249	0.0153604	0.0281422	0.0217969	0.0902167	0.0226911	0.0316927	0.0265225	0.0368004	0.0250134	0.0326779	0.0180096	0.0224035	0.073036	0.0380145	0.0150896	0.0556945	0.0396195	0.0342878	0.0692085	0.0305477	0.0631161	0.0121634	0.0483133	0.0301146	0.0401474	0.0172927	0.0153239	0.0223705	0.0489735	0.040884	0.0244823	0.0186965	0.0302544	0.0115679	0.0425455	0.0451361	0.0181958	0.0626797	0.0179094	0.0260816	0.00998107	0.0497327	0.0259569	0.0229052	0.0135227	0.0373904	0.0308527	0.0140856	1	0.225257	0.461535	0.311627	0.21459	0.204449	0.190098	0.951318	0.341554	0.304926	3.403152	0.6841398
7860	-38220.07	-38302.62	82.55935	11.42638	5.20253	2.69398	26.2353	3.079385	3.079385	0.0406754	0.499467	0.190672	0.367618	0.166331	0.155833	1.17441	0.0644836	1.49218	0.0991278	0.165982	0.05781744	0.1081646	3.51067	3.70818	2.54449	2.8403	2.50561	1.62492	2.30555	2.07721	1.64195	2.54172	-5.423564	0.005242054	0.00781759	0.00334521	0.00274309	0.00737652	0.00356475	0.013973	0.00328378	0.00494346	0.00367548	0.0078398	0.00616473	0.00295849	0.00560173	0.00387787	0.0126228	0.00494472	0.00492924	0.0128852	0.00536878	0.00389297	0.00990181	0.003035	0.00754006	0.0016868	0.00449336	0.00530986	0.00499304	0.00495974	0.00212579	0.00325124	0.0042076	0.00746146	0.00308468	0.00295112	0.00489088	0.00224594	0.00267259	0.00149299	0.00193068	0.00749469	0.00190418	0.00233981	0.00313438	0.00730856	0.00539158	0.00558836	0.00407063	0.00215718	0.00392883	0.00374691	1	0.244319	0.439795	0.347757	0.194468	0.140967	0.179166	0.950792	0.274135	0.28002	26.2353	0.3483356
7870	-38245.66	-38287.94	42.27661	4.42713	1.167853	0.6877073	6.277792	0.7811402	0.7811402	0.0737582	0.435749	0.244656	0.509557	0.432268	0.325375	0.314144	0.0885956	0.61683	0.256421	0.5767126	0.07444691	0.5022657	4.00244	3.5168	2.45963	2.72605	2.49831	1.77348	2.33971	2.13692	1.31279	3.12707	-4.277357	0.01649274	0.012656	0.006704	0.00529776	0.0199698	0.00869656	0.0661143	0.0109108	0.0104659	0.0131727	0.0209069	0.0135952	0.0150662	0.0154445	0.0166812	0.0550501	0.0176784	0.00986155	0.0203984	0.0202259	0.012913	0.0461036	0.0165423	0.0208402	0.00485327	0.0154324	0.0128242	0.0404577	0.00703392	0.0219627	0.0123461	0.0238999	0.0146406	0.0149259	0.00407419	0.00614861	0.0217275	0.00982562	0.00849197	0.0158434	0.0244767	0.00895596	0.0101567	0.00461795	0.0330556	0.00549735	0.0124801	0.0189476	0.00531678	0.0328675	0.0186881	1	0.262383	0.541871	0.328932	0.215202	0.193718	0.178852	1.01789	0.340491	0.281004	6.277792	0.1290884
7880	-38234.56	-38319.24	84.67822	15.60995	6.423686	3.036347	27.14754	3.269023	3.269023	0.0432202	0.24437	0.240516	0.470797	0.349024	1.18406	0.910822	0.0773736	0.62555	0.274706	0.1964624	0.04683014	0.1496323	3.51742	2.89992	2.29683	2.50202	2.61687	2.5167	2.51194	1.96002	1.80377	3.48755	-5.647398	0.00419075	0.00614946	0.00381909	0.0022042	0.00333601	0.00195172	0.0146557	0.00216741	0.00325419	0.00228577	0.00602407	0.00435217	0.00366994	0.00252854	0.00310079	0.0109465	0.00389012	0.00181384	0.0037605	0.00733566	0.00613507	0.0066695	0.00273287	0.00489355	0.0014153	0.00266122	0.00379691	0.0068843	0.00306067	0.00254307	0.00459777	0.00166106	0.00531635	0.0032197	0.00324634	0.00604164	0.00325091	0.00196881	0.0118606	0.00432954	0.00694834	0.00253413	0.00404582	0.00593655	0.00587044	0.00166492	0.00301961	0.00488814	0.00216004	0.0019602	0.00375395	1	0.245619	0.500996	0.31824	0.186832	0.169624	0.19582	1.00285	0.316804	0.284031	27.14754	0.2383669
7890	-38243.32	-38302.05	58.72507	6.09853	2.695246	1.074703	8.680783	1.196501	1.196501	0.0169135	0.407088	0.215881	0.275146	0.363251	9.47221	0.281073	0.10029	2.09991	0.0605892	0.4952911	0.1935519	0.3017392	3.26834	3.58815	2.14111	2.40276	2.71353	1.3209	2.05655	2.17975	1.16516	3.28334	-4.626397	0.0116334	0.0128421	0.00885372	0.00641798	0.00711192	0.00542513	0.034019	0.00841079	0.00867383	0.00766398	0.0194149	0.0112486	0.00815405	0.00714864	0.0115538	0.0362937	0.0114504	0.00523086	0.0163264	0.0156677	0.010977	0.03698	0.0113917	0.0161066	0.00319451	0.0103679	0.00955303	0.0265558	0.00561366	0.0137789	0.00384022	0.00541358	0.0194996	0.00720741	0.00503858	0.00450859	0.00847125	0.0106032	0.0295859	0.0095586	0.0178818	0.0102988	0.00776508	0.0133352	0.0110628	0.00835623	0.00773819	0.00896929	0.0105964	0.00709417	0.00603474	1	0.261153	0.519049	0.293234	0.206825	0.187952	0.174995	1.04631	0.311142	0.286709	8.680783	0.3907842
7900	-38237.34	-38312.74	75.40677	9.147921	4.893716	2.281429	14.75955	2.354028	2.354028	0.0899111	0.662484	0.182435	0.328722	0.298297	1.85449	0.961371	0.0836874	3.21796	0.160991	0.3210991	0.09348559	0.2276135	3.14286	3.5237	2.74238	2.46827	3.07467	1.92616	2.34133	1.89356	1.76129	3.08618	-5.176973	0.006708025	0.00806396	0.0043931	0.00307764	0.0045765	0.0026446	0.0198878	0.00459966	0.00433979	0.00486374	0.0115111	0.00672012	0.0043966	0.00497346	0.00791971	0.0131398	0.00599957	0.0017068	0.00527765	0.00558976	0.00358996	0.00857469	0.00298762	0.0127797	0.00266891	0.0110212	0.00684051	0.012171	0.00424492	0.00838287	0.00621702	0.00686797	0.012332	0.00572653	0.00509633	0.00293301	0.00712794	0.00373902	0.00225188	0.00431048	0.0126212	0.00387415	0.0098923	0.00517592	0.00735086	0.00293227	0.00382129	0.00539217	0.00424947	0.00771118	0.00337391	1	0.248995	0.462678	0.326604	0.230586	0.152989	0.185042	1.0788	0.353575	0.279351	14.75955	0.2911425
7910	-38223.47	-38297.15	73.675	5.718685	4.224866	2.153463	13.81338	2.181493	2.181493	0.0185635	0.60824	0.16901	0.332501	0.21902	1.09588	0.418686	0.0770561	0.81663	0.178296	0.384656	0.2618139	0.1228421	3.2742	2.97175	2.13888	2.6867	3.48811	1.59403	1.8052	2.09202	1.73158	3.14232	-5.076012	0.007420639	0.0150214	0.00800536	0.00432918	0.00559226	0.00263016	0.0151686	0.00446274	0.0059834	0.00510199	0.00931887	0.00786392	0.00672451	0.00654781	0.00732612	0.0159953	0.00662828	0.00157478	0.00560519	0.00885849	0.00458526	0.00804424	0.00455394	0.021475	0.00309385	0.0150598	0.010045	0.00833595	0.00869167	0.00637459	0.00699495	0.00471226	0.00741806	0.00691594	0.0112966	0.00468863	0.0035062	0.00262888	0.00282488	0.00391413	0.0132108	0.00568665	0.0035532	0.00217784	0.00943517	0.00402424	0.00548814	0.00427586	0.00340256	0.00430054	0.00328706	1	0.230918	0.450876	0.309334	0.19215	0.146189	0.189312	0.879394	0.298112	0.238484	13.81338	0.6806443
7920	-38211.16	-38295.46	84.30062	11.60112	6.431979	3.826145	21.42149	4.468774	4.468774	0.00749933	0.436989	0.22694	0.349231	0.26176	0.364475	0.290749	0.0814809	0.370956	0.13417	0.1187952	0.04986134	0.06893381	3.652	3.77203	2.47316	2.51467	2.50243	1.47051	2.11504	1.73082	1.70824	3.07505	-5.660474	0.004136309	0.00746064	0.00476818	0.00194639	0.00324903	0.0026345	0.00888696	0.00406849	0.00583296	0.00430546	0.00409788	0.0035724	0.00242097	0.00268899	0.00297427	0.00761022	0.00393017	0.00279809	0.00920319	0.00662024	0.00449363	0.00646939	0.00286912	0.0111894	0.00138138	0.00611682	0.0057896	0.00424728	0.00573173	0.00397546	0.00413861	0.00256429	0.00249679	0.00212202	0.00098961	0.000802657	0.0030955	0.00446274	0.00161665	0.00128677	0.00646661	0.00320629	0.00147802	0.00264325	0.00505472	0.00485129	0.00152312	0.00498589	0.00321269	0.00160213	0.00320158	1	0.21493	0.450906	0.331067	0.185886	0.185275	0.16255	0.904979	0.227099	0.258195	21.42149	0.4197253
7930	-38241.52	-38307.61	66.09818	3.699891	3.025048	1.381896	8.732636	1.622541	1.622541	0.0278009	0.400577	0.141835	0.379248	0.391963	0.431444	0.428217	0.0742492	0.589933	0.160785	0.4688416	0.1237835	0.3450581	3.01908	3.14918	2.19948	1.85127	3.16928	1.57719	2.28468	1.85181	1.72221	2.80821	-4.599769	0.01194734	0.0149732	0.00650816	0.00436095	0.00921731	0.00435698	0.0197801	0.00708323	0.0108765	0.00705964	0.00901758	0.00711276	0.00746191	0.00695521	0.00576522	0.0207624	0.00941613	0.00210335	0.0101929	0.0135706	0.00883167	0.016301	0.00901768	0.0151958	0.00348171	0.0113293	0.0145818	0.0291504	0.0183145	0.00781588	0.00658589	0.00449616	0.0102061	0.00842389	0.0064613	0.02363	0.00383258	0.00361182	0.00535366	0.00375917	0.0153149	0.00701532	0.00882277	0.0110663	0.00968789	0.0116506	0.00830539	0.0071425	0.011444	0.0133206	0.00474889	1	0.237658	0.502568	0.343889	0.221492	0.226464	0.188084	0.954906	0.35833	0.287717	8.732636	0.26402
7940	-38256.27	-38315.16	58.89603	4.02935	1.643338	1.13791	6.317549	1.191589	1.191589	0.0551634	0.375536	0.267921	0.45772	0.320433	0.964558	0.272918	0.0671052	1.6568	0.211247	0.6791618	0.1518231	0.5273388	3.08829	3.05377	2.29613	2.815	2.77433	3.57313	2.14798	2.00048	1.56826	3.06235	-4.42782	0.01418887	0.025838	0.0109547	0.00894824	0.0123436	0.00633638	0.0288854	0.0115982	0.0116705	0.00907296	0.00646694	0.00621618	0.00932134	0.00875167	0.0073939	0.0254979	0.0145465	0.00322163	0.0127639	0.0162774	0.0120354	0.0213692	0.00861113	0.0231949	0.00360234	0.0117527	0.0146062	0.00873863	0.0111819	0.0122318	0.0181246	0.0123648	0.0115601	0.0112405	0.00578417	0.00682841	0.015786	0.00763851	0.019932	0.00466366	0.0207265	0.0064284	0.00420732	0.0180374	0.014686	0.00894912	0.0164843	0.017849	0.0100949	0.0205491	0.00910065	1	0.237371	0.539351	0.308107	0.242092	0.160778	0.149728	1.01623	0.323597	0.271052	6.317549	0.2235448
7950	-38267.83	-38301.43	33.5996	2.463113	0.9123933	0.7738679	4.515902	0.8151773	0.8151773	0.074127	0.488335	0.227326	0.527797	0.517351	0.222462	0.364871	0.0972204	1.22222	0.186387	0.9780031	0.3802459	0.5977571	2.9712	3.42949	2.13227	2.25009	2.11567	2.02266	2.54381	1.84428	1.37669	2.86581	-3.950249	0.02287462	0.0142509	0.00647354	0.00884544	0.0122189	0.0067102	0.0328567	0.0108323	0.0143044	0.0234447	0.0278735	0.022142	0.0252268	0.0187455	0.0282796	0.0234174	0.018427	0.0162497	0.0480694	0.0307116	0.0203294	0.0455922	0.0182095	0.0546976	0.00792925	0.0348344	0.0255092	0.029899	0.015029	0.0161772	0.0285836	0.0216505	0.0123702	0.0103842	0.00614595	0.021143	0.0176847	0.00488583	0.00931228	0.019229	0.112631	0.0250535	0.119958	0.00580314	0.0193445	0.0302425	0.0163627	0.0183304	0.0201342	0.0207912	0.0164435	1	0.248653	0.473471	0.316225	0.196345	0.164325	0.195081	1.04574	0.311984	0.270345	4.515902	0.3887983
7960	-38261.12	-38303.1	41.98123	2.445822	1.072994	0.8090132	4.242514	0.8511601	0.8511601	0.0177131	0.445579	0.233005	0.235251	0.226736	0.392345	0.220126	0.0908293	5.44252	0.244292	1.012741	0.6604901	0.3522505	2.78132	3.50101	2.26338	2.65024	2.25768	1.55651	2.84781	1.95901	1.59696	3.26545	-4.183847	0.0181094	0.0535481	0.0256861	0.00630717	0.0155323	0.00758546	0.035464	0.0149509	0.0137142	0.0278275	0.0273409	0.0120225	0.0106744	0.0142554	0.0154779	0.0344649	0.0161295	0.0131354	0.050349	0.0216146	0.0145524	0.044659	0.0176538	0.0310153	0.00539514	0.0212524	0.0224121	0.0528912	0.0145457	0.0187502	0.0169371	0.0221202	0.0147226	0.00917492	0.00610304	0.00735643	0.00991838	0.0172145	0.00445936	0.0075942	0.0298731	0.00832514	0.0137532	0.0135268	0.0220968	0.0189989	0.023126	0.0324985	0.0172804	0.00338091	0.0219287	1	0.257072	0.492907	0.332566	0.193644	0.168853	0.170575	0.961049	0.357908	0.32231	4.242514	0.6521809
