Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
1245000	-537.6433	-539.1877	1.544446	-11.4325	-0.36573	0.0407632	0.10797	6.48829e-05	0.00186418	1.09635	2.25504	11.4326	0.367594	1.05558	2.14706	0.135235	0.00166927	0.470651	0.392445	0.0789164	0.0408185	0.0185589	0.00162015	0.026075	0.109264	0.0157326	0.0256994
1246000	-542.4028	-539.5514	-2.851465	-0.31032	-0.403558	0.027737	0.0385293	0.18345	0.171579	1.37807	3.25348	0.49377	0.575138	1.35033	3.21495	0.502718	0.0386467	0.22028	0.238355	0.0946241	0.0641311	0.0122426	0.00108564	0.0200596	0.0476113	0.00766893	0.00526575
1247000	-535.899	-543.087	7.187977	-0.630275	-0.14103	0.0515405	0.025672	5.61894e-06	0.197151	0.746033	2.7549	0.63028	0.338182	0.694493	2.72923	0.588232	0.0241583	0.133308	0.254302	0.184436	0.036192	0.0342324	0.00417642	0.0144636	0.0584806	0.0172315	0.0141854
1248000	-549.7863	-544.2548	-5.531485	-88.4708	-0.029483	0.0305232	0.0833644	0.000364392	0.374957	1.94056	2.27928	88.4712	0.40444	1.91004	2.19591	0.101655	0.25649	0.391213	0.250643	0.346423	0.0306117	0.0161071	0.00577928	0.0290653	0.0375652	0.0145865	0.0305315
1249000	-528.7899	-537.0218	8.231867	-0.857254	-0.230607	0.0292442	0.0618162	0.00126216	8.29636e-05	1.81593	2.9337	0.858517	0.23069	1.78669	2.87188	0.210304	0.310264	0.174178	0.305253	0.0523878	0.0402426	0.00864833	0.00207472	0.00387773	0.0782564	0.00849875	0.0168257
1250000	-540.9441	-537.1683	-3.775804	-0.644197	-0.280133	0.114686	0.0746643	0.39835	0.00756157	1.21531	1.48037	1.04255	0.287695	1.10062	1.40571	0.491408	0.0424301	0.143828	0.322334	0.0725907	0.0353684	0.0123106	0.00232257	0.0200895	0.100111	0.0282388	0.00882457
1251000	-536.4893	-551.2339	14.74461	-4.54522	-0.173499	0.0775303	0.138067	2.89644e-06	0.0015849	0.596205	1.44815	4.54522	0.175084	0.518675	1.31008	0.0992918	0.0921025	0.206883	0.601722	0.0100576	0.0468861	0.0318101	0.0153907	0.00892223	0.0496819	0.00241118	0.0331369
1252000	-531.1169	-537.5681	6.4512	-0.446566	-0.465215	0.100747	0.195844	0.00242106	7.44719e-05	1.59706	1.13831	0.448987	0.46529	1.49631	0.942466	0.425509	0.144837	0.224485	0.205169	0.0412442	0.075448	0.0180111	0.00368717	0.00250841	0.129568	0.00839467	0.0148285
1253000	-545.5612	-543.4119	-2.149294	-21.4928	-0.220443	0.0172547	0.104923	7.9323	5.26946e-05	0.785747	1.23449	29.4251	0.220496	0.768492	1.12957	0.125837	0.0992705	0.186533	0.58836	0.0914073	0.0444741	0.0211683	0.00417824	0.0183451	0.0960837	0.00902515	0.00938534
1254000	-540.6509	-538.2956	-2.355309	-53.6207	-0.277361	0.100334	0.139417	0.584029	1.4139e-05	1.40448	3.83683	54.2048	0.277375	1.30414	3.69742	0.156283	0.13783	0.0933437	0.612543	0.220832	0.0321507	0.0173075	0.000331665	0.0142855	0.0842796	0.0131618	0.0113826
1255000	-544.0137	-537.9046	-6.109109	-18.8125	-0.1902	0.0309649	0.0806898	0.0889172	0.362823	0.751908	2.73272	18.9014	0.553023	0.720943	2.65203	0.0374419	0.670511	0.20057	0.0914773	0.0238108	0.0307104	0.0299084	0.000896608	0.00164323	0.0775588	0.00865657	0.0162941
1256000	-544.7581	-541.8453	-2.912806	-4.74923	-0.313192	0.057021	0.0282353	0.180935	0.0107089	1.29029	3.28465	4.93017	0.3239	1.23327	3.25641	0.0872688	0.0898285	0.387448	0.435455	0.243372	0.0533632	0.014163	0.00071832	0.00947726	0.0420137	0.0222724	0.0147608
1257000	-556.6368	-544.6981	-11.93868	-49.3639	-0.15486	-0.0135943	0.179612	0.56185	0.0344778	1.19947	3.9668	49.9257	0.189338	1.21306	3.78719	0.0532502	0.346176	0.149168	0.451406	0.246298	0.029291	0.0171809	0.00214996	0.0247036	0.0891791	0.0211584	0.0212115
1258000	-540.5093	-542.2363	1.726998	-35.8272	-0.164717	-0.0266173	0.118349	2.66578e-06	0.674604	1.26329	4.97041	35.8272	0.839321	1.28991	4.85206	0.294917	0.267109	0.13657	0.301404	0.200558	0.0268815	0.0189143	0.0017501	0.00503882	0.0514123	0.00154382	0.0147665
1259000	-536.1425	-538.7687	2.6262	-0.845144	-0.277697	0.116501	0.0982404	0.00257408	0.000874622	1.79377	3.27218	0.847718	0.278571	1.67727	3.17394	0.388481	0.116259	0.13314	0.36212	0.220474	0.0212831	0.00458482	0.00143134	0.00844014	0.0726577	0.0428646	0.004839
1260000	-536.0851	-538.4105	2.325349	-0.836569	-0.263041	0.154927	0.129924	0.489982	9.74729e-05	0.598844	2.47127	1.32655	0.263138	0.443917	2.34134	0.0741143	0.335292	0.197937	0.392657	0.0756563	0.0315791	0.028714	0.00472178	0.00818504	0.10707	0.0146022	0.00464559
1261000	-538.5455	-542.4334	3.88789	-3.43327	-0.229886	0.126247	0.0433812	0.350645	3.56107e-05	0.543985	3.66085	3.78392	0.229922	0.417738	3.61747	0.0245348	0.470066	0.0162654	0.489134	0.159681	0.0315524	0.0308612	0.000923839	0.0137778	0.0525306	0.032668	0.00410171
1262000	-524.9523	-536.3917	11.43933	-0.665761	-0.334692	0.0811779	0.0725093	0.000102371	5.06743e-05	2.53221	2.20656	0.665863	0.334742	2.45104	2.13405	0.179894	0.0510679	0.00662917	0.762408	0.0513525	0.0588086	0.00833551	0.00156378	0.00278386	0.0796463	0.00852039	0.00983128
1263000	-536.4323	-539.8545	3.422188	-2.6072	-0.222077	0.0669849	0.0501831	0.824174	1.12686e-06	0.975637	3.59168	3.43137	0.222078	0.908652	3.5415	0.0430781	0.383468	0.226895	0.346559	0.0584889	0.0274432	0.0167003	0.00212415	0.00320269	0.102021	0.0156416	0.0171803
1264000	-532.025	-544.6356	12.61068	-1.42053	-0.141719	0.0482861	0.0757611	0.0019684	3.96848e-05	0.927686	4.96716	1.4225	0.141759	0.8794	4.8914	0.173119	0.225333	0.166632	0.434916	0.14942	0.0281193	0.0237974	0.00336963	0.00301355	0.0276091	0.012289	0.00375571
1265000	-539.2021	-536.8206	-2.381499	-0.930259	-0.231468	0.10283	0.088279	0.000147678	0.941123	1.07729	6.8673	0.930407	1.17259	0.974457	6.77902	0.281978	0.0186587	0.446294	0.25307	0.108507	0.021092	0.0183393	0.000455515	0.00111571	0.0614079	0.0492022	0.00863021
1266000	-540.7611	-546.4607	5.69965	-0.912329	-0.132337	0.038428	-0.0226941	6.12209e-06	0.429862	1.95784	6.56995	0.912335	0.562199	1.91942	6.59264	0.17603	0.153715	0.294001	0.376254	0.0277879	0.0181044	0.0144008	0.00225775	0.0230669	0.033177	0.000843159	0.00468179
1267000	-531.0274	-532.0765	1.049151	-0.379745	-0.247977	0.115878	0.101808	1.007e-05	0.650059	2.1297	6.70067	0.379755	0.898035	2.01382	6.59886	0.531379	0.0579918	0.0128353	0.397794	0.0834213	0.0137484	0.00684866	4.54452e-05	0.00381077	0.093793	0.0157086	0.0021312
1268000	-534.8957	-542.4246	7.528899	-1.86568	-0.252553	0.000835667	0.0533332	0.00027003	0.000735612	2.15259	5.6649	1.86595	0.253289	2.15176	5.61156	0.00831629	0.120483	0.620371	0.250829	0.209868	0.0281371	0.00350565	0.00217068	0.000798797	0.0432934	0.00647287	0.0116439
1269000	-545.9718	-537.9773	-7.994484	-0.673445	-0.165885	0.0941431	0.0758452	0.0143999	0.297216	4.67637	6.42646	0.687845	0.463102	4.58223	6.35061	0.246694	0.141359	0.166828	0.445119	0.0581496	0.0329615	0.000284346	0.000922145	0.0317181	0.0757048	0.0162903	0.0081603
1270000	-549.9044	-537.7887	-12.11573	-21.7034	-0.161235	-0.00309907	0.0720245	3.87303	0.611195	1.00472	7.08234	25.5764	0.772431	1.00782	7.01032	0.188132	0.0682758	0.324615	0.418977	0.286407	0.0210354	0.0220742	0.000221952	0.00855199	0.037684	0.0102292	0.00946484
1271000	-540.3057	-545.7964	5.490628	-4.82995	-0.38342	-0.0139508	0.0412567	1.30376e-06	0.00314127	1.65596	7.71222	4.82995	0.386561	1.66991	7.67097	0.0609634	0.0515338	0.163306	0.724197	0.215275	0.0213575	0.0276305	9.16816e-05	0.00430833	0.0817835	0.031592	0.00599994
1272000	-544.1159	-538.9179	-5.19796	-20.4594	-0.211778	0.0934111	0.0447869	0.000101942	0.287929	1.44438	6.70884	20.4595	0.499707	1.35097	6.66405	0.257213	0.244586	0.336569	0.161632	0.813348	0.0298095	0.0222164	0.000737118	0.0101328	0.042092	0.0331109	0.00618826
1273000	-540.0462	-539.4969	-0.5493848	-0.724582	-0.263716	0.0116147	0.0664869	0.00686125	0.0963576	2.14079	6.45751	0.731443	0.360074	2.12918	6.39102	0.254318	0.0215415	0.258536	0.465604	0.0885076	0.0516034	0.00793491	0.000517163	0.0086758	0.0375031	0.0205739	0.00655945
1274000	-548.8407	-539.1266	-9.714183	-54.5826	-0.118951	0.10902	0.0785046	0.0105457	0.330472	1.99017	7.55684	54.5931	0.449424	1.88115	7.47833	0.670643	0.158514	0.0776284	0.0932146	0.0208807	0.019288	0.0118526	2.22753e-05	0.00416544	0.0588345	0.0427572	0.0147992
1275000	-554.1072	-542.1898	-11.91747	-74.7052	-0.245532	0.0682857	0.0358471	19.1111	0.0059988	1.34409	8.5338	93.8163	0.251531	1.27581	8.49795	0.64704	0.187083	0.0570868	0.10879	0.283893	0.0185261	0.0186834	0.000662513	0.0250978	0.0495599	0.00875946	0.0078245
1276000	-537.0177	-533.3546	-3.663061	-0.761303	-0.188658	0.0712282	0.0635945	0.000155615	0.689825	2.20277	9.16737	0.761458	0.878483	2.13154	9.10377	0.344496	0.208928	0.313598	0.132978	0.135247	0.0125119	0.0023173	0.000388883	0.0099304	0.0806366	0.0234465	0.00544863
1277000	-548.5727	-540.4531	-8.119534	-3.20576	-0.210024	0.0524173	0.0874574	0.647448	0.203281	1.17926	10.7028	3.85321	0.413305	1.12684	10.6153	0.0326892	0.124598	0.361112	0.481601	0.08614	0.0193237	0.0185108	4.26582e-05	0.0158109	0.0324816	0.0291543	0.00748247
1278000	-551.3112	-544.7256	-6.585626	-49.4762	-0.165334	0.0364741	0.0554349	0.0201475	0.153748	1.53222	10.29	49.4963	0.319082	1.49575	10.2346	0.225783	0.698256	0.0716959	0.00426581	0.0707955	0.0315977	0.018867	0.00037068	0.0212103	0.0348828	0.0102683	0.0109682
1279000	-533.2178	-537.9794	4.761598	-0.268317	-0.0921825	0.0706967	0.0823048	2.69081e-06	0.238318	2.44133	8.57342	0.26832	0.3305	2.37063	8.49111	0.117124	0.0597778	0.63466	0.188439	0.0216121	0.0241826	0.00979809	3.82319e-05	0.0396762	0.0457641	0.0100147	0.0115068
1280000	-538.2273	-542.0102	3.782977	-0.356369	-0.0627824	-0.00429439	0.0382078	0.000130651	0.304163	1.13178	9.45829	0.3565	0.366946	1.13608	9.42008	0.502102	0.301242	0.13091	0.0657468	0.0613347	0.0386854	0.0197876	0.00020222	0.0191587	0.0266801	0.0136302	0.0112601
1281000	-538.763	-537.9079	-0.8551382	-1.24616	-0.108406	0.0628837	0.032197	0.000725962	0.521144	0.787185	8.53082	1.24688	0.629549	0.724301	8.49863	0.0345745	0.139244	0.520074	0.306107	0.189488	0.0212503	0.0307412	0.00022641	0.0283058	0.049835	0.00353476	0.00327932
1282000	-541.258	-543.2424	1.984342	-0.407478	-0.136159	0.0980666	0.0300642	0.000356702	0.395989	1.2031	6.93844	0.407835	0.532148	1.10504	6.90837	0.0537488	0.380124	0.517183	0.0489442	0.119562	0.0148207	0.0202287	0.000892399	0.00540315	0.0499513	0.0125125	0.00900279
1283000	-543.786	-547.2964	3.510392	-0.270815	-0.153517	0.0623375	0.123715	0.00230138	0.549465	0.283395	6.81349	0.273116	0.702982	0.221057	6.68978	0.131438	0.04143	0.614594	0.212538	0.0282546	0.0218368	0.0443865	1.54591e-05	0.0188477	0.0435101	0.00950428	0.00238544
1284000	-538.611	-540.9189	2.307857	-2.09019	-0.137678	0.0874973	0.0375101	0.000108814	0.386732	0.808261	5.34306	2.0903	0.52441	0.720764	5.30555	0.477282	0.0262775	0.11573	0.38071	0.354822	0.017805	0.0163682	0.000930369	0.00551612	0.0457638	0.0157897	0.00194933
1285000	-534.2861	-530.2464	-4.039756	-0.40886	-0.24031	0.159376	0.177835	0.000301394	0.510155	2.63923	3.64181	0.409161	0.750464	2.47985	3.46398	0.713061	0.106805	0.0502417	0.129893	0.0474952	0.0213839	0.0019327	7.35244e-05	0.00951502	0.123092	0.013532	0.012317
1286000	-530.2491	-538.6169	8.367878	-0.379011	-0.193958	0.162876	0.107036	0.0815579	1.16489e-05	1.28634	2.67309	0.460569	0.19397	1.12346	2.56605	0.236578	0.0502472	0.226662	0.486513	0.0670425	0.0328728	0.00825618	0.00267114	0.000412486	0.0811459	0.00309078	0.0147552
1287000	-529.9267	-541.6676	11.74094	-0.872844	-0.216073	0.0117945	0.0365976	1.62006e-05	0.000884073	0.57299	3.32612	0.87286	0.216957	0.561195	3.28953	0.199758	0.0598104	0.220406	0.520026	0.0660874	0.0250026	0.0292866	0.00304351	0.0050739	0.0865091	0.0168982	0.00570982
1288000	-538.7881	-531.2303	-7.557773	-0.463128	-0.287901	0.151624	0.122334	0.0553624	0.134893	1.43466	2.94629	0.51849	0.422794	1.28304	2.82396	0.29372	0.0130544	0.408178	0.285048	0.0469041	0.0226973	0.0118486	0.000188766	0.00849466	0.157777	0.00541303	0.00949157
1289000	-533.7491	-536.3187	2.569673	-0.21293	-0.196198	0.135691	0.126951	9.82929e-05	0.615305	0.996386	3.77934	0.213029	0.811503	0.860695	3.65238	0.287663	0.177962	0.254601	0.279774	0.0334892	0.0250986	0.00941817	1.80204e-06	0.00120493	0.0995044	0.00328093	0.00988796
1290000	-535.3703	-541.3174	5.947128	-8.57799	-0.151314	-0.0184381	0.0714944	3.97782e-06	0.217904	0.645326	2.92827	8.578	0.369218	0.663764	2.85677	0.0021136	0.282794	0.559238	0.155854	0.118655	0.0269197	0.0255938	0.0016278	0.00479387	0.0713531	0.00287132	0.0154548
1291000	-539.2687	-533.1998	-6.068929	-0.260645	-0.241361	0.190879	0.0992393	0.341439	0.11951	1.56061	3.31735	0.602084	0.360871	1.36974	3.21811	0.239532	0.308479	0.0170871	0.434901	0.0501165	0.0225217	0.0152697	0.00119065	0.00177361	0.107045	0.0134987	0.00763245
1292000	-546.0876	-545.4851	-0.602527	-83.3976	-0.315933	0.0479772	0.0286962	0.0574442	0.000623998	1.06657	3.34781	83.455	0.316557	1.01859	3.31911	0.395207	0.072262	0.0546474	0.477883	0.0729432	0.0365728	0.032811	0.0037476	0.00915808	0.0264738	0.0431143	0.0104158
1293000	-531.8422	-542.3971	10.55494	-3.9728	-0.39026	0.0205096	0.103402	0.00022837	0.000123557	0.822357	2.6006	3.97303	0.390384	0.801847	2.49719	0.155497	0.154215	0.132012	0.558276	0.0220911	0.034079	0.0334309	0.00375494	0.0062003	0.0575326	0.0194788	0.00771776
1294000	-526.1535	-542.9591	16.80554	-72.7788	-0.152974	0.0642952	0.048556	4.34679e-06	1.43106e-06	0.743106	1.43638	72.7788	0.152976	0.678811	1.38782	0.31287	0.177377	0.282617	0.227136	0.208917	0.0396054	0.0293773	0.00569913	0.0116838	0.0650581	0.00243263	0.0216183
1295000	-534.7966	-532.6726	-2.124046	-0.569388	-0.392356	0.0826982	0.148577	0.000891576	0.137514	1.38978	0.811766	0.570279	0.529871	1.30708	0.663189	0.0193985	0.13852	0.553941	0.28814	0.0952363	0.0720389	0.0048622	0.00137314	0.014139	0.149123	0.00632443	0.0207523
1296000	-535.8155	-539.0906	3.275102	-0.393437	-0.217002	0.146899	0.167208	0.000196408	0.018866	1.12034	1.0039	0.393633	0.235868	0.973445	0.836691	0.153191	0.0192383	0.0969776	0.730593	0.0585796	0.0315638	0.0209158	0.0199693	0.000183276	0.133687	0.027555	0.0226479
1297000	-547.4028	-543.2795	-4.123236	-1.55959	-0.383827	0.0379431	0.0147799	1.50987	0.00102979	1.76777	2.06132	3.06946	0.384857	1.72983	2.04654	0.380318	0.0313225	0.127492	0.460867	0.274054	0.0674707	0.0138169	0.00267417	0.024729	0.0564516	0.0191151	0.0134165
1298000	-536.3919	-539.6419	3.250026	-5.68168	-0.270813	0.144276	0.0908924	0.00388566	0.000349586	2.1614	2.82988	5.68557	0.271162	2.01713	2.73899	0.166893	0.038715	0.233889	0.560503	0.207151	0.0211645	0.0107376	0.0024181	0.000533864	0.0760095	0.0112378	0.012084
1299000	-545.7544	-552.1183	6.363941	-28.858	-2.14914	0.0223649	0.0646793	1.96884e-05	0.00314694	1.11972	2.87514	28.858	2.15229	1.09735	2.81046	0.173623	0.0723733	0.124555	0.629449	0.0449917	0.097535	0.0163244	0.00599177	0.0261229	0.0306107	0.00923354	0.00392995
1300000	-531.7457	-533.5665	1.820749	-1.36807	-0.254523	0.184386	0.129498	8.32118e-06	0.0879336	0.633658	2.44652	1.36807	0.342457	0.449272	2.31702	0.277773	0.111326	0.0920816	0.518819	0.168175	0.0237051	0.0215675	0.00198987	0.00466613	0.165356	0.0134592	0.00724691
1301000	-538.2209	-546.0279	7.807053	-45.7284	-0.244394	0.0670853	0.0175979	5.45246e-05	0.00259188	1.32519	2.76868	45.7284	0.246986	1.25811	2.75108	0.0112302	0.122323	0.0806071	0.785839	0.0603851	0.0199423	0.0188698	0.00802829	0.00587276	0.0335943	0.015981	0.00706363
1302000	-533.4843	-544.615	11.1307	-77.0322	-0.373902	0.0102844	0.107096	0.00220583	1.30124e-06	0.898669	1.72141	77.0344	0.373903	0.888385	1.61431	0.174985	0.177478	0.265064	0.382473	0.011231	0.0915039	0.0277243	0.00349011	0.0131505	0.0456777	0.00347106	0.0178982
1303000	-545.7177	-544.5649	-1.152781	-2.77215	-0.125676	0.1712	0.0898474	0.00507102	0.178237	1.53107	2.06746	2.77722	0.303914	1.35987	1.97761	0.208685	0.00705037	0.150332	0.633932	0.0353637	0.0458658	0.0119793	0.000235287	0.00505702	0.0633998	0.00449907	0.0357494
1304000	-536.0328	-540.25	4.21725	-0.756077	-0.227087	0.0191479	0.0984866	0.0555542	2.91442e-05	3.26718	0.909851	0.811631	0.227116	3.24804	0.811364	0.335243	0.129313	0.0240217	0.511422	0.07574	0.0256876	0.00168475	0.0195177	0.0117835	0.104093	0.00638996	0.0206444
1305000	-529.8135	-542.1049	12.29134	-0.438817	-0.2609	0.0528061	0.0857953	0.00697449	2.79182e-06	2.25669	2.52355	0.445791	0.260903	2.20388	2.43775	0.0363736	0.0713144	0.617992	0.27432	0.0230959	0.0203457	0.00497984	0.00359607	0.00403523	0.0603925	0.00872481	0.0101984
1306000	-534.6237	-539.6596	5.035869	-0.466141	-0.371973	-0.0658453	0.0528487	0.119776	6.29205e-05	2.04805	1.96899	0.585917	0.372036	2.11389	1.91614	0.0746845	0.0186487	0.254061	0.652606	0.118928	0.0576007	0.00882757	0.00370157	0.0102879	0.0627516	0.00495638	0.0140174
1307000	-535.42	-541.3907	5.970708	-0.450864	-0.235891	-0.0040705	0.0871097	0.00127798	0.0267649	1.46725	2.64829	0.452142	0.262655	1.47132	2.56118	0.196827	0.13505	0.32732	0.340802	0.0569496	0.0497442	0.0156006	0.00387631	0.0111433	0.0332838	0.00695806	0.020553
1308000	-539.3088	-537.778	-1.530789	-0.216261	-0.61593	0.137262	0.136831	0.00655257	0.00401656	3.03509	2.10279	0.222813	0.619946	2.89783	1.96596	0.0182808	0.151536	0.473272	0.356911	0.0160729	0.0426872	0.00563788	0.00108141	0.000232655	0.132422	0.0222419	0.0163463
1309000	-543.6128	-539.9067	-3.706154	-49.7612	-0.120747	0.0586029	0.0763418	0.0019011	0.213481	0.615593	2.30254	49.7631	0.334227	0.55699	2.2262	0.207456	0.372601	0.0416478	0.378295	0.114661	0.0273	0.0330442	0.0040772	0.0173007	0.0820372	0.0122227	0.0187249
1310000	-531.1516	-541.3518	10.20016	-0.418451	-0.27699	0.0689836	0.0783274	0.179053	2.07868e-06	1.05992	1.65151	0.597504	0.276992	0.990937	1.57318	0.523241	0.159727	0.0531879	0.263844	0.0829948	0.0314344	0.0288	0.00319086	0.0145637	0.0624781	0.0103003	0.00639707
1311000	-539.6639	-538.8977	-0.7662625	-1.00511	-0.890134	0.125045	0.116769	0.308905	4.35812e-06	1.80483	1.45298	1.31402	0.890138	1.67979	1.33621	0.0127205	0.217804	0.056157	0.713319	0.0475472	0.0767001	0.0118808	0.000863908	0.04682	0.118183	0.0102015	0.0178009
1312000	-539.0027	-538.3703	-0.6323391	-1.52585	-0.201687	0.0528406	0.0850767	0.00283496	0.149479	1.73248	1.35365	1.52868	0.351166	1.67964	1.26857	0.0402562	0.162715	0.0229422	0.774087	0.108186	0.0509237	0.00687578	0.00221778	0.0147869	0.0834664	0.012435	0.0100432
1313000	-524.9386	-540.1206	15.18208	-0.733604	-0.181227	0.0742088	0.0586589	1.74992e-05	4.91062e-05	2.23379	1.55911	0.733621	0.181276	2.15958	1.50045	0.237761	0.254527	0.178171	0.329541	0.0988286	0.0323348	0.000841671	0.00465503	0.0069188	0.069187	0.00726679	0.00947402
1314000	-546.5203	-545.8162	-0.7041614	-33.1811	-0.17593	0.0852422	0.0372142	6.03158	0.000264046	0.791528	1.28489	39.2127	0.176194	0.706286	1.24768	0.0841054	0.157109	0.185934	0.572852	0.0324926	0.0750784	0.0247846	0.00765402	0.0240108	0.0269763	0.0326171	0.00952199
1315000	-526.1752	-556.6183	30.4431	-0.00137904	0.0108335	-0.0496851	0.0122819	5.84644e-05	0.0108892	0.391036	0.698246	0.0014375	5.56811e-05	0.440721	0.685965	0.125142	0.155247	0.00901951	0.710591	0.000952875	0.11925	0.0505235	0.0173203	0.0170618	0.00027418	0.0288385	0.0057874
1316000	-543.8538	-539.3265	-4.527295	-39.9381	-0.302229	0.103941	0.104973	0.651771	0.000919676	0.868404	1.15242	40.5898	0.303149	0.764463	1.04744	0.494938	0.166233	0.11122	0.227608	0.182491	0.0611717	0.0301476	0.0037975	0.00311097	0.10362	0.0186872	0.0193992
1317000	-530.4063	-544.5103	14.10399	-1.77763	-0.10297	0.0908823	0.0759932	7.70531e-05	3.27282e-05	1.03977	0.95268	1.7777	0.103003	0.948886	0.876687	0.325197	0.0582198	0.156452	0.460131	0.0906716	0.0479696	0.016041	0.00937438	0.0151649	0.0923677	0.00339135	0.0125617
1318000	-543.1989	-540.6912	-2.507644	-0.585625	-0.219218	0.0427466	0.113167	0.239326	0.18921	0.805114	1.17663	0.824951	0.408428	0.762367	1.06346	0.00974047	0.499757	0.149249	0.341254	0.0510089	0.0399985	0.0321203	0.00643779	0.0196358	0.0670885	0.0123239	0.0179345
1319000	-545.9776	-545.3557	-0.6219508	-1.26857	-0.217107	0.0988345	0.112655	0.013451	0.00436976	1.38102	1.98679	1.28202	0.221477	1.28219	1.87414	0.11071	0.233073	0.0426479	0.613569	0.173162	0.0700383	0.0149638	0.00205536	0.0219466	0.059694	0.0237764	0.0417427
1320000	-541.4692	-545.0846	3.615385	-1.43155	-0.284646	0.0569684	0.0781182	0.00626039	0.000988962	0.313259	2.37788	1.43781	0.285635	0.25629	2.29976	0.140714	0.399621	0.216433	0.243232	0.444077	0.0513542	0.0381438	0.000618672	0.00571659	0.0835975	0.0387868	0.00465204
1321000	-541.1354	-532.768	-8.367406	-1.04729	-0.300431	0.0652188	0.0883172	0.458871	0.488623	1.58411	3.00673	1.50616	0.789055	1.51889	2.91841	0.306563	0.0377134	0.0354712	0.620252	0.073124	0.0254461	0.00740443	0.00010655	2.98615e-05	0.0939345	0.00628184	0.013947
1322000	-552.0576	-540.3157	-11.74188	-12.3543	-0.3088	0.0892884	0.0279019	3.83123	0.0364795	0.863589	2.51434	16.1855	0.34528	0.7743	2.48644	0.562257	0.0388798	0.0880474	0.310815	0.947219	0.0519635	0.0204683	0.00230945	0.00814796	0.0574408	0.0290538	0.0101843
1323000	-543.8891	-541.8118	-2.077365	-88.4196	-0.238321	0.0829221	0.0572068	0.00127651	0.0888813	1.30137	1.50247	88.4209	0.327202	1.21845	1.44527	0.632328	0.0789489	0.0158468	0.272876	0.252923	0.0422393	0.0182445	0.00583163	0.0213538	0.0459073	0.0135768	0.0171169
1324000	-538.8912	-542.5169	3.625729	-0.304675	-0.275555	0.00509536	0.0949543	0.0182189	0.00118631	0.866373	2.50272	0.322894	0.276742	0.861278	2.40776	0.162963	0.126084	0.204138	0.506814	0.0741998	0.0442264	0.00805912	0.0040082	0.000146155	0.104174	0.00478622	0.0230336
1325000	-543.1247	-541.2511	-1.873663	-0.581218	-0.124876	0.123345	0.0501899	0.025267	0.40588	1.06757	0.811183	0.606485	0.530755	0.944222	0.760993	0.792488	0.117405	0.0396395	0.0504681	0.129148	0.0422016	0.0108144	0.00946651	0.00653896	0.0946895	0.0111059	0.0159441
1326000	-546.3303	-539.4522	-6.878132	-0.870412	-0.32767	0.253425	0.12217	0.174697	0.228543	0.653681	1.43285	1.04511	0.556213	0.400256	1.31068	0.074088	0.358201	0.103004	0.464707	0.286851	0.0295891	0.000462439	0.00422222	0.0133964	0.137453	0.0119041	0.00298362
1327000	-527.4955	-535.8132	8.317687	-1.55809	-0.299733	0.11806	0.159172	0.000325966	6.10991e-05	0.616691	1.60647	1.55842	0.299794	0.498632	1.4473	0.156705	0.0971357	0.0764767	0.669683	0.105606	0.0353593	0.0365935	0.00297242	0.00252674	0.131323	0.0175976	0.0123289
1328000	-538.4884	-532.1295	-6.358871	-0.311496	-0.240358	0.121333	0.155335	0.000387566	0.830556	0.87857	2.12369	0.311883	1.07091	0.757237	1.96836	0.389962	0.103628	0.0785628	0.427848	0.07299	0.0174131	0.0183628	0.00117655	0.0159163	0.190466	0.0124121	0.00615812
1329000	-537.0467	-537.4657	0.4190606	-0.342639	-0.257413	0.0273561	0.144612	0.000502464	0.295229	3.32046	1.53998	0.343142	0.552642	3.29311	1.39537	0.149977	0.268808	0.266854	0.314361	0.0593174	0.0453838	0.00369308	0.00428559	0.00696724	0.0748256	0.0177853	0.0178709
1330000	-535.2114	-542.556	7.344626	-0.970713	-0.248208	0.19882	0.14397	0.0992172	1.51306e-06	1.93139	0.75419	1.06993	0.24821	1.73257	0.61022	0.037017	0.233122	0.521764	0.208097	0.241856	0.0465785	0.00527978	0.00858397	0.00927298	0.110651	0.0091868	0.00832923
1331000	-537.3593	-539.3572	1.997877	-0.908584	-0.241948	0.15801	0.123096	0.0485901	0.000569213	0.776545	1.52128	0.957174	0.242518	0.618535	1.39818	0.140052	0.00667752	0.0423548	0.810916	0.0970798	0.0461499	0.0274523	0.00151305	0.0142031	0.0881433	0.0411342	0.0127529
1332000	-543.3082	-533.4652	-9.843075	-0.34602	-0.45739	0.218607	0.135996	0.201837	0.0175511	2.2982	1.71334	0.547856	0.474941	2.07959	1.57734	0.357187	0.0148706	0.21996	0.407982	0.0392798	0.0398997	0.0053953	0.00340632	0.0217287	0.167802	0.0142295	0.0199122
1333000	-538.2339	-543.9571	5.723231	-0.926518	-0.289759	0.171469	0.0355848	0.126194	0.000318427	1.3871	2.03418	1.05271	0.290078	1.21564	1.99859	0.434187	0.19628	0.0808052	0.288728	0.0838458	0.0274718	0.0169819	0.00493845	0.00226968	0.0480083	0.0138427	0.00591181
